EmpiricalD2Arithmetic,EpisodesSoFar,VarianceInitializer,TimestepsSoFar,EmpiricalD2Harmonic,DivergenceHarmonic,TimeElapsed,ReturnMeanIW,InitialReturnMean,ReturnStepMaxmin,MeanIW,StdWReturnMean,Bound,Penalization,ESSRenyiArithmetic,LearnableVariance,EpThisIter,InitialReturnStd,Iteration,StdIW,MeanD2-0,ReturnStepMax,InitialBound,Inner Iteration,EpRewMean,EpLenMean,MeanEntropy,MinBehavPdf,InitialReturnMin,OptimizationReturnMean,MaxIW,OptimizationReturnMax,MinIW,MinTargetPdf,WReturnMean,ESSRenyiHarmonic,InitialReturnMax,Epsilon,OptimizationReturnMin
7435023000000000.0,41250,-1.0,8752550,7435023000000000.0,inf,5921.446236610413,5258695.5,4444.514,10.0,0.48390552,,-inf,True,6.7249287e-15,,50,1147.249,83,1.8404486,7435023000000000.0,10.0,-inf,5,4444.514403956281,444.88,0.4189424,-249.87244,19.96458,4424.55,12.182541,4979.4233,2.3812697e-15,-253.19208,5258695.5,6.7249287e-15,4999.3877,1.0,
2889850000.0,41300,-1.0,8776081,2889850000.0,inf,5937.3211171627045,15661073.0,4702.748,10.0,0.6310263,,-inf,True,1.7301936e-08,,50,698.61725,83,2.2767208,2889850000.0,10.0,-inf,6,4702.747596428155,470.62,0.4189424,-236.09723,1509.0734,3193.674,12.4984455,3490.4194,1.278333e-13,-244.56976,15661073.0,1.7301936e-08,4999.4927,1.0,
3355529400000.0,41350,-1.0,8799930,3355529400000.0,inf,5952.094804763794,26150828.0,4766.495,10.0,2.5464883,,-inf,True,1.4900779e-11,,50,544.3465,83,12.995127,3355529400000.0,10.0,-inf,7,4766.494947211863,476.98,0.4189424,-251.10815,2369.4106,2397.0845,92.03379,2630.0054,6.760962e-19,-252.00299,26150828.0,1.4900779e-11,4999.416,1.0,
769256600000000.0,41400,-1.0,8823463,769256600000000.0,inf,5969.284039974213,9579570.0,4703.621,10.0,0.4060881,,-inf,True,6.499781e-14,,50,675.73065,83,1.4134346,769256600000000.0,10.0,-inf,8,4703.621234761845,470.66,0.4189424,-250.58507,2349.7031,2353.9182,9.258906,2649.8506,7.760583e-14,-250.86104,9579570.0,6.499781e-14,4999.5537,1.0,
32680753000.0,41450,-1.0,8846903,32680751000.0,inf,5983.633871793747,38086540000.0,4684.2495,10.0,2223.4946,,-inf,True,1.5299525e-09,,50,664.3335,83,13249.916,32680753000.0,10.0,-inf,9,4684.249446341391,468.8,0.4189424,-240.31892,2249.431,2434.8186,93331.1,2750.0676,5.8262606e-14,-240.73326,38086540000.0,1.5299526e-09,4999.4985,1.0,
223024920000000.0,41500,-1.0,8869800,223024920000000.0,inf,5998.715524673462,483807300.0,4575.3286,10.0,71.73925,,-inf,True,2.241902e-13,,50,842.74396,83,499.17734,223024920000000.0,10.0,-inf,10,4575.328954877966,457.94,0.4189424,-249.81273,829.4352,3745.894,3565.9436,4170.055,4.1401463e-14,-255.37395,483807300.0,2.241902e-13,4999.49,1.0,
1.0,41550,-1.0,8893046,1.0,1.12418875e+33,6012.489430189133,11401530000000.0,4644.5474,10.0,457391.16,,-6.8425797e+22,True,50.0,,50,614.9479,84,3101801.0,1.0,10.0,-23990824.0,1,4644.546910499327,464.92,0.4189424,-236.69293,1919.3668,2725.1804,22167184.0,3080.0913,0.012716719,-236.69293,21949976.0,50.0,4999.458,1.0,
225356.73,41600,-1.0,8908368,225356.72,inf,6021.169905900955,45033340.0,3055.108,10.0,1.8347583,,-inf,True,0.00022187045,,50,963.31116,84,7.568455,225356.73,10.0,-inf,2,3055.1078571456137,306.44,0.4189424,-232.84854,1679.5718,1375.5361,48.07841,3319.919,7.3712574e-09,-231.53183,45033340.0,0.00022187046,4999.4907,1.0,
25246.475,41650,-1.0,8923086,25246.475,1.301699e+30,6030.97846364975,383315100.0,2933.712,10.0,15.341373,,-2.3283378e+21,True,0.0019804745,,50,971.0248,84,80.00775,25246.475,10.0,-2.3283378e+21,3,2933.711471997234,294.36,0.4189424,-239.224,1219.6782,1714.0333,523.6713,3779.725,6.2318755e-08,-236.09357,383315100.0,0.0019804745,4999.4033,1.0,
50595.785,41700,-1.0,8937928,50595.79,2.3599468e+33,6043.798411369324,59507340.0,2958.8994,10.0,2.41534,,-9.914085e+22,True,0.0009882246,,50,1084.9512,84,10.932255,50595.785,10.0,-9.914085e+22,4,2958.899627188739,296.84,0.4189424,-222.77014,9.980074,2948.9197,66.12982,4989.4854,1.3772117e-07,-221.76437,59507340.0,0.0009882245,4999.4653,1.0,
58113.965,41750,-1.0,8952338,58113.96,3.918592e+34,6055.107568740845,85561960.0,2872.7295,10.0,3.4369433,,-4.039826e+23,True,0.0008603784,,50,1156.4807,84,16.625443,58113.965,10.0,-4.039826e+23,5,2872.7294279132,288.2,0.4189424,-229.58308,1399.6558,1473.0737,113.882645,3599.7876,1.8314884e-08,-230.10886,85561960.0,0.00086037844,4999.4434,1.0,
130502.37,41800,-1.0,8967485,130502.36,inf,6065.666631698608,8835468.0,3020.134,10.0,0.5077342,,-inf,True,0.00038313481,,50,1247.0009,84,1.4917301,130502.37,10.0,-inf,6,3020.13395829888,302.94,0.4189424,-217.11307,19.960096,3000.1738,6.8628097,4979.6104,1.6312727e-08,-218.4369,8835468.0,0.00038313484,4999.5703,1.0,
66910.26,41850,-1.0,8983242,66910.26,1.7711985e+36,6076.027097940445,32658584.0,3141.6682,10.0,1.3101814,,-2.7159274e+24,True,0.0007472696,,50,1064.5833,84,6.677602,66910.26,10.0,-2.7159274e+24,7,3141.66808725679,315.14,0.4189424,-224.93935,1239.8011,1901.8671,45.862743,3759.5664,2.67231e-10,-227.2278,32658584.0,0.0007472696,4999.3677,1.0,
108576.54,41900,-1.0,8998337,108576.54,1.8476507e+35,6086.180770397186,123896320.0,3009.3157,10.0,5.5790586,,-8.7710146e+23,True,0.00046050464,,50,1066.6776,84,21.046555,108576.54,10.0,-8.7710146e+23,8,3009.3157936510897,301.9,0.4189424,-227.12337,1069.696,1939.6196,100.762115,3929.4148,4.6943146e-08,-224.81961,123896320.0,0.00046050464,4999.111,1.0,
23017.47,41950,-1.0,9013117,23017.47,1.0334475e+31,6096.234186172485,14446078.0,2946.3,10.0,0.6162231,,-6.5604476e+21,True,0.002172263,,50,990.4887,84,3.52834,23017.47,10.0,-6.5604476e+21,9,2946.300161840403,295.6,0.4189424,-204.97855,1149.7583,1796.5419,25.042667,3849.6367,2.668168e-07,-203.36826,14446078.0,0.002172263,4999.395,1.0,
31728.52,42000,-1.0,9028730,31728.52,2.0156163e+32,6108.195904970169,425077300.0,3113.5305,10.0,17.312681,,-2.8974066e+22,True,0.0015758693,,50,1055.9866,84,109.63938,31728.52,10.0,-2.8974066e+22,10,3113.53063577367,312.26,0.4189424,-231.11852,1589.6343,1523.8964,783.03503,3409.854,2.4881532e-08,-230.35233,425077300.0,0.0015758693,4999.4883,1.0,
1.0,42050,-1.0,9044684,1.0,6480305700000000.0,6119.835624694824,5508653000.0,3181.459,10.0,704.65936,,-164280120000000.0,True,50.0,,50,943.4975,85,2627.054,1.0,10.0,-13052573.0,1,3181.459215160614,319.08,0.4189424,-227.87248,1559.7954,1621.6637,17694.441,3439.5044,0.080800064,-227.87248,11011870.0,50.0,4999.3,1.0,
899794100.0,42100,-1.0,9068315,899794100.0,inf,6135.935450077057,1935613.2,4723.1016,10.0,0.08266033,,-inf,True,5.5568268e-08,,50,890.97363,85,0.3521333,899794100.0,10.0,-inf,2,4723.101530741336,472.62,0.4189424,-243.62157,279.77554,4443.326,2.4419374,4719.8135,1.1586902e-13,-248.82742,1935613.2,5.5568268e-08,4999.589,1.0,
140940220.0,42150,-1.0,9091655,140940220.0,inf,6153.891587018967,4449177.0,4664.3643,10.0,0.22084929,,-inf,True,3.5476032e-07,,50,644.40125,85,0.8756618,140940220.0,10.0,-inf,3,4664.364363727593,466.8,0.4189424,-243.59937,2599.6921,2064.672,5.7045946,2399.7688,4.057564e-12,-248.96793,4449177.0,3.5476032e-07,4999.461,1.0,
1354064.8,42200,-1.0,9115059,1354064.8,inf,6168.514081001282,3449616.8,4677.5195,10.0,0.19581166,,-inf,True,3.6925856e-05,,50,815.5886,85,0.9979933,1354064.8,10.0,-inf,4,4677.519567893933,468.08,0.4189424,-240.15555,19.96296,4657.5566,7.0914717,4979.588,1.0924047e-10,-246.6278,3449616.8,3.6925856e-05,4999.551,1.0,
140404380.0,42250,-1.0,9138387,140404380.0,inf,6185.606869459152,2015238.8,4662.1177,10.0,0.083836116,,-inf,True,3.5611424e-07,,50,715.92444,85,0.3512837,140404380.0,10.0,-inf,5,4662.117991584196,466.56,0.4189424,-240.17964,1819.1986,2842.9194,2.4255235,3180.2808,8.826397e-13,-253.21733,2015238.8,3.5611424e-07,4999.4795,1.0,
77728870.0,42300,-1.0,9160214,77728870.0,inf,6198.078176021576,12009350.0,4360.5513,10.0,0.95859396,,-inf,True,6.432616e-07,,50,1151.7091,85,4.5820227,77728870.0,10.0,-inf,6,4360.551315492113,436.54,0.4189424,-246.43573,9.979866,4350.5713,31.323912,4989.483,7.7835904e-14,-251.16808,12009350.0,6.432616e-07,4999.463,1.0,
36391744.0,42350,-1.0,9182352,36391744.0,inf,6211.694548130035,3706392.8,4423.301,10.0,0.26173913,,-inf,True,1.373938e-06,,50,1110.056,85,0.9319252,36391744.0,10.0,-inf,7,4423.300972297577,442.76,0.4189424,-238.583,,4423.301,4.7408357,4999.3975,1.8948546e-13,-245.15656,3706392.8,1.373938e-06,4999.3975,1.0,
2600292.0,42400,-1.0,9205984,2600292.0,inf,6225.737456321716,3135002600.0,4723.1465,10.0,180.19041,,-inf,True,1.922861e-05,,50,593.95844,85,1173.6703,2600292.0,10.0,-inf,8,4723.146488939136,472.64,0.4189424,-238.79854,2209.5083,2513.6382,8372.814,2789.983,3.4745054e-09,-242.65701,3135002600.0,1.922861e-05,4999.491,1.0,
52617212.0,42450,-1.0,9229073,52617212.0,inf,6241.790017604828,71339600.0,4613.929,10.0,6.2498655,,-inf,True,9.502594e-07,,50,844.65784,85,42.880016,52617212.0,10.0,-inf,9,4613.929279423942,461.78,0.4189424,-244.415,259.78055,4354.149,306.3837,4739.7383,3.679614e-13,-251.19037,71339600.0,9.502594e-07,4999.519,1.0,
126652170.0,42500,-1.0,9252008,126652170.0,inf,6257.6872935295105,9537168.0,4583.082,10.0,1.4429857,,-inf,True,3.9478203e-07,,50,819.51715,85,8.926868,126652170.0,10.0,-inf,10,4583.081947699713,458.7,0.4189424,-234.05598,1159.4672,3423.6147,63.609047,3839.9048,9.401735e-15,-245.25516,9537168.0,3.9478203e-07,4999.372,1.0,
1.0,42550,-1.0,9274462,1.0,2.5050754e+31,6273.126867055893,1221926800000.0,4486.732,10.0,87558.93,,-1.0214407e+22,True,50.0,,50,1037.1265,86,431419.72,1.0,10.0,-23247250.0,1,4486.731816845257,449.08,0.4189424,-238.0904,249.80873,4236.9233,3039351.0,4749.664,0.04823467,-238.0904,21206392.0,50.0,4999.4727,1.0,
11713.915,42600,-1.0,9296967,11713.915,7.481032e+32,6290.032540798187,33699560.0,4498.3813,10.0,1.3842105,,-5.581989e+22,True,0.004268428,,50,1212.5736,86,5.728144,11713.915,10.0,-5.581989e+22,2,4498.38156337058,450.1,0.4189424,-246.94243,39.939636,4458.4424,39.066006,4959.5645,0.00019984374,-249.1355,33699560.0,0.004268428,4999.504,1.0,
1133.309,42650,-1.0,9320631,1133.309,4.9184207e+26,6304.162265062332,24808702.0,4730.556,10.0,1.0153824,,-4.5259276e+19,True,0.044118594,,50,893.1871,86,3.4555812,1133.309,10.0,-4.5259276e+19,3,4730.556408253183,473.28,0.4189424,-245.57669,9.982141,4720.574,21.069384,4989.445,0.00022523271,-249.77588,24808702.0,0.044118594,4999.427,1.0,
36.966843,42700,-1.0,9342718,36.966843,825506740000000.0,6316.231591701508,3152961.2,4414.1353,10.0,0.13795906,,-58632080000000.0,True,1.3525635,,50,1228.4047,86,0.19405746,36.966843,10.0,-93698130000000.0,4,4414.135277674112,441.74,0.4189424,-243.93613,609.7073,3804.4282,0.94637656,4389.6055,0.0012158884,-243.19331,5217073.0,1.3525635,4999.3125,1.0,
813.6146,42750,-1.0,9365184,813.61456,5.6047886e+25,6331.98361825943,40287824.0,4489.9585,10.0,1.6779157,,-1.527889e+19,True,0.061454155,,50,1135.0345,86,9.328966,813.6146,10.0,-1.527889e+19,5,4489.958305495709,449.32,0.4189424,-236.208,9.981756,4479.9766,66.83791,4989.545,0.0015332323,-238.42834,40287824.0,0.061454162,4999.527,1.0,
5236.722,42800,-1.0,9389051,5236.722,5.967123e+30,6347.169326543808,8585793.0,4771.1113,10.0,0.35371575,,-4.985127e+21,True,0.009547957,,50,764.14685,86,0.84128875,5236.722,10.0,-4.985127e+21,6,4771.111299093763,477.34,0.4189424,-243.13141,929.7197,3841.3916,5.555977,4069.7007,0.0016424601,-242.98672,8585793.0,0.009547957,4999.4204,1.0,
393.4265,42850,-1.0,9412304,393.4265,7.22587e+23,6365.514163732529,8353444.5,4648.37,10.0,0.35460418,,-1.7347958e+18,True,0.12708853,,50,1006.92084,86,0.8044805,393.4265,10.0,-1.7347958e+18,7,4648.3701898144645,465.06,0.4189424,-242.4587,899.75494,3748.615,4.030377,4099.7207,0.0015325306,-243.23305,8353444.5,0.12708853,4999.4756,1.0,
40156.34,42900,-1.0,9435140,40156.34,1.28844855e+36,6379.730100154877,3566236.5,4564.3477,10.0,0.15442082,,-2.3164725e+24,True,0.0012451333,,50,1088.7882,86,0.27803236,40156.34,10.0,-2.3164725e+24,8,4564.347296953455,456.72,0.4189424,-254.89922,279.8448,4284.5024,1.6750938,4719.575,0.000528837,-255.0638,3566236.5,0.0012451333,4999.42,1.0,
559.4215,42950,-1.0,9458120,559.4215,2.2797119e+24,6397.088660001755,9387640.0,4593.6484,10.0,0.38352948,,-3.0814363e+18,True,0.089378044,,50,1128.8475,86,0.5904706,559.4215,10.0,-3.0814363e+18,9,4593.648739029751,459.6,0.4189424,-248.29987,679.45074,3914.1982,3.122523,4320.082,0.0017043479,-248.38692,9387640.0,0.089378044,4999.5327,1.0,
1596.3425,43000,-1.0,9480175,1596.3425,3.376346e+27,6413.708127975464,15281565.0,4407.408,10.0,0.721942,,-1.1857796e+20,True,0.0313216,,50,1295.4602,86,2.047456,1596.3425,10.0,-1.1857796e+20,10,4407.407881329094,441.1,0.4189424,-229.30733,,4407.408,12.409511,4999.3447,0.0012363556,-229.15364,15281565.0,0.0313216,4999.3447,1.0,
1.0,43050,-1.0,9503886,1.0,414563130000000.0,6428.3039536476135,141049250.0,4740.37,10.0,5.822486,,-41551550000000.0,True,50.0,,50,949.99097,87,8.391191,1.0,10.0,-25414392.0,1,4740.370061284061,474.22,0.4189424,-250.91125,19.965488,4720.4043,54.83359,4979.4365,0.10909397,-250.91125,23373590.0,50.0,4999.402,1.0,
20605740000.0,43100,-1.0,9527418,20605740000.0,inf,6444.288848876953,69179976.0,4703.36,10.0,2.9145844,,-inf,True,2.4265085e-09,,50,791.02814,87,5.2677045,20605740000.0,10.0,-inf,2,4703.359466775609,470.64,0.4189424,-263.17844,269.85727,4433.502,22.36195,4729.633,2.1239436e-12,-261.62476,69179976.0,2.4265085e-09,4999.49,1.0,
270210180.0,43150,-1.0,9549911,270210180.0,inf,6458.136523962021,142531170.0,4493.72,10.0,5.962551,,-inf,True,1.8504115e-07,,50,997.29175,87,18.832464,270210180.0,10.0,-inf,3,4493.720127490873,449.86,0.4189424,-248.7875,309.78094,4183.9395,120.33911,4689.661,2.672418e-13,-256.88562,142531170.0,1.8504115e-07,4999.442,1.0,
611747400000.0,43200,-1.0,9572394,611747400000.0,inf,6474.387410640717,26837282.0,4491.8174,10.0,1.1899716,,-inf,True,8.173308e-11,,50,804.04694,87,2.6281667,611747400000.0,10.0,-inf,4,4491.817223764058,449.66,0.4189424,-234.86273,1929.3132,2562.5042,13.506208,3070.1853,8.877753e-14,-239.53065,26837282.0,8.173308e-11,4999.4985,1.0,
2098111100.0,43250,-1.0,9594181,2098111100.0,inf,6488.747356176376,86475190.0,4352.991,10.0,3.7959356,,-inf,True,2.3830959e-08,,50,1169.079,87,13.758175,2098111100.0,10.0,-inf,5,4352.991466110815,435.74,0.4189424,-248.18501,279.76013,4073.2312,86.888885,4719.797,2.5013956e-12,-250.45241,86475190.0,2.3830959e-08,4999.557,1.0,
2872722400.0,43300,-1.0,9617035,2872722400.0,inf,6502.122926950455,257305950.0,4567.168,10.0,10.736258,,-inf,True,1.7405092e-08,,50,1066.0087,87,44.24681,2872722400.0,10.0,-inf,6,4567.16740714187,457.08,0.4189424,-268.47726,9.97954,4557.188,284.52408,4989.542,9.658169e-13,-268.56363,257305950.0,1.7405092e-08,4999.5215,1.0,
574545660.0,43350,-1.0,9637373,574545660.0,inf,6516.897636175156,63749240.0,4062.4902,10.0,3.6087463,,-inf,True,8.7025285e-08,,50,1425.2023,87,14.533264,574545660.0,10.0,-inf,7,4062.4901350058462,406.76,0.4189424,-247.53688,,4062.4902,94.512924,4999.444,3.5018978e-12,-258.22723,63749240.0,8.7025285e-08,4999.444,1.0,
267244850.0,43400,-1.0,9659111,267244860.0,inf,6531.238004684448,79232424.0,4342.563,10.0,3.8939528,,-inf,True,1.8709434e-07,,50,1126.336,87,9.43694,267244850.0,10.0,-inf,8,4342.562933269054,434.76,0.4189424,-233.34262,19.96448,4322.5986,40.995834,4979.577,4.4706803e-13,-234.02614,79232424.0,1.8709433e-07,4999.5415,1.0,
5180167700.0,43450,-1.0,9681860,5180167700.0,inf,6548.080695867538,79012056.0,4544.9424,10.0,3.1711843,,-inf,True,9.652197e-09,,50,693.73206,87,13.282707,5180167700.0,10.0,-inf,9,4544.942575166038,454.98,0.4189424,-246.10957,2239.3833,2305.5593,93.07888,2760.1548,1.4878784e-13,-243.84285,79012056.0,9.652197e-09,4999.538,1.0,
2014444500.0,43500,-1.0,9703120,2014444500.0,inf,6560.19326710701,19544142.0,4246.631,10.0,1.4252772,,-inf,True,2.4820737e-08,,50,1295.3407,87,4.2992163,2014444500.0,10.0,-inf,10,4246.630928665323,425.2,0.4189424,-239.21333,,4246.631,22.222317,4999.516,1.017622e-13,-240.80669,19544142.0,2.4820737e-08,4999.516,1.0,
1.0,43550,-1.0,9725551,1.0,6754676000.0,6573.680915355682,6228231000.0,4481.159,10.0,616.0852,,-173954500000.0,True,50.0,,50,1106.3058,88,3916.4438,1.0,10.0,-23345538.0,1,4481.159125295695,448.62,0.4189424,-241.29309,9.980925,4471.178,28009.398,4989.4688,0.022364218,-241.29309,21304698.0,50.0,4999.4497,1.0,
114.12965,43600,-1.0,9747498,114.12964,20010580000000.0,6586.985444307327,336791680.0,4386.1387,10.0,15.814906,,-9129970000000.0,True,0.43809825,,50,1335.8452,88,98.26569,114.12965,10.0,-144992260000000.0,2,4386.138785089152,438.94,0.4189424,-243.13153,549.7023,3836.4363,701.71533,4449.8896,2.087021e-06,-247.59479,67906970.0,0.43809828,4999.592,1.0,
29.01279,43650,-1.0,9770611,29.01279,331664250000000.0,6603.016261100769,23481928.0,4620.7095,10.0,0.97000486,,-37168100000000.0,True,1.7233778,,50,1246.7238,88,2.6955595,29.01279,10.0,-111586295000000.0,3,4620.7093152519055,462.26,0.4189424,-239.46297,9.981112,4610.728,17.533358,4989.595,0.001412997,-241.17352,24341028.0,1.7233778,4999.576,1.0,
47.375507,43700,-1.0,9794718,47.375507,5.5435328e+16,6618.776454925537,8985829.0,4819.494,10.0,0.3763598,,-480518000000000.0,True,1.0553976,,50,731.9752,88,0.6696151,47.375507,10.0,-770280240000000.0,4,4819.494516308313,482.14,0.4189424,-233.764,609.783,4209.7114,3.98707,4389.7676,0.00068369793,-235.64,9712841.0,1.0553976,4999.551,1.0,
19.890629,43750,-1.0,9818911,19.890629,20530489000000.0,6635.498794555664,35842856.0,4836.946,10.0,1.466225,,-9247089000000.0,True,2.5137465,,50,797.8621,88,5.908509,19.890629,10.0,-12456524000000.0,5,4836.9452369969795,483.86,0.4189424,-243.40112,19.966442,4816.9785,41.983395,4979.5117,0.0017894148,-244.05824,36919324.0,2.5137465,4999.478,1.0,
11.367409,43800,-1.0,9842652,11.367409,1806905500000.0,6649.366455078125,276775550.0,4745.978,10.0,19.950224,,-2743548500000.0,True,4.39854,,50,857.3969,88,108.69818,11.367409,10.0,-3213762200000.0,6,4745.978006364396,474.82,0.4189424,-235.64616,519.57056,4226.4077,746.7442,4479.8926,0.0076025436,-238.17337,300540800.0,4.39854,4999.463,1.0,
12.006722,43850,-1.0,9866696,12.006722,1845636900000.0,6664.891197919846,135011330.0,4807.244,10.0,12.851138,,-2772725700000.0,True,4.164334,,50,795.03925,88,85.11925,12.006722,10.0,-3151113000000.0,7,4807.244186368165,480.88,0.4189424,-239.56862,829.5994,3977.6443,608.4527,4169.9297,0.004389285,-240.65811,133034600.0,4.164334,4999.5293,1.0,
13.711479,43900,-1.0,9890732,13.711478,496414160000.0,6679.083847045898,7816618.5,4805.215,10.0,0.3190727,,-1437886700000.0,True,3.6465795,,50,734.7088,88,0.6769526,13.711479,10.0,-1619762300000.0,8,4805.214783517678,480.72,0.4189424,-259.8368,529.5951,4275.6196,4.060624,4469.863,0.00020305277,-260.12024,8030536.0,3.6465797,4999.458,1.0,
9.908009,43950,-1.0,9914501,9.908009,313816600000.0,6696.343456268311,26476468.0,4752.079,10.0,1.1051048,,-1143328200000.0,True,5.046423,,50,971.09064,88,4.3016386,9.908009,10.0,-1295744000000.0,9,4752.079150357538,475.38,0.4189424,-241.62794,,4752.079,30.308796,4999.5884,0.015031589,-241.58833,28120572.0,5.046423,4999.5884,1.0,
23.24626,44000,-1.0,9937617,23.24626,46641826000000.0,6710.9110560417175,71092584.0,4620.6987,10.0,3.070559,,-13937481000000.0,True,2.1508837,,50,1150.8452,88,13.326311,23.24626,10.0,-15259556000000.0,10,4620.698604653938,462.32,0.4189424,-244.46295,,4620.6987,92.64529,4999.424,0.011777205,-245.81674,72391230.0,2.1508837,4999.424,1.0,
1.0,44050,-1.0,9961212,1.0,2.18448e+29,6726.485129594803,1101749800.0,4716.952,10.0,44.863106,,-9.5384354e+20,True,50.0,,50,909.8087,89,103.01872,1.0,10.0,-25118252.0,1,4716.952136585141,471.9,0.4189424,-237.7091,309.7373,4407.2144,537.31824,4689.7373,0.10245928,-237.7091,23077390.0,50.0,4999.4746,1.0,
446787.16,44100,-1.0,9979318,446787.2,inf,6737.793920755386,31007876.0,3613.22,10.0,1.6545197,,-inf,True,0.00011191011,,50,1199.7506,89,4.573241,446787.16,10.0,-inf,2,3613.22009221795,362.12,0.4189424,-235.77437,249.78064,3363.4395,23.683886,4749.8237,4.5163444e-13,-235.36574,31007876.0,0.0001119101,4999.6045,1.0,
600880.2,44150,-1.0,9997959,600880.2,inf,6751.119227409363,181239170.0,3720.2112,10.0,7.482064,,-inf,True,8.3211264e-05,,50,1181.2452,89,35.144543,600880.2,10.0,-inf,3,3720.21136012201,372.82,0.4189424,-230.94812,249.86288,3470.3484,236.93205,4749.6626,4.1079494e-11,-231.70755,181239170.0,8.3211264e-05,4999.5254,1.0,
81675820.0,44200,-1.0,10016185,81675820.0,inf,6765.235463619232,295985020.0,3637.1965,10.0,12.939964,,-inf,True,6.121763e-07,,50,1194.058,89,68.727585,81675820.0,10.0,-inf,4,3637.196571660631,364.52,0.4189424,-224.41605,569.6175,3067.5789,484.56815,4429.889,2.0718252e-11,-229.61227,295985020.0,6.121763e-07,4999.507,1.0,
3977774.0,44250,-1.0,10035571,3977773.8,inf,6778.792696237564,174053280.0,3869.8171,10.0,6.964225,,-inf,True,1.2569844e-05,,50,1053.0233,89,35.341103,3977774.0,10.0,-inf,5,3869.8172114330378,387.72,0.4189424,-236.02301,1959.4966,1910.3207,248.83368,3040.0562,1.1702955e-09,-237.99745,174053280.0,1.2569845e-05,4999.5527,1.0,
12211996.0,44300,-1.0,10053573,12211996.0,inf,6789.865120410919,61697340.0,3592.9998,10.0,3.253984,,-inf,True,4.0943346e-06,,50,1308.885,89,12.204708,12211996.0,10.0,-inf,6,3592.999579958868,360.04,0.4189424,-230.17114,,3592.9998,71.15945,4999.447,1.8394265e-10,-228.70082,61697340.0,4.0943346e-06,4999.447,1.0,
4730564.5,44350,-1.0,10071863,4730564.5,inf,6802.751709461212,4186991.8,3649.5928,10.0,0.5469848,,-inf,True,1.05695635e-05,,50,1047.8628,89,2.7938004,4730564.5,10.0,-inf,7,3649.59284700539,365.8,0.4189424,-222.20602,549.65704,3099.936,19.200148,4449.838,9.819185e-11,-225.7565,4186991.8,1.05695635e-05,4999.495,1.0,
1054668.4,44400,-1.0,10091028,1054668.4,inf,6814.464423418045,103531930.0,3825.7598,10.0,4.165185,,-inf,True,4.7408266e-05,,50,1143.2977,89,17.621044,1054668.4,10.0,-inf,8,3825.759615084013,383.3,0.4189424,-241.38129,19.96643,3805.7935,105.959335,4979.609,4.741064e-10,-240.65219,103531930.0,4.7408266e-05,4999.575,1.0,
5097967.5,44450,-1.0,10109146,5097967.5,inf,6825.204083204269,88733060.0,3616.1655,10.0,3.7748218,,-inf,True,9.80783e-06,,50,1408.6019,89,17.355621,5097967.5,10.0,-inf,9,3616.165868429124,362.36,0.4189424,-239.8328,9.980643,3606.1853,120.23266,4989.4775,1.1580034e-09,-243.70726,88733060.0,9.80783e-06,4999.458,1.0,
22260818.0,44500,-1.0,10127379,22260818.0,inf,6837.31142115593,1343993000.0,3638.594,10.0,53.79407,,-inf,True,2.246099e-06,,50,1157.3367,89,314.27487,22260818.0,10.0,-inf,10,3638.5939620666995,364.66,0.4189424,-232.90463,1429.6847,2208.9094,2223.3193,3569.9043,9.8375565e-11,-236.18045,1343993000.0,2.246099e-06,4999.589,1.0,
1.0,44550,-1.0,10146069,1.0,3.373018e+27,6848.866016864777,39345607000.0,3729.9429,10.0,9546.341,,-1.1852376e+20,True,50.0,,50,1098.6534,90,35894.473,1.0,10.0,-17160332.0,1,3729.9430481298023,373.8,0.4189424,-234.20317,1149.6272,2580.3157,228839.14,3849.807,0.027540378,-234.20317,15119514.0,50.0,4999.434,1.0,
46506124.0,44600,-1.0,10169806,46506124.0,inf,6864.124276638031,176075370000.0,4745.477,10.0,17220.736,,-inf,True,1.0751272e-06,,50,939.99426,90,120111.35,46506124.0,10.0,-inf,2,4745.476599499728,474.74,0.4189424,-235.46063,249.852,4495.624,857994.94,4749.638,2.7175153e-07,-238.04349,176075370000.0,1.0751272e-06,4999.49,1.0,
1074953500.0,44650,-1.0,10193243,1074953500.0,inf,6879.373153924942,4657780.0,4685.6973,10.0,0.19442484,,-inf,True,4.651364e-08,,50,1067.4697,90,0.72168803,1074953500.0,10.0,-inf,3,4685.697154922206,468.74,0.4189424,-244.45483,549.58765,4136.11,4.45605,4449.8857,4.3280668e-10,-254.36359,4657780.0,4.651364e-08,4999.4736,1.0,
56934652.0,44700,-1.0,10215944,56934652.0,inf,6894.888225317001,20477620.0,4538.0425,10.0,1.055083,,-inf,True,8.781998e-07,,50,1334.4679,90,4.3757777,56934652.0,10.0,-inf,4,4538.042248787504,454.02,0.4189424,-244.39412,9.981282,4528.0605,26.3456,4989.5244,2.6888987e-08,-246.78513,20477620.0,8.781998e-07,4999.506,1.0,
1165649400.0,44750,-1.0,10239829,1165649400.0,inf,6909.85515332222,2438291.0,4775.273,10.0,0.11266326,,-inf,True,4.2894545e-08,,50,957.87695,90,0.43014368,1165649400.0,10.0,-inf,5,4775.272762666308,477.7,0.4189424,-241.1924,19.964808,4755.308,2.9763515,4979.6104,6.407149e-07,-246.21361,2438291.0,4.2894545e-08,4999.575,1.0,
