EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialBound,VarianceInitializer,TimestepsSoFar,InitialReturnMean,OptimizationReturnMax,WReturnMean,EpLenMean,MinTargetPdf,OptimizationReturnMin,EmpiricalD2Harmonic,MinBehavPdf,Penalization,TimeElapsed,InitialReturnMax,InitialReturnMin,MeanIW,EpRewMean,MeanEntropy,EpisodesSoFar,Bound,Inner Iteration,InitialReturnStd,ESSRenyiHarmonic,StdIW,MinIW,ESSRenyiArithmetic,LearnableVariance,ReturnMeanIW,MaxIW,MeanD2-0,Epsilon,StdWReturnMean,OptimizationReturnMean,DivergenceHarmonic,ReturnStepMax,Iteration,EpThisIter
99.05209,10.0,-4639924000000000.0,-1.0,145955,677.3167,2518.9897,5000914.5,68.76,-93.93153,,99.05209,-92.3867,True,105.26026606559753,2528.9697,9.979937,3.6541378,677.3167285547419,0.4189424,3400,-4639924000000000.0,8,497.51288,0.5047849,16.984043,0.0005920706,0.5047849,,5000914.5,117.56581,99.05209,1.0,,667.3368,7.894751e+19,10.0,7,50
16.985836,10.0,-2006842600000.0,-1.0,149060,610.6983,1559.3097,1052763.8,62.1,-85.12007,,16.985836,-82.977806,True,107.84812068939209,1569.2911,9.981401,0.7244524,610.6982556995631,0.4189424,3450,-688743450000.0,9,362.3159,2.943629,1.9767094,0.013313187,2.943629,,433287.72,12.053108,16.985836,1.0,,600.71686,11732527000000.0,10.0,7,50
8.4876795,10.0,-189490710000.0,-1.0,152057,589.1169,2119.2856,15496638.0,59.94,-88.1857,,8.4876795,-87.055405,True,110.12346816062927,2129.266,9.980445,13.439585,589.1168724346004,0.4189424,3500,-182854570000.0,10,463.96375,5.8908916,90.02256,0.0053994074,5.8908916,,15464448.0,643.5815,8.4876795,1.0,,579.1364,243954960000.0,10.0,7,50
1.0,10.0,-596484.5,-1.0,154709,520.1498,1459.4698,417774.5,53.04,-70.1296,,1.0,-70.1296,True,112.54693531990051,1479.4374,19.967499,30.68558,520.1497544405373,0.4189424,3550,-34072468000000.0,1,383.6909,50.0,148.32289,0.09996219,50.0,,55494310.0,1036.7041,1.0,1.0,,500.18222,3.635053e+16,10.0,8,50
5357.757,10.0,-3.541395e+20,-1.0,157842,616.32275,1549.6853,522416.12,62.66,-81.89392,,5357.757,-78.94832,True,115.0732319355011,1559.6664,9.981055,2.661993,616.3227597344085,0.4189424,3600,-3.541395e+20,2,354.17297,0.009332264,9.050024,1.367309e-05,0.009332264,,522416.12,48.30674,5357.757,1.0,,606.34174,3.1791663e+30,10.0,8,50
46538.24,10.0,-1.3768905e+23,-1.0,161191,659.493,1359.3829,406736.78,66.98,-62.92871,,46538.24,-59.913265,True,117.3341920375824,1399.3123,39.929375,1.9714875,659.4929509316934,0.4189424,3650,-1.3768905e+23,3,380.3041,0.0010743854,4.409966,1.9349263e-06,0.0010743854,,406736.78,25.999954,46538.24,1.0,,619.56354,7.4170546e+35,10.0,8,50
42695.445,10.0,-2.9454352e+23,-1.0,164765,704.47156,1629.141,213775.5,71.48,-73.28559,,42695.445,-64.71838,True,119.73375105857849,1639.1208,9.979842,1.0541794,704.4716023776724,0.4189424,3700,-2.9454352e+23,4,370.1214,0.001171085,2.0856683,3.6192475e-08,0.001171085,,213775.5,9.963775,42695.445,1.0,,694.4917,1.8027947e+36,10.0,8,50
792.426,10.0,-6.731492e+17,-1.0,168724,781.4682,2029.3572,430667.06,79.18,-81.804474,,792.426,-79.54202,True,122.55536651611328,2049.3242,19.96701,1.5434009,781.4681729597578,0.4189424,3750,-6.731492e+17,5,428.85345,0.06309737,3.4650111,2.5582617e-06,0.06309737,,430667.06,20.609283,792.426,1.0,,761.50116,3.8536396e+24,10.0,8,50
6878.7715,9.999999,-3.292131e+20,-1.0,172619,768.6934,1979.467,1273433.4,77.9,-97.687325,,6878.7715,-96.49933,True,125.52081155776978,1999.4308,19.963688,4.020578,768.6934941461122,0.4189424,3800,-3.292131e+20,6,415.14294,0.00726874,14.870106,6.6734357e-10,0.00726874,,1273433.4,77.14243,6878.7715,1.0,,748.72974,1.0172319e+30,9.999999,8,50
1662.717,10.0,-1.6128394e+19,-1.0,176433,752.4774,1699.6674,779413.25,76.28,-72.728874,,1662.717,-69.9088,True,128.41159415245056,1709.6503,9.982937,2.9380338,752.4773753585591,0.4189424,3850,-1.6128394e+19,7,425.06412,0.030071262,9.084627,9.891916e-07,0.030071262,,779413.25,44.887405,1662.717,1.0,,742.49445,4.5671408e+27,10.0,8,50
1165.3978,10.0,-3.2752535e+18,-1.0,179642,631.53766,1579.7954,1051388.0,64.18,-60.35941,,1165.3978,-60.326435,True,131.0885660648346,1589.7764,9.9809265,4.1737447,631.5376502710876,0.4189424,3900,-3.2752535e+18,8,385.49454,0.042903803,15.379802,3.3610017e-06,0.042903803,,1051388.0,105.57684,1165.3978,1.0,,621.5567,2.519051e+26,10.0,8,50
668.00055,9.999999,-3.8641536e+17,-1.0,183144,690.117,1849.4856,180569.48,70.04,-104.59541,,668.00055,-96.378174,True,133.0393829345703,1859.4663,9.980688,0.8131388,690.1170517379621,0.4189424,3950,-3.8641536e+17,9,410.3363,0.07485024,1.4941653,7.2878024e-08,0.07485024,,180569.48,5.9504247,668.00055,1.0,,680.13635,1.8734699e+24,9.999999,8,50
283984.12,9.999999,-inf,-1.0,186930,746.8845,2118.8745,140401360.0,75.72,-95.770195,,283984.12,-95.88228,True,136.05128931999207,2138.842,19.967525,95.703125,746.8845294004719,0.4189424,4000,-inf,10,472.81906,0.00017606618,657.79144,7.9041296e-10,0.00017606618,,140401360.0,4700.129,283984.12,1.0,,726.91705,inf,9.999999,8,50
1.0,9.999998,-970984.7,-1.0,190540,711.68494,1769.334,706650.1,72.2,-77.22453,,1.0,-77.22453,True,138.74158239364624,1799.2809,29.946949,73.67588,711.6848992344204,0.4189424,4050,-2.3624031e+17,1,447.38657,50.0,256.73883,0.10645385,50.0,,81974410.0,1627.3972,1.0,1.0,,681.738,7.9873624e+23,9.999998,9,50
50765670000000.0,9.999999,-inf,-1.0,194088,699.26526,2368.8623,310132.44,70.96,-134.57742,,50765670000000.0,-112.95543,True,141.00863695144653,2378.845,9.982647,0.58954084,699.2652458540359,0.4189424,4100,-inf,2,519.1908,9.849176e-13,1.0819103,1.6571987e-19,9.849176e-13,,310132.44,6.7138653,50765670000000.0,1.0,,689.28265,inf,9.999999,9,50
11215.895,9.999999,-2.3287956e+21,-1.0,196995,571.08594,1279.3718,816613.6,58.14,-58.98344,,11215.895,-56.020996,True,143.54071021080017,1289.353,9.981172,1.1530582,571.0859391836382,0.4189424,4150,-2.3287956e+21,3,331.0267,0.004457959,3.063535,8.718973e-06,0.004457959,,816613.6,20.778532,11215.895,1.0,,561.10474,2.9435175e+32,9.999999,9,50
32631.715,10.0,-1.2103876e+23,-1.0,199719,534.54126,1499.739,406763.62,54.48,-65.98918,,32631.713,-63.85489,True,144.70075702667236,1559.6487,59.909695,0.72102755,534.541266620941,0.4189424,4200,-1.2103876e+23,4,337.31735,0.0015322518,1.1833502,0.00045264204,0.0015322517,,406763.62,6.4811897,32631.715,1.0,,474.6316,3.7139247e+35,10.0,9,50
5190772.0,10.0,-inf,-1.0,203048,655.485,2359.074,1682453.8,66.58,-93.89307,,5190772.0,-89.53887,True,147.0668659210205,2389.0254,29.95133,1.4419932,655.48502535686,0.4189424,4250,-inf,5,539.9648,9.632478e-06,5.2123103,3.246083e-06,9.632478e-06,,1682453.8,34.861,5190772.0,1.0,,625.5337,inf,10.0,9,50
42572148.0,9.999998,-inf,-1.0,206224,624.9144,2909.0896,6924527.0,63.52,-112.57335,,42572148.0,-112.8035,True,149.2424373626709,2919.0713,9.981747,4.735261,624.9144215590139,0.4189424,4300,-inf,6,560.3754,1.1744768e-06,29.773785,1.3584324e-08,1.1744768e-06,,6924527.0,213.1117,42572148.0,1.0,,614.9327,inf,9.999998,9,50
633005340000.0,10.0,-inf,-1.0,209766,698.1145,1939.5939,815755.1,70.84,-80.57237,,633005340000.0,-81.27113,True,152.12515020370483,1949.5769,9.983023,0.87655395,698.1144366033238,0.4189424,4350,-inf,7,460.28616,7.8988274e-11,1.465534,9.316072e-11,7.8988274e-11,,815755.1,6.707414,633005340000.0,1.0,,688.1314,inf,10.0,9,50
755850750.0,10.0,-inf,-1.0,213871,810.6488,2669.2502,265330.44,82.1,-120.20703,,755850750.0,-108.86684,True,154.50116443634033,2689.2148,19.964592,0.3476423,810.6488095511926,0.4189424,4400,-inf,8,562.6165,6.6150626e-08,0.58031505,1.4126418e-10,6.6150626e-08,,265330.44,3.1583662,755850750.0,1.0,,790.6842,inf,10.0,9,50
87.282585,9.999999,-222954370000000.0,-1.0,216776,570.7269,1269.6393,5990098.0,58.1,-56.64009,,87.282585,-54.914406,True,157.0794816017151,1279.621,9.981677,955.74005,570.7269209675112,0.4189424,4450,-7.4827583e+22,9,312.3801,0.57285196,6541.512,0.050184447,0.57285196,,1316913200.0,46742.586,87.282585,1.0,,560.7452,3.1324864e+35,9.999999,9,50
923.24384,9.999999,-4.925064e+18,-1.0,219537,541.9637,2119.3855,223446.08,55.22,-94.9548,,923.24384,-93.759796,True,159.34113550186157,2139.3496,19.964066,0.36257407,541.9636576756167,0.4189424,4500,-4.925064e+18,10,417.364,0.054156873,0.77861863,0.00360461,0.054156873,,223446.08,4.7166276,923.24384,1.0,,521.99963,1.7369524e+26,9.999999,9,50
1.0,10.0,-687755.44,-1.0,222442,570.75854,1709.5233,443529.56,58.1,-65.41285,,1.0,-65.41285,True,160.93492078781128,1729.4897,19.966381,2.0810244,570.7585266592199,0.4189424,4550,-77034230000.0,1,343.16803,50.0,3.1733077,0.1265348,50.0,,1029023.56,23.214285,1.0,1.0,,550.7922,99489040000.0,10.0,10,50
388209.2,10.0,-inf,-1.0,225670,635.31464,1749.2556,966017.94,64.56,-84.2688,,388209.2,-80.078995,True,162.8891429901123,1749.2556,,2.639955,635.3146073337721,0.4189424,4600,-inf,2,427.22308,0.00012879654,5.276412,6.129132e-15,0.00012879654,,966017.94,33.92301,388209.2,1.0,,635.31464,inf,10.0,10,50
48882516000.0,10.0,-inf,-1.0,229107,677.0937,2258.9583,387328.5,68.74,-111.22666,,48882516000.0,-98.780014,True,164.49213361740112,2268.938,9.979717,1.510739,677.0936200485532,0.4189424,4650,-inf,3,532.56647,1.0228606e-09,1.8054318,1.5451805e-11,1.0228606e-09,,387328.5,6.803457,48882516000.0,1.0,,667.1139,inf,10.0,10,50
411171800.0,9.999999,-inf,-1.0,232342,636.7036,1909.6147,1183772.2,64.7,-91.01539,,411171800.0,-81.024506,True,166.76581072807312,1929.5862,19.971394,3.1807983,636.7036109229076,0.4189424,4700,-inf,4,462.01978,1.2160366e-07,6.8698707,4.913229e-13,1.2160366e-07,,1183772.2,42.979,411171800.0,1.0,,616.7322,inf,9.999999,10,50
21325594.0,10.0,-inf,-1.0,236094,740.07556,2298.903,269222.56,75.04,-120.20177,,21325594.0,-109.42012,True,168.57555866241455,2308.8848,9.981584,1.42859,740.0755328165747,0.4189424,4750,-inf,5,593.23413,2.3446005e-06,2.091112,4.3169862e-10,2.3446005e-06,,269222.56,9.303694,21325594.0,1.0,,730.09393,inf,10.0,10,50
4583310.0,9.999999,-inf,-1.0,239183,607.5235,1659.4309,665689.0,61.78,-77.368546,,4583310.0,-70.20039,True,170.93795800209045,1669.4122,9.981379,1.7058852,607.5235309654335,0.4189424,4800,-inf,6,439.39218,1.0909146e-05,2.4026015,1.2704617e-14,1.0909146e-05,,665689.0,11.487564,4583310.0,1.0,,597.5422,inf,9.999999,10,50
33575.887,10.0,-6.5187754e+22,-1.0,242865,726.06476,1779.3835,447517.12,73.64,-87.604294,,33575.887,-79.7284,True,172.80830597877502,1819.3306,39.94708,1.5033865,726.0648122677674,0.4189424,4850,-6.5187754e+22,7,418.84485,0.001489164,2.429035,1.0417508e-12,0.001489164,,447517.12,9.237104,33575.887,1.0,,686.11774,5.8180414e+34,10.0,10,50
6532762700000.0,9.999999,-inf,-1.0,246709,758.47345,2079.1975,1346970.4,76.88,-96.166794,,6532763000000.0,-89.00974,True,175.09999442100525,2089.1787,9.981243,3.8962083,758.4735232290757,0.4189424,4900,-inf,8,502.29886,7.653729e-12,21.044645,1.8581461e-15,7.65373e-12,,1346970.4,150.88322,6532762700000.0,1.0,,748.4924,inf,9.999999,10,50
53092080.0,10.0,-inf,-1.0,250642,776.24365,2578.822,973907.2,78.66,-129.8881,,53092076.0,-115.13297,True,177.61815333366394,2608.7756,29.953516,2.372292,776.2436447902215,0.4189424,4950,-inf,9,493.39062,9.417601e-07,5.3397794,1.5270489e-13,9.4176005e-07,,973907.2,25.365618,53092080.0,1.0,,746.29016,inf,10.0,10,50
20359664000.0,9.999999,-inf,-1.0,254228,706.8845,1809.5493,356792.0,71.72,-89.336426,,20359664000.0,-82.449066,True,179.54538750648499,1819.5287,9.979337,1.4367566,706.8845222534896,0.4189424,5000,-inf,10,483.98343,2.4558362e-09,1.93804,9.990025e-13,2.4558362e-09,,356792.0,10.549768,20359664000.0,1.0,,696.90515,inf,9.999999,10,50
1.0,9.999999,-976874.06,-1.0,257472,638.5133,2099.0308,603309.94,64.88,-92.465256,,1.0,-92.465256,True,181.84085893630981,2138.9697,39.938915,855.88696,638.5132959175118,0.4189424,5050,-1.3444413e+18,1,442.27905,50.0,5467.68,0.018466333,50.0,,2268782600.0,39065.62,1.0,1.0,,598.5744,1.2952583e+25,9.999999,11,50
64580676.0,9.999999,-inf,-1.0,261053,705.92487,2199.3213,2050775.0,71.62,-87.721725,,64580676.0,-84.15136,True,184.5212574005127,2209.3025,9.981253,5.9610753,705.9249037887806,0.4189424,5100,-inf,2,386.80093,7.742254e-07,15.842904,3.588596e-12,7.742254e-07,,2050775.0,72.61126,64580676.0,1.0,,695.9437,inf,9.999999,11,50
11146716.0,10.0,-inf,-1.0,264619,702.93555,1369.7393,1130267.5,71.32,-68.21928,,11146716.0,-62.24712,True,186.54785585403442,1369.7393,,3.92478,702.9356079065847,0.4189424,5150,-inf,3,336.9575,4.485626e-06,11.385251,3.4467381e-12,4.485626e-06,,1130267.5,49.02069,11146716.0,1.0,,702.93555,inf,10.0,11,50
3346834.2,10.0,-inf,-1.0,267981,662.1325,1699.7806,256470.0,67.24,-76.73071,,3346834.2,-72.79528,True,189.37508463859558,1719.7407,19.960106,1.69079,662.1325250632572,0.4189424,5200,-inf,4,370.1613,1.4939491e-05,9.621447,5.89377e-14,1.4939491e-05,,256470.0,68.77411,3346834.2,1.0,,642.1725,inf,10.0,11,50
16410180.0,10.0,-inf,-1.0,271466,686.73065,1219.7198,822044.75,69.7,-62.675106,,16410179.0,-56.84269,True,191.70024991035461,1229.7008,9.980906,2.305487,686.7305899727215,0.4189424,5250,-inf,5,264.94986,3.0468893e-06,7.765809,1.9977889e-12,3.046889e-06,,822044.75,41.542103,16410180.0,1.0,,676.74963,inf,10.0,11,50
10998557.0,10.0,-inf,-1.0,275474,791.31976,1719.6376,584958400.0,80.16,-90.25696,,10998557.0,-84.98964,True,194.2006618976593,1739.6069,19.969349,213.84499,791.3197895912621,0.4189424,5300,-inf,6,370.61392,4.546051e-06,1263.7805,5.17486e-11,4.546051e-06,,584958400.0,8938.691,10998557.0,1.0,,771.35046,inf,10.0,11,50
5505038.0,10.0,-inf,-1.0,279549,804.71716,1959.545,29221254.0,81.5,-68.98114,,5505038.0,-69.3136,True,197.17231822013855,1969.5265,9.981476,44.165966,804.7172217981955,0.4189424,5350,-inf,7,368.61227,9.08259e-06,300.54562,3.3442379e-12,9.08259e-06,,29221254.0,2147.726,5505038.0,1.0,,794.7357,inf,10.0,11,50
127425976.0,10.0,-inf,-1.0,283175,714.9254,1349.6667,344944.38,72.52,-69.98476,,127425980.0,-62.923473,True,199.76151037216187,1399.5771,49.91044,1.5246859,714.9253677722124,0.4189424,5400,-inf,8,238.06413,3.9238464e-07,6.9895244,8.2179787e-13,3.9238466e-07,,344944.38,47.418507,127425976.0,1.0,,665.0149,inf,10.0,11,50
11128632.0,9.999999,-inf,-1.0,287342,823.1186,2599.481,922597.8,83.34,-110.926254,,11128632.0,-106.33658,True,202.33119297027588,2619.4429,19.962017,2.0129995,823.1185909012688,0.4189424,5450,-inf,9,429.0601,4.492915e-06,9.606442,3.9317963e-12,4.492915e-06,,922597.8,62.475903,11128632.0,1.0,,803.1566,inf,9.999999,11,50
3737961.0,10.0,-inf,-1.0,291281,777.52423,2929.3953,1813875.5,78.78,-107.07988,,3737961.0,-100.95245,True,204.8466579914093,2949.362,19.966785,5.341504,777.5242411007303,0.4189424,5500,-inf,10,473.56024,1.3376277e-05,20.590776,8.048591e-11,1.3376277e-05,,1813875.5,111.25135,3737961.0,1.0,,757.55743,inf,10.0,11,50
1.0,10.0,-1202290.8,-1.0,295387,810.8935,2009.1177,869423.4,82.12,-87.590706,,1.0,-87.590706,True,207.90181303024292,2019.0983,9.980646,44667.69,810.8935403173258,0.4189424,5550,-2.3053474e+18,1,460.29883,50.0,142827.36,0.039708856,50.0,,34735452000.0,734688.75,1.0,1.0,,800.91284,4.796608e+25,10.0,12,50
710696900.0,9.999998,-inf,-1.0,298775,667.3071,1939.3616,6560.1655,67.76,-82.46323,,710696900.0,-74.15883,True,210.52402210235596,1939.3616,,0.18156384,667.3071625346731,0.4189424,5600,-inf,2,485.22897,7.035348e-08,0.53145176,5.4608826e-12,7.035348e-08,,6560.1655,3.3831723,710696900.0,1.0,,667.3071,inf,9.999998,12,50
343098750000.0,9.999999,-inf,-1.0,302304,695.4871,2009.3705,40846.84,70.58,-87.881714,,343098750000.0,-80.86376,True,213.16841459274292,2009.3705,,0.18657523,695.4870640099384,0.4189424,5650,-inf,3,537.95105,1.4573064e-10,0.4020127,4.1108254e-15,1.4573064e-10,,40846.84,1.7564076,343098750000.0,1.0,,695.4871,inf,9.999999,12,50
1024561150.0,10.0,-inf,-1.0,305400,608.90765,2059.4204,26051.404,61.92,-93.57114,,1024561200.0,-89.69739,True,215.62909317016602,2079.383,19.962627,0.19342999,608.9076338584757,0.4189424,5700,-inf,4,441.134,4.880138e-08,0.5488803,2.1414698e-10,4.8801382e-08,,26051.404,3.0059955,1024561150.0,1.0,,588.945,inf,10.0,12,50
79686650.0,9.999999,-inf,-1.0,308559,621.524,1629.3444,1130803600.0,63.18,-95.492615,,79686650.0,-89.11508,True,218.34585094451904,1639.3258,9.981473,1109.2999,621.5239425864676,0.4189424,5750,-inf,5,399.33157,6.2745767e-07,7760.9927,6.72165e-09,6.2745767e-07,,1130803600.0,55436.246,79686650.0,1.0,,611.5425,inf,9.999999,12,50
7581816000.0,10.0,-inf,-1.0,311744,626.73975,1829.4803,166011.55,63.7,-84.852875,,7581816000.0,-82.60448,True,220.42040395736694,1839.463,9.982666,0.22582054,626.7397539033925,0.4189424,5800,-inf,6,477.8621,6.594726e-09,0.46525466,1.2944043e-12,6.594726e-09,,166011.55,2.0542476,7581816000.0,1.0,,616.7571,inf,10.0,12,50
706787200000.0,10.0,-inf,-1.0,315884,817.6577,2359.1763,200726.56,82.8,-123.72097,,706787200000.0,-118.81971,True,223.42992186546326,2419.064,59.887638,0.35813102,817.6577082499988,0.4189424,5850,-inf,7,614.5409,7.074265e-11,0.8578641,1.1197928e-23,7.074265e-11,,200726.56,4.1356926,706787200000.0,1.0,,757.7701,inf,10.0,12,50
3965956600.0,9.999999,-inf,-1.0,319234,659.6875,1919.559,1923299.5,67.0,-91.9534,,3965956600.0,-88.467575,True,226.09543895721436,1929.5411,9.982231,9.153629,659.687476057038,0.4189424,5900,-inf,8,454.29016,1.2607299e-08,62.885365,1.6394634e-16,1.2607299e-08,,1923299.5,449.3454,3965956600.0,1.0,,649.70526,inf,9.999999,12,50
4182809000.0,9.999999,-inf,-1.0,322751,693.1266,1719.334,128830.43,70.34,-92.29487,,4182809000.0,-87.13578,True,228.43290400505066,1739.2986,19.964546,0.35002926,693.1265017507814,0.4189424,5950,-inf,9,496.9836,1.195369e-08,1.3799754,9.478355e-10,1.195369e-08,,128830.43,9.749258,4182809000.0,1.0,,673.1619,inf,9.999999,12,50
21498417000.0,10.0,-inf,-1.0,326830,805.46155,3089.405,22734.67,81.58,-134.52206,,21498417000.0,-128.59357,True,231.73144340515137,3119.3604,29.95528,0.10939735,805.4616013631369,0.4189424,6000,-inf,10,585.8119,2.3257527e-09,0.2630142,2.8715329e-11,2.3257527e-09,,22734.67,1.0912131,21498417000.0,1.0,,775.5062,inf,10.0,12,50
1.0,9.999995,-1075175.1,-1.0,330481,719.8731,2078.9905,718870.75,73.02,-75.80867,,1.0,-75.80867,True,233.960382938385,2088.972,9.981465,96713.75,719.8730551779305,0.4189424,6050,-2.0284856e+23,1,447.9437,50.0,666759.4,0.0200744,50.0,,189464170000.0,4763837.0,1.0,1.0,,709.89166,3.2411924e+35,9.999995,13,50
2940755.2,9.999999,-inf,-1.0,334476,788.74023,1969.6158,753784.0,79.9,-89.39599,,2940755.2,-87.35304,True,237.0283637046814,1979.6003,9.984508,3.6277413,788.7403004418566,0.4189424,6100,-inf,2,452.87918,1.7002434e-05,18.032167,3.3017475e-12,1.7002434e-05,,753784.0,122.723366,2940755.2,1.0,,778.75586,inf,9.999999,13,50
4465515.0,10.0,-inf,-1.0,338304,755.3166,1919.3445,1485855.6,76.56,-82.39978,,4465515.0,-77.968895,True,240.2898452281952,1939.309,19.964533,4.61108,755.316596227785,0.4189424,6150,-inf,3,399.48282,1.1196917e-05,15.348647,7.6634254e-11,1.1196917e-05,,1485855.6,72.9209,4465515.0,1.0,,735.3521,inf,10.0,13,50
3573364.5,10.0,-inf,-1.0,341565,641.9533,1509.6555,6544731.5,65.22,-72.39225,,3573364.5,-66.46617,True,242.85860466957092,1509.6555,,26.780197,641.9532645203678,0.4189424,6200,-inf,4,390.44598,1.3992415e-05,108.2551,3.3201768e-11,1.3992415e-05,,6544731.5,706.9492,3573364.5,1.0,,641.9533,inf,10.0,13,50
8061167.5,9.999999,-inf,-1.0,345512,779.1478,1729.5018,12820614.0,78.94,-76.79834,,8061167.5,-72.71904,True,245.4713478088379,1749.4705,19.968657,18.09505,779.1477638782146,0.4189424,6250,-inf,5,365.13528,6.2025756e-06,82.97516,3.1930526e-13,6.2025756e-06,,12820614.0,560.9821,8061167.5,1.0,,759.17914,inf,9.999999,13,50
2736572.2,10.0,-inf,-1.0,349882,863.6779,2019.1481,150254050.0,87.4,-82.73474,,2736572.2,-82.63508,True,247.71072006225586,2019.1481,,65.40601,863.6779340500944,0.4189424,6300,-inf,6,423.60745,1.8271032e-05,307.757,3.7662863e-12,1.8271032e-05,,150254050.0,1800.8835,2736572.2,1.0,,863.6779,inf,10.0,13,50
2827218.5,10.0,-inf,-1.0,354115,836.32117,1969.5087,240896.0,84.66,-93.713165,,2827218.5,-87.57435,True,250.67494535446167,1979.4897,9.981139,0.64928555,836.3211231245774,0.4189424,6350,-inf,7,376.3936,1.7685226e-05,2.1517978,5.2308062e-12,1.7685226e-05,,240896.0,11.031438,2827218.5,1.0,,826.34,inf,10.0,13,50
48643268.0,10.0,-inf,-1.0,358067,780.12427,1969.53,73718.555,79.04,-93.3353,,48643268.0,-81.04151,True,252.4513394832611,1969.53,,0.2517926,780.1242820228422,0.4189424,6400,-inf,8,362.03186,1.0278915e-06,0.9140057,4.929433e-12,1.0278915e-06,,73718.555,5.859691,48643268.0,1.0,,780.12427,inf,10.0,13,50
17198584.0,10.0,-inf,-1.0,362214,819.101,1819.4519,139535980.0,82.94,-81.43767,,17198584.0,-75.39842,True,255.14155840873718,1829.4336,9.981638,111.36526,819.1010195641715,0.4189424,6450,-inf,9,420.37207,2.9072162e-06,616.96655,4.384429e-12,2.9072162e-06,,139535980.0,4348.6665,17198584.0,1.0,,809.1194,inf,10.0,13,50
5772664.5,10.0,-inf,-1.0,366408,828.51166,2819.3362,502244.16,83.88,-123.50063,,5772664.5,-118.95749,True,258.22320199012756,2839.3054,19.969324,3.0830245,828.5116443877691,0.4189424,6500,-inf,10,416.64468,8.661512e-06,18.8799,1.2490742e-11,8.661512e-06,,502244.16,134.38478,5772664.5,1.0,,808.54236,inf,10.0,13,50
1.0,9.999999,-781629.94,-1.0,369840,676.156,1549.7102,580454.1,68.64,-59.373528,,1.0,-59.373528,True,260.74939370155334,1569.6757,19.965506,2542.6448,676.1559774670254,0.4189424,6550,-3246085600000.0,1,351.0943,50.0,9318.755,0.13225523,50.0,,1213802000.0,61953.867,1.0,1.0,,656.1905,260163670000000.0,9.999999,14,50
32148.047,10.0,-7.834601e+21,-1.0,373462,714.08923,1819.2621,341307.66,72.44,-114.72262,,32148.045,-109.44268,True,263.42462730407715,1839.2255,19.963406,0.37615338,714.0891450912507,0.4189424,6600,-7.834601e+21,2,493.76816,0.0015553045,1.0182317,4.32726e-09,0.0015553044,,341307.66,6.323185,32148.047,1.0,,694.12573,8.046095e+32,10.0,14,50
18856.645,9.999999,-9.174868e+20,-1.0,377447,786.6618,1809.5842,6438965.5,79.7,-88.195854,,18856.645,-83.194855,True,265.2372839450836,1839.5386,29.954315,6.473912,786.6617994827761,0.4189424,6650,-9.174868e+20,3,427.9679,0.0026515853,42.440987,2.5965457e-07,0.0026515853,,6438965.5,303.1818,18856.645,1.0,,756.7074,1.1026947e+31,9.999999,14,50
12255.17,9.999999,-2.7583559e+20,-1.0,380814,663.0943,1359.5548,908961.5,67.34,-70.72558,,12255.17,-65.6855,True,267.77437472343445,1389.5135,29.958748,1.1336684,663.0942675704995,0.4189424,6700,-2.7583559e+20,4,328.67505,0.004079911,5.8740306,7.1553853e-07,0.004079911,,908961.5,41.752132,12255.17,1.0,,633.13556,3.0615457e+30,9.999999,14,50
30361.908,9.999999,-2.6362773e+22,-1.0,384347,696.29205,2329.3296,73840.77,70.66,-95.38718,,30361.91,-87.00177,True,269.57749819755554,2359.2817,29.952183,0.22447786,696.2920232612202,0.4189424,6750,-2.6362773e+22,5,436.20163,0.0016468002,0.94058406,5.629147e-09,0.0016468003,,73840.77,6.640305,30361.908,1.0,,666.33984,3.3647606e+33,9.999999,14,50
24703.04,10.0,-1.5374884e+21,-1.0,388209,762.07916,2229.592,132401.94,77.24,-123.54095,,24703.04,-117.444626,True,272.64980149269104,2229.592,,0.24588849,762.0791003681703,0.4189424,6800,-1.5374884e+21,6,439.2219,0.0020240424,0.49781185,2.8400832e-10,0.0020240424,,132401.94,2.37271,24703.04,1.0,,762.07916,1.4348726e+31,10.0,14,50
11449.442,10.0,-3.9596675e+20,-1.0,392009,749.6919,1639.4801,4179723.0,76.0,-83.32942,,11449.442,-77.92791,True,275.32361698150635,1649.4601,9.979976,4.6328516,749.6919129729524,0.4189424,6850,-3.9596675e+20,7,425.3173,0.004367025,20.133736,7.41283e-07,0.004367025,,4179723.0,135.08018,11449.442,1.0,,739.71185,3.1771776e+30,10.0,14,50
