BatchSize,AvgRet,MinVanillaIw,AvgNormIw,MaxNormIw,J,ESSRenyi,VarRet,AvgVanillaIw,AvgDiscRet,SamplesThisIter,EpsThisIter,AvgEpLen,VanillaAvgRet,MaxVanillaIw,VarNormIw,renyi2,VarVanillaIw,ESSClassic,delta,MinNormIw,VarDiscRet,IterType,VarJ,Bound
100,4806.59430412,9.48156e-05,5.34188e-05,0.000130038,891217.0,nan,929249.902695,0.984621,4806.59430412,50000,104,480.769230769,4806.59430412,2.39688,3.15452e-10,nan,0.107172,1.01053335902,0.6,5.14405e-09,929249.902695,1,5630.03,4590.08
100,4999.27189043,0.988561,5.55556e-05,5.62318e-05,899869.0,nan,0.00542771661247,0.999994,4999.27189043,50000,100,500.0,4999.27189043,1.01217,1.28525e-15,nan,4.16415e-07,0.555768699738,0.6,5.49204e-05,0.00542771661247,1,0.982611,4591.08
100,4806.60161362,5.76885e-08,5.34188e-05,0.000140747,891523.0,nan,546319.332019,0.994433,4806.60161362,50000,104,480.769230769,4806.60161362,2.62012,4.94996e-10,nan,0.17154,1.28522784581,0.6,3.0989e-12,546319.332019,1,3871.19,4582.35
100,4806.62257941,1.03978e-06,5.34188e-05,0.000154933,890704.0,nan,929261.022512,0.97654,4806.62257941,50000,104,480.769230769,4806.62257941,2.8323,3.41024e-10,nan,0.113967,1.03758225267,0.6,5.68782e-11,929261.022512,1,5745.47,4590.06
100,4999.2746687,0.999146,5.55556e-05,5.55778e-05,899870.0,nan,0.00392826636485,1.0,4999.2746687,50000,100,500.0,4999.2746687,1.0004,2.57139e-18,nan,8.33148e-10,0.555589048006,0.6,5.55081e-05,0.00392826636485,1,0.837736,4591.08
100,4462.55137127,1.9879e-12,4.96032e-05,0.000381223,880097.0,nan,2019340.48911,1.01218,4462.55137127,50000,112,446.428571429,4462.55137127,7.77907,1.10202e-09,nan,0.458869,1.91830048735,0.6,9.74194e-17,2019340.48911,1,7465.15,4581.3
100,4999.28015177,0.999634,5.55556e-05,5.55814e-05,899871.0,nan,0.00251244483511,1.0,4999.28015177,50000,100,500.0,4999.28015177,1.00047,3.54094e-18,nan,1.14726e-09,0.555576586356,0.6,5.55352e-05,0.00251244483511,1,0.669144,4591.09
100,4628.23008803,7.77612e-09,5.14403e-05,0.000206496,886573.0,nan,1722262.56295,0.951809,4628.23008803,50000,108,462.962962963,4628.23008803,3.82084,7.26337e-10,nan,0.248674,1.46805245774,0.6,4.20258e-13,1722262.56295,1,6533.57,4589.31
100,4628.22817618,3.19507e-06,5.14403e-05,0.000213375,885029.0,nan,1700327.82795,0.962383,4628.22817618,50000,108,462.962962963,4628.22817618,3.99197,7.04569e-10,nan,0.24661,1.56800661087,0.6,1.7078e-10,1700327.82795,1,7065.43,4587.25
100,4806.57157878,0.000452041,5.34188e-05,0.000131219,892032.0,nan,884045.00596,1.00377,4806.57157878,50000,104,480.769230769,4806.57157878,2.46567,3.39846e-10,nan,0.119995,1.04961164599,0.6,2.40568e-08,884045.00596,1,4880.36,4586.19
100,4806.6256713,0.000132177,5.34188e-05,0.000152232,891783.0,nan,933122.00661,0.973352,4806.6256713,50000,104,480.769230769,4806.6256713,2.77385,3.57379e-10,nan,0.118653,1.00271150679,0.6,7.25407e-09,933122.00661,1,5250.72,4590.58
100,4628.21366672,1.55091e-08,5.14403e-05,0.000201757,883304.0,nan,1513368.96501,0.998767,4628.21366672,50000,108,462.962962963,4628.21366672,3.91732,7.05915e-10,nan,0.266117,1.66843791942,0.6,7.9878e-13,1513368.96501,1,7288.95,4582.17
100,4806.61399068,0.000268445,5.34188e-05,0.000150128,892058.0,nan,891468.174506,0.979793,4806.61399068,50000,104,480.769230769,4806.61399068,2.7536,3.78201e-10,nan,0.127234,1.07474203932,0.6,1.46357e-08,891468.174506,1,4821.56,4586.79
100,4806.60285757,0.000446518,5.34188e-05,0.000120579,892433.0,nan,933113.112469,1.00002,4806.60285757,50000,104,480.769230769,4806.60285757,2.25727,3.45992e-10,nan,0.121253,1.01657748416,0.6,2.3852e-08,933113.112469,1,5103.45,4590.46
100,4999.26236548,0.990123,5.55556e-05,5.60289e-05,899867.0,nan,0.00617324154175,0.999993,4999.26236548,50000,100,500.0,4999.26236548,1.00851,9.48493e-16,nan,3.07307e-07,0.556127274915,0.6,5.50073e-05,0.00617324154175,1,1.0486,4591.07
100,4628.21916993,4.68327e-10,5.14403e-05,0.000216484,882556.0,nan,1689594.49688,0.997643,4628.21916993,50000,108,462.962962963,4628.21916993,4.19853,5.86892e-10,nan,0.22075,1.51837126291,0.6,2.41478e-14,1689594.49688,1,7957.5,4586.33
100,4462.54521896,3.61229e-13,4.96032e-05,0.000243985,877729.0,nan,2407710.41644,0.986167,4462.54521896,50000,112,446.428571429,4462.54521896,4.85069,8.72613e-10,nan,0.344908,1.69698317469,0.6,1.81694e-17,2407710.41644,1,8950.03,4589.12
100,4806.60473822,5.72131e-05,5.34188e-05,0.000127148,892447.0,nan,929254.434844,0.982836,4806.60473822,50000,104,480.769230769,4806.60473822,2.33936,3.48862e-10,nan,0.118094,0.910586390813,0.6,3.10963e-09,929254.434844,1,5044.14,4590.27
100,4308.3288347,1.26622e-13,4.78927e-05,0.000344911,863344.0,nan,2961754.99905,1.01469,4308.3288347,50000,116,431.034482759,4308.3288347,7.30757,9.58955e-10,nan,0.430457,1.9440688478,0.6,5.97646e-18,2961754.99905,1,11727.9,4585.6
100,4628.23276758,1.51956e-15,5.14403e-05,0.000168862,883647.0,nan,1524391.22186,1.00264,4628.23276758,50000,108,462.962962963,4628.23276758,3.29136,7.15275e-10,nan,0.271743,1.38925806315,0.6,7.79607e-20,1524391.22186,1,7142.07,4582.28
100,4628.19401061,5.63318e-08,5.14403e-05,0.000173969,884120.0,nan,1725920.64579,0.987532,4628.19401061,50000,108,462.962962963,4628.19401061,3.33978,6.45693e-10,nan,0.237969,1.72623364396,0.6,2.93431e-12,1725920.64579,1,7604.89,4589.54
100,4462.53590254,2.04472e-10,4.96032e-05,0.000278858,872323.0,nan,2372780.85262,0.982011,4462.53590254,50000,112,446.428571429,4462.53590254,5.52065,7.78124e-10,nan,0.304974,1.85136807318,0.6,1.03283e-14,2372780.85262,1,10183.4,4586.09
100,4308.33478073,5.97706e-09,4.78927e-05,0.000278466,868378.0,nan,2615100.04093,1.02671,4308.33478073,50000,116,431.034482759,4308.33478073,5.96967,1.25595e-09,nan,0.577202,2.12605846078,0.6,2.78811e-13,2615100.04093,1,9944.6,4580.9
100,4999.26561897,0.990652,5.55556e-05,5.61105e-05,899868.0,nan,0.00531446141363,1.0,4999.26561897,50000,100,500.0,4999.26561897,1.00999,1.28395e-15,nan,4.16002e-07,0.556371879838,0.6,5.50361e-05,0.00531446141363,1,0.973215,4591.07
100,4628.19894442,1.84146e-08,5.14403e-05,0.000211188,881982.0,nan,1297822.59376,0.997104,4628.19894442,50000,108,462.962962963,4628.19894442,4.0936,7.35644e-10,nan,0.276402,1.74854894762,0.6,9.50004e-13,1297822.59376,1,6959.87,4582.33
100,4462.56110875,2.0892e-21,4.96032e-05,0.000250381,873275.0,nan,2175738.368,1.03331,4462.56110875,50000,112,446.428571429,4462.56110875,5.21583,9.63968e-10,nan,0.418319,1.65260522911,0.6,1.0029e-25,2175738.368,1,9513.9,4581.45
100,4999.25840825,0.985849,5.55555e-05,5.60588e-05,899866.0,nan,0.00399869904984,1.0,4999.25840825,50000,100,500.0,4999.25840825,1.00906,1.4983e-15,nan,4.85448e-07,0.555943882185,0.6,5.47694e-05,0.00399869904984,1,0.844127,4591.07
100,4999.2708796,0.992642,5.55556e-05,5.60016e-05,899869.0,nan,0.0014103942263,0.999998,4999.2708796,50000,100,500.0,4999.2708796,1.00803,8.20457e-16,nan,2.65827e-07,0.555742529727,0.6,5.51469e-05,0.0014103942263,1,0.50183,4591.08
100,4806.59648005,1.53381e-05,5.34188e-05,0.000139784,892992.0,nan,910160.766231,0.973809,4806.59648005,50000,104,480.769230769,4806.59648005,2.54823,3.66708e-10,nan,0.121865,0.928682527149,0.6,8.4138e-10,910160.766231,1,4616.31,4588.3
100,4462.55103894,1.63889e-10,4.96032e-05,0.000194735,876478.0,nan,2383030.10203,0.993376,4462.55103894,50000,112,446.428571429,4462.55103894,3.89985,8.19376e-10,nan,0.328618,1.67091654026,0.6,8.18361e-15,2383030.10203,1,9250.89,4586.87
100,4628.15906285,2.79621e-08,5.14403e-05,0.00018409,884604.0,nan,1381132.06012,1.01057,4628.15906285,50000,108,462.962962963,4628.15906285,3.61656,7.80348e-10,nan,0.301173,1.52372348903,0.6,1.42333e-12,1381132.06012,1,6272.76,4582.24
100,4999.26744136,0.986609,5.55556e-05,5.60905e-05,899868.0,nan,0.00726547966899,1.0,4999.26744136,50000,100,500.0,4999.26744136,1.00963,1.78984e-15,nan,5.7991e-07,0.55591165989,0.6,5.48116e-05,0.00726547966899,1,1.13802,4591.08
100,4628.20859677,1.3356e-13,5.14403e-05,0.000186965,884216.0,nan,1725946.85886,1.00185,4628.20859677,50000,108,462.962962963,4628.20859677,3.64134,6.4297e-10,nan,0.243889,1.19709228466,0.6,6.85767e-18,1725946.85886,1,7630.55,4589.66
100,4308.30151618,2.34941e-10,4.78927e-05,0.000353732,868107.0,nan,2751500.01675,1.0022,4308.30151618,50000,116,431.034482759,4308.30151618,7.40215,1.21051e-09,nan,0.530071,3.24611596707,0.6,1.12273e-14,2751500.01675,1,10316.7,4581.13
100,4628.20586012,9.26835e-06,5.14403e-05,0.000182841,882967.0,nan,1273515.67327,1.01778,4628.20586012,50000,108,462.962962963,4628.20586012,3.61764,7.581e-10,nan,0.296776,1.76876724394,0.6,4.68437e-10,1273515.67327,1,6598.48,4581.51
100,4628.19844318,2.12351e-08,5.14403e-05,0.000185905,883315.0,nan,1389738.27275,1.00407,4628.19844318,50000,108,462.962962963,4628.19844318,3.6287,7.24678e-10,nan,0.2761,1.19163759425,0.6,1.08791e-12,1389738.27275,1,6875.05,4582.28
100,4462.55535658,8.10002e-12,4.96032e-05,0.000233021,870856.0,nan,2081016.43624,1.0474,4462.55535658,50000,112,446.428571429,4462.55535658,4.92037,8.47705e-10,nan,0.377965,1.48065271737,0.6,3.83604e-16,2081016.43624,1,9753.7,4581.09
100,4999.27434586,0.991787,5.55556e-05,5.58434e-05,899869.0,nan,0.00311585190101,0.999989,4999.27434586,50000,100,500.0,4999.27434586,1.00517,8.43884e-16,nan,2.73412e-07,0.555810934656,0.6,5.50998e-05,0.00311585190101,1,0.744555,4591.08
100,4806.60183724,2.16119e-05,5.34188e-05,0.000207812,892156.0,nan,933112.786251,0.963007,4806.60183724,50000,104,480.769230769,4806.60183724,3.74633,3.72119e-10,nan,0.120935,0.911820016262,0.6,1.19883e-09,933112.786251,1,5127.48,4590.5
100,4462.57261546,2.43819e-08,4.96032e-05,0.000185375,876727.0,nan,2407718.34447,0.962437,4462.57261546,50000,112,446.428571429,4462.57261546,3.59677,8.20308e-10,nan,0.308818,1.83324201365,0.6,1.25662e-12,2407718.34447,1,9283.82,4589.22
100,4462.5448407,2.36529e-08,4.96032e-05,0.000231669,875570.0,nan,2400541.83645,0.988678,4462.5448407,50000,112,446.428571429,4462.5448407,4.61756,8.32595e-10,nan,0.330769,1.36988796465,0.6,1.1867e-12,2400541.83645,1,9531.7,4588.43
100,4628.18965344,5.46972e-13,5.14403e-05,0.000182134,882331.0,nan,815343.474018,1.01658,4628.18965344,50000,108,462.962962963,4628.18965344,3.59938,1.02e-09,nan,0.398361,1.72143341126,0.6,2.76775e-17,815343.474018,1,5468.97,4573.19
100,4999.25762841,0.987234,5.55556e-05,5.61701e-05,899866.0,nan,0.00710603958565,1.0,4999.25762841,50000,100,500.0,4999.25762841,1.01106,1.91982e-15,nan,6.22021e-07,0.556309988051,0.6,5.48463e-05,0.00710603958565,1,1.12468,4591.07
100,4628.22108686,0.000103292,5.14403e-05,0.000151613,881208.0,nan,1718570.2089,0.984376,4628.22108686,50000,108,462.962962963,4628.22108686,2.90131,5.44912e-10,nan,0.199545,1.75178665946,0.6,5.39769e-09,1718570.2089,1,8515.79,4589.02
100,4462.55946088,2.18091e-11,4.96032e-05,0.000190991,876973.0,nan,2404165.73532,1.00825,4462.55946088,50000,112,446.428571429,4462.55946088,3.88213,8.64363e-10,nan,0.357117,2.13695119164,0.6,1.07295e-15,2404165.73532,1,9188.74,4588.71
100,4628.20091882,8.10596e-08,5.14403e-05,0.00017812,886722.0,nan,1722211.04008,0.95327,4628.20091882,50000,108,462.962962963,4628.20091882,3.30085,6.95183e-10,nan,0.238739,1.52070128838,0.6,4.37414e-12,1722211.04008,1,6674.12,4589.22
100,4806.58982043,4.58795e-05,5.34188e-05,0.000129984,890870.0,nan,933108.103055,0.991107,4806.58982043,50000,104,480.769230769,4806.58982043,2.41166,3.1931e-10,nan,0.109917,0.92552655959,0.6,2.47282e-09,933108.103055,1,5774.48,4590.46
100,4462.57188433,4.65516e-15,4.96032e-05,0.00023043,872908.0,nan,1676132.51656,1.05794,4462.57188433,50000,112,446.428571429,4462.57188433,4.91463,1.09176e-09,nan,0.496626,1.74872407379,0.6,2.18264e-19,1676132.51656,1,8281.61,4573.36
100,4999.28045209,0.99412,5.55556e-05,5.59387e-05,899870.0,nan,0.00167206759707,1.0,4999.28045209,50000,100,500.0,4999.28045209,1.0069,4.25174e-16,nan,1.37756e-07,0.55565254991,0.6,5.52288e-05,0.00167206759707,1,0.545995,4591.09
100,4462.55352958,9.14715e-11,4.96032e-05,0.000186329,875198.0,nan,2243457.59304,1.00548,4462.55352958,50000,112,446.428571429,4462.55352958,3.77696,9.04422e-10,nan,0.371618,1.79260310755,0.6,4.51256e-15,2243457.59304,1,9160.71,4581.15
100,4999.2913762,0.999573,5.55556e-05,5.5575e-05,899872.0,nan,0.00154557627807,1.0,4999.2913762,50000,100,500.0,4999.2913762,1.00035,8.6255e-19,nan,2.79409e-10,0.555600070194,0.6,5.55318e-05,0.00154557627807,1,0.524918,4591.1
100,4806.61340415,0.000123301,5.34188e-05,0.000132931,891217.0,nan,862366.594293,0.987144,4806.61340415,50000,104,480.769230769,4806.61340415,2.45648,3.4914e-10,nan,0.119226,1.06045477886,0.6,6.67235e-09,862366.594293,1,5070.22,4584.88
100,4628.22696633,2.76748e-06,5.14403e-05,0.000193219,884002.0,nan,1722259.70875,0.978394,4628.22696633,50000,108,462.962962963,4628.22696633,3.67503,6.17714e-10,nan,0.223464,1.5271933545,0.6,1.45504e-10,1722259.70875,1,7660.68,4589.26
100,4462.55271365,1.35165e-11,4.96032e-05,0.000268587,874413.0,nan,2176420.62817,1.0153,4462.55271365,50000,112,446.428571429,4462.55271365,5.49758,9.6204e-10,nan,0.403055,1.86150071422,0.6,6.60359e-16,2176420.62817,1,9047.7,4582.07
100,4308.32913262,1.96147e-09,4.78927e-05,0.000248196,864418.0,nan,2654674.53738,1.01557,4308.32913262,50000,116,431.034482759,4308.32913262,5.263,1.07304e-09,nan,0.482495,1.89888321459,0.6,9.25004e-14,2654674.53738,1,10907.9,4580.77
100,4628.21905051,5.82568e-12,5.14403e-05,0.000364319,882120.0,nan,1725939.22237,0.986148,4628.21905051,50000,108,462.962962963,4628.21905051,6.98427,6.31998e-10,nan,0.23227,1.75890615164,0.6,3.03884e-16,1725939.22237,1,8283.87,4589.67
100,4462.55746529,5.13238e-11,4.96032e-05,0.000207888,875865.0,nan,1964595.86045,1.00228,4462.55746529,50000,112,446.428571429,4462.55746529,4.20059,1.03352e-09,nan,0.421965,1.48274142608,0.6,2.54003e-15,1964595.86045,1,8471.07,4582.14
100,4462.55126172,3.34174e-12,4.96032e-05,0.000190199,875776.0,nan,2024624.8953,1.02224,4462.55126172,50000,112,446.428571429,4462.55126172,3.9197,1.01694e-09,nan,0.431899,1.64865024267,0.6,1.62154e-16,2024624.8953,1,8641.13,4581.35
100,4999.24971815,0.990108,5.55556e-05,5.59741e-05,899865.0,nan,0.00599272040186,1.00001,4999.24971815,50000,100,500.0,4999.24971815,1.00754,1.33205e-15,nan,4.31594e-07,0.55604189133,0.6,5.50055e-05,0.00599272040186,1,1.03381,4591.06
100,4806.59384528,1.97509e-06,5.34188e-05,0.000134089,893090.0,nan,933109.788132,0.997389,4806.59384528,50000,104,480.769230769,4806.59384528,2.5036,3.4291e-10,nan,0.119542,0.969379980622,0.6,1.05783e-10,933109.788132,1,4796.59,4590.56
100,4999.27081588,0.988636,5.55556e-05,5.60589e-05,899869.0,nan,0.0108014891322,0.999998,4999.27081588,50000,100,500.0,4999.27081588,1.00906,1.78126e-15,nan,5.77124e-07,0.555916054473,0.6,5.49243e-05,0.0108014891322,1,1.38649,4591.08
100,4999.28340658,0.990629,5.55556e-05,5.59858e-05,899871.0,nan,0.00464313863141,0.999999,4999.28340658,50000,100,500.0,4999.28340658,1.00774,1.7418e-15,nan,5.64342e-07,0.555924287436,0.6,5.5035e-05,0.00464313863141,1,0.909843,4591.09
100,4806.59552217,0.000722122,5.34188e-05,0.000121015,892274.0,nan,929250.692646,0.978183,4806.59552217,50000,104,480.769230769,4806.59552217,2.21598,3.26129e-10,nan,0.109356,1.12127579381,0.6,3.94353e-08,929250.692646,1,5192.33,4589.97
100,4806.60050696,0.00025993,5.34188e-05,0.000144554,891971.0,nan,929252.25912,0.985694,4806.60050696,50000,104,480.769230769,4806.60050696,2.66733,3.73047e-10,nan,0.127016,0.982632161113,0.6,1.40867e-08,929252.25912,1,5221.69,4590.04
100,4806.60922579,0.000147837,5.34188e-05,0.000134993,891659.0,nan,929255.85479,0.982337,4806.60922579,50000,104,480.769230769,4806.60922579,2.48244,3.45333e-10,nan,0.11678,1.02668684225,0.6,8.03927e-09,929255.85479,1,5470.68,4590.12
100,4999.28490709,0.999184,5.55556e-05,5.55865e-05,899871.0,nan,0.00306745424707,1.0,4999.28490709,50000,100,500.0,4999.28490709,1.00056,5.86461e-18,nan,1.90003e-09,0.555581080885,0.6,5.55102e-05,0.00306745424707,1,0.73944,4591.09
100,4999.27758953,0.999123,5.55556e-05,5.55929e-05,899870.0,nan,0.00363629175255,1.0,4999.27758953,50000,100,500.0,4999.27758953,1.00067,5.41528e-18,nan,1.75444e-09,0.555579804583,0.6,5.55069e-05,0.00363629175255,1,0.805276,4591.08
100,4999.26577969,0.987325,5.55556e-05,5.62791e-05,899868.0,nan,0.00442714244428,1.0,4999.26577969,50000,100,500.0,4999.26577969,1.01302,1.49911e-15,nan,4.85712e-07,0.556026399237,0.6,5.48513e-05,0.00442714244428,1,0.888151,4591.07
100,4628.21746759,8.52561e-06,5.14403e-05,0.000159308,881734.0,nan,1464232.13311,0.990329,4628.21746759,50000,108,462.962962963,4628.21746759,3.067,6.83148e-10,nan,0.253202,1.61363406157,0.6,4.42843e-10,1464232.13311,1,7414.22,4582.29
100,4806.61864668,0.00104337,5.34188e-05,0.000152323,891222.0,nan,463821.020482,1.03081,4806.61864668,50000,104,480.769230769,4806.61864668,2.93933,4.84072e-10,nan,0.180251,1.31054211293,0.6,5.40698e-08,463821.020482,1,3765.48,4582.43
100,4628.2038567,1.67119e-10,5.14403e-05,0.000210535,882204.0,nan,1524384.7935,1.02338,4628.2038567,50000,108,462.962962963,4628.2038567,4.18852,7.01108e-10,nan,0.277495,1.54924659978,0.6,8.40022e-15,1524384.7935,1,7466.87,4581.85
100,4628.22948673,3.47978e-06,5.14403e-05,0.000190726,883605.0,nan,1722262.16928,0.981774,4628.22948673,50000,108,462.962962963,4628.22948673,3.64014,5.90233e-10,nan,0.215,1.22346580905,0.6,1.82324e-10,1722262.16928,1,7825.94,4589.41
100,4999.25557261,0.989866,5.55556e-05,5.59551e-05,899866.0,nan,0.0120801104541,0.99999,4999.25557261,50000,100,500.0,4999.25557261,1.00718,1.39602e-15,nan,4.523e-07,0.555715682458,0.6,5.49931e-05,0.0120801104541,1,1.46669,4591.06
100,4999.28407936,0.992892,5.55555e-05,5.5863e-05,899871.0,nan,0.00149958469241,1.0,4999.28407936,50000,100,500.0,4999.28407936,1.00554,4.1912e-16,nan,1.35796e-07,0.555860681296,0.6,5.51604e-05,0.00149958469241,1,0.516948,4591.09
100,4628.22012156,5.36996e-06,5.14403e-05,0.000160264,882144.0,nan,1725940.02745,0.988109,4628.22012156,50000,108,462.962962963,4628.22012156,3.07849,5.56673e-10,nan,0.205401,1.36878017427,0.6,2.79557e-10,1725940.02745,1,8253.71,4589.32
100,4806.59798614,1.26079e-05,5.34188e-05,0.000133468,890852.0,nan,708448.94626,1.00213,4806.59798614,50000,104,480.769230769,4806.59798614,2.50385,4.25031e-10,nan,0.149583,0.960821878142,0.6,6.72069e-10,708448.94626,1,4687.45,4582.29
100,4999.26961326,0.993028,5.55556e-05,5.59909e-05,899869.0,nan,0.00340514749948,0.999999,4999.26961326,50000,100,500.0,4999.26961326,1.00784,9.1985e-16,nan,2.9803e-07,0.555836990786,0.6,5.51683e-05,0.00340514749948,1,0.779051,4591.08
100,4806.58123593,2.67005e-06,5.34188e-05,0.000134919,892427.0,nan,902635.896191,0.986085,4806.58123593,50000,104,480.769230769,4806.58123593,2.49055,3.63891e-10,nan,0.123997,0.973940793827,0.6,1.44644e-10,902635.896191,1,4911.92,4587.73
100,4628.21836264,1.52056e-08,5.14403e-05,0.000184062,881059.0,nan,1365826.3518,1.02633,4628.21836264,50000,108,462.962962963,4628.21836264,3.67237,7.18411e-10,nan,0.285982,1.57742388042,0.6,7.62114e-13,1365826.3518,1,7420.18,4581.77
100,4462.55536929,2.50492e-07,4.96032e-05,0.000220472,874095.0,nan,2411289.15155,1.00492,4462.55536929,50000,112,446.428571429,4462.55536929,4.46661,7.88079e-10,nan,0.323458,1.79462102223,0.6,1.23643e-11,2411289.15155,1,9888.74,4589.36
100,4628.21292699,6.29111e-07,5.14403e-05,0.000191258,881430.0,nan,1409874.04193,1.01278,4628.21292699,50000,108,462.962962963,4628.21292699,3.76558,6.92439e-10,nan,0.268414,1.62052496256,0.6,3.19533e-11,1409874.04193,1,7465.56,4581.76
100,4806.61569467,5.83968e-07,5.34188e-05,0.000129398,890508.0,nan,929258.663097,0.964846,4806.61569467,50000,104,480.769230769,4806.61569467,2.33719,3.20808e-10,nan,0.104658,1.05907743671,0.6,3.23314e-11,929258.663097,1,5864.2,4590.23
100,4164.39057587,4.77185e-29,4.62963e-05,0.000375083,860365.0,nan,3487634.50579,0.989508,4164.39057587,50000,120,416.666666667,4164.39057587,8.0168,1.13665e-09,nan,0.519245,2.12736600003,0.6,2.23261e-33,3487634.50579,1,12142.8,4587.28
100,4999.28083412,0.984354,5.55556e-05,5.59473e-05,899871.0,nan,0.0018657861926,0.999996,4999.28083412,50000,100,500.0,4999.28083412,1.00705,1.04203e-15,nan,3.37616e-07,0.555841125998,0.6,5.46865e-05,0.0018657861926,1,0.576428,4591.09
100,4628.19908185,2.22912e-08,5.14403e-05,0.000167586,884352.0,nan,1711197.36583,0.979215,4628.19908185,50000,108,462.962962963,4628.19908185,3.19016,6.56004e-10,nan,0.237714,1.2666374253,0.6,1.17101e-12,1711197.36583,1,7462.25,4588.17
100,4628.21390784,1.50483e-05,5.14403e-05,0.000181186,884462.0,nan,1729651.18516,0.972494,4628.21390784,50000,108,462.962962963,4628.21390784,3.42537,6.19107e-10,nan,0.221275,1.36508921338,0.6,7.95983e-10,1729651.18516,1,7582.5,4589.98
100,4628.1769086,1.58622e-05,5.14403e-05,0.000190271,880619.0,nan,1689402.71016,0.971453,4628.1769086,50000,108,462.962962963,4628.1769086,3.59328,5.63726e-10,nan,0.20105,1.36144504006,0.6,8.39931e-10,1689402.71016,1,8398.02,4586.09
100,4806.5960729,0.000170418,5.34188e-05,0.000120646,891112.0,nan,929250.707434,0.985558,4806.5960729,50000,104,480.769230769,4806.5960729,2.22587,2.93976e-10,nan,0.100066,0.906151095526,0.6,9.23695e-09,929250.707434,1,5717.38,4589.98
100,4806.58731419,0.000357787,5.34188e-05,0.000124674,891475.0,nan,929247.778869,0.983786,4806.58731419,50000,104,480.769230769,4806.58731419,2.29605,3.2844e-10,nan,0.111396,0.968011907434,0.6,1.94276e-08,929247.778869,1,5445.11,4590.2
100,4628.20724547,9.29213e-07,5.14403e-05,0.000191084,881502.0,nan,1725945.59538,0.98097,4628.20724547,50000,108,462.962962963,4628.20724547,3.64398,5.71289e-10,nan,0.207759,1.56653987809,0.6,4.87263e-11,1725945.59538,1,8487.23,4589.75
100,4806.57913098,9.11038e-05,5.34188e-05,0.000124243,892006.0,nan,933103.930552,0.984951,4806.57913098,50000,104,480.769230769,4806.57913098,2.29082,3.42537e-10,nan,0.116452,1.10076037223,0.6,4.94102e-09,933103.930552,1,5276.29,4590.59
100,4806.59271602,1.32992e-06,5.34188e-05,0.000141247,891768.0,nan,611910.408698,0.967338,4806.59271602,50000,104,480.769230769,4806.59271602,2.55778,4.9315e-10,nan,0.161714,1.0854219913,0.6,7.34417e-11,611910.408698,1,3886.73,4582.49
100,4806.5987907,0.000474036,5.34188e-05,0.000132829,890799.0,nan,452167.971044,1.0124,4806.5987907,50000,104,480.769230769,4806.5987907,2.51739,4.85296e-10,nan,0.17431,1.20024272605,0.6,2.50122e-08,452167.971044,1,3835.34,4582.41
100,4628.21328731,3.39314e-07,5.14403e-05,0.000166315,882546.0,nan,1722249.81907,0.970028,4628.21328731,50000,108,462.962962963,4628.21328731,3.13626,6.08175e-10,nan,0.216267,1.31764508051,0.6,1.79937e-11,1722249.81907,1,8037.08,4589.23
100,4999.25850278,0.992763,5.55555e-05,5.60099e-05,899866.0,nan,0.0030067527375,0.999997,4999.25850278,50000,100,500.0,4999.25850278,1.00817,5.03186e-16,nan,1.63031e-07,0.555716277399,0.6,5.51537e-05,0.0030067527375,1,0.732408,4591.07
100,4806.60695223,1.84455e-05,5.34188e-05,0.00013608,890491.0,nan,737541.177725,0.995487,4806.60695223,50000,104,480.769230769,4806.60695223,2.53591,4.10169e-10,nan,0.142444,1.31306463707,0.6,9.89806e-10,737541.177725,1,4966.06,4582.25
100,4999.26456502,0.994605,5.55555e-05,5.59593e-05,899868.0,nan,0.00185439665546,1.0,4999.26456502,50000,100,500.0,4999.26456502,1.00727,4.64775e-16,nan,1.50587e-07,0.555708370953,0.6,5.52559e-05,0.00185439665546,1,0.574707,4591.07
100,4628.19922725,6.50037e-26,5.14403e-05,0.00019608,883160.0,nan,1722239.23333,1.00762,4628.19922725,50000,108,462.962962963,4628.19922725,3.84083,6.38117e-10,nan,0.244841,1.27955058331,0.6,3.31854e-30,1722239.23333,1,7935.18,4589.35
100,4806.59044252,9.67705e-05,5.34188e-05,0.000138541,891503.0,nan,929248.965512,0.973469,4806.59044252,50000,104,480.769230769,4806.59044252,2.52468,3.58061e-10,nan,0.118909,0.985113393477,0.6,5.31025e-09,929248.965512,1,5481.22,4590.11
100,4999.25686447,0.98967,5.55556e-05,5.59396e-05,899866.0,nan,0.0034457328997,1.0,4999.25686447,50000,100,500.0,4999.25686447,1.00691,7.86721e-16,nan,2.54898e-07,0.555842761226,0.6,5.49817e-05,0.0034457328997,1,0.783713,4591.06
100,4999.27385101,1.0,5.55555e-05,5.55556e-05,899869.0,nan,0.00199134156446,1.0,4999.27385101,50000,100,500.0,4999.27385101,1.0,5.29425e-23,nan,,0.555555562936,0.6,5.55556e-05,0.00199134156446,1,0.595944,4591.08
100,4806.57957473,9.91162e-06,5.34188e-05,0.000139023,891589.0,nan,929243.751673,0.977076,4806.57957473,50000,104,480.769230769,4806.57957473,2.54286,3.48265e-10,nan,0.116514,1.12797489478,0.6,5.41889e-10,929243.751673,1,5438.05,4590.05
