eRenyi2,MaxVanillaIw,AvgDiscRet,AvgRet,Bound,VanillaAvgRet,ESSClassic,VarNormIw,AvgEpLen,MinNormIw,J,MaxNormIw,VarDiscRet,VarVanillaIw,AvgVanillaIw,BatchSize,AvgNormIw,ESSRenyi,VarRet,MinVanillaIw,VarJ
1.0,1.0,89.64728311952122,89.64728311952122,85.8394,89.64728311952122,100.0,3.5044917e-18,9.97,0.01,89.647285,0.01,2049.9517361564563,,1.0,100,0.009999998,100.0,2049.9517361564563,1.0,45.04944
1.0,1.0,91.24806540972796,91.24806540972796,87.95714,91.24806540972796,100.0,3.5044917e-18,10.13,0.01,91.24807,0.01,1531.1362427530912,,1.0,100,0.009999998,100.0,1531.1362427530912,1.0,38.933598
1.0,1.0000172,95.25022213058777,95.25022213058777,91.72483,95.25022213058777,100.00001144409977,2.2710334e-15,10.53,0.009999887,95.250275,0.010000178,1757.1340465931612,2.2727606e-11,0.9999994,100,0.01,100.0,1757.1340465931612,0.9999881,41.70821
1.0,1.0,93.1475708085356,93.1475708085356,88.98228,93.1475708085356,100.0,3.5044917e-18,10.32,0.01,93.14757,0.01,2452.8321470849837,,1.0,100,0.009999998,100.0,2452.8321470849837,1.0,49.277824
1.0,1.0000081,91.4489839876243,91.4489839876243,87.74583,91.4489839876243,100.00000381469621,4.465336e-16,10.15,0.009999925,91.44899,0.010000078,1938.752959903759,4.460773e-12,1.0000004,100,0.01,100.0,1938.752959903759,0.99999285,43.810608
1.0,1.0000057,93.84991041516051,93.84991041516051,89.750206,93.84991041516051,100.00000762939614,3.0226244e-16,10.39,0.009999925,93.84993,0.010000058,2376.218755497991,3.059353e-12,0.9999998,100,0.01,100.0,2376.218755497991,0.9999924,48.502167
1.0,1.0,86.94835028732919,86.94835028732919,83.76805,86.94835028732919,100.0,3.5044917e-18,9.7,0.01,86.94835,0.01,1429.923441436281,,1.0,100,0.009999998,100.0,1429.923441436281,1.0,37.624783
1.0,1.0,89.34901269044356,89.34901269044356,85.54428,89.34901269044356,100.0,3.5044917e-18,9.94,0.01,89.349014,0.01,2046.5675154130568,,1.0,100,0.009999998,100.0,2046.5675154130568,1.0,45.01224
1.0,1.0,85.64796459261271,85.64796459261271,82.4909,85.64796459261271,100.0,3.5044917e-18,9.57,0.01,85.647964,0.01,1409.109970190375,,1.0,100,0.009999998,100.0,1409.109970190375,1.0,37.349953
1.0,1.0,90.64724768748165,90.64724768748165,87.28825,90.64724768748165,100.0,3.5044917e-18,10.07,0.01,90.64725,0.01,1595.1261111856247,,1.0,100,0.009999998,100.0,1595.1261111856247,1.0,39.73883
1.0,1.0,90.84880019645361,90.84880019645361,87.05101,90.84880019645361,100.0,3.5044917e-18,10.09,0.01,90.8488,0.01,2039.0994318169287,,1.0,100,0.009999998,100.0,2039.0994318169287,1.0,44.93004
1.0,1.0,92.14849785665962,92.14849785665962,88.49159,92.14849785665962,100.0,3.5044917e-18,10.22,0.01,92.1485,0.01,1890.6175096479135,,1.0,100,0.009999998,100.0,1890.6175096479135,1.0,43.26328
1.0,1.0,86.94805098476769,86.94805098476769,83.650986,86.94805098476769,100.0,3.5044917e-18,9.7,0.01,86.94805,0.01,1536.8557793125924,,1.0,100,0.009999998,100.0,1536.8557793125924,1.0,39.006245
1.0,1.0,81.04680060987378,81.04680060987378,78.49939,81.04680060987378,100.0,3.5044917e-18,9.11,0.01,81.0468,0.01,917.4300652819231,,1.0,100,0.009999998,100.0,917.4300652819231,1.0,30.137281
1.0,1.0,93.14901007087914,93.14901007087914,89.63101,93.14901007087914,100.0,3.5044917e-18,10.32,0.01,93.14902,0.01,1749.7279977222524,,1.0,100,0.009999998,100.0,1749.7279977222524,1.0,41.620075
1.0,1.0,84.74959311555122,84.74959311555122,82.014015,84.74959311555122,100.0,3.5044917e-18,9.48,0.01,84.749596,0.01,1057.976274044098,,1.0,100,0.009999998,100.0,1057.976274044098,1.0,32.363506
1.0,1.0,86.54829022713889,86.54829022713889,83.12003,86.54829022713889,100.0,3.5044917e-18,9.66,0.01,86.548294,0.01,1661.5932661597956,,1.0,100,0.009999998,100.0,1661.5932661597956,1.0,40.558323
1.0,1.0,93.24985457196527,93.24985457196527,89.97316,93.24985457196527,100.0,3.5044917e-18,10.33,0.01,93.249855,0.01,1517.919713104143,,1.0,100,0.009999998,100.0,1517.919713104143,1.0,38.765198
1.0,1.0,90.85035773564661,90.85035773564661,86.93399,90.85035773564661,100.0,3.5044917e-18,10.09,0.01,90.85036,0.01,2168.4207091374983,,1.0,100,0.009999998,100.0,2168.4207091374983,1.0,46.33289
1.0000076,1.0000162,81.14650738769865,81.14650738769865,78.23679,81.14650738769865,100.00000762939614,2.562169e-15,9.12,0.009999849,81.14653,0.010000164,1196.9621864515818,2.5659492e-11,0.9999998,100,0.01,99.9992370663676,1196.9621864515818,0.99998474,34.423836
1.0,1.0,92.64870952870297,92.64870952870297,89.38128,92.64870952870297,100.0,3.5044917e-18,10.27,0.01,92.64871,0.01,1509.35446009841,,1.0,100,0.009999998,100.0,1509.35446009841,1.0,38.655674
1.0,1.0,86.2465594829835,86.2465594829835,83.02804,86.2465594829835,100.0,3.5044917e-18,9.63,0.01,86.24655,0.01,1464.4954121986982,,1.0,100,0.009999998,100.0,1464.4954121986982,1.0,38.0769
1.0,1.0000172,89.54724346612717,89.54724346612717,86.05355,89.54724346612717,99.99999237060707,2.6769149e-15,9.96,0.009999774,89.547295,0.01000017,1725.6750980026586,2.6739949e-11,1.0000001,100,0.010000002,100.0,1725.6750980026586,0.9999776,41.333096
1.0,1.0,87.04835663879611,87.04835663879611,83.952934,87.04835663879611,100.0,3.5044917e-18,9.71,0.01,87.048355,0.01,1354.6141704921974,,1.0,100,0.009999998,100.0,1354.6141704921974,1.0,36.620594
1.0,1.0,87.64822214576252,87.64822214576252,84.55608,87.64822214576252,100.0,3.5044917e-18,9.77,0.01,87.64822,0.01,1351.740434520866,,1.0,100,0.009999998,100.0,1351.740434520866,1.0,36.58173
1.0,1.0000148,89.9475252249375,89.9475252249375,86.655716,89.9475252249375,100.00000762939322,1.7128029e-15,10.0,0.009999908,89.947556,0.010000146,1531.9809667505062,1.709896e-11,1.0000002,100,0.01,100.0,1531.9809667505062,0.99999094,38.94437
1.0,1.0,87.64749959738408,87.64749959738408,84.131355,87.64749959738408,100.0,3.5044917e-18,9.77,0.01,87.6475,0.01,1747.8763825073288,,1.0,100,0.009999998,100.0,1747.8763825073288,1.0,41.59805
1.0,1.0000958,92.2504454552304,92.2504454552304,87.872925,92.2504454552304,99.99999237062163,8.3328926e-14,10.23,0.009999278,92.250656,0.010000938,2709.410850755099,8.3323554e-10,1.000002,100,0.01,100.0,2709.410850755099,0.9999299,51.79155
1.0,1.0,90.54823933478376,90.54823933478376,87.35152,90.54823933478376,100.0,3.5044917e-18,10.06,0.01,90.54823,0.01,1444.7240949949385,,1.0,100,0.009999998,100.0,1444.7240949949385,1.0,37.819
1.0,1.0,89.74659611229808,89.74659611229808,86.081,89.74659611229808,100.0,3.5044917e-18,9.98,0.01,89.7466,0.01,1899.6140563732329,,1.0,100,0.009999998,100.0,1899.6140563732329,1.0,43.366093
1.0,1.0,93.6496215086865,93.6496215086865,90.226685,93.6496215086865,100.0,3.5044917e-18,10.37,0.01,93.64961,0.01,1656.4259588181878,,1.0,100,0.009999998,100.0,1656.4259588181878,1.0,40.495205
1.0,1.0,86.74730529061804,86.74730529061804,83.72525,86.74730529061804,100.0,3.5044917e-18,9.68,0.01,86.7473,0.01,1291.1617798090222,,1.0,100,0.009999998,100.0,1291.1617798090222,1.0,35.752625
1.0,1.0000167,96.64959958546167,96.64959958546167,92.96445,96.64959958546167,100.00000381469475,2.1742743e-15,10.67,0.009999874,96.64963,0.01000016,1919.9719149487682,2.1738302e-11,1.0000007,100,0.010000002,100.0,1919.9719149487682,0.9999881,43.59796
1.0,1.0,88.04849475128349,88.04849475128349,85.048195,88.04849475128349,100.0,3.5044917e-18,9.81,0.01,88.04849,0.01,1272.6419051977848,,1.0,100,0.009999998,100.0,1272.6419051977848,1.0,35.49529
1.0,1.0000048,86.14908206499824,86.14908206499824,83.05704,86.14908206499824,100.0,3.8660677e-16,9.62,0.0099999085,86.14909,0.010000052,1351.674505924891,3.8441078e-12,0.99999964,100,0.01,100.0,1351.674505924891,0.99999046,36.58085
1.0,1.0,89.24757466818286,89.24757466818286,84.96648,89.24757466818286,100.0,3.5044917e-18,9.93,0.01,89.247574,0.01,2591.114287424754,,1.0,100,0.009999998,100.0,2591.114287424754,1.0,50.647835
1.0,1.0,87.34997842749382,87.34997842749382,84.26996,87.34997842749382,100.0,3.5044917e-18,9.74,0.01,87.349976,0.01,1341.1709436533997,,1.0,100,0.009999998,100.0,1341.1709436533997,1.0,36.43843
1.0,1.0000076,97.84961994628759,97.84961994628759,93.58524,97.84961994628759,100.000022888198,9.474919e-16,10.79,0.009999919,97.84964,0.010000081,2570.942110005542,9.471607e-12,0.9999995,100,0.009999999,100.0,2570.942110005542,0.9999914,50.45032
1.0,1.0,88.44906647860094,88.44906647860094,84.93611,88.44906647860094,100.0,3.5044917e-18,9.85,0.01,88.449066,0.01,1744.7032951457702,,1.0,100,0.009999998,100.0,1744.7032951457702,1.0,41.560272
1.0,1.0,88.9496371636664,88.9496371636664,86.09386,88.9496371636664,100.0,3.5044917e-18,9.9,0.01,88.94964,0.01,1152.9952080392109,,1.0,100,0.009999998,100.0,1152.9952080392109,1.0,33.785576
1.0,1.0,91.04718545548542,91.04718545548542,85.711754,91.04718545548542,100.0,3.5044917e-18,10.11,0.01,91.04719,0.01,4024.5410154738624,,1.0,100,0.009999998,100.0,4024.5410154738624,1.0,63.12128
1.0,1.0,91.6487913204437,91.6487913204437,88.55388,91.6487913204437,100.0,3.5044917e-18,10.17,0.01,91.64878,0.01,1354.1624382217174,,1.0,100,0.009999998,100.0,1354.1624382217174,1.0,36.61449
1.0000076,1.0015944,81.14751631137088,81.14751631137088,78.656456,81.14751631137088,99.99996566736412,3.925793e-11,9.12,0.0099806525,81.151054,0.010016052,879.7815924626335,3.925717e-07,0.9999893,100,0.01,99.9992370663676,879.7815924626335,0.9980545,29.515127
1.0,1.0,87.14966128666357,87.14966128666357,84.265076,87.14966128666357,100.0,3.5044917e-18,9.72,0.01,87.14966,0.01,1176.3688524435897,,1.0,100,0.009999998,100.0,1176.3688524435897,1.0,34.126312
1.0,1.0,95.34859833474606,95.34859833474606,91.59926,95.34859833474606,100.0,3.5044917e-18,10.54,0.01,95.348595,0.01,1987.4052827587225,,1.0,100,0.009999998,100.0,1987.4052827587225,1.0,44.35686
1.0,1.0,89.24771580776219,89.24771580776219,85.86975,89.24771580776219,100.0,3.5044917e-18,9.93,0.01,89.24771,0.01,1613.189420678734,,1.0,100,0.009999998,100.0,1613.189420678734,1.0,39.963203
1.0,1.0,98.45056151398005,98.45056151398005,95.104164,98.45056151398005,100.0,3.5044917e-18,10.85,0.01,98.450554,0.01,1583.1797938898362,,1.0,100,0.009999998,100.0,1583.1797938898362,1.0,39.589745
1.0000076,1.0000124,88.84668497295925,88.84668497295925,85.69275,88.84668497295925,100.00000762939904,3.2663528e-15,9.89,0.009999819,88.84675,0.010000129,1406.3637493321874,3.26742e-11,0.99999946,100,0.01,99.9992370663676,1406.3637493321874,0.9999814,37.313633
1.0,1.0,88.64887544779681,88.64887544779681,85.550186,88.64887544779681,100.0,3.5044917e-18,9.87,0.01,88.64887,0.01,1357.4765552974704,,1.0,100,0.009999998,100.0,1357.4765552974704,1.0,36.659267
1.0,1.0000086,92.44969963599519,92.44969963599519,88.64388,92.44969963599519,100.0,4.8383893e-16,10.25,0.009999861,92.44971,0.010000089,2047.7399044240121,4.852361e-12,0.99999964,100,0.01,100.0,2047.7399044240121,0.9999857,45.02517
1.0,1.0,89.74874346293646,89.74874346293646,86.77657,89.74874346293646,100.0,3.5044917e-18,9.98,0.01,89.74874,0.01,1248.8852639868269,,1.0,100,0.009999998,100.0,1248.8852639868269,1.0,35.16243
1.0,1.0,83.34712529335233,83.34712529335233,79.826355,83.34712529335233,100.0,3.5044917e-18,9.34,0.01,83.34712,0.01,1752.475544158892,,1.0,100,0.009999998,100.0,1752.475544158892,1.0,41.65274
1.0,1.0,85.84813196291474,85.84813196291474,82.41802,85.84813196291474,100.0,3.5044917e-18,9.59,0.01,85.84813,0.01,1663.385336201383,,1.0,100,0.009999998,100.0,1663.385336201383,1.0,40.580185
1.0,1.0,96.04844305278526,96.04844305278526,92.07068,96.04844305278526,100.0,3.5044917e-18,10.61,0.01,96.04844,0.01,2236.9394403088695,,1.0,100,0.009999998,100.0,2236.9394403088695,1.0,47.059216
1.0000076,1.000917,91.34789086116417,91.34789086116417,87.44792,91.34789086116417,100.0,5.3806313e-12,10.14,0.009992894,91.35147,0.0100091845,2154.233718796271,5.380738e-08,0.99999845,100,0.009999999,99.9992370663676,2154.233718796271,0.99928784,46.184673
1.0,1.0,85.64822838809205,85.64822838809205,83.06919,85.64822838809205,100.0,3.5044917e-18,9.57,0.01,85.648224,0.01,940.3524125741619,,1.0,100,0.009999998,100.0,940.3524125741619,1.0,30.511456
1.0,1.0000114,97.95095350254795,97.95095350254795,93.776924,97.95095350254795,99.99999237060997,1.3575876e-15,10.8,0.009999885,97.95097,0.010000109,2463.153541188286,1.361486e-11,1.0000005,100,0.01,100.0,2463.153541188286,0.99998903,49.381454
1.0,1.0,86.64875127005052,86.64875127005052,84.01804,86.64875127005052,100.0,3.5044917e-18,9.67,0.01,86.64876,0.01,978.4178061042014,,1.0,100,0.009999998,100.0,978.4178061042014,1.0,31.12288
1.0,1.0000429,88.04655688723042,88.04655688723042,84.84352,88.04655688723042,100.0000038146933,4.619411e-15,9.81,0.009999866,88.0466,0.010000419,1450.4821733070291,4.6168912e-11,1.0000011,100,0.01,100.0,1450.4821733070291,0.9999876,37.894363
1.0,1.0,85.64744778219755,85.64744778219755,82.42097,85.64744778219755,100.0,3.5044917e-18,9.57,0.01,85.647446,0.01,1471.750124103986,,1.0,100,0.009999998,100.0,1471.750124103986,1.0,38.171097
1.0000076,1.0000172,89.54836855324623,89.54836855324623,85.68562,89.54836855324623,100.00001144409539,2.0849536e-15,9.96,0.009999879,89.54841,0.010000174,2109.4793697357068,2.0874741e-11,0.99999976,100,0.01,99.9992370663676,2109.4793697357068,0.9999876,45.69898
1.0,1.0,86.0487017469711,86.0487017469711,83.174416,86.0487017469711,100.0,3.5044917e-18,9.61,0.01,86.0487,0.01,1167.9821380953551,,1.0,100,0.009999998,100.0,1167.9821380953551,1.0,34.004448
1.0,1.0,80.84894782720852,80.84894782720852,78.12228,80.84894782720852,100.0,3.5044917e-18,9.09,0.01,80.848946,0.01,1051.09538578865,,1.0,100,0.009999998,100.0,1051.09538578865,1.0,32.25809
1.0,1.0000052,92.4495748088328,92.4495748088328,88.00297,92.4495748088328,100.0,3.0578443e-16,10.25,0.009999943,92.449585,0.010000053,2795.3473591174698,3.08677e-12,1.0,100,0.01,100.0,2795.3473591174698,0.9999943,52.606037
1.0,1.0,93.74891997591098,93.74891997591098,90.03332,93.74891997591098,100.0,3.5044917e-18,10.38,0.01,93.74892,0.01,1951.7958480992559,,1.0,100,0.009999998,100.0,1951.7958480992559,1.0,43.957684
1.0,1.0,90.5480287422699,90.5480287422699,87.04823,90.5480287422699,100.0,3.5044917e-18,10.06,0.01,90.54803,0.01,1731.6552966115432,,1.0,100,0.009999998,100.0,1731.6552966115432,1.0,41.40457
1.0,1.0,87.74854084004618,87.74854084004618,84.66635,87.74854084004618,100.0,3.5044917e-18,9.78,0.01,87.748535,0.01,1343.0526986038333,,1.0,100,0.009999998,100.0,1343.0526986038333,1.0,36.463985
1.0,1.0,86.64738905238747,86.64738905238747,83.359764,86.64738905238747,100.0,3.5044917e-18,9.67,0.01,86.647385,0.01,1528.0568847292284,,1.0,100,0.009999998,100.0,1528.0568847292284,1.0,38.894424
1.0,1.0,84.24764082126296,84.24764082126296,81.113266,84.24764082126296,100.0,3.5044917e-18,9.43,0.01,84.24764,0.01,1388.9286429854342,,1.0,100,0.009999998,100.0,1388.9286429854342,1.0,37.08152
1.0,1.0,89.44644048253618,89.44644048253618,85.88296,89.44644048253618,100.0,3.5044917e-18,9.95,0.01,89.44644,0.01,1795.2591580069181,,1.0,100,0.009999998,100.0,1795.2591580069181,1.0,42.15811
1.0,1.0000072,89.14863259805678,89.14863259805678,85.522934,89.14863259805678,100.00000381469621,3.3658892e-16,9.92,0.0099999495,89.14864,0.010000069,1858.5052458493185,3.383619e-12,1.0000004,100,0.01,100.0,1858.5052458493185,0.99999523,42.89429
1.0,1.0,94.04840705458074,94.04840705458074,90.94871,94.04840705458074,100.0,3.5044917e-18,10.41,0.01,94.0484,0.01,1358.3617009664395,,1.0,100,0.009999998,100.0,1358.3617009664395,1.0,36.671215
1.0,1.0,92.24953491086167,92.24953491086167,88.7764,92.24953491086167,100.0,3.5044917e-18,10.23,0.01,92.249535,0.01,1705.3751637596038,,1.0,100,0.009999998,100.0,1705.3751637596038,1.0,41.089188
1.0,1.0,88.64785291733766,88.64785291733766,85.16083,88.64785291733766,100.0,3.5044917e-18,9.87,0.01,88.64785,0.01,1719.0440241175509,,1.0,100,0.009999998,100.0,1719.0440241175509,1.0,41.25353
1.0,1.0,87.14835650730072,87.14835650730072,84.24405,87.14835650730072,100.0,3.5044917e-18,9.72,0.01,87.14835,0.01,1192.5089161263475,,1.0,100,0.009999998,100.0,1192.5089161263475,1.0,34.359623
1.0,1.0000315,92.14905676446278,92.14905676446278,88.48834,92.14905676446278,100.000022888198,2.6724203e-15,10.22,0.009999876,92.149124,0.010000319,1894.6350665506484,2.6768083e-11,0.9999995,100,0.01,100.0,1894.6350665506484,0.9999871,43.309437
1.0000076,1.0000257,81.24754340234023,81.24754340234023,78.45463,81.24754340234023,99.99997329703689,1.9472911e-14,9.13,0.009999413,81.247635,0.01000029,1102.8525508221053,1.948123e-10,0.9999967,100,0.01,99.9992370663676,1102.8525508221053,0.999938,33.042816
1.0,1.0,87.74628042306111,87.74628042306111,83.99303,87.74628042306111,100.0,3.5044917e-18,9.78,0.01,87.74628,0.01,1991.5551868844102,,1.0,100,0.009999998,100.0,1991.5551868844102,1.0,44.40315
1.0,1.0,92.54737806267265,92.54737806267265,88.074745,92.54737806267265,100.0,3.5044917e-18,10.26,0.01,92.54737,0.01,2828.145420231285,,1.0,100,0.009999998,100.0,2828.145420231285,1.0,52.913742
1.0,1.0,90.04914729346942,90.04914729346942,86.58086,90.04914729346942,100.0,3.5044917e-18,10.01,0.01,90.04914,0.01,1700.6159900781718,,1.0,100,0.009999998,100.0,1700.6159900781718,1.0,41.031815
1.0,1.0,93.84895109612546,93.84895109612546,90.224724,93.84895109612546,100.0,3.5044917e-18,10.39,0.01,93.84895,0.01,1856.9855197633563,,1.0,100,0.009999998,100.0,1856.9855197633563,1.0,42.876747
1.0,1.0,82.84769058228974,82.84769058228974,79.68375,82.84769058228974,100.0,3.5044917e-18,9.29,0.01,82.84769,0.01,1415.2510965443328,,1.0,100,0.009999998,100.0,1415.2510965443328,1.0,37.43125
1.0,1.0,84.84535800243727,84.84535800243727,81.8599,84.84535800243727,100.0,3.5044917e-18,9.49,0.01,84.84535,0.01,1260.0751436870378,,1.0,100,0.009999998,100.0,1260.0751436870378,1.0,35.319603
1.0,1.0,87.44733775262699,87.44733775262699,84.24729,87.44733775262699,100.0,3.5044917e-18,9.75,0.01,87.44734,0.01,1447.7423791099034,,1.0,100,0.009999998,100.0,1447.7423791099034,1.0,37.858486
1.0,1.0000257,96.24782979360458,96.24782979360458,92.29234,96.24782979360458,100.00000381469621,7.470455e-15,10.63,0.009999615,96.247894,0.010000254,2212.0293908282056,7.471005e-11,1.0000004,100,0.01,100.0,2212.0293908282056,0.99996185,46.79654
1.0,1.0000105,92.84847385234994,92.84847385234994,88.9226,92.84847385234994,99.99999237060707,5.445718e-16,10.29,0.009999932,92.84849,0.010000103,2178.9794889948466,5.456394e-12,1.0000001,100,0.01,100.0,2178.9794889948466,0.9999933,46.4456
1.0,1.0,89.44899215444349,89.44899215444349,86.98285,89.44899215444349,100.0,3.5044917e-18,9.95,0.01,89.449,0.01,859.834102267382,,1.0,100,0.009999998,100.0,859.834102267382,1.0,29.175943
1.0000076,1.0000043,87.34664907232204,87.34664907232204,83.8455,87.34664907232204,100.00001525878965,2.3792872e-16,9.74,0.009999961,87.34667,0.010000043,1733.0079440777154,2.3730692e-12,1.0000001,100,0.01,99.9992370663676,1733.0079440777154,0.9999962,41.42077
1.0,1.0000091,97.4501383889675,97.4501383889675,93.90475,97.4501383889675,99.99998474121735,4.2285198e-16,10.75,0.00999993,97.45016,0.010000087,1777.093203148268,4.206987e-12,1.0000004,100,0.01,100.0,1777.093203148268,0.9999933,41.94432
1.0,1.0,88.24869062868005,88.24869062868005,85.12627,88.24869062868005,100.0,3.5044917e-18,9.83,0.01,88.248695,0.01,1378.3578362239748,,1.0,100,0.009999998,100.0,1378.3578362239748,1.0,36.940144
1.0,1.0,93.04876761561081,93.04876761561081,89.312355,93.04876761561081,100.0,3.5044917e-18,10.31,0.01,93.04876,0.01,1973.7190319286906,,1.0,100,0.009999998,100.0,1973.7190319286906,1.0,44.20387
1.0,1.0,86.4499371615998,86.4499371615998,83.53504,86.4499371615998,100.0,3.5044917e-18,9.65,0.01,86.44993,0.01,1201.2117059015875,,1.0,100,0.009999998,100.0,1201.2117059015875,1.0,34.48477
1.0,1.0,93.14841013155294,93.14841013155294,89.20512,93.14841013155294,100.0,3.5044917e-18,10.32,0.01,93.14841,0.01,2198.3375608714655,,1.0,100,0.009999998,100.0,2198.3375608714655,1.0,46.65141
1.0,1.0,86.84845533588933,86.84845533588933,83.83158,86.84845533588933,100.0,3.5044917e-18,9.69,0.01,86.84846,0.01,1286.7404132459023,,1.0,100,0.009999998,100.0,1286.7404132459023,1.0,35.691357
1.0,1.0,86.0494978542869,86.0494978542869,82.73854,86.0494978542869,100.0,3.5044917e-18,9.61,0.01,86.04949,0.01,1549.8239816128714,,1.0,100,0.009999998,100.0,1549.8239816128714,1.0,39.17047
1.0,1.0,88.34898220575832,88.34898220575832,85.28047,88.34898220575832,100.0,3.5044917e-18,9.84,0.01,88.34898,0.01,1331.1697733362653,,1.0,100,0.009999998,100.0,1331.1697733362653,1.0,36.302315
1.0,1.0,85.84833175443569,85.84833175443569,82.804596,85.84833175443569,100.0,3.5044917e-18,9.59,0.01,85.84833,0.01,1309.7564452103804,,1.0,100,0.009999998,100.0,1309.7564452103804,1.0,36.00915
1.0,1.0,89.34888898783598,89.34888898783598,86.60446,89.34888898783598,100.0,3.5044917e-18,9.94,0.01,89.348885,0.01,1064.827015164022,,1.0,100,0.009999998,100.0,1064.827015164022,1.0,32.468117
1.0,1.0,88.74810385199602,88.74810385199602,85.708626,88.74810385199602,100.0,3.5044917e-18,9.88,0.01,88.74811,0.01,1306.0963195049214,,1.0,100,0.009999998,100.0,1306.0963195049214,1.0,35.9588
1.0,1.0,86.94863941749725,86.94863941749725,83.99925,86.94863941749725,100.0,3.5044917e-18,9.7,0.01,86.94864,0.01,1229.819594650753,,1.0,100,0.009999998,100.0,1229.819594650753,1.0,34.892998
1.0,1.0,85.34877051892286,85.34877051892286,82.55132,85.34877051892286,100.0,3.5044917e-18,9.54,0.01,85.34877,0.01,1106.3736106689967,,1.0,100,0.009999998,100.0,1106.3736106689967,1.0,33.095467
1.0,1.0,87.34959711761898,87.34959711761898,83.98148,87.34959711761898,100.0,3.5044917e-18,9.74,0.01,87.3496,0.01,1603.807627975292,,1.0,100,0.009999998,100.0,1603.807627975292,1.0,39.84683
1.0,1.0000219,83.24914416256772,83.24914416256772,80.54894,83.24914416256772,100.00000381469621,1.9006085e-15,9.33,0.009999849,83.249176,0.010000216,1030.8107668471,1.901728e-11,1.0000004,100,0.01,100.0,1030.8107668471,0.9999852,31.945335
1.0,1.0000076,91.34787417825972,91.34787417825972,87.63952,91.34787417825972,99.99997711181335,3.6379255e-16,10.14,0.009999941,91.3479,0.010000079,1944.2180830059224,3.6461606e-12,0.9999997,100,0.010000002,100.0,1944.2180830059224,0.9999938,43.87228
1.0,1.0000043,96.95020784753979,96.95020784753979,93.394455,96.95020784753979,99.99998855590744,3.064503e-16,10.7,0.009999939,96.95021,0.0100000445,1787.4787675115242,3.0777267e-12,0.9999998,100,0.01,100.0,1787.4787675115242,0.9999938,42.066685
1.0,1.0,86.14751399179104,86.14751399179104,82.84546,86.14751399179104,100.0,3.5044917e-18,9.62,0.01,86.147514,0.01,1541.5090579779605,,1.0,100,0.009999998,100.0,1541.5090579779605,1.0,39.065254
1.0,1.0,90.04878765057461,90.04878765057461,86.30524,90.04878765057461,100.0,3.5044917e-18,10.01,0.01,90.04878,0.01,1981.2676562476552,,1.0,100,0.009999998,100.0,1981.2676562476552,1.0,44.288315
1.0,1.0,85.34957168977661,85.34957168977661,82.62197,85.34957168977661,100.0,3.5044917e-18,9.54,0.01,85.34956,0.01,1051.8088123494094,,1.0,100,0.009999998,100.0,1051.8088123494094,1.0,32.26904
1.0,1.0,89.84807576410252,89.84807576410252,86.70409,89.84807576410252,100.0,3.5044917e-18,9.99,0.01,89.84807,0.01,1397.4491708403,,1.0,100,0.009999998,100.0,1397.4491708403,1.0,37.195087
1.0,1.0,94.74980096031773,94.74980096031773,91.37778,94.74980096031773,100.0,3.5044917e-18,10.48,0.01,94.749794,0.01,1607.5182743704504,,1.0,100,0.009999998,100.0,1607.5182743704504,1.0,39.892895
1.0,1.0,87.64752161050707,87.64752161050707,84.360405,87.64752161050707,100.0,3.5044917e-18,9.77,0.01,87.647514,0.01,1527.5827859264903,,1.0,100,0.009999998,100.0,1527.5827859264903,1.0,38.88839
1.0,1.0,93.64907270530179,93.64907270530179,90.12125,93.64907270530179,100.0,3.5044917e-18,10.37,0.01,93.64907,0.01,1759.5051915462266,,1.0,100,0.009999998,100.0,1759.5051915462266,1.0,41.7362
1.0,1.0,85.54681943978788,85.54681943978788,82.497795,85.54681943978788,100.0,3.5044917e-18,9.56,0.01,85.54682,0.01,1314.3154199372343,,1.0,100,0.009999998,100.0,1314.3154199372343,1.0,36.071766
1.0,1.0,93.64905316108224,93.64905316108224,90.101074,93.64905316108224,100.0,3.5044917e-18,10.37,0.01,93.649055,0.01,1779.673227109585,,1.0,100,0.009999998,100.0,1779.673227109585,1.0,41.974712
1.0,1.0,84.04833088604462,84.04833088604462,80.6266,84.04833088604462,100.0,3.5044917e-18,9.41,0.01,84.04833,0.01,1655.270981737288,,1.0,100,0.009999998,100.0,1655.270981737288,1.0,40.481083
1.0,1.0,89.94735379005242,89.94735379005242,86.151474,89.94735379005242,100.0,3.5044917e-18,10.0,0.01,89.94735,0.01,2037.0423150409968,,1.0,100,0.009999998,100.0,2037.0423150409968,1.0,44.90737
1.0,1.0,90.54866247416071,90.54866247416071,87.41756,90.54866247416071,100.0,3.5044917e-18,10.06,0.01,90.54866,0.01,1386.0274322691826,,1.0,100,0.009999998,100.0,1386.0274322691826,1.0,37.042774
1.0000076,1.0000157,87.54863648542253,87.54863648542253,84.22655,87.54863648542253,100.00001525879547,2.1070933e-15,9.76,0.009999813,87.54868,0.01000016,1560.3048750822873,2.1085033e-11,0.9999997,100,0.01,99.9992370663676,1560.3048750822873,0.9999809,39.30276
1.0,1.0000162,83.74873710259757,83.74873710259757,80.781944,83.74873710259757,100.00000381469621,1.1425081e-15,9.38,0.009999921,83.748764,0.010000159,1244.3999117870028,1.141634e-11,1.0000004,100,0.01,100.0,1244.3999117870028,0.9999924,35.099262
