EpLenMean,InitialBound,MaxIWNorm,Weights,ReturnStepMaxmin,MeanEntropy,EpRewMean,J_sample_variance,InitialReturnMax,ReturnStepMax,EmpiricalD2,InitialReturnMean,EpThisIter,ESSClassic,InitialReturnStd,TimeElapsed,StdIWNorm,StdIW,Bound,MinIWNorm,ESSRenyi,TimestepsSoFar,ReturnMeanIW,MeanIW,MeanIWNorm,MaxIW,EntropyCoefficient,EpisodesSoFar,InitialReturnMin,MinIW,Iteration
464.26,-1.8459368,0.08570323,[-1.207 -1.059 -0.044 -0.889 -0.522],98.88994,0.88772917,-25.54915411062344,189.54033,20.216976,100.0,1.9121913,-5.626678e-07,100,44.69517,11.475242,19861.704548358917,0.010713174,1.0713174,-0.6570225,0.0008907532,52.296024,8593715,1.895575,0.9630901,0.009630901,8.570323,,21400,-55.378086,0.08907532,214
476.02,-1.900818,0.84000105,[-1.222 -1.059 -0.045 -0.889 -0.531],98.90129,0.8836166,-23.493857549571118,30131.709,27.69839,100.0,49.151127,1.8119812e-07,100,3.485568,11.268072,19942.565858840942,0.08452054,8.452055,3.6419468,1.6242826e-05,2.0345414,8641317,16.968178,1.6062121,0.016062122,84.00011,,21500,-57.024548,0.0016242827,215
486.24,-1.8672825,0.024340494,[-1.212 -1.07  -0.048 -0.882 -0.535],98.93384,0.8831648,-16.085256435380593,78.959915,18.048578,100.0,1.2117546,-4.7683716e-07,100,84.52569,8.979466,20024.918429851532,0.0040681227,0.4068123,-1.5909771,0.0034054916,82.52496,8689941,0.46452153,0.95078623,0.009507862,2.4340494,,21600,-56.018456,0.34054917,216
492.51,-1.8088353,0.018160228,[-1.213 -1.071 -0.045 -0.881 -0.536],98.919495,0.8878391,-19.82610650231355,98.91116,17.787401,100.0,1.0762508,-8.010864e-07,100,93.74723,8.877628,20106.553042650223,0.0027479152,0.27479154,-1.5307167,0.0049096933,92.915146,8739192,0.3458135,1.0640113,0.010640115,1.8160228,,21700,-54.26503,0.49096933,217
497.18,-0.7531323,0.08974682,[-1.212 -1.076 -0.045 -0.884 -0.531],98.9518,0.9056264,-11.980900729829045,108.74337,22.59397,100.0,2.4678504,1.2397766e-07,100,41.99644,7.1409307,20191.271400928497,0.01423607,1.4236071,0.08360863,0.000983059,40.521095,8788910,1.2667338,1.2113485,0.0121134855,8.974682,,21800,-18.642487,0.09830591,218
490.27,-1.8597877,55.756836,[-1.21  -1.069 -0.046 -0.884 -0.513],98.94025,0.8550185,-14.649517407806982,36365530.0,22.807724,100.0,3154.654,-3.4332277e-07,100,1.0212742,9.5593,20275.65907931328,5.5471926,554.71924,498.45966,2.3494798e-07,0.031699196,8837937,602.91705,56.347347,0.56347346,5575.6836,,21900,-55.793617,2.3494798e-05,219
490.52,-0.6808506,0.50002176,[-1.222 -1.105 -0.049 -0.893 -0.564],98.90259,0.8482888,-23.89310027237783,1801.3372,14.940278,100.0,23.44234,6.8664554e-07,100,6.494274,6.452426,20358.76348590851,0.058415726,5.8415728,3.2602699,1.1609952e-05,4.2657857,8886989,6.556768,1.5394869,0.015394867,50.002174,,22000,-20.42554,0.0011609952,220
495.62,-1.8949791,0.03988974,[-1.221 -1.11  -0.059 -0.892 -0.571],98.92911,0.84420204,-17.566375296336133,114.59076,14.425176,100.0,1.3710986,3.8146973e-07,100,70.89051,8.358578,20442.675087451935,0.006328814,0.6328814,-1.3906629,0.0029115719,72.93421,8936551,0.82824284,0.9876409,0.00987641,3.988974,,22100,-56.84938,0.2911572,221
500.0,-0.54919714,0.02360541,[-1.217 -1.099 -0.059 -0.888 -0.575],0.053338587,0.84392846,-13.334664254057625,25.441988,16.47591,1.0,1.3096253,-4.7683717e-08,100,81.637024,6.1359453,20529.560889720917,0.004075432,0.40754324,-0.3764682,0.002193084,76.35772,8986551,0.2520266,0.85930145,0.008593014,2.360541,,22200,-16.070744,0.2193084,222
487.84,-1.7452141,0.30194277,[-1.217 -1.098 -0.06  -0.891 -0.575],98.91986,0.83544844,-19.548770459342723,2214.595,18.85188,100.0,5.384628,4.386902e-07,100,15.206077,10.0075655,20608.56139063835,0.03470373,3.4703734,2.4733934,3.3139124e-05,18.571386,9035335,6.523129,1.469611,0.014696108,30.194277,,22300,-52.356438,0.0033139125,223
495.3,-1.9303902,0.19142382,[-1.219 -1.12  -0.054 -0.905 -0.584],98.95221,0.8321869,-11.835277845239219,587.95087,39.245556,100.0,3.5668204,2.002716e-07,100,17.73297,10.335402,20692.23002243042,0.025152078,2.5152078,-0.48764443,0.00022730987,28.036175,9084865,3.158096,1.167755,0.011677549,19.142382,,22400,-57.91171,0.022730988,224
487.85,-1.8092997,13.233845,[-1.202 -1.126 -0.055 -0.909 -0.587],98.94083,0.83023244,-14.432586385877732,779190.94,21.130192,100.0,553.1585,-1.3923645e-06,100,1.2510623,10.0530405,20775.33132958412,1.3182371,131.82373,46.915894,1.011204e-06,0.18078001,9133650,89.46936,14.8377075,0.14837706,1323.3845,,22500,-54.278946,0.00010112039,225
485.85,-1.7007751,0.016249128,[-1.231 -1.117 -0.068 -0.901 -0.589],98.92136,0.8271961,-19.105057724351806,97.92228,16.536545,100.0,1.0877382,-3.2424927e-07,100,93.58215,9.357182,20858.733523607254,0.0026202868,0.2620287,-1.5476415,0.005573281,91.93389,9182235,0.22617617,1.0005789,0.010005789,1.6249129,,22600,-51.023243,0.5573281,226
495.53,-1.2213962,0.15215713,[-1.232 -1.119 -0.067 -0.904 -0.592],98.94693,0.8150911,-13.148479718312348,387.49207,18.951027,100.0,3.6145556,9.63211e-07,100,25.74177,8.053587,20947.62778568268,0.01997753,1.997753,1.2788444,0.00011039809,27.665918,9231788,3.6009626,1.1762204,0.011762205,15.2157135,,22700,-36.641914,0.011039809,227
482.34,-1.9304377,0.035645768,[-1.215 -1.12  -0.068 -0.906 -0.604],98.92313,0.81001914,-18.53923902499911,138.79271,25.907051,100.0,1.2761456,-6.294251e-07,100,78.18994,10.986335,21031.534250736237,0.00510469,0.510469,-1.2207612,0.002277672,78.36097,9280022,0.95998824,0.9665326,0.009665326,3.5645769,,22800,-57.91311,0.22776721,228
489.3,-1.9295554,0.020374836,[-1.223 -1.117 -0.07  -0.902 -0.609],98.95126,0.809871,-11.922546854437638,117.73879,28.56324,100.0,1.0505719,3.8146972e-08,100,94.224785,11.069412,21115.45467543602,0.00243869,0.243869,-1.8226142,0.005482632,95.18625,9328952,0.15513024,0.9850443,0.009850443,2.0374837,,22900,-57.886665,0.54826325,229
490.44,-1.9731548,1.351901,[-1.224 -1.116 -0.069 -0.903 -0.609],98.94757,0.82305086,-12.857419303496165,24876.113,20.883856,100.0,27.68252,-2.2888183e-07,100,3.556086,9.496058,21194.90924835205,0.14028423,14.028421,3.5158052,1.115365e-05,3.612388,9377996,13.897396,2.6937518,0.026937518,135.19011,,23000,-59.194637,0.0011153651,230
453.74,-1.7746421,0.12271208,[-1.219 -1.115 -0.078 -0.908 -0.596],98.887115,0.8212861,-25.610886533846642,232.20894,17.019884,100.0,2.7916598,-2.0980835e-07,100,31.649015,15.218904,21272.510441064835,0.017992426,1.7992426,0.80093646,0.00031093054,35.820984,9423370,3.7660546,1.2243271,0.012243271,12.271209,,23100,-53.239258,0.031093054,231
473.47,-1.8424748,1.5615258,[-1.224 -1.114 -0.072 -0.906 -0.598],98.92627,0.8248981,-17.454018195484704,21071.63,23.930216,100.0,51.006607,1.9550323e-06,100,3.0354626,11.020808,21354.626807689667,0.1643235,16.432348,9.665536,1.0386421e-05,1.9605303,9470717,22.824305,2.907406,0.029074054,156.15259,,23200,-55.274303,0.0010386421,232
470.94,-2.0224903,1.1039485,[-1.243 -1.094 -0.073 -0.904 -0.594],98.908615,0.83038354,-21.51974325414246,27973.947,18.267113,100.0,41.234318,-3.2424927e-07,100,3.2891128,11.874237,21433.652884960175,0.110200666,11.020066,5.0760612,1.697202e-06,2.4251645,9517811,18.06327,2.0322912,0.020322911,110.394844,,23300,-60.674706,0.00016972021,233
499.41,-0.7080131,0.061607502,[-1.235 -1.094 -0.074 -0.891 -0.589],98.93678,0.829445,-15.784192787038627,293.35092,21.240395,100.0,3.7102172,1.2397766e-07,100,40.004772,6.8831086,21518.340343236923,0.011516453,1.1516453,0.22913921,0.00023775663,26.9526,9567752,1.5929087,0.94040793,0.009404079,6.1607504,,23400,-16.989122,0.023775663,234
478.68,-1.1777586,0.14223287,[-1.235 -1.091 -0.075 -0.897 -0.589],98.91118,0.81708795,-21.25981356380495,580.6407,18.624964,100.0,2.231619,-4.959106e-07,100,33.736843,8.571326,21597.59601378441,0.016448876,1.6448876,1.4759382,0.0010799834,44.81052,9615620,3.2353442,1.1736871,0.011736873,14.223287,,23500,-35.33274,0.10799835,235
474.39,-1.9473176,0.1447243,[-1.218 -1.089 -0.073 -0.895 -0.602],98.915375,0.80956954,-20.07307769960909,963.28564,22.894272,100.0,3.577882,-3.4332277e-07,100,24.513203,13.396007,21679.04145717621,0.021502605,2.1502607,0.97695994,0.00035936976,27.949495,9663059,4.6603675,1.2253373,0.012253373,14.47243,,23600,-58.41952,0.035936978,236
447.39,-1.833649,0.0701796,[-1.229 -1.082 -0.081 -0.892 -0.609],98.89166,0.81688476,-24.234186632549857,439.75153,24.758213,100.0,2.4808846,1.3637542e-06,100,44.08986,16.440765,21755.394670009613,0.010894934,1.0894934,0.7627878,0.0012515155,40.308205,9707798,3.650938,0.9674949,0.009674949,7.01796,,23700,-55.009506,0.12515154,237
478.68,-1.8012346,0.030598406,[-1.229 -1.087 -0.079 -0.889 -0.602],98.91191,0.8125006,-21.08181760639414,146.63043,24.352234,100.0,1.3929166,-7.6293944e-08,100,76.32956,12.208274,21839.12361264229,0.0055037164,0.5503717,-1.0255823,0.002119291,71.79181,9755666,1.1002686,0.9883235,0.009883234,3.0598407,,23800,-54.037033,0.21192911,238
473.92,-1.8144332,0.035469133,[-1.231 -1.092 -0.076 -0.891 -0.606],98.91223,0.8094097,-20.79596921031802,142.6706,30.412304,100.0,1.3655733,-1.5258789e-07,100,72.78925,11.807125,21921.915647745132,0.0060433163,0.6043316,-1.0890558,0.0018917833,73.22932,9803058,1.03125,0.98841345,0.009884135,3.5469134,,23900,-54.43299,0.18917833,239
496.45,-0.7538378,1.6328982,[-1.235 -1.093 -0.073 -0.892 -0.61 ],98.94475,0.8096097,-13.714263755407469,40218.11,13.364022,100.0,88.84751,-8.535385e-07,100,1.8247144,6.1254377,22006.719571828842,0.16293184,16.293184,13.860164,1.8514826e-05,1.1255239,9852703,20.965752,2.2212749,0.02221275,163.28983,,24000,-22.615107,0.0018514825,240
493.01,-0.78004587,0.28415316,[-1.204 -1.1   -0.07  -0.886 -0.609],98.92676,0.8034094,-18.05440233178963,2364.7852,23.401367,100.0,13.017844,-1.6212464e-07,100,7.629651,7.7086573,22090.469167470932,0.0286062,2.8606203,1.9070752,2.6954756e-05,7.6817636,9902004,4.721499,0.82214105,0.00822141,28.415318,,24100,-15.492876,0.0026954757,241
479.94,-1.8257573,0.30499527,[-1.18  -1.11  -0.07  -0.895 -0.616],98.92366,0.79692274,-18.318915124668525,577.31384,18.175905,100.0,3.1763906,8.106232e-07,100,14.1786,9.035833,22173.22574543953,0.031140646,3.1140647,-0.87196994,0.00034793845,31.482273,9949998,2.3819747,1.2657459,0.012657459,30.499529,,24200,-54.77274,0.034793846,242
470.8,-1.7503995,0.032139502,[-1.191 -1.114 -0.078 -0.898 -0.622],98.917496,0.7932679,-19.42001764856807,143.59349,18.523453,100.0,1.4252118,-1.3160706e-06,100,71.17133,11.400353,22254.555985689163,0.0065979017,0.6597902,-1.0679834,0.0017829428,70.16501,9997078,1.0216813,1.0366834,0.010366835,3.2139504,,24300,-52.511948,0.17829429,243
466.17,-1.82917,0.044767644,[-1.193 -1.104 -0.076 -0.894 -0.626],98.89841,0.7944304,-23.68079139700147,193.53548,24.180885,100.0,1.452233,7.6293944e-08,100,70.44794,12.869439,22334.30794620514,0.0066561787,0.66561794,-0.93903303,0.0023648217,68.859474,10043695,1.2652743,1.0276973,0.010276973,4.4767647,,24400,-54.87509,0.23648219,244
478.76,-1.8398299,0.12727655,[-1.193 -1.097 -0.073 -0.89  -0.625],98.91603,0.7782697,-20.10039849043158,319.9521,18.869087,100.0,3.5464814,-8.5830686e-07,100,28.511713,9.775437,22418.41139602661,0.020412613,2.0412612,-0.08848953,0.00028624616,28.196962,10091571,3.376296,1.2891182,0.012891182,12.727655,,24500,-55.194874,0.028624615,245
471.3,-1.886459,0.06170769,[-1.194 -1.112 -0.074 -0.905 -0.641],98.94617,0.7682744,-12.68576546035812,369.9564,37.110985,100.0,1.8157179,7.8201293e-07,100,52.210594,14.062538,22498.485330104828,0.009680369,0.9680369,-0.5970254,0.0011158284,55.074635,10138701,1.9449522,1.0118248,0.010118247,6.170769,,24600,-56.59379,0.111582845,246
453.86,-1.8218949,0.027394487,[-1.184 -1.115 -0.075 -0.906 -0.651],98.889084,0.76924115,-25.169794190817566,206.19382,22.005877,100.0,1.1922469,1.5258789e-06,100,83.79097,14.6929245,22576.418575525284,0.0043055136,0.43055135,-1.5756478,0.0012242459,83.875244,10184087,0.4136817,0.9789156,0.009789157,2.7394488,,24700,-54.656883,0.122424595,247
454.55,-1.8605103,0.030953903,[-1.183 -1.118 -0.072 -0.909 -0.65 ],98.92757,0.76806664,-16.463231002730815,218.42537,23.678656,100.0,1.382962,3.8146973e-07,100,75.015854,16.580788,22653.51521205902,0.0056562833,0.56562835,-1.1073738,0.0018308535,72.30857,10229542,1.0805753,0.9801116,0.009801117,3.0953903,,24800,-55.815315,0.18308535,248
475.81,-1.7660068,19.433718,[-1.178 -1.118 -0.068 -0.906 -0.651],98.94083,0.732409,-14.077521361972979,11726257.0,19.803692,100.0,7198.1987,-5.340576e-07,100,1.0884951,10.599957,22736.77724289894,1.93316,193.316,196.31956,1.5001191e-07,0.013892365,10277123,346.1514,20.279518,0.20279518,1943.3718,,24900,-52.98018,1.5001192e-05,249
441.68,-1.7816304,0.06547407,[-1.165 -1.121 -0.081 -0.902 -0.687],98.86781,0.73030424,-29.19271751409638,368.4114,21.86782,100.0,1.5064548,-1.8119812e-07,100,66.14945,16.713747,22816.310401678085,0.007868992,0.78689915,-0.6573601,0.0020140638,66.38101,10321291,1.5293725,1.100017,0.011000169,6.547407,,25000,-53.44891,0.20140639,250
450.3,-1.9479519,11.088179,[-1.155 -1.127 -0.08  -0.904 -0.689],98.949844,0.68798804,-11.291736056927189,3160593.5,35.070408,100.0,92.74874,-4.005432e-07,100,1.5351586,17.109388,22893.768916130066,1.123425,112.342514,170.92465,1.8790041e-06,1.0781817,10366321,189.68462,14.027495,0.14027496,1108.8179,,25100,-58.43854,0.00018790041,251
438.65,-1.8149956,0.19052784,[-1.168 -1.099 -0.08  -0.892 -0.731],98.90726,0.6790114,-20.339503359881604,846.1064,24.208485,100.0,4.7503495,1.9073487e-07,100,21.392689,16.31222,22973.16499519348,0.028195467,2.819547,1.7337418,7.012198e-05,21.051083,10410186,5.6895795,1.4708911,0.014708911,19.052784,,25200,-54.44988,0.0070121987,252
467.08,-1.7926105,0.045862716,[-1.179 -1.1   -0.075 -0.893 -0.74 ],98.94374,0.67915136,-13.137216976514175,203.15092,22.75989,100.0,1.3359791,6.8664554e-07,100,71.92846,14.5735035,23054.524940490723,0.0062567545,0.6256755,-1.4556861,0.0023466214,74.85147,10456894,0.6162956,1.0015357,0.010015356,4.586272,,25300,-53.778336,0.23466213,253
481.01,-1.8212622,0.029865658,[-1.178 -1.099 -0.073 -0.892 -0.74 ],98.9559,0.6823828,-10.606034324148114,142.0779,20.616396,100.0,1.1545063,1.2397766e-07,100,85.340675,11.109733,23137.29963374138,0.0041243825,0.41243824,-1.6198251,0.002936261,86.61711,10504995,0.3370841,0.9951303,0.009951303,2.9865658,,25400,-54.63787,0.2936261,254
476.31,-1.8946567,0.04391287,[-1.177 -1.1   -0.073 -0.89  -0.737],98.9514,0.68242943,-11.575467696147191,194.78786,27.276886,100.0,1.5399888,3.6239624e-07,100,65.06057,14.128933,23222.266329050064,0.008194208,0.8194208,-1.1433326,0.0005994405,64.93554,10552626,1.2078661,1.1181703,0.011181701,4.391287,,25500,-56.839703,0.05994405,255
471.71,-1.7424356,0.018208882,[-1.178 -1.101 -0.072 -0.887 -0.736],98.936646,0.67511445,-14.940969756994408,136.5081,26.316858,100.0,1.0916696,-5.722046e-07,100,93.73991,12.536924,23307.689043283463,0.0025409665,0.25409666,-1.373237,0.0060074576,91.60281,10599797,0.44731104,0.9832657,0.009832658,1.8208883,,25600,-52.273045,0.6007458,256
490.79,-1.9578955,0.014716366,[-1.18  -1.099 -0.072 -0.885 -0.744],98.97464,0.67548174,-6.223667206048829,96.18946,16.35867,100.0,1.0612246,-4.2915343e-07,100,95.07427,9.768474,23408.513296842575,0.0021400447,0.21400446,-1.8781985,0.004354281,94.23076,10648876,0.1387418,0.940197,0.009401969,1.4716367,,25700,-58.73685,0.4354281,257
493.44,-1.4811926,0.13616253,[-1.18  -1.099 -0.074 -0.885 -0.743],98.96985,0.672659,-7.437305486826954,627.01013,32.355854,100.0,4.8239326,5.38826e-07,100,21.175282,8.751385,23510.564292669296,0.019396188,1.939619,0.3758123,0.00010618086,20.729975,10698220,3.629024,1.0053095,0.010053094,13.616254,,25800,-44.435795,0.010618086,258
483.27,-1.7293131,2.120605,[-1.182 -1.103 -0.079 -0.882 -0.746],98.95914,0.67747873,-9.873599839514016,84549.555,26.316124,100.0,56.496613,-6.580353e-07,100,2.345874,11.149209,23610.86762022972,0.21599285,21.599289,18.965897,1.266699e-05,1.7700176,10746547,31.96414,3.3476996,0.033476997,212.0605,,25900,-51.87937,0.001266699,259
488.92,-1.938788,0.26713037,[-1.196 -1.113 -0.077 -0.9   -0.741],98.96774,0.6811642,-7.885054085674791,490.23514,32.739483,100.0,4.2464924,6.198883e-07,100,13.783944,11.075478,23711.788459062576,0.036027018,3.6027017,-0.18952966,0.00036091302,23.548847,10795439,3.805736,1.4405255,0.014405254,26.713037,,26000,-58.16366,0.0360913,260
470.56,-1.85387,0.020901395,[-1.19  -1.117 -0.082 -0.902 -0.738],98.94826,0.68092924,-12.174611966902479,171.33176,20.493164,100.0,1.1071984,3.0517577e-07,100,92.01059,13.307039,23807.48658967018,0.0029821086,0.2982109,-1.6788436,0.004543245,90.318054,10842495,0.27186346,1.0120107,0.010120107,2.0901396,,26100,-55.616108,0.4543245,261
477.18,-1.9267111,0.11114841,[-1.19  -1.116 -0.08  -0.902 -0.738],98.954926,0.67533743,-10.756022168453331,386.5959,19.794378,100.0,3.1108356,-5.912781e-07,100,35.624615,13.245135,23902.795602321625,0.015301454,1.5301455,0.059444904,0.00013111335,32.145706,10890213,3.4576921,1.1382767,0.011382767,11.114841,,26200,-57.801315,0.013111336,262
463.81,-1.7697212,0.029192924,[-1.19  -1.118 -0.078 -0.898 -0.744],98.93268,0.6753487,-15.611129245765461,184.46155,22.606518,100.0,1.4207071,1.0681152e-06,100,74.8208,14.421429,23998.085112571716,0.0060444153,0.6044416,-1.1574595,0.0018678125,70.38748,10936594,0.95193285,1.0419445,0.010419445,2.9192924,,26300,-53.091663,0.18678126,263
491.1,-1.8971143,177.55533,[-1.198 -1.12  -0.077 -0.899 -0.744],98.96825,0.664551,-7.795523926280297,178144560.0,19.708752,100.0,39386.203,-1.335144e-07,100,1.0138195,8.5522375,24095.768917798996,17.665401,1766.5402,963.94244,1.2983737e-07,0.0025389602,10985704,1340.4429,178.77902,1.7877904,17755.533,,26400,-56.913418,1.2983737e-05,264
495.7,-2.1357543,0.076759726,[-1.203 -1.121 -0.063 -0.909 -0.754],98.98276,0.64988786,-4.273565275751,257.66125,34.455376,100.0,1.7997572,1.04904174e-07,100,46.117928,9.26589,24198.937118768692,0.011273192,1.1273195,-0.5991702,0.0010603097,55.56305,11035274,2.2660515,1.0429411,0.010429408,7.6759725,,26500,-64.072624,0.10603097,265
486.47,-2.0489526,0.023566421,[-1.202 -1.11  -0.064 -0.899 -0.769],98.97307,0.6511816,-6.5521735796453235,100.95428,24.154907,100.0,1.2402601,-1.5258789e-07,100,85.296814,11.461492,24298.897533416748,0.0043215547,0.4321555,-1.62194,0.0027444726,80.62825,11083921,0.6599163,1.0408803,0.010408803,2.3566422,,26600,-61.468575,0.27444726,266
493.51,-1.6498694,0.17697065,[-1.201 -1.109 -0.061 -0.898 -0.768],98.962265,0.6464727,-9.310826942848704,235.63338,20.228798,100.0,3.2738323,1.7166138e-07,100,22.539885,8.721609,24399.318265914917,0.022606445,2.2606444,-0.15888906,0.0001861161,30.545242,11133272,2.8263412,1.2194643,0.012194643,17.697065,,26700,-49.496086,0.01861161,267
500.0,-1.3411047,0.038048737,[-1.19  -1.101 -0.059 -0.898 -0.772],0.00043177605,0.63251716,0.10793711127689427,112.23304,40.23313,1.0,1.6210876,-2.670288e-07,100,67.070724,7.074685,24501.66461467743,0.007099325,0.7099325,-0.5337341,0.0013349062,61.68698,11183272,1.1737862,1.0131935,0.010131934,3.804874,,26800,-14.430547,0.13349062,268
495.62,-2.0879261,3.2720141,[-1.187 -1.108 -0.06  -0.901 -0.786],99.00598,0.6227544,1.4831498602145776,58203.168,21.690804,100.0,45.743526,-1.5258789e-07,100,1.3615161,9.526197,24604.153106689453,0.3250717,32.507164,10.236824,6.725274e-06,2.1861017,11232834,24.358294,3.8191552,0.038191553,327.20142,,26900,-62.637775,0.0006725274,269
492.58,-1.825348,0.079871796,[-1.178 -1.118 -0.05  -0.906 -0.796],99.00964,0.6242834,2.374028721046448,128.7916,26.045776,100.0,1.7621636,-4.4822693e-07,100,51.130653,8.5348425,24705.894919395447,0.008960116,0.8960116,-1.1937194,0.0009988281,56.748417,11282092,1.2293656,0.9165074,0.009165075,7.9871798,,27000,-54.76042,0.09988281,270
500.0,-0.85925835,0.041031267,[-1.175 -1.117 -0.046 -0.908 -0.795],0.0007376671,0.6213892,0.18440208294180427,91.28482,25.777746,1.0,1.774769,-1.2397766e-07,100,65.094,6.6651254,24810.63242650032,0.0067578806,0.6757881,-0.20227379,0.0008589145,56.345364,11332092,0.9424339,0.9228497,0.009228497,4.103127,,27100,-12.563368,0.085891455,271
500.0,-0.652876,0.12552619,[-1.184 -1.114 -0.046 -0.908 -0.798],0.010121524,0.6184121,-2.5303705435433006,190.38814,19.180517,1.0,5.8664064,-2.6226044e-07,100,22.362532,6.5109367,24921.25868844986,0.021603713,2.1603713,0.9165962,0.00010236986,17.046211,11382092,2.4979045,1.1594533,0.011594533,12.55262,,27200,-19.586271,0.010236986,272
500.0,-0.6850895,0.13599092,[-1.177 -1.116 -0.045 -0.902 -0.801],0.013602257,0.6069861,-3.400563009392432,150.00928,16.61679,1.0,4.643529,3.33786e-07,100,21.344505,5.6765547,25027.70792889595,0.017957525,1.7957526,0.44855177,0.00019507144,21.535345,11432092,1.9248415,0.9354596,0.009354596,13.599092,,27300,-20.552694,0.019507144,273
500.0,-0.8128941,0.054561637,[-1.18  -1.1   -0.046 -0.896 -0.812],0.0020639896,0.6055185,0.5159903282636155,60.038895,24.386803,1.0,2.174611,-6.1035155e-07,100,57.479134,7.565625,25134.556295633316,0.0078277625,0.78277636,0.1528523,0.0005024936,45.985233,11482092,1.3515906,0.91010547,0.009101054,5.456164,,27400,-23.591278,0.05024936,274
490.74,-1.8915179,0.10764814,[-1.181 -1.103 -0.05  -0.901 -0.813],98.996185,0.6078446,-0.93418963566819,406.52396,20.71793,100.0,2.3215947,6.580353e-07,100,39.861248,10.635295,25238.58848786354,0.012814356,1.2814356,-0.6128042,0.00015047086,43.07384,11531166,2.269261,1.0432658,0.010432657,10.764814,,27500,-56.745552,0.015047086,275
495.55,-1.9446938,0.06966032,[-1.169 -1.106 -0.046 -0.904 -0.811],99.0031,0.6181488,0.7674572986700207,191.4387,19.101486,100.0,2.0562353,2.7656554e-07,100,47.022446,9.040504,25344.63178372383,0.010729051,1.0729052,-1.286369,0.0007192659,48.632565,11580721,1.5022403,1.0108064,0.010108065,6.966032,,27600,-58.340816,0.071926594,276
495.62,-1.8129401,0.022198029,[-1.176 -1.109 -0.049 -0.903 -0.801],98.984634,0.6174307,-3.808431574680827,108.72465,34.526283,100.0,1.1612637,-4.5776366e-07,100,87.61131,9.319071,25447.742382764816,0.0038847283,0.38847286,-1.5818074,0.0034124432,86.11308,11630283,0.37185183,1.0330665,0.010330665,2.2198029,,27700,-54.38819,0.34124434,277
496.96,-0.7188568,0.76270854,[-1.179 -1.108 -0.049 -0.904 -0.802],98.99884,0.60112435,-0.28995376674307693,1590.101,21.565697,100.0,13.9522085,-2.193451e-07,100,4.8451853,6.3682747,25548.960065841675,0.076670974,7.667097,3.6526222,0.00011342603,7.167324,11679979,6.3377423,1.7300982,0.017300978,76.27086,,27800,-18.79103,0.011342604,278
495.6,-1.8889583,0.38147125,[-1.162 -1.099 -0.047 -0.89  -0.818],98.97742,0.60130584,-5.597045466175049,2637.6533,17.51721,100.0,7.2555585,-2.9563904e-07,100,7.4262223,8.3660145,25652.25643849373,0.038108338,3.8108335,-0.09799862,0.00010615665,13.7825365,11729539,4.9901257,1.0793442,0.01079344,38.147125,,27900,-56.668736,0.010615665,279
495.83,-1.5947491,0.2728734,[-1.166 -1.1   -0.054 -0.89  -0.818],99.00758,0.60224193,1.8797134668378603,1487.3177,14.589613,100.0,7.005349,-5.1498415e-07,100,14.946855,8.093774,25758.750882148743,0.03023617,3.023617,1.1426344,0.00017017873,14.274806,11779122,5.3635545,1.2675248,0.012675248,27.287342,,28000,-47.842457,0.017017873,280
500.0,-0.68275654,6.67431,[-1.17  -1.099 -0.049 -0.885 -0.817],0.010805607,0.5976027,-2.701390474965787,748909.8,20.48271,1.0,1274.437,4.5776366e-07,100,1.2330898,6.926546,25862.05281186104,0.66398615,66.39862,66.076,7.135273e-08,0.07846602,11829122,90.44991,7.41909,0.0741909,667.431,,28100,-15.467649,7.135273e-06,281
487.9,-1.4826574,0.03571637,[-1.144 -1.098 -0.054 -0.89  -0.821],98.99896,0.5936827,-0.2518783685316192,93.06587,22.469032,100.0,1.3104111,1.335144e-07,100,76.23403,10.040758,25965.89983844757,0.0053122486,0.53122485,-1.0328805,0.0013451524,76.31193,11877912,0.6643647,0.95142627,0.009514264,3.5716372,,28200,-44.47972,0.13451524,282
486.79,-1.9350511,1.0151933,[-1.142 -1.101 -0.053 -0.889 -0.825],98.9996,0.58351237,-0.0981591163056414,6294.4307,19.588682,100.0,14.289316,-7.6293944e-08,100,3.9165401,11.5920315,26064.955730199814,0.103389025,10.338902,2.7330503,0.00010705575,6.9982357,11926591,10.047777,2.0873795,0.020873792,101.51933,,28300,-58.051525,0.010705575,283
500.0,-0.6857761,0.038510006,[-1.137 -1.106 -0.049 -0.884 -0.835],0.006836891,0.58276284,1.7092388078663006,73.05931,20.477165,1.0,1.6923641,-8.106232e-07,100,60.349255,7.2155695,26168.836355924606,0.0071785185,0.7178519,-0.2859879,0.0007949164,59.08894,11976591,0.60614324,0.8856153,0.008856153,3.8510005,,28400,-20.573257,0.079491645,284
500.0,-0.4767332,0.040114865,[-1.129 -1.109 -0.047 -0.883 -0.836],0.014868438,0.5848966,-3.717100457449564,54.881397,14.302,1.0,2.8436944,,100,52.54458,6.577104,26274.467566490173,0.007812106,0.78121066,0.499655,0.00021084996,35.165524,12026591,1.3035827,0.8220329,0.008220329,4.0114865,,28500,-13.896981,0.021084996,285
500.0,-0.60999346,0.12250778,[-1.136 -1.109 -0.051 -0.887 -0.834],0.0005838871,0.57667667,-0.14596969546289615,165.89458,12.534676,1.0,3.6992288,-4.1007996e-07,100,28.58544,5.873716,26377.852338552475,0.018470228,1.8470227,1.1396397,0.0005138837,27.032661,12076591,2.3128624,1.1685607,0.011685606,12.250778,,28600,-18.29979,0.051388375,286
