J_sample_variance,Weights,ReturnStepMaxmin,ReturnMeanIW,MaxIW,StdIW,InitialReturnMin,EmpiricalD2,EpLenMean,ESSRenyi,MeanIWNorm,MinIW,ESSClassic,MinIWNorm,TimestepsSoFar,EpRewMean,Iteration,InitialBound,InitialReturnStd,MaxIWNorm,EpisodesSoFar,InitialReturnMean,Bound,EpThisIter,MeanEntropy,EntropyCoefficient,InitialReturnMax,MeanIW,TimeElapsed,ReturnStepMax,StdIWNorm
679.5116,[-1.412e+00 -7.119e-01  6.462e-05 -6.984e-01  6.245e-02],98.81439,4.3623724,29.596382,3.0112586,-39.729183,5.477971,463.01,18.254934,0.011491526,0.034295913,12.711998,0.00034295913,9293181,-42.96822017852316,219,-1.324305,8.481689,0.29596382,21900,1.0108947e-06,1.262825,100,1.5010768,,26.020958,1.1491525,21108.99503326416,100.0,0.030112587
1292.586,[-1.386 -0.709  0.009 -0.688  0.082],98.8627,4.5418777,40.740646,4.1963873,-24.338318,15.366504,471.23,6.5076613,0.010998352,0.0025439332,6.4276447,2.543933e-05,9340304,-32.35017901115525,220,-0.8112773,8.379037,0.40740645,22000,1.9073486e-08,1.3616602,100,1.4827675,,22.980928,1.0998354,21190.38229227066,100.0,0.04196387
971.91034,[-1.384 -0.7    0.025 -0.684  0.064],98.83577,3.499793,14.285656,2.3978362,-38.23239,4.993038,463.39,20.027885,0.012335384,0.059394278,20.926529,0.00059394276,9386643,-38.0524114281372,221,-1.2744144,9.4289875,0.14285655,22100,-1.3828278e-06,0.6521034,100,1.4986769,,20.997213,1.2335385,21267.462956666946,100.0,0.023978364
112.91837,[-1.393 -0.72   0.033 -0.688  0.08 ],98.85228,0.3651002,2.9887729,0.43140155,-43.066673,1.1571774,468.54,86.41717,0.010264147,0.28844362,84.986916,0.0028844362,9433497,-34.60770865352268,222,-1.4355555,10.041811,0.029887728,22200,2.0980835e-07,-1.1791584,100,1.4886239,,21.509132,1.0264148,21345.394471645355,100.0,0.004314015
1952.6079,[-1.386 -0.722  0.033 -0.688  0.07 ],98.84952,8.41314,31.585653,4.198928,-32.67923,14.39851,472.5,6.9451632,0.0156752,0.007623293,12.231707,7.623293e-05,9480747,-35.549879828669575,223,-1.0893072,8.789814,0.31585652,22300,5.4359435e-07,4.279722,100,1.5331966,,18.248291,1.5675201,21426.985171318054,100.0,0.04198928
20201.87,[-1.368 -0.717  0.028 -0.685  0.114],98.85173,17.153103,102.824265,10.960449,-40.893852,35.694786,467.79,2.8015296,0.02258735,0.0031274012,4.0739026,3.1274012e-05,9527526,-34.678366211447084,224,-1.3631295,11.058026,1.0282426,22400,-1.1444092e-06,9.009076,100,1.5429741,,19.321064,2.2587347,21506.731573820114,100.0,0.10960449
16796.002,[-1.393 -0.753  0.041 -0.697  0.124],98.83795,13.13831,174.45218,17.512487,-32.32862,55.237324,470.69,1.8103701,0.025284208,0.00015157562,2.0419414,1.5157561e-06,9574595,-38.137871468059544,225,-1.0776212,9.272686,1.7445217,22500,-4.386902e-07,5.129237,100,1.5327859,,20.23087,2.528421,21586.545254468918,100.0,0.17512485
714.2881,[-1.383 -0.733  0.019 -0.687  0.114],98.823746,2.0792007,14.609913,1.7061579,-34.22312,3.4315405,464.58,29.141432,0.010502603,0.018431734,27.479843,0.00018431734,9621053,-40.943006377517335,226,-1.1407707,9.470466,0.14609912,22600,1.9073487e-07,-0.03401065,100,1.5233328,,21.66055,1.0502603,21666.468307733536,100.0,0.017061578
543.493,[-1.379 -0.75   0.012 -0.705  0.104],98.85297,2.7272274,9.268832,1.1510761,-43.047077,2.188489,480.3,45.693626,0.010848374,0.11172729,47.040108,0.0011172729,9669083,-35.31133519547668,227,-1.4349024,8.67924,0.09268832,22700,3.7193297e-07,0.60449815,100,1.5315878,,23.137436,1.0848374,21747.60026526451,100.0,0.011510761
225106.5,[-1.365 -0.765  0.009 -0.71   0.113],98.841385,47.940422,392.52902,39.091454,-39.0399,192.48213,468.13,0.51952875,0.04869653,0.00070964155,1.5280759,7.096415e-06,9715896,-37.12714198092448,228,-1.3013299,8.319848,3.92529,22800,3.1471254e-07,29.886038,100,1.5700006,,23.086441,4.869653,21827.677129030228,100.0,0.3909145
6851.5015,[-1.33  -0.754  0.014 -0.681  0.151],98.88388,8.857617,43.4157,5.544503,-32.548756,26.024395,486.51,3.8425486,0.014680399,0.0025009252,6.5512457,2.500925e-05,9764547,-28.24488936458598,229,-1.0849594,8.233577,0.43415698,22900,-8.010864e-07,3.3227983,100,1.5914891,,24.44138,1.4680399,21911.01757144928,100.0,0.055445038
1480258.8,[-1.339 -0.736 -0.005 -0.67   0.173],98.87454,122.14375,741.69336,73.77006,-34.54696,1160.2925,477.71,0.086185165,0.07997864,0.00031699956,1.1617503,3.1699956e-06,9812318,-29.964528600575413,230,-1.2877045,10.438443,7.4169335,23000,1.7166138e-07,78.280594,100,1.6376958,,38.631134,7.9978642,21992.286779642105,100.0,0.73770064
213.89388,[-1.359 -0.796  0.007 -0.701  0.219],98.91315,2.5211458,8.670153,1.6146032,-39.853535,2.302447,492.99,43.432053,0.012794304,0.07426335,38.571777,0.0007426335,9861617,-21.409636632290233,231,-1.3284514,8.239349,0.08670153,23100,-2.0980835e-07,0.5053785,100,1.618535,,24.185537,1.2794304,22074.249316692352,100.0,0.016146032
76.555664,[-1.333 -0.787  0.005 -0.69   0.2  ],98.85928,0.5055047,4.30577,0.67132384,-39.393238,1.3837215,479.37,72.26888,0.009230492,0.18165857,65.404366,0.0018165857,9909554,-33.72756102584585,232,-1.3131068,9.165678,0.0430577,23200,1.1730194e-06,-1.0391263,100,1.6119124,,20.667652,0.92304915,22156.642719745636,100.0,0.0067132385
4453.4814,[-1.333 -0.794  0.008 -0.688  0.193],98.8811,8.461204,50.570526,5.9685054,-18.360895,31.119234,494.29,3.2134466,0.012435841,0.0029128299,4.160668,2.9128298e-05,9958983,-29.385956181180518,233,-0.6120298,7.453813,0.50570524,23300,8.583069e-08,5.0470185,100,1.6181443,,17.336143,1.2435842,22238.552490472794,100.0,0.05968505
185.19768,[-1.353 -0.805  0.028 -0.694  0.199],98.8987,1.8959979,6.538533,1.3110341,-19.544285,3.5254831,497.51,28.364906,0.0102646025,0.014097096,38.003498,0.00014097097,10008734,-25.198954813673055,234,-0.65147614,6.576363,0.065385334,23400,-1.9073486e-08,0.6727687,100,1.5930997,,15.682436,1.0264603,22322.709231376648,100.0,0.013110341
1838.4634,[-1.351 -0.822  0.022 -0.707  0.174],98.864685,5.636119,56.97103,5.9783134,-35.20492,15.279213,486.05,6.54484,0.01627869,8.449731e-05,6.9026957,8.449731e-07,10057339,-32.88584642344705,235,-1.173497,9.324056,0.5697103,23500,3.8146973e-07,1.0490775,100,1.5889443,,27.173164,1.627869,22404.35771727562,100.0,0.059783135
132.12456,[-1.349 -0.84   0.025 -0.694  0.17 ],0.13377953,1.9642018,11.756009,1.6253629,-18.512413,4.401986,500.0,22.717018,0.010299584,0.03107772,28.650375,0.0003107772,10107339,-33.444905544207536,236,-0.61707914,5.8828053,0.11756009,23600,1.335144e-06,0.66951084,100,1.5921177,,16.060078,1.0299582,22487.20245242119,1.0,0.016253628
16165.388,[-1.356 -0.821  0.01  -0.686  0.173],98.86696,14.169849,219.49936,21.83111,-16.390423,102.74682,498.33,0.9732661,0.029932514,0.0017289905,1.8452122,1.7289904e-05,10157172,-33.14909512784498,237,-0.721991,6.904413,2.1949935,23700,-7.6293946e-07,6.851461,100,1.6289078,,21.659702,2.9932513,22569.4316906929,100.0,0.21831107
682178940.0,[-1.363 -0.845  0.03  -0.699  0.21 ],98.86896,2596.325,46891.71,4665.4316,-23.714218,931297.75,494.76,0.00010737705,4.7151594,2.275058e-05,1.0111032,2.2750581e-07,10206648,-32.41801185986664,238,-0.7904743,8.326574,468.91708,23800,-2.2888183e-07,1833.4878,100,1.6976422,,21.515987,471.516,22651.58455514908,100.0,46.654324
1429.7959,[-1.371 -0.891  0.014 -0.694  0.279],0.13730687,4.7644725,18.948872,2.1478436,-18.196135,8.163978,500.0,12.248931,0.008928966,0.0051470455,14.735515,5.1470455e-05,10256648,-34.32670576872843,239,-1.1125299,8.113245,0.18948871,23900,-1.5258789e-07,1.5856771,100,1.6688496,,33.375893,0.89289665,22741.39701938629,1.0,0.021478435
217.66124,[-1.411 -0.894  0.024 -0.696  0.25 ],0.15992588,2.6988068,6.4871798,1.0030078,-22.59031,3.511719,500.0,28.476082,0.008672062,0.063543685,42.776802,0.00063543685,10306648,-39.9814492588202,240,-0.75301033,8.419604,0.064871795,24000,-3.8146972e-08,1.287697,100,1.6913172,,21.86296,0.8672062,22826.96516561508,1.0,0.010030078
3173.4243,[-1.408 -0.883  0.031 -0.699  0.272],0.15158439,7.228313,270.47397,27.14612,-18.30637,69.8551,500.0,1.4315346,0.03725996,9.2759496e-05,1.8491136,9.2759495e-07,10356648,-37.89609555137036,241,-0.6102128,7.084356,2.7047396,24100,-3.8146973e-07,2.1281967,100,1.664043,,14.928437,3.7259958,22911.085711479187,1.0,0.27146116
299793.03,[-1.391 -0.881  0.024 -0.666  0.245],0.19532233,78.329384,293.7261,37.308422,-22.543098,881.24664,500.0,0.113475606,0.06136272,4.1081753e-06,2.6339226,4.108175e-08,10406648,-48.830569279562845,242,-0.7514371,8.647599,2.9372609,24200,-5.340576e-07,56.02239,100,1.609299,,17.933586,6.1362715,23000.536675930023,1.0,0.37308422
2329.8003,[-1.387 -0.866  0.023 -0.691  0.19 ],0.16210175,8.64994,51.455776,6.2052298,-19.457571,22.823183,500.0,4.38151,0.014776539,0.0017349359,5.3663077,1.7349359e-05,10456648,-40.52544190723236,243,-0.88858044,7.9436846,0.5145578,24300,2.0980835e-07,4.4048686,100,1.6219728,,26.65742,1.4776541,23090.21782064438,1.0,0.062052302
1321.0345,[-1.389 -0.876  0.039 -0.716  0.203],0.1283567,6.2632027,17.240782,2.9592652,-18.737373,9.6490135,500.0,10.363753,0.010685168,0.0025573922,11.533798,2.5573921e-05,10506648,-32.089179447784694,244,-0.6826984,8.050365,0.17240782,24400,,4.142546,100,1.5937308,,20.48095,1.0685169,23177.94389986992,1.0,0.029592652
111.87646,[-1.384 -0.834  0.038 -0.703  0.175],98.85083,1.8776412,6.8455687,1.1015565,-16.108437,2.369735,496.48,42.19881,0.009301799,0.0597431,41.624603,0.000597431,10556296,-37.03066944669502,245,-0.755796,7.347778,0.06845569,24500,-6.580353e-07,0.71417415,100,1.5956262,,22.673859,0.9301799,23266.583174705505,100.0,0.011015566
267.7287,[-1.361 -0.818  0.046 -0.695  0.177],98.8533,2.699774,7.8648667,1.551824,-18.822315,5.7364225,493.74,17.432468,0.010833256,0.017611232,32.765926,0.00017611231,10605670,-36.213850681793,246,-0.62741,6.798153,0.078648664,24600,5.8174135e-07,1.1970738,100,1.594425,,16.463154,1.0833255,23363.10807657242,100.0,0.015518238
14769787.0,[-1.365 -0.828  0.036 -0.714  0.176],98.85794,377.07547,2333.4722,232.25029,-34.921516,6043.5786,485.17,0.016546488,0.24965248,9.654296e-05,1.142273,9.654295e-07,10654187,-34.46316770602753,247,-1.1640499,9.527719,23.33472,24700,8.201599e-07,286.58163,100,1.6422116,,20.837454,24.965246,23464.000227212906,100.0,2.3225026
27330.732,[-1.326 -0.787  0.056 -0.704  0.223],98.846756,22.677412,194.40298,22.815666,-28.084217,143.37485,478.92,0.6974724,0.041317716,0.00014280225,3.1753552,1.4280225e-06,10702079,-36.6965613500242,248,-0.9361421,8.81506,1.9440298,24800,-1.5163422e-06,11.468136,100,1.6035964,,27.915844,4.131772,23564.260487794876,100.0,0.22815667
476880350.0,[-1.3   -0.806  0.039 -0.697  0.185],98.852005,2181.223,32534.043,3237.077,-36.837704,434783.28,474.88,0.00022999964,3.2553515,2.5632387e-06,1.0011976,2.5632387e-08,10749567,-35.13831049572609,249,-1.2279221,9.900548,325.34042,24900,1.4305115e-06,1371.5535,100,1.6304668,,20.720879,325.5352,23659.293807268143,100.0,32.370766
8014435.5,[-1.343 -0.797  0.021 -0.734  0.211],98.78313,283.74393,3102.0007,308.6085,-35.94527,7768.7544,449.18,0.012872077,0.31463206,4.687477e-07,1.0287257,4.6874766e-09,10794485,-48.70916191083224,250,-1.1981761,8.898293,31.020006,25000,-3.8146973e-07,178.13608,100,1.5689294,,19.28655,31.463213,23752.651116371155,100.0,3.0860848
250.96005,[-1.326 -0.817  0.012 -0.708  0.15 ],98.848404,1.2888415,6.3905697,0.8668429,-35.36535,1.890766,469.2,52.88862,0.009203522,0.14079763,52.99134,0.0014079763,10841405,-35.565250657855685,251,-1.1788455,10.5164385,0.06390569,25100,-4.959106e-07,-0.3321308,100,1.5806749,,22.558657,0.9203521,23848.797966241837,100.0,0.008668428
336.12888,[-1.32  -0.815  0.005 -0.7    0.162],98.86752,2.2228608,7.6264806,1.3944583,-21.426575,3.702674,492.86,27.00751,0.010676067,0.035636906,36.95441,0.00035636904,10890691,-32.64443079097364,252,-0.71421975,7.114389,0.076264806,25200,-4.4822693e-07,0.8485364,100,1.5696623,,20.415752,1.0676067,23950.573714256287,100.0,0.013944583
106.690636,[-1.316 -0.798  0.014 -0.7    0.151],98.87395,0.59373534,3.9693127,0.81484574,-14.41039,2.1313777,491.35,46.91801,0.010364684,0.077565424,61.801975,0.0007756542,10939826,-30.967418622313648,253,-0.5828196,6.907022,0.039693125,25300,-3.7193297e-07,-0.2571363,100,1.5657601,,17.484575,1.0364684,24052.46640563011,100.0,0.008148457
191.92108,[-1.32  -0.795  0.009 -0.71   0.147],98.87114,1.4074135,11.013909,1.5038682,-34.27128,2.2807372,479.72,43.845474,0.010976958,0.09534373,34.758884,0.0009534373,10987798,-30.907206124468498,254,-1.1423755,8.750123,0.110139094,25400,4.196167e-07,-0.31781518,100,1.5801791,,18.18182,1.0976958,24150.274276018143,100.0,0.015038682
3415.113,[-1.331 -0.795  0.002 -0.702  0.161],98.88425,6.351729,88.321686,8.827436,-23.557554,11.331335,493.34,8.825086,0.015981093,0.006035325,3.1734955,6.035325e-05,11037132,-28.552339933331886,255,-0.8543177,7.881919,0.88321686,25500,1.335144e-07,3.47592,100,1.5506978,,25.629536,1.5981091,24251.1131131649,100.0,0.08827437
81.08849,[-1.282 -0.8    0.005 -0.704  0.132],98.860794,1.6570091e-05,1.0003278,0.00012475169,-24.26773,1.0,477.37,100.0,0.0100000445,0.99971884,99.999985,0.009997188,11084869,-33.225488879348376,256,-0.81826484,8.959476,0.010003278,25600,1.9073487e-07,-0.8182485,100,1.5506977,,24.54795,1.0000044,24350.55541586876,100.0,1.2475537e-06
54.327637,[-1.282 -0.8    0.005 -0.704  0.132],98.88846,1.2371796,11.522573,1.4435962,-23.269335,2.6790738,491.93,37.326332,0.0106928265,0.09299569,35.42754,0.00092995685,11134062,-27.436214608137696,257,-0.7756447,6.7275767,0.11522573,25700,-2.193451e-07,-0.032385707,100,1.5634971,,13.114124,1.0692827,24446.168827295303,100.0,0.014435962
274.2973,[-1.284 -0.815 -0.001 -0.705  0.145],98.85564,2.3386729,20.846264,2.7547784,-22.182644,5.2211833,483.63,19.152746,0.011500194,0.020543773,14.841126,0.00020543773,11182425,-34.90984765127624,258,-0.7394213,7.810666,0.20846264,25800,1.14440915e-07,0.6491014,100,1.541094,,19.226109,1.1500193,24543.90090584755,100.0,0.027547784
160.95378,[-1.312 -0.834 -0.011 -0.718  0.122],98.88118,1.5601358,4.9633017,0.658322,-51.803455,1.5943298,486.43,62.72228,0.009499534,0.1460845,67.55592,0.001460845,11231068,-28.90002824992527,259,-1.7267824,9.318608,0.049633015,25900,-5.340576e-07,-0.6202159,100,1.5575205,,27.00634,0.94995344,24640.85376739502,100.0,0.00658322
635.58466,[-1.322 -0.827 -0.009 -0.713  0.138],98.86987,3.4395723,19.291882,2.655981,-25.89609,5.360796,489.74,18.653946,0.012838503,0.042788804,18.940195,0.00042788804,11280042,-31.866037154045898,260,-0.86320215,6.981315,0.1929188,26000,9.965896e-07,1.4409645,100,1.5761467,,18.508228,1.2838502,24744.27776670456,100.0,0.026559807
137.92273,[-1.292 -0.823 -0.016 -0.702  0.157],98.88458,1.9436085,17.595192,2.0143163,-18.819454,4.0898647,499.94,24.450686,0.011177297,0.028956095,23.541906,0.00028956094,11330036,-28.850445893031914,261,-0.8342555,7.1768737,0.17595191,26100,1.335144e-07,0.25645864,100,1.5888621,,25.02767,1.1177295,24850.90127301216,100.0,0.02014316
2590.3364,[-1.287 -0.823 -0.009 -0.716  0.17 ],98.883606,6.702315,108.69473,11.464251,-19.09837,33.743473,493.56,2.963536,0.02349859,0.00010540942,4.031984,1.0540941e-06,11379392,-28.723878292610074,262,-0.6366129,6.961267,1.0869473,26200,-6.4849854e-07,3.0042892,100,1.5651168,,14.737657,2.349859,24956.04986000061,100.0,0.11464251
96.98982,[-1.227 -0.806 -0.016 -0.702  0.146],98.86409,0.14947361,1.6384475,0.23499726,-36.73765,1.0460312,472.62,95.59944,0.010362012,0.6246314,95.108345,0.006246314,11426654,-32.11735219344892,263,-1.2245876,8.852871,0.016384475,26300,1.0204316e-06,-1.1029823,100,1.5711884,,16.800917,1.0362014,25056.525689840317,100.0,0.0023499725
6994.6055,[-1.227 -0.804 -0.015 -0.702  0.152],98.847336,8.892941,90.537094,9.011092,-46.808407,19.787909,470.16,5.0535913,0.016446661,0.005052793,3.2238073,5.0527928e-05,11473670,-35.88799747881401,264,-1.560281,9.513198,0.90537095,26400,-6.8664554e-07,1.9522533,100,1.5599025,,27.76279,1.6446662,25155.194601535797,100.0,0.09011093
375.83524,[-1.239 -0.818 -0.035 -0.706  0.141],98.87222,2.3376782,17.736958,2.1911755,-14.705567,6.792166,486.61,14.722843,0.010595283,0.008596533,18.950516,8.596533e-05,11522331,-31.08728651125338,265,-0.51362133,6.646342,0.17736956,26500,2.193451e-07,0.99908864,100,1.570231,,15.4086485,1.0595282,25258.713753461838,100.0,0.021911753
966.266,[-1.237 -0.809 -0.051 -0.702  0.151],98.819305,2.6301227,12.445421,1.7173647,-37.3011,3.3673804,456.79,29.696674,0.012378985,0.037878715,34.19196,0.00037878714,11568010,-41.268219868730895,266,-1.2433702,9.701436,0.12445421,26600,2.3841858e-07,0.34848595,100,1.5868336,,21.918312,1.2378983,25348.321868419647,100.0,0.017173646
680.5871,[-1.257 -0.819 -0.043 -0.707  0.168],98.81552,2.704477,13.105495,1.6203227,-38.35895,3.340684,450.9,29.93399,0.009978449,0.0353033,27.49671,0.00035303299,11613100,-41.5895125767315,267,-1.2786314,11.086237,0.13105495,26700,4.5776366e-07,0.36745286,100,1.5953269,,31.66551,0.99784493,25444.666267633438,100.0,0.016203228
138.23047,[-1.29  -0.806 -0.045 -0.71   0.176],98.84047,0.7895353,3.4583073,0.5062469,-54.30667,1.238331,461.69,80.75385,0.010371573,0.26622483,80.75902,0.0026622482,11659269,-36.82811366592679,268,-1.810223,11.243398,0.034583073,26800,-4.7683716e-07,-1.2248862,100,1.5936695,,21.247417,1.0371573,25540.394175052643,100.0,0.0050624693
79325.375,[-1.273 -0.808 -0.04  -0.709  0.175],98.85895,35.121037,223.83138,22.659433,-55.891445,78.431786,471.79,1.2749933,0.03322649,0.00033780152,2.1049025,3.3780152e-06,11706448,-33.273527708326455,269,-1.8630494,13.138493,2.2383137,26900,-1.1825562e-06,18.621561,100,1.5771536,,31.032463,3.3226492,25638.046887159348,100.0,0.22659433
620.7926,[-1.218 -0.85  -0.037 -0.734  0.158],98.805176,3.2958202,35.956734,3.641203,-53.18766,3.1718855,444.4,31.526989,0.012124533,0.016026823,9.98101,0.00016026823,11750888,-43.2883499055785,270,-1.7729229,11.768606,0.3595673,27000,-5.912781e-07,0.13828373,100,1.5530641,,22.848106,1.2124534,25731.24800992012,100.0,0.036412027
220.34209,[-1.192 -0.853 -0.028 -0.732  0.134],98.7778,1.8904548,4.727778,0.82852566,-52.037605,1.6629039,430.65,60.135765,0.010744081,0.109728895,62.709053,0.0010972889,11793953,-47.84617592092689,271,-1.7345881,13.340398,0.04727778,27100,-1.0681152e-06,-0.34635806,100,1.5550734,,23.637703,1.0744083,25822.827932596207,100.0,0.008285257
1015.49146,[-1.215 -0.849 -0.029 -0.725  0.136],98.84114,7.180957,33.75207,3.6142488,-47.222797,7.493517,453.61,13.344869,0.011906177,0.013833606,9.789608,0.00013833605,11839314,-36.03097389352679,272,-1.5740929,12.511391,0.33752072,27200,4.959106e-07,2.8719883,100,1.5575156,,26.00238,1.1906178,25916.087330579758,100.0,0.036142487
106.069214,[-1.221 -0.853 -0.014 -0.72   0.138],98.867096,0.8593501,3.528279,0.6697398,-51.854816,1.477914,483.02,67.66293,0.009563769,0.1097727,67.09588,0.001097727,11887616,-32.09742890539214,273,-1.7284933,9.118409,0.03528279,27300,6.9618227e-07,-1.2419711,100,1.5517368,,30.358376,0.95637685,26016.798605918884,100.0,0.006697397
134112.03,[-1.227 -0.849 -0.009 -0.723  0.133],98.871994,37.51881,340.52637,33.876022,-39.427666,253.16069,478.73,0.39500603,0.03959698,3.345232e-05,1.347863,3.345232e-07,11935489,-30.639328754891345,274,-1.3142554,8.317075,3.4052637,27400,2.5749208e-07,16.607658,100,1.492188,,19.9399,3.9596975,26115.270536661148,100.0,0.33876023
69.52524,[-1.268 -0.877 -0.008 -0.758  0.073],98.86665,0.60664123,2.4921863,0.455144,-29.756062,1.2752364,479.15,78.41683,0.009839871,0.20362687,82.37549,0.0020362686,11983404,-31.945867985788738,275,-0.99186945,8.182592,0.024921862,27500,-8.010864e-07,-0.5134401,100,1.5015519,,17.241463,0.98398703,26213.90352845192,100.0,0.00455144
5251242.5,[-1.28  -0.885 -0.01  -0.764  0.083],98.86713,229.44058,1034.3153,102.89148,-47.962803,1437.2861,477.81,0.06957557,0.10576122,1.1703303e-05,1.0455133,1.1703303e-07,12031185,-31.743015363852837,276,-1.5987595,8.584128,10.343153,27600,6.1035155e-07,168.8291,100,1.4579821,,22.15556,10.576122,26312.649564743042,100.0,1.0289147
820.6991,[-1.34  -0.901 -0.032 -0.774  0.039],98.86325,3.9074342,18.461758,3.0085292,-14.57158,8.087249,495.23,12.365145,0.012148069,0.014157407,14.018764,0.00014157407,12080708,-33.861689195790866,277,-0.6757399,6.2993584,0.18461758,27700,5.626678e-07,1.9857578,100,1.4270942,,20.27221,1.2148068,26417.98465204239,100.0,0.030085292
171.21175,[-1.36  -0.893 -0.026 -0.778  0.008],98.87129,2.313509,8.148705,1.40609,-22.745636,3.7720206,495.61,26.51099,0.010016051,0.02432895,33.661453,0.0002432895,12130269,-31.894393286385753,278,-0.7590889,6.734651,0.081487045,27800,-4.1007996e-07,0.839231,100,1.4359652,,22.772652,1.0016053,26515.0154504776,100.0,0.0140609
1324.5173,[-1.344 -0.904 -0.024 -0.795  0.017],98.84659,5.8185086,17.92679,2.1954567,-35.3508,8.052685,467.59,12.418219,0.009814029,0.005817593,16.654358,5.817593e-05,12177028,-35.866254571558954,279,-1.1783608,9.275084,0.1792679,27900,-6.1035155e-07,2.4746463,100,1.4237381,,21.827831,0.981403,26611.663252830505,100.0,0.021954568
132.51581,[-1.354 -0.936 -0.026 -0.802  0.005],98.87135,1.0348338,4.0083523,0.71787894,-17.057747,1.819403,492.35,54.96308,0.009906981,0.14226402,65.570625,0.0014226402,12226263,-31.67068790264623,280,-0.9232399,7.765428,0.04008352,28000,6.198883e-07,-0.2104814,100,1.4218522,,27.697214,0.9906981,26745.641270399094,100.0,0.007178789
99.18419,[-1.335 -0.945 -0.02  -0.806  0.003],98.86275,1.4774534,4.2405796,0.8671729,-38.530514,1.9968293,489.77,50.079395,0.010427879,0.09924966,59.11761,0.0009924966,12275240,-33.609609008352784,281,-1.2843497,7.364483,0.042405795,28100,7.6293946e-07,-0.33745217,100,1.4179965,,14.479777,1.0427879,26874.732818365097,100.0,0.008671729
324.82764,[-1.335e+00 -9.350e-01 -2.392e-02 -8.083e-01 -8.622e-04],98.8647,1.4215457,12.401281,1.4982638,-33.227646,2.4311204,474.1,41.133297,0.009849042,0.045852844,30.17379,0.00045852843,12322650,-32.07321360202028,282,-1.107588,9.46838,0.12401281,28200,1.14440915e-07,-0.30541146,100,1.3983244,,30.283005,0.98490417,27000.887514591217,100.0,0.014982638
91.14348,[-1.34  -0.941 -0.02  -0.821 -0.021],98.85643,1.3915005,5.994903,0.9743282,-14.017836,2.300019,481.27,43.4779,0.010683397,0.10923977,54.592663,0.0010923977,12370777,-34.54748878948854,283,-0.7518839,6.9647527,0.05994903,28300,8.869171e-07,0.25120616,100,1.3852057,,22.556541,1.0683397,27127.867226839066,100.0,0.009743282
419.69278,[-1.35  -0.933 -0.014 -0.816 -0.034],98.8719,2.864806,11.467189,1.8050561,-35.133224,4.5251713,486.88,22.098612,0.011287156,0.0038913381,28.109785,3.8913382e-05,12419465,-31.182493840501138,284,-1.1711082,6.84123,0.114671886,28400,-7.6293946e-07,0.3735733,100,1.3721633,,13.467194,1.1287156,27253.67666554451,100.0,0.018050559
124.1093,[-1.358 -0.915 -0.024 -0.813 -0.047],98.85956,0.4171901,3.4853976,0.504973,-42.6445,1.2406949,472.11,80.59999,0.01046044,0.2937207,81.10013,0.0029372068,12466676,-33.15140601410318,285,-1.4214838,9.457205,0.034853976,28500,-4.7683716e-07,-1.1661503,100,1.3671805,,23.484322,1.0460438,27379.165562152863,100.0,0.0050497297
62.98444,[-1.356 -0.907 -0.021 -0.81  -0.052],98.86159,0.7294549,3.3375673,0.636016,-34.92436,1.3399881,481.57,74.627525,0.0108808605,0.24863546,74.53385,0.0024863544,12514833,-33.32718347803339,286,-1.1641467,7.2350426,0.033375673,28600,-1.335144e-06,-0.61813474,100,1.379905,,17.02589,1.0880859,27505.68762922287,100.0,0.0063601597
2526720.0,[-1.36  -0.916 -0.022 -0.814 -0.039],98.83867,158.34607,634.70074,63.1355,-27.203917,2458.142,473.06,0.04068113,0.06810525,6.266241e-07,1.1502427,6.266241e-09,12562139,-38.15847559611618,287,-0.90679723,7.8431206,6.3470073,28700,5.7220458e-08,113.387375,100,1.327533,,25.043194,6.8105254,27628.572740077972,100.0,0.63135505
48.503567,[-1.366 -0.936 -0.024 -0.8   -0.091],98.89,0.08035729,1.3723894,0.15527461,-18.914154,1.0310314,498.39,96.99026,0.0099024875,0.6017714,97.60028,0.006017714,12611978,-27.411022447240953,288,-0.6327887,6.8071947,0.013723894,28800,3.2424927e-07,-0.56217486,100,1.3251972,,18.983671,0.9902488,27758.309232473373,100.0,0.001552746
126.72586,[-1.365 -0.935 -0.025 -0.8   -0.094],0.11942524,1.4183503,13.855049,1.9250803,-19.436583,3.7940345,500.0,26.357166,0.0119186165,0.043217726,27.709803,0.00043217724,12661978,-29.856274593394268,289,-0.82141495,7.060961,0.13855049,28900,5.7220458e-08,-0.18162501,100,1.327667,,24.64245,1.1918616,27871.944527864456,1.0,0.019250803
44346.137,[-1.364 -0.934 -0.036 -0.796 -0.091],98.8716,24.173086,100.34856,12.5623455,-17.828072,69.73156,496.31,1.434071,0.026924636,0.0007816118,4.3919053,7.816117e-06,12711609,-31.862226250678138,290,-0.92953056,7.083186,1.0034856,29000,-5.912781e-07,16.411007,100,1.2640411,,27.885899,2.6924636,27986.81660604477,100.0,0.12562346
122.31618,[-1.367 -0.923 -0.035 -0.798 -0.155],98.87453,1.6577078,4.9715905,0.9034751,-56.408745,1.7446216,495.66,57.31902,0.011438812,0.14436606,61.582577,0.0014436605,12761175,-31.095910687831747,291,-1.8802917,8.82444,0.049715903,29100,-2.5749208e-07,-0.82585895,100,1.2534479,,16.367718,1.1438813,28097.065824985504,100.0,0.009034751
