J_sample_variance,InitialReturnStd,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMean,EpisodesSoFar,EmpiricalD2,InitialReturnMax,MaxIW,Bound,ESSClassic,MeanEntropy,MinIW,TimeElapsed,EpLenMean,MinIWNorm,StdIWNorm,InitialReturnMin,ReturnMeanIW,Weights,ReturnStepMax,Iteration,EpRewMean,MaxIWNorm,EntropyCoefficient,StdIW,ESSRenyi,EpThisIter,MeanIWNorm,InitialBound,MeanIW
56707.89,8.328861,5449392,0.1928277,1.0490418e-06,14600,187.15938,20.148264,467.7469,11.495025,1.2493845,1.7001069,0.0003167699,12736.86805176735,500.0,3.1676989e-06,0.46519238,-27.523115,24.046135,[-1.404 -0.528 -0.062 -0.404  0.313],1.0,146,-48.20691614217477,4.677469,,46.519238,0.53430396,100,0.05232518,-0.917436,5.232518
572.88776,9.1834955,5499392,0.18705726,6.580353e-07,14700,3.5601666,21.463636,20.571373,1.7592168,24.170261,1.7174239,0.022384025,12856.699294090271,500.0,0.00022384025,0.02235524,-34.533615,3.9311974,[-1.407 -0.503 -0.035 -0.402  0.281],1.0,147,-46.76431444632061,0.20571372,,2.2355244,28.088573,100,0.012621189,-1.1511196,1.2621188
283.01062,8.554127,5549392,0.16913402,4.959106e-07,14800,5.264692,27.538164,13.014813,0.8167083,26.051191,1.7344497,0.009318669,12974.548794746399,500.0,9.318669e-05,0.01667464,-19.24222,2.9229112,[-1.411 -0.518 -0.032 -0.424  0.298],1.0,148,-42.283527181220855,0.13014813,,1.6674641,18.994465,100,0.009897026,-0.9179385,0.9897026
54681188.0,7.8759418,5599392,0.15056664,-1.9073487e-07,14900,21985.43,24.589348,7284.091,619.0462,1.0058669,1.7002879,7.650907e-06,13090.596722126007,500.0,7.650907e-08,7.247369,-15.169025,740.5789,[-1.404 -0.542 -0.042 -0.441  0.316],1.0,149,-37.64166705912621,72.840904,,724.737,0.0045484668,100,0.7305432,-0.81964517,73.05433
90.38417,8.644058,5649038,98.87761,1.3160706e-06,15000,1.2981365,28.00018,4.2730722,-0.47160268,77.36857,1.7071072,0.28507608,13211.693840265274,496.46,0.0028507607,0.005583899,-21.567621,0.59180486,[-1.377 -0.489 -0.01  -0.443  0.281],100.0,150,-30.38005073428038,0.042730723,,0.5583899,77.0335,100,0.010324371,-0.93333805,1.0324371
102.91199,8.356915,5698615,98.86862,-1.5258789e-07,15100,2.3999538,17.651129,5.086217,0.17418778,54.53812,1.7064075,0.080558136,13328.223984003067,495.77,0.00080558134,0.010132316,-23.935844,1.4102175,[-1.368 -0.497 -0.012 -0.45   0.288],100.0,151,-32.564873832031914,0.050862167,,1.0132316,41.66747,100,0.011097754,-0.7978618,1.1097754
91062.98,8.400915,5747637,98.852264,-1.2397766e-07,15200,179.4711,14.024217,618.1267,11.419586,1.1714082,1.6825235,8.9742054e-05,13440.234691381454,490.22,8.9742053e-07,0.6146702,-42.39519,30.351418,[-1.386 -0.48  -0.01  -0.455  0.288],100.0,152,-36.210567773537946,6.181267,,61.467026,0.5571928,100,0.066919856,-1.4131732,6.6919856
350222.06,10.058605,5794130,98.84534,9.918213e-07,15300,579.40173,25.333767,424.55725,32.858047,1.6654714,1.6915008,0.0005604665,13551.137257099152,464.93,5.6046647e-06,0.42358655,-37.847374,63.22522,[-1.365 -0.461 -0.01  -0.479  0.263],100.0,153,-35.95227715178864,4.2455726,,42.35865,0.17259182,100,0.055126157,-1.2615783,5.512615
8082.8887,9.195471,5843745,98.87926,9.727478e-07,15400,18.144358,24.804897,41.282135,8.253215,7.3382545,1.6659961,0.0023650818,13692.41355395317,496.15,2.3650817e-05,0.04632394,-34.850925,13.201604,[-1.39  -0.496  0.005 -0.47   0.273],100.0,154,-29.952835403256735,0.41282135,,4.6323934,5.5113554,100,0.013036218,-1.1616968,1.3036218
120.96721,9.4089,5892834,98.882034,2.2888183e-07,15500,1.7468241,15.980698,3.5914538,-0.60381544,61.294094,1.6689454,0.115860954,13837.545182943344,490.89,0.0011586095,0.008220278,-29.719881,0.70551836,[-1.327 -0.495  0.019 -0.471  0.247],100.0,155,-28.953618560970863,0.035914537,,0.8220278,57.246746,100,0.010344446,-0.9906626,1.0344446
3035.8718,8.969667,5941288,98.851395,1.9073487e-07,15600,31.838795,20.766611,85.436134,4.964326,3.8897905,1.6422813,0.00095128856,13980.253014087677,484.54,9.512885e-06,0.08829285,-23.60176,9.403493,[-1.324 -0.495  0.015 -0.48   0.25 ],100.0,156,-36.00410708786947,0.8543613,,8.829285,3.1408224,100,0.01776249,-0.7867253,1.776249
127.54508,8.286757,5990656,98.88167,-4.959106e-07,15700,2.148757,22.888126,6.316521,-0.39136767,48.754402,1.6441648,0.09320736,14125.913440942764,493.68,0.00093207357,0.010530132,-27.211254,0.9382323,[-1.311 -0.454  0.011 -0.441  0.223],100.0,157,-29.207530023355385,0.06316521,,1.0530133,46.538532,100,0.010270994,-0.9070423,1.0270994
1461127.2,10.844519,6036563,98.81004,2.670288e-07,15800,1628.1094,20.749897,1592.0244,67.48671,1.0609332,1.6982406,3.760758e-05,14263.19044661522,459.07,3.760758e-07,1.5836277,-40.69681,122.2237,[-1.311 -0.45   0.017 -0.451  0.225],100.0,158,-43.60083745870065,15.920244,,158.36276,0.061420936,100,0.16398844,-1.3565602,16.398842
1274.0314,8.52199,6085395,98.866974,-8.583069e-08,15900,11.857666,20.884117,21.477444,2.1037738,13.24684,1.6754228,0.0042052614,14408.529436588287,488.32,4.2052612e-05,0.027792437,-25.865269,5.0726724,[-1.319 -0.475 -0.004 -0.455  0.279],100.0,159,-32.48095672209195,0.21477443,,2.7792437,8.433363,100,0.010860256,-0.86217564,1.0860257
1067.75,8.307666,6134653,98.88339,-6.1035155e-07,16000,15.143963,23.439156,28.632706,3.7120986,9.445034,1.6952184,0.004122408,14556.70321393013,492.58,4.122408e-05,0.043607533,-21.38155,6.752567,[-1.305 -0.455 -0.02  -0.452  0.256],100.0,160,-28.718600503188473,0.28632706,,4.360754,6.6032915,100,0.01408339,-0.7813059,1.408339
98.01303,9.712147,6181165,98.856,-2.9563904e-07,16100,1.0103514,20.262033,1.2993939,-0.97935724,99.04713,1.6929994,0.8210063,14698.420946598053,465.12,0.008210063,0.0009822868,-30.619314,0.046555504,[-1.301 -0.439 -0.024 -0.465  0.276],100.0,161,-33.48798111194866,0.012993938,,0.098228686,98.975464,100,0.010014731,-1.0206443,1.0014732
224791.17,10.358446,6225635,98.77751,2.479553e-07,16200,220.94649,24.466923,411.23764,29.869595,1.4666381,1.6441615,0.0006231927,14830.74901509285,444.7,6.231927e-06,0.4088507,-42.18289,50.77019,[-1.3   -0.441 -0.024 -0.466  0.274],100.0,162,-49.471023595802464,4.112376,,40.88507,0.45259827,100,0.049880933,-1.4060965,4.9880934
562.867,8.753381,6274246,98.86023,2.5749208e-07,16300,5.338497,22.343353,17.482065,1.3988583,16.964203,1.6460972,0.018852979,14979.148918390274,486.11,0.00018852978,0.022384185,-29.096878,3.639821,[-1.287 -0.459 -0.024 -0.444  0.225],100.0,163,-33.97211034887704,0.17482065,,2.2384186,18.731863,100,0.0101175485,-0.96989566,1.0117549
348.52908,10.429137,6321124,98.836105,1.335144e-07,16400,2.6530676,25.853916,8.480834,-0.57046103,34.38231,1.6338087,0.03692917,15120.380701065063,468.78,0.0003692917,0.013988389,-42.672268,1.746393,[-1.275 -0.432 -0.021 -0.445  0.227],100.0,164,-38.41595868813391,0.084808335,,1.3988388,37.69222,100,0.010125692,-1.422409,1.0125693
156135.94,10.3978615,6367753,98.84186,-3.1471254e-07,16500,341.80655,25.536095,339.58975,34.873,2.2843862,1.595708,0.000106782114,15261.352382421494,466.29,1.0678211e-06,0.38485357,-35.92739,57.01387,[-1.286 -0.425 -0.033 -0.443  0.215],100.0,165,-36.87120813980199,3.3958974,,38.48536,0.29256314,100,0.058843464,-1.1975801,5.8843474
2845.202,11.077492,6413283,98.818146,-4.7683717e-08,16600,7.597721,24.200775,23.977558,1.0431972,17.291685,1.5957083,0.0068543125,15399.893891334534,455.3,6.854312e-05,0.02633845,-46.57515,5.322516,[-1.31  -0.381 -0.053 -0.414  0.177],100.0,166,-41.40037163941679,0.23977558,,2.6338453,13.161841,100,0.012042987,-1.5525051,1.2042987
240.2875,11.371183,6458552,98.77754,-1.2779236e-06,16700,2.032815,32.46113,7.5819807,-0.52356315,51.88159,1.6019619,0.044291124,15536.864691734314,452.69,0.00044291123,0.010223979,-45.782326,1.6522698,[-1.32  -0.386 -0.04  -0.43   0.177],100.0,167,-50.35142589499811,0.075819805,,1.022398,49.192867,100,0.010616248,-1.5260787,1.0616248
582872.3,12.381821,6505009,98.84827,-2.0980835e-07,16800,191.27293,26.498074,406.7211,55.502663,1.1590735,1.5605711,6.368855e-05,15674.923625469208,464.57,6.368855e-07,0.40444782,-48.221848,77.73317,[-1.333 -0.398 -0.032 -0.435  0.183],100.0,168,-35.24458238520478,4.0672107,,40.444786,0.52281314,100,0.043797523,-1.6073953,4.3797526
78.93468,9.436855,6552286,98.84866,-3.4332277e-07,16900,1.5939076,15.684878,3.7521265,-1.196887,72.24429,1.5585116,0.123661496,15818.169374227524,472.77,0.0012366149,0.0055609066,-49.016525,0.86589265,[-1.303 -0.374 -0.02  -0.403  0.142],100.0,169,-35.77383428612423,0.037521265,,0.5560907,62.738895,100,0.00897163,-1.6338847,0.89716285
7819.7935,8.4507,6599679,98.82617,1.1062622e-06,17000,32.397003,19.591068,77.83446,3.6926913,3.2873034,1.5132753,0.0008395797,15959.84192442894,473.93,8.395797e-06,0.07797426,-30.921375,9.559339,[-1.302 -0.383 -0.017 -0.4    0.139],100.0,170,-41.19126577716557,0.7783446,,7.7974267,3.0867052,100,0.014375716,-1.0307114,1.4375714
386.73016,9.401247,6647131,98.86,-5.4359435e-07,17100,7.282582,21.840662,14.176023,0.80159616,16.986181,1.5016068,0.027492264,16103.70348572731,474.52,0.00027492264,0.020763416,-23.86242,2.9481208,[-1.29  -0.411 -0.009 -0.423  0.094],100.0,171,-33.217223872801206,0.14176022,,2.0763419,13.731394,100,0.00939229,-0.7954145,0.9392291
2299.0767,8.227381,6697036,98.871994,7.4386594e-07,17200,13.4272995,29.638996,21.036167,1.180541,10.917243,1.5087639,0.006527317,16254.927184581757,499.05,6.527317e-05,0.02778995,-22.222141,4.8007746,[-1.297 -0.43  -0.012 -0.417  0.083],100.0,172,-31.940283769549037,0.21036166,,2.778995,7.447514,100,0.009728535,-0.98796576,0.9728535
596.1399,9.112397,6746525,98.8468,4.2915343e-07,17300,7.5634108,20.907005,28.263718,1.124013,11.60148,1.4991089,0.009978327,16407.667617559433,494.89,9.978327e-05,0.033427656,-28.295837,3.7179544,[-1.286 -0.443  0.005 -0.42   0.09 ],100.0,173,-37.907793126112495,0.28263718,,3.3427653,13.221548,100,0.012109888,-0.9431942,1.2109889
339.06866,8.153816,6795842,98.871216,-6.294251e-07,17400,3.8263605,21.971369,9.1603775,1.2396591,37.65302,1.5068094,0.026405085,16557.77343249321,493.17,0.00026405085,0.014755027,-23.94481,2.8009474,[-1.272 -0.435  0.009 -0.434  0.08 ],100.0,174,-31.755556498186056,0.09160377,,1.4755027,26.134495,100,0.011466536,-0.7981609,1.1466537
1540806.5,8.0906515,6845106,98.87488,-3.9100647e-07,17500,2238.4917,17.27489,889.866,83.59311,1.1972066,1.4946958,6.0673046e-06,16709.61224079132,492.64,6.0673045e-08,0.8866238,-25.355932,123.581696,[-1.256 -0.457  0.013 -0.452  0.088],100.0,175,-30.820199846650947,8.89866,,88.6624,0.044672936,100,0.09759766,-0.8451981,9.759765
616.99115,10.91318,6890461,98.729675,-1.0299683e-06,17600,4.5742073,25.532719,8.342536,0.6024313,31.990894,1.4849459,0.029653499,16848.103514909744,453.55,0.00029653497,0.016278448,-46.856503,3.9428935,[-1.266 -0.391 -0.002 -0.423  0.076],100.0,176,-61.30385653653363,0.08342536,,1.6278447,21.861712,100,0.011164585,-1.5618844,1.1164585
1638.6367,9.800662,6937748,98.843414,1.0871887e-06,17700,9.734539,21.753933,49.017113,2.433992,9.512366,1.4838079,0.0044951355,16982.62261390686,472.87,4.4951354e-05,0.052992593,-41.50169,6.750199,[-1.272 -0.392 -0.015 -0.419  0.066],100.0,177,-37.02118585461139,0.4901711,,5.2992597,10.2727,100,0.01718165,-1.3833886,1.7181649
94244.45,8.3281355,6983243,98.792145,-1.9073486e-08,17800,315.47452,23.379017,222.4332,25.538921,2.882845,1.4908675,0.00013769249,17067.57956790924,454.95,1.3769248e-06,0.2595452,-23.728325,39.587357,[-1.263 -0.413 -0.019 -0.444  0.065],100.0,178,-47.280804159941084,2.2243319,,25.954525,0.3169828,100,0.04471731,-0.79094416,4.471731
5946.785,8.622092,7032449,98.84285,7.05719e-07,17900,38.879486,20.753853,104.99873,3.8997316,2.67258,1.4800377,0.00022374436,17158.90469765663,492.06,2.2374436e-06,0.10543137,-26.012428,9.306277,[-1.261 -0.425 -0.005 -0.425  0.072],100.0,179,-38.664423073390566,1.0499873,,10.543137,2.5720506,100,0.017470991,-0.86708033,1.7470992
192.71785,8.525735,7080721,98.8354,6.1035155e-07,18000,1.813468,30.230759,5.5212436,-0.5557858,53.762424,1.4840295,0.09983586,17244.28955078125,482.72,0.0009983586,0.0083795125,-32.894276,0.92078424,[-1.274 -0.448  0.006 -0.456  0.061],100.0,180,-39.72725810275546,0.055212434,,0.83795136,55.142963,100,0.009035677,-1.0964751,0.9035677
2149.042,10.495601,7128211,98.825226,5.340576e-07,18100,5.431837,24.06192,20.938015,0.6442814,17.28859,1.4977047,0.015787577,17327.351957798004,474.9,0.00015787577,0.025280962,-48.09516,4.3806825,[-1.298e+00 -4.429e-01  1.268e-03 -4.574e-01  6.510e-02],100.0,181,-41.50158884105667,0.20938015,,2.528096,18.409977,100,0.011558209,-1.6031716,1.155821
155.91994,7.9868155,7176009,98.83798,1.2874603e-06,18200,2.3964317,19.240364,6.6033726,-0.1382891,50.505646,1.477627,0.032735035,17408.117356061935,477.98,0.00032735034,0.0118407,-32.334846,1.5302334,[-1.273 -0.443 -0.006 -0.464  0.079],100.0,182,-38.72050829052295,0.06603372,,1.18407,41.72871,100,0.011961056,-1.077827,1.1961056
2222.8782,7.7249436,7225055,98.85358,1.0299683e-06,18300,17.577812,21.146416,21.847025,1.6753199,15.131112,1.4649271,0.0024094356,17491.928111553192,490.46,2.4094355e-05,0.026460707,-15.968959,4.630595,[-1.291 -0.452 -0.011 -0.47   0.059],100.0,183,-35.90842098913003,0.21847025,,2.6460707,5.68899,100,0.011172814,-0.7048795,1.1172816
14701.384,9.820864,7271709,98.81793,-3.3855437e-07,18400,37.318607,34.913525,60.346497,3.8097367,5.408794,1.443443,0.001438101,17570.425503730774,466.54,1.438101e-05,0.06620223,-28.331924,10.919173,[-1.281 -0.457 -0.021 -0.486  0.046],100.0,184,-42.469321678726395,0.60346496,,6.6202226,2.6796284,100,0.015830604,-1.1637847,1.5830603
129.55956,9.396384,7319386,98.83806,8.773804e-07,18500,2.4108295,24.258072,8.555336,0.22337353,41.861183,1.4511456,0.044944137,17649.019965171814,476.77,0.00044944137,0.011387284,-38.301464,2.20571,[-1.28  -0.463 -0.034 -0.47   0.025],100.0,185,-38.60553540307445,0.085553356,,1.1387285,41.4795,100,0.009662572,-1.2767146,0.96625733
110.53254,8.736961,7367857,98.8582,5.531311e-07,18600,2.0769377,19.680063,4.6855545,-0.1660459,53.124268,1.4500864,0.058167,17731.29761505127,484.71,0.00058166997,0.010169869,-37.96653,1.6578137,[-1.281 -0.48  -0.03  -0.472  0.032],100.0,186,-34.36729158053922,0.046855543,,1.016987,48.147808,100,0.0108264955,-1.2655505,1.0826495
5616.6587,7.829064,7417228,98.874374,-7.2479247e-07,18700,34.249752,28.277752,140.23843,2.1952395,2.049911,1.4495552,0.00087434205,17814.96830058098,493.71,8.74342e-06,0.13937342,-24.4263,7.7115965,[-1.255 -0.487 -0.025 -0.473  0.031],100.0,187,-31.01101640360996,1.4023843,,13.9373455,2.9197292,100,0.020162534,-0.9425925,2.0162535
256322.33,8.191901,7465842,98.86705,5.722046e-07,18800,373.31152,19.571823,432.55762,37.123035,1.182129,1.4375067,0.00018088293,17896.25152850151,486.14,1.8088292e-06,0.43023708,-20.996689,50.645794,[-1.255 -0.467 -0.031 -0.482  0.031],100.0,188,-32.316436258124504,4.3255763,,43.0237,0.26787278,100,0.04705681,-0.6998892,4.705681
3026.655,11.500903,7508053,98.73433,5.7220458e-08,18900,8.346539,25.082088,25.164549,1.495182,13.5093775,1.4154842,0.0061426517,17971.69594669342,422.11,6.1426515e-05,0.03293465,-44.050667,5.7373166,[-1.302 -0.462 -0.024 -0.506  0.019],100.0,189,-56.07039229576931,0.25164548,,3.2934654,11.981014,100,0.013016262,-1.4683555,1.3016261
75232.03,12.083572,7550814,98.73514,-6.8664554e-07,19000,94.6129,21.896866,168.83083,17.704063,3.318632,1.4140399,0.0015372982,18044.808505296707,427.61,1.5372982e-05,0.17402068,-42.041626,31.335243,[-1.316 -0.472 -0.011 -0.513 -0.003],100.0,190,-56.63012155486863,1.6883082,,17.402067,1.0569383,100,0.03224103,-1.4013882,3.2241035
258.9882,9.898264,7595123,98.75992,7.2479247e-07,19100,2.658618,19.684496,10.884454,0.025791883,34.456123,1.4277133,0.096027,18121.258992910385,443.09,0.00096027,0.013049233,-39.179123,2.1552124,[-1.303 -0.455  0.006 -0.494 -0.005],100.0,191,-53.1891949849738,0.10884453,,1.3049234,37.61353,100,0.009461329,-1.3059701,0.94613296
142.08162,11.104524,7638990,98.771255,1.0299683e-06,19200,1.4647546,22.777424,4.147722,-0.8270378,66.19171,1.4287386,0.16491769,18196.248417139053,438.67,0.0016491769,0.007589142,-43.034767,0.90908575,[-1.315e+00 -4.634e-01 -2.902e-04 -4.938e-01  8.732e-03],100.0,192,-50.17306782069286,0.04147722,,0.75891423,68.27082,100,0.010618982,-1.4344916,1.0618982
319.88882,11.203368,7684853,98.82744,9.727478e-07,19300,3.2094846,27.33071,11.835022,0.0826273,25.66613,1.4194767,0.03343474,18274.91085958481,458.63,0.0003343474,0.017156463,-45.689293,2.811045,[-1.323 -0.465 -0.007 -0.492  0.01 ],100.0,193,-39.57003382636173,0.118350215,,1.7156464,31.15765,100,0.010081254,-1.5229756,1.0081255
149.784,9.575064,7732306,98.84433,1.04904174e-07,19400,1.960512,19.64201,5.449163,-0.66768646,51.80614,1.4115008,0.086398736,18355.35619044304,474.53,0.0008639873,0.01039444,-42.700836,1.3252795,[-1.306e+00 -4.778e-01 -1.288e-02 -4.957e-01  5.390e-04],100.0,194,-36.93511977338371,0.054491628,,1.0394441,51.007084,100,0.010776951,-1.4233613,1.0776951
120.51196,9.561976,7778987,98.81706,8.249283e-07,19500,1.9613713,19.050371,11.751032,-0.6823739,38.480453,1.4042754,0.06705361,18432.775294542313,466.81,0.0006705361,0.012356803,-43.583755,1.3522462,[-1.305 -0.477 -0.005 -0.493 -0.007],100.0,195,-42.69721396278091,0.11751032,,1.2356803,50.984737,100,0.009772816,-1.4527911,0.9772815
3343.3813,9.02183,7827488,98.85513,-9.155273e-07,19600,17.834446,19.814777,60.08458,1.8949933,4.2716384,1.38718,0.001050724,18513.834539175034,485.01,1.05072395e-05,0.06145145,-39.63172,7.473931,[-1.304 -0.484 -0.013 -0.494 -0.015],100.0,196,-35.13007704650302,0.60084575,,6.145145,5.6071267,100,0.012981027,-1.3210584,1.2981027
881.8058,7.49061,7875723,98.82721,-1.14440915e-07,19700,4.055387,19.220675,21.398924,0.45967078,20.412252,1.381814,0.016542636,18593.266882658005,482.35,0.00016542636,0.028214492,-20.189026,1.8148923,[-1.332 -0.481 -0.028 -0.496 -0.032],100.0,197,-41.672195228587036,0.21398923,,2.821449,24.65856,100,0.014288762,-0.67296773,1.4288762
245.32928,7.34451,7925131,98.85968,2.3841858e-07,19800,4.5966115,17.972307,11.317461,0.66882634,29.154438,1.3682806,0.019462459,18679.043833971024,494.08,0.00019462459,0.015526973,-21.107403,2.1772816,[-1.349 -0.496 -0.034 -0.496 -0.037],100.0,198,-34.66424252061096,0.11317461,,1.5526974,21.755156,100,0.009960537,-0.70357996,0.9960539
163.97144,7.911412,7974135,98.84436,-3.0517577e-07,19900,2.6460154,18.490107,8.672298,-0.12396181,34.948795,1.3822703,0.02528054,18761.508240699768,490.04,0.0002528054,0.014370772,-29.682316,1.4854705,[-1.36  -0.516 -0.029 -0.516 -0.051],100.0,199,-38.13470630061641,0.086722985,,1.4370772,37.792675,100,0.010533398,-0.9894109,1.05334
2879.7566,8.38976,8022692,98.825775,-3.0517577e-07,20000,13.804827,27.258877,19.302961,2.4563322,13.837315,1.412116,0.007862174,18847.633890151978,485.57,7.8621735e-05,0.026775435,-22.757816,5.83233,[-1.374 -0.51  -0.023 -0.516 -0.037],100.0,200,-42.30013807644609,0.19302961,,2.6775436,7.243843,100,0.010730077,-0.90862954,1.0730077
164.29439,8.844488,8069755,98.82024,1.7166137e-06,20100,1.8697058,15.685297,4.2600756,-0.55832696,59.202972,1.4116826,0.043993756,18928.71805858612,470.63,0.00043993755,0.008756276,-41.983753,1.3552532,[-1.374 -0.495 -0.029 -0.518 -0.007],100.0,201,-42.301702012140275,0.042600755,,0.8756277,53.484352,100,0.010548167,-1.3994569,1.0548167
3282.6426,11.241432,8114446,98.77904,-9.155273e-07,20200,11.454921,28.830643,39.651985,1.1464119,11.223139,1.3900154,0.0037368496,19001.241851091385,446.91,3.7368496e-05,0.045809917,-49.43841,6.7239084,[-1.375 -0.493 -0.035 -0.523 -0.007],100.0,202,-49.37614559615256,0.39651984,,4.580992,8.729873,100,0.016287964,-1.6479481,1.6287963
81388.195,8.706773,8160622,98.79303,-4.196167e-07,20300,87.553665,21.950449,386.78152,17.516119,1.6166517,1.336908,0.00056366203,19078.46212410927,461.76,5.6366202e-06,0.38635063,-39.304607,29.775242,[-1.372 -0.491 -0.047 -0.53  -0.029],100.0,203,-47.78480625403301,3.8678153,,38.63506,1.1421566,100,0.04952551,-1.310154,4.952551
518.55505,9.920766,8206674,98.79794,-1.14440915e-07,20400,3.9406736,27.619938,12.615665,0.21534824,32.356274,1.3275104,0.036461193,19157.951487779617,460.52,0.00036461191,0.018324152,-29.515026,2.1683702,[-1.36  -0.487 -0.06  -0.531 -0.082],100.0,204,-46.526989226283256,0.12615666,,1.8324152,25.376371,100,0.012673291,-0.9838346,1.267329
939.4585,10.22162,8250782,98.76721,9.536743e-07,20500,4.9691863,19.870588,14.797017,0.89565325,25.629007,1.3354653,0.018665072,19234.71102809906,441.08,0.00018665071,0.019374419,-36.137074,3.5808392,[-1.364 -0.467 -0.064 -0.526 -0.092],100.0,205,-51.33944294067433,0.14797017,,1.9374421,20.12402,100,0.011373466,-1.2045681,1.1373466
474.77667,9.878936,8296219,98.78464,2.861023e-07,20600,4.073473,27.00556,22.071095,-0.092268705,19.329903,1.3159145,0.038281307,19311.42408657074,454.37,0.00038281307,0.023337256,-56.017975,3.6764054,[-1.356 -0.486 -0.059 -0.529 -0.083],100.0,206,-48.92717780114101,0.22071093,,2.3337257,24.549076,100,0.0114237415,-1.8672657,1.142374
162.81325,11.253906,8343354,98.83005,-1.4781951e-06,20700,1.749484,21.293362,4.8365116,-1.1870455,57.946407,1.3099655,0.07707555,19391.45932650566,471.35,0.00077075546,0.009194036,-53.293945,1.1626502,[-1.344 -0.492 -0.063 -0.522 -0.103],100.0,207,-40.055254914635135,0.048365116,,0.91940355,57.159714,100,0.010792399,-1.7764663,1.0792398
2374017.5,11.376576,8390219,98.824875,-3.194809e-07,20800,1536.9537,25.600601,1083.5759,88.40976,1.0511504,1.2793208,2.3432535e-06,19470.854783773422,468.65,2.3432534e-08,1.0779047,-50.68792,154.64874,[-1.344 -0.501 -0.057 -0.53  -0.109],100.0,208,-41.03653477825157,10.835759,,107.79047,0.06506377,100,0.11109829,-1.6895978,11.109829
88.19269,8.258305,8439152,98.84122,,20900,1.4730294,22.680687,3.819305,-0.75406194,69.677155,1.28025,0.114959314,19556.058092832565,489.33,0.0011495932,0.006944034,-37.24651,0.7527882,[-1.371 -0.477 -0.054 -0.499 -0.14 ],100.0,209,-38.850375769377955,0.038193047,,0.69440335,67.88731,100,0.010526215,-1.2415502,1.0526215
203.46106,9.030879,8487264,98.835556,1.9073487e-07,21000,2.5390038,30.42048,6.3232327,0.15262091,46.5108,1.2827208,0.10437151,19634.741306066513,481.12,0.001043715,0.010032288,-23.796692,1.7683797,[-1.371 -0.476 -0.057 -0.503 -0.139],100.0,210,-39.55710944838158,0.063232325,,1.0032289,39.385525,100,0.009355002,-1.0140158,0.9355002
695.1153,6.887865,8536388,98.83916,4.2915343e-07,21100,7.025124,24.878902,26.532665,1.8607464,11.726135,1.28015,0.018862654,19720.14329791069,491.24,0.00018862654,0.029710837,-15.858961,4.0587935,[-1.383 -0.486 -0.053 -0.504 -0.136],100.0,211,-39.505518585328204,0.26532665,,2.9710834,14.234624,100,0.010828699,-0.82929647,1.0828699
136.93034,7.288272,8585500,98.83362,-4.863739e-07,21200,1.6682694,16.894487,7.2460203,-0.04780686,58.542297,1.2675786,0.119739294,19804.850172042847,491.12,0.0011973929,0.008723713,-22.974419,0.94132996,[-1.367 -0.478 -0.059 -0.486 -0.139],100.0,212,-40.85776096898948,0.072460204,,0.8723714,59.942356,100,0.010366539,-0.7658145,1.0366539
1723.4641,6.498813,8635377,98.844894,1.9073487e-07,21300,5.72729,18.749344,24.379654,3.1325338,15.268015,1.236223,0.004943702,19890.581391096115,498.77,4.9437018e-05,0.035936624,-17.514626,4.6282163,[-1.368 -0.486 -0.056 -0.495 -0.151],100.0,213,-38.68182802700459,0.24379653,,3.5936625,17.460264,100,0.015254742,-0.6249781,1.5254742
305.1485,6.865084,8684996,98.82973,-1.9073487e-07,21400,5.687714,17.761003,24.591167,0.63176274,20.18896,1.2413152,0.016076414,19976.32877755165,496.19,0.00016076413,0.030213559,-28.045319,2.8612654,[-1.362 -0.5   -0.051 -0.499 -0.183],100.0,214,-42.24427938829913,0.24591167,,3.0213559,17.581757,100,0.015195931,-0.93484426,1.5195932
69.68471,6.5529895,8734996,0.1600864,-1.1825562e-06,21500,2.6575708,21.607298,6.7072206,-0.04135573,42.206028,1.2538998,0.06533656,20062.887631177902,500.0,0.0006533656,0.009230355,-15.386122,1.132789,[-1.361 -0.515 -0.057 -0.5   -0.178],1.0,215,-40.021613206381225,0.067072205,,0.92303556,37.62835,100,0.007887957,-0.7202445,0.7887957
132.74557,7.3393154,8784713,98.82539,1.5449524e-06,21600,2.585955,21.398933,6.376102,0.18225038,48.623486,1.2495118,0.047694772,20149.755407094955,497.17,0.00047694772,0.013363245,-18.098988,1.3292978,[-1.361 -0.517 -0.063 -0.495 -0.165],100.0,216,-43.40601903949433,0.06376102,,1.3363246,38.670433,100,0.013000279,-0.7132963,1.300028
347688.88,7.910076,8834222,98.827194,-4.863739e-07,21700,767.72876,31.752651,575.04584,31.606441,1.413574,1.2925733,0.00032975222,20233.37403178215,495.09,3.2975222e-06,0.5745871,-21.024984,60.933105,[-1.353 -0.511 -0.061 -0.502 -0.169],100.0,217,-42.77774522169914,5.7504582,,57.458714,0.13025434,100,0.06880288,-1.0584223,6.880288
347.07843,6.625624,8883899,98.84178,-3.1471254e-07,21800,5.3537574,26.909746,26.443096,0.59567785,17.350618,1.3037344,0.056646317,20318.414031505585,496.77,0.00056646316,0.030039525,-16.522629,2.6711538,[-1.343 -0.527 -0.069 -0.521 -0.126],100.0,218,-39.30068562102607,0.26443097,,3.0039525,18.67847,100,0.013763559,-0.89699197,1.3763559
