TimestepsSoFar,Weights,InitialReturnMin,EmpiricalD2,EpLenMean,MaxIW,EpRewMean,InitialBound,StdIW,Iteration,MaxIWNorm,ReturnMeanIW,InitialReturnMax,EpThisIter,ESSRenyi,Bound,ESSClassic,MeanIW,TimeElapsed,InitialReturnMean,J_sample_variance,ReturnStepMax,StdIWNorm,ReturnStepMaxmin,MeanIWNorm,MeanEntropy,EpisodesSoFar,EntropyCoefficient,MinIWNorm,InitialReturnStd,MinIW
9035897,[-1.114 -0.479 -0.087 -0.424  0.067],-41.831505,4.497064,482.13,14.639327,-27.664635441963895,-1.3943855,2.2662919,219,0.14639327,3.873343,20.460897,100,22.23673,0.91637397,22.224401,1.2114602,20625.41558265686,-1.8310546e-06,629.7785,100.0,0.022662919,98.88524,0.012114603,1.4928373,21900,,0.00031381092,10.037485,0.031381093
9082502,[-1.104 -0.476 -0.095 -0.432  0.074],-33.363766,2919.936,466.05,1273.854,-31.144067646186787,-1.1121249,127.80685,220,12.73854,192.21074,31.677984,100,0.034247324,132.11543,1.3892331,15.169787,20706.196322202682,7.2956084e-07,3815746.2,100.0,1.2780683,98.86635,0.15169786,1.4456656,22000,,4.3829473e-09,10.39712,4.3829476e-07
9131470,[-1.149 -0.48  -0.081 -0.422  0.027],-25.281681,11.939723,489.68,40.096992,-39.919107789391404,-0.84272224,4.6877646,221,0.40096992,5.6832986,23.776371,100,8.375403,2.7713625,10.752821,1.6271582,20792.5749938488,5.626678e-07,1495.9904,100.0,0.04687765,98.83696,0.016271584,1.434995,22100,,3.345604e-05,8.31634,0.003345604
9180912,[-1.157 -0.463 -0.073 -0.428  0.016],-30.190212,5.15342,494.42,23.987106,-25.379079864050553,-1.006341,2.6649137,222,0.23987105,3.7852464,17.287025,100,19.40459,1.5007384,14.961005,1.1177751,20875.45396924019,-4.1484833e-07,403.95728,100.0,0.026649134,98.89734,0.011177752,1.4532295,22200,,0.0001423505,7.6247177,0.01423505
9229463,[-1.172 -0.438 -0.071 -0.417  0.034],-50.636944,17.908514,485.51,66.42583,-30.478452382304194,-1.6879,6.8957644,223,0.66425824,12.741834,31.116608,100,5.583936,5.59891,4.274289,1.4571359,20956.791568994522,-1.8501282e-06,9456.574,100.0,0.06895764,98.87445,0.014571359,1.4266512,22300,,1.9289984e-05,9.977788,0.0019289984
9278102,[-1.126 -0.42  -0.06  -0.407  0.008],-21.488874,21.854797,486.39,117.52131,-33.61322776764873,-0.71629536,11.681553,224,1.1752131,6.373465,20.59327,100,4.5756545,3.0248456,2.240693,1.7685308,21039.363973855972,4.6730042e-07,3857.4048,100.0,0.11681552,98.861786,0.017685307,1.4199148,22400,,1.7864018e-05,7.2179337,0.0017864018
9326689,[-1.107e+00 -4.233e-01 -4.439e-02 -4.231e-01  9.225e-04],-25.094849,1.0094336,485.87,1.1948165,-26.58170592619035,-0.85752463,0.08989682,225,0.011948165,0.042851284,25.725742,100,99.06545,-0.8187088,99.191444,0.99569845,21121.618879556656,2.670288e-07,77.97738,100.0,0.00089896814,98.89058,0.009956985,1.4205343,22500,,0.0077108215,8.972551,0.77108216
9376217,[-1.106 -0.421 -0.044 -0.422  0.002],-29.007624,2.485211,495.28,6.712552,-23.994728623359425,-0.9669207,0.9814112,226,0.06712552,1.9041458,22.670744,100,40.238033,0.3798386,49.650417,0.97457343,21201.527438879013,3.8146973e-07,104.69612,100.0,0.0098141115,98.90311,0.009745734,1.4219819,22600,,0.0008165105,8.363752,0.081651054
9422599,[-1.115 -0.43  -0.04  -0.437  0.003],-54.692642,255.348,463.82,462.42554,-33.64891332588459,-1.8230883,46.060436,227,4.624255,77.812485,25.896532,100,0.3916224,48.680244,1.4185059,5.525174,21280.012591362,-1.14440915e-07,574897.44,100.0,0.46060434,98.854904,0.05525174,1.4067982,22700,,5.2552025e-08,9.968508,5.2552027e-06
9467070,[-1.175 -0.448 -0.054 -0.459 -0.012],-53.560665,1129.114,444.71,1634.0192,-41.086521862156715,-1.7853549,162.54263,228,16.34019,155.65129,21.410751,100,0.088565014,95.659256,1.0784717,16.971735,21356.523595571518,7.6293946e-07,2334057.8,100.0,1.6254259,98.815216,0.16971736,1.4463774,22800,,3.5565588e-06,12.191077,0.00035565588
9514159,[-1.229 -0.459 -0.071 -0.474  0.028],-21.377857,22.941322,470.89,85.99707,-36.3111043721609,-0.71259487,8.657893,229,0.8599707,9.233963,14.164482,100,4.358947,5.8208385,3.401704,1.6247096,21436.40205693245,3.8146973e-07,9399.152,100.0,0.086578935,98.84578,0.016247097,1.4658422,22900,,2.543043e-05,7.6751666,0.002543043
9560143,[-1.195 -0.463 -0.078 -0.462  0.047],-55.532066,13.284543,459.84,83.12542,-31.926485488864337,-1.8510683,8.296418,230,0.8312542,10.2515,27.909842,100,7.5275455,3.5047302,4.393553,1.7785046,21512.72679567337,4.959106e-07,6657.5415,100.0,0.08296419,98.861145,0.017785048,1.434576,23000,,3.9903236e-05,12.767535,0.0039903237
9608887,[-1.188 -0.483 -0.065 -0.473  0.016],-27.29973,10.753888,487.44,48.47271,-26.79973126771047,-0.90999,4.8999963,231,0.48472708,4.403362,16.874626,100,9.298963,1.4192173,6.819836,1.3256259,21595.03284430504,1.1634827e-06,1600.785,100.0,0.04899996,98.890045,0.01325626,1.4503056,23100,,0.0001363085,8.534548,0.01363085
9657278,[-1.191 -0.507 -0.075 -0.483  0.031],-31.659393,2.06805,483.91,5.095241,-26.70316641865273,-1.1318201,1.0067627,232,0.05095241,1.4163429,33.95456,100,48.354733,-0.21129346,56.067673,1.1373427,21677.849951028824,-1.3923645e-06,192.17387,100.0,0.010067627,98.88963,0.011373427,1.4403408,23200,,0.0009217269,9.2115135,0.0921727
9704359,[-1.194 -0.511 -0.068 -0.49   0.021],-32.623825,6.760766,470.81,29.294357,-38.597188717425155,-1.087462,2.9783754,233,0.29294357,4.7587533,18.397768,100,14.791224,1.931195,10.886458,1.0410004,21758.960344552994,-1.1348725e-06,1152.235,100.0,0.029783752,98.836044,0.010410002,1.4649273,23300,,0.0001383443,9.217869,0.013834431
9751635,[-1.178 -0.534 -0.06  -0.505  0.046],-32.234993,13.077065,472.76,33.83271,-32.567572836199275,-1.2231648,3.8398237,234,0.3383271,7.438219,36.694927,100,7.6469755,3.014985,10.18412,1.292994,21840.092611312866,-7.8201293e-07,2752.778,100.0,0.03839824,98.86223,0.012929941,1.4488611,23400,,3.5092773e-05,10.877835,0.0035092772
9800689,[-1.143 -0.527 -0.062 -0.484  0.03 ],-52.528503,135.21335,490.54,632.847,-24.931961204115524,-1.7509493,62.928856,235,6.3284698,49.03036,19.486101,100,0.7395719,28.67009,1.1643687,6.8302765,21924.475246429443,9.3460085e-07,237019.05,100.0,0.62928855,98.898346,0.06830275,1.4394602,23500,,1.1729618e-05,9.564155,0.0011729618
9844107,[-1.138 -0.483 -0.071 -0.476  0.021],-54.489143,2.365882,434.18,7.2492857,-41.24619475892626,-1.8163055,1.0031377,236,0.07249285,1.8951733,31.011278,100,42.267536,-0.89856195,52.73453,1.0595857,22002.68166399002,-6.4849854e-07,343.18735,100.0,0.010031376,98.81,0.010595857,1.4331537,23600,,0.00048442252,12.373305,0.048442252
9890963,[-1.136 -0.48  -0.062 -0.471  0.014],-33.108917,1.1837405,468.56,2.409387,-40.83405951800256,-1.1036314,0.41184202,237,0.02409387,0.3135532,16.204624,100,84.477974,-0.8871951,86.18827,1.0287998,22087.09764766693,-6.580353e-07,104.83819,100.0,0.00411842,98.8257,0.010287999,1.431635,23700,,0.002810551,8.721533,0.28105512
9936467,[-1.134 -0.476 -0.062 -0.473  0.013],-40.32354,2.7894866,455.04,10.797951,-35.804630891822605,-1.3441164,1.5408812,238,0.107979506,2.8467622,30.75733,100,35.84889,0.6018491,34.418674,1.1162876,22162.109089374542,1.6117096e-06,385.0463,100.0,0.015408812,98.842636,0.011162876,1.4141475,23800,,0.0002934339,10.024132,0.02934339
9983278,[-1.133 -0.461 -0.068 -0.458 -0.005],-39.310688,1.473672,468.11,2.7243898,-30.36813125319398,-1.3103555,0.55288786,239,0.027243897,0.7071894,22.929829,100,67.857704,-0.88351613,73.43853,0.91933334,22242.198197603226,8.2969666e-07,86.65308,100.0,0.0055288784,98.870255,0.009193332,1.4097887,23900,,0.0020976432,9.142017,0.20976432
10029554,[-1.143 -0.466 -0.064 -0.465 -0.009],-38.10443,445.30664,462.76,300.19305,-32.972187168759454,-1.2701482,30.027786,240,3.0019305,69.41496,22.950975,100,0.22456436,42.61194,1.9863254,4.274695,22322.488607406616,-3.0517577e-07,475754.94,100.0,0.3002778,98.8575,0.042746954,1.4521483,24000,,5.2766063e-06,9.744265,0.00052766065
10073385,[-1.097 -0.455 -0.046 -0.464  0.033],-49.566086,337.0811,438.31,474.5255,-43.389576759450456,-1.6522025,47.52766,241,4.745255,63.96316,22.678596,100,0.29666454,33.6291,1.8512256,6.5273023,22398.336618185043,3.7193297e-07,364988.38,100.0,0.47527668,98.80202,0.06527302,1.4487839,24100,,1.198021e-07,13.163353,1.198021e-05
10112308,[-1.125 -0.476 -0.047 -0.505  0.03 ],-50.249672,3.3265715,389.23,15.099305,-61.862501628045905,-1.6749899,1.870105,242,0.15099305,4.4830666,23.102356,100,30.06098,1.4280722,31.645851,1.2724537,22466.59803533554,-8.106232e-07,744.6216,100.0,0.018701052,98.68213,0.012724536,1.4497811,24200,,0.0001744617,14.179106,0.017446171
10152793,[-1.134 -0.457 -0.044 -0.486  0.031],-46.283356,1.5917172,404.85,5.7501316,-57.71967062769243,-1.5427792,0.8329592,243,0.057501316,1.5570023,23.195316,100,62.82523,-0.38941765,60.7709,1.0367342,22534.743339061737,-7.6293946e-07,182.62358,100.0,0.008329592,98.71486,0.010367342,1.4430058,24300,,0.0010954775,12.221356,0.10954775
10196670,[-1.136 -0.472 -0.045 -0.489  0.024],-49.43762,62955.996,438.77,23515.373,-44.97175442745656,-1.6479208,2339.5906,244,235.15373,1476.4642,25.400309,100,0.001588411,1062.9839,1.022338,237.77629,22610.199759483337,1.9073487e-07,213758530.0,100.0,23.395905,98.79501,2.3777628,1.5221192,24400,,1.7679104e-06,13.427181,0.00017679104
10241650,[-1.114 -0.462 -0.06  -0.471  0.103],-51.982994,1.5717758,449.8,4.9995623,-35.81491983034163,-1.7327667,0.9261548,245,0.04999562,1.284923,36.156647,100,63.622307,-0.88745487,55.799007,1.0405927,22688.540358781815,-3.2424927e-07,409.44226,100.0,0.009261548,98.84076,0.010405927,1.5103383,24500,,0.0006960453,12.568331,0.06960453
10283483,[-1.124 -0.453 -0.06  -0.462  0.091],-50.148445,2.0779922,418.33,7.931512,-47.1904178295682,-1.6716148,1.1073642,246,0.07931512,2.023086,35.275192,100,48.123375,-0.38658738,46.41591,1.0306376,22760.33419394493,3.0517577e-07,358.1094,100.0,0.0110736415,98.77438,0.010306376,1.5149703,24600,,0.0006056233,13.159817,0.06056233
10328340,[-1.136 -0.441 -0.059 -0.448  0.096],-47.97766,776.6439,448.57,725.87415,-36.97880735371491,-1.5992544,73.51171,247,7.2587414,134.62717,26.798618,100,0.12875913,90.058586,1.6613038,9.554739,22836.877103567123,1.0490418e-06,1727702.0,100.0,0.73511714,98.83513,0.0955474,1.5322019,24700,,1.0443154e-06,11.641198,0.000104431536
10369465,[-1.123 -0.425 -0.037 -0.462  0.113],-51.104088,16.321383,411.25,46.66588,-41.42151432961474,-1.7034706,5.1484084,248,0.46665877,16.094315,29.203918,100,6.126932,9.212343,8.62679,1.5819331,22911.071952819824,-1.0681152e-06,7368.4634,100.0,0.05148408,98.79855,0.01581933,1.5428894,24800,,7.7379125e-05,15.45064,0.0077379127
10414165,[-1.14  -0.456 -0.044 -0.465  0.124],-34.6177,8.110445,447.0,16.074268,-41.076229237018026,-1.1539226,1.732525,249,0.16074269,4.3653765,22.73006,100,12.32978,1.0791364,14.719642,0.7197864,22988.890983581543,8.201599e-07,1380.5458,100.0,0.01732525,98.81621,0.007197865,1.5411183,24900,,5.1624866e-05,10.592014,0.005162487
10462569,[-1.131 -0.465 -0.035 -0.453  0.122],-45.516422,55.451405,484.04,365.53915,-27.692608796185656,-1.5172147,36.866657,250,3.6553915,17.1242,21.546124,100,1.8033808,5.8261604,1.7995595,4.990685,23073.59520506859,-4.959106e-07,20342.158,100.0,0.36866656,98.885574,0.04990685,1.5091928,25000,,7.9396807e-07,9.86765,7.939681e-05
10511368,[-1.152 -0.485 -0.018 -0.467  0.09 ],-18.174469,9.812132,487.99,18.532635,-29.190522397673522,-0.74118966,2.9612892,251,0.18532634,5.6494617,22.235703,100,10.191465,3.327734,14.326982,1.2109777,23157.290867567062,3.8146973e-07,710.2775,100.0,0.029612893,98.88037,0.012109777,1.5068364,25100,,5.8867554e-05,7.4586835,0.0058867554
10560166,[-1.126 -0.465 -0.023 -0.44   0.088],-29.094677,1402.3187,487.98,535.37915,-24.171525043965456,-0.9698215,56.873226,252,5.353791,102.61332,20.780537,100,0.07131047,66.295845,1.9864568,8.096631,23243.52721977234,1.0108947e-06,899078.06,100.0,0.5687322,98.90094,0.0809663,1.5175533,25200,,1.37291e-06,8.8534155,0.000137291
10610079,[-1.19  -0.493 -0.015 -0.438  0.099],-22.468102,83.94443,499.13,142.35344,-31.95811500143411,-0.74893665,14.515786,253,1.4235344,20.349728,18.420696,100,1.1912643,13.487881,2.928916,2.5214424,23342.24893450737,2.002716e-07,28243.305,100.0,0.14515783,98.87195,0.025214424,1.5191942,25300,,1.4792491e-06,7.642855,0.00014792492
10659876,[-1.147 -0.539 -0.008 -0.47   0.1  ],-23.40839,470.5283,497.97,483.5645,-26.945189603661735,-0.7802806,48.0848,254,4.835645,50.836987,23.183723,100,0.21252707,33.911423,1.2944978,5.5066547,23443.386150360107,-9.727478e-07,245829.12,100.0,0.480848,98.891785,0.05506655,1.5029497,25400,,2.2777608e-07,7.351965,2.2777609e-05
10708433,[-1.143 -0.494 -0.004 -0.473  0.084],-37.653095,3.4367948,485.57,8.968891,-28.071775893256262,-1.2551038,1.5230345,255,0.08968891,3.1491203,30.867012,100,29.096878,0.8223355,37.44886,1.1784507,23542.135175943375,-6.1035155e-07,428.1894,100.0,0.015230344,98.88437,0.011784506,1.4852451,25500,,0.0001874591,9.385304,0.01874591
10755742,[-1.13  -0.493 -0.01  -0.48   0.066],-39.65075,21.02746,473.09,55.838165,-30.065911410620586,-1.3216908,6.7616796,256,0.5583816,10.19136,20.669579,100,4.7556863,4.1306496,9.417112,2.18017,23637.11976671219,8.773804e-07,5056.271,100.0,0.06761679,98.872894,0.0218017,1.4682093,25600,,2.8650094e-05,8.8402605,0.0028650095
10800574,[-1.162 -0.465 -0.016 -0.478  0.049],-31.1223,121.36006,448.32,289.91177,-44.06733215987074,-1.03741,28.859236,257,2.8991177,36.473846,23.148336,100,0.8239943,25.04537,1.6533622,3.7418733,23729.749521255493,-4.7683717e-08,152661.5,100.0,0.28859234,98.803406,0.037418727,1.4253589,25700,,3.2283546e-07,8.957087,3.2283548e-05
10846036,[-1.192 -0.452 -0.035 -0.473  0.006],-47.326504,2.7234335,454.62,7.896888,-40.85995127699587,-1.5775504,1.3100083,258,0.078968875,2.510626,22.950853,100,36.718357,-0.09277773,42.34271,1.1226289,23824.86309862137,-4.2915343e-07,456.58478,100.0,0.013100084,98.82025,0.011226289,1.4342344,25800,,0.00063568517,11.635268,0.06356852
10892024,[-1.187 -0.466 -0.032 -0.49   0.015],-50.900475,2.127225,459.88,5.2668886,-37.766589074973346,-1.6966815,1.0754074,259,0.052668884,1.4546573,23.074387,100,47.0096,-1.0199559,50.05575,1.0766072,23920.023953676224,1.0681152e-06,191.07434,100.0,0.010754072,98.835754,0.010766071,1.4286253,25900,,0.00020515789,10.136494,0.02051579
10938435,[-1.175 -0.479 -0.029 -0.489  0.01 ],-35.281296,1.3119272,464.11,3.1737638,-36.945444745270066,-1.1760432,0.569957,260,0.031737637,0.82335055,30.138056,100,76.22374,-0.52368224,73.464966,0.9483585,24015.953565120697,-9.536743e-08,89.094925,100.0,0.0056995703,98.84079,0.009483585,1.4202824,26000,,0.0016232303,9.2765255,0.16232303
10985002,[-1.187 -0.486 -0.03  -0.496  0.001],-39.396515,2.8553457,465.67,9.491826,-39.27942274252364,-1.313217,1.5014186,261,0.09491826,2.3247159,29.301722,100,35.02203,0.10567188,34.17315,1.0817894,24110.40649652481,4.5776366e-07,210.34293,100.0,0.015014186,98.8313,0.010817894,1.4194974,26100,,0.00075755746,9.754426,0.075755745
11030681,[-1.197e+00 -4.984e-01 -3.643e-02 -4.945e-01  5.867e-04],-46.625896,1.523558,456.79,4.6966367,-41.52030714089505,-1.5541968,0.7757528,262,0.046966366,1.5165572,25.763178,100,65.63583,-0.40182626,64.30521,1.0412235,24204.705354213715,-2.670288e-07,92.63541,100.0,0.007757527,98.81821,0.010412234,1.4117469,26200,,0.0014254134,10.567869,0.14254135
11078759,[-1.206 -0.51  -0.033 -0.502 -0.007],-27.592659,88.17097,480.78,508.35144,-30.80237163669066,-0.91975546,50.623463,263,5.083514,33.567974,24.160183,100,1.1341602,24.931526,1.3622707,5.9492474,24301.51272916794,-2.0980835e-07,112071.21,100.0,0.5062346,98.87187,0.05949248,1.3902795,26300,,2.1542764e-06,8.942379,0.00021542766
11126705,[-1.165 -0.528 -0.04  -0.517 -0.029],-43.282486,7.919978,479.46,30.398302,-34.14260755745318,-1.4427496,3.1804845,264,0.303983,4.503494,17.280682,100,12.626297,0.44324207,7.8465734,0.92806315,24400.94103908539,-5.7220458e-08,1516.8439,100.0,0.031804845,98.857574,0.009280631,1.4144924,26400,,0.00018712775,7.888417,0.018712776
11172799,[-1.144 -0.519 -0.048 -0.51  -0.004],-51.324886,2.4137363,460.94,11.830272,-36.6916399896085,-1.7108316,1.2871335,265,0.11830272,2.5209055,23.60054,100,41.429546,-0.13707423,35.362617,0.952037,24494.612507104874,-2.2888185e-06,513.4797,100.0,0.012871334,98.84079,0.00952037,1.4199165,26500,,0.00096933835,9.960858,0.096933834
11218077,[-1.155e+00 -5.405e-01 -5.015e-02 -5.263e-01  9.504e-04],-49.62361,1.6437805,452.78,4.357127,-43.34005368430008,-1.6541219,0.82969564,266,0.04357127,1.2980705,19.77967,100,60.835373,-0.82267725,61.404842,1.046535,24591.363579273224,-1.4495849e-06,122.38441,100.0,0.008296957,98.80856,0.010465351,1.422213,26600,,0.0012469608,10.935774,0.12469609
11264620,[-1.174 -0.553 -0.053 -0.533  0.003],-38.398663,6.42021,465.43,73.72778,-37.6902716508147,-1.2799572,7.615582,267,0.7372778,5.7395453,17.490202,100,15.575815,2.4963772,5.95283,1.9159844,24688.244435310364,-1.6021728e-06,4966.9746,100.0,0.07615581,98.83804,0.019159842,1.4160382,26700,,8.161979e-05,8.964053,0.00816198
11309748,[-1.146 -0.576 -0.05  -0.55  -0.003],-41.638023,10.8186455,451.28,44.39808,-40.86171043596886,-1.3879333,5.0069313,268,0.44398078,9.381086,19.465677,100,9.243301,4.8159337,8.397882,1.5160159,24781.53022456169,9.918213e-07,4691.7695,100.0,0.050069306,98.81891,0.01516016,1.3990438,26800,,2.8107343e-05,11.052204,0.0028107343
11357772,[-1.175 -0.607 -0.048 -0.564 -0.02 ],-52.69123,12.977969,480.24,38.348446,-31.882538352909997,-1.7563744,5.4060025,269,0.38348445,9.0566025,25.414982,100,7.7053657,2.7292724,7.8909235,1.5823004,24883.252112150192,3.8146972e-08,3861.127,100.0,0.054060023,98.86722,0.015823005,1.413114,26900,,7.615445e-05,10.614593,0.007615445
11405016,[-1.154 -0.613 -0.059 -0.559 -0.006],-49.870907,265.9547,472.44,412.9411,-29.145000152388317,-1.6623633,42.31916,270,4.1294107,46.76152,21.861618,100,0.37600386,19.651499,2.1305492,6.2439485,24985.699511766434,4.196167e-07,143401.9,100.0,0.42319164,98.87662,0.062439475,1.3953984,27000,,6.547776e-08,11.05297,6.5477757e-06
11454930,[-1.176 -0.642 -0.069 -0.554 -0.024],-22.240162,2.3038645,499.14,5.480648,-28.483109853474634,-0.8490118,1.1448631,271,0.05480648,1.6662781,25.47039,100,43.40533,0.37760484,52.80588,1.2110184,25091.92013978958,1.1825562e-06,132.0539,100.0,0.011448632,98.885864,0.012110185,1.3988895,27100,,0.00046076125,7.696799,0.046076126
11503734,[-1.192 -0.637 -0.075 -0.559 -0.02 ],-25.13303,26.68921,488.04,60.712013,-33.53599287910545,-0.837767,6.630682,272,0.6071201,7.0597734,22.515995,100,3.7468324,2.7317314,6.13097,1.6945783,25196.31007528305,5.8174135e-07,3614.0234,100.0,0.066306815,98.862564,0.016945785,1.4129993,27200,,1.806123e-05,7.9873533,0.0018061231
11552492,[-1.193 -0.634 -0.08  -0.577 -0.006],-13.7869625,1.985767,487.58,6.4199104,-27.278446161570724,-1.005733,0.87825316,273,0.064199105,0.9549686,30.171986,100,50.358376,-0.46228254,57.879086,1.0295125,25297.42462205887,-3.8146972e-08,130.72633,100.0,0.008782531,98.88811,0.010295126,1.4117478,27300,,0.00090552506,7.7001166,0.09055251
11599327,[-1.197 -0.631 -0.072 -0.576 -0.007],-58.739258,3.6697953,468.35,13.006004,-37.45754427822404,-1.957976,2.1843235,274,0.13006005,3.8401809,20.989204,100,27.249477,0.0893445,28.54297,1.3805244,25393.039462804794,-5.912781e-07,504.2834,100.0,0.021843236,98.84004,0.013805244,1.401893,27400,,0.00025197104,10.104684,0.025197104
11647869,[-1.196 -0.638 -0.075 -0.567 -0.017],-30.530697,1.4439905,485.42,3.992968,-33.707262512185146,-1.0176891,0.7182537,275,0.03992968,0.6664084,19.509796,100,69.25253,-0.55651045,64.64901,0.9713104,25496.300098657608,8.392334e-07,77.70669,100.0,0.0071825366,98.861115,0.009713103,1.4002817,27500,,0.0019401211,7.8759995,0.1940121
11696286,[-1.191 -0.648 -0.069 -0.574 -0.019],-38.304707,1.0605726,484.17,1.9197732,-30.58396709511874,-1.2768236,0.2558433,276,0.019197732,0.18271664,17.653713,100,94.28869,-1.1322087,94.10126,1.0218611,25597.160306930542,-1.9073486e-08,78.831985,100.0,0.0025584332,98.87366,0.010218611,1.3979186,27600,,0.005244545,9.3803425,0.52445453
11745785,[-1.196 -0.651 -0.071 -0.574 -0.021],-19.567629,282.71332,494.99,324.24344,-30.334698577289597,-0.65225416,32.45916,277,3.2424343,28.879581,14.517986,100,0.3537152,17.912525,1.6312827,4.179972,25697.389467954636,2.2888183e-07,93801.39,100.0,0.3245916,98.877426,0.04179972,1.365346,27700,,9.639102e-08,6.874357,9.639102e-06
11792569,[-1.194 -0.629 -0.089 -0.573 -0.053],-55.5112,1.4957253,467.84,3.681762,-36.205913965463374,-1.8503728,0.6069363,278,0.036817618,1.3251033,17.254599,100,66.8572,-0.93790054,73.64241,1.014505,25793.06678199768,6.4849854e-07,85.586075,100.0,0.006069363,98.845215,0.0101450505,1.3652122,27800,,0.0025560271,10.589474,0.25560272
11841041,[-1.191 -0.633 -0.085 -0.57  -0.054],-19.012856,4.807221,484.72,19.182594,-36.58344916630897,-0.80757004,2.565975,279,0.19182594,3.9602911,24.22712,100,20.80204,2.1896622,15.921823,1.1166245,25891.046545267105,6.389618e-07,1419.2065,100.0,0.02565975,98.84906,0.011166245,1.385632,27900,,0.00030859525,7.343902,0.030859524
11888367,[-1.17  -0.62  -0.089 -0.565 -0.033],-24.451105,1671.4525,473.26,500.36734,-33.61722708212298,-0.8150361,49.806156,280,5.003673,101.78378,22.615406,100,0.059828203,68.4623,1.290103,5.6939654,25989.729437351227,8.773804e-07,1059876.0,100.0,0.4980615,98.85794,0.056939658,1.3862789,28000,,7.2875e-07,8.043457,7.2875e-05
11937096,[-1.182 -0.583 -0.107 -0.523 -0.033],-29.782719,15.827102,487.29,59.96005,-34.05539822240166,-1.0494381,6.2679276,281,0.5996005,8.682644,31.483131,100,6.3182764,4.5076356,8.565258,1.9183972,26090.047493219376,-2.861023e-07,4465.6396,100.0,0.06267927,98.86023,0.019183973,1.3847941,28100,,5.9227354e-05,8.481331,0.0059227357
11986037,[-1.187 -0.566 -0.116 -0.496 -0.034],-30.863155,10.92181,489.41,23.484818,-33.165133985885625,-1.028773,2.890229,282,0.23484817,5.397953,19.824627,100,9.155992,1.9980509,13.866381,1.1596514,26188.92544722557,-1.1157989e-06,2273.3381,100.0,0.02890229,98.86447,0.011596514,1.3745414,28200,,4.697452e-05,8.708611,0.0046974523
12035656,[-1.218 -0.553 -0.122 -0.477 -0.044],-30.438883,5.405408,496.19,10.8675,-32.12826686266916,-1.0146292,1.996074,283,0.108675,3.3898804,21.048458,100,18.499992,1.0309143,25.830238,1.1779515,26290.864028453827,3.1471254e-07,243.29605,100.0,0.019960739,98.8705,0.011779513,1.3829049,28300,,0.0002709222,7.8863196,0.027092222
12085002,[-1.22  -0.545 -0.114 -0.484 -0.036],-28.694868,1271.616,493.46,2471.8396,-28.56039844512226,-0.9564968,245.90385,284,24.718395,70.476364,14.479483,100,0.078640096,36.367992,1.0377373,25.181074,26393.132298707962,-1.1825562e-06,480507.03,100.0,2.4590385,98.88425,0.25181073,1.3739084,28400,,2.2141863e-07,6.6467376,2.2141863e-05
12134257,[-1.2   -0.535 -0.09  -0.498 -0.045],-32.409393,10769.43,492.55,9904.53,-30.535656957850666,-1.0803133,988.3747,285,99.0453,355.41537,20.603634,100,0.009285543,243.30496,1.187119,108.3333,26493.61465907097,-7.6293944e-08,16207475.0,100.0,9.883747,98.87601,1.0833333,1.35583,28500,,3.3807787e-08,8.528292,3.3807787e-06
12178069,[-1.22  -0.511 -0.102 -0.516 -0.063],-52.920265,2.7722492,438.12,8.2788515,-46.07911058348571,-1.764009,1.5103804,286,0.08278851,3.7349496,27.962282,100,36.071793,0.7978618,27.398165,0.9278404,26583.71302127838,7.6293944e-08,413.7085,100.0,0.015103804,98.78966,0.0092784045,1.3441312,28600,,0.00033853445,12.2661915,0.033853445
12225196,[-1.235 -0.521 -0.102 -0.514 -0.075],-20.752853,29.872475,471.27,36.009933,-37.33969592990511,-0.7721164,3.8474424,287,0.36009932,8.407851,23.163467,100,3.3475633,4.187798,7.1841445,1.0704061,26700.07600593567,-8.201599e-07,7065.6533,100.0,0.038474422,98.84154,0.010704061,1.3418933,28700,,3.5544766e-05,7.557113,0.003554477
12272598,[-1.263 -0.525 -0.09  -0.527 -0.077],-38.480328,6.1080546,474.02,22.574114,-38.58165292963325,-1.2826786,2.3199286,288,0.22574113,5.0629797,25.252157,100,16.371824,1.8929088,12.174923,0.8637707,26828.268924474716,-9.536743e-07,1512.1256,100.0,0.023199286,98.83722,0.008637707,1.3287333,28800,,7.132005e-05,10.490752,0.007132005
12320120,[-1.268 -0.547 -0.081 -0.542 -0.09 ],-30.289661,111.84011,475.22,102.07425,-40.08833783316593,-1.0096562,12.116755,289,1.0207424,26.243076,24.449808,100,0.89413357,15.565516,4.408579,2.6021128,26956.19598698616,-7.6293946e-07,45611.844,100.0,0.12116753,98.83128,0.026021125,1.2818397,28900,,1.6512876e-06,8.518915,0.00016512876
12364952,[-1.281 -0.544 -0.073 -0.558 -0.137],-43.875263,3.779704,448.32,21.794615,-49.546441908661215,-1.4625086,2.529379,290,0.21794614,3.9773493,28.302307,100,26.457098,1.1340187,17.9673,1.1837549,27077.09232521057,1.9073487e-07,1289.2416,100.0,0.02529379,98.77896,0.011837548,1.2612544,29000,,0.00014313297,11.064012,0.014313297
12410428,[-1.288 -0.558 -0.073 -0.575 -0.158],-35.375748,3.9924479,454.76,13.992466,-51.666920982095796,-1.179193,1.8306743,291,0.13992466,2.9685526,17.508278,100,25.04729,0.6123967,25.32281,1.0660388,27196.075939178467,-1.2969971e-06,760.28723,100.0,0.018306743,98.772766,0.0106603885,1.2640588,29100,,0.00065435906,9.008936,0.06543591
