InitialReturnStd,ReturnMeanIW,TimestepsSoFar,EmpiricalD2,InitialBound,EpisodesSoFar,StdIW,MaxIWNorm,ReturnStepMaxmin,EpLenMean,EpThisIter,StdIWNorm,MeanEntropy,J_sample_variance,InitialReturnMin,Bound,MaxIW,InitialReturnMean,Iteration,MeanIW,MinIWNorm,ReturnStepMax,EntropyCoefficient,ESSRenyi,ESSClassic,MinIW,MeanIWNorm,EpRewMean,TimeElapsed,InitialReturnMax,Weights
14.69825,42.509556,4622195,84.7577,3.2175074,14200,25.81987,2.5942974,98.601074,387.19,100,0.25819868,0.9892553,178796.9,-47.316498,32.821644,259.42975,5.340576e-07,142,3.3257406,2.4204524e-05,100.0,4.8850546,1.1798339,1.632009,0.0024204524,0.03325741,-77.2288910291278,10911.24710893631,24.868748,[-0.366 -0.78  -0.114 -0.513 -0.46 ]
12.28715,0.9453244,4663734,1.461575,3.5675445,14300,0.5551206,0.026699409,98.62648,415.39,100,0.005551206,0.9892175,192.14238,-41.36201,4.2228165,2.669941,1.5258789e-06,143,0.96427244,0.0023710318,100.0,4.998214,68.41934,75.10793,0.23710318,0.009642724,-77.57814359712822,11010.032266139984,33.499794,[-0.374 -0.782 -0.128 -0.502 -0.43 ]
13.8224125,6.752823,4701383,8.013733,3.7064538,14400,3.7944613,0.18862917,98.5789,376.49,100,0.03794461,0.9678122,1713.3313,-37.18902,8.036284,18.862917,-5.7220458e-08,144,1.9630036,8.868697e-05,100.0,4.9520807,12.4785795,21.112906,0.008868697,0.019630037,-79.27030362340584,11097.740886688232,22.081814,[-0.372 -0.783 -0.132 -0.5   -0.43 ]
12.31846,2.3646154,4742372,2.49583,3.3853767,14500,1.3304846,0.078621276,98.64816,409.89,100,0.013304846,0.959345,398.3746,-43.610466,4.8626146,7.862128,-1.8215179e-06,145,1.0452565,0.00034504867,100.0,4.997738,40.06683,38.164734,0.034504868,0.010452565,-72.10638834265052,11194.823949575424,30.874746,[-0.364 -0.782 -0.135 -0.51  -0.451]
14.101377,0.32699668,4776854,1.1277589,3.3648944,14600,0.33373383,0.019062782,98.49228,344.82,100,0.003337338,0.956671,218.94476,-42.954872,3.589555,1.9062783,-1.5449524e-06,146,1.005251,0.0030576442,100.0,4.9997373,88.67144,90.07242,0.30576444,0.010052511,-87.53749028907114,11275.272468566895,23.162748,[-0.378 -0.78  -0.137 -0.516 -0.46 ]
14.903937,24.637093,4811844,40.267426,3.234248,14700,15.568193,1.1266557,98.505554,349.9,100,0.15568194,0.933551,55157.965,-35.297897,19.340279,112.66557,-1.5830993e-06,147,3.9231951,2.3593404e-06,100.0,4.855956,2.483397,5.971235,0.00023593404,0.039231952,-86.50406314031699,11357.857488393784,46.473152,[-0.378 -0.784 -0.134 -0.518 -0.462]
11.006089,6.2818975,4852089,8.778186,3.4813156,14800,3.1198812,0.18476588,98.607285,402.45,100,0.03119881,0.9319659,1810.3057,-35.593204,7.399563,18.476587,6.294251e-07,148,1.5806442,0.0001706612,100.0,4.9710517,11.391875,20.425247,0.01706612,0.015806444,-79.02310444686228,11453.797657728195,25.294844,[-0.37  -0.804 -0.146 -0.52  -0.485]
12.178294,10.82797,4888523,21.999256,3.1553621,14900,9.2447,0.91537255,98.51512,364.34,100,0.092447005,0.95117974,15378.79,-45.134094,8.482736,91.537254,2.4032593e-06,149,1.9435475,1.634774e-05,100.0,4.9530444,4.545608,4.232741,0.001634774,0.019435473,-88.3307098631866,11541.686410188675,34.1631,[-0.364 -0.798 -0.155 -0.516 -0.487]
13.232229,4.6821938,4923221,6.962448,3.5841184,15000,3.2869802,0.30875048,98.49393,346.98,100,0.032869805,0.9608046,2553.3984,-35.153404,6.3804317,30.875048,1.9073487e-07,150,1.2892042,0.0001832295,100.0,4.985561,14.362764,13.332339,0.01832295,0.012892042,-87.79956447644628,11624.84338927269,24.572834,[-0.354 -0.788 -0.162 -0.505 -0.468]
13.267485,0.7472661,4963595,1.1919477,3.465897,15100,0.4201005,0.0243805,98.60864,403.74,100,0.0042010047,0.95601493,213.97037,-40.143707,4.065639,2.43805,-2.0885468e-06,151,1.0164707,0.0037488644,100.0,4.9991765,83.8963,85.41085,0.37488645,0.010164708,-79.0022272115196,11720.48479127884,28.294376,[-0.355 -0.773 -0.149 -0.499 -0.458]
10.946082,10.278918,5001428,22.958078,3.8073902,15200,6.928013,0.4747319,98.58397,378.33,100,0.069280125,0.9218338,2967.153,-29.180513,10.175387,47.47319,-4.7683716e-07,152,2.13735,3.7249888e-06,100.0,4.9434547,4.3557653,8.690595,0.00037249888,0.021373501,-78.69965346040435,11809.648459911346,20.015362,[-0.365 -0.768 -0.151 -0.498 -0.463]
13.042686,8.979346,5041974,24.09518,3.2489538,15300,10.169936,1.0195609,98.64244,405.46,100,0.10169937,0.93550664,7626.186,-40.806446,6.9352956,101.95609,-4.196167e-07,153,1.9606172,3.6564594e-05,100.0,4.952199,4.1502075,3.5834453,0.0036564595,0.019606173,-72.48842961261147,11907.426025152206,20.904224,[-0.393 -0.764 -0.15  -0.497 -0.497]
13.529247,3.6911836,5080412,2.8976002,3.214378,15400,1.7341721,0.10375661,98.56857,384.38,100,0.01734172,0.9389654,749.48254,-43.894573,5.8856916,10.375661,-2.3269654e-06,154,1.2066356,0.0009600686,100.0,4.989679,34.51132,32.620758,0.09600686,0.012066356,-82.91639209061441,11997.540502786636,29.009174,[-0.397 -0.762 -0.138 -0.5   -0.483]
12.68752,4.4346046,5121325,3.9609919,3.502831,15500,2.27619,0.15191731,98.66008,409.13,100,0.0227619,0.94287056,403.22296,-35.759857,6.7627144,15.191731,-7.5340273e-07,155,1.2953827,0.00015224885,100.0,4.9852524,25.246202,24.464241,0.015224885,0.012953826,-69.53608616573655,12094.609692811966,23.894075,[-0.41  -0.759 -0.14  -0.489 -0.48 ]
8.873004,1.0727539,5166579,1.6688744,3.6405988,15600,0.63000435,0.031077836,98.68294,452.54,100,0.0063000433,0.931675,100.95697,-32.21266,4.340852,3.1077836,1.5258789e-06,156,0.9324204,0.0013153353,100.0,4.996622,59.920628,68.65662,0.13153353,0.009324202,-71.7429389888099,12200.154133081436,17.496597,[-0.4   -0.749 -0.126 -0.482 -0.476]
10.446391,2.238069,5207170,3.4549837,3.2231424,15700,1.7801983,0.14221439,98.60968,405.91,100,0.017801983,0.9389568,735.5696,-43.056984,4.263588,14.221438,5.7220458e-08,157,1.0322473,0.0005271621,100.0,4.998388,28.943697,25.162334,0.05271621,0.010322473,-79.21622801264067,12295.205946922302,20.306213,[-0.408 -0.747 -0.128 -0.485 -0.487]
13.216885,17.836348,5247426,17.502575,3.4226708,15800,9.30536,0.93304795,98.599884,402.56,100,0.093053594,0.9692777,33795.76,-38.1634,17.325867,93.304794,,158,1.7215964,4.611156e-05,100.0,4.9640503,5.713445,3.3096306,0.004611156,0.017215965,-80.53522624104316,12389.424651622772,26.082647,[-0.396 -0.744 -0.133 -0.484 -0.48 ]
12.1205635,2.0560713,5286280,2.096188,3.569356,15900,1.0832462,0.062099587,98.57886,388.54,100,0.0108324615,0.96044976,354.82074,-38.310905,4.9984365,6.209959,-2.2411346e-06,159,1.2287183,0.00076041295,100.0,4.988577,47.705643,56.267334,0.076041296,0.012287182,-81.81659570362628,12480.771597623825,21.178291,[-0.396 -0.747 -0.138 -0.475 -0.45 ]
11.792845,15.41311,5325485,18.027184,3.4532104,16000,10.086114,0.9312988,98.59343,392.05,100,0.100861125,0.9433171,11078.414,-40.47117,14.351332,93.12988,2.670288e-07,160,2.0776765,5.2170526e-06,100.0,4.9464054,5.5471783,4.0706134,0.00052170525,0.020776767,-79.69677138895089,12573.627943515778,19.499718,[-0.393 -0.73  -0.14  -0.469 -0.458]
12.9926605,17.778496,5361307,30.809502,3.3757803,16100,8.142025,0.55723953,98.530334,358.22,100,0.08142024,0.9339128,11936.426,-40.224144,14.948565,55.723953,-3.8146973e-07,161,2.2321475,2.3292307e-05,100.0,4.9387703,3.2457519,6.9904995,0.0023292308,0.022321474,-84.12063920917691,12658.097305297852,20.779587,[-0.389 -0.712 -0.149 -0.464 -0.476]
11.889203,0.49712294,5403486,1.2703521,3.413995,16200,0.42408288,0.024631483,98.66905,421.79,100,0.0042408286,0.93425053,129.48969,-37.667034,3.7491744,2.4631484,-1.335144e-06,162,0.9132143,0.0026692331,100.0,4.9956627,78.71833,82.260315,0.2669233,0.009132142,-69.79660237753737,12757.819247245789,22.833376,[-0.395 -0.719 -0.14  -0.457 -0.485]
11.736402,2.1941621,5445430,1.4697652,3.5782652,16300,0.71795076,0.03922359,98.63333,419.44,100,0.007179507,0.92560846,264.8545,-32.78966,5.493861,3.922359,1.1157989e-06,163,1.0706894,0.0008500863,100.0,4.9964666,68.03808,68.982765,0.08500863,0.010706893,-76.8979995264518,12853.95752286911,23.41833,[-0.396 -0.719 -0.136 -0.457 -0.485]
10.841662,8.84485,5488819,20.431004,3.322199,16400,11.753125,1.1658546,98.69136,433.89,100,0.11753125,0.93897307,4812.548,-39.175293,7.5786276,116.58546,,164,2.2558007,4.195047e-05,100.0,4.9376025,4.894522,3.5529084,0.004195047,0.022558007,-66.95630630980897,12956.743066310883,19.38579,[-0.402 -0.702 -0.137 -0.45  -0.493]
12.262543,0.04903543,5531026,1.0305438,3.3586183,16500,0.17530648,0.016584804,98.65721,422.07,100,0.0017530648,0.93879443,146.5838,-40.087383,3.385961,1.6584804,-8.773804e-07,165,0.9883425,0.006269873,100.0,4.9994173,97.03615,96.94979,0.62698734,0.009883425,-72.34136927802776,13054.087329864502,33.70603,[-0.397 -0.71  -0.15  -0.45  -0.48 ]
12.87876,0.9787038,5572883,1.2885537,3.151479,16600,0.44402263,0.027509274,98.64902,418.57,100,0.004440226,0.9296465,155.88936,-46.27485,3.872021,2.7509274,1.7547608e-06,166,0.91475797,0.0034658455,100.0,4.99574,77.60639,80.93154,0.34658456,0.009147581,-73.45674366546228,13152.506265640259,22.88169,[-0.398 -0.71  -0.148 -0.45  -0.48 ]
12.63125,3.1314,5613557,3.0693552,3.3655534,16700,1.8405403,0.14942661,98.61867,406.74,100,0.018405404,0.93506885,817.458,-38.480415,5.5482416,14.942661,1.4019013e-06,167,1.2419999,0.00055636093,100.0,4.9879146,32.58013,31.288353,0.055636093,0.012419999,-77.55049355279458,13248.311988830566,38.024445,[-0.399 -0.703 -0.146 -0.443 -0.489]
10.380151,1.6816244,5656482,1.890091,3.489144,16800,1.0564697,0.055285186,98.63739,429.25,100,0.010564695,0.9290593,149.38124,-35.58598,4.695384,5.5285187,-7.8201293e-07,168,1.0160023,0.0013425456,100.0,4.9992,52.90751,48.04813,0.13425456,0.010160023,-77.82481477926852,13349.61115860939,25.350224,[-0.398 -0.688 -0.145 -0.428 -0.484]
9.710265,2.8038902,5699233,5.055644,3.7816186,16900,1.9788283,0.13357505,98.64093,427.51,100,0.01978828,0.9274105,391.74274,-25.910366,5.4965353,13.357506,1.1253356e-06,169,1.052765,0.00014058249,100.0,4.9973626,19.779873,22.060062,0.014058249,0.01052765,-76.75278191415985,13449.665230989456,18.047241,[-0.399 -0.694 -0.14  -0.43  -0.49 ]
11.821667,2.4599364,5744248,2.4629147,3.4522576,17000,1.1048561,0.06045947,98.66436,450.15,100,0.011048561,0.9086561,356.915,-35.54386,5.141618,6.045947,7.6293946e-07,170,1.048872,0.0005101612,100.0,4.997557,40.6023,47.40235,0.051016122,0.01048872,-75.54419671816069,13557.33859539032,24.255934,[-0.407 -0.691 -0.134 -0.421 -0.491]
9.425123,5.9196916,5790325,7.151599,3.5700173,17100,3.4911132,0.24290292,98.66304,460.77,100,0.034911133,0.88071245,2307.9375,-17.171934,7.6992674,24.290293,-2.2888183e-07,171,1.4835123,0.000178609,100.0,4.9758825,13.982887,15.295415,0.0178609,0.014835123,-77.63071166225669,13687.72316622734,29.19789,[-0.408 -0.69  -0.14  -0.424 -0.51 ]
9.993545,1.4349705,5834515,1.8493173,3.2195182,17200,0.7422205,0.04487154,98.677185,441.9,100,0.007422205,0.8805436,187.26105,-24.363932,4.22565,4.487154,7.6293944e-08,172,0.9576938,0.0005883496,100.0,4.997885,54.07401,62.47509,0.058834963,0.009576938,-71.32635523516532,13819.50424194336,35.52132,[-0.418 -0.685 -0.143 -0.43  -0.538]
10.923437,9.595738,5875752,27.727167,3.229239,17300,16.693201,1.6709471,98.62279,412.37,100,0.16693202,0.8901727,7129.7266,-30.687302,7.7969084,167.09471,5.245209e-07,173,2.597775,1.9065566e-05,100.0,4.920746,3.6065712,2.364458,0.0019065568,0.025977753,-77.77553785979622,13941.772706985474,35.204388,[-0.417 -0.682 -0.144 -0.434 -0.538]
12.411413,0.38171333,5918329,1.2998067,3.0461545,17400,0.55949175,0.036676146,98.64572,425.77,100,0.0055949176,0.88968444,203.79243,-42.141247,3.2267866,3.6676147,-8.773804e-07,174,1.0416886,0.0025276414,100.0,4.9979157,76.93452,77.610985,0.25276414,0.010416886,-75.42028419413255,14070.35167479515,27.535305,[-0.425 -0.689 -0.136 -0.432 -0.529]
10.453684,1.3534336,5961936,1.5549312,3.1861854,17500,0.800028,0.055140246,98.662476,436.07,100,0.008000281,0.90513045,145.81845,-37.86713,4.3047485,5.5140247,7.8201293e-07,175,1.0080857,0.0013122091,100.0,4.9995956,64.31153,61.356525,0.1312209,0.010080857,-73.5917272311463,14198.52749800682,22.706491,[-0.426 -0.688 -0.134 -0.435 -0.529]
9.980055,1.2071073,6004264,1.8776109,3.1946645,17600,0.7356174,0.039003644,98.628525,423.28,100,0.0073561734,0.9091795,203.55165,-39.929604,3.9277084,3.9003646,-8.9645386e-07,176,1.0329801,0.00076712354,100.0,4.998351,53.25917,66.35124,0.076712355,0.0103298,-78.61893849114571,14325.545672655106,19.283611,[-0.412 -0.69  -0.126 -0.437 -0.514]
11.594553,0.6798331,6045607,1.1207268,3.239451,17700,0.40682998,0.026903639,98.61743,413.43,100,0.0040682997,0.91793585,186.6804,-39.193336,3.8841512,2.690364,-1.5640259e-06,177,1.0501678,0.0040771132,100.0,4.9974923,89.22781,86.95084,0.40771133,0.010501677,-79.08245777513555,14449.792967557907,18.444658,[-0.417 -0.685 -0.133 -0.437 -0.51 ]
11.196566,2.506459,6086812,2.0410178,3.3437698,17800,1.2251308,0.09105244,98.63188,412.05,100,0.012251307,0.90736914,234.87427,-37.37724,5.2553887,9.105245,-1.3542175e-06,178,1.1755891,0.0006181015,100.0,4.991228,48.995163,47.937267,0.061810154,0.011755891,-75.84210895875528,14575.8804500103,21.068872,[-0.407 -0.683 -0.128 -0.437 -0.501]
11.675031,1.9497685,6128759,1.9248168,3.3759186,17900,0.9509385,0.053582832,98.61914,419.47,100,0.009509385,0.9195988,287.9096,-34.827755,4.9303913,5.3582835,-1.8501282e-06,179,1.1464587,0.0010330203,100.0,4.9926825,51.952995,59.241734,0.10330203,0.0114645865,-79.87955980024425,14703.053834438324,30.164171,[-0.413 -0.703 -0.135 -0.446 -0.512]
9.2999735,5.3969727,6172420,9.005512,3.3589005,18000,2.8570573,0.24726231,98.6835,436.61,100,0.02857057,0.92090064,1609.2778,-37.17276,6.2812395,24.726233,-1.1444092e-06,180,1.0395732,6.268095e-05,100.0,4.9980216,11.10431,11.6916065,0.006268095,0.010395732,-69.09424263341812,14834.803669214249,27.476822,[-0.416 -0.706 -0.138 -0.452 -0.499]
11.009552,10.925707,6211018,22.820097,3.2483704,18100,6.402064,0.61960155,98.60506,385.98,100,0.06402063,0.92330664,8550.632,-40.684013,9.044553,61.960155,1.0108947e-06,181,1.4207742,2.1630794e-05,100.0,4.9790053,4.3821025,4.69387,0.0021630796,0.014207739,-76.22127430525437,14951.606531620026,20.525217,[-0.411 -0.71  -0.149 -0.455 -0.498]
13.467395,1.1268761,6246187,1.6549739,3.2903574,18200,1.117479,0.06545148,98.560165,351.69,100,0.01117479,0.92622685,328.28937,-39.785248,4.0462413,6.5451484,-9.918213e-07,182,1.123179,0.0023172488,100.0,4.993845,60.423916,50.254395,0.23172489,0.011231788,-77.3427098969517,15058.84048461914,22.69311,[-0.407 -0.703 -0.158 -0.461 -0.496]
14.6298275,1.1695683,6280966,1.3601865,3.1772327,18300,0.6593357,0.051005434,98.53528,347.79,100,0.006593356,0.91858834,217.00302,-43.617058,4.0665483,5.1005435,7.2479247e-07,183,1.0069418,0.001526992,100.0,4.999653,73.51933,69.99124,0.1526992,0.010069418,-80.81404452171296,15165.242055654526,21.773586,[-0.411 -0.695 -0.152 -0.456 -0.493]
12.610789,18.655695,6316556,77.05128,3.241433,18400,9.845996,0.95297444,98.5285,355.9,100,0.098459944,0.9180102,37063.605,-40.545326,11.334721,95.29745,1.9454956e-06,184,2.0428104,3.922853e-06,100.0,4.94813,1.297837,4.1269884,0.00039228532,0.020428104,-83.90417993925932,15273.749381065369,20.14217,[-0.416 -0.708 -0.153 -0.462 -0.5  ]
11.270653,5.868413,6357000,7.9021997,3.5423102,18500,6.3480377,0.620585,98.6335,404.44,100,0.06348038,0.9155688,2496.2808,-31.432186,7.4697466,62.058502,-7.05719e-07,185,1.6844356,0.00014360275,100.0,4.965895,12.654704,6.577788,0.014360276,0.016844355,-74.11267580826984,15396.760588645935,21.836586,[-0.409 -0.697 -0.157 -0.441 -0.501]
10.265228,1.6252372,6397437,3.3992789,3.3596988,18600,1.4751909,0.11169752,98.60585,404.37,100,0.014751907,0.92222244,540.326,-36.54429,3.9859574,11.169752,-2.3365021e-06,186,1.0973203,0.00037673203,100.0,4.9951363,29.418005,35.621456,0.037673205,0.010973203,-79.69205993849424,15519.965520381927,18.932497,[-0.416 -0.717 -0.172 -0.446 -0.503]
10.558713,0.87012005,6438603,1.3468862,3.3663216,18700,0.5619505,0.03225761,98.667404,411.66,100,0.005619505,0.9143861,180.94543,-37.343742,3.9972713,3.225761,1.2207031e-06,187,0.9971315,0.002272262,100.0,4.9998565,74.24532,75.89513,0.2272262,0.009971315,-68.45749843597746,15644.357610940933,18.060993,[-0.42  -0.708 -0.171 -0.45  -0.497]
14.232403,8.113844,6476148,8.771163,3.0509582,18800,2.2580893,0.19505885,98.60042,375.45,100,0.022580892,0.9232991,5335.617,-45.629166,8.224525,19.505886,2.8610229e-08,188,1.0277311,6.8028305e-05,100.0,4.9986134,11.400996,17.159988,0.0068028304,0.01027731,-75.01207216467897,15758.527300596237,36.293434,[-0.429 -0.702 -0.172 -0.449 -0.505]
11.0529,126.50421,6516147,3477.1655,3.5145452,18900,335.0467,33.676685,98.59097,399.99,100,3.3504665,0.9571592,1621289.5,-33.058464,64.965454,3367.6685,-6.4849854e-07,189,34.00621,7.7295294e-07,100.0,3.5943956,0.028759057,1.0196584,7.72953e-05,0.34006205,-81.80210344389785,15879.40314078331,19.903694,[-0.43  -0.719 -0.171 -0.447 -0.496]
11.53574,11.48133,6556837,21.642612,3.6658583,19000,8.171275,0.81374985,98.620895,406.9,100,0.08171275,0.97363025,13649.499,-33.59821,11.106186,81.374985,2.5558472e-06,190,1.6833261,7.198101e-06,100.0,4.96595,4.6205144,4.071051,0.0007198101,0.01683326,-77.12740805052422,16003.565505981445,20.436892,[-0.422 -0.697 -0.146 -0.438 -0.462]
8.996459,7.5534663,6601845,11.111353,3.8779774,19100,3.2353354,0.3013276,98.66916,450.08,100,0.032353353,0.95121384,3022.8887,-27.146482,9.000471,30.13276,-1.1444092e-06,191,1.177898,9.231542e-05,100.0,4.9911127,8.9998045,11.703609,0.009231542,0.0117789805,-74.45361687857351,16140.247797250748,29.705175,[-0.419 -0.702 -0.153 -0.428 -0.445]
10.159814,2.3013265,6646442,3.4707296,3.7360358,19200,1.1891165,0.06080432,98.67398,445.97,100,0.011891164,0.95767814,240.84517,-30.601,5.1878667,6.080432,,192,1.032158,0.0005227479,100.0,4.9983926,28.812386,42.96896,0.052274793,0.010321579,-72.69775241652646,16275.596769809723,22.563326,[-0.42  -0.672 -0.152 -0.404 -0.468]
11.85916,68.46686,6688368,361.2524,3.5076709,19300,50.810295,5.1060057,98.62309,419.26,100,0.50810295,0.9398993,499294.72,-38.421696,48.5976,510.60056,3.6621093e-06,193,5.939909,6.3531893e-06,100.0,4.759006,0.27681476,1.3482211,0.0006353189,0.0593991,-79.01074678120817,16405.241030693054,25.411966,[-0.416 -0.667 -0.155 -0.41  -0.461]
13.719902,35.974205,6726723,202.79536,3.3709395,19400,20.005436,2.004997,98.62456,383.55,100,0.20005438,0.9542589,137142.3,-39.856697,21.734314,200.4997,-6.198883e-07,194,2.9408495,7.024152e-06,100.0,4.903893,0.49310791,2.115264,0.00070241524,0.0294085,-72.00138284827047,16525.43071579933,21.683155,[-0.412 -0.659 -0.149 -0.426 -0.479]
12.862808,6.4977603,6764520,10.459582,3.2926068,19500,2.9852695,0.18914972,98.62019,377.97,100,0.029852694,0.95853716,2873.2004,-44.360653,6.4913898,18.914972,1.0108947e-06,195,1.3509251,3.7441052e-05,100.0,4.982485,9.560611,16.99755,0.0037441053,0.013509251,-71.77738006685418,16643.092395067215,29.020157,[-0.419 -0.663 -0.134 -0.433 -0.465]
13.05063,51.89178,6800248,364.52124,3.5113041,19600,40.399414,4.064425,98.54855,357.28,100,0.40399417,0.9892254,267473.28,-38.44152,32.19873,406.4425,2.3460389e-06,196,4.5902877,7.991866e-06,100.0,4.82367,0.27433243,1.2745552,0.00079918664,0.04590287,-80.64510855845516,16752.56660604477,23.422468,[-0.417 -0.662 -0.147 -0.434 -0.46 ]
15.793991,1.7199395,6831736,1.8741369,3.6946392,19700,0.8165917,0.050881714,98.47275,314.88,100,0.008165917,0.9887721,297.87195,-37.54464,4.9467745,5.0881715,1.9073487e-07,197,1.0758709,0.001228135,100.0,4.996208,53.357895,63.44819,0.1228135,0.01075871,-83.01098602448694,16850.13203406334,32.53489,[-0.428 -0.694 -0.147 -0.465 -0.43 ]
13.910793,12.996284,6866445,22.78159,3.5868745,19800,5.0800905,0.49044138,98.52269,347.09,100,0.050800905,0.9853187,16272.777,-40.70955,11.439024,49.04414,-8.010864e-07,198,1.1412612,4.4248877e-06,100.0,4.992942,4.389509,4.8044524,0.0004424888,0.011412612,-82.83521149915661,16954.8205139637,25.906595,[-0.425 -0.699 -0.145 -0.46  -0.43 ]
13.344931,8.729462,6902627,14.051007,3.5897908,19900,3.597427,0.24843967,98.56787,361.82,100,0.035974268,0.98111236,4265.73,-40.10408,8.605516,24.843967,-4.5776366e-07,199,1.3787599,0.00013144639,100.0,4.9810977,7.1169276,12.807708,0.013144638,0.013787598,-78.17735312667054,17027.451805591583,26.877296,[-0.449 -0.702 -0.139 -0.458 -0.434]
12.445006,6.332528,6942839,12.139661,3.7195394,20000,3.5619104,0.34415168,98.62424,402.12,100,0.035619102,0.9737639,4586.619,-35.58068,7.059357,34.41517,1.14440915e-07,200,1.1983633,1.2877717e-05,100.0,4.990092,8.237462,10.1681385,0.0012877717,0.011983632,-75.54996715647786,17104.62161898613,25.107288,[-0.452 -0.693 -0.131 -0.439 -0.438]
10.931359,5.83607,6982923,6.931784,3.7254806,20100,2.3213525,0.17004715,98.61209,400.84,100,0.023213524,0.9581414,1930.9257,-34.300255,7.6101074,17.004715,3.1375885e-06,201,1.134657,4.499948e-05,100.0,4.993272,14.4263,19.284338,0.004499948,0.011346569,-77.7458962995884,17178.577518939972,19.35928,[-0.449 -0.685 -0.143 -0.44  -0.445]
11.92007,309.35254,7019794,8387.783,3.677466,20200,228.13412,22.930233,98.57396,368.71,100,2.2813413,0.944687,9592512.0,-33.39724,211.1824,2293.0234,1.7166138e-07,202,23.125399,3.7981586e-08,100.0,4.0075655,0.0119221015,1.017087,3.7981586e-06,0.23125398,-78.54310332554448,17244.01503252983,30.57824,[-0.456 -0.668 -0.148 -0.439 -0.461]
11.850085,3.442361,7063032,3.7178652,3.354992,20300,2.332839,0.17244893,98.69414,432.38,100,0.02332839,0.9545904,430.7704,-41.053265,5.5607905,17.244894,-8.773804e-07,203,1.3341918,0.00027064132,100.0,4.9833183,26.897156,24.647144,0.027064133,0.013341918,-66.12566151554613,17323.138491153717,28.57355,[-0.451 -0.677 -0.159 -0.421 -0.474]
14.255921,0.50559914,7101529,1.2352815,3.2427146,20400,0.48156816,0.027195005,98.590706,384.97,100,0.0048156814,0.9531668,246.93172,-45.907043,3.5699215,2.7195005,-2.5939942e-06,204,0.9840699,0.00213256,100.0,4.9992037,80.95321,80.679184,0.213256,0.0098407,-78.7830384318929,17391.00231409073,28.976171,[-0.458 -0.671 -0.154 -0.424 -0.464]
11.404132,1.535762,7141467,1.9538372,3.313754,20500,1.0420241,0.056092177,98.60518,399.38,100,0.010420241,0.9488574,346.26254,-43.562363,4.242714,5.6092176,-8.392334e-07,205,1.1608171,0.0008801378,100.0,4.991966,51.18134,55.377083,0.08801378,0.01160817,-78.8417645266062,17458.604478359222,24.591557,[-0.459 -0.671 -0.151 -0.423 -0.466]
12.950911,1.4884269,7179318,1.7522794,3.2716808,20600,0.8335387,0.048892047,98.593704,378.51,100,0.008335386,0.9534461,245.98029,-44.17814,4.303878,4.889205,-1.6784668e-06,206,1.0511727,0.0008814929,100.0,4.9974422,57.068523,61.39541,0.088149294,0.010511726,-76.8935954910924,17527.41121649742,22.318802,[-0.456 -0.67  -0.156 -0.426 -0.47 ]
14.89555,135.86734,7217220,1398.8694,3.138744,20700,95.620476,9.612932,98.643326,379.02,100,0.95620483,0.9410475,1822925.4,-48.854553,79.242874,961.2932,-1.2969971e-06,207,10.396027,3.327059e-07,100.0,4.5515947,0.0714863,1.1682332,3.327059e-05,0.103960276,-67.59216974924887,17593.666206598282,33.07014,[-0.453 -0.674 -0.162 -0.43  -0.466]
14.12044,5.0861473,7248999,2.8814852,3.397715,20800,1.5024273,0.13603307,98.47128,317.79,100,0.015024273,0.91489697,970.37885,-39.22561,7.437792,13.603308,-1.6975403e-06,208,0.92712015,0.00017710781,100.0,4.9963574,34.704327,27.577671,0.01771078,0.009271201,-84.00994560246868,17652.042660713196,27.32414,[-0.448 -0.662 -0.178 -0.434 -0.478]
15.164934,31.91655,7280164,47.7953,3.2021766,20900,13.580718,1.3352592,98.45563,311.65,100,0.13580719,0.8779304,84043.09,-41.169247,26.762054,133.52592,7.6293944e-08,209,2.3026953,4.501115e-06,100.0,4.9352875,2.092256,2.794589,0.00045011155,0.023026953,-84.82695982421515,17707.9592359066,21.894028,[-0.453 -0.672 -0.181 -0.446 -0.504]
16.01571,3.63407,7308699,3.305419,3.0747347,21000,1.3085951,0.08301132,98.39577,285.35,100,0.013085949,0.8725495,743.47797,-39.44751,5.603387,8.301132,-6.8664554e-07,210,0.93569404,0.00017240657,100.0,4.9967856,30.253351,33.830837,0.017240657,0.00935694,-86.20911211065375,17759.98269176483,25.230165,[-0.451 -0.668 -0.167 -0.452 -0.541]
15.466267,16.747078,7341207,11.312738,2.869857,21100,5.475138,0.54236317,98.50484,325.08,100,0.05475138,0.872059,25533.42,-44.786697,16.074724,54.236317,-1.9073486e-08,211,1.26181,8.3735315e-05,100.0,4.9869266,8.839593,5.0433946,0.0083735315,0.012618098,-80.48258813343473,17817.862446546555,29.38096,[-0.458 -0.678 -0.176 -0.449 -0.546]
13.372765,6.992703,7380242,5.9195824,2.7623181,21200,1.8102913,0.15376912,98.64316,390.35,100,0.018102912,0.8758024,1970.1654,-47.93932,7.4802246,15.376913,7.2479247e-07,212,1.0818049,0.00024876802,100.0,4.9959116,16.893084,26.31396,0.024876803,0.010818048,-69.64813531914379,17886.519388198853,28.116905,[-0.454 -0.667 -0.167 -0.432 -0.547]
