MeanIWNorm,InitialBound,MeanIW,Iteration,J_sample_variance,EmpiricalD2,ReturnMeanIW,EpRewMean,InitialReturnMin,TimestepsSoFar,EpisodesSoFar,MinIWNorm,ESSClassic,ESSRenyi,StdIWNorm,Bound,TimeElapsed,MaxIWNorm,InitialReturnStd,MeanEntropy,StdIW,MaxIW,Weights,EpLenMean,ReturnStepMax,InitialReturnMax,MinIW,InitialReturnMean,ReturnStepMaxmin,EntropyCoefficient,EpThisIter
0.010540772,2.1983256,1.0540773,216,198.30394,1.1105719,0.43899244,-77.84283809872403,-46.8512,7852745,21600,0.0047764494,89.542984,90.0437,0.0036021404,2.5460477,18617.197694063187,0.02732218,13.208628,0.7509738,0.36021405,2.732218,[-0.804 -0.602 -0.313 -0.36  -0.667],352.83,100.0,26.345026,0.47764495,1.4877319e-06,98.55875,4.997297,100
0.011099135,2.3824718,1.1099135,217,616.912,2.7627354,3.1809034,-74.02387282763631,-41.171917,7890783,21700,0.0003031526,47.177853,36.19601,0.011744325,4.6592407,18684.183879375458,0.057688244,13.513965,0.75271976,1.1744325,5.7688246,[-0.811 -0.609 -0.315 -0.362 -0.668],380.38,100.0,27.101528,0.030315261,-7.6293944e-08,98.610794,4.9945073,100
0.013842702,2.248784,1.3842701,218,1295.4001,3.150542,4.949831,-74.25569542656699,-45.444508,7926069,21800,0.00050426606,42.00693,31.74057,0.016264789,6.038227,18746.827480077744,0.07868085,16.754711,0.75834054,1.6264788,7.868085,[-0.813 -0.602 -0.316 -0.366 -0.666],352.86,100.0,27.800507,0.05042661,2.1934509e-06,98.57912,4.9808235,100
0.013757839,2.311298,1.3757838,219,2365.1013,6.2211056,7.0062323,-77.13719194357773,-44.412243,7961232,21900,7.7844095e-05,19.411644,16.074314,0.028032072,7.078055,18809.982422590256,0.20203614,15.393587,0.75569,2.8032074,20.203615,[-0.806 -0.602 -0.32  -0.37  -0.661],351.63,100.0,38.46678,0.0077844094,3.4427642e-06,98.561264,4.981246,100
0.011012004,2.0398808,1.1012005,220,326.0072,1.2541919,2.3425467,-83.61680527527179,-52.157097,7993517,22000,0.0030091002,78.76516,79.73262,0.005717729,4.095108,18869.1043510437,0.029197983,16.633955,0.74066883,0.57177293,2.9197984,[-0.808 -0.601 -0.312 -0.374 -0.663],322.85,100.0,26.88986,0.30091003,6.294251e-07,98.48201,4.9949427,100
0.013016187,1.9628803,1.3016187,221,2243.975,5.9090147,7.05092,-68.09155625676534,-52.213875,8030489,22100,6.498556e-05,20.92458,16.923296,0.02530324,6.450636,18934.152735471725,0.20231302,15.381736,0.72829604,2.5303242,20.231302,[-0.805 -0.608 -0.31  -0.379 -0.678],369.72,100.0,33.06141,0.006498556,-1.335144e-06,98.63165,4.984942,100
0.0104234675,2.1738734,1.0423468,222,324.34488,2.133287,2.5841253,-75.71351495660608,-44.028214,8064099,22200,0.00060942915,47.988186,46.87602,0.010851658,4.096302,18991.943204402924,0.06214163,14.359801,0.7314558,1.0851659,6.2141633,[-0.8   -0.615 -0.31  -0.393 -0.691],336.1,100.0,34.599796,0.060942914,4.5776366e-07,98.54945,4.9978833,100
0.014055137,2.410511,1.4055136,223,907.91516,4.396602,4.096953,-74.05000519178765,-37.40303,8096147,22300,0.000105503,26.800915,22.744837,0.023228068,5.1722164,19049.10882282257,0.1236087,16.024975,0.7408974,2.3228068,12.36087,[-0.811 -0.608 -0.309 -0.385 -0.687],320.48,100.0,34.754925,0.010550301,-1.9073486e-08,98.53789,4.9797654,100
0.0105850315,2.1867878,1.0585033,224,316.28973,1.1869658,0.70911855,-75.16052486157915,-45.530952,8129293,22400,0.003756008,82.163246,84.24842,0.0049318657,2.751918,19107.244037151337,0.0419037,16.415653,0.73969275,0.49318662,4.19037,[-0.819 -0.605 -0.32  -0.387 -0.678],331.46,100.0,27.82758,0.3756008,-6.1035155e-07,98.54649,4.997076,100
0.043552328,2.071433,4.3552322,225,145696.34,146.68848,39.88169,-75.87379609828842,-48.81088,8161742,22500,2.3972501e-05,1.4463139,0.6817168,0.35951456,23.831858,19167.8387465477,3.616528,16.739876,0.75613624,35.951458,361.6528,[-0.819 -0.613 -0.323 -0.393 -0.679],324.49,100.0,29.121483,0.0023972502,-1.1444092e-06,98.53235,4.8350215,100
0.010343982,2.4073362,1.0343983,226,681.2439,2.9748716,2.984604,-79.47525332853314,-41.20028,8195276,22600,0.00029581177,24.278944,33.614895,0.01826759,4.351325,19228.322550296783,0.16815048,14.439938,0.74734455,1.8267592,16.815048,[-0.825 -0.628 -0.313 -0.394 -0.663],335.34,100.0,26.335598,0.029581178,-1.9836425e-06,98.526,4.9982805,100
0.013690442,2.0977378,1.3690442,227,965.6542,4.235478,4.4204473,-71.2610497392148,-49.16956,8232764,22700,0.00010960072,22.097141,23.610086,0.025705507,4.668972,19293.57704615593,0.23297031,15.202973,0.7269984,2.5705507,23.297031,[-0.821 -0.638 -0.317 -0.393 -0.672],374.88,100.0,32.52247,0.010960072,2.2888183e-07,98.61981,4.9815817,100
0.010036578,2.096798,1.0036578,228,152.15567,1.2186502,0.52775335,-74.71603697000593,-46.14589,8270690,22800,0.002311097,81.292435,82.058,0.0048147016,2.4634275,19357.956120491028,0.03193468,13.601432,0.7267721,0.4814702,3.193468,[-0.829 -0.66  -0.318 -0.402 -0.692],379.26,100.0,33.360104,0.2311097,2.3460389e-06,98.60599,4.999817,100
0.010396004,2.3497458,1.0396005,229,149.432,1.120411,0.7486408,-80.5953279634508,-38.52345,8310801,22900,0.004009982,90.22477,89.25296,0.0034218994,3.0498147,19423.445419311523,0.018521871,11.186628,0.7323706,0.34218997,1.8521872,[-0.829 -0.661 -0.318 -0.4   -0.692],401.11,100.0,28.97219,0.40099823,4.959106e-07,98.598145,4.99802,100
0.014424442,2.163323,1.4424443,230,667.7794,2.9984796,4.088149,-82.4672926556673,-44.955894,8348257,23000,0.0002418034,31.987928,33.350235,0.021032892,5.1505427,19488.527592420578,0.1325313,14.297746,0.73469657,2.1032894,13.25313,[-0.839 -0.658 -0.321 -0.399 -0.687],374.56,100.0,25.017048,0.02418034,-1.9073487e-07,98.55966,4.9779267,100
0.011810059,2.2913609,1.181006,231,863.40643,3.7739382,2.864264,-77.73507406422749,-41.463673,8389121,23100,0.00034377084,24.444052,26.497519,0.020763464,3.837126,19558.659204006195,0.18233249,11.690109,0.7328973,2.0763464,18.23325,[-0.843 -0.658 -0.329 -0.394 -0.684],408.64,100.0,27.107462,0.034377083,3.4332277e-07,98.61954,4.990958,100
0.014269885,2.0097294,1.4269887,232,6229.4785,10.22513,6.4244905,-80.8308570082563,-49.642704,8427194,23200,0.00014825258,15.006514,9.779827,0.033960447,4.752896,19624.317889928818,0.276598,12.651646,0.72705406,3.3960447,27.659801,[-0.849 -0.666 -0.326 -0.403 -0.686],380.73,100.0,26.948023,0.014825258,-1.6212464e-07,98.57539,4.978696,100
0.014159024,2.0033355,1.4159024,233,4439.4946,10.769274,5.718674,-76.03023495662939,-48.95803,8464144,23300,7.614156e-05,3.957956,9.285677,0.06974748,3.9917781,19688.378802537918,0.69846547,12.223452,0.72873515,6.9747486,69.84655,[-0.851 -0.653 -0.33  -0.404 -0.692],369.5,100.0,21.409807,0.007614156,-5.340576e-07,98.58847,4.979248,100
0.010287583,2.3019059,1.0287583,234,286.80283,1.0782897,0.6015235,-84.80411257101174,-40.253067,8497604,23400,0.0047602956,92.09331,92.73945,0.0030143703,2.8934298,19748.43403863907,0.022928156,16.000984,0.7372537,0.30143702,2.2928157,[-0.854 -0.647 -0.319 -0.401 -0.69 ],334.6,100.0,32.458946,0.47602957,-7.2479247e-07,98.4931,4.9985623,100
0.009945196,2.1810303,0.99451965,235,229.93793,1.0424181,0.2820508,-83.78305606542109,-45.15708,8533216,23500,0.0051187864,96.02631,95.93079,0.0020230887,2.397584,19810.551290273666,0.015509112,15.14083,0.73051244,0.20230886,1.5509112,[-0.848 -0.648 -0.317 -0.401 -0.682],356.12,100.0,21.409618,0.51187867,-2.2792817e-06,98.529465,4.9997263,100
0.011113853,2.0357628,1.1113855,236,616.9202,2.8319633,2.4349108,-77.11059733941265,-48.503975,8571272,23600,0.00033408456,43.91244,35.31119,0.012560419,3.3428574,19878.93093109131,0.07679635,13.134841,0.72656226,1.2560419,7.6796355,[-0.845 -0.65  -0.316 -0.402 -0.688],380.56,100.0,28.940456,0.033408456,1.5258789e-07,98.59476,4.994434,100
0.010929764,2.3909988,1.0929765,237,229.66647,2.01996,1.1963782,-78.15272185079515,-37.25438,8608180,23700,0.0010893733,46.957176,49.50593,0.011616444,3.0679832,19943.27947640419,0.08653918,13.849076,0.72798353,1.1616443,8.653918,[-0.844 -0.655 -0.323 -0.406 -0.692],369.08,100.0,23.267612,0.10893732,1.9073487e-07,98.57649,4.995353,100
0.010595704,2.1259122,1.0595706,238,442.3796,2.8160834,2.330138,-72.66459256892922,-45.42018,8647208,23800,0.0007184853,39.49541,35.51031,0.013114468,3.5309541,20010.094316244125,0.09651025,12.571183,0.74874556,1.3114469,9.651025,[-0.847 -0.653 -0.318 -0.404 -0.691],390.28,100.0,22.745306,0.07184853,5.626678e-07,98.627625,4.9970226,100
0.009258831,2.35857,0.9258832,239,184.11986,1.4922742,1.3585007,-77.65692513783104,-41.554714,8686103,23900,0.001702056,70.37127,67.01182,0.006007793,3.4526622,20078.220747232437,0.03510648,14.2443495,0.75781167,0.6007793,3.5106483,[-0.847 -0.661 -0.318 -0.403 -0.67 ],388.95,100.0,26.910622,0.17020561,-1.5258789e-07,98.60068,4.9962955,100
0.009837534,2.419783,0.9837534,240,162.6732,1.7846237,1.289271,-82.0791743211081,-41.078228,8725609,24000,0.0017682165,60.31672,56.03422,0.007979418,3.2265885,20146.283499002457,0.05302762,11.433369,0.7534281,0.79794186,5.302762,[-0.845 -0.654 -0.315 -0.396 -0.661],395.06,100.0,19.674963,0.17682165,-5.245209e-07,98.58447,4.9991875,100
0.010906254,2.2690487,1.0906254,241,260.02792,2.226673,2.2160919,-76.7768459611097,-44.942783,8768416,24100,0.0005685877,45.974007,44.910053,0.011822813,3.8052359,20221.43371129036,0.06949743,11.867757,0.7656144,1.1822814,6.9497433,[-0.844 -0.655 -0.31  -0.393 -0.665],428.07,100.0,19.174389,0.056858767,1.0681152e-06,98.64128,4.9954705,100
0.05372786,2.3183894,5.372786,242,922577.75,774.4171,93.534485,-78.82914046289824,-45.290466,8808346,24200,5.153472e-07,1.3406887,0.12912938,0.46089777,55.217236,20290.20022702217,4.635037,13.309102,0.7719724,46.08978,463.50372,[-0.841 -0.651 -0.314 -0.392 -0.653],399.3,100.0,33.230663,5.153472e-05,-1.9073487e-07,98.60516,4.7860723,100
0.010838985,2.0771704,1.0838985,243,384.15692,1.772262,1.3264645,-72.81418937797415,-53.48079,8844803,24300,0.0011949058,44.793304,56.425068,0.012033112,2.816339,20354.88954925537,0.09998663,13.769215,0.77327013,1.2033112,9.998663,[-0.845 -0.649 -0.314 -0.409 -0.647],364.57,100.0,26.435562,0.119490586,1.0681152e-06,98.60054,4.9958067,100
0.04502797,2.3308797,4.502798,244,349623.34,161.86821,56.51822,-78.4725371032086,-46.064083,8878851,24400,3.835754e-06,1.4934456,0.6177865,0.36569604,40.77255,20413.32320547104,3.6757066,15.395783,0.7849626,36.56961,367.57068,[-0.853 -0.646 -0.313 -0.411 -0.646],340.48,100.0,26.274496,0.0003835754,-1.5258789e-06,98.53905,4.827892,100
0.0158534,2.3149142,1.58534,245,3498.047,11.0857115,10.902411,-76.58635262822763,-48.29695,8910307,24500,0.0001536794,9.299735,9.020621,0.049509823,9.423245,20469.35105752945,0.36392605,17.144371,0.78076166,4.950983,36.392605,[-0.843 -0.648 -0.325 -0.415 -0.634],314.56,100.0,34.15383,0.01536794,-5.8174135e-07,98.51306,4.9708185,100
0.00997534,2.4348001,0.997534,246,777.4598,3.301276,3.3450158,-75.4037397278119,-44.07022,8946411,24600,0.00017873997,40.865265,30.291319,0.01199974,4.587922,20533.404379844666,0.083413705,15.969678,0.78242064,1.199974,8.341371,[-0.84  -0.653 -0.321 -0.407 -0.638],361.04,100.0,27.291656,0.017873997,-5.1498415e-07,98.58229,4.9998765,100
0.12726443,2.6895134,12.726443,247,404859.06,525.2835,65.23903,-78.07009901489832,-36.677673,8983744,24700,4.8612487e-06,1.1459813,0.19037339,1.1819944,40.790203,20598.977090120316,11.883321,11.855755,0.80323267,118.199455,1188.3322,[-0.845 -0.66  -0.315 -0.409 -0.637],373.33,100.0,28.657585,0.0004861249,-4.959106e-07,98.58176,4.44675,100
0.00938637,2.670046,0.9386371,248,242.44572,1.7223253,0.7762867,-79.14919407941197,-40.383514,9024252,24800,0.0008493537,58.939636,58.06104,0.007834393,3.0550933,20667.851128816605,0.05154375,12.773795,0.8095798,0.7834393,5.154375,[-0.843 -0.671 -0.3   -0.409 -0.616],405.08,100.0,26.612059,0.08493537,7.6293944e-08,98.60922,4.996933,100
0.009608966,2.6978939,0.9608966,249,219.99846,1.4742975,0.99203426,-83.61845737988006,-40.50016,9061100,24900,0.0015523144,68.027985,67.82891,0.0065874564,3.4233239,20731.119594573975,0.042848874,13.258785,0.81441337,0.6587457,4.2848873,[-0.841 -0.669 -0.304 -0.41  -0.609],368.48,100.0,20.267235,0.15523145,4.5776366e-07,98.54614,4.9980454,100
0.021313256,2.6516762,2.131326,250,181838.89,204.29706,41.799034,-76.6269092203815,-42.611717,9098686,25000,1.80142e-06,1.8145378,0.4894833,0.15677992,25.5058,20797.419951677322,1.5734288,13.179443,0.81087565,15.677992,157.34288,[-0.833 -0.667 -0.305 -0.411 -0.605],375.86,100.0,27.080992,0.000180142,-1.335144e-07,98.592255,4.943753,100
0.010121444,2.4561076,1.0121446,251,246.30516,1.7351692,1.2643056,-79.0081083944679,-47.94805,9134565,25100,0.0011093328,60.627434,57.631268,0.008156519,3.2152998,20860.45748257637,0.05647809,13.8947,0.8113638,0.8156519,5.647809,[-0.846 -0.675 -0.297 -0.425 -0.608],358.79,100.0,32.39805,0.11093328,-2.1648407e-06,98.559586,4.999393,100
0.010105702,2.7306552,1.0105702,252,316.12723,1.8523282,1.9567057,-84.69593087489604,-39.78495,9171051,25200,0.0005032811,59.598595,53.986115,0.008320448,4.194147,20921.17073917389,0.039809786,13.015271,0.80855656,0.83204484,3.9809785,[-0.848 -0.676 -0.291 -0.425 -0.608],364.86,100.0,25.036125,0.05032811,1.3160706e-06,98.535736,4.9994717,100
0.01630295,2.6464016,1.6302952,253,18146.182,20.214808,15.119487,-90.66261109291219,-41.891464,9205748,25300,5.7883226e-06,6.6221514,4.946869,0.06121933,12.863832,20984.744708299637,0.59084743,13.427087,0.80960745,6.121934,59.084747,[-0.844 -0.678 -0.287 -0.432 -0.61 ],346.97,100.0,27.026215,0.0005788323,1.1253356e-06,98.4774,4.9685845,100
0.02166851,2.559801,2.1668513,254,29919.707,54.48364,15.030056,-89.9584751433635,-44.64704,9238907,25400,3.2693124e-06,2.974267,1.8354133,0.12376063,8.026534,21043.004100322723,1.2092769,16.544266,0.80566424,12.376064,120.92769,[-0.848 -0.699 -0.284 -0.455 -0.609],331.59,100.0,34.41916,0.00032693124,-1.1920929e-06,98.45741,4.9419966,100
0.01058203,2.743914,1.0582031,255,1626.1611,5.7901387,4.8733797,-89.29403598413,-38.532265,9272739,25500,0.00018309883,15.850355,17.270744,0.024382353,5.869659,21103.592294216156,0.23931587,14.087226,0.8178588,2.4382355,23.931587,[-0.86  -0.699 -0.273 -0.459 -0.613],338.32,100.0,28.147635,0.018309884,1.3732911e-06,98.47214,4.997091,100
0.012485323,2.8341928,1.2485324,256,2430.7751,9.450022,8.027125,-91.37549918024713,-37.65313,9310120,25600,1.9878822e-05,10.393525,10.581986,0.03665963,8.236036,21168.041234254837,0.34146208,11.458092,0.8154667,3.6659632,34.14621,[-0.865 -0.704 -0.274 -0.452 -0.601],373.81,100.0,25.548101,0.0019878822,3.2043456e-06,98.51111,4.987589,100
0.013698709,2.591611,1.3698709,257,1609.3152,6.4799953,6.4857783,-81.36789105150737,-44.571655,9343468,25700,8.3828796e-05,25.040915,15.43211,0.023701,6.77241,21225.07093811035,0.13181955,16.088587,0.8167474,2.3701003,13.181955,[-0.863 -0.692 -0.281 -0.451 -0.603],333.48,100.0,29.965149,0.00838288,-9.155273e-07,98.51201,4.9815407,100
0.010337133,2.7755423,1.0337133,258,138.52008,1.3235546,1.352254,-81.22922314630816,-39.245857,9381996,25800,0.001961974,72.53614,75.554115,0.0063606836,3.8548667,21290.270317554474,0.035835236,10.815403,0.8017976,0.6360684,3.5835238,[-0.857 -0.696 -0.286 -0.445 -0.602],385.28,100.0,28.090918,0.1961974,1.8119812e-07,98.57834,4.998315,100
0.01451978,2.7943363,1.451978,259,5765.282,11.957742,5.218596,-84.56927784961435,-36.439564,9416517,25900,5.021855e-05,6.447131,8.362783,0.05531021,5.033299,21350.342123746872,0.39873916,13.542676,0.80663073,5.531021,39.873917,[-0.865 -0.699 -0.292 -0.446 -0.617],345.21,100.0,24.448221,0.0050218552,2.193451e-07,98.51004,4.9774523,100
0.013724128,2.5846276,1.3724127,260,6079.847,15.329558,10.529331,-76.75581314058768,-43.455723,9454477,26000,7.1892e-05,14.320215,6.523345,0.03356983,8.863044,21415.163303136826,0.22528481,14.06924,0.80401194,3.3569832,22.528482,[-0.864 -0.696 -0.279 -0.446 -0.612],379.6,100.0,25.10661,0.0071892,-2.07901e-06,98.5956,4.981414,100
0.01046016,2.6232224,1.046016,261,1351.6578,4.7933807,5.196245,-90.85978278481554,-41.90512,9492843,26100,0.0004169799,18.710815,20.862103,0.0218026,6.239193,21480.61735033989,0.1613057,12.439064,0.82060826,2.18026,16.13057,[-0.871 -0.698 -0.269 -0.445 -0.615],383.66,100.0,19.831707,0.04169799,1.14440915e-07,98.52635,4.9976997,100
0.010348053,2.820533,1.0348054,262,507.46536,2.333815,2.192092,-91.69180472993087,-38.475273,9530021,26200,0.00010205779,27.858246,42.848297,0.016652334,4.249733,21543.353934764862,0.153648,11.787739,0.80366135,1.6652335,15.364801,[-0.867 -0.702 -0.277 -0.445 -0.598],371.78,100.0,25.512094,0.010205779,1.1253356e-06,98.506744,4.99826,100
0.016026376,2.5128784,1.6026373,263,2286.1965,6.556131,5.4429064,-90.98164187882288,-45.162834,9564220,26300,0.00040545917,20.65081,15.252898,0.031415056,5.7139482,21605.281923770905,0.25161332,13.202664,0.8301239,3.1415064,25.161333,[-0.866 -0.699 -0.273 -0.449 -0.615],341.99,100.0,24.000568,0.040545918,-5.340576e-07,98.467926,4.969959,100
0.01750331,2.7697783,1.7503312,264,77008.234,45.31961,27.944036,-92.80819741569034,-41.42522,9595883,26400,1.1434955e-05,4.2552433,2.2065504,0.08302626,22.801765,21661.06175661087,0.8222693,15.215392,0.83696187,8.302628,82.22694,[-0.876 -0.704 -0.276 -0.46  -0.589],316.63,100.0,33.68107,0.0011434956,-3.4332277e-07,98.41377,4.9626236,100
0.009631567,2.5825684,0.96315676,265,155.09341,1.0538847,0.13382852,-88.59454984838241,-48.06723,9633997,26500,0.006149916,95.44866,94.88704,0.0021032053,2.671297,21727.688432216644,0.01609754,12.823654,0.8367705,0.21032055,1.6097541,[-0.868 -0.7   -0.281 -0.445 -0.582],381.14,100.0,26.539742,0.6149916,3.8146972e-08,98.53511,4.9981585,100
0.011898446,2.8257537,1.1898445,266,465.58432,2.7984827,2.8599772,-85.00732656414709,-40.742973,9669138,26600,0.00021732693,38.79322,35.73365,0.014945554,4.8037376,21784.72101664543,0.079815716,13.98432,0.8447379,1.4945554,7.9815717,[-0.867 -0.701 -0.282 -0.444 -0.582],351.41,100.0,25.122086,0.021732694,8.773804e-07,98.51619,4.9905167,100
0.011509156,2.862148,1.1509156,267,466.8349,1.5482585,1.3735807,-86.15892352913824,-40.846222,9706933,26700,0.0023432549,71.63414,64.5887,0.0072423844,3.8966928,21850.445334672928,0.035423767,14.199205,0.8447266,0.7242384,3.5423768,[-0.874 -0.698 -0.277 -0.44  -0.574],377.95,100.0,29.466007,0.2343255,-9.155273e-07,98.54407,4.9924603,100
0.012877538,2.8230557,1.2877539,268,682.6892,2.5469859,2.3755145,-87.87265284731986,-42.01728,9742717,26800,0.00039332852,34.37329,39.262096,0.01779355,4.461121,21915.048455953598,0.12143722,13.351116,0.8666553,1.7793549,12.143723,[-0.871 -0.692 -0.28  -0.439 -0.574],357.84,100.0,18.916943,0.03933285,-1.6975403e-06,98.508865,4.985633,100
0.011818523,2.982108,1.1818522,269,272.96603,2.0700808,2.3489678,-82.387520936629,-40.534996,9779505,26900,0.0005735824,41.91821,48.307293,0.013911752,4.823164,21980.09499311447,0.09073278,12.750255,0.8852532,1.3911753,9.073278,[-0.879 -0.691 -0.288 -0.44  -0.552],367.88,100.0,21.873013,0.057358243,-1.7547608e-06,98.55209,4.990916,100
0.012107446,2.9405317,1.2107447,270,512.90356,1.9742258,2.3693368,-84.17653830612821,-44.572037,9815103,27000,0.0012598395,58.625687,50.652767,0.01017124,4.7075815,22042.488285064697,0.059603974,13.729187,0.887029,1.0171242,5.9603977,[-0.871 -0.692 -0.28  -0.441 -0.534],355.98,100.0,28.959152,0.12598395,4.386902e-07,98.52707,4.989474,100
0.057852387,2.8418837,5.7852387,271,339803.03,258.32327,56.321934,-85.6942893540217,-47.79789,9849269,27100,4.278511e-06,1.2520912,0.38711184,0.51376826,35.06023,22103.58584213257,5.1683397,15.204258,0.91178775,51.376823,516.834,[-0.864 -0.686 -0.282 -0.434 -0.532],341.66,100.0,28.067387,0.0004278511,2.0217894e-06,98.49837,4.7663727,100
0.01248022,3.1699944,1.248022,272,721.31836,4.818545,3.9812431,-86.73915480995653,-41.668274,9879698,27200,0.00010496338,27.661871,20.753153,0.02018204,5.393982,22159.017559289932,0.11246219,13.942384,0.8945424,2.018204,11.24622,[-0.838 -0.69  -0.279 -0.454 -0.507],304.29,100.0,26.495802,0.010496338,-2.1839141e-06,98.429886,4.987614,100
0.28511828,2.7895737,28.51183,273,61627496.0,6906.7485,783.7433,-76.87631413318951,-50.494186,9912600,27300,4.9556697e-08,1.025914,0.014478593,2.8004663,646.9588,22217.713989257812,28.149248,16.886574,0.81527954,280.04663,2814.9248,[-0.834 -0.677 -0.286 -0.445 -0.524],329.02,100.0,27.887625,4.9556697e-06,1.5258789e-06,98.5327,3.7974114,100
0.013267372,2.662724,1.3267374,274,7782.9224,13.007416,9.442239,-76.31195216436096,-42.41015,9946941,27400,2.8763901e-05,12.807215,7.687922,0.034617674,8.468451,22279.94676065445,0.22770175,15.171408,0.82764596,3.4617674,22.770176,[-0.859 -0.702 -0.283 -0.459 -0.604],343.41,100.0,24.675264,0.0028763902,-1.9836425e-06,98.55556,4.98369,100
0.01107378,2.550634,1.1073781,275,1184.8617,2.1004107,2.9783905,-84.16212420250733,-47.62784,9977521,27500,0.0006194216,32.452435,47.609737,0.015976336,4.8915076,22333.156540632248,0.1482309,16.398016,0.84370255,1.5976336,14.82309,[-0.858 -0.69  -0.287 -0.462 -0.591],305.8,100.0,27.88278,0.06194216,-9.918213e-07,98.449554,4.994634,100
0.009963052,2.655359,0.9963053,276,223.46632,1.0917835,0.18464124,-79.84893636723196,-46.8946,10008892,27600,0.0051553324,92.69449,91.59325,0.0027969899,2.7730865,22388.94534635544,0.018313918,15.86315,0.8443832,0.27969897,1.8313919,[-0.865 -0.698 -0.287 -0.462 -0.575],313.71,100.0,38.114,0.51553327,-2.2888183e-07,98.49094,4.999815,100
0.017618716,2.8752766,1.7618717,277,34087.254,43.485508,20.29987,-89.36149210678921,-40.399136,10041126,27700,3.3094593e-06,2.9459076,2.2996166,0.10112805,15.637671,22445.26030063629,1.0138253,13.599524,0.8500535,10.112805,101.38253,[-0.865 -0.702 -0.285 -0.463 -0.575],322.34,100.0,23.59462,0.00033094594,-1.6593933e-06,98.44554,4.9620514,100
0.010866967,2.8922138,1.0866967,278,413.4681,1.5011057,2.1203709,-88.12752285630893,-40.741646,10069523,27800,0.0017676726,69.73815,66.61756,0.0071584806,4.7196636,22496.20253777504,0.04218887,16.62263,0.8533748,0.715848,4.2188873,[-0.871 -0.733 -0.294 -0.493 -0.569],283.97,100.0,32.07733,0.17676726,1.0299683e-06,98.37932,4.995667,100
0.013075127,2.5638976,1.3075128,279,9873.936,10.939192,9.759531,-80.95229774044901,-51.08927,10101906,27900,5.6409437e-05,6.2613187,9.141443,0.050590906,8.342577,22554.133328199387,0.48323062,16.700813,0.84570557,5.0590906,48.323063,[-0.86  -0.754 -0.291 -0.505 -0.566],323.83,100.0,29.11612,0.005640944,-4.1007996e-07,98.50003,4.9846478,100
0.011762337,2.7756507,1.1762336,280,485.87823,1.3510423,1.4965519,-82.7396436959334,-43.586258,10131821,28000,0.002561995,66.15218,74.01693,0.008413696,4.0524936,22607.72279882431,0.055538613,16.27076,0.8504338,0.84136957,5.5538616,[-0.865 -0.753 -0.3   -0.515 -0.573],299.15,100.0,31.404905,0.2561995,-1.7929077e-06,98.44684,4.991196,100
0.018213531,2.81979,1.8213533,281,35433.98,33.889664,19.994434,-80.6625357460083,-42.971344,10161376,28100,2.604729e-06,4.3829412,2.9507523,0.08507051,15.866791,22659.279247045517,0.84285337,16.239948,0.8491299,8.507052,84.28534,[-0.869 -0.765 -0.3   -0.525 -0.569],295.55,100.0,34.23838,0.0002604729,-1.1062622e-06,98.45415,4.9591007,100
0.0161338,2.6693397,1.6133801,282,5774.6875,14.429083,8.581213,-79.05315738475112,-47.289246,10194458,28200,7.813733e-05,9.07951,6.9304476,0.051054772,6.795234,22718.638609409332,0.34933677,15.3126,0.8455161,5.1054773,34.933678,[-0.863 -0.77  -0.31  -0.517 -0.57 ],330.82,100.0,22.91416,0.007813733,-1.4305115e-06,98.52208,4.9694247,100
0.010533664,2.7191796,1.0533663,283,524.58795,1.5359763,1.7897265,-80.96838856152387,-45.25202,10224053,28300,0.0012004841,72.23611,65.10517,0.0065304404,4.136038,22770.334671020508,0.032717504,18.058657,0.8435981,0.65304404,3.2717505,[-0.864 -0.777 -0.324 -0.525 -0.573],295.95,100.0,33.447563,0.12004841,-7.6293944e-08,98.45282,4.9973326,100
0.0120867705,2.635719,1.2086769,284,1356.534,3.334055,3.0788379,-79.61737636735262,-47.468204,10254482,28400,0.0006687578,21.246948,29.993507,0.02326996,4.357464,22824.628892183304,0.1728919,18.52042,0.83529365,2.3269958,17.28919,[-0.872 -0.773 -0.323 -0.527 -0.575],304.29,100.0,27.870884,0.066875786,1.7547608e-06,98.4767,4.989577,100
0.0117145395,2.6819706,1.171454,285,1102.1757,4.8927264,6.572713,-80.92514967262078,-44.83494,10285001,28500,0.00018451225,28.794626,20.438501,0.018421534,7.4226627,22879.44878435135,0.10470185,18.054655,0.8325675,1.8421535,10.470185,[-0.876 -0.777 -0.321 -0.521 -0.584],305.19,100.0,31.043816,0.018451225,3.8146973e-07,98.46968,4.9914346,100
0.010255805,2.5447075,1.0255804,286,249.65894,1.0704242,0.5262739,-73.1563794630518,-48.54387,10320842,28600,0.0041590175,93.02004,93.420906,0.0028093632,3.0281224,22943.25427389145,0.016782224,16.423319,0.83541083,0.28093633,1.6782224,[-0.877 -0.782 -0.327 -0.514 -0.586],358.41,100.0,31.738155,0.41590175,-8.773804e-07,98.59177,4.998721,100
0.018155947,2.7552962,1.8155947,287,8934.863,13.952328,12.231676,-87.63842457063183,-42.652756,10357122,28700,1.4839671e-05,8.297926,7.167263,0.060356457,11.057819,23007.726915359497,0.4862265,13.91893,0.8341379,6.035646,48.62265,[-0.884 -0.782 -0.329 -0.512 -0.584],362.8,100.0,30.249985,0.0014839672,6.1035155e-07,98.51688,4.959386,100
