BatchSize,VarVanillaIw,VarDiscRet,Delta,MaxVanillaIw,AvgRet,AvgVanillaIw,IterType,VarJ,eRenyi2,Bound,ESSClassic,MinVanillaIw,VarNormIw,J,AvgNormIw,AvgDiscRet,ESSRenyi,VarRet,MaxNormIw,MinNormIw,VanillaAvgRet,EpsThisIter,AvgEpLen
300,1.30348,2615.85965774,0.7,5.05102,-72.4840963541,1.22481,1,45.5339,1.23851,-90.2176,160.772142145,0.751585,9.65435e-06,-72.6713,0.00333333,-72.4840963541,242.225588041,2615.85965774,0.0137464,0.00204544,-72.4840963541,100,103.17
300,,7250.50947451,0.7,1.0,-84.2469632284,1.0,2,84.7231,1.0,-111.555,100.0,1.0,3.50449e-18,-84.247,0.01,-84.2469632284,300.0,7250.50947451,0.01,0.01,-84.2469632284,100,115.9
300,,3747.06087475,0.7,1.0,-76.9736998849,1.0,2,73.8717,1.0,-99.9203,200.000000102,1.0,2.1793e-19,-80.6103,0.005,-76.9736998849,300.0,3747.06087475,0.005,0.005,-76.9736998849,100,109.05
300,0.629606,1369.16139659,0.7,2.7365,-67.9062486114,0.942388,1,40.0985,1.4586,-89.1799,175.790543663,7.21554e-05,7.8771e-06,-70.1383,0.00333333,-67.9062486114,205.676165737,1369.16139659,0.0096793,2.55222e-07,-67.9062486114,100,97.46
300,,7189.33098885,0.7,1.0,-86.4349188919,1.0,2,84.3649,1.0,-113.743,100.0,1.0,3.50449e-18,-86.4349,0.01,-86.4349188919,300.0,7189.33098885,0.01,0.01,-86.4349188919,100,119.43
300,,1381.38924479,0.7,1.0,-68.7334424484,1.0,2,65.7331,1.0,-96.8941,200.000000102,1.0,2.1793e-19,-77.5842,0.005,-68.7334424484,300.0,1381.38924479,0.005,0.005,-68.7334424484,100,98.55
300,0.664159,3781.34521282,0.7,1.88991,-76.7331747089,1.02309,1,68.2273,1.28516,-91.3887,183.778624493,0.000538666,7.05015e-06,-73.515,0.00333333,-76.7331747089,233.433546155,3781.34521282,0.00615748,1.75502e-06,-76.7331747089,100,107.64
300,,8172.84353449,0.7,1.0,-92.2378903668,1.0,2,89.9506,1.0,-119.546,100.0,1.0,3.50449e-18,-92.2379,0.01,-92.2378903668,300.0,8172.84353449,0.01,0.01,-92.2378903668,100,126.09
300,,8248.87572837,0.7,1.0,-89.8778405082,1.0,2,90.1673,1.0,-110.368,200.000000102,1.0,2.1793e-19,-91.0579,0.005,-89.8778405082,300.0,8248.87572837,0.005,0.005,-89.8778405082,100,123.24
400,11823.2,10336.6692877,0.7,1856.44,-76.7331747089,11.9728,,368.294,5.64502,-134.1,3.60557843469,0.529127,0.000916437,-96.6396,0.00333333,-97.1029613481,70.8589042821,3781.34521282,0.516848,0.000147314,-76.7331747089,100,107.64
400,0.349428,9326.86309213,0.7,1.57921,-93.912729592,0.96389,1,80.2822,1.15564,-93.7698,290.875759545,0.00780027,2.35062e-06,-79.0914,0.0025,-93.912729592,346.128907375,9326.86309213,0.00409593,2.02312e-05,-93.912729592,100,127.79
400,,6099.37122379,0.7,1.0,-82.172417026,1.0,2,77.707,1.0,-109.481,100.0,1.0,3.50449e-18,-82.1724,0.01,-82.172417026,400.0,6099.37122379,0.01,0.01,-82.172417026,100,113.68
400,,8349.13685678,0.7,1.0,-88.6140524307,1.0,2,84.6309,1.0,-104.703,200.000000102,1.0,2.1793e-19,-85.3932,0.005,-88.6140524307,400.0,8349.13685678,0.005,0.005,-88.6140524307,100,121.06
400,,4901.58799051,0.7,1.0,-78.9468962115,1.0,2,80.0105,1.0,-99.0109,299.999969474,1.0,5.43914e-20,-83.2445,0.00333333,-78.9468962115,400.0,4901.58799051,0.00333333,0.00333333,-78.9468962115,100,110.33
400,1.02078,7204.27714236,0.7,4.83913,-85.2130805728,1.23406,1,70.3186,1.27002,-94.0317,239.720840259,0.704871,4.1893e-06,-78.6442,0.0025,-85.2130805728,314.95685051,7204.27714236,0.00980329,0.00142795,-85.2130805728,100,116.86
400,,2609.88452065,0.7,1.0,-73.2647959179,1.0,2,50.831,1.0,-100.572,100.0,1.0,3.50449e-18,-73.2648,0.01,-73.2647959179,400.0,2609.88452065,0.01,0.01,-73.2647959179,100,103.96
400,,10370.1631415,0.7,1.0,-96.7594859807,1.0,2,81.0131,1.0,-104.324,200.000000102,1.0,2.1793e-19,-85.0121,0.005,-96.7594859807,400.0,10370.1631415,0.005,0.005,-96.7594859807,100,131.35
400,,3755.78842896,0.7,1.0,-75.8464861502,1.0,2,75.0566,1.0,-97.7248,299.999969474,1.0,5.43914e-20,-81.9569,0.00333333,-75.8464861502,400.0,3755.78842896,0.00333333,0.00333333,-75.8464861502,100,107.14
400,0.110674,4997.89380662,0.7,1.61377,-76.617298537,1.06929,1,73.9936,1.06566,-93.5344,364.778837431,0.729753,6.04977e-07,-79.4378,0.0025,-76.617298537,375.352603065,4997.89380662,0.003773,0.00170617,-76.617298537,100,107.35
400,,10397.9024721,0.7,1.0,-96.4569002371,1.0,2,101.459,1.0,-123.765,100.0,1.0,3.50449e-18,-96.4569,0.01,-96.4569002371,400.0,10397.9024721,0.01,0.01,-96.4569002371,100,130.69
400,,7146.95103534,0.7,1.0,-88.3488586476,1.0,2,93.2799,1.0,-111.713,200.000000102,1.0,2.1793e-19,-92.4029,0.005,-88.3488586476,400.0,7146.95103534,0.005,0.005,-88.3488586476,100,121.16
400,,4967.25308883,0.7,1.0,-77.102956754,1.0,2,86.5562,1.0,-103.069,299.999969474,1.0,5.43914e-20,-87.3029,0.00333333,-77.102956754,400.0,4967.25308883,0.00333333,0.00333333,-77.102956754,100,107.97
400,0.455743,1433.8754165,0.7,7.80395,-70.3105412522,1.02836,1,79.1729,1.19149,-95.6489,279.745568411,0.00187735,2.69344e-06,-80.7446,0.0025,-70.3105412522,335.715199036,1433.8754165,0.0189718,4.56393e-06,-70.3105412522,100,100.61
400,,7118.71073043,0.7,1.0,-87.712903879,1.0,2,83.9495,1.0,-115.021,100.0,1.0,3.50449e-18,-87.7129,0.01,-87.712903879,400.0,7118.71073043,0.01,0.01,-87.712903879,100,121.15
400,,6062.58806442,0.7,1.0,-82.8383493863,1.0,2,80.8126,1.0,-104.586,200.000000102,1.0,2.1793e-19,-85.2756,0.005,-82.8383493863,400.0,6062.58806442,0.005,0.005,-82.8383493863,100,114.85
400,,3738.49419749,0.7,1.0,-75.5913175935,1.0,2,74.8888,1.0,-97.8141,299.999969474,1.0,5.43914e-20,-82.0475,0.00333333,-75.5913175935,400.0,3738.49419749,0.00333333,0.00333333,-75.5913175935,100,106.93
400,0.294434,6014.72782023,0.7,2.27829,-83.999267775,1.10821,1,73.4209,1.08961,-95.2251,322.805140362,0.608427,1.49838e-06,-80.9722,0.0025,-83.999267775,367.10262779,6014.72782023,0.00513956,0.00137254,-83.999267775,100,116.26
400,,7139.6431542,0.7,1.0,-87.9792464444,1.0,2,84.0729,1.0,-115.288,100.0,1.0,3.50449e-18,-87.9792,0.01,-87.9792464444,400.0,7139.6431542,0.01,0.01,-87.9792464444,100,121.37
400,,2568.7367213,0.7,1.0,-69.6265393223,1.0,2,69.9275,1.0,-98.1128,200.000000102,1.0,2.1793e-19,-78.8029,0.005,-69.6265393223,400.0,2568.7367213,0.005,0.005,-69.6265393223,100,100.29
400,,8317.87630831,0.7,1.0,-88.0587481673,1.0,2,77.6134,1.0,-97.6547,299.999969474,1.0,5.43914e-20,-81.8882,0.00333333,-88.0587481673,400.0,8317.87630831,0.00333333,0.00333333,-88.0587481673,100,120.26
400,0.323964,3770.55078966,0.7,1.41574,-78.4244536881,0.993352,1,77.0935,1.13881,-92.7189,301.319164912,0.111181,2.05197e-06,-78.1478,0.0025,-78.4244536881,351.244492183,3770.55078966,0.00356304,0.000279813,-78.4244536881,100,110.39
400,,4941.45972127,0.7,1.0,-79.3298160477,1.0,2,69.9432,1.0,-106.638,100.0,1.0,3.50449e-18,-79.3298,0.01,-79.3298160477,400.0,4941.45972127,0.01,0.01,-79.3298160477,100,110.99
400,,8135.02697207,0.7,1.0,-92.5946999149,1.0,2,80.727,1.0,-105.272,200.000000102,1.0,2.1793e-19,-85.9622,0.005,-92.5946999149,400.0,8135.02697207,0.005,0.005,-92.5946999149,100,126.6
400,,9339.22846362,0.7,1.0,-93.4077661645,1.0,2,86.2487,1.0,-104.211,299.999969474,1.0,5.43914e-20,-88.4441,0.00333333,-93.4077661645,400.0,9339.22846362,0.00333333,0.00333333,-93.4077661645,100,126.76
400,0.38444,4939.23486993,0.7,1.56802,-80.0765657812,1.05135,1,88.0537,1.15708,-98.194,296.970938054,0.00125148,2.17376e-06,-83.5066,0.0025,-80.0765657812,345.698700788,4939.23486993,0.00372858,2.97588e-06,-80.0765657812,100,111.66
400,,4976.63903256,0.7,1.0,-77.5245676105,1.0,2,70.1917,1.0,-104.833,100.0,1.0,3.50449e-18,-77.5246,0.01,-77.5245676105,400.0,4976.63903256,0.01,0.01,-77.5245676105,100,108.7
400,,9374.06331337,0.7,1.0,-92.7389924796,1.0,2,84.6255,1.0,-104.442,200.000000102,1.0,2.1793e-19,-85.1318,0.005,-92.7389924796,400.0,9374.06331337,0.005,0.005,-92.7389924796,100,126.27
400,,8325.5225281,0.7,1.0,-88.4726314564,1.0,2,86.7422,1.0,-102.012,299.999969474,1.0,5.43914e-20,-86.2454,0.00333333,-88.4726314564,400.0,8325.5225281,0.00333333,0.00333333,-88.4726314564,100,120.91
400,0.361254,8334.06042106,0.7,1.50813,-88.4551575951,1.12502,1,90.6265,1.13061,-97.519,311.353538096,0.0170783,1.78391e-06,-83.0004,0.0025,-88.4551575951,353.791431491,8334.06042106,0.00335134,3.79511e-05,-88.4551575951,100,120.78
400,,6119.71132186,0.7,1.0,-81.0189193442,1.0,2,77.8365,1.0,-108.327,100.0,1.0,3.50449e-18,-81.0189,0.01,-81.0189193442,400.0,6119.71132186,0.01,0.01,-81.0189193442,100,111.54
400,,6141.3477726,0.7,1.0,-80.7314669892,1.0,2,77.9054,1.0,-100.185,200.000000102,1.0,2.1793e-19,-80.8752,0.005,-80.7314669892,400.0,6141.3477726,0.005,0.005,-80.7314669892,100,111.95
400,,8133.21891007,0.7,1.0,-92.6452425255,1.0,2,82.2248,1.0,-100.565,299.999969474,1.0,5.43914e-20,-84.7986,0.00333333,-92.6452425255,400.0,8133.21891007,0.00333333,0.00333333,-92.6452425255,100,126.71
400,52.7566,7091.47483365,0.7,38.3591,-88.940522943,2.22576,1,55.9279,1.54304,-87.134,34.4155398031,0.553413,6.65577e-05,-70.1729,0.0025,-88.940522943,259.228669824,7091.47483365,0.0430854,0.000621599,-88.940522943,100,122.8
400,,6008.46424827,0.7,1.0,-83.8603214699,1.0,2,77.1257,1.0,-111.168,100.0,1.0,3.50449e-18,-83.8603,0.01,-83.8603214699,400.0,6008.46424827,0.01,0.01,-83.8603214699,100,115.88
400,,7183.77961875,0.7,1.0,-85.9486057921,1.0,2,80.8162,1.0,-104.214,200.000000102,1.0,2.1793e-19,-84.9045,0.005,-85.9486057921,400.0,7183.77961875,0.005,0.005,-85.9486057921,100,117.97
400,,6076.8463434,0.7,1.0,-82.0524093753,1.0,2,79.758,1.0,-99.7202,299.999969474,1.0,5.43914e-20,-83.9538,0.00333333,-82.0524093753,400.0,6076.8463434,0.00333333,0.00333333,-82.0524093753,100,113.96
400,4.16193,6037.05949627,0.7,24.6485,-84.0305657384,1.24805,1,69.6785,1.43952,-92.5235,109.132247929,0.650404,1.66997e-05,-76.1412,0.0025,-84.0305657384,277.869986776,6037.05949627,0.0493739,0.00130284,-84.0305657384,100,116.74
400,,4939.3859161,0.7,1.0,-77.8139328185,1.0,2,69.9285,1.0,-105.122,100.0,1.0,3.50449e-18,-77.8139,0.01,-77.8139328185,400.0,4939.3859161,0.01,0.01,-77.8139328185,100,108.3
400,,7165.08004654,0.7,1.0,-87.6771700382,1.0,2,77.5631,1.0,-102.055,200.000000102,1.0,2.1793e-19,-82.7456,0.005,-87.6771700382,400.0,7165.08004654,0.005,0.005,-87.6771700382,100,120.82
400,,1358.20350805,0.7,1.0,-69.9281282277,1.0,2,67.0478,1.0,-94.2396,299.999969474,1.0,5.43914e-20,-78.4731,0.00333333,-69.9281282277,400.0,1358.20350805,0.00333333,0.00333333,-69.9281282277,100,100.44
400,0.720412,12481.5541817,0.7,4.37449,-101.803434611,1.17719,1,79.0186,1.1791,-96.2035,263.406031056,0.741347,3.24916e-06,-81.377,0.0025,-101.803434611,339.242572909,12481.5541817,0.00929015,0.00157441,-101.803434611,100,136.03
400,,4956.4401468,0.7,1.0,-79.2565578724,1.0,2,70.0491,1.0,-106.565,100.0,1.0,3.50449e-18,-79.2566,0.01,-79.2565578724,400.0,4956.4401468,0.01,0.01,-79.2565578724,100,110.71
400,,8200.60182205,0.7,1.0,-91.5803559461,1.0,2,80.9364,1.0,-104.728,200.000000102,1.0,2.1793e-19,-85.4185,0.005,-91.5803559461,400.0,8200.60182205,0.005,0.005,-91.5803559461,100,125.57
400,,3796.402264,0.7,1.0,-74.8641330086,1.0,2,75.1312,1.0,-97.6669,299.999969474,1.0,5.43914e-20,-81.9004,0.00333333,-74.8641330086,400.0,3796.402264,0.00333333,0.00333333,-74.8641330086,100,105.03
400,0.527196,7254.63942047,0.7,2.44835,-84.3305539784,1.14889,1,71.5247,1.23939,-93.6357,286.040358143,0.198191,2.49628e-06,-78.4348,0.0025,-84.3305539784,322.738383674,7254.63942047,0.00532763,0.000431266,-84.3305539784,100,116.07
400,,4952.90260853,0.7,1.0,-80.1185613956,1.0,2,70.0241,1.0,-107.427,100.0,1.0,3.50449e-18,-80.1186,0.01,-80.1185613956,400.0,4952.90260853,0.01,0.01,-80.1185613956,100,111.78
400,,6072.78006447,0.7,1.0,-82.5834563173,1.0,2,73.8866,1.0,-100.661,200.000000102,1.0,2.1793e-19,-81.351,0.005,-82.5834563173,400.0,6072.78006447,0.005,0.005,-82.5834563173,100,114.17
400,,2556.57938602,0.7,1.0,-73.525859984,1.0,2,67.0579,1.0,-94.5092,299.999969474,1.0,5.43914e-20,-78.7426,0.00333333,-73.525859984,400.0,2556.57938602,0.00333333,0.00333333,-73.525859984,100,104.68
400,0.0694355,3758.72343967,0.7,1.20826,-76.3109921408,1.0005,1,66.4863,1.03067,-91.6444,374.114887081,0.344602,4.3354e-07,-77.7824,0.0025,-76.3109921408,388.098751204,3758.72343967,0.00301914,0.000861075,-76.3109921408,100,107.42
400,,8303.69857056,0.7,1.0,-89.0192104714,1.0,2,90.6679,1.0,-116.328,100.0,1.0,3.50449e-18,-89.0192,0.01,-89.0192104714,400.0,8303.69857056,0.01,0.01,-89.0192104714,100,121.85
400,,7194.18978337,0.7,1.0,-85.2351260045,1.0,2,87.6073,1.0,-106.437,200.000000102,1.0,2.1793e-19,-87.1272,0.005,-85.2351260045,400.0,7194.18978337,0.005,0.005,-85.2351260045,100,117.46
400,,7208.62807363,0.7,1.0,-85.1857869016,1.0,2,86.5816,1.0,-102.247,299.999969474,1.0,5.43914e-20,-86.48,0.00333333,-85.1857869016,400.0,7208.62807363,0.00333333,0.00333333,-85.1857869016,100,117.3
400,0.0595209,3775.73475476,0.7,1.42229,-76.6102528922,1.01953,1,80.1233,1.03589,-97.2564,378.387398713,0.595308,3.5789e-07,-83.3594,0.0025,-76.6102528922,386.140592078,3775.73475476,0.00348762,0.00145976,-76.6102528922,100,107.82
400,,8329.11487308,0.7,1.0,-88.9240714368,1.0,2,90.8065,1.0,-116.232,100.0,1.0,3.50449e-18,-88.9241,0.01,-88.9240714368,400.0,8329.11487308,0.01,0.01,-88.9240714368,100,121.39
400,,4950.34381215,0.7,1.0,-79.4700627318,1.0,2,81.2138,1.0,-103.507,200.000000102,1.0,2.1793e-19,-84.1971,0.005,-79.4700627318,400.0,4950.34381215,0.005,0.005,-79.4700627318,100,110.82
400,,6042.09437626,0.7,1.0,-83.4262236571,1.0,2,79.9446,1.0,-99.7066,299.999969474,1.0,5.43914e-20,-83.9401,0.00333333,-83.4262236571,400.0,6042.09437626,0.00333333,0.00333333,-83.4262236571,100,115.79
400,0.182074,8335.9632352,0.7,1.36639,-87.6447108215,1.01878,1,86.1668,1.07857,-97.1987,340.429142428,0.0731059,1.09639e-06,-83.0182,0.0025,-87.6447108215,370.860759681,8335.9632352,0.00335299,0.000179395,-87.6447108215,100,120.11
400,,7209.49161442,0.7,1.0,-85.2713275938,1.0,2,84.4831,1.0,-112.58,100.0,1.0,3.50449e-18,-85.2713,0.01,-85.2713275938,400.0,7209.49161442,0.01,0.01,-85.2713275938,100,117.26
400,,7178.15582728,0.7,1.0,-86.1869732121,1.0,2,84.3925,1.0,-105.039,200.000000102,1.0,2.1793e-19,-85.7291,0.005,-86.1869732121,400.0,7178.15582728,0.005,0.005,-86.1869732121,100,118.95
400,,4956.10650745,0.7,1.0,-77.6643835421,1.0,2,79.9877,1.0,-98.8075,299.999969474,1.0,5.43914e-20,-83.0409,0.00333333,-77.6643835421,400.0,4956.10650745,0.00333333,0.00333333,-77.6643835421,100,108.59
400,13.3348,10457.8962662,0.7,19.5873,-95.1380298781,1.54019,1,55.9405,1.6016,-89.7659,60.539494408,0.0187851,3.51333e-05,-72.4859,0.0025,-95.1380298781,249.750855256,10457.8962662,0.0317937,3.04916e-05,-95.1380298781,100,128.9
400,,6092.62004952,0.7,1.0,-82.1383640189,1.0,2,77.664,1.0,-109.446,100.0,1.0,3.50449e-18,-82.1384,0.01,-82.1383640189,400.0,6092.62004952,0.01,0.01,-82.1383640189,100,113.7
400,,7218.57276619,0.7,1.0,-86.1807082191,1.0,2,81.1981,1.0,-103.469,200.000000102,1.0,2.1793e-19,-84.1595,0.005,-86.1807082191,400.0,7218.57276619,0.005,0.005,-86.1807082191,100,118.15
400,,4909.49398894,0.7,1.0,-79.4292066564,1.0,2,77.592,1.0,-98.3493,299.999969474,1.0,5.43914e-20,-82.5828,0.00333333,-79.4292066564,400.0,4909.49398894,0.00333333,0.00333333,-79.4292066564,100,111.77
400,0.679398,5996.03654936,0.7,2.81443,-85.3950409319,1.28014,1,76.6945,1.17336,-95.2429,282.97762199,0.113207,2.59113e-06,-80.4524,0.0025,-85.3950409319,340.900480164,5996.03654936,0.00549633,0.000221082,-85.3950409319,100,118.42
400,,3799.27777654,0.7,1.0,-75.3896194153,1.0,2,61.3293,1.0,-102.698,100.0,1.0,3.50449e-18,-75.3896,0.01,-75.3896194153,400.0,3799.27777654,0.01,0.01,-75.3896194153,100,105.82
400,,9435.66413148,0.7,1.0,-91.36615373,1.0,2,81.3333,1.0,-102.688,200.000000102,1.0,2.1793e-19,-83.3779,0.005,-91.36615373,400.0,9435.66413148,0.005,0.005,-91.36615373,100,124.46
400,,3800.31565349,0.7,1.0,-75.7651469433,1.0,2,75.3462,1.0,-96.6067,299.999969474,1.0,5.43914e-20,-80.8403,0.00333333,-75.7651469433,400.0,3800.31565349,0.00333333,0.00333333,-75.7651469433,100,106.35
400,0.306478,7157.5234629,0.7,1.45072,-86.6019882195,1.04911,1,81.6276,1.1113,-95.1133,313.047003816,0.0476367,1.74037e-06,-80.7193,0.0025,-86.6019882195,359.939083395,7157.5234629,0.00345703,0.000113518,-86.6019882195,100,119.3
400,,4939.03966096,0.7,1.0,-79.638722083,1.0,2,69.926,1.0,-106.947,100.0,1.0,3.50449e-18,-79.6387,0.01,-79.638722083,400.0,4939.03966096,0.01,0.01,-79.638722083,100,111.24
400,,8255.81856269,0.7,1.0,-90.3498226999,1.0,2,80.9947,1.0,-104.304,200.000000102,1.0,2.1793e-19,-84.9943,0.005,-90.3498226999,400.0,8255.81856269,0.005,0.005,-90.3498226999,100,123.6
400,,9320.36999049,0.7,1.0,-93.2426728155,1.0,2,86.396,1.0,-103.51,299.999969474,1.0,5.43914e-20,-87.7437,0.00333333,-93.2426728155,400.0,9320.36999049,0.00333333,0.00333333,-93.2426728155,100,127.14
400,35.1562,6083.16967346,0.7,39.0549,-83.8892553727,1.87683,1,57.5798,1.56056,-91.6993,36.5109543836,0.709717,6.23784e-05,-74.6421,0.0025,-83.8892553727,256.318050902,6083.16967346,0.0520225,0.000945369,-83.8892553727,100,116.17
400,,7127.39608219,0.7,1.0,-88.3403913254,1.0,2,84.0007,1.0,-115.649,100.0,1.0,3.50449e-18,-88.3404,0.01,-88.3403913254,400.0,7127.39608219,0.01,0.01,-88.3403913254,100,121.42
400,,3732.39376869,0.7,1.0,-76.6155997729,1.0,2,73.5525,1.0,-101.788,200.000000102,1.0,2.1793e-19,-82.478,0.005,-76.6155997729,400.0,3732.39376869,0.005,0.005,-76.6155997729,100,108.22
400,,6075.22677688,0.7,1.0,-82.0407612121,1.0,2,74.91,1.0,-98.0987,299.999969474,1.0,5.43914e-20,-82.3323,0.00333333,-82.0407612121,400.0,6075.22677688,0.00333333,0.00333333,-82.0407612121,100,113.83
400,0.142924,136.699870865,0.7,1.74101,-63.9403569221,1.05038,1,66.2246,1.0342,-90.9678,354.225659589,0.379077,8.09649e-07,-77.0821,0.0025,-63.9403569221,386.77155494,136.699870865,0.00414378,0.000902241,-63.9403569221,100,92.46
400,,8223.17772018,0.7,1.0,-90.9796747229,1.0,2,90.2272,1.0,-118.288,100.0,1.0,3.50449e-18,-90.9797,0.01,-90.9796747229,400.0,8223.17772018,0.01,0.01,-90.9796747229,100,124.93
400,,9386.34217227,0.7,1.0,-92.406473985,1.0,2,93.3661,1.0,-111.003,200.000000102,1.0,2.1793e-19,-91.6931,0.005,-92.406473985,400.0,9386.34217227,0.005,0.005,-92.406473985,100,126.05
400,,2582.22096015,0.7,1.0,-71.19961926,1.0,2,82.2006,1.0,-100.628,299.999969474,1.0,5.43914e-20,-84.8619,0.00333333,-71.19961926,400.0,2582.22096015,0.00333333,0.00333333,-71.19961926,100,101.33
400,0.30103,6007.29734163,0.7,1.50263,-84.2099517748,1.18731,1,80.0225,1.12673,-95.7057,329.758705301,0.0243011,1.33462e-06,-81.2121,0.0025,-84.2099517748,355.010880096,6007.29734163,0.00316394,5.11683e-05,-84.2099517748,100,117.3
400,,4924.68034789,0.7,1.0,-78.864682422,1.0,2,69.8243,1.0,-106.173,100.0,1.0,3.50449e-18,-78.8647,0.01,-78.864682422,400.0,4924.68034789,0.01,0.01,-78.864682422,100,110.56
400,,6083.25523112,0.7,1.0,-82.0386367723,1.0,2,73.8339,1.0,-99.7623,200.000000102,1.0,2.1793e-19,-80.4517,0.005,-82.0386367723,400.0,6083.25523112,0.005,0.005,-82.0386367723,100,113.89
400,,4930.09225274,0.7,1.0,-79.9050598966,1.0,2,72.5348,1.0,-96.0365,299.999969474,1.0,5.43914e-20,-80.2695,0.00333333,-79.9050598966,400.0,4930.09225274,0.00333333,0.00333333,-79.9050598966,100,111.37
400,0.215841,6046.66838094,0.7,2.24039,-82.9703379372,1.13377,1,76.0996,1.04447,-93.6787,342.61515941,0.134979,1.04946e-06,-79.7237,0.0025,-82.9703379372,382.969020586,6046.66838094,0.00494016,0.000297634,-82.9703379372,100,115.3
400,,3737.99867683,0.7,1.0,-78.5119335593,1.0,2,60.8327,1.0,-105.82,100.0,1.0,3.50449e-18,-78.5119,0.01,-78.5119335593,400.0,3737.99867683,0.01,0.01,-78.5119335593,100,110.49
400,,4946.20132414,0.7,1.0,-80.4822218563,1.0,2,65.5717,1.0,-98.807,200.000000102,1.0,2.1793e-19,-79.4971,0.005,-80.4822218563,400.0,4946.20132414,0.005,0.005,-80.4822218563,100,112.15
400,,4923.24395825,0.7,1.0,-80.3291274308,1.0,2,67.0169,1.0,-95.5409,299.999969474,1.0,5.43914e-20,-79.7744,0.00333333,-80.3291274308,400.0,4923.24395825,0.00333333,0.00333333,-80.3291274308,100,112.23
400,111.172,9327.78628569,0.7,107.208,-93.235396989,2.20648,1,117.58,1.50271,-89.5973,16.8226126846,0.674443,0.000142716,-72.8593,0.0025,-93.235396989,266.185169169,9327.78628569,0.12147,0.000764161,-93.235396989,100,126.69
400,,4918.52651971,0.7,1.0,-79.7461615807,1.0,2,69.7807,1.0,-107.055,100.0,1.0,3.50449e-18,-79.7462,0.01,-79.7461615807,400.0,4918.52651971,0.01,0.01,-79.7461615807,100,111.64
400,,2584.55504373,0.7,1.0,-70.8173502666,1.0,2,61.1061,1.0,-94.5917,200.000000102,1.0,2.1793e-19,-75.2818,0.005,-70.8173502666,400.0,2584.55504373,0.005,0.005,-70.8173502666,100,101.26
400,,3757.26708898,0.7,1.0,-75.3798013209,1.0,2,61.0672,1.0,-91.0809,299.999969474,1.0,5.43914e-20,-75.3144,0.00333333,-75.3798013209,400.0,3757.26708898,0.00333333,0.00333333,-75.3798013209,100,106.0
400,0.235632,8251.07360834,0.7,1.32779,-90.4086491559,1.04421,1,70.1878,1.10218,-91.0558,329.065606663,0.142414,1.35065e-06,-76.721,0.0025,-90.4086491559,362.917126517,8251.07360834,0.00317895,0.000340962,-90.4086491559,100,123.94
400,,2570.80298766,0.7,1.0,-73.4851655562,1.0,2,50.4489,1.0,-100.793,100.0,1.0,3.50449e-18,-73.4852,0.01,-73.4851655562,400.0,2570.80298766,0.01,0.01,-73.4851655562,100,104.96
400,,9358.5410836,0.7,1.0,-92.3872593871,1.0,2,77.4232,1.0,-102.246,200.000000102,1.0,2.1793e-19,-82.9362,0.005,-92.3872593871,400.0,9358.5410836,0.005,0.005,-92.3872593871,100,125.4
400,,2580.99282469,0.7,1.0,-72.1413688385,1.0,2,69.813,1.0,-95.1045,299.999969474,1.0,5.43914e-20,-79.3379,0.00333333,-72.1413688385,400.0,2580.99282469,0.00333333,0.00333333,-72.1413688385,100,102.35
400,2.7267,2577.63384121,0.7,6.19298,-70.8630546875,1.48885,1,44.9771,1.31181,-87.2958,179.614007481,0.0339255,7.68799e-06,-71.6571,0.0025,-70.8630546875,304.922147437,2577.63384121,0.0103989,5.69657e-05,-70.8630546875,100,100.84
400,,1389.74261372,0.7,1.0,-68.656304318,1.0,2,37.0924,1.0,-95.9601,100.0,1.0,3.50449e-18,-68.6563,0.01,-68.656304318,400.0,1389.74261372,0.01,0.01,-68.656304318,100,98.37
400,,9314.69204039,0.7,1.0,-93.1407922256,1.0,2,73.8144,1.0,-100.208,200.000000102,1.0,2.1793e-19,-80.8985,0.005,-93.1407922256,400.0,9314.69204039,0.005,0.005,-93.1407922256,100,126.48
400,,3767.97720265,0.7,1.0,-74.4845463583,1.0,2,69.8924,1.0,-94.527,299.999969474,1.0,5.43914e-20,-78.7605,0.00333333,-74.4845463583,400.0,3767.97720265,0.00333333,0.00333333,-74.4845463583,100,105.28
400,0.0473281,6146.59932008,0.7,1.15395,-80.5526712863,1.05248,1,72.8051,1.01873,-92.569,383.647515911,0.13312,2.67039e-07,-78.7876,0.0025,-80.5526712863,392.646555131,6146.59932008,0.00274103,0.000316208,-80.5526712863,100,111.45
400,,3790.99282577,0.7,1.0,-75.7763098583,1.0,2,61.2624,1.0,-103.082,100.0,1.0,3.50449e-18,-75.7763,0.01,-75.7763098583,400.0,3790.99282577,0.01,0.01,-75.7763098583,100,106.5
400,,6104.89905151,0.7,1.0,-81.5386806296,1.0,2,70.0483,1.0,-97.9671,200.000000102,1.0,2.1793e-19,-78.6575,0.005,-81.5386806296,400.0,6104.89905151,0.005,0.005,-81.5386806296,100,113.32
400,,6131.92063779,0.7,1.0,-81.2442759269,1.0,2,72.775,1.0,-95.2862,299.999969474,1.0,5.43914e-20,-79.5198,0.00333333,-81.2442759269,400.0,6131.92063779,0.00333333,0.00333333,-81.2442759269,100,112.07
400,1759.18,4887.83452197,0.7,377.744,-80.1300967574,5.50781,1,63.8044,1.0,-81.2218,6.79749836963,0.411945,0.000362437,-67.5677,0.0025,-80.1300967574,400.0,4887.83452197,0.171458,0.000186982,-80.1300967574,100,112.37
