Bound,EpsThisIter,AvgEpLen,Delta,VarRet,MaxVanillaIw,IterType,VarDiscRet,ESSRenyi,VanillaAvgRet,MinVanillaIw,AvgVanillaIw,eRenyi2,BatchSize,VarNormIw,VarJ,MinNormIw,VarVanillaIw,AvgDiscRet,ESSClassic,AvgRet,J,AvgNormIw,MaxNormIw
88.2869,100,500.0,0.7,6.7000555636,1.0,2,6.7000555636,500.0,92.89084661,1.0,1.0,1.0,500,5.43914e-20,3.55377,0.00333333,,92.89084661,299.999969474,92.89084661,91.9821,0.00333333,0.00333333
86.7673,100,500.0,0.7,87.4754826853,1.0,2,87.4754826853,500.0,83.9233396432,1.0,1.0,1.0,500,5.4346e-20,6.58019,0.0025,,83.9233396432,400.0,83.9233396432,89.9674,0.0025,0.0025
86.9926,100,500.0,0.7,30.8869804476,1.0,1,30.8869804476,500.0,89.4047844111,1.0,1.0,1.0,500,5.43187e-20,6.38791,0.002,,89.4047844111,500.000006643,89.4047844111,89.8549,0.002,0.002
77.7,100,500.0,0.7,138.46570697,1.0,2,138.46570697,500.0,83.8518814579,1.0,1.0,1.0,500,3.50449e-18,11.7082,0.01,,83.8518814579,100.0,83.8518814579,83.8519,0.01,0.01
82.1529,100,500.0,0.7,9.03201087256,1.0,2,9.03201087256,500.0,89.2543643599,1.0,1.0,1.0,500,2.1793e-19,8.96148,0.005,,89.2543643599,200.000000102,89.2543643599,86.5531,0.005,0.005
83.548,100,500.0,0.7,30.5881856582,1.0,2,30.5881856582,500.0,88.3161182913,1.0,1.0,1.0,500,5.43914e-20,8.02019,0.00333333,,88.3161182913,299.999969474,88.3161182913,87.1408,0.00333333,0.00333333
84.0952,100,500.0,0.7,63.3785911261,1.0,2,63.3785911261,500.0,87.4039140917,1.0,1.0,1.0,500,5.4346e-20,7.99636,0.0025,,87.4039140917,400.0,87.4039140917,87.2066,0.0025,0.0025
84.3042,100,500.0,0.7,22.8750406238,1.0,1,22.8750406238,500.0,86.7705607034,0.999999,1.0,1.0,500,1.14374e-18,7.46412,0.002,2.51225e-13,86.7705607034,500.000006643,86.7705607034,87.1194,0.002,0.002
80.8388,100,500.0,0.7,77.6364925792,1.0,2,77.6364925792,500.0,87.1343028244,1.0,1.0,1.0,500,3.50449e-18,8.76699,0.01,,87.1343028244,100.0,87.1343028244,87.1343,0.01,0.01
81.5848,100,500.0,0.7,47.6632608144,1.0,2,47.6632608144,500.0,84.9383960922,1.0,1.0,1.0,500,2.1793e-19,7.95166,0.005,,84.9383960922,200.000000102,84.9383960922,86.0363,0.005,0.005
83.0211,100,500.0,0.7,63.2809733645,1.0,2,63.2809733645,500.0,87.917896024,1.0,1.0,1.0,500,5.43914e-20,7.98887,0.00333333,,87.917896024,299.999969474,87.917896024,86.6635,0.00333333,0.00333333
84.2285,100,500.0,0.7,43.6347859825,1.0,2,43.6347859825,500.0,89.8918553985,1.0,1.0,1.0,500,5.4346e-20,7.7859,0.0025,,89.8918553985,400.0,89.8918553985,87.4706,0.0025,0.0025
84.8992,100,500.0,0.7,9.34727444216,1.0,1,9.34727444216,500.0,89.1123648419,1.0,1.0,1.0,500,5.43187e-20,7.12589,0.002,,89.1123648419,500.000006643,89.1123648419,87.799,0.002,0.002
78.6302,100,500.0,0.7,92.2206647231,1.0,2,92.2206647231,500.0,84.8719384738,1.0,1.0,1.0,500,3.50449e-18,9.55502,0.01,,84.8719384738,100.0,84.8719384738,84.8719,0.01,0.01
83.5425,100,500.0,0.7,28.5632111352,1.0,2,28.5632111352,500.0,91.2423037294,1.0,1.0,1.0,500,2.1793e-19,8.36262,0.005,,91.2423037294,200.000000102,91.2423037294,88.0571,0.005,0.005
83.43,100,500.0,0.7,94.8326852574,1.0,2,94.8326852574,500.0,85.2343638511,1.0,1.0,1.0,500,5.43914e-20,8.9268,0.00333333,,85.2343638511,299.999969474,85.2343638511,87.1162,0.00333333,0.00333333
84.1315,100,500.0,0.7,20.1104969684,1.0,2,20.1104969684,500.0,87.9465873732,1.0,1.0,1.0,500,5.4346e-20,8.05434,0.0025,,87.9465873732,400.0,87.9465873732,87.3238,0.0025,0.0025
83.6973,100,500.0,0.7,30.8486293167,1.0,1,30.8486293167,500.0,83.4676778842,1.0,1.0,1.0,500,5.43187e-20,7.77079,0.002,,83.4676778842,500.000006643,83.4676778842,86.5526,0.002,0.002
81.8284,100,500.0,0.7,37.7098428023,1.0,2,37.7098428023,500.0,88.1480678499,1.0,1.0,1.0,500,3.50449e-18,6.11005,0.01,,88.1480678499,100.0,88.1480678499,88.1481,0.01,0.01
80.1915,100,500.0,0.7,123.512507393,1.0,2,123.512507393,500.0,81.2541625464,1.0,1.0,1.0,500,2.1793e-19,9.57531,0.005,,81.2541625464,200.000000102,81.2541625464,84.7011,0.005,0.005
82.6214,100,500.0,0.7,24.6044223448,1.0,2,24.6044223448,500.0,89.5189541445,1.0,1.0,1.0,500,5.43914e-20,8.62566,0.00333333,,89.5189541445,299.999969474,89.5189541445,86.3071,0.00333333,0.00333333
83.118,100,500.0,0.7,158.991373208,1.0,2,158.991373208,500.0,86.3183765909,1.0,1.0,1.0,500,5.4346e-20,9.75458,0.0025,,86.3183765909,400.0,86.3183765909,86.3099,0.0025,0.0025
83.6781,100,500.0,0.7,22.21785255,1.0,1,22.21785255,500.0,87.4256418032,1.0,1.0,1.0,500,5.43187e-20,8.98442,0.002,,87.4256418032,500.000006643,87.4256418032,86.533,0.002,0.002
80.8004,100,500.0,0.7,43.4854404813,1.0,2,43.4854404813,500.0,86.9028303895,1.0,1.0,1.0,500,3.50449e-18,6.5613,0.01,,86.9028303895,100.0,86.9028303895,86.9028,0.01,0.01
80.5245,100,500.0,0.7,133.596386593,1.0,2,133.596386593,500.0,83.204051397,1.0,1.0,1.0,500,2.1793e-19,9.54336,0.005,,83.204051397,200.000000102,83.204051397,85.0534,0.005,0.005
82.0835,100,500.0,0.7,73.1985431053,1.0,2,73.1985431053,500.0,87.2371502029,1.0,1.0,1.0,500,5.43914e-20,9.26997,0.00333333,,87.2371502029,299.999969474,87.2371502029,85.7813,0.00333333,0.00333333
82.8587,100,500.0,0.7,63.0692596232,1.0,2,63.0692596232,500.0,87.010656215,1.0,1.0,1.0,500,5.4346e-20,8.96338,0.0025,,87.010656215,400.0,87.010656215,86.0887,0.0025,0.0025
83.7999,100,500.0,0.7,15.1057385132,1.0,1,15.1057385132,500.0,89.0896918703,1.0,1.0,1.0,500,5.43187e-20,8.28889,0.002,,89.0896918703,500.000006643,89.0896918703,86.6889,0.002,0.002
78.2603,100,500.0,0.7,76.4147547387,1.0,2,76.4147547387,500.0,84.5185906475,1.0,1.0,1.0,500,3.50449e-18,8.69773,0.01,,84.5185906475,100.0,84.5185906475,84.5186,0.01,0.01
81.9134,100,500.0,0.7,74.3466399375,1.0,2,74.3466399375,500.0,88.6913729488,1.0,1.0,1.0,500,2.1793e-19,8.88706,0.005,,88.6913729488,200.000000102,88.6913729488,86.605,0.005,0.005
84.1022,100,500.0,0.7,9.22090098939,1.0,2,9.22090098939,500.0,90.588796421,1.0,1.0,1.0,500,5.43914e-20,7.69565,0.00333333,,90.588796421,299.999969474,90.588796421,87.9329,0.00333333,0.00333333
84.2258,100,500.0,0.7,105.495110171,1.0,2,105.495110171,500.0,86.3744176138,1.0,1.0,1.0,500,5.4346e-20,8.42512,0.0025,,86.3744176138,400.0,86.3744176138,87.5433,0.0025,0.0025
84.834,100,500.0,0.7,63.3177237807,1.0,1,63.3177237807,500.0,88.8329892461,1.0,1.0,1.0,500,1.30365e-19,8.34202,0.002,2.15868e-14,88.8329892461,500.000006643,88.8329892461,87.8012,0.002,0.002
80.7925,100,500.0,0.7,70.3585757129,1.0,2,70.3585757129,500.0,87.007086295,1.0,1.0,1.0,500,3.50449e-18,8.34595,0.01,,87.007086295,100.0,87.007086295,87.0071,0.01,0.01
83.7708,100,500.0,0.7,34.8229466898,1.0,2,34.8229466898,500.0,89.406333835,1.0,1.0,1.0,500,2.1793e-19,7.31464,0.005,,89.406333835,200.000000102,89.406333835,88.2067,0.005,0.005
84.2778,100,500.0,0.7,62.3502563207,1.0,2,62.3502563207,500.0,87.2857276566,1.0,1.0,1.0,500,5.43914e-20,7.51221,0.00333333,,87.2857276566,299.999969474,87.2857276566,87.8997,0.00333333,0.00333333
83.1394,100,500.0,0.7,96.1801959557,1.0,2,96.1801959557,500.0,81.4049859584,1.0,1.0,1.0,500,5.4346e-20,8.60457,0.0025,,81.4049859584,400.0,81.4049859584,86.276,0.0025,0.0025
84.1827,100,500.0,0.7,41.9594019488,1.0,1,41.9594019488,500.0,90.5817355076,0.999999,1.0,1.0,500,1.69149e-19,8.39673,0.002,2.06755e-14,90.5817355076,500.000006643,90.5817355076,87.1372,0.002,0.002
83.8666,100,500.0,0.7,17.3821574272,1.0,2,17.3821574272,500.0,90.3580752289,1.0,1.0,1.0,500,3.50449e-18,4.14829,0.01,,90.3580752289,100.0,90.3580752289,90.3581,0.01,0.01
85.3779,100,500.0,0.7,24.9284397458,1.0,2,24.9284397458,500.0,89.5781446939,1.0,1.0,1.0,500,2.1793e-19,4.59302,0.005,,89.5781446939,200.000000102,89.5781446939,89.9681,0.005,0.005
86.7313,100,500.0,0.7,10.3016556419,1.0,2,10.3016556419,500.0,91.5011832029,1.0,1.0,1.0,500,5.43914e-20,4.24096,0.00333333,,91.5011832029,299.999969474,91.5011832029,90.4791,0.00333333,0.00333333
86.762,100,500.0,0.7,49.4931346343,1.0,2,49.4931346343,500.0,88.5934214025,1.0,1.0,1.0,500,5.4346e-20,5.13864,0.0025,,88.5934214025,400.0,88.5934214025,90.0077,0.0025,0.0025
86.6831,100,500.0,0.7,79.7693082843,1.0,1,79.7693082843,500.0,87.9000402504,1.0,1.0,1.0,500,5.43187e-20,6.13429,0.002,,87.9000402504,500.000006643,87.9000402504,89.5862,0.002,0.002
80.3516,100,500.0,0.7,26.8456063378,1.0,2,26.8456063378,500.0,86.441217397,1.0,1.0,1.0,500,3.50449e-18,5.1553,0.01,,86.441217397,100.0,86.441217397,86.4412,0.01,0.01
82.1411,100,500.0,0.7,81.8868560359,1.0,2,81.8868560359,500.0,86.8451782494,1.0,1.0,1.0,500,2.1793e-19,7.33917,0.005,,86.8451782494,200.000000102,86.8451782494,86.6432,0.005,0.005
83.508,100,500.0,0.7,28.1571954339,1.0,2,28.1571954339,500.0,88.5061308265,1.0,1.0,1.0,500,5.43914e-20,6.78027,0.00333333,,88.5061308265,299.999969474,88.5061308265,87.2642,0.00333333,0.00333333
84.8187,100,500.0,0.7,28.6402492055,1.0,2,28.6402492055,500.0,90.4940576125,1.0,1.0,1.0,500,5.4346e-20,6.59723,0.0025,,90.4940576125,400.0,90.4940576125,88.0716,0.0025,0.0025
85.5314,100,500.0,0.7,14.3621985959,1.0,1,14.3621985959,500.0,89.9181782768,1.0,1.0,1.0,500,5.43187e-20,6.18127,0.002,,89.9181782768,500.000006643,89.9181782768,88.4409,0.002,0.002
78.7814,100,500.0,0.7,34.2453028659,1.0,2,34.2453028659,500.0,84.8396407941,1.0,1.0,1.0,500,3.50449e-18,5.82261,0.01,,84.8396407941,100.0,84.8396407941,84.8396,0.01,0.01
80.4078,100,500.0,0.7,62.7199380805,1.0,2,62.7199380805,500.0,84.9186354745,1.0,1.0,1.0,500,2.1793e-19,6.92816,0.005,,84.9186354745,200.000000102,84.9186354745,84.8791,0.005,0.005
82.6564,100,500.0,0.7,34.6326946505,1.0,2,34.6326946505,500.0,89.4931257581,1.0,1.0,1.0,500,5.43914e-20,6.93968,0.00333333,,89.4931257581,299.999969474,89.4931257581,86.4171,0.00333333,0.00333333
83.3753,100,500.0,0.7,62.1811886371,1.0,2,62.1811886371,500.0,87.2772433436,1.0,1.0,1.0,500,5.4346e-20,7.18665,0.0025,,87.2772433436,400.0,87.2772433436,86.6322,0.0025,0.0025
84.299,100,500.0,0.7,22.3446709561,1.0,1,22.3446709561,500.0,89.5318102891,1.0,1.0,1.0,500,5.43187e-20,6.86206,0.002,,89.5318102891,500.000006643,89.5318102891,87.2121,0.002,0.002
82.9802,100,500.0,0.7,11.7447607828,1.0,2,11.7447607828,500.0,89.1324134823,1.0,1.0,1.0,500,3.50449e-18,3.40989,0.01,,89.1324134823,100.0,89.1324134823,89.1324,0.01,0.01
84.7237,100,500.0,0.7,9.7563171208,1.0,2,9.7563171208,500.0,89.0449488813,1.0,1.0,1.0,500,2.1793e-19,3.26266,0.005,,89.0449488813,200.000000102,89.0449488813,89.0887,0.005,0.005
86.6032,100,500.0,0.7,7.44246332819,1.0,2,7.44246332819,500.0,92.690006512,1.0,1.0,1.0,500,5.43914e-20,3.5263,0.00333333,,92.690006512,299.999969474,92.690006512,90.2891,0.00333333,0.00333333
87.3852,100,500.0,0.7,1.7164381727,1.0,2,1.7164381727,500.0,91.4417056603,1.0,1.0,1.0,500,5.4346e-20,3.16227,0.0025,,91.4417056603,400.0,91.4417056603,90.5773,0.0025,0.0025
87.3717,100,500.0,0.7,42.7163047938,1.0,1,42.7163047938,500.0,88.824803339,1.0,1.0,1.0,500,5.43187e-20,4.11694,0.002,,88.824803339,500.000006643,88.824803339,90.2268,0.002,0.002
83.8143,100,500.0,0.7,16.4765743148,1.0,2,16.4765743148,500.0,90.1354834783,1.0,1.0,1.0,500,3.50449e-18,4.03879,0.01,,90.1354834783,100.0,90.1354834783,90.1355,0.01,0.01
82.8778,100,500.0,0.7,74.3945558575,1.0,2,74.3945558575,500.0,84.5597367494,1.0,1.0,1.0,500,2.1793e-19,7.26316,0.005,,84.5597367494,200.000000102,84.5597367494,87.3476,0.005,0.005
84.5031,100,500.0,0.7,34.9289717594,1.0,2,34.9289717594,500.0,89.8937933833,1.0,1.0,1.0,500,5.43914e-20,6.93803,0.00333333,,89.8937933833,299.999969474,89.8937933833,88.1963,0.00333333,0.00333333
83.9756,100,500.0,0.7,80.907804611,1.0,2,80.907804611,500.0,84.107081341,1.0,1.0,1.0,500,5.4346e-20,7.69819,0.0025,,84.107081341,400.0,84.107081341,87.174,0.0025,0.0025
84.91,100,500.0,0.7,11.9975739944,1.0,1,11.9975739944,500.0,90.1578954675,1.0,1.0,1.0,500,5.43187e-20,7.15611,0.002,,90.1578954675,500.000006643,90.1578954675,87.7708,0.002,0.002
79.1136,100,500.0,0.7,52.8360445195,1.0,2,52.8360445195,500.0,85.2335506023,1.0,1.0,1.0,500,3.50449e-18,7.2324,0.01,,85.2335506023,100.0,85.2335506023,85.2336,0.01,0.01
82.5366,100,500.0,0.7,104.783944315,1.0,2,104.783944315,500.0,88.8564117816,1.0,1.0,1.0,500,2.1793e-19,9.01683,0.005,,88.8564117816,200.000000102,88.8564117816,87.045,0.005,0.005
85.3509,100,500.0,0.7,10.1828497863,1.0,2,10.1828497863,500.0,93.0059115372,1.0,1.0,1.0,500,5.43914e-20,8.09065,0.00333333,,93.0059115372,299.999969474,93.0059115372,89.032,0.00333333,0.00333333
86.2446,100,500.0,0.7,9.41385271721,1.0,2,9.41385271721,500.0,90.6341917458,1.0,1.0,1.0,500,5.4346e-20,7.20453,0.0025,,90.6341917458,400.0,90.6341917458,89.4325,0.0025,0.0025
87.0941,100,500.0,0.7,19.4359546524,1.0,1,19.4359546524,500.0,91.9974825575,1.0,1.0,1.0,500,5.43187e-20,6.8136,0.002,,91.9974825575,500.000006643,91.9974825575,89.9455,0.002,0.002
79.962,100,500.0,0.7,80.8007011081,1.0,2,80.8007011081,500.0,86.3802354924,1.0,1.0,1.0,500,3.50449e-18,8.94386,0.01,,86.3802354924,100.0,86.3802354924,86.3802,0.01,0.01
82.9266,100,500.0,0.7,18.6423012682,1.0,2,18.6423012682,500.0,88.5497725712,1.0,1.0,1.0,500,2.1793e-19,7.09937,0.005,,88.5497725712,200.000000102,88.5497725712,87.465,0.005,0.005
84.555,100,500.0,0.7,4.57229564246,1.0,2,4.57229564246,500.0,89.8517398665,1.0,1.0,1.0,500,5.43914e-20,6.0312,0.00333333,,89.8517398665,299.999969474,89.8517398665,88.2606,0.00333333,0.00333333
85.2421,100,500.0,0.7,14.1216746052,1.0,2,14.1216746052,500.0,89.022961272,1.0,1.0,1.0,500,5.4346e-20,5.55749,0.0025,,89.022961272,400.0,89.022961272,88.4512,0.0025,0.0025
86.1295,100,500.0,0.7,11.0054873879,1.0,1,11.0054873879,500.0,91.1946824497,0.999999,1.0,1.0,500,4.49759e-19,5.30018,0.002,9.67563e-14,91.1946824497,500.000006643,91.1946824497,88.9999,0.002,0.002
82.0097,100,500.0,0.7,26.6636532595,1.0,2,26.6636532595,500.0,88.2670208232,1.0,1.0,1.0,500,3.50449e-18,5.1378,0.01,,88.2670208232,100.0,88.2670208232,88.267,0.01,0.01
84.2836,100,500.0,0.7,40.8581216196,1.0,2,40.8581216196,500.0,89.2722113897,1.0,1.0,1.0,500,2.1793e-19,5.80309,0.005,,89.2722113897,200.000000102,89.2722113897,88.7696,0.005,0.005
85.4223,100,500.0,0.7,12.7734232981,1.0,2,12.7734232981,500.0,89.7162450278,1.0,1.0,1.0,500,5.43914e-20,5.18314,0.00333333,,89.7162450278,299.999969474,89.7162450278,89.0852,0.00333333,0.00333333
86.3394,100,500.0,0.7,20.2701257953,1.0,2,20.2701257953,500.0,90.7907037751,1.0,1.0,1.0,500,5.4346e-20,5.0706,0.0025,,90.7907037751,400.0,90.7907037751,89.5115,0.0025,0.0025
86.8917,100,500.0,0.7,26.5831178527,1.0,1,26.5831178527,500.0,91.013857971,1.0,1.0,1.0,500,5.43187e-20,5.11795,0.002,,91.013857971,500.000006643,91.013857971,89.812,0.002,0.002
78.8882,100,500.0,0.7,27.9456982642,1.0,2,27.9456982642,500.0,85.0019832924,1.0,1.0,1.0,500,3.50449e-18,5.25987,0.01,,85.0019832924,100.0,85.0019832924,85.002,0.01,0.01
83.4396,100,500.0,0.7,6.05319987061,1.0,2,6.05319987061,500.0,90.6676171068,1.0,1.0,1.0,500,2.1793e-19,4.98541,0.005,,90.6676171068,200.000000102,90.6676171068,87.8348,0.005,0.005
83.9299,100,500.0,0.7,24.8710468126,1.0,2,24.8710468126,500.0,86.8859490714,1.0,1.0,1.0,500,5.43914e-20,4.9977,0.00333333,,86.8859490714,299.999969474,86.8859490714,87.5185,0.00333333,0.00333333
84.1473,100,500.0,0.7,29.8569377124,1.0,2,29.8569377124,500.0,86.867025776,1.0,1.0,1.0,500,5.4346e-20,5.11879,0.0025,,86.867025776,400.0,86.867025776,87.3557,0.0025,0.0025
84.3719,100,500.0,0.7,70.0408847714,1.0,1,70.0408847714,500.0,86.7850230741,1.0,1.0,1.0,500,5.43187e-20,5.90608,0.002,,86.7850230741,500.000006643,86.7850230741,87.2415,0.002,0.002
79.364,100,500.0,0.7,59.0986989519,1.0,2,59.0986989519,500.0,85.8937559055,1.0,1.0,1.0,500,3.50449e-18,7.64903,0.01,,85.8937559055,100.0,85.8937559055,85.8938,0.01,0.01
83.3951,100,500.0,0.7,17.3197972368,1.0,2,17.3197972368,500.0,90.130749297,1.0,1.0,1.0,500,2.1793e-19,6.50501,0.005,,90.130749297,200.000000102,90.130749297,88.0123,0.005,0.005
85.0884,100,500.0,0.7,14.5038480172,1.0,2,14.5038480172,500.0,90.5504744028,1.0,1.0,1.0,500,5.43914e-20,5.86755,0.00333333,,90.5504744028,299.999969474,90.5504744028,88.8583,0.00333333,0.00333333
85.8017,100,500.0,0.7,21.7253057563,1.0,2,21.7253057563,500.0,89.6913692106,1.0,1.0,1.0,500,5.4346e-20,5.59716,0.0025,,89.6913692106,400.0,89.6913692106,89.0666,0.0025,0.0025
86.2601,100,500.0,0.7,18.1432666792,1.0,1,18.1432666792,500.0,89.6351849455,1.0,1.0,1.0,500,5.43187e-20,5.35786,0.002,,89.6351849455,500.000006643,89.6351849455,89.1803,0.002,0.002
75.3561,100,500.0,0.7,120.401465485,1.0,2,120.401465485,500.0,81.7256916264,1.0,1.0,1.0,500,3.50449e-18,10.9178,0.01,,81.7256916264,100.0,81.7256916264,81.7257,0.01,0.01
80.4559,100,500.0,0.7,9.05986446714,1.0,2,9.05986446714,500.0,88.1941537656,1.0,1.0,1.0,500,2.1793e-19,8.63386,0.005,,88.1941537656,200.000000102,88.1941537656,84.9599,0.005,0.005
81.597,100,500.0,0.7,80.5319218669,1.0,2,80.5319218669,500.0,85.9037285834,1.0,1.0,1.0,500,5.43914e-20,8.74467,0.00333333,,85.9037285834,299.999969474,85.9037285834,85.2745,0.00333333,0.00333333
83.2764,100,500.0,0.7,18.6299654668,1.0,2,18.6299654668,500.0,90.0535925801,1.0,1.0,1.0,500,5.4346e-20,8.13912,0.0025,,90.0535925801,400.0,90.0535925801,86.4693,0.0025,0.0025
83.9016,100,500.0,0.7,109.082112954,1.0,1,109.082112954,500.0,87.9448909623,1.0,1.0,1.0,500,5.43187e-20,8.65695,0.002,,87.9448909623,500.000006643,87.9448909623,86.7644,0.002,0.002
78.8229,100,500.0,0.7,51.3546959977,1.0,2,51.3546959977,500.0,85.0934788131,1.0,1.0,1.0,500,3.50449e-18,7.1303,0.01,,85.0934788131,100.0,85.0934788131,85.0935,0.01,0.01
80.9819,100,500.0,0.7,49.269835331,1.0,2,49.269835331,500.0,85.7383367352,1.0,1.0,1.0,500,2.1793e-19,7.06492,0.005,,85.7383367352,200.000000102,85.7383367352,85.4159,0.005,0.005
83.2552,100,500.0,0.7,48.6639160094,1.0,2,48.6639160094,500.0,89.7947626486,1.0,1.0,1.0,500,5.43914e-20,7.32089,0.00333333,,89.7947626486,299.999969474,89.7947626486,86.8755,0.00333333,0.00333333
84.1468,100,500.0,0.7,13.645229825,1.0,2,13.645229825,500.0,88.5016087187,1.0,1.0,1.0,500,5.4346e-20,6.63849,0.0025,,88.5016087187,400.0,88.5016087187,87.282,0.0025,0.0025
84.8356,100,500.0,0.7,18.9042368433,1.0,1,18.9042368433,500.0,89.0713109643,0.999997,1.0,1.0,500,2.51213e-18,6.28577,0.00199999,5.97582e-13,89.0713109643,500.000006643,89.0713109643,87.6399,0.002,0.002
85.1691,100,500.0,0.7,26.5474010265,1.0,2,26.5474010265,500.0,91.3741031928,1.0,1.0,1.0,500,3.50449e-18,5.12659,0.01,,91.3741031928,100.0,91.3741031928,91.3741,0.01,0.01
84.8677,100,500.0,0.7,35.3186250587,1.0,2,35.3186250587,500.0,87.1604426434,1.0,1.0,1.0,500,2.1793e-19,5.92135,0.005,,87.1604426434,200.000000102,87.1604426434,89.2673,0.005,0.005
85.9909,100,500.0,0.7,16.3632362849,1.0,2,16.3632362849,500.0,90.445888516,1.0,1.0,1.0,500,5.43914e-20,5.39291,0.00333333,,90.445888516,299.999969474,90.445888516,89.6602,0.00333333,0.00333333
86.2586,100,500.0,0.7,64.8091588688,1.0,2,64.8091588688,500.0,88.9833664163,1.0,1.0,1.0,500,5.4346e-20,6.15945,0.0025,,88.9833664163,400.0,88.9833664163,89.491,0.0025,0.0025
86.504,100,500.0,0.7,51.1046210152,1.0,1,51.1046210152,500.0,89.0118137356,1.0,1.0,1.0,500,5.43187e-20,6.36447,0.002,,89.0118137356,500.000006643,89.0118137356,89.3951,0.002,0.002
81.9015,100,500.0,0.7,20.3501741579,1.0,2,20.3501741579,500.0,88.1441197828,1.0,1.0,1.0,500,3.50449e-18,4.4885,0.01,,88.1441197828,100.0,88.1441197828,88.1441,0.01,0.01
81.5411,100,500.0,0.7,65.8972807005,1.0,2,65.8972807005,500.0,83.76637161,1.0,1.0,1.0,500,2.1793e-19,6.89084,0.005,,83.76637161,200.000000102,83.76637161,85.9552,0.005,0.005
82.6532,100,500.0,0.7,36.2136573461,1.0,2,36.2136573461,500.0,87.0860089546,1.0,1.0,1.0,500,5.43914e-20,6.62498,0.00333333,,87.0860089546,299.999969474,87.0860089546,86.3322,0.00333333,0.00333333
84.466,100,500.0,0.7,29.1413661119,1.0,2,29.1413661119,500.0,91.7800319495,1.0,1.0,1.0,500,5.4346e-20,6.75982,0.0025,,91.7800319495,400.0,91.7800319495,87.6941,0.0025,0.0025
85.2516,100,500.0,0.7,15.0528380556,1.0,1,15.0528380556,500.0,89.9179058123,1.0,1.0,1.0,500,5.43187e-20,6.35042,0.002,,89.9179058123,500.000006643,89.9179058123,88.1389,0.002,0.002
82.2721,100,500.0,0.7,9.34422754878,1.0,2,9.34422754878,500.0,88.3543747759,1.0,1.0,1.0,500,3.50449e-18,3.04151,0.01,,88.3543747759,100.0,88.3543747759,88.3544,0.01,0.01
85.6166,100,500.0,0.7,8.03696954079,1.0,2,8.03696954079,500.0,91.8079503953,1.0,1.0,1.0,500,2.1793e-19,3.40375,0.005,,91.8079503953,200.000000102,91.8079503953,90.0812,0.005,0.005
85.4359,100,500.0,0.7,26.2316149588,1.0,2,26.2316149588,500.0,87.0812831904,1.0,1.0,1.0,500,5.43914e-20,4.28718,0.00333333,,87.0812831904,299.999969474,87.0812831904,89.0812,0.00333333,0.00333333
84.8857,100,500.0,0.7,28.9239732728,1.0,2,28.9239732728,500.0,84.9267248933,1.0,1.0,1.0,500,5.4346e-20,4.9173,0.0025,,84.9267248933,400.0,84.9267248933,88.0426,0.0025,0.0025
85.5214,100,500.0,0.7,8.99956921607,1.0,1,8.99956921607,500.0,89.5547507895,1.0,1.0,1.0,500,5.43187e-20,4.63591,0.002,,89.5547507895,500.000006643,89.5547507895,88.345,0.002,0.002
83.4609,100,500.0,0.7,15.2317581349,1.0,2,15.2317581349,500.0,89.7645805885,1.0,1.0,1.0,500,3.50449e-18,3.88323,0.01,,89.7645805885,100.0,89.7645805885,89.7646,0.01,0.01
85.3029,100,500.0,0.7,29.2090797066,1.0,2,29.2090797066,500.0,89.779981899,1.0,1.0,1.0,500,2.1793e-19,4.69023,0.005,,89.779981899,200.000000102,89.779981899,89.7723,0.005,0.005
86.0461,100,500.0,0.7,11.7639360906,1.0,2,11.7639360906,500.0,89.5414117077,1.0,1.0,1.0,500,5.43914e-20,4.30807,0.00333333,,89.5414117077,299.999969474,89.5414117077,89.6953,0.00333333,0.00333333
85.9101,100,500.0,0.7,55.368091129,1.0,2,55.368091129,500.0,87.4195180678,1.0,1.0,1.0,500,5.4346e-20,5.34737,0.0025,,87.4195180678,400.0,87.4195180678,89.1264,0.0025,0.0025
86.5015,100,500.0,0.7,7.95221990227,1.0,1,7.95221990227,500.0,90.3857129306,1.0,1.0,1.0,500,5.43187e-20,4.97029,0.002,,90.3857129306,500.000006643,90.3857129306,89.3783,0.002,0.002
79.9196,100,500.0,0.7,218.205403076,1.0,2,218.205403076,500.0,86.3247174819,1.0,1.0,1.0,500,3.50449e-18,14.6977,0.01,,86.3247174819,100.0,86.3247174819,86.3247,0.01,0.01
82.3342,100,500.0,0.7,83.562850288,1.0,2,83.562850288,500.0,87.4019778537,1.0,1.0,1.0,500,2.1793e-19,12.2338,0.005,,87.4019778537,200.000000102,87.4019778537,86.8633,0.005,0.005
83.3596,100,500.0,0.7,25.4207800369,1.0,2,25.4207800369,500.0,87.4460872286,1.0,1.0,1.0,500,5.43914e-20,10.4039,0.00333333,,87.4460872286,299.999969474,87.4460872286,87.0576,0.00333333,0.00333333
83.9733,100,500.0,0.7,62.2830818888,1.0,2,62.2830818888,500.0,87.5305305181,1.0,1.0,1.0,500,5.4346e-20,9.83046,0.0025,,87.5305305181,400.0,87.5305305181,87.1758,0.0025,0.0025
84.8374,100,500.0,0.7,33.4555056804,1.0,1,33.4555056804,500.0,89.8626017169,1.0,1.0,1.0,500,5.43187e-20,9.2244,0.002,,89.8626017169,500.000006643,89.8626017169,87.7132,0.002,0.002
83.15,100,500.0,0.7,51.5066243606,1.0,2,51.5066243606,500.0,89.4418133221,1.0,1.0,1.0,500,3.50449e-18,7.14084,0.01,,89.4418133221,100.0,89.4418133221,89.4418,0.01,0.01
