MinNormIw,VarVanillaIw,VanillaAvgRet,VarRet,AvgVanillaIw,VarDiscRet,Bound,AvgNormIw,AvgEpLen,IterType,EpsThisIter,ESSClassic,MaxNormIw,VarJ,AvgDiscRet,VarNormIw,AvgRet,MinVanillaIw,BatchSize,J,eRenyi2,MaxVanillaIw,ESSRenyi
0.005,,222.3511207228126,63060.344454007994,1.0,63060.344454007994,139.36688,0.0049999994,500.0,2,100,200.00000010221265,0.005,270.89206,222.3511207228126,2.179301e-19,222.3511207228126,1.0,500,204.31833,1.0,1.0,500.0
0.0033333334,,204.94470880596234,114901.67389494054,1.0,114901.67389494054,149.81119,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,294.68512,204.94470880596234,5.4391416e-20,204.94470880596234,1.0,500,204.52715,1.0,1.0,500.0
0.0025,,153.14856042311857,68720.84824555769,1.0,68720.84824555769,144.29706,0.0024999997,500.0,2,100,400.0,0.0025,287.4593,153.14856042311857,5.434597e-20,153.14856042311857,1.0,500,191.68248,1.0,1.0,500.0
0.002,,197.30071953307248,104965.94473619114,1.0,104965.94473619114,150.42336,0.0020000003,500.0,1,100,500.00000664260017,0.002,294.7789,197.30071953307248,5.431875e-20,197.30071953307248,1.0,500,192.80615,1.0,1.0,500.0
0.01,,193.48977887436118,84717.87241341302,1.0,84717.87241341302,123.65866,0.009999998,500.0,2,100,100.0,0.01,289.60437,193.48977887436118,3.5044917e-18,193.48977887436118,1.0,500,193.48978,1.0,1.0,500.0
0.005,,190.08517622641037,77593.617199725,1.0,77593.617199725,142.40942,0.0049999994,500.0,2,100,200.00000010221265,0.005,283.45563,190.08517622641037,2.179301e-19,190.08517622641037,1.0,500,191.78748,1.0,1.0,500.0
0.0033333334,,242.69234883870428,81667.08899117947,1.0,81667.08899117947,154.5769,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,284.7643,242.69234883870428,5.4391416e-20,242.69234883870428,1.0,500,208.75578,1.0,1.0,500.0
0.0025,,239.73752630464912,62721.239629321,1.0,62721.239629321,169.5809,0.0024999997,500.0,2,100,400.0,0.0025,276.6252,239.73752630464912,5.434597e-20,239.73752630464912,1.0,500,216.50119,1.0,1.0,500.0
0.002,,106.83213479313912,70960.9965705565,1.0,70960.9965705565,152.60063,0.0020000003,500.0,1,100,500.00000664260017,0.002,277.83426,106.83213479313912,5.431875e-20,106.83213479313912,1.0,500,194.56741,1.0,1.0,500.0
0.01,,176.25790441826953,79721.00073204572,1.0,79721.00073204572,106.04687,0.009999998,500.0,2,100,100.0,0.01,280.93378,176.25790441826953,3.5044917e-18,176.25790441826953,1.0,500,176.2579,1.0,1.0,500.0
0.005,,225.81871037922897,101559.05222357692,1.0,101559.05222357692,131.01703,0.0049999994,500.0,2,100,200.00000010221265,0.005,300.57892,225.81871037922897,2.179301e-19,225.81871037922897,1.0,500,201.0383,1.0,1.0,500.0
0.0033333334,,211.1632124109349,90756.64094263555,1.0,90756.64094263555,147.24115,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,300.34024,211.1632124109349,5.4391416e-20,211.1632124109349,1.0,500,204.41327,1.0,1.0,500.0
0.0025,,201.6625669114386,86277.3000829994,1.0,86277.3000829994,154.21307,0.0024999997,500.0,2,100,400.0,0.0025,298.3425,201.6625669114386,5.434597e-20,201.6625669114386,1.0,500,203.72559,1.0,1.0,500.0
0.002,,179.43237660429247,91833.21534619498,1.0,91833.21534619498,154.58162,0.0020000003,500.0,1,100,500.00000664260017,0.002,299.1388,179.43237660429247,5.431875e-20,179.43237660429247,1.0,500,198.86696,1.0,1.0,500.0
0.01,,185.9217325917302,101964.90543313567,1.0,101964.90543313567,119.10407,0.009999998,500.0,2,100,100.0,0.01,317.7188,185.9217325917302,3.5044917e-18,185.9217325917302,1.0,500,185.92172,1.0,1.0,500.0
0.005,,189.55227778062945,98563.25485820479,1.0,98563.25485820479,128.13153,0.0049999994,500.0,2,100,200.00000010221265,0.005,315.06305,189.55227778062945,2.179301e-19,189.55227778062945,1.0,500,187.737,1.0,1.0,500.0
0.0033333334,,159.2969417779472,86758.11016232579,1.0,86758.11016232579,129.58932,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,308.19867,159.2969417779472,5.4391416e-20,159.2969417779472,1.0,500,178.25699,1.0,1.0,500.0
0.0025,,172.40152055001894,106051.60866604181,1.0,106051.60866604181,127.29701,0.0024999997,500.0,2,100,400.0,0.0025,312.2403,172.40152055001894,5.434597e-20,172.40152055001894,1.0,500,176.79312,1.0,1.0,500.0
0.002,,136.58622036544838,90789.16910570014,1.0,90789.16910570014,124.481094,0.0020000003,500.0,1,100,500.00000664260017,0.002,310.2098,136.58622036544838,5.431875e-20,136.58622036544838,1.0,500,168.75175,1.0,1.0,500.0
0.01,,179.34805084497086,104302.201729977,1.0,104302.201729977,90.23909,0.009999998,500.0,2,100,100.0,0.01,321.33966,179.34805084497086,3.5044917e-18,179.34805084497086,1.0,500,179.34805,1.0,1.0,500.0
0.005,,185.33925580282673,92460.17824359695,1.0,92460.17824359695,92.16009,0.0049999994,500.0,2,100,200.00000010221265,0.005,312.09988,185.33925580282673,2.179301e-19,185.33925580282673,1.0,500,182.34366,1.0,1.0,500.0
0.0033333334,,207.50584106579845,111223.91932768354,1.0,111223.91932768354,117.09649,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,319.03314,207.50584106579845,5.4391416e-20,207.50584106579845,1.0,500,190.73106,1.0,1.0,500.0
0.0025,,174.21337116818907,91491.83787059445,1.0,91491.83787059445,122.83221,0.0024999997,500.0,2,100,400.0,0.0025,314.6935,174.21337116818907,5.434597e-20,174.21337116818907,1.0,500,186.60162,1.0,1.0,500.0
0.002,,221.53664345994557,97979.93668673444,1.0,97979.93668673444,136.55157,0.0020000003,500.0,1,100,500.00000664260017,0.002,314.35794,221.53664345994557,5.431875e-20,221.53664345994557,1.0,500,193.58867,1.0,1.0,500.0
0.01,,244.6691435703319,85485.10376121559,1.0,85485.10376121559,149.46426,0.009999998,500.0,2,100,100.0,0.01,290.91278,244.6691435703319,3.5044917e-18,244.6691435703319,1.0,500,244.66914,1.0,1.0,500.0
0.005,,195.68678349483366,81901.026818421,1.0,81901.026818421,152.63327,0.0049999994,500.0,2,100,200.00000010221265,0.005,288.88742,195.68678349483366,2.179301e-19,195.68678349483366,1.0,500,220.17795,1.0,1.0,500.0
0.0033333334,,171.6504568399537,113077.45725138442,1.0,113077.45725138442,138.92583,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,305.73874,171.6504568399537,5.4391416e-20,171.6504568399537,1.0,500,204.00212,1.0,1.0,500.0
0.0025,,165.87543502693018,90561.04022420423,1.0,90561.04022420423,138.11272,0.0024999997,500.0,2,100,400.0,0.0025,304.62033,165.87543502693018,5.434597e-20,165.87543502693018,1.0,500,194.47044,1.0,1.0,500.0
0.002,,187.54287316155504,79831.61420210276,1.0,79831.61420210276,142.67708,0.0020000003,500.0,1,100,500.00000664260017,0.002,300.08197,187.54287316155504,5.431875e-20,187.54287316155504,1.0,500,193.08496,1.0,1.0,500.0
0.01,,175.02218778024988,100618.21962214427,1.0,100618.21962214427,74.54351,0.009999998,500.0,2,100,100.0,0.01,315.61374,175.02218778024988,3.5044917e-18,175.02218778024988,1.0,500,175.02217,1.0,1.0,500.0
0.005,,127.45518926797479,67785.20430498026,1.0,67785.20430498026,80.18954,0.0049999994,500.0,2,100,200.00000010221265,0.005,289.69873,127.45518926797479,2.179301e-19,127.45518926797479,1.0,500,151.23868,1.0,1.0,500.0
0.0033333334,,183.95455762323695,79118.35660645699,1.0,79118.35660645699,104.1326,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,286.8748,183.95455762323695,5.4391416e-20,183.95455762323695,1.0,500,162.14398,1.0,1.0,500.0
0.0025,,182.67112722269664,96605.20346423502,1.0,96605.20346423502,117.03642,0.0024999997,500.0,2,100,400.0,0.0025,292.7655,182.67112722269664,5.434597e-20,182.67112722269664,1.0,500,167.27576,1.0,1.0,500.0
0.002,,245.77234813025592,90893.59476772773,1.0,90893.59476772773,138.03964,0.0020000003,500.0,1,100,500.00000664260017,0.002,295.89212,245.77234813025592,5.431875e-20,245.77234813025592,1.0,500,182.97507,1.0,1.0,500.0
0.01,,222.27527571069626,106722.60287725988,1.0,106722.60287725988,113.653244,0.009999998,500.0,2,100,100.0,0.01,325.04672,222.27527571069626,3.5044917e-18,222.27527571069626,1.0,500,222.27527,1.0,1.0,500.0
0.005,,179.09470245831054,75717.09161462184,1.0,75717.09161462184,123.87762,0.0049999994,500.0,2,100,200.00000010221265,0.005,301.2869,179.09470245831054,2.179301e-19,179.09470245831054,1.0,500,200.68498,1.0,1.0,500.0
0.0033333334,,152.0402265592423,67345.62176277547,1.0,67345.62176277547,121.757126,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,288.55807,152.0402265592423,5.4391416e-20,152.0402265592423,1.0,500,184.47008,1.0,1.0,500.0
0.0025,,172.36641364039792,84808.27980156352,1.0,84808.27980156352,127.13314,0.0024999997,500.0,2,100,400.0,0.0025,288.90628,172.36641364039792,5.434597e-20,172.36641364039792,1.0,500,181.44415,1.0,1.0,500.0
0.002,,145.17470375723553,78212.02449642887,1.0,78212.02449642887,125.61302,0.0020000003,500.0,1,100,500.00000664260017,0.002,287.17578,145.17470375723553,5.431875e-20,145.17470375723553,1.0,500,174.19026,1.0,1.0,500.0
0.01,,161.93905355982565,93968.30326830623,1.0,93968.30326830623,92.95349,0.009999998,500.0,2,100,100.0,0.01,305.00592,161.93905355982565,3.5044917e-18,161.93905355982565,1.0,500,161.93904,1.0,1.0,500.0
0.005,,165.63185335822186,69338.9977312399,1.0,69338.9977312399,107.07316,0.0049999994,500.0,2,100,200.00000010221265,0.005,284.3247,165.63185335822186,2.179301e-19,165.63185335822186,1.0,500,163.78546,1.0,1.0,500.0
0.0033333334,,162.0658525333765,102617.54715738534,1.0,102617.54715738534,116.906845,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,296.24,162.0658525333765,5.4391416e-20,162.0658525333765,1.0,500,163.21225,1.0,1.0,500.0
0.0025,,152.44314658598222,86188.02326773794,1.0,86188.02326773794,120.418335,0.0024999997,500.0,2,100,400.0,0.0025,295.24884,152.44314658598222,5.434597e-20,152.44314658598222,1.0,500,160.51999,1.0,1.0,500.0
0.002,,168.9908492375577,82027.96317474873,1.0,82027.96317474873,126.346115,0.0020000003,500.0,1,100,500.00000664260017,0.002,293.24142,168.9908492375577,5.431875e-20,168.9908492375577,1.0,500,162.21413,1.0,1.0,500.0
0.01,,177.02832951989214,84682.72246553197,1.0,84682.72246553197,100.88527,0.009999998,500.0,2,100,100.0,0.01,289.54428,177.02832951989214,3.5044917e-18,177.02832951989214,1.0,500,177.02832,1.0,1.0,500.0
0.005,,197.59680702136444,85185.15644821084,1.0,85185.15644821084,124.392586,0.0049999994,500.0,2,100,200.00000010221265,0.005,290.15576,197.59680702136444,2.179301e-19,197.59680702136444,1.0,500,187.31256,1.0,1.0,500.0
0.0033333334,,173.6892781761109,82915.1408698154,1.0,82915.1408698154,131.39754,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,289.01584,173.6892781761109,5.4391416e-20,173.6892781761109,1.0,500,182.77148,1.0,1.0,500.0
0.0025,,203.87048120334714,95597.48656815186,1.0,95597.48656815186,136.81903,0.0024999997,500.0,2,100,400.0,0.0025,293.92426,203.87048120334714,5.434597e-20,203.87048120334714,1.0,500,188.04622,1.0,1.0,500.0
0.002,,143.89602000273925,64798.0272980358,1.0,64798.0272980358,133.39719,0.0020000003,500.0,1,100,500.00000664260017,0.002,286.80142,143.89602000273925,5.431875e-20,143.89602000273925,1.0,500,179.21617,1.0,1.0,500.0
0.01,,218.79123913190494,93356.89082426036,1.0,93356.89082426036,125.002914,0.009999998,500.0,2,100,100.0,0.01,304.01205,218.79123913190494,3.5044917e-18,218.79123913190494,1.0,500,218.79123,1.0,1.0,500.0
0.005,,206.26093352406662,83970.58656485476,1.0,83970.58656485476,146.20773,0.0049999994,500.0,2,100,200.00000010221265,0.005,296.33823,206.26093352406662,2.179301e-19,206.26093352406662,1.0,500,212.5261,1.0,1.0,500.0
0.0033333334,,223.86207796827134,72796.17889747022,1.0,72796.17889747022,156.20619,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,287.3944,223.86207796827134,5.4391416e-20,223.86207796827134,1.0,500,216.30476,1.0,1.0,500.0
0.0025,,268.99682185138204,71511.97886021271,1.0,71511.97886021271,177.43088,0.0024999997,500.0,2,100,400.0,0.0025,283.1368,268.99682185138204,5.434597e-20,268.99682185138204,1.0,500,229.47777,1.0,1.0,500.0
0.002,,190.37588738072137,64401.32907676902,1.0,64401.32907676902,175.10524,0.0020000003,500.0,1,100,500.00000664260017,0.002,277.72153,190.37588738072137,5.431875e-20,190.37588738072137,1.0,500,221.6574,1.0,1.0,500.0
0.01,,192.29800274382157,57294.775739068304,1.0,57294.775739068304,119.658066,0.009999998,500.0,2,100,100.0,0.01,238.16345,192.29800274382157,3.5044917e-18,192.29800274382157,1.0,500,192.298,1.0,1.0,500.0
0.005,,196.36171524980287,77468.31551044936,1.0,77468.31551044936,125.41073,0.0049999994,500.0,2,100,200.00000010221265,0.005,258.28638,196.36171524980287,2.179301e-19,196.36171524980287,1.0,500,194.32986,1.0,1.0,500.0
0.0033333334,,218.671836184743,84278.96223968844,1.0,84278.96223968844,146.1716,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,269.1065,218.671836184743,5.4391416e-20,218.671836184743,1.0,500,202.44385,1.0,1.0,500.0
0.0025,,218.33355595698404,91540.68185772651,1.0,91540.68185772651,157.6831,0.0024999997,500.0,2,100,400.0,0.0025,277.52005,218.33355595698404,5.434597e-20,218.33355595698404,1.0,500,206.41629,1.0,1.0,500.0
0.002,,242.6523703391517,82160.39091950782,1.0,82160.39091950782,170.07523,0.0020000003,500.0,1,100,500.00000664260017,0.002,279.44904,242.6523703391517,5.431875e-20,242.6523703391517,1.0,500,213.66351,1.0,1.0,500.0
0.01,,127.73134083960069,88109.55325269751,1.0,88109.55325269751,43.13192,0.009999998,500.0,2,100,100.0,0.01,295.34464,127.73134083960069,3.5044917e-18,127.73134083960069,1.0,500,127.73133,1.0,1.0,500.0
0.005,,136.20649803393212,72548.36279860287,1.0,72548.36279860287,72.1481,0.0049999994,500.0,2,100,200.00000010221265,0.005,282.0348,136.20649803393212,2.179301e-19,136.20649803393212,1.0,500,131.96892,1.0,1.0,500.0
0.0033333334,,191.75944534602587,118153.77505670024,1.0,118153.77505670024,94.4586,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,304.65433,191.75944534602587,5.4391416e-20,191.75944534602587,1.0,500,151.8991,1.0,1.0,500.0
0.0025,,186.4049743491914,87383.90508304891,1.0,87383.90508304891,110.780624,0.0024999997,500.0,2,100,400.0,0.0025,302.42593,186.4049743491914,5.434597e-20,186.4049743491914,1.0,500,160.52556,1.0,1.0,500.0
0.002,,155.19545325653812,88178.24200204367,1.0,88178.24200204367,114.96633,0.0020000003,500.0,1,100,500.00000664260017,0.002,301.0532,155.19545325653812,5.431875e-20,155.19545325653812,1.0,500,159.45955,1.0,1.0,500.0
0.01,,197.66364318925886,106474.36914142441,1.0,106474.36914142441,107.21653,0.009999998,500.0,2,100,100.0,0.01,324.6685,197.66364318925886,3.5044917e-18,197.66364318925886,1.0,500,197.66364,1.0,1.0,500.0
0.005,,178.64819820444944,83335.49791351508,1.0,83335.49791351508,124.20015,0.0049999994,500.0,2,100,200.00000010221265,0.005,306.66968,178.64819820444944,2.179301e-19,178.64819820444944,1.0,500,188.15591,1.0,1.0,500.0
0.0033333334,,239.21925240837507,70541.81082001391,1.0,70541.81082001391,152.9574,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,294.2036,239.21925240837507,5.4391416e-20,239.21925240837507,1.0,500,205.17705,1.0,1.0,500.0
0.0025,,180.6524245188204,71151.86815390525,1.0,71151.86815390525,153.82231,0.0024999997,500.0,2,100,400.0,0.0025,287.47116,180.6524245188204,5.434597e-20,180.6524245188204,1.0,500,199.04587,1.0,1.0,500.0
0.002,,193.6909823125161,81905.14257751894,1.0,81905.14257751894,157.52573,0.0020000003,500.0,1,100,500.00000664260017,0.002,286.93823,193.6909823125161,5.431875e-20,193.6909823125161,1.0,500,197.9749,1.0,1.0,500.0
0.01,,187.81031083342833,92337.23875536938,1.0,92337.23875536938,107.75115,0.009999998,500.0,2,100,100.0,0.01,302.3473,187.81031083342833,3.5044917e-18,187.81031083342833,1.0,500,187.8103,1.0,1.0,500.0
0.005,,187.86414807641341,68067.40693401429,1.0,68067.40693401429,131.22685,0.0049999994,500.0,2,100,200.00000010221265,0.005,281.78058,187.86414807641341,2.179301e-19,187.86414807641341,1.0,500,187.83722,1.0,1.0,500.0
0.0033333334,,187.36431061340372,83248.67784090027,1.0,83248.67784090027,137.96182,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,283.5589,187.36431061340372,5.4391416e-20,187.36431061340372,1.0,500,187.6796,1.0,1.0,500.0
0.0025,,267.9266923363247,86722.21298385615,1.0,86722.21298385615,163.32132,0.0024999997,500.0,2,100,400.0,0.0025,288.0545,267.9266923363247,5.434597e-20,267.9266923363247,1.0,500,207.74133,1.0,1.0,500.0
0.002,,166.81282394786416,83195.85074838056,1.0,83195.85074838056,159.8252,0.0020000003,500.0,1,100,500.00000664260017,0.002,288.30737,166.81282394786416,5.431875e-20,166.81282394786416,1.0,500,199.55566,1.0,1.0,500.0
0.01,,137.32330415989202,83894.07295308996,1.0,83894.07295308996,45.943634,0.009999998,500.0,2,100,100.0,0.01,288.1929,137.32330415989202,3.5044917e-18,137.32330415989202,1.0,500,137.3233,1.0,1.0,500.0
0.005,,159.4741654898964,86950.82702399058,1.0,86950.82702399058,72.17302,0.0049999994,500.0,2,100,200.00000010221265,0.005,291.01697,159.4741654898964,2.179301e-19,159.4741654898964,1.0,500,148.39873,1.0,1.0,500.0
0.0033333334,,181.32154697195728,96420.82944626606,1.0,96420.82944626606,97.13498,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,297.52368,181.32154697195728,5.4391416e-20,181.32154697195728,1.0,500,159.373,1.0,1.0,500.0
0.0025,,118.34085388833515,77135.66283947838,1.0,77135.66283947838,95.21525,0.0024999997,500.0,2,100,400.0,0.0025,292.91125,118.34085388833515,5.434597e-20,118.34085388833515,1.0,500,149.11496,1.0,1.0,500.0
0.002,,198.0630263868532,109753.47803019937,1.0,109753.47803019937,110.69522,0.0020000003,500.0,1,100,500.00000664260017,0.002,301.25098,198.0630263868532,5.431875e-20,198.0630263868532,1.0,500,158.90459,1.0,1.0,500.0
0.01,,199.77137453402446,78374.16373266635,1.0,78374.16373266635,127.72022,0.009999998,500.0,2,100,100.0,0.01,278.55057,199.77137453402446,3.5044917e-18,199.77137453402446,1.0,500,199.77138,1.0,1.0,500.0
0.005,,159.67660960507249,95089.2630683553,1.0,95089.2630683553,119.5935,0.0049999994,500.0,2,100,200.00000010221265,0.005,293.71124,159.67660960507249,2.179301e-19,159.67660960507249,1.0,500,179.72398,1.0,1.0,500.0
0.0033333334,,236.0576486540496,91226.35519020318,1.0,91226.35519020318,146.67123,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,297.1881,236.0576486540496,5.4391416e-20,236.0576486540496,1.0,500,198.50188,1.0,1.0,500.0
0.0025,,164.34830325689668,81483.67649887124,1.0,81483.67649887124,145.07681,0.0024999997,500.0,2,100,400.0,0.0025,294.32382,164.34830325689668,5.434597e-20,164.34830325689668,1.0,500,189.96347,1.0,1.0,500.0
0.002,,82.65698767781524,78231.44404874172,1.0,78231.44404874172,128.35437,0.0020000003,500.0,1,100,500.00000664260017,0.002,294.3355,82.65698767781524,5.431875e-20,82.65698767781524,1.0,500,168.50221,1.0,1.0,500.0
0.01,,198.93185789225768,104215.45099612519,1.0,104215.45099612519,111.36986,0.009999998,500.0,2,100,100.0,0.01,321.20602,198.93185789225768,3.5044917e-18,198.93185789225768,1.0,500,198.93185,1.0,1.0,500.0
0.005,,223.75213269306198,92844.2067835239,1.0,92844.2067835239,149.4263,0.0049999994,500.0,2,100,200.00000010221265,0.005,312.56766,223.75213269306198,2.179301e-19,223.75213269306198,1.0,500,211.34198,1.0,1.0,500.0
0.0033333334,,228.96845464033834,81139.9707244904,1.0,81139.9707244904,159.94551,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,303.27808,228.96845464033834,5.4391416e-20,228.96845464033834,1.0,500,217.21748,1.0,1.0,500.0
0.0025,,221.7996677067564,96283.45060748166,1.0,96283.45060748166,168.76404,0.0024999997,500.0,2,100,400.0,0.0025,304.6593,221.7996677067564,5.434597e-20,221.7996677067564,1.0,500,218.36302,1.0,1.0,500.0
0.002,,162.06213175193304,68530.8663514305,1.0,68530.8663514305,162.74017,0.0020000003,500.0,1,100,500.00000664260017,0.002,297.20383,162.06213175193304,5.431875e-20,162.06213175193304,1.0,500,207.10284,1.0,1.0,500.0
0.01,,156.81917093505265,75588.65020392602,1.0,75588.65020392602,90.35456,0.009999998,500.0,2,100,100.0,0.01,273.55576,156.81917093505265,3.5044917e-18,156.81917093505265,1.0,500,156.81917,1.0,1.0,500.0
0.005,,204.5221661284907,90886.72005582477,1.0,90886.72005582477,120.15491,0.0049999994,500.0,2,100,200.00000010221265,0.005,288.05243,204.5221661284907,2.179301e-19,204.5221661284907,1.0,500,180.67067,1.0,1.0,500.0
0.0033333334,,195.8177348485773,78119.00552708172,1.0,78119.00552708172,129.14328,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,284.86206,195.8177348485773,5.4391416e-20,195.8177348485773,1.0,500,185.71968,1.0,1.0,500.0
0.0025,,262.6984263431461,126062.68620004105,1.0,126062.68620004105,154.7266,0.0024999997,500.0,2,100,400.0,0.0025,305.2399,262.6984263431461,5.434597e-20,262.6984263431461,1.0,500,204.96437,1.0,1.0,500.0
0.002,,169.034458723476,96683.58484932406,1.0,96683.58484932406,152.84436,0.0020000003,500.0,1,100,500.00000664260017,0.002,306.40988,169.034458723476,5.431875e-20,169.034458723476,1.0,500,197.7784,1.0,1.0,500.0
0.01,,152.7676014667524,72089.55361439454,1.0,72089.55361439454,81.012146,0.009999998,500.0,2,100,100.0,0.01,267.14914,152.7676014667524,3.5044917e-18,152.7676014667524,1.0,500,152.7676,1.0,1.0,500.0
0.005,,264.1649426049955,103137.36015789698,1.0,103137.36015789698,136.52753,0.0049999994,500.0,2,100,200.00000010221265,0.005,299.73267,264.1649426049955,2.179301e-19,264.1649426049955,1.0,500,208.46628,1.0,1.0,500.0
0.0033333334,,157.0031491326113,84888.03941796624,1.0,84888.03941796624,132.57417,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,297.4806,157.0031491326113,5.4391416e-20,157.0031491326113,1.0,500,191.3119,1.0,1.0,500.0
0.0025,,157.56836447800853,84639.65030738791,1.0,84639.65030738791,132.00763,0.0024999997,500.0,2,100,400.0,0.0025,295.8595,157.56836447800853,5.434597e-20,157.56836447800853,1.0,500,182.876,1.0,1.0,500.0
0.002,,218.78915938929202,85782.25729323697,1.0,85782.25729323697,144.5606,0.0020000003,500.0,1,100,500.00000664260017,0.002,295.32614,218.78915938929202,5.431875e-20,218.78915938929202,1.0,500,190.05865,1.0,1.0,500.0
0.01,,184.05254047996033,108887.74587646796,1.0,108887.74587646796,92.18956,0.009999998,500.0,2,100,100.0,0.01,328.3274,184.05254047996033,3.5044917e-18,184.05254047996033,1.0,500,184.05254,1.0,1.0,500.0
0.005,,176.9632423155702,108000.24580763544,1.0,108000.24580763544,115.55096,0.0049999994,500.0,2,100,200.00000010221265,0.005,327.67685,176.9632423155702,2.179301e-19,176.9632423155702,1.0,500,180.50789,1.0,1.0,500.0
0.0033333334,,213.86686312308484,101217.58231369946,1.0,101217.58231369946,132.89233,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,324.39252,213.86686312308484,5.4391416e-20,213.86686312308484,1.0,500,191.62756,1.0,1.0,500.0
0.0025,,206.11128095874054,75717.18020571818,1.0,75717.18020571818,144.3823,0.0024999997,500.0,2,100,400.0,0.0025,312.57355,206.11128095874054,5.434597e-20,206.11128095874054,1.0,500,195.2485,1.0,1.0,500.0
0.002,,181.38092485172083,83096.63001321851,1.0,83096.63001321851,146.97884,0.0020000003,500.0,1,100,500.00000664260017,0.002,307.6454,181.38092485172083,5.431875e-20,181.38092485172083,1.0,500,192.47496,1.0,1.0,500.0
0.01,,211.9238304582771,66790.54423277442,1.0,66790.54423277442,138.52661,0.009999998,500.0,2,100,100.0,0.01,257.14322,211.9238304582771,3.5044917e-18,211.9238304582771,1.0,500,211.92383,1.0,1.0,500.0
0.005,,190.16855414797388,98309.19562865916,1.0,98309.19562865916,131.65083,0.0049999994,500.0,2,100,200.00000010221265,0.005,286.08163,190.16855414797388,2.179301e-19,190.16855414797388,1.0,500,201.04619,1.0,1.0,500.0
0.0033333334,,172.62889618168586,72152.82417526098,1.0,72152.82417526098,134.91269,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,280.27075,172.62889618168586,5.4391416e-20,172.62889618168586,1.0,500,191.57376,1.0,1.0,500.0
0.0025,,158.65324384699576,83209.17322132658,1.0,83209.17322132658,134.2737,0.0024999997,500.0,2,100,400.0,0.0025,282.3318,158.65324384699576,5.434597e-20,158.65324384699576,1.0,500,183.34363,1.0,1.0,500.0
0.002,,207.05953404022114,88001.27948327202,1.0,88001.27948327202,144.19734,0.0020000003,500.0,1,100,500.00000664260017,0.002,285.10217,207.05953404022114,5.431875e-20,207.05953404022114,1.0,500,188.08682,1.0,1.0,500.0
0.01,,200.1134861118819,81507.99482027022,1.0,81507.99482027022,131.3894,0.009999998,500.0,2,100,100.0,0.01,284.065,200.1134861118819,3.5044917e-18,200.1134861118819,1.0,500,200.11348,1.0,1.0,500.0
0.005,,182.5576106414171,101383.21035845297,1.0,101383.21035845297,114.885506,0.0049999994,500.0,2,100,200.00000010221265,0.005,301.01193,182.5576106414171,2.179301e-19,182.5576106414171,1.0,500,191.33556,1.0,1.0,500.0
0.0033333334,,190.20784975572468,90675.48801071948,1.0,90675.48801071948,128.53845,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,300.54727,190.20784975572468,5.4391416e-20,190.20784975572468,1.0,500,190.95966,1.0,1.0,500.0
0.0025,,177.6427205934698,100452.69788175884,1.0,100452.69788175884,133.57208,0.0024999997,500.0,2,100,400.0,0.0025,304.37112,177.6427205934698,5.434597e-20,177.6427205934698,1.0,500,187.63043,1.0,1.0,500.0
0.002,,148.17582555744454,101478.80478766051,1.0,101478.80478766051,131.38824,0.0020000003,500.0,1,100,500.00000664260017,0.002,307.33582,148.17582555744454,5.431875e-20,148.17582555744454,1.0,500,179.7395,1.0,1.0,500.0
0.01,,233.59352930105334,79971.06360258673,1.0,79971.06360258673,160.07814,0.009999998,500.0,2,100,100.0,0.01,281.37405,233.59352930105334,3.5044917e-18,233.59352930105334,1.0,500,233.59352,1.0,1.0,500.0
0.005,,205.35046363397913,86961.27141453745,1.0,86961.27141453745,154.29019,0.0049999994,500.0,2,100,200.00000010221265,0.005,287.80362,205.35046363397913,2.179301e-19,205.35046363397913,1.0,500,219.47202,1.0,1.0,500.0
0.0033333334,,152.77066831481295,83719.18521768421,1.0,83719.18521768421,144.0175,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,289.54556,152.77066831481295,5.4391416e-20,152.77066831481295,1.0,500,197.23824,1.0,1.0,500.0
0.0025,,139.74605607738357,95700.79237653853,1.0,95700.79237653853,114.207825,0.0024999997,500.0,2,100,400.0,0.0025,295.26794,139.74605607738357,5.434597e-20,139.74605607738357,1.0,500,182.86517,1.0,1.0,500.0
