IterType,EpsThisIter,AvgDiscRet,VarVanillaIw,J,AvgRet,VarDiscRet,VarRet,MaxNormIw,BatchSize,ESSRenyi,VarJ,MaxVanillaIw,eRenyi2,MinVanillaIw,VarNormIw,VanillaAvgRet,Bound,MinNormIw,AvgNormIw,AvgEpLen,Delta,ESSClassic,AvgVanillaIw
2,100,88.9896193859,,87.2308,88.9896193859,23.8474628197,23.8474628197,0.005,500,500.0,8.744,1.0,1.0,1.0,2.1793e-19,88.9896193859,78.9128,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.1486330337,,87.8701,89.1486330337,27.3410375241,27.3410375241,0.00333333,500,500.0,7.79818,1.0,1.0,1.0,5.43914e-20,89.1486330337,81.0784,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,89.2391028227,,88.2123,89.2391028227,44.2104578268,44.2104578268,0.0025,500,500.0,7.54335,1.0,1.0,1.0,5.4346e-20,89.2391028227,82.1735,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,88.155196581,,88.2009,88.155196581,14.6051315111,14.6051315111,0.002,500,500.0,6.95802,1.0,1.0,1.0,5.43187e-20,88.155196581,82.7996,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.0825988255,,90.0826,90.0825988255,49.0346081987,49.0346081987,0.01,500,500.0,6.96737,1.0,1.0,1.0,3.50449e-18,90.0825988255,78.1043,0.01,0.01,500.0,0.4,100.0,1.0
2,100,86.3195125764,,88.201,86.3195125764,23.7623321854,23.7623321854,0.005,500,500.0,6.29084,1.0,1.0,1.0,2.1793e-19,86.3195125764,79.7311,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.838684753,,88.0803,87.838684753,91.863851922,91.863851922,0.00333333,500,500.0,7.53176,1.0,1.0,1.0,5.43914e-20,87.838684753,81.1646,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.3334017528,,88.6435,90.3334017528,29.9908004739,29.9908004739,0.0025,500,500.0,7.13583,1.0,1.0,1.0,5.4346e-20,90.3334017528,82.6544,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.7869272461,,88.8722,89.7869272461,17.252127481,17.252127481,0.002,500,500.0,6.66042,1.0,1.0,1.0,5.43187e-20,89.7869272461,83.5154,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,83.971166186,,83.9712,83.971166186,75.6106999979,75.6106999979,0.01,500,500.0,8.65186,1.0,1.0,1.0,3.50449e-18,83.971166186,72.7934,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.9144451819,,87.4428,90.9144451819,17.4029672277,17.4029672277,0.005,500,500.0,7.62194,1.0,1.0,1.0,2.1793e-19,90.9144451819,79.1369,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.791877421,,87.5592,87.791877421,62.3670463594,62.3670463594,0.00333333,500,500.0,7.70309,1.0,1.0,1.0,5.43914e-20,87.791877421,80.7774,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.961433795,,87.9097,88.961433795,15.8874924137,15.8874924137,0.0025,500,500.0,6.98599,1.0,1.0,1.0,5.4346e-20,88.961433795,82.0365,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,85.1392444508,,87.3556,85.1392444508,30.0184507407,30.0184507407,0.002,500,500.0,6.79816,1.0,1.0,1.0,5.43187e-20,85.1392444508,82.1025,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.870513223,,90.8705,90.870513223,24.3903939282,24.3903939282,0.01,500,500.0,4.91391,1.0,1.0,1.0,3.50449e-18,90.870513223,78.9505,0.01,0.01,500.0,0.4,100.0,1.0
2,100,86.1641005541,,88.5173,86.1641005541,55.8798757252,55.8798757252,0.005,500,500.0,6.7284,1.0,1.0,1.0,2.1793e-19,86.1641005541,80.0886,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.5573243312,,89.1973,90.5573243312,22.501039231,22.501039231,0.00333333,500,500.0,6.20734,1.0,1.0,1.0,5.43914e-20,90.5573243312,82.3153,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,87.1436949536,,88.6839,87.1436949536,119.308509589,119.308509589,0.0025,500,500.0,7.69532,1.0,1.0,1.0,5.4346e-20,87.1436949536,82.7239,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,88.9479299222,,88.7367,88.9479299222,10.6688948814,10.6688948814,0.002,500,500.0,7.03548,1.0,1.0,1.0,5.43187e-20,88.9479299222,83.4059,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.6765766963,,87.6766,87.6765766963,17.3666130355,17.3666130355,0.01,500,500.0,4.14644,1.0,1.0,1.0,3.50449e-18,87.6765766963,76.2689,0.01,0.01,500.0,0.4,100.0,1.0
2,100,85.4945788815,,86.5856,85.4945788815,105.958879663,105.958879663,0.005,500,500.0,7.889,1.0,1.0,1.0,2.1793e-19,85.4945788815,78.059,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,91.3376963817,,88.1696,91.3376963817,11.9507865423,11.9507865423,0.00333333,500,500.0,7.10303,1.0,1.0,1.0,5.43914e-20,91.3376963817,81.2077,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,86.7454388525,,87.8136,86.7454388525,69.5457410679,69.5457410679,0.0025,500,500.0,7.44531,1.0,1.0,1.0,5.4346e-20,86.7454388525,81.7844,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.1937182392,,88.0896,89.1937182392,8.25970682933,8.25970682933,0.002,500,500.0,6.80341,1.0,1.0,1.0,5.43187e-20,89.1937182392,82.6969,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.235839621,,87.2358,87.235839621,22.9957921231,22.9957921231,0.01,500,500.0,4.77136,1.0,1.0,1.0,3.50449e-18,87.235839621,75.575,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.4676533904,,88.8517,90.4676533904,45.4111193746,45.4111193746,0.005,500,500.0,6.03925,1.0,1.0,1.0,2.1793e-19,90.4676533904,80.1077,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.9442374516,,89.5492,90.9442374516,16.3075250195,16.3075250195,0.00333333,500,500.0,5.53801,1.0,1.0,1.0,5.43914e-20,90.9442374516,82.4098,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.9866345571,,89.9086,90.9866345571,16.0605579497,16.0605579497,0.0025,500,500.0,5.23111,1.0,1.0,1.0,5.4346e-20,90.9866345571,83.7256,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.0347531763,,89.7338,89.0347531763,38.6431053837,38.6431053837,0.002,500,500.0,5.44657,1.0,1.0,1.0,5.43187e-20,89.0347531763,84.2036,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.9943907125,,87.9944,87.9943907125,47.9855069924,47.9855069924,0.01,500,500.0,6.89243,1.0,1.0,1.0,3.50449e-18,87.9943907125,76.1703,0.01,0.01,500.0,0.4,100.0,1.0
2,100,91.3574849273,,89.6759,91.3574849273,17.9174754538,17.9174754538,0.005,500,500.0,5.95395,1.0,1.0,1.0,2.1793e-19,91.3574849273,81.315,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.4336615682,,89.5952,89.4336615682,43.6890993886,43.6890993886,0.00333333,500,500.0,6.16956,1.0,1.0,1.0,5.43914e-20,89.4336615682,82.7685,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,85.2259537188,,88.5029,85.2259537188,65.0395667163,65.0395667163,0.0025,500,500.0,6.94437,1.0,1.0,1.0,5.4346e-20,85.2259537188,82.5908,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,92.25938519,,89.2542,92.25938519,19.0717733513,19.0717733513,0.002,500,500.0,6.67933,1.0,1.0,1.0,5.43187e-20,92.25938519,83.758,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.5050553309,,90.5051,90.5050553309,18.9010370269,18.9010370269,0.01,500,500.0,4.32574,1.0,1.0,1.0,3.50449e-18,90.5050553309,78.5615,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.4083040179,,89.9567,89.4083040179,16.8328917124,16.8328917124,0.005,500,500.0,4.24134,1.0,1.0,1.0,2.1793e-19,89.4083040179,81.5113,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.9688197614,,90.2941,90.9688197614,27.5870630467,27.5870630467,0.00333333,500,500.0,4.6178,1.0,1.0,1.0,5.43914e-20,90.9688197614,83.3984,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,89.6679873728,,90.1376,89.6679873728,27.6144414993,27.6144414993,0.0025,500,500.0,4.78551,1.0,1.0,1.0,5.4346e-20,89.6679873728,84.0908,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.5327553356,,90.2166,90.5327553356,36.2559187466,36.2559187466,0.002,500,500.0,5.05218,1.0,1.0,1.0,5.43187e-20,90.5327553356,84.8082,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.6027915163,,87.6028,87.6027915163,43.4401718951,43.4401718951,0.01,500,500.0,6.55788,1.0,1.0,1.0,3.50449e-18,87.6027915163,76.1795,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.6985830387,,87.6507,87.6985830387,55.8772536331,55.8772536331,0.005,500,500.0,7.01173,1.0,1.0,1.0,2.1793e-19,87.6985830387,79.1808,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.7133764828,,88.3383,89.7133764828,15.5491514971,15.5491514971,0.00333333,500,500.0,6.23322,1.0,1.0,1.0,5.43914e-20,89.7133764828,81.3327,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.6326842676,,88.9119,90.6326842676,16.72729547,16.72729547,0.0025,500,500.0,5.85379,1.0,1.0,1.0,5.4346e-20,90.6326842676,82.8449,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.272118597,,89.3839,91.272118597,8.65759800881,8.65759800881,0.002,500,500.0,5.47896,1.0,1.0,1.0,5.43187e-20,91.272118597,83.9575,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,86.9885361055,,86.9885,86.9885361055,19.1191710252,19.1191710252,0.01,500,500.0,4.35063,1.0,1.0,1.0,3.50449e-18,86.9885361055,75.551,0.01,0.01,500.0,0.4,100.0,1.0
2,100,88.9339679727,,87.9613,88.9339679727,22.1764104435,22.1764104435,0.005,500,500.0,4.62466,1.0,1.0,1.0,2.1793e-19,88.9339679727,79.5665,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.5019210666,,88.4748,89.5019210666,19.9224776223,19.9224776223,0.00333333,500,500.0,4.62171,1.0,1.0,1.0,5.43914e-20,89.5019210666,81.6205,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.9764496163,,88.6002,88.9764496163,66.1802538355,66.1802538355,0.0025,500,500.0,5.69622,1.0,1.0,1.0,5.4346e-20,88.9764496163,82.6642,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,87.0843316437,,88.2971,87.0843316437,87.1873462307,87.1873462307,0.002,500,500.0,6.60215,1.0,1.0,1.0,5.43187e-20,87.0843316437,82.9877,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.4920577296,,90.4921,90.4920577296,4.83108583094,4.83108583094,0.01,500,500.0,2.18696,1.0,1.0,1.0,3.50449e-18,90.4920577296,79.0371,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.6825836909,,90.5873,90.6825836909,5.62695856859,5.62695856859,0.005,500,500.0,2.27724,1.0,1.0,1.0,2.1793e-19,90.6825836909,82.3902,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,94.1383465432,,91.771,94.1383465432,8.41901431714,8.41901431714,0.00333333,500,500.0,3.00627,1.0,1.0,1.0,5.43914e-20,94.1383465432,84.8557,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,92.4378756966,,91.9377,92.4378756966,5.17452157969,5.17452157969,0.0025,500,500.0,2.85348,1.0,1.0,1.0,5.4346e-20,92.4378756966,85.9489,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.0436493224,,91.5589,90.0436493224,29.3133438185,29.3133438185,0.002,500,500.0,3.59053,1.0,1.0,1.0,5.43187e-20,90.0436493224,86.2024,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.639184124,,90.6392,90.639184124,33.4927928176,33.4927928176,0.01,500,500.0,5.75829,1.0,1.0,1.0,3.50449e-18,90.639184124,78.8857,0.01,0.01,500.0,0.4,100.0,1.0
2,100,85.0792189893,,87.8592,85.0792189893,77.0645348722,77.0645348722,0.005,500,500.0,7.9028,1.0,1.0,1.0,2.1793e-19,85.0792189893,79.5482,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.9322569332,,88.8836,90.9322569332,17.4104128086,17.4104128086,0.00333333,500,500.0,7.03421,1.0,1.0,1.0,5.43914e-20,90.9322569332,82.021,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,87.3721954506,,88.5057,87.3721954506,40.4301118078,40.4301118078,0.0025,500,500.0,6.89528,1.0,1.0,1.0,5.4346e-20,87.3721954506,82.5572,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.0652117464,,88.8176,90.0652117464,14.9970726653,14.9970726653,0.002,500,500.0,6.43385,1.0,1.0,1.0,5.43187e-20,90.0652117464,83.4971,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,86.8622627414,,86.8623,86.8622627414,49.8194026324,49.8194026324,0.01,500,500.0,7.02291,1.0,1.0,1.0,3.50449e-18,86.8622627414,75.3181,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.4384723476,,88.1504,89.4384723476,39.3315985886,39.3315985886,0.005,500,500.0,6.76675,1.0,1.0,1.0,2.1793e-19,89.4384723476,79.7431,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,93.4425624012,,89.9144,93.4425624012,10.6393964104,10.6393964104,0.00333333,500,500.0,6.34514,1.0,1.0,1.0,5.43914e-20,93.4425624012,83.0218,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.9441546611,,90.1719,90.9441546611,11.0569818611,11.0569818611,0.0025,500,500.0,5.75596,1.0,1.0,1.0,5.4346e-20,90.9441546611,84.2027,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.2219192105,,90.3819,91.2219192105,21.0364453942,21.0364453942,0.002,500,500.0,5.55396,1.0,1.0,1.0,5.43187e-20,91.2219192105,85.0429,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.9830993835,,87.9831,87.9830993835,51.434384899,51.434384899,0.01,500,500.0,7.13583,1.0,1.0,1.0,3.50449e-18,87.9830993835,76.1803,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.4940240808,,89.2386,90.4940240808,13.8289633382,13.8289633382,0.005,500,500.0,5.82078,1.0,1.0,1.0,2.1793e-19,90.4940240808,80.7624,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.4368674573,,89.638,90.4368674573,4.76645179841,4.76645179841,0.00333333,500,500.0,4.9477,1.0,1.0,1.0,5.43914e-20,90.4368674573,82.7172,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,87.3528816463,,89.0667,87.3528816463,55.0898870717,55.0898870717,0.0025,500,500.0,5.74227,1.0,1.0,1.0,5.4346e-20,87.3528816463,83.0732,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.0142197416,,89.4562,91.0142197416,32.5067510951,32.5067510951,0.002,500,500.0,5.78118,1.0,1.0,1.0,5.43187e-20,91.0142197416,84.0954,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,88.0152171272,,88.0152,88.0152171272,19.6710419081,19.6710419081,0.01,500,500.0,4.41297,1.0,1.0,1.0,3.50449e-18,88.0152171272,76.5287,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.13916108,,88.5772,89.13916108,40.9230752543,40.9230752543,0.005,500,500.0,5.50544,1.0,1.0,1.0,2.1793e-19,89.13916108,80.3104,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.1110823166,,88.7552,89.1110823166,13.594024872,13.594024872,0.00333333,500,500.0,4.97554,1.0,1.0,1.0,5.43914e-20,89.1110823166,82.0053,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.9579146551,,89.3058,90.9579146551,25.7718380092,25.7718380092,0.0025,500,500.0,5.08481,1.0,1.0,1.0,5.4346e-20,90.9579146551,83.3966,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.8235344898,,89.4094,89.8235344898,44.7596618442,44.7596618442,0.002,500,500.0,5.43963,1.0,1.0,1.0,5.43187e-20,89.8235344898,83.976,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,85.4807482392,,85.4807,85.4807482392,18.1303291988,18.1303291988,0.01,500,500.0,4.23663,1.0,1.0,1.0,3.50449e-18,85.4807482392,74.412,0.01,0.01,500.0,0.4,100.0,1.0
2,100,91.8436091592,,88.6622,91.8436091592,4.94811913739,4.94811913739,0.005,500,500.0,4.6417,1.0,1.0,1.0,2.1793e-19,91.8436091592,80.4627,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.0918210546,,88.1387,87.0918210546,58.6393590575,58.6393590575,0.00333333,500,500.0,5.85342,1.0,1.0,1.0,5.43914e-20,87.0918210546,81.4439,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.3116191421,,88.182,88.3116191421,15.8780949894,15.8780949894,0.0025,500,500.0,5.44356,1.0,1.0,1.0,5.4346e-20,88.3116191421,82.3267,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,88.717579349,,88.2891,88.717579349,54.5857177129,54.5857177129,0.002,500,500.0,5.87875,1.0,1.0,1.0,5.43187e-20,88.717579349,82.8451,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,86.7970507217,,86.797,86.7970507217,42.8561637437,42.8561637437,0.01,500,500.0,6.51365,1.0,1.0,1.0,3.50449e-18,86.7970507217,74.4883,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.0881702028,,88.4426,90.0881702028,10.2904945381,10.2904945381,0.005,500,500.0,5.3866,1.0,1.0,1.0,2.1793e-19,90.0881702028,79.7391,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,88.9992862527,,88.6282,88.9992862527,38.0068403936,38.0068403936,0.00333333,500,500.0,5.65285,1.0,1.0,1.0,5.43914e-20,88.9992862527,81.5217,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,91.2233051039,,89.277,91.2233051039,24.7854079705,24.7854079705,0.0025,500,500.0,5.60029,1.0,1.0,1.0,5.4346e-20,91.2233051039,83.1226,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.7273104857,1.20294e-13,89.3671,89.7273104857,55.4999575753,55.4999575753,0.002,500,500.0,6.00933,1.0,1.0,0.999999,5.36126e-19,89.7273104857,83.8624,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,83.6423607589,,83.6424,83.6423607589,74.6887546131,74.6887546131,0.01,500,500.0,8.59895,1.0,1.0,1.0,3.50449e-18,83.6423607589,72.0824,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.6570948593,,85.6497,87.6570948593,15.6294793868,15.6294793868,0.005,500,500.0,6.98119,1.0,1.0,1.0,2.1793e-19,87.6570948593,77.4756,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,88.0109884477,,86.4368,88.0109884477,44.7344834873,44.7344834873,0.00333333,500,500.0,6.96367,1.0,1.0,1.0,5.43914e-20,88.0109884477,79.6724,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,91.401434114,,87.678,91.401434114,16.1995584442,16.1995584442,0.0025,500,500.0,6.70823,1.0,1.0,1.0,5.4346e-20,91.401434114,81.6949,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.015140014,,88.1454,90.015140014,20.9797704643,20.9797704643,0.002,500,500.0,6.40533,1.0,1.0,1.0,5.43187e-20,90.015140014,82.7737,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,88.6665306246,,88.6665,88.6665306246,26.7791328553,26.7791328553,0.01,500,500.0,5.14892,1.0,1.0,1.0,3.50449e-18,88.6665306246,76.8368,0.01,0.01,500.0,0.4,100.0,1.0
2,100,86.344141095,,87.5053,86.344141095,40.9733697122,40.9733697122,0.005,500,500.0,5.90642,1.0,1.0,1.0,2.1793e-19,86.344141095,79.1404,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.7497703231,,88.5868,90.7497703231,8.04119975567,8.04119975567,0.00333333,500,500.0,5.31508,1.0,1.0,1.0,5.43914e-20,90.7497703231,81.7569,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,87.7726151999,,88.3833,87.7726151999,15.4926389623,15.4926389623,0.0025,500,500.0,5.0146,1.0,1.0,1.0,5.4346e-20,87.7726151999,82.4684,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.1092230512,2.35055e-11,88.9285,91.1092230512,2.99661004291,2.99661004291,0.00200003,500,500.0,4.67965,1.00001,1.0,0.999985,9.41715e-17,91.1092230512,83.638,0.00199997,0.002,500.0,0.4,499.999603661,1.0
2,100,89.5538237899,,89.5538,89.5538237899,32.359449128,32.359449128,0.01,500,500.0,5.66002,1.0,1.0,1.0,3.50449e-18,89.5538237899,77.959,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.5609146385,,89.5574,89.5609146385,13.1722650458,13.1722650458,0.005,500,500.0,4.74744,1.0,1.0,1.0,2.1793e-19,89.5609146385,81.3586,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,90.8209047048,,89.9786,90.8209047048,24.3748216688,24.3748216688,0.00333333,500,500.0,4.83983,1.0,1.0,1.0,5.43914e-20,90.8209047048,83.0104,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,91.5015679098,,90.3593,91.5015679098,33.0692172741,33.0692172741,0.0025,500,500.0,5.11737,1.0,1.0,1.0,5.4346e-20,91.5015679098,84.2564,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.2724451984,,90.3419,90.2724451984,34.3152374583,34.3152374583,0.002,500,500.0,5.26741,1.0,1.0,1.0,5.43187e-20,90.2724451984,84.8833,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.0710400299,,90.071,90.0710400299,43.7538499444,43.7538499444,0.01,500,500.0,6.58151,1.0,1.0,1.0,3.50449e-18,90.0710400299,77.9584,0.01,0.01,500.0,0.4,100.0,1.0
2,100,85.9191968418,,87.9951,85.9191968418,42.3063802642,42.3063802642,0.005,500,500.0,6.84903,1.0,1.0,1.0,2.1793e-19,85.9191968418,79.4302,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.3811646494,,88.4571,89.3811646494,17.5045294457,17.5045294457,0.00333333,500,500.0,6.12179,1.0,1.0,1.0,5.43914e-20,89.3811646494,81.4639,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,92.2206188945,,89.398,92.2206188945,22.159211173,22.159211173,0.0025,500,500.0,6.02057,1.0,1.0,1.0,5.4346e-20,92.2206188945,83.3137,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.870809433,,89.4926,89.870809433,12.0586022174,12.0586022174,0.002,500,500.0,5.60546,1.0,1.0,1.0,5.43187e-20,89.870809433,84.0506,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.5399442344,,87.5399,87.5399442344,11.6172530887,11.6172530887,0.01,500,500.0,3.39132,1.0,1.0,1.0,3.50449e-18,87.5399442344,76.0995,0.01,0.01,500.0,0.4,100.0,1.0
2,100,91.2129747929,,89.3765,91.2129747929,14.159099287,14.159099287,0.005,500,500.0,4.01648,1.0,1.0,1.0,2.1793e-19,91.2129747929,80.9827,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.790128224,,88.8477,87.790128224,39.4626506637,39.4626506637,0.00333333,500,500.0,4.93321,1.0,1.0,1.0,5.43914e-20,87.790128224,81.9942,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,85.7509302064,,88.0735,85.7509302064,20.9480859379,20.9480859379,0.0025,500,500.0,5.02347,1.0,1.0,1.0,5.4346e-20,85.7509302064,82.1382,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.5304113643,3.70052e-13,88.3649,89.5304113643,28.7874299032,28.7874299032,0.002,500,500.0,5.1213,1.0,1.0,0.999999,1.55221e-18,89.5304113643,83.0562,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.3636053412,,87.3636,87.3636053412,36.4935706529,36.4935706529,0.01,500,500.0,6.01071,1.0,1.0,1.0,3.50449e-18,87.3636053412,75.5346,0.01,0.01,500.0,0.4,100.0,1.0
2,100,90.6125802235,,88.9881,90.6125802235,21.6154969921,21.6154969921,0.005,500,500.0,5.60383,1.0,1.0,1.0,2.1793e-19,90.6125802235,80.6222,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,89.1486477331,,89.0416,89.1486477331,28.6315924125,28.6315924125,0.00333333,500,500.0,5.51266,1.0,1.0,1.0,5.43914e-20,89.1486477331,82.2109,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.2763865423,,88.8503,88.2763865423,31.3483143278,31.3483143278,0.0025,500,500.0,5.5372,1.0,1.0,1.0,5.4346e-20,88.2763865423,82.9348,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.7749583971,,89.4352,91.7749583971,8.95756451029,8.95756451029,0.002,500,500.0,5.26029,1.0,1.0,1.0,5.43187e-20,91.7749583971,84.1442,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,87.3748829107,,87.3749,87.3748829107,96.0229879913,96.0229879913,0.01,500,500.0,9.75001,1.0,1.0,1.0,3.50449e-18,87.3748829107,75.2361,0.01,0.01,500.0,0.4,100.0,1.0
2,100,87.1910367912,,87.283,87.1910367912,50.1820035064,50.1820035064,0.005,500,500.0,8.50764,1.0,1.0,1.0,2.1793e-19,87.1910367912,78.6996,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.6656403521,,87.4105,87.6656403521,20.5497243638,20.5497243638,0.00333333,500,500.0,7.42073,1.0,1.0,1.0,5.43914e-20,87.6656403521,80.4022,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,88.4725666681,,87.676,88.4725666681,55.9727496082,55.9727496082,0.0025,500,500.0,7.44078,1.0,1.0,1.0,5.4346e-20,88.4725666681,81.6067,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,91.408886182,,88.4226,91.408886182,18.2971448242,18.2971448242,0.002,500,500.0,7.08127,1.0,1.0,1.0,5.43187e-20,91.408886182,82.994,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.3093597141,,90.3094,90.3093597141,16.9330277927,16.9330277927,0.01,500,500.0,4.09435,1.0,1.0,1.0,3.50449e-18,90.3093597141,78.7468,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.5473615453,,89.9284,89.5473615453,39.9043895687,39.9043895687,0.005,500,500.0,5.31787,1.0,1.0,1.0,2.1793e-19,89.5473615453,81.5001,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,87.8450855353,,89.2339,87.8450855353,46.6953210027,46.6953210027,0.00333333,500,500.0,5.93524,1.0,1.0,1.0,5.43914e-20,87.8450855353,82.3331,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,84.081165336,,87.9457,84.081165336,124.79053026,124.79053026,0.0025,500,500.0,7.89204,1.0,1.0,1.0,5.4346e-20,84.081165336,81.9569,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,90.0817305836,5.55334e-14,88.3729,90.0817305836,16.9623610533,16.9623610533,0.002,500,500.0,7.34275,1.0,1.0,0.999999,2.26835e-19,90.0817305836,83.0043,0.002,0.002,500.0,0.4,500.000006643,1.0
