meankl,entropy,DiscEpRewMean,TimeElapsed,ev_tdlam_before,TimestepsSoFar,EpLenMean,surrgain,Var_J,optimgain,EpThisIter,EpRewMean,entloss,J_hat,EpisodesSoFar
0.00959227,2.67423,522.159671942,3562.0161786079407,0.247086346149,1755000,500.0,0.0892697,106470704152576.0,0.0892697,10,1537.95729423,,3448110.0,3510
0.00958583,2.65585,529.333318344,3571.355336666107,0.353616178036,1760000,500.0,0.0638609,57297279647744.0,0.0638609,10,1541.81684878,,3161470.75,3520
0.00974276,2.65015,519.504479217,3581.7049152851105,0.380355834961,1765000,500.0,0.0649257,27127458037760.0,0.0649257,10,1531.12554692,,2505472.25,3530
0.00980582,2.6307,527.190583526,3591.5771765708923,0.441555023193,1770000,500.0,0.0624006,933423497609216.0,0.0624006,10,1537.59640823,,10591149.0,3540
0.00963737,2.61484,510.663322745,3602.277374982834,0.441723525524,1775000,500.0,0.0619892,416244629504.0,0.0619892,10,1488.61566535,,300535.34375,3550
0.00930201,2.61906,484.873758602,3613.688807487488,0.863274544477,1780000,500.0,0.0516823,9811395373694976.0,0.0516823,10,1378.1626677,,33817688.0,3560
0.00973394,2.60414,515.463888301,3622.820737838745,0.344703614712,1785000,500.0,0.0650243,21887239323648.0,0.0650243,10,1519.86101385,,1655388.375,3570
0.0102475,2.58606,530.054579211,3631.228096961975,0.412064731121,1790000,500.0,0.0614894,8.064311340354765e+16,0.0614894,10,1557.15185857,,109268072.0,3580
0.00956379,2.58129,545.113402596,3642.283161878586,0.383590579033,1795000,500.0,0.0598455,75976638464.0,0.0598455,10,1607.52115098,,107059.8515625,3590
0.009615,2.56579,528.258614029,3654.0098292827606,0.431299746037,1800000,500.0,0.0614636,1.483994213895897e+18,0.0614636,10,1585.60892823,,406841056.0,3600
0.00972811,2.55224,535.944025503,3663.8460879325867,0.41239374876,1805000,500.0,0.0602705,6585850775207936.0,0.0602705,10,1577.16971134,,27197078.0,3610
0.00997048,2.54301,534.552857188,3675.011740922928,0.408694088459,1810000,500.0,0.0589471,253488869146624.0,0.0589471,10,1586.29838536,,7580093.0,3620
0.00915787,2.53263,507.631820112,3685.167443037033,0.873392447829,1815000,500.0,0.0551003,625379311616.0,0.0551003,10,1439.6732961,,282187.28125,3630
0.0101191,2.51964,546.732989529,3696.384931087494,0.311946451664,1820000,500.0,0.064242,44204482560.0,0.064242,10,1593.96402728,,86451.359375,3640
0.00945438,2.5026,532.720806272,3707.44304728508,0.375550210476,1825000,500.0,0.0628083,127542075392.0,0.0628083,10,1565.24800135,,173704.28125,3650
0.00969481,2.49987,529.973053148,3718.1051511764526,0.412906587124,1830000,500.0,0.0599754,1.4736855278813184e+16,0.0599754,10,1574.41300281,,40867800.0,3660
0.00981725,2.48866,535.63723332,3729.5472304821014,0.387319207191,1835000,500.0,0.0622376,21414102958080.0,0.0622376,10,1586.85781819,,1564500.5,3670
0.0100629,2.4779,545.739749442,3739.7450840473175,0.43824249506,1840000,500.0,0.0614916,8.701404455213466e+17,0.0614916,10,1608.16428781,,311219072.0,3680
0.00931724,2.47494,545.991603205,3751.704982280731,0.398757815361,1845000,500.0,0.057661,16789478047744.0,0.057661,10,1602.74983578,,1757789.25,3690
0.0100608,2.46593,539.734908106,3762.837811231613,0.441307067871,1850000,500.0,0.0602737,3.655639080160461e+17,0.0602737,10,1575.26288157,,201596528.0,3700
0.00962324,2.46045,549.341918292,3773.1370871067047,0.366291165352,1855000,500.0,0.0600123,6111003410432.0,0.0600123,10,1613.06247077,,1187380.125,3710
0.00974106,2.43722,538.663433808,3782.283916950226,0.415070950985,1860000,500.0,0.061321,1323793383424.0,0.061321,10,1593.63235928,,767729.5625,3720
0.00957668,2.42944,540.799719629,3791.808053970337,0.42381221056,1865000,500.0,0.0582805,46518001664.0,0.0582805,10,1614.00573461,,133114.625,3730
0.00956147,2.41947,528.265440871,3802.1369569301605,0.88061466068,1870000,500.0,0.0581173,105200878616576.0,0.0581173,10,1518.19084914,,3427936.0,3740
0.010124,2.41403,546.961842677,3813.965112924576,0.38315320015,1875000,500.0,0.0607074,356719722496.0,0.0607074,10,1627.568268,,255961.453125,3750
0.00933861,2.39889,555.403939959,3825.2967166900635,0.406848192215,1880000,500.0,0.0602867,3.767891915911987e+16,0.0602867,10,1653.1114049,,64963744.0,3760
0.010024,2.39087,521.016102168,3836.184549331665,0.918595455587,1885000,500.0,0.0523932,140912689152.0,0.0523932,10,1486.18727239,,201501.90625,3770
0.00946473,2.39282,536.682185222,3847.636869907379,0.405004501343,1890000,500.0,0.0623799,2.608744987051472e+21,0.0623799,10,1592.68230259,,17026582528.0,3780
0.00990231,2.38428,570.056011386,3858.778068780899,0.339124202728,1895000,500.0,0.0625038,3.179942246350848e+16,0.0625038,10,1642.95988337,,60475464.0,3790
0.00978864,2.37736,550.428248823,3868.9445984363556,0.412182509899,1900000,500.0,0.0601599,58727470202880.0,0.0601599,10,1614.55086074,,3049014.25,3800
0.00973036,2.36129,547.602061738,3880.549305200577,0.852766871452,1905000,500.0,0.0509626,1124307072.0,0.0509626,10,1556.3662907,,18136.3203125,3810
0.00959304,2.3643,552.914403734,3890.9951088428497,0.132820606232,1910000,500.0,0.0715059,15183860736.0,0.0715059,10,1654.87918236,,42127.8359375,3820
0.00948456,2.34706,555.455289974,3902.05672454834,0.379254579544,1915000,500.0,0.0605052,1445322664443904.0,0.0605052,10,1619.00460814,,14045702.0,3830
0.00967906,2.34497,537.762584591,3912.7858419418335,0.444425404072,1920000,500.0,0.0596875,2.951721683223453e+21,0.0596875,10,1591.03429571,,18110959616.0,3840
0.0100231,2.34372,557.384950903,3923.2594158649445,0.389144480228,1925000,500.0,0.0583563,493166592000.0,0.0583563,10,1632.89568484,,296475.9375,3850
0.00914039,2.33227,557.275773497,3933.447567462921,0.402252078056,1930000,500.0,0.0600715,3.4554616496101786e+17,0.0600715,10,1656.72926083,,195982144.0,3860
0.00972415,2.30961,549.776581017,3943.9270198345184,0.433561742306,1935000,500.0,0.0607925,523700928.0,0.0607925,10,1639.3935243,,13005.021484375,3870
0.00936085,2.30335,560.268642086,3954.8813190460205,0.334043085575,1940000,500.0,0.0574218,150000779264.0,0.0574218,10,1653.48076323,,279677.03125,3880
0.0096968,2.2992,567.396178264,3965.4487166404724,0.348332285881,1945000,500.0,0.0566407,19267854532608.0,0.0566407,10,1665.277874,,1687063.375,3890
0.0100395,2.27445,557.445317315,3977.231188774109,0.450284302235,1950000,500.0,0.0604565,106418317295616.0,0.0604565,10,1642.42006147,,3771218.0,3900
0.0100628,2.26282,567.428439425,3987.1814250946045,0.370639503002,1955000,500.0,0.0617551,695839162368.0,0.0617551,10,1647.6227364,,425720.4375,3910
0.0102697,2.25424,572.250812312,3996.4318265914917,0.384280562401,1960000,500.0,0.0583651,404805255168.0,0.0583651,10,1667.05786326,,247091.703125,3920
0.00934112,2.24244,565.838363528,4007.848518848419,0.398717403412,1965000,500.0,0.0598067,159494768164864.0,0.0598067,10,1674.01634035,,4877033.0,3930
0.00980567,2.22648,573.191427917,4018.1769943237305,0.392269015312,1970000,500.0,0.0582007,2702021371101184.0,0.0582007,10,1674.65845778,,21157200.0,3940
0.00985196,2.22078,560.687981503,4028.2064011096954,0.362648427486,1975000,500.0,0.0583334,710019252224.0,0.0583334,10,1654.20253496,,329256.8125,3950
0.00995683,2.19723,572.281933802,4037.1160480976105,0.430660843849,1980000,500.0,0.057771,393255485440.0,0.057771,10,1686.24123688,,270608.28125,3960
0.00985231,2.18132,557.634328572,4047.8857910633087,0.390241086483,1985000,500.0,0.0606489,1226292083032064.0,0.0606489,10,1637.50919598,,11981342.0,3970
0.0099997,2.17174,581.350702382,4057.2184607982635,0.3613691926,1990000,500.0,0.0573412,3439314599936.0,0.0573412,10,1678.33248255,,965636.0,3980
0.0101747,2.16759,575.320033609,4068.0747725963593,0.359458327293,1995000,500.0,0.0596682,153386150264832.0,0.0596682,10,1675.99940266,,5075407.0,3990
0.0100977,2.14901,565.135945678,4079.4515602588654,0.376386284828,2000000,500.0,0.056742,4615192969216.0,0.056742,10,1656.84616817,,889289.375,4000
0.0101528,2.13046,578.185808887,4091.254484653473,0.404513895512,2005000,500.0,0.0606183,409598884315136.0,0.0606183,10,1693.57876846,,6900473.0,4010
0.00978197,2.14282,558.960933315,4101.291549444199,0.391245663166,2010000,500.0,0.0569521,33283971072.0,0.0569521,10,1659.81862411,,98722.0390625,4020
0.0100805,2.13856,570.941410226,4111.140942335129,0.384225189686,2015000,500.0,0.0612686,16078967144448.0,0.0612686,10,1667.23896424,,2765711.25,4030
0.0100517,2.1089,590.50054249,4121.340309381485,0.425505578518,2020000,500.0,0.0601035,8.320518165469594e+16,0.0601035,10,1718.04224789,,97045360.0,4040
0.009691,2.09923,582.46724028,4131.8550016880035,0.3980448246,2025000,500.0,0.0573693,49768009039872.0,0.0573693,10,1709.58401371,,3109431.0,4050
0.00987693,2.08643,568.070088415,4141.62345457077,0.430708706379,2030000,500.0,0.0636,546379202560.0,0.0636,10,1677.50956807,,387749.9375,4060
0.0105532,2.0746,585.888193372,4151.090679883957,0.404503524303,2035000,500.0,0.0568139,52645339136.0,0.0568139,10,1723.8951032,,126694.859375,4070
0.00996423,2.05254,564.523653289,4160.775144815445,0.42217707634,2040000,500.0,0.0613524,1048849678336.0,0.0613524,10,1688.81636008,,513137.6875,4080
0.0107068,2.03731,584.825455963,4170.811981916428,0.407625377178,2045000,500.0,0.0580106,4550286639104.0,0.0580106,10,1726.3683541,,905979.0,4090
0.00978581,2.02918,573.108861811,4181.025353908539,0.410566151142,2050000,500.0,0.0552748,971850502897664.0,0.0552748,10,1689.6135062,,10686118.0,4100
0.00964323,2.01892,575.122851322,4191.125993967056,0.449346184731,2055000,500.0,0.0576319,2625991860027392.0,0.0576319,10,1669.8598447,,18274084.0,4110
0.00998386,2.01403,578.688783522,4201.727443695068,0.451368570328,2060000,500.0,0.0586076,1.7892461166723072e+16,0.0586076,10,1706.32387194,,44597272.0,4120
0.0106208,2.0135,579.638883307,4213.038026094437,0.371085584164,2065000,500.0,0.0609651,182082961408.0,0.0609651,10,1705.09154537,,160554.375,4130
0.0106398,1.99114,578.673911177,4223.246183156967,0.370096862316,2070000,500.0,0.0596278,12141629440.0,0.0596278,10,1714.12145392,,80196.5625,4140
0.0102314,1.97954,584.61376326,4234.9869129657745,0.400367558002,2075000,500.0,0.0577725,950543572795392.0,0.0577725,10,1698.62184038,,10976938.0,4150
0.00997294,1.97693,583.186284362,4246.127247810364,0.400308012962,2080000,500.0,0.0586559,645860556800.0,0.0586559,10,1699.31666217,,408766.84375,4160
0.00995012,1.97668,579.440812984,4257.140767097473,0.462000072002,2085000,500.0,0.0586801,152835457024.0,0.0586801,10,1715.48358769,,246761.953125,4170
0.0102714,1.97066,576.223559467,4268.767959833145,0.421026229858,2090000,500.0,0.0588115,462238613504.0,0.0588115,10,1713.33497626,,256150.546875,4180
0.0102146,1.94581,578.598812576,4279.396522521973,0.400215506554,2095000,500.0,0.0581079,817267146752.0,0.0581079,10,1718.3605837,,401918.59375,4190
0.0106161,1.92681,592.616377334,4289.421426296234,0.376420259476,2100000,500.0,0.0598512,6419812712448.0,0.0598512,10,1724.74497697,,1225863.125,4200
0.0100658,1.91785,581.641244691,4300.517383098602,0.422086238861,2105000,500.0,0.057447,35125075116032.0,0.057447,10,1723.79775071,,2022679.75,4210
0.0102907,1.89955,585.31880178,4310.096914052963,0.425355195999,2110000,500.0,0.0621588,347473390338048.0,0.0621588,10,1728.38447562,,6257733.0,4220
0.00990423,1.90209,594.338305816,4321.181672096252,0.356061816216,2115000,500.0,0.0575658,8512762619625472.0,0.0575658,10,1739.81282591,,32729104.0,4230
0.0103691,1.88683,596.622687544,4332.834748983383,0.400617718697,2120000,500.0,0.0573245,101873426432.0,0.0573245,10,1767.6013968,,177357.546875,4240
0.0102241,1.875,591.18424766,4344.412693977356,0.371651113033,2125000,500.0,0.0558322,175491239641088.0,0.0558322,10,1740.14989262,,4433725.0,4250
0.00994937,1.85539,592.182513276,4354.147705554962,0.42047482729,2130000,500.0,0.0598473,261782065119232.0,0.0598473,10,1735.96450938,,6824157.0,4260
0.0102745,1.84539,598.228467183,4364.634462594986,0.412041604519,2135000,500.0,0.0570567,3377987321856.0,0.0570567,10,1766.17956954,,864150.6875,4270
0.0100951,1.85189,594.940801346,4376.207363128662,0.359949946404,2140000,500.0,0.0555673,684240635166720.0,0.0555673,10,1746.02787557,,9769930.0,4280
0.0100652,1.84086,590.435285361,4385.895672559738,0.399187862873,2145000,500.0,0.0566715,447852648071168.0,0.0566715,10,1744.85096594,,7222076.0,4290
0.0102198,1.82683,598.756686737,4395.761338472366,0.384392023087,2150000,500.0,0.0568474,981942468608.0,0.0568474,10,1765.37953832,,478039.8125,4300
0.0100393,1.82067,600.147780932,4405.545250177383,0.340189099312,2155000,500.0,0.0553122,92350283776.0,0.0553122,10,1753.63078596,,257538.046875,4310
0.0103532,1.81805,597.384249475,4416.0345323085785,0.390157163143,2160000,500.0,0.0601202,759929176064.0,0.0601202,10,1748.10490205,,315027.0625,4320
0.0098742,1.79614,606.409077746,4425.578169822693,0.408340811729,2165000,500.0,0.0577633,9845300919271424.0,0.0577633,10,1764.67362085,,35617972.0,4330
0.01028,1.76543,603.982677715,4435.737557411194,0.377985179424,2170000,500.0,0.057091,15254161408.0,0.057091,10,1772.1779771,,80008.8828125,4340
0.0100308,1.75859,601.106466559,4446.459479093552,0.419803440571,2175000,500.0,0.0565894,5017925120.0,0.0565894,10,1774.24849221,,45148.5,4350
0.0109848,1.73671,611.732963421,4457.5260763168335,0.412910819054,2180000,500.0,0.0589914,3127532032.0,0.0589914,10,1782.37978021,,43980.546875,4360
0.0101397,1.70052,610.889291649,4467.6244423389435,0.375632882118,2185000,500.0,0.0581995,76036431675392.0,0.0581995,10,1786.07344533,,3065488.25,4370
0.0101729,1.67536,610.587294943,4476.9995470047,0.313864290714,2190000,500.0,0.0563563,1770731077632.0,0.0563563,10,1785.51586894,,474216.84375,4380
0.00993749,1.63994,611.700198007,4487.542568445206,0.373699903488,2195000,500.0,0.0592648,142948658315264.0,0.0592648,10,1795.02865187,,4017286.0,4390
0.0101504,1.62041,605.549696471,4498.656880617142,0.401294589043,2200000,500.0,0.0567502,3.2435282407357153e+18,0.0567502,10,1801.45526837,,600337664.0,4400
0.0100536,1.60132,604.999888703,4509.302644491196,0.444487094879,2205000,500.0,0.059177,4001138176.0,0.059177,10,1789.78982336,,53487.5078125,4410
0.00996023,1.59009,613.588779167,4520.279842376709,0.408611476421,2210000,500.0,0.0588545,86310764544.0,0.0588545,10,1811.26822835,,209039.28125,4420
0.0105715,1.55958,617.672233291,4531.644432783127,0.348795235157,2215000,500.0,0.0566098,3046806913024.0,0.0566098,10,1809.62448683,,588843.1875,4430
0.0102636,1.544,610.837211873,4541.889776468277,0.439383149147,2220000,500.0,0.0590001,20418660352.0,0.0590001,10,1812.9643195,,88882.109375,4440
0.0103398,1.53816,599.372739478,4553.924813985825,0.385829508305,2225000,500.0,0.0607504,4946641920.0,0.0607504,10,1778.70253767,,39615.10546875,4450
0.0102269,1.52936,625.32028795,4560.496277093887,0.370362222195,2230000,500.0,0.0582363,2.618261241017139e+16,0.0582363,10,1824.23565549,,54156844.0,4460
0.0101277,1.50555,616.959842914,4569.733657836914,0.403242051601,2235000,500.0,0.0570774,22125893124096.0,0.0570774,10,1811.89629139,,1963113.25,4470
0.0103073,1.5042,601.945520914,4579.069349527359,0.404437184334,2240000,500.0,0.0554737,2993584078848.0,0.0554737,10,1800.19749081,,670866.875,4480
0.0109223,1.49065,614.044282755,4589.123838663101,0.412382602692,2245000,500.0,0.05727,8.904411630120678e+19,0.05727,10,1820.9974959,,3145542144.0,4490
0.00995897,1.46392,628.254869168,4599.738569498062,0.3887398839,2250000,500.0,0.0574555,7366480408608768.0,0.0574555,10,1841.23462017,,28659862.0,4500
0.011007,1.46156,619.666028332,4611.4256455898285,0.387933790684,2255000,500.0,0.0586336,3.581592770235597e+16,0.0586336,10,1829.37079561,,63145536.0,4510
0.0104392,1.43128,614.545804532,4616.2990465164185,0.441354215145,2260000,500.0,0.0607815,3413880064.0,0.0607815,10,1815.66299357,,33219.2421875,4520
0.010429,1.42222,630.099565671,4624.205477952957,0.408613681793,2265000,500.0,0.054942,971208384.0,0.054942,10,1859.23125442,,18672.560546875,4530
0.0106334,1.41497,618.716671049,4635.846611261368,0.425954580307,2270000,500.0,0.0602922,28034592768.0,0.0602922,10,1837.93237708,,84107.75,4540
0.0103916,1.38098,625.109076202,4647.6364278793335,0.381251335144,2275000,500.0,0.0598486,1273971991379968.0,0.0598486,10,1846.06229979,,12172376.0,4550
0.0107148,1.37085,620.922481057,4658.016875743866,0.399970829487,2280000,500.0,0.0558209,260938039296.0,0.0558209,10,1828.52836406,,208660.953125,4560
0.0104149,1.36879,622.803030766,4669.4410519599915,0.35979282856,2285000,500.0,0.057198,1975229612032.0,0.057198,10,1839.14367865,,795650.5,4570
0.0101757,1.36267,620.378998179,4679.599080085754,0.437045633793,2290000,500.0,0.0572954,6582890496.0,0.0572954,10,1837.60156468,,34498.07421875,4580
0.0101102,1.35406,625.369928227,4690.845089912415,0.429621875286,2295000,500.0,0.0562856,43235036626944.0,0.0562856,10,1849.26653297,,2410464.0,4590
0.010555,1.33301,621.580046557,4700.421949625015,0.44158244133,2300000,500.0,0.0619943,193732755456.0,0.0619943,10,1817.35864944,,218649.671875,4600
0.0102714,1.34087,621.052214476,4711.02720284462,0.379808723927,2305000,500.0,0.0542272,2481799680.0,0.0542272,10,1828.81356752,,39346.8671875,4610
0.0108451,1.35126,629.627373495,4721.0227954387665,0.390608429909,2310000,500.0,0.0588129,59220111360.0,0.0588129,10,1848.85718835,,106130.4375,4620
0.0105769,1.32257,643.457340228,4730.434048175812,0.347606182098,2315000,500.0,0.0566054,581067931648.0,0.0566054,10,1870.10661943,,345133.09375,4630
0.0112398,1.29853,617.74957647,4739.489917516708,0.402812719345,2320000,500.0,0.0608397,57580204032.0,0.0608397,10,1821.21747629,,176997.78125,4640
0.0105559,1.26158,629.795660034,4748.316634178162,0.443030536175,2325000,500.0,0.0596192,2328810487808.0,0.0596192,10,1857.63762336,,609423.6875,4650
0.0111788,1.25476,635.216580048,4758.251828670502,0.451047360897,2330000,500.0,0.0562715,5887779840.0,0.0562715,10,1866.50176248,,47864.74609375,4660
0.0104309,1.22874,636.826429992,4767.821809768677,0.418180704117,2335000,500.0,0.0560316,324209639424.0,0.0560316,10,1876.26438147,,316487.4375,4670
0.0107504,1.21244,639.928347667,4777.957547426224,0.339739620686,2340000,500.0,0.0596232,60726497280.0,0.0596232,10,1870.20078338,,128382.828125,4680
0.0106096,1.19228,652.822325915,4789.924229860306,0.44427216053,2345000,500.0,0.0597536,27084718080000.0,0.0597536,10,1918.34898247,,1848994.625,4690
0.0108793,1.19387,648.707009339,4800.043081521988,0.355361640453,2350000,500.0,0.0599863,25533337305088.0,0.0599863,10,1896.1517653,,1812312.375,4700
0.010676,1.18231,636.497848046,4810.4687440395355,0.396952450275,2355000,500.0,0.0596406,1041208117821440.0,0.0596406,10,1864.98821463,,11094438.0,4710
0.00989018,1.18546,634.866258022,4821.515724658966,0.392666399479,2360000,500.0,0.0569095,196637259464704.0,0.0569095,10,1886.27084162,,4709586.5,4720
0.0106814,1.17422,637.178771266,4831.130636692047,0.355271220207,2365000,500.0,0.0552864,289735473889280.0,0.0552864,10,1882.42237275,,5829036.5,4730
0.0100635,1.14193,645.890472296,4842.167167425156,0.381525993347,2370000,500.0,0.0576176,994876325888.0,0.0576176,10,1893.3057302,,495730.9375,4740
0.0106468,1.1134,643.232599563,4852.596465110779,0.420422613621,2375000,500.0,0.0578899,8964966187008.0,0.0578899,10,1899.07142975,,1478923.5,4750
0.0108773,1.08649,650.888069111,4864.140745401382,0.401620149612,2380000,500.0,0.0590671,52626997248.0,0.0590671,10,1910.741191,,88883.9375,4760
0.0107459,1.06378,641.28524669,4875.479384660721,0.374477863312,2385000,500.0,0.0579556,552493907968.0,0.0579556,10,1893.03780689,,368749.59375,4770
0.0108832,1.05249,651.386120998,4884.740566492081,0.414098441601,2390000,500.0,0.0577651,2354739979223040.0,0.0577651,10,1905.09398932,,17327334.0,4780
0.0106631,1.03428,650.814528689,4894.558119773865,0.378448784351,2395000,500.0,0.0553509,502465728.0,0.0553509,10,1927.65191913,,17717.3515625,4790
0.0102231,0.997106,647.675287256,4905.855662822723,0.409495353699,2400000,500.0,0.0538937,1246055106609152.0,0.0538937,10,1889.30420743,,12066473.0,4800
0.0103472,0.967189,655.553806261,4915.033433914185,0.409801125526,2405000,500.0,0.0555757,38479375368192.0,0.0555757,10,1939.95391601,,2194858.5,4810
0.0108554,0.961873,643.978049931,4926.456277370453,0.397703409195,2410000,500.0,0.0570333,109059522560.0,0.0570333,10,1887.80233935,,152849.78125,4820
0.0104319,0.955348,650.715650827,4936.100949764252,0.42574429512,2415000,500.0,0.0572479,2118004637696.0,0.0572479,10,1924.36481356,,646508.0625,4830
0.0108668,0.92853,654.849827922,4947.701684713364,0.400426268578,2420000,500.0,0.0558573,356250615808.0,0.0558573,10,1920.86624074,,215426.90625,4840
0.0104757,0.910256,649.159356936,4959.757551431656,0.41280913353,2425000,500.0,0.0572802,1468708992.0,0.0572802,10,1925.00965667,,27586.818359375,4850
0.0106305,0.894285,659.19244457,4971.028614521027,0.376304984093,2430000,500.0,0.054682,1335359307776.0,0.054682,10,1946.51423049,,527280.0,4860
0.0105085,0.894526,650.348676956,4981.453000545502,0.373909056187,2435000,500.0,0.0516622,2084715136.0,0.0516622,10,1919.43570229,,25753.275390625,4870
0.0104345,0.86771,660.052125663,4992.637837648392,0.351834952831,2440000,500.0,0.0522917,49531798421504.0,0.0522917,10,1950.04453461,,2382690.75,4880
0.0100876,0.847229,671.523657669,5002.436433792114,0.404717028141,2445000,500.0,0.054703,6.071837357034701e+16,0.054703,10,1967.38121742,,82464992.0,4890
0.010733,0.828669,675.847953453,5013.274143695831,0.374100267887,2450000,500.0,0.055934,17010980864.0,0.055934,10,1999.532396,,64339.69921875,4900
0.01098,0.825386,656.263313707,5021.709612369537,0.42568731308,2455000,500.0,0.0574411,73223266304.0,0.0574411,10,1936.17654924,,147051.09375,4910
0.0112107,0.799172,657.984842591,5032.803661823273,0.357630074024,2460000,500.0,0.0561736,533013595160576.0,0.0561736,10,1931.16158327,,11286040.0,4920
0.0105078,0.776725,660.645636028,5040.136402606964,0.406894028187,2465000,500.0,0.0522688,84813488128.0,0.0522688,10,1965.20586128,,107278.1640625,4930
0.0106968,0.755219,668.271474472,5051.802962779999,0.391431510448,2470000,500.0,0.0549147,198706233344.0,0.0549147,10,1967.56056516,,261682.59375,4940
0.010924,0.745795,664.86975939,5061.3538291454315,0.401225984097,2475000,500.0,0.0542081,1523910967296.0,0.0542081,10,1964.06030913,,415826.71875,4950
0.011051,0.732551,668.168739504,5071.61014175415,0.370831847191,2480000,500.0,0.0541899,4078573191168.0,0.0541899,10,1964.8211115,,724359.5,4960
0.0104894,0.723672,671.214614652,5082.994746685028,0.378034651279,2485000,500.0,0.0537111,4053992192.0,0.0537111,10,1967.49383873,,62626.4375,4970
0.0109964,0.735238,678.212280972,5093.869074344635,0.367382466793,2490000,500.0,0.0520865,106522386366464.0,0.0520865,10,1990.99806767,,3474880.5,4980
0.0102331,0.727293,674.198759918,5103.935570716858,0.38723218441,2495000,500.0,0.0501926,6471437778944.0,0.0501926,10,1989.04643609,,1182172.25,4990
0.0103928,0.733949,674.025977778,5110.346164703369,0.394958436489,2500000,500.0,0.0518814,97597898752.0,0.0518814,10,1984.58295182,,159965.984375,5000
