eRenyi2,Delta,MaxVanillaIw,ESSClassic,MinVanillaIw,AvgDiscRet,AvgVanillaIw,VarNormIw,AvgEpLen,J,AvgRet,ESSRenyi,MaxNormIw,BatchSize,IterType,VanillaAvgRet,AvgNormIw,VarRet,VarVanillaIw,Bound,EpsThisIter,MinNormIw,VarJ,VarDiscRet
1.00372,0.2,1.05797,199.356650862,0.65265,-69.4247257374,0.999207,8.10789e-08,98.61,-71.184,-69.4247257374,199.258369825,0.00529403,200,1,-69.4247257374,0.005,2601.58186835,0.00323802,-130.287,100,0.00326584,54.8806,2601.58186835
1.0,0.2,1.0,100.0,1.0,-73.5420166962,1.0,3.50449e-18,103.4,-73.542,-73.5420166962,200.0,0.01,200,2,-73.5420166962,0.01,3803.32543724,,-156.97,100,0.01,61.362,3803.32543724
1.0147,0.2,1.40029,197.293583886,0.723162,-73.8657916121,0.995971,3.44653e-07,104.36,-72.8144,-73.8657916121,197.10276644,0.00702978,200,1,-73.8657916121,0.005,3770.54450014,0.0136752,-132.239,100,0.00363044,56.3835,3770.54450014
1.0,0.2,1.0,100.0,1.0,-76.2460250981,1.0,3.50449e-18,106.63,-76.246,-76.2460250981,200.0,0.01,200,2,-76.2460250981,0.01,4975.44008993,,-159.675,100,0.01,70.1832,4975.44008993
1.02061,0.2,1.49133,195.483026212,0.464981,-80.3143392906,0.989431,5.80572e-07,111.53,-77.1417,-80.3143392906,195.960785921,0.00753629,200,1,-80.3143392906,0.005,6134.89678815,0.0227346,-136.739,100,0.00234974,70.2353,6134.89678815
1.0,0.2,1.0,100.0,1.0,-69.9379842997,1.0,3.50449e-18,99.48,-69.938,-69.9379842997,200.0,0.01,200,2,-69.9379842997,0.01,2591.54414197,,-153.365,100,0.01,50.652,2591.54414197
1.04004,0.2,3.78795,186.160060942,0.527217,-86.5380570458,1.01895,1.86794e-06,119.1,-75.7848,-86.5380570458,192.299918448,0.0185875,200,1,-86.5380570458,0.005,7154.83453402,0.0775757,-135.947,100,0.00258707,59.6656,7154.83453402
1.0,0.2,1.0,100.0,1.0,-68.4453292623,1.0,3.50449e-18,97.06,-68.4453,-68.4453292623,200.0,0.01,200,2,-68.4453292623,0.01,2598.63539232,,-151.868,100,0.01,50.7213,2598.63539232
1.01411,0.2,1.17404,196.997001564,0.339478,-69.0618843475,1.00017,3.83011e-07,97.64,-67.9394,-69.0618843475,197.216505364,0.0058692,200,1,-69.0618843475,0.005,2594.41899016,0.0153258,-127.346,100,0.0016971,45.2653,2594.41899016
1.0,0.2,1.0,100.0,1.0,-78.102653348,1.0,3.50449e-18,108.68,-78.1027,-78.102653348,200.0,0.01,200,2,-78.102653348,0.01,4969.66235063,,-161.531,100,0.01,70.1425,4969.66235063
1.01173,0.2,1.74608,197.064659337,0.677978,-63.1451880296,1.00336,3.74251e-07,91.55,-69.9627,-63.1451880296,197.681650744,0.00870115,200,1,-63.1451880296,0.005,124.016739463,0.0150708,-129.3,100,0.00337854,47.6506,124.016739463
1.0,0.2,1.0,100.0,1.0,-71.983526103,1.0,3.50449e-18,101.34,-71.9835,-71.983526103,200.0,0.01,200,2,-71.983526103,0.01,3802.11332014,,-155.411,100,0.01,61.3522,3802.11332014
1.01866,0.2,1.71909,197.00522443,0.690471,-75.5690728717,1.00651,3.81947e-07,106.53,-72.6941,-75.5690728717,196.335454178,0.00853985,200,1,-75.5690728717,0.005,3784.88300489,0.0154774,-132.234,100,0.00343003,56.331,3784.88300489
1.0,0.2,1.0,100.0,1.0,-102.479154685,1.0,3.50449e-18,137.0,-102.479,-102.479154685,200.0,0.01,200,2,-102.479154685,0.01,12458.0199113,,-185.915,100,0.01,111.056,12458.0199113
1.03331,0.2,1.25704,193.155485954,0.229001,-69.8214159262,1.00762,8.90339e-07,99.47,-83.9548,-69.8214159262,193.551854028,0.00623764,200,1,-69.8214159262,0.005,2562.87509981,0.0361585,-143.928,100,0.00113634,82.6723,2562.87509981
1.0,0.2,1.0,100.0,1.0,-95.5361629096,1.0,3.50449e-18,129.72,-95.5362,-95.5361629096,200.0,0.01,200,2,-95.5361629096,0.01,10408.0759349,,-178.967,100,0.01,101.509,10408.0759349
1.08488,0.2,1.68238,183.051404129,0.161444,-64.5788276401,1.00698,2.32635e-06,92.55,-74.6919,-64.5788276401,184.351356834,0.00835358,200,1,-64.5788276401,0.005,1398.31197125,0.0943584,-136.14,100,0.000801622,60.5286,1398.31197125
1.0,0.2,1.0,100.0,1.0,-78.5381824355,1.0,3.50449e-18,109.95,-78.5382,-78.5381824355,200.0,0.01,200,2,-78.5381824355,0.01,4937.74330361,,-161.967,100,0.01,69.9168,4937.74330361
1.04093,0.2,1.69501,193.114486262,0.427989,-89.0735099274,1.02987,8.95845e-07,121.28,-81.2806,-89.0735099274,192.135454381,0.00822921,200,1,-89.0735099274,0.005,8323.79637381,0.0380066,-141.469,100,0.00207787,72.2462,8323.79637381
1.0,0.2,1.0,100.0,1.0,-83.4707241055,1.0,3.50449e-18,115.12,-83.4707,-83.4707241055,200.0,0.01,200,2,-83.4707241055,0.01,7265.49427342,,-166.898,100,0.01,84.8106,7265.49427342
1.03559,0.2,3.54778,183.53976629,0.460722,-75.8408196174,1.03304,2.25331e-06,105.62,-77.7644,-75.8408196174,193.126169036,0.0171716,200,1,-75.8408196174,0.005,5015.85090067,0.0961867,-137.797,100,0.00222993,73.7893,5015.85090067
1.0,0.2,1.0,100.0,1.0,-66.2678874622,1.0,3.50449e-18,94.89,-66.2679,-66.2678874622,200.0,0.01,200,2,-66.2678874622,0.01,1370.33461099,,-149.686,100,0.01,36.8325,1370.33461099
1.004,0.2,1.12838,199.174934791,0.699628,-67.323167403,0.998452,1.04081e-07,96.35,-66.5519,-67.323167403,199.203954344,0.00565063,200,1,-67.323167403,0.005,1368.32071685,0.00415034,-125.662,100,0.00350356,34.3351,1368.32071685
1.0,0.2,1.0,100.0,1.0,-67.1311682642,1.0,3.50449e-18,96.48,-67.1312,-67.1311682642,200.0,0.01,200,2,-67.1311682642,0.01,1359.55445874,,-150.558,100,0.01,36.6873,1359.55445874
1.01208,0.2,1.30566,197.513213048,0.561596,-65.9248238683,0.99976,3.16344e-07,94.73,-65.8314,-65.9248238683,197.61268295,0.00652988,200,1,-65.9248238683,0.005,1380.80908578,0.0126477,-125.179,100,0.00280866,31.0711,1380.80908578
1.0,0.2,1.0,100.0,1.0,-81.0708400719,1.0,3.50449e-18,112.06,-81.0708,-81.0708400719,200.0,0.01,200,2,-81.0708400719,0.01,6125.40820427,,-164.499,100,0.01,77.8727,6125.40820427
1.00608,0.2,1.38475,198.950416588,0.929704,-73.4361302687,0.997893,1.32543e-07,103.28,-76.9068,-73.4361302687,198.79216681,0.00693838,200,1,-73.4361302687,0.005,3798.42120806,0.00527939,-136.079,100,0.00465834,69.0948,3798.42120806
1.0,0.2,1.0,100.0,1.0,-77.3243551402,1.0,3.50449e-18,107.84,-77.3244,-77.3243551402,200.0,0.01,200,2,-77.3243551402,0.01,4974.35260476,,-160.753,100,0.01,70.1756,4974.35260476
1.0063,0.2,1.43456,199.23371971,0.932041,-72.6699684931,0.989272,9.6637e-08,102.07,-74.6026,-72.6699684931,198.748623603,0.00725059,200,1,-72.6699684931,0.005,3787.92705322,0.00378298,-133.781,100,0.00471075,64.073,3787.92705322
1.0,0.2,1.0,100.0,1.0,-71.7846947426,1.0,3.50449e-18,101.96,-71.7847,-71.7846947426,200.0,0.01,200,2,-71.7846947426,0.01,2575.95486646,,-155.201,100,0.01,50.4995,2575.95486646
1.01989,0.2,1.54178,196.382455568,0.82926,-88.5113992123,0.995242,4.62832e-07,120.56,-78.9215,-88.5113992123,196.100253547,0.00774576,200,1,-88.5113992123,0.005,8300.8006201,0.0183375,-138.498,100,0.00416612,67.8757,8300.8006201
1.0,0.2,1.0,100.0,1.0,-74.4270671381,1.0,3.50449e-18,104.29,-74.4271,-74.4270671381,200.0,0.01,200,2,-74.4270671381,0.01,3799.64989598,,-157.855,100,0.01,61.3323,3799.64989598
1.00869,0.2,1.2622,198.388691708,0.852774,-70.097802961,0.998356,2.04072e-07,100.25,-71.7503,-70.097802961,198.277840205,0.00632138,200,1,-70.097802961,0.005,2575.4130413,0.00813605,-130.998,100,0.00427089,53.8546,2575.4130413
1.0,0.2,1.0,100.0,1.0,-75.5127230807,1.0,3.50449e-18,105.69,-75.5127,-75.5127230807,200.0,0.01,200,2,-75.5127230807,0.01,5005.31529565,,-158.941,100,0.01,70.3936,5005.31529565
1.02111,0.2,1.17426,196.191591235,0.551322,-69.9208184227,1.00924,4.87736e-07,99.02,-71.2934,-69.9208184227,195.864723976,0.00581759,200,1,-69.9208184227,0.005,2615.11935989,0.0198715,-130.906,100,0.00273138,55.5115,2615.11935989
1.0,0.2,1.0,100.0,1.0,-75.4480201539,1.0,3.50449e-18,106.56,-75.448,-75.4480201539,200.0,0.01,200,2,-75.4480201539,0.01,3753.61312921,,-158.876,100,0.01,60.9596,3753.61312921
1.04349,0.2,1.30875,191.919426979,0.230607,-82.2449889462,1.00892,1.05789e-06,114.02,-76.3494,-82.2449889462,191.663822077,0.00648593,200,1,-82.2449889462,0.005,6067.22029595,0.0430736,-136.612,100,0.00114285,60.7,6067.22029595
1.0,0.2,1.0,100.0,1.0,-90.3918398644,1.0,3.50449e-18,122.55,-90.3918,-90.3918398644,200.0,0.01,200,2,-90.3918398644,0.01,9475.77837493,,-173.82,100,0.01,96.8557,9475.77837493
1.06401,0.2,1.89097,185.540801187,0.133626,-79.6068105319,0.980682,1.95805e-06,110.54,-80.4766,-79.6068105319,187.968069704,0.00964108,200,1,-79.6068105319,0.005,6129.59412986,0.0753251,-141.328,100,0.000681292,78.3171,6129.59412986
1.0,0.2,1.0,100.0,1.0,-69.7447004944,1.0,3.50449e-18,98.93,-69.7447,-69.7447004944,200.0,0.01,200,2,-69.7447004944,0.01,2572.48417288,,-153.173,100,0.01,50.4654,2572.48417288
1.01779,0.2,1.16424,196.519865872,0.343802,-77.7900441858,1.0013,4.44949e-07,108.83,-72.2602,-77.7900441858,196.504198192,0.00581359,200,1,-77.7900441858,0.005,4936.83659775,0.0178444,-131.775,100,0.00171677,55.0197,4936.83659775
1.0,0.2,1.0,100.0,1.0,-74.1701121272,1.0,3.50449e-18,104.58,-74.1701,-74.1701121272,200.0,0.01,200,2,-74.1701121272,0.01,3771.30627612,,-157.598,100,0.01,61.1031,3771.30627612
1.00662,0.2,1.48506,198.107733828,0.924151,-67.2177826145,1.00704,2.39998e-07,96.06,-70.2782,-67.2177826145,198.685662178,0.00737343,200,1,-67.2177826145,0.005,1335.57177904,0.00973548,-129.465,100,0.00458847,47.2764,1335.57177904
1.0,0.2,1.0,100.0,1.0,-77.2327168554,1.0,3.50449e-18,107.8,-77.2327,-77.2327168554,200.0,0.01,200,2,-77.2327168554,0.01,4965.66102388,,-160.661,100,0.01,70.1142,4965.66102388
1.03307,0.2,1.43531,193.810549961,0.402964,-74.0599883093,1.00583,8.02401e-07,103.78,-73.3974,-74.0599883093,193.597751586,0.00713492,200,1,-74.0599883093,0.005,3808.59173744,0.0324715,-133.358,100,0.00200314,56.9924,3808.59173744
1.0,0.2,1.0,100.0,1.0,-71.3662774262,1.0,3.50449e-18,100.45,-71.3663,-71.3662774262,200.0,0.01,200,2,-71.3662774262,0.01,3806.76028068,,-154.789,100,0.01,61.3897,3806.76028068
1.03467,0.2,2.54995,192.376795637,0.409537,-76.9624259065,1.03051,9.95636e-07,106.78,-72.148,-76.9624259065,193.299171233,0.0123722,200,1,-76.9624259065,0.005,4971.47151474,0.0422929,-132.154,100,0.00198705,57.663,4971.47151474
1.0,0.2,1.0,100.0,1.0,-69.1171417239,1.0,3.50449e-18,97.78,-69.1171,-69.1171417239,200.0,0.01,200,2,-69.1171417239,0.01,2589.39049731,,-152.543,100,0.01,50.631,2589.39049731
1.02984,0.2,1.23389,193.517475025,0.433012,-72.4264387865,0.98984,8.41669e-07,102.1,-69.0733,-72.4264387865,194.204476843,0.00623277,200,1,-72.4264387865,0.005,3792.8819494,0.0329861,-128.94,100,0.00218728,46.4672,3792.8819494
1.0,0.2,1.0,100.0,1.0,-73.8105041969,1.0,3.50449e-18,104.73,-73.8105,-73.8105041969,200.0,0.01,200,2,-73.8105041969,0.01,3792.61841595,,-157.238,100,0.01,61.2755,3792.61841595
1.03055,0.2,1.64187,193.477822918,0.630554,-79.9411941287,0.995062,8.46992e-07,110.0,-75.0354,-79.9411941287,194.07092445,0.00825007,200,1,-79.9411941287,0.005,6143.31908601,0.0335459,-134.922,100,0.00316841,63.2596,6143.31908601
1.0,0.2,1.0,100.0,1.0,-79.5842176217,1.0,3.50449e-18,110.08,-79.5842,-79.5842176217,200.0,0.01,200,2,-79.5842176217,0.01,6154.47235447,,-163.012,100,0.01,78.0572,6154.47235447
1.00469,0.2,1.14715,199.112381588,0.746521,-71.6916592044,0.996179,1.12007e-07,102.15,-75.356,-71.6916592044,199.066132366,0.00575776,200,1,-71.6916592044,0.005,2572.89854838,0.0044461,-134.487,100,0.00374692,64.3133,2572.89854838
1.0,0.2,1.0,100.0,1.0,-71.0075325395,1.0,3.50449e-18,99.76,-71.0075,-71.0075325395,200.0,0.01,200,2,-71.0075325395,0.01,3845.05302202,,-154.435,100,0.01,61.6977,3845.05302202
1.03363,0.2,1.26913,193.50208892,0.285936,-70.3512550603,0.996577,8.43741e-07,100.3,-68.58,-70.3512550603,193.493368984,0.00636744,200,1,-70.3512550603,0.005,2600.62964792,0.033519,-128.556,100,0.00143459,44.6984,2600.62964792
1.0,0.2,1.0,100.0,1.0,-77.609653582,1.0,3.50449e-18,108.14,-77.6096,-77.609653582,200.0,0.01,200,2,-77.609653582,0.01,4946.63537695,,-161.038,100,0.01,69.9798,4946.63537695
1.02132,0.2,2.14802,195.517255718,0.827306,-81.8384718446,0.999921,5.76073e-07,112.98,-78.4386,-81.8384718446,195.824099302,0.010741,200,1,-81.8384718446,0.005,6107.04173868,0.0230393,-138.057,100,0.00413686,69.2674,6107.04173868
1.0,0.2,1.0,100.0,1.0,-71.8823440832,1.0,3.50449e-18,101.98,-71.8823,-71.8823440832,200.0,0.01,200,2,-71.8823440832,0.01,2587.92819573,,-155.308,100,0.01,50.6167,2587.92819573
1.01495,0.2,1.39511,197.473768883,0.455491,-80.3635047546,0.989932,3.21424e-07,111.86,-75.2211,-80.3635047546,197.054382057,0.00704649,200,1,-80.3635047546,0.005,6118.00288439,0.0125994,-134.653,100,0.00230062,61.603,6118.00288439
1.0,0.2,1.0,100.0,1.0,-69.9434697258,1.0,3.50449e-18,99.3,-69.9435,-69.9434697258,200.0,0.01,200,2,-69.9434697258,0.01,2602.23559193,,-153.365,100,0.01,50.7564,2602.23559193
1.03321,0.2,1.24287,193.90131302,0.350473,-76.7645398974,0.988405,7.90267e-07,107.65,-71.4222,-76.7645398974,193.572354481,0.00628727,200,1,-76.7645398974,0.005,4955.03574961,0.0308819,-131.386,100,0.00177292,51.7818,4955.03574961
1.0,0.2,1.0,100.0,1.0,-75.3482238261,1.0,3.50449e-18,105.83,-75.3482,-75.3482238261,200.0,0.01,200,2,-75.3482238261,0.01,3794.07560838,,-158.776,100,0.01,61.2873,3794.07560838
1.03742,0.2,1.81155,192.109293085,0.590953,-74.1584448022,1.01459,1.03201e-06,104.66,-72.5179,-74.1584448022,192.785611073,0.00892752,200,1,-74.1584448022,0.005,3788.32091622,0.0424934,-132.604,100,0.00291229,51.6266,3788.32091622
1.0,0.2,1.0,100.0,1.0,-80.2470121159,1.0,3.50449e-18,111.14,-80.247,-80.2470121159,200.0,0.01,200,2,-80.2470121159,0.01,6141.1188218,,-163.676,100,0.01,77.9725,6141.1188218
1.0509,0.2,1.45635,191.441368526,0.440964,-74.0975838114,1.02245,1.12328e-06,104.27,-74.0431,-74.0975838114,190.313240876,0.00712186,200,1,-74.0975838114,0.005,3773.42052012,0.0469715,-134.519,100,0.0021564,56.4503,3773.42052012
1.0,0.2,1.0,100.0,1.0,-67.2412209287,1.0,3.50449e-18,96.26,-67.2412,-67.2412209287,200.0,0.01,200,2,-67.2412209287,0.01,1374.70723236,,-150.668,100,0.01,36.8912,1374.70723236
1.02808,0.2,1.24117,195.177553795,0.377063,-84.1525539413,1.00079,6.20807e-07,116.56,-74.129,-84.1525539413,194.538272364,0.00620095,200,1,-84.1525539413,0.005,6015.20187745,0.0248714,-133.944,100,0.00188383,54.5316,6015.20187745
1.0,0.2,1.0,100.0,1.0,-73.3074669032,1.0,3.50449e-18,103.39,-73.3075,-73.3074669032,200.0,0.01,200,2,-73.3074669032,0.01,3775.817863,,-156.736,100,0.01,61.1397,3775.817863
1.04853,0.2,1.4502,190.427531164,0.286774,-72.8146791252,1.02462,1.26301e-06,102.94,-70.0474,-72.8146791252,190.742735395,0.00707676,200,1,-72.8146791252,0.005,3805.06743267,0.0530388,-130.455,100,0.00139942,45.716,3805.06743267
1.0,0.2,1.0,100.0,1.0,-84.367289245,1.0,3.50449e-18,116.03,-84.3673,-84.367289245,200.0,0.01,200,2,-84.367289245,0.01,7250.64576128,,-167.795,100,0.01,84.7239,7250.64576128
1.02106,0.2,2.15031,194.49673945,0.687695,-73.0913878004,0.99954,7.1093e-07,102.74,-77.4839,-73.0913878004,195.874419693,0.0107565,200,1,-73.0913878004,0.005,3801.57675044,0.028411,-137.094,100,0.00344005,69.1102,3801.57675044
1.0,0.2,1.0,100.0,1.0,-84.7051703554,1.0,3.50449e-18,116.52,-84.7052,-84.7051703554,200.0,0.01,200,2,-84.7051703554,0.01,7235.12894376,,-168.134,100,0.01,84.6332,7235.12894376
1.0058,0.2,1.10802,198.834940531,0.713654,-69.9924531478,0.996734,1.4722e-07,99.05,-76.9722,-69.9924531478,198.8466639,0.00555823,200,1,-69.9924531478,0.005,2585.2291134,0.00585042,-136.136,100,0.00357996,68.536,2585.2291134
1.0,0.2,1.0,100.0,1.0,-87.2603331544,1.0,3.50449e-18,119.46,-87.2603,-87.2603331544,200.0,0.01,200,2,-87.2603331544,0.01,8373.86066629,,-170.689,100,0.01,91.0501,8373.86066629
1.07,0.2,1.55937,188.565515157,0.269713,-72.7098960283,1.02204,1.52361e-06,102.39,-75.9003,-72.7098960283,186.915753741,0.00762873,200,1,-72.7098960283,0.005,3794.47046732,0.0636602,-136.923,100,0.00131949,63.4139,3794.47046732
1.0,0.2,1.0,100.0,1.0,-73.671427007,1.0,3.50449e-18,103.23,-73.6714,-73.671427007,200.0,0.01,200,2,-73.671427007,0.01,3781.46057692,,-157.1,100,0.01,61.1853,3781.46057692
1.04525,0.2,1.40392,191.55356201,0.170765,-78.3530937028,0.996416,1.1079e-06,109.71,-73.0879,-78.3530937028,191.341468102,0.00704486,200,1,-78.3530937028,0.005,4943.29882644,0.0439991,-133.401,100,0.000856895,54.5251,4943.29882644
1.0,0.2,1.0,100.0,1.0,-75.5779849456,1.0,3.50449e-18,105.05,-75.578,-75.5779849456,200.0,0.01,200,2,-75.5779849456,0.01,5033.2124059,,-159.007,100,0.01,70.5895,5033.2124059
1.01582,0.2,1.69577,195.862408764,0.474334,-73.7213368265,0.998202,5.30766e-07,103.12,-73.614,-73.7213368265,196.884923259,0.00849414,200,1,-73.7213368265,0.005,3780.35251105,0.0211544,-133.072,100,0.00237594,62.1618,3780.35251105
1.0,0.2,1.0,100.0,1.0,-78.180604185,1.0,3.50449e-18,108.57,-78.1806,-78.180604185,200.0,0.01,200,2,-78.180604185,0.01,6185.43022457,,-161.609,100,0.01,78.2533,6185.43022457
1.03565,0.2,1.23056,192.993579793,0.47637,-69.7822992942,0.994049,9.12161e-07,99.4,-71.8595,-69.7822992942,193.115609807,0.00618961,200,1,-69.7822992942,0.005,2575.07740718,0.0360535,-131.894,100,0.00239611,57.5343,2575.07740718
1.0,0.2,1.0,100.0,1.0,-70.0203993751,1.0,3.50449e-18,99.83,-70.0204,-70.0203993751,200.0,0.01,200,2,-70.0203993751,0.01,2603.0212205,,-153.448,100,0.01,50.7641,2603.0212205
1.00315,0.2,1.28097,199.334724127,0.94719,-72.16387786,1.00065,8.38526e-08,101.94,-70.9062,-72.16387786,199.372597001,0.00640066,200,1,-72.16387786,0.005,3797.46932282,0.00335849,-129.992,100,0.00473286,55.0272,3797.46932282
1.0,0.2,1.0,100.0,1.0,-71.913850625,1.0,3.50449e-18,102.06,-71.9139,-71.913850625,200.0,0.01,200,2,-71.913850625,0.01,2552.16964525,,-155.341,100,0.01,50.2658,2552.16964525
1.00957,0.2,1.18532,198.214829207,0.587661,-69.3513555522,1.00105,2.26282e-07,98.37,-70.0922,-69.3513555522,198.104914785,0.0059204,200,1,-69.3513555522,0.005,2608.72476693,0.00907026,-129.367,100,0.00293523,47.1249,2608.72476693
1.0,0.2,1.0,100.0,1.0,-73.9291516346,1.0,3.50449e-18,103.71,-73.9291,-73.9291516346,200.0,0.01,200,2,-73.9291516346,0.01,3810.3272615,,-157.357,100,0.01,61.4184,3810.3272615
1.03069,0.2,1.22545,193.884431189,0.311037,-73.8285890229,0.995885,7.92525e-07,103.64,-72.1678,-73.8285890229,194.044280897,0.00615256,200,1,-73.8285890229,0.005,3788.50826718,0.0314407,-132.059,100,0.00156161,53.2105,3788.50826718
1.0,0.2,1.0,100.0,1.0,-82.1807415465,1.0,3.50449e-18,113.92,-82.1807,-82.1807415465,200.0,0.01,200,2,-82.1807415465,0.01,6062.17688361,,-165.609,100,0.01,77.4697,6062.17688361
1.03028,0.2,1.54022,194.441212103,0.607249,-74.3880750604,1.01284,7.18304e-07,104.63,-76.495,-74.3880750604,194.122032307,0.00760349,200,1,-74.3880750604,0.005,3774.64967791,0.0294746,-136.375,100,0.00299776,62.6385,3774.64967791
1.0,0.2,1.0,100.0,1.0,-66.2907450491,1.0,3.50449e-18,95.43,-66.2907,-66.2907450491,200.0,0.01,200,2,-66.2907450491,0.01,1352.51339589,,-149.713,100,0.01,36.5922,1352.51339589
1.02392,0.2,1.19285,194.812845306,0.278422,-79.3336182587,0.985328,6.69005e-07,109.67,-71.4493,-79.3336182587,195.32849914,0.00605307,200,1,-79.3336182587,0.005,6155.77818967,0.0259807,-131.143,100,0.00141284,56.3073,6155.77818967
1.0,0.2,1.0,100.0,1.0,-74.0842710617,1.0,3.50449e-18,104.19,-74.0843,-74.0842710617,200.0,0.01,200,2,-74.0842710617,0.01,3815.26125956,,-157.512,100,0.01,61.4582,3815.26125956
1.0189,0.2,1.47641,197.268785975,0.613963,-80.4419818635,1.0034,3.47867e-07,111.92,-75.9923,-80.4419818635,196.290821636,0.00735707,200,1,-80.4419818635,0.005,6113.76638646,0.0140094,-135.54,100,0.00305942,65.2061,6113.76638646
1.0,0.2,1.0,100.0,1.0,-73.8456836365,1.0,3.50449e-18,103.95,-73.8457,-73.8456836365,200.0,0.01,200,2,-73.8456836365,0.01,3776.11959386,,-157.274,100,0.01,61.1421,3776.11959386
1.02552,0.2,1.36107,194.33711339,0.37877,-73.7114439823,0.976311,7.32144e-07,103.26,-72.027,-73.7114439823,195.022429557,0.00697047,200,1,-73.7114439823,0.005,3788.22396793,0.0279147,-131.768,100,0.0019398,54.175,3788.22396793
1.0,0.2,1.0,100.0,1.0,-71.5813500607,1.0,3.50449e-18,101.5,-71.5814,-71.5813500607,200.0,0.01,200,2,-71.5813500607,0.01,2590.34874961,,-155.003,100,0.01,50.6404,2590.34874961
1.01199,0.2,1.38328,197.794280326,0.834906,-77.9792095418,0.995589,2.80194e-07,108.48,-74.0547,-77.9792095418,197.630630433,0.00694705,200,1,-77.9792095418,0.005,4936.15076642,0.0111091,-133.4,100,0.00419302,58.3051,4936.15076642
1.0,0.2,1.0,100.0,1.0,-67.4866819027,1.0,3.50449e-18,96.74,-67.4867,-67.4866819027,200.0,0.01,200,2,-67.4866819027,0.01,1342.84294691,,-150.914,100,0.01,36.4611,1342.84294691
1.01176,0.2,1.44592,197.163660515,0.672995,-72.0056482053,0.997067,3.61447e-07,101.12,-69.0318,-72.0056482053,197.676270363,0.00725086,200,1,-72.0056482053,0.005,3826.57706796,0.0143732,-128.37,100,0.00337487,45.8048,3826.57706796
1.0,0.2,1.0,100.0,1.0,-76.5362762432,1.0,3.50449e-18,106.69,-76.5363,-76.5362762432,200.0,0.01,200,2,-76.5362762432,0.01,4988.8913288,,-159.964,100,0.01,70.278,4988.8913288
1.03102,0.2,1.22159,193.515028694,0.377654,-76.2860843688,0.982939,8.41994e-07,106.45,-74.3696,-76.2860843688,193.983412013,0.00621397,200,1,-76.2860843688,0.005,4963.63890669,0.0325403,-134.27,100,0.00192104,63.6155,4963.63890669
1.0,0.2,1.0,100.0,1.0,-72.5534421973,1.0,3.50449e-18,102.23,-72.5534,-72.5534421973,200.0,0.01,200,2,-72.5534421973,0.01,3812.39221158,,-155.981,100,0.01,61.4351,3812.39221158
1.00731,0.2,1.31917,198.740830619,0.868435,-71.3284178498,1.00501,1.59187e-07,101.19,-71.488,-71.3284178498,198.549049635,0.00656297,200,1,-71.3284178498,0.005,2605.39692567,0.00643143,-130.696,100,0.00432054,53.7829,2605.39692567
1.0,0.2,1.0,100.0,1.0,-109.99552366,1.0,3.50449e-18,145.64,-109.996,-109.99552366,200.0,0.01,200,2,-109.99552366,0.01,14369.321952,,-193.424,100,0.01,119.271,14369.321952
1.29463,0.2,56.3617,19.204339092,0.373319,-77.3850173545,1.286,0.000236541,108.01,-82.2148,-77.3850173545,154.483860019,0.219136,200,1,-77.3850173545,0.005,4970.71020429,15.6475,-149.338,100,0.00145148,127.844,4970.71020429
1.0,0.2,1.0,100.0,1.0,-71.0371875639,1.0,3.50449e-18,100.52,-71.0372,-71.0371875639,200.0,0.01,200,2,-71.0371875639,0.01,2579.39015328,,-154.459,100,0.01,50.5331,2579.39015328
1.01058,0.2,1.45562,198.131375851,0.662963,-66.8959041241,0.995461,2.36968e-07,95.73,-68.3368,-66.8959041241,197.905416891,0.00731128,200,1,-66.8959041241,0.005,1375.32009258,0.00939287,-127.636,100,0.00332993,40.998,1375.32009258
1.0,0.2,1.0,100.0,1.0,-80.9552113564,1.0,3.50449e-18,111.97,-80.9552,-80.9552113564,200.0,0.01,200,2,-80.9552113564,0.01,6135.13313589,,-164.384,100,0.01,77.9345,6135.13313589
1.00394,0.2,1.3262,199.265563658,0.936718,-61.615272866,0.996748,9.26082e-08,89.21,-71.0471,-61.615272866,199.21597051,0.00665262,200,1,-61.615272866,0.005,111.736379687,0.00368028,-130.156,100,0.00469887,54.65,111.736379687
1.0,0.2,1.0,100.0,1.0,-78.2243066846,1.0,3.50449e-18,109.63,-78.2243,-78.2243066846,200.0,0.01,200,2,-78.2243066846,0.01,4971.55207797,,-161.653,100,0.01,70.1558,4971.55207797
1.01141,0.2,1.46332,197.409464646,0.71773,-72.2373717041,1.00141,3.29706e-07,102.83,-74.5715,-72.2373717041,197.743790899,0.0073063,200,1,-72.2373717041,0.005,2564.81931232,0.0132255,-133.9,100,0.00358359,57.8571,2564.81931232
1.0,0.2,1.0,100.0,1.0,-69.1944739793,1.0,3.50449e-18,98.15,-69.1945,-69.1944739793,200.0,0.01,200,2,-69.1944739793,0.01,2604.43036642,,-152.622,100,0.01,50.7778,2604.43036642
1.01445,0.2,1.82873,197.615768254,0.897943,-80.1111052157,0.994962,3.0314e-07,110.9,-73.7339,-80.1111052157,197.15117459,0.00918994,200,1,-80.1111052157,0.005,6132.38625342,0.0120037,-133.152,100,0.00451245,61.9058,6132.38625342
1.0,0.2,1.0,100.0,1.0,-71.9376960124,1.0,3.50449e-18,102.19,-71.9377,-71.9376960124,200.0,0.01,200,2,-71.9376960124,0.01,2635.61364212,,-155.364,100,0.01,51.0809,2635.61364212
