MaxVanillaIw,VarJ,ESSClassic,AvgEpLen,Bound,MinVanillaIw,J,VarVanillaIw,VanillaAvgRet,EpsThisIter,AvgDiscRet,eRenyi2,MaxNormIw,Delta,BatchSize,ESSRenyi,VarDiscRet,VarRet,AvgNormIw,VarNormIw,AvgRet,AvgVanillaIw,MinNormIw,IterType
1.0,88.139,400.0,498.32,4407.29,1.0,4640.91,,4629.87674125,100,4629.87674125,1.0,0.0025,0.5,500,500.0,25163.9139473,25163.9139473,0.0025,5.4346e-20,4629.87674125,1.0,0.0025,2
1.16285,65.3887,497.951820723,500.0,4434.41,0.686097,4643.78,0.00407996,4650.85098847,100,4650.85098847,1.00399,0.0023374,0.5,500,498.011364142,258.616099118,258.616099118,0.002,1.64844e-08,4650.85098847,0.994996,0.0013791,1
1.0,22.736,100.0,500.0,4182.06,1.0,4649.17,,4649.16776071,100,4649.16776071,1.0,0.01,0.5,500,500.0,522.147880883,522.147880883,0.01,3.50449e-18,4649.16776071,1.0,0.01,2
1.0,106.281,200.000000102,498.47,4309.33,1.0,4639.62,,4630.07406512,100,4630.07406512,1.0,0.005,0.5,500,500.0,22113.3541959,22113.3541959,0.005,2.1793e-19,4630.07406512,1.0,0.005,2
1.0,129.055,299.999969474,498.23,4367.56,1.0,4637.25,,4632.49346037,100,4632.49346037,1.0,0.00333333,0.5,500,500.0,27616.0791859,27616.0791859,0.00333333,5.43914e-20,4632.49346037,1.0,0.00333333,2
1.0,115.238,400.0,499.52,4405.93,1.0,4639.49,,4646.21066856,100,4646.21066856,1.0,0.0025,0.5,500,500.0,3125.08515712,3125.08515712,0.0025,5.4346e-20,4646.21066856,1.0,0.0025,2
1.24489,56.6224,492.389111857,500.0,4433.93,0.410294,4644.26,0.0153855,4645.10762982,100,4645.10762982,1.01385,0.00249806,0.5,500,493.169149932,392.151159167,392.151159167,0.002,6.19521e-08,4645.10762982,0.996684,0.000823318,1
1.0,20.1577,100.0,500.0,4181.79,1.0,4648.81,,4648.81075716,100,4648.81075716,1.0,0.01,0.5,500,500.0,410.436324834,410.436324834,0.01,3.50449e-18,4648.81075716,1.0,0.01,2
1.0,20.0006,200.000000102,500.0,4318.54,1.0,4648.8,,4648.79767127,100,4648.79767127,1.0,0.005,0.5,500,500.0,397.693596109,397.693596109,0.005,2.1793e-19,4648.79767127,1.0,0.005,2
1.0,102.014,299.999969474,498.14,4373.0,1.0,4642.66,,4630.371098,100,4630.371098,1.0,0.00333333,0.5,500,500.0,30498.8403688,30498.8403688,0.00333333,5.43914e-20,4630.371098,1.0,0.00333333,2
1.0,100.326,400.0,499.0,4407.93,1.0,4641.46,,4637.86578379,100,4637.86578379,1.0,0.0025,0.5,500,500.0,9114.43665745,9114.43665745,0.0025,5.4346e-20,4637.86578379,1.0,0.0025,2
1.21894,60.6035,495.645360947,500.0,4434.79,0.628875,4644.58,0.00876851,4646.6075167,100,4646.6075167,1.00872,0.00244267,0.5,500,495.676967783,448.441662866,448.441662866,0.002,3.52122e-08,4646.6075167,0.998036,0.00126023,1
1.0,21.9097,100.0,500.0,4180.81,1.0,4647.89,,4647.89179102,100,4647.89179102,1.0,0.01,0.5,500,500.0,484.885699137,484.885699137,0.01,3.50449e-18,4647.89179102,1.0,0.01,2
1.0,20.9613,200.000000102,500.0,4316.74,1.0,4647.03,,4646.16993793,100,4646.16993793,1.0,0.005,0.5,500,500.0,401.245429714,401.245429714,0.005,2.1793e-19,4646.16993793,1.0,0.005,2
1.0,20.4052,299.999969474,500.0,4377.87,1.0,4647.55,,4648.59081453,100,4648.59081453,1.0,0.00333333,0.5,500,500.0,372.473282944,372.473282944,0.00333333,5.43914e-20,4648.59081453,1.0,0.00333333,2
1.0,20.0522,400.0,500.0,4414.24,1.0,4647.8,,4648.53419622,100,4648.53419622,1.0,0.0025,0.5,500,500.0,362.135700404,362.135700404,0.0025,5.4346e-20,4648.53419622,1.0,0.0025,2
1.07556,19.1403,499.765104607,500.0,4439.34,0.905152,4648.29,0.000471477,4649.79319621,100,4649.79319621,1.00045,0.00215006,0.5,500,499.773724007,267.966695873,267.966695873,0.002,1.88406e-09,4649.79319621,1.00049,0.00180942,1
1.0,19.4499,100.0,500.0,4181.82,1.0,4648.81,,4648.80658742,100,4648.80658742,1.0,0.01,0.5,500,500.0,382.118145103,382.118145103,0.01,3.50449e-18,4648.80658742,1.0,0.01,2
1.0,20.4872,200.000000102,500.0,4317.86,1.0,4648.14,,4647.47653169,100,4647.47653169,1.0,0.005,0.5,500,500.0,464.914358193,464.914358193,0.005,2.1793e-19,4647.47653169,1.0,0.005,2
1.0,20.202,299.999969474,500.0,4377.89,1.0,4647.56,,4646.4119936,100,4646.4119936,1.0,0.00333333,0.5,500,500.0,386.78227288,386.78227288,0.00333333,5.43914e-20,4646.4119936,1.0,0.00333333,2
1.0,19.8284,400.0,500.0,4413.67,1.0,4647.23,,4646.24012355,100,4646.24012355,1.0,0.0025,0.5,500,500.0,350.487073138,350.487073138,0.0025,5.4346e-20,4646.24012355,1.0,0.0025,2
1.07498,20.4181,499.683084286,500.0,4438.39,0.903669,4647.36,0.00063453,4647.16459139,100,4647.16459139,1.00063,0.00215098,0.5,500,499.687092746,581.891260748,581.891260748,0.002,2.54052e-09,4647.16459139,0.999528,0.00180819,1
1.0,18.7125,100.0,500.0,4180.65,1.0,4647.86,,4647.85854316,100,4647.85854316,1.0,0.01,0.5,500,500.0,353.692628635,353.692628635,0.01,3.50449e-18,4647.85854316,1.0,0.01,2
1.0,20.058,200.000000102,500.0,4316.04,1.0,4646.41,,4644.95315905,100,4644.95315905,1.0,0.005,0.5,500,500.0,454.817579401,454.817579401,0.005,2.1793e-19,4644.95315905,1.0,0.005,2
1.0,19.1647,299.999969474,500.0,4377.22,1.0,4646.96,,4648.06196785,100,4648.06196785,1.0,0.00333333,0.5,500,500.0,298.369675835,298.369675835,0.00333333,5.43914e-20,4648.06196785,1.0,0.00333333,2
1.0,19.0145,400.0,500.0,4414.13,1.0,4647.73,,4650.03726701,100,4650.03726701,1.0,0.0025,0.5,500,500.0,340.640002295,340.640002295,0.0025,5.4346e-20,4650.03726701,1.0,0.0025,2
1.05446,18.3634,499.859464153,500.0,4439.38,0.929841,4648.35,0.000281797,4650.47370526,100,4650.47370526,1.00029,0.00210832,0.5,500,499.857287621,258.112175224,258.112175224,0.002,1.12655e-09,4650.47370526,1.00028,0.00185916,1
1.0,19.9734,100.0,500.0,4179.41,1.0,4646.51,,4646.51445603,100,4646.51445603,1.0,0.01,0.5,500,500.0,402.96534906,402.96534906,0.01,3.50449e-18,4646.51445603,1.0,0.01,2
1.0,20.0207,200.000000102,500.0,4317.58,1.0,4647.87,,4649.23075454,100,4649.23075454,1.0,0.005,0.5,500,500.0,403.06356868,403.06356868,0.005,2.1793e-19,4649.23075454,1.0,0.005,2
1.0,20.3082,299.999969474,500.0,4378.11,1.0,4647.85,,4647.79280635,100,4647.79280635,1.0,0.00333333,0.5,500,500.0,440.002547022,440.002547022,0.00333333,5.43914e-20,4647.79280635,1.0,0.00333333,2
1.0,23.2294,400.0,499.81,4413.2,1.0,4646.8,,4643.67863309,100,4643.67863309,1.0,0.0025,0.5,500,500.0,917.295652376,917.295652376,0.0025,5.4346e-20,4643.67863309,1.0,0.0025,2
1.1439,30.8746,499.14504527,499.39,4437.22,0.821906,4646.33,0.00171269,4642.69952992,100,4642.69952992,1.0016,0.00229027,0.5,500,499.201442699,3729.46365377,3729.46365377,0.002,6.8656e-09,4642.69952992,0.998919,0.00164559,1
1.0,18.5585,100.0,500.0,4181.27,1.0,4648.36,,4648.35729644,100,4648.35729644,1.0,0.01,0.5,500,500.0,347.896066479,347.896066479,0.01,3.50449e-18,4648.35729644,1.0,0.01,2
1.0,102.597,200.000000102,498.51,4311.84,1.0,4642.12,,4635.88158961,100,4635.88158961,1.0,0.005,0.5,500,500.0,20838.4935579,20838.4935579,0.005,2.1793e-19,4635.88158961,1.0,0.005,2
1.0,84.6513,299.999969474,500.0,4373.51,1.0,4643.18,,4645.30890864,100,4645.30890864,1.0,0.00333333,0.5,500,500.0,442.833592823,442.833592823,0.00333333,5.43914e-20,4645.30890864,1.0,0.00333333,2
1.0,74.215,400.0,500.0,4410.52,1.0,4644.07,,4646.73018522,100,4646.73018522,1.0,0.0025,0.5,500,500.0,529.807694115,529.807694115,0.0025,5.4346e-20,4646.73018522,1.0,0.0025,2
1.16086,44.5893,497.060985647,499.94,4436.32,0.618872,4645.76,0.00597248,4646.16746695,100,4646.16746695,1.00531,0.00231245,0.5,500,497.359938225,524.333033904,524.333033904,0.002,2.36995e-08,4646.16746695,1.00401,0.0012328,1
1.0,77.501,100.0,499.21,4174.34,1.0,4641.31,,4641.30615908,100,4641.30615908,1.0,0.01,0.5,500,500.0,6067.07204384,6067.07204384,0.01,3.50449e-18,4641.30615908,1.0,0.01,2
1.0,56.7055,200.000000102,500.0,4315.05,1.0,4645.29,,4649.26635096,100,4649.26635096,1.0,0.005,0.5,500,500.0,396.923118075,396.923118075,0.005,2.1793e-19,4649.26635096,1.0,0.005,2
1.0,47.6483,299.999969474,500.0,4376.69,1.0,4646.33,,4648.41518001,100,4648.41518001,1.0,0.00333333,0.5,500,500.0,377.295812876,377.295812876,0.00333333,5.43914e-20,4648.41518001,1.0,0.00333333,2
1.0,45.5892,400.0,499.67,4412.83,1.0,4646.36,,4646.44277669,100,4646.44277669,1.0,0.0025,0.5,500,500.0,1517.58883002,1517.58883002,0.0025,5.4346e-20,4646.44277669,1.0,0.0025,2
1.11801,42.0915,498.557618871,499.34,4437.16,0.668928,4646.34,0.00290366,4642.90403099,100,4642.90403099,1.00299,0.00223429,0.5,500,498.509275297,4097.15330091,4097.15330091,0.002,1.15967e-08,4642.90403099,1.00077,0.00133682,1
1.0,22.1739,100.0,500.0,4176.97,1.0,4643.95,,4643.94975605,100,4643.94975605,1.0,0.01,0.5,500,500.0,496.648506672,496.648506672,0.01,3.50449e-18,4643.94975605,1.0,0.01,2
1.0,21.1872,200.000000102,500.0,4316.18,1.0,4646.39,,4648.82837351,100,4648.82837351,1.0,0.005,0.5,500,500.0,398.191372534,398.191372534,0.005,2.1793e-19,4648.82837351,1.0,0.005,2
1.0,22.2327,299.999969474,500.0,4376.54,1.0,4646.23,,4645.8994937,100,4645.8994937,1.0,0.00333333,0.5,500,500.0,590.836585465,590.836585465,0.00333333,5.43914e-20,4645.8994937,1.0,0.00333333,2
1.0,21.8093,400.0,500.0,4413.01,1.0,4646.57,,4647.58352337,100,4647.58352337,1.0,0.0025,0.5,500,500.0,422.543210628,422.543210628,0.0025,5.4346e-20,4647.58352337,1.0,0.0025,2
1.06245,21.2679,499.790031122,500.0,4437.29,0.927224,4646.24,0.000421818,4644.43372645,100,4644.43372645,1.00045,0.00212266,0.5,500,499.776939766,412.376654496,412.376654496,0.002,1.68372e-09,4644.43372645,1.00105,0.00185249,1
1.0,16.2501,100.0,500.0,4182.61,1.0,4649.73,,4649.72620716,100,4649.72620716,1.0,0.01,0.5,500,500.0,266.734313065,266.734313065,0.01,3.50449e-18,4649.72620716,1.0,0.01,2
1.0,127.493,200.000000102,498.08,4309.21,1.0,4639.51,,4629.29211988,100,4629.29211988,1.0,0.005,0.5,500,500.0,32359.7348492,32359.7348492,0.005,2.1793e-19,4629.29211988,1.0,0.005,2
1.0,104.993,299.999969474,500.0,4371.33,1.0,4641.07,,4644.18503428,100,4644.18503428,1.0,0.00333333,0.5,500,500.0,552.289551843,552.289551843,0.00333333,5.43914e-20,4644.18503428,1.0,0.00333333,2
1.0,91.4841,400.0,500.0,4408.94,1.0,4642.55,,4646.98940907,100,4646.98940907,1.0,0.0025,0.5,500,500.0,384.557439493,384.557439493,0.0025,5.4346e-20,4646.98940907,1.0,0.0025,2
1.18229,72.1935,498.344793323,500.0,4434.59,0.784652,4643.82,0.00330898,4645.92744159,100,4645.92744159,1.00273,0.00237138,0.5,500,498.637346918,407.002274096,407.002274096,0.002,1.33122e-08,4645.92744159,0.997132,0.00157382,1
1.0,20.7884,100.0,500.0,4181.19,1.0,4648.29,,4648.28691747,100,4648.28691747,1.0,0.01,0.5,500,500.0,436.523147636,436.523147636,0.01,3.50449e-18,4648.28691747,1.0,0.01,2
1.0,19.755,200.000000102,500.0,4318.18,1.0,4648.5,,4648.70674016,100,4648.70674016,1.0,0.005,0.5,500,500.0,351.793228329,351.793228329,0.005,2.1793e-19,4648.70674016,1.0,0.005,2
1.0,21.3937,299.999969474,500.0,4377.76,1.0,4647.46,,4645.38837617,100,4645.38837617,1.0,0.00333333,0.5,500,500.0,592.03153,592.03153,0.00333333,5.43914e-20,4645.38837617,1.0,0.00333333,2
1.0,22.1158,400.0,500.0,4413.18,1.0,4646.75,,4644.60864244,100,4644.60864244,1.0,0.0025,0.5,500,500.0,583.092372871,583.092372871,0.0025,5.4346e-20,4644.60864244,1.0,0.0025,2
1.10013,21.0558,499.545987066,500.0,4437.73,0.886086,4646.73,0.000909825,4645.7516637,100,4645.7516637,1.00086,0.00220105,0.5,500,499.572583147,338.539092542,338.539092542,0.002,3.64192e-09,4645.7516637,0.999641,0.00177281,1
1.0,16.98,100.0,500.0,4182.17,1.0,4649.22,,4649.22296168,100,4649.22296168,1.0,0.01,0.5,500,500.0,291.231513398,291.231513398,0.01,3.50449e-18,4649.22296168,1.0,0.01,2
1.0,20.4502,200.000000102,500.0,4318.64,1.0,4648.9,,4648.57867165,100,4648.57867165,1.0,0.005,0.5,500,500.0,553.429729654,553.429729654,0.005,2.1793e-19,4648.57867165,1.0,0.005,2
1.0,20.3734,299.999969474,500.0,4379.05,1.0,4648.71,,4648.32113016,100,4648.32113016,1.0,0.00333333,0.5,500,500.0,412.701403323,412.701403323,0.00333333,5.43914e-20,4648.32113016,1.0,0.00333333,2
1.0,20.7515,400.0,500.0,4414.51,1.0,4648.04,,4646.04843594,100,4646.04843594,1.0,0.0025,0.5,500,500.0,476.740856985,476.740856985,0.0025,5.4346e-20,4646.04843594,1.0,0.0025,2
1.06165,20.8513,499.821219882,500.0,4438.77,0.915888,4647.71,0.000358932,4645.99261358,100,4645.99261358,1.00035,0.00212301,0.5,500,499.827325393,486.645151195,486.645151195,0.002,1.43533e-09,4645.99261358,1.00014,0.00183152,1
1.0,18.5249,100.0,500.0,4181.34,1.0,4648.36,,4648.35602909,100,4648.35602909,1.0,0.01,0.5,500,500.0,346.637355413,346.637355413,0.01,3.50449e-18,4648.35602909,1.0,0.01,2
1.0,20.8654,200.000000102,500.0,4316.43,1.0,4646.68,,4644.99536328,100,4644.99536328,1.0,0.005,0.5,500,500.0,527.184324187,527.184324187,0.005,2.1793e-19,4644.99536328,1.0,0.005,2
1.0,21.0854,299.999969474,500.0,4376.24,1.0,4645.97,,4644.57229835,100,4644.57229835,1.0,0.00333333,0.5,500,500.0,464.752406003,464.752406003,0.00333333,5.43914e-20,4644.57229835,1.0,0.00333333,2
1.0,19.8385,400.0,500.0,4414.29,1.0,4647.88,,4653.61433543,100,4653.61433543,1.0,0.0025,0.5,500,500.0,198.689250175,198.689250175,0.0025,5.4346e-20,4653.61433543,1.0,0.0025,2
1.07462,19.8411,499.611278439,500.0,4438.91,0.898465,4647.93,0.000781603,4647.27245452,100,4647.27245452,1.00075,0.00214593,0.5,500,499.625665271,459.735645017,459.735645017,0.002,3.11678e-09,4647.27245452,1.00154,0.00179416,1
1.0,22.0908,100.0,500.0,4178.92,1.0,4645.97,,4645.9736198,100,4645.9736198,1.0,0.01,0.5,500,500.0,492.93354207,492.93354207,0.01,3.50449e-18,4645.9736198,1.0,0.01,2
1.0,21.8521,200.000000102,500.0,4316.15,1.0,4646.48,,4646.98023654,100,4646.98023654,1.0,0.005,0.5,500,500.0,471.229875991,471.229875991,0.005,2.1793e-19,4646.98023654,1.0,0.005,2
1.0,19.7294,299.999969474,500.0,4378.22,1.0,4647.93,,4650.82543732,100,4650.82543732,1.0,0.00333333,0.5,500,500.0,202.132825339,202.132825339,0.00333333,5.43914e-20,4650.82543732,1.0,0.00333333,2
1.0,19.7633,400.0,500.0,4414.21,1.0,4647.78,,4647.3539978,100,4647.3539978,1.0,0.0025,0.5,500,500.0,398.342423374,398.342423374,0.0025,5.4346e-20,4647.3539978,1.0,0.0025,2
1.10568,23.8153,499.554055051,499.72,4438.17,0.899248,4647.17,0.000893262,4643.73339723,100,4643.73339723,1.00088,0.00221304,0.5,500,499.558124389,1521.9690731,1521.9690731,0.002,3.57847e-09,4643.73339723,0.999241,0.00179986,1
1.0,20.4416,100.0,500.0,4181.72,1.0,4648.65,,4648.64669211,100,4648.64669211,1.0,0.01,0.5,500,500.0,422.081593136,422.081593136,0.01,3.50449e-18,4648.64669211,1.0,0.01,2
1.0,21.4986,200.000000102,500.0,4317.08,1.0,4647.35,,4646.04597776,100,4646.04597776,1.0,0.005,0.5,500,500.0,508.21852173,508.21852173,0.005,2.1793e-19,4646.04597776,1.0,0.005,2
1.0,20.9672,299.999969474,500.0,4377.55,1.0,4647.25,,4647.04244346,100,4647.04244346,1.0,0.00333333,0.5,500,500.0,398.415322619,398.415322619,0.00333333,5.43914e-20,4647.04244346,1.0,0.00333333,2
1.0,41.1244,400.0,499.25,4411.45,1.0,4645.02,,4638.3308264,100,4638.3308264,1.0,0.0025,0.5,500,500.0,5440.80073329,5440.80073329,0.0025,5.4346e-20,4638.3308264,1.0,0.0025,2
1.12046,35.1241,499.184204875,500.0,4436.96,0.860026,4646.01,0.00162606,4648.46878124,100,4648.46878124,1.00147,0.00224859,0.5,500,499.266034515,326.990012366,326.990012366,0.002,6.54891e-09,4648.46878124,0.996584,0.00172595,1
1.0,23.8062,100.0,500.0,4178.34,1.0,4645.37,,4645.36798175,100,4645.36798175,1.0,0.01,0.5,500,500.0,572.459609361,572.459609361,0.01,3.50449e-18,4645.36798175,1.0,0.01,2
1.0,22.6914,200.000000102,500.0,4316.08,1.0,4646.41,,4647.44617518,100,4647.44617518,1.0,0.005,0.5,500,500.0,465.559865346,465.559865346,0.005,2.1793e-19,4647.44617518,1.0,0.005,2
1.0,20.9396,299.999969474,500.0,4377.05,1.0,4646.75,,4647.45098338,100,4647.45098338,1.0,0.00333333,0.5,500,500.0,287.745572114,287.745572114,0.00333333,5.43914e-20,4647.45098338,1.0,0.00333333,2
1.0,21.8083,400.0,500.0,4413.56,1.0,4647.14,,4648.2814118,100,4648.2814118,1.0,0.0025,0.5,500,500.0,591.180543363,591.180543363,0.0025,5.4346e-20,4648.2814118,1.0,0.0025,2
1.10969,39.7287,498.303205545,498.9,4436.66,0.717868,4645.89,0.00339196,4637.47388302,100,4637.47388302,1.00302,0.00222593,0.5,500,498.493337621,11461.6528489,11461.6528489,0.002,1.3648e-08,4637.47388302,0.997061,0.00143997,1
1.0,15.3049,100.0,500.0,4183.67,1.0,4650.63,,4650.63419694,100,4650.63419694,1.0,0.01,0.5,500,500.0,236.604424522,236.604424522,0.01,3.50449e-18,4650.63419694,1.0,0.01,2
1.0,18.1839,200.000000102,500.0,4318.65,1.0,4648.9,,4647.15882655,100,4647.15882655,1.0,0.005,0.5,500,500.0,425.280077891,425.280077891,0.005,2.1793e-19,4647.15882655,1.0,0.005,2
1.0,18.9832,299.999969474,500.0,4378.69,1.0,4648.42,,4647.46737368,100,4647.46737368,1.0,0.00333333,0.5,500,500.0,422.64255233,422.64255233,0.00333333,5.43914e-20,4647.46737368,1.0,0.00333333,2
1.0,18.6859,400.0,500.0,4414.83,1.0,4648.43,,4648.45126443,100,4648.45126443,1.0,0.0025,0.5,500,500.0,318.748412368,318.748412368,0.0025,5.4346e-20,4648.45126443,1.0,0.0025,2
1.1437,18.3351,499.651966011,500.0,4439.88,0.897628,4648.89,0.000700395,4650.11744154,100,4650.11744154,1.00069,0.00228284,0.5,500,499.655067623,313.732513632,313.732513632,0.002,2.79043e-09,4650.11744154,1.002,0.00179168,1
1.0,20.2832,100.0,500.0,4178.78,1.0,4645.85,,4645.84996712,100,4645.84996712,1.0,0.01,0.5,500,500.0,415.564763111,415.564763111,0.01,3.50449e-18,4645.84996712,1.0,0.01,2
1.0,53.9639,200.000000102,499.25,4312.8,1.0,4643.07,,4640.29454732,100,4640.29454732,1.0,0.005,0.5,500,500.0,5451.87698216,5451.87698216,0.005,2.1793e-19,4640.29454732,1.0,0.005,2
1.0,45.7189,299.999969474,500.0,4374.81,1.0,4644.48,,4647.29141891,100,4647.29141891,1.0,0.00333333,0.5,500,500.0,438.987465188,438.987465188,0.00333333,5.43914e-20,4647.29141891,1.0,0.00333333,2
1.0,40.9382,400.0,500.0,4410.56,1.0,4644.09,,4642.9324507,100,4642.9324507,1.0,0.0025,0.5,500,500.0,435.638904907,435.638904907,0.0025,5.4346e-20,4642.9324507,1.0,0.0025,2
1.12699,29.5302,498.487664526,500.0,4435.91,0.682639,4645.1,0.00303846,4645.67756721,100,4645.67756721,1.00292,0.00225432,0.5,500,498.543109205,357.53209637,357.53209637,0.002,1.21575e-08,4645.67756721,0.99985,0.00136548,1
1.0,16.6318,100.0,500.0,4180.11,1.0,4647.11,,4647.10547734,100,4647.10547734,1.0,0.01,0.5,500,500.0,279.41102396,279.41102396,0.01,3.50449e-18,4647.10547734,1.0,0.01,2
1.0,17.3975,200.000000102,500.0,4318.11,1.0,4648.37,,4649.63105269,100,4649.63105269,1.0,0.005,0.5,500,500.0,328.825194478,328.825194478,0.005,2.1793e-19,4649.63105269,1.0,0.005,2
1.0,65.423,299.999969474,498.88,4375.76,1.0,4645.51,,4639.79571129,100,4639.79571129,1.0,0.00333333,0.5,500,500.0,12309.2837265,12309.2837265,0.00333333,5.43914e-20,4639.79571129,1.0,0.00333333,2
1.0,57.3612,400.0,500.0,4412.63,1.0,4646.24,,4648.42115499,100,4648.42115499,1.0,0.0025,0.5,500,500.0,317.527590355,317.527590355,0.0025,5.4346e-20,4648.42115499,1.0,0.0025,2
1.13557,33.9597,497.534878884,500.0,4438.11,0.590664,4647.49,0.0049095,4647.4645775,100,4647.4645775,1.00414,0.00228386,0.5,500,497.939411553,325.289888471,325.289888471,0.002,1.98584e-08,4647.4645775,0.994435,0.00118794,1
1.0,69.2361,100.0,499.27,4175.28,1.0,4642.4,,4642.40068375,100,4642.40068375,1.0,0.01,0.5,500,500.0,4842.0612784,4842.0612784,0.01,3.50449e-18,4642.40068375,1.0,0.01,2
1.0,51.0863,200.000000102,500.0,4314.95,1.0,4645.3,,4648.19568529,100,4648.19568529,1.0,0.005,0.5,500,500.0,413.327554458,413.327554458,0.005,2.1793e-19,4648.19568529,1.0,0.005,2
1.0,43.1984,299.999969474,500.0,4377.16,1.0,4646.89,,4650.07509911,100,4650.07509911,1.0,0.00333333,0.5,500,500.0,367.1405533,367.1405533,0.00333333,5.43914e-20,4650.07509911,1.0,0.00333333,2
1.0,40.6003,400.0,499.74,4413.22,1.0,4646.82,,4646.59615092,100,4646.59615092,1.0,0.0025,0.5,500,500.0,1005.22848139,1005.22848139,0.0025,5.4346e-20,4646.59615092,1.0,0.0025,2
1.14626,31.171,498.386842341,500.0,4438.3,0.697225,4647.5,0.00324894,4647.34578328,100,4647.34578328,1.00253,0.00229055,0.5,500,498.737254078,390.167294932,390.167294932,0.002,1.29734e-08,4647.34578328,1.00086,0.00139325,1
1.0,18.4006,100.0,500.0,4180.93,1.0,4647.83,,4647.832739,100,4647.832739,1.0,0.01,0.5,500,500.0,342.000171001,342.000171001,0.01,3.50449e-18,4647.832739,1.0,0.01,2
1.0,18.3133,200.000000102,500.0,4318.83,1.0,4649.07,,4650.29941439,100,4650.29941439,1.0,0.005,0.5,500,500.0,332.454873074,332.454873074,0.005,2.1793e-19,4650.29941439,1.0,0.005,2
1.0,18.8126,299.999969474,500.0,4378.91,1.0,4648.56,,4647.55323782,100,4647.55323782,1.0,0.00333333,0.5,500,500.0,393.398398621,393.398398621,0.00333333,5.43914e-20,4647.55323782,1.0,0.00333333,2
1.0,18.5436,400.0,500.0,4415.07,1.0,4648.62,,4648.80879138,100,4648.80879138,1.0,0.0025,0.5,500,500.0,316.837867953,316.837867953,0.0025,5.4346e-20,4648.80879138,1.0,0.0025,2
1.09549,18.3965,499.644718636,500.0,4439.46,0.88138,4648.43,0.000711542,4646.95130987,100,4646.95130987,1.00074,0.00219281,0.5,500,499.6313193,365.372480931,365.372480931,0.002,2.85094e-09,4646.95130987,0.999163,0.00176424,1
1.0,23.5109,100.0,500.0,4178.75,1.0,4645.82,,4645.81737093,100,4645.81737093,1.0,0.01,0.5,500,500.0,558.348980125,558.348980125,0.01,3.50449e-18,4645.81737093,1.0,0.01,2
1.0,21.5641,200.000000102,500.0,4316.06,1.0,4646.33,,4646.83868367,100,4646.83868367,1.0,0.005,0.5,500,500.0,380.543665124,380.543665124,0.005,2.1793e-19,4646.83868367,1.0,0.005,2
1.0,103.015,299.999969474,498.12,4371.29,1.0,4640.96,,4630.21518259,100,4630.21518259,1.0,0.00333333,0.5,500,500.0,31043.8822928,31043.8822928,0.00333333,5.43914e-20,4630.21518259,1.0,0.00333333,2
1.0,89.7034,400.0,500.0,4409.29,1.0,4642.85,,4648.54382778,100,4648.54382778,1.0,0.0025,0.5,500,500.0,310.195640137,310.195640137,0.0025,5.4346e-20,4648.54382778,1.0,0.0025,2
1.26835,50.1307,496.716548255,500.0,4435.45,0.585936,4645.0,0.00661244,4645.77427831,100,4645.77427831,1.00621,0.00253881,0.5,500,496.914119228,433.752591764,433.752591764,0.002,2.64936e-08,4645.77427831,0.999172,0.00117284,1
1.0,20.5263,100.0,500.0,4178.63,1.0,4645.65,,4645.64848675,100,4645.64848675,1.0,0.01,0.5,500,500.0,425.582575256,425.582575256,0.01,3.50449e-18,4645.64848675,1.0,0.01,2
1.0,20.1425,200.000000102,500.0,4317.2,1.0,4647.45,,4649.2430733,100,4649.2430733,1.0,0.005,0.5,500,500.0,387.526265691,387.526265691,0.005,2.1793e-19,4649.2430733,1.0,0.005,2
1.0,18.7923,299.999969474,500.0,4378.65,1.0,4648.32,,4650.06386643,100,4650.06386643,1.0,0.00333333,0.5,500,500.0,245.903976963,245.903976963,0.00333333,5.43914e-20,4650.06386643,1.0,0.00333333,2
1.0,19.5512,400.0,500.0,4414.73,1.0,4648.28,,4648.15472951,100,4648.15472951,1.0,0.0025,0.5,500,500.0,474.261611088,474.261611088,0.0025,5.4346e-20,4648.15472951,1.0,0.0025,2
1.10851,19.1359,499.573473596,500.0,4439.53,0.880364,4648.5,0.00085862,4648.59479845,100,4648.59479845,1.00081,0.00221256,0.5,500,499.593886052,380.744485618,380.744485618,0.002,3.42069e-09,4648.59479845,1.00201,0.00175719,1
1.0,16.3899,100.0,500.0,4180.99,1.0,4648.15,,4648.15359262,100,4648.15359262,1.0,0.01,0.5,500,500.0,271.342718193,271.342718193,0.01,3.50449e-18,4648.15359262,1.0,0.01,2
1.0,16.8933,200.000000102,500.0,4319.45,1.0,4649.78,,4651.41280462,100,4651.41280462,1.0,0.005,0.5,500,500.0,299.823999209,299.823999209,0.005,2.1793e-19,4651.41280462,1.0,0.005,2
1.0,17.9088,299.999969474,500.0,4379.9,1.0,4649.61,,4649.27684998,100,4649.27684998,1.0,0.00333333,0.5,500,500.0,395.187006169,395.187006169,0.00333333,5.43914e-20,4649.27684998,1.0,0.00333333,2
1.0,50.6321,400.0,499.04,4412.65,1.0,4646.24,,4636.09754964,100,4636.09754964,1.0,0.0025,0.5,500,500.0,9247.73229767,9247.73229767,0.0025,5.4346e-20,4636.09754964,1.0,0.0025,2
1.11642,37.2096,498.621338505,500.0,4438.54,0.768693,4647.73,0.00276322,4650.79476308,100,4650.79476308,1.00258,0.00223575,0.5,500,498.713059235,269.933743563,269.933743563,0.002,1.10817e-08,4650.79476308,0.9987,0.00153939,1
