AvgVanillaIw,eRenyi2,EpsThisIter,AvgRet,VarJ,ESSClassic,VanillaAvgRet,AvgNormIw,Bound,VarNormIw,AvgEpLen,IterType,MaxNormIw,MaxVanillaIw,MinVanillaIw,VarVanillaIw,Delta,ESSRenyi,BatchSize,VarDiscRet,J,VarRet,AvgDiscRet,MinNormIw
0.989825,1.08768,100,-81.4089581656,63.1101,185.048526891,-81.4089581656,0.005,-113.87,2.03009e-06,112.89,1,0.00735106,1.45525,0.0504838,0.0795596,0.4,183.876868419,200,6087.69949612,-76.1938,6087.69949612,-81.4089581656,0.000255014
1.0,1.0,100,-85.2305278616,84.5378,100.0,-85.2305278616,0.01,-136.32,3.50449e-18,117.24,2,0.01,1.0,1.0,,0.4,200.0,200,7218.82560864,-85.2305,7218.82560864,-85.2305278616,0.01
0.991668,1.03873,100,-70.6621584214,63.6032,192.392438377,-70.6621584214,0.005,-112.903,9.93511e-07,100.37,1,0.0064582,1.28088,0.341872,0.0390809,0.4,192.542215402,200,2599.43314779,-76.0848,2599.43314779,-70.6621584214,0.00172372
1.0,1.0,100,-72.763381421,61.2667,100.0,-72.763381421,0.01,-123.853,3.50449e-18,102.64,2,0.01,1.0,1.0,,0.4,200.0,200,3791.5227472,-72.7634,3791.5227472,-72.763381421,0.01
1.0328,1.12553,100,-87.6036852768,61.8008,179.685781888,-87.6036852768,0.005,-113.542,2.84055e-06,120.14,1,0.0108929,2.25005,0.130734,0.121199,0.4,177.6941387,200,8359.28652274,-75.2157,8359.28652274,-87.6036852768,0.000632908
1.0,1.0,100,-79.2328628954,69.7819,100.0,-79.2328628954,0.01,-130.322,3.50449e-18,110.62,2,0.01,1.0,1.0,,0.4,200.0,200,4918.69549208,-79.2329,4918.69549208,-79.2328628954,0.01
0.924199,1.16267,100,-77.7129981558,54.4286,172.286065622,-77.7129981558,0.005,-112.513,4.0417e-06,108.93,1,0.00905201,1.67317,0.136207,0.138088,0.4,172.018505619,200,4937.66612559,-73.5601,4937.66612559,-77.7129981558,0.000736894
1.0,1.0,100,-85.3834240967,84.417,100.0,-85.3834240967,0.01,-136.477,3.50449e-18,117.68,2,0.01,1.0,1.0,,0.4,200.0,200,7198.21426843,-85.3834,7198.21426843,-85.3834240967,0.01
0.954082,1.06117,100,-70.9345693173,61.7052,188.929609665,-70.9345693173,0.005,-112.989,1.47224e-06,101.24,1,0.00758296,1.44695,0.280977,0.0536057,0.4,188.472023493,200,2568.80827526,-75.7718,2568.80827526,-70.9345693173,0.0014725
1.0,1.0,100,-93.935683759,96.1172,100.0,-93.935683759,0.01,-145.025,3.50449e-18,127.85,2,0.01,1.0,1.0,,0.4,200.0,200,9331.83984996,-93.9357,9331.83984996,-93.935683759,0.01
1.05328,1.14367,100,-70.6194240957,58.7775,173.696460174,-70.6194240957,0.005,-115.277,3.80487e-06,100.41,1,0.0169617,3.57307,0.195726,0.168844,0.4,174.87518792,200,2589.29393875,-76.643,2589.29393875,-70.6194240957,0.00092913
1.0,1.0,100,-78.9803854027,69.6069,100.0,-78.9803854027,0.01,-130.07,3.50449e-18,110.27,2,0.01,1.0,1.0,,0.4,200.0,200,4894.06072146,-78.9804,4894.06072146,-78.9803854027,0.01
1.00556,1.04823,100,-68.9674857078,47.8107,191.120624516,-68.9674857078,0.005,-109.336,1.16733e-06,99.33,1,0.00666801,1.34101,0.370366,0.0472135,0.4,190.797334262,200,1369.82705337,-72.3498,1369.82705337,-68.9674857078,0.0018416
1.0,1.0,100,-78.0115410171,70.0784,100.0,-78.0115410171,0.01,-129.101,3.50449e-18,109.55,2,0.01,1.0,1.0,,0.4,200.0,200,4960.58703137,-78.0115,4960.58703137,-78.0115410171,0.01
0.999299,1.02237,100,-76.4429337519,61.7496,196.718246977,-76.4429337519,0.005,-112.88,4.19154e-07,107.69,1,0.00879162,1.75709,0.782364,0.0167427,0.4,195.624718335,200,3773.01987695,-76.3529,3773.01987695,-76.4429337519,0.00391456
1.0,1.0,100,-67.8955104388,36.7783,100.0,-67.8955104388,0.01,-118.982,3.50449e-18,97.51,2,0.01,1.0,1.0,,0.4,200.0,200,1366.30792855,-67.8955,1366.30792855,-67.8955104388,0.01
0.983735,1.05541,100,-93.0685058616,67.9767,187.499152367,-93.0685058616,0.005,-115.247,1.67516e-06,127.2,1,0.0065325,1.28525,0.159741,0.0648443,0.4,189.50047383,200,9320.8319826,-78.1344,9320.8319826,-93.0685058616,0.000811909
1.0,1.0,100,-88.3585787277,90.8048,100.0,-88.3585787277,0.01,-139.447,3.50449e-18,121.01,2,0.01,1.0,1.0,,0.4,200.0,200,8328.79688238,-88.3586,8328.79688238,-88.3585787277,0.01
1.01405,1.10368,100,-69.8269101444,63.44,180.174122246,-69.8269101444,0.005,-113.866,2.76476e-06,99.58,1,0.00986348,2.00041,0.0410306,0.113719,0.4,181.21178651,200,2584.06277272,-75.9145,2584.06277272,-69.8269101444,0.000202311
1.0,1.0,100,-73.0194309859,50.3674,100.0,-73.0194309859,0.01,-124.108,3.50449e-18,103.52,2,0.01,1.0,1.0,,0.4,200.0,200,2562.49924149,-73.0194,2562.49924149,-73.0194309859,0.01
1.01739,1.01565,100,-71.7340229987,46.886,197.271476968,-71.7340229987,0.005,-108.238,3.47522e-07,101.81,1,0.00770587,1.56797,0.675909,0.0143885,0.4,196.917991995,200,2614.49908541,-71.8308,2614.49908541,-71.7340229987,0.00332178
1.0,1.0,100,-75.9650916749,70.2421,100.0,-75.9650916749,0.01,-127.054,3.50449e-18,106.31,2,0.01,1.0,1.0,,0.4,200.0,200,4983.78621879,-75.9651,4983.78621879,-75.9650916749,0.01
0.985925,1.13261,100,-81.577678199,58.0273,171.890719256,-81.577678199,0.005,-112.105,4.1088e-06,113.12,1,0.00858944,1.69371,0.211703,0.159758,0.4,176.582868156,200,6090.51701448,-73.6591,6090.51701448,-81.577678199,0.00107363
1.0,1.0,100,-74.1287328717,61.3737,100.0,-74.1287328717,0.01,-125.216,3.50449e-18,103.94,2,0.01,1.0,1.0,,0.4,200.0,200,3804.773913,-74.1287,3804.773913,-74.1287328717,0.01
1.02179,1.04314,100,-84.1166314153,67.0119,189.302660236,-84.1166314153,0.005,-114.275,1.41983e-06,115.81,1,0.0116233,2.3753,0.834203,0.0592948,0.4,191.728940344,200,7241.8268994,-77.3793,7241.8268994,-84.1166314153,0.00408208
1.0,1.0,100,-74.5401261261,61.1203,100.0,-74.5401261261,0.01,-125.629,3.50449e-18,105.38,2,0.01,1.0,1.0,,0.4,200.0,200,3773.419858,-74.5401,3773.419858,-74.5401261261,0.01
0.997088,1.01492,100,-85.3169463596,71.6991,197.514738998,-85.3169463596,0.005,-115.775,3.16149e-07,117.58,1,0.00588377,1.17333,0.59682,0.0125724,0.4,197.059404594,200,7208.42479453,-79.3805,7208.42479453,-85.3169463596,0.00299282
1.0,1.0,100,-92.4417862432,96.3356,100.0,-92.4417862432,0.01,-143.531,3.50449e-18,126.19,2,0.01,1.0,1.0,,0.4,200.0,200,9374.30041411,-92.4418,9374.30041411,-92.4417862432,0.01
1.01612,1.03618,100,-89.4651827416,91.2981,191.351968831,-89.4651827416,0.005,-126.568,1.13554e-06,122.44,1,0.0136878,2.78168,0.52784,0.0468974,0.4,193.016653728,200,8262.06302098,-89.795,8262.06302098,-89.4651827416,0.00259733
1.0,1.0,100,-83.8565223147,77.2886,100.0,-83.8565223147,0.01,-134.946,3.50449e-18,116.55,2,0.01,1.0,1.0,,0.4,200.0,200,6033.85891955,-83.8565,6033.85891955,-83.8565223147,0.01
0.967185,1.1908,100,-81.6909117237,61.8371,165.102051645,-81.6909117237,0.005,-116.791,5.31084e-06,112.95,1,0.00867924,1.67889,0.0341912,0.19872,0.4,167.954323259,200,6114.38881587,-77.3697,6114.38881587,-81.6909117237,0.000176756
1.0,1.0,100,-88.4891174458,90.8123,100.0,-88.4891174458,0.01,-139.578,3.50449e-18,121.5,2,0.01,1.0,1.0,,0.4,200.0,200,8330.18403864,-88.4891,8330.18403864,-88.4891174458,0.01
1.00524,1.08576,100,-77.0527425595,75.285,185.025222834,-77.0527425595,0.005,-117.982,2.03352e-06,107.91,1,0.00674422,1.35591,0.130743,0.0821951,0.4,184.202730408,200,4962.75853953,-80.3391,4962.75853953,-77.0527425595,0.000650308
1.0,1.0,100,-70.1347082917,50.6422,100.0,-70.1347082917,0.01,-121.224,3.50449e-18,99.99,2,0.01,1.0,1.0,,0.4,200.0,200,2590.54080585,-70.1347,2590.54080585,-70.1347082917,0.01
0.992102,1.0239,100,-76.8856628071,57.6321,195.930247308,-76.8856628071,0.005,-109.203,5.21892e-07,107.73,1,0.00921809,1.82906,0.720229,0.0205472,0.4,195.332524397,200,4972.40946926,-72.648,4972.40946926,-76.8856628071,0.00362981
1.0,1.0,100,-75.4802122937,70.4168,100.0,-75.4802122937,0.01,-126.57,3.50449e-18,105.86,2,0.01,1.0,1.0,,0.4,200.0,200,5008.61424017,-75.4802,5008.61424017,-75.4802122937,0.01
0.996525,1.04225,100,-74.5824974951,58.8629,193.386360208,-74.5824974951,0.005,-110.274,8.59275e-07,104.94,1,0.00920819,1.83524,0.640884,0.0341325,0.4,191.89323567,200,3773.94268622,-73.3934,3773.94268622,-74.5824974951,0.0032156
1.0,1.0,100,-80.3960132161,78.122,100.0,-80.3960132161,0.01,-131.485,3.50449e-18,110.99,2,0.01,1.0,1.0,,0.4,200.0,200,6164.70011403,-80.396,6164.70011403,-80.3960132161,0.01
0.998584,1.04413,100,-84.6534814304,75.8787,192.122421621,-84.6534814304,0.005,-117.688,1.03023e-06,116.31,1,0.0114837,2.29349,0.723226,0.0410927,0.4,191.546423179,200,7250.14373851,-80.774,7250.14373851,-84.6534814304,0.00362126
1.0,1.0,100,-84.767562131,84.5964,100.0,-84.767562131,0.01,-135.856,3.50449e-18,116.82,2,0.01,1.0,1.0,,0.4,200.0,200,7228.83376075,-84.7676,7228.83376075,-84.767562131,0.01
0.977339,1.04273,100,-89.0015080686,83.9103,190.150180773,-89.0015080686,0.005,-122.352,1.30152e-06,121.95,1,0.00914104,1.78678,0.504906,0.049728,0.4,191.80438651,200,8269.94835712,-85.4625,8269.94835712,-89.0015080686,0.00258307
1.0,1.0,100,-80.6132385243,77.8095,100.0,-80.6132385243,0.01,-131.702,3.50449e-18,112.18,2,0.01,1.0,1.0,,0.4,200.0,200,6115.47454792,-80.6132,6115.47454792,-80.6132385243,0.01
0.974608,1.04694,100,-82.0579488412,71.2412,192.66471211,-82.0579488412,0.005,-116.067,9.56608e-07,114.14,1,0.00831435,1.62065,0.318305,0.0363458,0.4,191.033594927,200,6062.02933661,-79.1035,6062.02933661,-82.0579488412,0.00163299
1.0,1.0,100,-84.8984919485,84.5385,100.0,-84.8984919485,0.01,-135.985,3.50449e-18,117.08,2,0.01,1.0,1.0,,0.4,200.0,200,7218.94886248,-84.8985,7218.94886248,-84.8984919485,0.01
1.00996,1.05076,100,-81.8494563848,76.6115,188.575479934,-81.8494563848,0.005,-118.676,1.52219e-06,114.31,1,0.010554,2.13181,0.562459,0.0621061,0.4,190.338437738,200,6067.86345779,-81.6451,6067.86345779,-81.8494563848,0.00278457
1.0,1.0,100,-77.4404163854,69.9547,100.0,-77.4404163854,0.01,-128.529,3.50449e-18,108.18,2,0.01,1.0,1.0,,0.4,200.0,200,4943.09211396,-77.4404,4943.09211396,-77.4404163854,0.01
1.00467,1.02446,100,-96.0041356806,85.618,195.790892909,-96.0041356806,0.005,-122.251,5.40146e-07,130.2,1,0.00757715,1.52251,0.86596,0.021808,0.4,195.225536293,200,10400.1436543,-85.6867,10400.1436543,-96.0041356806,0.00430968
1.0,1.0,100,-82.5725303319,77.4247,100.0,-82.5725303319,0.01,-133.662,3.50449e-18,114.58,2,0.01,1.0,1.0,,0.4,200.0,200,6055.13819933,-82.5725,6055.13819933,-82.5725303319,0.01
1.00261,1.03092,100,-75.4591566613,64.7577,193.950968331,-75.4591566613,0.005,-114.528,7.83623e-07,105.72,1,0.00850184,1.70481,0.628591,0.0315087,0.4,194.002119576,200,3779.23985604,-77.8486,3779.23985604,-75.4591566613,0.00313478
1.0,1.0,100,-71.4496863711,50.5507,100.0,-71.4496863711,0.01,-122.529,3.50449e-18,101.55,2,0.01,1.0,1.0,,0.4,200.0,200,2581.18844718,-71.4497,2581.18844718,-71.4496863711,0.01
0.975987,1.09361,100,-81.117739805,50.8755,181.748630403,-81.117739805,0.005,-110.273,2.52314e-06,112.59,1,0.00861208,1.68106,0.105111,0.0961369,0.4,182.881181412,200,6111.54152393,-72.4946,6111.54152393,-81.117739805,0.000538486
1.0,1.0,100,-88.8620654096,97.2187,100.0,-88.8620654096,0.01,-139.951,3.50449e-18,120.56,2,0.01,1.0,1.0,,0.4,200.0,200,9546.95067393,-88.8621,9546.95067393,-88.8620654096,0.01
1.00762,1.03821,100,-74.3244925597,77.4672,194.964115803,-74.3244925597,0.005,-116.811,6.48987e-07,104.86,1,0.00770943,1.55364,0.510133,0.0263568,0.4,192.63964587,200,3803.28204174,-80.0022,3803.28204174,-74.3244925597,0.00253136
1.0,1.0,100,-79.058787881,69.8145,100.0,-79.058787881,0.01,-130.146,3.50449e-18,110.88,2,0.01,1.0,1.0,,0.4,200.0,200,4923.2949823,-79.0588,4923.2949823,-79.058787881,0.01
1.04989,1.21106,100,-85.7484709877,61.5944,167.953436306,-85.7484709877,0.005,-115.318,4.79413e-06,117.45,1,0.00882289,1.85262,0.108516,0.211379,0.4,165.14428505,200,8423.83938466,-75.5621,8423.83938466,-85.7484709877,0.000516795
1.0,1.0,100,-78.004606279,69.97,100.0,-78.004606279,0.01,-129.094,3.50449e-18,109.47,2,0.01,1.0,1.0,,0.4,200.0,200,4945.25894046,-78.0046,4945.25894046,-78.004606279,0.01
1.00794,1.05277,100,-84.5047792996,71.0605,189.686294794,-84.5047792996,0.005,-115.856,1.36614e-06,116.7,1,0.00684498,1.37986,0.304644,0.0555167,0.4,189.975875401,200,7224.54065937,-78.7893,7224.54065937,-84.5047792996,0.00151123
1.0,1.0,100,-88.1121812135,90.7106,100.0,-88.1121812135,0.01,-139.201,3.50449e-18,120.64,2,0.01,1.0,1.0,,0.4,200.0,200,8311.52205889,-88.1122,8311.52205889,-88.1121812135,0.01
0.998222,1.11353,100,-88.5267513335,78.3596,176.204463396,-88.5267513335,0.005,-121.229,3.39309e-06,121.2,1,0.0198396,3.96087,0.247706,0.135241,0.4,179.608254144,200,8336.72487601,-83.1078,8336.72487601,-88.5267513335,0.00124074
1.0,1.0,100,-82.1136810148,77.7893,100.0,-82.1136810148,0.01,-133.2,3.50449e-18,114.22,2,0.01,1.0,1.0,,0.4,200.0,200,6112.29419799,-82.1137,6112.29419799,-82.1136810148,0.01
0.99604,1.05487,100,-81.6753868873,72.284,190.616769464,-81.6753868873,0.005,-116.944,1.23682e-06,113.56,1,0.00706654,1.40771,0.416606,0.0490816,0.4,189.595985051,200,6100.18958699,-79.841,6100.18958699,-81.6753868873,0.00209131
1.0,1.0,100,-80.7525050187,77.8393,100.0,-80.7525050187,0.01,-131.841,3.50449e-18,112.42,2,0.01,1.0,1.0,,0.4,200.0,200,6120.16331815,-80.7525,6120.16331815,-80.7525050187,0.01
0.97225,1.07624,100,-78.719338228,63.2219,185.036138337,-78.719338228,0.005,-114.48,2.03189e-06,110.45,1,0.00983989,1.91337,0.40009,0.0768274,0.4,185.832166151,200,4948.95478948,-77.0035,4948.95478948,-78.719338228,0.00205755
1.0,1.0,100,-70.9885110228,50.8629,100.0,-70.9885110228,0.01,-122.077,3.50449e-18,100.46,2,0.01,1.0,1.0,,0.4,200.0,200,2613.16840903,-70.9885,2613.16840903,-70.9885110228,0.01
1.01544,1.02039,100,-80.3704141693,63.0511,196.231812211,-80.3704141693,0.005,-111.429,4.8249e-07,111.24,1,0.00767029,1.55775,0.800002,0.0199002,0.4,196.003436588,200,6172.34574733,-74.9373,6172.34574733,-80.3704141693,0.00393919
1.0,1.0,100,-81.1153328465,77.7434,100.0,-81.1153328465,0.01,-132.204,3.50449e-18,112.43,2,0.01,1.0,1.0,,0.4,200.0,200,6105.09282094,-81.1153,6105.09282094,-81.1153328465,0.01
1.0057,1.03185,100,-86.235485599,76.4937,194.26397443,-86.235485599,0.005,-119.201,7.41874e-07,118.9,1,0.00994991,2.00133,0.841973,0.0300145,0.4,193.827163204,200,7175.72155022,-82.5054,7175.72155022,-86.235485599,0.00418599
1.0,1.0,100,-80.0947164412,69.5448,100.0,-80.0947164412,0.01,-131.183,3.50449e-18,111.92,2,0.01,1.0,1.0,,0.4,200.0,200,4885.33471908,-80.0947,4885.33471908,-80.0947164412,0.01
0.989666,1.03606,100,-76.9492122364,63.759,192.894792132,-76.9492122364,0.005,-113.91,9.25498e-07,107.32,1,0.0115793,2.29194,0.826432,0.0362588,0.4,193.038506872,200,4975.43966405,-77.1384,4975.43966405,-76.9492122364,0.00417531
1.0,1.0,100,-88.784157232,90.7322,100.0,-88.784157232,0.01,-139.873,3.50449e-18,121.62,2,0.01,1.0,1.0,,0.4,200.0,200,8315.48282329,-88.7842,8315.48282329,-88.784157232,0.01
0.99353,1.14042,100,-81.7339459401,72.7867,178.182334285,-81.7339459401,0.005,-119.247,3.07653e-06,113.36,1,0.00945231,1.87823,0.159675,0.121474,0.4,175.373477876,200,6080.68964765,-80.6686,6080.68964765,-81.7339459401,0.000803577
1.0,1.0,100,-78.1122762783,70.0182,100.0,-78.1122762783,0.01,-129.202,3.50449e-18,109.55,2,0.01,1.0,1.0,,0.4,200.0,200,4952.0749111,-78.1123,4952.0749111,-78.1122762783,0.01
0.990976,1.15412,100,-78.7326227552,51.7867,172.545592856,-78.7326227552,0.005,-110.303,3.99784e-06,110.26,1,0.00786483,1.55877,0.0775194,0.15704,0.4,173.292460651,200,4943.85426894,-71.4937,4943.85426894,-78.7326227552,0.000391126
1.0,1.0,100,-70.7088444649,50.6082,100.0,-70.7088444649,0.01,-121.798,3.50449e-18,100.74,2,0.01,1.0,1.0,,0.4,200.0,200,2587.05812069,-70.7088,2587.05812069,-70.7088444649,0.01
0.99328,1.00484,100,-92.4471654332,76.873,199.305019209,-92.4471654332,0.005,-117.613,8.76166e-08,125.37,1,0.00659144,1.30943,0.945361,0.00345772,0.4,199.036588474,200,9359.80125676,-81.4,9359.80125676,-92.4471654332,0.00475878
1.0,1.0,100,-73.3957742333,61.1982,100.0,-73.3957742333,0.01,-124.484,3.50449e-18,103.93,2,0.01,1.0,1.0,,0.4,200.0,200,3783.05170403,-73.3958,3783.05170403,-73.3957742333,0.01
0.990763,1.06445,100,-71.1399284743,44.5181,188.800201563,-71.1399284743,0.005,-107.359,1.49047e-06,101.46,1,0.00794785,1.57489,0.292295,0.0585226,0.4,187.890876194,200,2594.78900665,-70.0877,2594.78900665,-71.1399284743,0.0014751
1.0,1.0,100,-85.4794843069,84.3877,100.0,-85.4794843069,0.01,-136.568,3.50449e-18,117.37,2,0.01,1.0,1.0,,0.4,200.0,200,7193.21011032,-85.4795,7193.21011032,-85.4794843069,0.01
0.999541,1.03302,100,-68.9867571364,65.5917,192.899556661,-68.9867571364,0.005,-112.731,9.24849e-07,98.08,1,0.0132946,2.6577,0.849953,0.03696,0.4,193.606665606,200,2585.27386702,-76.0143,2585.27386702,-68.9867571364,0.00425172
1.0,1.0,100,-84.7726274523,84.6112,100.0,-84.7726274523,0.01,-135.862,3.50449e-18,117.23,2,0.01,1.0,1.0,,0.4,200.0,200,7231.372134,-84.7726,7231.372134,-84.7726274523,0.01
1.028,1.07741,100,-79.0719735105,66.4224,171.776832382,-79.0719735105,0.005,-116.391,4.12817e-06,110.83,1,0.0229223,4.71283,0.790202,0.174504,0.4,185.630090254,200,4957.4398779,-78.8934,4957.4398779,-79.0719735105,0.00384339
1.0,1.0,100,-78.6585452138,69.9843,100.0,-78.6585452138,0.01,-129.744,3.50449e-18,110.05,2,0.01,1.0,1.0,,0.4,200.0,200,4947.26928903,-78.6585,4947.26928903,-78.6585452138,0.01
0.990711,1.01214,100,-95.8094199066,86.9609,197.199356308,-95.8094199066,0.005,-123.198,3.56837e-07,129.92,1,0.00588948,1.16695,0.436948,0.0140095,0.4,197.601813621,200,10419.8160766,-86.8542,10419.8160766,-95.8094199066,0.00220523
1.0,1.0,100,-79.0123775002,69.8587,100.0,-79.0123775002,0.01,-130.102,3.50449e-18,110.52,2,0.01,1.0,1.0,,0.4,200.0,200,4929.52970812,-79.0124,4929.52970812,-79.0123775002,0.01
1.01365,1.03205,100,-82.23011969,69.3498,193.177561203,-82.23011969,0.005,-116.139,8.87359e-07,114.17,1,0.0104806,2.12473,0.60991,0.0364703,0.4,193.78968482,200,6070.28712639,-79.4396,6070.28712639,-82.23011969,0.00300847
1.0,1.0,100,-71.6804333684,50.4486,100.0,-71.6804333684,0.01,-122.77,3.50449e-18,102.18,2,0.01,1.0,1.0,,0.4,200.0,200,2570.77272476,-71.6804,2570.77272476,-71.6804333684,0.01
1.01957,1.03018,100,-66.4558383727,37.2326,195.143610287,-66.4558383727,0.005,-104.631,6.25291e-07,95.0,1,0.00768984,1.56807,0.500758,0.0260003,0.4,194.140519499,200,1353.50252946,-67.9642,1353.50252946,-66.4558383727,0.00245573
1.0,1.0,100,-73.5956805405,61.2378,100.0,-73.5956805405,0.01,-124.684,3.50449e-18,103.65,2,0.01,1.0,1.0,,0.4,200.0,200,3787.94572577,-73.5957,3787.94572577,-73.5956805405,0.01
0.993847,1.03721,100,-73.8255325913,53.9185,193.520746187,-73.8255325913,0.005,-109.235,8.41223e-07,104.42,1,0.0069131,1.37411,0.493371,0.0332361,0.4,192.824763084,200,3781.00635743,-72.4436,3781.00635743,-73.8255325913,0.00248213
1.0,1.0,100,-84.2453262335,84.6163,100.0,-84.2453262335,0.01,-135.335,3.50449e-18,116.09,2,0.01,1.0,1.0,,0.4,200.0,200,7232.23571597,-84.2453,7232.23571597,-84.2453262335,0.01
0.96997,1.05053,100,-78.8592161834,72.7507,188.837360699,-78.8592161834,0.005,-116.632,1.48523e-06,110.18,1,0.00661209,1.28271,0.196636,0.0558947,0.4,190.380339321,200,4968.05614639,-79.6052,4968.05614639,-78.8592161834,0.00101362
1.0,1.0,100,-71.2875916378,50.81,100.0,-71.2875916378,0.01,-122.377,3.50449e-18,101.42,2,0.01,1.0,1.0,,0.4,200.0,200,2607.73449783,-71.2876,2607.73449783,-71.2875916378,0.01
1.00106,1.01894,100,-94.7684265076,78.9398,195.955534082,-94.7684265076,0.005,-118.816,5.18586e-07,127.95,1,0.00867092,1.73602,0.87533,0.0207875,0.4,196.282370614,200,10482.2082947,-82.3497,10482.2082947,-94.7684265076,0.00437202
1.0,1.0,100,-74.6545228663,61.2501,100.0,-74.6545228663,0.01,-125.743,3.50449e-18,105.03,2,0.01,1.0,1.0,,0.4,200.0,200,3789.47249915,-74.6545,3789.47249915,-74.6545228663,0.01
1.03495,1.06383,100,-88.5763067879,67.622,175.942604652,-88.5763067879,0.005,-116.159,3.43553e-06,121.39,1,0.0233089,4.82469,0.819566,0.147194,0.4,187.999706412,200,8320.39773786,-78.8986,8320.39773786,-88.5763067879,0.00395946
1.0,1.0,100,-75.6847368458,61.0929,100.0,-75.6847368458,0.01,-126.774,3.50449e-18,106.77,2,0.01,1.0,1.0,,0.4,200.0,200,3770.03767981,-75.6847,3770.03767981,-75.6847368458,0.01
0.988622,1.17262,100,-87.8052391329,57.7176,170.010773659,-87.8052391329,0.005,-113.392,4.43206e-06,120.42,1,0.00982112,1.94188,0.0756989,0.173271,0.4,170.558627464,200,8351.73094631,-74.2724,8351.73094631,-87.8052391329,0.00038285
1.0,1.0,100,-74.2990157169,61.1814,100.0,-74.2990157169,0.01,-125.388,3.50449e-18,104.79,2,0.01,1.0,1.0,,0.4,200.0,200,3780.96975364,-74.299,3780.96975364,-74.2990157169,0.01
0.978258,1.11381,100,-74.0913385339,43.6616,177.46622952,-74.0913385339,0.005,-108.306,3.19031e-06,104.41,1,0.00775396,1.51708,0.085626,0.122124,0.4,179.563887028,200,3773.23736831,-70.1804,3773.23736831,-74.0913385339,0.000437645
1.0,1.0,100,-84.489560298,84.5312,100.0,-84.489560298,0.01,-135.578,3.50449e-18,116.64,2,0.01,1.0,1.0,,0.4,200.0,200,7217.69477903,-84.4896,7217.69477903,-84.489560298,0.01
0.995295,1.03081,100,-73.9993603846,69.8769,193.902559526,-73.9993603846,0.005,-114.785,7.90108e-07,103.95,1,0.00879342,1.75041,0.624895,0.0313077,0.4,194.022536022,200,3765.45173531,-78.1077,3765.45173531,-73.9993603846,0.00313925
1.0,1.0,100,-80.6276853481,77.9039,100.0,-80.6276853481,0.01,-131.717,3.50449e-18,112.08,2,0.01,1.0,1.0,,0.4,200.0,200,6130.31609451,-80.6277,6130.31609451,-80.6276853481,0.01
0.976355,1.11456,100,-74.6767723852,54.0825,176.904396638,-74.6767723852,0.005,-111.442,3.28025e-06,105.62,1,0.00949448,1.854,0.186146,0.125078,0.4,179.443141953,200,3762.10037426,-73.3038,3762.10037426,-74.6767723852,0.000953268
1.0,1.0,100,-81.6111140461,77.782,100.0,-81.6111140461,0.01,-132.7,3.50449e-18,113.08,2,0.01,1.0,1.0,,0.4,200.0,200,6111.1581843,-81.6111,6111.1581843,-81.6111140461,0.01
0.994574,1.04867,100,-82.6902657989,72.013,190.124057585,-82.6902657989,0.005,-116.995,1.30514e-06,114.07,1,0.0108117,2.1506,0.14557,0.0516408,0.4,190.718667158,200,6087.59969375,-80.0012,6087.59969375,-82.6902657989,0.000731819
1.0,1.0,100,-83.7498640575,84.7524,100.0,-83.7498640575,0.01,-134.839,3.50449e-18,115.45,2,0.01,1.0,1.0,,0.4,200.0,200,7255.52061513,-83.7499,7255.52061513,-83.7498640575,0.01
1.00127,1.01942,100,-89.2403643629,85.9534,196.129114616,-89.2403643629,0.005,-122.206,4.95889e-07,121.74,1,0.00856387,1.71494,0.880207,0.0198858,0.4,196.19081097,200,8313.15312061,-85.7314,8313.15312061,-89.2403643629,0.00439547
1.0,1.0,100,-73.1248629545,61.5011,100.0,-73.1248629545,0.01,-124.214,3.50449e-18,103.24,2,0.01,1.0,1.0,,0.4,200.0,200,3820.59102507,-73.1249,3820.59102507,-73.1248629545,0.01
0.966934,1.34584,100,-82.7757966337,37.6429,144.211748619,-82.7757966337,0.005,-112.596,9.71984e-06,115.07,1,0.00952619,1.84224,0.000613909,0.363507,0.4,148.605629988,200,6059.92089736,-70.6864,6059.92089736,-82.7757966337,3.17451e-06
1.0,1.0,100,-84.086046478,84.8975,100.0,-84.086046478,0.01,-135.175,3.50449e-18,115.89,2,0.01,1.0,1.0,,0.4,200.0,200,7280.38641662,-84.086,7280.38641662,-84.086046478,0.01
1.00749,1.03202,100,-70.822342817,66.1226,192.342876545,-70.822342817,0.005,-112.996,1.00025e-06,100.48,1,0.0122591,2.47019,0.664878,0.0406118,0.4,193.795101946,200,2601.56397506,-76.2967,2601.56397506,-70.822342817,0.00329966
1.0,1.0,100,-71.8818787497,61.2728,100.0,-71.8818787497,0.01,-122.97,3.50449e-18,101.8,2,0.01,1.0,1.0,,0.4,200.0,200,3792.27525593,-71.8819,3792.27525593,-71.8818787497,0.01
0.999573,1.01191,100,-76.7204678564,64.1989,197.702804767,-76.7204678564,0.005,-110.215,2.91945e-07,107.17,1,0.00742133,1.48363,0.697498,0.0116678,0.4,197.645111842,200,4969.75003127,-73.875,4969.75003127,-76.7204678564,0.00348898
1.0,1.0,100,-76.5326675358,70.2057,100.0,-76.5326675358,0.01,-127.619,3.50449e-18,106.7,2,0.01,1.0,1.0,,0.4,200.0,200,4978.63301411,-76.5327,4978.63301411,-76.5326675358,0.01
