J,AvgDiscRet,eRenyi2,Delta,VarDiscRet,VarNormIw,VarJ,AvgEpLen,EpsThisIter,Bound,VarVanillaIw,MinVanillaIw,AvgNormIw,AvgRet,MaxVanillaIw,ESSRenyi,ESSClassic,AvgVanillaIw,BatchSize,IterType,VarRet,MinNormIw,VanillaAvgRet,MaxNormIw
-476.325,-479.706284411,1.04582,0.4,2239.84644259,4.14369e-06,49.0754,500.0,100,-555.658,0.0399029,0.714327,0.01,-479.706284411,2.00737,95.6191959975,96.0593863443,0.981315,100,1,2239.84644259,0.00727928,-479.706284411,0.0204559
-470.12,-472.401831123,1.03104,0.4,1870.0933671,3.15561e-06,42.5748,500.0,100,-542.782,0.032771,0.565521,0.01,-472.401831123,1.46132,96.9897435115,96.9706110876,1.01907,100,1,1870.0933671,0.0055494,-472.401831123,0.0143397
-478.242,-480.126144247,1.02671,0.4,2017.84594777,2.67257e-06,46.8606,500.0,100,-552.697,0.0263715,0.655621,0.01,-480.126144247,1.4773,97.3989243006,97.4223592556,0.993352,100,1,2017.84594777,0.0066001,-480.126144247,0.0148719
-467.766,-469.043034766,1.01737,0.4,2032.23001453,1.44011e-06,43.7327,500.0,100,-542.417,0.0148808,0.689816,0.01,-469.043034766,1.25788,98.2928998135,98.5943173562,1.01652,100,1,2032.23001453,0.00678606,-469.043034766,0.0123744
-466.655,-478.700885671,1.24139,0.4,1403.00566233,0.00066353,60.5242,500.0,100,-544.729,14.1459,0.380778,0.01,-478.700885671,35.1184,80.5545840668,13.2118738201,1.46011,100,1,1403.00566233,0.00260788,-478.700885671,0.240519
-468.076,-474.008872294,1.09996,0.4,2146.60800785,2.55126e-05,53.2614,500.0,100,-542.873,0.281776,0.40806,0.01,-474.008872294,5.18175,90.9125471247,79.8355645359,1.05093,100,1,2146.60800785,0.00388283,-474.008872294,0.0493062
-472.566,-478.209682915,1.08199,0.4,1959.03078188,1.05095e-05,45.2747,500.0,100,-547.708,0.104353,0.334966,0.01,-478.209682915,1.98221,92.4220410812,90.5760935276,0.99646,100,1,1959.03078188,0.00336155,-478.209682915,0.0198925
-474.959,-478.463055931,1.05164,0.4,1888.54835135,6.56266e-06,44.8021,500.0,100,-551.362,0.0636849,0.382118,0.01,-478.463055931,2.22063,95.0891617321,93.8993368165,0.985096,100,1,1888.54835135,0.00387899,-478.463055931,0.0225423
-469.581,-471.894699079,1.03707,0.4,1785.18854142,5.01941e-06,42.7362,500.0,100,-539.518,0.0527775,0.690392,0.01,-471.894699079,2.55387,96.4250819462,95.2660196336,1.02541,100,1,1785.18854142,0.00673283,-471.894699079,0.0249058
-474.49,-478.911543705,1.05783,0.4,2142.72415214,5.34957e-06,45.5233,500.0,100,-549.874,0.0497259,0.506146,0.01,-478.911543705,1.73263,94.5328625514,94.9703438766,0.964122,100,1,2142.72415214,0.00524981,-478.911543705,0.017971
-475.012,-476.945487243,1.02713,0.4,1651.08473273,2.24296e-06,40.9752,500.0,100,-547.289,0.0222118,0.566931,0.01,-476.945487243,1.40953,97.358591035,97.8277409388,0.995132,100,1,1651.08473273,0.00569705,-476.945487243,0.0141643
-466.925,-470.581398089,1.05143,0.4,2096.7679586,7.10062e-06,42.548,500.0,100,-540.326,0.0648695,0.313823,0.01,-470.581398089,1.71651,95.1085029093,93.4320459765,0.955811,100,1,2096.7679586,0.00328332,-470.581398089,0.0179587
-469.006,-474.905017397,1.09734,0.4,1334.18748231,1.62093e-05,44.9614,500.0,100,-541.946,0.1686,0.472683,0.01,-474.905017397,3.82628,91.1297961211,86.1718529886,1.01987,100,1,1334.18748231,0.00463472,-474.905017397,0.0375172
-468.658,-470.312365684,1.02166,0.4,1911.43106441,2.63663e-06,43.9515,500.0,100,-549.447,0.0273929,0.645391,0.01,-470.312365684,1.87337,97.8795468743,97.4561546265,1.01928,100,1,1911.43106441,0.00633182,-470.312365684,0.0183793
-473.106,-475.333688368,1.02816,0.4,1992.90504745,3.46547e-06,45.026,500.0,100,-550.525,0.0367273,0.693291,0.01,-475.333688368,1.89851,97.2609259594,96.6829899748,1.02947,100,1,1992.90504745,0.00673445,-475.333688368,0.0184416
-466.862,-468.41078522,1.02358,0.4,1791.41307324,1.70638e-06,42.34,500.0,100,-538.423,0.017437,0.68695,0.01,-468.41078522,1.40203,97.6966436275,98.3387435944,1.01087,100,1,1791.41307324,0.0067956,-468.41078522,0.0138695
-413.928,-482.788273494,1.0,0.4,1969.78010873,0.00854814,50.6246,500.0,100,-485.544,4996.0,4.02806e-15,0.01,-482.788273494,707.009,99.9996900568,1.16786210605,7.64497,100,1,1969.78010873,5.2689e-18,-482.788273494,0.924804
-467.184,-471.00641834,1.05402,0.4,2269.91575531,5.42237e-06,47.411,500.0,100,-542.199,0.0568751,0.518751,0.01,-471.00641834,1.94183,94.874448062,94.9053613646,1.02416,100,1,2269.91575531,0.00506515,-471.00641834,0.0189602
-469.192,-474.847752718,1.07969,0.4,2527.24367575,2.12811e-05,56.1858,500.0,100,-548.068,0.246972,0.598455,0.01,-474.847752718,4.36778,92.6191897071,82.5980069755,1.07728,100,1,2527.24367575,0.00555526,-474.847752718,0.0405447
-479.069,-481.087218864,1.02534,0.4,1867.02419974,2.43919e-06,42.9366,500.0,100,-558.89,0.0251256,0.698385,0.01,-481.087218864,1.37191,97.5283788989,97.6421474115,1.01493,100,1,1867.02419974,0.00688112,-481.087218864,0.0135172
-472.721,-478.746609455,1.08839,0.4,2344.10882794,9.7101e-06,49.8558,500.0,100,-546.293,0.0919762,0.225407,0.01,-478.746609455,1.71241,91.8791830311,91.2300474289,0.973253,100,1,2344.10882794,0.00231601,-478.746609455,0.0175947
-479.528,-481.34421309,1.02876,0.4,1825.74890381,3.19375e-06,43.6957,500.0,100,-550.515,0.0324744,0.695379,0.01,-481.34421309,2.0029,97.2040000464,96.9351008046,1.00837,100,1,1825.74890381,0.00689607,-481.34421309,0.0198627
-458.299,-474.855278537,1.35535,0.4,2024.78719173,0.000210123,120.371,500.0,100,-543.309,2.5182,0.218637,0.01,-474.855278537,15.2044,73.7816530959,32.4652435574,1.09473,100,1,2024.78719173,0.00199717,-474.855278537,0.138887
-467.883,-469.91279814,1.03129,0.4,1491.87643952,4.32861e-06,40.4224,500.0,100,-538.379,0.044308,0.665269,0.01,-469.91279814,1.81823,96.9663903109,95.8907616705,1.01174,100,1,1491.87643952,0.00657552,-469.91279814,0.0179714
-475.243,-479.011121905,1.05584,0.4,1945.68422705,1.25122e-05,45.0724,500.0,100,-549.865,0.133444,0.653857,0.01,-479.011121905,3.85717,94.7109014756,88.9782042328,1.03272,100,1,1945.68422705,0.00633139,-479.011121905,0.0373495
-474.771,-479.047395773,1.05445,0.4,1999.3945397,6.72734e-06,44.6649,500.0,100,-551.848,0.0663873,0.395947,0.01,-479.047395773,1.78586,94.8365962235,93.7557892797,0.993393,100,1,1999.3945397,0.00398581,-479.047395773,0.0179774
-463.194,-483.911245721,1.32762,0.4,2481.42635777,0.000624856,130.641,500.0,100,-572.027,10.4451,0.321118,0.01,-483.911245721,32.9671,75.3227834007,13.9158058514,1.29291,100,1,2481.42635777,0.00248369,-483.911245721,0.254984
-483.336,-484.903691098,1.021,0.4,1994.83978702,2.00734e-06,43.5,500.0,100,-560.044,0.019921,0.514572,0.01,-484.903691098,1.34536,97.9429044061,98.0514430891,0.996198,100,1,1994.83978702,0.00516535,-484.903691098,0.0135049
-483.703,-486.177263285,1.03195,0.4,2618.97080591,6.32763e-06,48.8134,500.0,100,-569.398,0.0650631,0.625369,0.01,-486.177263285,2.98384,96.9039984095,94.1049207425,1.01402,100,1,2618.97080591,0.00616722,-486.177263285,0.0294258
-472.041,-477.049027381,1.08216,0.4,1835.56426262,1.71084e-05,56.8116,500.0,100,-549.443,0.174473,0.51374,0.01,-477.049027381,4.40674,92.4074821723,85.5159074222,1.00986,100,1,1835.56426262,0.00508726,-477.049027381,0.0436372
-473.225,-476.101857098,1.0415,0.4,2166.50829282,5.72187e-06,47.9682,500.0,100,-549.658,0.0580889,0.431468,0.01,-476.101857098,2.00671,96.0150133339,94.6390232485,1.00758,100,1,2166.50829282,0.00428224,-476.101857098,0.0199162
-471.983,-474.151811393,1.02975,0.4,2184.75876281,3.26492e-06,46.5466,500.0,100,-545.941,0.0332157,0.567886,0.01,-474.151811393,1.54463,97.1108490703,96.8689385715,1.00864,100,1,2184.75876281,0.00563023,-474.151811393,0.015314
-479.382,-481.74313403,1.03072,0.4,2284.44879146,3.1185e-06,47.2007,500.0,100,-558.947,0.0312937,0.344323,0.01,-481.74313403,1.36728,97.0196044506,97.0051738989,1.00174,100,1,2284.44879146,0.00343724,-481.74313403,0.013649
-476.391,-478.537846616,1.03112,0.4,1647.82093708,3.54632e-06,39.1808,500.0,100,-550.685,0.0336589,0.546137,0.01,-478.537846616,1.40164,96.9817037183,96.6082473349,0.974228,100,1,1647.82093708,0.00560584,-478.537846616,0.0143871
-479.617,-482.181196753,1.03932,0.4,1859.5463802,5.11696e-06,44.7406,500.0,100,-551.635,0.052531,0.661523,0.01,-482.181196753,1.98036,96.216724737,95.178454351,1.01322,100,1,1859.5463802,0.00652895,-482.181196753,0.0195453
-477.705,-481.952054962,1.06406,0.4,2325.99956876,8.54539e-06,50.8475,500.0,100,-552.969,0.0904363,0.451726,0.01,-481.952054962,2.29316,93.9796862641,92.1999501971,1.02874,100,1,2325.99956876,0.00439106,-481.952054962,0.0222909
-468.505,-471.720584635,1.04593,0.4,1586.09232519,4.81251e-06,39.6995,500.0,100,-542.177,0.0506308,0.421658,0.01,-471.720584635,1.58238,95.6089299198,95.452291587,1.0257,100,1,1586.09232519,0.00411092,-471.720584635,0.0154273
-474.766,-479.129555412,1.06041,0.4,2241.5883734,7.6265e-06,50.0161,500.0,100,-554.368,0.0791044,0.701646,0.01,-479.129555412,2.68256,94.3033781051,92.9798306526,1.01845,100,1,2241.5883734,0.00688938,-479.129555412,0.0263398
-448.871,-476.83985675,1.55291,0.4,2139.47141592,0.0017632,149.435,500.0,100,-536.607,55.236,0.282433,0.01,-476.83985675,74.7456,64.3953915955,5.41839420891,1.76995,100,1,2139.47141592,0.00159572,-476.83985675,0.422304
-475.327,-477.75168795,1.03307,0.4,2026.69523897,2.95296e-06,44.4575,500.0,100,-549.337,0.0292821,0.598565,0.01,-477.75168795,1.35254,96.7987752635,97.1595844995,0.995799,100,1,2026.69523897,0.0060109,-477.75168795,0.0135825
-475.049,-477.072734715,1.02805,0.4,1889.62789534,2.83348e-06,45.1799,500.0,100,-550.089,0.0292341,0.730099,0.01,-477.072734715,1.50796,97.2714032598,97.2714102204,1.01575,100,1,1889.62789534,0.00718781,-477.072734715,0.0148458
-467.64,-470.772352821,1.04362,0.4,2103.69753697,4.19058e-06,45.98,500.0,100,-539.108,0.0427612,0.430055,0.01,-470.772352821,1.8613,95.8204280788,96.0166023101,1.01015,100,1,2103.69753697,0.00425732,-470.772352821,0.0184259
-466.005,-469.131618182,1.04571,0.4,1786.52530281,5.36123e-06,43.0112,500.0,100,-539.289,0.0562951,0.591022,0.01,-469.131618182,1.70873,95.62899551,94.9598949637,1.02472,100,1,1786.52530281,0.00576767,-469.131618182,0.0166751
-479.017,-483.933448455,1.0648,0.4,1899.81179525,6.40106e-06,43.6938,500.0,100,-552.664,0.0658831,0.459447,0.01,-483.933448455,1.68366,93.9145793048,94.0405810177,1.01452,100,1,1899.81179525,0.00452871,-483.933448455,0.0165957
-477.004,-480.458758203,1.05164,0.4,1979.36072243,1.10877e-05,44.4158,500.0,100,-552.588,0.112823,0.501657,0.01,-480.458758203,3.05115,95.0891509533,90.1088844231,1.00874,100,1,1979.36072243,0.00497311,-480.458758203,0.0302472
-473.359,-474.608053993,1.01777,0.4,1578.81324197,1.4162e-06,38.986,500.0,100,-546.807,0.0141013,0.763478,0.01,-474.608053993,1.39077,98.2541475343,98.6173029495,0.997853,100,1,1578.81324197,0.00765121,-474.608053993,0.0139376
-466.427,-471.015947797,1.0687,0.4,2007.5978595,7.6352e-06,46.4921,500.0,100,-540.556,0.0764435,0.335294,0.01,-471.015947797,2.60283,93.5712780645,92.9723331982,1.0006,100,1,2007.5978595,0.00335093,-471.015947797,0.0260127
-450.249,-478.807063557,1.68698,0.4,2382.48905126,0.000905746,198.921,500.0,100,-541.629,16.4965,0.289646,0.01,-478.807063557,41.1363,59.2775712769,10.03322105,1.34956,100,1,2382.48905126,0.00214623,-478.807063557,0.304813
-471.296,-477.98122803,1.08726,0.4,2660.73866181,2.51168e-05,51.5905,500.0,100,-555.117,0.267975,0.227188,0.01,-477.98122803,4.53902,91.974481453,80.086051095,1.03292,100,1,2660.73866181,0.00219948,-477.98122803,0.0439437
-480.791,-482.696542446,1.02272,0.4,2512.30022069,2.2069e-06,49.8666,500.0,100,-559.6,0.0231094,0.687649,0.01,-482.696542446,1.47782,97.7783041146,97.8619209719,1.0233,100,1,2512.30022069,0.00671992,-482.696542446,0.0144417
-468.211,-471.973865291,1.04919,0.4,2302.64942678,6.76132e-06,48.3814,500.0,100,-550.844,0.0712348,0.593339,0.01,-471.973865291,2.79994,95.3113140919,93.7262345746,1.02643,100,1,2302.64942678,0.0057806,-471.973865291,0.0272784
-476.582,-478.705541007,1.03181,0.4,1828.63530726,4.2866e-06,43.5125,500.0,100,-550.66,0.0421357,0.413266,0.01,-478.705541007,2.00708,96.9174669172,95.9289894573,0.991445,100,1,1828.63530726,0.00416832,-478.705541007,0.020244
-471.16,-474.679337373,1.0478,0.4,2066.69166812,6.55154e-06,43.8005,500.0,100,-548.076,0.0620919,0.316422,0.01,-474.679337373,1.41758,95.4381634423,93.9090423171,0.973522,100,1,2066.69166812,0.00325028,-474.679337373,0.0145614
-477.153,-478.64708984,1.01815,0.4,2152.43321857,1.53786e-06,45.7191,500.0,100,-552.794,0.0152317,0.742625,0.01,-478.64708984,1.33852,98.2176797041,98.5003631614,0.995213,100,1,2152.43321857,0.00746197,-478.64708984,0.0134496
-478.791,-484.125813515,1.07871,0.4,1612.28421249,9.14756e-06,43.2867,500.0,100,-552.678,0.0815733,0.224913,0.01,-484.125813515,1.54214,92.7033352437,91.6959182037,0.944325,100,1,1612.28421249,0.00238174,-484.125813515,0.0163307
-476.383,-478.432218828,1.02946,0.4,1695.6403958,2.90745e-06,42.6803,500.0,100,-548.911,0.0281556,0.630782,0.01,-478.432218828,1.67211,97.1382311864,97.2021176873,0.984072,100,1,1695.6403958,0.00640992,-478.432218828,0.0169918
-474.025,-476.262086328,1.03066,0.4,2063.77508199,3.25033e-06,44.3202,500.0,100,-545.844,0.0318436,0.555579,0.01,-476.262086328,1.44838,97.0251142432,96.8824987732,0.9898,100,1,2063.77508199,0.00561304,-476.262086328,0.014633
-465.909,-474.78073911,1.17011,0.4,2044.74926609,9.54997e-05,82.56,500.0,100,-546.036,1.0823,0.491928,0.01,-474.78073911,10.8084,85.4617467714,51.4020569552,1.06457,100,1,2044.74926609,0.00462092,-474.78073911,0.101529
-484.27,-485.96196222,1.0263,0.4,2087.76287848,3.53395e-06,46.3319,500.0,100,-557.782,0.0366171,0.645282,0.01,-485.96196222,1.83606,97.437095312,96.6196476949,1.01792,100,1,2087.76287848,0.00633925,-485.96196222,0.0180374
-475.384,-478.444822639,1.03878,0.4,2487.58910658,6.05848e-06,51.0938,500.0,100,-550.049,0.0559654,0.360034,0.01,-478.444822639,1.38564,96.2664123312,94.341494733,0.96112,100,1,2487.58910658,0.00374598,-478.444822639,0.0144169
-458.447,-477.459271054,1.42172,0.4,2225.9392317,0.000771258,156.127,500.0,100,-543.433,14.3263,0.368313,0.01,-477.459271054,38.6196,70.3372480257,11.5801615149,1.36291,100,1,2225.9392317,0.0027024,-477.459271054,0.283361
-474.71,-477.038605496,1.03067,0.4,1968.71942596,2.89876e-06,43.1558,500.0,100,-551.132,0.0302558,0.568015,0.01,-477.038605496,1.35893,97.0240481449,97.2103169052,1.02164,100,1,1968.71942596,0.00555982,-477.038605496,0.0133015
-470.982,-473.618062871,1.034,0.4,2137.57855492,2.92137e-06,46.0532,500.0,100,-548.349,0.0300105,0.53033,0.01,-473.618062871,1.58761,96.7118509316,97.1891671336,1.01355,100,1,2137.57855492,0.00523242,-473.618062871,0.0156639
-470.356,-473.77373301,1.04631,0.4,1954.00517783,5.12507e-06,41.6433,500.0,100,-547.505,0.0550584,0.568256,0.01,-473.77373301,2.05091,95.5739851156,95.171199134,1.03648,100,1,1954.00517783,0.00548254,-473.77373301,0.0197873
-474.232,-479.286655549,1.06941,0.4,2004.70382559,7.55847e-06,49.2868,500.0,100,-550.076,0.0740291,0.426619,0.01,-479.286655549,2.00782,93.5097062238,93.038082443,0.989656,100,1,2004.70382559,0.00431078,-479.286655549,0.020288
-468.026,-477.96870992,1.21601,0.4,1995.4312351,9.91034e-05,89.3262,500.0,100,-546.005,1.2247,0.450437,0.01,-477.96870992,11.3647,82.2363529703,50.4763978911,1.11166,100,1,1995.4312351,0.00405194,-477.96870992,0.102232
-470.419,-474.793356122,1.0612,0.4,2070.23033335,7.72691e-06,48.8673,500.0,100,-547.037,0.0808789,0.635648,0.01,-474.793356122,2.39311,94.2326665968,92.8939389636,1.02309,100,1,2070.23033335,0.006213,-474.793356122,0.023391
-472.216,-475.085388092,1.03779,0.4,2057.40582319,4.4412e-06,46.4371,500.0,100,-543.985,0.0445393,0.403487,0.01,-475.085388092,1.39617,96.359067503,95.7883984441,1.00143,100,1,2057.40582319,0.0040291,-475.085388092,0.0139417
-478.368,-480.814413602,1.03864,0.4,1742.88102121,5.49125e-06,44.529,500.0,100,-551.296,0.052227,0.518687,0.01,-480.814413602,2.26359,96.2799472863,94.8439624594,0.97524,100,1,1742.88102121,0.00531856,-480.814413602,0.0232106
