Bound,MaxVanillaIw,MinVanillaIw,VarRet,AvgNormIw,BatchSize,VarJ,VarVanillaIw,renyi2,delta,MaxNormIw,AvgEpLen,J,VarNormIw,EpsThisIter,AvgRet,VarDiscRet,AvgDiscRet,ESSRenyi,SamplesThisIter,IterType,AvgVanillaIw,MinNormIw,VanillaAvgRet,ESSClassic
-56.2589,55.7834,7.6138e-05,53.195693668,9.4162e-06,100,205.813,2.45924,nan,0.4,0.000409806,84.7457627119,-9818.91,1.32723e-10,590,-57.7269555052,53.195693668,-57.7269555052,nan,50000,1,1.28175,5.59338e-10,-57.7269555052,7.94282630418
-31.306,2.60142e+13,,96.5882150803,9.0777e-06,100,149.619,1.00626e+23,nan,0.4,0.039815,81.6993464052,-5823.33,2.35712e-07,612,-55.9962690498,96.5882150803,-55.9962690498,nan,50000,1,5.93116e+09,,-55.9962690498,6.10294936587
-55.6815,296.425,4.34365e-06,69.2940898653,9.57855e-06,100,175.662,11.975,nan,0.4,0.00175131,86.2068965517,-9683.99,4.17993e-10,580,-58.8481736905,69.2940898653,-58.8481736905,nan,50000,1,1.62126,2.56627e-11,-58.8481736905,5.4772437897
-55.7766,41.3098,7.77173e-05,61.9074248497,9.4162e-06,100,184.395,3.00599,nan,0.4,0.000297831,84.7457627119,-9726.99,1.56251e-10,590,-57.6785737246,61.9074248497,-57.6785737246,nan,50000,1,1.30605,5.60318e-10,-57.6785737246,5.19202622772
-55.9846,67.6149,6.99577e-06,47.3674916316,9.4162e-06,100,365.684,3.10493,nan,0.4,0.000507217,84.7457627119,-9739.14,1.74725e-10,590,-57.6245772894,47.3674916316,-57.6245772894,nan,50000,1,1.25523,5.24791e-11,-57.6245772894,5.44513305236
-47.2441,5.83343e+18,,79.5220380534,9.12242e-06,100,178.38,inf,nan,0.4,0.0578018,82.1018062397,-7128.82,4.67147e-07,609,-56.1735728586,79.5220380534,-56.1735728586,nan,50000,1,9.20646e+14,,-56.1735728586,6.5232800061
-51.999,387.87,5.52111e-10,70.5685169019,9.10747e-06,100,335.702,35.2164,nan,0.4,0.00190205,81.9672131148,-9109.32,8.46865e-10,610,-56.3258653883,70.5685169019,-56.3258653883,nan,50000,1,1.85722,2.70745e-15,-56.3258653883,6.88898671973
-55.1007,25.0343,,56.605068396,9.24385e-06,100,150.061,4.69941,nan,0.4,0.000164903,83.1946755408,-9578.16,2.03907e-10,601,-57.0064167875,56.605068396,-57.0064167875,nan,50000,1,1.40332,,-57.0064167875,5.0499055339
-35.6819,1.83519e+14,,90.9567574791,9.10747e-06,100,101.836,3.09626e+24,nan,0.4,0.0888132,81.9672131148,-6181.7,7.25157e-07,610,-56.188565462,90.9567574791,-56.188565462,nan,50000,1,1.88192e+10,,-56.188565462,9.90546399326
-54.1137,3309.78,3.59989e-06,65.3419285394,9.29022e-06,100,356.145,2520.52,nan,0.4,0.00768913,83.6120401338,-8664.21,1.36034e-08,598,-57.163158211,65.3419285394,-57.163158211,nan,50000,1,3.99897,8.3631e-12,-57.163158211,4.89351128134
-49.6543,8.19608e+06,9.5236e-29,90.1069089006,9.38438e-06,100,221.158,6.94369e+09,nan,0.4,0.0594218,84.4594594595,-7464.7,3.64981e-07,592,-57.64722345,90.1069089006,-57.64722345,nan,50000,1,1294.39,6.90464e-37,-57.64722345,9.14936832637
-49.7657,49207.2,2.30438e-08,59.3194303794,9.27472e-06,100,265.512,560573.0,nan,0.4,0.0106746,83.4724540902,-7984.25,2.63804e-08,599,-56.9082041348,59.3194303794,-56.9082041348,nan,50000,1,42.754,4.99895e-15,-56.9082041348,4.07235617717
-55.5914,50.7809,6.12939e-14,53.0280986699,9.24385e-06,100,214.451,2.2806,nan,0.4,0.000375078,83.1946755408,-9711.97,1.2442e-10,601,-57.1596992662,53.0280986699,-57.1596992662,nan,50000,1,1.2515,4.52729e-19,-57.1596992662,7.76111148022
-54.6867,23.8122,9.06132e-05,35.4319985997,9.10747e-06,100,126.372,4.67696,nan,0.4,0.000152394,81.9672131148,-9463.3,1.91557e-10,610,-55.8044245526,35.4319985997,-55.8044245526,nan,50000,1,1.42308,5.79908e-10,-55.8044245526,4.43307448319
-35.937,4.75963e+22,,115.916404902,9.44822e-06,100,116.022,inf,nan,0.4,0.0999999,85.0340136054,-6365.51,9.44741e-07,588,-58.0811608246,115.916404902,-58.0811608246,nan,50000,1,4.497e+18,,-58.0811608246,10.0000016057
-56.0711,24.1532,2.89537e-05,47.1156346264,9.27472e-06,100,114.149,3.49027,nan,0.4,0.000159899,83.4724540902,-9747.34,1.52968e-10,599,-57.3905749322,47.1156346264,-57.3905749322,nan,50000,1,1.40097,1.91679e-10,-57.3905749322,7.29805328126
-53.88,77.0586,0.000320255,56.5280164338,9.24385e-06,100,245.922,9.63923,nan,0.4,0.000474476,83.1946755408,-9363.95,3.6545e-10,601,-56.7844167763,56.5280164338,-56.7844167763,nan,50000,1,1.50127,1.97192e-09,-56.7844167763,3.01375357073
-38.6363,5.34201e+15,,114.785062666,9.27472e-06,100,117.017,2.64651e+27,nan,0.4,0.0999859,83.4724540902,-6247.51,9.27132e-07,599,-56.9376818468,114.785062666,-56.9376818468,nan,50000,1,4.95526e+11,,-56.9376818468,10.0000008064
-50.8775,4804.95,1.17779e-10,75.5660778266,9.27472e-06,100,329.637,10614.3,nan,0.4,0.00501665,83.4724540902,-8134.04,1.15702e-08,599,-56.9216574351,75.5660778266,-56.9216574351,nan,50000,1,8.88333,1.22968e-16,-56.9216574351,3.37565361363
-53.1362,55.6487,,70.0524840371,9.25926e-06,100,133.696,26.5567,nan,0.4,0.000261323,83.3333333333,-9238.32,5.85625e-10,600,-56.7239195978,70.0524840371,-56.7239195978,nan,50000,1,1.97176,,-56.7239195978,3.8322727405
-45.0015,1.32176e+10,,88.3227614074,9.12242e-06,100,266.688,1.62302e+16,nan,0.4,0.0872562,82.1018062397,-7379.52,7.07309e-07,609,-56.3224997309,88.3227614074,-56.3224997309,nan,50000,1,1.38187e+06,,-56.3224997309,9.81855412793
-55.4861,19.9659,,52.7148029783,9.27472e-06,100,117.178,3.11744,nan,0.4,0.000133953,83.4724540902,-9680.69,1.40322e-10,599,-57.0594507507,52.7148029783,-57.0594507507,nan,50000,1,1.38241,,-57.0594507507,22.7308232294
-53.093,357.934,1.24384e-05,56.8275874332,9.12242e-06,100,251.006,105.728,nan,0.4,0.00140141,82.1018062397,-8904.09,1.62074e-09,609,-56.2674285092,56.8275874332,-56.2674285092,nan,50000,1,2.32995,4.86998e-11,-56.2674285092,3.21129096681
-54.7447,27.0392,,40.7719037204,9.09256e-06,100,128.582,6.98861,nan,0.4,0.000158819,81.8330605565,-9450.88,2.41106e-10,611,-56.0010832162,40.7719037204,-56.0010832162,nan,50000,1,1.54802,,-56.0010832162,152.829060131
-55.6062,35.5147,,51.0538863093,9.25926e-06,100,194.24,4.21583,nan,0.4,0.000239704,83.3333333333,-9667.61,1.92051e-10,600,-57.2533382975,51.0538863093,-57.2533382975,nan,50000,1,1.37186,,-57.2533382975,8.32744205017
-52.8713,167.815,4.70569e-06,72.1202806779,9.2285e-06,100,442.512,10.8156,nan,0.4,0.00105368,83.0564784053,-9261.75,4.26388e-10,602,-56.6090940678,72.1202806779,-56.6090940678,nan,50000,1,1.46978,2.95462e-11,-56.6090940678,4.15166091662
-53.0959,335.169,9.18828e-10,53.8877182634,9.12242e-06,100,206.41,127.469,nan,0.4,0.00121695,82.1018062397,-8954.62,1.68044e-09,609,-56.2519156057,53.8877182634,-56.2519156057,nan,50000,1,2.51248,3.33613e-15,-56.2519156057,6.98440808267
-47.2565,2.55608e+07,5.38719e-15,64.9569964033,9.12242e-06,100,175.977,7.85988e+10,nan,0.4,0.0400346,82.1018062397,-7397.27,1.92813e-07,609,-55.9904083547,64.9569964033,-55.9904083547,nan,50000,1,5824.38,8.43768e-24,-55.9904083547,7.57996290006
-53.0558,191.791,3.41871e-05,76.1051016867,9.25926e-06,100,387.346,23.4261,nan,0.4,0.00100656,83.3333333333,-9152.33,6.45245e-10,600,-57.0963580595,76.1051016867,-57.0963580595,nan,50000,1,1.76427,1.79422e-10,-57.0963580595,3.06119022822
-53.865,89.7093,0.000840027,48.5064097535,9.12242e-06,100,240.5,7.5607,nan,0.4,0.000552556,82.1018062397,-9365.07,2.8684e-10,609,-56.1400616174,48.5064097535,-56.1400616174,nan,50000,1,1.48105,5.17407e-09,-56.1400616174,5.52620745166
-50.8523,1.33923e+21,,55.224688665,9.25926e-06,100,83.4547,inf,nan,0.4,0.0988254,83.3333333333,-7474.38,9.04278e-07,600,-56.8419085227,55.224688665,-56.8419085227,nan,50000,1,1.25477e+17,,-56.8419085227,9.99938821917
-52.9415,289.727,5.17661e-05,64.139784605,9.10747e-06,100,481.22,12.9876,nan,0.4,0.00178777,81.9672131148,-9180.37,4.9451e-10,610,-56.2425888936,64.139784605,-56.2425888936,nan,50000,1,1.47596,3.19425e-10,-56.2425888936,2.63277278953
-34.302,3.04341e+13,,101.012744296,9.09256e-06,100,104.062,8.44027e+22,nan,0.4,0.0915165,81.8330605565,-5832.05,7.63193e-07,611,-55.8389151294,101.012744296,-55.8389151294,nan,50000,1,3.02376e+09,,-55.8389151294,9.9771836648
-49.0855,101743.0,4.71621e-17,80.3493932089,9.4162e-06,100,266.813,1.51736e+06,nan,0.4,0.0193183,84.7457627119,-7897.37,5.47037e-08,590,-57.7829047,80.3493932089,-57.7829047,nan,50000,1,49.592,8.95481e-24,-57.7829047,6.46164033071
-56.0971,26.2816,5.31362e-05,48.5767374234,9.4162e-06,100,127.121,5.26521,nan,0.4,0.000169893,84.7457627119,-9755.92,2.20021e-10,590,-57.847792598,48.5767374234,-57.847792598,nan,50000,1,1.45664,3.43491e-10,-57.847792598,4.61750319798
-36.4006,1.16283e+12,,80.8592992653,9.10747e-06,100,92.3605,2.41642e+20,nan,0.4,0.0402772,81.9672131148,-6318.04,2.89908e-07,610,-56.2364606083,80.8592992653,-56.2364606083,nan,50000,1,2.62938e+08,,-56.2364606083,5.09489643196
-54.9168,94.1121,2.15188e-05,54.6319797394,9.27472e-06,100,369.719,5.72471,nan,0.4,0.000631194,83.4724540902,-9583.18,2.57506e-10,599,-57.4482936711,54.6319797394,-57.4482936711,nan,50000,1,1.38288,1.44323e-10,-57.4482936711,5.07046636289
-58.1512,20.6636,0.000463546,56.3816233875,9.59509e-06,100,130.913,3.19853,nan,0.4,0.000146943,86.3557858377,-9965.38,1.61747e-10,579,-58.7676535719,56.3816233875,-58.7676535719,nan,50000,1,1.34929,3.29637e-09,-58.7676535719,4.55673223978
-51.8975,185620.0,1.83606e-07,89.4585866207,9.46432e-06,100,279.63,4.4359e+06,nan,0.4,0.0260232,85.1788756388,-7496.64,8.71879e-08,587,-58.1480591313,89.4585866207,-58.1480591313,nan,50000,1,67.5075,2.57409e-14,-58.1480591313,13.8824186119
-56.6871,31.5506,1.00292e-05,56.0298769341,9.43218e-06,100,158.749,4.72681,nan,0.4,0.00021474,84.8896434635,-9726.32,2.18968e-10,589,-57.9391827962,56.0298769341,-57.9391827962,nan,50000,1,1.38582,6.8261e-11,-57.9391827962,6.46861242342
-52.3802,398.768,2.30133e-06,56.3498402818,9.25926e-06,100,305.156,128.555,nan,0.4,0.00154553,83.3333333333,-9097.74,1.93109e-09,600,-57.0518670093,56.3498402818,-57.0518670093,nan,50000,1,2.38902,8.91938e-12,-57.0518670093,8.301321803
-55.0129,44.0113,4.7241e-06,55.7795410722,9.27472e-06,100,172.086,4.54751,nan,0.4,0.000296251,83.4724540902,-9595.63,2.06046e-10,599,-57.0940895174,55.7795410722,-57.0940895174,nan,50000,1,1.37786,3.17991e-11,-57.0940895174,4.3364599939
-28.9715,1.03082e+13,,100.722777245,9.41619e-06,100,120.487,1.20056e+22,nan,0.4,0.0438582,84.7457627119,-5926.68,2.1733e-07,590,-58.1664595563,100.722777245,-58.1664595563,nan,50000,1,2.21313e+09,,-58.1664595563,8.33072992062
-56.4826,37.0313,9.15412e-05,39.9834808057,9.27472e-06,100,143.845,2.95735,nan,0.4,0.000260011,83.4724540902,-9801.4,1.45797e-10,599,-57.5148563789,39.9834808057,-57.5148563789,nan,50000,1,1.32092,6.42747e-10,-57.5148563789,5.92568362968
-56.2583,27.5611,8.84126e-05,48.4503415283,9.43218e-06,100,160.969,6.11503,nan,0.4,0.000178197,84.8896434635,-9747.43,2.55627e-10,589,-58.0704739404,48.4503415283,-58.0704739404,nan,50000,1,1.45884,5.71634e-10,-58.0704739404,3.5879146509
-52.7588,130.894,,52.6738849234,9.2285e-06,100,168.935,43.156,nan,0.4,0.00054975,83.0564784053,-9242.96,7.61257e-10,602,-56.728675752,52.6738849234,-56.728675752,nan,50000,1,2.19728,,-56.728675752,8.71171929742
-38.3308,3.83251e+14,7.63283e-38,87.583051736,9.4162e-06,100,96.7889,1.388e+25,nan,0.4,0.0913924,84.7457627119,-6523.2,7.89297e-07,590,-57.7903506911,87.583051736,-57.7903506911,nan,50000,1,3.94866e+10,,-57.7903506911,9.96345345297
-44.4601,9.69695e+21,,85.64731546,9.43218e-06,100,120.513,inf,nan,0.4,0.0863013,84.8896434635,-7062.03,7.18975e-07,589,-57.9122510014,85.64731546,-57.9122510014,nan,50000,1,1.05982e+18,,-57.9122510014,9.76974850203
-57.0892,41.4101,2.46512e-06,48.4527928366,9.56206e-06,100,146.479,3.64571,nan,0.4,0.00029686,86.0585197935,-9891.89,1.87358e-10,581,-58.5235339896,48.4527928366,-58.5235339896,nan,50000,1,1.33385,1.76719e-11,-58.5235339896,5.87900001514
-50.8761,3432.71,6.78643e-07,66.1814379997,9.25926e-06,100,208.604,2472.3,nan,0.4,0.00601014,83.3333333333,-8747.68,7.5787e-09,600,-57.067533606,66.1814379997,-57.067533606,nan,50000,1,5.28846,1.1882e-12,-57.067533606,13.1014791619
-35.7965,1.91039e+14,,90.3221060849,9.12242e-06,100,95.5499,3.86793e+24,nan,0.4,0.065741,82.1018062397,-5798.06,4.58043e-07,609,-56.0980783665,90.3221060849,-56.0980783665,nan,50000,1,2.65092e+10,,-56.0980783665,8.60598988566
-75.4573,4.87523,0.0185051,228.373139774,9.51294e-06,100,181.645,0.0677346,nan,0.4,4.60936e-05,85.6164383562,-10278.9,6.05483e-12,584,-58.5148056696,228.373139774,-58.5148056696,nan,50000,1,1.00616,1.74959e-07,-58.5148056696,4.44562801605
-43.5824,3.41993e+17,,94.3633247766,9.29023e-06,100,170.011,1.08648e+31,nan,0.4,0.0999415,83.6120401338,-6826.32,9.27858e-07,598,-57.2994050505,94.3633247766,-57.2994050505,nan,50000,1,3.17905e+13,,-57.2994050505,9.99999719514
-55.6813,24.3217,0.000850123,49.083307838,9.25926e-06,100,129.561,4.61339,nan,0.4,0.000159608,83.3333333333,-9642.99,1.98676e-10,600,-57.1047339834,49.083307838,-57.1047339834,nan,50000,1,1.41096,5.57884e-09,-57.1047339834,4.75855075774
-56.4567,18.0354,9.79699e-05,62.1850622791,9.4162e-06,100,111.102,2.1636,nan,0.4,0.00013188,84.7457627119,-9803.21,1.15687e-10,590,-57.6722607919,62.1850622791,-57.6722607919,nan,50000,1,1.28772,7.16386e-10,-57.6722607919,7.07021276609
-46.9495,3.80987e+20,,68.3496767632,9.46432e-06,100,83.0938,inf,nan,0.4,0.0965102,85.1788756388,-7218.94,8.82599e-07,587,-58.0756979931,68.3496767632,-58.0756979931,nan,50000,1,3.73617e+16,,-58.0756979931,9.9869469847
-51.916,3287.68,4.5147e-09,73.3125242379,9.24385e-06,100,331.168,5051.94,nan,0.4,0.00559898,83.1946755408,-8443.69,1.46519e-08,601,-57.0440415629,73.3125242379,-57.0440415629,nan,50000,1,5.42793,7.68861e-15,-57.0440415629,2.08754987852
-56.7642,14.8906,0.000333523,43.0226508399,8.98957e-06,100,135.244,1.51123,nan,0.4,0.000108386,80.9061488673,-9511.89,8.00672e-11,618,-55.5265022083,43.0226508399,-55.5265022083,nan,50000,1,1.23503,2.42766e-09,-55.5265022083,5.70482075978
-72.5073,4.10771,0.00291601,1453.71281858,1.01379e-05,100,399.232,0.151534,nan,0.4,4.06334e-05,91.2408759124,-10466.0,1.48278e-11,548,-62.3108769095,1453.71281858,-62.3108769095,nan,50000,1,1.02486,2.88451e-08,-62.3108769095,3.97366526305
-54.9154,81.5729,1.77667e-05,74.1278696397,9.44822e-06,100,330.208,9.82008,nan,0.4,0.000513412,85.0340136054,-9492.56,3.89005e-10,588,-58.0711397039,74.1278696397,-58.0711397039,nan,50000,1,1.50117,1.11822e-10,-58.0711397039,3.81634837962
-45.0617,4.93358e+13,8.34175e-31,65.5827140257,9.43218e-06,100,83.3871,2.30059e+23,nan,0.4,0.0948398,84.8896434635,-7117.97,8.50153e-07,589,-57.7058662196,65.5827140257,-57.7058662196,nan,50000,1,4.90663e+09,1.4013e-45,-57.7058662196,9.97827185864
-54.0723,514.955,1.82414e-06,182.066379161,9.24385e-06,100,771.334,144.848,nan,0.4,0.00235687,83.1946755408,-7877.43,3.03421e-09,601,-57.0998626018,182.066379161,-57.0998626018,nan,50000,1,2.0197,8.34883e-12,-57.0998626018,2.73132746499
-58.4492,42.5036,0.000385938,137.488470321,9.78091e-06,100,379.125,7.18319,nan,0.4,0.000299659,88.0281690141,-9694.95,3.57043e-10,568,-60.3782044593,137.488470321,-60.3782044593,nan,50000,1,1.38732,2.72094e-09,-60.3782044593,3.13863897115
-49.5227,7.9242e+12,,80.2972688308,9.46432e-06,100,191.77,5.94591e+21,nan,0.4,0.0971323,85.1788756388,-7582.53,8.93375e-07,587,-58.2977333852,80.2972688308,-58.2977333852,nan,50000,1,7.72114e+08,,-58.2977333852,9.9940890137
-73.1023,4.44017,0.00289376,1512.45698908,1.01379e-05,100,417.992,0.139115,nan,0.4,4.41199e-05,91.2408759124,-10522.0,1.37355e-11,548,-62.5217271409,1512.45698908,-62.5217271409,nan,50000,1,1.02026,2.87539e-08,-62.5217271409,4.10546152207
-55.4721,58.4926,1.2524e-07,53.7016400981,9.27472e-06,100,219.948,4.10976,nan,0.4,0.000402125,83.4724540902,-9610.52,1.94239e-10,599,-57.042815073,53.7016400981,-57.042815073,nan,50000,1,1.34909,8.60999e-13,-57.042815073,4.99769321969
-59.2521,11.6481,0.00022144,72.9354595638,9.46432e-06,100,128.283,1.36555,nan,0.4,8.98057e-05,85.1788756388,-9874.7,8.11711e-11,587,-58.1278049184,72.9354595638,-58.1278049184,nan,50000,1,1.22756,1.70727e-09,-58.1278049184,5.94280151273
-58.0469,26.5387,3.79018e-05,130.453815194,9.76372e-06,100,200.857,2.74493,nan,0.4,0.000201219,87.8734622144,-9938.13,1.57801e-10,569,-59.8808225938,130.453815194,-59.8808225938,nan,50000,1,1.28773,2.87376e-10,-59.8808225938,4.4136813301
-74.2956,3.95831,0.0383175,235.0198906,9.51294e-06,100,198.857,0.11275,nan,0.4,3.7027e-05,85.6164383562,-10196.7,9.86589e-12,584,-58.5804917504,235.0198906,-58.5804917504,nan,50000,1,1.01696,3.58432e-07,-58.5804917504,3.91732608775
-44.1398,6.70566e+10,1.93084e-26,85.2678827301,9.13743e-06,100,177.971,4.11634e+17,nan,0.4,0.0954396,82.2368421053,-6939.19,8.33845e-07,608,-56.1040650219,85.2678827301,-56.1040650219,nan,50000,1,6.42003e+06,2.7481e-38,-56.1040650219,9.98058487787
-57.5973,28.6153,0.000882371,54.4562815527,9.44822e-06,100,128.22,3.18777,nan,0.4,0.000197754,85.0340136054,-9888.58,1.52245e-10,588,-58.3106151588,54.4562815527,-58.3106151588,nan,50000,1,1.36717,6.09788e-09,-58.3106151588,5.02332135062
-44.2163,2.43043e+17,,125.260943752,9.61169e-06,100,141.41,1.05945e+31,nan,0.4,0.0517488,86.5051903114,-6543.9,4.80307e-07,578,-59.0010236714,125.260943752,-59.0010236714,nan,50000,1,4.5142e+13,,-59.0010236714,5.35800123103
-54.8644,181.328,7.49364e-05,50.0313509442,9.09256e-06,100,358.14,4.10494,nan,0.4,0.00126986,81.8330605565,-9455.16,2.01321e-10,611,-56.2400635439,50.0313509442,-56.2400635439,nan,50000,1,1.29836,5.24788e-10,-56.2400635439,4.15272938029
-47.5658,4.49315e+12,,90.0819533398,9.25926e-06,100,228.519,1.87076e+21,nan,0.4,0.0971278,83.3333333333,-7505.78,8.74187e-07,600,-57.0406446983,90.0819533398,-57.0406446983,nan,50000,1,4.28335e+08,,-57.0406446983,9.99126671366
-73.4419,2.84368,0.0195308,212.86292301,9.3214e-06,100,164.499,0.0824198,nan,0.4,2.62131e-05,83.8926174497,-10089.8,7.00339e-12,596,-57.6007851682,212.86292301,-57.6007851682,nan,50000,1,1.01121,1.80036e-07,-57.6007851682,4.02798643169
-54.0371,137.775,2.31613e-15,60.3774905814,9.25926e-06,100,362.198,14.6442,nan,0.4,0.000776027,83.3333333333,-9322.62,4.646e-10,600,-56.9787273317,60.3774905814,-56.9787273317,nan,50000,1,1.64388,1.30458e-20,-56.9787273317,3.78735041963
-69.4522,5.53761,0.00251419,798.504500918,1.0101e-05,100,298.215,0.160673,nan,0.4,5.59899e-05,90.9090909091,-10553.6,1.64255e-11,550,-62.2479204715,798.504500918,-62.2479204715,nan,50000,1,0.999027,2.54206e-08,-62.2479204715,4.13939567665
-46.1442,9.50014e+18,,95.9290160764,9.12242e-06,100,227.01,inf,nan,0.4,0.0999998,82.1018062397,-7039.42,9.12164e-07,609,-56.0915705944,95.9290160764,-56.0915705944,nan,50000,1,8.66644e+14,,-56.0915705944,9.99999782748
-50.2208,7415.98,3.65471e-08,77.16266791,9.4162e-06,100,248.723,9159.37,nan,0.4,0.00942506,84.7457627119,-8635.95,1.47944e-08,590,-58.0013472268,77.16266791,-58.0013472268,nan,50000,1,7.409,4.64482e-14,-58.0013472268,6.18326667368
-48.8916,1.12364e+19,1.67373e-30,76.0440217899,9.40026e-06,100,108.94,inf,nan,0.4,0.0846703,84.6023688663,-7354.93,6.94929e-07,591,-57.7146565498,76.0440217899,-57.7146565498,nan,50000,1,1.24749e+15,,-57.7146565498,9.69638854426
-52.9194,3118.42,4.85164e-11,77.0068575346,9.40026e-06,100,330.117,3757.72,nan,0.4,0.00562874,84.6023688663,-8497.28,1.22427e-08,591,-57.78871281,77.0068575346,-57.78871281,nan,50000,1,5.20791,8.7572e-17,-57.78871281,2.66267307312
-54.2239,30.2102,0.000135929,55.2247019142,9.25926e-06,100,136.209,8.85029,nan,0.4,0.000174869,83.3333333333,-9426.68,2.96536e-10,600,-56.5884877206,55.2247019142,-56.5884877206,nan,50000,1,1.59962,7.86812e-10,-56.5884877206,4.11067660535
-52.4351,17272.4,5.34193e-06,74.7455793392,9.40026e-06,100,342.419,44675.2,nan,0.4,0.0175021,84.6023688663,-8322.33,4.58715e-08,591,-57.6340268582,74.7455793392,-57.6340268582,nan,50000,1,9.27688,5.41298e-12,-57.6340268582,6.36830108085
-50.8977,204.268,,78.1463455903,9.25926e-06,100,161.318,159.49,nan,0.4,0.000599826,83.3333333333,-8913.38,1.37525e-09,600,-57.0060324259,78.1463455903,-57.0060324259,nan,50000,1,3.1532,,-57.0060324259,2.55342063549
-54.9029,76.4689,4.73673e-17,65.0165883036,9.27472e-06,100,260.095,4.78885,nan,0.4,0.00052008,83.4724540902,-9494.96,2.21515e-10,599,-57.0219665303,65.0165883036,-57.0219665303,nan,50000,1,1.36369,3.22154e-22,-57.0219665303,4.62008157805
-56.2436,43.6079,3.96912e-20,55.1586456979,9.57854e-06,100,151.014,7.35522,nan,0.4,0.000280223,86.2068965517,-9785.65,3.03719e-10,580,-58.5069018016,55.1586456979,-58.5069018016,nan,50000,1,1.4906,2.55054e-25,-58.5069018016,7.48249267458
-36.9496,6.87588e+13,,97.7280355627,8.97505e-06,100,99.8543,4.24315e+23,nan,0.4,0.0987503,80.7754442649,-5988.43,8.75204e-07,619,-55.3907457371,97.7280355627,-55.3907457371,nan,50000,1,6.24923e+09,,-55.3907457371,9.99927228297
-51.1757,62722.2,2.01e-08,64.0349423587,9.43218e-06,100,244.381,1.12687e+06,nan,0.4,0.0112062,84.8896434635,-8151.51,3.59708e-08,589,-57.8724124783,64.0349423587,-57.8724124783,nan,50000,1,52.7927,3.59116e-15,-57.8724124783,7.38397429199
-58.7266,55.2118,,55.4085556557,9.44822e-06,100,199.976,1.71741,nan,0.4,0.000417747,85.0340136054,-9927.42,9.83185e-11,588,-58.1287886042,55.4085556557,-58.1287886042,nan,50000,1,1.24873,,-58.1287886042,45.1678009312
-56.9283,42.7403,0.000685871,65.9930608277,9.25926e-06,100,291.691,2.43155,nan,0.4,0.00032385,83.3333333333,-9513.21,1.39603e-10,600,-57.0048233614,65.9930608277,-57.0048233614,nan,50000,1,1.222,5.19696e-09,-57.0048233614,4.07081338629
-54.9835,53.3798,0.000178562,58.634359038,9.40026e-06,100,184.423,5.26735,nan,0.4,0.000359802,84.6023688663,-9666.32,2.39313e-10,591,-57.6848439175,58.634359038,-57.6848439175,nan,50000,1,1.39461,1.20358e-09,-57.6848439175,3.75200160073
-34.0193,5.0372e+14,,71.7246880305,9.10747e-06,100,85.0602,2.48117e+25,nan,0.4,0.060499,81.9672131148,-6040.39,3.5791e-07,610,-55.9646628597,71.7246880305,-55.9646628597,nan,50000,1,7.58296e+10,,-55.9646628597,9.31158542522
-36.2557,2.59316e+13,,105.540697774,9.29023e-06,100,103.911,8.21343e+22,nan,0.4,0.0629674,83.6120401338,-6097.19,4.84282e-07,598,-57.1230082795,105.540697774,-57.1230082795,nan,50000,1,3.82595e+09,,-57.1230082795,7.60476644174
-57.6941,20.5103,0.000238557,41.4584779208,9.44822e-06,100,79.3902,2.07509,nan,0.4,0.000148396,85.0340136054,-9973.2,1.08627e-10,588,-57.9552207144,41.4584779208,-57.9552207144,nan,50000,1,1.30587,1.726e-09,-57.9552207144,6.85723696275
-56.5626,28.91,0.000140704,49.0132795599,9.24385e-06,100,206.679,3.20113,nan,0.4,0.000205803,83.1946755408,-9662.5,1.62222e-10,601,-57.1339455641,49.0132795599,-57.1339455641,nan,50000,1,1.29852,1.00164e-09,-57.1339455641,6.13699136357
-37.2818,2.51354e+12,,77.245414932,9.10747e-06,100,91.1734,6.326e+20,nan,0.4,0.0679172,81.9672131148,-6389.69,4.61869e-07,610,-56.0115561614,77.245414932,-56.0115561614,nan,50000,1,3.37057e+08,,-56.0115561614,9.09419757836
-43.5962,9.84276e+09,6.70131e-29,83.2510759444,9.12242e-06,100,124.413,8.84679e+15,nan,0.4,0.0910744,82.1018062397,-6614.29,7.57434e-07,609,-56.3436349292,83.2510759444,-56.3436349292,nan,50000,1,985895.0,6.20068e-40,-56.3436349292,9.98882801441
-55.975,31.8726,3.41386e-06,66.5529524497,9.43218e-06,100,161.413,5.41855,nan,0.4,0.000209429,84.8896434635,-9715.43,2.3395e-10,589,-58.1348597454,66.5529524497,-58.1348597454,nan,50000,1,1.43546,2.24319e-11,-58.1348597454,4.68638545595
-53.1134,197.877,4.03196e-06,68.1600945688,9.25926e-06,100,226.014,30.297,nan,0.4,0.000971676,83.3333333333,-9244.57,7.30555e-10,600,-57.0423489099,68.1600945688,-57.0423489099,nan,50000,1,1.8856,1.9799e-11,-57.0423489099,8.22746289892
-55.3737,28.8545,1.35569e-05,56.5860938416,9.25926e-06,100,163.359,5.08827,nan,0.4,0.000191604,83.3333333333,-9599.89,2.24363e-10,600,-57.201073417,56.5860938416,-57.201073417,nan,50000,1,1.3944,9.00221e-11,-57.201073417,3.6763159056
-54.0397,70.5072,9.10717e-05,67.1134939728,9.10747e-06,100,257.282,5.81648,nan,0.4,0.000455631,81.9672131148,-9356.38,2.42896e-10,610,-56.2792112476,67.1134939728,-56.2792112476,nan,50000,1,1.40935,5.88523e-10,-56.2792112476,3.7205027863
