AvgNormIw,VarDiscRet,MaxNormIw,AvgDiscRet,ESSRenyi,VarVanillaIw,BatchSize,AvgVanillaIw,VarNormIw,Bound,AvgEpLen,MinVanillaIw,VanillaAvgRet,ESSClassic,AvgRet,eRenyi2,MaxVanillaIw,VarRet,VarJ,MinNormIw,J
0.009999998,40486.48378432807,0.01,-2.2595258997171187e-14,nan,,100,1.0,3.5044917e-18,-16.922577,25.45,1.0,244.3154528438391,100.0,-2.2595258997171187e-14,nan,1.0,40486.48378432807,200.20393,0.01,2.3841858e-07
0.009999998,27753.22918330343,0.01,-8.810729923425242e-15,nan,,100,1.0,3.5044917e-18,-14.010973,25.17,1.0,241.51268795159874,100.0,-8.810729923425242e-15,nan,1.0,27753.22918330343,165.75793,0.01,
0.009999998,36418.49671516483,0.01,-3.439026841078885e-14,nan,,100,1.0,3.5044917e-18,-16.049906,24.65,1.0,236.31701410032846,100.0,-3.439026841078885e-14,nan,1.0,36418.49671516483,189.87973,0.01,1.9073486e-06
0.009999998,33878.791951869534,0.01,1.3358203432289883e-14,nan,,100,1.0,3.5044917e-18,-15.480163,24.86,1.0,238.41549722661873,100.0,1.3358203432289883e-14,nan,1.0,33878.791951869534,183.1393,0.01,3.5762787e-07
0.009999998,29411.388466872944,0.01,-2.899014361901209e-14,nan,,100,1.0,3.5044917e-18,-14.423454,23.51,1.0,224.9216092213789,100.0,-2.899014361901209e-14,nan,1.0,29411.388466872944,170.63785,0.01,-5.9604645e-07
0.009999998,19989.732628228387,0.01,-1.4210854715202005e-15,nan,,100,1.0,3.5044917e-18,-11.890906,22.66,1.0,216.42005260456617,100.0,-1.4210854715202005e-15,nan,1.0,19989.732628228387,140.67635,0.01,-1.9073486e-06
0.009999998,27701.67387219574,0.01,1.0572875908110291e-13,nan,,100,1.0,3.5044917e-18,-13.997953,24.31,1.0,232.91049209046525,100.0,1.0572875908110291e-13,nan,1.0,27701.67387219574,165.60391,0.01,-7.1525574e-07
0.009999998,34422.058754377395,0.01,-6.565414878423326e-14,nan,,100,1.0,3.5044917e-18,-15.603785,29.66,1.0,286.38654841382214,100.0,-6.565414878423326e-14,nan,1.0,34422.058754377395,184.60184,0.01,-2.861023e-06
0.009999998,27433.911183399065,0.01,-1.1368683772161603e-15,nan,,100,1.0,3.5044917e-18,-13.930136,24.68,1.0,236.61145273667805,100.0,-1.1368683772161603e-15,nan,1.0,27433.911183399065,164.8016,0.01,1.1920929e-06
0.009999998,31002.19798909266,0.01,4.547473508864641e-15,nan,,100,1.0,3.5044917e-18,-14.808389,24.33,1.0,233.11652972188895,100.0,4.547473508864641e-15,nan,1.0,31002.19798909266,175.19182,0.01,1.4305115e-06
0.009999998,31709.00905295082,0.01,5.74118530494161e-14,nan,,100,1.0,3.5044917e-18,-14.97624,25.37,1.0,243.51210265949499,100.0,5.74118530494161e-14,nan,1.0,31709.00905295082,177.17764,0.01,
0.009999998,26122.41163675437,0.01,-7.389644451905042e-15,nan,,100,1.0,3.5044917e-18,-13.593087,25.23,1.0,242.11425615540594,100.0,-7.389644451905042e-15,nan,1.0,26122.41163675437,160.81413,0.01,-9.536743e-07
0.009999998,23339.338681984827,0.01,3.353761712787673e-14,nan,,100,1.0,3.5044917e-18,-12.8486,23.13,1.0,221.11294156185537,100.0,3.353761712787673e-14,nan,1.0,23339.338681984827,152.0064,0.01,1.4305115e-06
0.009999998,36117.56985871263,0.01,2.899014361901209e-14,nan,,100,1.0,3.5044917e-18,-15.983462,26.34,1.0,253.20354445227753,100.0,2.899014361901209e-14,nan,1.0,36117.56985871263,189.0936,0.01,-3.8146973e-06
0.009999998,33956.86335472383,0.01,5.968558980384841e-15,nan,,100,1.0,3.5044917e-18,-15.497986,25.77,1.0,247.51568988235402,100.0,5.968558980384841e-15,nan,1.0,33956.86335472383,183.35019,0.01,1.2516975e-06
0.009999998,31998.851287772093,0.01,4.831690603168682e-15,nan,,100,1.0,3.5044917e-18,-15.044532,23.42,1.0,224.0271787727602,100.0,4.831690603168682e-15,nan,1.0,31998.851287772093,177.98557,0.01,1.3113022e-06
0.009999998,30477.982411719968,0.01,-1.7905676941154525e-14,nan,,100,1.0,3.5044917e-18,-14.682655,24.91,1.0,238.9165765081073,100.0,-1.7905676941154525e-14,nan,1.0,30477.982411719968,173.70436,0.01,2.3841858e-06
0.009999998,26704.546440609323,0.01,7.389644451905042e-15,nan,,100,1.0,3.5044917e-18,-13.743714,26.47,1.0,254.4999665032754,100.0,7.389644451905042e-15,nan,1.0,26704.546440609323,162.59613,0.01,-4.7683716e-07
0.009999998,24137.598068965064,0.01,,nan,,100,1.0,3.5044917e-18,-13.066479,23.27,1.0,222.5158509486384,100.0,,nan,1.0,24137.598068965064,154.58403,0.01,-2.026558e-06
0.009999998,22359.752667651323,0.01,-1.1084466677857563e-14,nan,,100,1.0,3.5044917e-18,-12.576071,23.13,1.0,221.11621802435627,100.0,-1.1084466677857563e-14,nan,1.0,22359.752667651323,148.78224,0.01,
0.009999998,26957.2971368901,0.01,-1.3926637620897963e-14,nan,,100,1.0,3.5044917e-18,-13.808601,23.63,1.0,226.11723305505294,100.0,-1.3926637620897963e-14,nan,1.0,26957.2971368901,163.36377,0.01,
0.009999998,30879.80768617022,0.01,7.958078640513123e-15,nan,,100,1.0,3.5044917e-18,-14.779126,24.89,1.0,238.71204148568646,100.0,7.958078640513123e-15,nan,1.0,30879.80768617022,174.84567,0.01,-2.9802322e-07
0.009999998,28619.827585333445,0.01,4.433786671143025e-14,nan,,100,1.0,3.5044917e-18,-14.228041,23.54,1.0,225.22225306466163,100.0,4.433786671143025e-14,nan,1.0,28619.827585333445,168.32596,0.01,-8.046627e-07
0.009999998,31461.40391253006,0.01,8.100187187665142e-14,nan,,100,1.0,3.5044917e-18,-14.917656,26.33,1.0,253.1084434773041,100.0,8.100187187665142e-14,nan,1.0,31461.40391253006,176.48453,0.01,-1.1920929e-07
0.009999998,32663.808077624777,0.01,-4.888534022029489e-14,nan,,100,1.0,3.5044917e-18,-15.2000475,25.02,1.0,240.00957329877926,100.0,-4.888534022029489e-14,nan,1.0,32663.808077624777,179.8254,0.01,8.34465e-07
0.009999998,29623.671376192844,0.01,1.9042545318370686e-14,nan,,100,1.0,3.5044917e-18,-14.475412,24.14,1.0,231.22457970419148,100.0,1.9042545318370686e-14,nan,1.0,29623.671376192844,171.25253,0.01,-1.2516975e-06
0.009999998,33825.92987386579,0.01,2.3590018827235325e-14,nan,,100,1.0,3.5044917e-18,-15.468081,26.53,1.0,255.11731925964122,100.0,2.3590018827235325e-14,nan,1.0,33825.92987386579,182.99637,0.01,2.3841858e-07
0.009999998,21866.435259930087,0.01,-3.979039320256561e-14,nan,,100,1.0,3.5044917e-18,-12.436565,21.59,1.0,205.73028614060274,100.0,-3.979039320256561e-14,nan,1.0,21866.435259930087,147.13182,0.01,-1.5497208e-06
0.009999998,30722.47635799438,0.01,9.947598300641402e-15,nan,,100,1.0,3.5044917e-18,-14.74143,22.83,1.0,218.12817704700544,100.0,9.947598300641402e-15,nan,1.0,30722.47635799438,174.39969,0.01,9.536743e-07
0.009999998,29216.68717898562,0.01,-5.4001247917767615e-15,nan,,100,1.0,3.5044917e-18,-14.375633,25.01,1.0,239.91185154231616,100.0,-5.4001247917767615e-15,nan,1.0,29216.68717898562,170.0721,0.01,-4.7683716e-07
0.009999998,35865.92658675702,0.01,-9.663381206337363e-15,nan,,100,1.0,3.5044917e-18,-15.927681,24.41,1.0,233.91732707459013,100.0,-9.663381206337363e-15,nan,1.0,35865.92658675702,188.43373,0.01,-7.1525574e-07
0.009999998,30885.83057178953,0.01,-2.1316282072803006e-14,nan,,100,1.0,3.5044917e-18,-14.780571,26.83,1.0,258.10336183693437,100.0,-2.1316282072803006e-14,nan,1.0,30885.83057178953,174.86272,0.01,
0.009999998,31218.497387335345,0.01,-4.888534022029489e-14,nan,,100,1.0,3.5044917e-18,-14.859958,26.8,1.0,257.8086517720136,100.0,-4.888534022029489e-14,nan,1.0,31218.497387335345,175.80193,0.01,4.7683716e-07
0.009999998,26387.333934956707,0.01,-3.737454790098127e-14,nan,,100,1.0,3.5044917e-18,-13.661842,24.84,1.0,238.20563841757408,100.0,-3.737454790098127e-14,nan,1.0,26387.333934956707,161.62753,0.01,
0.009999998,19336.481587020597,0.01,-1.9326762412674726e-14,nan,,100,1.0,3.5044917e-18,-11.694999,24.28,1.0,232.60886753947878,100.0,-1.9326762412674726e-14,nan,1.0,19336.481587020597,138.35864,0.01,
0.009999998,22243.14164958566,0.01,3.3253400033572687e-14,nan,,100,1.0,3.5044917e-18,-12.543236,23.14,1.0,221.2166725124983,100.0,3.3253400033572687e-14,nan,1.0,22243.14164958566,148.39377,0.01,4.7683716e-07
0.009999998,33154.66781347963,0.01,-3.694822225952521e-14,nan,,100,1.0,3.5044917e-18,-15.31383,26.81,1.0,257.901687975547,100.0,-3.694822225952521e-14,nan,1.0,33154.66781347963,181.17152,0.01,1.7881393e-06
0.009999998,36211.17220480134,0.01,-3.552713678800501e-14,nan,,100,1.0,3.5044917e-18,-16.004156,24.98,1.0,239.6159798314651,100.0,-3.552713678800501e-14,nan,1.0,36211.17220480134,189.33849,0.01,9.536743e-07
0.009999998,25666.314893858416,0.01,-5.115907697472721e-15,nan,,100,1.0,3.5044917e-18,-13.473898,23.15,1.0,221.32084880554052,100.0,-5.115907697472721e-15,nan,1.0,25666.314893858416,159.40405,0.01,5.9604645e-07
0.009999998,33025.84681289003,0.01,1.8189894035458565e-14,nan,,100,1.0,3.5044917e-18,-15.284051,24.5,1.0,234.81278148289195,100.0,1.8189894035458565e-14,nan,1.0,33025.84681289003,180.81921,0.01,-1.4305115e-06
0.009999998,27551.907417181108,0.01,1.4779288903810084e-14,nan,,100,1.0,3.5044917e-18,-13.960059,25.17,1.0,241.5116598260372,100.0,1.4779288903810084e-14,nan,1.0,27551.907417181108,165.15565,0.01,-2.6226044e-06
0.009999998,30508.0557070476,0.01,3.723243935382925e-14,nan,,100,1.0,3.5044917e-18,-14.689897,23.72,1.0,227.01990032515178,100.0,3.723243935382925e-14,nan,1.0,30508.0557070476,173.79002,0.01,4.7683716e-07
0.009999998,26413.50373716391,0.01,-2.3305801732931285e-14,nan,,100,1.0,3.5044917e-18,-13.668615,24.6,1.0,235.8141952210496,100.0,-2.3305801732931285e-14,nan,1.0,26413.50373716391,161.70767,0.01,-9.536743e-07
0.009999998,25519.97741800534,0.01,2.955857780762017e-14,nan,,100,1.0,3.5044917e-18,-13.435432,23.12,1.0,221.0300298410482,100.0,2.955857780762017e-14,nan,1.0,25519.97741800534,158.94897,0.01,-4.7683716e-07
0.009999998,28427.0488240013,0.01,2.3590018827235325e-14,nan,,100,1.0,3.5044917e-18,-14.180037,27.68,1.0,266.6011596289417,100.0,2.3590018827235325e-14,nan,1.0,28427.0488240013,167.75809,0.01,-4.7683716e-07
0.009999998,23387.217712483445,0.01,-2.2168933355715127e-14,nan,,100,1.0,3.5044917e-18,-12.861772,21.52,1.0,205.031716321984,100.0,-2.2168933355715127e-14,nan,1.0,23387.217712483445,152.16223,0.01,-4.7683716e-07
0.009999998,33754.77804284215,0.01,7.105427357601002e-15,nan,,100,1.0,3.5044917e-18,-15.451802,24.89,1.0,238.7189786854914,100.0,7.105427357601002e-15,nan,1.0,33754.77804284215,182.80379,0.01,9.536743e-07
0.009999998,31538.40402703112,0.01,9.947598300641402e-15,nan,,100,1.0,3.5044917e-18,-14.935898,27.87,1.0,268.49326349112323,100.0,9.947598300641402e-15,nan,1.0,31538.40402703112,176.70035,0.01,1.4305115e-06
0.009999998,31537.29173307278,0.01,3.9790393202565614e-15,nan,,100,1.0,3.5044917e-18,-14.935635,29.1,1.0,280.80499106369933,100.0,3.9790393202565614e-15,nan,1.0,31537.29173307278,176.69725,0.01,-1.847744e-06
0.009999998,24951.509505438455,0.01,2.5863755581667648e-14,nan,,100,1.0,3.5044917e-18,-13.284949,24.73,1.0,237.11567421543523,100.0,2.5863755581667648e-14,nan,1.0,24951.509505438455,157.16867,0.01,4.172325e-07
0.009999998,24484.241572510822,0.01,-4.689582056016661e-14,nan,,100,1.0,3.5044917e-18,-13.159968,26.1,1.0,250.80795620376128,100.0,-4.689582056016661e-14,nan,1.0,24484.241572510822,155.69008,0.01,5.662441e-07
0.009999998,27797.05404597625,0.01,-2.955857780762017e-14,nan,,100,1.0,3.5044917e-18,-14.022033,24.93,1.0,239.11584561079374,100.0,-2.955857780762017e-14,nan,1.0,27797.05404597625,165.88876,0.01,-1.9073486e-06
0.009999998,33024.0301241068,0.01,-7.759126674500294e-14,nan,,100,1.0,3.5044917e-18,-15.283631,25.71,1.0,246.9161395433906,100.0,-7.759126674500294e-14,nan,1.0,33024.0301241068,180.81424,0.01,9.536743e-07
0.009999998,30196.336963411544,0.01,-9.094947017729283e-15,nan,,100,1.0,3.5044917e-18,-14.614656,24.92,1.0,239.01296094946127,100.0,-9.094947017729283e-15,nan,1.0,30196.336963411544,172.89989,0.01,-2.3841858e-07
0.009999998,28669.306560496363,0.01,2.1032064978498965e-14,nan,,100,1.0,3.5044917e-18,-14.240332,23.65,1.0,226.31959730813014,100.0,2.1032064978498965e-14,nan,1.0,28669.306560496363,168.47139,0.01,
0.009999998,28204.857729810403,0.01,-4.4622083805734293e-14,nan,,100,1.0,3.5044917e-18,-14.124511,24.24,1.0,232.2201383805321,100.0,-4.4622083805734293e-14,nan,1.0,28204.857729810403,167.10118,0.01,-4.7683716e-07
0.009999998,26226.65558238837,0.01,-5.6559201766503975e-14,nan,,100,1.0,3.5044917e-18,-13.620186,24.94,1.0,239.21096981829643,100.0,-5.6559201766503975e-14,nan,1.0,26226.65558238837,161.13469,0.01,-1.1920929e-07
0.009999998,31544.52552664283,0.01,-3.581135388230905e-14,nan,,100,1.0,3.5044917e-18,-14.937347,24.28,1.0,232.61630121866082,100.0,-3.581135388230905e-14,nan,1.0,31544.52552664283,176.71751,0.01,-1.1920929e-06
0.009999998,28408.958386041177,0.01,-1.3073986337985844e-14,nan,,100,1.0,3.5044917e-18,-14.175523,24.1,1.0,230.81949568042847,100.0,-1.3073986337985844e-14,nan,1.0,28408.958386041177,167.70471,0.01,9.536743e-07
0.009999998,21476.38530535304,0.01,-2.899014361901209e-14,nan,,100,1.0,3.5044917e-18,-12.325146,23.75,1.0,227.3139251007621,100.0,-2.899014361901209e-14,nan,1.0,21476.38530535304,145.81364,0.01,1.1920929e-06
0.009999998,28704.906995824116,0.01,4.291678123991005e-14,nan,,100,1.0,3.5044917e-18,-14.249168,22.05,1.0,210.31977507534194,100.0,4.291678123991005e-14,nan,1.0,28704.906995824116,168.57596,0.01,-7.1525574e-07
0.009999998,30043.759294704196,0.01,-6.252776074688882e-15,nan,,100,1.0,3.5044917e-18,-14.577684,25.38,1.0,243.609990917145,100.0,-6.252776074688882e-15,nan,1.0,30043.759294704196,172.46252,0.01,-6.3180923e-06
0.009999998,31241.8576059116,0.01,-3.467448550509289e-14,nan,,100,1.0,3.5044917e-18,-14.865513,24.92,1.0,239.0128029263273,100.0,-3.467448550509289e-14,nan,1.0,31241.8576059116,175.86768,0.01,9.536743e-07
0.009999998,36870.63184856631,0.01,-2.1032064978498965e-14,nan,,100,1.0,3.5044917e-18,-16.149231,26.91,1.0,258.90840515174807,100.0,-2.1032064978498965e-14,nan,1.0,36870.63184856631,191.05476,0.01,-1.4305115e-06
0.009999998,27041.58105072071,0.01,8.29913915367797e-14,nan,,100,1.0,3.5044917e-18,-13.830171,23.01,1.0,219.92792378170088,100.0,8.29913915367797e-14,nan,1.0,27041.58105072071,163.61894,0.01,-4.7683716e-07
0.009999998,24567.614516833197,0.01,2.5863755581667648e-14,nan,,100,1.0,3.5044917e-18,-13.182356,24.88,1.0,238.60737151798423,100.0,2.5863755581667648e-14,nan,1.0,24567.614516833197,155.95493,0.01,4.7683716e-07
0.009999998,28608.247206568594,0.01,3.694822225952521e-14,nan,,100,1.0,3.5044917e-18,-14.225162,25.28,1.0,242.61588262157173,100.0,3.694822225952521e-14,nan,1.0,28608.247206568594,168.2919,0.01,-1.4305115e-06
0.009999998,28217.1267066213,0.01,6.252776074688882e-14,nan,,100,1.0,3.5044917e-18,-14.127584,25.38,1.0,243.61245969777963,100.0,6.252776074688882e-14,nan,1.0,28217.1267066213,167.13754,0.01,4.7683716e-07
0.009999998,31524.766185551645,0.01,-3.865352482534945e-14,nan,,100,1.0,3.5044917e-18,-14.93267,28.35,1.0,273.3028082439116,100.0,-3.865352482534945e-14,nan,1.0,31524.766185551645,176.66216,0.01,1.4305115e-06
0.009999998,32200.767131045257,0.01,2.6716406864579765e-14,nan,,100,1.0,3.5044917e-18,-15.091923,25.03,1.0,240.11365813169223,100.0,2.6716406864579765e-14,nan,1.0,32200.767131045257,178.54623,0.01,-2.026558e-06
0.009999998,25358.9047890817,0.01,-1.8189894035458565e-14,nan,,100,1.0,3.5044917e-18,-13.392964,23.56,1.0,225.41940935429767,100.0,-1.8189894035458565e-14,nan,1.0,25358.9047890817,158.44656,0.01,1.4305115e-06
0.009999998,23910.98071392674,0.01,-2.1600499167107046e-14,nan,,100,1.0,3.5044917e-18,-13.004996,23.19,1.0,221.7137618003249,100.0,-2.1600499167107046e-14,nan,1.0,23910.98071392674,153.85666,0.01,2.3841858e-07
0.009999998,36273.97722460238,0.01,-1.9326762412674726e-14,nan,,100,1.0,3.5044917e-18,-16.018032,24.0,1.0,229.81723801225115,100.0,-1.9326762412674726e-14,nan,1.0,36273.97722460238,189.50261,0.01,-7.1525574e-07
0.009999998,36333.18456243534,0.01,1.3073986337985844e-14,nan,,100,1.0,3.5044917e-18,-16.031096,28.1,1.0,270.80209835097594,100.0,1.3073986337985844e-14,nan,1.0,36333.18456243534,189.6572,0.01,-1.4305115e-06
0.009999998,34084.20148081014,0.01,1.8758328224066646e-14,nan,,100,1.0,3.5044917e-18,-15.527015,27.48,1.0,264.59890295003623,100.0,1.8758328224066646e-14,nan,1.0,34084.20148081014,183.69365,0.01,-1.9073486e-06
0.009999998,31195.44340764935,0.01,-7.105427357601002e-15,nan,,100,1.0,3.5044917e-18,-14.854469,25.88,1.0,248.61152908797717,100.0,-7.105427357601002e-15,nan,1.0,31195.44340764935,175.73698,0.01,-7.1525574e-07
0.009999998,27391.54509610944,0.01,-1.7053025658242404e-14,nan,,100,1.0,3.5044917e-18,-13.919374,25.4,1.0,243.81499114802043,100.0,-1.7053025658242404e-14,nan,1.0,27391.54509610944,164.6743,0.01,-4.7683716e-07
0.009999998,32895.02887433299,0.01,3.467448550509289e-14,nan,,100,1.0,3.5044917e-18,-15.253749,21.58,1.0,205.62155436883626,100.0,3.467448550509289e-14,nan,1.0,32895.02887433299,180.46074,0.01,3.5762787e-07
0.009999998,29204.068959320222,0.01,2.842170943040401e-15,nan,,100,1.0,3.5044917e-18,-14.372528,22.66,1.0,216.4220796789947,100.0,2.842170943040401e-15,nan,1.0,29204.068959320222,170.03537,0.01,2.861023e-06
0.009999998,25812.830151519283,0.01,1.8474111129762605e-14,nan,,100,1.0,3.5044917e-18,-13.512301,23.3,1.0,222.82298132169868,100.0,1.8474111129762605e-14,nan,1.0,25812.830151519283,159.85837,0.01,-3.5762787e-07
0.009999998,30850.002224659223,0.01,1.6768808563938364e-14,nan,,100,1.0,3.5044917e-18,-14.771995,23.13,1.0,221.12369971365158,100.0,1.6768808563938364e-14,nan,1.0,30850.002224659223,174.76126,0.01,2.861023e-06
0.009999998,39102.54745245991,0.01,5.968558980384841e-15,nan,,100,1.0,3.5044917e-18,-16.63083,26.32,1.0,253.00563976859124,100.0,5.968558980384841e-15,nan,1.0,39102.54745245991,196.75243,0.01,-3.33786e-06
0.009999998,23708.5687351684,0.01,5.115907697472721e-15,nan,,100,1.0,3.5044917e-18,-12.949832,23.93,1.0,229.12306155428072,100.0,5.115907697472721e-15,nan,1.0,23708.5687351684,153.20406,0.01,-2.6226044e-06
0.009999998,28286.58992670616,0.01,2.5579538487363607e-14,nan,,100,1.0,3.5044917e-18,-14.144964,26.8,1.0,257.8035583339835,100.0,2.5579538487363607e-14,nan,1.0,28286.58992670616,167.34312,0.01,3.5762787e-07
0.009999998,31150.899894132122,0.01,-2.4726887204451486e-14,nan,,100,1.0,3.5044917e-18,-14.843858,27.49,1.0,264.6994048632709,100.0,-2.4726887204451486e-14,nan,1.0,31150.899894132122,175.61148,0.01,5.9604645e-07
0.009999998,32152.912291467965,0.01,3.012701199622825e-14,nan,,100,1.0,3.5044917e-18,-15.0807085,25.89,1.0,248.7069895266493,100.0,3.012701199622825e-14,nan,1.0,32152.912291467965,178.41353,0.01,1.9073486e-06
0.009999998,21271.618419416573,0.01,-2.842170943040401e-15,nan,,100,1.0,3.5044917e-18,-12.266247,22.4,1.0,213.8198360537078,100.0,-2.842170943040401e-15,nan,1.0,21271.618419416573,145.11685,0.01,4.7683716e-07
0.009999998,22943.318412535427,0.01,9.094947017729283e-15,nan,,100,1.0,3.5044917e-18,-12.739126,25.06,1.0,240.40857157122716,100.0,9.094947017729283e-15,nan,1.0,22943.318412535427,150.71126,0.01,4.7683716e-07
0.009999998,30228.96737982854,0.01,5.684341886080802e-15,nan,,100,1.0,3.5044917e-18,-14.622552,24.19,1.0,231.71769889728265,100.0,5.684341886080802e-15,nan,1.0,30228.96737982854,172.99329,0.01,4.7683716e-07
0.009999998,27493.58097832875,0.01,-7.673861546209083e-15,nan,,100,1.0,3.5044917e-18,-13.945278,25.92,1.0,249.0063480160465,100.0,-7.673861546209083e-15,nan,1.0,27493.58097832875,164.98074,0.01,
0.009999998,24011.420236571223,0.01,3.126388037344441e-14,nan,,100,1.0,3.5044917e-18,-13.03228,22.55,1.0,215.3237993042514,100.0,3.126388037344441e-14,nan,1.0,24011.420236571223,154.17946,0.01,2.5629997e-06
0.009999998,23822.29965090096,0.01,4.376943252282217e-14,nan,,100,1.0,3.5044917e-18,-12.980857,21.48,1.0,204.63221572043577,100.0,4.376943252282217e-14,nan,1.0,23822.29965090096,153.57108,0.01,9.536743e-07
0.009999998,24360.107016231334,0.01,5.115907697472721e-15,nan,,100,1.0,3.5044917e-18,-13.126567,24.97,1.0,239.51094383615455,100.0,5.115907697472721e-15,nan,1.0,24360.107016231334,155.2949,0.01,-2.3841858e-07
0.009999998,21599.776800483625,0.01,-7.105427357601002e-15,nan,,100,1.0,3.5044917e-18,-12.360502,22.72,1.0,217.01924136777419,100.0,-7.105427357601002e-15,nan,1.0,21599.776800483625,146.23193,0.01,-7.1525574e-07
0.009999998,32511.89777595152,0.01,2.6858515411731786e-14,nan,,100,1.0,3.5044917e-18,-15.164659,23.53,1.0,225.11976723912593,100.0,2.6858515411731786e-14,nan,1.0,32511.89777595152,179.40674,0.01,-2.1457672e-06
0.009999998,28879.20206283844,0.01,-1.4210854715202004e-14,nan,,100,1.0,3.5044917e-18,-14.292366,27.47,1.0,264.4992925107932,100.0,-1.4210854715202004e-14,nan,1.0,28879.20206283844,169.08699,0.01,2.3841858e-06
0.009999998,30782.754073450207,0.01,2.6147972675971688e-14,nan,,100,1.0,3.5044917e-18,-14.755884,25.39,1.0,243.70659329832236,100.0,2.6147972675971688e-14,nan,1.0,30782.754073450207,174.5707,0.01,2.3841858e-07
0.009999998,30094.770449212403,0.01,8.242295734817162e-15,nan,,100,1.0,3.5044917e-18,-14.590059,24.11,1.0,230.92029020015914,100.0,8.242295734817162e-15,nan,1.0,30094.770449212403,172.60889,0.01,1.1920929e-06
0.009999998,27717.18436630688,0.01,8.29913915367797e-14,nan,,100,1.0,3.5044917e-18,-14.00187,27.56,1.0,265.4044454540292,100.0,8.29913915367797e-14,nan,1.0,27717.18436630688,165.65025,0.01,1.66893e-06
0.009999998,27748.224896795677,0.01,1.7337242752546444e-14,nan,,100,1.0,3.5044917e-18,-14.00971,23.9,1.0,228.81290878319172,100.0,1.7337242752546444e-14,nan,1.0,27748.224896795677,165.743,0.01,-2.3841858e-07
0.009999998,22513.328789961808,0.01,8.526512829121202e-15,nan,,100,1.0,3.5044917e-18,-12.619185,21.79,1.0,207.72817375592643,100.0,8.526512829121202e-15,nan,1.0,22513.328789961808,149.29231,0.01,1.4305115e-06
0.009999998,35678.68593876294,0.01,-1.1368683772161603e-15,nan,,100,1.0,3.5044917e-18,-15.886052,25.37,1.0,243.52060714323068,100.0,-1.1368683772161603e-15,nan,1.0,35678.68593876294,187.9412,0.01,-1.1920929e-06
0.009999998,27183.755664741173,0.01,1.9042545318370686e-14,nan,,100,1.0,3.5044917e-18,-13.866482,25.3,1.0,242.8137724396955,100.0,1.9042545318370686e-14,nan,1.0,27183.755664741173,164.04852,0.01,-1.4305115e-06
0.009999998,25676.1229329822,0.01,1.0231815394945442e-14,nan,,100,1.0,3.5044917e-18,-13.476475,24.42,1.0,234.01491742015423,100.0,1.0231815394945442e-14,nan,1.0,25676.1229329822,159.4345,0.01,-1.9073486e-06
0.009999998,29485.416198928004,0.01,3.581135388230905e-14,nan,,100,1.0,3.5044917e-18,-14.441595,25.51,1.0,244.90806555774466,100.0,3.581135388230905e-14,nan,1.0,29485.416198928004,170.85245,0.01,-4.7683716e-07
0.009999998,30341.066805791845,0.01,-1.5916157281026246e-14,nan,,100,1.0,3.5044917e-18,-14.64964,27.59,1.0,265.70312521815185,100.0,-1.5916157281026246e-14,nan,1.0,30341.066805791845,173.31375,0.01,-7.748604e-07
0.009999998,21963.43353667189,0.01,9.663381206337363e-15,nan,,100,1.0,3.5044917e-18,-12.464121,22.56,1.0,215.41390626411987,100.0,9.663381206337363e-15,nan,1.0,21963.43353667189,147.45778,0.01,-9.536743e-07
0.009999998,24639.8800320648,0.01,1.7053025658242404e-15,nan,,100,1.0,3.5044917e-18,-13.20173,24.04,1.0,230.21542391944215,100.0,1.7053025658242404e-15,nan,1.0,24639.8800320648,156.18411,0.01,-1.9073486e-06
0.009999998,35581.253260487494,0.01,6.87805368215777e-14,nan,,100,1.0,3.5044917e-18,-15.86434,26.25,1.0,252.30274081552753,100.0,6.87805368215777e-14,nan,1.0,35581.253260487494,187.68442,0.01,2.3841858e-06
0.009999998,23697.818893276202,0.01,6.87805368215777e-14,nan,,100,1.0,3.5044917e-18,-12.946899,23.55,1.0,225.32157315819916,100.0,6.87805368215777e-14,nan,1.0,23697.818893276202,153.16931,0.01,7.1525574e-07
0.009999998,29786.273131152226,0.01,-2.3021584638627248e-14,nan,,100,1.0,3.5044917e-18,-14.515085,27.57,1.0,265.49498565640204,100.0,-2.3021584638627248e-14,nan,1.0,29786.273131152226,171.72191,0.01,1.1920929e-07
0.009999998,24511.53416145448,0.01,-1.6768808563938364e-14,nan,,100,1.0,3.5044917e-18,-13.167303,22.97,1.0,219.5205521330146,100.0,-1.6768808563938364e-14,nan,1.0,24511.53416145448,155.77682,0.01,-3.5762787e-07
0.009999998,27142.624567006133,0.01,-9.663381206337363e-15,nan,,100,1.0,3.5044917e-18,-13.855986,22.83,1.0,218.12478343746568,100.0,-9.663381206337363e-15,nan,1.0,27142.624567006133,163.92436,0.01,1.4305115e-06
0.009999998,30332.915295520685,0.01,-2.1600499167107046e-14,nan,,100,1.0,3.5044917e-18,-14.647671,27.38,1.0,263.5959301160132,100.0,-2.1600499167107046e-14,nan,1.0,30332.915295520685,173.29047,0.01,-1.9073486e-06
0.009999998,29702.56562300927,0.01,-9.094947017729283e-15,nan,,100,1.0,3.5044917e-18,-14.494674,23.65,1.0,226.3235788319123,100.0,-9.094947017729283e-15,nan,1.0,29702.56562300927,171.48044,0.01,2.3841858e-07
0.009999998,26955.127458730505,0.01,1.3073986337985844e-14,nan,,100,1.0,3.5044917e-18,-13.808045,25.11,1.0,240.9106217439491,100.0,1.3073986337985844e-14,nan,1.0,26955.127458730505,163.3572,0.01,-9.536743e-07
