Delta,VarVanillaIw,eRenyi2,ESSRenyi,IterType,MinVanillaIw,AvgDiscRet,VanillaAvgRet,VarRet,BatchSize,VarNormIw,VarDiscRet,Bound,J,AvgEpLen,MaxVanillaIw,MinNormIw,EpsThisIter,AvgRet,VarJ,AvgNormIw,AvgVanillaIw,MaxNormIw,ESSClassic
0.4,,1.0,200.0,2,1.0,-89.8850176957,-89.8850176957,8283.33982192,200,3.50449e-18,8283.33982192,-140.974,-89.885,122.44,1.0,0.01,100,-89.8850176957,90.5566,0.01,1.0,0.01,100.0
0.4,0.262239,1.22636,163.083778607,1,0.00633322,-89.5104967523,-89.5104967523,8275.76643219,200,6.19433e-06,8275.76643219,-122.137,-82.1312,122.2,3.4733,3.07803e-05,100,-89.5104967523,73.4777,0.005,1.02878,0.0168807,160.444872792
0.4,,1.0,200.0,2,1.0,-80.2246626152,-80.2246626152,4917.50315846,200,3.50449e-18,4917.50315846,-131.313,-80.2247,111.83,1.0,0.01,100,-80.2246626152,69.7734,0.01,1.0,0.01,100.0
0.4,0.0408191,1.03964,192.374447104,1,0.364931,-74.4818821695,-74.4818821695,3802.31474819,200,1.05577e-06,3802.31474819,-112.745,-75.91,104.62,1.35785,0.00185594,100,-74.4818821695,60.1792,0.005,0.983143,0.00690564,191.93490317
0.4,,1.0,200.0,2,1.0,-66.3658805051,-66.3658805051,1370.83245943,200,3.50449e-18,1370.83245943,-117.455,-66.3659,95.19,1.0,0.01,100,-66.3658805051,36.8392,0.01,1.0,0.01,100.0
0.4,0.0252029,1.0228,195.54092705,1,0.598197,-81.2721563144,-81.2721563144,6120.15197343,200,6.34716e-07,6120.15197343,-109.511,-72.9762,112.05,1.59291,0.00300199,100,-81.2721563144,56.7726,0.005,0.996335,0.00799384,195.07216859
0.4,,1.0,200.0,2,1.0,-71.9220811225,-71.9220811225,2618.97530805,200,3.50449e-18,2618.97530805,-123.01,-71.9221,101.71,1.0,0.01,100,-71.9220811225,50.9194,0.01,1.0,0.01,100.0
0.4,0.0198141,1.01907,196.258284603,1,0.787114,-75.8316775942,-75.8316775942,3745.15571075,200,5.08208e-07,3745.15571075,-109.67,-73.202,107.02,1.84704,0.00398631,100,-75.8316775942,52.9271,0.005,0.98727,0.0093543,196.034905818
0.4,,1.0,200.0,2,1.0,-80.6927660073,-80.6927660073,6154.26505153,200,3.50449e-18,6154.26505153,-131.782,-80.6928,111.38,1.0,0.01,100,-80.6927660073,78.0559,0.01,1.0,0.01,100.0
0.4,0.0665427,1.07184,186.594549289,1,0.796959,-84.8838211174,-84.8838211174,7228.29819095,200,1.59213e-06,7228.29819095,-117.11,-79.7093,116.86,2.27149,0.00389829,100,-84.8838211174,71.3721,0.005,1.02219,0.0111109,188.081845228
0.4,,1.0,200.0,2,1.0,-73.1481503482,-73.1481503482,2580.27650044,200,3.50449e-18,2580.27650044,-124.237,-73.1481,103.11,1.0,0.01,100,-73.1481503482,50.5418,0.01,1.0,0.01,100.0
0.4,0.0759025,1.06612,187.596158985,1,0.084345,-88.1515972787,-88.1515972787,8342.63668565,200,1.93981e-06,8342.63668565,-115.958,-78.657,120.25,1.26378,0.000426393,100,-88.1515972787,66.8671,0.005,0.989051,0.00638887,185.665774457
0.4,,1.0,200.0,2,1.0,-68.2333682655,-68.2333682655,1338.54949592,200,3.50449e-18,1338.54949592,-119.321,-68.2334,98.18,1.0,0.01,100,-68.2333682655,36.4028,0.01,1.0,0.01,100.0
0.4,0.106135,1.0914,183.25130621,1,0.091517,-83.2282869053,-83.2282869053,6062.84305654,200,2.78665e-06,6062.84305654,-110.432,-72.6912,115.22,1.42019,0.000468936,100,-83.2282869053,48.825,0.005,0.975794,0.00727708,180.032806226
0.4,,1.0,200.0,2,1.0,-79.7531417604,-79.7531417604,4999.11344771,200,3.50449e-18,4999.11344771,-130.842,-79.7531,110.65,1.0,0.01,100,-79.7531417604,70.35,0.01,1.0,0.01,100.0
0.4,0.0853661,1.10261,181.388054296,1,0.101723,-78.5259862715,-78.5259862715,4920.97961395,200,1.97372e-06,4920.97961395,-113.098,-75.1645,109.8,1.85912,0.000489125,100,-78.5259862715,56.7762,0.005,1.03985,0.00893937,185.433420765
0.4,,1.0,200.0,2,1.0,-104.744409262,-104.744409262,12316.6819935,200,3.50449e-18,12316.6819935,-155.834,-104.744,139.77,1.0,0.01,100,-104.744409262,110.424,0.01,1.0,0.01,100.0
0.4,0.014379,1.01468,197.106124133,1,0.856743,-80.3039543362,-80.3039543362,6151.16402122,200,3.62935e-07,6151.16402122,-128.412,-92.0227,111.31,1.88587,0.00430428,100,-80.3039543362,95.1269,0.005,0.995222,0.0094746,197.152173055
0.4,,1.0,200.0,2,1.0,-73.4737918861,-73.4737918861,3826.63089747,200,3.50449e-18,3826.63089747,-124.561,-73.4738,103.18,1.0,0.01,100,-73.4737918861,61.5497,0.01,1.0,0.01,100.0
0.4,0.128511,1.05257,190.011053728,1,0.833209,-103.195350226,-103.195350226,12424.0857756,200,2.952e-06,12424.0857756,-123.532,-86.4685,138.07,4.26908,0.00399339,100,-103.195350226,86.9862,0.005,1.04324,0.0204608,178.972540212
0.4,,1.0,200.0,2,1.0,-78.4558869441,-78.4558869441,4942.14358786,200,3.50449e-18,4942.14358786,-129.545,-78.4559,110.01,1.0,0.01,100,-78.4558869441,69.948,0.01,1.0,0.01,100.0
0.4,0.0459363,1.04891,190.6739944,1,0.469213,-79.6343229763,-79.6343229763,4930.68287656,200,1.12884e-06,4930.68287656,-114.018,-77.0194,110.76,2.2826,0.00232599,100,-79.6343229763,62.9102,0.005,1.00863,0.0113154,191.400779131
0.4,,1.0,200.0,2,1.0,-83.218791068,-83.218791068,6111.48718183,200,3.50449e-18,6111.48718183,-134.307,-83.2188,114.92,1.0,0.01,100,-83.218791068,77.7841,0.01,1.0,0.01,100.0
0.4,0.183731,1.17166,170.6981308,1,0.0127736,-74.1972953856,-74.1972953856,3797.66292185,200,4.82589e-06,3797.66292185,-111.16,-72.0561,103.97,1.64837,6.54652e-05,100,-74.1972953856,50.8036,0.005,0.975601,0.00844798,167.775299471
0.4,,1.0,200.0,2,1.0,-77.6313493374,-77.6313493374,3764.5575971,200,3.50449e-18,3764.5575971,-128.716,-77.6313,108.83,1.0,0.01,100,-77.6313493374,61.0484,0.01,1.0,0.01,100.0
0.4,0.0347999,1.03266,193.673692255,1,0.602754,-78.1009979218,-78.1009979218,4984.19538271,200,9.00465e-07,4984.19538271,-113.394,-76.6829,109.19,1.54854,0.00306609,100,-78.1009979218,61.7854,0.005,0.982937,0.00787713,193.08028119
0.4,,1.0,200.0,2,1.0,-71.6386157621,-71.6386157621,2590.62868292,200,3.50449e-18,2590.62868292,-122.727,-71.6386,101.47,1.0,0.01,100,-71.6386157621,50.6431,0.01,1.0,0.01,100.0
0.4,0.0373504,1.03641,192.973761335,1,0.468997,-92.081180401,-92.081180401,9422.92553034,200,9.04435e-07,9422.92553034,-117.249,-80.4721,125.03,1.44555,0.00230787,100,-92.081180401,72.5046,0.005,1.01608,0.00711336,193.050861061
0.4,,1.0,200.0,2,1.0,-79.5646936993,-79.5646936993,4957.37460312,200,3.50449e-18,4957.37460312,-130.654,-79.5647,110.87,1.0,0.01,100,-79.5646936993,70.0557,0.01,1.0,0.01,100.0
0.4,0.0163462,1.0186,196.347839113,1,0.840299,-75.1121699674,-75.1121699674,3783.20053251,200,4.13031e-07,3783.20053251,-113.078,-76.6183,106.04,1.46382,0.00422393,100,-75.1121699674,61.8555,0.005,0.994689,0.00735816,196.765460797
0.4,,1.0,200.0,2,1.0,-73.9445117652,-73.9445117652,2595.38001399,200,3.50449e-18,2595.38001399,-125.03,-73.9445,104.51,1.0,0.01,100,-73.9445117652,50.6895,0.01,1.0,0.01,100.0
0.4,0.104643,1.10148,181.573114841,1,0.0465894,-88.1487535644,-88.1487535644,8333.62007363,200,2.56868e-06,8333.62007363,-114.95,-77.0357,120.76,1.49433,0.000230827,100,-88.1487535644,63.5462,0.005,1.00919,0.00740362,181.449804155
0.4,,1.0,200.0,2,1.0,-78.0648245165,-78.0648245165,3730.17420113,200,3.50449e-18,3730.17420113,-129.154,-78.0648,109.69,1.0,0.01,100,-78.0648245165,60.769,0.01,1.0,0.01,100.0
0.4,0.0300197,1.03291,193.628071543,1,0.216105,-89.1413902317,-89.1413902317,8337.37395795,200,7.56032e-07,8337.37395795,-119.533,-82.8148,121.07,1.28968,0.00108451,100,-89.1413902317,75.1496,0.005,0.99633,0.00647218,194.157803956
0.4,,1.0,200.0,2,1.0,-88.6405806732,-88.6405806732,7120.55486163,200,3.50449e-18,7120.55486163,-139.73,-88.6406,121.57,1.0,0.01,100,-88.6405806732,83.9604,0.01,1.0,0.01,100.0
0.4,0.372259,1.35677,147.409019133,1,0.0221271,-81.7665325886,-81.7665325886,6115.37005824,200,9.72969e-06,6115.37005824,-117.527,-75.4474,113.29,2.09107,0.000113123,100,-81.7665325886,54.3365,0.005,0.97801,0.0106904,144.171000221
0.4,,1.0,200.0,2,1.0,-77.4836538832,-77.4836538832,4987.73395655,200,3.50449e-18,4987.73395655,-128.573,-77.4836,108.17,1.0,0.01,100,-77.4836538832,70.2699,0.01,1.0,0.01,100.0
0.4,0.069887,1.07144,186.665426474,1,0.12737,-75.5479481828,-75.5479481828,3767.91224016,200,1.65785e-06,3767.91224016,-110.593,-73.1994,106.26,1.35217,0.000620357,100,-75.5479481828,55.3498,0.005,1.02659,0.00658577,187.620326463
0.4,,1.0,200.0,2,1.0,-75.4703099962,-75.4703099962,3800.61158196,200,3.50449e-18,3800.61158196,-126.559,-75.4703,106.03,1.0,0.01,100,-75.4703099962,61.3401,0.01,1.0,0.01,100.0
0.4,0.0619355,1.04481,191.421851156,1,0.317539,-82.900115512,-82.900115512,6086.31185525,200,1.59282e-06,6086.31185525,-114.498,-77.5681,114.32,3.25476,0.00161032,100,-82.900115512,63.5356,0.005,0.985953,0.0165056,188.076971326
0.4,,1.0,200.0,2,1.0,-84.5399401261,-84.5399401261,7239.15043418,200,3.50449e-18,7239.15043418,-135.628,-84.5399,116.1,1.0,0.01,100,-84.5399401261,84.6567,0.01,1.0,0.01,100.0
0.4,0.0598522,1.04803,190.834901328,1,0.399203,-74.5180239354,-74.5180239354,3795.40343104,200,1.4548e-06,3795.40343104,-114.738,-77.7552,104.48,2.50746,0.00196813,100,-74.5180239354,66.8141,0.005,1.01417,0.0123622,189.053583479
0.4,,1.0,200.0,2,1.0,-83.2180257086,-83.2180257086,6061.19977037,200,3.50449e-18,6061.19977037,-134.307,-83.218,115.35,1.0,0.01,100,-83.2180257086,77.4635,0.01,1.0,0.01,100.0
0.4,0.0528275,1.03516,193.206568179,1,0.54651,-75.1869679891,-75.1869679891,3825.71866216,200,1.27205e-06,3825.71866216,-114.583,-77.8279,105.85,2.38445,0.00268176,100,-75.1869679891,64.3778,0.005,1.01894,0.0117007,190.362406089
0.4,,1.0,200.0,2,1.0,-80.1615240906,-80.1615240906,4909.70205504,200,3.50449e-18,4909.70205504,-131.251,-80.1615,112.24,1.0,0.01,100,-80.1615240906,69.718,0.01,1.0,0.01,100.0
0.4,0.0598882,1.06469,187.847413031,1,0.320746,-82.747246339,-82.747246339,6083.94481944,200,1.52163e-06,6083.94481944,-116.384,-79.1078,115.1,2.51537,0.00161676,100,-82.747246339,65.958,0.005,0.99194,0.012679,188.579408591
0.4,,1.0,200.0,2,1.0,-78.8265105972,-78.8265105972,4912.8754459,200,3.50449e-18,4912.8754459,-129.915,-78.8265,110.05,1.0,0.01,100,-78.8265105972,69.7406,0.01,1.0,0.01,100.0
0.4,0.0661568,1.07142,186.66856259,1,0.53735,-77.9080590819,-77.9080590819,4959.69538136,200,1.69693e-06,4959.69538136,-113.063,-75.67,108.45,1.99518,0.00272146,100,-77.9080590819,57.8541,0.005,0.987247,0.0101047,187.347024078
0.4,,1.0,200.0,2,1.0,-82.9406539239,-82.9406539239,6089.86730334,200,3.50449e-18,6089.86730334,-134.029,-82.9407,113.6,1.0,0.01,100,-82.9406539239,77.6464,0.01,1.0,0.01,100.0
0.4,0.0494235,1.05212,190.091981036,1,0.43091,-80.0651116812,-80.0651116812,4912.16849448,200,1.19201e-06,4912.16849448,-116.712,-79.657,111.37,1.5537,0.00211621,100,-80.0651116812,68.3115,0.005,1.01812,0.00763026,190.94140342
0.4,,1.0,200.0,2,1.0,-81.8419788651,-81.8419788651,6072.34060037,200,3.50449e-18,6072.34060037,-132.931,-81.842,113.05,1.0,0.01,100,-81.8419788651,77.5346,0.01,1.0,0.01,100.0
0.4,0.0573199,1.069,187.091530819,1,0.402102,-75.7670521846,-75.7670521846,3742.11041354,200,1.32471e-06,3742.11041354,-113.84,-76.4893,106.33,1.61896,0.00193305,100,-75.7670521846,58.4356,0.005,1.04007,0.00778294,189.983467287
0.4,,1.0,200.0,2,1.0,-70.4957612427,-70.4957612427,1400.68920742,200,3.50449e-18,1400.68920742,-121.576,-70.4958,101.07,1.0,0.01,100,-70.4957612427,37.2382,0.01,1.0,0.01,100.0
0.4,0.00446563,1.00554,198.898078288,1,0.935835,-81.893189715,-81.893189715,6099.93786394,200,1.12987e-07,6099.93786394,-112.216,-75.9901,113.61,1.41862,0.00470731,100,-81.893189715,60.5184,0.005,0.994023,0.00713576,199.10468347
0.4,,1.0,200.0,2,1.0,-89.9502605265,-89.9502605265,8270.70167644,200,3.50449e-18,8270.70167644,-141.04,-89.9503,123.12,1.0,0.01,100,-89.9502605265,90.4875,0.01,1.0,0.01,100.0
0.4,0.050729,1.05157,190.191345198,1,0.290464,-74.6096674693,-74.6096674693,3816.73235319,200,1.24639e-06,3816.73235319,-117.572,-80.5271,104.89,1.88898,0.00143976,100,-74.6096674693,71.7332,0.005,1.00872,0.00936324,190.547669674
0.4,,1.0,200.0,2,1.0,-82.9570995192,-82.9570995192,6067.12737596,200,3.50449e-18,6067.12737596,-134.047,-82.9571,114.98,1.0,0.01,100,-82.9570995192,77.5013,0.01,1.0,0.01,100.0
0.4,0.157557,1.17471,170.254211015,1,0.137446,-81.2742245533,-81.2742245533,4900.75417339,200,3.65948e-06,4900.75417339,-115.119,-75.9641,113.16,2.23314,0.000662401,100,-81.2742245533,52.376,0.005,1.03748,0.0107623,174.573787754
0.4,,1.0,200.0,2,1.0,-78.9440554726,-78.9440554726,4914.52544668,200,3.50449e-18,4914.52544668,-130.033,-78.9441,109.92,1.0,0.01,100,-78.9440554726,69.7523,0.01,1.0,0.01,100.0
0.4,0.0183071,1.0166,196.734694069,1,0.887616,-70.6738273174,-70.6738273174,2623.99044108,200,4.50433e-07,2623.99044108,-110.593,-74.1694,99.45,1.84674,0.00440282,100,-70.6738273174,57.8167,0.005,1.00801,0.00916036,196.477773898
0.4,,1.0,200.0,2,1.0,-94.9582692286,-94.9582692286,10481.6420841,200,3.50449e-18,10481.6420841,-146.047,-94.9583,128.22,1.0,0.01,100,-94.9582692286,101.867,0.01,1.0,0.01,100.0
0.4,0.0464636,1.04819,190.805796955,1,0.501147,-72.9260443859,-72.9260443859,2620.76687069,200,1.20651e-06,2620.76687069,-119.431,-82.4455,102.92,1.55889,0.00255373,100,-72.9260443859,76.6068,0.005,0.981208,0.00794375,190.836115746
0.4,,1.0,200.0,2,1.0,-81.6581482624,-81.6581482624,6075.58858285,200,3.50449e-18,6075.58858285,-132.747,-81.6581,113.24,1.0,0.01,100,-81.6581482624,77.5554,0.01,1.0,0.01,100.0
0.4,0.0602612,1.04012,192.285724863,1,0.803104,-82.7255747126,-82.7255747126,6085.45103345,200,1.4819e-06,6085.45103345,-117.416,-80.5732,114.62,2.74077,0.00398256,100,-82.7255747126,71.1237,0.005,1.00828,0.0135914,188.861122007
0.4,,1.0,200.0,2,1.0,-89.4458165514,-89.4458165514,8293.94808336,200,3.50449e-18,8293.94808336,-140.535,-89.4458,122.43,1.0,0.01,100,-89.4458165514,90.6146,0.01,1.0,0.01,100.0
0.4,0.0666723,1.08711,183.97454019,1,0.114395,-85.6341935585,-85.6341935585,7204.9108247,200,1.66116e-06,7204.9108247,-122.002,-84.3363,117.61,2.09254,0.000571002,100,-85.6341935585,79.9999,0.005,1.0017,0.010445,187.597173336
0.4,,1.0,200.0,2,1.0,-86.6610675867,-86.6610675867,7149.08603158,200,3.50449e-18,7149.08603158,-137.75,-86.6611,119.46,1.0,0.01,100,-86.6610675867,84.1284,0.01,1.0,0.01,100.0
0.4,0.183465,1.19799,166.946210319,1,0.0769375,-77.1031131911,-77.1031131911,4994.82182145,200,4.42526e-06,4994.82182145,-114.587,-75.046,107.21,2.29812,0.00037786,100,-77.1031131911,54.5337,0.005,1.01807,0.0112867,170.049962329
0.4,,1.0,200.0,2,1.0,-86.2763382669,-86.2763382669,7191.50628853,200,3.50449e-18,7191.50628853,-137.366,-86.2763,118.72,1.0,0.01,100,-86.2763382669,84.3777,0.01,1.0,0.01,100.0
0.4,0.0300589,1.02853,194.452749529,1,0.590198,-78.8725622536,-78.8725622536,4952.57555788,200,7.57484e-07,4952.57555788,-118.195,-81.5573,110.4,1.44283,0.00296277,100,-78.8725622536,75.4593,0.005,0.996024,0.00724296,194.146973008
0.4,,1.0,200.0,2,1.0,-75.1750004214,-75.1750004214,3796.39299182,200,3.50449e-18,3796.39299182,-126.264,-75.175,105.89,1.0,0.01,100,-75.1750004214,61.306,0.01,1.0,0.01,100.0
0.4,0.0161795,1.01525,196.995380643,1,0.735136,-73.8423132066,-73.8423132066,2575.7801537,200,4.1267e-07,2575.7801537,-110.338,-73.9382,105.17,1.52261,0.00371267,100,-73.8423132066,53.7378,0.005,0.990038,0.00768964,196.768216629
0.4,,1.0,200.0,2,1.0,-71.7487401015,-71.7487401015,2552.73630241,200,3.50449e-18,2552.73630241,-122.837,-71.7487,102.52,1.0,0.01,100,-71.7487401015,50.2714,0.01,1.0,0.01,100.0
0.4,0.0204783,1.02512,195.098743556,1,0.86061,-76.7168320042,-76.7168320042,3778.43394042,200,5.37369e-07,3778.43394042,-109.832,-73.256,107.32,2.2876,0.00440855,100,-76.7168320042,51.1509,0.005,0.976069,0.0117184,195.812128906
0.4,,1.0,200.0,2,1.0,-70.6969630857,-70.6969630857,2611.9160865,200,3.50449e-18,2611.9160865,-121.786,-70.697,100.16,1.0,0.01,100,-70.6969630857,50.8507,0.01,1.0,0.01,100.0
0.4,0.052225,1.05201,190.112336735,1,0.371592,-74.7565461126,-74.7565461126,3792.97755234,200,1.25558e-06,3792.97755234,-107.859,-70.8058,105.33,1.8278,0.00182201,100,-74.7565461126,47.0988,0.005,1.01973,0.00896215,190.481223298
0.4,,1.0,200.0,2,1.0,-75.8358177386,-75.8358177386,3750.13473955,200,3.50449e-18,3750.13473955,-126.925,-75.8358,106.5,1.0,0.01,100,-75.8358177386,60.9314,0.01,1.0,0.01,100.0
0.4,0.0213693,1.0239,195.332478913,1,0.568851,-81.0224296442,-81.0224296442,6114.38806272,200,5.30111e-07,6114.38806272,-114.162,-77.6071,112.33,1.46054,0.00283327,100,-81.0224296442,66.6218,0.005,1.00388,0.00727446,195.867501767
0.4,,1.0,200.0,2,1.0,-82.1793820688,-82.1793820688,6077.60686099,200,3.50449e-18,6077.60686099,-133.269,-82.1794,113.81,1.0,0.01,100,-82.1793820688,77.5682,0.01,1.0,0.01,100.0
0.4,0.0227966,1.02491,195.139181284,1,0.470045,-90.0474061564,-90.0474061564,8262.83628353,200,5.69613e-07,8262.83628353,-121.875,-85.302,122.63,1.64483,0.0023496,100,-90.0474061564,81.8976,0.005,1.00027,0.00822197,195.56645596
0.4,,1.0,200.0,2,1.0,-69.0265098609,-69.0265098609,1406.35299734,200,3.50449e-18,1406.35299734,-120.112,-69.0265,98.75,1.0,0.01,100,-69.0265098609,37.3134,0.01,1.0,0.01,100.0
0.4,0.0116719,1.0127,197.491581966,1,0.820283,-74.0191397966,-74.0191397966,2603.26742578,200,2.92242e-07,2603.26742578,-107.394,-71.0428,105.3,1.40221,0.00410454,100,-74.0191397966,40.9116,0.005,0.99924,0.00701636,197.700507395
0.4,,1.0,200.0,2,1.0,-95.2086115426,-95.2086115426,10482.1856147,200,3.50449e-18,10482.1856147,-146.298,-95.2086,128.58,1.0,0.01,100,-95.2086115426,101.869,0.01,1.0,0.01,100.0
0.4,0.198939,1.21321,164.851972165,1,0.00701856,-79.0906741495,-79.0906741495,4950.89544718,200,5.06029e-06,4950.89544718,-120.277,-80.4858,110.23,1.72374,3.53978e-05,100,-79.0906741495,74.6158,0.005,0.991385,0.00869359,166.472499579
0.4,,1.0,200.0,2,1.0,-76.0015165111,-76.0015165111,3791.26199289,200,3.50449e-18,3791.26199289,-127.091,-76.0015,106.19,1.0,0.01,100,-76.0015165111,61.2646,0.01,1.0,0.01,100.0
0.4,0.0987065,1.05596,189.400611285,1,0.577302,-85.1749547288,-85.1749547288,7217.33560676,200,2.29769e-06,7217.33560676,-115.327,-78.2049,117.58,2.97012,0.00278532,100,-85.1749547288,65.0723,0.005,1.03633,0.01433,183.242848558
0.4,,1.0,200.0,2,1.0,-75.6073570821,-75.6073570821,3774.10032141,200,3.50449e-18,3774.10032141,-126.697,-75.6074,106.23,1.0,0.01,100,-75.6073570821,61.1258,0.01,1.0,0.01,100.0
0.4,0.0436351,1.05221,190.075398134,1,0.441329,-78.5795754014,-78.5795754014,4989.39208916,200,1.05756e-06,4989.39208916,-112.412,-75.3557,109.41,1.40527,0.00217268,100,-78.5795754014,59.0849,0.005,1.01563,0.00691818,191.921852272
0.4,,1.0,200.0,2,1.0,-83.4197459097,-83.4197459097,6097.59541068,200,3.50449e-18,6097.59541068,-134.508,-83.4197,115.09,1.0,0.01,100,-83.4197459097,77.6957,0.01,1.0,0.01,100.0
0.4,0.0464127,1.04803,190.833664049,1,0.28461,-66.555986167,-66.555986167,1346.98777789,200,1.22835e-06,1346.98777789,-110.189,-73.2064,95.25,1.3593,0.00146417,100,-66.555986167,55.145,0.005,0.971913,0.00699291,190.678091439
0.4,,1.0,200.0,2,1.0,-86.3286696942,-86.3286696942,7158.49710856,200,3.50449e-18,7158.49710856,-137.422,-86.3287,118.81,1.0,0.01,100,-86.3286696942,84.1838,0.01,1.0,0.01,100.0
0.4,0.186806,1.17826,169.741260466,1,0.0312241,-81.7653481716,-81.7653481716,6079.39357152,200,4.35553e-06,6079.39357152,-117.292,-78.0752,112.96,1.58672,0.00015077,100,-81.7653481716,66.0778,0.005,1.03549,0.00766167,170.452126731
0.4,,1.0,200.0,2,1.0,-76.0308051971,-76.0308051971,3793.35040718,200,3.50449e-18,3793.35040718,-127.117,-76.0308,106.54,1.0,0.01,100,-76.0308051971,61.2815,0.01,1.0,0.01,100.0
0.4,0.0756186,1.07371,186.270765614,1,0.128827,-72.2738725373,-72.2738725373,2557.79807938,200,1.91379e-06,2557.79807938,-108.218,-70.7851,102.74,1.88549,0.000648095,100,-72.2738725373,39.4832,0.005,0.993888,0.00948542,185.844464032
0.4,,1.0,200.0,2,1.0,-74.0173061027,-74.0173061027,3779.04387084,200,3.50449e-18,3779.04387084,-125.106,-74.0173,104.21,1.0,0.01,100,-74.0173061027,61.1658,0.01,1.0,0.01,100.0
0.4,0.228563,1.21303,164.87590047,1,0.000602775,-79.5209690209,-79.5209690209,4897.38028175,200,6.00789e-06,4897.38028175,-108.255,-68.4668,111.3,1.68089,3.09039e-06,100,-79.5209690209,29.1972,0.005,0.975241,0.00861779,161.405705504
0.4,,1.0,200.0,2,1.0,-70.1782290834,-70.1782290834,2589.07395869,200,3.50449e-18,2589.07395869,-121.267,-70.1782,99.93,1.0,0.01,100,-70.1782290834,50.6279,0.01,1.0,0.01,100.0
0.4,0.0448287,1.05502,189.569099403,1,0.104165,-79.3764681362,-79.3764681362,4902.07830936,200,1.09957e-06,4902.07830936,-110.236,-73.1297,111.05,1.4399,0.000515888,100,-79.3764681362,53.8728,0.005,1.00957,0.00713126,191.614417726
0.4,,1.0,200.0,2,1.0,-76.4953528756,-76.4953528756,3760.84033113,200,3.50449e-18,3760.84033113,-127.584,-76.4954,107.97,1.0,0.01,100,-76.4953528756,61.0183,0.01,1.0,0.01,100.0
0.4,0.0607859,1.0362,193.012434686,1,0.826687,-83.6252315725,-83.6252315725,6091.48024556,200,1.43904e-06,6091.48024556,-115.438,-78.6642,116.05,3.17863,0.00402232,100,-83.6252315725,63.8832,0.005,1.02763,0.0154659,189.165845183
0.4,,1.0,200.0,2,1.0,-82.1215165657,-82.1215165657,6084.60593933,200,3.50449e-18,6084.60593933,-133.21,-82.1215,113.61,1.0,0.01,100,-82.1215165657,77.6129,0.01,1.0,0.01,100.0
0.4,0.216447,1.21947,164.005366739,1,0.0258609,-86.0919854926,-86.0919854926,7168.8030282,200,5.34271e-06,7168.8030282,-117.803,-77.9094,118.47,1.73585,0.000128484,100,-86.0919854926,63.595,0.005,1.00639,0.00862416,164.92947067
0.4,,1.0,200.0,2,1.0,-95.4783773147,-95.4783773147,10476.8142739,200,3.50449e-18,10476.8142739,-146.567,-95.4784,128.96,1.0,0.01,100,-95.4783773147,101.843,0.01,1.0,0.01,100.0
0.4,0.0800964,1.09611,182.463004599,1,0.155064,-71.9842498592,-71.9842498592,2644.74903459,200,1.99499e-06,2644.74903459,-118.325,-80.5039,101.51,2.07771,0.00077388,100,-71.9842498592,73.5399,0.005,1.00186,0.0103693,185.288032596
0.4,,1.0,200.0,2,1.0,-77.8819839112,-77.8819839112,4958.30334679,200,3.50449e-18,4958.30334679,-128.971,-77.882,108.79,1.0,0.01,100,-77.8819839112,70.0623,0.01,1.0,0.01,100.0
0.4,0.0124784,1.01224,197.581870233,1,0.557548,-78.480692037,-78.480692037,4948.98006837,200,3.13886e-07,4948.98006837,-114.082,-77.7354,109.39,1.15151,0.00279633,100,-78.480692037,68.4648,0.005,0.996928,0.00577527,197.532223268
0.4,,1.0,200.0,2,1.0,-78.5757846534,-78.5757846534,4955.68433405,200,3.50449e-18,4955.68433405,-129.664,-78.5758,109.9,1.0,0.01,100,-78.5757846534,70.0437,0.01,1.0,0.01,100.0
0.4,0.140302,1.15162,173.668518817,1,0.0624399,-79.1029052992,-79.1029052992,4964.66561398,200,3.30866e-06,4964.66561398,-111.458,-72.6903,110.6,1.57209,0.000303219,100,-79.1029052992,49.8466,0.005,1.02962,0.00763434,176.727646378
0.4,,1.0,200.0,2,1.0,-72.2686503322,-72.2686503322,2588.97546613,200,3.50449e-18,2588.97546613,-123.358,-72.2687,102.33,1.0,0.01,100,-72.2686503322,50.6269,0.01,1.0,0.01,100.0
0.4,0.00251677,1.00248,199.505648088,1,0.80295,-64.6557283786,-64.6557283786,94.5545543848,200,6.29973e-08,94.5545543848,-104.556,-68.3861,93.33,1.13354,0.00401723,100,-64.6557283786,35.5627,0.005,0.999382,0.00567123,199.499807332
0.4,,1.0,200.0,2,1.0,-72.4531271268,-72.4531271268,2576.13556491,200,3.50449e-18,2576.13556491,-123.539,-72.4531,102.79,1.0,0.01,100,-72.4531271268,50.5012,0.01,1.0,0.01,100.0
0.4,0.0351573,1.02618,194.89732678,1,0.275788,-64.6435129762,-64.6435129762,141.620289209,200,9.52935e-07,141.620289209,-104.276,-67.6834,93.69,1.2462,0.00143582,100,-64.6435129762,29.656,0.005,0.960387,0.00648799,192.69177859
0.4,,1.0,200.0,2,1.0,-79.1592245187,-79.1592245187,4906.41147599,200,3.50449e-18,4906.41147599,-130.248,-79.1592,110.32,1.0,0.01,100,-79.1592245187,69.6947,0.01,1.0,0.01,100.0
0.4,0.0277198,1.02965,194.240271787,1,0.559879,-76.8648522761,-76.8648522761,3779.76147777,200,6.90366e-07,3779.76147777,-113.593,-76.9359,108.09,1.54443,0.00279408,100,-76.8648522761,60.5517,0.005,1.0019,0.00770747,194.651681464
