MaxVanillaIw,VanillaAvgRet,EpsThisIter,Delta,VarJ,J,VarRet,VarNormIw,AvgNormIw,ESSRenyi,BatchSize,MaxNormIw,ESSClassic,VarVanillaIw,AvgVanillaIw,MinVanillaIw,VarDiscRet,AvgRet,AvgDiscRet,AvgEpLen,IterType,Bound,eRenyi2,MinNormIw
1.0,88.1213364604,100,0.3,9.12512,85.6759,26.8505216051,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,26.8505216051,88.1213364604,88.1213364604,500.0,2,75.1456,1.0,0.005
1.0,87.1282947089,100,0.3,7.9945,86.1601,24.0345272723,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,24.0345272723,87.1282947089,87.1282947089,500.0,2,77.5621,1.0,0.00333333
1.0,88.6173707236,100,0.3,7.98593,86.7744,59.4299234827,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,59.4299234827,88.6173707236,88.6173707236,500.0,2,79.1824,1.0,0.0025
1.0,88.0007546153,100,0.3,7.47006,87.0197,22.9348238879,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,22.9348238879,88.0007546153,88.0007546153,500.0,1,80.2292,1.0,0.002
1.0,87.088945871,100,0.3,7.87545,87.0889,62.6491211457,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,62.6491211457,87.088945871,87.088945871,500.0,2,72.4188,1.0,0.01
1.0,84.5674714531,100,0.3,6.70553,85.8282,24.9765075416,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,24.9765075416,84.5674714531,84.5674714531,500.0,2,75.4548,1.0,0.005
1.0,85.0257086206,100,0.3,6.90682,85.5607,53.2877756919,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,53.2877756919,85.0257086206,85.0257086206,500.0,2,77.0464,1.0,0.00333333
1.0,90.1245929622,100,0.3,6.89151,86.7017,31.5530307076,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,31.5530307076,90.1245929622,90.1245929622,500.0,2,79.2168,1.0,0.0025
1.0,89.3945686408,100,0.3,6.5508,87.2402,18.9817676355,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,18.9817676355,89.3945686408,89.3945686408,500.0,1,80.5456,1.0,0.002
1.0,84.5954306133,100,0.3,8.6326,84.5954,75.2744954381,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,75.2744954381,84.5954306133,84.5954306133,500.0,2,70.2471,1.0,0.01
1.0,89.6546244745,100,0.3,8.84299,87.125,69.7752581869,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,69.7752581869,89.6546244745,89.6546244745,500.0,2,76.6952,1.0,0.005
1.0,86.6450863864,100,0.3,8.24776,86.9651,48.0063851228,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,48.0063851228,86.6450863864,86.6450863864,500.0,2,78.4491,1.0,0.00333333
1.0,85.8980811774,100,0.3,7.60377,86.6983,26.6046685633,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,26.6046685633,85.8980811774,85.8980811774,500.0,2,79.3233,1.0,0.0025
1.0,81.6669807164,100,0.3,7.80147,85.6921,53.3272357748,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,53.3272357748,81.6669807164,81.6669807164,500.0,1,79.0956,1.0,0.002
1.0,89.5701367577,100,0.3,6.67375,89.5701,44.9888672596,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,44.9888672596,89.5701367577,89.5701367577,500.0,2,74.8634,1.0,0.01
1.0,84.1147832179,100,0.3,8.07454,86.8424,71.6940964178,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,71.6940964178,84.1147832179,84.1147832179,500.0,2,76.4432,1.0,0.005
1.0,87.5423276143,100,0.3,7.18965,87.0758,24.5961736304,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,24.5961736304,87.5423276143,87.5423276143,500.0,2,78.5848,1.0,0.00333333
1.0,86.9205225443,100,0.3,7.92787,87.0369,97.2858231623,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,97.2858231623,86.9205225443,86.9205225443,500.0,2,79.6735,1.0,0.0025
1.0,88.9500758073,100,0.3,7.28319,87.4196,11.0018743168,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,11.0018743168,88.9500758073,88.9500758073,500.0,1,80.8335,1.0,0.002
1.0,86.7386516654,100,0.3,6.79055,86.7387,46.5773070911,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,46.5773070911,86.7386516654,86.7386516654,500.0,2,72.2854,1.0,0.01
1.0,86.2533447541,100,0.3,7.88981,86.496,79.0595676048,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,79.0595676048,86.2533447541,86.2533447541,500.0,2,75.996,1.0,0.005
1.0,85.9925080779,100,0.3,8.04201,86.3282,70.0551453673,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,70.0551453673,85.9925080779,85.9925080779,500.0,2,77.755,1.0,0.00333333
1.0,88.0247517854,100,0.3,7.65359,86.7523,38.5143998406,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,38.5143998406,88.0247517854,88.0247517854,500.0,2,79.2148,1.0,0.0025
1.0,85.0043115016,100,0.3,7.77543,86.4027,66.1937345389,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,66.1937345389,85.0043115016,85.0043115016,500.0,1,79.6609,1.0,0.002
1.0,86.204033767,100,0.3,7.93662,86.204,63.6262536873,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,63.6262536873,86.204033767,86.204033767,500.0,2,71.5385,1.0,0.01
1.0,89.0029582844,100,0.3,8.50343,87.6035,78.49453456,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,78.49453456,89.0029582844,89.0029582844,500.0,2,76.7816,1.0,0.005
1.0,90.4336613398,100,0.3,7.34695,88.5469,12.0975991034,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,12.0975991034,90.4336613398,90.4336613398,500.0,2,79.7108,1.0,0.00333333
1.0,88.7896396481,100,0.3,7.53181,88.6076,65.5910094565,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,65.5910094565,88.7896396481,88.7896396481,500.0,2,80.9553,1.0,0.0025
1.0,88.3568011353,100,0.3,7.3511,88.5574,43.6671042178,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,43.6671042178,88.3568011353,88.3568011353,500.0,1,81.7131,1.0,0.002
1.0,85.0330156285,100,0.3,8.38143,85.033,70.9579124594,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,70.9579124594,85.0330156285,85.0330156285,500.0,2,70.7894,1.0,0.01
1.0,88.3363925644,100,0.3,7.45191,86.6847,35.7145333162,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,35.7145333162,88.3363925644,88.3363925644,500.0,2,76.3449,1.0,0.005
1.0,89.0526226039,100,0.3,7.01184,87.474,33.0282234159,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,33.0282234159,89.0526226039,89.0526226039,500.0,2,78.9578,1.0,0.00333333
1.0,85.2807509633,100,0.3,8.11649,86.9257,113.539614207,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,113.539614207,85.2807509633,85.2807509633,500.0,2,79.5504,1.0,0.0025
1.0,90.0707238419,100,0.3,7.93434,87.5547,43.7837348763,2.51822e-19,0.002,500.0,500,0.002,500.000006643,4.165e-14,1.0,1.0,43.7837348763,90.0707238419,90.0707238419,500.0,1,80.7095,1.0,0.002
1.0,90.0200587004,100,0.3,3.87855,90.0201,15.1951464843,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,15.1951464843,90.0200587004,90.0200587004,500.0,2,75.0582,1.0,0.01
1.0,89.1508660136,100,0.3,5.11169,89.5854,37.209886412,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,37.209886412,89.1508660136,89.1508660136,500.0,2,78.8501,1.0,0.005
1.0,92.2424333553,100,0.3,4.58536,90.4711,6.1731968605,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,6.1731968605,92.2424333553,92.2424333553,500.0,2,81.7057,1.0,0.00333333
1.0,88.523017457,100,0.3,5.57182,89.9841,58.8463405281,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,58.8463405281,88.523017457,88.523017457,500.0,2,82.3876,1.0,0.0025
1.0,89.6568095041,100,0.3,6.41553,89.9187,82.3521750774,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,82.3521750774,89.6568095041,89.6568095041,500.0,1,83.1241,1.0,0.002
1.0,84.593997083,100,0.3,8.06243,84.594,65.6593258522,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,65.6593258522,84.593997083,84.593997083,500.0,2,70.3055,1.0,0.01
1.0,87.2163247248,100,0.3,8.90187,85.9052,90.955055222,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,90.955055222,87.2163247248,87.2163247248,500.0,2,75.323,1.0,0.005
1.0,89.7070756914,100,0.3,7.93779,87.1725,21.1135676709,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,21.1135676709,89.7070756914,89.7070756914,500.0,2,78.3567,1.0,0.00333333
1.0,89.3611377076,100,0.3,7.32883,87.7196,22.4534933823,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,22.4534933823,89.3611377076,89.3611377076,500.0,2,80.085,1.0,0.0025
1.0,91.1508153705,100,0.3,6.95162,88.4059,17.5348293235,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,17.5348293235,91.1508153705,91.1508153705,500.0,1,81.5772,1.0,0.002
1.0,86.7097042055,100,0.3,4.21875,86.7097,17.9776212446,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,17.9776212446,86.7097042055,86.7097042055,500.0,2,72.5617,1.0,0.01
1.0,88.1250640922,100,0.3,4.90302,87.4174,29.5755880725,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,29.5755880725,88.1250640922,88.1250640922,500.0,2,76.8298,1.0,0.005
1.0,90.4153123276,100,0.3,4.96356,88.4167,20.040256162,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,20.040256162,90.4153123276,90.4153123276,500.0,2,79.6888,1.0,0.00333333
1.0,88.2089110089,100,0.3,6.27712,88.3648,84.5109039222,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,84.5109039222,88.2089110089,88.2089110089,500.0,2,80.8062,1.0,0.0025
1.0,89.4457650984,100,0.3,5.86054,88.581,13.3187862702,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,13.3187862702,89.4457650984,89.4457650984,500.0,1,81.8204,1.0,0.002
1.0,88.2637953128,100,0.3,2.66178,88.2638,7.15665643591,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,7.15665643591,88.2637953128,88.2637953128,500.0,2,74.3601,1.0,0.01
1.0,86.9389772059,100,0.3,5.39227,87.6014,50.697382966,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,50.697382966,86.9389772059,86.9389772059,500.0,2,77.4122,1.0,0.005
1.0,91.5174432634,100,0.3,5.33428,88.9067,17.1585394296,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,17.1585394296,91.5174432634,91.5174432634,500.0,2,80.2299,1.0,0.00333333
1.0,91.9277288623,100,0.3,4.88098,89.662,3.11878094788,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,3.11878094788,91.9277288623,91.9277288623,500.0,2,82.1476,1.0,0.0025
1.0,87.5962171713,100,0.3,4.98091,89.2488,25.5931398137,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,25.5931398137,87.5962171713,87.5962171713,500.0,1,82.5278,1.0,0.002
1.0,89.9768902084,100,0.3,5.56257,89.9769,31.2547916604,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,31.2547916604,89.9768902084,89.9768902084,500.0,2,75.2681,1.0,0.01
1.0,85.6282916207,100,0.3,7.05794,87.8026,59.8299604438,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,59.8299604438,85.6282916207,85.6282916207,500.0,2,77.4019,1.0,0.005
1.0,88.930946887,100,0.3,7.04237,88.1787,48.795114766,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,48.795114766,88.930946887,88.930946887,500.0,2,79.6088,1.0,0.00333333
1.0,83.9478826619,100,0.3,7.29499,87.121,51.1694298234,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,51.1694298234,83.9478826619,83.9478826619,500.0,2,79.6993,1.0,0.0025
1.0,89.9962657955,100,0.3,6.81449,87.6961,12.8331088816,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,12.8331088816,89.9962657955,89.9962657955,500.0,1,81.0579,1.0,0.002
1.0,86.1370947242,100,0.3,7.65363,86.1371,59.1696878668,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,59.1696878668,86.1370947242,86.1370947242,500.0,2,71.7529,1.0,0.01
1.0,89.0842194494,100,0.3,7.80183,87.6107,59.410432649,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,59.410432649,89.0842194494,89.0842194494,500.0,2,77.173,1.0,0.005
1.0,92.1426150085,100,0.3,7.1562,89.1213,18.3878212748,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,18.3878212748,92.1426150085,92.1426150085,500.0,2,80.5493,1.0,0.00333333
1.0,91.0493218581,100,0.3,6.38337,89.6033,6.63461304969,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,6.63461304969,91.0493218581,91.0493218581,500.0,2,82.1798,1.0,0.0025
1.0,91.5652548499,100,0.3,5.97707,89.9957,12.6843659575,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,12.6843659575,91.5652548499,91.5652548499,500.0,1,83.3462,1.0,0.002
1.0,85.9774884959,100,0.3,9.71978,85.9775,95.4283122596,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,95.4283122596,85.9774884959,85.9774884959,500.0,2,70.8494,1.0,0.01
1.0,88.1629499346,100,0.3,8.07836,87.0702,33.9975600722,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,33.9975600722,88.1629499346,88.1629499346,500.0,2,76.3731,1.0,0.005
1.0,91.0431095196,100,0.3,7.00665,88.3945,6.30002396111,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,6.30002396111,91.0431095196,91.0431095196,500.0,2,79.6603,1.0,0.00333333
1.0,87.7546063129,100,0.3,6.51682,88.2345,22.5144019185,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,22.5144019185,87.7546063129,87.7546063129,500.0,2,80.6705,1.0,0.0025
1.0,88.8613908906,100,0.3,6.21871,88.3599,23.4059077929,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,23.4059077929,88.8613908906,88.8613908906,500.0,1,81.5944,1.0,0.002
1.0,86.3555346436,100,0.3,6.45222,86.3555,42.0516019012,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,42.0516019012,86.3555346436,86.3555346436,500.0,2,72.0404,1.0,0.01
1.0,89.1976097916,100,0.3,6.79382,87.7766,47.1133083429,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,47.1133083429,89.1976097916,89.1976097916,500.0,2,77.185,1.0,0.005
1.0,88.8828606059,100,0.3,5.79897,88.1453,7.83466362602,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,7.83466362602,88.8828606059,88.8828606059,500.0,2,79.4973,1.0,0.00333333
1.0,90.5681983775,100,0.3,5.4508,88.751,13.6949861815,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,13.6949861815,90.5681983775,90.5681983775,500.0,2,81.2617,1.0,0.0025
1.0,90.8093468968,100,0.3,5.46506,89.1627,27.3740322776,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,27.3740322776,90.8093468968,90.8093468968,500.0,1,82.4345,1.0,0.002
1.0,86.0127358533,100,0.3,7.19348,86.0127,52.2687973995,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,52.2687973995,86.0127358533,86.0127358533,500.0,2,71.2081,1.0,0.01
1.0,90.1311883032,100,0.3,6.34434,88.072,20.4790388436,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,20.4790388436,90.1311883032,90.1311883032,500.0,2,77.6035,1.0,0.005
1.0,89.1492024142,100,0.3,6.08524,88.431,30.1167269815,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,30.1167269815,89.1492024142,89.1492024142,500.0,2,79.8836,1.0,0.00333333
1.0,86.8043445788,100,0.3,5.94244,88.0244,28.4598725332,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,28.4598725332,86.8043445788,86.8043445788,500.0,2,80.6221,1.0,0.0025
1.0,85.1891735379,100,0.3,6.54311,87.4574,67.0511733891,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,67.0511733891,85.1891735379,85.1891735379,500.0,1,80.7473,1.0,0.002
1.0,87.1143931129,100,0.3,6.15894,87.1144,38.3156669197,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,38.3156669197,87.1143931129,87.1143931129,500.0,2,71.8511,1.0,0.01
1.0,87.6337454745,100,0.3,5.3611,87.3741,19.6115830798,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,19.6115830798,87.6337454745,87.6337454745,500.0,2,76.5813,1.0,0.005
1.0,88.8718131103,100,0.3,5.49129,87.8733,31.8024566852,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,31.8024566852,88.8718131103,88.8718131103,500.0,2,79.0611,1.0,0.00333333
1.0,89.9670513973,100,0.3,5.64182,88.3967,33.90923693,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,33.90923693,89.9670513973,89.9670513973,500.0,2,80.7651,1.0,0.0025
1.0,89.8031625658,100,0.3,5.30583,88.678,11.9760529055,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,11.9760529055,89.8031625658,89.8031625658,500.0,1,81.8521,1.0,0.002
1.0,80.7111062234,100,0.3,10.0251,80.7111,101.517040929,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,101.517040929,80.7111062234,80.7111062234,500.0,2,66.2526,1.0,0.01
1.0,84.8047190351,100,0.3,8.56534,82.7579,38.2316470609,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,38.2316470609,84.8047190351,84.8047190351,500.0,2,72.5342,1.0,0.005
1.0,87.5241227195,100,0.3,7.94701,84.3467,27.8691578588,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,27.8691578588,87.5241227195,87.5241227195,500.0,2,75.9393,1.0,0.00333333
1.0,89.3401506374,100,0.3,7.6036,85.5951,23.3256208164,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,23.3256208164,89.3401506374,89.3401506374,500.0,2,78.2479,1.0,0.0025
1.0,88.0159172235,100,0.3,7.97571,86.0792,82.9416974953,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,82.9416974953,88.0159172235,88.0159172235,500.0,1,79.3947,1.0,0.002
1.0,82.8402596606,100,0.3,10.1118,82.8403,103.280641824,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,103.280641824,82.8402596606,82.8402596606,500.0,2,68.3203,1.0,0.01
1.0,86.7376399658,100,0.3,8.54111,84.7889,36.4225914245,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,36.4225914245,86.7376399658,86.7376399658,500.0,2,74.5218,1.0,0.005
1.0,90.3355382209,100,0.3,8.14614,86.6378,32.9980459123,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,32.9980459123,90.3355382209,90.3355382209,500.0,2,78.0147,1.0,0.00333333
1.0,86.8453500715,100,0.3,7.34557,86.6897,16.8875663999,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,16.8875663999,86.8453500715,86.8453500715,500.0,2,79.2219,1.0,0.0025
1.0,88.007892008,100,0.3,6.94343,86.9533,24.0766931052,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,24.0766931052,88.007892008,88.007892008,500.0,1,80.2739,1.0,0.002
1.0,90.2010527577,100,0.3,4.21303,90.201,17.9289089747,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,17.9289089747,90.2010527577,90.2010527577,500.0,2,75.697,1.0,0.01
1.0,87.906696816,100,0.3,6.12258,89.0539,55.1417373051,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,55.1417373051,87.906696816,87.906696816,500.0,2,78.6246,1.0,0.005
1.0,90.597548193,100,0.3,5.69224,89.5684,20.852583591,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,20.852583591,90.597548193,90.597548193,500.0,2,80.8457,1.0,0.00333333
1.0,88.4840018996,100,0.3,6.97251,89.2973,97.350627198,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,97.350627198,88.4840018996,88.4840018996,500.0,2,81.7433,1.0,0.0025
1.0,90.2268025657,100,0.3,6.76378,89.4832,33.9282144786,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,33.9282144786,90.2268025657,90.2268025657,500.0,1,82.7267,1.0,0.002
1.0,90.4665888383,100,0.3,3.42537,90.4666,11.851710671,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,11.851710671,90.4665888383,90.4665888383,500.0,2,75.9619,1.0,0.01
1.0,85.9213246933,100,0.3,6.04255,88.194,51.4766906894,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,51.4766906894,85.9213246933,85.9213246933,500.0,2,77.9376,1.0,0.005
1.0,84.3533795485,100,0.3,7.50582,86.9138,87.0241443096,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,87.0241443096,84.3533795485,84.3533795485,500.0,2,78.0982,1.0,0.00333333
1.0,90.6609584018,100,0.3,7.09062,87.8506,21.7822872462,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,21.7822872462,90.6609584018,90.6609584018,500.0,2,80.216,1.0,0.0025
1.0,88.6923052128,100,0.3,6.62359,88.0189,17.8641480937,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,17.8641480937,88.6923052128,88.6923052128,500.0,1,81.1904,1.0,0.002
1.0,87.702582494,100,0.3,5.42266,87.7026,29.7023174457,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,29.7023174457,87.702582494,87.702582494,500.0,2,72.8716,1.0,0.01
1.0,90.4262332158,100,0.3,4.33095,89.0644,4.44424802404,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,4.44424802404,90.4262332158,90.4262332158,500.0,2,78.5773,1.0,0.005
1.0,86.3911865814,100,0.3,4.50373,88.1733,18.7601262095,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,18.7601262095,86.3911865814,86.3911865814,500.0,2,79.6107,1.0,0.00333333
1.0,84.7019066534,100,0.3,4.59105,87.3055,14.5678772124,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,14.5678772124,84.7019066534,84.7019066534,500.0,2,79.89,1.0,0.0025
1.0,89.2914770228,100,0.3,4.42014,87.7027,10.325052868,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,10.325052868,89.2914770228,89.2914770228,500.0,1,81.0701,1.0,0.002
1.0,89.7290050546,100,0.3,4.2685,89.729,18.4041039845,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,18.4041039845,89.7290050546,89.7290050546,500.0,2,74.805,1.0,0.01
1.0,89.4813052988,100,0.3,5.56625,89.6051,44.1570512884,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,44.1570512884,89.4813052988,89.4813052988,500.0,2,79.0523,1.0,0.005
1.0,87.1468546514,100,0.3,5.45129,88.7857,23.3886701153,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,23.3886701153,87.1468546514,87.1468546514,500.0,2,80.1693,1.0,0.00333333
1.0,86.2549454676,100,0.3,6.26967,88.153,63.9209198882,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,63.9209198882,86.2549454676,86.2549454676,500.0,2,80.6163,1.0,0.0025
1.0,90.812196291,100,0.3,5.82376,88.6849,6.75607191707,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,6.75607191707,90.812196291,90.812196291,500.0,1,81.9438,1.0,0.002
1.0,87.6057789188,100,0.3,6.99644,87.6058,49.4446292411,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,49.4446292411,87.6057789188,87.6057789188,500.0,2,72.5563,1.0,0.01
1.0,86.274670263,100,0.3,7.14266,86.9402,52.7264366673,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,52.7264366673,86.274670263,86.274670263,500.0,2,76.2987,1.0,0.005
1.0,85.1327775527,100,0.3,6.41,86.3377,19.2436017968,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,19.2436017968,85.1327775527,85.1327775527,500.0,2,77.6489,1.0,0.00333333
1.0,84.1176070355,100,0.3,7.8895,85.7827,123.248099973,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,123.248099973,84.1176070355,84.1176070355,500.0,2,78.258,1.0,0.0025
1.0,90.8931693364,100,0.3,7.60613,86.8048,19.5917031163,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,19.5917031163,90.8931693364,90.8931693364,500.0,1,80.0395,1.0,0.002
1.0,89.3956054924,100,0.3,4.09779,89.3956,16.9614830565,3.50449e-18,0.01,500.0,500,0.01,100.0,,1.0,1.0,16.9614830565,89.3956054924,89.3956054924,500.0,2,75.0104,1.0,0.01
1.0,87.2150209627,100,0.3,7.22764,88.3053,86.1700099337,2.1793e-19,0.005,500.0,500,0.005,200.000000102,,1.0,1.0,86.1700099337,87.2150209627,87.2150209627,500.0,2,77.8038,1.0,0.005
1.0,88.6168928514,100,0.3,6.8083,88.4092,34.8652263781,5.43914e-20,0.00333333,500.0,500,0.00333333,299.999969474,,1.0,1.0,34.8652263781,88.6168928514,88.6168928514,500.0,2,79.8173,1.0,0.00333333
1.0,82.8315880457,100,0.3,8.78733,87.0148,147.957264549,5.4346e-20,0.0025,500.0,500,0.0025,400.0,,1.0,1.0,147.957264549,82.8315880457,82.8315880457,500.0,2,79.574,1.0,0.0025
1.0,87.9286705975,100,0.3,8.3559,87.1976,39.968265642,5.43187e-20,0.002,500.0,500,0.002,500.000006643,,1.0,1.0,39.968265642,87.9286705975,87.9286705975,500.0,1,80.5141,1.0,0.002
