VarVanillaIw,AvgVanillaIw,eRenyi2,VanillaAvgRet,AvgNormIw,BatchSize,VarJ,EpsThisIter,VarDiscRet,MaxNormIw,MaxVanillaIw,ESSClassic,VarNormIw,MinNormIw,MinVanillaIw,AvgEpLen,AvgRet,Bound,VarRet,AvgDiscRet,J,IterType,ESSRenyi
,1.0,1.0,94.06451974476393,0.0020000003,500,3.1337714,100,8.366809420129892,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.06451974476393,89.955284,8.366809420129892,94.06451974476393,93.80378,1,500.0
,1.0,1.0,93.35340812628073,0.009999998,500,3.1731563,100,10.170626117200479,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.35340812628073,84.89514,10.170626117200479,93.35340812628073,93.3534,2,500.0
,1.0,1.0,93.48252611415468,0.0049999994,500,3.1595702,100,9.988395403704091,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.48252611415468,87.42793,9.988395403704091,93.48252611415468,93.41797,2,500.0
,1.0,1.0,93.59200138684724,0.0033333336,500,3.0654302,100,8.287500108484572,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.59200138684724,88.58513,8.287500108484572,93.59200138684724,93.475975,2,500.0
,1.0,1.0,93.73273472221067,0.0024999997,500,3.0540948,100,9.161564650681932,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.73273472221067,89.30457,9.161564650681932,93.73273472221067,93.54017,2,500.0
,1.0,1.0,93.92891026976486,0.0020000003,500,2.979135,100,7.015501988750627,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.92891026976486,89.82949,7.015501988750627,93.92891026976486,93.61792,1,500.0
,1.0,1.0,93.89279316722526,0.009999998,500,2.602486,100,6.841347139077271,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.89279316722526,85.56695,6.841347139077271,93.89279316722526,93.89279,2,500.0
,1.0,1.0,93.90187414752864,0.0049999994,500,2.9409046,100,10.631178506085416,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.90187414752864,87.92745,10.631178506085416,93.90187414752864,93.89732,2,500.0
,1.0,1.0,93.49232148205527,0.0033333336,500,2.935608,100,8.531497814692226,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.49232148205527,88.88795,8.531497814692226,93.49232148205527,93.76233,2,500.0
,1.0,1.0,93.67194675833461,0.0024999997,500,2.9937267,100,10.091005203124254,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.67194675833461,89.518394,10.091005203124254,93.67194675833461,93.73973,2,500.0
,1.0,1.0,93.61453183522194,0.0020000003,500,2.9622612,100,8.093743514900721,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.61453183522194,89.93901,8.093743514900721,93.61453183522194,93.71469,1,500.0
,1.0,1.0,93.75186827947702,0.009999998,500,2.9151893,100,8.584169226235401,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.75186827947702,85.34601,8.584169226235401,93.75186827947702,93.75186,2,500.0
,1.0,1.0,94.12784325844825,0.0049999994,500,2.9956713,100,9.473826695468217,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.12784325844825,87.93333,9.473826695468217,94.12784325844825,93.93985,2,500.0
,1.0,1.0,94.32190125237626,0.0033333336,500,3.020429,100,9.417748511272455,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.32190125237626,89.082146,9.417748511272455,94.32190125237626,94.06721,2,500.0
,1.0,1.0,93.87224295637265,0.0024999997,500,2.967174,100,7.89798838935632,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.87224295637265,89.70127,7.89798838935632,93.87224295637265,94.01846,2,500.0
,1.0,1.0,93.71112755704314,0.0020000003,500,2.9975314,100,9.731230284990826,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.71112755704314,90.0956,9.731230284990826,93.71112755704314,93.95701,1,500.0
,1.0,1.0,93.49982122980593,0.009999998,500,3.3176115,100,11.117722394413883,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.49982122980593,85.05809,11.117722394413883,93.49982122980593,93.499825,2,500.0
,1.0,1.0,93.15155066901666,0.0049999994,500,3.4249277,100,12.518253043717815,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.15155066901666,87.33983,12.518253043717815,93.15155066901666,93.32568,2,500.0
,1.0,1.0,94.18990907703412,0.0033333336,500,3.241572,100,7.641600727693023,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.18990907703412,88.72633,7.641600727693023,94.18990907703412,93.61376,2,500.0
,1.0,1.0,93.42482585843469,0.0024999997,500,3.2338202,100,10.384076807718726,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.42482585843469,89.33388,10.384076807718726,93.42482585843469,93.56651,2,500.0
,1.0,1.0,94.07340998951115,0.0020000003,500,3.1532383,100,7.756205455184857,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.07340998951115,89.87649,7.756205455184857,94.07340998951115,93.66791,1,500.0
,1.0,1.0,93.52476864105333,0.009999998,500,3.18564,100,10.25081108577464,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.52476864105333,85.050125,10.25081108577464,93.52476864105333,93.524765,2,500.0
,1.0,1.0,93.75017014617464,0.0049999994,500,3.1682236,100,10.001589534287163,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.75017014617464,87.64499,10.001589534287163,93.75017014617464,93.63747,2,500.0
,1.0,1.0,93.91672865487855,0.0033333336,500,3.215355,100,10.998233499899547,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.91672865487855,88.83505,10.998233499899547,93.91672865487855,93.73057,2,500.0
,1.0,1.0,93.71967371004703,0.0024999997,500,3.246839,100,11.264890534740037,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.71967371004703,89.48818,11.264890534740037,93.71967371004703,93.72783,2,500.0
,1.0,1.0,93.50004016278167,0.0020000003,500,3.2604144,100,11.05265995118296,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.50004016278167,89.83083,11.05265995118296,93.50004016278167,93.68228,1,500.0
,1.0,1.0,94.17271843679738,0.009999998,500,3.0312881,100,9.281522924651332,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.17271843679738,85.64774,9.281522924651332,94.17271843679738,94.17272,2,500.0
,1.0,1.0,94.11634349740238,0.0049999994,500,3.0406177,100,9.394358837607642,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.11634349740238,88.116455,9.394358837607642,94.11634349740238,94.14452,2,500.0
,1.0,1.0,94.11507515197421,0.0033333336,500,3.0134435,100,8.839626504862387,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.11507515197421,89.20185,8.839626504862387,94.11507515197421,94.13472,2,500.0
,1.0,1.0,94.06527216172746,0.0024999997,500,3.0740666,100,10.660001501647013,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.06527216172746,89.831116,10.660001501647013,94.06527216172746,94.117355,2,500.0
,1.0,1.0,93.73617790058843,0.0020000003,500,3.0699322,100,9.299632490278153,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.73617790058843,90.20738,9.299632490278153,93.73617790058843,94.041115,1,500.0
,1.0,1.0,94.30300106154085,0.009999998,500,3.1399872,100,9.959111004120329,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.30300106154085,85.711586,9.959111004120329,94.30300106154085,94.30299,2,500.0
,1.0,1.0,93.7972241025272,0.0049999994,500,3.043954,100,8.630187304445181,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.7972241025272,87.97507,8.630187304445181,93.7972241025272,94.05011,2,500.0
,1.0,1.0,94.0967745009305,0.0033333336,500,3.062659,100,9.703921001309721,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.0967745009305,89.10541,9.703921001309721,94.0967745009305,94.06566,2,500.0
,1.0,1.0,93.5953313096417,0.0024999997,500,3.0308726,100,8.524444789127784,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.5953313096417,89.65237,8.524444789127784,93.5953313096417,93.948074,2,500.0
,1.0,1.0,93.28455381789023,0.0020000003,500,3.0817807,100,10.494835246765222,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.28455381789023,89.97319,10.494835246765222,93.28455381789023,93.815384,1,500.0
,1.0,1.0,93.29887645042488,0.009999998,500,2.9535239,100,8.811419353282156,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.29887645042488,84.91292,8.811419353282156,93.29887645042488,93.29888,2,500.0
,1.0,1.0,93.83288854264012,0.0049999994,500,3.0480895,100,9.813949268144933,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.83288854264012,87.52088,9.813949268144933,93.83288854264012,93.56589,2,500.0
,1.0,1.0,94.02512004932196,0.0033333336,500,2.9752557,100,7.913270380101376,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.02512004932196,88.78323,7.913270380101376,94.02512004932196,93.718956,2,500.0
,1.0,1.0,93.42970998352402,0.0024999997,500,3.0566545,100,10.861974488322996,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.42970998352402,89.37219,10.861974488322996,93.42970998352402,93.64665,2,500.0
,1.0,1.0,94.221047318314,0.0020000003,500,3.052401,100,9.03966279504399,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.221047318314,89.93834,9.03966279504399,94.221047318314,93.761536,1,500.0
,1.0,1.0,94.3911936743535,0.009999998,500,2.8549774,100,8.233226852479373,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.3911936743535,85.95743,8.233226852479373,94.3911936743535,94.3912,2,500.0
,1.0,1.0,94.31663322612803,0.0049999994,500,2.8147168,100,7.769281403742363,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.31663322612803,88.390335,7.769281403742363,94.31663322612803,94.35391,2,500.0
,1.0,1.0,93.16166103698225,0.0033333336,500,2.9459283,100,9.335935403828552,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.16166103698225,89.087265,9.335935403828552,93.16166103698225,93.956505,2,500.0
,1.0,1.0,94.06465964809124,0.0024999997,500,2.877077,100,7.137407314933893,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.06465964809124,89.744736,7.137407314933893,94.06465964809124,93.983536,2,500.0
,1.0,1.0,94.48490381763968,0.0020000003,500,2.92762,100,9.6398023240072,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.48490381763968,90.28583,9.6398023240072,94.48490381763968,94.08381,1,500.0
,1.0,1.0,93.58423684044648,0.009999998,500,2.9567823,100,8.830870971931983,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.58423684044648,85.21036,8.830870971931983,93.58423684044648,93.584236,2,500.0
,1.0,1.0,94.31095392514925,0.0049999994,500,3.04254,100,9.603515717620484,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.31095392514925,87.95169,9.603515717620484,94.31095392514925,93.94759,2,500.0
,1.0,1.0,94.03569829472734,0.0033333336,500,3.1255393,100,10.896676417291326,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.03569829472734,88.97477,10.896676417291326,94.03569829472734,93.97697,2,500.0
,1.0,1.0,93.4979659542468,0.0024999997,500,3.0795124,100,8.539926508504042,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.4979659542468,89.52518,8.539926508504042,93.4979659542468,93.85721,2,500.0
,1.0,1.0,93.70754121897151,0.0020000003,500,3.0816858,100,9.628703120270966,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.70754121897151,89.95259,9.628703120270966,93.70754121897151,93.82728,1,500.0
,1.0,1.0,94.24783021275134,0.009999998,500,2.9747875,100,8.93874904231031,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.24783021275134,85.62127,8.93874904231031,94.24783021275134,94.247826,2,500.0
,1.0,1.0,94.25019415202833,0.0049999994,500,3.1522777,100,11.135705703095464,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.25019415202833,88.14912,11.135705703095464,94.25019415202833,94.24901,2,500.0
,1.0,1.0,94.31638596681603,0.0033333336,500,3.0518997,100,8.147007629041308,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.31638596681603,89.29092,8.147007629041308,94.31638596681603,94.27146,2,500.0
,1.0,1.0,93.58599338121822,0.0024999997,500,3.0596519,100,9.243630526326896,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.58599338121822,89.78682,9.243630526326896,93.58599338121822,94.1001,2,500.0
,1.0,1.0,93.71523620418891,0.0020000003,500,3.0183988,100,8.06997263016655,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.71523620418891,90.165215,8.06997263016655,93.71523620418891,94.023125,1,500.0
,1.0,1.0,93.80848301531692,0.009999998,500,2.921687,100,8.622479643011362,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.80848301531692,85.41965,8.622479643011362,93.80848301531692,93.80848,2,500.0
,1.0,1.0,93.7788164887138,0.0049999994,500,2.991145,100,9.451716516029725,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.7788164887138,87.80925,9.451716516029725,93.7788164887138,93.79364,2,500.0
,1.0,1.0,93.3641552948514,0.0033333336,500,3.0602841,100,10.180955939325932,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.3641552948514,88.76427,10.180955939325932,93.3641552948514,93.6505,2,500.0
,1.0,1.0,94.25834727489465,0.0024999997,500,3.0217652,100,8.233453402085637,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.25834727489465,89.570854,8.233453402085637,94.25834727489465,93.80245,2,500.0
,1.0,1.0,93.58399634312515,0.0020000003,500,2.9695573,100,7.604960736838304,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.58399634312515,89.97391,7.604960736838304,93.58399634312515,93.758766,1,500.0
,1.0,1.0,93.6590268903081,0.009999998,500,2.6365058,100,7.02137805131491,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.6590268903081,85.31959,7.02137805131491,93.6590268903081,93.65903,2,500.0
,1.0,1.0,94.16285778493553,0.0049999994,500,2.7042305,100,7.62387819485691,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.16285778493553,87.90742,7.62387819485691,94.16285778493553,93.910934,2,500.0
,1.0,1.0,93.26278317618359,0.0033333336,500,2.828415,100,9.185851235980182,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.26278317618359,88.79305,9.185851235980182,93.26278317618359,93.6949,2,500.0
,1.0,1.0,93.9109737241617,0.0024999997,500,2.8236036,100,7.935493358889638,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.9109737241617,89.50378,7.935493358889638,93.9109737241617,93.7489,2,500.0
,1.0,1.0,93.54448050283283,0.0020000003,500,2.9211986,100,10.851128933528695,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.54448050283283,89.91108,10.851128933528695,93.54448050283283,93.70804,1,500.0
,1.0,1.0,94.10357161760416,0.009999998,500,3.0220654,100,9.225132791564421,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.10357161760416,85.58225,9.225132791564421,94.10357161760416,94.10357,2,500.0
,1.0,1.0,93.52873360223948,0.0049999994,500,3.0188432,100,9.01891593769447,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.52873360223948,87.7672,9.01891593769447,93.52873360223948,93.81615,2,500.0
,1.0,1.0,93.9833030961102,0.0033333336,500,3.018916,100,9.187983592478025,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.9833030961102,88.932915,9.187983592478025,93.9833030961102,93.871864,2,500.0
,1.0,1.0,93.84161172619477,0.0024999997,500,3.017287,100,9.16549623974498,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.84161172619477,89.58705,9.16549623974498,93.84161172619477,93.8643,2,500.0
,1.0,1.0,93.84305346095856,0.0020000003,500,2.9403508,100,6.880664090252826,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.84305346095856,90.03437,6.880664090252826,93.84305346095856,93.86006,1,500.0
,1.0,1.0,94.02878555998281,0.009999998,500,3.199542,100,10.340472994786074,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.02878555998281,85.46886,10.340472994786074,94.02878555998281,94.02878,2,500.0
,1.0,1.0,93.73710251479388,0.0049999994,500,3.2787263,100,11.333822870844397,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.73710251479388,87.830154,11.333822870844397,93.73710251479388,93.882935,2,500.0
,1.0,1.0,93.59816789955738,0.0033333336,500,3.1307917,100,7.930717869409225,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.59816789955738,88.84594,7.930717869409225,93.59816789955738,93.78802,2,500.0
,1.0,1.0,93.97986574457165,0.0024999997,500,3.0798643,100,8.595031376251246,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.97986574457165,89.55602,8.595031376251246,93.97986574457165,93.83598,2,500.0
,1.0,1.0,93.7630217917512,0.0020000003,500,3.1143036,100,10.654462357646889,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.7630217917512,89.99328,10.654462357646889,93.7630217917512,93.821396,1,500.0
,1.0,1.0,94.13804356101244,0.009999998,500,3.0283496,100,9.263536526885483,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.13804356101244,85.665596,9.263536526885483,94.13804356101244,94.13804,2,500.0
,1.0,1.0,93.93254936845229,0.0049999994,500,3.0569918,100,9.594327282112783,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.93254936845229,88.04437,9.594327282112783,93.93254936845229,94.03529,2,500.0
,1.0,1.0,93.71268106153175,0.0033333336,500,3.1922605,100,11.931104207752094,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.71268106153175,89.02824,11.931104207752094,93.71268106153175,93.92776,2,500.0
,1.0,1.0,93.8479681515954,0.0024999997,500,3.1215713,100,8.48532652290088,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.8479681515954,89.664696,8.48532652290088,93.8479681515954,93.90781,2,500.0
,1.0,1.0,94.13998400215542,0.0020000003,500,3.0477252,100,7.4981663307055495,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.13998400215542,90.15351,7.4981663307055495,94.13998400215542,93.95425,1,500.0
,1.0,1.0,94.11344773512182,0.009999998,500,2.8828216,100,8.394608663142563,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.11344773512182,85.64182,8.394608663142563,94.11344773512182,94.11345,2,500.0
,1.0,1.0,93.78540585191587,0.0049999994,500,2.951146,100,9.145516282570266,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.78540585191587,87.95908,9.145516282570266,93.78540585191587,93.949425,2,500.0
,1.0,1.0,94.19455587571258,0.0033333336,500,2.9449701,100,8.646427764809475,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.19455587571258,89.13024,8.646427764809475,94.19455587571258,94.03114,2,500.0
,1.0,1.0,93.3139502535453,0.0024999997,500,2.8568435,100,6.304952761389343,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.3139502535453,89.60753,6.304952761389343,93.3139502535453,93.85184,2,500.0
,1.0,1.0,94.46519823217496,0.0020000003,500,2.9014273,100,9.236576939911416,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.46519823217496,90.17829,9.236576939911416,94.46519823217496,93.97452,1,500.0
,1.0,1.0,93.76691103388423,0.009999998,500,2.8338242,100,8.111674333057179,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.76691103388423,85.29857,8.111674333057179,93.76691103388423,93.76691,2,500.0
,1.0,1.0,93.81098400030024,0.0049999994,500,3.0114768,100,10.208540314251715,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.81098400030024,87.70897,10.208540314251715,93.81098400030024,93.78895,2,500.0
,1.0,1.0,93.83510881261682,0.0033333336,500,2.9222271,100,7.554374592983515,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.83510881261682,88.84006,7.554374592983515,93.83510881261682,93.80434,2,500.0
,1.0,1.0,93.3924582185877,0.0024999997,500,3.2041247,100,15.474942994584413,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.3924582185877,89.40217,15.474942994584413,93.3924582185877,93.70136,2,500.0
,1.0,1.0,94.07735812448675,0.0020000003,500,3.1899562,100,9.79831895605188,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.07735812448675,89.931244,9.79831895605188,94.07735812448675,93.77656,1,500.0
,1.0,1.0,94.01141553573981,0.009999998,500,3.218907,100,10.466020691710419,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.01141553573981,85.52849,10.466020691710419,94.01141553573981,94.011406,2,500.0
,1.0,1.0,93.0816118120808,0.0049999994,500,3.252923,100,10.474129651173063,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.0816118120808,87.54818,10.474129651173063,93.0816118120808,93.54651,2,500.0
,1.0,1.0,93.85146509392511,0.0033333336,500,3.1551733,100,8.727613158017688,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.85146509392511,88.75056,8.727613158017688,93.85146509392511,93.64817,2,500.0
,1.0,1.0,93.84471339250388,0.0024999997,500,3.2231302,100,11.777725239290262,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.84471339250388,89.45583,11.777725239290262,93.84471339250388,93.69729,2,500.0
,1.0,1.0,93.06102550581343,0.0020000003,500,3.1758387,100,8.637972816368173,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.06102550581343,89.77637,8.637972816368173,93.06102550581343,93.570045,1,500.0
,1.0,1.0,93.83749905425942,0.009999998,500,2.7658987,100,7.727472438278411,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.83749905425942,85.43199,7.727472438278411,93.83749905425942,93.83749,2,500.0
,1.0,1.0,93.34370247210799,0.0049999994,500,2.9769735,100,10.053162032812187,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.34370247210799,87.520615,10.053162032812187,93.34370247210799,93.5906,2,500.0
,1.0,1.0,93.9282622181672,0.0033333336,500,2.9053574,100,7.598529633391294,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.9282622181672,88.74704,7.598529633391294,93.9282622181672,93.70316,2,500.0
,1.0,1.0,93.58732241017829,0.0024999997,500,2.8612623,100,7.48881933558788,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.58732241017829,89.382065,7.48881933558788,93.58732241017829,93.674194,2,500.0
,1.0,1.0,94.3210657055537,0.0020000003,500,2.8574703,100,7.821849241377919,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.3210657055537,89.96458,7.821849241377919,94.3210657055537,93.80357,1,500.0
,1.0,1.0,94.32351503810078,0.009999998,500,2.793668,100,7.883415035002945,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.32351503810078,85.94426,7.883415035002945,94.32351503810078,94.32351,2,500.0
,1.0,1.0,93.84291590173824,0.0049999994,500,2.8246942,100,8.118912571273858,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.84291590173824,88.13463,8.118912571273858,93.84291590173824,94.083206,2,500.0
,1.0,1.0,94.26763649456402,0.0033333336,500,2.8764164,100,8.930150652655009,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.26763649456402,89.1698,8.930150652655009,94.26763649456402,94.14469,2,500.0
,1.0,1.0,93.56315021005153,0.0024999997,500,2.969134,100,10.290976137472427,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.56315021005153,89.69092,10.290976137472427,93.56315021005153,93.9993,2,500.0
,1.0,1.0,94.08407448609876,0.0020000003,500,2.9208708,100,7.463288843473738,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.08407448609876,90.16273,7.463288843473738,94.08407448609876,94.01626,1,500.0
,1.0,1.0,93.29777423337985,0.009999998,500,3.0173516,100,9.19637418655074,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.29777423337985,84.77013,9.19637418655074,93.29777423337985,93.297775,2,500.0
,1.0,1.0,94.03889494010528,0.0049999994,500,3.0073347,100,8.797054016880308,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.03889494010528,87.638374,8.797054016880308,94.03889494010528,93.668335,2,500.0
,1.0,1.0,94.21028259420837,0.0033333336,500,2.9828975,100,8.494043348248237,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.21028259420837,88.925545,8.494043348248237,94.21028259420837,93.84898,2,500.0
,1.0,1.0,94.0231532499323,0.0024999997,500,2.9819171,100,8.94094089958153,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.0231532499323,89.62871,8.94094089958153,94.0231532499323,93.89253,2,500.0
,1.0,1.0,93.57493741784172,0.0020000003,500,2.9731848,100,8.637510025118843,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.57493741784172,90.015335,8.637510025118843,93.57493741784172,93.82902,1,500.0
,1.0,1.0,93.44781620927584,0.009999998,500,3.0595639,100,9.455488415602977,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.44781620927584,84.98385,9.455488415602977,93.44781620927584,93.44781,2,500.0
,1.0,1.0,93.78506320937582,0.0049999994,500,2.8242712,100,6.601224314851801,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.78506320937582,87.631516,6.601224314851801,93.78506320937582,93.61644,2,500.0
,1.0,1.0,93.00141817874493,0.0033333336,500,3.1028986,100,12.806821745695204,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.00141817874493,88.52477,12.806821745695204,93.00141817874493,93.41144,2,500.0
,1.0,1.0,93.60820906003504,0.0024999997,500,3.095086,100,9.500255539508075,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.60820906003504,89.228645,9.500255539508075,93.60820906003504,93.460625,2,500.0
,1.0,1.0,93.21591678259996,0.0020000003,500,3.1069653,100,10.000024511923577,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.21591678259996,89.62649,10.000024511923577,93.21591678259996,93.41168,1,500.0
,1.0,1.0,93.86887844854908,0.009999998,500,3.309235,100,11.061653567648237,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.86887844854908,85.46399,11.061653567648237,93.86887844854908,93.86887,2,500.0
