EmpiricalD2,ReturnMeanIW,MaxIW,StdIW,Iteration,MeanEntropy,TimestepsSoFar,J_sample_variance,EpThisIter,MaxIWNorm,Weights,MinIWNorm,InitialReturnMean,ESSRenyi,MeanIWNorm,MeanIW,InitialBound,MinIW,ReturnStepMax,InitialReturnMax,ESSClassic,EpLenMean,EpRewMean,EntropyCoefficient,EpisodesSoFar,Bound,TimeElapsed,StdIWNorm,InitialReturnMin,InitialReturnStd,ReturnStepMaxmin
4.553646,4.5846567,8.507073,1.4422644,219,0.5841132,8637556,953.7632,100,0.08507073,[-0.496 -0.246  0.005 -0.252 -0.836],0.00028559644,8.392334e-07,21.960424,0.010068354,1.0068356,-1.3193619,0.028559644,100.0,33.807274,32.765633,444.17,-23.09736051143199,,21900,1.7692323,14934.961458206177,0.014422645,-39.580883,11.905611,98.895996
6.6884313,4.5160728,14.320623,2.302643,220,0.5841144,8684330,685.76715,100,0.14320622,[-0.502 -0.258  0.006 -0.256 -0.835],8.140516e-05,1.5258789e-07,14.951189,0.011830622,1.1830623,-1.1105981,0.0081405165,100.0,24.350765,20.884474,467.74,-14.065199689730242,,22000,1.6438429,14998.690256118774,0.023026431,-33.31795,9.789357,98.939865
1118.7211,70.011284,446.22632,44.38359,221,0.58692056,8732501,479053.94,100,4.462263,[-0.506 -0.264  0.007 -0.253 -0.835],4.4417128e-08,3.4332277e-07,0.08938779,0.046670638,4.6670637,-1.2590973,4.441713e-06,100.0,22.39013,1.0936211,481.71,-12.060241673765368,,22100,27.89788,15062.003837823868,0.4438359,-37.77293,10.031954,98.94992
18.653456,5.914278,51.62844,6.663724,222,0.5841192,8782194,1449.0764,100,0.5162844,[-0.525 -0.272 -0.003 -0.255 -0.832],0.000117197276,1.2207031e-06,5.360937,0.01857433,1.8574332,-0.8068095,0.011719728,100.0,18.953579,7.2093563,496.93,-7.20080688729504,,22200,2.4296918,15127.510902166367,0.06663724,-24.204317,7.3214717,98.97102
12.008629,4.3170695,40.008995,4.07768,223,0.5820591,8831559,1473.7439,100,0.40008995,[-0.532 -0.262 -0.01  -0.251 -0.835],0.0001060406,-3.4332277e-07,8.327346,0.011365226,1.1365227,-0.9685894,0.01060406,100.0,21.899895,7.208395,493.65,-5.560493296219301,,22300,0.96057224,15195.057564496994,0.040776804,-29.057674,8.348362,98.97748
3.8246243,1.9136643,13.898848,2.2865674,224,0.5826225,8881559,259.6813,100,0.13898848,[-0.535 -0.254 -0.006 -0.242 -0.837],9.508591e-05,1.1825562e-06,26.146358,0.013210964,1.3210962,-0.93532485,0.009508591,1.0,16.476046,25.026867,500.0,-6.488692037627581,,22400,0.08448076,15263.440937280655,0.022865675,-28.059772,8.176534,0.025954723
21.74246,8.443655,57.56804,7.484969,225,0.5776302,8931559,4233.22,100,0.5756804,[-0.536 -0.257 -0.001 -0.244 -0.836],1.7506029e-05,2.670288e-07,4.5992956,0.018771134,1.8771133,-0.85065925,0.001750603,1.0,19.89494,5.9171352,500.0,-9.819527046177623,,22500,4.477131,15330.113419294357,0.07484969,-25.519787,8.301008,0.03927791
3.8563788,2.2310603,6.1192718,1.3416586,226,0.57630897,8981559,191.0575,100,0.061192717,[-0.528 -0.26  -0.006 -0.239 -0.841],0.00035644538,3.0517577e-07,25.931063,0.010101477,1.0101476,-0.97704685,0.03564454,1.0,28.492317,36.17861,500.0,-2.4596402882438055,,22600,0.31236756,15397.21371769905,0.0134165855,-29.311417,8.181003,0.009838581
1.5681704,0.892275,5.770159,0.7903473,227,0.5757102,9030983,120.19682,100,0.057701588,[-0.526 -0.253 -0.002 -0.238 -0.843],0.0011670308,8.010864e-07,63.768578,0.009988253,0.9988254,-1.1040068,0.116703086,100.0,17.3327,61.496113,494.24,-11.693131289458451,,22700,-0.49023652,15462.985914707184,0.0079034725,-33.12023,8.720948,98.95268
1.8788277,1.0522166,4.162938,0.68844575,228,0.5761454,9080728,74.67296,100,0.04162938,[-0.521 -0.246 -0.002 -0.233 -0.843],0.0010433571,-6.9618227e-07,53.224678,0.008840942,0.88409424,-0.79744554,0.10433571,100.0,18.11961,62.25191,497.45,-7.102224169165351,,22800,-0.040843606,15530.892013072968,0.0068844575,-23.923344,7.9862456,98.97145
236.60999,41.129295,276.5785,28.921242,229,0.569371,9129805,114445.28,100,2.7657847,[-5.180e-01 -2.410e-01 -1.899e-04 -2.331e-01 -8.428e-01],3.2018402e-06,-2.670288e-07,0.42263642,0.045705006,4.5705013,-0.8523346,0.00032018402,100.0,18.73532,2.4365814,490.77,-8.324316374797377,,22900,28.018572,15595.109381437302,0.2892124,-25.570038,9.191151,98.96608
21.621376,7.235156,61.62526,7.3958344,230,0.5786215,9178874,1974.5057,100,0.6162526,[-0.543 -0.231 -0.004 -0.235 -0.849],8.136721e-05,3.8146973e-07,4.6250525,0.017717682,1.7717682,-0.8901284,0.008136721,100.0,18.217995,5.427554,490.69,-10.054491607661133,,23000,3.0961652,15659.637036800385,0.073958345,-26.703861,8.2396555,98.959015
59.914005,20.78862,140.72899,14.390493,231,0.57126236,9227323,38422.574,100,1.4072899,[-5.490e-01 -2.385e-01 -4.608e-04 -2.467e-01 -8.403e-01],1.4127767e-05,9.918213e-07,1.6690588,0.025797866,2.579786,-1.2214158,0.0014127768,100.0,16.30619,3.113712,484.49,-8.524399264354477,,23100,11.334351,15724.024268627167,0.14390494,-36.642498,8.523886,98.96481
1.5034162,1.1430038,3.263178,0.6147187,232,0.5753339,9276039,53.680508,100,0.03263178,[-0.538 -0.251  0.007 -0.251 -0.848],0.00087463943,1.6403199e-06,66.51518,0.009349071,0.9349072,-1.2974403,0.087463945,100.0,16.52739,69.81629,487.16,-10.043220219985518,,23200,-0.44783998,15788.915878534317,0.0061471863,-38.923256,9.579488,98.95877
7.7246766,4.6422668,39.154068,4.521884,233,0.5782633,9325680,1005.6814,100,0.39154068,[-0.54  -0.254  0.005 -0.25  -0.844],0.00025890104,-3.8146972e-08,12.945526,0.015886776,1.5886775,-1.0601082,0.025890104,100.0,19.954746,10.987159,496.41,-8.374487844974333,,23300,1.6958766,15855.629358053207,0.045218833,-31.80324,7.5013905,98.96626
94.20016,25.544106,376.4525,37.437923,234,0.5840122,9373231,68949.93,100,3.7645252,[-0.529 -0.243  0.005 -0.248 -0.841],1.3771469e-05,-1.1348725e-06,1.0615693,0.044727705,4.47277,-0.83581865,0.0013771469,100.0,21.440224,1.4072607,475.51,-15.476264857494867,,23400,17.43193,15919.193134307861,0.3743792,-25.074524,8.450288,98.934906
22.58845,9.273457,115.27583,11.505653,235,0.58350426,9421993,5140.4814,100,1.1527584,[-0.52  -0.253  0.014 -0.252 -0.835],3.8376893e-06,3.8146972e-08,4.4270415,0.018249374,1.8249377,-1.2694418,0.00038376893,100.0,17.987799,2.4540465,487.62,-7.541371033077339,,23500,3.240141,15984.968532323837,0.11505652,-38.083256,10.2283535,98.96907
16.287268,4.8863297,92.43145,9.342656,236,0.58694005,9471993,722.50806,100,0.9243145,[-0.537 -0.256  0.011 -0.249 -0.835],6.003279e-05,-5.340576e-07,6.1397653,0.018324776,1.8324775,-0.76025766,0.0060032792,1.0,20.114517,3.704607,500.0,-4.42693234553253,,23600,1.8181231,16051.767241239548,0.093426555,-22.807713,7.38615,0.017707765
8.356323,4.209176,28.736774,3.0339055,237,0.57321554,9521662,697.0726,100,0.28736773,[-0.536 -0.248  0.005 -0.247 -0.832],0.0001032165,6.4849854e-07,11.966986,0.011240492,1.1240492,-0.97874486,0.010321651,100.0,14.793404,12.069906,496.69,-9.51277633208382,,23700,1.3798864,16116.813259601593,0.030339058,-29.362366,6.956031,98.9617
2.819845,1.6311152,11.938102,1.6641926,238,0.57753104,9571004,153.3333,100,0.11938102,[-0.541 -0.263  0.006 -0.257 -0.846],0.0005153213,3.8146972e-08,35.462944,0.011446025,1.1446027,-1.0340372,0.051532134,100.0,20.134794,32.113407,493.42,-9.846258954564604,,23800,-0.10528064,16181.333637475967,0.016641924,-31.021112,7.938645,98.96008
1.4209168,0.5567073,3.240292,0.56763995,239,0.5786047,9620847,83.99791,100,0.03240292,[-0.538 -0.266  0.003 -0.259 -0.841],0.0018142298,-6.7710874e-07,70.3771,0.009972361,0.9972361,-0.76431,0.18142298,100.0,22.92928,75.52849,498.43,-8.73167483782493,,23900,-0.35436636,16245.504673957825,0.0056763995,-19.328892,7.4629927,98.964966
5.029962,2.5708947,18.416761,2.1096447,240,0.5820591,9670027,259.0368,100,0.18416761,[-5.406e-01 -2.676e-01  8.094e-04 -2.616e-01 -8.404e-01],0.00022567764,-8.4400176e-07,19.880865,0.011347027,1.1347028,-0.7188403,0.022567764,100.0,17.515419,22.438416,491.8,-11.747797354700237,,24000,0.9587121,16311.192741632462,0.02109645,-21.565182,8.152985,98.952225
656.5951,58.642582,718.1649,71.42357,241,0.5815155,9719101,310351.44,100,7.181649,[-0.536 -0.271 -0.004 -0.263 -0.837],2.687335e-06,3.2424927e-07,0.15230086,0.07970518,7.9705176,-0.83920133,0.0002687335,100.0,21.490974,1.230028,490.74,-9.367463768481862,,24100,37.138786,16374.873154640198,0.71423566,-25.176048,8.440939,98.96182
9779.585,287.14694,6018.325,598.7867,242,0.59375674,9766945,8293521.5,100,60.18325,[-0.536 -0.251 -0.013 -0.251 -0.837],9.671015e-08,3.8146972e-08,0.010225383,0.604812,60.481205,-0.856411,9.6710155e-06,100.0,20.001694,1.0099231,478.44,-10.925469525910849,,24200,202.45496,16437.567588806152,5.9878664,-25.692324,8.728893,98.95433
1.3907182,0.56571114,2.3617437,0.44852433,243,0.5937584,9816945,82.41355,100,0.023617437,[-0.522 -0.251 -0.005 -0.239 -0.825],0.0021786108,2.2888183e-07,71.90529,0.009252106,0.9252106,-1.1616791,0.21786109,1.0,19.395048,80.97085,500.0,-2.770632719797969,,24300,-0.80424213,16505.5286796093,0.004485243,-34.850372,8.671467,0.01108247
26.169312,8.2516575,79.802185,8.287753,244,0.5923105,9866945,3020.8936,100,0.79802185,[-0.522 -0.249 -0.006 -0.241 -0.825],8.211064e-05,-3.8146972e-08,3.8212698,0.017947488,1.7947488,-1.1410923,0.008211064,1.0,14.891864,4.479509,500.0,-4.902333992094867,,24400,2.4142914,16572.340765953064,0.08287753,-34.23277,6.830128,0.019609392
5.859745,2.9201953,19.583881,2.5294535,245,0.59615827,9916945,275.58627,100,0.19583881,[-5.177e-01 -2.431e-01  5.347e-04 -2.347e-01 -8.266e-01],0.00016701201,1.14440915e-07,17.06559,0.01311546,1.311546,-0.58558786,0.016701201,1.0,14.041871,21.188618,500.0,-2.6001415386166316,,24500,1.502668,16639.85369849205,0.025294537,-17.567636,6.9985633,0.010400534
3.3675027,1.7109096,9.389984,1.3779074,246,0.59190625,9965865,151.13327,100,0.09389984,[-0.508 -0.235 -0.003 -0.231 -0.823],0.0005068507,2.670288e-07,29.695597,0.011140789,1.1140789,-0.6835052,0.05068507,100.0,16.677166,39.530285,489.2,-8.101427078447806,,24600,0.45662558,16705.767782449722,0.013779074,-20.505161,8.058502,98.96687
50.896168,13.031726,96.82369,9.665257,247,0.59081393,10013819,13753.0205,100,0.9682369,[-5.050e-01 -2.292e-01  3.873e-04 -2.309e-01 -8.270e-01],2.5173642e-05,-5.722046e-07,1.9647845,0.01571733,1.571733,-0.97955287,0.0025173642,100.0,20.993557,2.5762932,479.54,-11.504013120068215,,24700,6.0434475,16770.100827932358,0.096652575,-29.38657,9.648629,98.95203
3.2615967,2.2163596,6.1291122,1.2457387,248,0.58045447,10063819,283.3662,100,0.06129112,[-0.511 -0.242  0.006 -0.233 -0.828],0.0002987573,-1.9073487e-07,30.65983,0.010891596,1.0891596,-1.0185235,0.029875731,1.0,24.946808,43.32398,500.0,-3.4791674993416293,,24800,0.37691808,16836.32319021225,0.0124573875,-30.55569,8.807111,0.013916731
99.91662,14.297644,293.1896,29.233988,249,0.5815435,10113819,15407.433,100,2.931896,[-0.518 -0.241  0.001 -0.232 -0.839],1.4160735e-06,7.2479247e-07,1.0008345,0.03740765,3.7407656,-0.74063873,0.00014160735,1.0,22.219185,1.6109852,500.0,-2.269598618036688,,24900,6.8943367,16902.712930440903,0.29233986,-20.387611,7.954494,0.009078443
1.8981717,1.0175549,5.832594,0.97894984,250,0.57862025,10163396,97.58335,100,0.05832594,[-0.519 -0.248  0.01  -0.235 -0.837],0.00090965175,8.392334e-07,52.682274,0.010386681,1.0386682,-1.0163177,0.090965174,100.0,15.551948,52.957253,495.77,-8.179799848503851,,25000,-0.3826692,16968.221375465393,0.0097894985,-30.489552,7.5008984,98.966995
21.456873,8.750634,43.957096,4.3958917,251,0.57324,10213396,5717.9272,100,0.43957096,[-0.522 -0.241  0.011 -0.231 -0.84 ],6.691967e-05,-1.1825562e-06,4.6605115,0.00959062,0.95906204,-0.8817543,0.006691967,1.0,17.12893,4.5436435,500.0,-3.1004147002709663,,25100,4.666217,17035.048253059387,0.043958917,-26.452587,8.114182,0.01240164
5125.2886,139.21613,1180.263,117.41567,252,0.56347483,10262661,1949448.4,100,11.802629,[-0.515 -0.234  0.014 -0.235 -0.846],7.6388986e-08,-4.196167e-07,0.019511096,0.12022856,12.022857,-0.8003422,7.638899e-06,100.0,21.571209,1.037608,492.65,-5.0158287012299585,,25200,81.91876,17100.84206533432,1.1741567,-24.010252,8.097876,98.979645
3.9058638,2.9392858,12.471468,1.694993,253,0.56445324,10306976,343.0379,100,0.12471468,[-0.526 -0.218  0.01  -0.239 -0.855],0.00018899904,-9.536743e-08,25.602531,0.009790993,0.9790993,-1.3488625,0.018899905,100.0,21.685112,25.018955,443.15,-19.679188380848586,,25300,0.273494,17159.61672449112,0.01694993,-40.465874,11.058019,98.91118
9.40418,5.711379,30.898973,3.9860284,254,0.5737322,10352004,3219.0908,100,0.30898973,[-0.526 -0.219  0.005 -0.237 -0.854],5.9319947e-05,-1.5258789e-07,10.63357,0.015785186,1.5785185,-1.3074735,0.005931995,100.0,24.370197,13.556587,450.28,-23.409070146863577,,25400,1.7018504,17217.902881622314,0.039860286,-39.2242,11.816947,98.89603
49.50414,12.616097,172.76738,17.162844,255,0.58157045,10400563,15275.451,100,1.7276738,[-0.52  -0.23   0.006 -0.238 -0.845],1.0615827e-05,-6.8664554e-07,2.0200331,0.023096109,2.3096106,-1.0668324,0.0010615827,100.0,16.777737,1.7787083,485.59,-9.58799208216756,,25500,5.1099563,17282.279381990433,0.17162842,-32.004955,8.768405,98.96051
4.0643315,3.0141776,8.738149,1.6476092,256,0.57920724,10449698,174.12547,100,0.08738148,[-0.515 -0.244  0.011 -0.24  -0.837],0.00039059922,3.8146973e-07,24.604292,0.011666506,1.1666505,-1.1319402,0.039059922,100.0,18.314661,33.394924,491.35,-9.18148338805486,,25600,0.7321646,17348.92107439041,0.016476091,-33.95821,8.632743,98.96263
77.00623,17.947386,132.49655,13.240305,257,0.58507186,10498875,33581.523,100,1.3249655,[-0.518 -0.243  0.006 -0.238 -0.84 ],3.8534704e-06,1.5258789e-07,1.2985961,0.02167932,2.1679323,-0.79238033,0.00038534703,100.0,22.502499,2.6109917,491.77,-5.482997643331916,,25700,10.993994,17415.98481822014,0.13240305,-23.771412,8.400374,98.97771
324.47003,37.775394,175.74457,17.530478,258,0.58876514,10548464,148833.75,100,1.7574457,[-0.531 -0.239 -0.002 -0.239 -0.834],2.8898173e-06,-5.7220458e-08,0.30819488,0.022402447,2.2402446,-0.7920505,0.00028898174,100.0,21.935184,1.6068243,495.89,-4.972345921496415,,25800,23.508148,17482.124489545822,0.1753048,-23.761515,8.826955,98.97995
2.073068,1.7719154,7.926404,1.3185166,259,0.588379,10597191,202.08365,100,0.07926404,[-0.55  -0.226 -0.006 -0.24  -0.83 ],0.001184075,5.340576e-07,48.237686,0.01137988,1.137988,-1.5578175,0.11840751,100.0,18.98712,42.69048,487.27,-7.565485066872071,,25900,-0.47105455,17547.275985479355,0.013185165,-46.734535,9.201504,98.96895
6.2395506,3.8002276,21.85873,3.0738113,260,0.5880265,10645497,899.1905,100,0.2185873,[-0.556 -0.221 -0.005 -0.235 -0.831],0.00021404613,-2.670288e-07,16.026794,0.0126755405,1.267554,-1.4744433,0.021404613,100.0,29.068604,14.533624,483.06,-14.126557967093028,,26000,0.11720252,17610.599984884262,0.03073811,-44.23329,10.176715,98.94151
3.4019861,2.8458693,9.6505785,1.5900567,261,0.59131026,10691605,298.66934,100,0.09650578,[-0.54  -0.223 -0.002 -0.238 -0.831],0.00021933432,-9.918213e-07,29.394594,0.011876931,1.1876931,-1.1569774,0.021933433,100.0,24.234203,35.81245,461.08,-17.4374089081334,,26100,0.71188784,17672.013504743576,0.015900567,-34.709282,10.624244,98.92436
1372.3699,136.52223,819.34845,81.49144,262,0.61048055,10739524,1916987.5,100,8.193484,[-0.545 -0.228 -0.006 -0.238 -0.828],3.1975938e-07,5.1498415e-07,0.072866656,0.08597571,8.59757,-1.3440597,3.197594e-05,100.0,18.280392,1.1008295,479.19,-13.81996118776655,,26200,86.730835,17735.57119035721,0.81491446,-40.321804,10.130437,98.94232
1.3251816,0.58979774,2.754826,0.58313644,263,0.6098714,10784781,160.3708,100,0.027548261,[-0.517 -0.234 -0.001 -0.247 -0.808],0.00204321,-5.722046e-07,75.46136,0.010680053,1.0680053,-1.1688005,0.204321,100.0,18.748821,77.03438,452.57,-21.245571297017904,,26300,-0.75568426,17795.017625808716,0.0058313645,-35.064,10.2128725,98.90611
9.989486,6.505146,57.953026,5.8607635,264,0.6136697,10831225,3150.352,100,0.57953024,[-5.154e-01 -2.347e-01 -2.636e-04 -2.507e-01 -8.090e-01],9.7143e-05,1.14440915e-07,10.010526,0.0145836,1.45836,-1.7523721,0.0097143,100.0,23.09388,5.8308244,464.44,-15.71840176702144,,26400,0.9665723,17855.678986787796,0.058607627,-52.571167,10.236618,98.93231
8.635043,5.7196913,16.55498,2.557031,265,0.6127934,10877985,1408.4807,100,0.16554978,[-0.521 -0.235 -0.006 -0.245 -0.805],5.6097266e-05,2.861023e-07,11.580718,0.012099495,1.2099496,-0.9104526,0.0056097265,100.0,20.652481,18.294271,467.6,-14.833787225757371,,26500,3.0442843,17917.170031547546,0.02557031,-27.313591,9.646663,98.936554
2.0802696,1.6848156,4.989065,0.9012238,266,0.61755383,10923950,101.8157,100,0.049890652,[-0.505 -0.229 -0.008 -0.238 -0.806],0.0011464042,3.8146972e-08,48.070694,0.009605655,0.9605655,-1.1788074,0.11464042,100.0,15.777226,53.18411,459.65,-18.12139591468592,,26600,-0.015394688,17979.435565710068,0.009012237,-35.36422,11.39175,98.92116
20.011765,8.888728,85.5917,8.928176,267,0.60887897,10971505,7656.226,100,0.855917,[-0.501 -0.232 -0.007 -0.235 -0.801],2.6359696e-05,6.4849854e-07,4.997061,0.019653048,1.9653049,-0.9576586,0.0026359695,100.0,23.081741,4.6215186,475.55,-6.011863881510476,,26700,4.6046867,18042.761122226715,0.08928176,-28.729774,9.974491,98.97472
2.7441962,1.3362423,11.36956,1.5844058,268,0.60827506,11020008,285.38892,100,0.1136956,[-0.515 -0.237 -0.013 -0.234 -0.81 ],0.00022791675,-3.0517577e-07,36.440544,0.011105844,1.1105844,-1.0781765,0.022791676,100.0,21.577812,32.94561,485.03,-10.877410487882447,,26800,-0.44982302,18107.96902871132,0.015844058,-32.345287,9.552232,98.955154
37.652367,14.482054,109.87074,11.007459,269,0.6166987,11068631,16747.826,100,1.0987074,[-0.517 -0.235 -0.013 -0.238 -0.811],2.2867545e-05,-3.0517577e-07,2.6558754,0.018885445,1.8885444,-1.4048284,0.0022867545,100.0,15.809144,2.8594391,486.23,-7.98785921570752,,26900,5.8618135,18170.434119462967,0.11007458,-42.144844,8.546976,98.96715
1.3899933,0.72410995,3.1544585,0.63967925,270,0.6191665,11116089,120.87129,100,0.031544585,[-0.51  -0.251 -0.008 -0.251 -0.802],0.0017764585,-3.0517577e-07,71.942795,0.010347183,1.0347183,-0.97413105,0.17764585,100.0,19.6203,72.34892,474.58,-8.689944556321722,,27000,-0.42437035,18234.44342803955,0.006396793,-29.223919,9.363246,98.96338
1.7228122,1.7028224,4.6557326,0.8267782,271,0.6253919,11162573,157.37138,100,0.046557326,[-0.516 -0.254 -0.009 -0.254 -0.8  ],0.0009271367,-1.0681152e-06,58.044632,0.009985521,0.99855226,-1.3268425,0.09271367,100.0,22.84136,59.32796,464.84,-15.250185466182337,,27100,-0.038735747,18296.295586586,0.008267782,-39.80524,10.509354,98.93439
29.435698,11.645765,107.110146,10.811499,272,0.6187751,11210043,8568.217,100,1.0711014,[-0.524 -0.251 -0.009 -0.253 -0.794],2.7965085e-05,3.8146973e-07,3.3972356,0.019909346,1.9909348,-1.0604715,0.0027965086,100.0,20.54005,3.2798889,474.7,-9.48149781654068,,27200,5.892208,18358.959197044373,0.10811498,-31.814163,8.743441,98.96005
12.007551,5.2846556,147.33517,14.661546,273,0.6180653,11259477,932.4415,100,1.4733517,[-0.517 -0.259 -0.013 -0.25  -0.8  ],5.0362025e-05,1.0490418e-06,8.328093,0.023443518,2.3443518,-0.7722102,0.0050362027,100.0,23.166338,2.4929981,494.34,-5.357609964456035,,27300,2.6087956,18423.17176246643,0.14661545,-22.970142,7.906382,98.97832
1.1939344,1.2911818,2.69279,0.44779974,274,0.60742146,11305564,151.00069,100,0.0269279,[-0.502 -0.266 -0.013 -0.259 -0.801],0.0035517428,-1.3113022e-06,83.75669,0.009960982,0.99609816,-1.582712,0.35517427,100.0,24.031055,83.18784,460.87,-17.330872065369896,,27400,-0.43820357,18483.36872792244,0.004477997,-47.481323,11.024803,98.92479
1.0177153,0.066731066,1.3953762,0.14205877,275,0.6068284,11352434,97.34527,100,0.013953762,[-0.503 -0.269 -0.013 -0.261 -0.812],0.0072951596,5.1498415e-07,98.2593,0.010006165,1.0006166,-1.5137424,0.72951597,100.0,20.74414,98.02424,468.7,-17.33429755100615,,27500,-1.4603611,18545.341837882996,0.0014205878,-45.412285,9.942416,98.926025
38.782894,23.891308,163.99382,16.31564,276,0.59388417,11398888,51391.684,100,1.6399381,[-0.503 -0.268 -0.013 -0.26  -0.812],1.6961092e-05,5.722046e-07,2.5784564,0.024287496,2.4287498,-1.7367644,0.0016961092,100.0,22.69173,2.1678975,464.54,-13.046271872079842,,27600,13.075447,18605.723564863205,0.16315639,-52.10294,12.756979,98.94383
5.3922315,4.8325033,17.922304,2.545494,277,0.5950872,11444755,1130.488,100,0.17922303,[-0.503 -0.285 -0.017 -0.274 -0.825],0.00010805161,5.722046e-07,18.545198,0.0125797745,1.2579775,-1.8402381,0.010805161,100.0,27.819637,19.629095,458.67,-16.960932485513037,,27700,0.55925274,18665.293640375137,0.025454942,-55.207153,12.011706,98.92604
3.4711366,3.7096133,7.119738,1.5850645,278,0.5926465,11489337,263.8815,100,0.07119738,[-0.499 -0.274 -0.014 -0.271 -0.824],0.0003860507,7.6293946e-07,28.809008,0.012234985,1.2234985,-1.4607137,0.03860507,100.0,20.748318,37.336174,445.82,-20.067610237811124,,27800,0.988158,18724.39136314392,0.015850645,-43.821434,10.820302,98.90997
314.45908,30.263483,211.1842,20.999992,279,0.5902223,11536451,102611.1,100,2.111842,[-0.505 -0.278 -0.015 -0.267 -0.826],7.685995e-06,1.1634827e-06,0.3180064,0.027020644,2.7020643,-0.98975694,0.00076859957,100.0,29.692745,1.6286275,471.14,-13.325991842923443,,27900,12.712107,18786.257727622986,0.20999992,-21.64077,8.289827,98.943436
1.9356209,2.1119585,6.388523,0.9672649,280,0.58729166,11577021,159.59889,100,0.06388523,[-0.508 -0.266 -0.021 -0.27  -0.829],0.0013319302,-4.959106e-07,51.66301,0.010294046,1.0294046,-1.6769605,0.13319302,100.0,24.0321,53.109165,405.7,-38.96035820584584,,28000,-0.22113848,18838.58581519127,0.009672648,-50.308792,12.572633,98.80794
2.0074914,1.6419332,6.9986954,1.2145772,281,0.58499503,11619975,163.59073,100,0.069986954,[-0.51  -0.269 -0.021 -0.267 -0.832],0.0004997954,-5.722046e-07,49.813416,0.010817865,1.0817866,-1.3231444,0.049979545,100.0,25.144306,44.236633,429.54,-29.20872357719957,,28100,-0.23277593,18896.5086684227,0.012145772,-39.694313,11.748547,98.864
334.10266,91.61969,760.03046,75.58661,282,0.5828786,11662729,846262.6,100,7.6003046,[-0.514 -0.278 -0.022 -0.271 -0.834],1.639145e-06,-1.14440915e-07,0.2993092,0.08099958,8.099957,-1.6694007,0.0001639145,100.0,22.303043,1.1353166,427.54,-22.135526845214454,,28200,61.10559,18953.992210626602,0.75586605,-50.08202,13.475407,98.896454
1.9178305,1.0313393,4.4958034,0.9962795,283,0.58010614,11711092,206.37514,100,0.044958033,[-0.506 -0.275 -0.013 -0.261 -0.836],0.0012499857,2.670288e-07,52.142254,0.011609611,1.1609612,-1.4362489,0.12499857,100.0,20.620403,57.58967,483.63,-6.623552438241529,,28300,-0.95766115,19017.45766234398,0.009962795,-43.087475,9.530028,98.97261
12.502242,4.5511847,49.586468,5.1787286,284,0.58157533,11759425,1338.7817,100,0.49586466,[-0.506 -0.277 -0.01  -0.263 -0.839],5.2283012e-05,-9.727478e-07,7.998565,0.013174641,1.3174641,-0.8587626,0.0052283015,100.0,25.762852,6.0785003,483.33,-6.138927715034156,,28400,1.5147312,19080.99009847641,0.051787276,-21.839699,8.316193,98.974594
4.057417,2.9319134,6.9396095,1.4098339,285,0.5849545,11808924,271.40683,100,0.06939609,[-0.514 -0.275 -0.017 -0.258 -0.837],0.00027830584,9.155273e-07,24.646223,0.010376625,1.0376625,-1.0453587,0.027830584,100.0,21.352337,35.137463,494.99,-4.067051677423316,,28500,0.82624245,19147.264914751053,0.014098339,-31.360783,7.8865275,98.98357
2.4421444,2.1166987,4.729417,0.95888484,286,0.58349603,11857459,145.84778,100,0.047294166,[-0.506 -0.278 -0.02  -0.257 -0.834],0.0011843026,-2.670288e-07,40.94762,0.01008466,1.008466,-0.9971615,0.118430264,100.0,18.17226,52.518597,485.35,-6.3376056710604844,,28600,0.5583987,19210.876361846924,0.009588849,-29.914837,8.915868,98.97388
1.1343027,0.54781306,2.248862,0.35341612,287,0.5800713,11906613,76.779755,100,0.02248862,[-0.512 -0.283 -0.024 -0.258 -0.835],0.003882766,6.8664554e-07,88.15989,0.010222913,1.0222914,-1.3705171,0.3882766,100.0,15.7964,89.32439,491.54,0.07452357979421777,,28700,-0.91183865,19276.07265305519,0.0035341613,-41.115536,9.283174,99.000305
2.8434536,1.7169915,6.4450235,1.3086791,288,0.57896537,11955415,190.33492,100,0.064450234,[-0.516 -0.282 -0.024 -0.257 -0.839],0.00042436997,-6.8664554e-07,35.1685,0.0113693,1.13693,-1.0104992,0.042437,100.0,18.510515,43.01172,488.02,-5.675435107339345,,28800,0.013033867,19340.512112617493,0.013086791,-30.314957,8.660467,98.976746
7.629923,4.4163885,12.678649,2.1361392,289,0.5777427,12003467,713.7758,100,0.12678649,[-0.515 -0.277 -0.028 -0.256 -0.84 ],6.130631e-05,4.959106e-07,13.106293,0.011844835,1.1844835,-0.7194432,0.006130631,100.0,20.069939,23.51625,480.52,-13.474711716550695,,28900,2.4291189,19403.773245573044,0.021361392,-21.583305,7.7980127,98.94391
3.466316,2.2544804,18.279411,2.3046174,290,0.5760346,12050586,490.1681,100,0.18279411,[-0.51  -0.272 -0.025 -0.261 -0.841],0.0003650399,3.2424927e-07,28.849072,0.012619334,1.2619334,-1.8307848,0.03650399,100.0,19.27097,23.066866,471.19,-15.983622727936533,,29000,-1.1540835,19495.6128013134,0.023046175,-54.923546,10.509484,98.93216
