J_sample_variance,MaxIWNorm,InitialReturnMean,MeanEntropy,ReturnMeanIW,MeanIWNorm,StdIW,TimeElapsed,MaxIW,ReturnStepMax,Bound,EpisodesSoFar,Iteration,InitialBound,EpRewMean,ReturnStepMaxmin,StdIWNorm,EmpiricalD2,TimestepsSoFar,InitialReturnStd,MeanIW,MinIW,MinIWNorm,InitialReturnMin,InitialReturnMax,ESSRenyi,EpLenMean,ESSClassic,EpThisIter,EntropyCoefficient,Weights
536.8572,0.118686594,2.670288e-07,0.9257161,2.4366012,0.012242624,1.6720673,9052.863799571991,11.86866,100.0,0.20994258,14300,143,-1.2948457,-73.7116868851054,98.57982,0.016720673,2.957135,4119311,12.243822,1.2242622,0.021126933,0.00021126933,-38.845375,26.815178,33.816517,350.86,34.89984,100,,[-4.572e-02 -6.972e-01 -1.653e-04 -4.974e-01 -4.832e-01]
180.28967,0.039581873,-1.2969971e-06,0.92610514,0.50218,0.009955125,0.437764,9097.732034921646,3.9581873,100.0,-0.8609203,14400,144,-1.2345333,-82.68872335328977,98.49544,0.0043776403,1.2191316,4152087,14.473558,0.99551255,0.28003246,0.0028003245,-37.035973,25.064156,82.0256,327.76,83.796394,100,,[-0.047 -0.705 -0.01  -0.504 -0.493]
191.203,0.030578861,3.0517577e-07,0.9205518,0.55505973,0.010761769,0.6208192,9145.79507279396,3.0578861,100.0,-1.0110483,14500,145,-1.3626689,-80.07110264473744,98.55861,0.0062081916,1.3208776,4188368,11.768636,1.0761769,0.19855195,0.0019855194,-40.880074,25.617855,75.707245,362.81,75.03088,100,,[-0.047 -0.708 -0.012 -0.501 -0.493]
394.2146,0.056357365,1.3065338e-06,0.9352889,2.8832963,0.010315268,1.0574279,9196.2605676651,5.6357365,100.0,0.77200747,14600,146,-1.2561885,-75.13784654362469,98.59694,0.010574279,2.8247812,4225652,11.352942,1.0315267,0.043614477,0.00043614476,-37.685688,30.278809,35.40097,372.84,48.76028,100,,[-0.046 -0.702 -0.007 -0.495 -0.499]
254.48303,0.12235529,-2.5558472e-06,0.94246274,1.8451436,0.012267548,1.5905517,9247.740366458893,12.235529,100.0,0.3896184,14700,147,-1.0505772,-72.50965195631285,98.62807,0.015905518,1.9194894,4264643,10.521023,1.2267549,0.10069537,0.0010069537,-31.517235,23.232088,52.097187,389.91,37.29885,100,,[-0.061 -0.705 -0.005 -0.494 -0.484]
284983.5,3.3106847,-4.386902e-07,0.9485782,45.121563,0.061282344,39.46618,9299.868066549301,331.06848,100.0,23.425919,14800,148,-1.1236819,-75.12920727155371,98.61638,0.39466175,372.7853,4303812,10.292946,6.1282344,0.00037911418,3.7911418e-06,-33.710438,18.239214,0.2682509,391.69,2.3543637,100,,[-5.204e-02 -6.945e-01 -6.004e-05 -4.847e-01 -4.764e-01]
173.60956,0.018913615,-9.155273e-07,0.9426413,0.3591085,0.009834982,0.22906217,9345.010172367096,1.8913616,100.0,-1.1083431,14900,149,-1.4186467,-81.45431938883922,98.508835,0.0022906219,1.0699903,4336980,13.625195,0.9834982,0.5685698,0.005685698,-42.55937,23.786491,93.45879,331.68,94.85461,100,,[-0.055 -0.696 -0.01  -0.503 -0.47 ]
489273.34,3.6518583,9.536743e-07,0.96673375,81.96564,0.053855848,37.78888,9389.954728841782,365.18585,100.0,55.03193,15000,150,-1.3553934,-75.60520013660421,98.54413,0.37788877,394.87625,4370150,14.503597,5.385586,0.00083009986,8.300998e-06,-40.661827,30.22111,0.2532439,331.7,1.9906971,100,,[-0.05  -0.698 -0.009 -0.502 -0.476]
488.27872,0.0702117,-1.6784668e-06,0.96385133,2.9363863,0.011835323,1.3447815,9437.91344165802,7.02117,100.0,0.8331537,15100,151,-1.2963657,-84.40223402759881,98.519424,0.013447816,2.6322107,4405276,13.844936,1.1835324,0.06540982,0.00065409817,-38.890923,20.069658,37.99088,351.26,43.648106,100,,[-0.051 -0.667  0.009 -0.476 -0.452]
154.51915,0.033944845,-4.5776366e-07,0.9649099,1.2224088,0.009523577,0.5548359,9479.521307945251,3.3944845,100.0,-0.39852893,15200,152,-1.3552569,-81.18764527602724,98.466736,0.005548359,1.4305061,4435725,13.394954,0.95235777,0.27502728,0.0027502726,-40.657692,28.422218,69.90533,304.49,74.659546,100,,[-0.061 -0.642  0.007 -0.468 -0.455]
150221.64,1.3192613,3.1280517e-06,1.0018783,36.30957,0.024740305,13.712388,9523.250124692917,131.92613,100.0,24.094692,15300,153,-1.560292,-86.17519081621094,98.46301,0.13712388,61.286522,4467821,16.312988,2.4740307,0.002572573,2.5725729e-05,-46.808846,29.2764,1.6316801,320.96,3.152622,100,,[-0.071 -0.652  0.008 -0.471 -0.454]
3134.372,0.23360159,-1.2207031e-06,0.9766243,4.9568176,0.01351047,2.8588178,9561.830548763275,23.360159,100.0,1.480047,15400,154,-1.3620343,-86.81833100011816,98.38805,0.028588178,6.515935,4496195,13.865715,1.351047,0.0063592847,6.3592845e-05,-40.860992,28.206457,15.346992,283.74,18.25663,100,,[-0.043 -0.634  0.004 -0.462 -0.417]
682.7257,0.11595043,5.340576e-07,0.9794881,2.613862,0.011429719,1.367563,9596.121895551682,11.595043,100.0,0.75689757,15500,155,-1.3617258,-87.56183330093661,98.2758,0.01367563,1.859634,4520377,16.814545,1.1429719,0.07654013,0.00076540123,-40.85179,24.49403,53.77402,241.82,41.125084,100,,[-0.046 -0.621  0.001 -0.465 -0.442]
7817.6987,0.5848503,3.0517577e-07,0.9686722,7.793108,0.012588969,5.8223763,9635.439218997955,58.485035,100.0,3.3303075,15600,156,-1.296551,-77.59688893145216,98.46571,0.05822376,11.847745,4549424,16.92358,1.2588971,0.020379473,0.00020379473,-38.89653,30.044182,8.440425,290.47,4.4661875,100,,[-0.045 -0.642  0.002 -0.472 -0.439]
347.3065,0.04997164,-3.2424927e-07,0.9782041,1.5020375,0.010249929,0.94094,9681.849304914474,4.9971642,100.0,-0.3912233,15700,157,-1.3742851,-80.19272188366227,98.53378,0.009409401,1.8978746,4583825,12.089252,1.0249928,0.08876893,0.0008876893,-33.914703,41.22854,52.69052,344.01,54.267654,100,,[-5.453e-02 -6.367e-01 -5.666e-04 -4.535e-01 -4.504e-01]
966.75195,0.13358143,2.2888185e-06,0.9592974,3.6990187,0.009063413,1.5594387,9728.628385543823,13.358143,100.0,0.9454303,15800,158,-1.5806904,-81.0340922940814,98.526566,0.015594387,3.0346131,4618058,14.893239,0.9063413,0.034100167,0.00034100167,-47.42077,28.351103,32.95313,342.33,25.24986,100,,[-0.055 -0.642 -0.005 -0.45  -0.441]
897.9516,0.1170887,-1.5258789e-06,0.94070494,4.355885,0.011036098,1.6547122,9774.575425386429,11.70887,100.0,1.867331,15900,159,-1.3841221,-84.44436266045385,98.50462,0.016547123,3.2325573,4652151,15.23819,1.10361,0.044208735,0.00044208733,-41.52362,22.436396,30.93526,340.93,30.787333,100,,[-0.066 -0.653 -0.002 -0.459 -0.46 ]
959.08954,0.12950657,4.5776366e-07,0.95482546,3.1685362,0.010836589,1.5297158,9825.847514867783,12.950657,100.0,0.8474152,16000,160,-1.3556249,-72.64082595421185,98.62019,0.015297159,2.9316778,4690403,11.294604,1.083659,0.052721743,0.0005272174,-40.668755,20.805893,34.11016,382.52,33.414936,100,,[-0.062 -0.656 -0.005 -0.452 -0.478]
118549.69,3.4559636,9.918213e-07,0.97078454,35.50103,0.040260173,34.352966,9875.255419254303,345.59637,100.0,19.355291,16100,161,-1.1005665,-81.78278262330015,98.56586,0.34352964,215.21996,4728078,10.551951,4.0260167,0.0003043553,3.0435529e-06,-33.01702,14.259112,0.46464092,376.75,1.354872,100,,[-0.055 -0.673  0.001 -0.461 -0.464]
680.36725,0.2782313,1.2207031e-06,0.9548068,4.408569,0.011172342,3.0414736,9933.40887928009,27.82313,100.0,1.6627405,16200,162,-1.0598016,-78.3635012578538,98.643425,0.030414736,6.7126894,4772031,9.155749,1.1172343,0.003517253,3.517253e-05,-31.794086,21.122162,14.897159,439.53,11.889126,100,,[-0.081 -0.7    0.003 -0.462 -0.448]
620.2245,0.2644913,1.5258789e-07,0.94524467,3.7503126,0.01408587,3.1432886,9990.311536550522,26.449131,100.0,0.8844693,16300,163,-1.0955018,-77.21341424781507,98.63446,0.031432882,6.843502,4814278,9.696273,1.408587,0.02174699,0.00021746989,-32.865067,18.513199,14.612402,422.47,16.723312,100,,[-0.069 -0.687 -0.002 -0.462 -0.464]
27181.432,0.7575382,-3.8146973e-07,0.9538292,14.633597,0.014399029,7.578745,10048.475510120392,75.75382,100.0,8.324221,16400,164,-1.2750063,-81.12851073393536,98.622925,0.07578744,24.487722,4857308,11.03403,1.4399029,0.00045347767,4.5347765e-06,-38.250183,25.186512,4.083679,430.3,3.483946,100,,[-0.062 -0.686  0.007 -0.453 -0.474]
192.0435,0.032073487,-2.1743774e-06,0.95509875,1.1299342,0.0097286375,0.6954917,10095.669503211975,3.2073486,100.0,-0.491691,16500,165,-1.3098956,-84.57922449446465,98.50963,0.0069549168,1.532601,4891804,13.470104,0.9728638,0.113725476,0.0011372548,-39.2968,25.506168,65.24856,344.96,66.17831,100,,[-0.073 -0.656  0.004 -0.449 -0.465]
9888.048,0.5068796,-1.5258789e-06,0.9553296,10.790035,0.016108422,5.621684,10148.534230709076,50.687965,100.0,4.0048256,16600,166,-1.5796375,-83.81612890948483,98.582016,0.05621684,18.450687,4931909,10.378703,1.6108421,0.0026512146,2.6512145e-05,-47.389072,18.941233,5.4198523,401.05,7.587581,100,,[-0.083 -0.662  0.003 -0.447 -0.464]
171.44669,0.02294761,1.335144e-07,0.95213264,1.2271055,0.009298736,0.46292734,10197.9756128788,2.294761,100.0,-0.3096162,16700,167,-1.2977505,-78.78214942621753,98.56642,0.0046292734,1.4021939,4968250,13.589546,0.9298737,0.23834282,0.0023834282,-38.93251,22.382727,71.31681,363.41,80.13825,100,,[-0.083 -0.667  0.011 -0.462 -0.464]
658.0514,0.10415202,-2.0599366e-06,0.9619345,3.7009032,0.010870985,1.7987086,10254.594922542572,10.415202,100.0,0.7366824,16800,168,-1.5627819,-80.45314038825462,98.61842,0.017987084,3.597704,5010419,10.855857,1.0870986,0.06670689,0.0006670689,-46.8834,19.227444,27.795506,421.69,26.754522,100,,[-0.088 -0.67   0.01  -0.458 -0.467]
3475387.5,24.062063,,0.95540875,176.60739,0.25167406,239.35617,10306.035129070282,2406.2063,100.0,94.9718,16900,169,-1.3161458,-85.06125093049839,98.56122,2.3935616,3847.255,5049190,11.791971,25.167402,6.8771633e-06,6.8771634e-08,-39.484375,24.838884,0.02599256,387.71,1.0934843,100,,[-0.078 -0.651  0.014 -0.444 -0.457]
126978.99,3.2133946,9.155273e-07,0.9261092,37.634434,0.045247804,32.2088,10352.8934237957,321.33948,100.0,27.948883,17000,170,-1.1951134,-86.65386817657361,98.48158,0.32208803,65.679474,5082620,13.258466,4.524779,0.0007744498,7.744497e-06,-35.853428,23.488071,1.5225457,334.3,1.9353433,100,,[-0.088 -0.661  0.024 -0.469 -0.463]
275.29843,0.061266012,2.3269654e-06,0.9082043,2.2652788,0.010459666,0.97701746,10405.219339370728,6.126601,100.0,0.70923436,17100,171,-1.2010566,-83.44310253451248,98.5804,0.0097701745,1.6784762,5122392,11.902623,1.0459666,0.07426169,0.0007426169,-36.031773,20.772644,59.577847,397.72,53.40434,100,,[-0.085 -0.664  0.026 -0.454 -0.493]
1037.2706,0.21414001,7.6293944e-08,0.91510975,4.2258286,0.016713457,3.1474006,10459.115150213242,21.414001,100.0,1.1454239,17200,172,-1.2330852,-82.64171377256741,98.58287,0.031474005,6.240642,5162016,12.449252,1.6713457,0.009683028,9.683028e-05,-36.992558,17.1383,16.023993,396.24,21.996067,100,,[-0.079 -0.664  0.022 -0.455 -0.511]
536.4273,0.17948234,,0.9117803,4.4891453,0.013709333,2.6221962,10507.476031780243,17.948235,100.0,1.7369974,17300,173,-1.2078812,-82.29519065439148,98.54112,0.02622196,5.1915283,5197884,12.84488,1.3709332,0.0031684786,3.1684784e-05,-36.236427,30.825205,19.26215,358.68,21.466345,100,,[-0.078 -0.661  0.024 -0.464 -0.504]
191.27129,0.053942714,-5.912781e-07,0.9150185,1.5066293,0.010946198,1.1036801,10561.186672210693,5.3942714,100.0,-0.33072042,17400,174,-1.2422831,-77.09603168319308,98.61811,0.0110368,2.1874738,5238260,10.109844,1.0946199,0.13373479,0.0013373479,-37.26848,22.99896,45.714832,403.76,49.587868,100,,[-0.093 -0.67   0.016 -0.467 -0.507]
163.79367,0.037105143,3.8146972e-08,0.9124433,1.4564264,0.010197764,0.75428843,10616.40651845932,3.7105145,100.0,-0.08665347,17500,175,-1.1910739,-72.94573144106093,98.647125,0.007542884,1.6784151,5279603,11.580741,1.0197765,0.039803937,0.00039803935,-35.732216,18.914253,59.580017,413.43,64.63715,100,,[-0.084 -0.667  0.018 -0.459 -0.504]
1891.3428,0.22733119,2.155304e-06,0.9078558,3.165532,0.009019298,2.4549518,10672.743444442749,22.73312,100.0,-0.47552204,17600,176,-1.5252452,-76.99760198825007,98.6414,0.024549516,5.6986737,5322547,10.6917095,0.9019298,0.020205796,0.00020205796,-45.757416,18.329123,17.547943,429.44,11.89248,100,,[-0.101 -0.665  0.015 -0.455 -0.506]
355.04877,0.08149751,-1.0681152e-06,0.90792227,2.3594024,0.010229903,1.312735,10724.919387340546,8.149752,100.0,0.27744102,17700,177,-1.2371877,-73.37832773087568,98.61783,0.01312735,2.8318799,5360948,11.260698,1.0229905,0.06536718,0.00065367174,-37.1156,20.49395,35.312233,384.01,37.783092,100,,[-0.108 -0.65   0.008 -0.452 -0.511]
734.4753,0.15181781,-2.2888183e-07,0.9110627,3.9946444,0.012518168,2.2440705,10777.395942211151,15.181782,100.0,2.2463388,17800,178,-1.1481868,-70.60072067752454,98.63524,0.022440705,2.3185153,5399659,11.696418,1.2518169,0.03082896,0.0003082896,-34.445587,24.259102,43.13105,387.11,23.732695,100,,[-0.083 -0.641  0.009 -0.45  -0.511]
134891.34,2.0055437,7.6293944e-08,0.9305952,36.130558,0.026874147,19.937151,10835.506892681122,200.55438,100.0,24.761276,17900,179,-1.3598723,-69.74558872624696,98.6521,0.19937149,69.89879,5439755,11.341407,2.687415,0.0016382778,1.6382777e-05,-40.796173,22.543007,1.43064,400.96,1.7845274,100,,[-0.08  -0.62   0.01  -0.436 -0.508]
883883.56,12.941747,2.2888183e-07,0.90591854,94.80619,0.13717584,128.71269,10883.594747543335,1294.1747,100.0,55.960842,18000,180,-1.1944865,-70.99297411586043,98.58179,1.287127,1057.5856,5473705,14.037527,13.717583,3.2613047e-05,3.2613045e-07,-35.8346,26.182959,0.094555,339.5,1.1230718,100,,[-0.064 -0.59   0.005 -0.421 -0.488]
248.51527,0.030893983,-1.7738342e-06,0.89541954,1.0538783,0.010140264,0.5981684,10924.989338159561,3.0893984,100.0,-0.4465276,18100,181,-1.2873526,-85.62756984265681,98.4406,0.005981684,1.3583877,5504319,14.60437,1.0140264,0.19106019,0.0019106019,-38.62052,22.824974,73.616684,306.14,74.18534,100,,[-0.05  -0.577 -0.007 -0.429 -0.513]
4447.332,0.30857152,-5.340576e-07,0.8688643,8.289798,0.013157172,4.05578,10964.811115026474,30.857151,100.0,4.341446,18200,182,-1.2778666,-86.48080982088862,98.392685,0.0405578,9.546868,5532799,15.237593,1.3157172,0.0016748053,1.6748052e-05,-38.335983,25.691814,10.474639,284.8,9.521822,100,,[-0.042 -0.582 -0.008 -0.429 -0.524]
638.6384,0.05036271,-2.6130676e-06,0.8743035,1.9228551,0.012124595,1.0480733,11003.78800702095,5.036271,100.0,-0.04079616,18300,183,-1.3135318,-85.72406763150924,98.41789,0.010480733,2.2348554,5562252,15.655382,1.2124596,0.048389822,0.0004838982,-39.40587,27.536621,44.745625,294.53,57.233757,100,,[-0.037 -0.578 -0.016 -0.418 -0.55 ]
709.49835,0.09162417,-2.4795531e-06,0.8658416,2.474298,0.012764338,1.5038028,11039.893531560898,9.162417,100.0,0.12800193,18400,184,-1.5220134,-99.53233480011517,98.227295,0.015038028,2.376458,5588014,14.455466,1.2764338,0.051975958,0.00051975955,-45.660324,22.43515,42.079433,257.62,41.876293,100,,[-0.039 -0.581 -0.025 -0.419 -0.545]
285.19424,0.035817247,2.4604797e-06,0.85575384,1.0249692,0.010694845,0.55239934,11074.009985208511,3.5817246,100.0,-0.22319448,18500,185,-1.1102724,-100.8420988983075,98.18623,0.0055239936,1.2638109,5612798,15.134399,1.0694845,0.23258613,0.0023258612,-33.308243,24.093767,79.12576,247.84,78.94016,100,,[-0.034 -0.566 -0.028 -0.41  -0.553]
56572.566,1.605345,-1.7929077e-06,0.8358598,20.712954,0.021756433,15.952104,11112.484060049057,160.5345,100.0,10.267789,18600,186,-1.5380421,-97.55560675479892,98.3029,0.15952104,46.120644,5640787,16.944372,2.1756432,0.0012596428,1.2596427e-05,-46.141197,32.009308,2.1682265,279.89,1.8261447,100,,[-0.034 -0.561 -0.024 -0.404 -0.563]
2826.1882,0.3660495,-1.1062622e-06,0.84284604,6.3597,0.013526205,4.0372844,11151.622556686401,36.60495,100.0,2.5119174,18700,187,-1.0434388,-81.3570304572334,98.45953,0.04037284,13.598419,5670893,15.163808,1.3526207,0.004313964,4.3139637e-05,-31.303118,27.773272,7.353796,301.06,10.091886,100,,[-0.038 -0.549 -0.008 -0.403 -0.583]
57613.43,0.6518907,1.6021728e-06,0.8438267,22.745596,0.015141958,6.551651,11194.212937355042,65.18907,100.0,15.550197,18800,188,-1.6304079,-85.35448324734705,98.46257,0.0655165,19.476748,5702657,16.597532,1.5141959,0.0043560956,4.3560955e-05,-48.912285,36.590958,5.1343274,317.64,5.0706434,100,,[-0.025 -0.558 -0.015 -0.399 -0.576]
328.61145,0.037407864,-3.8146973e-07,0.83824986,1.8871999,0.0096446695,0.6166172,11230.862675905228,3.7407866,100.0,0.34685695,18900,189,-1.2601321,-98.609925627374,98.29114,0.0061661717,1.49418,5730479,15.899667,0.96446687,0.11772534,0.0011772534,-37.80395,30.68144,66.926346,278.22,70.984955,100,,[-0.019 -0.532 -0.02  -0.382 -0.575]
2935821.2,10.587041,-1.2969971e-06,0.8877643,170.73294,0.11141882,105.29233,11274.8630361557,1058.7041,100.0,126.01971,19000,190,-1.2402561,-85.28715850494974,98.48247,1.0529232,1299.7211,5763438,11.972369,11.141881,0.0005897778,5.8977776e-06,-37.20765,33.263756,0.07693958,329.59,1.1073573,100,,[-0.024 -0.541 -0.018 -0.385 -0.581]
169.98282,0.040194705,2.3651123e-06,0.8821261,1.8369832,0.009062137,0.79942733,11322.937211990356,4.0194707,100.0,0.25547326,19100,191,-1.180305,-78.15697158257733,98.558914,0.007994273,1.7953688,5798876,13.297652,0.9062138,0.121712,0.00121712,-35.409218,21.997974,55.698864,354.38,56.23634,100,,[-0.024 -0.526 -0.003 -0.369 -0.531]
44911.758,0.8382405,-2.0980835e-06,0.879792,18.490814,0.014384426,8.354528,11374.749019145966,83.82405,100.0,8.744922,19200,192,-1.3517232,-75.30021432225881,98.60213,0.08354528,51.983917,5836727,13.947763,1.4384426,0.000116870586,1.1687058e-06,-40.551636,25.143427,1.9236718,378.51,2.8790815,100,,[-0.033 -0.525 -0.003 -0.362 -0.537]
501.665,0.10821228,-1.1444092e-06,0.8726856,2.3293452,0.010893531,1.446269,11420.86718082428,10.821228,100.0,0.18350482,19300,193,-1.3629036,-76.67043267340256,98.56186,0.01446269,2.4789362,5871725,13.44236,1.0893532,0.050963882,0.0005096388,-40.887074,26.423473,40.339886,349.98,36.19741,100,,[-0.044 -0.514 -0.007 -0.37  -0.539]
309.46143,0.04879974,2.4414062e-06,0.8659117,1.8053918,0.010431205,0.71741205,11462.446523666382,4.879974,100.0,0.34299183,19400,194,-1.2596856,-76.71068226007442,98.50513,0.00717412,1.3477411,5902727,13.578622,1.0431205,0.18003005,0.0018003004,-37.790634,21.670708,74.19823,310.02,67.88828,100,,[-0.034 -0.497 -0.006 -0.363 -0.546]
240.96173,0.03772704,-1.8310546e-06,0.86650956,0.73919857,0.0104003465,0.57878727,11508.258895158768,3.772704,100.0,-1.0019529,19500,195,-1.521694,-81.23509160865785,98.4738,0.0057878727,1.3092412,5933603,14.633964,1.0400347,0.21464226,0.0021464226,-45.650753,22.431795,76.38012,308.76,76.3533,100,,[-0.05  -0.499 -0.009 -0.363 -0.553]
2790.8748,0.25798538,-1.7547608e-06,0.84862727,5.177457,0.011008671,2.7831218,11553.12183713913,25.798538,100.0,1.8195174,19600,196,-1.3448677,-74.93016957395757,98.554535,0.02783122,6.234295,5967244,14.461784,1.100867,0.005680661,5.680661e-05,-40.345997,26.51838,16.040306,336.41,13.529272,100,,[-0.054 -0.502 -0.006 -0.364 -0.552]
246.29578,0.04735773,3.0517579e-06,0.83630073,1.6776865,0.01100389,0.9458404,11600.758211135864,4.735773,100.0,-0.19790685,19700,197,-1.3350117,-74.01223480931432,98.5912,0.009458404,1.9738098,6003453,12.099829,1.100389,0.06877407,0.0006877406,-40.050438,19.424246,50.66344,362.09,57.509995,100,,[-0.073 -0.513 -0.003 -0.365 -0.57 ]
5412.1445,0.51078266,1.2207031e-06,0.8281011,7.918954,0.012816306,5.3373623,11654.679292678833,51.07827,100.0,1.7798195,19800,198,-1.3652632,-64.55110860623235,98.67987,0.05337362,20.219988,6043781,12.790991,1.2816305,0.0016518625,1.6518625e-05,-40.957928,24.256203,4.9456015,403.28,5.4516296,100,,[-0.077 -0.514 -0.004 -0.359 -0.583]
832.39703,0.0816337,-7.2479247e-07,0.82194936,4.1382427,0.011799774,1.6763054,11708.684112071991,8.16337,100.0,1.9313054,19900,199,-1.1878276,-68.2002798058288,98.66263,0.016763054,3.452024,6084211,12.457172,1.1799773,0.021637388,0.00021637387,-35.6348,25.517735,28.968512,404.3,33.132595,100,,[-0.078 -0.517  0.006 -0.353 -0.591]
1298570.6,27.788631,-1.1730194e-06,0.8288107,116.047325,0.2939849,276.39716,11765.124788761139,2778.8633,100.0,82.90231,20000,200,-0.99324465,-74.3895147354275,98.64025,2.7639713,1113.5891,6125567,9.935277,29.398489,2.848054e-05,2.848054e-07,-29.797302,25.561752,0.08979973,413.56,1.1186578,100,,[-0.085 -0.527  0.005 -0.364 -0.597]
319.61276,0.2047726,1.6021728e-06,0.82421404,2.9197726,0.011665832,2.2727382,11820.501592636108,20.47726,100.0,0.7414925,20100,201,-1.099248,-75.44933731869881,98.63406,0.022727381,3.9267647,6166803,10.971484,1.1665833,0.040744975,0.00040744976,-32.977486,16.680243,25.466257,412.36,20.852945,100,,[-0.086 -0.557 -0.013 -0.371 -0.59 ]
188.60817,0.052620128,-6.4849854e-07,0.82189596,1.3774261,0.011048838,1.0161748,11879.871314048767,5.262013,100.0,-0.42374516,20200,202,-1.3100121,-72.50861765927515,98.668015,0.010161748,1.890427,6210484,10.516981,1.1048839,0.17141777,0.0017141777,-39.300343,19.969582,52.8981,436.81,54.175,100,,[-0.089 -0.58  -0.016 -0.387 -0.595]
146.67116,0.037411444,6.1035155e-07,0.8109169,0.9264603,0.010330738,0.6505287,11937.218648672104,3.7411447,100.0,-0.32371587,20300,203,-1.0606496,-70.67634635158865,98.67355,0.0065052873,1.3893065,6253784,9.792304,1.0330738,0.18605098,0.0018605097,-31.819506,21.134846,71.978355,433.0,71.60632,100,,[-0.083 -0.57  -0.009 -0.382 -0.597]
74.415726,0.016634038,-2.2888183e-07,0.8173048,0.25368077,0.010360522,0.25419,11997.87831735611,1.6634037,100.0,-0.52699506,20400,204,-0.75404465,-67.49484666714858,98.70312,0.0025418997,1.0718831,6299253,8.300143,1.0360522,0.5938673,0.005938673,-22.621336,16.820755,93.293755,454.69,94.32235,100,,[-0.09  -0.565 -0.013 -0.381 -0.608]
225.5237,0.062914334,-1.9073487e-07,0.8116162,2.4395897,0.010751464,1.2018268,12055.800714731216,6.2914333,100.0,0.27708268,20500,205,-1.3982189,-72.92834427124814,98.66289,0.012018268,2.3920202,6342520,9.647763,1.0751464,0.02485764,0.0002485764,-41.94656,16.594688,41.805668,432.67,44.453625,100,,[-0.093 -0.561 -0.012 -0.378 -0.602]
4433821.0,50.47294,5.340576e-07,0.8248122,211.8799,0.5112573,502.13812,12110.807417154312,5047.294,100.0,111.21903,20600,206,-1.1872214,-73.87496717207355,98.63707,5.021382,7188.819,6383230,9.956388,51.125732,0.00011412823,1.1412823e-06,-35.616657,18.212694,0.013910491,407.1,1.0260149,100,,[-0.091 -0.563 -0.013 -0.386 -0.607]
302.4518,0.10278393,-7.6293944e-08,0.83524853,2.2281651,0.01081384,1.3515028,12160.099454641342,10.278394,100.0,-0.0065476894,20700,207,-1.4648693,-69.28855887278023,98.62398,0.013515028,2.3272648,6420083,13.689323,1.081384,0.087312475,0.00087312475,-43.946075,25.721973,42.968895,368.53,39.032383,100,,[-0.114 -0.579 -0.017 -0.411 -0.594]
130852.11,6.3740244,-7.6293946e-07,0.84437096,50.836033,0.08613918,64.123955,12212.734431505203,637.40247,100.0,29.886732,20800,208,-1.607305,-70.53045398726655,98.63806,0.6412395,169.88031,6459056,14.005685,8.613917,0.00065384724,6.538472e-06,-48.219116,28.228104,0.58864975,389.73,1.7725302,100,,[-0.113 -0.588 -0.024 -0.412 -0.584]
493.2344,0.10599552,-2.7465821e-06,0.84932226,2.9692092,0.010927652,1.4335514,12262.618633270264,10.599552,100.0,0.88189864,20900,209,-1.2731419,-73.43132759176508,98.608444,0.014335515,2.6879566,6496563,13.479698,1.0927653,0.086928084,0.00086928083,-38.194183,33.28902,37.202984,375.07,36.75163,100,,[-0.115 -0.58  -0.033 -0.394 -0.575]
268.812,0.033480644,-2.2888183e-07,0.848921,0.8330837,0.010286429,0.66691905,12309.818407297134,3.3480644,100.0,-0.74358886,21000,210,-1.2994201,-75.79209561035957,98.56848,0.0066691902,1.4722575,6531691,14.428278,1.0286428,0.22188263,0.0022188262,-38.982605,21.881336,67.9229,351.28,70.40489,100,,[-0.132 -0.579 -0.037 -0.399 -0.57 ]
179.01582,0.026050128,-2.5177003e-06,0.8524686,1.3253955,0.0095106885,0.48861542,12361.21479010582,2.605013,100.0,-0.21093261,21100,211,-1.276975,-77.86688738120161,98.589676,0.004886154,1.4474543,6569645,11.574256,0.9510688,0.21114738,0.0021114738,-38.309174,24.107414,69.08681,379.54,79.117485,100,,[-0.135 -0.588 -0.035 -0.402 -0.57 ]
245.3284,0.025645692,-5.340576e-07,0.84763706,0.8634279,0.010084751,0.44443375,12409.230194330215,2.5645692,100.0,-0.7586527,21200,212,-1.4286889,-75.63920870038072,98.58484,0.0044443374,1.2890503,6606084,13.021175,1.0084752,0.18702295,0.0018702295,-42.86065,29.41859,77.57649,364.39,83.73699,100,,[-0.13  -0.578 -0.029 -0.397 -0.567]
45287016.0,33.758614,-1.0490418e-06,0.82775795,670.37463,0.34179255,335.85223,12457.742478609085,3375.8616,100.0,642.3229,21300,213,-1.149325,-77.79552878242049,98.55939,3.3585222,595.7106,6641397,12.888675,34.179264,0.005096754,5.096754e-05,-34.47972,23.379097,0.16786675,353.13,1.0250713,100,,[-0.125 -0.574 -0.03  -0.397 -0.571]
1809.7183,0.2908101,1.0681152e-06,0.821882,5.7356744,0.014625895,3.3209054,12505.059700250626,29.081013,100.0,2.1161628,21400,214,-1.3382485,-77.40521835759436,98.546875,0.03320905,7.31519,6675562,15.406818,1.4625896,0.024643272,0.00024643273,-40.14749,25.485111,13.670185,341.65,16.245718,100,,[-0.083 -0.554 -0.008 -0.394 -0.591]
