InitialReturnMin,StdIWNorm,ReturnStepMaxmin,ESSClassic,InitialReturnStd,ReturnStepMax,ESSRenyi,TimeElapsed,InitialReturnMax,MinIWNorm,StdIW,Bound,EpLenMean,MeanIW,TimestepsSoFar,EpRewMean,MeanIWNorm,J_sample_variance,EpisodesSoFar,InitialBound,Iteration,MeanEntropy,InitialReturnMean,MaxIWNorm,EmpiricalD2,ReturnMeanIW,Weights,EpThisIter,MinIW,MaxIW
-42.06627,0.0036525235,98.62833,86.94488,10.403454,100.0,88.065865,8642.071329593658,22.602934,0.0028346602,0.36525238,-0.9985019,416.65,0.9425935,3170421,-77.42984220769587,0.009425934,123.94561,22000,-1.019387,220,0.38101685,-9.155273e-07,0.02291031,1.1355138,0.49569884,[-0.06  -0.714  0.013 -0.529 -1.036],100,0.28346604,2.2910311
-33.83874,3.8010528,98.705505,1.0262246,8.169686,100.0,0.02388466,8698.947428703308,18.78509,1.535397e-06,380.10526,101.259735,455.46,38.704823,3215967,-67.06610712283336,0.38704827,3067884.5,22100,-0.7469398,221,0.40542388,1.4209747e-06,38.205544,4186.7876,174.2447,[-0.066 -0.714  0.012 -0.53  -1.038],100,0.0001535397,3820.5544
-41.536392,0.012167107,98.70953,43.241997,12.89781,100.0,40.096947,8750.876851320267,21.881134,0.0005513227,1.2167108,0.5313723,418.97,1.0620052,3257864,-60.849040838803404,0.01062005,309.5358,22200,-0.9791217,222,0.4086889,9.155273e-07,0.0743144,2.4939554,2.7178845,[-6.729e-02 -7.219e-01  4.375e-04 -5.384e-01 -1.014e+00],100,0.05513227,7.4314404
-40.263046,0.005037867,98.70955,80.255775,11.766655,100.0,75.142235,8804.259487628937,20.841644,0.0022985584,0.5037867,-0.9289887,431.79,1.0156987,3301043,-62.70733052353012,0.010156986,120.89215,22300,-0.9334135,223,0.41000757,-7.9154967e-07,0.024148816,1.3308095,0.6192694,[-5.455e-02 -7.183e-01  4.351e-04 -5.371e-01 -1.010e+00],100,0.22985584,2.4148817
-41.0418,0.018380022,98.67561,36.358288,13.456658,100.0,33.891037,8854.540891647339,22.595064,0.000675549,1.8380022,0.5682888,398.62,1.3892386,3340905,-64.65345894851158,0.013892387,458.13177,22400,-0.95805514,224,0.4093264,-2.670288e-06,0.121127926,2.9506326,2.918261,[-5.565e-02 -7.210e-01 -1.027e-04 -5.362e-01 -1.009e+00],100,0.0675549,12.112793
-41.88099,0.23109601,98.73266,2.5895147,11.1592655,100.0,0.46403778,8907.343236207962,20.41018,7.2620837e-06,23.109604,29.475567,426.97,3.7678955,3383602,-57.07341317002669,0.037678957,201027.27,22500,-0.98670554,225,0.40864304,1.0299683e-06,2.2928584,215.4997,49.969204,[-0.043 -0.716  0.001 -0.537 -1.01 ],100,0.0007262084,229.28584
-44.83103,0.031968147,98.65172,13.568168,12.823815,100.0,13.793063,8955.26379942894,22.366549,7.597723e-05,3.1968145,1.7655187,379.92,1.266605,3421594,-66.15956430798703,0.012666049,2726.351,22600,-1.0857246,226,0.41292927,2.670288e-07,0.28488314,7.250021,5.789233,[-0.031 -0.702  0.003 -0.537 -1.01 ],100,0.007597723,28.488314
-40.719204,0.0036696375,98.54294,88.06365,15.8520975,100.0,85.9562,8997.302706956863,23.139778,0.0036357539,0.36696377,-0.60952675,325.99,0.9967488,3454193,-74.49806317118816,0.009967488,265.8244,22700,-0.9443786,227,0.41684595,-1.1444092e-06,0.020702885,1.1633832,0.85446763,[-0.025 -0.695  0.004 -0.54  -1.006],100,0.3635754,2.0702887
-41.79068,0.11368022,98.63214,2.0902462,14.685942,100.0,4.0180206,9042.801607847214,20.404032,5.655776e-05,11.368023,1.0861869,359.36,1.6610038,3490129,-66.09649392278953,0.016610038,9660.24,22800,-0.9761776,228,0.42220944,-5.722046e-07,1.1357813,24.887877,8.035664,[-0.028 -0.689  0.003 -0.535 -1.002],100,0.0056557762,113.57813
-43.199604,0.0795136,98.70848,3.6969552,12.288822,100.0,7.5975394,9093.38281583786,22.363897,0.000101414524,7.9513607,1.5898237,401.31,1.5579143,3530260,-58.49394189809059,0.015579143,3142.5532,22900,-1.0177777,229,0.42430696,-2.2888183e-07,0.7910554,13.162156,6.8140507,[-0.037 -0.686  0.003 -0.523 -0.997],100,0.010141453,79.10554
-46.57012,0.009049583,98.619965,56.86366,14.789345,100.0,55.826824,9136.787558317184,30.93771,0.0010121153,0.9049584,-0.65400195,348.75,1.0390211,3565135,-66.26973144690304,0.01039021,407.50925,23000,-1.1280292,230,0.42450207,1.1825562e-06,0.072826706,1.7912536,1.4236112,[-0.03  -0.686 -0.003 -0.528 -0.995],100,0.10121153,7.282671
-44.466118,0.00786316,98.707504,62.167595,14.499189,100.0,58.11845,9185.666951656342,31.07509,0.0015601345,0.78631604,-0.6618341,391.66,1.0079689,3604301,-57.28095108417812,0.010079687,289.08887,23100,-1.057703,231,0.43159446,-1.0681152e-06,0.044837117,1.720624,1.2824107,[-0.03  -0.688 -0.006 -0.526 -0.994],100,0.15601344,4.4837117
-42.58644,0.03343091,98.66522,13.861084,15.108713,100.0,10.095348,9231.787472248077,31.912354,0.00010887678,3.343091,1.8088598,373.81,1.3410565,3641682,-62.57246127998139,0.013410564,4250.8984,23200,-0.98795426,232,0.43096742,-2.670288e-07,0.24278702,9.905552,6.2766156,[-0.032 -0.691 -0.003 -0.528 -0.987],100,0.010887679,24.278702
-42.472225,0.005653744,98.68437,76.82535,14.020203,100.0,77.08688,9279.772272586823,26.304367,0.0012235153,0.5653744,-0.9066504,368.22,1.0293949,3678504,-58.11111765987848,0.0102939475,205.81778,23300,-0.9847739,233,0.43111476,-3.0517577e-07,0.03906046,1.2972375,0.7058265,[-3.888e-02 -6.891e-01  1.011e-04 -5.327e-01 -9.880e-01],100,0.12235153,3.906046
-38.383884,0.0151498895,98.671165,34.76331,14.045051,100.0,28.026655,9328.871152639389,18.342133,0.0009349331,1.514989,0.9027965,380.84,1.105921,3716588,-62.61676820683635,0.011059211,533.986,23400,-0.8483474,234,0.4316841,8.106232e-07,0.08999095,3.568032,3.319604,[-4.068e-02 -6.960e-01 -8.588e-05 -5.355e-01 -9.879e-01],100,0.09349331,8.999095
-42.62671,0.011502141,98.691826,48.276817,13.421445,100.0,47.004776,9379.670759677887,18.706734,0.0007802427,1.1502142,-0.607803,403.41,1.1112337,3756929,-62.160557321215435,0.011112337,364.49448,23500,-0.98920584,235,0.4322791,5.340576e-07,0.06887279,2.1274433,1.4646732,[-4.408e-02 -7.015e-01  5.148e-05 -5.334e-01 -9.872e-01],100,0.078024276,6.8872786
-39.8232,0.049553294,98.611435,12.407016,12.689752,100.0,6.216263,9425.878978729248,20.496426,8.357416e-05,4.95533,4.9644165,363.68,1.8649688,3793297,-70.65617863384963,0.018649686,4354.9214,23600,-0.89515996,236,0.42674625,9.155273e-07,0.3569378,16.086836,10.288566,[-0.041 -0.703  0.004 -0.532 -0.987],100,0.008357416,35.69378
-36.168762,0.011533591,98.72331,47.20535,10.708292,100.0,51.435688,9478.187608480453,21.224955,0.0010722,1.1533592,-0.580824,421.79,1.0905994,3835476,-58.35247553437203,0.010905993,229.07335,23700,-0.7788788,237,0.43325546,3.8146973e-07,0.09951766,1.9441754,1.100224,[-0.046 -0.713 -0.004 -0.534 -0.992],100,0.10722,9.951766
-41.237396,0.012938383,98.674164,41.263435,13.6833105,100.0,36.915455,9528.026433229446,19.58202,0.00022397425,1.2938383,0.4645605,395.95,1.0844471,3875071,-64.50600055670027,0.010844473,359.15768,23800,-0.9413241,238,0.41651294,3.8146973e-07,0.07487342,2.7088926,2.7269423,[-4.251e-02 -7.146e-01 -3.691e-04 -5.362e-01 -9.857e-01],100,0.022397425,7.487342
-39.110302,0.0061281193,98.71814,72.441,10.973388,100.0,67.18884,9580.267651319504,17.120293,0.0009248113,0.612812,-0.9408315,416.25,0.9935452,3916696,-58.661886217553494,0.009935451,171.36232,23900,-0.887164,239,0.4169555,-4.7683716e-07,0.030903487,1.4883423,0.64962333,[-0.058 -0.711 -0.003 -0.534 -1.002],100,0.09248113,3.0903487
-40.962616,0.006986644,98.65292,70.478,15.157306,100.0,67.92941,9626.183340787888,20.487394,0.002015812,0.6986645,-0.7467535,368.11,1.0795001,3953507,-63.880960233737845,0.010795001,242.58017,24000,-0.9484645,240,0.4163215,9.727478e-07,0.042457223,1.4721164,0.90992206,[-0.059 -0.71  -0.002 -0.536 -1.002],100,0.20158122,4.2457223
-39.643124,0.0040017944,98.701416,86.52268,10.941817,100.0,83.65508,9679.109517812729,19.608086,0.003701844,0.40017945,-0.961947,423.42,1.013954,3995849,-63.21283740438223,0.010139542,125.67216,24100,-0.90511596,241,0.41650105,,0.028137567,1.1953846,0.48282868,[-0.058 -0.717 -0.003 -0.537 -1.003],100,0.37018442,2.8137567
-40.06649,0.0040128455,98.66986,85.77978,13.910239,100.0,88.54128,9727.49041056633,21.6069,0.0024088526,0.40128455,-1.2273681,387.46,0.9855786,4034595,-63.95657422072197,0.009855785,166.5245,24200,-0.91905046,242,0.4160156,-1.9073486e-06,0.027944833,1.1294167,0.1919741,[-0.058 -0.717 -0.005 -0.537 -1.002],100,0.24088527,2.7944834
-41.315437,0.66345215,98.715775,1.2152151,9.023937,100.0,0.22299375,9781.830312252045,18.675701,3.3687902e-06,66.345215,21.519205,439.45,7.358532,4078540,-62.452173494085216,0.073585324,251182.97,24300,-0.96116495,243,0.4277784,7.6293946e-07,6.6700344,448.44305,50.68305,[-0.057 -0.718 -0.005 -0.535 -1.003],100,0.00033687902,667.0035
-37.540627,0.007256036,98.702805,69.15787,9.935981,100.0,69.76958,9837.84902381897,26.356829,0.0033449652,0.72560364,-0.949347,447.16,1.0865458,4123256,-66.44736097399554,0.010865457,127.03219,24400,-0.8235786,244,0.4276993,-2.5558472e-06,0.05436075,1.4332895,0.5487752,[-0.046 -0.715 -0.006 -0.523 -0.991],100,0.33449653,5.436075
-43.774525,0.0019280601,98.66373,96.34918,11.750581,100.0,96.157715,9889.140319347382,22.636656,0.005514317,0.19280602,-1.3588433,407.96,0.99049014,4164052,-68.5926007154067,0.0099049015,137.79767,24500,-1.0314502,245,0.42759168,1.4877319e-06,0.01552626,1.0399581,0.1291746,[-0.049 -0.716 -0.005 -0.526 -0.991],100,0.5514317,1.552626
-41.642685,0.0067473687,98.69882,68.56455,11.065842,100.0,71.58957,9944.2168405056,19.080845,0.0016916334,0.6747369,-0.92398,437.61,0.9964934,4207813,-65.90057016796851,0.009964932,140.4782,24600,-0.9605001,246,0.42693624,-2.3651123e-06,0.04388931,1.3968515,0.7165818,[-0.051 -0.717 -0.006 -0.526 -0.991],100,0.16916335,4.3889313
-45.85836,0.00721928,98.67087,71.15373,11.110438,100.0,71.16691,9998.943542718887,20.759907,0.0020650947,0.721928,-0.77845514,429.15,1.1338302,4250728,-70.62361803019307,0.011338303,183.02019,24700,-1.1016775,247,0.4267571,-1.6021728e-06,0.03736261,1.4051474,1.033545,[-0.05  -0.72  -0.009 -0.529 -0.992],100,0.20650947,3.7362611
-39.284325,0.002883473,98.74614,92.02824,10.018388,100.0,90.74587,10055.86238026619,22.86893,0.0042307326,0.2883473,-1.1878309,450.85,0.97971374,4295813,-57.225058020443036,0.009797137,119.76886,24800,-0.88272023,248,0.42671317,4.196167e-07,0.019000681,1.1019785,0.1867953,[-0.057 -0.723 -0.009 -0.532 -0.992],100,0.42307326,1.9000682
-41.176697,0.6412786,98.670395,1.2835835,11.886355,100.0,0.26579633,10108.10322523117,17.872175,7.7065727e-07,64.12786,19.005816,407.62,7.312471,4336575,-67.17766137963775,0.07312471,269714.25,24900,-0.9458427,249,0.42582542,7.6293946e-07,6.4495287,376.2279,45.62874,[-0.056 -0.723 -0.011 -0.532 -0.992],100,7.706573e-05,644.9529
-38.446877,0.0024445313,98.65158,93.957184,13.526182,100.0,93.240974,10156.474951028824,17.25655,0.0055765645,0.24445312,-1.124124,384.67,0.96391815,4375042,-67.01192622161906,0.00963918,166.74756,25000,-0.8557376,250,0.4273892,-6.8664554e-07,0.019143851,1.0724899,0.20307603,[-0.054 -0.717 -0.002 -0.538 -0.993],100,0.55765647,1.9143852
-45.136623,0.0076360693,98.70709,64.392105,12.748201,100.0,60.08194,10210.099574565887,17.552662,0.001053457,0.7636069,-0.5114765,424.49,1.0268642,4417491,-62.168056753324166,0.010268641,219.50436,25100,-1.0771658,251,0.4267225,-9.918213e-07,0.037481405,1.6643937,1.4295695,[-5.068e-02 -7.158e-01 -7.195e-04 -5.363e-01 -9.915e-01],100,0.10534571,3.7481406
-42.633545,0.33912545,98.68854,2.4903061,11.391198,100.0,0.8617994,10262.51594877243,19.794502,2.9544833e-07,33.912548,36.29419,411.81,5.419545,4458672,-64.13232837036415,0.05419546,158614.84,25200,-0.994396,252,0.42188618,-3.4332277e-07,2.9287353,116.03628,51.602493,[-0.045 -0.713 -0.001 -0.537 -0.992],100,2.9544834e-05,292.87354
-42.05088,0.050274085,98.69142,9.828537,12.760524,100.0,16.75761,10312.82320523262,20.855686,4.7584665e-05,5.0274086,1.0790741,402.3,1.6597934,4498902,-62.0721135672322,0.016597934,1563.5092,25300,-0.97981083,253,0.42707038,-9.918213e-07,0.45475838,5.967438,4.503185,[-0.053 -0.706 -0.011 -0.529 -0.997],100,0.0047584665,45.475838
-42.26041,0.0064810133,98.67326,71.41432,13.708871,100.0,72.341545,10362.974440097809,27.928238,0.0023691994,0.64810133,-0.4101981,396.68,1.0243807,4538570,-64.80542493274963,0.010243806,194.17792,25400,-0.98160994,254,0.4212419,1.14440915e-07,0.04569115,1.3823315,1.246024,[-0.051 -0.716 -0.018 -0.534 -0.992],100,0.23691995,4.569115
-38.91397,0.006728474,98.64815,70.80793,11.788181,100.0,67.5536,10411.999845266342,19.159485,0.0015374529,0.67284745,-0.5187856,389.15,1.0479131,4577485,-68.46149643670181,0.010479131,191.46223,25500,-0.875891,255,0.42680395,-2.2888183e-07,0.038147226,1.4803061,1.0594072,[-0.045 -0.715 -0.014 -0.534 -0.998],100,0.1537453,3.8147228
-37.776184,0.3951839,98.65138,1.3016039,12.941686,100.0,2.370874,10462.59221124649,18.539972,1.9691635e-05,39.51839,20.54488,396.03,4.5382,4617088,-69.03272627750648,0.045381993,78774.22,25600,-0.8324014,256,0.42133996,7.6293946e-07,3.9751637,42.17854,28.722794,[-0.043 -0.712 -0.015 -0.53  -0.992],100,0.0019691635,397.5164
-36.864365,0.0044440106,98.5728,84.38754,11.385659,100.0,85.88794,10511.922320604324,19.35349,0.0042288387,0.4444011,-1.0686036,384.52,1.0331863,4655540,-82.13326189389849,0.0103318645,116.211006,25700,-0.8074722,257,0.4213891,-3.8146972e-08,0.026912274,1.1643078,0.25732282,[-0.057 -0.733 -0.024 -0.539 -0.998],100,0.42288387,2.6912274
-38.379345,0.012677025,98.58821,43.909058,11.065568,100.0,55.21718,10560.233208656311,15.89522,0.0008910803,1.2677026,0.06800163,389.77,1.1216258,4694517,-80.25257567343306,0.011216259,237.89223,25800,-0.8579223,258,0.41206992,-7.6293944e-08,0.0971337,1.8110306,1.7896292,[-0.057 -0.734 -0.023 -0.538 -0.998],100,0.089108035,9.71337
-34.896866,0.02072202,98.64938,26.610401,9.87955,100.0,30.734802,10613.84376692772,22.947311,0.00029422887,2.072202,2.2437708,417.95,1.2477874,4736312,-73.26907618762047,0.012477872,1824.7318,25900,-0.75116014,259,0.4145532,-1.1444092e-06,0.18293463,3.2536407,4.3419857,[-0.046 -0.733 -0.017 -0.538 -1.007],100,0.029422889,18.293463
-37.412655,0.004739085,98.67485,79.65444,9.191583,100.0,79.27961,10669.853166818619,19.756123,0.0024822643,0.4739085,-0.9683879,441.92,0.9377022,4780504,-71.84495593126344,0.009377023,94.90614,26000,-0.8325331,260,0.4115822,2.1743774e-06,0.027188515,1.2613584,0.43221992,[-0.032 -0.733 -0.011 -0.538 -1.004],100,0.24822643,2.7188516
-40.34142,0.05270857,98.67912,6.8519855,13.219662,100.0,3.509559,10724.193961381912,28.210434,3.7675825e-05,5.270856,4.1442223,421.82,1.4295607,4822686,-67.67598299981097,0.014295605,18725.152,26100,-0.933131,261,0.40986082,9.536743e-07,0.52101845,28.493608,11.322226,[-0.033 -0.729 -0.009 -0.534 -1.007],100,0.0037675826,52.101845
-38.3489,0.0064170873,98.69931,72.35311,10.429739,100.0,70.82403,10778.728001832962,26.070868,0.0027221632,0.64170873,-0.43808746,434.69,1.0381099,4866155,-65.35224305877448,0.010381099,152.17715,26200,-0.8684387,262,0.42088658,-3.0517579e-06,0.034989826,1.4119502,1.0808551,[-0.032 -0.73  -0.001 -0.541 -1.009],100,0.27221632,3.4989827
-35.141716,0.00547303,98.688354,77.13679,9.439746,100.0,78.77081,10830.983955144882,18.503696,0.0028854136,0.547303,-0.9311287,427.55,1.0052861,4908910,-66.62327834439384,0.01005286,79.92665,26300,-0.7505036,263,0.42119697,4.196167e-07,0.038474083,1.2695057,0.38870448,[-0.033 -0.736 -0.003 -0.545 -0.998],100,0.28854138,3.8474085
-37.88498,0.009017835,98.69446,52.16678,11.36486,100.0,46.89665,10882.575881242752,21.00002,0.0006339755,0.9017836,-0.6833316,429.85,0.9417476,4951895,-65.66792185962004,0.009417475,134.18243,26400,-0.84163415,264,0.43032396,1.5640259e-06,0.05835906,2.1323485,1.1607279,[-0.031 -0.736 -0.003 -0.543 -0.998],100,0.06339755,5.835906
-36.097847,0.0042711543,98.698715,84.73591,8.655753,100.0,86.28579,10935.93186879158,23.251234,0.0027899968,0.42711547,-0.94209504,454.5,1.0063372,4997345,-68.468056824957,0.010063371,104.47027,26500,-0.77293813,265,0.43017557,-5.4359435e-07,0.025200529,1.1589394,0.35326472,[-0.034 -0.741 -0.003 -0.543 -0.989],100,0.2789997,2.520053
-38.877464,0.0073513994,98.692444,70.07051,10.575568,100.0,67.02737,10987.925149440765,20.333761,0.0019545995,0.73514,-0.5704309,440.36,1.1248331,5041381,-67.71697379624543,0.0112483315,186.7906,26600,-0.86573935,266,0.43070832,8.010864e-07,0.04481422,1.491928,1.0124587,[-0.039 -0.741 -0.004 -0.543 -0.989],100,0.19545995,4.4814224
-40.1719,0.0045376816,98.690674,83.64467,11.357758,100.0,81.927475,11039.115408420563,18.876593,0.0030666261,0.4537682,-0.80210435,434.84,1.0261796,5084865,-67.25351767849237,0.0102617955,170.10216,26700,-0.90835273,267,0.42694446,2.2888185e-06,0.025642196,1.2205918,0.6772983,[-3.445e-02 -7.369e-01 -4.522e-04 -5.423e-01 -9.882e-01],100,0.30666262,2.5642197
-38.351418,0.024657575,98.70082,20.224266,10.079784,100.0,20.758326,11092.180316448212,22.41727,0.00014702902,2.4657574,1.9128714,446.32,1.2415133,5129497,-66.76608835842919,0.0124151325,956.11066,26800,-0.8514347,268,0.4301758,1.4686584e-06,0.22487055,4.817344,4.7187185,[-0.038 -0.742 -0.001 -0.545 -0.992],100,0.014702902,22.487055
-47.121033,0.0031661366,98.71681,90.35736,10.198669,100.0,90.76621,11146.722934246063,25.858797,0.0042252657,0.31661367,-1.4134088,452.85,0.9692006,5174782,-64.12051973710467,0.009692007,95.87823,26900,-1.1405263,269,0.43013817,-1.0490418e-06,0.021924343,1.1017315,0.2352525,[-2.860e-02 -7.283e-01 -7.545e-04 -5.372e-01 -9.888e-01],100,0.4225266,2.1924343
-38.557167,0.0055768844,98.720825,76.47139,8.909152,100.0,78.46019,11198.039509296417,14.618929,0.0023513115,0.5576885,-0.9535376,444.99,1.00541,5219281,-62.11561314478461,0.0100541,103.31648,27000,-0.8551,270,0.4326143,8.010864e-07,0.04234761,1.2745317,0.49743494,[-0.029 -0.728 -0.002 -0.537 -0.989],100,0.23513116,4.234761
-39.320057,0.0045503997,98.67671,84.74663,11.442081,100.0,84.28055,11249.454508066177,16.31587,0.0012097791,0.45503998,-0.8995843,419.73,1.0725751,5261254,-67.84686451529353,0.01072575,182.39883,27100,-0.8780544,271,0.42872262,-7.6293944e-08,0.030246915,1.1865134,0.5280901,[-3.229e-02 -7.231e-01 -4.216e-04 -5.346e-01 -9.864e-01],100,0.12097791,3.0246916
-38.587967,0.010891941,98.72652,47.931206,9.445457,100.0,42.496304,11304.462706565857,14.272837,0.0009182521,1.089194,0.38284636,447.19,1.0450228,5305973,-61.15094771700197,0.010450228,201.49089,27200,-0.857543,272,0.42738882,-1.9073487e-07,0.08137721,2.3531458,2.3559735,[-0.038 -0.719 -0.001 -0.533 -0.99 ],100,0.09182521,8.137721
-43.232777,0.01088328,98.710205,45.28653,11.489962,100.0,38.980816,11374.281673908234,19.828083,0.00023183871,1.0883281,-0.61626375,436.55,0.9901414,5349628,-63.25434057286565,0.009901414,459.84143,27300,-1.0137042,273,0.42303827,-3.8146972e-08,0.08537331,2.5653644,1.691899,[-0.032 -0.713  0.003 -0.53  -0.992],100,0.023183871,8.537332
-41.974514,0.06623484,98.632324,4.397522,13.886339,100.0,7.5450735,11420.601827144623,26.2706,2.5569936e-05,6.623485,4.883135,392.7,1.4205482,5388898,-72.19275340930136,0.014205483,9770.358,27400,-0.97611225,274,0.42705944,1.5258789e-07,0.66277474,13.253681,9.976827,[-0.029 -0.711  0.007 -0.531 -0.996],100,0.0025569936,66.27747
-37.854008,0.018031593,98.73688,25.348139,10.63659,100.0,23.307055,11480.746973991394,21.590271,0.000387949,1.8031592,0.4163623,450.04,1.0507195,5433902,-59.20676612024258,0.010507196,702.82465,27500,-0.83474135,275,0.4244583,-6.1035155e-07,0.1279495,4.2905464,3.0300093,[-3.958e-02 -7.169e-01  5.490e-04 -5.322e-01 -9.919e-01],100,0.0387949,12.7949505
-37.163193,0.02620511,98.71513,16.398783,10.277586,100.0,22.137423,11546.890630483627,18.702238,9.76916e-05,2.620511,0.18584943,435.85,1.1606079,5477487,-62.07960788260204,0.01160608,313.61832,27600,-0.81431544,276,0.42431864,-5.340576e-07,0.22694351,4.5172377,2.8187125,[-0.036 -0.712 -0.004 -0.528 -0.994],100,0.00976916,22.694351
-40.308285,0.00900502,98.64841,55.9232,13.273289,100.0,53.976696,11607.730036497116,24.278364,0.0011095376,0.90050215,-0.29695523,395.64,1.0143217,5517051,-69.55285166982678,0.010143216,174.86246,27700,-0.9192922,277,0.42075345,-1.4495849e-06,0.04788277,1.8526514,1.5318604,[-0.03  -0.717 -0.009 -0.529 -0.995],100,0.110953756,4.788277
-39.019073,0.58276707,98.716095,1.3820258,9.186894,100.0,0.106635824,11676.299027204514,17.533726,3.6149063e-07,58.276714,62.62328,443.87,6.8988247,5561438,-63.006728370587695,0.068988256,1051215.6,27800,-0.87988305,278,0.42241004,-7.6293946e-07,5.846953,937.7712,102.45271,[-0.027 -0.719 -0.006 -0.528 -0.998],100,3.6149064e-05,584.6953
-42.27693,0.007774873,98.656494,66.73411,13.633656,100.0,66.17992,11738.91376900673,23.779768,0.00075867,0.77748734,-0.38240826,394.47,1.1012037,5600885,-67.75092118280809,0.011012035,283.5562,27900,-0.98682094,279,0.42431656,2.2888183e-07,0.059338816,1.5110325,1.3498758,[-0.02  -0.704 -0.011 -0.526 -0.996],100,0.075867,5.9338818
-43.55143,0.6983591,98.638336,1.3299989,11.62692,100.0,0.23007712,11806.36240363121,19.265207,8.431997e-07,69.83591,22.519867,400.06,8.1079645,5640891,-72.34393485517016,0.08107965,294967.66,28000,-1.0273987,280,0.41996944,-1.1444092e-06,7.024746,434.63687,52.78513,[-0.028 -0.709 -0.015 -0.529 -0.995],100,8.4319974e-05,702.4746
-52.851646,0.0028642374,98.61783,92.606064,16.008493,100.0,92.38745,11884.143296480179,26.865654,0.0031481907,0.2864237,-1.6125036,362.88,1.0136559,5677179,-69.34166034120342,0.010136559,272.148,28100,-1.3417523,281,0.42037168,-1.5258789e-07,0.016956015,1.082398,0.22036254,[-0.027 -0.705 -0.012 -0.539 -0.999],100,0.31481907,1.6956016
-44.18761,0.012781123,98.57779,36.534813,15.1315,100.0,35.280857,11958.740199327469,21.80815,0.00047153464,1.2781123,0.3727219,346.86,0.9697386,5711865,-73.22311215699212,0.009697386,600.268,28200,-1.0525497,282,0.4218394,-4.5776366e-07,0.09020739,2.8343983,2.8524823,[-0.026 -0.704 -0.013 -0.54  -0.999],100,0.047153465,9.02074
-40.456295,0.0054496084,98.63898,78.60932,14.257241,100.0,72.347466,12044.897441387177,18.344406,0.0028501581,0.54496086,-0.7712462,383.91,1.0446961,5750256,-69.29915966642166,0.01044696,283.9271,28300,-0.9267036,283,0.42382798,6.1035155e-07,0.033710796,1.3822184,0.81420624,[-0.03  -0.708 -0.015 -0.537 -0.997],100,0.28501582,3.3710797
-40.11204,0.0055320445,98.52415,78.556946,13.377735,100.0,82.66354,12121.126174926758,26.79881,0.0026245196,0.5532045,-0.2246226,343.56,1.05885,5784612,-81.74312583253891,0.010588501,275.10355,28400,-0.9132401,284,0.417327,-1.5258789e-07,0.046556346,1.2097231,1.2459841,[-0.03  -0.707 -0.018 -0.537 -0.995],100,0.26245198,4.655635
-43.344666,0.013950146,98.589966,36.025585,14.065697,100.0,33.012978,12203.303669214249,31.90934,0.00029347336,1.3950145,-0.039191723,360.61,1.046842,5820673,-73.93197313465495,0.010468421,498.8999,28500,-1.0274951,285,0.41456223,2.670288e-07,0.082186304,3.0291119,2.4754264,[-0.031 -0.701 -0.017 -0.532 -1.002],100,0.029347336,8.218631
-40.509655,0.0063668857,98.63457,71.90501,12.615744,100.0,76.267235,12289.742400884628,18.965836,0.0018365282,0.6366886,-0.7228764,390.51,1.018573,5859724,-71.35111840012846,0.010185731,273.68658,28600,-0.93575966,286,0.4150871,-7.6293944e-08,0.040562995,1.311179,0.823333,[-0.036 -0.704 -0.016 -0.529 -1.004],100,0.18365282,4.0562997
-45.794582,0.051625308,98.52623,6.5742316,15.69087,100.0,5.812947,12365.80570936203,20.808699,5.3929285e-05,5.162531,3.6290736,346.65,1.3694677,5894389,-82.11612150755525,0.0136946775,11214.7705,28700,-1.1114011,287,0.41436914,-1.8310546e-06,0.5085192,17.202978,9.9604,[-0.029 -0.706 -0.017 -0.53  -1.004],100,0.0053929286,50.85192
-40.034203,0.021378625,98.704575,24.265902,10.219827,100.0,18.811296,12460.57854628563,20.529875,0.00013957056,2.1378627,1.0965352,435.1,1.2101307,5937899,-64.26968076433486,0.012101305,638.4645,28800,-0.9201045,288,0.41079363,-7.6293944e-08,0.14153615,5.3159547,4.1733446,[-0.03  -0.708 -0.012 -0.525 -1.005],100,0.013957057,14.153615
-39.90483,11.430632,98.64692,1.0141867,13.032838,100.0,0.0017920911,12547.536287546158,25.52573,5.2726903e-09,1143.0632,997.6561,391.03,115.70249,5977002,-69.03408194643447,1.1570251,173146750.0,28900,-0.9193684,289,0.4071797,-1.0299683e-06,114.890175,55800.734,1311.8691,[-0.024 -0.706 -0.012 -0.529 -1.008],100,5.2726904e-07,11489.018
-44.234413,0.05682069,98.58002,8.2331,15.169592,100.0,11.791849,12624.91157913208,21.877356,7.77637e-05,5.68207,1.5026441,346.81,1.7019436,6011683,-72.82624225098994,0.017019436,1697.0079,29000,-1.0672984,290,0.40361968,2.3651123e-06,0.4957136,8.480434,5.796506,[-0.029 -0.694 -0.008 -0.537 -1.012],100,0.0077763703,49.57136
-43.335144,0.0071732043,98.6561,70.56212,12.401615,100.0,68.96489,12709.531009197235,17.716377,0.001991033,0.71732044,-0.8717141,382.35,1.1105696,6049918,-65.74578693488975,0.011105695,198.50291,29100,-1.040886,291,0.4072273,-8.392334e-07,0.0489367,1.4500132,0.86770797,[-0.031 -0.7   -0.005 -0.535 -1.015],100,0.19910331,4.89367
