Weights,InitialReturnMean,InitialReturnMin,MeanEntropy,MeanIWNorm,InitialReturnStd,TimeElapsed,MeanIW,ESSRenyi,ReturnStepMax,InitialBound,Bound,StdIWNorm,MinIWNorm,J_sample_variance,StdIW,MaxIWNorm,EpisodesSoFar,EmpiricalD2,ESSClassic,EpLenMean,EpRewMean,MaxIW,MinIW,Iteration,TimestepsSoFar,InitialReturnMax,EpThisIter,ReturnMeanIW,ReturnStepMaxmin
[-5.958 -5.917  0.081 -4.928 12.016],4.196167e-06,-8.433975,13.541962,0.010959771,6.300526,9298.112226724625,1.0959773,7.401238,100.0,1343.0198,-1.4511225,0.016072117,0.00014287909,210.41718,1.6072116,0.116467655,22200,13.511253,31.74082,53.84,-139.2875579652138,11.646766,0.0142879095,222,3727340,18.23983,100,0.7837221,94.26288
[-5.958 -5.917  0.081 -4.928 12.122],-2.0217894e-06,-8.766113,13.646328,0.011566612,6.4757795,9305.199479818344,1.1566612,8.245167,100.0,1353.3016,-1.9175191,0.03019454,0.00018808797,335.3666,3.0194535,0.29165286,22300,12.128318,12.796453,52.84,-137.90464019330483,29.165285,0.018808797,223,3732624,26.834873,100,1.1976283,94.32062
[-5.958 -5.917  0.081 -4.928 12.228],6.790161e-06,-7.462784,13.749646,0.008728838,6.3950205,9312.906827449799,0.87288374,15.14008,100.0,1363.6868,-3.2944927,0.0069813593,0.00019665483,39.970734,0.69813603,0.04361456,22400,6.6049848,60.98727,53.2,-139.94139779447832,4.361456,0.019665483,224,3737944,28.383171,100,-0.8629855,94.02559
[-5.958 -5.917  0.081 -4.928 12.329],9.155273e-07,-8.652702,13.843449,0.00994298,6.620603,9320.655833005905,0.9942979,16.09622,100.0,1373.9882,-1.6312106,0.013341562,0.00066415395,117.15909,1.3341562,0.097310044,22500,6.2126384,35.708588,56.24,-141.80361292905644,9.731005,0.0664154,225,3743568,29.292156,100,0.8024954,94.54659
[-5.958 -5.917  0.081 -4.928 12.423],5.7983398e-06,-7.911339,13.954502,0.008947056,7.094039,9328.185487508774,0.89470565,8.780128,100.0,1383.4758,-2.0770104,0.015577249,0.00023054273,230.92863,1.557725,0.13979557,22600,11.389356,24.806225,49.96,-136.95144269357516,13.979558,0.023054274,226,3748564,26.071045,100,0.85581905,93.9618
[-5.958 -5.917  0.081 -4.928 12.537],3.2806397e-06,-8.43454,14.072309,0.010351259,6.3943367,9335.724366664886,1.0351259,6.232943,100.0,1394.856,-2.268375,0.015279113,0.00012404368,98.28179,1.5279114,0.10506123,22700,16.043785,31.458784,52.69,-138.20609190252213,10.506124,0.012404368,227,3753833,17.828339,100,0.11198735,94.03344
[-5.958 -5.917  0.081 -4.928 12.652],5.340576e-07,-8.152443,14.171582,0.012213621,6.928732,9343.296875715256,1.2213621,14.7705965,100.0,1406.2214,-2.4316297,0.013559647,0.00026154178,230.09375,1.3559647,0.076168515,22800,6.7702074,44.791634,56.88,-142.89528750801742,7.6168513,0.026154177,228,3759521,30.28189,100,0.19478148,94.22233
[-5.958 -5.917  0.081 -4.928 12.752],1.0681152e-06,-9.602867,14.265899,0.010377229,8.113444,9351.711623191833,1.0377228,15.053527,100.0,1416.2573,-3.1536915,0.015354751,0.0007321199,78.178444,1.535475,0.14687859,22900,6.6429615,31.353977,59.47,-143.25347086321503,14.68786,0.07321199,229,3765468,27.02626,100,-0.83178043,94.514244
[-5.958 -5.917  0.081 -4.928 12.848],6.8664554e-07,-8.228981,14.3593025,0.0105030965,7.4931917,9359.872618436813,1.0503098,17.497896,100.0,1425.6556,-2.1090288,0.014368763,0.00010718237,141.34572,1.4368763,0.1115495,23000,5.714973,34.824272,55.81,-140.8945316141096,11.15495,0.010718238,230,3771049,28.026154,100,0.12428284,94.20254
[-5.958 -5.917  0.081 -4.928 12.94 ],3.0899048e-06,-8.711662,14.453128,0.007836328,7.7044435,9367.641676902771,0.78363264,17.755941,100.0,1434.7008,-3.1063988,0.009711478,0.00014744057,53.43486,0.9711478,0.088998824,23100,5.631918,39.43469,52.65,-137.6472978488335,8.899882,0.014744058,231,3776314,36.88409,100,-0.18866307,93.981186
[-5.958 -5.917  0.081 -4.928 13.034],-3.7384034e-06,-8.084389,14.546593,0.010040862,7.0270495,9374.972241163254,1.0040861,19.493038,100.0,1444.4453,-2.9856496,0.009990829,0.00033658714,60.35993,0.9990829,0.06027845,23200,5.130037,50.24976,55.56,-142.0912678890861,6.027845,0.033658713,232,3781870,26.022713,100,-1.0209706,94.18832
[-5.958 -5.917  0.081 -4.928 13.127],1.9836425e-06,-8.045456,14.650659,0.010223666,6.8706813,9383.698549747467,1.0223666,8.212481,100.0,1453.9269,-2.2340796,0.013119265,0.00020149066,247.34937,1.3119265,0.09328767,23300,12.176589,37.783375,60.0,-144.67184766369405,9.328767,0.020149067,233,3787870,21.971931,100,0.32162002,94.76491
[-5.958 -5.917  0.081 -4.928 13.23 ],-6.1035155e-07,-8.346504,14.760075,0.008719609,7.051407,9391.426716089249,0.8719609,8.948894,100.0,1464.0897,-2.8644464,0.0152283255,0.00013078479,134.29669,1.5228326,0.13699785,23400,11.174566,24.690903,53.89,-138.66361567449863,13.699785,0.013078479,234,3793259,29.286472,100,0.39888474,93.97259
[-5.958 -5.917  0.081 -4.928 13.339],-4.5013426e-06,-8.054832,14.854124,0.009903487,7.33669,9398.727449893951,0.9903488,8.057406,100.0,1475.2532,-3.324522,0.0097873695,0.0008443083,93.13632,0.97873694,0.061016683,23500,12.410942,50.589695,53.52,-139.20839511866933,6.1016684,0.08443083,235,3798611,22.627686,100,-0.66734016,94.09243
[-5.958 -5.917  0.081 -4.928 13.434],5.645752e-06,-7.696541,14.963296,0.011800728,6.0841455,9406.549490690231,1.1800728,8.925154,100.0,1484.7019,-3.846434,0.025600884,0.00019373768,104.93276,2.5600884,0.1802882,23600,11.2042885,17.524067,55.47,-141.7265349461162,18.02882,0.019373769,236,3804158,21.315384,100,-1.4681481,94.40059
[-5.958 -5.917  0.081 -4.928 13.542],4.8065185e-06,-9.035133,15.061156,0.008701336,7.000862,9414.242246866226,0.8701336,11.565494,100.0,1495.5513,-1.9169297,0.008624265,5.555873e-05,107.73346,0.8624265,0.058751352,23700,8.64641,50.44483,57.91,-142.20029395783627,5.8751354,0.005555873,237,3809949,23.350166,100,0.3717584,94.52695
[-5.958 -5.917  0.081 -4.928 13.64 ],-8.392334e-06,-8.748444,15.166553,0.008964016,7.174322,9421.442991018295,0.8964016,14.2398615,100.0,1505.0492,-3.5687084,0.008197498,7.449328e-05,51.5876,0.8197498,0.04344817,23800,7.02254,54.457592,50.72,-136.84298101204683,4.344817,0.0074493275,238,3815021,31.992676,100,-0.7426809,94.11134
[-5.958 -5.917  0.081 -4.928 13.746],-2.670288e-06,-7.983513,15.264284,0.008787883,7.3895164,9429.799614906311,0.8787883,17.622305,100.0,1515.2888,-4.230503,0.008119909,0.00028262206,73.832245,0.81199086,0.052991543,23900,5.6746264,53.94454,54.98,-140.90609536518664,5.2991543,0.028262207,239,3820519,40.994987,100,-0.9752993,94.28911
[-5.958 -5.917  0.081 -4.928 13.843],8.087158e-06,-7.6609726,15.358041,0.009613324,6.979813,9437.154254674911,0.9613325,12.19678,100.0,1525.6073,-3.6110907,0.0111616235,0.00028875584,83.62779,1.1161623,0.05729287,24000,8.198885,42.588444,55.29,-142.07770331710958,5.729287,0.028875586,240,3826048,24.63446,100,-1.2598385,94.21634
[-5.958 -5.917  0.081 -4.928 13.937],3.967285e-06,-8.790451,15.452856,0.008400022,6.9733615,9445.311029672623,0.8400021,13.822763,100.0,1534.9805,-3.556982,0.009603055,0.00027432956,83.910286,0.9603055,0.067288324,24100,7.234443,43.34733,57.31,-142.32921780292543,6.7288322,0.027432956,241,3831779,24.708527,100,-1.3417046,94.423515
[-5.958 -5.917  0.081 -4.928 14.033],1.2130738e-05,-7.0026093,15.557235,0.012444031,5.4628,9452.217856407166,1.2444031,4.644007,100.0,1544.7943,0.69819736,0.024758,0.000275813,1101.4362,2.4758,0.19875762,24200,21.533127,20.168192,48.88,-137.216827947051,19.875763,0.027581302,242,3836667,14.742012,100,2.978482,93.72237
[-5.958 -5.917  0.081 -4.928 14.136],-2.5939942e-06,-7.2245407,15.644629,0.011284883,6.9676485,9459.72447180748,1.1284884,23.4714,100.0,1554.4004,-3.1611407,0.012040086,0.00050160714,108.574585,1.2040087,0.07354902,24300,4.2605042,46.765648,53.94,-140.4381975441752,7.3549023,0.050160713,243,3842061,39.69274,100,-0.43014902,94.225235
[-5.958 -5.917  0.081 -4.928 14.226],-4.6920777e-06,-9.695618,15.745041,0.00960998,8.333205,9467.162535429,0.960998,16.797915,100.0,1563.506,-3.196537,0.009176349,0.00032196858,79.74988,0.9176348,0.053320747,24400,5.95312,52.30701,57.08,-140.82593776636878,5.3320746,0.032196857,244,3847769,28.708317,100,-0.86168814,94.3704
[-5.958 -5.917  0.081 -4.928 14.324],6.4849854e-07,-7.4019623,15.828045,0.008361728,8.28808,9474.050747394562,0.8361729,31.174301,100.0,1572.9667,-3.976619,0.005315087,0.0004159179,27.635437,0.53150874,0.024746107,24500,3.2077703,71.22284,51.09,-136.7321600377815,2.4746108,0.04159179,245,3852878,46.12574,100,-1.2228737,93.64744
[-5.958 -5.917  0.081 -4.928 14.408],-1.0681152e-05,-7.141609,15.937746,0.009403881,7.022974,9481.605118513107,0.940388,9.251282,100.0,1582.0614,-2.8174415,0.014788938,0.00013558014,57.95616,1.478894,0.119558215,24600,10.809313,28.791866,50.25,-137.76110359656596,11.955822,0.013558014,246,3857903,22.291924,100,-0.37443078,93.902504
[-5.958 -5.917  0.081 -4.928 14.52 ],1.9073486e-06,-9.037514,16.041843,0.011191564,8.236818,9489.373599529266,1.1191564,10.607917,100.0,1592.8442,0.47890306,0.019505026,0.0007306565,543.9512,1.9505025,0.17976645,24700,9.426922,24.768013,52.74,-137.87968109412157,17.976645,0.07306565,247,3863177,27.9138,100,3.3357217,94.09559
[-5.958 -5.917  0.081 -4.928 14.621],-1.8310546e-06,-8.433449,16.135626,0.00808788,7.3795385,9497.246356725693,0.80878806,10.100337,100.0,1603.2969,-4.6533017,0.0068132705,0.00045667015,33.556282,0.68132704,0.0394154,24800,9.90066,58.49164,58.12,-142.51484540560074,3.9415402,0.045667015,248,3868989,26.622696,100,-1.8609967,94.32538
[-5.958 -5.917  0.081 -4.928 14.715],-5.8746336e-06,-9.331177,16.233114,0.010485158,7.4986663,9504.28844332695,1.0485158,11.667986,100.0,1612.754,-2.704921,0.011349707,0.0009773126,178.43813,1.1349707,0.07525851,24900,8.570459,46.046707,53.46,-138.03852539508208,7.5258512,0.097731255,249,3874335,24.25705,100,-0.337809,94.10391
[-5.958 -5.917  0.081 -4.928 14.812],4.653931e-06,-8.291,16.342575,0.0077245687,6.383695,9511.915584802628,0.7724569,8.503297,100.0,1622.5356,-3.022554,0.0066049905,0.00022460509,32.11006,0.660499,0.043352436,25000,11.760145,57.765675,54.63,-140.0807854350036,4.3352437,0.02246051,250,3879798,23.27462,100,-0.36202702,94.35107
[-5.958 -5.917  0.081 -4.928 14.922],-2.3269654e-06,-8.272995,16.436258,0.011707547,7.8320255,9519.510023593903,1.1707547,18.75752,100.0,1633.0543,-2.1174018,0.020169722,0.0004841417,233.81665,2.0169723,0.16952442,25100,5.331195,25.201435,54.76,-139.82020486071286,16.952442,0.04841417,251,3885274,36.098804,100,0.66092855,94.15662
[-5.958 -5.917  0.081 -4.928 15.015],9.155273e-07,-8.735695,16.561323,0.020011853,8.296599,9526.70549583435,2.0011857,2.5293486,100.0,1642.8624,10.988979,0.08339461,0.00018463533,13685.85,8.339461,0.6128095,25200,39.53587,5.4448266,52.7,-137.52568375253614,61.28095,0.018463533,252,3890544,22.902267,100,15.789108,93.90371
[-5.958 -5.917  0.081 -4.928 15.14 ],7.095337e-06,-9.181831,16.65133,0.0110160895,8.114921,9535.683489322662,1.101609,17.59399,100.0,1654.909,-3.8493366,0.011688673,0.00049586914,150.0109,1.1688673,0.08324552,25300,5.6837587,47.04029,60.97,-145.04681295569878,8.324553,0.049586914,253,3896641,36.69763,100,-0.93302023,94.30638
[-5.958 -5.917  0.081 -4.928 15.23 ],1.5258789e-06,-6.7667465,16.761656,0.0112285735,5.998719,9543.229440450668,1.1228573,7.53911,100.0,1664.5459,-2.355642,0.031244388,8.673901e-05,39.443424,3.124439,0.308836,25400,13.264165,11.438057,51.94,-139.31904238179422,30.883602,0.008673902,254,3901835,17.61621,100,-0.21703386,94.16218
[-5.958 -5.917  0.081 -4.928 15.341],-2.9754638e-06,-8.861679,16.8603,0.008822444,8.0108185,9550.551013469696,0.8822446,13.875717,100.0,1675.3073,-3.8526535,0.015760794,0.00017359795,45.534615,1.5760794,0.15399204,25500,7.206835,23.858503,52.61,-137.84407232621382,15.399205,0.017359795,255,3907096,25.747208,100,-1.5486605,94.016495
[-5.958 -5.917  0.081 -4.928 15.443],9.918213e-07,-8.740074,16.953428,0.009171585,8.26579,9557.602774620056,0.9171586,15.718778,100.0,1685.0326,-2.7269876,0.008550299,0.00023924255,102.98996,0.85502994,0.058627207,25600,6.361818,53.501446,54.45,-139.34328987729796,5.862721,0.023924256,256,3912541,29.923317,100,-0.21117026,94.21492
[-5.958 -5.917  0.081 -4.928 15.536],-5.569458e-06,-7.051712,17.047781,0.010647067,6.401794,9564.710087299347,1.0647067,14.73413,100.0,1694.6312,-2.2703876,0.010455279,0.00022879946,83.60762,1.0455278,0.05850355,25700,6.7869635,50.908775,53.52,-140.78344637507115,5.850355,0.022879947,257,3917893,21.345192,100,-0.41678515,94.181915
[-5.958 -5.917  0.081 -4.928 15.63 ],-1.1825562e-06,-7.7288055,17.159843,0.010390439,6.887748,9571.573721170425,1.0390439,11.25873,100.0,1703.8649,-4.0407553,0.012293385,0.00035981616,88.10139,1.2293384,0.07111789,25800,8.881996,41.669624,51.33,-137.1965324286185,7.111789,0.035981618,258,3923026,27.396019,100,-1.3191725,94.108505
[-5.958 -5.917  0.081 -4.928 15.741],5.7983398e-06,-9.220215,17.260883,0.009860902,7.4203877,9578.969622373581,0.9860904,18.938816,100.0,1715.1279,-2.5829563,0.010212244,0.00022575766,67.09525,1.0212244,0.058455367,25900,5.280161,48.25025,53.38,-137.92157423616075,5.8455367,0.022575766,259,3928364,25.692017,100,-0.6150676,94.12917
[-5.958 -5.917  0.081 -4.928 15.839],1.6784668e-06,-8.179764,17.373821,0.009374022,6.7198553,9586.8206012249,0.937402,8.187968,100.0,1725.2638,-1.9463313,0.010691294,0.0002098501,67.889015,1.0691293,0.060789995,26000,12.213042,43.463234,54.29,-140.9634147689886,6.0789995,0.020985011,260,3933793,24.737106,100,0.93530774,94.2599
[-5.958 -5.917  0.081 -4.928 15.952],-6.1416627e-06,-7.2629166,17.452845,0.010042016,7.371933,9594.547273397446,1.0042018,26.623615,100.0,1736.395,-3.1119576,0.010346283,0.00022713716,61.849876,1.0346284,0.08214366,26100,3.756064,48.507973,54.65,-140.66840568362616,8.214366,0.022713717,261,3939258,29.612888,100,-1.1989088,93.9463
[-5.958 -5.917  0.081 -4.928 16.033],1.0681152e-06,-9.000389,17.543095,0.009335774,7.493987,9602.756561994553,0.93357736,19.26408,100.0,1744.1832,-2.3208542,0.008662351,0.0005217073,131.61566,0.86623526,0.04223452,26200,5.191008,53.736385,58.86,-143.39164236702857,4.223452,0.052170727,262,3945144,33.035446,100,0.1880542,94.38873
[-5.958 -5.917  0.081 -4.928 16.122],-1.9073486e-06,-8.682808,17.635983,0.008746429,6.7077513,9610.046216726303,0.874643,19.478493,100.0,1753.4342,-1.9775934,0.008935606,0.0007252118,62.872177,0.89356065,0.072461106,26300,5.1338673,48.93025,54.81,-140.649792940054,7.246111,0.07252118,263,3950625,26.259033,100,0.0056672394,94.478516
[-5.958 -5.917  0.081 -4.928 16.214],4.9591063e-06,-8.2636795,17.733494,0.012486075,6.209128,9617.144461154938,1.2486075,14.160758,100.0,1762.8231,-2.276919,0.019720964,0.00011552586,215.04411,1.9720964,0.14027555,26400,7.061769,28.61541,52.06,-137.97716672618128,14.027555,0.011552586,264,3955831,23.254265,100,-0.21705692,94.05482
[-5.958 -5.917  0.081 -4.928 16.313],-2.5177003e-06,-7.94252,17.85479,0.009942,6.6392503,9624.230115175247,0.9942,7.0589476,100.0,1772.6337,-4.0683985,0.014166833,4.6561872e-05,140.76947,1.4166834,0.07723367,26500,14.166418,32.998108,47.92,-134.56817867839746,7.7233677,0.0046561873,265,3960623,21.470367,100,-1.3747046,93.81683
[-5.958 -5.917  0.081 -4.928 16.433],3.2043456e-06,-8.639778,17.948565,0.0072510513,7.747,9632.560242891312,0.72510505,11.381537,100.0,1784.578,-3.7451725,0.0075964667,0.00031572426,23.405048,0.75964665,0.06475481,26600,8.7861595,47.67483,58.41,-143.32229725623827,6.475481,0.031572428,266,3966464,27.029282,100,-1.0745484,94.19183
[-5.958 -5.917  0.081 -4.928 16.527],-3.6239624e-06,-8.969498,18.030327,0.008041985,7.742939,9640.654657125473,0.8041986,25.011492,100.0,1793.736,-3.0705907,0.0055511305,0.00031038746,57.49114,0.5551131,0.026954208,26700,3.9981623,67.729065,61.52,-144.8405869887172,2.6954207,0.031038748,267,3972616,33.615856,100,-0.83004856,94.48479
[-5.958 -5.917  0.081 -4.928 16.609],-2.2888183e-07,-8.360832,18.12134,0.007745851,7.3515086,9648.823808670044,0.7745851,17.23534,100.0,1802.0144,-3.5872374,0.0064501907,0.0002746421,21.096907,0.6450191,0.041902013,26800,5.8020325,59.051502,57.5,-142.23810945723412,4.1902013,0.027464211,268,3978366,30.55104,100,-1.1342528,94.53396
[-5.958 -5.917  0.081 -4.928 16.701],-7.6293944e-08,-9.276154,18.202003,0.01032995,8.490431,9656.361864805222,1.0329951,26.96758,100.0,1810.5717,-3.0106337,0.0076741013,0.00015553206,72.82338,0.76741016,0.04075957,26900,3.708156,64.43723,56.76,-140.51267015134852,4.0759573,0.015553207,269,3984042,46.870377,100,-0.002090931,94.205055
[-5.958 -5.917  0.081 -4.928 16.78 ],-5.340576e-06,-8.282982,18.308865,0.01166966,7.0271964,9663.971574306488,1.166966,13.049127,100.0,1819.2369,-2.3166394,0.019155515,0.0004154624,297.2085,1.9155519,0.14543873,27000,7.663348,27.067575,52.65,-138.76775508455404,14.543873,0.04154624,270,3989307,28.901688,100,0.35028827,94.21
[-5.958 -5.917  0.081 -4.928 16.888],-8.7738035e-06,-9.381615,18.417635,0.015238824,8.439245,9671.737699985504,1.5238823,5.401133,100.0,1829.9231,5.447255,0.06535112,0.00020258951,9147.567,6.5351124,0.65790015,27100,18.514633,5.157056,56.25,-138.88572629084186,65.790016,0.020258952,271,3994932,28.900898,100,9.592476,94.18263
[-5.958 -5.917  0.081 -4.928 16.996],-4.234314e-06,-8.296165,18.530407,0.010207513,7.851803,9679.49611377716,1.0207514,5.844077,100.0,1840.7688,-0.088927746,0.024342252,6.3726715e-05,1806.5052,2.4342253,0.23786697,27200,17.111341,14.954439,56.35,-141.92079732901544,23.786697,0.0063726716,272,4000567,29.84208,100,4.025883,94.03675
[-5.958 -5.917  0.081 -4.928 17.11 ],8.69751e-06,-9.302834,18.620613,0.0093745915,8.282082,9686.872077226639,0.9374592,18.304422,100.0,1851.8391,-3.8674822,0.008547279,4.758884e-05,75.91546,0.8547279,0.060764488,27300,5.4631605,54.606396,53.62,-137.32917957177665,6.076449,0.004758884,273,4005929,36.04686,100,-1.0590227,93.877914
[-5.958 -5.917  0.081 -4.928 17.199],-3.4332274e-06,-7.2149887,18.718493,0.0105485795,6.5713887,9693.268027305603,1.054858,19.274096,100.0,1861.1997,-1.5045445,0.009734727,0.0014890374,179.42111,0.9734727,0.05658366,27400,5.188311,54.005974,46.06,-133.23434277666874,5.658366,0.14890374,274,4010535,25.84642,100,0.4578763,93.57664
[-5.958 -5.917  0.081 -4.928 17.298],2.8991699e-06,-7.32872,18.812498,0.009826971,5.797621,9700.19900393486,0.9826971,12.26956,100.0,1871.1493,-1.3970475,0.014237422,0.0004162032,51.8954,1.4237422,0.11182547,27500,8.150251,32.26793,50.14,-137.4902637256866,11.182548,0.04162032,275,4015549,20.997314,100,0.6011021,93.88566
[-5.958 -5.917  0.081 -4.928 17.393],5.607605e-06,-8.839897,18.917545,0.011888388,7.9530835,9709.123120546341,1.1888386,7.1670685,100.0,1880.3269,-0.24927783,0.034962017,0.0003153397,863.6093,3.4962013,0.33350426,27600,13.952706,10.364166,60.91,-144.78193193409638,33.350426,0.03153397,276,4021640,27.686832,100,3.1980395,94.24664
[-5.958 -5.917  0.081 -4.928 17.495],3.2806397e-06,-8.218506,19.014612,0.010334083,6.573139,9717.004518270493,1.0334084,13.985093,100.0,1890.722,-3.1085587,0.014996119,0.00058360724,95.155106,1.4996119,0.11231712,27700,7.1504707,32.197987,56.92,-142.97047158907307,11.231712,0.058360726,277,4027332,30.97509,100,-0.34760797,94.47708
[-5.958 -5.917  0.081 -4.928 17.594],1.1901855e-05,-8.50737,19.10509,0.011135573,7.589529,9724.042096614838,1.1135573,20.90198,100.0,1900.2726,-2.750471,0.015340469,0.00010460628,76.51619,1.5340469,0.121559404,27800,4.784236,34.508846,53.98,-140.16616947529917,12.155941,0.010460628,278,4032730,35.659195,100,-0.15057164,94.11038
[-5.958 -5.917  0.081 -4.928 17.683],4.9209593e-06,-9.037407,19.186495,0.009537457,7.881832,9732.276308059692,0.95374566,25.508938,100.0,1909.3667,-3.4431238,0.008311223,0.0005807047,77.540054,0.8311225,0.061510317,27900,3.9201946,56.83787,59.97,-144.2009051039625,6.151032,0.058070473,279,4038727,34.26617,100,-1.181616,94.55318
[-5.958 -5.917  0.081 -4.928 17.765],2.2506713e-06,-10.449791,19.27705,0.008331767,9.650376,9740.416574954987,0.83317673,18.379562,100.0,1917.3726,-3.5455115,0.0092872,0.00067175215,114.461105,0.92872006,0.060580485,28000,5.440826,44.593143,60.58,-142.13336305790196,6.0580487,0.06717522,280,4044785,38.311047,100,-0.5667538,94.43496
[-5.958 -5.917  0.081 -4.928 17.855],-6.1035157e-06,-9.952934,19.386412,0.011906838,8.337443,9748.099139928818,1.190684,6.4598236,100.0,1926.5487,0.67026186,0.04125987,0.00019045577,4313.4272,4.1259866,0.41195711,28100,15.480299,7.687708,57.92,-141.83497873019417,41.195713,0.019045578,281,4050577,34.6884,100,5.219647,94.253235
[-5.958 -5.917  0.081 -4.928 17.964],-2.5939942e-06,-8.520142,19.467701,0.0143383015,7.386112,9756.298760414124,1.4338301,32.665276,100.0,1937.7128,-3.0910406,0.019853419,0.00062185485,170.44717,1.9853418,0.13062057,28200,3.0613549,34.27904,51.8,-137.63255328039602,13.0620575,0.062185485,282,4055757,27.85006,100,-1.4667577,94.085396
[-5.958 -5.917  0.081 -4.928 18.046],1.8310546e-06,-7.29438,19.574936,0.00797318,5.1741085,9763.299966335297,0.7973181,9.851836,100.0,1946.0396,-2.4326108,0.00788629,0.00038608458,25.011852,0.788629,0.04795484,28300,10.150392,50.54787,51.12,-138.80583427546117,4.795484,0.038608458,283,4060869,21.917328,100,-0.10501392,94.10446
[-5.958 -5.917  0.081 -4.928 18.155],-5.683899e-06,-8.030464,19.68646,0.010950528,6.778933,9770.34141612053,1.095053,12.582134,100.0,1956.3224,-4.5247393,0.013786927,6.335731e-05,82.39002,1.3786927,0.07280121,28400,7.9477773,38.682777,48.97,-135.5299598131306,7.280121,0.0063357307,284,4065766,35.138676,100,-1.2226639,93.70204
[-5.958 -5.917  0.081 -4.928 18.265],-1.8310546e-06,-8.724304,19.78099,0.007873025,6.926887,9777.928317308426,0.78730255,14.7793665,100.0,1967.8293,-3.3235893,0.007905215,0.0005953313,53.857124,0.79052156,0.057927158,28500,6.76619,49.795998,54.45,-139.35709582191745,5.792716,0.05953313,285,4071211,24.49887,100,-1.1993821,93.884926
[-5.958 -5.917  0.081 -4.928 18.36 ],2.2888183e-07,-8.400856,19.889599,0.007512089,7.616887,9785.423763751984,0.75120896,9.831602,100.0,1976.9708,-4.734151,0.007956739,0.00024014182,23.393751,0.79567385,0.06405877,28600,10.171282,47.127884,51.2,-137.0761908186688,6.405877,0.024014182,286,4076331,33.849014,100,-1.1357243,94.0435
[-5.958 -5.917  0.081 -4.928 18.468],2.3651123e-06,-9.423447,19.999937,0.007830396,7.821946,9793.534627199173,0.7830397,5.4282975,100.0,1988.1415,-3.144446,0.010575593,0.00012319497,105.22188,1.0575594,0.062353007,28700,18.421982,35.409863,56.88,-141.86312095581317,6.235301,0.012319498,287,4082019,24.551498,100,0.36812365,94.2456
[-5.958 -5.917  0.081 -4.928 18.58 ],4.9591063e-06,-7.9563828,20.089926,0.010150127,7.7508597,9801.399546384811,1.0150127,19.92495,100.0,1998.8392,-2.8999155,0.013306736,0.00030987876,79.9962,1.3306738,0.089841954,28800,5.018833,36.782284,56.77,-142.91702038642956,8.984196,0.030987876,288,4087696,34.63432,100,-0.3135684,94.59371
[-5.958 -5.917  0.081 -4.928 18.669],-4.5776366e-07,-8.20298,20.199081,0.009986128,6.8930373,9808.764339447021,0.99861276,8.763449,100.0,2008.0514,-4.3748693,0.014919197,0.00018075689,31.426992,1.4919199,0.12572636,28900,11.411033,30.940466,53.04,-138.73965505709418,12.572637,0.01807569,289,4093000,28.233131,100,-1.1957977,93.845314
[-5.958 -5.917  0.081 -4.928 18.777],3.0517577e-07,-8.963005,20.296925,0.008689462,7.0416784,9816.913766384125,0.8689463,10.230698,100.0,2019.1307,-2.4939117,0.008208336,0.00010116825,94.71993,0.8208336,0.051336873,29000,9.774505,52.844967,57.07,-141.30271073985844,5.1336875,0.010116825,290,4098707,23.322662,100,-0.06336334,94.142685
[-5.958 -5.917  0.081 -4.928 18.879],2.670288e-06,-7.8515015,20.378769,0.009658218,7.0583196,9823.635069131851,0.96582186,25.869137,100.0,2028.7732,-2.9397554,0.010624457,0.0007931541,62.266888,1.0624458,0.09759639,29100,3.8656104,45.246918,50.83,-137.2462354185977,9.75964,0.07931542,291,4103790,27.578537,100,-1.1323357,93.98296
[-5.958 -5.917  0.081 -4.928 18.962],-3.8146973e-07,-7.7209473,20.484388,0.009933181,6.7421155,9830.864634752274,0.993318,12.757424,100.0,2037.2058,-1.0302058,0.0097496305,0.00054705644,171.41101,0.97496307,0.046891794,29200,7.838573,50.93245,54.33,-140.7113647340168,4.6891794,0.054705642,292,4109223,20.132858,100,0.8486899,94.07935
[-5.958 -5.917  0.081 -4.928 19.066],2.3269654e-06,-9.30175,20.592815,0.010636397,7.6798353,9839.10925936699,1.0636395,7.477512,100.0,2047.4363,-4.6017537,0.014903914,0.00021000305,91.488556,1.4903914,0.09787714,29300,13.373432,33.744877,57.23,-141.19277814311988,9.787714,0.021000305,293,4114946,30.074253,100,-0.93573177,94.261215
[-5.958 -5.917  0.081 -4.928 19.172],1.5258789e-07,-6.9052353,20.675592,0.010985688,7.112433,9847.064391613007,1.0985689,18.991863,100.0,2058.496,-2.1167884,0.015031478,0.0005045529,80.761086,1.503148,0.111279726,29400,5.265413,34.816696,54.88,-141.39724225208718,11.127973,0.05045529,294,4120434,23.5652,100,-0.31432635,94.04691
[-5.958 -5.917  0.081 -4.928 19.259],3.8146973e-06,-9.047272,20.777319,0.009465172,7.8736033,9854.83134508133,0.9465172,17.091297,100.0,2066.7422,-2.9270697,0.011370471,0.0007679585,115.04528,1.137047,0.09126268,29500,5.850931,40.93142,55.07,-140.093239721174,9.126268,0.07679585,295,4125941,24.512077,100,-0.9506855,94.02411
