InitialReturnMean,EpisodesSoFar,J_sample_variance,StdIWNorm,ReturnStepMaxmin,TimestepsSoFar,ESSClassic,EpRewMean,ReturnStepMax,EpThisIter,MeanIW,StdIW,MinIWNorm,InitialReturnStd,MaxIWNorm,Iteration,InitialBound,InitialReturnMin,TimeElapsed,EpLenMean,Weights,ESSRenyi,Bound,MeanIWNorm,EntropyCoefficient,EmpiricalD2,ReturnMeanIW,InitialReturnMax,MeanEntropy,MinIW,MaxIW
7.3242186e-06,14500,13382.505,0.02498162,88.04264,273082,18.572361,-106.64214290462183,100.0,100,1.1930763,2.4981618,0.00018096852,8.568832,0.25203732,145,-1.5260513,-6.0846786,1542.5908603668213,19.05,[-0.577  0.578  0.306 -1.106 -1.166],30.951115,8.356732,0.011930761,,3.2309015,11.099778,45.781754,0.24413957,0.018096853,25.203733
1.0261536e-05,14600,340.62003,0.013009315,87.47344,274891,41.172123,-106.6689609933339,100.0,100,1.0883398,1.3009316,0.001374111,5.1796675,0.08421777,146,-0.9263884,-5.883957,1552.5729315280914,18.09,[-0.561  0.575  0.293 -1.119 -1.175],51.718994,0.75351083,0.010883398,,1.9335257,2.0416799,27.791958,0.2626228,0.1374111,8.421778
6.027222e-06,14700,49534.535,0.05178408,88.21509,276828,9.825145,-106.83786617877239,100.0,100,1.7093186,5.178408,9.468193e-05,9.457101,0.4574989,147,-1.6667222,-6.2508926,1563.2790801525116,19.37,[-0.529  0.571  0.293 -1.13  -1.156],5.9066057,22.152775,0.017093187,,16.930197,29.010748,50.001846,0.26220226,0.009468193,45.749893
-3.8146973e-07,14800,253.3727,0.0033937746,87.242744,278603,89.64598,-106.55271733351856,100.0,100,0.99860567,0.3393775,0.0011029675,7.257068,0.032493487,148,-1.5952337,-5.364212,1573.8368468284607,17.75,[-0.531  0.555  0.296 -1.144 -1.157],83.48087,-0.94049805,0.009986057,,1.1978792,0.8054475,47.856995,0.26171514,0.110296756,3.2493486
4.4250487e-06,14900,50247.863,0.08823836,88.44224,280575,3.6381469,-106.45822611527801,100.0,100,1.7145298,8.823837,3.7230355e-05,9.010424,0.8913103,149,-1.4416411,-6.9229584,1584.319678068161,19.72,[-0.549  0.562  0.288 -1.143 -1.157],2.770209,13.38863,0.017145298,,36.09836,22.050312,43.249367,0.25610474,0.0037230356,89.13103
5.0735475e-06,15000,755.98303,0.008194397,86.54582,282290,61.403603,-106.80039578016022,100.0,100,1.0335716,0.81943977,0.0024527917,5.543799,0.06390927,150,-1.4224696,-4.723007,1592.0775861740112,17.15,[-0.542  0.551  0.309 -1.154 -1.163],67.83897,0.31223202,0.010335716,,1.474079,2.0392818,42.674236,0.24220783,0.24527918,6.3909273
7.743835e-06,15100,3936.79,0.028953021,88.34198,284246,13.676539,-106.70485467083056,100.0,100,1.1524379,2.895302,0.000116041745,7.860469,0.27123997,151,-1.3255435,-6.7811584,1602.1585085391998,19.56,[-0.56   0.569  0.308 -1.153 -1.177],16.539436,4.2244377,0.011524379,,6.0461555,7.4838266,39.766537,0.23331805,0.011604175,27.123997
9.765625e-06,15200,4100719.8,0.53805244,89.970215,286555,1.3858094,-106.94945062715855,100.0,100,6.378325,53.80525,1.2935044e-05,11.181323,5.4138274,152,-1.3716029,-8.380409,1613.4627425670624,23.09,[-0.549  0.577  0.324 -1.159 -1.186],0.13584638,167.13818,0.06378324,,736.1256,204.35228,41.148373,0.2512369,0.0012935044,541.38275
-3.1661987e-06,15300,1844.1923,0.017225036,88.04242,288460,33.356174,-106.76370163573651,100.0,100,1.2186202,1.7225038,0.00038011002,7.896325,0.11886125,153,-1.229898,-5.929199,1623.3255879878998,19.05,[-0.557  0.596  0.31  -1.172 -1.168],30.018053,2.9032884,0.012186203,,3.3313286,5.148083,36.89684,0.26507547,0.038011003,11.886126
-3.0517579e-06,15400,11424946.0,0.70021117,87.87654,290338,1.2350779,-106.72569726331561,100.0,100,7.8302355,70.02112,5.300637e-07,8.116781,7.044443,154,-1.5993538,-6.067009,1632.855360507965,18.78,[-0.58   0.594  0.324 -1.175 -1.154],0.13966773,294.01535,0.07830235,,715.985,336.8106,47.980522,0.27165574,5.300637e-05,704.44434
-7.6293946e-07,15500,3014.3188,0.017337814,87.22858,292109,28.679287,-106.4717158905843,100.0,100,1.0994378,1.7337815,0.0011541863,5.4213824,0.16763683,155,-1.0856072,-5.9122086,1642.7294371128082,17.71,[-0.575  0.615  0.307 -1.185 -1.147],44.631332,3.626614,0.010994378,,2.2405784,5.2516108,32.56819,0.25422436,0.115418635,16.763683
6.1035155e-07,15600,339.0944,0.009616152,87.893196,293985,59.03869,-106.4742135379812,100.0,100,1.1544703,0.9616152,0.001296981,8.066514,0.049116783,156,-1.5240104,-6.9163437,1651.9581027030945,18.76,[-0.539  0.594  0.3   -1.183 -1.165],60.839314,-0.50419116,0.011544704,,1.643674,1.44968,45.72033,0.24285814,0.1296981,4.9116783
-1.1329651e-05,15700,960.4957,0.009632707,87.8371,295852,52.85526,-106.59485064636849,100.0,100,1.0199428,0.9632707,0.000961415,6.4296646,0.087034345,157,-1.1652808,-6.3231583,1662.2438423633575,18.67,[-0.536  0.582  0.302 -1.178 -1.176],46.26771,0.7119689,0.010199428,,2.1613345,2.4250872,34.958084,0.2458535,0.0961415,8.703435
2.822876e-06,15800,282.22064,0.004676424,88.27619,297793,82.631195,-106.50897963449266,100.0,100,1.020002,0.46764237,0.0030691554,7.705257,0.0357079,158,-1.4593196,-6.956169,1671.7919971942902,19.41,[-0.54   0.58   0.297 -1.195 -1.173],78.79753,-0.7555263,0.01020002,,1.2690753,0.88844776,43.77967,0.23242716,0.30691555,3.57079
9.040832e-06,15900,801.36035,0.014614253,88.1905,299725,33.526665,-106.88020593378238,100.0,100,1.0378822,1.4614254,0.00030276307,7.484084,0.10348901,159,-1.3775187,-6.737732,1682.8953068256378,19.32,[-0.54   0.582  0.295 -1.203 -1.186],25.527367,0.24002266,0.010378821,,3.9173646,2.9664712,41.325825,0.22069854,0.030276308,10.348902
3.6239624e-06,16000,10610.178,0.025419863,87.730034,301578,14.60359,-106.77364414075748,100.0,100,1.0511949,2.5419865,4.8655875e-05,7.057757,0.23643252,160,-1.4502397,-5.7497635,1694.5320398807526,18.53,[-0.522  0.596  0.292 -1.208 -1.198],16.279266,6.0167255,0.010511949,,6.142783,9.6111,43.507294,0.23118056,0.0048655877,23.643253
8.544922e-06,16100,74699.37,0.13700245,88.64588,303588,3.6318367,-106.50605608861053,100.0,100,2.6596513,13.700246,6.355919e-06,8.69148,1.3111093,161,-1.5395904,-7.5600586,1705.6833169460297,20.1,[-0.525  0.612  0.285 -1.217 -1.188],3.5008729,16.317402,0.026596513,,28.564304,24.54588,46.18797,0.20070815,0.0006355919,131.11093
-4.5776366e-07,16200,7553.8213,0.018495517,88.49057,305567,31.610302,-106.4452470802035,100.0,100,1.2574347,1.8495516,0.0004154913,8.793637,0.17770794,162,-1.5536339,-6.941246,1716.3918721675873,19.79,[-0.492  0.634  0.29  -1.219 -1.218],47.543633,7.398522,0.012574346,,2.103331,9.651735,46.609,0.18456392,0.04154913,17.770794
-2.0980835e-06,16300,50.288155,0.0017395109,87.638405,307404,96.99412,-106.74087746329877,100.0,100,0.98812985,0.1739511,0.005233444,7.0544443,0.017829698,163,-1.5765026,-5.62809,1723.4076764583588,18.37,[-0.476  0.631  0.299 -1.213 -1.234],95.718864,-1.4622146,0.009881298,,1.0447261,0.1491555,47.29501,0.18480928,0.5233444,1.7829697
4.4250487e-06,16400,18565.096,0.03275713,88.75747,309443,15.449797,-106.89030250149037,100.0,100,1.400264,3.2757134,0.00024988837,9.43756,0.32660937,164,-1.405416,-7.074791,1731.2411386966705,20.39,[-0.477  0.634  0.296 -1.213 -1.234],18.83192,9.71388,0.01400264,,5.310133,12.952492,42.162613,0.17642729,0.024988838,32.66094
-2.708435e-06,16500,511.59903,0.0065838736,88.742134,311468,72.921326,-106.30650243926384,100.0,100,1.0804262,0.6583874,0.0022696494,10.009487,0.043661024,165,-1.4934076,-7.5449142,1739.8466601371765,20.25,[-0.466  0.627  0.297 -1.198 -1.242],73.459404,-0.3440845,0.010804261,,1.361296,1.3983395,44.802143,0.17202637,0.22696494,4.3661027
5.9127806e-06,16600,260.7392,0.002353019,90.26394,313850,95.158394,-106.95457926212926,100.0,100,1.0431681,0.23530191,0.0042125056,12.60976,0.020852476,166,-1.49619,-9.422974,1751.2949748039246,23.82,[-0.46   0.635  0.298 -1.191 -1.247],92.34249,-0.7685183,0.010431681,,1.0829251,0.78847814,44.88587,0.17080924,0.42125055,2.0852478
6.8664554e-07,16700,233.44815,0.016414307,87.56599,315676,31.560411,-106.61087337424198,100.0,100,1.1146544,1.6414307,0.00054144993,7.8541417,0.15039484,167,-1.5535266,-5.7652054,1759.107561826706,18.26,[-0.456  0.636  0.298 -1.187 -1.248],51.079113,-0.94413185,0.011146543,,1.9577473,1.2295563,46.60582,0.17005566,0.054144993,15.039485
1.5335083e-05,16800,34.625427,0.0012958106,86.86643,317398,98.34082,-106.71688195237704,100.0,100,0.997607,0.12958106,0.00627492,5.0781603,0.015574333,168,-0.9491516,-5.1588135,1768.6671304702759,17.22,[-0.452  0.647  0.302 -1.192 -1.249],97.68245,-0.8464286,0.00997607,,1.0237254,0.113931954,28.475006,0.17038116,0.627492,1.5574334
3.6621093e-06,16900,594.52747,0.0086585935,87.09733,319154,60.85399,-106.69375674038076,100.0,100,1.0795633,0.8658594,0.0010566973,6.4446473,0.063682795,169,-1.2688075,-5.1233597,1776.3710446357727,17.56,[-0.45   0.648  0.303 -1.188 -1.249],60.454998,0.11944723,0.010795631,,1.654123,1.7512997,38.064335,0.17648666,0.10566974,6.3682795
-2.1362305e-06,17000,555.17426,0.011774057,87.627594,320987,54.925716,-106.47074038437073,100.0,100,1.2997193,1.1774057,0.0010208122,6.763757,0.07278915,170,-1.3912102,-6.0786667,1784.1727817058563,18.33,[-0.451  0.654  0.315 -1.18  -1.242],51.089237,1.1711489,0.012997193,,1.9573594,3.1175275,41.736237,0.19008194,0.102081224,7.278915
3.6621093e-06,17100,74.155685,0.0018550156,87.50774,322804,96.67254,-106.63638719581968,100.0,100,0.99986565,0.18550156,0.005306589,7.6844044,0.016331408,171,-1.4938548,-6.1702957,1794.4469876289368,18.17,[-0.442  0.638  0.316 -1.192 -1.229],96.31865,-1.4422724,0.009998655,,1.0382205,0.07986626,44.81575,0.19004625,0.5306589,1.6331408
1.0528564e-05,17200,208.23328,0.0060745864,87.643364,324641,74.67879,-106.61598514002135,100.0,100,1.0432132,0.60745865,0.0016351691,6.1066346,0.034210805,172,-1.1917297,-5.1951447,1800.5676827430725,18.37,[-0.441  0.64   0.317 -1.194 -1.229],69.96803,0.021582007,0.010432132,,1.4292241,1.4463093,35.752205,0.17800122,0.16351692,3.4210806
-4.8828124e-06,17300,58.176254,0.0015548967,87.376465,326441,97.59038,-106.78459628752665,100.0,100,0.9895352,0.15548967,0.005784837,7.1580415,0.013847779,173,-1.3983188,-5.588249,1810.2597904205322,18.0,[-0.474  0.646  0.322 -1.187 -1.241],97.19946,-1.315585,0.009895352,,1.0288123,0.10273008,41.949413,0.1777345,0.5784837,1.3847779
,17400,3867.2156,0.020722141,88.71656,328470,25.063936,-106.76778311188086,100.0,100,1.1984333,2.0722144,0.00027638354,9.488329,0.21322343,174,-1.4444178,-6.4168015,1817.3657331466675,20.29,[-0.476  0.644  0.32  -1.188 -1.241],34.652386,2.6648676,0.0119843315,,2.8858042,5.1185946,43.33253,0.16370347,0.027638355,21.322344
3.2806397e-06,17500,68.35644,0.0025849831,87.391,330268,94.23978,-106.56496208848344,100.0,100,1.0455749,0.2584983,0.005235548,6.7694583,0.021586223,175,-1.3706028,-5.2774506,1828.3776364326477,17.98,[-0.49   0.66   0.325 -1.175 -1.255],94.50512,-1.1491494,0.010455749,,1.0581437,0.26073962,41.11818,0.16390996,0.5235548,2.1586223
7.05719e-06,17600,2751.6582,0.013438104,87.747505,332122,40.242107,-106.58602249453872,100.0,100,1.1027592,1.3438103,0.0020996362,7.2247844,0.109508865,176,-1.3698994,-6.370697,1837.2036755084991,18.54,[-0.489  0.658  0.329 -1.175 -1.255],44.037045,4.1980724,0.011027591,,2.2708154,6.262415,41.09719,0.1562576,0.20996363,10.950887
7.3623655e-06,17700,157.37231,0.012235172,87.39068,333923,41.86874,-106.76365460221106,100.0,100,1.0383652,1.2235172,0.0005106179,5.68004,0.060039952,177,-1.1596429,-6.3746567,1846.1632747650146,18.01,[-0.486  0.65   0.324 -1.19  -1.263],43.57542,-0.15552604,0.010383652,,2.2948718,1.601209,34.78951,0.15567015,0.05106179,6.0039954
-9.460449e-06,17800,1005.5767,0.0066204937,88.19148,335852,69.62007,-106.52777684776107,100.0,100,1.0022228,0.66204935,0.00015252439,8.514342,0.06888404,178,-1.5023715,-6.8676224,1853.6185657978058,19.29,[-0.485  0.635  0.324 -1.185 -1.263],76.918564,0.56614983,0.010022228,,1.3000762,2.2791562,45.070858,0.15490684,0.015252439,6.888404
-4.15802e-06,17900,109.06527,0.005510815,86.92143,337583,75.1143,-106.78979596027075,100.0,100,0.95741975,0.5510815,0.0021638465,4.749335,0.032671966,179,-0.99915516,-5.140709,1862.379742860794,17.31,[-0.513  0.643  0.324 -1.182 -1.264],66.80673,-0.5471885,0.009574198,,1.4968551,0.6752331,29.97453,0.15096982,0.21638466,3.2671967
5.1879883e-06,18000,9671.551,0.019101622,87.533966,339446,25.670475,-106.82422820518053,100.0,100,1.122552,1.910162,0.00015775581,8.620864,0.16411147,180,-1.9834304,-5.7738876,1870.558810710907,18.63,[-0.508  0.652  0.328 -1.182 -1.268],27.058662,6.2895555,0.011225519,,3.6956742,10.102539,59.503067,0.14818496,0.015775582,16.411146
-6.065369e-06,18100,19178.566,0.040233247,87.544,341266,12.210007,-106.45341304566344,100.0,100,1.5004464,4.023325,0.00037345785,7.656884,0.39583388,181,-1.3956811,-5.8354034,1878.2596559524536,18.2,[-0.5    0.636  0.336 -1.178 -1.271],15.074987,9.308223,0.015004464,,6.633505,12.902866,41.87025,0.15670787,0.037345786,39.58339
-2.632141e-06,18200,299.33572,0.010038988,87.01791,343008,54.297104,-106.63999756085242,100.0,100,1.0942246,1.0038989,0.0015177376,5.3040004,0.083058886,182,-0.9485153,-5.0252686,1887.876750946045,17.42,[-0.485  0.624  0.32  -1.173 -1.262],50.132183,0.3026545,0.010942246,,1.9947267,1.6422844,28.45538,0.14322284,0.15177377,8.305889
-1.9454956e-06,18300,236.02025,0.005254537,87.140305,344769,78.55454,-106.69769414550224,100.0,100,1.0056626,0.5254537,0.0030847085,5.9441643,0.047341537,183,-1.0964209,-5.467827,1898.637523174286,17.61,[-0.462  0.629  0.322 -1.166 -1.276],86.41006,0.010669231,0.010056627,,1.1572727,1.1901593,32.892563,0.11657664,0.30847085,4.7341537
6.027222e-06,18400,1321.593,0.009662916,86.66987,346467,56.67194,-106.6515166877385,100.0,100,1.1051154,0.96629167,0.001790975,5.484833,0.08021712,184,-1.5010812,-4.4541016,1907.1615114212036,16.98,[-0.457  0.624  0.326 -1.174 -1.302],58.041107,1.1962789,0.011051153,,1.7229168,3.1666048,45.032616,0.117806345,0.1790975,8.021712
-2.7465821e-06,18500,404.543,0.01070025,89.434395,348644,48.04657,-106.79940667675979,100.0,100,1.0290064,1.0700251,0.0008086823,10.280551,0.07148509,185,-1.3974302,-7.7697144,1918.3574132919312,21.77,[-0.468  0.628  0.312 -1.172 -1.301],43.48309,-0.38062072,0.010290065,,2.2997446,1.7385647,41.922813,0.11764178,0.08086823,7.148509
7.5912476e-06,18600,58910.117,0.08488598,88.074356,350553,3.8946078,-106.61523702383204,100.0,100,1.7088107,8.488598,2.3585779e-05,7.867248,0.83502865,186,-1.540026,-6.720726,1928.0865061283112,19.09,[-0.486  0.622  0.311 -1.166 -1.301],2.477677,12.630096,0.017088108,,40.360386,22.413902,46.201004,0.11514541,0.002358578,83.50287
-1.0299683e-05,18700,19253.947,0.02916583,87.64009,352396,17.56523,-106.9134349420357,100.0,100,1.346313,2.916583,0.0007665087,7.204244,0.29619,187,-1.558507,-5.3770676,1936.598596572876,18.43,[-0.504  0.599  0.313 -1.165 -1.304],21.568956,9.770015,0.01346313,,4.636293,13.125778,46.754898,0.110550605,0.07665087,29.619
7.858276e-06,18800,684.0581,0.0055594686,87.34628,354225,77.593376,-106.57423080273405,100.0,100,1.034564,0.5559468,0.005453964,7.6501913,0.06034806,188,-1.5010884,-5.9871597,1945.0217440128326,18.29,[-0.491  0.591  0.313 -1.183 -1.308],86.15397,0.43492353,0.010345639,,1.1607126,2.0521502,45.032887,0.13085747,0.54539645,6.0348063
3.0899048e-06,18900,710.818,0.010885795,87.712204,356078,49.413773,-106.81831889204618,100.0,100,1.0758902,1.0885794,0.0009773512,8.364042,0.09193325,189,-1.5671326,-5.471138,1953.7701272964478,18.53,[-0.506  0.599  0.31  -1.178 -1.288],58.328106,0.33285928,0.010758901,,1.7144394,2.3848133,47.014065,0.13015576,0.09773512,9.193325
1.8692017e-06,19000,14893.988,0.034191765,88.534386,358069,11.392439,-106.67149455908269,100.0,100,1.2260114,3.4191766,1.9226401e-05,8.5518465,0.34506187,190,-1.4786887,-6.763855,1964.242163658142,19.91,[-0.506  0.606  0.305 -1.185 -1.289],8.419189,6.3788657,0.012260113,,11.877628,11.475015,44.360714,0.13915959,0.0019226401,34.506187
-1.1062622e-06,19100,5672.1504,0.030125348,87.21753,359841,14.31881,-106.58372664388877,100.0,100,1.2315236,3.0125349,0.00039217743,6.9367313,0.30822152,191,-1.5485772,-6.103058,1974.5911724567413,17.72,[-0.529  0.611  0.293 -1.173 -1.28 ],23.57922,3.19724,0.012315236,,4.2410226,6.3863378,46.45728,0.12271364,0.039217744,30.822151
8.7738035e-06,19200,4730.654,0.029207734,87.686104,361683,17.224525,-106.51751489783685,100.0,100,1.3323572,2.9207737,0.00059896545,7.3040423,0.2868278,192,-1.4487486,-6.022217,1984.7314245700836,18.42,[-0.505  0.599  0.304 -1.182 -1.296],20.385027,2.84209,0.01332357,,4.9055614,6.05087,43.462715,0.11478084,0.059896547,28.682781
7.5912476e-06,19300,119.7338,0.005024434,86.87117,363410,78.90756,-106.95935160727889,100.0,100,0.971814,0.50244343,0.0016857057,4.987538,0.033572424,193,-1.0482043,-4.5017242,1994.4495012760162,17.27,[-0.515  0.598  0.29  -1.174 -1.304],76.518074,-0.5114233,0.009718139,,1.3068808,0.6868811,31.446362,0.116176136,0.16857058,3.3572423
-3.7765503e-06,19400,2415.1218,0.011814634,88.681625,365427,42.733845,-106.56393340776997,100.0,100,1.0206039,1.1814635,0.00033952843,9.494378,0.120220326,194,-1.5311258,-6.306389,2002.1192462444305,20.17,[-0.519  0.605  0.298 -1.175 -1.303],48.643036,2.0609572,0.010206039,,2.0557928,4.256285,45.93366,0.12793203,0.033952843,12.022033
6.408691e-06,19500,451.75867,0.0072159665,87.97436,367326,71.198494,-106.98810648708411,100.0,100,1.1345462,0.7215966,0.002363827,7.951204,0.050667636,195,-1.4973061,-5.7852173,2012.401507139206,18.99,[-0.527  0.617  0.297 -1.164 -1.291],65.65014,0.19159544,0.011345462,,1.523226,2.0395641,44.919373,0.1413646,0.23638272,5.066764
2.9754638e-06,19600,127367.586,0.07664783,87.10367,369089,5.0779676,-107.00745635117974,100.0,100,1.7728066,7.664783,0.00019210034,6.8161745,0.7762519,196,-1.5319344,-4.6634445,2020.7655210494995,17.63,[-0.533  0.625  0.289 -1.155 -1.278],2.6232448,25.014692,0.017728066,,38.120728,34.47318,45.958122,0.14272699,0.019210035,77.62519
-1.2588501e-06,19700,151066.75,0.08904639,88.35932,371059,4.313212,-107.11036304488356,100.0,100,1.8905612,8.904639,5.285123e-05,9.682173,0.897146,197,-1.5778431,-6.2356186,2030.602460861206,19.7,[-0.579  0.633  0.277 -1.156 -1.276],4.68516,31.682781,0.018905612,,21.343987,38.97234,47.335255,0.1362306,0.005285123,89.7146
6.3323973e-06,19800,1104.0187,0.015227834,87.91796,372944,36.273018,-106.85172115152649,100.0,100,1.1488632,1.5227834,0.0009894294,7.3177724,0.09472736,198,-1.1404326,-6.42984,2041.5492310523987,18.85,[-0.584  0.625  0.269 -1.172 -1.283],39.863213,0.31976557,0.011488632,,2.5085785,2.1260488,34.213165,0.12600693,0.09894294,9.472736
3.7002565e-06,19900,84017.72,0.06176196,89.07362,375044,5.9245415,-106.76626325846676,100.0,100,1.5499235,6.1761966,2.46715e-05,10.443972,0.6270164,199,-1.5395763,-7.3494644,2050.333813905716,21.0,[-0.588  0.61   0.271 -1.17  -1.293],11.954866,22.418402,0.015499234,,8.364795,26.871168,46.1874,0.14319015,0.00246715,62.701645
7.43866e-06,20000,12120.758,0.026597941,88.555016,377042,17.728344,-106.73295063659691,100.0,100,1.2346873,2.6597943,0.00044250494,9.607239,0.26195154,200,-1.5261469,-6.9105606,2062.619440317154,19.98,[-0.579  0.616  0.265 -1.158 -1.276],25.686432,6.530766,0.012346875,,3.893106,9.542014,45.784626,0.15659213,0.044250496,26.195154
3.4713746e-06,20100,4880.0737,0.029083474,87.90483,378914,17.86403,-106.1464429133999,100.0,100,1.3563423,2.9083474,0.00028845813,7.3789964,0.25169104,201,-1.3076062,-6.5445557,2070.7453825473785,18.72,[-0.575  0.604  0.276 -1.156 -1.262],18.333282,4.143031,0.013563423,,5.4545608,7.1969533,39.228287,0.1525797,0.028845813,25.169104
-3.3187866e-06,20200,7097.6577,0.017941823,88.91002,380978,29.34801,-106.70224230411017,100.0,100,1.1563617,1.7941821,0.00037679903,9.964302,0.18168077,202,-1.5287558,-7.8407288,2081.806980371475,20.64,[-0.588  0.619  0.262 -1.159 -1.266],42.528763,5.4314203,0.011563616,,2.3513498,7.775626,45.862576,0.14257607,0.037679903,18.168077
-1.9836425e-06,20300,149.65926,0.003739031,87.54025,382802,87.19018,-106.84652839338773,100.0,100,0.9754868,0.37390313,0.002215099,7.079509,0.02364122,203,-1.3930223,-5.7662506,2088.038791656494,18.24,[-0.6    0.62   0.256 -1.169 -1.276],84.44384,-0.78393734,0.009754868,,1.184219,0.7319728,41.790607,0.12853076,0.2215099,2.364122
-3.8146973e-06,20400,297.20834,0.006150945,87.66357,384648,78.72603,-106.94176343678555,100.0,100,1.1832501,0.61509454,0.0014287145,7.8613043,0.041933015,204,-1.5662029,-5.8724747,2098.824368953705,18.46,[-0.594  0.621  0.262 -1.174 -1.29 ],79.19588,-0.63653433,0.0118325,,1.262692,1.1233969,46.985973,0.113292284,0.14287145,4.1933017
2.8991699e-06,20500,3347.9756,0.023552842,87.99871,386541,18.440502,-106.51207188439764,100.0,100,1.119934,2.3552842,0.00016095044,7.8078957,0.13998869,205,-1.4589977,-5.6737137,2110.6109635829926,18.93,[-0.602  0.622  0.265 -1.181 -1.306],18.279978,2.1509895,0.011199339,,5.470466,5.5634503,43.77002,0.112917766,0.016095044,13.99887
-2.784729e-06,20600,452.1701,0.0024593223,90.184,388885,94.29897,-106.17499114651326,100.0,100,1.0002111,0.24593224,0.0040632356,13.609361,0.020715019,206,-2.6088722,-7.8913956,2120.5088832378387,23.44,[-0.618  0.608  0.262 -1.177 -1.306],93.08579,-1.451463,0.01000211,,1.0742778,1.2525613,78.266075,0.1131177,0.40632355,2.071502
4.4631956e-06,20700,650.0748,0.006730092,87.66543,390732,71.524765,-106.90197427601666,100.0,100,1.066634,0.6730093,0.0017953209,8.688432,0.039203525,207,-1.5865941,-5.4844894,2129.867514848709,18.47,[-0.615  0.61   0.263 -1.174 -1.306],77.00992,1.1833369,0.010666341,,1.298534,2.9913173,47.597954,0.08002003,0.1795321,3.9203527
-9.613037e-06,20800,2338.5579,0.01863361,87.44747,392541,25.902548,-106.76789580441428,100.0,100,1.1017083,1.8633611,6.498534e-05,7.1310067,0.14590971,208,-1.1907432,-5.417839,2137.4184658527374,18.09,[-0.589  0.607  0.267 -1.177 -1.339],19.85539,1.5138683,0.011017083,,5.0364156,4.1861076,35.722004,0.069640055,0.006498534,14.590972
3.7765503e-06,20900,170.75671,0.0065189926,87.76556,394398,70.5824,-106.69869527855701,100.0,100,1.0097761,0.6518993,0.0016434696,7.1880655,0.043660376,209,-1.3376249,-6.169945,2147.4919612407684,18.57,[-0.574  0.616  0.259 -1.182 -1.349],71.8272,-0.7889586,0.010097761,,1.3922303,0.7893471,40.12886,0.07054314,0.16434696,4.366038
-5.0735475e-06,21000,74.294945,0.001236987,87.86548,396276,98.46405,-106.85956847914922,100.0,100,0.9904034,0.123698704,0.00642361,7.780796,0.015393118,210,-1.5586694,-6.074913,2155.082515478134,18.78,[-0.57   0.612  0.264 -1.177 -1.348],98.06228,-1.4633063,0.009904034,,1.0197601,0.110682055,46.759922,0.070492074,0.642361,1.5393119
6.1798096e-06,21100,33873.86,0.047382,87.89504,398151,9.941755,-106.43895381891963,100.0,100,1.5742846,4.7382007,0.0001839219,7.798206,0.45013446,211,-1.3597372,-6.0587006,2164.198188304901,18.75,[-0.572  0.611  0.263 -1.18  -1.348],15.397318,12.619906,0.015742846,,6.4946375,16.085155,40.7923,0.0765534,0.01839219,45.013447
-1.3580322e-05,21200,601.255,0.009882394,87.826065,400017,55.2995,-106.47017165446942,100.0,100,1.0991744,0.98823947,0.0011245151,7.6606345,0.053761177,212,-1.55366,-5.5443954,2172.53551697731,18.66,[-0.574  0.597  0.251 -1.188 -1.342],60.84413,-0.4089378,0.010991743,,1.6435438,1.582849,46.60939,0.07237042,0.112451516,5.3761177
1.2588501e-06,21300,3012.334,0.014281856,87.75621,401868,41.279552,-106.44975415081097,100.0,100,1.1974503,1.4281856,0.00020665955,7.6790433,0.13475555,213,-1.4577723,-6.0582047,2180.8792831897736,18.51,[-0.595  0.593  0.247 -1.189 -1.347],45.89801,2.5765483,0.011974501,,2.1787436,4.728305,43.733204,0.063613676,0.020665955,13.475555
2.1362305e-06,21400,459.73837,0.0052474723,87.575645,403694,78.794685,-106.54992931510961,100.0,100,1.0115241,0.52474725,0.0024000043,7.4518447,0.042370234,214,-1.5846696,-6.0754166,2190.7342455387115,18.26,[-0.592  0.594  0.248 -1.176 -1.355],71.24779,-0.2948978,0.010115241,,1.4035523,1.5824884,47.54015,0.070801675,0.24000044,4.2370234
7.6293946e-07,21500,132.67805,0.0064561656,86.46314,405359,70.630486,-106.65795087423722,100.0,100,1.0012035,0.64561665,0.0017031333,4.438742,0.048173483,215,-0.7723161,-4.755493,2198.962783098221,16.65,[-0.582  0.589  0.248 -1.169 -1.348],70.15597,-0.20015168,0.010012033,,1.4253955,0.72191674,23.169502,0.058649473,0.17031334,4.8173485
-2.670288e-06,21600,4201.1807,0.018308738,87.92668,407236,32.90136,-106.19054242578073,100.0,100,1.2820605,1.8308741,0.0005628367,7.216964,0.12304545,216,-1.4988605,-6.670944,2208.4584863185883,18.77,[-0.575  0.592  0.258 -1.165 -1.36 ],20.550268,4.2093897,0.012820605,,4.8661165,7.5157614,44.965733,0.052978512,0.05628367,12.304545
7.2479247e-07,21700,74095976.0,2.7573912,88.695656,409256,1.040533,-106.57525776116726,100.0,100,28.274675,275.7391,7.899297e-07,8.944158,27.718254,217,-1.4223354,-7.2632675,2216.0909147262573,20.2,[-0.599  0.584  0.249 -1.164 -1.366],0.005957644,674.64905,0.28274676,,16785.158,858.9234,42.670086,0.050927553,7.899297e-05,2771.8254
-2.5177003e-06,21800,482858.72,0.20130208,88.154,411176,2.116296,-106.57478744278438,100.0,100,2.9599285,20.130209,0.000104311956,8.163817,2.0315392,218,-1.450469,-7.0461426,2228.101823091507,19.2,[-0.577  0.554  0.251 -1.154 -1.368],1.4694471,56.609997,0.029599292,,68.0528,68.57549,43.513992,0.030761728,0.010431196,203.15392
