MaxIW,StdIW,EpRewMean,InitialBound,InitialReturnMin,ReturnStepMax,EpLenMean,StdIWNorm,EmpiricalD2,InitialReturnStd,ReturnMeanIW,ESSRenyi,Iteration,MinIW,ESSClassic,MaxIWNorm,MeanIW,InitialReturnMax,J_sample_variance,TimestepsSoFar,Weights,Bound,EpisodesSoFar,EpThisIter,MeanEntropy,ReturnStepMaxmin,InitialReturnMean,MinIWNorm,MeanIWNorm,TimeElapsed
5.865853,1.0581195,-136.57404993497107,1759.601,-8.020241,100.0,49.34,0.010581194,9.933147,6.02831,-0.42723876,10.067303,150,0.016995605,46.084717,0.058658525,0.9782668,28.754974,77.10821,761918,[ 0.75   0.642 -0.159  0.033 16.185],-3.4481304,15000,100,17.717598,93.52223,4.9591063e-06,0.00016995605,0.009782667,4211.29677271843
7.4134073,1.1005616,-139.5142113711989,1770.8018,-7.0140457,100.0,51.98,0.011005616,5.210609,6.775134,1.7384657,19.191614,151,0.024547208,42.299484,0.074134074,0.9423062,28.73846,445.726,767116,[ 0.75   0.642 -0.159  0.033 16.296],-0.44822085,15100,100,17.808115,93.836365,-1.1062622e-06,0.00024547207,0.009423063,4234.621618270874
5.0574336,0.93880737,-139.8183175538997,1779.9238,-8.573105,100.0,53.8,0.009388073,9.349583,7.1421766,0.91341865,10.695664,152,0.026248755,43.069374,0.050574336,0.81655943,26.629372,139.10815,772496,[ 0.75   0.642 -0.159  0.033 16.387],-1.8007435,15200,100,17.918217,94.35243,-7.781982e-06,0.00026248753,0.008165594,4258.457593679428
10.486214,1.785819,-140.35241690964432,1790.7446,-9.46096,100.0,55.99,0.017858192,6.4376564,7.316586,-0.33644247,15.533603,153,0.07803275,37.12046,0.10486213,1.3721116,32.310944,271.87296,778095,[ 0.75   0.642 -0.159  0.033 16.498],-3.0691447,15300,100,18.01108,94.54256,-1.9836425e-06,0.0007803275,0.013721114,4279.838679075241
5.552608,0.8272061,-140.08163090132234,1800.3113,-8.950188,100.0,55.37,0.00827206,7.170889,7.225454,-1.4489548,13.945272,154,0.06945858,49.025696,0.055526078,0.8112411,23.90152,76.23152,783632,[ 0.75   0.642 -0.159  0.033 16.589],-3.5824456,15400,100,18.109388,94.221985,-1.8310546e-06,0.0006945858,0.008112411,4304.536882638931
4.4749155,0.7814005,-140.28386175177087,1809.872,-8.417664,100.0,55.47,0.007814005,5.418666,7.791924,0.23704743,18.454727,155,0.067759566,56.50336,0.044749156,0.89060056,32.007298,127.03194,789179,[ 0.75   0.642 -0.159  0.033 16.691],-2.2465084,15500,100,18.203182,94.46328,-2.5177003e-06,0.0006775957,0.008906006,4326.93811750412
13.101107,1.4559602,-138.53984882481933,1819.3678,-8.588104,100.0,52.55,0.014559602,4.8371215,7.195488,-0.31707883,20.673452,156,0.006805588,30.635206,0.13101107,0.9675876,28.51482,64.030174,794434,[ 0.75   0.642 -0.159  0.033 16.785],-2.4075437,15600,100,18.296652,93.86534,2.7465821e-06,6.805588e-05,0.009675874,4350.894095897675
5.5838537,0.7544815,-141.68876602819446,1828.4055,-9.435471,100.0,59.29,0.007544815,3.7796783,7.8370132,-0.63707894,26.457277,157,0.11786762,63.123558,0.055838536,0.98711973,37.78975,51.973385,800363,[ 0.75   0.642 -0.159  0.033 16.877],-3.0860305,15700,100,18.371433,94.70965,6.8664554e-07,0.0011786761,0.009871197,4377.449554443359
7.153473,1.0041773,-137.90593282262344,1836.2188,-9.727211,100.0,54.3,0.010041774,13.205928,7.605642,0.07829863,7.572357,158,0.018262371,38.990395,0.07153473,0.8027682,27.735878,87.02316,805793,[ 0.75   0.642 -0.159  0.033 16.951],-3.2814374,15800,100,18.48327,94.18047,4.196167e-06,0.00018262371,0.008027682,4398.746541023254
4.917818,0.87300617,-140.84156965500642,1847.225,-7.99485,100.0,54.82,0.008730062,5.73724,7.688866,0.3514099,17.429985,159,0.028109662,51.12584,0.04917818,0.8928899,33.061333,91.16983,811275,[ 0.75   0.642 -0.159  0.033 17.062],-2.288266,15900,100,18.57475,94.24185,4.653931e-06,0.0002810966,0.0089289,4420.275754451752
4.1627746,0.77047324,-136.1969639438281,1856.6226,-9.245728,100.0,50.44,0.007704732,8.245586,7.482244,-1.0385922,12.1277,160,0.008108733,54.3148,0.041627746,0.8400959,25.576065,52.179436,816319,[ 0.75   0.642 -0.159  0.033 17.155],-3.486659,16000,100,18.683321,94.01196,1.7547608e-06,8.108733e-05,0.008400959,4440.557245731354
2.5806565,0.59801567,-143.10224254310836,1867.3169,-9.672401,100.0,60.34,0.005980157,4.341518,7.4665914,-1.3238158,23.033419,161,0.05220258,65.59511,0.025806565,0.8257304,30.45956,54.217003,822353,[ 0.75   0.642 -0.159  0.033 17.262],-3.4393651,16100,100,18.764742,94.27267,1.2817382e-05,0.0005220258,0.008257303,4466.742532491684
10.217329,1.3889564,-138.19144805959667,1875.8135,-8.699913,100.0,52.94,0.013889563,6.7096276,6.678635,0.06084311,14.903956,162,0.025996592,34.62236,0.10217329,1.0107701,19.822166,92.972664,827647,[ 0.75   0.642 -0.159  0.033 17.344],-1.6506654,16200,100,18.859104,94.174545,1.1444092e-06,0.00025996592,0.010107701,4487.142413377762
21.180876,2.1808228,-144.37761345961763,1885.077,-10.280823,100.0,62.28,0.021808228,10.311414,8.597286,0.6535833,9.697991,163,0.011233902,19.3237,0.21180876,1.0673149,25.002121,416.3559,833875,[ 0.75   0.642 -0.159  0.033 17.439],-2.022593,16300,100,18.953058,94.61758,-1.3732911e-06,0.00011233901,0.010673149,4510.836855649948
20.424187,2.023081,-143.064633078207,1894.5089,-8.338356,100.0,56.96,0.02023081,1.6083221,6.528281,-1.313769,62.176598,164,0.07808545,27.027346,0.20424186,1.2312177,23.905876,165.09416,839571,[ 0.75   0.642 -0.159  0.033 17.533],-2.3243473,16400,100,19.011534,94.61868,-1.9073486e-06,0.0007808545,0.012312177,4531.237754106522
3.4331446,0.66643083,-136.86946811021045,1900.2972,-9.073212,100.0,51.95,0.0066643087,6.978573,7.5471926,-0.30127928,14.329577,165,0.036437158,56.93719,0.034331445,0.76630557,25.682945,62.540684,844766,[ 0.75   0.642 -0.159  0.033 17.59 ],-2.5628328,16500,100,19.109392,94.01113,7.858276e-06,0.00036437158,0.007663055,4547.931502819061
11.80921,1.8375983,-144.3024172722736,1910.0872,-9.352882,100.0,60.25,0.018375982,11.788117,7.746188,3.6331851,8.483119,166,0.041242823,36.065617,0.1180921,1.3801618,25.560158,1242.8635,850791,[ 0.75   0.642 -0.159  0.033 17.691],0.70792484,16600,100,19.218695,94.42171,3.967285e-06,0.00041242823,0.013801617,4570.237362146378
4.25059,0.84351486,-133.09175235861517,1920.8604,-7.589943,100.0,45.59,0.008435149,6.978403,6.96229,-0.9799393,14.3299265,167,0.015808957,55.512905,0.042505898,0.9422641,30.27436,40.049866,855350,[ 0.75   0.642 -0.159  0.033 17.799],-3.645765,16700,100,19.324087,93.67464,-4.272461e-06,0.00015808956,0.009422641,4585.9603106975555
15.165842,1.7704318,-143.5654247865188,1931.4487,-8.839165,100.0,59.26,0.017704317,9.337541,7.728578,0.6659393,10.709458,168,0.03103715,29.534622,0.15165842,1.1461909,28.797783,167.403,861276,[ 0.75   0.642 -0.159  0.033 17.903],-2.2673442,16800,100,19.42082,94.38409,5.0735475e-06,0.00031037148,0.011461908,4604.189057588577
5.5204525,0.8739975,-141.19157692258682,1941.4862,-8.483437,100.0,55.92,0.008739975,11.974726,6.7483435,-1.9231428,8.350922,169,0.021588137,46.03228,0.055204526,0.8071875,17.875648,48.29506,866868,[ 0.75   0.642 -0.159  0.033 17.999],-3.9850702,16900,100,19.5281,94.32986,1.5258789e-07,0.00021588137,0.008071874,4626.222234964371
2.644058,0.5492341,-139.435427379546,1951.975,-7.476227,100.0,52.8,0.005492341,11.785043,6.961171,-0.86382204,8.485332,170,0.030934373,60.812923,0.02644058,0.6842015,25.04776,18.086014,872148,[ 0.75   0.642 -0.159  0.033 18.108],-3.7300665,17000,100,19.636501,94.092804,-5.340576e-07,0.0003093437,0.0068420134,4642.574531316757
11.035815,1.3148674,-132.4284017316231,1962.522,-8.252502,100.0,45.83,0.013148675,12.564469,7.710025,1.4392693,7.9589515,171,0.051227663,33.01416,0.11035815,0.9230827,33.847095,357.2706,876731,[ 0.75   0.642 -0.159  0.033 18.214],-2.5599225,17100,100,19.746641,93.33812,2.9754638e-06,0.0005122766,0.009230826,4659.6428871154785
21.77671,2.354849,-142.39018425672305,1973.4746,-8.775772,100.0,57.67,0.023548493,6.3300257,7.347488,-1.0256741,15.797724,172,0.03282913,21.747427,0.2177671,1.2414173,35.684994,127.018745,882498,[ 0.75   0.642 -0.159  0.033 18.326],-4.018401,17200,100,19.842926,94.53412,2.2506713e-06,0.00032829127,0.012414171,4679.296619415283
6.6189356,0.79909956,-138.2095280995945,1983.3473,-8.40773,100.0,52.39,0.0079909945,7.3466725,7.3558183,0.3597011,13.611605,173,0.026411872,47.189228,0.066189356,0.7553723,28.360928,63.231422,887737,[ 0.75   0.642 -0.159  0.033 18.422],-2.2026846,17300,100,19.937754,94.168495,-3.1661987e-06,0.00026411872,0.007553724,4696.1207010746
3.6891747,0.6368323,-136.68873866765603,1992.5763,-8.625435,100.0,51.2,0.006368323,4.0648236,8.075508,0.055749252,24.601313,174,0.030040495,65.04976,0.036891747,0.868806,35.973892,83.780205,892857,[ 0.75   0.642 -0.159  0.033 18.52 ],-2.3618655,17400,100,20.027363,93.91392,9.727478e-06,0.00030040494,0.008688059,4715.338623762131
7.2180953,1.2974392,-140.2219667396274,2001.9221,-8.375298,100.0,54.87,0.012974392,6.6018233,5.977951,-0.23427723,15.14733,175,0.12019441,40.483562,0.07218095,1.0700595,24.42723,70.66735,898344,[ 0.75   0.642 -0.159  0.033 18.606],-2.3263893,17500,100,20.120928,94.37258,2.2888183e-07,0.0012019441,0.010700596,4732.528037071228
3.9278924,0.679893,-139.29619302509403,2010.8615,-8.210777,100.0,54.11,0.00679893,3.5480359,7.860523,-1.1862392,28.184608,176,0.11968267,63.391033,0.039278924,0.89466584,36.938248,58.325096,903755,[ 0.75   0.642 -0.159  0.033 18.698],-3.5054972,17600,100,20.202919,93.85276,-7.095337e-06,0.0011968267,0.008946658,4751.334632396698
7.737124,1.4260594,-137.59480487130404,2019.5248,-7.1215363,100.0,49.94,0.014260594,5.1407495,5.914833,-0.9627011,19.452417,177,0.02320513,42.49304,0.07737124,1.2258469,23.013,56.50008,908749,[ 0.75   0.642 -0.159  0.033 18.783],-2.701964,17700,100,20.292898,94.112114,-1.0681152e-06,0.00023205129,0.01225847,4765.852294683456
287.8785,28.624722,-139.84873873672697,2028.412,-8.85289,100.0,54.63,0.28624725,30.27252,7.3371086,8.619039,3.303326,178,0.014911085,2.0486062,2.8787851,4.1396656,26.334564,4858.4253,914212,[ 0.75   0.642 -0.159  0.033 18.871],3.789238,17800,100,20.402248,94.35193,-7.019043e-06,0.00014911086,0.04139665,4783.096527338028
5.0450244,1.0182654,-138.86442140438675,2039.444,-9.65004,100.0,54.27,0.010182654,6.263739,7.1979685,-1.1408318,15.964905,179,0.004478495,47.14798,0.050450243,0.9617489,23.425507,53.34619,919639,[ 0.75   0.642 -0.159  0.033 18.98 ],-3.0951018,17900,100,20.499187,94.41844,-3.5858154e-06,4.478495e-05,0.009617489,4801.878845691681
2.924808,0.5387396,-139.7305715101283,2049.251,-8.120636,100.0,52.97,0.005387396,12.749343,6.1713934,0.24808079,7.8435416,180,0.036504216,64.2878,0.02924808,0.7228281,20.033905,42.78009,924936,[ 0.75   0.642 -0.159  0.033 19.078],-2.1363695,18000,100,20.60541,94.094025,-1.0681152e-06,0.00036504216,0.0072282813,4816.996572256088
4.870407,0.70242643,-139.441046481442,2059.575,-8.79528,100.0,54.69,0.0070242644,4.652122,6.6074443,-0.5340628,21.495567,181,0.007860483,62.74282,0.04870407,0.91154456,28.981827,45.13379,930405,[ 0.75   0.642 -0.159  0.033 19.183],-2.6177382,18100,100,20.683725,93.902145,-2.670288e-06,7.8604826e-05,0.009115446,4834.583762645721
7.804726,1.0292591,-147.24531318214596,2067.699,-9.508705,100.0,63.61,0.0102925915,5.8744884,7.613018,-0.4801874,17.022758,182,0.030618329,46.5979,0.07804726,0.96145445,20.208336,62.72624,936766,[ 0.75   0.642 -0.159  0.033 19.262],-2.1128418,18200,100,20.777319,94.909935,-2.2125244e-06,0.00030618327,0.009614545,4853.766318321228
12.68815,1.4775765,-139.12834900235532,2076.6616,-9.275131,100.0,54.61,0.014775764,6.3728065,8.266505,-0.16810417,15.691673,183,0.035397433,30.654375,0.1268815,0.98239625,32.11155,222.06943,942227,[ 0.75   0.642 -0.159  0.033 19.355],-2.870229,18300,100,20.87186,94.320274,-4.6920777e-06,0.00035397432,0.009823961,4870.157970666885
4.422157,0.817881,-144.61140352606992,2085.817,-9.498268,100.0,62.05,0.00817881,4.675834,8.644686,0.7446648,21.386559,184,0.0117717255,58.67383,0.04422157,0.97454023,41.075626,144.41469,948432,[ 0.75   0.642 -0.159  0.033 19.451],-2.216022,18400,100,20.952938,94.554276,2.4032593e-06,0.00011771725,0.009745403,4890.809697151184
8.900671,1.0943295,-141.94291769773977,2094.5767,-7.862564,100.0,55.94,0.0109432945,7.692847,6.55932,-0.98760796,12.999089,185,0.0410854,40.04215,0.08900671,0.8943012,21.513275,50.92721,954026,[ 0.75   0.642 -0.159  0.033 19.533],-2.9765806,18500,100,21.045858,94.22701,-4.043579e-06,0.000410854,0.00894301,4907.742911577225
5.698842,1.0796894,-137.1061327066363,2103.7698,-8.896172,100.0,52.66,0.010796892,7.7872615,8.315042,0.017050743,12.841485,186,0.051993903,49.981613,0.056988418,1.0792923,24.484581,285.29846,959292,[ 0.75   0.642 -0.159  0.033 19.624],-2.2604775,18600,100,21.140486,94.03163,7.93457e-06,0.000519939,0.010792922,4923.300183057785
4.7112417,0.77790433,-140.67284916081186,2112.906,-9.452293,100.0,56.63,0.007779043,10.478148,8.17747,-0.1225597,9.543671,187,0.047274306,54.986042,0.047112416,0.85976297,34.277813,76.19458,964955,[ 0.75   0.642 -0.159  0.033 19.721],-3.8211322,18700,100,21.246193,94.19755,-4.4631956e-06,0.00047274306,0.00859763,4937.749724626541
8.037789,1.1833792,-140.05180241941446,2123.6313,-9.4073715,100.0,56.48,0.011833791,7.447573,8.2100725,-0.10226536,13.427193,188,0.037677784,43.335957,0.08037789,1.0348904,29.640255,152.25897,970603,[ 0.75   0.642 -0.159  0.033 19.824],-2.7985644,18800,100,21.342838,94.09134,8.773804e-07,0.00037677784,0.010348904,4954.049515962601
8.660855,1.5522181,-143.258514450612,2132.8765,-8.075111,100.0,58.08,0.015522182,5.7066417,7.4304852,1.330162,17.523441,189,0.049178228,38.617756,0.08660855,1.2311896,42.225597,421.1798,976411,[ 0.75   0.642 -0.159  0.033 19.922],-2.032203,18900,100,21.43368,94.517136,1.7929077e-06,0.00049178227,0.012311896,4971.0883667469025
6.4724064,0.9229047,-139.40684121282425,2142.4282,-8.71022,100.0,55.65,0.009229047,6.3427444,7.9404235,-0.31576368,15.766047,190,0.02752935,50.956966,0.064724065,0.94074076,28.188984,108.757,981976,[ 0.75   0.642 -0.159  0.033 20.011],-2.6822107,19000,100,21.528158,93.98995,-2.2506713e-06,0.00027529348,0.009407407,4988.6087436676025
4.3650556,0.60207003,-134.18561719518243,2151.4233,-9.359695,100.0,49.76,0.0060207,3.0948575,8.2956,-0.45261496,32.311665,191,0.1348501,67.82831,0.043650556,0.8742096,41.77984,129.74448,986952,[ 0.75   0.642 -0.159  0.033 20.106],-2.9026136,19100,100,21.610027,93.93928,4.653931e-06,0.001348501,0.008742095,5004.065365791321
2.9117107,0.5656543,-138.93761610021625,2159.7888,-8.197716,100.0,52.84,0.0056565423,3.0653312,7.889221,-1.0664663,32.622902,192,0.055839546,70.82441,0.029117107,0.8813182,36.416042,26.09296,992236,[ 0.75   0.642 -0.159  0.033 20.192],-3.1917171,19200,100,21.687262,93.96765,5.989075e-06,0.00055839546,0.008813182,5021.942226409912
66.40993,6.6433883,-138.3992284334349,2167.7456,-8.963791,100.0,54.15,0.066433884,19.308477,7.7941,6.963231,5.1790724,193,0.030570362,7.006237,0.6640993,1.8234973,29.414467,4584.755,997651,[ 0.75   0.642 -0.159  0.033 20.267],2.6548538,19300,100,21.79276,94.11085,-2.822876e-06,0.0003057036,0.018234976,5038.350163698196
6.4038124,1.056333,-134.28743166234452,2178.2056,-8.822479,100.0,48.77,0.01056333,4.161639,7.4481907,-0.49288177,24.028994,194,0.01009229,49.426098,0.06403812,1.0442771,32.11706,111.89315,1002528,[ 0.75   0.642 -0.159  0.033 20.372],-2.6768525,19400,100,21.889078,93.653,-5.340576e-07,0.0001009229,0.010442769,5049.987854480743
15.78876,1.6760136,-138.77598603546295,2187.3594,-8.621307,100.0,53.77,0.016760135,5.6208305,7.8637433,6.9070954,17.790966,195,0.04596715,24.649076,0.1578876,0.9585915,46.453716,5413.0996,1007905,[ 0.75   0.642 -0.159  0.033 20.468],3.2359679,19500,100,21.983425,94.05377,1.0185242e-05,0.0004596715,0.009585914,5064.161049127579
3.0258586,0.58420783,-140.55120749660128,2197.445,-9.789551,100.0,56.62,0.005842078,4.6352463,7.4628377,-0.20151606,21.573826,196,0.062347956,66.36304,0.030258587,0.8205823,26.922134,49.755634,1013567,[ 0.75   0.642 -0.159  0.033 20.564],-2.133594,19600,100,22.076414,94.17144,6.8664554e-07,0.00062347954,0.008205823,5079.961292028427
10.868784,1.7142663,-135.99522358597295,2206.9229,-7.2917633,100.0,48.04,0.01714266,8.648673,6.198276,-2.023755,11.562468,197,0.0013520975,27.506746,0.10868784,1.0559639,21.553047,45.066257,1018371,[ 0.75   0.642 -0.159  0.033 20.655],-4.136574,19700,100,22.187267,93.87439,-1.5258789e-06,1.3520975e-05,0.010559637,5094.1504826545715
5.251902,0.986587,-143.2237410531803,2218.0183,-8.6000595,100.0,58.54,0.00986587,9.841071,6.495949,-0.21461785,10.161495,198,0.035033587,45.810852,0.05251902,0.9071171,21.253105,76.31434,1024225,[ 0.75   0.642 -0.159  0.033 20.767],-2.4370184,19800,100,22.292274,94.581604,3.1280517e-06,0.00035033587,0.009071169,5109.709364891052
4.4558372,0.8260862,-140.25761368222177,2228.3027,-8.956055,100.0,55.0,0.008260862,5.5845838,6.2600465,-0.6556573,17.906437,199,0.02282098,53.294094,0.044558372,0.8824275,27.743713,41.591255,1029725,[ 0.75   0.642 -0.159  0.033 20.87 ],-2.8410966,19900,100,22.38872,94.28175,-9.002685e-06,0.00022820978,0.008824275,5125.5101816654205
5.0175977,0.91253763,-139.78225349514318,2238.0415,-8.54612,100.0,54.06,0.009125376,9.568328,7.125884,0.14703155,10.451147,200,0.023377452,47.530506,0.050175976,0.86852753,24.91719,108.614365,1035131,[ 0.75   0.642 -0.159  0.033 20.968],-2.4221563,20000,100,22.496368,94.03754,-9.307862e-06,0.00023377451,0.008685275,5139.6254324913025
28.760723,2.9225082,-142.84424293334155,2248.9202,-8.654015,100.0,56.93,0.029225083,19.250328,6.278066,7.138788,5.1947165,201,0.04900846,13.279423,0.28760722,1.1436267,21.497948,3914.2253,1040824,[ 0.75   0.642 -0.159  0.033 21.074],3.994699,20100,100,22.604622,94.5327,4.9591063e-06,0.0004900846,0.011436266,5153.849384307861
20.4931,2.2107556,-134.73148616139656,2259.415,-7.752899,100.0,47.85,0.022107555,5.385574,7.3133645,0.50363946,18.568123,202,0.082214266,23.89042,0.20493099,1.2386054,31.415306,127.788635,1045609,[ 0.75   0.642 -0.159  0.033 21.183],-1.9265273,20200,100,22.699057,93.93633,-9.155273e-07,0.00082214264,0.012386054,5168.333050966263
5.3888493,1.0273185,-139.423745614498,2269.0933,-7.214508,100.0,52.7,0.010273184,6.5266333,7.0261607,0.17874745,15.3218355,203,0.03798467,48.38756,0.053888492,0.9947061,24.377815,110.80252,1050879,[ 0.75   0.642 -0.159  0.033 21.279],-1.8972085,20300,100,22.79814,94.12767,5.0354006e-06,0.0003798467,0.009947061,5181.56662273407
35.62996,3.585409,-137.02636862057537,2279.0427,-7.8413696,100.0,50.83,0.03585409,20.723186,6.963762,5.7643843,4.825513,204,0.013863579,10.152104,0.35629958,1.2052102,23.134247,3624.3872,1055962,[ 0.75   0.642 -0.159  0.033 21.378],2.2539375,20400,100,22.917698,93.97935,5.0354006e-06,0.00013863579,0.012052101,5197.014168262482
4.657509,0.9124576,-137.08348237828403,2290.9404,-7.9499817,100.0,50.12,0.009124575,8.040201,6.884745,-0.8344805,12.4375,205,0.020210054,52.75437,0.046575088,0.9641867,24.88379,50.411232,1060974,[ 0.75   0.642 -0.159  0.033 21.498],-3.186434,20500,100,23.017025,93.92558,-5.569458e-06,0.00020210053,0.009641867,5209.986281871796
12.453684,1.7991253,-139.14092658781902,2300.7683,-9.184982,100.0,54.85,0.017991252,7.884785,7.9269896,3.0668466,12.682653,206,0.047454625,34.04332,0.124536835,1.2925515,28.018894,1093.4177,1066459,[ 0.75   0.642 -0.159  0.033 21.597],0.4442911,20600,100,23.113535,94.192314,1.14440915e-07,0.00047454625,0.012925515,5223.5301966667175
2.9991345,0.5938917,-139.77638478182465,2310.3337,-9.042313,100.0,56.23,0.0059389165,4.3518324,9.150772,-0.4018857,22.978827,207,0.041353337,70.116516,0.029991345,0.9097078,30.593616,132.98247,1072082,[ 0.75   0.642 -0.159  0.033 21.695],-2.5292685,20700,100,23.198103,94.099396,-6.1035155e-07,0.00041353336,0.009097079,5238.929886102676
5.506813,1.0321461,-138.94056992519882,2319.2983,-8.579819,100.0,53.29,0.010321461,14.0961485,5.5063396,-0.0010763239,7.094136,208,0.064089626,53.19518,0.055068128,1.1003531,15.359581,78.52393,1077411,[ 0.75   0.642 -0.159  0.033 21.777],-1.9233198,20800,100,23.31162,94.38759,-5.9509275e-06,0.00064089627,0.0110035315,5252.989864349365
8.942669,1.2775788,-140.51713798847467,2330.4758,-7.7261353,100.0,53.96,0.012775787,9.443819,5.981819,-0.019046068,10.588937,209,0.06601882,38.66031,0.08942669,1.0142604,20.589691,63.900394,1082807,[ 0.75   0.642 -0.159  0.033 21.89 ],-2.1281714,20900,100,23.41741,94.150734,4.272461e-06,0.0006601882,0.0101426,5268.317836761475
15.56917,1.9029822,-141.7927652760752,2340.8877,-9.285759,100.0,57.02,0.019029822,12.34279,7.2341857,-2.195307,8.101896,210,0.0071334466,28.093588,0.1556917,1.1894728,25.595802,104.48249,1088509,[ 0.75   0.642 -0.159  0.033 21.997],-5.1927724,21000,100,23.52782,94.22332,-7.781982e-06,7.133446e-05,0.011894727,5283.364029884338
9.059687,1.2929319,-138.809810596035,2352.0337,-7.8992157,100.0,52.81,0.0129293185,7.8873777,6.505709,-0.6624724,12.678485,211,0.018686432,39.4091,0.09059686,1.0427262,22.446716,93.76525,1093790,[ 0.75   0.642 -0.159  0.033 22.105],-2.7638202,21100,100,23.624186,94.01616,-7.019043e-06,0.00018686432,0.010427261,5299.789464235306
7.3159647,1.1274723,-140.0400306589264,2361.5745,-8.966789,100.0,54.97,0.0112747215,9.953685,7.2584634,-0.049125418,10.046531,212,0.01404357,42.77442,0.07315964,0.97477144,25.322227,96.35022,1099287,[ 0.75   0.642 -0.159  0.033 22.203],-2.7121341,21200,100,23.731697,94.15607,4.5013426e-06,0.00014043569,0.009747715,5313.578459262848
6.738574,0.9825192,-139.92319596345243,2372.4016,-9.483994,100.0,55.92,0.009825191,11.468618,6.35599,-0.87442464,8.719446,213,0.022959685,40.896816,0.06738574,0.8172978,23.040985,48.397236,1104879,[ 0.75   0.642 -0.159  0.033 22.312],-3.4753947,21300,100,23.840315,94.37889,8.392334e-06,0.00022959684,0.008172978,5328.004460334778
7.0935273,1.0082688,-142.9179790585535,2382.8088,-8.661011,100.0,58.48,0.010082689,5.7900295,7.9327035,0.9493365,17.271069,214,0.03051432,46.0072,0.07093527,0.9307248,36.680763,220.0774,1110727,[ 0.75   0.642 -0.159  0.033 22.417],-1.992764,21400,100,23.934118,94.22043,7.2479247e-06,0.00030514318,0.009307248,5343.482914686203
7.8713875,1.4050905,-134.4835229510968,2392.4688,-7.802376,100.0,47.57,0.014050906,12.209731,6.4458675,0.5857824,8.190188,215,0.009243929,42.388493,0.07871387,1.2052404,28.293991,333.97333,1115484,[ 0.75   0.642 -0.159  0.033 22.511],-2.709753,21500,100,24.041636,93.574936,3.7384034e-06,9.243929e-05,0.012052403,5355.962454319
41.4601,4.4958878,-137.7974719019239,2403.3992,-7.9111557,100.0,50.89,0.044958875,16.835115,6.0224504,5.155142,5.9399652,216,0.020601783,13.083384,0.41460097,1.7443117,22.932793,1936.7858,1120573,[ 0.75   0.642 -0.159  0.033 22.621],2.018653,21600,100,24.156038,94.12998,4.119873e-06,0.00020601782,0.017443115,5369.080065011978
6.3845553,1.1501132,-142.30481723357164,2414.833,-8.643173,100.0,58.22,0.011501132,10.209614,7.8125405,2.0211096,9.79469,217,0.02351667,44.98483,0.06384555,1.0399977,23.119461,400.49582,1126395,[ 0.75   0.642 -0.159  0.033 22.735],-0.44130468,21700,100,24.250212,94.35092,-9.918213e-07,0.00023516669,0.010399977,5384.788322687149
8.297209,1.1982652,-140.76671209415642,2423.8862,-8.655869,100.0,55.29,0.011982652,8.053369,7.2644,0.22168061,12.417164,218,0.058182895,41.29563,0.08297209,1.0050087,34.050003,89.257904,1131924,[ 0.75   0.642 -0.159  0.033 22.833],-2.9992745,21800,100,24.35385,93.90845,-3.2043456e-06,0.00058182894,0.010050087,5398.406457185745
7.7692437,0.9261451,-134.47560693330374,2434.2856,-8.929932,100.0,49.0,0.009261452,2.5999804,8.076051,-0.64127505,38.46183,219,0.06055975,52.637043,0.077692434,0.9763497,32.977367,161.39882,1136824,[ 0.75   0.642 -0.159  0.033 22.933],-2.4137487,21900,100,24.434786,93.607666,-1.8692017e-06,0.0006055975,0.009763497,5409.137783050537
7.506204,0.98139083,-136.18607273926847,2442.3545,-7.9536285,100.0,48.85,0.009813908,7.748554,7.2337,-0.7635811,12.905633,220,0.05798702,41.680912,0.07506204,0.8296697,33.72458,68.9978,1141709,[ 0.75   0.642 -0.159  0.033 23.013],-3.8927977,22000,100,24.541267,93.96946,7.705688e-06,0.0005798702,0.008296697,5421.831462860107
4.1069226,0.8064954,-137.73339608078214,2452.9866,-7.890709,100.0,50.96,0.008064954,5.514807,7.1171417,0.5457631,18.133,221,0.05738003,56.077724,0.041069224,0.91128594,34.202072,186.6533,1146805,[ 0.75   0.642 -0.159  0.033 23.12 ],-2.1315327,22100,100,24.635756,94.09824,-3.6621093e-06,0.0005738003,0.009112858,5434.778827905655
8.796153,1.4940904,-139.9766846441152,2462.7627,-9.233818,100.0,55.13,0.014940904,9.904005,7.886491,-0.40362167,10.096926,222,0.009025333,33.926533,0.08796153,1.0706145,24.383492,128.50865,1152318,[ 0.75   0.642 -0.159  0.033 23.217],-2.9615011,22200,100,24.746727,94.374855,1.2969971e-06,9.0253336e-05,0.010706144,5447.998861312866
7.2422423,0.8716216,-144.9371630636846,2472.8833,-8.291702,100.0,60.32,0.008716217,3.986286,8.821441,0.6605661,25.086008,223,0.05625271,50.18355,0.07242242,0.87482727,53.682137,263.99768,1158350,[ 0.75   0.642 -0.159  0.033 23.324],-2.912103,22300,100,24.825037,94.22675,-3.8146973e-07,0.0005625271,0.008748273,5463.162884950638
247.08237,24.522573,-141.12479025473397,2481.4463,-9.966614,100.0,58.31,0.24522571,200.11147,7.8581367,77.82354,0.4997215,224,0.0013481395,1.8499125,2.4708235,3.366637,31.719193,614381.44,1164181,[ 0.75   0.642 -0.159  0.033 23.407],62.866802,22400,100,24.950012,94.159805,9.002685e-06,1.34813945e-05,0.033666365,5476.900774240494
