Bound,MaxIWNorm,MaxIW,InitialReturnMin,EpisodesSoFar,InitialReturnStd,ESSRenyi,ReturnStepMaxmin,EmpiricalD2,ESSClassic,InitialReturnMean,EntropyCoefficient,Iteration,TimestepsSoFar,MeanEntropy,ReturnStepMax,EpThisIter,MeanIWNorm,EpLenMean,TimeElapsed,InitialBound,StdIWNorm,MeanIW,MinIWNorm,InitialReturnMax,Weights,ReturnMeanIW,J_sample_variance,StdIW,MinIW,EpRewMean
-0.7430424,0.053343777,5.334378,-32.59868,29100,8.766732,73.62884,98.848724,1.3581635,66.91431,1.9073486e-06,,291,11134937,1.0419924,100.0,100,0.010546085,468.93,18179.508363723755,-1.0866208,0.007415698,1.0546086,0.002242997,26.473343,[-0.877 -0.458 -0.078 -0.412 -0.375],0.5233106,83.90688,0.7415699,0.2242997,-35.468582102944644
2.1203685,0.6056983,60.56983,-53.330105,29200,10.214743,5.431789,98.86684,18.410141,5.7349463,-2.670288e-07,,292,11182530,1.0146531,100.0,100,0.016041702,475.93,18244.553263664246,-1.7776704,0.06503709,1.6041701,1.2654204e-05,21.199696,[-0.878 -0.463 -0.074 -0.414 -0.377],9.747825,6219.398,6.5037084,0.0012654203,-31.68900144792916
2.8740053,0.2702222,27.02222,-51.921066,29300,12.742772,12.833035,98.79474,7.792389,15.768922,-1.2207031e-06,,293,11225466,1.010081,100.0,100,0.016154889,429.36,18301.22518968582,-1.7307036,0.037336987,1.615489,0.00016212309,18.533037,[-0.874 -0.463 -0.079 -0.425 -0.404],7.705235,943.62726,3.7336986,0.016212309,-44.06391381377493
-0.62147796,0.02379639,2.3796391,-28.891289,29400,9.335458,82.793106,98.86835,1.2078301,86.429405,5.0544736e-07,,294,11273313,1.0155462,100.0,100,0.010832412,478.47,18364.01996445656,-1.0216771,0.004292338,1.0832412,0.0025293583,30.650326,[-0.896 -0.479 -0.08  -0.428 -0.409],0.5013592,111.961685,0.42923382,0.25293583,-31.49686593048479
1.3877015,0.23056671,23.056671,-32.75274,29500,8.095709,8.149286,98.86508,12.271013,16.417095,1.1062622e-06,,295,11321487,1.0225354,100.0,100,0.013037787,481.74,18426.949132680893,-1.0917569,0.029418088,1.3037786,9.008745e-05,24.011024,[-0.889 -0.483 -0.078 -0.429 -0.404],5.2121305,1439.4918,2.9418087,0.009008746,-32.499287175137624
5.266827,0.48539475,48.539474,-49.816906,29600,11.224411,13.166804,98.81981,7.594857,7.874503,-6.1035155e-07,,296,11366485,1.0344262,100.0,100,0.020430649,449.98,18486.08316874504,-1.660564,0.069881216,2.0430648,0.00021496622,24.755733,[-0.891 -0.468 -0.087 -0.424 -0.396],9.843136,4758.596,6.988122,0.021496622,-40.54144642684857
-1.3237634,0.038518026,3.8518026,-52.931004,29700,12.009977,68.3235,98.82388,1.4636252,66.82846,6.8664554e-07,,297,11411685,1.0397937,100.0,100,0.009583223,452.0,18546.10987305641,-1.7643661,0.0067517096,0.9583223,0.0022538055,23.623932,[-0.878 -0.486 -0.079 -0.437 -0.384],0.8107744,183.19994,0.675171,0.22538055,-39.80410153425013
-0.053572178,0.06964082,6.9640822,-53.507236,29800,13.660765,58.767082,98.81596,1.7016329,58.45899,2.670288e-07,,298,11456263,1.0490571,100.0,100,0.011101287,445.78,18603.77974486351,-1.7835741,0.009358068,1.1101285,0.0013579881,27.947475,[-0.888 -0.483 -0.078 -0.439 -0.379],2.2730412,213.05588,0.9358069,0.13579881,-41.01995857394464
-1.8842514,0.014325335,1.4325335,-58.064972,29900,11.239072,97.40719,98.84921,1.0266182,97.112144,1.6021728e-06,,299,11502013,1.0488999,100.0,100,0.009921862,457.5,18664.257314920425,-1.9354975,0.0017109802,0.9921863,0.006367967,25.460716,[-0.897 -0.481 -0.076 -0.437 -0.37 ],0.07683849,114.841736,0.17109802,0.6367967,-34.490999131207765
-0.65614796,0.036572497,3.65725,-52.53708,30000,13.849662,70.52997,98.802246,1.417837,74.31014,,,300,11546277,1.0520583,100.0,100,0.010064282,442.64,18721.09791278839,-1.751236,0.005917522,1.0064285,0.0028107737,40.125603,[-0.897 -0.482 -0.075 -0.436 -0.37 ],1.4291005,213.57922,0.59175223,0.28107738,-43.768404922391966
0.43234754,0.07418351,7.418351,-33.198105,30100,8.539634,37.274666,98.85257,2.6827874,39.00109,2.3174287e-06,,301,11592836,1.0544453,100.0,100,0.00991831,465.59,18782.52095103264,-1.1066014,0.012403959,0.991831,0.00026766682,17.011496,[-0.907 -0.476 -0.075 -0.434 -0.367],2.2448773,213.94965,1.240396,0.026766682,-34.321950741187926
5.4593506,1.1461903,114.61903,-17.488928,30200,7.055955,1.761718,98.85948,56.76277,4.065626,2.0980835e-07,,302,11639569,1.0403285,100.0,100,0.030431723,467.33,18844.725107192993,-0.71395326,0.14782569,3.0431724,1.0843763e-05,21.4186,[-0.91  -0.463 -0.071 -0.428 -0.365],10.838352,9875.428,14.78257,0.0010843764,-32.832841855882506
-0.795606,0.038724914,3.8724914,-53.349766,30300,10.811729,60.650093,98.868256,1.648802,62.69173,-9.536743e-07,,303,11688319,1.0466268,100.0,100,0.00980029,487.5,18908.453448534012,-1.7783266,0.007560253,0.9800289,0.0016639022,23.503149,[-0.927 -0.471 -0.068 -0.42  -0.379],1.4878653,97.060486,0.7560253,0.16639023,-32.1136698122692
0.39112353,0.040966906,4.0966907,-19.99604,30400,6.763151,36.52627,98.86177,2.7377555,48.75927,,,304,11737814,1.056409,100.0,100,0.009617712,494.95,18974.79566693306,-0.7631495,0.009859408,0.96177125,0.00041510692,22.894482,[-0.929 -0.473 -0.068 -0.415 -0.372],1.6538432,155.75049,0.9859409,0.041510694,-34.20943002933954
6.6247344,0.6550653,65.50653,-25.301529,30500,6.6223464,5.50681,98.88751,18.159332,5.957749,,,305,11787442,1.0302585,100.0,100,0.016924717,496.28,19039.3081240654,-0.8433842,0.06724218,1.6924716,4.5760284e-05,16.60484,[-0.933 -0.463 -0.065 -0.415 -0.363],10.218713,9081.42,6.7242193,0.0045760283,-27.914291230808256
-0.09711021,0.07911854,7.9118547,-21.635704,30600,6.9731655,49.893154,0.1165123,2.004283,49.020657,-4.196167e-07,,306,11837442,1.0114073,1.0,100,0.0103616975,500.0,19105.336533784866,-0.7211904,0.010566679,1.0361699,0.0009967532,21.525295,[-0.935 -0.476 -0.055 -0.429 -0.389],0.92389816,88.953865,1.0566679,0.09967532,-29.12805878217052
-0.73962617,0.15362878,15.362878,-53.567734,30700,8.649095,45.174114,98.88452,2.2136571,31.527489,,,307,11886983,1.0204489,100.0,100,0.0115860915,495.41,19170.63359618187,-1.7855912,0.017074592,1.158609,0.00096587493,20.062944,[-0.939 -0.48  -0.052 -0.435 -0.408],1.9170413,222.97954,1.7074593,0.096587494,-28.603309747049007
9.639885,0.8738545,87.38545,-25.176472,30800,8.003037,4.226848,0.109952986,23.65829,2.5421448,1.2207031e-06,,308,11936983,1.0390441,1.0,100,0.014558481,500.0,19235.930238485336,-0.9200303,0.09014142,1.4558482,7.019846e-05,27.60094,[-0.934 -0.475 -0.047 -0.432 -0.399],14.114898,11868.59,9.014143,0.0070198462,-27.488236333309
-0.18880457,0.024869839,2.486984,-15.356739,30900,6.7527447,54.05275,98.88475,1.8500446,69.242455,1.9073487e-07,,309,11986926,1.0377775,100.0,100,0.009005601,499.43,19302.68818473816,-0.6272013,0.006002087,0.9005601,0.0017931836,18.816046,[-0.955 -0.482 -0.05  -0.448 -0.38 ],0.66429204,69.1937,0.60020876,0.17931837,-28.779914496300645
-1.2809362,0.05000413,5.000413,-53.32005,31000,10.02074,61.199097,98.88483,1.634011,60.78819,-3.8146973e-07,,310,12035490,1.0383748,100.0,100,0.01048899,485.64,19365.136518239975,-1.7773355,0.008424274,1.0488989,0.0016775934,21.199974,[-0.953 -0.479 -0.051 -0.453 -0.381],0.9910035,101.187065,0.8424274,0.16775934,-27.96819922030204
4.3726673,1.1182383,111.82383,-26.522158,31100,7.9969945,5.132861,98.90193,19.482311,3.9989252,2.2888183e-07,,311,12084696,1.0293118,100.0,100,0.023028111,492.06,19436.489639282227,-0.88407165,0.11283003,2.302811,5.412647e-05,22.955873,[-0.955 -0.478 -0.046 -0.455 -0.38 ],8.274852,1325.3081,11.283003,0.005412647,-24.128951244886142
2.1517637,0.15821125,15.821125,-28.074316,31200,8.805658,12.139095,98.87927,8.237846,15.863319,-3.4332277e-07,,312,12133828,1.0233743,100.0,100,0.008796606,491.32,19540.935002326965,-0.9423748,0.020258661,0.8796605,0.000104130115,28.271235,[-0.961 -0.497 -0.038 -0.463 -0.39 ],4.856534,1179.4307,2.025866,0.010413012,-29.656277746199986
3.7327437,0.27257073,27.257074,-16.937653,31300,7.9462924,9.012507,98.88211,11.095691,11.206214,3.4332277e-07,,313,12183430,1.0234997,100.0,100,0.014697148,496.02,19642.678601264954,-0.61062175,0.0413709,1.469715,1.5159802e-05,18.318666,[-0.955 -0.498 -0.029 -0.457 -0.396],5.7667384,2535.3792,4.1370897,0.0015159802,-29.23748210491352
-0.1359371,0.040247697,4.02477,-13.598866,31400,6.325859,50.82765,98.88939,1.9674332,57.577744,7.2479247e-07,,314,12233377,1.0227581,100.0,100,0.009599863,499.47,19741.571266889572,-0.81340206,0.008240138,0.95998627,0.0005446736,24.40208,[-0.964 -0.486 -0.035 -0.46  -0.395],1.0049839,109.34829,0.8240139,0.05446736,-27.623310331348026
0.49946535,0.14196174,14.196174,-21.425728,31500,6.7290955,23.09555,98.8831,4.3298383,23.901968,-7.05719e-07,,315,12282990,1.0096912,100.0,100,0.011188629,496.13,19842.516184091568,-0.7141917,0.019963961,1.1188626,0.00029572722,18.422096,[-0.977 -0.48  -0.037 -0.454 -0.396],1.9855727,168.33885,1.996396,0.029572723,-28.999167446941414
11.145786,1.3902798,139.02798,-27.14119,31600,7.1288195,0.65878123,98.87677,151.79546,2.4233608,8.5830686e-07,,316,12331821,1.0211759,100.0,100,0.023378702,488.31,19944.125874519348,-0.90470546,0.14834888,2.3378704,5.4332795e-06,20.585434,[-0.976 -0.49  -0.035 -0.468 -0.409],22.292248,51365.617,14.834888,0.00054332794,-30.08800334069836
85.33172,8.7673435,876.7344,-21.479206,31700,6.5321555,0.106722,98.90248,937.0139,1.1490983,-2.3651123e-06,,317,12381814,1.0370903,100.0,100,0.09400093,499.93,20045.86761522293,-0.71597576,0.8718546,9.400097,2.1732837e-06,17.47349,[-0.957 -0.508 -0.025 -0.469 -0.398],107.24816,1115828.9,87.18546,0.00021732837,-24.37500430661005
-0.6935345,0.034268264,3.4268265,-27.323627,31800,8.621435,71.98204,98.89281,1.3892354,77.389175,-1.0108947e-06,,318,12430706,1.0358863,100.0,100,0.010351529,488.92,20144.926114559174,-1.3052922,0.0055952906,1.035153,0.0025927287,39.158737,[-0.961 -0.491 -0.041 -0.463 -0.382],0.8449578,95.644966,0.5595291,0.25927287,-26.205273524543784
5.930378,0.7418942,74.18942,-26.705349,31900,7.363375,3.3343856,98.88692,29.990532,4.208914,-4.386902e-07,,319,12479804,1.0328943,100.0,100,0.015909845,490.98,20248.733365774155,-0.8901787,0.0759003,1.5909847,2.3482413e-05,22.376694,[-0.948 -0.486 -0.039 -0.459 -0.383],10.805316,8821.756,7.59003,0.0023482414,-27.762466502729602
-0.62847614,0.05749173,5.749173,-37.372597,32000,7.6980004,55.410515,98.871735,1.8047116,59.538647,3.9100647e-07,,320,12528312,1.0341808,100.0,100,0.0107088275,485.08,20313.2790350914,-1.2457529,0.008828007,1.0708829,0.000942717,17.25545,[-0.949 -0.497 -0.03  -0.477 -0.386],1.0450633,63.314133,0.88280076,0.094271705,-31.110555452046178
-1.0912268,0.02975348,2.975348,-42.31414,32100,8.543853,78.55711,98.87639,1.2729592,81.96111,-5.340576e-07,,321,12576696,1.0344126,100.0,100,0.009330606,483.84,20377.661890745163,-1.4104719,0.0043773437,0.9330606,0.0034373074,37.98124,[-0.936 -0.5   -0.03  -0.474 -0.385],0.5001443,73.2303,0.4377344,0.34373075,-29.90234622817286
1.1453221,0.15458001,15.458001,-18.41569,32200,6.275116,17.206404,98.897354,5.81179,19.729465,-2.2888183e-07,,322,12626374,1.0195941,100.0,100,0.013234433,496.78,20452.673545360565,-0.8325683,0.026694743,1.3234433,6.263921e-05,24.977047,[-0.937 -0.501 -0.028 -0.472 -0.384],3.152449,422.67804,2.6694741,0.006263921,-25.497286065619292
28.926044,2.7535458,275.35458,-23.78474,32300,7.729799,0.08964329,98.8869,1115.5325,1.2439828,-7.6293946e-07,,323,12675280,0.9951824,100.0,100,0.030741112,489.06,20553.01509833336,-0.79282534,0.2739013,3.074111,2.7769656e-07,19.966131,[-0.936 -0.514 -0.025 -0.488 -0.399],55.406063,302229.84,27.390133,2.7769656e-05,-27.655321726364487
0.8851247,0.15400395,15.400394,-55.26878,32400,12.999491,27.417961,98.80603,3.6472442,25.422852,-4.4822693e-07,,324,12718937,0.99510205,100.0,100,0.011535616,436.57,20643.54184603691,-1.8422931,0.019757483,1.1535617,0.00017221036,28.235912,[-0.946 -0.486 -0.027 -0.488 -0.424],4.403491,591.05304,1.9757483,0.017221037,-42.340677953956884
-0.43710518,0.04113833,4.113833,-37.196663,32500,8.996557,69.64326,98.85455,1.4358891,68.63528,5.340576e-07,,325,12765577,0.98431015,100.0,100,0.010541638,466.4,20741.269963741302,-1.2398884,0.0071261525,1.0541638,0.0008496305,25.21353,[-0.933 -0.485 -0.021 -0.48  -0.424],1.0486361,87.12102,0.7126153,0.08496305,-33.91818133396803
137.03564,10.570142,1057.0142,-34.678497,32600,8.579856,0.03876801,98.87111,2579.4465,1.0314832,-1.2588501e-06,,326,12812836,0.99414057,100.0,100,0.10735304,472.59,20835.81485557556,-1.1559511,1.0515546,10.735303,1.7324689e-07,20.002277,[-0.934 -0.49  -0.019 -0.48  -0.435],195.74431,3849245.5,105.15545,1.732469e-05,-30.457020460303596
0.5990801,0.3320091,33.200912,-17.637993,32700,6.395153,11.977902,98.876495,8.348707,11.73878,-1.5258789e-07,,327,12862170,0.99055237,100.0,100,0.013401122,493.34,20937.505126953125,-0.58793336,0.036746394,1.3401123,0.0001175843,15.085467,[-0.951 -0.479 -0.022 -0.456 -0.425],2.2978616,328.78305,3.6746392,0.01175843,-30.465769639047444
-0.83973885,0.06122526,6.122526,-35.54132,32800,8.274372,58.72934,98.87503,1.7027265,59.638824,-2.670288e-07,,328,12910271,0.99291843,100.0,100,0.011105937,481.01,21036.113221168518,-1.184711,0.009136346,1.1105937,0.0015354473,17.71155,[-0.943 -0.474 -0.022 -0.463 -0.428],0.70617306,138.95355,0.9136347,0.15354474,-30.05686335949175
3.3108573,0.6599487,65.99487,-21.729885,32900,7.620238,4.3962064,98.9003,22.746885,4.188102,2.2888183e-07,,329,12959662,1.0126954,100.0,100,0.013874135,493.91,21134.809734106064,-1.172041,0.06636009,1.3874134,9.4985626e-05,35.161236,[-0.941 -0.477 -0.017 -0.465 -0.426],8.900755,7695.922,6.636009,0.009498563,-24.62331737330693
0.78650546,0.37831444,37.831444,-45.814323,33000,10.087213,15.281521,98.83946,6.5438514,11.987396,,,330,13005129,1.0002412,100.0,100,0.014858183,454.67,21226.98546743393,-1.5271442,0.04026019,1.4858185,3.9893956e-05,16.575483,[-0.93  -0.468 -0.012 -0.469 -0.406],4.6930857,962.40924,4.0260186,0.0039893957,-36.497436785696095
0.8480307,0.10159698,10.1596985,-19.193478,33100,7.0568643,52.87097,98.86296,1.8913971,45.881657,2.5749208e-07,,331,13053756,1.0084906,100.0,100,0.012435065,486.27,21327.14848637581,-0.69808924,0.0135051925,1.2435066,0.0008517829,20.94268,[-0.929 -0.483 -0.014 -0.47  -0.419],1.8080995,249.52649,1.3505194,0.08517829,-33.32071337049501
0.45574927,0.18593632,18.593632,-41.57791,33200,8.970729,18.596083,98.882965,5.3774767,17.5242,4.386902e-07,,332,13100749,0.99024975,100.0,100,0.012699349,469.93,21423.277997255325,-1.38593,0.027550258,1.2699351,0.0001855566,19.973316,[-0.916 -0.488 -0.012 -0.472 -0.411],3.6696367,603.2823,2.7550259,0.01855566,-27.500566358089255
26.274544,4.3260093,432.60092,-22.305511,33300,6.16016,0.23820725,98.86908,419.8025,1.1819478,3.8146973e-07,,333,13148952,0.9794115,100.0,100,0.047046155,482.03,21521.81350851059,-0.7435168,0.43017304,4.704616,1.2507869e-06,18.495396,[-0.918 -0.486 -0.019 -0.463 -0.429],41.508526,166410.14,43.017303,0.00012507869,-31.555616707269422
-0.33515096,0.046603303,4.6603303,-19.369093,33400,7.681851,70.9195,98.878586,1.4100493,69.01319,-2.2888183e-07,,334,13198897,0.98364717,100.0,100,0.009949327,499.45,21623.609603881836,-0.88908005,0.006666779,0.9949327,0.0021185034,26.672394,[-0.936 -0.486 -0.022 -0.446 -0.44 ],0.7205913,72.88186,0.66667795,0.21185036,-30.321975979025268
1.9905701,0.21638049,21.63805,-16.150803,33500,7.0408072,7.456973,0.12307763,13.410267,8.978135,1.14440915e-07,,335,13248897,0.984066,1.0,100,0.0073620034,500.0,21723.713042736053,-0.6562591,0.023440981,0.73620033,3.4464858e-05,19.687778,[-0.936 -0.484 -0.019 -0.443 -0.435],4.3937936,1796.1403,2.3440983,0.0034464858,-30.769408502379395
0.29142046,0.07832748,7.832748,-23.232796,33600,6.1665783,40.9545,98.90167,2.4417343,41.127453,8.773804e-07,,336,13298343,0.9782508,100.0,100,0.008337607,494.46,21822.748883247375,-0.77442575,0.009975436,0.8337607,0.00059145596,15.490625,[-0.942 -0.481 -0.02  -0.454 -0.435],1.5015433,183.32558,0.9975436,0.0591456,-24.309205999651677
8.820963,2.2472649,224.7265,-17.944202,33700,7.709513,0.33786082,98.89601,295.97986,1.9451004,1.7929077e-06,,337,13347937,0.9766434,100.0,100,0.031729337,495.94,21922.61104774475,-0.5981383,0.22528102,3.1729336,3.9160818e-07,17.431267,[-0.926 -0.484 -0.016 -0.457 -0.441],19.111404,29568.377,22.528103,3.916082e-05,-25.78673742682745
-0.39979744,0.056295566,5.6295567,-16.311598,33800,8.523051,58.927036,98.89192,1.6970139,55.416775,1.0108947e-06,,338,13397566,0.98151124,100.0,100,0.0092373155,496.29,22023.077514648438,-0.92582244,0.008285351,0.92373157,0.0013762827,27.7747,[-0.922 -0.487 -0.031 -0.451 -0.442],0.80626786,136.46849,0.8285351,0.13762827,-26.818448340807677
26.038145,2.8758006,287.58008,-15.323724,33900,6.724769,0.37239498,98.88866,268.53207,1.6243839,6.1035155e-07,,339,13447144,1.0010514,100.0,100,0.03679575,495.78,22124.918650388718,-0.7881832,0.28634986,3.6795752,8.077936e-07,23.645512,[-0.916 -0.492 -0.027 -0.458 -0.437],38.95407,149659.67,28.63499,8.077936e-05,-27.602512535772497
1.8184996,0.21407844,21.407845,-29.785759,34000,8.095436,13.002006,98.888336,7.691121,16.245617,1.1062622e-06,,340,13495976,0.9912753,100.0,100,0.011589477,488.32,22223.51376247406,-0.99285734,0.026314767,1.1589477,5.2795865e-05,20.960396,[-0.883 -0.508 -0.03  -0.465 -0.418],4.5719814,929.80774,2.6314766,0.0052795867,-27.262933394152896
1.6941851,0.18723886,18.723886,-19.917997,34100,6.1771393,17.392242,98.88954,5.74969,20.755821,-3.4332277e-07,,341,13545512,0.9707805,100.0,100,0.015210464,495.36,22322.14160013199,-0.66393363,0.029720504,1.5210464,0.00021556742,14.425348,[-0.877 -0.522 -0.033 -0.464 -0.428],3.2861981,574.93207,2.9720504,0.021556742,-27.35913211179874
2.4731207,1.1220477,112.204765,-17.889347,34200,7.108427,3.0565588,98.90109,32.71653,2.0842218,-8.773804e-07,,342,13594923,0.9560536,100.0,100,0.016298415,494.11,22422.725295066833,-0.73820287,0.11171198,1.6298414,3.1956704e-05,22.14606,[-0.865 -0.526 -0.031 -0.474 -0.448],6.6955156,3883.3342,11.171197,0.0031956704,-24.43716364564285
0.13402295,0.110426344,11.042635,-21.836079,34300,6.7706766,22.416801,98.87172,4.46094,32.084625,7.6293946e-07,,343,13643166,0.9580274,100.0,100,0.009800006,482.43,22523.1526427269,-0.757396,0.01425811,0.98000073,0.00022213686,22.721897,[-0.859 -0.514 -0.02  -0.469 -0.463],1.7337154,243.65118,1.4258112,0.022213686,-30.94404681798919
159.19722,7.77811,777.81104,-29.361904,34400,8.357256,0.02588435,98.9043,3863.3381,1.1209602,5.865097e-07,,344,13692135,0.9307499,100.0,100,0.08238964,489.69,22618.582698345184,-0.97872967,0.77380157,8.238964,2.9851762e-07,28.01876,[-0.864 -0.509 -0.013 -0.466 -0.461],220.03093,4748981.5,77.380165,2.9851763e-05,-23.432228843017324
1.2710177,0.14029863,14.029863,-22.095783,34500,7.547044,21.884727,98.89209,4.5693965,26.40009,-4.959106e-07,,345,13741700,0.93359405,100.0,100,0.011834824,495.65,22717.78160405159,-0.87876856,0.019760491,1.1834824,0.0003175259,26.36304,[-0.843 -0.5   -0.023 -0.443 -0.488],3.149485,235.13228,1.9760492,0.03175259,-26.743245643541346
0.97744465,0.08400255,8.400255,-20.825764,34600,7.9526463,30.76917,0.09759283,3.2500064,39.51154,9.918213e-07,,346,13791700,0.9371585,1.0,100,0.010380953,500.0,22819.05841565132,-1.0122018,0.0128443325,1.0380955,0.00039965127,30.366081,[-0.843 -0.485 -0.028 -0.439 -0.485],2.8022208,236.84465,1.2844332,0.039965127,-24.39820228945217
98.141365,13.80767,1380.767,-30.870134,34700,7.512009,0.0345411,98.88498,2895.1018,1.046751,2.0980835e-07,,347,13840447,0.947536,100.0,100,0.14127117,487.47,22919.19602251053,-1.0290043,1.3735579,14.12712,1.0343215e-06,21.072613,[-0.832 -0.481 -0.032 -0.438 -0.482],153.50813,2328943.2,137.3558,0.00010343215,-28.03477723929524
0.75979346,0.115533866,11.553387,-19.06604,34800,6.1272287,42.683117,98.90045,2.3428466,28.95472,4.196167e-07,,348,13890050,0.94628876,100.0,100,0.011709912,496.03,23017.394406318665,-0.6355344,0.01834263,1.1709912,0.00047532143,16.398119,[-0.848 -0.503 -0.017 -0.454 -0.471],1.7325658,160.33849,1.834263,0.047532145,-24.688921834011463
-0.98336756,0.03737423,3.737423,-50.17363,34900,8.177419,67.70246,98.887955,1.4770511,68.82264,5.4359435e-07,,349,13938633,0.94992185,100.0,100,0.009914064,485.83,23116.477142095566,-1.6724539,0.0066727633,0.9914063,0.0012887031,16.457079,[-0.838 -0.49  -0.02  -0.447 -0.473],1.0492331,59.570957,0.66727626,0.12887031,-27.217206170879948
2.7007093,0.4285662,42.85662,-18.374638,35000,7.107572,6.535659,98.91411,15.300676,8.375607,1.2397766e-07,,350,13988540,0.94245076,100.0,100,0.014496085,499.07,23217.700979232788,-1.1784053,0.04794553,1.4496084,3.3444572e-05,35.35216,[-0.834 -0.494 -0.019 -0.446 -0.469],7.310169,3961.2693,4.7945533,0.0033444571,-21.432077237995923
10.988771,0.79300714,79.30071,-20.357487,35100,7.1848087,2.3135793,98.89845,43.22307,2.7369795,-7.4386594e-07,,351,14037570,0.94531375,100.0,100,0.013371098,490.3,23318.305930137634,-0.6913695,0.07970859,1.3371097,4.496072e-06,20.741058,[-0.831 -0.493 -0.029 -0.448 -0.476],15.534123,27255.732,7.97086,0.00044960724,-24.895346848460004
404.67883,17.23189,1723.189,-55.90251,35200,10.636846,0.03266018,98.84358,3061.8328,1.1746982,1.2207031e-06,,352,14084111,0.9280589,100.0,100,0.18683591,465.41,23411.845337867737,-1.8634161,1.7136862,18.683594,2.6618525e-07,30.96851,[-0.858 -0.491 -0.024 -0.452 -0.474],507.78882,28540776.0,171.36862,2.6618525e-05,-36.400579168894616
-1.2843515,0.03990044,3.990044,-51.94135,35300,10.515218,81.892876,98.835144,1.2211075,78.16722,-1.3732911e-06,,353,14129198,0.9208985,100.0,100,0.010532899,450.87,23505.49740743637,-1.7313797,0.0055666026,1.0532898,0.002599872,23.8408,[-0.838 -0.503 -0.034 -0.467 -0.491],0.6288862,100.06651,0.55666023,0.2599872,-37.165758004826294
0.02626872,0.34216243,34.216244,-52.71053,35400,10.404803,25.030052,98.86978,3.9951975,14.303405,-8.392334e-07,,354,14175613,0.91501844,100.0,100,0.017736023,464.15,23602.019543647766,-1.7570186,0.043412864,1.7736026,0.00020903841,29.48098,[-0.84  -0.501 -0.033 -0.464 -0.498],3.5381942,939.69556,4.341286,0.02090384,-30.22038639955924
0.29228735,0.06385799,6.385799,-52.952812,35500,13.505966,38.383408,98.8322,2.6052923,44.98776,3.8146973e-07,,355,14220335,0.91593266,100.0,100,0.010258504,447.22,23692.849617004395,-1.7650931,0.011344006,1.0258503,0.00057903025,25.282097,[-0.848 -0.518 -0.035 -0.479 -0.504],3.1413107,277.89566,1.1344006,0.057903025,-37.52269739283953
143.41306,17.583342,1758.3342,-55.30655,35600,10.352868,0.026670285,98.872955,3749.4912,1.1477315,-3.8146972e-08,,356,14267651,0.90109557,100.0,100,0.18849164,473.16,23788.27796792984,-1.8435519,1.7493044,18.84917,3.361773e-07,36.47312,[-0.849 -0.522 -0.034 -0.475 -0.503],256.2994,6370658.5,174.93045,3.361773e-05,-30.057438369596277
141.53717,10.57602,1057.602,-15.326057,35700,6.3051386,0.07765375,98.88388,1287.7678,1.0538361,1.9073487e-07,,357,14316483,0.87881655,100.0,100,0.10857268,488.32,23889.743005990982,-0.5506215,1.0520428,10.857266,5.706286e-08,16.518648,[-0.837 -0.505 -0.017 -0.467 -0.518],161.2965,2609518.8,105.20429,5.706286e-06,-28.350143765484187
0.04873705,0.122008204,12.200821,-41.60835,35800,8.975189,27.23122,98.82916,3.6722555,31.85979,1.1444092e-06,,358,14361907,0.8708124,100.0,100,0.011350494,454.24,23984.140042304993,-1.3869438,0.016599502,1.1350495,0.00010987073,16.793953,[-0.814 -0.52  -0.009 -0.487 -0.54 ],2.706558,363.15503,1.6599501,0.010987073,-38.7997526672855
-1.1204097,0.04519091,4.519091,-50.06444,35900,10.436418,74.24276,98.858215,1.3469326,68.834785,-3.0517577e-07,,359,14408723,0.86753756,100.0,100,0.010240487,468.16,24080.991776943207,-1.6688151,0.006890516,1.0240487,0.0024366896,19.284199,[-0.815 -0.524 -0.009 -0.482 -0.548],0.8163737,70.696144,0.6890516,0.24366897,-33.187655318836896
-1.3422426,0.094548166,9.454817,-51.4066,36000,9.617865,48.395004,98.88338,2.066329,39.821198,-1.2588501e-06,,360,14455989,0.8723627,100.0,100,0.010243598,472.66,24177.371176958084,-1.7135546,0.012592649,1.0243598,0.0011176678,19.982151,[-0.814 -0.527 -0.007 -0.48  -0.551],1.1209444,288.62216,1.259265,0.11176678,-27.562290981814414
0.14023077,0.14114471,14.114471,-24.776768,36100,6.5443997,19.685318,98.907425,5.079928,22.164917,2.2411346e-07,,361,14505374,0.8749817,100.0,100,0.010969405,493.85,24278.85954594612,-0.8258921,0.02055596,1.0969406,0.0002752595,14.588359,[-0.808 -0.532 -0.006 -0.478 -0.547],2.0016842,469.3347,2.0555959,0.02752595,-22.859157490505364
-0.9752443,0.043189183,4.318918,-35.97926,36200,9.622673,73.161705,98.89984,1.3668354,73.99003,3.0517577e-07,,362,14553208,0.8762549,100.0,100,0.011058569,478.34,24379.10301709175,-1.1993084,0.0065566543,1.105857,0.0028850278,21.89581,[-0.798 -0.523 -0.012 -0.469 -0.544],0.42688823,161.21635,0.65566546,0.28850278,-23.953746502814592
1.4670358,0.57720315,57.720318,-27.56892,36300,6.85718,8.418359,98.89412,11.8788,7.0038815,-1.6880035e-06,,363,14601042,0.8778399,100.0,100,0.016235754,478.34,24478.33267045021,-0.9189657,0.059160985,1.6235753,0.0001779394,15.140322,[-0.795 -0.518 -0.012 -0.469 -0.543],4.6343036,1290.9264,5.9160986,0.01779394,-25.32373386454737
