EmpiricalD2,EpRewMean,ReturnStepMax,InitialReturnMin,EpLenMean,ReturnMeanIW,Bound,MeanIWNorm,EpisodesSoFar,MinIWNorm,ESSRenyi,ESSClassic,EpThisIter,MinIW,MaxIW,Weights,TimeElapsed,StdIWNorm,MeanEntropy,InitialBound,ReturnStepMaxmin,InitialReturnMean,MaxIWNorm,EntropyCoefficient,MeanIW,InitialReturnMax,TimestepsSoFar,J_sample_variance,Iteration,InitialReturnStd,StdIW
2.0199044,-106.73867666801202,100.0,-9.920769,23.09,2.6748283,0.8185924,0.011155609,21900,0.0012710912,49.507294,45.032314,100,0.12710913,8.998396,[ 1.594 -0.743 -0.52  -1.519 -1.441],2568.5364632606506,0.012324941,-0.025564551,-1.3060703,89.75567,3.4713746e-06,0.089983955,,1.1155609,39.182217,504774,474.13272,219,11.464283,1.2324942
3.2458358,-105.83986507716996,100.0,-11.056694,24.98,2.8660398,-0.77288675,0.012014428,22000,0.00036461712,30.808706,26.067356,100,0.036461715,17.8502,[ 1.576 -0.749 -0.52  -1.52  -1.445],2580.661227464676,0.020233579,-0.02113482,-2.0198216,90.52604,-1.4038086e-05,0.17850201,,1.2014428,60.594227,507272,1523.0332,220,13.584215,2.0233579
17.866571,-105.1928018244203,100.0,-11.710098,24.93,14.040018,7.133348,0.015195984,22100,4.7279286e-06,5.597045,7.3302546,100,0.00047279286,52.219227,[ 1.582 -0.743 -0.527 -1.514 -1.44 ],2590.6645197868347,0.05403043,-0.022978935,-1.6339965,90.56096,-1.1405945e-05,0.52219224,,1.5195987,49.01955,509765,15085.908,221,14.773449,5.403043
3.4559085,-105.90954622373336,100.0,-12.317772,26.27,6.683253,3.347116,0.011827066,22200,0.0003918065,28.935951,29.730083,100,0.03918065,16.366583,[ 1.567 -0.759 -0.533 -1.512 -1.442],2601.790364265442,0.018182918,-0.03325535,-1.794577,90.93688,2.7465821e-06,0.16366583,,1.1827065,53.837387,512392,6156.0693,222,15.368202,1.818292
39.61451,-105.84813336799309,100.0,-10.396645,22.92,25.782114,16.30083,0.016890762,22300,2.6613296e-05,2.5243275,3.5332758,100,0.0026613297,88.97052,[ 1.562 -0.765 -0.547 -1.51  -1.452],2613.7408015727997,0.088257015,-0.043678366,-1.506396,89.76378,2.4032593e-06,0.8897052,,1.6890762,45.191956,514684,73914.15,223,12.265173,8.825702
1.2018039,-104.74023388573809,100.0,-11.837044,24.48,1.1493421,-0.6319474,0.009548593,22400,0.0020940702,83.20825,88.45773,100,0.20940703,2.3571453,[ 1.559 -0.752 -0.54  -1.484 -1.463],2626.2564408779144,0.0034491867,-0.045294877,-1.6248667,90.442795,7.6293944e-08,0.023571452,,0.9548593,48.746,517132,380.2369,224,14.346503,0.3449187
4.0468097,-106.25528447500444,100.0,-9.158913,21.66,6.1021996,2.7582994,0.011630416,22500,0.00021633781,24.710823,31.024044,100,0.021633781,14.191358,[ 1.572 -0.751 -0.539 -1.482 -1.464],2636.0373277664185,0.01734183,-0.056500588,-1.6622472,89.188805,5.2261353e-06,0.14191358,,1.1630416,49.867565,519298,2431.0208,225,10.683235,1.734183
1.1997657,-106.13783676830724,100.0,-8.552925,21.33,0.85366225,-1.0132314,0.010005074,22600,0.0022097302,83.34961,83.517715,100,0.22097303,3.0135202,[ 1.593 -0.761 -0.532 -1.501 -1.475],2646.4682772159576,0.0044446704,-0.056413114,-1.7043962,89.048065,3.3569336e-06,0.030135201,,1.0005072,51.13198,521431,220.54309,226,12.019235,0.44446707
1.2027282,-105.5535102340402,100.0,-11.022842,24.52,1.0891497,-0.5810394,0.01011178,22700,0.002776842,83.14431,83.42047,100,0.2776842,3.8284752,[ 1.592 -0.759 -0.53  -1.507 -1.475],2656.196892261505,0.0045079296,-0.05969271,-1.5229341,90.39042,3.0899048e-06,0.038284753,,1.011178,45.68811,523883,443.65527,227,14.154684,0.45079297
147.78435,-106.16265694004585,100.0,-11.471664,24.78,110.86394,88.91618,0.03933397,22800,1.1092365e-05,0.6766617,1.888202,100,0.0011092365,283.61044,[ 1.578 -0.76  -0.533 -1.507 -1.479],2665.7477209568024,0.28353336,-0.061949678,-1.8054142,90.43159,-4.272461e-06,2.8361044,,3.9333968,54.16229,526361,1107841.5,228,13.349733,28.35333
2.2556689,-105.7637074733521,100.0,-10.08474,23.17,3.54216,1.6405727,0.0109655615,22900,0.00050711253,44.33275,52.46838,100,0.05071125,6.407715,[ 1.578 -0.75  -0.516 -1.489 -1.481],2677.975483894348,0.010436946,-0.07017284,-1.2661287,89.870865,2.1743774e-06,0.06407715,,1.0965562,37.983925,528678,714.5512,229,12.367136,1.0436945
10.596628,-106.23857222174873,100.0,-11.29277,25.65,9.083944,4.219147,0.014030818,23000,4.615144e-05,9.436964,6.168395,100,0.004615144,55.494293,[ 1.588 -0.758 -0.508 -1.492 -1.489],2689.7406907081604,0.0547232,-0.059285145,-1.4944456,90.71629,2.861023e-06,0.5549429,,1.403082,44.833447,531243,12353.28,230,13.032543,5.47232
123.64851,-105.82640762277957,100.0,-12.461426,25.84,46.825848,30.534986,0.04002403,23100,2.2627526e-05,0.8087441,2.339523,100,0.0022627527,254.67616,[ 1.59  -0.758 -0.518 -1.478 -1.478],2702.285784959793,0.2585929,-0.060775347,-1.4650313,90.809105,9.155274e-06,2.5467615,,4.0024037,43.95121,533827,136993.53,231,13.060646,25.85929
1.3300208,-105.91649799350067,100.0,-9.94075,23.05,0.95063764,-0.96558946,0.01010546,23200,0.0020830368,75.1868,82.51197,100,0.20830369,2.6885931,[ 1.592 -0.749 -0.508 -1.495 -1.48 ],2713.007588863373,0.004652302,-0.06585671,-1.661563,89.80987,3.7765503e-06,0.02688593,,1.010546,49.847,536132,240.82332,232,11.9424095,0.46523023
5.2481885,-105.65920234098454,100.0,-11.133057,24.92,10.978303,7.272232,0.012474702,23300,0.00039295873,19.054193,11.395502,100,0.039295875,34.87751,[ 1.592 -0.758 -0.512 -1.495 -1.485],2724.264690876007,0.03478494,-0.055175494,-1.6177487,90.52014,-7.5912476e-06,0.3487751,,1.2474701,48.53223,538624,13754.065,233,13.038512,3.4784942
1.9266049,-106.96637324771888,100.0,-9.574425,22.21,1.73298,-0.51510334,0.010970204,23400,0.0006289828,51.904778,61.89789,100,0.06289828,5.0228376,[ 1.6   -0.763 -0.508 -1.486 -1.474],2734.1131553649902,0.008606988,-0.047912516,-1.6196363,89.36884,-5.1498414e-06,0.050228376,,1.0970204,48.588932,540845,372.58698,234,10.3670845,0.8606988
9.205432,-106.37253845844225,100.0,-10.311363,24.06,11.315529,5.4008555,0.013389779,23500,0.00011169751,10.863152,9.116068,100,0.011169751,41.966652,[ 1.612 -0.754 -0.502 -1.483 -1.467],2745.477478981018,0.042277876,-0.051330548,-1.9494332,90.15773,1.2969971e-06,0.4196665,,1.3389778,58.48304,543251,14691.366,235,13.262929,4.2277875
18.187449,-106.11920753113485,100.0,-10.000847,23.15,31.362064,23.80366,0.018059053,23600,5.5106342e-05,5.498297,4.446964,100,0.0055106343,83.12756,[ 1.618 -0.753 -0.496 -1.472 -1.47 ],2755.7639348506927,0.08371157,-0.03960987,-1.7723238,89.83214,4.615784e-06,0.83127564,,1.8059055,53.169857,545566,85756.02,236,13.385777,8.371157
4.153379,-105.36510739580167,100.0,-11.240913,23.24,19.669582,15.7148485,0.015673835,23700,0.0011179084,24.076782,15.905591,100,0.11179084,34.2259,[ 1.6   -0.753 -0.482 -1.468 -1.459],2766.2281863689423,0.036039926,-0.04271875,-1.94051,89.93244,2.7465821e-06,0.342259,,1.5673834,58.215385,547890,18190.725,237,13.67344,3.6039927
67.59461,-105.02534996667835,100.0,-11.2304,24.31,165.61392,151.09926,0.040984105,23800,1.8192239e-05,1.4794079,1.542646,100,0.001819224,329.76898,[ 1.573 -0.754 -0.485 -1.471 -1.462],2777.280597448349,0.32742095,-0.029874256,-1.7654386,90.3595,-6.1416627e-06,3.2976897,,4.0984116,52.962967,550321,2747456.0,238,14.471289,32.7421
1.633084,-105.86492545402498,100.0,-9.7389145,22.05,1.7635267,-0.18476832,0.011053298,23900,0.0004993494,61.233833,61.789497,100,0.04993494,6.5959053,[ 1.535 -0.735 -0.492 -1.444 -1.449],2787.9009726047516,0.008692123,-0.029746132,-1.5245817,89.429535,-9.918213e-07,0.06595905,,1.1053299,45.737423,552526,845.8457,239,11.174853,0.8692123
8.020481,-105.95342386300223,100.0,-10.129135,23.26,6.621987,1.6577306,0.012211852,24000,0.00020725834,12.46808,18.284855,100,0.020725835,19.18415,[ 1.532 -0.747 -0.496 -1.452 -1.449],2799.9107134342194,0.025815887,-0.03427864,-1.7528948,89.88965,-7.43866e-06,0.1918415,,1.2211853,52.586617,554852,8220.2295,240,12.6645,2.5815887
12.426228,-105.6932582210889,100.0,-11.124123,24.52,18.85838,12.003809,0.016719935,24100,3.774995e-05,8.047495,10.941963,100,0.003774995,43.51841,[ 1.528 -0.759 -0.498 -1.444 -1.453],2809.150243282318,0.04770057,-0.03356948,-1.9445121,90.37902,1.9073487e-07,0.4351841,,1.6719937,58.33536,557304,46253.445,241,14.107215,4.7700567
1.3232193,-105.63830556876894,100.0,-12.809433,25.33,1.2302768,-0.76879036,0.009607869,24200,0.0006032215,75.573265,79.1304,100,0.06032215,4.213422,[ 1.527 -0.764 -0.494 -1.431 -1.453],2821.3079850673676,0.0049341526,-0.03936023,-1.7378438,90.65905,3.0517579e-06,0.042134218,,0.96078706,52.135403,559837,587.6227,242,14.767927,0.49341524
3.6894882,-105.55872410967399,100.0,-10.8630295,24.11,5.1052155,2.1429179,0.010370245,24300,4.951638e-05,27.10403,37.82031,100,0.004951638,8.861651,[ 1.528 -0.758 -0.485 -1.431 -1.458],2832.8571996688843,0.0132969115,-0.04309629,-1.5422175,90.2436,-1.14440915e-07,0.08861651,,1.0370245,46.266525,562248,2531.7075,243,13.214131,1.3296913
1.6421188,-106.05198939147182,100.0,-11.627266,25.08,1.8968372,-0.5294404,0.010192697,24400,0.00090060156,60.896935,39.058357,100,0.09006016,12.957612,[ 1.531 -0.751 -0.489 -1.418 -1.462],2844.417504310608,0.012731782,-0.04467784,-1.8933822,90.54305,-3.0517577e-07,0.12957612,,1.0192696,56.801453,564756,448.98288,244,13.671772,1.2731782
6346.747,-104.59705039945021,100.0,-12.40377,25.44,530.70605,372.78015,0.12722766,24500,3.038811e-06,0.015756102,1.2078635,100,0.0003038811,1157.4269,[ 1.529 -0.761 -0.496 -1.425 -1.464],2855.8546772003174,1.1506249,-0.041496396,-1.9823364,90.77696,1.9454956e-06,11.574268,,12.722766,59.470154,567300,27482190.0,245,15.895433,115.06249
61.54544,-105.65551310611089,100.0,-11.960236,25.76,54.763363,40.76374,0.020328809,24600,5.9132486e-05,1.6248157,3.8722816,100,0.0059132488,102.20161,[ 1.501 -0.771 -0.507 -1.435 -1.46 ],2868.0616385936737,0.10128679,-0.042685643,-1.7845056,90.797,2.2506713e-06,1.022016,,2.0328808,53.535233,569876,300095.0,246,14.540999,10.128678
6.3242955,-105.74684487389453,100.0,-10.573196,23.52,9.211205,4.7378454,0.013959055,24700,0.00019354197,15.812037,18.449484,100,0.019354198,26.737333,[ 1.511 -0.752 -0.494 -1.424 -1.462],2878.4279289245605,0.029347915,-0.028963333,-1.778796,90.00792,6.6375733e-06,0.26737332,,1.3959053,53.36407,572228,15532.673,247,13.828314,2.934791
1.2268711,-105.23243995955667,100.0,-12.021217,25.53,0.4885528,-1.4056545,0.009926689,24800,0.0028610607,81.508156,80.97164,100,0.28610608,3.0825005,[ 1.514 -0.738 -0.494 -1.427 -1.448],2890.7028901576996,0.004812146,-0.027068911,-1.710131,90.75618,-5.340576e-06,0.030825004,,0.99266905,51.303772,574781,286.16104,248,14.758158,0.4812146
2.9967241,-106.39050856898139,100.0,-9.625771,23.09,13.452386,10.0032835,0.011837878,24900,0.000682788,33.36977,17.304136,100,0.068278804,25.588137,[ 1.51  -0.737 -0.489 -1.424 -1.446],2901.8611993789673,0.0258786,-0.03006776,-1.9924346,89.78504,-6.408691e-06,0.25588137,,1.183788,59.77285,577090,23532.05,249,12.761473,2.58786
1.9344552,-106.41481461907051,100.0,-10.209595,24.61,2.8133183,0.70534587,0.009783512,25000,0.000532902,51.69414,62.147133,100,0.053290203,5.8668904,[ 1.529 -0.746 -0.492 -1.443 -1.449],2913.357427597046,0.007635436,-0.04590482,-1.5156139,90.351906,-1.033783e-05,0.058668904,,0.9783513,45.4681,579551,925.6469,250,12.3123045,0.7635436
7.3233986,-105.81891451586458,100.0,-9.610558,22.3,5.222564,1.6797066,0.009756305,25100,4.578949e-05,13.654862,16.072697,100,0.004578949,21.26521,[ 1.518 -0.75  -0.501 -1.444 -1.465],2922.440116405487,0.022294238,-0.058110777,-1.3091706,89.50952,3.5476685e-06,0.21265209,,0.9756306,39.27522,581781,4318.9497,251,12.158318,2.2294238
1.9541031,-105.15944908448424,100.0,-11.366127,23.53,2.5114975,-0.29873466,0.011957271,25200,0.00069661293,51.174374,43.87113,100,0.0696613,10.854467,[ 1.499 -0.763 -0.504 -1.442 -1.477],2934.1096510887146,0.013524951,-0.05434319,-2.0103312,90.061676,4.0817263e-06,0.10854467,,1.195727,60.31005,584134,937.0213,252,14.06127,1.3524951
1.4778486,-106.69658526429775,100.0,-9.355164,22.2,2.1574817,0.35527802,0.010651538,25300,0.0031077205,67.665924,67.41373,100,0.31077206,6.540408,[ 1.491 -0.763 -0.495 -1.448 -1.473],2945.170572042465,0.007405521,-0.06321266,-1.4824853,89.38771,-5.1116945e-06,0.06540408,,1.0651538,44.474403,586354,960.145,253,11.571139,0.74055207
2.2262337,-105.13867051789506,100.0,-13.145882,26.76,3.8432076,1.4809587,0.012324677,25400,0.0008115886,44.918915,31.152906,100,0.08115886,16.037642,[ 1.498 -0.767 -0.492 -1.443 -1.482],2956.6978068351746,0.018321836,-0.06781093,-1.5832167,91.14212,-7.6293944e-08,0.16037641,,1.2324675,47.49649,589030,2345.5266,254,15.183291,1.8321836
123.939514,-105.1762200285927,100.0,-10.31987,24.13,102.0028,84.51776,0.0324876,25500,1.0237943e-05,0.8068452,2.0875359,100,0.0010237943,224.31773,[ 1.504 -0.772 -0.487 -1.439 -1.487],2968.8195929527283,0.22249466,-0.07288971,-1.5705804,90.28253,5.302429e-06,2.2431772,,3.2487597,47.11757,591443,1118069.2,255,13.812072,22.249466
24.221123,-105.62851051787266,100.0,-10.417076,22.72,70.68274,62.998543,0.023714786,25600,6.2936146e-05,4.128628,2.3381186,100,0.006293615,154.57457,[ 1.478 -0.761 -0.487 -1.447 -1.492],2980.1130080223083,0.15326695,-0.069636695,-1.5613396,89.70172,1.4572143e-05,1.5457456,,2.3714788,46.840622,593715,524594.56,256,11.987912,15.3266945
4.3620033,-105.7103137224689,100.0,-11.23436,24.34,7.62596,4.793112,0.012361812,25700,0.00018187393,22.925245,31.097157,100,0.018187393,13.687101,[ 1.498 -0.773 -0.478 -1.443 -1.489],2992.424153804779,0.018400954,-0.06591434,-1.3563879,90.31389,-1.0948181e-05,0.13687101,,1.2361811,40.691303,596149,2473.2312,257,12.845675,1.8400954
2.860337,-104.83599206209713,100.0,-14.252373,29.31,7.0772667,4.334014,0.012375832,25800,0.0006657063,34.960915,35.070694,100,0.06657063,11.716502,[ 1.493 -0.784 -0.481 -1.436 -1.485],3006.6956975460052,0.016839243,-0.06987093,-1.6220267,91.84641,-2.784729e-06,0.11716502,,1.2375832,48.660717,599080,3982.3794,258,17.50124,1.6839244
1.7504724,-105.02512165274409,100.0,-12.633995,26.01,2.8413439,0.4057963,0.010351832,25900,0.0010047969,57.127434,58.896553,100,0.1004797,6.2226152,[ 1.501 -0.8   -0.484 -1.44  -1.489],3016.116758108139,0.008647913,-0.06903188,-1.840848,90.92427,4.272461e-06,0.06222615,,1.0351831,55.22557,601681,1507.7563,259,15.673136,0.86479133
1.2180003,-104.90065585176056,100.0,-11.20945,23.33,0.7018143,-1.1635637,0.009948287,26000,0.0036805007,82.10178,87.04667,100,0.36805007,2.45645,[ 1.516 -0.799 -0.486 -1.438 -1.488],3027.7988007068634,0.0038376306,-0.07007281,-1.6902136,90.00726,5.722046e-06,0.024564499,,0.9948288,50.70659,604014,285.87048,260,14.292106,0.38376307
1389.6353,-105.917438436243,100.0,-11.282684,25.36,296.87656,240.9653,0.103828095,26100,3.705881e-08,0.07196133,1.1106759,100,3.7058812e-06,985.1549,[ 1.517 -0.796 -0.487 -1.44  -1.489],3036.9197001457214,0.9797063,-0.072201274,-1.4998477,90.64694,5.7983398e-06,9.851549,,10.382809,44.9956,606550,8962323.0,261,14.68618,97.97063
4062.709,-104.76296446423353,100.0,-12.754883,25.24,300.86536,179.3237,0.11146498,26200,1.2657927e-06,0.024614118,1.094282,100,0.00012657927,1065.5117,[ 1.498 -0.818 -0.493 -1.45  -1.491],3046.629183769226,1.0597034,-0.07945296,-1.9068674,90.6987,-1.4038086e-05,10.655117,,11.146497,57.205593,609074,9249889.0,262,15.81814,105.97036
6.7590904,-105.34493001641141,100.0,-11.796776,25.51,9.919712,5.254186,0.012178056,26300,0.00014463998,14.79489,15.867465,100,0.014463998,22.660599,[ 1.501 -0.798 -0.477 -1.421 -1.498],3058.0970919132233,0.028041821,-0.08638147,-1.794555,90.74089,-1.2588501e-06,0.22660598,,1.2178057,53.83661,611625,8679.66,263,15.835037,2.8041823
1.0460094,-106.24637016216897,100.0,-9.940895,22.93,0.53769183,-1.0968679,0.01043019,26400,0.005116746,95.60143,95.06076,100,0.5116746,1.8023752,[ 1.504 -0.793 -0.481 -1.406 -1.505],3069.23987698555,0.0023775084,-0.07720954,-1.5982083,89.73299,-1.2969971e-06,0.018023752,,1.0430189,47.946205,613918,247.1714,264,12.478201,0.23775084
177.88756,-105.6795413679059,100.0,-11.213135,25.14,80.446754,56.462364,0.028193245,26500,0.00011639857,0.56215286,2.2739048,100,0.011639858,186.26662,[ 1.497 -0.788 -0.48  -1.401 -1.496],3081.11993598938,0.18482646,-0.0561566,-1.7982751,90.59271,-1.0681152e-06,1.8626661,,2.819324,53.948223,616432,688235.06,265,13.790964,18.482647
3.9627082,-105.4620961657823,100.0,-10.823799,22.53,14.077165,10.246917,0.01241117,26600,0.00019964081,25.235268,17.373882,100,0.019964082,26.990677,[ 1.484 -0.785 -0.493 -1.408 -1.475],3091.619736433029,0.027065935,-0.06776637,-1.9241107,89.638504,3.2806397e-06,0.26990676,,1.2411171,57.72342,618685,24470.992,266,13.503789,2.7065935
2.8975317,-106.12097046122261,100.0,-8.138168,20.46,3.6976418,0.9096904,0.01178478,26700,0.0006789867,34.51213,37.807205,100,0.067898676,8.574448,[ 1.482 -0.774 -0.479 -1.411 -1.487],3101.529062986374,0.015114868,-0.07240394,-1.6378267,88.62673,1.1787414e-05,0.08574448,,1.1784781,49.135155,620731,838.41504,267,9.655915,1.5114866
2.0441012,-105.94108267478151,100.0,-11.580788,23.12,1.5222273,-0.10449755,0.010739181,26800,0.00072403735,48.921257,49.371635,100,0.07240374,6.0107036,[ 1.502 -0.771 -0.481 -1.418 -1.491],3111.49236536026,0.010875,-0.073625155,-1.1378022,89.83616,-1.0108948e-05,0.060107034,,1.0739181,34.13376,623043,367.82693,268,10.735254,1.0875001
1.8722459,-104.1224330121475,100.0,-12.308601,24.49,3.6714995,0.5277271,0.011887806,26900,0.0003849577,53.41179,61.920544,100,0.03849577,6.3992796,[ 1.512 -0.772 -0.482 -1.408 -1.493],3120.9601876735687,0.009322442,-0.09202747,-2.297576,90.496735,-7.6293946e-07,0.06399279,,1.1887805,68.927246,625492,2502.1863,269,16.062391,0.93224424
34.571335,-105.60362395430937,100.0,-10.555679,24.49,25.757133,16.055223,0.01794446,27000,2.312554e-05,2.8925698,6.3729286,100,0.002312554,67.61923,[ 1.511 -0.772 -0.48  -1.419 -1.511],3131.7010390758514,0.06877991,-0.09467704,-1.650057,90.375786,9.155273e-07,0.6761923,,1.7944461,49.50173,627941,62525.133,270,13.960435,6.8779902
1.0688688,-105.44895870386524,100.0,-12.802032,26.39,0.637504,-1.1248496,0.009676161,27100,0.00461966,93.556854,95.90064,100,0.46196598,1.6496781,[ 1.5   -0.779 -0.469 -1.425 -1.514],3144.060417175293,0.0020005535,-0.101550914,-1.7046392,91.008415,-6.6375733e-06,0.016496781,,0.96761614,51.13898,630580,287.32068,271,14.9855385,0.20005535
4.3819475,-105.17031868258138,100.0,-11.834717,24.45,6.9310703,3.3630366,0.012313616,27200,0.00060370454,22.820904,20.374638,100,0.060370453,24.538305,[ 1.505 -0.783 -0.468 -1.426 -1.52 ],3157.236623287201,0.024342572,-0.116577685,-1.7044867,90.397156,6.866455e-06,0.24538305,,1.2313616,51.134808,633025,7115.44,272,14.033652,2.4342573
1.1706234,-105.62451726247231,100.0,-12.747726,26.9,1.3938372,-0.3949461,0.010342026,27300,0.0032941212,85.42457,86.87324,100,0.32941213,2.54453,[ 1.541 -0.802 -0.466 -1.441 -1.536],3168.202776193619,0.0040201456,-0.11534628,-1.6532891,91.1469,1.3732911e-06,0.0254453,,1.0342026,49.598713,635715,288.66135,273,14.777597,0.40201458
1.896941,-105.47459187167173,100.0,-10.966782,23.97,2.2222147,0.20147395,0.011023276,27400,0.00026927568,52.716454,61.703247,100,0.026927568,7.582758,[ 1.528 -0.796 -0.463 -1.434 -1.534],3178.9561097621918,0.008684357,-0.11829667,-1.4671793,90.199455,1.7166137e-06,0.075827576,,1.1023276,44.015427,638112,1120.9316,274,12.807179,0.8684356
1.6632441,-104.79193586137828,100.0,-12.537071,26.11,1.7560577,-0.24011624,0.010637956,27500,0.0021938977,60.123466,54.038074,100,0.21938978,8.984804,[ 1.519 -0.795 -0.462 -1.441 -1.537],3192.860609292984,0.009810866,-0.118317865,-1.5478142,90.97304,5.569458e-06,0.08984804,,1.0637956,46.434593,640723,684.68005,275,15.190516,0.98108673
1721.0919,-105.01850151962884,100.0,-13.229393,26.96,257.094,189.72519,0.119274035,27600,9.1411397e-07,0.05810265,1.1045579,100,9.14114e-05,1134.8453,[ 1.515 -0.789 -0.452 -1.44  -1.537],3205.209207057953,1.1285993,-0.11166061,-1.6238968,91.20932,-5.9509275e-06,11.3484535,,11.9274025,48.716717,643419,6748597.0,276,14.868926,112.859924
4245.6396,-105.40873797051513,100.0,-12.323769,25.74,247.51213,158.18903,0.09313723,27700,4.3912738e-07,0.023553576,1.180795,100,4.391274e-05,856.931,[ 1.534 -0.798 -0.45  -1.47  -1.531],3217.1514024734497,0.85203373,-0.11043963,-1.370864,90.80974,-6.790161e-06,8.56931,,9.313724,41.125717,645993,6223754.5,277,13.577115,85.20336
4342.148,-104.69816286417296,100.0,-13.666725,27.08,438.59344,328.65167,0.12277033,27800,1.7431394e-06,0.023030076,1.1050004,100,0.00017431394,1167.8772,[ 1.539 -0.812 -0.446 -1.453 -1.529],3231.4009177684784,1.161447,-0.105882004,-1.6684463,91.2675,-7.171631e-06,11.678772,,12.277033,50.05317,648701,19525128.0,278,15.106112,116.14471
1.9055432,-105.52247748625541,100.0,-10.098221,23.09,3.0837736,1.0811458,0.011149066,27900,0.00033719372,52.478474,49.994717,100,0.033719372,7.003106,[ 1.525 -0.824 -0.452 -1.474 -1.525],3243.6568534374237,0.011150245,-0.11344528,-1.4507473,89.85997,-2.8991699e-06,0.07003106,,1.1149067,43.522327,651010,893.8421,279,13.330264,1.1150244
577.8201,-106.09865048370968,100.0,-10.050316,23.02,188.05806,152.77438,0.06319149,28000,9.7832e-07,0.17306423,1.2900693,100,9.7832e-05,556.18005,[ 1.539 -0.842 -0.463 -1.487 -1.532],3252.644987821579,0.55275476,-0.114377156,-1.4678311,89.78228,4.6920777e-06,5.5618005,,6.319149,44.035072,653312,3636650.8,280,12.1991205,55.275475
2.4772642,-106.38543538171876,100.0,-10.191208,23.24,2.2841742,0.43243122,0.010456766,28100,6.5008676e-06,40.36711,42.95297,100,0.0006500868,11.594662,[ 1.536 -0.844 -0.449 -1.508 -1.533],3263.5681178569794,0.012050838,-0.12442228,-1.1765053,89.84468,1.6021728e-06,0.11594661,,1.0456766,35.29521,655636,1487.2942,281,11.412275,1.2050838
1.5107322,-105.3631661186891,100.0,-11.4392395,25.07,2.9750729,0.7519891,0.010329335,28200,0.0005159916,66.19307,69.52148,100,0.05159916,5.727008,[ 1.534 -0.846 -0.461 -1.504 -1.543],3275.0898509025574,0.006839271,-0.13659726,-1.8086802,90.59451,1.2969971e-06,0.057270076,,1.0329336,54.260445,658143,882.7726,282,14.534121,0.6839272
18.0541,-105.30977736704972,100.0,-10.1970825,23.75,15.588289,8.277504,0.011735523,28300,3.828377e-05,5.538908,6.7397885,100,0.0038283772,41.921562,[ 1.555 -0.857 -0.464 -1.507 -1.556],3286.7629132270813,0.04365435,-0.13754594,-1.720588,90.131805,-2.861023e-06,0.41921562,,1.1735523,51.617546,660518,25860.658,283,12.837586,4.3654346
3.177791,-104.04114103507072,100.0,-14.164841,27.4,8.277768,4.958029,0.010944445,28400,0.00026558165,31.4684,37.724556,100,0.026558166,9.593548,[ 1.54  -0.869 -0.461 -1.507 -1.556],3298.3811962604523,0.014061769,-0.14257593,-1.8622674,91.40576,-2.9754638e-06,0.09593548,,1.0944444,55.867928,663258,3659.5874,284,16.962015,1.4061769
1.4577295,-104.348617087153,100.0,-12.353203,25.2,2.687345,0.19547582,0.010162531,28500,0.0008473572,68.59984,70.51057,100,0.08473572,6.0768795,[ 1.53  -0.857 -0.447 -1.506 -1.562],3311.7110965251923,0.006572158,-0.13928236,-2.0639002,90.71837,-8.544922e-06,0.060768794,,1.016253,61.916733,665778,1584.0021,285,16.491365,0.65721583
1.1776572,-103.46850768065933,100.0,-15.947075,29.21,0.84437627,-1.4811482,0.010717274,28600,0.0023053905,84.91435,85.08529,100,0.23053905,2.7855105,[ 1.516 -0.847 -0.443 -1.506 -1.558],3324.0945615768433,0.0044870866,-0.13882267,-2.1429508,91.91555,-3.5476685e-06,0.027855106,,1.0717274,64.288414,668699,461.37988,286,17.537039,0.4487087
1.8944805,-104.95785705586067,100.0,-13.968475,28.44,2.4595156,0.38123465,0.009764238,28700,0.0011046402,52.78492,63.626102,100,0.11046402,3.9871318,[ 1.515 -0.849 -0.444 -1.511 -1.558],3336.227412223816,0.0073827063,-0.14489584,-1.5099323,91.619,6.2561035e-06,0.039871316,,0.9764238,45.29815,671543,620.8344,287,15.365075,0.7382706
1.5129727,-105.66133115413427,100.0,-10.138542,23.59,1.3865995,-0.64406276,0.010175817,28800,0.00094882987,66.09505,67.870804,100,0.09488299,3.4985578,[ 1.514 -0.857 -0.443 -1.511 -1.564],3347.094893693924,0.007001283,-0.15011992,-1.6509018,90.041855,3.6621093e-06,0.034985576,,1.0175817,49.52716,673902,383.19952,288,12.711627,0.7001283
1.7852069,-104.7845342625883,100.0,-12.535088,25.92,2.2745862,-0.066978455,0.009160952,28900,0.0009462258,56.015915,66.87424,100,0.09462258,3.4044142,[ 1.52  -0.856 -0.442 -1.519 -1.569],3359.675722360611,0.0064475425,-0.14950435,-1.752521,90.91478,-5.645752e-06,0.034044143,,0.91609526,52.575462,676494,661.94806,289,15.418694,0.6447543
12.220637,-104.82694010974936,100.0,-12.776955,26.18,13.546594,8.170485,0.017248409,29000,0.00017324153,8.182879,6.984591,100,0.017324153,61.779606,[ 1.519 -0.859 -0.435 -1.518 -1.568],3370.453557252884,0.062944256,-0.15383491,-1.5378741,90.99191,8.773804e-07,0.61779606,,1.7248411,46.136257,679112,13196.161,290,15.240934,6.2944245
