EntropyCoefficient,EmpiricalD2,EpLenMean,MaxIW,MinIW,MeanIWNorm,EpRewMean,EpThisIter,Weights,ReturnStepMaxmin,ESSClassic,InitialReturnMin,InitialReturnMax,ReturnStepMax,TimestepsSoFar,InitialReturnMean,MaxIWNorm,StdIWNorm,StdIW,EpisodesSoFar,Iteration,MinIWNorm,MeanEntropy,J_sample_variance,InitialReturnStd,Bound,MeanIW,TimeElapsed,ESSRenyi,InitialBound,ReturnMeanIW
,1.0243926,484.75,1.63767,0.73445475,0.010384994,-34.08739321034918,100,[-2.069 -1.246 -0.078 -1.06   0.634],98.85936,97.35935,-55.84997,21.546688,100.0,8616976,-1.0681152e-06,0.0163767,0.0017103049,0.1710305,21800,218,0.007344547,2.052773,110.76386,10.421772,-1.8184029,1.0384995,14950.907210350037,97.61882,-1.8616667,0.0658315
,118.94357,469.01,287.35654,0.00025461966,0.04079792,-43.395066844574686,100,[-2.069 -1.245 -0.075 -1.06   0.634],98.81496,1.954304,-52.690247,19.017735,100.0,8663877,-1.5258789e-07,2.8735652,0.28897232,28.897232,21900,219,2.5461966e-06,2.0698195,213752.9,10.521269,29.082636,4.079792,15014.735621452332,0.8407348,-1.7563418,48.23752
,23.13629,479.12,120.78811,0.0038872822,0.020035185,-36.14064509737686,100,[-2.013 -1.278 -0.036 -1.095  0.651],98.84914,2.7116103,-44.146904,24.717949,100.0,8711789,7.6293944e-08,1.2078811,0.12000806,12.000806,22000,220,3.8872822e-05,2.0995736,23123.713,10.232891,7.9231353,2.003519,15078.953704595566,4.322214,-1.4715637,15.001385
,596225.8,468.87,38508.48,1.203354e-10,3.8520453,-37.162394332404794,100,[-2.073 -1.331 -0.049 -1.141  0.68 ],98.84148,1.0006218,-57.8477,21.465204,100.0,8758676,-1.1920929e-06,385.0848,38.315334,3831.5337,22100,221,1.2033539e-12,2.024796,1660464600.0,10.5357065,2585.8398,385.2045,15141.96418094635,0.0001677217,-1.928258,4074.7559
,29.736567,495.85,103.21932,0.00069709687,0.02540935,-31.304387391532384,100,[-2.056 -1.308 -0.098 -1.075  0.606],98.87373,4.352529,-20.059557,21.141382,100.0,8808261,9.155273e-07,1.0321932,0.11911307,11.911307,22200,222,6.9709686e-06,2.0006316,2242.9436,8.355743,2.5750625,2.5409348,15210.396400928497,3.362863,-0.7047117,6.4179487
,4.094262,465.98,15.954225,0.013488269,0.0130550815,-37.923119637818196,100,[-2.028 -1.283 -0.101 -1.095  0.582],98.837234,23.352486,-52.907112,20.269855,100.0,8854859,6.4849854e-07,0.15954225,0.023651684,2.3651686,22300,223,0.00013488269,1.9687189,359.85757,10.2126465,0.2741444,1.3055083,15274.637856006622,24.424425,-1.7635698,3.8426027
,112.016525,480.12,129.10817,0.0010708352,0.027992267,-38.79168872378939,100,[-2.029 -1.289 -0.109 -1.085  0.55 ],98.83841,3.8723614,-17.622475,17.709246,100.0,8902871,-1.0299683e-06,1.2910817,0.13946791,13.946792,22400,224,1.07083515e-05,1.9713441,9719.549,7.0580025,6.012579,2.7992268,15339.46554017067,0.8927254,-0.59030926,12.260275
,35.918102,438.52,150.59758,0.004364256,0.03346237,-54.02166352229995,100,[-2.019 -1.244 -0.13  -1.091  0.553],98.75362,2.6444368,-49.31979,21.380909,100.0,8946723,-6.8664554e-07,1.5059757,0.20303479,20.303482,22500,225,4.3642558e-05,1.9842137,9757.76,10.880438,4.670374,3.3462372,15399.68162894249,2.7841115,-1.6439939,14.523106
,1.4539801,471.75,2.7117624,0.113119766,0.009120826,-39.65555064360696,100,[-2.04  -1.201 -0.117 -1.045  0.565],98.83188,76.37421,-28.563965,16.929935,100.0,8993898,1.7166137e-06,0.027117623,0.0050728745,0.50728744,22600,226,0.0011311977,1.9863603,88.901665,8.392368,-0.5674137,0.9120826,15462.40016579628,68.77673,-0.95213044,0.58067775
,15.906288,480.53,49.0673,0.0091544185,0.015149105,-35.99090389868709,100,[-2.062 -1.203 -0.117 -1.036  0.568],98.850204,5.391144,-31.768404,30.144007,100.0,9041951,-1.5258789e-07,0.49067298,0.0634618,6.346181,22700,227,9.1544185e-05,2.0013134,2037.7958,7.8145676,1.1164961,1.5149106,15527.997529506683,6.286822,-1.058947,5.339861
,1.2654976,441.39,2.4907827,0.18250278,0.009584617,-44.866280478988244,100,[-2.06  -1.17  -0.126 -1.047  0.582],98.79671,82.30534,-52.589806,22.17774,100.0,9086090,3.0517577e-07,0.024907827,0.00444408,0.44440797,22800,228,0.0018250277,1.997444,112.514305,12.767086,-1.285678,0.9584617,15587.671231746674,79.0203,-1.7529935,0.68634045
,1.7528815,453.0,4.3649592,0.051796593,0.010474755,-40.893634266846945,100,[-2.064 -1.173 -0.121 -1.041  0.578],98.81946,64.063545,-51.665646,19.65105,100.0,9131390,3.4332277e-07,0.04364959,0.007845235,0.78452355,22900,229,0.00051796593,1.998077,142.78336,11.026309,-0.7596979,1.0474755,15648.176092863083,57.04892,-1.7221878,1.5204179
,3.5365503,467.91,16.528122,0.0074249646,0.011168602,-40.92425977275726,100,[-2.063 -1.181 -0.127 -1.03   0.579],98.82507,18.32936,-54.8212,19.557219,100.0,9178181,-5.531311e-07,0.16528122,0.02357535,2.3575351,23000,230,7.424964e-05,2.0112095,298.62372,10.431472,-1.1430502,1.1168602,15709.983679056168,28.276142,-1.8273743,2.2934568
,2504.8838,483.92,1807.4158,7.3704323e-06,0.18446225,-34.75035878998056,100,[-2.069 -1.166 -0.109 -1.026  0.592],98.856384,1.041547,-39.68012,18.67982,100.0,9226573,3.8146973e-07,18.074158,1.7980201,179.802,23100,231,7.370432e-08,2.0084414,3084962.5,9.819833,110.301605,18.446226,15775.271218299866,0.03992201,-1.3226702,176.49971
,2.0947638,439.2,10.43051,0.049820803,0.010643933,-49.320918639970394,100,[-1.971 -1.135 -0.069 -1.038  0.59 ],98.775406,36.255775,-48.62137,28.693909,100.0,9270493,4.196167e-07,0.104305096,0.0141134765,1.4113477,23200,232,0.00049820804,2.0037565,167.0848,11.513792,-0.38878357,1.0643934,15835.474241018295,47.73808,-1.6207123,1.9569217
,739.9946,459.79,1462.9817,0.00032045346,0.164927,-39.40614443517059,100,[-1.971 -1.168 -0.071 -1.044  0.585],98.82858,1.2632838,-55.35937,29.090004,100.0,9316472,7.724762e-07,14.629817,1.4580777,145.80779,23300,233,3.2045346e-06,2.0234,1618467.5,12.417597,84.548,16.4927,15897.801654577255,0.13513611,-1.8453116,134.74574
,8.709275,483.99,18.348665,0.020429522,0.011925841,-35.59118410533874,100,[-1.94  -1.148 -0.069 -0.977  0.604],98.85292,17.128155,-31.939873,22.667625,100.0,9364871,9.536743e-07,0.18348666,0.02623235,2.6232352,23400,234,0.00020429521,2.033323,1206.9264,8.88537,2.249035,1.192584,15963.423385381699,11.482012,-1.0646615,5.391011
,12.080411,490.98,64.85249,0.0038249723,0.015284309,-29.929154747010788,100,[-1.919 -1.17  -0.042 -0.987  0.615],98.87808,5.095103,-21.954659,28.266685,100.0,9413969,-8.201599e-07,0.64852494,0.06596503,6.596503,23500,235,3.8249724e-05,2.0701656,2747.9526,8.63997,2.1813056,1.528431,16030.351576566696,8.277864,-0.94222367,5.4561787
,66.93807,493.01,132.26186,0.0006484738,0.018449586,-27.375486371338415,100,[-1.949 -1.219 -0.036 -1.022  0.651],98.88895,1.9321826,-23.447075,26.99178,100.0,9463270,-7.6293946e-07,1.3226185,0.1314395,13.143953,23600,236,6.4847377e-06,2.027376,27936.158,8.590092,9.284393,1.8449591,16095.232573986053,1.4939182,-0.8997265,16.645563
,994.73486,495.8,1162.0173,4.4243116e-06,0.13568372,-30.679768123939247,100,[-2.021 -1.214 -0.021 -1.04   0.609],98.876236,1.3392496,-22.736597,33.870667,100.0,9512850,1.335144e-07,11.620173,1.1645795,116.45796,23700,237,4.4243116e-08,1.9646904,1613385.9,8.523188,90.6098,13.568372,16160.563876867294,0.1005293,-1.1290222,126.218506
,3.2316546,459.64,7.343311,0.016252574,0.009372332,-39.657025983878604,100,[-2.046 -1.193  0.006 -1.057  0.546],98.82744,38.656513,-37.47469,21.537128,100.0,9558814,-8.392334e-07,0.07343311,0.011806482,1.1806482,23800,238,0.00016252573,1.9329419,329.73322,12.335787,0.80731606,0.9372332,16221.815473556519,30.943901,-1.2491574,3.0528998
,56.010693,500.0,69.79558,0.00049662445,0.0134924045,-34.003423011953224,100,[-2.065 -1.208  0.006 -1.059  0.514],0.13601357,3.522439,-22.791744,24.736029,1.0,9608814,5.2928925e-07,0.6979558,0.070612356,7.0612354,23900,239,4.9662444e-06,1.908195,13339.486,7.263076,4.2369523,1.3492403,16287.29202580452,1.7853733,-0.824534,10.407791
,2.2700748,479.55,7.828868,0.07665876,0.0106211305,-36.94350702793742,100,[-2.090e+00 -1.167e+00  3.926e-04 -1.069e+00  4.892e-01],98.84592,50.801373,-29.247639,20.532043,100.0,9656769,1.4305115e-07,0.078288674,0.0104522435,1.0452244,24000,240,0.0007665876,1.9103132,138.28584,7.9433146,-0.17335045,1.062113,16352.19475030899,44.05141,-0.9749212,1.2955408
,1.9404296,480.68,4.451055,0.12652425,0.010496173,-32.65203478919628,100,[-2.098 -1.164  0.005 -1.085  0.492],98.864136,66.42754,-38.11016,22.068226,100.0,9704837,8.010864e-07,0.04451055,0.0074618855,0.7461886,24100,241,0.0012652425,1.8985666,129.42538,7.963694,-0.61239624,1.0496174,16415.823962926865,51.53498,-1.2703379,1.1571767
,37.792587,465.21,98.32996,0.0012272936,0.024157561,-42.85481984510234,100,[-2.069e+00 -1.167e+00 -2.611e-04 -1.079e+00  4.798e-01],98.815765,4.559595,-37.30186,21.61456,100.0,9751358,7.6293944e-08,0.9832996,0.11052387,11.052387,24200,242,1.2272936e-05,1.8477887,9562.222,8.946902,3.666564,2.4157562,16478.840271949768,2.6460216,-1.2433956,11.310421
,41.179264,483.88,245.91591,0.0031154673,0.03142186,-37.05890426037371,100,[-2.041 -1.173 -0.013 -1.066  0.429],98.84683,1.6205637,-33.239826,24.08294,100.0,9799746,1.0681152e-06,2.4591591,0.24482232,24.482233,24300,243,3.1154672e-05,1.8222739,58627.637,9.295339,19.4441,3.142186,16546.635857582092,2.4284067,-1.1079934,26.554218
,1887.8354,479.88,1004.8158,2.2585766e-05,0.106766745,-33.954926129091135,100,[-2.098 -1.171 -0.026 -1.093  0.403],98.85849,1.1279565,-26.536503,31.5597,100.0,9847734,5.340576e-07,10.048158,0.99960077,99.96008,24400,244,2.2585765e-07,1.8222992,1984692.6,8.415672,96.2884,10.676675,16611.053562641144,0.05297072,-1.0519893,141.99655
,165.32623,493.15,201.11566,0.0007158461,0.02887569,-37.984153897392325,100,[-2.131 -1.245 -0.012 -1.105  0.403],98.84595,2.0169709,-37.850395,15.260821,100.0,9897049,-1.4209747e-06,2.0111566,0.20126024,20.126022,24500,245,7.1584604e-06,1.7760683,68454.12,6.961469,11.71879,2.887569,16679.743825674057,0.60486466,-1.2616812,27.941376
,25.555689,499.47,61.954247,0.0013540743,0.012346518,-37.43146011347838,100,[-2.126 -1.287  0.01  -1.115  0.357],98.85011,3.8162005,-16.52875,19.297615,100.0,9946996,1.0299683e-06,0.6195425,0.06198404,6.198404,24600,246,1.3540743e-05,1.7388419,2366.8474,6.3856235,1.9966879,1.2346518,16747.60305905342,3.913023,-0.64325285,5.2485056
,366.55362,498.1,246.70752,4.278054e-05,0.03525534,-41.64901578302427,100,[-2.086 -1.275 -0.006 -1.101  0.32 ],98.83276,1.9838827,-17.58031,23.755722,100.0,9996806,2.670288e-07,2.467075,0.24780814,24.780817,24700,247,4.278054e-07,1.6993628,116424.85,6.7458444,20.501839,3.5255337,16814.836770296097,0.27281138,-0.7918572,35.662415
,4.681712,500.0,8.460876,0.015749605,0.010629542,-40.055610954279054,100,[-2.135 -1.265 -0.032 -1.113  0.281],0.16022229,33.168808,-12.689164,28.516296,1.0,10046806,4.7683716e-07,0.08460876,0.01508826,1.508826,24800,248,0.00015749605,1.7160537,402.941,7.7687507,1.1455886,1.0629542,16882.80770468712,21.359707,-0.95054275,3.2023044
,2.1665545,495.28,5.172945,0.07456158,0.010133849,-38.567900220221,100,[-2.112 -1.248 -0.032 -1.116  0.297],98.84425,55.34644,-17.001076,19.69325,100.0,10096334,5.912781e-07,0.05172945,0.009102437,0.91024375,24900,249,0.0007456158,1.7122855,57.436504,5.7289233,-0.4187137,1.013385,16949.11562728882,46.15624,-0.65644115,0.54751724
,3.50572,494.04,23.04073,0.066002294,0.014210558,-37.27716686419052,100,[-2.097 -1.262 -0.039 -1.122  0.293],98.84909,21.148096,-28.07484,26.597956,100.0,10145738,-9.918213e-07,0.23040728,0.02743984,2.743984,25000,250,0.00066002295,1.7134509,129.64088,7.086326,0.39836264,1.4210559,17014.66588497162,28.52481,-0.93582904,2.1505666
,4133.386,487.12,732.238,4.753316e-06,0.07923452,-39.2143174278917,100,[-2.128 -1.239 -0.044 -1.12   0.294],98.83899,1.1700431,-33.136974,28.729652,100.0,10194450,-1.4305115e-07,7.3223796,0.728212,72.8212,25100,251,4.7533156e-08,1.6926497,4426242.5,8.798038,138.28278,7.9234533,17079.65877556801,0.024193238,-1.1045661,209.29689
,35.217785,500.0,53.55986,0.0012326943,0.013479278,-37.514175386629965,100,[-2.09  -1.253 -0.043 -1.081  0.274],0.15005684,4.9479837,-19.966549,21.316532,1.0,10244450,-1.5258789e-07,0.5355986,0.059079006,5.907901,25200,252,1.2326942e-05,1.6939727,3214.657,6.448784,3.3961754,1.3479278,17148.1077606678,2.8394744,-0.71055126,7.6129107
,15.330335,495.84,103.828575,0.012502974,0.01737158,-36.97411239712984,100,[-2.12  -1.227 -0.043 -1.093  0.275],98.85086,2.752173,-36.92304,22.835958,100.0,10294034,-9.155273e-07,1.0382857,0.10326222,10.326221,25300,253,0.00012502974,1.7246447,3886.9902,7.134463,2.9862776,1.7371582,17212.96334886551,6.523015,-1.2307689,7.805223
,39.610764,494.35,65.72358,0.0015255443,0.016008792,-38.2324716601248,100,[-2.104 -1.265 -0.04  -1.104  0.306],98.84532,5.291461,-21.419456,19.846092,100.0,10343469,-3.3855437e-07,0.6572358,0.067727536,6.7727537,25400,254,1.5255443e-05,1.7199705,5961.679,7.3734226,5.1603694,1.6008792,17279.038814544678,2.5245664,-0.7139824,9.653963
,64.99869,493.18,51.25832,0.0009484731,0.011332175,-40.075809029941304,100,[-2.098 -1.23  -0.044 -1.111  0.301],98.83748,4.296826,-26.656185,24.714336,100.0,10392787,1.2207031e-06,0.5125832,0.053481378,5.3481374,25500,255,9.484731e-06,1.6935012,16089.14,7.1616845,5.6083646,1.1332175,17346.68226981163,1.5384926,-0.88853824,12.771927
,276.3518,494.24,199.39374,8.044759e-06,0.025467424,-36.167696829631254,100,[-2.112 -1.23  -0.071 -1.103  0.275],98.85364,1.6121792,-16.979698,16.237976,100.0,10442211,7.6293944e-08,1.9939374,0.19895239,19.895239,25600,256,8.0447585e-08,1.6398839,103929.8,6.5188146,22.704046,2.546743,17414.21636223793,0.3618576,-0.56599,32.11297
,145.77835,498.77,341.52072,0.0023399678,0.04272052,-39.97098611659072,100,[-2.095 -1.273 -0.075 -1.108  0.221],98.83972,1.5534886,-21.410454,20.89418,100.0,10492088,4.196167e-07,3.4152071,0.34008121,34.00812,25700,257,2.3399678e-05,1.6978425,116095.37,7.3536143,26.79715,4.272052,17482.09135079384,0.6859729,-0.71368146,35.41405
,18.484074,494.82,34.993904,0.001351027,0.015465853,-41.2321646715644,100,[-2.105 -1.25  -0.072 -1.087  0.279],98.83334,9.008791,-18.085361,22.48502,100.0,10541570,1.5258789e-07,0.34993902,0.049151897,4.91519,25800,258,1.351027e-05,1.6574314,2142.7065,6.456488,5.7267084,1.5465852,17549.515781879425,5.410063,-0.7495006,8.949045
,3.456541,500.0,7.234004,0.015351995,0.010011432,-34.82701579292194,100,[-2.09  -1.23  -0.061 -1.089  0.238],0.13930821,33.620922,-15.895604,33.08028,1.0,10591570,5.7220458e-08,0.07234004,0.014067182,1.4067183,25900,259,0.00015351994,1.6666006,178.56541,7.7044864,0.34494424,1.0011433,17616.652726650238,28.930656,-1.1026759,2.3950148
,1.3692214,490.09,5.783966,0.23381549,0.010590051,-39.27795197570219,100,[-2.083 -1.21  -0.065 -1.091  0.248],98.83971,62.140877,-32.38824,32.67201,100.0,10640579,2.2888183e-07,0.057839658,0.008265985,0.8265985,26000,260,0.002338155,1.6667806,61.17913,7.6293063,-0.61645734,1.0590051,17682.600772619247,73.0342,-1.0890667,0.6579006
,270.6981,489.92,260.31192,2.3567665e-05,0.046802863,-40.84780317546942,100,[-2.092 -1.198 -0.062 -1.088  0.248],98.83325,2.7913187,-32.63621,15.273886,100.0,10689571,5.0544736e-07,2.6031191,0.27619785,27.619783,26100,261,2.3567665e-07,1.6130952,87926.14,6.938096,17.99047,4.6802864,17748.03193473816,0.36941525,-1.0878732,35.889153
,19.803247,496.7,60.449455,0.0020571293,0.022713829,-38.8407045842287,100,[-2.105 -1.242 -0.043 -1.112  0.194],98.8436,6.0171876,-21.460678,14.325849,100.0,10739241,-9.3460085e-07,0.6044945,0.08976722,8.976722,26200,262,2.0571293e-05,1.6160239,2300.1968,5.1273446,2.517489,2.2713828,17814.786420583725,5.049677,-0.71535695,5.700883
,28.022083,493.39,47.86023,0.00028226004,0.015340111,-42.604810155365115,100,[-2.077 -1.221 -0.036 -1.077  0.197],98.8273,7.3454523,-24.267963,26.326538,100.0,10788580,-1.5258789e-06,0.4786023,0.054481942,5.4481945,26300,263,2.8226002e-06,1.5711241,5847.265,6.980815,4.311786,1.5340111,17880.177805900574,3.568614,-0.8775529,8.957182
,342.48022,498.32,151.8386,3.354727e-05,0.01847522,-41.33685942158985,100,[-2.069 -1.248 -0.039 -1.078  0.152],98.83409,1.4767795,-16.503254,22.702517,100.0,10838412,5.7220458e-08,1.5183859,0.15090409,15.090408,26400,264,3.354727e-07,1.5509361,118830.836,6.579019,20.516373,1.8475218,17946.495231628418,0.29198766,-0.7567506,34.520966
,1.7133974,499.25,5.3287435,0.046368584,0.009013732,-42.314816436812244,100,[-2.04  -1.209 -0.056 -1.072  0.132],98.83049,60.11131,-16.646317,21.302225,100.0,10888337,-4.7683717e-08,0.05328743,0.0073426277,0.7342628,26500,265,0.00046368584,1.5499942,56.576134,6.4464536,-0.27981633,0.90137327,18014.218725681305,58.36358,-0.71007425,0.6496481
,1.4500104,496.31,6.2427716,0.19896346,0.01052263,-36.797718761282106,100,[-2.042 -1.205 -0.062 -1.077  0.131],98.851715,63.734467,-17.99194,24.75578,100.0,10937968,1.4305115e-06,0.062427714,0.007937507,0.79375076,26600,266,0.0019896345,1.5586042,90.15481,7.559096,-0.40523344,1.0522629,18080.8560256958,68.96502,-0.8251913,0.58843374
,193.6889,497.37,149.99171,0.00040336236,0.023207713,-41.537281360288304,100,[-2.032 -1.201 -0.067 -1.072  0.14 ],98.83298,2.209764,-16.000143,13.910301,100.0,10987705,3.0517577e-07,1.4999171,0.15438575,15.438576,26700,267,4.0336236e-06,1.5291274,27908.637,6.0656176,7.1255,2.3207712,18147.143727064133,0.51629186,-0.53333783,14.548081
,34.974796,495.83,67.389694,0.0073399344,0.018133659,-39.977085473313274,100,[-2.045 -1.218 -0.044 -1.097  0.11 ],98.838745,5.900308,-17.18622,20.902029,100.0,11037288,-1.9073487e-07,0.6738969,0.072417304,7.2417297,26800,268,7.3399344e-05,1.532995,6668.729,6.5339303,3.4980621,1.8133663,18214.84176683426,2.8592017,-0.69673455,7.6185136
,2.2315075,500.0,6.371461,0.05023798,0.0101813,-38.2747029570574,100,[-2.038 -1.209 -0.023 -1.09   0.114],0.1530987,46.8784,-14.236314,19.41101,1.0,11087288,-7.6293946e-07,0.06371461,0.010838082,1.0838082,26900,269,0.0005023798,1.5304554,123.16727,6.5273843,0.50501364,1.0181301,18281.291504859924,44.812756,-0.6470345,1.4715675
,3.3951762,498.5,10.029505,0.06217413,0.010769248,-34.449140580789475,100,[-2.049 -1.19  -0.031 -1.073  0.111],98.861786,37.244785,-21.390766,14.112121,100.0,11137138,2.0980835e-07,0.100295044,0.013979047,1.3979048,27000,270,0.0006217413,1.5372663,91.656075,6.030212,0.69649374,1.0769249,18347.86744427681,29.453552,-0.71302515,2.010315
,20.426872,498.91,50.702614,0.0008664328,0.015954552,-32.801291145853405,100,[-2.038 -1.205 -0.032 -1.092  0.118],98.868515,5.9673867,-14.12929,21.726198,100.0,11187029,-5.7220458e-08,0.50702614,0.06333324,6.3333244,27100,271,8.664328e-06,1.5050094,2448.225,5.76329,3.0633473,1.5954552,18414.560998678207,4.895512,-0.7242066,6.3364787
,17.304712,488.19,73.565544,0.0010088701,0.020695843,-40.504557538068646,100,[-2.033 -1.202 -0.037 -1.108  0.086],98.83406,4.657488,-27.159931,31.830383,100.0,11235848,7.5340273e-07,0.7356554,0.09363767,9.363768,27200,272,1.0088701e-05,1.4806437,6674.909,7.587038,3.6498137,2.0695846,18478.944270849228,5.778773,-1.0610119,8.063514
,20.414589,484.46,64.64954,0.0034349014,0.014591918,-34.846052002940965,100,[-2.025 -1.182 -0.053 -1.1    0.062],98.85614,4.751739,-40.957817,28.599075,100.0,11284294,-1.0299683e-06,0.6464954,0.0653303,6.5330305,27300,273,3.4349014e-05,1.4863172,8035.2153,8.543327,2.3777695,1.4591919,18543.727108955383,4.8984575,-1.3652617,8.546359
,15.641894,497.93,23.824879,0.0057484973,0.00916744,-33.431187854767416,100,[-2.022 -1.175 -0.037 -1.087  0.067],98.86572,10.683075,-11.515996,21.442682,100.0,11334087,-4.959106e-07,0.23824878,0.02650738,2.650738,27400,274,5.7484973e-05,1.4856286,1440.1836,6.2538476,1.6150463,0.916744,18609.929311037064,6.3930874,-0.71475667,4.441895
,4.296177,485.04,9.770628,0.017466966,0.009769555,-39.76360258563772,100,[-2.039 -1.183 -0.046 -1.111  0.067],98.836044,30.903288,-26.408455,19.194416,100.0,11382591,-6.1035155e-07,0.09770628,0.014608355,1.4608355,27500,275,0.00017466965,1.4542108,273.06656,7.2790284,1.2817605,0.9769557,18673.821291208267,23.276508,-0.8802825,3.1063402
,10.071912,492.09,15.519453,0.003227468,0.012088111,-36.39396261842849,100,[-2.049 -1.202 -0.044 -1.118  0.035],98.85208,20.071163,-17.258,29.098656,100.0,11431800,2.479553e-07,0.15519452,0.024122585,2.4122586,27600,276,3.2274682e-05,1.4504677,2140.2617,7.085794,2.8612347,1.208811,18739.435363531113,9.928601,-0.969955,5.9395113
,1.0330807,489.49,1.5769502,0.55211306,0.010147711,-35.928189285814824,100,[-2.017 -1.224 -0.048 -1.129  0.032],98.853195,96.97256,-39.32189,14.002635,100.0,11480749,-5.722046e-07,0.015769502,0.0017930109,0.17930108,27700,277,0.0055211303,1.4504652,56.859524,8.005706,-1.2466421,1.0147712,18804.38651919365,96.79786,-1.3107303,0.085591204
,45.30617,488.26,99.61594,0.00044388886,0.01834146,-38.49654903009417,100,[-2.017 -1.225 -0.049 -1.128  0.032],98.842316,3.181412,-13.32564,13.310493,100.0,11529575,1.1825562e-06,0.9961593,0.10118201,10.118201,27800,278,4.4388885e-06,1.413369,5212.117,5.4275603,4.6785393,1.8341461,18869.29750061035,2.2072048,-0.4441869,7.6683626
,2.9177976,476.4,8.1670475,0.02951293,0.012388139,-42.96310390913869,100,[-2.009 -1.218 -0.044 -1.143 -0.005],98.81964,43.478123,-44.60664,21.852072,100.0,11577215,8.6784365e-07,0.08167047,0.01412469,1.4124691,27900,279,0.0002951293,1.4119385,431.71188,9.005666,0.34328794,1.2388139,18932.923441410065,34.272427,-1.4868872,2.8831248
,1.6345471,480.93,3.7315278,0.12094717,0.010000074,-39.49169302634443,100,[-2.019 -1.23  -0.036 -1.146 -0.007],98.83577,63.21032,-31.9025,24.809956,100.0,11625308,-1.3542175e-06,0.037315276,0.007629083,0.76290834,28000,280,0.0012094716,1.4112449,87.50354,8.604769,0.009445429,1.0000075,18996.767432928085,61.179028,-1.063418,1.3690174
,14.179922,475.22,34.073227,0.003321793,0.010806901,-40.4069027855948,100,[-2.002 -1.234 -0.038 -1.145 -0.008],98.82994,8.171725,-24.679745,14.566854,100.0,11672830,-5.722046e-07,0.34073228,0.036227018,3.6227014,28100,281,3.321793e-05,1.408189,1172.5244,7.0107727,1.4635553,1.0806903,19060.543251514435,7.052225,-0.82265866,4.5613766
,3.1239529,500.0,7.931739,0.049553562,0.010493829,-29.279683867279818,100,[-2.006 -1.248 -0.025 -1.142 -0.011],0.1171186,35.10279,-14.697464,19.99794,1.0,11722830,-1.5258789e-07,0.07931738,0.014268431,1.4268432,28200,282,0.0004955356,1.3913156,232.14603,6.869415,0.9725772,1.049383,19127.604576587677,32.010727,-0.6665982,2.1507697
,17.042614,482.63,96.2025,0.0015529678,0.02215968,-35.007256431374046,100,[-1.992 -1.252 -0.025 -1.152 -0.028],98.854935,4.489766,-38.601963,21.076687,100.0,11771093,1.5258789e-07,0.962025,0.10220603,10.220604,28300,283,1.5529678e-05,1.3728166,3372.3232,7.7827907,3.7039847,2.2159677,19191.960399389267,5.8676443,-1.2867318,9.015963
,2.9388795,472.53,6.4921155,0.04108452,0.008325293,-42.28276815850187,100,[-1.975 -1.218 -0.035 -1.135 -0.046],98.82103,36.253597,-31.18154,18.833927,100.0,11818346,5.0544736e-07,0.064921156,0.011039561,1.1039561,28400,284,0.00041084518,1.3757558,186.7247,7.695523,-0.09045398,0.8325293,19255.88336777687,34.026573,-1.0393842,1.6913799
,6388517.0,486.5,56044.047,8.773032e-11,5.6060696,-38.299590165846205,100,[-1.982 -1.209 -0.033 -1.121 -0.043],98.842545,1.0005943,-22.60347,20.180105,100.0,11866996,-7.8201293e-07,560.4404,55.76297,5576.298,28500,285,8.773032e-13,1.3166002,5496725500.0,6.473283,5508.658,560.60693,19320.144282579422,1.5653086e-05,-0.7534498,7413.0396
,25986.855,480.15,7759.037,7.7101195e-06,0.7788028,-43.2359046784069,100,[-1.936 -1.139 -0.056 -1.082 -0.102],98.8199,1.0074824,-43.733864,16.823473,100.0,11915011,4.196167e-07,77.59037,7.7198696,771.987,28600,286,7.710119e-08,1.3114761,38465116.0,8.042107,386.24313,77.88029,19384.710713148117,0.0038480994,-1.457795,621.24615
,1.403899,439.71,3.6576805,0.17998981,0.009435474,-52.68785782128265,100,[-1.964 -1.142 -0.035 -1.107 -0.108],98.760345,74.98166,-33.518925,30.347591,100.0,11958982,2.670288e-07,0.036576804,0.0054502375,0.54502374,28700,287,0.0017998981,1.3122562,91.825386,9.599241,-0.4450016,0.9435474,19461.419667959213,71.230194,-1.1172972,0.87884223
,57.18253,481.88,59.89581,0.0017527362,0.014522187,-47.939044157518644,100,[-1.968 -1.144 -0.037 -1.103 -0.107],98.80104,4.990489,-20.36205,24.450935,100.0,12007170,-2.861023e-07,0.5989581,0.063364215,6.3364215,28800,288,1.7527362e-05,1.2971092,16001.88,6.513037,5.434666,1.4522188,19573.515527009964,1.7487859,-0.81503147,11.597861
,78.88507,475.37,115.34715,0.0029113898,0.020660298,-40.57473134807436,100,[-2.    -1.158 -0.03  -1.101 -0.122],98.829285,3.1303413,-29.122108,20.94601,100.0,12054707,-7.6293944e-08,1.1534715,0.11493033,11.493032,28900,289,2.9113897e-05,1.3371274,53693.367,7.556868,13.436185,2.06603,19684.932030677795,1.2676669,-0.9707371,22.058006
,294.5141,479.29,175.17722,0.00012416451,0.028700834,-39.774636683680924,100,[-2.022 -1.165 -0.044 -1.109 -0.082],98.83403,2.5001314,-31.82525,28.410902,100.0,12102636,3.8146973e-07,1.7517722,0.17923181,17.92318,29000,290,1.241645e-06,1.3545272,247936.39,9.158861,30.860626,2.870083,19795.197855234146,0.33954233,-1.0608413,49.06617
