ReturnMeanIW,EntropyCoefficient,StdIW,TimeElapsed,ReturnStepMax,InitialReturnMax,MaxIWNorm,Weights,InitialReturnStd,EmpiricalD2,MaxIW,MeanIWNorm,ReturnStepMaxmin,MinIW,MeanEntropy,EpRewMean,InitialBound,MeanIW,Iteration,J_sample_variance,ESSRenyi,InitialReturnMean,TimestepsSoFar,EpisodesSoFar,EpThisIter,ESSClassic,MinIWNorm,StdIWNorm,Bound,EpLenMean,InitialReturnMin
96.82494,,28.418642,3326.9059512615204,100.0,44.23949,2.8580496,[ 0.143 -1.217 -0.246 -1.356 -1.236],15.820128,332.0107,285.80496,0.040073037,94.31941,0.001938628,0.17811574,-100.30511462175735,-1.474648,4.007303,213,988961.56,0.3011951,1.9454956e-06,761266,21300,100,1.9496077,1.938628e-05,0.28418636,69.95512,42.86,-26.491669
5.115062,,2.2045507,3343.3061079978943,100.0,45.674065,0.22165382,[ 0.143 -1.217 -0.224 -1.37  -1.241],14.486642,1.8839914,22.165382,0.011733816,94.182205,0.05774615,0.18709691,-99.15009186422556,-1.522467,1.1733816,214,2486.266,53.0788,2.0217894e-06,765382,21400,100,22.075571,0.0005774615,0.022045506,3.0253434,41.16,-25.495262
1.4717427,,0.904337,3362.0831575393677,100.0,45.32168,0.047424067,[ 0.164 -1.235 -0.231 -1.377 -1.232],15.264416,1.9709449,4.742407,0.009776133,94.854996,0.089155614,0.19590275,-98.36097668319584,-1.5107254,0.9776133,215,452.40582,50.737087,-2.708435e-06,770128,21500,100,53.887737,0.00089155615,0.009043369,-0.649166,47.46,-28.824883
32.31287,,10.92677,3378.296041727066,100.0,45.533226,1.1003861,[ 0.172 -1.243 -0.237 -1.39  -1.223],17.054876,93.835236,110.03862,0.019684505,94.51657,0.002008224,0.17653668,-98.43385061382385,-1.5177814,1.9684507,216,134399.86,1.0656978,-7.3242186e-06,774519,21600,100,3.1433647,2.0082238e-05,0.10926769,17.610405,43.91,-25.89215
19.39618,,4.645566,3394.627472639084,100.0,36.699795,0.3972763,[ 0.149 -1.228 -0.228 -1.399 -1.242],13.79513,12.14137,39.72763,0.016267583,93.85956,0.0044402773,0.17442925,-100.16138213029322,-1.2233335,1.6267585,217,22341.055,8.236303,-6.904602e-06,778416,21700,100,10.922834,4.4402772e-05,0.04645566,15.133563,38.97,-24.94925
7.9179096,,3.4038205,3411.3621180057526,100.0,35.56086,0.23770756,[ 0.165 -1.234 -0.228 -1.385 -1.245],15.745646,9.316397,23.770756,0.014412003,94.34509,0.01841031,0.18432069,-99.40560883505323,-1.1853591,1.4412003,218,2822.5525,10.733764,3.013611e-06,782687,21800,100,15.202008,0.0001841031,0.034038205,4.299856,42.71,-27.224861
4.905825,,1.2098529,3427.5947206020355,100.0,46.64279,0.08321794,[ 0.146 -1.243 -0.222 -1.384 -1.235],14.937206,2.849728,8.3217945,0.011653521,94.25711,0.018009305,0.17542854,-99.52946633302795,-1.5547631,1.1653522,219,1636.0895,35.09107,-3.0517579e-06,786884,21900,100,48.127098,0.00018009305,0.012098531,2.281214,41.97,-26.86773
2.9346352,,1.5914316,3443.9433693885803,100.0,27.279037,0.1144244,[ 0.142 -1.252 -0.232 -1.399 -1.244],13.521046,5.7134743,11.44244,0.010191104,93.91939,0.009270688,0.16930032,-99.80870235746393,-0.90929854,1.0191106,220,1017.2797,17.502485,2.4795531e-06,790813,22000,100,29.08195,9.2706876e-05,0.015914315,0.7611439,39.29,-25.092415
4.310013,,4.683168,3460.959368944168,100.0,40.53029,0.46730655,[ 0.127 -1.269 -0.232 -1.401 -1.25 ],14.731169,5.6772118,46.730656,0.01345963,94.379166,0.04525224,0.15548582,-98.67776364158894,-1.3510166,1.345963,221,1851.8885,17.61428,-6.866455e-06,795084,22100,100,7.6298866,0.0004525224,0.046831682,1.0909755,42.71,-27.242271
63.770466,,30.913267,3478.4989671707153,100.0,41.565746,3.1088076,[ 0.116 -1.257 -0.233 -1.376 -1.263],15.868033,199.63443,310.88077,0.04181709,94.8324,0.00023900924,0.18178162,-97.68857227167229,-1.3855224,4.18171,222,368726.88,0.5009156,2.4414062e-06,799772,22200,100,1.7969779,2.3900923e-06,0.30913267,44.1941,46.88,-30.8182
26.802591,,6.429216,3494.433085680008,100.0,41.729095,0.63062716,[ 0.087 -1.261 -0.237 -1.396 -1.237],14.920282,32.537937,63.062717,0.013711479,94.74138,0.0024192443,0.18576409,-98.35269524551919,-1.3909764,1.3711481,223,57473.125,3.0733356,-6.4849855e-06,804391,22300,100,4.350465,2.4192443e-05,0.064292155,18.868217,46.19,-25.721725
49.910786,,12.798006,3512.1512372493744,100.0,39.998745,1.2894322,[ 0.064 -1.267 -0.23  -1.413 -1.233],14.817248,45.832096,128.94322,0.019314406,94.71135,0.00032665388,0.1710139,-97.28813765012643,-1.3332899,1.9314407,224,265119.75,2.1818771,1.4495849e-06,808928,22400,100,2.2268836,3.2665387e-06,0.12798007,40.884483,45.37,-28.22042
37.10937,,19.761002,3530.7633237838745,100.0,41.929317,1.9394706,[ 0.046 -1.282 -0.218 -1.42  -1.248],12.655553,96.543846,193.94707,0.031948403,94.50632,0.002822774,0.16100301,-99.15317018943519,-1.3976442,3.1948407,225,122527.1,1.0357988,-7.6293944e-08,813341,22500,100,2.5472674,2.822774e-05,0.19761,23.37658,44.13,-25.464043
5.047825,,2.1103265,3548.1427409648895,100.0,45.083126,0.20761336,[ 0.019 -1.288 -0.209 -1.411 -1.258],13.702989,2.9961224,20.761337,0.01040493,94.22972,0.0039596977,0.15811108,-99.8656936103628,-1.5027721,1.040493,226,3310.2554,33.376472,-1.0299683e-06,817528,22600,100,19.555737,3.9596976e-05,0.021103267,2.446632,41.87,-23.544952
13.66956,,4.554376,3564.658570289612,100.0,46.18363,0.4385149,[ 0.033 -1.306 -0.221 -1.42  -1.261],14.518067,8.37617,43.85149,0.014263298,94.21678,0.0022586898,0.15262061,-98.43857878261379,-1.5394529,1.42633,227,15459.06,11.93863,1.4495849e-06,821644,22700,100,8.931988,2.2586897e-05,0.045543764,9.21413,41.16,-24.126785
296.66284,,132.97156,3582.0500571727753,100.0,42.871815,13.370668,[ 0.067 -1.31  -0.227 -1.421 -1.266],15.134995,4828.9214,1337.0669,0.14059854,94.88144,5.3155247e-05,0.1484374,-98.45432105385987,-1.4290636,14.0598545,228,8986446.0,0.02070856,-2.9373168e-06,826425,22800,100,1.1056451,5.315525e-07,1.3297155,197.3568,47.81,-26.570442
3.1356223,,1.708148,3598.386158466339,100.0,33.483765,0.12381484,[ 0.025 -1.302 -0.225 -1.435 -1.271],14.366573,3.751792,12.381485,0.011617336,94.37067,0.038297493,0.14798298,-100.132621567167,-1.1161265,1.1617337,229,1060.068,26.65393,-8.010864e-07,830751,22900,100,31.62644,0.00038297492,0.017081479,0.9737382,43.26,-25.63433
10.704956,,5.047383,3615.1469464302063,100.0,48.48712,0.50496715,[ 0.029 -1.308 -0.22  -1.453 -1.271],16.98891,15.082921,50.49672,0.012700474,94.41725,0.0041638403,0.11532188,-99.1019128064849,-1.6162373,1.2700474,230,19623.268,6.6300154,3.0517577e-07,835076,23000,100,5.954503,4.1638403e-05,0.050473813,4.4280176,43.25,-25.084862
5.9712486,,4.0461383,3631.190417289734,100.0,52.00285,0.39089447,[ 0.017 -1.296 -0.218 -1.462 -1.304],15.320068,4.736391,39.089447,0.014669477,94.48239,0.010498285,0.10904335,-98.79992095764061,-1.7334229,1.4669479,231,2062.739,21.113121,5.1879883e-06,839450,23100,100,11.617537,0.00010498285,0.040461384,2.198745,43.74,-27.878418
12.313936,,5.2879057,3650.191262960434,100.0,64.44147,0.50775486,[ 0.019 -1.302 -0.213 -1.481 -1.31 ],14.956755,11.194668,50.775486,0.014985762,94.833084,0.0014880394,0.10852122,-97.75578256238174,-2.1480515,1.498576,232,8771.698,8.932824,-2.4032593e-06,844142,23200,100,7.434302,1.4880394e-05,0.052879054,5.126901,46.92,-28.184708
2.9906292,,1.2344066,3667.609092950821,100.0,33.341244,0.095907114,[ 0.002 -1.316 -0.207 -1.492 -1.31 ],14.374245,2.2593436,9.590712,0.0107709095,94.326126,0.10395424,0.09480844,-99.97429161681936,-1.1113648,1.0770909,233,480.6272,44.260643,1.0147095e-05,848420,23300,100,43.22558,0.0010395424,0.012344066,1.3201091,42.78,-24.140182
8.833096,,8.388071,3683.0545172691345,100.0,68.8236,0.81399,[ 0.002 -1.333 -0.217 -1.508 -1.324],15.498681,7.9211426,81.399,0.021023035,94.65044,0.0107644005,0.09233925,-97.40853537254597,-2.2941139,2.1023035,234,4574.1553,12.624441,6.4468386e-06,852899,23400,100,5.9102917,0.000107644,0.0838807,2.3764033,44.79,-29.008926
2.5772686,,1.7246267,3698.050553560257,100.0,38.872093,0.15972237,[ 0.002 -1.34  -0.209 -1.527 -1.327],13.011279,2.8036609,15.972238,0.011471007,94.21471,0.027406624,0.10660548,-99.84514318149157,-1.2957437,1.1471007,235,518.73615,35.667652,-7.209778e-06,857072,23500,100,30.670996,0.00027406623,0.017246267,0.40767002,41.73,-24.594597
11.000439,,3.6937778,3712.9470036029816,100.0,35.945354,0.33624282,[-0.004 -1.341 -0.222 -1.523 -1.312],13.842453,15.457558,33.624283,0.014092442,94.47414,0.014399038,0.1274408,-99.13916528220172,-1.1981802,1.4092444,236,13204.633,6.4693274,-1.8310546e-06,861453,23600,100,12.70617,0.00014399037,0.036937777,6.289668,43.81,-28.719719
2.6960247,,0.9999834,3727.80948472023,100.0,34.78552,0.062472112,[-0.009 -1.345 -0.215 -1.543 -1.292],14.230118,2.381186,6.2472115,0.009399776,94.33499,0.05220788,0.12732913,-98.99147282299104,-1.1595215,0.93997765,237,350.58676,41.99588,-3.7765503e-06,865697,23700,100,46.90982,0.0005220788,0.009999834,0.90676296,42.44,-25.227295
52.739815,,233.93205,3740.909170150757,100.0,31.0634,23.515642,[-0.01  -1.35  -0.21  -1.538 -1.292],13.215489,775.72296,2351.5642,0.24001355,94.43634,0.0003800871,0.12600647,-99.32789696065049,-1.0354512,24.001354,238,266785.28,0.128912,-4.348755e-06,870050,23800,100,1.0417039,3.800871e-06,2.3393204,23.900757,43.53,-28.172592
26.341724,,6.5262585,3757.930542230606,100.0,43.444187,0.651282,[-0.022 -1.379 -0.196 -1.553 -1.293],12.956915,5.530757,65.128204,0.01700215,94.835175,0.0049837353,0.1305243,-98.66461534909696,-1.4481448,1.7002149,239,64833.105,18.080708,-5.340576e-06,874788,23900,100,6.3556585,4.9837352e-05,0.06526258,22.936054,47.38,-27.763466
5.6079144,,1.8812258,3773.558634519577,100.0,39.003906,0.131403,[-0.018 -1.4   -0.21  -1.572 -1.288],14.252158,3.9784176,13.1403,0.012112414,94.44069,0.025137227,0.13199356,-99.59800990773638,-1.3001344,1.2112415,240,1260.7555,25.135622,-3.967285e-06,879157,24000,100,29.306274,0.00025137226,0.01881226,3.0146782,43.69,-24.386856
0.69699234,,0.5498707,3790.5014250278473,100.0,36.432404,0.0387358,[-0.016 -1.401 -0.195 -1.576 -1.287],13.282003,1.333992,3.87358,0.009829775,94.52086,0.16040659,0.1338809,-99.32512542797537,-1.2144128,0.9829776,241,212.82986,74.96297,8.392334e-07,883592,24100,100,76.16608,0.0016040659,0.0054987073,-0.705638,44.35,-24.954414
2.375557,,0.800018,3804.607082605362,100.0,33.186268,0.03685201,[-0.02  -1.41  -0.2   -1.578 -1.285],13.379143,1.935569,3.6852012,0.010374546,94.558945,0.10294047,0.13378951,-98.2363296504854,-1.1062098,1.0374547,242,303.3786,51.664394,-9.918213e-07,888016,24200,100,62.709698,0.0010294047,0.00800018,0.8365468,44.24,-26.031433
1.5083497,,0.8765815,3820.694278717041,100.0,44.88656,0.061172675,[-0.024 -1.413 -0.194 -1.576 -1.285],14.59854,1.5404544,6.1172676,0.011006632,94.51358,0.17772537,0.12600647,-98.5891499543795,-1.4962198,1.1006634,243,711.21515,64.91591,-1.1444092e-06,892411,24300,100,61.18933,0.0017772537,0.008765814,-0.34868276,43.95,-26.101738
43.86909,,25.037828,3838.151978969574,100.0,73.33008,2.520318,[-0.029 -1.404 -0.19  -1.578 -1.293],16.243547,74.35009,252.03181,0.030854167,94.65111,0.0001860561,0.10966241,-97.7414823788021,-2.4443345,3.0854168,244,191782.48,1.3449882,1.3732911e-06,896906,24400,100,1.495853,1.8605609e-06,0.25037828,22.792437,44.95,-27.143898
22.447134,,5.833998,3853.3571767807007,100.0,40.602707,0.5868527,[-0.007 -1.383 -0.196 -1.551 -1.309],15.422872,64.33334,58.685276,0.0128629245,94.84639,0.0022609516,0.10326013,-97.83842536991965,-1.353428,1.2862924,245,57093.69,1.5544039,-4.4631956e-06,901617,24500,100,4.6358767,2.2609514e-05,0.058339976,11.591584,47.11,-28.371643
3.3465073,,1.7446804,3870.671233654022,100.0,44.968616,0.1197293,[ 0.02  -1.398 -0.197 -1.545 -1.316],13.272697,3.4043536,11.972931,0.012275678,94.59218,0.038244396,0.09654467,-99.37433209853718,-1.4989626,1.227568,246,1014.5011,29.374151,-8.583069e-06,906126,24600,100,33.113132,0.00038244395,0.017446803,0.5808039,45.09,-28.412117
41.581043,,10.053902,3887.851159095764,100.0,44.11252,1.0132545,[ 0.012 -1.392 -0.192 -1.552 -1.322],15.284294,14.163875,101.325455,0.020029612,94.81099,0.0075625866,0.08941052,-98.1486826962839,-1.4704168,2.0029612,247,200351.61,7.060215,8.392334e-07,910812,24700,100,3.8174396,7.562587e-05,0.10053902,36.04714,46.86,-29.959305
8.744586,,16.505669,3905.5688922405243,100.0,52.666836,1.6639636,[-0.02  -1.389 -0.19  -1.556 -1.33 ],15.506061,10.471831,166.39636,0.026594112,94.865524,0.01326547,0.08642301,-98.15254809432558,-1.7555643,2.659411,248,4017.0283,9.549428,-3.1280517e-06,915560,24800,100,2.5303128,0.00013265469,0.16505668,3.0635529,47.48,-30.020485
6.87502,,3.344762,3923.892730474472,100.0,31.59201,0.3172168,[-0.002 -1.389 -0.182 -1.544 -1.333],14.167406,5.0529633,31.721684,0.015203694,94.65198,0.012550874,0.093800165,-97.91752940161678,-1.0530604,1.5203698,249,2279.9565,19.790367,6.5612794e-06,920064,24900,100,17.123726,0.00012550874,0.033447616,4.5078516,45.04,-28.34607
0.41048646,,0.21718945,3938.821662425995,100.0,48.58783,0.015272413,[ 0.025 -1.396 -0.189 -1.545 -1.325],14.459974,1.0640239,1.5272413,0.010076133,94.44324,0.46358243,0.09092868,-98.65375008894415,-1.6195889,1.0076134,250,234.18564,93.98286,5.4931643e-06,924394,25000,100,95.56018,0.0046358244,0.0021718943,-1.26015,43.3,-25.485954
7.2427473,,1.854913,3957.6614332199097,100.0,44.7397,0.16523094,[ 0.025 -1.391 -0.189 -1.541 -1.328],15.782806,4.343246,16.523094,0.011434355,95.05548,0.007383522,0.08613537,-96.6210324287816,-1.4913212,1.1434355,251,5882.0234,23.024254,2.2888185e-06,929293,25100,100,27.535896,7.383522e-05,0.018549131,4.134762,48.99,-32.445896
4.8673506,,1.7962234,3972.913964509964,100.0,51.59719,0.16753909,[ 0.01  -1.386 -0.183 -1.529 -1.333],15.020459,3.526773,16.75391,0.010420165,94.82164,0.03297131,0.07569991,-97.7735124401906,-1.7199056,1.0420166,252,2344.4758,28.354532,9.536743e-07,933973,25200,100,25.17959,0.0003297131,0.017962236,1.6374176,46.8,-29.02478
1.539809,,0.98662275,3986.3505153656006,100.0,28.986889,0.08344521,[ 0.01  -1.407 -0.179 -1.544 -1.343],13.79309,1.6225455,8.344521,0.011297598,94.58647,0.23054318,0.07737663,-98.8408661342665,-0.9662264,1.1297598,253,535.11066,61.631554,3.3950805e-06,938452,25300,100,56.7325,0.0023054318,0.009866226,0.30903363,44.79,-26.914444
3.0673542,,0.99147165,4001.0610587596893,100.0,35.909515,0.059810314,[ 0.015 -1.422 -0.182 -1.548 -1.342],14.9377985,2.6645308,5.9810314,0.00996278,94.636795,0.11760331,0.07490677,-98.63021449425548,-1.1969826,0.996278,254,674.1574,37.53006,1.3732911e-06,942973,25400,100,50.241783,0.001176033,0.009914717,1.1134708,45.21,-23.989548
9.207977,,2.5479937,4014.553823709488,100.0,44.054867,0.24601106,[ 0.008 -1.421 -0.178 -1.539 -1.344],14.065441,5.4194007,24.601107,0.011683169,94.54892,0.037032053,0.066895485,-98.81403545418416,-1.4684908,1.168317,255,8858.497,18.452225,4.8828124e-06,947413,25500,100,17.37207,0.00037032051,0.025479939,5.789377,44.4,-27.588318
1.2187403,,0.6233631,4029.9810540676117,100.0,37.33206,0.03305834,[ 0.026 -1.424 -0.164 -1.541 -1.352],14.373989,1.4586586,3.3058343,0.010121908,94.80643,0.22968736,0.06341153,-98.29726558650704,-1.2443976,1.0121908,256,270.18677,68.55614,4.653931e-06,952101,25600,100,72.50171,0.0022968736,0.0062336307,-0.28418553,46.88,-28.307755
1.1396056,,0.58823955,4043.5142035484314,100.0,36.381886,0.041574545,[ 0.034 -1.42  -0.164 -1.542 -1.356],12.816179,1.5395248,4.1574545,0.0091858385,94.537506,0.13652016,0.07403246,-100.40602919792127,-1.2127368,0.918584,257,288.19043,64.95511,-7.400513e-06,956601,25700,100,70.91788,0.0013652015,0.0058823954,-0.36511993,45.0,-25.586967
1.9813507,,0.9809168,4056.994927406311,100.0,36.783913,0.05685047,[ 0.037 -1.426 -0.171 -1.549 -1.345],13.900774,1.883722,5.685047,0.010370369,94.531235,0.029444868,0.059147358,-99.76529948733786,-1.2261307,1.037037,258,450.23074,53.08639,-1.9073487e-07,961066,25800,100,52.778896,0.00029444866,0.009809167,0.29850197,44.65,-27.229118
96.373,,47.761242,4071.987110376358,100.0,53.93463,3.3546796,[ 0.023 -1.414 -0.168 -1.532 -1.36 ],15.11228,269.2938,335.46796,0.08507076,94.73523,0.000974908,0.060100123,-98.110977846926,-1.797821,8.507077,259,500170.75,0.37134165,-7.6293944e-08,965667,25900,100,3.0750022,9.74908e-06,0.47761238,66.870445,46.01,-27.085999
0.25448066,,0.25857827,4087.115488052368,100.0,40.424866,0.016364425,[ 0.024 -1.42  -0.174 -1.514 -1.359],14.89864,1.0859913,1.6364425,0.0097285025,94.82529,0.4564214,0.0595663,-98.16828128750352,-1.3474957,0.9728502,260,265.71252,92.08177,-7.6293944e-08,970370,26000,100,93.4015,0.004564214,0.0025857827,-1.1497567,47.03,-27.662247
5.2147217,,1.6538217,4098.034913301468,100.0,39.41136,0.10154484,[ 0.025 -1.421 -0.176 -1.512 -1.359],14.752628,2.4864924,10.154485,0.012416048,94.85362,0.03585079,0.0817902,-98.8496741476,-1.3137169,1.2416049,261,1471.6157,40.217297,-4.7683716e-06,975138,26100,100,36.046017,0.00035850788,0.016538216,3.1431797,47.68,-29.690018
163.43347,,80.58312,4111.915401220322,100.0,47.949898,8.104753,[ 0.047 -1.424 -0.173 -1.518 -1.337],15.541473,359.4967,810.4753,0.08776556,95.12047,0.0012720103,0.07927283,-97.74498102449442,-1.5983355,8.776557,262,2644606.8,0.27816668,-5.455017e-06,980177,26200,100,1.1723,1.2720102e-05,0.8058312,133.1285,50.39,-31.905815
1.3074954,,0.6017855,4126.927227020264,100.0,56.987854,0.035915636,[ 0.073 -1.404 -0.152 -1.518 -1.34 ],14.138305,1.3177218,3.5915637,0.010830359,94.681656,0.21420275,0.09388456,-99.2571886202981,-1.8996027,1.083036,263,410.83167,75.88855,-7.400513e-06,984774,26300,100,76.40919,0.0021420275,0.0060178544,-0.8730893,45.97,-24.244514
16.814503,,7.2453356,4142.520943164825,100.0,40.27973,0.6216222,[ 0.077 -1.403 -0.155 -1.513 -1.325],14.914678,27.520151,62.16222,0.019561488,94.718216,0.00046939953,0.090984285,-98.73805561077317,-1.3426585,1.956149,264,33544.523,3.633701,-5.340576e-07,989386,26400,100,6.7940745,4.6939954e-06,0.07245335,9.770967,46.12,-27.32898
11.330454,,12.629826,4157.426256656647,100.0,36.458546,1.2735958,[ 0.073 -1.412 -0.149 -1.505 -1.328],12.701983,21.433472,127.35958,0.018326098,94.70317,0.0010491529,0.08858049,-98.39733264423445,-1.2152852,1.8326095,265,12488.646,4.6656,-2.2888183e-07,993966,26500,100,2.062036,1.0491529e-05,0.12629825,5.7041345,45.8,-26.067879
5.678791,,1.541381,4169.385650873184,100.0,38.512196,0.14488643,[ 0.072 -1.396 -0.131 -1.493 -1.33 ],13.953546,2.741034,14.488644,0.010275908,94.832245,0.05666682,0.08111571,-98.06742578036663,-1.2837421,1.027591,266,3272.0474,36.482582,-2.0980835e-06,998672,26600,100,30.769382,0.0005666682,0.015413811,3.5534227,47.06,-28.137962
0.24706548,,0.22923729,4184.26840877533,100.0,32.90793,0.015437407,[ 0.076 -1.413 -0.136 -1.496 -1.338],13.434818,1.0678804,1.5437407,0.0101197865,94.888626,0.47312665,0.08092972,-99.20762587858626,-1.096936,1.0119786,267,198.07703,93.64345,-5.1879883e-06,1003498,26700,100,95.11916,0.0047312663,0.0022923728,-0.8864843,48.26,-28.779526
1.1795064,,0.8780131,4195.759154081345,100.0,31.647205,0.040776804,[ 0.077 -1.411 -0.132 -1.496 -1.338],13.266996,1.7329167,4.0776806,0.010481303,94.32529,0.081267096,0.07953182,-100.34254656986501,-1.0549066,1.0481303,268,321.06155,57.706177,3.0517577e-07,1007791,26800,100,58.76365,0.0008126709,0.00878013,-0.20917606,42.93,-25.006271
2.473224,,1.2665099,4209.190304040909,100.0,38.52494,0.08106113,[ 0.065 -1.421 -0.135 -1.5   -1.339],13.874802,2.3680968,8.106113,0.010848067,94.69333,0.10987081,0.07127565,-97.76133411193209,-1.2841614,1.0848067,269,425.9868,42.228004,3.2043456e-06,1012331,26900,100,42.318157,0.001098708,0.012665098,0.4970714,45.4,-26.645744
0.76308715,,0.6145839,4223.856413125992,100.0,43.398785,0.04747445,[ 0.064 -1.431 -0.131 -1.5   -1.348],13.263029,1.236405,4.747445,0.010742561,94.97684,0.22770809,0.069766596,-99.13059866964178,-1.4466242,1.0742562,270,316.9312,80.87965,2.1362305e-06,1017259,27000,100,75.3409,0.002277081,0.0061458396,-0.8454708,49.28,-28.54087
3.714532,,1.6391882,4237.567933320999,100.0,34.81316,0.118639655,[ 0.06  -1.426 -0.126 -1.497 -1.349],13.228287,3.308606,11.863966,0.011169822,94.7558,0.017617555,0.066024676,-99.90854660415134,-1.160433,1.1169821,271,1651.0021,30.22421,5.41687e-06,1021967,27100,100,31.70978,0.00017617556,0.016391885,1.6037436,47.08,-24.950333
15.188488,,6.742251,4252.067367315292,100.0,45.92552,0.6344692,[ 0.054 -1.438 -0.133 -1.514 -1.353],13.717117,10.980188,63.446922,0.018842334,94.998764,0.0021079793,0.070616774,-98.73035644334193,-1.5308493,1.8842334,272,23115.295,9.107312,1.6403199e-06,1026902,27200,100,7.244359,2.1079792e-05,0.067422494,10.115805,49.35,-25.916245
6.91461,,4.034883,4268.043227672577,100.0,41.277634,0.25932643,[ 0.067 -1.43  -0.143 -1.506 -1.348],13.222786,7.6937914,25.932642,0.016416566,94.82692,0.006480009,0.04355209,-98.88110189400896,-1.375922,1.6416568,273,3791.3267,12.997493,-7.6293946e-07,1031641,27300,100,14.202856,6.4800086e-05,0.04034883,3.0981233,47.39,-27.969452
9.038812,,5.204031,4280.970833778381,100.0,50.05942,0.34770653,[ 0.091 -1.43  -0.141 -1.518 -1.375],15.369648,9.26171,34.770653,0.018270338,94.81819,0.010901675,0.032287635,-97.83325339653972,-1.6686484,1.8270339,274,6773.377,10.797142,-9.536743e-07,1036320,27400,100,10.973221,0.00010901674,0.05204031,3.9606075,46.79,-27.606262
0.5385552,,0.41135022,4295.653653621674,100.0,35.07189,0.028382387,[ 0.085 -1.442 -0.131 -1.53  -1.387],13.970838,1.3001705,2.8382387,0.00893484,94.773865,0.16627996,0.032266166,-98.74364225215551,-1.1690661,0.89348406,275,260.04865,76.91299,-3.0517579e-06,1040993,27500,100,82.51111,0.0016627995,0.0041135023,-0.7944692,46.73,-24.731918
14.541504,,11.42865,4305.114209651947,100.0,32.645126,1.1282777,[ 0.085 -1.443 -0.126 -1.53  -1.387],12.038714,41.866856,112.827774,0.02059149,94.38162,0.0009953895,0.03616282,-99.96491421378656,-1.0881737,2.0591493,276,14514.299,2.3885243,-2.9754638e-06,1045322,27600,100,3.144209,9.953895e-06,0.11428649,7.500538,43.29,-24.575256
16.281837,,4.984011,4318.870934724808,100.0,39.816814,0.4692624,[ 0.066 -1.465 -0.126 -1.537 -1.383],12.606453,12.250228,46.92624,0.016765423,94.767426,0.011938986,0.037009377,-98.78811275793132,-1.3272274,1.6765425,277,29310.662,8.163114,-1.14440915e-07,1049990,27700,100,10.165192,0.000119389864,0.04984012,11.636499,46.68,-26.862839
27.380342,,16.37081,4334.618371486664,100.0,57.6018,1.636267,[ 0.052 -1.475 -0.135 -1.554 -1.382],14.668292,41.381973,163.6267,0.026266288,95.06627,0.0024690577,0.036254894,-97.93035051367225,-1.9200593,2.6266282,278,77775.75,2.416511,9.155273e-07,1054969,27800,100,2.5096796,2.4690577e-05,0.1637081,15.028823,49.79,-27.110802
2.973806,,1.6092571,4349.053344011307,100.0,33.637608,0.15614298,[ 0.043 -1.476 -0.153 -1.551 -1.383],11.518126,4.4360642,15.614299,0.008671555,94.952286,0.00596731,0.036956664,-98.82485961131903,-1.1212571,0.86715543,279,1542.2657,22.542505,-3.4713746e-06,1059852,27900,100,22.502502,5.96731e-05,0.01609257,0.61222553,48.83,-28.421085
251.67046,,111.48863,4362.816974639893,100.0,27.497166,11.206313,[ 0.057 -1.475 -0.159 -1.543 -1.382],12.196505,4120.894,1120.6313,0.12298623,94.71082,0.00013991767,0.046569906,-99.83057477281318,-0.9165678,12.298623,280,6311086.0,0.024266578,4.272461e-06,1064507,28000,100,1.2022611,1.3991767e-06,1.1148863,192.83185,46.55,-26.643326
1.6771088,,0.83907586,4379.486541986465,100.0,52.943893,0.05000657,[ 0.04  -1.504 -0.148 -1.563 -1.372],14.30503,1.8009377,5.000657,0.010436796,94.966965,0.058499448,0.04610823,-99.05139856797821,-1.764802,1.0436797,281,267.41565,55.52663,-5.569458e-06,1069419,28100,100,60.740402,0.00058499444,0.008390759,-0.6912308,49.12,-27.99791
1.9197748,,1.0908253,4393.511225938797,100.0,33.44184,0.061355848,[ 0.04  -1.505 -0.156 -1.565 -1.373],13.986415,2.3765643,6.135585,0.010788059,95.0056,0.04485875,0.050720226,-99.08120935544325,-1.1147304,1.078806,282,539.50977,42.07755,-2.2506713e-06,1074380,28200,100,49.446045,0.0004485875,0.010908253,0.20129788,49.61,-29.103592
4.6038604,,1.5730393,4405.86335682869,100.0,38.56961,0.14310063,[ 0.04  -1.508 -0.148 -1.565 -1.368],12.959082,3.0490003,14.310064,0.0109828375,94.955,0.075836055,0.046178233,-98.15183422575605,-1.2856486,1.0982836,283,2441.1235,32.797634,5.2261353e-06,1079233,28300,100,32.77185,0.00075836055,0.015730394,2.3589306,48.53,-26.806824
188.62935,,81.55171,4420.355161905289,100.0,34.994312,8.201529,[ 0.059 -1.517 -0.138 -1.577 -1.373],13.091339,950.9456,820.1529,0.08963223,94.630005,0.00011025699,0.043640558,-99.46093412364286,-1.1664813,8.96322,284,3706906.5,0.105158485,-4.043579e-06,1083785,28400,100,1.1935683,1.1025699e-06,0.81551695,152.65822,45.52,-24.56565
6.254444,,3.4679372,4435.7023229599,100.0,48.95211,0.33707938,[ 0.07  -1.482 -0.132 -1.568 -1.375],14.391072,8.326052,33.70794,0.013568649,95.18855,0.010951902,0.043788996,-98.31629437381987,-1.6317438,1.356865,285,4341.696,12.010494,-6.4468386e-06,1088944,28500,100,13.27608,0.00010951902,0.034679372,1.546083,51.59,-30.00473
