InitialReturnMin,StdIW,ReturnStepMax,InitialReturnStd,InitialReturnMean,StdIWNorm,J_sample_variance,ReturnMeanIW,EpThisIter,EpLenMean,EpRewMean,ESSRenyi,EmpiricalD2,Iteration,Bound,MeanIW,ESSClassic,InitialReturnMax,Weights,InitialBound,EpisodesSoFar,TimeElapsed,MaxIWNorm,MeanIWNorm,MinIW,ReturnStepMaxmin,MinIWNorm,MeanEntropy,MaxIW,TimestepsSoFar
-4.511566,0.9264376,100.0,2.5872939,4.653931e-06,0.009264375,16.756472,0.54481876,100,16.8,-108.09271807085321,46.591347,2.1463213,297,0.19583434,0.9664212,52.111404,7.1462784,[ 0.875  0.23   1.164  0.621 -0.944],0.2372135,29700,3810.781264781952,0.07794378,0.009664212,0.07373221,86.52516,0.0007373221,0.47659597,7.794378,493970
-4.0278397,0.00018426879,100.0,2.3715246,-3.8146973e-07,1.8426665e-06,5.680956,5.4180622e-05,100,16.33,-107.86460094545204,100.00019,0.9999981,298,-0.23773703,0.9999939,99.99998,7.1337433,[ 0.879  0.241  1.175  0.614 -0.942],0.23880413,29800,3820.5994498729706,0.010003755,0.009999938,0.99954015,86.1866,0.009995401,0.47659606,1.0003755,495603
-3.7536316,2.3596212e-06,100.0,2.4638844,8.392334e-07,2.364129e-08,6.1320505,8.6426735e-07,100,16.48,-108.1268776587832,100.0,1.0,299,-0.3031051,1.0,99.99998,9.093178,[ 0.879  0.241  1.175  0.614 -0.942],0.17349094,29900,3831.550168275833,0.010000076,0.01,0.9999934,86.24547,0.009999934,0.47659606,1.0000076,497251
-3.9623566,8.237658e-05,100.0,2.4768279,3.890991e-06,8.238048e-07,6.197061,3.1024218e-05,100,16.53,-108.03942109704818,100.0,1.0,300,-0.26666617,1.0000118,99.999985,8.000916,[ 0.879  0.241  1.175  0.614 -0.942],0.20990276,30000,3842.0565407276154,0.010003051,0.010000118,0.999772,86.37016,0.00999772,0.47659606,1.000305,498904
-3.6393433,0.32158583,100.0,2.7859914,-9.841919e-06,0.0032158585,10.562754,0.11558096,100,16.64,-108.90055774762665,87.984055,1.1365696,301,-0.22739734,1.0135236,90.853264,9.65139,[ 0.879  0.241  1.175  0.614 -0.942],0.15487319,30100,3853.946531534195,0.022593405,0.010135236,0.24479204,86.276634,0.0024479204,0.47607425,2.2593405,500568
-4.088951,0.40081695,100.0,2.9148757,6.3323973e-06,0.0040081698,9.863075,0.08956479,100,16.4,-108.33798749037742,87.54049,1.1423285,302,-0.21724811,1.0181715,86.58226,8.611908,[ 0.878  0.243  1.183  0.609 -0.943],0.18901694,30200,3864.652368545532,0.025818776,0.010181716,0.33394957,86.15636,0.0033394955,0.47753116,2.5818777,502208
-4.2616653,37.50529,100.0,2.7828238,1.8310546e-06,0.3750529,95083.8,30.887922,100,16.57,-108.00282699576381,0.2013817,496.56946,303,24.819744,4.4233246,1.3718714,8.169388,[ 0.879  0.24   1.176  0.613 -0.941],0.20522007,30300,3875.940913915634,3.774308,0.044233248,0.00081267906,86.35802,8.126791e-06,0.5384327,377.43082,503865
-4.182808,0.7266975,100.0,3.1331124,2.4414062e-06,0.0072669755,14.164109,0.16363946,100,17.24,-108.86840974554069,69.80368,1.4325893,304,-0.22749954,1.0368911,67.06097,9.803734,[ 0.911  0.29   1.104  0.606 -0.881],0.21164405,30400,3890.1271255016327,0.04752812,0.01036891,0.19555113,86.74689,0.0019555113,0.5351586,4.7528124,505589
-4.328377,0.00028859402,100.0,2.8177526,1.2207031e-06,2.8859636e-06,8.019299,8.226931e-05,100,16.46,-108.30778626257408,99.999794,1.000002,305,-0.29508632,0.9999995,99.999985,8.855049,[ 0.918  0.291  1.127  0.611 -0.884],0.23999149,30500,3902.0083677768707,0.010006011,0.009999995,0.99919325,86.20356,0.009991933,0.5351586,1.0006012,507235
-3.681343,,100.0,2.2055511,6.8664554e-07,1.8626451e-09,4.913592,6.966293e-07,100,16.63,-108.61893753332471,100.0,1.0,306,-0.15698631,1.0,100.0,4.70961,[ 0.918  0.291  1.127  0.611 -0.884],0.37817228,30600,3911.525752067566,0.01,0.010000002,1.0,86.34599,0.01,0.5351586,1.0,508898
-3.9172516,,100.0,2.4736946,1.5258789e-07,1.8626451e-09,6.180974,1.6391277e-07,100,16.18,-108.1499092292713,100.0,1.0,307,-0.236138,1.0,100.0,7.0841446,[ 0.918  0.291  1.127  0.611 -0.884],0.2990206,30700,3922.44358587265,0.01,0.010000002,1.0,86.052704,0.01,0.5351586,1.0,510516
-4.066147,0.5796829,100.0,2.6889157,-3.8146973e-06,0.0057968283,14.6965065,0.20485052,100,16.2,-108.03465004813467,73.00562,1.3697575,308,-0.099811286,1.0216475,75.64623,7.809395,[ 0.918  0.291  1.127  0.611 -0.884],0.2748416,30800,3933.0980207920074,0.040558532,0.010216474,0.13380292,86.050156,0.0013380292,0.5375905,4.0558534,512136
-3.8817444,1.6569662e-06,100.0,2.3108242,2.9754638e-06,1.6563147e-08,5.3938417,3.0994415e-06,100,16.67,-108.46473062550433,100.0,1.0,309,-0.22694801,0.9999997,99.99999,6.8085327,[ 0.919  0.286  1.114  0.617 -0.881],0.31064236,30900,3943.477117538452,0.010000056,0.009999996,0.99999577,86.377335,0.009999958,0.5375905,1.0000056,513803
-4.504776,,100.0,2.8890364,3.967285e-06,1.8626451e-09,8.4308405,3.963709e-06,100,16.75,-108.00640274432122,100.0,1.0,310,-0.31707928,1.0,100.0,9.512497,[ 0.919  0.286  1.114  0.617 -0.881],0.22051123,31000,3954.157974243164,0.01,0.010000002,1.0,86.47839,0.01,0.5375905,1.0,515478
-3.7887344,4.2489467,100.0,2.3354795,-5.9509275e-06,0.04248947,356.04907,1.7135841,100,16.18,-108.42265036647974,23.216904,4.3072066,311,1.2242147,1.4718937,10.714483,7.073921,[ 0.919  0.286  1.114  0.617 -0.881],0.3017872,31100,3961.840274333954,0.40347824,0.014718936,0.033740506,85.997635,0.00033740504,0.5977633,40.347824,517096
-3.868866,2.342339,100.0,2.5500114,1.3732911e-06,0.02342339,66.15372,1.1806425,100,16.26,-108.18314460810805,11.979734,8.34743,312,0.44485432,1.1445636,19.274784,7.6400757,[ 0.912  0.267  1.114  0.574 -0.821],0.34309548,31200,3974.637589454651,0.1640299,0.011445636,0.020174025,86.09029,0.00020174024,0.6039973,16.40299,518722
-4.6286316,0.7664966,100.0,2.7038045,3.0517577e-07,0.007664966,14.330237,0.48371375,100,16.49,-108.01789337934555,60.112926,1.6635357,313,0.087150335,1.0712017,66.13716,9.2239685,[ 0.924  0.303  1.126  0.581 -0.815],0.29653198,31300,3984.6836931705475,0.04137098,0.010712015,0.15120094,86.26576,0.0015120093,0.60634583,4.1370983,520371
-4.705055,3.5995383e-06,100.0,2.7922158,1.121521e-05,3.596883e-08,7.875227,1.1652708e-05,100,16.78,-108.0899399069858,100.0,1.0,314,-0.29119906,1.0000001,100.00001,8.7363205,[ 0.911  0.28   1.145  0.583 -0.813],0.31514636,31400,3993.627594470978,0.010000089,0.01,0.9999905,86.47993,0.009999905,0.60634583,1.000009,522049
-3.6227493,,100.0,2.2751307,-1.6021728e-06,1.8626451e-09,5.2285047,-1.5795231e-06,100,16.03,-108.21450240844615,100.0,1.0,315,-0.23150997,1.0,100.0,6.9452515,[ 0.911  0.28   1.145  0.583 -0.813],0.37483585,31500,4001.180594444275,0.01,0.010000002,1.0,85.86323,0.01,0.60634583,1.0,523652
-4.4438553,3.7476868e-06,100.0,2.274819,-3.8146973e-06,3.746314e-08,5.2270703,-2.399087e-06,100,16.55,-107.92298062211738,100.0,1.0,316,-0.19708797,0.99999964,100.0,5.912567,[ 0.911  0.28   1.145  0.583 -0.813],0.4092564,31600,4010.198441505432,0.010000098,0.009999995,0.9999882,86.32354,0.0099998815,0.60634583,1.0000098,525307
-3.3512497,3.127389,100.0,2.354892,-1.3046265e-05,0.031273894,95.03684,1.2840018,100,16.12,-108.43541682644917,14.099052,7.092675,317,0.60023755,1.2855353,14.45445,7.702339,[ 0.911  0.28   1.145  0.583 -0.813],0.34958813,31700,4015.695621728897,0.28500053,0.012855352,0.0026197361,85.926414,2.619736e-05,0.601043,28.500053,526919
-3.7404022,,100.0,2.2573094,-2.5177003e-06,1.8626451e-09,5.1469154,-2.6002526e-06,100,15.94,-108.13239057586588,100.0,1.0,318,-0.22230637,1.0,100.0,6.669113,[ 0.909  0.257  1.143  0.608 -0.818],0.37873662,31800,4027.9155938625336,0.01,0.010000002,1.0,85.83068,0.01,0.601043,1.0,528513
-4.104103,1.9001057,100.0,2.461084,-3.7384034e-06,0.019001057,27.668264,0.78792495,100,16.38,-108.25863249719667,31.389252,3.185804,319,0.24850172,1.1683234,27.43467,9.066536,[ 0.909  0.257  1.143  0.608 -0.818],0.2988214,31900,4035.1529014110565,0.15659542,0.011683234,0.02351243,86.178276,0.0002351243,0.60208243,15.659543,530151
-4.0983734,0.59994453,100.0,2.559235,6.1035157e-06,0.0059994454,9.488977,0.1930522,100,16.22,-107.9229265698654,69.83149,1.4320186,320,-0.09609097,1.0115716,73.9784,7.2486954,[ 0.913  0.276  1.152  0.597 -0.817],0.3604653,32000,4043.928069829941,0.03746795,0.010115717,0.23492926,86.11628,0.0023492926,0.60543764,3.746795,531773
-3.941925,14.936096,100.0,2.5225027,-1.2207031e-05,0.14936095,1880.6381,4.683006,100,16.4,-108.17163907480544,1.2482291,80.113495,321,2.044553,2.6308503,3.009184,8.843369,[ 0.919  0.288  1.162  0.599 -0.814],0.31064647,32100,4053.4078681468964,1.4588603,0.026308503,0.0011232847,86.161,1.1232846e-05,0.60253245,145.88603,533413
-4.506874,,100.0,2.7829077,-6.1798096e-06,1.8626451e-09,7.822803,-6.1914325e-06,100,16.48,-108.09855553854578,100.0,1.0,322,-0.24619558,1.0,100.0,7.385681,[ 0.893  0.263  1.128  0.614 -0.816],0.35633686,32200,4064.506196975708,0.01,0.010000002,1.0,86.25538,0.01,0.60253245,1.0,535061
-4.1336975,13.574969,100.0,2.665145,2.5177003e-06,0.1357497,9210.0205,10.365403,100,16.84,-108.33478209613631,1.6073946,62.21248,323,7.7363706,2.5273561,3.3500903,9.999504,[ 0.893  0.263  1.128  0.614 -0.816],0.26921818,32300,4071.4672663211823,1.318279,0.025273556,0.0009693575,86.53658,9.693575e-06,0.5562943,131.82791,536745
-4.65065,1.2657743,100.0,2.851206,-9.918213e-07,0.012657743,28.855268,0.9685474,100,16.61,-107.64731305727828,21.209772,4.714808,324,0.38749844,1.0315219,39.908062,8.027901,[ 0.909  0.307  1.126  0.591 -0.863],0.28869665,32400,4082.9183921813965,0.10431753,0.010315219,0.008718246,86.41221,8.718245e-05,0.5537114,10.431753,538406
-3.9728088,0.57396996,100.0,2.9216473,-2.5177003e-06,0.0057396996,11.884501,0.2784596,100,16.44,-108.06074874307156,66.67429,1.4998285,325,-0.06623402,1.0083567,75.52848,8.443718,[ 0.923  0.326  1.144  0.629 -0.865],0.2722516,32500,4093.478913784027,0.027837763,0.010083567,0.24819629,86.252975,0.0024819628,0.5522391,2.7837763,540050
-4.584923,9.074025,100.0,2.4298527,-3.0517579e-06,0.09074025,2753.559,4.755894,100,16.71,-107.93041197280665,3.0957644,32.3022,326,3.3429813,1.8207873,3.8705688,7.4579697,[ 0.921  0.327  1.167  0.626 -0.867],0.30363706,32600,4103.869518041611,0.8742396,0.018207872,0.0016668056,86.4627,1.6668055e-05,0.5000395,87.423965,541721
-4.357811,2.3447578,100.0,2.4525216,-6.1035157e-06,0.023447577,40.043514,0.8285825,100,16.14,-108.09133562511975,28.787474,3.4737332,327,0.21787691,1.1704698,19.9479,9.830032,[ 0.912  0.328  1.228  0.612 -0.919],0.17236567,32700,4112.60075879097,0.2214378,0.011704699,0.01998192,85.980576,0.0001998192,0.49898535,22.14378,543335
-3.9847946,3.9065722e-05,100.0,2.530906,2.2125244e-06,3.9063735e-07,6.4702764,1.2986362e-05,100,15.96,-107.65510702165628,100.0002,0.99999803,328,-0.20689955,1.0000037,100.00001,6.207382,[ 0.913  0.349  1.213  0.59  -0.92 ],0.2920748,32800,4124.94219827652,0.010001012,0.010000038,0.99990875,85.869774,0.009999087,0.49898535,1.0001012,544931
-4.101593,,100.0,2.4507964,7.6293944e-08,1.8626451e-09,6.0670733,3.7252903e-08,100,16.19,-107.58683717606787,100.0,1.0,329,-0.22589311,1.0,100.0,6.7767944,[ 0.913  0.349  1.213  0.59  -0.92 ],0.27309224,32900,4132.27996468544,0.01,0.010000002,1.0,86.08021,0.01,0.49898535,1.0,546550
-3.6015854,,100.0,2.4339068,-3.2806397e-06,1.8626451e-09,5.98374,-3.2782555e-06,100,15.91,-108.19837751394522,100.0,1.0,330,-0.30712786,1.0,100.0,9.2137375,[ 0.913  0.349  1.213  0.59  -0.92 ],0.19185749,33000,4140.22021317482,0.01,0.010000002,1.0,85.77085,0.01,0.49898535,1.0,548141
-3.6795273,3.9798977,100.0,2.2747707,-3.0517577e-07,0.03979898,183.63445,2.0391104,100,15.77,-107.8727563920518,5.831016,17.14967,331,1.2546315,1.402522,11.046815,5.6829605,[ 0.913  0.349  1.213  0.59  -0.92 ],0.30955303,33100,4148.74076962471,0.2701736,0.014025219,0.0004889933,85.66263,4.889933e-06,0.49313352,27.017363,549718
-3.7593613,4.2537165e-05,100.0,2.174713,7.6293944e-08,4.254086e-07,4.7772985,1.2211502e-05,100,16.13,-108.00663914502167,99.999794,1.000002,332,-0.21735734,1.0000097,99.999985,6.52108,[ 0.926  0.384  1.211  0.578 -0.926],0.27576423,33200,4157.465068817139,0.010001277,0.010000097,0.9998726,86.01341,0.009998726,0.49313352,1.0001277,551331
-3.6908798,,100.0,2.496971,-1.3732911e-06,1.8626451e-09,6.2978415,-1.3783574e-06,100,16.14,-108.05175572185277,100.0,1.0,333,-0.2884019,1.0,100.0,8.652016,[ 0.926  0.384  1.211  0.578 -0.926],0.20473161,33300,4166.9202427864075,0.01,0.010000002,1.0,85.975784,0.01,0.49313352,1.0,552945
-4.255768,3.1479745,100.0,2.7553873,1.5258789e-06,0.031479742,371.07004,2.2715554,100,16.54,-108.07111186473595,10.223053,9.781814,334,1.5338578,1.3915155,16.345654,7.0760345,[ 0.926  0.384  1.211  0.578 -0.926],0.2572672,33400,4175.70166516304,0.26830667,0.013915155,0.010073516,86.28589,0.00010073515,0.497191,26.830667,554599
-3.8453827,8.614666e-05,100.0,2.3708591,-3.890991e-06,8.6145855e-07,5.677818,1.9957311e-05,100,16.41,-108.39087169672617,100.0,1.0,335,-0.22624095,1.0000091,100.00001,6.7878265,[ 0.932  0.4    1.196  0.54  -0.922],0.27092624,33500,4185.547913551331,0.010002206,0.010000089,0.9997767,86.17846,0.009997767,0.497191,1.0002207,556240
-4.166336,5.9644062e-06,100.0,2.6109812,-5.9509275e-06,5.964603e-08,6.8860993,-3.8444996e-06,100,16.22,-108.0537093522788,100.0,1.0,336,-0.2276182,1.0000002,100.00001,6.82843,[ 0.932  0.4    1.196  0.54  -0.922],0.2695707,33600,4194.190525054932,0.010000143,0.010000003,0.9999796,86.0623,0.009999796,0.497191,1.0000143,557862
-3.7847977,0.59447813,100.0,2.4123876,3.8146973e-06,0.005944781,7.9554186,0.15190151,100,16.1,-107.49004056960737,70.64247,1.4155791,337,-0.13529095,0.9665105,72.552124,7.241478,[ 0.932  0.4    1.196  0.54  -0.922],0.25581223,33700,4202.260135650635,0.036069963,0.009665105,0.15190479,86.04022,0.0015190479,0.4971929,3.6069965,559472
-3.9671173,17.295578,100.0,2.440177,4.8065185e-06,0.1729558,4931.111,6.4593425,100,15.73,-107.8026788797608,0.8470817,118.05236,338,4.100034,2.6976714,2.3750286,6.5143127,[ 0.931  0.405  1.205  0.532 -0.922],0.2800539,33800,4210.904638767242,1.7234814,0.026976714,7.803798e-05,85.66738,7.8037976e-07,0.39766195,172.34814,561045
-4.3191147,2.521019,100.0,2.5759997,6.2561035e-06,0.02521019,91.642555,1.074944,100,16.4,-107.92283085745484,18.782347,5.324148,339,0.56069326,1.2828279,20.56755,6.6860733,[ 0.953  0.445  1.19   0.502 -1.021],0.17479907,33900,4222.168485403061,0.16734633,0.012828278,0.00082312874,86.18408,8.231287e-06,0.39107177,16.734632,562685
-3.7857742,0.24843036,100.0,2.5243564,3.0517579e-06,0.0024843037,6.9977336,0.05025986,100,16.05,-108.1514963721359,93.1635,1.0733818,340,-0.25725198,1.0053848,94.24553,8.904427,[ 0.972  0.439  1.141  0.49  -1.028],0.09426054,34000,4232.488503456116,0.019322924,0.010053847,0.49514094,85.886894,0.004951409,0.39131454,1.9322925,564290
-4.5150375,6.465088,100.0,3.076419,-9.460449e-06,0.06465088,2012.1039,4.6500287,100,16.5,-107.56017399208342,3.5477805,28.186636,341,3.148607,1.5714276,5.5784197,8.484032,[ 0.971  0.435  1.139  0.493 -1.028],0.108504,34100,4242.324898481369,0.63062054,0.015714277,0.0006832094,86.32705,6.8320937e-06,0.39404288,63.062057,565940
-3.9378967,0.74935,100.0,2.6420724,4.5776366e-07,0.007493499,8.956467,0.22168577,100,16.18,-108.29356625685593,70.25296,1.4234276,342,-0.14886177,1.0934488,68.0435,9.317459,[ 0.941  0.406  1.194  0.488 -1.025],0.083461374,34200,4252.564370632172,0.04102007,0.010934489,0.15920413,85.976776,0.0015920412,0.39823675,4.102007,567558
-4.380272,0.31463683,100.0,2.8240247,3.7384034e-06,0.0031463683,8.940906,0.06713246,100,16.53,-107.92918705633896,91.32982,1.0949327,343,-0.2451454,1.0156854,91.24401,8.953003,[ 0.948  0.415  1.203  0.499 -1.021],0.099807024,34300,4261.464278459549,0.021387389,0.010156854,0.5059375,86.30151,0.005059375,0.3968185,2.1387389,569211
-4.823799,1.1598514,100.0,2.6606119,-4.7302246e-06,0.011598514,17.861912,0.45753276,100,16.44,-107.77959907228131,41.966698,2.3828418,344,0.12091002,1.0219296,43.703632,6.542099,[ 0.946  0.409  1.206  0.502 -1.022],0.1787438,34400,4268.175370931625,0.09088456,0.010219296,0.07852775,86.25579,0.00078527746,0.40332267,9.088456,570855
-4.4490204,0.37014356,100.0,2.6219096,-2.8991699e-06,0.0037014354,7.7533956,0.06890414,100,16.4,-107.96215216714778,87.21218,1.1466289,345,-0.20787257,0.97441286,87.38998,7.754242,[ 0.949  0.407  1.193  0.469 -1.016],0.14484504,34500,4277.332061290741,0.024979992,0.009744128,0.28794184,86.19948,0.0028794184,0.40283495,2.4979992,572495
-4.814308,0.29169744,100.0,2.69414,5.645752e-06,0.0029169742,8.432761,0.06988043,100,16.57,-107.5988077526116,90.13087,1.1094978,346,-0.19039944,0.97463524,91.77901,7.4130783,[ 0.942  0.401  1.189  0.466 -1.016],0.15573795,34600,4287.068861722946,0.020967573,0.009746352,0.28238446,86.39064,0.0028238446,0.4016588,2.0967574,574152
-4.184105,1.9618712e-06,100.0,2.499428,3.3569336e-06,1.9626395e-08,6.3102436,3.9190054e-06,100,16.09,-107.98981993429373,100.0,1.0,347,-0.23015179,1.0,99.99998,6.9046707,[ 0.942  0.405  1.191  0.461 -1.017],0.17150646,34700,4296.448465585709,0.010000039,0.01,0.99999255,85.955795,0.009999925,0.4016588,1.0000039,575761
-4.1851883,1.818862,100.0,3.0869844,1.5258789e-07,0.018188618,134.72528,1.7392981,100,16.67,-108.28936548178828,10.40794,9.608049,348,0.9277023,1.0861224,26.285265,7.85495,[ 0.942  0.405  1.191  0.461 -1.017],0.13982728,34800,4304.45245552063,0.15148994,0.010861224,0.014988203,86.38174,0.00014988202,0.40937263,15.148994,577428
-4.216606,0.39880407,100.0,2.6863668,-8.69751e-06,0.0039880406,8.097338,0.0776806,100,16.34,-107.8906997275155,87.593124,1.1416421,349,-0.22810291,0.93366206,84.570305,8.585594,[ 0.921  0.389  1.165  0.428 -1.01 ],0.12317741,34900,4316.292851924896,0.03139141,0.009336619,0.2587199,86.17466,0.0025871987,0.41015324,3.1391408,579062
-3.744133,0.50030065,100.0,2.5135317,-1.5258789e-07,0.005003006,9.637964,0.22428276,100,16.28,-108.14427199985401,74.9872,1.333561,350,-0.08270775,0.9706124,79.00848,7.9751663,[ 0.922  0.393  1.172  0.428 -1.009],0.1443142,35000,4324.156227350235,0.032127954,0.009706124,0.2822927,86.06654,0.002822927,0.41470745,3.2127955,580690
-4.3077774,,100.0,3.0161705,-2.2888185e-06,1.8626451e-09,9.189176,-2.2500753e-06,100,16.79,-108.05133430591879,100.0,1.0,351,-0.26335168,1.0,100.0,7.900482,[ 0.921  0.378  1.184  0.431 -1.004],0.15135577,35100,4333.565129518509,0.01,0.010000002,1.0,86.472725,0.01,0.41470745,1.0,582369
-4.332184,,100.0,2.76569,5.41687e-06,1.8626451e-09,7.726305,5.4091215e-06,100,16.47,-108.11775861424559,100.0,1.0,352,-0.21085912,1.0,100.0,6.3259354,[ 0.921  0.378  1.184  0.431 -1.004],0.20384833,35200,4341.76112985611,0.01,0.010000002,1.0,86.21896,0.01,0.41470745,1.0,584016
-4.32959,488.8117,100.0,2.705391,6.790161e-06,4.8881173,3047049.8,175.9467,100,16.26,-107.77091762527603,0.0036390363,27479.803,353,129.87552,49.60263,1.0192415,8.337654,[ 0.921  0.378  1.184  0.431 -1.004],0.13679239,35300,4351.274482250214,49.131382,0.49602634,1.5600259e-05,86.11658,1.5600259e-07,0.41079062,4913.138,585642
-3.934906,,100.0,2.447476,5.340576e-07,1.8626451e-09,6.050645,5.364418e-07,100,16.02,-108.06827096021823,100.0,1.0,354,-0.24585773,1.0,100.0,7.3757477,[ 0.972  0.449  1.125  0.441 -1.008],0.16493289,35400,4363.611949205399,0.01,0.010000002,1.0,85.86632,0.01,0.41079062,1.0,587244
-4.138153,0.36411044,100.0,2.8420677,-3.8146973e-07,0.0036411046,9.271399,0.12510365,100,16.35,-108.17879111200001,87.884834,1.1378528,355,-0.19375911,1.016548,88.62928,8.96772,[ 0.972  0.449  1.125  0.441 -1.008],0.111866236,35500,4371.184013605118,0.026600162,0.010165479,0.3878306,86.12743,0.0038783057,0.4121481,2.6600163,588879
-4.734543,3.6832004,100.0,2.6902442,-4.043579e-06,0.036832,206.8971,1.7155123,100,16.25,-107.69144432063223,9.928158,10.072362,356,0.77447873,1.1003869,8.194262,8.895302,[ 0.967  0.443  1.12   0.435 -1.007],0.115634024,35600,4380.724735736847,0.3636988,0.011003868,0.005296807,86.09774,5.2968066e-05,0.42363983,36.36988,590504
-4.204422,0.38418496,100.0,2.878723,-1.2664795e-05,0.0038418495,8.139611,0.070196345,100,16.22,-108.01617023061695,88.11568,1.1348718,357,-0.21207298,0.99295324,86.97917,7.9489822,[ 0.937  0.419  1.127  0.394 -0.995],0.1586611,35700,4391.054688453674,0.027376818,0.009929532,0.26641855,86.036194,0.0026641854,0.4243518,2.7376819,592126
-3.989212,0.42939234,100.0,2.7151725,1.0681152e-06,0.0042939233,8.070624,0.19035895,100,15.99,-107.5790284256973,74.34289,1.3451185,358,-0.13957469,0.9263283,82.31323,8.534294,[ 0.933  0.411  1.126  0.392 -0.995],0.13987646,35800,4399.083840370178,0.022551121,0.009263283,0.17759556,85.92758,0.0017759555,0.4259311,2.2551122,593725
-4.0505295,3.8131373,100.0,2.687912,-2.0599366e-06,0.038131375,410.55646,1.9916778,100,16.27,-108.10241501618923,6.5744886,15.210308,359,1.1588498,1.3889644,11.714096,6.4063034,[ 0.925  0.404  1.114  0.377 -0.993],0.21238554,35900,4406.064429759979,0.3556701,0.013889643,0.004186714,86.1212,4.186714e-05,0.37618604,35.56701,595352
-4.371376,0.0003509295,100.0,2.8392336,1.2512207e-05,3.5092735e-06,8.142063,0.00010729581,100,16.63,-107.56106025860532,99.999985,1.0000001,360,-0.2594394,1.0000031,99.999985,7.7864,[ 0.94   0.389  1.182  0.407 -1.043],0.11665189,36000,4417.91237616539,0.0100112185,0.01000003,0.9992588,86.42969,0.009992588,0.37618604,1.0011219,597015
-4.1145325,,100.0,2.7003891,1.6021728e-06,1.8626451e-09,7.365759,1.6391277e-06,100,16.04,-107.82640721293075,100.0,1.0,361,-0.29577422,1.0,100.0,8.873276,[ 0.94   0.389  1.182  0.407 -1.043],0.08041182,36100,4425.5078847408295,0.01,0.010000002,1.0,85.9236,0.01,0.37618604,1.0,598619
-3.6011276,5.3248896e-05,100.0,2.4633493,4.272461e-06,5.3254405e-07,6.12934,1.475215e-05,100,16.12,-108.09048203845597,100.0,1.0,362,-0.19411698,0.99999166,99.99999,5.8239517,[ 0.94   0.389  1.182  0.407 -1.043],0.1820586,36200,4433.271527290344,0.010001621,0.009999916,0.9998671,85.958916,0.009998671,0.37618604,1.0001621,600231
-4.586746,7.5440593,100.0,2.7935293,8.010864e-06,0.07544059,649.715,3.259183,100,16.68,-108.00647873540663,5.46034,18.313877,363,2.0898366,1.9112473,6.0312448,8.197365,[ 0.94   0.389  1.182  0.407 -1.043],0.102948606,36300,4443.279692411423,0.7124735,0.01911247,0.0051392885,86.40044,5.1392883e-05,0.36571923,71.24735,601899
-4.2213974,,100.0,2.6554713,-6.1798096e-06,1.8626451e-09,7.122755,-6.198883e-06,100,16.2,-107.92626126887728,100.0,1.0,364,-0.29516104,1.0,100.0,8.854645,[ 0.966  0.403  1.143  0.432 -1.053],0.07055819,36400,4453.838958978653,0.01,0.010000002,1.0,86.06187,0.01,0.36571923,1.0,603519
-4.562271,0.6992475,100.0,2.89605,3.2043456e-06,0.006992475,13.914548,0.41974604,100,16.66,-107.95333361498231,51.611492,1.9375529,365,0.074231476,0.8974478,62.22479,7.4466476,[ 0.966  0.403  1.143  0.432 -1.053],0.1175009,36500,4462.059352874756,0.04045668,0.008974479,0.11623754,86.403,0.0011623754,0.36816087,4.045668,605185
-3.0105362,51.391113,100.0,2.0634692,4.653931e-06,0.5139111,90535.55,30.28698,100,15.29,-108.05663130856941,0.11642101,858.95154,366,24.39796,5.521303,1.1410978,6.0280914,[ 0.961  0.393  1.13   0.432 -1.051],0.16722915,36600,4471.017919778824,5.167965,0.05521303,0.00024084293,85.27224,2.4084293e-06,0.35937235,516.7965,606714
-4.45607,,100.0,2.6685638,1.8310546e-06,1.8626451e-09,7.1931643,1.8253922e-06,100,16.28,-107.6408303625486,100.0,1.0,367,-0.3009089,1.0,100.0,9.027321,[ 1.011  0.457  1.082  0.453 -1.06 ],0.058463454,36700,4480.173032045364,0.01,0.010000002,1.0,86.136406,0.01,0.35937235,1.0,608342
-3.856781,10.906547,100.0,2.439089,-7.705688e-06,0.10906546,1496.3772,5.7428107,100,16.05,-108.1982441491287,1.4302723,69.916756,368,4.0420337,2.2356887,4.0324826,6.1020813,[ 1.011  0.457  1.082  0.453 -1.06 ],0.15596193,36800,4489.044655561447,0.94944286,0.022356885,0.00091091066,85.933716,9.109106e-06,0.3679882,94.94429,609947
-4.2595215,0.7346577,100.0,2.4554415,-3.890991e-06,0.007346578,11.40055,0.32126456,100,16.02,-107.48804318604245,64.9573,1.5394729,369,0.042266667,1.0664835,67.81833,6.745842,[ 0.996  0.406  1.098  0.449 -1.051],0.14312294,36900,4497.472115755081,0.04375581,0.010664834,0.14400893,85.98212,0.0014400893,0.36836764,4.3755813,611549
-3.9513092,1.7507232,100.0,2.817491,7.476807e-06,0.017507233,34.481293,0.7933171,100,16.58,-108.31629777708689,25.728472,3.8867447,370,0.3015895,1.0929729,28.0445,7.482605,[ 0.994  0.399  1.094  0.457 -1.051],0.11895496,37000,4506.470577955246,0.14192675,0.010929728,0.021742225,86.29078,0.00021742225,0.374722,14.192675,613207
