InitialReturnMax,ReturnStepMax,ESSClassic,Iteration,EmpiricalD2,ReturnMeanIW,TimeElapsed,EpLenMean,EpRewMean,TimestepsSoFar,EpisodesSoFar,EpThisIter,MinIWNorm,InitialBound,MeanEntropy,InitialReturnMin,MaxIWNorm,Weights,StdIW,Bound,J_sample_variance,InitialReturnMean,ReturnStepMaxmin,MeanIWNorm,InitialReturnStd,StdIWNorm,MinIW,MaxIW,ESSRenyi,MeanIW
28.781763,100.0,62.009506,219,1.5280472,1.5003941,12433.043995380402,350.82,-70.40856551723361,5948534,21900,100,0.002298378,-0.8247047,0.55273265,-41.087738,0.06925782,[-0.064 -0.648 -0.017 -0.483 -0.874],0.91980326,-0.19261527,454.76306,8.010864e-07,98.5986,0.011751319,15.262283,0.009198031,0.2298378,6.925782,65.443,1.175132
27.740639,100.0,94.40405,220,1.0593312,0.4494449,12511.973988771439,349.21,-77.42004685129758,5983455,22000,100,0.0039948486,-1.0448654,0.55521,-47.927994,0.01688145,[-0.073 -0.649 -0.019 -0.485 -0.866],0.24972993,-1.1948657,211.56288,1.8310546e-06,98.556595,0.010257209,14.777492,0.002497299,0.39948487,1.688145,94.399185,1.0257208
29.4685,100.0,78.505646,221,1.2870166,0.9831506,12593.827016353607,360.96,-63.138396676848615,6019551,22100,100,0.0015882653,-0.8474442,0.543595,-42.07968,0.030643791,[-0.07  -0.655 -0.018 -0.489 -0.864],0.5733521,-0.6081172,327.81644,1.7547608e-06,98.65016,0.010957446,16.270844,0.0057335207,0.15882653,3.0643792,77.69907,1.0957447
19.888422,100.0,1.02784,222,5417.4243,322.40228,12674.064206838608,367.67,-65.19895228889474,6056318,22200,100,4.6510586e-08,-0.8698731,0.55431646,-42.404068,41.12545,[-0.073 -0.656 -0.017 -0.491 -0.875],409.14056,218.36652,10472315.0,6.8664554e-07,98.64534,0.41694504,13.940558,4.0914054,4.6510586e-06,4112.545,0.018458957,41.694504
29.414639,100.0,52.46296,223,2.216821,2.155315,12751.34369969368,346.26,-65.01554055926012,6090944,22300,100,0.000378584,-0.7906423,0.5521013,-40.34877,0.064201035,[-6.213e-02 -6.464e-01  2.052e-04 -4.913e-01 -8.646e-01],1.015549,0.15280652,370.30417,2.670288e-07,98.624466,0.010668692,16.088282,0.010155491,0.0378584,6.4201035,45.109642,1.0668693
21.694807,100.0,48.94895,224,2.109674,1.2618383,12811.894239902496,355.12,-67.77151640397528,6126456,22400,100,0.0006762493,-0.86079377,0.5516469,-42.386932,0.05419173,[-0.059 -0.65   0.004 -0.49  -0.867],1.0549642,-0.7903558,292.8113,2.708435e-06,98.61832,0.010330159,14.258275,0.010549641,0.067624934,5.4191732,47.40069,1.0330161
15.90936,100.0,55.913437,225,1.6292453,1.0583678,12881.532235145569,416.86,-61.6105742244543,6168142,22500,100,0.0016813707,-1.0223386,0.5532498,-47.219505,0.05573334,[-0.057 -0.651  0.008 -0.488 -0.867],0.83328813,-0.95069444,107.25972,-1.8310546e-06,98.70441,0.009384259,10.054679,0.008332881,0.16813707,5.573334,61.378113,0.93842596
21.52111,100.0,1.0245236,226,12154.96,405.4752,12940.961875200272,352.53,-67.53342132610652,6203395,22600,100,7.867055e-08,-0.9953547,0.54896486,-46.458168,34.902752,[-0.056 -0.653  0.006 -0.493 -0.866],347.23917,234.74214,16310002.0,9.155273e-07,98.61687,0.35328564,14.104133,3.472391,7.8670555e-06,3490.2751,0.008227094,35.328556
25.277653,100.0,89.709854,227,1.0983142,0.3250406,13013.040588855743,432.89,-62.31343325316395,6246684,22700,100,0.0039501996,-0.96272326,0.5507534,-45.350662,0.021352991,[-0.056 -0.661  0.01  -0.481 -0.87 ],0.3382657,-1.2592167,133.5247,5.912781e-07,98.71211,0.009987734,11.733157,0.003382657,0.39501995,2.1352992,91.04863,0.9987735
15.619245,100.0,11.256051,228,4.8016524,3.3063776,13084.91640663147,420.51,-69.04505321008186,6288735,22800,100,2.4422388e-05,-0.72144884,0.553257,-38.16613,0.2712538,[-0.056 -0.665  0.011 -0.484 -0.868],2.8385782,0.5186379,1620.5642,2.2125244e-06,98.671616,0.010109379,10.500411,0.028385783,0.0024422389,27.125381,20.826164,1.010938
16.471714,100.0,61.638725,229,1.7155713,1.227751,13159.343571424484,440.71,-66.57231816464187,6332806,22900,100,0.00094610377,-0.4465592,0.55953455,-29.994492,0.047393348,[-0.074 -0.662  0.009 -0.477 -0.866],0.857099,-0.08180666,107.91767,2.2888183e-07,98.69789,0.010864537,7.499113,0.00857099,0.09461038,4.739335,58.28962,1.0864539
20.763866,100.0,20.279558,230,5.3453245,3.3509305,13230.009430646896,420.5,-70.96995609854709,6374856,23000,100,0.00018066536,-0.8330214,0.5528429,-41.77667,0.17937218,[-0.08  -0.657  0.01  -0.477 -0.859],2.5647528,0.13134766,510.00568,-1.5258789e-07,98.662445,0.012935698,11.118892,0.025647527,0.018066537,17.937218,18.707937,1.2935698
16.759323,100.0,1.5967602,231,113.26102,18.820955,13305.295802354813,448.27,-66.33887575129887,6419683,23100,100,2.903054e-06,-0.5315718,0.5537115,-32.532475,2.4986117,[-0.077 -0.66   0.005 -0.473 -0.866],24.844162,7.2801504,37721.746,1.1825562e-06,98.704025,0.03164751,8.290992,0.24844164,0.0002903054,249.86118,0.88291633,3.1647506
23.09104,100.0,1.278247,232,537.1717,47.4387,13381.272938013077,445.24,-57.83261951748916,6464207,23200,100,1.4967803e-06,-0.5331277,0.55262524,-32.605133,4.4298687,[-0.074 -0.656 -0.004 -0.478 -0.865],44.069283,22.249102,231870.84,-1.6021728e-06,98.74022,0.05014608,9.640764,0.44069284,0.00014967803,442.98688,0.18616022,5.0146074
18.31896,100.0,50.774315,233,1.8601111,1.2518411,13454.795573711395,432.25,-75.04848716320838,6507432,23300,100,0.0013719222,-0.7451195,0.5570122,-38.932396,0.05824152,[-0.064 -0.666  0.006 -0.476 -0.866],0.9390739,-0.51810205,223.1459,1.9073486e-06,98.652756,0.009537313,10.779692,0.009390739,0.13719222,5.824152,53.76023,0.95373124
18.567217,100.0,89.53042,234,1.1484742,0.3028596,13530.873100042343,444.63,-63.47648302109203,6551895,23400,100,0.002988844,-0.63844,0.55653226,-35.863533,0.020012729,[-0.061 -0.666  0.003 -0.479 -0.862],0.3458047,-0.9782682,102.31033,-1.0299683e-06,98.71448,0.010112344,8.314553,0.0034580468,0.2988844,2.001273,87.072044,1.0112343
15.287466,100.0,77.75661,235,1.3394698,0.6615315,13606.703493118286,438.72,-64.76891233371889,6595767,23500,100,0.002064358,-0.78896296,0.55333334,-40.364777,0.026098449,[-0.061 -0.665  0.002 -0.48  -0.862],0.5465595,-0.8956807,97.61776,-2.670288e-06,98.70474,0.010218932,9.518293,0.0054655946,0.2064358,2.609845,74.6564,1.0218933
28.285744,100.0,75.732635,236,1.3016547,0.53567964,13682.860887765884,434.85,-60.73579484908613,6639252,23600,100,0.0027135825,-0.7270948,0.5516128,-38.41282,0.035657104,[-5.746e-02 -6.651e-01 -3.808e-04 -4.816e-01 -8.656e-01],0.5546858,-0.92516094,122.43089,-9.918213e-07,98.72066,0.009798901,11.460887,0.0055468576,0.27135825,3.5657103,76.82529,0.97989
20.68056,100.0,90.62441,237,1.0949945,0.19487387,13756.58048582077,436.41,-63.44786546686192,6682893,23700,100,0.0044682096,-0.9992865,0.5516146,-46.526924,0.021011643,[-0.052 -0.668 -0.003 -0.485 -0.867],0.32039627,-1.4280162,89.04088,-1.7547608e-06,98.70923,0.009961177,9.3496475,0.0032039627,0.44682097,2.1011643,91.32465,0.9961177
17.651102,100.0,6.072279,238,17.62453,8.723035,13832.28089761734,448.04,-60.06082464064074,6727697,23800,100,9.071258e-05,-0.346116,0.55175734,-26.931894,0.43069258,[-0.052 -0.668 -0.001 -0.484 -0.867],5.1061535,4.9542236,3961.0515,-6.8664554e-07,98.731895,0.012982934,8.397765,0.051061537,0.009071258,43.06926,5.67391,1.2982934
17.688972,100.0,3.526133,239,38.426083,11.052408,13910.364448070526,445.31,-63.703464171410424,6772228,23900,100,1.8345978e-05,-0.39440596,0.5522189,-28.384893,0.840352,[-0.051 -0.647  0.004 -0.466 -0.867],8.750683,5.1872587,7621.2637,-7.6293944e-08,98.7139,0.016729638,8.83477,0.08750683,0.0018345978,84.0352,2.602399,1.6729636
24.389032,100.0,72.04617,240,1.3400339,0.8966275,13985.20009970665,420.23,-60.075386671919425,6814251,24000,100,0.0012443248,-0.8852508,0.5459265,-43.124084,0.03948988,[-0.055 -0.643  0.002 -0.473 -0.867],0.6650874,-0.7673848,131.19226,-7.6293944e-08,98.71408,0.010677356,10.573792,0.006650875,0.12443248,3.948988,74.62498,1.0677356
20.902224,100.0,73.37871,241,1.2914995,1.049238,14056.00722193718,406.7,-64.18376288824062,6854921,24100,100,0.0021347785,-0.8300496,0.54147565,-41.279243,0.050815914,[-0.057 -0.652  0.002 -0.478 -0.873],0.66706145,-0.51447713,163.95644,-8.392334e-07,98.68437,0.011074811,12.341956,0.0066706142,0.21347786,5.0815916,77.429375,1.1074811
24.288742,100.0,2.8219948,242,10.888309,8.6031685,14127.59950041771,406.34,-60.25455169757161,6895555,24200,100,7.257414e-05,-0.8779558,0.5473723,-42.582886,1.7836332,[-0.045 -0.66   0.003 -0.483 -0.878],18.152615,3.9194145,2727.8003,-1.7547608e-06,98.70343,0.0309338,12.240612,0.18152614,0.0072574145,178.36333,9.184163,3.0933802
21.565826,100.0,1.0019599,243,75617.52,531.4365,14202.154005765915,448.59,-62.74436802047014,6940414,24300,100,6.6560686e-09,-0.24153179,0.5394325,-23.667078,311.97375,[-0.026 -0.656  0.008 -0.481 -0.872],3104.0696,314.49902,28225482.0,-1.4686584e-06,98.72026,3.1227937,6.550264,31.040688,6.656069e-07,31197.375,0.0013224448,312.27936
25.673273,100.0,58.886284,244,2.014025,2.0283394,14260.933115005493,327.32,-97.64874075277062,6973146,24400,100,0.000574165,-0.64849687,0.530733,-35.637856,0.048565414,[-0.027 -0.657  0.026 -0.488 -0.88 ],0.83856744,0.34247458,176.69579,-8.773804e-07,98.40335,0.010035791,12.160621,0.008385675,0.057416502,4.8565416,49.651817,1.0035791
32.697243,100.0,36.09085,245,2.5149915,1.4990269,14318.603253602982,340.85,-89.42312728506141,7007231,24500,100,0.00018704626,-0.55917275,0.53478247,-30.920752,0.10724787,[-0.029 -0.659  0.021 -0.49  -0.888],1.2327782,-0.22942841,434.6082,2.3651123e-06,98.475296,0.009264072,12.616736,0.01232778,0.018704627,10.724787,39.761566,0.92640716
20.82698,100.0,26.35499,246,4.343829,3.633449,14380.710620880127,352.62,-84.39560343748151,7042493,24600,100,0.00023290058,-0.6836422,0.5282919,-36.552727,0.158254,[-0.028 -0.657  0.018 -0.494 -0.884],2.1441534,1.094027,527.52264,-4.5776366e-07,98.52132,0.012826718,12.9024935,0.021441534,0.023290059,15.825399,23.021164,1.2826719
32.75206,100.0,76.02103,247,1.358212,0.98130286,14444.914144277573,361.06,-72.10108349033942,7078599,24700,100,0.0016980036,-1.3021741,0.5294106,-54.913963,0.0362874,[-0.03  -0.653  0.011 -0.492 -0.891],0.5763458,-1.1519648,188.60184,-6.1035155e-07,98.60062,0.010262067,14.411473,0.0057634576,0.16980037,3.6287403,73.626205,1.0262066
21.646162,100.0,58.566277,248,1.4712038,1.4933617,14517.169038534164,402.82,-67.0360906117157,7118881,24800,100,0.0007589636,-0.8866143,0.52306443,-42.48075,0.056976613,[-0.032 -0.658  0.008 -0.494 -0.89 ],0.92296803,-0.22418022,189.37144,1.14440915e-07,98.66716,0.010973201,11.91647,0.00922968,0.07589636,5.6976614,67.97155,1.0973202
21.823101,100.0,90.89263,249,1.1251154,0.4276082,14581.20261478424,382.08,-73.43009098717383,7157089,24900,100,0.0045043896,-0.9301416,0.5284415,-43.59613,0.01934086,[-0.032 -0.65   0.009 -0.487 -0.896],0.30618936,-1.1138268,175.92328,-1.6784668e-06,98.61563,0.009672924,13.128326,0.0030618936,0.45043898,1.934086,88.879776,0.96729255
24.876886,100.0,12.743856,250,9.139522,6.4462414,14648.903666496277,372.48,-71.31454554912392,7194337,25000,100,0.00012896927,-0.83265346,0.53113645,-40.83288,0.3966659,[-0.028 -0.653  0.008 -0.489 -0.89 ],4.55357,2.3314247,2603.6936,1.0681152e-06,98.61708,0.017402207,12.639059,0.045535695,0.012896927,39.66659,10.941492,1.7402209
24.194605,100.0,32.1032,251,3.0235686,3.5747411,14708.109538793564,339.76,-68.17572695028211,7228313,25100,100,0.0005452195,-0.947359,0.52685785,-44.354843,0.15162385,[-0.03  -0.646  0.007 -0.493 -0.888],1.7576814,1.0038736,651.2166,-6.1035155e-07,98.59868,0.012086195,16.516657,0.017576814,0.054521956,15.162385,33.0735,1.2086196
39.133194,100.0,8.489299,252,17.566267,10.230858,14766.093609809875,327.6,-67.27224268241342,7261073,25200,100,6.292843e-05,-0.7997918,0.5260234,-39.79946,0.4439737,[-3.047e-02 -6.515e-01 -1.491e-04 -4.963e-01 -8.921e-01],4.812028,4.6705904,7700.546,-6.8664554e-07,98.58931,0.014656427,15.9970455,0.04812028,0.0062928437,44.39737,5.692729,1.4656427
23.279062,100.0,34.197487,253,2.7249966,2.5821667,14820.560142755508,317.76,-81.45038752544836,7292849,25300,100,0.0004916596,-1.1253725,0.52576256,-49.541885,0.09913577,[-0.02  -0.648  0.009 -0.499 -0.893],1.5070128,-0.14388633,528.6139,7.6293944e-08,98.48735,0.010864076,15.211636,0.015070129,0.049165964,9.913577,36.697292,1.0864077
26.06927,100.0,1.7113662,254,48.50207,18.787224,14875.569615125656,325.2,-71.57592023344333,7325369,25400,100,7.1995555e-07,-0.7621417,0.51720583,-38.63715,2.6192293,[-0.019 -0.648  0.003 -0.498 -0.893],26.008492,9.817811,35381.72,7.6293946e-07,98.5598,0.034319032,15.248899,0.26008496,7.199556e-05,261.92294,2.0617676,3.4319031
18.706446,100.0,53.15034,255,2.0623367,1.835352,14946.976675748825,385.17,-65.76182577747998,7363886,25500,100,0.00060565345,-0.811391,0.5137104,-39.85793,0.053386,[-0.032 -0.654  0.01  -0.495 -0.902],0.93586105,-0.07262552,270.2046,8.392334e-07,98.65852,0.009968069,13.09215,0.00935861,0.06056535,5.3386,48.48869,0.9968071
21.709034,100.0,1.5513362,256,289.1053,51.728294,15010.669073820114,370.1,-66.79785262884498,7400896,25600,100,4.831654e-07,-0.8800533,0.51134783,-41.81295,4.8674264,[-0.036 -0.664  0.005 -0.501 -0.905],48.39255,28.029972,333445.44,1.4495849e-06,98.63902,0.06074725,13.447829,0.48392552,4.8316546e-05,486.74265,0.34589475,6.074724
22.41655,100.0,1.3224894,257,90.308945,27.518744,15078.849886655807,386.46,-64.72741167603783,7439542,25700,100,1.9189736e-06,-1.3460057,0.5107348,-55.720646,3.253753,[-0.031 -0.665 -0.007 -0.504 -0.908],32.345787,9.868111,80378.87,1.5258789e-06,98.66502,0.037445933,13.662601,0.32345784,0.00019189736,325.3753,1.10731,3.7445939
31.509087,100.0,22.878214,258,5.9205675,6.526911,15134.340800523758,316.58,-70.40924294280163,7471200,25800,100,7.7194636e-05,-0.9604143,0.5040347,-44.134514,0.16432092,[-0.036 -0.669 -0.011 -0.518 -0.908],2.3301241,2.9472754,1610.7676,1.3732911e-06,98.55519,0.012691166,16.904211,0.023301242,0.007719464,16.432093,16.890272,1.2691169
24.64005,100.0,8.477029,259,14.427328,11.452119,15198.487423658371,367.75,-67.0046214292193,7507975,25900,100,0.00013451722,-0.9974485,0.50280285,-45.044518,0.4035902,[-0.034 -0.672 -0.008 -0.512 -0.915],5.7920485,5.748984,5410.752,7.6293946e-07,98.6356,0.017627425,14.880385,0.057920475,0.013451722,40.35902,6.93129,1.7627426
19.558722,100.0,52.98566,260,1.8679882,1.2957315,15264.872230529785,386.46,-61.563552029933525,7546621,26000,100,0.0012403998,-0.980935,0.49951175,-44.512184,0.06857037,[-0.037 -0.673 -0.01  -0.503 -0.916],1.1253763,-0.7321601,409.8815,1.8692017e-06,98.6814,0.011947081,13.805137,0.011253764,0.124039985,6.857037,53.533527,1.1947081
26.456982,100.0,15.602776,261,4.1151137,3.5183,15335.207520008087,391.67,-66.02572142389663,7585788,26100,100,0.0003094349,-0.69443035,0.48694202,-35.81821,0.24889228,[-0.044 -0.669 -0.008 -0.504 -0.919],2.8186657,1.0963032,462.71225,-1.6784668e-06,98.66286,0.012119382,12.188651,0.028186657,0.03094349,24.889229,24.300665,1.2119381
21.981522,100.0,36.05228,262,2.9745483,3.7836962,15399.045592784882,377.22,-65.567197563284,7623510,26200,100,0.00036710277,-0.79868734,0.48324272,-38.56888,0.11094603,[-0.04  -0.65  -0.005 -0.492 -0.932],1.4503129,1.5663867,538.9862,-3.8146972e-08,98.652374,0.01088969,13.101803,0.014503128,0.036710277,11.094604,33.61855,1.0889691
19.881666,100.0,16.579235,263,5.463419,4.353076,15469.976435899734,412.43,-56.674200796299495,7664753,26300,100,0.00036545238,-0.8839576,0.48274696,-41.016045,0.27933133,[-0.037 -0.649 -0.006 -0.486 -0.936],3.602452,1.1573849,763.2948,1.0681152e-06,98.725174,0.016059916,12.224597,0.03602452,0.03654524,27.933132,18.303556,1.6059918
18.61755,100.0,1.0618402,264,11300.442,524.55023,15540.835878610611,419.27,-59.23804775992469,7706680,26400,100,3.3158344e-08,-0.8891375,0.4868184,-41.156548,43.646748,[-0.025 -0.638 -0.001 -0.477 -0.936],434.23254,378.714,26551602.0,5.912781e-07,98.71742,0.44985253,11.661159,4.3423266,3.3158344e-06,4364.675,0.008849211,44.985245
30.201849,100.0,90.5298,265,1.1379672,0.48411354,15608.97036743164,391.53,-75.17603596645871,7745833,26500,100,0.0032324477,-0.90080607,0.48498747,-41.628693,0.02180064,[-0.019 -0.639 -0.013 -0.47  -0.932],0.32201213,-0.99614084,182.96149,-1.5258789e-06,98.61598,0.0099560805,12.910216,0.0032201214,0.32324478,2.180064,87.87599,0.99560815
17.857172,100.0,52.624958,266,2.0128357,2.196415,15679.832475185394,409.29,-69.78394580229104,7786762,26600,100,0.0013418589,-1.3439565,0.48521757,-54.868324,0.07404125,[-0.02  -0.636 -0.014 -0.466 -0.934],1.0819845,-0.39838958,194.6409,1.9073486e-08,98.659,0.011403603,11.950589,0.010819844,0.1341859,7.404125,49.681152,1.1403602
19.476305,100.0,71.84435,267,1.5558571,1.4325035,15752.20649433136,427.81,-61.68963431115683,7829543,26700,100,0.0013881321,-0.88950515,0.47962508,-41.241657,0.035762437,[-0.021 -0.636 -0.01  -0.466 -0.934],0.7382058,-0.2822423,137.99762,-8.392334e-07,98.71161,0.011792096,10.9387245,0.007382058,0.13881321,3.5762436,64.273254,1.1792097
18.561958,100.0,75.211426,268,1.3918457,0.689762,15826.247557640076,427.49,-65.88473197323923,7872292,26800,100,0.0015554936,-0.74146724,0.47985524,-36.632786,0.026305594,[-0.026 -0.641 -0.009 -0.468 -0.939],0.5630815,-0.7508408,161.02658,6.1035155e-07,98.69176,0.009808155,10.404634,0.005630815,0.15554936,2.6305594,71.847046,0.98081553
20.350317,100.0,84.9273,269,1.1525943,0.33132732,15899.12519621849,415.46,-60.27660367077753,7913838,26900,100,0.0038932476,-0.80040616,0.48014653,-38.40789,0.032428764,[-0.026 -0.64  -0.008 -0.471 -0.939],0.43509373,-1.0431496,112.80445,1.6021728e-06,98.70984,0.010327879,11.662768,0.004350938,0.38932475,3.2428765,86.760796,1.0327879
25.515255,100.0,92.26884,270,1.0665317,0.22535276,15966.306758403778,407.12,-71.55328496810971,7954550,27000,100,0.0048084185,-0.99005234,0.48547754,-44.105995,0.020490887,[-0.026 -0.64  -0.008 -0.468 -0.939],0.28870478,-1.2929671,192.51527,6.1035155e-07,98.64849,0.009973771,12.575423,0.0028870478,0.48084188,2.0490887,93.76186,0.99737704
22.019999,100.0,57.404766,271,1.5954841,1.5888813,16042.976333856583,430.02,-58.919192296486635,7997552,27100,100,0.001486756,-1.0908488,0.49609578,-47.28974,0.050865024,[-0.027 -0.638 -0.008 -0.468 -0.933],0.95885396,-0.40221357,238.16852,-1.5258789e-06,98.72597,0.011131299,10.609091,0.00958854,0.1486756,5.0865026,62.6769,1.1131301
18.73798,100.0,53.667225,272,1.911001,1.2645456,16114.864384412766,421.85,-59.7607790953683,8039737,27200,100,0.001189206,-0.82102644,0.49560544,-39.513687,0.070659466,[-0.026 -0.631 -0.007 -0.467 -0.923],0.9142622,-0.5562315,233.78879,6.8664554e-07,98.716675,0.009839683,10.556201,0.009142621,0.11892061,7.0659466,52.328598,0.9839684
26.606457,100.0,82.01676,273,1.2684506,0.6751851,16187.525582551956,416.53,-58.16792030445348,8081390,27300,100,0.0024657783,-0.9065131,0.495942,-42.063503,0.025574045,[-0.025 -0.633 -0.004 -0.471 -0.923],0.47546136,-0.9039563,169.87247,-1.6403199e-06,98.7207,0.010153894,12.2955,0.004754613,0.24657783,2.5574045,78.836334,1.0153894
18.195904,100.0,1.0252775,274,17660.203,480.09317,16254.978942632675,410.65,-60.96853464966145,8122455,27400,100,4.4595586e-07,-0.89249504,0.48990887,-41.653156,31.100666,[-0.026 -0.634 -0.007 -0.472 -0.923],309.41138,295.5812,23304204.0,1.7547608e-06,98.703064,0.31491604,11.934747,3.0941133,4.459559e-05,3110.0667,0.005662449,31.491604
29.207806,100.0,1.4454416,275,293.21725,64.01845,16319.250680923462,367.77,-71.68348553269038,8159232,27500,100,7.0955057e-06,-1.1180539,0.51819134,-48.238926,5.9894724,[-0.026 -0.623  0.009 -0.472 -0.929],59.6115,36.484333,393302.47,1.4495849e-06,98.61017,0.07219247,13.765393,0.59611493,0.0007095506,598.94727,0.34104404,7.219248
19.150316,100.0,80.25724,276,1.214654,1.1976451,16389.904775619507,417.14,-60.2827237357209,8200946,27600,100,0.0036231196,-0.94299376,0.5200171,-43.83557,0.034671646,[-0.043 -0.643  0.008 -0.485 -0.901],0.47955245,-0.41274726,153.63782,6.198883e-07,98.71097,0.009668836,12.579637,0.0047955243,0.36231196,3.4671645,82.32797,0.9668837
19.584791,100.0,52.245674,277,1.7607565,1.2546556,16459.010947704315,401.8,-65.5231554831716,8241126,27700,100,0.0013457728,-0.79372984,0.5141523,-39.412407,0.06915458,[-0.033 -0.649  0.008 -0.489 -0.899],0.9625698,-0.4886012,130.83804,7.6293944e-08,98.67386,0.010068181,10.820721,0.0096256975,0.13457727,6.915458,56.79377,1.006818
22.572979,100.0,52.18678,278,1.8129116,1.456338,16523.268134117126,369.48,-69.33735237152244,8278074,27800,100,0.000928858,-1.3724631,0.5200579,-56.598434,0.07375273,[-0.028 -0.652  0.011 -0.493 -0.905],1.0271673,-1.0838829,695.7743,-8.773804e-07,98.62468,0.010731178,16.18658,0.010271673,0.0928858,7.375273,55.159885,1.0731179
25.194698,100.0,16.738144,279,5.734541,4.6747575,16584.392644166946,349.05,-76.321164457941,8312979,27900,100,0.00038208725,-0.94472444,0.52478033,-43.943478,0.27083662,[-0.022 -0.657  0.011 -0.501 -0.899],3.1025267,1.1670568,2015.8901,4.5776366e-07,98.5627,0.013910608,13.343079,0.031025266,0.038208727,27.083662,17.438187,1.391061
27.599464,100.0,36.267426,280,3.2104797,3.8712757,16632.047468185425,332.9,-69.34474320189379,8346269,28000,100,0.0006008205,-0.95878214,0.52343947,-44.50683,0.10277661,[-0.031 -0.647  0.005 -0.497 -0.894],1.5887946,1.2130592,688.96625,-1.335144e-06,98.58339,0.011985201,16.703188,0.015887946,0.060082052,10.277661,31.147993,1.1985203
18.409166,100.0,1.0555563,281,6321.5215,458.59875,16673.45627808571,361.21,-69.44814660582185,8382390,28100,100,2.00516e-07,-1.0251122,0.5250172,-46.456585,34.773243,[-0.041 -0.648  0.003 -0.491 -0.895],345.92023,335.4764,21411606.0,1.4495849e-06,98.61546,0.35729015,13.999734,3.4592025,2.00516e-05,3477.3242,0.015818976,35.72901
23.577757,100.0,8.5367155,282,17.77442,7.587714,16710.614454984665,319.66,-72.08273891939541,8414356,28200,100,5.5889806e-05,-0.928106,0.52162826,-43.593643,0.43954384,[-0.044 -0.628  0.006 -0.494 -0.894],4.605728,1.4613948,10611.634,-1.2969971e-06,98.54901,0.014070847,16.930418,0.046057284,0.005588981,43.954384,5.626063,1.407085
30.313517,100.0,53.61668,283,1.8524604,2.4375353,16745.06201648712,294.04,-67.18001464367126,8443760,28300,100,0.00015876009,-0.7904366,0.51236296,-39.361946,0.04797874,[-3.562e-02 -6.210e-01 -6.877e-04 -4.944e-01 -8.973e-01],0.96309847,0.6517477,562.4916,-1.5258789e-07,98.54306,0.0103547545,18.30394,0.009630985,0.015876008,4.797874,53.98226,1.0354754
27.970585,100.0,1.6294278,284,417.86386,82.78436,16780.148577451706,300.22,-63.04406553696127,8473782,28400,100,2.0845962e-06,-0.9591882,0.51464856,-44.146496,4.249094,[-0.029 -0.621 -0.002 -0.49  -0.906],42.67286,52.703354,521473.78,-7.6293946e-07,98.58002,0.054920774,18.340263,0.42672858,0.00020845962,424.90942,0.2393124,5.492078
23.580956,100.0,35.642292,285,3.5574868,4.372079,16814.22645354271,288.14,-73.18622725716698,8502596,28500,100,0.00077979494,-0.9109628,0.5142859,-42.76838,0.109901406,[-0.002 -0.606 -0.002 -0.486 -0.904],1.504473,1.6831877,938.5671,1.2969971e-06,98.492004,0.011196103,17.118052,0.015044729,0.0779795,10.990141,28.109732,1.1196103
25.690578,100.0,8.181456,286,16.528736,12.929006,16848.876624822617,304.95,-70.2485271219612,8533091,28600,100,0.00016574629,-0.9108139,0.5105873,-42.753002,0.59927577,[-0.006 -0.609 -0.005 -0.48  -0.905],6.554803,7.135183,6929.4634,7.6293944e-08,98.539276,0.019566346,16.793562,0.065548025,0.016574629,59.927578,6.0500693,1.9566345
31.089825,100.0,2.6812847,287,64.55611,26.063618,16886.483095884323,324.38,-67.64231333503498,8565529,28700,100,1.0849018e-05,-1.2114112,0.51168025,-51.660015,1.5445027,[ 1.426e-03 -6.009e-01 -2.775e-04 -4.669e-01 -9.084e-01],15.52258,12.227892,76633.62,1.9836425e-06,98.58295,0.025765413,17.346043,0.1552258,0.0010849017,154.45027,1.5490401,2.5765417
24.651653,100.0,88.40858,288,1.1730001,0.4102456,16930.20769405365,382.13,-65.94366978827865,8603742,28800,100,0.0046272385,-0.8257296,0.51134795,-40.122246,0.021752609,[-0.002 -0.61  -0.003 -0.461 -0.907],0.3635379,-1.0382361,165.33206,-1.6021728e-06,98.65486,0.01003988,12.533427,0.0036353788,0.46272388,2.175261,85.25149,1.0039879
24.531223,100.0,75.160324,289,1.3231663,1.0194297,16972.19288611412,372.05,-69.16651801636337,8640947,28900,100,0.0022507708,-0.81602687,0.5034256,-39.821205,0.04041056,[-0.002 -0.611 -0.006 -0.46  -0.908],0.5638227,-0.50743437,177.2094,-1.411438e-06,98.62819,0.009807626,12.117144,0.005638227,0.2250771,4.041056,75.576294,0.98076254
24.158394,100.0,64.46867,290,1.5491648,1.6565093,17017.47547006607,397.01,-57.76802270655703,8680648,29000,100,0.0011480585,-1.2462709,0.49642888,-52.49092,0.046470985,[ 0.002 -0.606 -0.004 -0.459 -0.915],0.7727097,-0.5212594,274.0127,1.1444092e-06,98.70899,0.010408426,13.920521,0.0077270973,0.11480585,4.6470985,64.55091,1.0408425
20.889261,100.0,27.487524,291,4.132862,3.2628949,17085.691787958145,377.98,-68.03683191590173,8718446,29100,100,0.00032621415,-0.87452936,0.48536137,-41.128674,0.14455646,[ 6.687e-04 -6.028e-01 -5.992e-03 -4.545e-01 -9.226e-01],2.1335158,0.47581816,951.1093,-2.2125244e-06,98.64,0.013135825,12.147405,0.021335158,0.032621417,14.4556465,24.196306,1.3135824
