EntropyCoefficient,InitialReturnMean,J_sample_variance,ReturnStepMax,MinIWNorm,InitialReturnMin,ESSRenyi,MaxIWNorm,StdIW,MeanIW,MaxIW,InitialReturnStd,ESSClassic,Bound,MeanIWNorm,TimestepsSoFar,Iteration,EpThisIter,TimeElapsed,InitialBound,EpRewMean,EpLenMean,MeanEntropy,StdIWNorm,ReturnMeanIW,EpisodesSoFar,EmpiricalD2,InitialReturnMax,ReturnStepMaxmin,MinIW,Weights
,-7.6293944e-08,5033.5127,100.0,0.00064054836,-10.270088,36.123913,0.12982903,1.3632396,0.9907864,12.982904,11.5814,34.564434,2.0839112,0.009907863,495460,212,100,2500.1817049980164,-1.8034227,-106.51407863071178,24.01,0.22453699,0.013632395,5.084456,21200,2.7682495,54.102676,90.12753,0.06405484,[ 0.625 -0.514 -0.32  -1.331 -1.228]
,4.8828124e-06,1534.9811,100.0,0.0006036596,-13.152939,49.510723,0.07834212,1.0500718,1.0518512,7.834212,14.923321,50.08465,-0.16410899,0.010518513,498195,213,100,2510.6323702335358,-2.0585175,-105.45426130809354,27.35,0.22030422,0.010500719,2.7614303,21300,2.0197644,61.75567,91.288574,0.06036596,[ 0.637 -0.536 -0.322 -1.35  -1.194]
,4.5776366e-07,2535.7693,100.0,0.000108902444,-9.264236,21.023085,0.21114145,2.4064586,1.2506596,21.114145,11.728824,21.26592,3.6060576,0.012506597,500518,214,100,2520.9812326431274,-1.7863847,-106.11961885387325,23.23,0.21240346,0.024064587,7.5021286,21400,4.7566757,53.59155,89.86357,0.0108902445,[ 0.637 -0.536 -0.321 -1.336 -1.199]
,-9.689331e-06,8448.051,100.0,0.00012650035,-13.454102,17.187483,0.16075839,1.6811049,0.90483916,16.07584,15.493443,22.462774,4.3670797,0.009048391,503266,215,100,2534.470486164093,-1.8853267,-105.05273508379139,27.48,0.20801347,0.016811049,8.914638,21500,5.8181877,56.55951,91.35425,0.012650035,[ 0.63  -0.55  -0.328 -1.359 -1.207]
,-4.53949e-06,56784.676,100.0,2.2603092e-05,-12.027977,3.0222967,1.139305,11.343005,2.1048424,113.9305,12.633249,3.3287432,16.239504,0.021048425,505801,216,100,2546.7855739593506,-1.4227817,-105.66226529292032,25.35,0.20360836,0.113430046,24.423555,21600,33.08742,42.683315,90.66379,0.0022603092,[ 0.649 -0.533 -0.328 -1.356 -1.211]
,2.4414062e-06,5062.6997,100.0,0.00026037495,-13.193306,24.914244,0.2013061,2.1052485,1.2165493,20.130611,14.408218,25.03343,4.5082684,0.01216549,508665,217,100,2559.538563013077,-1.5650371,-105.69000389944085,28.64,0.20117663,0.021052483,7.643729,21700,4.013768,46.951176,91.619415,0.026037496,[ 0.637 -0.519 -0.329 -1.371 -1.215]
,1.171112e-05,88148.07,100.0,4.4182234e-05,-10.316322,4.8976107,0.6112341,6.20057,1.5950594,61.123413,12.377993,6.2067213,20.955963,0.015950594,511086,218,100,2570.2309226989746,-1.615794,-105.51555233211178,24.21,0.1913263,0.062005695,28.25721,21800,20.41812,48.474167,90.283394,0.0044182236,[ 0.649 -0.528 -0.341 -1.362 -1.218]
,5.378723e-06,509919.34,100.0,3.6413378e-05,-13.115906,0.4419707,4.4651046,44.36687,5.181531,446.51047,15.599477,1.3455971,44.499672,0.05181531,513854,219,100,2583.658102273941,-1.6486073,-105.28970105525396,27.68,0.18863486,0.4436687,69.297966,21900,226.25934,49.45837,91.39238,0.0036413379,[ 0.643 -0.525 -0.364 -1.356 -1.228]
,5.41687e-06,12734.556,100.0,0.0006876463,-11.530876,17.603172,0.35057202,3.4732702,1.1656471,35.0572,14.678148,10.122929,4.0514646,0.011656471,516495,220,100,2594.277512073517,-2.207043,-105.87359780205536,26.41,0.18726127,0.0347327,9.311836,22000,5.6807942,66.21146,90.982445,0.06876463,[ 0.653 -0.518 -0.346 -1.338 -1.23 ]
,-1.14440915e-07,472.02774,100.0,0.0012571532,-10.128952,62.680164,0.036781218,0.6570461,0.9803459,3.6781218,10.439664,69.00391,-0.34433055,0.00980346,518835,221,100,2605.7296464443207,-1.6141372,-106.13636518943544,23.4,0.19460094,0.0065704607,1.6944728,22100,1.595401,48.424107,89.99592,0.12571533,[ 0.641 -0.525 -0.358 -1.351 -1.232]
,3.8146973e-06,2930.179,100.0,0.0014259168,-14.44545,43.216057,0.07544607,1.163694,1.1526062,7.544607,17.537836,49.521336,3.9006515,0.011526062,521716,222,100,2618.0860409736633,-2.0061965,-104.67607129742184,28.81,0.17300345,0.011636939,6.9524207,22200,2.3139548,60.186005,91.73335,0.14259169,[ 0.635 -0.519 -0.346 -1.355 -1.224]
,3.4713746e-06,326.8494,100.0,0.0028178543,-9.366844,78.60729,0.025772428,0.47996774,1.0164605,2.5772429,11.994269,81.768265,-0.993098,0.0101646045,523956,223,100,2629.1748719215393,-1.8717498,-106.1483624609374,22.4,0.16708755,0.0047996775,1.1180427,22300,1.2721466,56.152596,89.556435,0.28178543,[ 0.63  -0.514 -0.341 -1.338 -1.246]
,5.1116945e-06,5348.116,100.0,0.00028644304,-11.497955,38.600975,0.113617234,1.2990708,1.1448345,11.361724,15.502668,43.713978,4.242013,0.011448345,526529,224,100,2641.3545956611633,-1.999069,-105.37237204540519,25.73,0.16782098,0.012990707,7.459596,22400,2.5906081,59.972218,90.80938,0.028644305,[ 0.631 -0.522 -0.341 -1.338 -1.252]
,-9.155273e-07,113743.18,100.0,5.6463694e-05,-12.715645,4.108855,0.5076257,5.09872,1.4494605,50.762573,15.118878,7.477203,23.635178,0.014494603,529160,225,100,2651.11031293869,-2.1995015,-105.01327876181892,26.31,0.1747117,0.0509872,34.486027,22500,24.33768,65.985016,91.01724,0.0056463694,[ 0.621 -0.503 -0.336 -1.318 -1.251]
,4.4250487e-06,307.33044,100.0,0.0012168309,-12.252975,62.53587,0.038909715,0.7394511,1.0027279,3.8909717,12.70808,64.77452,-0.8161547,0.010027278,531826,226,100,2663.7689731121063,-1.8413383,-105.61291529099803,26.66,0.17394266,0.0073945113,1.5123122,22600,1.5990822,55.24028,91.07704,0.1216831,[ 0.604 -0.524 -0.338 -1.328 -1.244]
,9.918213e-07,19825186.0,100.0,1.4321093e-05,-10.6838455,0.18904977,7.985826,79.43896,9.624003,798.58264,12.387333,1.4464939,410.89066,0.096240014,534260,227,100,2673.0281994342804,-1.8584439,-105.72946615967834,24.34,0.18480767,0.79438955,453.63333,22700,528.96124,55.75334,90.31229,0.0014321093,[ 0.601 -0.515 -0.341 -1.331 -1.245]
,-9.841919e-06,857.2915,100.0,0.0012065187,-12.9902725,72.93719,0.0480078,0.66718936,1.027018,4.8007803,15.495138,70.32205,-0.025971413,0.010270178,536926,228,100,2687.169523715973,-1.7724935,-104.66935958860807,26.66,0.16820687,0.0066718934,2.049457,22800,1.3710427,53.174507,91.14783,0.12065187,[ 0.61  -0.528 -0.328 -1.319 -1.234]
,2.822876e-06,1400772.6,100.0,2.6705752e-06,-8.586029,0.16105586,4.715724,46.869705,5.4566317,471.5724,12.241461,1.3372661,74.72275,0.054566316,539152,229,100,2698.1080374717712,-1.8200324,-105.9447114710358,22.26,0.16881268,0.46869704,120.074234,22900,620.9026,54.60105,89.48118,0.00026705753,[ 0.612 -0.532 -0.331 -1.313 -1.251]
,1.121521e-05,13595.361,100.0,6.1974183e-06,-11.894699,13.298662,0.253397,2.8055909,1.2555252,25.339699,15.668978,16.68497,3.3322988,0.012555253,541710,230,100,2708.9789912700653,-2.2204347,-104.66057161021098,25.58,0.16430703,0.02805591,9.421162,23000,7.519553,66.61337,90.817,0.00061974186,[ 0.612 -0.537 -0.362 -1.323 -1.25 ]
,-5.7983398e-06,5183.37,100.0,0.0002418641,-11.112747,31.231705,0.14177476,2.2211082,1.1865116,14.177476,13.254922,22.20124,0.32363176,0.011865117,544238,231,100,2721.381181716919,-1.9386206,-105.970855269861,25.28,0.15552521,0.022211082,3.7925467,23100,3.2018745,58.15844,90.63431,0.02418641,[ 0.606 -0.527 -0.343 -1.333 -1.255]
,2.822876e-06,16483.217,100.0,0.00017046559,-11.719376,9.64205,0.46990615,5.1504884,1.5903407,46.990616,13.937516,8.704297,12.895926,0.015903406,546735,232,100,2732.154355287552,-1.6350701,-104.87449264502965,24.97,0.14370939,0.051504888,18.161583,23200,10.371239,49.052197,90.59996,0.01704656,[ 0.604 -0.525 -0.326 -1.333 -1.263]
,-1.7166137e-06,27870.076,100.0,4.9142334e-05,-11.962196,16.293465,0.36444527,3.6636853,1.2749276,36.444527,15.799433,10.801683,8.413975,0.012749279,549390,233,100,2742.4158606529236,-1.8661156,-105.21757638652916,26.55,0.14477324,0.03663685,13.037055,23300,6.13743,55.98341,91.074005,0.0049142335,[ 0.603 -0.533 -0.326 -1.316 -1.275]
,6.1035157e-06,9124.995,100.0,0.0002805797,-10.569458,14.215194,0.1774814,2.692502,1.3387084,17.74814,11.747307,19.820812,7.8150196,0.013387085,551883,234,100,2754.1157896518707,-1.6276109,-106.58158102399932,24.93,0.13833967,0.026925018,12.131958,23400,7.0347266,48.82851,90.44954,0.02805797,[ 0.618 -0.524 -0.331 -1.304 -1.274]
,-6.3323973e-06,25376.285,100.0,2.4395442e-05,-10.995697,8.759944,0.34224892,3.4584517,1.2765974,34.22489,13.826865,11.991392,6.188996,0.012765973,554464,235,100,2764.647272348404,-1.7698752,-105.79362429291372,25.81,0.13541235,0.03458452,12.168847,23500,11.415598,53.096058,90.802124,0.0024395443,[ 0.61  -0.547 -0.333 -1.315 -1.281]
,3.6621093e-06,287943.47,100.0,1.2473913e-05,-11.471321,1.736867,1.1010832,11.035833,2.0010056,110.10832,15.036332,3.1830094,38.845894,0.020010056,557206,236,100,2776.5909469127655,-1.9220253,-105.77150955490276,27.42,0.13088816,0.11035832,53.429893,23600,57.574936,57.660866,91.28508,0.0012473913,[ 0.615 -0.542 -0.327 -1.333 -1.284]
,4.043579e-06,94166.14,100.0,1.2668706e-05,-12.877014,3.221689,0.83909667,8.38346,1.6034552,83.90967,14.184513,3.5290964,19.439003,0.01603455,559891,237,100,2788.090271472931,-1.5841917,-105.51792454374417,26.85,0.12999572,0.0838346,28.265066,23700,31.03962,47.52587,91.140205,0.0012668706,[ 0.605 -0.533 -0.3   -1.326 -1.288]
,9.994506e-06,169.37181,100.0,0.005057199,-8.636719,94.37356,0.015566371,0.19730553,0.96594733,1.5566372,11.299536,95.99484,-1.1463517,0.009659473,562131,238,100,2799.0933077335358,-1.4258239,-106.09719139940042,22.4,0.13245514,0.0019730553,0.32137012,23800,1.0596188,42.775017,89.60487,0.5057199,[ 0.589 -0.534 -0.281 -1.328 -1.289]
,-5.607605e-06,11255.116,100.0,4.451475e-05,-11.675468,18.330612,0.13603178,1.923239,1.0962539,13.603178,15.657774,24.522861,6.812093,0.010962538,564773,239,100,2808.4758417606354,-2.065605,-105.4237536609906,26.42,0.12524474,0.019232389,11.636652,23900,5.455355,61.967983,91.02113,0.004451475,[ 0.592 -0.532 -0.276 -1.329 -1.286]
,1.4495849e-06,1877764.4,100.0,1.0828262e-06,-14.514832,0.22307709,3.0513203,30.305782,3.697644,305.13205,16.71223,1.4668365,95.61767,0.036976438,567729,240,100,2821.8660085201263,-1.8016207,-104.77176400098409,29.56,0.13309187,0.30305782,133.76254,24000,448.27554,54.04866,91.91126,0.00010828262,[ 0.605 -0.525 -0.286 -1.32  -1.294]
,5.607605e-06,24494.965,100.0,0.00025833218,-13.305389,10.368404,1.3060931,12.919485,2.2073057,130.60931,15.49197,2.836214,8.760672,0.022073057,570543,241,100,2836.509126663208,-1.7529744,-105.2400322880681,28.14,0.107056394,0.12919483,14.204708,24100,9.644686,52.58941,91.520256,0.02583322,[ 0.582 -0.521 -0.265 -1.325 -1.286]
,-8.392334e-07,2271.9985,100.0,0.00013008955,-13.345505,40.009327,0.095049225,1.2571478,1.055566,9.504923,15.30904,41.34947,1.9720151,0.010555659,573245,242,100,2847.6343240737915,-1.9089131,-104.89221325755025,27.02,0.10563755,0.012571477,4.9899187,24200,2.4994173,57.26737,91.23596,0.013008955,[ 0.548 -0.51  -0.273 -1.32  -1.312]
,-4.348755e-06,1180891.1,100.0,4.429957e-06,-11.595253,1.7358208,1.8218243,18.196665,3.092176,182.18243,13.641779,2.8066058,95.9858,0.030921757,575841,243,100,2859.283774614334,-1.9872011,-105.63713464647195,25.96,0.10661372,0.18196666,111.068825,24300,57.609634,59.615906,90.86155,0.0004429957,[ 0.555 -0.529 -0.28  -1.323 -1.313]
,-3.013611e-06,1572391.1,100.0,3.2983306e-05,-8.393257,7.5763125,2.0417643,20.23296,3.0292337,204.17644,11.113855,2.1923976,116.271545,0.030292338,578095,244,100,2869.386417865753,-2.0468266,-106.57900344065541,22.54,0.0898987,0.2023296,123.70775,24400,13.199033,61.4047,89.54313,0.0032983306,[ 0.555 -0.501 -0.272 -1.298 -1.312]
,-2.3651123e-06,740607.4,100.0,2.309975e-07,-10.547005,0.30962297,2.9772546,29.576853,3.5607648,297.72546,11.99663,1.4286742,60.942253,0.035607647,580558,245,100,2880.4174995422363,-1.2622985,-106.15651085202528,24.63,0.08648274,0.29576853,83.627556,24500,322.97345,37.86888,90.486664,2.309975e-05,[ 0.513 -0.473 -0.274 -1.272 -1.329]
,7.5912476e-06,397.21725,100.0,0.0007908757,-8.099724,44.162407,0.04735896,0.811124,0.93424445,4.735896,9.193496,57.019196,0.53569925,0.009342443,582710,246,100,2891.259119987488,-0.96483636,-106.69156772487332,21.52,0.083022624,0.00811124,1.9875791,24600,2.2643692,28.945316,89.23069,0.07908757,[ 0.507 -0.462 -0.269 -1.293 -1.332]
,4.8828124e-06,9492.0625,100.0,0.00018893827,-9.526695,17.252026,0.5645433,5.633851,1.643201,56.45433,12.485361,7.8399515,6.5601997,0.01643201,585076,247,100,2901.3984484672546,-1.9084448,-106.36806524241585,23.66,0.07350229,0.05633852,11.154937,24700,5.796421,57.25349,90.049286,0.018893827,[ 0.5   -0.473 -0.273 -1.289 -1.336]
,9.002685e-06,285.599,100.0,0.003217771,-8.999451,80.856285,0.03257924,0.4596487,0.93238467,3.2579238,12.377855,80.44851,-1.6763443,0.009323845,587378,248,100,2912.302796602249,-2.1884031,-106.32666921133789,23.02,0.061344467,0.004596487,0.75738466,24800,1.2367623,65.65236,89.7739,0.3217771,[ 0.509 -0.473 -0.258 -1.282 -1.345]
,4.272461e-06,1951.0039,100.0,0.0008280412,-11.134201,63.600056,0.08259028,1.0946746,1.208859,8.259028,14.592375,54.944786,1.5720534,0.0120885875,589997,249,100,2922.5104484558105,-1.8846924,-105.32024941099034,26.19,0.04595395,0.010946745,3.9353201,24900,1.5723257,56.5409,90.957214,0.08280412,[ 0.51  -0.472 -0.264 -1.282 -1.358]
,-3.2043456e-06,42094.598,100.0,3.953136e-05,-12.660873,4.09196,0.64822876,6.893622,1.7201233,64.822876,14.247527,5.861281,10.8225975,0.017201236,592768,250,100,2934.8582735061646,-1.6018038,-105.88142086580113,27.71,0.044798467,0.06893622,18.741095,25000,24.438166,48.054016,91.401085,0.003953136,[ 0.496 -0.47  -0.261 -1.287 -1.373]
,-9.155273e-07,1682.1726,100.0,0.00049684604,-12.767113,51.42777,0.07364542,1.1283087,1.0248436,7.3645425,14.707466,45.205784,0.041362047,0.010248437,595438,251,100,2947.1633319854736,-2.3112912,-105.39767452584542,26.7,0.04050264,0.011283088,3.2643275,25100,1.9444748,69.33871,91.105064,0.049684603,[ 0.479 -0.474 -0.277 -1.293 -1.374]
,9.269715e-06,2607.371,100.0,0.00020053433,-12.96907,37.621357,0.09902063,1.3208753,1.0846448,9.902063,15.068719,40.273453,3.2834473,0.010846448,598153,252,100,2958.3830037117004,-1.8831669,-105.26672493100054,27.15,0.034089863,0.0132087525,6.353697,25200,2.6580646,56.495277,91.28313,0.020053433,[ 0.482 -0.478 -0.274 -1.286 -1.378]
,-3.967285e-06,2091.83,100.0,0.00044722168,-14.209412,43.668777,0.107939765,1.3442599,1.1860895,10.793977,16.192205,43.7734,1.7351778,0.011860895,601123,253,100,2972.803377389908,-2.0146163,-105.28488747713168,29.7,0.029654678,0.013442598,4.7838163,25300,2.2899656,60.438366,91.91023,0.04472217,[ 0.493 -0.465 -0.269 -1.281 -1.385]
,-1.0528564e-05,916.6266,100.0,0.0010271796,-14.7133255,44.158157,0.05375166,0.84999424,0.94301194,5.375166,16.646757,55.173866,1.5261362,0.009430121,604039,254,100,2984.4753284454346,-1.826606,-104.6206702249882,29.16,0.02950041,0.008499942,4.2748966,25400,2.2645872,54.79786,91.85051,0.102717966,[ 0.507 -0.459 -0.269 -1.275 -1.389]
,5.9509275e-06,347.94382,100.0,0.0035841435,-12.051247,86.82971,0.030442106,0.40215597,1.0768843,3.0442107,14.954751,87.76085,-1.4807475,0.010768843,606702,255,100,2996.219258069992,-2.0652943,-105.82199915241323,26.63,0.026783314,0.00402156,0.73565716,25500,1.1516795,61.95901,91.065735,0.35841435,[ 0.496 -0.454 -0.259 -1.267 -1.389]
,-4.196167e-06,896.82733,100.0,0.0003705263,-10.777702,55.922977,0.041185223,0.6835505,1.0162418,4.118522,13.682769,68.85036,0.1531992,0.010162418,609182,256,100,3009.5512177944183,-1.838614,-105.53561082785389,24.8,0.025714781,0.0068355054,2.6118362,25600,1.7881738,55.15829,90.50189,0.03705263,[ 0.497 -0.46  -0.262 -1.274 -1.392]
,9.155273e-07,15004.603,100.0,5.343021e-05,-12.122398,9.145956,0.31196597,3.634478,1.6240966,31.196598,12.839441,16.644602,9.770199,0.016240966,611877,257,100,3018.921185731888,-1.3872396,-106.12174759126654,26.95,0.03336494,0.03634478,14.357288,25700,10.933794,41.61721,91.19758,0.005343021,[ 0.499 -0.454 -0.254 -1.279 -1.393]
,-3.6621093e-06,4117.6367,100.0,8.7542874e-05,-11.6508255,17.335684,0.15270409,2.2956104,1.3145496,15.270409,13.589105,24.693815,3.2962413,0.013145495,614410,258,100,3029.8033747673035,-2.1675673,-105.60826541715637,25.33,0.04113769,0.022956105,8.502208,25800,5.7684484,65.02691,90.66142,0.008754288,[ 0.502 -0.467 -0.248 -1.277 -1.386]
,6.904602e-06,169215.31,100.0,1.9913905e-06,-13.448425,3.6329648,0.8346473,8.268666,1.5706048,83.46473,15.89729,3.482329,29.581879,0.015706047,617327,259,100,3041.2068932056427,-1.7498958,-105.22675772099123,29.17,0.034364637,0.08268666,38.762737,25900,27.525728,52.497078,91.78528,0.00019913905,[ 0.507 -0.479 -0.255 -1.269 -1.378]
,3.967285e-06,47212.69,100.0,0.00011647747,-11.527046,3.6188254,1.4429852,14.3352165,2.2178462,144.29852,15.0931835,2.3376596,9.034885,0.02217846,619905,260,100,3052.722977399826,-2.1147778,-105.11521411875226,25.78,0.026955718,0.14335217,20.151735,26000,27.633276,63.44345,90.845474,0.011647748,[ 0.503 -0.481 -0.251 -1.289 -1.385]
,8.392334e-06,53020.953,100.0,0.00010901279,-12.632965,11.583191,0.43480086,4.2947145,1.3181266,43.480087,14.77342,8.608935,14.621925,0.0131812645,622592,261,100,3062.8971798419952,-1.8900168,-105.77167013217174,26.87,0.02354212,0.04294714,20.175255,26100,8.6332,56.700752,91.12716,0.01090128,[ 0.491 -0.487 -0.236 -1.29  -1.392]
,8.239746e-06,2712.9622,100.0,0.00028416107,-13.917679,24.920914,0.20890734,2.2665167,1.070377,20.890734,16.819616,18.235598,1.1237073,0.010703771,625371,262,100,3075.347270965576,-1.8485463,-104.52195582127906,27.79,0.018276617,0.02266517,4.8266773,26200,4.012694,55.456627,91.47812,0.028416108,[ 0.484 -0.469 -0.223 -1.291 -1.395]
,4.119873e-06,4744.1343,100.0,3.5100787e-05,-11.359596,13.430899,0.4032253,4.1238165,1.3887695,40.322533,13.237844,10.186043,3.560758,0.013887694,627921,263,100,3087.8506920337677,-1.6883256,-105.75886486876482,25.5,0.020873317,0.041238163,8.167614,26300,7.445518,50.64988,90.75027,0.0035100789,[ 0.498 -0.461 -0.228 -1.287 -1.401]
,5.2261353e-06,4442.825,100.0,0.00056383514,-10.315514,28.32479,0.18471813,1.950834,1.1779231,18.471813,12.028479,26.717398,4.252672,0.011779231,630391,264,100,3097.930662870407,-1.785252,-105.85721404514602,24.7,0.00850863,0.01950834,7.607092,26400,3.5304763,53.557705,90.50071,0.056383517,[ 0.492 -0.467 -0.228 -1.305 -1.398]
,-4.272461e-06,561.95605,100.0,0.00048872497,-13.421234,55.87281,0.05170792,0.9109517,1.0789932,5.170792,15.173761,58.384743,-0.03784299,0.010789931,633201,265,100,3110.793745994568,-1.7264194,-105.27274257484824,28.1,0.009300199,0.009109517,2.2718008,26500,1.7897793,51.792454,91.5167,0.0488725,[ 0.497 -0.469 -0.238 -1.294 -1.41 ]
,2.784729e-06,8874798.0,100.0,2.6731132e-06,-12.278908,0.09935018,6.2771764,62.476128,7.3191905,627.71765,14.287552,1.3538731,236.73987,0.073191896,635835,266,100,3120.51278758049,-1.8189229,-104.87428309868865,26.34,0.023251086,0.6247612,294.44714,26600,1006.5407,54.567764,91.03689,0.00026731132,[ 0.497 -0.47  -0.23  -1.301 -1.41 ]
,-2.4032593e-06,43554.78,100.0,2.1323953e-05,-11.266228,2.3445468,0.91683805,9.142014,1.8887814,91.68381,12.540784,4.0937977,10.580947,0.018887812,638337,267,100,3132.0950181484222,-1.3165739,-105.69805726094376,25.02,0.009630323,0.09142013,19.179295,26700,42.652164,39.497147,90.67325,0.0021323953,[ 0.558 -0.484 -0.231 -1.331 -1.396]
,9.765625e-06,1625.4397,100.0,0.0014398252,-11.943405,46.782257,0.058852557,0.9855691,1.0467203,5.885256,14.606546,53.006252,2.8745213,0.010467202,640934,268,100,3144.052224636078,-1.7256002,-105.16462341781626,25.97,-0.0009708208,0.009855691,5.397433,26800,2.1375625,51.768295,90.90963,0.14398251,[ 0.551 -0.492 -0.24  -1.351 -1.409]
,-4.348755e-06,53625.117,100.0,7.5470925e-05,-10.51104,9.911875,0.420528,5.2543483,1.728027,42.0528,12.454504,9.760257,12.895382,0.017280271,643377,269,100,3156.3549242019653,-1.8194202,-106.17019407334193,24.43,0.0012247514,0.05254348,18.6744,26900,10.088909,54.582474,90.30822,0.0075470926,[ 0.539 -0.474 -0.237 -1.347 -1.42 ]
,2.1743774e-06,1072.1345,100.0,0.000757485,-10.790047,37.272457,0.07550081,1.0335668,1.0067095,7.550081,12.872876,48.683876,2.6617887,0.010067094,645867,270,100,3166.871290922165,-1.785687,-105.81160089062907,24.9,0.0029547638,0.010335668,5.586694,27000,2.6829462,53.570667,90.50109,0.0757485,[ 0.54  -0.49  -0.231 -1.355 -1.418]
,8.239746e-06,490.87347,100.0,0.0005362741,-11.590073,51.925415,0.08433796,1.284525,1.1373707,8.433796,13.083215,43.946346,-0.19291377,0.011373706,648428,271,100,3178.114868402481,-1.8319056,-105.88896881799121,25.61,0.01046928,0.012845251,2.3493176,27100,1.9258392,54.957417,90.73069,0.05362741,[ 0.541 -0.504 -0.229 -1.355 -1.416]
,-4.272461e-06,26773.363,100.0,0.00016740739,-12.450035,32.29013,0.33372408,3.3333638,1.3052539,33.37241,14.70412,13.294479,11.372635,0.013052535,651023,272,100,3191.8039829730988,-2.4039247,-104.73175719371434,25.95,-0.0016002776,0.033333637,15.60307,27200,3.0969217,72.1176,90.9282,0.01674074,[ 0.535 -0.502 -0.238 -1.349 -1.408]
,1.5258789e-06,170.61673,100.0,0.0055126688,-9.870506,96.55453,0.017596332,0.19694231,1.0276008,1.7596333,11.3240385,96.457054,-1.1902006,0.0102760075,653395,273,100,3202.655084133148,-1.6122333,-106.3617787812465,23.72,-0.004292392,0.001969423,0.4505477,27300,1.0356842,48.36704,90.089584,0.5512669,[ 0.551 -0.522 -0.241 -1.369 -1.421]
,3.0517579e-06,117813704.0,100.0,1.2503301e-08,-12.166504,0.0028778068,27.010473,268.67624,27.775461,2701.0474,14.439382,1.0574195,787.33203,0.27775466,656144,274,100,3214.8589503765106,-1.5888133,-105.4001004228581,27.49,-0.012658647,2.6867623,1083.5032,27400,34748.684,47.664474,91.332436,1.2503301e-06,[ 0.541 -0.518 -0.24  -1.366 -1.423]
,,7662.94,100.0,0.00022421472,-10.870789,15.956375,0.28129822,2.851551,1.1059417,28.129824,12.847272,13.075134,2.5850601,0.0110594155,658593,275,100,3228.321484565735,-1.7838356,-105.82963186419101,24.49,-0.014537594,0.028515507,7.0507417,27500,6.2670875,53.51507,90.357346,0.022421472,[ 0.545 -0.498 -0.212 -1.365 -1.432]
,7.5531007e-06,1921.2512,100.0,0.0008676893,-14.214516,52.239933,0.06783349,0.9870507,1.0655074,6.7833495,16.967707,53.81681,0.47669315,0.0106550725,661446,276,100,3242.075364112854,-2.177884,-104.45464074913487,28.53,-0.022816032,0.009870507,3.4899414,27600,1.9142444,65.33674,91.67756,0.08676893,[ 0.543 -0.479 -0.21  -1.363 -1.433]
,-3.3569336e-06,51419.363,100.0,1.6802687e-05,-14.863335,6.5304394,0.44072214,4.56811,1.435338,44.072216,16.88563,8.985567,17.953121,0.014353378,664439,277,100,3253.8903317451477,-2.2957287,-104.75312117820262,29.93,-0.02709037,0.045681097,26.936686,27700,15.312905,68.87175,92.00082,0.0016802687,[ 0.553 -0.472 -0.21  -1.359 -1.442]
,1.2969971e-06,458.7159,100.0,0.0006237189,-13.044106,48.730293,0.045715965,0.9018562,0.950182,4.5715966,13.6993065,52.60756,-0.052378416,0.009501819,667183,278,100,3265.468088388443,-1.62023,-105.26926465862887,27.44,-0.023196045,0.009018561,2.2686343,27800,2.0521116,48.606937,91.379845,0.06237189,[ 0.556 -0.468 -0.219 -1.344 -1.446]
,7.6293944e-08,18196.053,100.0,0.000120126686,-10.88559,22.786062,0.22936521,2.4281297,1.1681826,22.936522,12.060151,18.795639,7.2439394,0.011681826,669698,279,100,3277.661013841629,-1.9479523,-106.08458018743464,25.15,-0.034354255,0.024281297,11.324724,27900,4.3886476,58.438564,90.566154,0.012012669,[ 0.546 -0.465 -0.21  -1.337 -1.442]
,-1.8692017e-06,81687.62,100.0,2.4384673e-05,-14.114494,4.5574317,0.56610006,6.540691,1.9434656,56.610004,16.924784,8.11264,23.346792,0.019434657,672627,280,100,3289.6468193531036,-2.0702283,-104.72794072621751,29.29,-0.027199822,0.06540691,33.044247,28000,21.942183,62.10679,91.84892,0.0024384675,[ 0.579 -0.467 -0.212 -1.345 -1.453]
,1.1138916e-05,319285.2,100.0,7.3948177e-06,-8.881447,0.56244403,2.5996544,25.87795,3.3102994,259.96545,10.316599,1.6099995,38.81231,0.033102993,674870,281,100,3299.938709259033,-1.4197881,-106.09381371078615,22.43,-0.020355286,0.25877953,57.743908,28100,177.79547,42.593975,89.62843,0.00073948177,[ 0.603 -0.475 -0.212 -1.34  -1.446]
,-1.2588501e-06,2272.1482,100.0,0.0002691233,-15.520554,48.99184,0.09497807,1.0352719,1.0541612,9.4978075,16.910254,50.903965,1.9184027,0.01054161,677860,282,100,3314.901957988739,-1.7520427,-104.30012085854021,29.9,-0.030466316,0.010352719,4.4215274,28200,2.0411563,52.56124,92.02342,0.02691233,[ 0.59  -0.474 -0.224 -1.315 -1.439]
,-7.171631e-06,12591978.0,100.0,1.3483637e-08,-11.210251,0.12208161,7.45526,74.11493,8.315435,745.526,15.850934,1.2431562,292.5859,0.08315435,680307,283,100,3325.0904829502106,-2.0865602,-104.82338821345643,24.47,-0.030090291,0.7411493,352.30377,28300,819.1242,62.59658,90.43251,1.3483638e-06,[ 0.616 -0.482 -0.226 -1.318 -1.449]
