TimestepsSoFar,MeanIWNorm,EpThisIter,EpisodesSoFar,InitialReturnMax,InitialReturnStd,ESSRenyi,MaxIWNorm,ESSClassic,MeanEntropy,EntropyCoefficient,MaxIW,MeanIW,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2,MinIWNorm,Iteration,Bound,MinIW,StdIW,InitialReturnMean,TimeElapsed,StdIWNorm,EpRewMean,EpLenMean,ReturnStepMax,InitialBound,Weights,InitialReturnMin,J_sample_variance
11684833,0.013146823,100,29100,22.759106,7.0134287,2.8293612,0.3125282,8.046894,0.8056645,,31.25282,1.3146824,7.303491,0.12665087,35.343666,1.5014289e-05,291,2.793354,0.0015014289,4.444162,-7.6293944e-08,19042.866676330566,0.044441618,-31.662668825307552,500.0,1.0,-0.758637,[-0.773 -0.319  0.01  -0.307 -0.606],-15.774732,4679.396
11734540,0.009791711,100,29200,18.899788,7.2912292,47.40569,0.04411044,53.944965,0.80175906,,4.411044,0.9791713,1.2157973,98.88443,2.1094515,0.0007013202,292,0.3007987,0.07013202,0.90473586,1.6212464e-06,19109.12410902977,0.009047359,-28.721564968415237,497.07,100.0,-0.62999123,[-0.777 -0.319  0.002 -0.312 -0.613],-18.718037,76.64008
11784540,0.012016431,100,29300,17.322493,8.107164,6.181886,0.37828267,7.7926793,0.8075939,,37.828266,1.2016431,5.3728294,0.1033262,16.176292,6.7260116e-05,293,2.2741685,0.006726012,4.1334705,6.580353e-07,19174.83386206627,0.0413347,-25.83159259032259,500.0,1.0,-0.7704319,[-7.668e-01 -3.099e-01  4.144e-04 -3.056e-01 -6.172e-01],-23.112972,1788.1597
11834345,0.18107644,100,29400,23.434895,7.1779857,0.0045829,17.534487,1.0662255,0.7950177,,1753.4487,18.107641,411.95602,98.88083,21820.244,3.808265e-09,294,296.56512,3.808265e-07,174.42535,6.008148e-07,19240.49919939041,1.7442536,-29.67643971077,498.05,100.0,-0.7811626,[-0.762 -0.315 -0.007 -0.307 -0.611],-14.667873,16884778.0
11884345,0.010687305,100,29500,18.813913,7.867231,16.562227,0.10350232,25.993494,0.8101519,,10.350232,1.0687305,3.9095078,0.116538584,6.037835,0.0001532223,295,1.5419967,0.01532223,1.8033118,3.8146973e-07,19307.26026391983,0.018033117,-29.134673050486896,500.0,1.0,-0.9634989,[-0.743 -0.337 -0.011 -0.303 -0.624],-28.904976,579.00397
11934345,0.015737515,100,29600,17.83078,7.542902,12.183433,0.3380569,12.280886,0.8089646,,33.80569,1.5737511,5.475472,0.10363847,8.207868,3.935367e-05,296,3.4171243,0.003935367,4.2059913,4.196167e-07,19372.871232509613,0.042059906,-25.90968342896893,500.0,1.0,-0.7184613,[-0.752 -0.331 -0.016 -0.303 -0.609],-21.553848,615.94495
11984345,0.008756625,100,29700,26.288174,8.755501,22.749407,0.10503739,29.06955,0.81768084,,10.503739,0.87566245,3.1094348,0.105828345,4.395719,0.00011064816,297,1.2722447,0.011064816,1.3678359,-1.5258789e-07,19453.720870494843,0.01367836,-26.45712114978071,500.0,1.0,-0.8762725,[-0.731 -0.341 -0.015 -0.312 -0.61 ],-24.89936,591.21625
12034345,0.009385029,100,29800,22.615429,8.602245,54.81882,0.06880029,47.979115,0.8145325,,6.8800297,0.93850297,1.2345877,0.09205389,1.824191,0.00093852024,298,-0.09827161,0.09385203,0.9772337,1.6403199e-06,19568.587250709534,0.009772336,-23.01348997588711,500.0,1.0,-0.9868438,[-0.735 -0.34  -0.021 -0.314 -0.601],-29.605362,145.55675
12084345,0.0144905755,100,29900,26.477419,7.6913805,4.844723,0.45256343,7.050238,0.8179911,,45.256344,1.4490578,5.428377,0.10497141,20.641014,6.2350987e-06,299,1.418603,0.00062350987,5.26148,2.670288e-07,19683.707068681717,0.052614804,-26.24287500632327,500.0,1.0,-0.8825804,[-0.733 -0.333 -0.018 -0.31  -0.604],-23.902666,1605.8153
12134345,0.037485603,100,30000,19.84947,8.078247,0.7536455,3.2385976,1.3373026,0.82264876,,323.85977,3.7485604,28.169504,0.10624033,132.68839,7.01925e-07,300,16.850573,7.01925e-05,32.1978,1.1825562e-06,19796.79184770584,0.32197797,-26.560093387974863,500.0,1.0,-0.98262644,[-0.739 -0.355 -0.021 -0.318 -0.601],-29.478828,65698.484
12184092,0.0143614495,100,30100,17.730186,7.6573443,4.0991964,0.1813098,14.757391,0.8085195,,18.130981,1.4361451,4.895956,98.921036,24.395025,3.223915e-05,301,1.9768982,0.0032239151,3.4516115,-6.4849854e-07,19911.825112581253,0.034516115,-19.642337409170374,497.47,100.0,-0.5910069,[-0.723 -0.334 -0.021 -0.316 -0.596],-17.192463,1026.6868
12234092,0.009521153,100,30200,22.383106,6.4212995,32.49642,0.06778039,37.517143,0.80340636,,6.778039,0.9521153,1.7631266,0.08194119,3.077262,0.00036042757,302,0.4543023,0.036042757,1.2287265,-6.1035155e-07,20027.049997329712,0.012287263,-20.485320745321445,500.0,1.0,-0.7461043,[-0.707 -0.335 -0.013 -0.31  -0.61 ],-14.661861,121.09292
12284092,0.014905516,100,30300,17.249105,6.891999,2.47362,1.0932858,1.8392212,0.8008566,,109.32858,1.4905517,11.296091,0.08528143,40.426582,1.1866762e-05,303,7.0204268,0.0011866762,10.889277,6.1035155e-07,20140.733066558838,0.10889276,-21.320351646286998,500.0,1.0,-0.67246497,[-0.702 -0.334 -0.018 -0.31  -0.616],-20.173967,12703.853
12334050,0.008422176,100,30400,24.041916,7.137545,27.32343,0.09392142,27.364195,0.80508333,,9.392142,0.8422177,2.5189111,98.92441,3.6598628,0.00022047445,304,0.98577666,0.022047445,1.3721715,-1.2207031e-06,20256.72896027565,0.013721714,-18.88104118824437,499.58,100.0,-0.80139834,[-0.674 -0.336 -0.021 -0.305 -0.618],-17.024448,179.0299
12384020,0.009372372,100,30500,19.577105,7.7929993,73.83111,0.034187015,74.98179,0.80820394,,3.4187014,0.93723726,0.33420432,98.93608,1.3544426,0.0023597288,305,-0.89534795,0.23597288,0.541377,1.9073486e-08,20324.35567998886,0.0054137707,-15.97181880095656,499.7,100.0,-1.0564933,[-0.655 -0.328 -0.02  -0.301 -0.614],-31.694794,50.780235
12433480,0.009018506,100,30600,31.148243,7.6643395,7.3801513,0.1377917,12.411779,0.803616,,13.779169,0.90185064,9.217304,98.917496,13.549858,6.394267e-05,306,5.395401,0.0063942675,2.3957443,-1.4305115e-07,20390.496270656586,0.023957444,-20.402857682811717,494.6,100.0,-1.0382749,[-0.655 -0.328 -0.017 -0.304 -0.611],-22.233953,2845.3748
12482507,0.015636189,100,30700,15.532021,7.172566,2.9355083,0.7099798,4.5333986,0.80897063,,70.99798,1.5636188,5.8856673,98.952774,34.06565,4.071002e-05,307,2.2168965,0.004071002,7.175375,-1.0490418e-06,20474.243435144424,0.07175375,-11.576758966573216,490.27,100.0,-0.6285835,[-0.65  -0.327 -0.022 -0.31  -0.615],-18.857471,2151.271
12532345,0.00842463,100,30800,20.52882,7.6903596,24.723618,0.057032935,45.007427,0.81740266,,5.703294,0.8424631,2.3944843,98.94403,4.0447154,0.00041079856,308,1.0182679,0.041079856,0.9312384,1.9073487e-07,20589.202718257904,0.009312384,-13.947956507575467,498.38,100.0,-0.68429387,[-0.653 -0.333 -0.012 -0.312 -0.61 ],-19.065674,178.97266
12580867,0.011075828,100,30900,20.197868,8.188293,36.40952,0.23377034,16.350473,0.831941,,23.377035,1.1075828,1.943019,98.9126,2.7465343,0.00022445209,309,0.075647,0.02244521,2.5052023,3.8146973e-07,20698.999440431595,0.025052022,-21.20516443505003,485.22,100.0,-1.1267776,[-0.656 -0.331 -0.011 -0.318 -0.601],-33.803337,524.23364
12628417,0.010285496,100,31000,21.247274,9.459419,66.011185,0.043264203,65.02928,0.8251938,,4.3264203,1.0285496,1.3041637,98.91336,1.5148947,0.001390955,310,-0.58219635,0.1390955,0.7542632,3.0517577e-07,20807.96385216713,0.007542632,-20.59831155903397,475.5,100.0,-1.5326159,[-0.666 -0.327 -0.011 -0.321 -0.587],-45.97848,137.42247
12676999,0.010316853,100,31100,19.043491,7.6161046,29.308273,0.08340524,34.163,0.8258619,,8.340525,1.0316854,1.3923061,98.927185,3.412006,0.00040876097,311,0.1871562,0.040876098,1.4322021,6.8664554e-07,20919.979857206345,0.014322021,-17.687488578775266,485.82,100.0,-0.6524327,[-0.657 -0.331 -0.01  -0.322 -0.594],-19.573002,109.991615
12722676,0.010412745,100,31200,24.820839,10.868967,59.901688,0.0319094,70.57887,0.8261704,,3.19094,1.0412745,1.3017071,98.89432,1.669402,0.00044987103,312,-0.8561846,0.044987105,0.67229134,2.2888183e-07,21026.770075321198,0.006722913,-24.136405476008214,456.77,100.0,-1.6701254,[-0.66  -0.323 -0.008 -0.324 -0.593],-50.103775,146.4947
12771168,0.054566547,100,31300,23.30273,8.672521,0.08344597,4.9366355,1.2196512,0.8190417,,493.66357,5.4566545,44.636494,98.92702,1198.3801,2.0552092e-08,313,16.612684,2.0552093e-06,49.10706,1.9073487e-07,21138.45598101616,0.4910706,-17.695662664813337,484.92,100.0,-0.8095241,[-0.659 -0.324 -0.011 -0.32  -0.593],-24.285728,192298.64
12819267,0.065308236,100,31400,18.19733,7.4059567,0.374465,4.516762,2.0292807,0.81281525,,451.6762,6.5308247,43.224243,98.915115,267.04767,4.0041536e-07,314,22.681395,4.0041537e-05,45.37798,-1.5258789e-07,21250.305200576782,0.45377976,-20.416095776995494,480.99,100.0,-1.2570901,[-0.669 -0.33   0.002 -0.321 -0.6  ],-37.712692,175697.44
12869226,0.016637072,100,31500,18.251379,7.6335616,3.6451466,0.49239403,6.9112234,0.8154055,,49.239403,1.6637073,10.304081,98.916,27.433739,7.488942e-06,315,5.703618,0.00074889424,6.1058784,-2.0980835e-07,21365.315588474274,0.061058782,-20.9835749347546,499.59,100.0,-0.87833273,[-0.672 -0.344  0.009 -0.318 -0.606],-26.34998,8360.538
12917756,0.01006997,100,31600,18.842602,9.462487,82.10364,0.025003247,80.30417,0.8150601,,2.5003247,1.0069969,0.45567858,98.92529,1.2179729,0.0026363858,316,-1.0538725,0.2636386,0.49870777,2.670288e-07,21478.555180072784,0.0049870773,-18.129280898972887,485.3,100.0,-1.3678199,[-0.662 -0.342  0.015 -0.326 -0.604],-41.034607,88.520905
12967306,0.0362828,100,31700,26.897186,7.2532864,1.421345,3.0181148,1.4406294,0.8296925,,301.8115,3.62828,12.005673,98.94496,70.355896,8.4594585e-06,317,4.4853616,0.0008459459,30.010529,-6.4849854e-07,21591.896485328674,0.3001053,-13.637473206341165,495.5,100.0,-0.89657366,[-0.662 -0.344  0.015 -0.324 -0.604],-16.520775,13172.421
13017205,0.011137826,100,31800,17.163563,8.105937,28.969885,0.09225666,37.419956,0.832055,,9.225666,1.1137825,2.2722092,98.91261,3.4518604,0.00019799739,318,0.4974873,0.01979974,1.4403456,9.918213e-07,21707.926291704178,0.014403456,-21.80254295096528,498.99,100.0,-0.9552196,[-0.661 -0.351  0.02  -0.317 -0.589],-28.656618,193.46587
13065225,0.010454873,100,31900,26.68819,9.292022,36.54176,0.08918484,38.802593,0.82216865,,8.918485,1.0454873,1.8824536,98.915924,2.7365952,0.00021887464,319,0.23700607,0.021887464,1.3129704,-7.6293944e-08,21819.941847085953,0.013129704,-20.185242702157026,480.2,100.0,-0.9946693,[-0.653 -0.357  0.016 -0.322 -0.587],-29.84008,134.82632
13115225,4.8354135,100,32000,24.591171,7.192479,0.00021045873,483.3483,1.0007985,0.8495328,,48334.832,483.54126,1724.0333,0.064555764,475152.53,1.48385375e-08,320,1158.9995,1.4838538e-06,4809.235,-9.155273e-07,21935.03688764572,48.092346,-16.138961997570696,500.0,1.0,-0.81970674,[-0.667 -0.356  0.012 -0.323 -0.597],-19.000107,297245340.0
13160851,0.0106007,100,32100,21.199348,7.905114,69.11495,0.031553,74.66684,0.84474546,,3.1553001,1.06007,0.78333205,98.8716,1.446865,0.0013711498,321,-0.49373847,0.13711499,0.61746943,-1.9073487e-07,22042.54685640335,0.0061746947,-29.292601729390444,456.26,100.0,-1.0616981,[-0.651 -0.325  0.015 -0.323 -0.57 ],-31.850933,96.68117
13205869,0.011152292,100,32200,23.468561,11.884999,61.876644,0.053406164,57.69518,0.84082603,,5.3406167,1.1152291,1.3724542,98.85631,1.6161187,0.0013548447,322,-0.7455802,0.13548447,0.9549691,2.670288e-07,22147.65269112587,0.00954969,-32.34350582240827,450.18,100.0,-1.6660819,[-0.656 -0.321  0.015 -0.324 -0.574],-49.98246,193.20291
13252165,0.009554922,100,32300,19.176222,9.7821665,60.335747,0.033377495,68.831116,0.8441068,,3.3377495,0.9554922,1.4062246,98.87843,1.6573923,0.0014252685,323,-0.1337117,0.14252685,0.64297694,1.0681152e-06,22256.590122938156,0.006429769,-28.138592927047952,462.96,100.0,-1.1961613,[-0.658 -0.326  0.017 -0.323 -0.578],-35.88487,138.38419
13299059,0.009502089,100,32400,15.639914,9.54966,86.88757,0.019704035,87.806595,0.8447311,,1.9704036,0.95020884,0.38154227,98.86154,1.1509125,0.0038206023,324,-1.4727483,0.38206023,0.35409325,-8.9645386e-07,22365.478970766068,0.0035409324,-32.46326442040847,468.94,100.0,-1.7284503,[-0.661 -0.336  0.018 -0.327 -0.575],-51.853477,88.64008
13347427,0.009493167,100,32500,11.666037,7.3176737,81.751564,0.03340422,82.53993,0.84377235,,3.340422,0.94931674,0.45822167,98.91742,1.2232182,0.0021661653,325,-0.70611846,0.21661654,0.43661863,5.912781e-07,22476.5189101696,0.0043661864,-19.969930147981266,483.68,100.0,-1.052756,[-0.659 -0.337  0.016 -0.327 -0.574],-31.582695,37.739983
13395798,0.012209134,100,32600,17.115559,7.906415,14.880033,0.20185256,17.872854,0.8447087,,20.185257,1.2209134,4.136332,98.910416,6.7204156,0.00024247653,326,1.1744931,0.024247654,2.6171658,4.005432e-07,22586.705312728882,0.026171656,-21.665101669188566,483.71,100.0,-1.1425184,[-0.665 -0.336  0.016 -0.325 -0.575],-34.275566,1262.8414
13445158,0.010756389,100,32700,19.327723,7.8750467,37.93444,0.19488811,21.861845,0.8343499,,19.488811,1.075639,1.3493598,98.92978,2.636127,0.00049174944,327,-0.71665025,0.049174942,2.0335493,1.0299683e-06,22699.602664470673,0.020335495,-17.33147367980628,493.6,100.0,-1.2724738,[-0.674 -0.331  0.009 -0.316 -0.574],-38.174248,210.14381
13495158,0.009027801,100,32800,13.218472,7.3136177,45.26235,0.040057015,56.338993,0.83262837,,4.0057015,0.9027802,1.3262336,0.05428648,2.2093418,0.0010105335,328,0.018738747,0.10105336,0.79473877,6.1035155e-07,22815.992594480515,0.007947388,-13.571616030501865,500.0,1.0,-0.8796465,[-0.675 -0.341  0.014 -0.32  -0.585],-26.389416,67.19589
13542963,0.009299801,100,32900,15.130856,8.1904955,20.27254,0.12839532,26.587074,0.82880604,,12.839532,0.92998004,2.3117523,98.88692,4.932781,0.00010787498,329,0.30446815,0.010787498,1.545342,7.6293944e-08,22925.256162405014,0.015453421,-27.028244213491494,478.05,100.0,-0.90378034,[-0.668 -0.339  0.015 -0.325 -0.586],-27.11341,350.86743
13592641,0.00932674,100,33000,21.558216,6.379548,52.250565,0.03923139,62.17377,0.8291245,,3.923139,0.93267405,0.8024131,98.937,1.913855,0.0011645454,330,-0.19172353,0.11645454,0.72748303,2.670288e-07,23036.118840694427,0.00727483,-15.648261626580261,496.78,100.0,-0.71860707,[-0.658 -0.335  0.02  -0.317 -0.59 ],-16.420328,53.717964
13641458,0.22473957,100,33100,19.746784,7.9673285,0.004505822,22.147148,1.0296882,0.8368241,,2214.7148,22.473957,321.43097,98.91319,22193.508,2.0216365e-07,331,201.03363,2.0216365e-05,220.33281,6.8664554e-07,23147.97124505043,2.203328,-21.18743879248221,488.17,100.0,-0.80817145,[-0.658 -0.333  0.017 -0.32  -0.59 ],-24.245163,10221658.0
13691410,0.011095145,100,33200,25.351501,8.594164,12.103984,0.14480314,17.337494,0.8316693,,14.480313,1.1095146,4.4460726,98.927536,8.261743,2.1730279e-05,332,1.699064,0.002173028,2.4226694,3.0517577e-07,23264.73466873169,0.024226693,-18.098474637810824,499.52,100.0,-0.95570534,[-0.652 -0.353  0.004 -0.324 -0.582],-28.671171,698.6896
13740913,0.019706463,100,33300,13.537956,5.727201,6.3808556,0.6922123,5.951599,0.83591914,,69.22123,1.9706464,4.7683268,98.95009,15.67188,2.4830108e-05,333,2.6473668,0.0024830108,7.83371,-9.155273e-07,23378.891623973846,0.07833711,-12.354172251549349,495.03,100.0,-0.5357629,[-0.641 -0.347 -0.003 -0.321 -0.587],-16.07286,4747.8584
13790865,0.011523163,100,33400,20.686508,6.76089,7.688018,0.2646023,11.446937,0.8207023,,26.460232,1.1523163,5.698173,98.94003,13.007254,6.006615e-05,334,3.2112706,0.0060066152,3.205006,6.8664554e-07,23493.909112215042,0.03205006,-14.977816594960755,499.52,100.0,-0.68954957,[-0.661 -0.336 -0.009 -0.313 -0.583],-13.79295,1270.732
13840634,0.0122515,100,33500,25.398495,7.343068,31.329782,0.106828995,35.38272,0.82743967,,10.682899,1.2251501,2.0097978,98.94713,3.1918511,0.00045240944,335,0.49725378,0.045240946,1.6556479,9.536743e-07,23610.44813323021,0.016556479,-13.157378160272039,497.69,100.0,-0.84661555,[-0.65  -0.331 -0.001 -0.314 -0.598],-20.937744,159.0464
13890249,0.015979502,100,33600,21.780193,6.3578367,3.50936,0.38720492,8.411724,0.83205414,,38.720493,1.5979503,8.671875,98.93979,28.495224,2.1335272e-05,336,4.796386,0.0021335273,5.272793,1.1920929e-06,23724.933062791824,0.052727927,-14.936779159526333,496.15,100.0,-0.7260053,[-0.665 -0.33  -0.005 -0.317 -0.592],-12.405423,4716.768
13939429,0.009640866,100,33700,14.926404,7.6081777,57.524086,0.039590538,61.934002,0.83984834,,3.9590538,0.9640866,1.0900548,98.92775,1.7384022,0.0014407594,337,-0.50941825,0.14407595,0.7558229,-3.33786e-07,23837.586054563522,0.0075582294,-17.768123155993834,491.8,100.0,-1.2131147,[-0.654 -0.34  -0.009 -0.313 -0.587],-36.393433,89.402916
13989429,0.024017248,100,33800,19.645,7.4101653,1.4054402,1.4959723,2.4957297,0.8243155,,149.59723,2.4017248,14.044246,0.040642798,71.152084,2.3443388e-05,338,8.5057335,0.002344339,15.011923,-2.2888183e-07,23953.817960977554,0.15011923,-10.160702812425663,500.0,1.0,-0.65659815,[-0.647 -0.341 -0.011 -0.31  -0.579],-19.69793,17641.686
14039214,0.011227523,100,33900,22.366737,7.4792495,51.79597,0.05644928,52.82588,0.82781667,,5.644928,1.1227523,0.7183238,98.946045,1.9306521,0.0012040086,339,-0.43717897,0.12040086,1.060993,1.1444092e-06,24069.237720012665,0.010609929,-13.429910219996213,497.85,100.0,-0.8316075,[-0.63  -0.36  -0.002 -0.32  -0.594],-24.948257,81.17712
14088438,0.02572659,100,34000,23.827803,8.972182,0.439667,2.024976,1.6063081,0.83203727,,202.4976,2.572659,33.33489,98.94502,227.44487,7.580862e-08,340,19.02747,7.580862e-06,20.13499,-2.2888183e-07,24183.53270316124,0.2013499,-13.532623500802172,492.24,100.0,-0.94868785,[-0.627 -0.358  0.001 -0.323 -0.591],-28.460627,108170.78
14138203,0.034201022,100,34100,23.302687,8.56214,1.7403904,2.0498102,2.6201956,0.8258627,,204.98103,3.4201026,22.943615,98.93747,57.45837,4.5548466e-05,341,15.955587,0.004554847,20.85003,1.5258789e-07,24299.53832101822,0.2085003,-15.559456185143182,497.65,100.0,-0.9218874,[-0.658 -0.344 -0.008 -0.313 -0.587],-27.656624,25624.86
14187913,0.009272087,100,34200,22.277155,7.594699,65.22258,0.041472103,68.938545,0.8260796,,4.1472106,0.92720896,0.5392562,98.95053,1.5332114,0.0009270924,342,-0.5896878,0.09270924,0.62238276,-1.2445449e-06,24415.510996103287,0.006223827,-12.29443931291449,497.1,100.0,-0.9117421,[-0.632 -0.331 -0.006 -0.312 -0.593],-27.352222,77.220436
14236703,0.010019627,100,34300,19.659096,9.054466,30.804714,0.08561196,33.996677,0.82450974,,8.561196,1.0019628,2.4728258,98.93315,3.2462564,0.00021280398,343,-0.3816092,0.021280399,1.3960991,8.9645386e-07,24526.243688344955,0.01396099,-16.30601218654535,487.9,100.0,-1.5842675,[-0.631 -0.329 -0.009 -0.314 -0.593],-47.52805,366.5358
14284369,0.009656503,100,34400,18.839783,10.615476,51.006252,0.04106502,54.520134,0.8209727,,4.106502,0.9656503,2.2691474,98.90375,1.960544,0.0008709738,344,0.1017108,0.087097384,0.8819643,7.6293946e-07,24636.08014011383,0.008819643,-22.940387007771296,476.66,100.0,-1.5479534,[-0.629 -0.338 -0.009 -0.312 -0.594],-46.43862,104.47309
14334304,0.008355839,100,34500,21.076294,8.293519,16.315231,0.08707054,26.961145,0.83015054,,8.707054,0.8355839,2.5599718,98.95288,6.129242,0.000197035,345,0.81429017,0.0197035,1.3753016,7.5340273e-07,24751.21228981018,0.013753015,-11.76522520132524,499.35,100.0,-0.7051172,[-0.624 -0.332 -0.006 -0.306 -0.598],-21.153534,209.68884
14384304,0.011099577,100,34600,18.746086,7.2963266,38.725628,0.069646984,45.863434,0.8352707,,6.9646983,1.1099577,1.1871154,0.05025488,2.5822692,0.00049923925,346,0.09305954,0.049923927,1.2059199,5.1498415e-07,24867.336150169373,0.012059198,-12.563719507783262,500.0,1.0,-0.6808296,[-0.629 -0.335 -0.005 -0.3   -0.589],-20.424904,96.02956
14434183,0.008594761,100,34700,23.285355,8.194935,24.607092,0.07487758,30.779255,0.8310501,,7.487758,0.85947615,2.1624932,98.93385,4.063869,0.000105876046,347,0.5821831,0.010587605,1.2889109,3.6239624e-07,24981.789204597473,0.01288911,-16.495704856153885,498.79,100.0,-0.78392094,[-0.629 -0.334 -0.003 -0.306 -0.584],-23.51764,146.51086
14482985,0.0105926525,100,34800,20.818882,7.79711,36.495533,0.10003302,39.180256,0.8219493,,10.003303,1.0592654,2.2242482,98.94264,2.7400613,0.00064971216,348,0.6629082,0.064971216,1.3197553,1.0299683e-06,25094.410450696945,0.013197552,-13.995912355401634,488.02,100.0,-0.9432285,[-0.628 -0.334  0.002 -0.312 -0.588],-28.296883,144.60568
14532650,0.022261448,100,34900,23.358643,7.9854984,0.58928996,1.6665133,1.7678281,0.79266447,,166.65134,2.2261448,28.09832,98.954865,169.69574,6.6515986e-06,349,17.955427,0.0006651599,16.594353,4.5776366e-07,25208.167455673218,0.16594352,-11.20861988907638,496.65,100.0,-0.7786211,[-0.613 -0.329  0.002 -0.305 -0.597],-22.30882,72647.836
14581719,0.010410709,100,35000,23.905565,9.306402,45.91484,0.05013275,58.383232,0.7896541,,5.013275,1.0410709,1.8113008,98.93416,2.1779451,0.00047288003,350,0.33513916,0.047288004,0.8789627,7.05719e-07,25322.238691329956,0.008789627,-16.152129039543137,490.69,100.0,-1.0002537,[-0.611 -0.312  0.012 -0.296 -0.626],-30.00763,134.55312
14631094,0.082614966,100,35100,21.71296,7.933538,0.053914066,7.9123383,1.0898608,0.7772409,,791.2338,8.2614975,104.1022,98.94113,1854.8035,1.080451e-07,351,62.360012,1.0804511e-05,78.70343,-1.5258789e-07,25438.35099673271,0.7870344,-14.531290325515762,493.75,100.0,-0.96922886,[-0.61  -0.307  0.007 -0.293 -0.629],-29.076864,1165299.2
14678002,0.0220402,100,35200,18.051735,9.3958025,6.621278,0.5222402,10.007256,0.7969738,,52.224022,2.2040203,7.611908,98.90427,15.102825,2.3811843e-05,352,2.643731,0.0023811844,6.609397,1.9073487e-07,25547.118726491928,0.066093974,-22.453618239254084,469.08,100.0,-1.2784035,[-0.604 -0.302 -0.003 -0.301 -0.642],-38.352108,2341.3257
14719535,0.010329141,100,35300,26.295506,11.823255,61.294712,0.033390544,66.43159,0.7998062,,3.3390543,1.0329143,1.4721897,98.81615,1.6314621,0.0014312568,353,-0.6140847,0.14312568,0.7342473,3.4332277e-07,25643.84323811531,0.007342472,-38.17935479057717,415.33,100.0,-1.6333636,[-0.594 -0.299 -0.002 -0.307 -0.622],-49.000916,157.63687
14761827,0.009168858,100,35400,27.81006,12.032624,47.088734,0.053178605,55.373386,0.7972525,,5.3178606,0.9168857,1.690716,98.83818,2.1236503,0.0009232863,354,-0.5280106,0.09232863,0.823117,-1.0681152e-06,25741.818234682083,0.0082311705,-34.217361329157136,422.92,100.0,-1.5225183,[-0.591 -0.299 -0.005 -0.304 -0.619],-45.67552,284.79068
14808691,0.011788422,100,35500,21.01978,8.664876,20.206331,0.1954628,18.582779,0.7945191,,19.54628,1.1788422,3.4583125,98.905975,4.948944,7.682343e-05,355,1.0705647,0.007682343,2.4675074,3.0517577e-07,25850.590777873993,0.024675073,-22.032187070215592,468.64,100.0,-1.073327,[-0.597 -0.301 -0.005 -0.3   -0.622],-32.199818,268.53278
14856704,0.010890275,100,35600,17.281961,8.698398,46.853405,0.06009145,52.54819,0.80558836,,6.0091453,1.0890275,1.2946966,98.948456,2.1343167,0.0010084667,356,0.054165363,0.10084668,1.0348713,-6.1035155e-07,25962.092019557953,0.010348713,-12.37302340294457,480.13,100.0,-0.8491385,[-0.588 -0.312 -0.006 -0.302 -0.625],-25.47414,287.55237
14904068,0.010155074,100,35700,15.785406,8.528559,58.999565,0.04918954,62.012516,0.7998294,,4.9189544,1.0155077,1.7157657,98.92354,1.6949277,0.0009925397,357,-0.036570072,0.09925397,0.7948109,9.536743e-08,26072.14425754547,0.007948108,-18.108094173682844,473.64,100.0,-1.3459896,[-0.595 -0.308 -0.01  -0.301 -0.613],-40.37969,145.72974
14952158,0.009587032,100,35800,19.595448,10.026535,92.91399,0.017829048,94.44674,0.7998813,,1.7829047,0.9587033,0.21406066,98.94136,1.0762643,0.0042284,358,-1.6577129,0.42284003,0.23246911,-6.4849854e-07,26184.333275794983,0.002324691,-14.099114458646481,480.9,100.0,-1.8042389,[-0.596 -0.318 -0.01  -0.305 -0.619],-54.127148,82.00227
15000592,0.012071976,100,35900,22.458214,9.583566,42.0549,0.0818807,43.788338,0.7978576,,8.18807,1.2071977,1.4190245,98.941956,2.377844,0.0005941534,359,-0.3516723,0.05941534,1.3677679,2.2888183e-07,26292.777857780457,0.013677679,-14.058342238462856,484.34,100.0,-1.148292,[-0.597 -0.318 -0.009 -0.304 -0.619],-34.448772,277.59433
15049000,0.011000656,100,36000,15.881811,8.662245,22.596397,0.11335003,27.639122,0.7967805,,11.335003,1.1000656,3.581293,98.939804,4.425484,0.00017541391,360,1.0498574,0.017541392,1.7799526,7.6293946e-07,26404.4266769886,0.017799526,-14.56954074884323,484.08,100.0,-1.2033345,[-0.609 -0.317 -0.013 -0.304 -0.621],-36.100044,331.15967
15097359,0.010932866,100,36100,19.191257,9.249891,66.332344,0.042727478,66.06397,0.7897289,,4.272748,1.0932866,0.96603805,98.92735,1.5075601,0.0019289764,361,-1.218786,0.19289765,0.78357786,-7.6293944e-08,26514.786653518677,0.007835778,-17.565950269025667,483.59,100.0,-1.7794228,[-0.601 -0.326 -0.016 -0.305 -0.622],-53.38268,177.93182
15145297,0.009018473,100,36200,19.250914,9.122463,57.697906,0.04439203,65.07714,0.7955967,,4.4392033,0.90184736,1.6145067,98.91577,1.7331651,0.0009528133,362,0.12306583,0.09528133,0.66065335,2.861023e-07,26624.984920024872,0.006606533,-20.189614418155703,479.38,100.0,-1.1328853,[-0.599 -0.324 -0.019 -0.304 -0.629],-33.98657,111.790405
15192308,0.020179324,100,36300,17.155361,11.057767,3.87095,0.8374435,5.264642,0.7968752,,83.74435,2.0179324,12.45048,98.90393,25.833452,1.9606588e-05,363,3.4161558,0.001960659,8.560089,1.5258789e-07,26733.834381580353,0.08560088,-22.58068513793126,470.11,100.0,-1.7774785,[-0.604 -0.322 -0.02  -0.308 -0.623],-53.324368,13897.634
