InitialReturnMax,EmpiricalD2,MaxIW,ReturnStepMax,MeanIWNorm,StdIWNorm,MaxIWNorm,InitialReturnMean,InitialBound,MeanIW,MeanEntropy,ReturnMeanIW,ESSRenyi,ESSClassic,TimeElapsed,Bound,InitialReturnStd,TimestepsSoFar,EpRewMean,EpThisIter,Iteration,InitialReturnMin,StdIW,J_sample_variance,MinIW,EpLenMean,EpisodesSoFar,ReturnStepMaxmin,MinIWNorm,Weights
25.465065,3.7186267,5.642954,100.0,0.009634504,0.008048321,0.05642954,-7.705688e-06,2318.9768,0.9634504,23.280535,-1.303159,26.891647,58.898586,9234.819463968277,-2.9400315,6.3389335,3634391,-143.5159838074767,100,296,-8.515205,0.8048321,39.73674,0.026715972,57.79,29600,94.280426,0.00026715972,[-5.274 -4.606  0.362 -4.433 21.777]
24.268776,10.526714,10.397249,100.0,0.010565493,0.015123247,0.10397249,7.705688e-06,2327.2446,1.0565494,23.38551,-0.35284257,9.49964,32.79924,9242.843440055847,-2.9775026,6.4855475,3640035,-142.60813806582254,100,297,-7.7824783,1.5123249,116.40133,0.0041919774,56.44,29700,94.19357,4.1919775e-05,[-5.274 -4.606  0.362 -4.433 21.859]
35.827515,7.1612744,15.365318,100.0,0.0109475,0.01789711,0.15365317,-1.2207031e-06,2337.3567,1.09475,23.481833,-0.7100431,13.963995,27.228577,9250.755054712296,-3.9059238,9.649232,3645726,-138.92696520979842,100,298,-10.398445,1.7897112,266.56735,0.02108833,56.91,29800,94.1177,0.0002108833,[-5.274 -4.606  0.362 -4.433 21.964]
31.962883,10.113526,21.057133,100.0,0.009660882,0.022001365,0.21057132,1.1367798e-05,2347.118,0.9660881,23.592884,2.5843322,9.887748,16.1645,9257.840919971466,-0.8039222,6.4725933,3650346,-134.36593179924975,100,299,-6.7132874,2.2001364,986.6377,0.04031372,46.2,29900,93.28572,0.0004031372,[-5.274 -4.606  0.362 -4.433 22.062]
28.364151,15.369296,25.683964,100.0,0.013780568,0.030041544,0.25683963,-7.6293945e-06,2358.3428,1.3780568,23.70046,3.1550026,6.506479,17.384134,9265.013037204742,-0.5515957,7.5601406,3655423,-137.1109651688987,100,300,-8.276543,3.0041544,1227.7898,0.027788429,50.77,30000,93.68764,0.00027788428,[-5.274 -4.606  0.362 -4.433 22.171]
41.45002,4.72953,11.037941,100.0,0.009885231,0.0121619385,0.110379405,8.392334e-07,2368.6646,0.9885232,23.792398,-0.66164774,21.143751,39.78242,9272.708196640015,-3.6664264,8.233177,3660806,-138.36329411710852,100,301,-9.490158,1.2161939,45.53608,0.017481938,53.83,30100,93.958855,0.00017481938,[-5.274 -4.606  0.362 -4.433 22.28 ]
33.46929,10.341922,20.154,100.0,0.011383104,0.021622434,0.20154,1.6784668e-06,2378.124,1.1383104,23.893227,5.337997,9.669383,21.700558,9280.712528705597,1.7502162,8.004154,3666297,-140.716844358378,100,302,-8.334091,2.1622436,4652.785,0.08881956,54.91,30200,94.102905,0.0008881956,[-5.274 -4.606  0.362 -4.433 22.373]
40.945633,4.702014,3.8269994,100.0,0.008925028,0.0072410046,0.038269993,1.1444092e-06,2387.958,0.8925029,23.98635,-0.8368565,21.267483,60.30523,9289.278922080994,-3.7964244,9.488541,3672122,-141.59522184639258,100,303,-9.644783,0.7241005,99.04954,0.016392844,58.25,30300,94.13922,0.00016392843,[-5.274 -4.606  0.362 -4.433 22.474]
41.956547,5.0067143,3.9151993,100.0,0.008729169,0.00714078,0.039151993,-1.0108948e-05,2397.2363,0.8729169,24.07526,-1.4441595,19.973179,59.909508,9297.517350912094,-4.573515,8.653149,3678043,-143.52187296554345,100,304,-8.858612,0.714078,44.558964,0.02210704,59.21,30400,94.31295,0.0002210704,[-5.274 -4.606  0.362 -4.433 22.566]
27.15316,3.2916467,13.064375,100.0,0.011620757,0.0153232105,0.13064374,5.340576e-07,2406.621,1.1620758,24.15556,-0.15149212,30.37993,36.513348,9304.89615702629,-1.7936153,6.910886,3683515,-140.75506220341993,100,305,-8.100502,1.5323212,174.12088,0.082132295,54.72,30500,94.24029,0.0008213229,[-5.274 -4.606  0.362 -4.433 22.655]
18.034515,14.196433,5.9070015,100.0,0.0070808833,0.0084619345,0.059070013,-8.392334e-06,2414.9548,0.7080885,24.26843,-1.306154,7.044023,41.184162,9312.358904838562,-3.571178,6.573357,3688659,-137.95364187392244,100,306,-8.175232,0.8461935,31.187994,0.03058086,51.44,30600,94.06967,0.0003058086,[-5.274 -4.606  0.362 -4.433 22.734]
40.547935,7.6162324,3.3152215,100.0,0.0069678496,0.006440183,0.033152215,9.460449e-06,2425.4915,0.696785,24.37416,0.39876294,13.129851,53.929363,9319.583141803741,-3.3313124,8.01379,3694097,-139.5863357611986,100,307,-8.47052,0.64401835,183.91042,0.04236421,54.38,30700,93.92394,0.00042364208,[-5.274 -4.606  0.362 -4.433 22.849]
28.53421,6.326398,7.617578,100.0,0.009416482,0.01054254,0.07617578,6.1798096e-06,2436.4648,0.94164824,24.468756,-0.7113673,15.806784,44.376057,9328.405549287796,-3.103707,7.694774,3699910,-143.35618377953054,100,308,-9.167702,1.054254,56.867863,0.014705974,58.13,30800,94.365944,0.00014705973,[-5.274 -4.606  0.362 -4.433 22.952]
21.356644,9.94509,6.0938587,100.0,0.008422268,0.008191682,0.060938586,7.6293946e-07,2446.1636,0.84222674,24.575167,-0.51952815,10.055213,51.387638,9336.000267028809,-2.764527,5.895871,3705156,-139.47301584938398,100,309,-7.7963715,0.8191682,66.84139,0.012974907,52.46,30900,94.28883,0.00012974907,[-5.274 -4.606  0.362 -4.433 23.05 ]
24.93975,7.0439,4.904928,100.0,0.0085720895,0.0077855834,0.04904928,8.69751e-06,2456.6853,0.85720897,24.669327,-0.99990547,14.196681,54.797085,9343.401359796524,-3.2062707,7.009714,3710828,-142.81414184236047,100,310,-8.130463,0.7785584,36.083256,0.027405709,56.72,31000,94.5264,0.0002740571,[-5.274 -4.606  0.362 -4.433 23.157]
32.01966,7.818724,6.5895977,100.0,0.008676165,0.010652338,0.065895975,3.8146973e-06,2465.8652,0.8676165,24.777983,0.18511623,12.78981,39.881638,9350.93743610382,-2.7993276,7.515725,3716081,-138.1165160119848,100,311,-8.406036,1.0652338,188.01553,0.048585817,52.53,31100,94.05881,0.00048585815,[-5.274 -4.606  0.362 -4.433 23.251]
33.233772,5.4502563,4.9094677,100.0,0.009115501,0.0075781457,0.049094677,-1.0757446e-05,2476.6904,0.91155016,24.862448,-0.011456192,18.347761,59.13178,9358.701353788376,-2.5976844,6.546369,3721355,-139.35030928422057,100,312,-7.889633,0.75781465,89.94871,0.0037865078,52.74,31200,94.1825,3.7865077e-05,[-5.274 -4.606  0.362 -4.433 23.355]
26.165222,10.437104,7.8073316,100.0,0.009718355,0.011771197,0.078073315,8.850097e-06,2485.3728,0.9718356,24.965515,-1.1502398,9.581202,40.53365,9366.921310424805,-3.9679298,7.0602555,3727288,-144.31419471745795,100,313,-8.72451,1.1771197,59.350082,0.04556717,59.33,31300,94.41327,0.0004556717,[-5.274 -4.606  0.362 -4.433 23.443]
24.278008,5.518288,5.8596687,100.0,0.009708782,0.009845474,0.058596686,-6.027222e-06,2495.7422,0.9708783,25.052488,-0.2783485,18.121561,49.301006,9374.483841896057,-2.1794007,7.3594856,3732765,-140.48616650074797,100,314,-8.165466,0.9845474,100.62877,0.044298686,54.77,31400,94.33923,0.00044298684,[-5.274 -4.606  0.362 -4.433 23.543]
22.939835,3.8774123,12.32102,100.0,0.01159825,0.013639566,0.1232102,5.340576e-07,2504.4841,1.159825,25.124805,0.36893865,25.790396,41.964245,9382.264250516891,-1.1367668,6.32766,3738117,-139.76931538340986,100,315,-7.0631943,1.3639566,157.5241,0.09518776,53.52,31500,93.92073,0.00095187756,[-5.274 -4.606  0.362 -4.433 23.634]
34.35089,11.028302,13.30072,100.0,0.010163099,0.014718752,0.1330072,-3.6621093e-06,2511.3354,1.0163099,25.230925,3.7859783,9.067579,32.28471,9390.324996232986,-0.016537905,7.392662,3743712,-141.2505716814128,100,316,-8.81707,1.4718753,2146.8335,0.046904266,55.95,31600,94.36893,0.00046904266,[-5.274 -4.606  0.362 -4.433 23.704]
30.356434,4.3447466,8.00798,100.0,0.010043137,0.010527956,0.0800798,1.1825562e-06,2522.0806,1.0043138,25.315535,-1.4486512,23.016302,47.644512,9398.02815413475,-3.5578218,7.053975,3749139,-140.05485622014012,100,317,-7.828232,1.0527956,46.63283,0.07214468,54.27,31700,94.23736,0.00072144676,[-5.274 -4.606  0.362 -4.433 23.812]
36.855446,4.052868,6.5145288,100.0,0.010229983,0.009436492,0.065145284,4.7302246e-06,2530.325,1.0229983,25.40605,0.08151668,24.673885,54.028187,9405.925331830978,-2.3916972,7.668597,3754781,-140.89953115574738,100,318,-8.775734,0.9436493,91.411194,0.10040321,56.42,31800,94.36691,0.0010040321,[-5.274 -4.606  0.362 -4.433 23.9  ]
37.129585,4.7623725,8.210748,100.0,0.009458745,0.010482183,0.08210748,5.340576e-07,2539.3674,0.94587445,25.490168,0.5354591,20.997938,44.881138,9413.452014684677,-2.1654537,8.251747,3760450,-140.653704611702,100,319,-9.130379,1.0482183,199.61494,0.008788945,56.69,31900,94.0379,8.788945e-05,[-5.274 -4.606  0.362 -4.433 23.986]
48.748558,3.0686922,4.517193,100.0,0.009919711,0.007294172,0.045171928,-1.197815e-05,2547.3918,0.99197114,25.565056,0.07634354,32.587173,64.90569,9421.089579582214,-2.770196,7.795507,3765893,-138.98655725503224,100,320,-8.480598,0.7294172,115.15824,0.09310661,54.43,32000,94.2998,0.0009310661,[-5.274 -4.606  0.362 -4.433 24.072]
16.893448,10.868899,2.7817993,100.0,0.008736037,0.0062660486,0.027817992,5.722046e-06,2555.9426,0.8736038,25.66587,-0.41892323,9.200563,66.02979,9429.393875598907,-2.2754014,6.917159,3771454,-140.23626018495176,100,321,-9.2241745,0.62660486,50.42403,0.019536465,55.61,32100,94.38872,0.00019536464,[-5.274 -4.606  0.362 -4.433 24.149]
21.83599,10.33055,3.4097104,100.0,0.0076563787,0.006995009,0.0340971,-1.7547608e-06,2565.8594,0.7656379,25.76857,0.072348446,9.680027,54.504864,9436.768157482147,-2.2670996,6.376619,3777092,-142.17174623484317,100,322,-7.697426,0.6995009,48.42728,0.0007761126,56.38,32200,94.49585,7.761126e-06,[-5.274 -4.606  0.362 -4.433 24.246]
22.55996,3.5661538,17.222328,100.0,0.010792627,0.018232422,0.17222328,-9.536743e-06,2576.105,1.0792627,25.853262,-1.1412034,28.041416,25.947935,9444.344324350357,-2.5612974,7.0365977,3782487,-139.20014422421474,100,323,-8.438248,1.8232422,223.20786,0.022871831,53.95,32300,94.16227,0.00022871832,[-5.274 -4.606  0.362 -4.433 24.347]
46.415012,3.1191766,8.025274,100.0,0.010184693,0.010741333,0.080252744,-3.0517579e-06,2583.779,1.0184693,25.934935,-0.924825,32.059742,47.341854,9451.943296194077,-3.6573062,8.12249,3788001,-140.05938828778042,100,324,-8.612076,1.0741333,68.251305,0.08503769,55.14,32400,94.09057,0.0008503769,[-5.274 -4.606  0.362 -4.433 24.433]
19.148132,6.3165174,5.751859,100.0,0.008490376,0.00831532,0.05751859,2.670288e-06,2592.8552,0.8490375,26.031065,-0.09318881,15.831509,51.041527,9459.252919197083,-1.6973352,5.764886,3793264,-139.41046177269502,100,325,-6.9671555,0.831532,36.3165,0.017178504,52.63,32500,94.0458,0.00017178504,[-5.274 -4.606  0.362 -4.433 24.513]
30.543922,4.013717,6.7190022,100.0,0.009684908,0.00886581,0.06719002,7.705688e-06,2602.0884,0.96849084,26.11249,0.3553756,24.91456,54.406857,9466.779501914978,-1.6843746,7.50262,3798921,-140.39043611744103,100,326,-9.65416,0.88658094,86.836044,0.018386658,56.57,32600,94.33385,0.00018386658,[-5.274 -4.606  0.362 -4.433 24.611]
22.05188,8.44974,12.506767,100.0,0.010941589,0.018881792,0.12506767,4.8065185e-06,2610.514,1.0941589,26.216394,-1.4718336,11.834683,25.13822,9474.167175769806,-3.6085458,6.4051175,3804506,-141.92413106707778,100,327,-7.9597626,1.8881792,89.367485,0.018368395,55.85,32700,94.14618,0.00018368395,[-5.274 -4.606  0.362 -4.433 24.691]
24.236214,7.1890635,6.833708,100.0,0.010044179,0.011535838,0.068337075,-9.9182125e-06,2620.8315,1.004418,26.322018,-0.69956183,13.910018,43.12065,9481.892649412155,-2.8656678,7.158724,3809668,-138.05485825954042,100,328,-8.472206,1.1535839,57.495064,0.056193944,51.62,32800,94.125145,0.00056193944,[-5.274 -4.606  0.362 -4.433 24.796]
27.453018,6.368931,6.7479115,100.0,0.00953223,0.010313149,0.06747911,-2.5177003e-06,2631.2866,0.953223,26.41559,-0.12321088,15.701222,46.07107,9490.743859052658,-2.4326267,7.6773567,3815613,-143.0343052898291,100,329,-9.309494,1.0313148,141.56978,0.054842502,59.45,32900,94.636475,0.000548425,[-5.274 -4.606  0.362 -4.433 24.903]
27.7482,8.454731,7.624221,100.0,0.009799264,0.011953428,0.07624221,,2640.634,0.9799265,26.518892,-1.2850213,11.827698,40.1932,9498.283643245697,-3.9744713,6.4955378,3821107,-140.67396381229707,100,330,-8.2526245,1.1953428,71.59347,0.027273621,54.94,33000,94.047005,0.00027273622,[-5.274 -4.606  0.362 -4.433 24.996]
21.424026,11.464814,24.248493,100.0,0.010432127,0.0252249,0.24248493,3.4332274e-06,2651.175,1.0432128,26.624853,1.4656932,8.72234,14.60551,9505.27966427803,-0.9523461,6.936487,3826146,-136.13678596532998,100,331,-8.668297,2.5224898,478.65372,0.013856415,50.39,33100,94.018326,0.00013856414,[-5.274 -4.606  0.362 -4.433 25.097]
34.691925,4.176285,4.282694,100.0,0.008992284,0.0075163734,0.04282694,6.4849855e-06,2661.3289,0.89922833,26.718027,-0.6806699,23.944727,58.869328,9511.560382127762,-3.0438795,7.645469,3830776,-132.86443182723596,100,332,-7.805084,0.75163734,63.397835,0.05230753,46.3,33200,93.50799,0.0005230753,[-5.274 -4.606  0.362 -4.433 25.205]
21.089653,10.784848,33.13997,100.0,0.016715074,0.047078867,0.33139968,-7.6293944e-08,2671.0999,1.6715077,26.831545,1.8621776,9.272267,11.194499,9518.466575860977,-0.44645715,6.654834,3835878,-138.10787145159668,100,333,-7.9689865,4.707887,344.96286,0.022302793,51.02,33300,93.915474,0.00022302794,[-5.274 -4.606  0.362 -4.433 25.297]
26.419044,3.5932148,4.447177,100.0,0.009619705,0.008847041,0.044471767,-7.019043e-06,2682.274,0.96197057,26.905525,-0.66136646,27.830233,54.176777,9526.233383893967,-2.3306782,6.6352906,3841445,-141.43841211744075,100,334,-7.795845,0.88470405,41.91053,0.0517074,55.67,33400,94.21455,0.00051707396,[-5.274 -4.606  0.362 -4.433 25.409]
21.373352,7.6578765,4.971756,100.0,0.010626405,0.0104388315,0.04971756,-1.3198853e-05,2689.84,1.0626405,26.999998,-0.33755028,13.058451,50.890366,9534.27625632286,-2.3090901,6.872349,3847081,-139.27185913315196,100,335,-9.335327,1.0438831,159.43362,0.021004673,56.36,33500,94.20643,0.00021004672,[-5.274 -4.606  0.362 -4.433 25.484]
28.18591,6.319177,13.96602,100.0,0.0119436355,0.018233813,0.1396602,1.2550354e-05,2699.0603,1.1943636,27.093597,0.6162181,15.824845,30.02394,9542.699352264404,-1.7455707,6.9476905,3852646,-141.64358851430234,100,336,-7.671196,1.8233814,227.99083,0.043071013,55.65,33600,94.42842,0.00043071012,[-5.274 -4.606  0.362 -4.433 25.581]
28.770271,7.479551,8.503406,100.0,0.008676513,0.0110329185,0.08503406,3.7384034e-06,2708.401,0.8676513,27.187452,-0.2278732,13.369787,38.212765,9550.328683137894,-2.850645,8.28824,3858220,-139.95960241517676,100,337,-9.488869,1.1032919,182.13551,0.013090196,55.74,33700,94.33376,0.00013090196,[-5.274 -4.606  0.362 -4.433 25.674]
31.43584,4.1250625,6.720771,100.0,0.009796495,0.010432847,0.06720771,-3.4713746e-06,2717.6973,0.97964936,27.280642,-1.7543914,24.242058,46.85741,9557.00922036171,-3.882624,6.733097,3863422,-137.40671717280972,100,338,-8.88237,1.0432848,68.28235,0.020700334,52.02,33800,93.717186,0.00020700334,[-5.274 -4.606  0.362 -4.433 25.768]
33.13704,3.5955083,3.2376711,100.0,0.008076385,0.006678254,0.03237671,-6.6375733e-06,2726.9597,0.8076384,27.372007,-0.54880595,27.812479,59.39153,9563.87569642067,-2.6432683,7.8231835,3868652,-137.4200001880521,100,339,-8.963585,0.6678254,141.1277,0.05107254,52.3,33900,93.87208,0.0005107254,[-5.274 -4.606  0.362 -4.433 25.86 ]
21.437859,25.588879,39.83325,100.0,0.016349912,0.045268543,0.39833248,-4.119873e-06,2736.486,1.6349912,27.478252,2.4377317,3.9079478,11.539507,9570.569660902023,-1.1770809,6.4931054,3873570,-135.90774114812476,100,340,-7.8133774,4.526854,1218.9802,0.022895051,49.18,34000,93.91746,0.0002289505,[-5.274 -4.606  0.362 -4.433 25.948]
23.557724,9.499929,10.19821,100.0,0.009790999,0.014079518,0.101982094,4.9591063e-06,2747.04,0.97910005,27.582008,-0.68390787,10.526394,32.595997,9578.339706897736,-3.1042252,7.844665,3879446,-142.4025298090834,100,341,-9.776718,1.407952,235.4427,0.01714891,58.76,34100,94.52261,0.0001714891,[-5.274 -4.606  0.362 -4.433 26.06 ]
32.275364,6.9039454,5.461468,100.0,0.008097541,0.008137416,0.05461468,-5.1498414e-06,2757.125,0.80975413,27.677883,-0.48832953,14.484471,49.7544,9586.248363256454,-3.3151522,7.242405,3884546,-136.98002323505023,100,342,-7.509041,0.8137416,91.091255,0.0062305126,51.0,34200,93.628975,6.2305124e-05,[-5.274 -4.606  0.362 -4.433 26.16 ]
25.866516,14.229805,4.4915986,100.0,0.0071417,0.00702807,0.044915985,-4.9591063e-06,2766.926,0.7141699,27.800722,-1.2128063,7.027503,50.80186,9593.263909816742,-4.4652977,7.4697447,3889400,-135.09783980039674,100,343,-8.520142,0.702807,40.825703,0.009022374,48.54,34300,93.86715,9.022374e-05,[-5.274 -4.606  0.362 -4.433 26.257]
41.978764,4.360009,5.252834,100.0,0.009730699,0.010159553,0.052528337,3.5858154e-06,2778.673,0.9730699,27.88385,-0.83147573,22.935732,47.84491,9601.810731649399,-3.7532866,9.336587,3895310,-141.84985555574247,100,344,-9.860146,1.0159553,112.08427,0.077816635,59.1,34400,94.19997,0.00077816634,[-5.274 -4.606  0.362 -4.433 26.378]
22.815933,9.075064,3.6183095,100.0,0.008301978,0.0075495876,0.036183093,4.577637e-06,2787.6245,0.83019775,27.988882,-0.67556155,11.019206,54.735806,9608.578796386719,-2.96665,6.5239754,3900412,-137.79761970833084,100,345,-8.011299,0.75495875,64.664024,0.02043495,51.02,34500,94.06095,0.00020434949,[-5.274 -4.606  0.362 -4.433 26.465]
48.2787,3.495451,9.672761,100.0,0.010087958,0.011803252,0.09672761,1.6021728e-06,2797.2788,1.0087957,28.07139,0.757686,28.608612,42.21227,9616.104731082916,-2.2510629,7.3750424,3906113,-141.95899097656874,100,346,-8.503372,1.1803252,202.71109,0.047588773,57.01,34600,94.14877,0.00047588773,[-5.274 -4.606  0.362 -4.433 26.568]
32.096546,9.039473,5.936243,100.0,0.009012986,0.009445919,0.05936243,5.760193e-06,2806.069,0.9012987,28.184593,-0.6766657,11.0625925,47.65592,9622.980129241943,-3.8933513,7.0171657,3911304,-137.91954969548993,100,347,-7.845764,0.9445919,64.18596,0.04416261,51.91,34700,94.04772,0.00044162606,[-5.274 -4.606  0.362 -4.433 26.652]
23.559319,9.996349,13.766396,100.0,0.010207835,0.01798168,0.13766395,-5.569458e-06,2817.6738,1.0207834,28.290512,-0.11644982,10.003652,24.37192,9630.769803524017,-2.599367,6.2722836,3916005,-134.31691859701155,100,348,-7.1417007,1.7981681,274.5557,0.01816659,47.01,34800,93.67928,0.0001816659,[-5.274 -4.606  0.362 -4.433 26.761]
35.608326,5.219526,7.1873493,100.0,0.010363422,0.010996061,0.07187349,-9.536743e-07,2827.8643,1.0363423,28.384207,0.5582622,19.158829,47.040726,9638.471904277802,-2.1534643,8.838211,3921745,-141.45804776911828,100,349,-9.081657,1.0996062,415.58875,0.05910613,57.4,34900,94.275635,0.0005910613,[-5.274 -4.606  0.362 -4.433 26.873]
25.39547,9.510604,6.5901384,100.0,0.010237082,0.009796712,0.065901384,-3.890991e-06,2837.5742,1.0237083,28.490652,-0.17775787,10.51458,52.197086,9645.297476768494,-2.7883503,6.74162,3926757,-136.32173471450102,100,350,-8.289848,0.9796713,63.848797,0.053563904,50.12,35000,93.87766,0.000535639,[-5.274 -4.606  0.362 -4.433 26.966]
31.967712,8.517867,8.307343,100.0,0.008771376,0.010111607,0.08307342,6.4849855e-06,2847.9995,0.8771376,28.590893,-0.44894713,11.740028,42.93802,9653.022396326065,-3.5589137,7.5922256,3932243,-139.76892670509147,100,351,-8.224663,1.0111606,69.686554,0.058104597,54.86,35100,94.23485,0.000581046,[-5.274 -4.606  0.362 -4.433 27.069]
28.452461,7.238309,4.1443157,100.0,0.007816588,0.0077776276,0.041443158,-2.4414062e-06,2858.1409,0.7816587,28.686785,-1.2661548,13.815382,50.24983,9660.480645418167,-3.8177814,7.593826,3937811,-140.35987590031232,100,352,-8.587639,0.7777628,40.869102,0.044140037,55.68,35200,94.36586,0.00044140036,[-5.274 -4.606  0.362 -4.433 27.167]
29.677254,5.763886,8.840338,100.0,0.008523968,0.010788686,0.088403374,-3.8146973e-07,2867.6892,0.85239685,28.780537,-1.3546474,17.349407,38.43247,9669.354730844498,-3.7296286,8.454656,3943895,-143.29091576117162,100,353,-9.99791,1.0788686,87.63264,0.063266285,60.84,35300,94.587875,0.00063266285,[-5.274 -4.606  0.362 -4.433 27.265]
28.937061,6.0155053,19.003262,100.0,0.014417994,0.025945526,0.19003262,3.7765503e-06,2877.089,1.4417995,28.874857,-1.4253829,16.623707,23.594448,9677.118861913681,-3.791135,7.3738174,3949609,-141.57581131533948,100,354,-9.04747,2.5945523,392.49707,0.035676625,57.14,35400,94.498825,0.00035676625,[-5.274 -4.606  0.362 -4.433 27.358]
25.621742,11.3965845,6.9900956,100.0,0.0077239047,0.010386228,0.06990095,-7.5531007e-06,2886.6316,0.77239037,28.988695,0.675302,8.774559,35.610237,9684.200713157654,-2.207898,6.261242,3954667,-137.518948725912,100,355,-7.120842,1.0386229,86.69751,0.009555517,50.58,35500,93.96175,9.5555166e-05,[-5.274 -4.606  0.362 -4.433 27.455]
26.093681,7.9359493,5.09707,100.0,0.008263168,0.0074650794,0.0509707,5.569458e-06,2897.9998,0.82631683,29.082483,-0.12884891,12.600887,55.0612,9692.01676082611,-2.5791168,7.3773165,3960435,-142.26196214939714,100,356,-8.894966,0.746508,80.335236,0.023693293,57.68,35600,94.4922,0.00023693293,[-5.274 -4.606  0.362 -4.433 27.565]
30.57933,11.449671,72.04894,100.0,0.015116521,0.07136925,0.7204894,4.272461e-06,2907.229,1.5116522,29.1763,9.322554,8.733875,4.293607,9699.286647081375,5.873474,7.6379533,3965737,-138.08491592105824,100,357,-9.012009,7.136927,11346.288,0.08096204,53.02,35700,94.38342,0.00080962037,[-5.274 -4.606  0.362 -4.433 27.659]
31.903297,13.656494,5.0468626,100.0,0.008115865,0.00840597,0.050468624,2.2888185e-06,2916.5664,0.8115866,29.278452,0.18427825,7.3225236,48.244656,9708.435521125793,-3.7456439,8.902292,3971905,-141.96816659529236,100,358,-11.303436,0.84059703,95.24326,0.023029905,61.68,35800,94.66661,0.00023029905,[-5.274 -4.606  0.362 -4.433 27.753]
37.727665,6.210251,6.9296684,100.0,0.009647427,0.009584896,0.06929668,6.4849854e-07,2926.5876,0.9647427,29.366072,-0.22012594,16.10241,50.325127,9716.891368865967,-3.3540845,7.986236,3977947,-143.8855242902348,100,359,-8.804863,0.9584897,65.14787,0.029479245,60.42,35900,94.23771,0.00029479244,[-5.274 -4.606  0.362 -4.433 27.855]
37.060295,7.4354577,15.725017,100.0,0.013787397,0.023550007,0.15725017,-5.645752e-06,2935.3718,1.3787396,29.468056,1.2788558,13.449071,25.526188,9724.593228578568,-2.0896823,9.237566,3983773,-141.78576620865525,100,360,-9.311699,2.355001,408.4848,0.014361612,58.26,36000,94.44662,0.00014361611,[-5.274 -4.606  0.362 -4.433 27.946]
17.338043,9.086409,9.382281,100.0,0.010122818,0.0126512125,0.093822815,-1.0147095e-05,2946.2278,1.0122818,29.57085,-0.285228,11.005448,39.033077,9731.633244514465,-2.0273356,6.1038375,3988665,-136.15657665667607,100,361,-7.4250107,1.2651213,184.9983,0.044969346,48.92,36100,94.08691,0.00044969344,[-5.274 -4.606  0.362 -4.433 28.046]
24.033173,5.4966154,22.831158,100.0,0.011264661,0.023909384,0.22831157,3.6621093e-06,2956.284,1.1264663,29.67646,-0.6531385,18.193014,18.165112,9738.130467176437,-2.5313196,6.411963,3993345,-134.88030008145455,100,362,-7.5237885,2.3909385,55.020847,0.025381695,46.8,36200,93.552414,0.00025381695,[-5.274 -4.606  0.362 -4.433 28.152]
27.697697,7.030733,4.467641,100.0,0.009935065,0.0077400114,0.04467641,4.234314e-06,2966.7227,0.9935066,29.770243,0.07123959,14.223268,62.230305,9745.351016521454,-2.3768244,6.9809413,3998743,-138.8398761454789,100,363,-8.059509,0.7740012,187.84705,0.026638579,53.98,36300,94.30874,0.0002663858,[-5.274 -4.606  0.362 -4.433 28.253]
23.694542,4.439386,4.9035907,100.0,0.009273644,0.0076700314,0.049035907,3.2043456e-06,2976.2344,0.9273644,29.843912,-0.8122393,22.525639,59.38035,9753.74191737175,-2.4763741,7.1885095,4004510,-141.61876965579143,100,364,-8.529839,0.7670032,54.946682,0.02640749,57.67,36400,94.08916,0.0002640749,[-5.274 -4.606  0.362 -4.433 28.347]
27.841156,10.173949,8.480762,100.0,0.009817649,0.01228523,0.08480761,-2.4414062e-06,2983.4631,0.98176485,29.94625,-1.0003194,9.829025,38.97336,9761.113784790039,-3.9604492,7.1201787,4009817,-138.5402994411624,100,365,-8.418106,1.228523,64.71371,0.049029216,53.07,36500,93.9786,0.00049029215,[-5.274 -4.606  0.362 -4.433 28.426]
28.236374,8.808819,6.0163646,100.0,0.007940687,0.008252248,0.060163643,8.087158e-06,2993.6838,0.7940687,30.059774,0.32220513,11.35226,48.076653,9767.85971570015,-2.471281,7.009275,4014797,-136.37503521112106,100,366,-7.7586136,0.82522476,210.53188,0.04145964,49.8,36600,93.84503,0.00041459638,[-5.274 -4.606  0.362 -4.433 28.529]
26.263687,7.4538856,5.4009814,100.0,0.010024216,0.010693113,0.054009814,5.569458e-06,3005.102,1.0024217,30.156248,-0.2117737,13.415822,46.77469,9775.750614881516,-2.6019273,6.454753,4020140,-140.07561584334496,100,367,-7.3858414,1.0693113,133.35258,0.03343955,53.43,36700,94.29155,0.0003343955,[-5.274 -4.606  0.362 -4.433 28.636]
31.49958,3.8987947,5.2459955,100.0,0.009695296,0.009276248,0.052459955,8.392334e-07,3014.5747,0.9695296,30.24729,-0.51701784,25.648952,52.20775,9783.437470197678,-2.5902536,7.9076843,4025694,-140.65515257734967,100,368,-8.475822,0.92762476,108.51565,0.032807596,55.54,36800,94.36771,0.00032807596,[-5.274 -4.606  0.362 -4.433 28.737]
19.278236,8.554756,8.415196,100.0,0.010170827,0.011776631,0.08415196,5.340576e-06,3024.0864,1.0170827,30.34321,0.7036871,11.689404,42.722378,9790.891882181168,-1.1758455,6.5413814,4031061,-140.43939440262986,100,369,-7.870659,1.1776631,140.62549,0.009673189,53.67,36900,94.154755,9.673189e-05,[-5.274 -4.606  0.362 -4.433 28.823]
