AvgDiscRet,VarJ,J,MinNormIw,ESSRenyi,MinVanillaIw,MaxNormIw,VarRet,AvgRet,AvgEpLen,VanillaAvgRet,Bound,eRenyi2,Delta,VarDiscRet,MaxVanillaIw,ESSClassic,IterType,EpsThisIter,VarVanillaIw,VarNormIw,AvgNormIw,BatchSize,AvgVanillaIw
1226.48988083,351.861,1254.37,0.00333333,500.0,1.0,0.00333333,71567.8971368,1226.48988083,133.03,1226.48988083,727.943,1.0,0.1,71567.8971368,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1275.65598249,361.542,1259.69,0.0025,500.0,1.0,0.0025,152617.82319,1275.65598249,138.47,1275.65598249,803.792,1.0,0.1,152617.82319,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1276.78003617,6068.66,1762.84,4.35449e-05,204.441707921,0.0403435,0.453122,166687.421525,1276.78003617,138.56,1276.78003617,994.409,2.44568,0.1,166687.421525,419.808,4.8407056974,1,100,351.915,0.000409983,0.002,500,1.85296
1240.22171519,373.95,1240.22,0.01,500.0,1.0,0.01,141251.213263,1240.22171519,134.57,1240.22171519,183.812,1.0,0.1,141251.213263,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1261.45460149,358.722,1250.84,0.005,500.0,1.0,0.005,118483.224262,1261.45460149,136.97,1261.45460149,503.843,1.0,0.1,118483.224262,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1231.21719873,332.124,1244.3,0.00333333,500.0,1.0,0.00333333,74039.7137188,1231.21719873,133.8,1231.21719873,634.379,1.0,0.1,74039.7137188,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1238.30976434,321.905,1242.8,0.0025,500.0,1.0,0.0025,84390.3892554,1238.30976434,134.38,1238.30976434,714.596,1.0,0.1,84390.3892554,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1211.13301844,351.557,1246.15,0.00108462,489.501570866,0.544463,0.00319245,102136.957803,1211.13301844,131.43,1211.13301844,768.672,1.02145,0.1,102136.957803,1.60256,490.279551075,1,100,0.0200236,7.94627e-08,0.002,500,1.00397
1212.15768669,280.579,1212.16,0.01,500.0,1.0,0.01,79519.9863463,1212.15768669,131.54,1212.15768669,494.014,1.0,0.1,79519.9863463,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1258.66655429,302.703,1235.41,0.005,500.0,1.0,0.005,104496.711596,1258.66655429,136.79,1258.66655429,654.396,1.0,0.1,104496.711596,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1265.43614172,319.062,1245.42,0.00333333,500.0,1.0,0.00333333,122770.131271,1265.43614172,137.51,1265.43614172,734.378,1.0,0.1,122770.131271,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1236.91881864,307.788,1243.29,0.0025,500.0,1.0,0.0025,74220.9257882,1236.91881864,134.51,1236.91881864,788.482,1.0,0.1,74220.9257882,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1233.96129593,367.707,1257.87,0.00106743,478.826095752,0.529401,0.00422907,101284.520376,1233.96129593,133.87,1233.96129593,842.172,1.04422,0.1,101284.520376,2.09746,478.623657671,1,100,0.0440317,1.79007e-07,0.002,500,0.991922
1210.82049018,257.752,1210.82,0.01,500.0,1.0,0.01,67107.1530091,1210.82049018,131.58,1210.82049018,564.305,1.0,0.1,67107.1530091,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1249.07973123,307.249,1229.95,0.005,500.0,1.0,0.005,122864.181547,1249.07973123,135.44,1249.07973123,650.779,1.0,0.1,122864.181547,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1270.88767197,319.399,1243.6,0.00333333,500.0,1.0,0.00333333,117299.215717,1270.88767197,137.81,1270.88767197,753.87,1.0,0.1,117299.215717,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1272.90578202,332.556,1250.92,0.0025,500.0,1.0,0.0025,137054.064056,1272.90578202,138.07,1272.90578202,787.398,1.0,0.1,137054.064056,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1228.28648631,2935.91,1721.02,1.50367e-06,499.997615826,0.00209939,0.688169,101647.715098,1228.28648631,133.44,1228.28648631,1305.69,1.0,0.1,101647.715098,960.807,2.10566662573,1,100,1847.39,0.000947713,0.002,500,2.79236
1249.00928379,339.934,1249.01,0.01,500.0,1.0,0.01,116722.326336,1249.00928379,135.54,1249.00928379,409.349,1.0,0.1,116722.326336,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1272.62903438,359.081,1260.82,0.005,500.0,1.0,0.005,143478.882913,1272.62903438,138.3,1272.62903438,667.089,1.0,0.1,143478.882913,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1309.72838429,358.893,1277.12,0.00333333,500.0,1.0,0.00333333,128221.402452,1309.72838429,141.82,1309.72838429,792.344,1.0,0.1,128221.402452,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1300.37921622,397.464,1282.94,0.0025,500.0,1.0,0.0025,247569.727848,1300.37921622,141.18,1300.37921622,779.588,1.0,0.1,247569.727848,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1238.78635015,428.173,1295.64,0.000922947,476.101742629,0.472858,0.00439547,94751.8247527,1238.78635015,134.58,1238.78635015,834.27,1.0502,0.1,94751.8247527,2.25195,473.000623059,1,100,0.0600526,2.28783e-07,0.002,500,1.02467
1215.48809044,247.57,1215.49,0.01,500.0,1.0,0.01,61909.7851,1215.48809044,132.08,1215.48809044,611.321,1.0,0.1,61909.7851,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1240.16258384,288.459,1227.83,0.005,500.0,1.0,0.005,105881.346647,1240.16258384,134.61,1240.16258384,623.701,1.0,0.1,105881.346647,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1285.03104229,325.8,1246.89,0.00333333,500.0,1.0,0.00333333,151350.679354,1285.03104229,139.72,1285.03104229,716.578,1.0,0.1,151350.679354,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1294.51606901,329.565,1258.8,0.0025,500.0,1.0,0.0025,115470.570033,1294.51606901,140.41,1294.51606901,799.532,1.0,0.1,115470.570033,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1277.98513974,370.498,1282.27,0.000972983,476.4726043,0.494188,0.00457797,124671.204579,1277.98513974,138.73,1277.98513974,861.467,1.04938,0.1,124671.204579,2.3252,476.567511251,1,100,0.0508384,1.97069e-07,0.002,500,1.01582
1262.19563572,286.85,1262.2,0.01,500.0,1.0,0.01,83114.3083614,1262.19563572,137.28,1262.19563572,438.399,1.0,0.1,83114.3083614,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1245.09270483,308.794,1253.64,0.005,500.0,1.0,0.005,109371.524051,1245.09270483,135.41,1245.09270483,671.132,1.0,0.1,109371.524051,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1247.42488587,299.294,1251.57,0.00333333,500.0,1.0,0.00333333,78786.063497,1247.42488587,135.64,1247.42488587,775.952,1.0,0.1,78786.063497,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1293.65449496,311.732,1262.09,0.0025,500.0,1.0,0.0025,119846.984731,1293.65449496,140.47,1293.65449496,844.634,1.0,0.1,119846.984731,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1257.28800102,366.761,1281.61,0.000860647,474.019746453,0.432869,0.00407098,146760.080011,1257.28800102,136.58,1257.28800102,895.346,1.05481,0.1,146760.080011,2.04754,470.670989759,1,100,0.0631791,2.49752e-07,0.002,500,1.00592
1184.48724924,282.068,1184.49,0.01,500.0,1.0,0.01,80366.1760141,1184.48724924,128.75,1184.48724924,605.118,1.0,0.1,80366.1760141,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1310.34712539,336.659,1247.42,0.005,500.0,1.0,0.005,140602.024734,1310.34712539,141.89,1310.34712539,630.105,1.0,0.1,140602.024734,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1189.97321274,320.845,1228.27,0.00333333,500.0,1.0,0.00333333,80754.3072768,1189.97321274,129.35,1189.97321274,724.236,1.0,0.1,80754.3072768,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1215.32538662,309.2,1225.03,0.0025,500.0,1.0,0.0025,74209.3761324,1215.32538662,132.04,1215.32538662,788.528,1.0,0.1,74209.3761324,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1269.30954792,6543.54,1880.26,8.19917e-11,499.999403954,6.53982e-08,0.417498,106049.757323,1269.30954792,137.75,1269.30954792,1489.83,1.0,0.1,106049.757323,333.005,4.63178314483,1,100,272.711,0.000428657,0.002,500,1.59524
1280.94313907,316.932,1280.94,0.01,500.0,1.0,0.01,101460.439201,1280.94313907,139.01,1280.94313907,520.286,1.0,0.1,101460.439201,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1187.95200014,298.88,1234.45,0.005,500.0,1.0,0.005,74635.2508352,1187.95200014,129.3,1187.95200014,696.582,1.0,0.1,74635.2508352,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1185.90767729,289.946,1218.27,0.00333333,500.0,1.0,0.00333333,72703.1737829,1185.90767729,128.99,1185.90767729,779.102,1.0,0.1,72703.1737829,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1253.40102803,281.496,1227.05,0.0025,500.0,1.0,0.0025,64474.3020919,1253.40102803,136.27,1253.40102803,846.723,1.0,0.1,64474.3020919,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1319.02269545,305.037,1256.34,0.000644606,485.191679045,0.3199,0.00311818,117606.070236,1319.02269545,142.99,1319.02269545,876.437,1.03052,0.1,117606.070236,1.54747,484.900221139,1,100,0.0307384,1.24808e-07,0.002,500,0.992544
1256.43345359,347.953,1256.43,0.01,500.0,1.0,0.01,122293.898761,1256.43345359,136.59,1256.43345359,475.386,1.0,0.1,122293.898761,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1240.17948646,329.315,1248.31,0.005,500.0,1.0,0.005,96660.4980938,1240.17948646,134.62,1240.17948646,696.023,1.0,0.1,96660.4980938,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1219.56796915,313.857,1238.73,0.00333333,500.0,1.0,0.00333333,78859.0105262,1219.56796915,132.44,1219.56796915,787.789,1.0,0.1,78859.0105262,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1236.64877879,325.604,1238.21,0.0025,500.0,1.0,0.0025,129848.613824,1236.64877879,134.08,1236.64877879,757.34,1.0,0.1,129848.613824,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1270.65127191,345.148,1256.14,0.00108545,486.903263141,0.542697,0.00343625,115404.36229,1270.65127191,138.26,1270.65127191,820.292,1.0269,0.1,115404.36229,1.71803,487.095649517,1,100,0.0265421,1.0618e-07,0.002,500,0.999944
1238.84960979,311.483,1238.85,0.01,500.0,1.0,0.01,98001.843001,1238.84960979,134.45,1238.84960979,456.417,1.0,0.1,98001.843001,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1248.57483062,337.842,1243.71,0.005,500.0,1.0,0.005,132531.317881,1248.57483062,135.51,1248.57483062,690.449,1.0,0.1,132531.317881,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1226.14713117,357.441,1237.86,0.00333333,500.0,1.0,0.00333333,156375.826623,1226.14713117,133.38,1226.14713117,758.001,1.0,0.1,156375.826623,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1236.80948659,343.913,1237.6,0.0025,500.0,1.0,0.0025,90719.2067426,1236.80948659,134.51,1236.80948659,822.027,1.0,0.1,90719.2067426,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1196.15110757,1733.17,1716.56,6.54265e-05,264.144814424,0.185613,0.824614,58087.3207594,1196.15110757,130.17,1196.15110757,1205.17,1.8929,0.1,58087.3207594,2339.41,1.47041155618,1,100,10936.8,0.00135888,0.002,500,5.67395
1219.40797313,274.623,1219.41,0.01,500.0,1.0,0.01,76179.4409394,1219.40797313,132.7,1219.40797313,520.128,1.0,0.1,76179.4409394,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1232.55928495,272.28,1225.98,0.005,500.0,1.0,0.005,73503.9554286,1232.55928495,133.93,1232.55928495,731.518,1.0,0.1,73503.9554286,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1237.12174953,269.939,1229.7,0.00333333,500.0,1.0,0.00333333,70955.0896305,1237.12174953,134.58,1237.12174953,806.117,1.0,0.1,70955.0896305,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1283.14788656,301.199,1243.06,0.0025,500.0,1.0,0.0025,143574.822574,1283.14788656,139.26,1283.14788656,843.416,1.0,0.1,143574.822574,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1336.85110854,1269.15,1336.53,0.000485074,372.088533975,0.252653,0.0543966,180354.920767,1336.85110854,145.01,1336.85110854,902.624,1.34377,0.1,180354.920767,28.3328,195.753169179,1,100,1.68998,6.2294e-06,0.002,500,1.04171
1220.14878791,330.448,1220.15,0.01,500.0,1.0,0.01,110298.996218,1220.14878791,132.5,1220.14878791,386.303,1.0,0.1,110298.996218,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1265.89494671,333.637,1243.02,0.005,500.0,1.0,0.005,113520.292118,1265.89494671,137.59,1265.89494671,575.644,1.0,0.1,113520.292118,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1238.71791757,318.396,1241.59,0.00333333,500.0,1.0,0.00333333,82310.4299418,1238.71791757,134.65,1238.71791757,696.676,1.0,0.1,82310.4299418,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1240.24832837,323.986,1241.25,0.0025,500.0,1.0,0.0025,116908.522246,1240.24832837,134.83,1240.24832837,769.345,1.0,0.1,116908.522246,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1253.50010352,341.761,1255.7,0.000725072,485.693630591,0.358619,0.00395795,104995.045837,1253.50010352,136.27,1253.50010352,827.447,1.02946,0.1,104995.045837,1.95759,483.849604368,1,100,0.0327267,1.33782e-07,0.002,500,0.989196
1205.2462325,251.312,1205.25,0.01,500.0,1.0,0.01,63795.4518642,1205.2462325,131.19,1205.2462325,656.688,1.0,0.1,63795.4518642,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1254.18787348,303.607,1229.72,0.005,500.0,1.0,0.005,121211.853493,1254.18787348,136.49,1254.18787348,679.416,1.0,0.1,121211.853493,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1283.43914952,332.564,1247.62,0.00333333,500.0,1.0,0.00333333,146987.517444,1283.43914952,139.4,1283.43914952,747.808,1.0,0.1,146987.517444,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1212.3849283,319.702,1238.81,0.0025,500.0,1.0,0.0025,76877.4537822,1212.3849283,131.89,1212.3849283,805.961,1.0,0.1,76877.4537822,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1253.52212647,348.948,1256.35,0.000836462,481.977652061,0.417551,0.00380827,125760.448097,1253.52212647,136.14,1253.52212647,862.023,1.03739,0.1,125760.448097,1.90104,480.963226771,1,100,0.0395309,1.58639e-07,0.002,500,0.998375
1262.64582996,324.556,1262.65,0.01,500.0,1.0,0.01,106400.91621,1262.64582996,137.18,1262.64582996,442.206,1.0,0.1,106400.91621,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1249.46945914,355.247,1256.06,0.005,500.0,1.0,0.005,148461.151956,1249.46945914,135.62,1249.46945914,633.85,1.0,0.1,148461.151956,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1257.29644216,348.249,1256.47,0.00333333,500.0,1.0,0.00333333,112555.832891,1257.29644216,136.46,1257.29644216,739.938,1.0,0.1,112555.832891,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1268.89000217,327.93,1259.58,0.0025,500.0,1.0,0.0025,66874.4047689,1268.89000217,137.78,1268.89000217,812.245,1.0,0.1,66874.4047689,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1252.4927372,358.097,1270.45,0.000901483,484.121358604,0.453869,0.00418772,113499.399436,1252.4927372,136.08,1252.4927372,863.839,1.0328,0.1,113499.399436,2.10839,480.658564322,1,100,0.0408812,1.61279e-07,0.002,500,1.00694
1230.68464216,291.24,1230.68,0.01,500.0,1.0,0.01,85677.6107125,1230.68464216,133.69,1230.68464216,506.099,1.0,0.1,85677.6107125,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1215.94083389,284.103,1223.31,0.005,500.0,1.0,0.005,77272.4211638,1215.94083389,132.31,1215.94083389,672.787,1.0,0.1,77272.4211638,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1311.0118237,342.694,1252.55,0.00333333,500.0,1.0,0.00333333,187637.963519,1311.0118237,142.19,1311.0118237,753.03,1.0,0.1,187637.963519,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1254.57489989,331.829,1253.05,0.0025,500.0,1.0,0.0025,89010.7731345,1254.57489989,136.13,1254.57489989,820.459,1.0,0.1,89010.7731345,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1220.07810721,328.693,1262.09,0.000796313,479.389571232,0.391134,0.00389597,55454.8656753,1220.07810721,132.74,1220.07810721,866.941,1.04299,0.1,55454.8656753,1.91363,478.826281334,1,100,0.0427595,1.77234e-07,0.002,500,0.982364
1333.69450793,442.178,1333.69,0.01,500.0,1.0,0.01,197496.580824,1333.69450793,144.69,1333.69450793,460.791,1.0,0.1,197496.580824,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1176.58424875,393.614,1255.14,0.005,500.0,1.0,0.005,103031.501537,1176.58424875,128.21,1176.58424875,637.903,1.0,0.1,103031.501537,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1174.55638099,351.257,1228.28,0.00333333,500.0,1.0,0.00333333,56516.4225329,1174.55638099,127.87,1174.55638099,724.307,1.0,0.1,56516.4225329,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1223.38302324,332.97,1227.05,0.0025,500.0,1.0,0.0025,74053.5984114,1223.38302324,133.28,1223.38302324,790.603,1.0,0.1,74053.5984114,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1266.72312971,5915.58,1594.49,4.99205e-05,187.558400934,0.0337143,0.212347,88683.8114457,1266.72312971,137.77,1266.72312971,957.106,2.66584,0.1,88683.8114457,143.411,20.6487487222,1,100,42.4386,9.30443e-05,0.002,500,1.35072
1265.90373671,317.462,1265.9,0.01,500.0,1.0,0.01,101800.2132,1265.90373671,137.44,1265.90373671,563.337,1.0,0.1,101800.2132,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1249.84276032,326.234,1257.87,0.005,500.0,1.0,0.005,113077.34396,1249.84276032,136.1,1249.84276032,670.097,1.0,0.1,113077.34396,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1277.39853217,334.836,1264.38,0.00333333,500.0,1.0,0.00333333,124478.014012,1277.39853217,138.91,1277.39853217,779.631,1.0,0.1,124478.014012,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1296.71667741,349.356,1272.47,0.0025,500.0,1.0,0.0025,152595.786098,1296.71667741,140.66,1296.71667741,808.776,1.0,0.1,152595.786098,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1257.43199962,355.136,1280.32,0.000997068,486.819001882,0.504479,0.00424719,97634.2122495,1257.43199962,136.72,1257.43199962,860.005,1.02708,0.1,97634.2122495,2.14892,486.117106458,1,100,0.0293018,1.14461e-07,0.002,500,1.01192
1251.61158367,330.797,1251.61,0.01,500.0,1.0,0.01,110531.902501,1251.61158367,136.25,1251.61158367,435.974,1.0,0.1,110531.902501,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1236.47093648,296.785,1244.04,0.005,500.0,1.0,0.005,67294.0485659,1236.47093648,134.63,1236.47093648,667.298,1.0,0.1,67294.0485659,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1291.42263461,313.424,1259.83,0.00333333,500.0,1.0,0.00333333,118226.189127,1291.42263461,140.08,1291.42263461,788.926,1.0,0.1,118226.189127,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1239.57908438,339.766,1254.77,0.0025,500.0,1.0,0.0025,168437.824584,1239.57908438,134.69,1239.57908438,796.932,1.0,0.1,168437.824584,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1304.45533319,351.141,1278.7,0.000657409,482.930162698,0.328085,0.003786,115109.055208,1304.45533319,141.81,1304.45533319,862.018,1.03535,0.1,115109.055208,1.88943,481.496380866,1,100,0.0383616,1.54026e-07,0.002,500,0.998116
1219.5916209,314.554,1219.59,0.01,500.0,1.0,0.01,99943.575163,1219.5916209,132.79,1219.5916209,404.786,1.0,0.1,99943.575163,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1212.07469651,308.209,1215.83,0.005,500.0,1.0,0.005,91932.2407326,1212.07469651,131.81,1212.07469651,629.634,1.0,0.1,91932.2407326,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1274.4501607,323.553,1235.37,0.00333333,500.0,1.0,0.00333333,123013.526429,1274.4501607,138.69,1274.4501607,688.765,1.0,0.1,123013.526429,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1233.00174069,322.197,1234.78,0.0025,500.0,1.0,0.0025,102201.252024,1233.00174069,134.09,1233.00174069,761.404,1.0,0.1,102201.252024,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1306.30890094,424.633,1268.02,0.00119969,479.899184997,0.610226,0.00509594,135984.09012,1306.30890094,141.69,1306.30890094,739.353,1.04189,0.1,135984.09012,2.59208,477.939729804,1,100,0.0478651,1.85e-07,0.002,500,1.01731
1242.58820828,324.952,1242.59,0.01,500.0,1.0,0.01,106660.368563,1242.58820828,135.39,1242.58820828,468.638,1.0,0.1,106660.368563,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1216.49987532,340.149,1229.54,0.005,500.0,1.0,0.005,126736.446019,1216.49987532,132.42,1216.49987532,645.331,1.0,0.1,126736.446019,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1209.48682817,329.032,1222.86,0.00333333,500.0,1.0,0.00333333,94055.2503632,1209.48682817,131.5,1209.48682817,745.85,1.0,0.1,94055.2503632,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1216.01447006,332.49,1221.15,0.0025,500.0,1.0,0.0025,118562.74039,1216.01447006,132.46,1216.01447006,808.046,1.0,0.1,118562.74039,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1234.79304026,337.491,1233.61,0.000981663,486.002654861,0.490381,0.00327582,113213.404027,1234.79304026,134.07,1234.79304026,858.84,1.0288,0.1,113213.404027,1.63641,485.643217461,1,100,0.0295674,1.18487e-07,0.002,500,0.999082
1282.78708108,336.898,1282.79,0.01,500.0,1.0,0.01,114646.735269,1282.78708108,139.39,1282.78708108,408.583,1.0,0.1,114646.735269,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1239.78525275,314.675,1261.29,0.005,500.0,1.0,0.005,84460.7499479,1239.78525275,134.81,1239.78525275,643.131,1.0,0.1,84460.7499479,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1316.79178947,350.671,1279.79,0.00333333,500.0,1.0,0.00333333,170520.249522,1316.79178947,143.05,1316.79178947,765.388,1.0,0.1,170520.249522,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1267.25227916,345.448,1276.65,0.0025,500.0,1.0,0.0025,109402.741807,1267.25227916,137.92,1267.25227916,831.17,1.0,0.1,109402.741807,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1223.74836321,387.482,1284.63,0.00104212,473.835050701,0.533107,0.00905692,86239.6810653,1223.74836321,133.17,1223.74836321,875.322,1.05522,0.1,86239.6810653,4.63316,460.73811694,1,100,0.0893802,3.41545e-07,0.002,500,1.02312
1279.42853781,335.247,1279.43,0.01,500.0,1.0,0.01,113525.803241,1279.42853781,139.05,1279.42853781,528.275,1.0,0.1,113525.803241,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1298.82636684,343.229,1289.13,0.005,500.0,1.0,0.005,124276.675079,1298.82636684,141.21,1298.82636684,725.368,1.0,0.1,124276.675079,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1245.96358272,350.505,1274.74,0.00333333,500.0,1.0,0.00333333,133037.959737,1245.96358272,135.26,1245.96358272,814.432,1.0,0.1,133037.959737,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1260.36248391,366.334,1271.15,0.0025,500.0,1.0,0.0025,169782.706544,1260.36248391,136.88,1260.36248391,761.065,1.0,0.1,169782.706544,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1292.61913717,379.855,1283.28,0.00108906,490.839267291,0.54446,0.00331914,104163.270356,1292.61913717,140.43,1292.61913717,822.817,1.01866,0.1,104163.270356,1.65935,490.013396462,1,100,0.0204153,8.16829e-08,0.002,500,0.999869
1338.53604924,406.153,1338.54,0.01,500.0,1.0,0.01,166626.747895,1338.53604924,145.44,1338.53604924,458.773,1.0,0.1,166626.747895,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1251.30709332,379.146,1294.92,0.005,500.0,1.0,0.005,119937.940965,1251.30709332,136.03,1251.30709332,672.835,1.0,0.1,119937.940965,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1264.72295088,381.25,1284.86,0.00333333,500.0,1.0,0.00333333,149436.72538,1264.72295088,137.5,1264.72295088,776.924,1.0,0.1,149436.72538,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1297.04625789,362.776,1287.9,0.0025,500.0,1.0,0.0025,91171.4071037,1297.04625789,140.86,1297.04625789,848.021,1.0,0.1,91171.4071037,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1211.04975308,380.409,1285.77,0.000767474,483.268084196,0.3904,0.00392116,111757.6608,1211.04975308,131.82,1211.04975308,885.578,1.03462,0.1,111757.6608,1.99462,480.386840559,1,100,0.0423428,1.63639e-07,0.002,500,1.01736
1283.00526084,345.516,1283.01,0.01,500.0,1.0,0.01,120587.519165,1283.00526084,139.48,1283.00526084,504.993,1.0,0.1,120587.519165,1.0,100.0,2,100,,3.50449e-18,0.01,500,1.0
1260.62469352,302.085,1271.81,0.005,500.0,1.0,0.005,63513.2137093,1260.62469352,137.22,1260.62469352,721.677,1.0,0.1,63513.2137093,1.0,200.000000102,2,100,,2.1793e-19,0.005,500,1.0
1249.00648383,303.389,1264.21,0.00333333,500.0,1.0,0.00333333,94219.2808037,1249.00648383,135.94,1249.00648383,815.027,1.0,0.1,94219.2808037,1.0,299.999969474,2,100,,5.43914e-20,0.00333333,500,1.0
1349.56827472,317.8,1285.55,0.0025,500.0,1.0,0.0025,123625.834704,1349.56827472,146.46,1349.56827472,871.696,1.0,0.1,123625.834704,1.0,400.0,2,100,,5.4346e-20,0.0025,500,1.0
1300.89078288,376.925,1309.8,0.00095799,478.382804651,0.481559,0.00456013,168687.06897,1300.89078288,141.26,1300.89078288,789.429,1.04519,0.1,168687.06897,2.29227,477.120090728,1,100,0.0485656,1.92199e-07,0.002,500,1.00535
