EpLenMean,Step_size,meankl,optimgain,EpThisIter,TimeElapsed,ev_tdlam_before,entropy,DiscEpRewMean,entloss,EpisodesSoFar,EpRewMean,TimestepsSoFar,surrgain
101.25,1.0,0.009823742,0.010373913,100,7827.859351634979,,0.4189424,221.74513473510743,,40500,1002.2376733517085,4215178,0.010373913
105.21,1.0,0.009970428,0.015109906,100,7848.090615510941,,0.4189424,221.2433941745758,,40600,1041.83253352056,4225699,0.015109906
100.61,1.0,0.007845247,0.0072390796,100,7867.102102279663,,0.4189424,197.54696122169494,,40700,995.8355501316718,4235760,0.0072390796
107.35,1.0,0.009567378,0.012936157,100,7888.903498888016,,0.4189424,238.94113217353822,,40800,1063.2329542107843,4246495,0.012936157
107.69,1.0,0.009984033,0.007699098,100,7906.692897081375,,0.4189424,238.6386901473999,,40900,1066.6262091325707,4257264,0.007699098
100.49,1.0,0.009694023,0.012504549,100,7927.909299135208,,0.4189424,221.74411167144774,,41000,994.6317437691046,4267313,0.012504549
99.88,1.0,0.008099611,0.0132449325,100,7949.603620290756,,0.4189424,188.14560319900514,,41100,988.5276702617979,4277301,0.0132449325
101.83,1.0,0.009356513,0.008256992,100,7967.675272941589,,0.4189424,214.34146313667299,,41200,1008.0206562694938,4287484,0.008256992
100.2,1.0,0.004423585,0.0053623794,100,7986.079257726669,,0.4189424,190.34694309234618,,41300,991.724884580852,4297504,0.0053623794
104.09,1.0,0.0094556,0.0064733266,100,8004.4277102947235,,0.4189424,215.24138139724732,,41400,1030.6228502618524,4307913,0.0064733266
103.96,1.0,0.007470588,0.0009877344,100,8027.569573879242,,0.4189424,225.64168837547302,,41500,1029.327878263559,4318309,0.0009877344
102.49,1.0,0.010066415,0.00445748,100,8045.736529827118,,0.4189424,206.5422090148926,,41600,1014.624778948654,4328558,0.00445748
102.4,1.0,0.009955777,0.007497655,100,8066.654134273529,,0.4189424,228.84079754829406,,41700,1013.7234828070231,4338798,0.007497655
103.94,1.0,0.009252625,0.009651969,100,8086.479122638702,,0.4189424,214.6403945827484,,41800,1029.1200450769468,4349192,0.009651969
104.04,1.0,0.0037355858,0.0040680193,100,8110.064750909805,,0.4189424,226.94144454956054,,41900,1030.1235402110715,4359596,0.0040680193
108.74,1.0,0.008659999,0.004399623,100,8132.288122177124,,0.4189424,222.33937536239625,,42000,1077.1206081640778,4370470,0.004399623
104.6,1.0,0.010074677,0.004591191,100,8152.557307004929,,0.4189424,220.4407053756714,,42100,1035.7218573244252,4380930,0.004591191
104.34,1.0,0.0087253135,0.0033299231,100,8174.645045518875,,0.4189424,209.44225430488586,,42200,1033.1212788724686,4391364,0.0033299231
109.2,1.0,0.009563178,0.0064020636,100,8194.232194185257,,0.4189424,230.03846116065978,,42300,1081.7178025490498,4402284,0.0064020636
106.7,1.0,0.009701649,0.008018558,100,8208.15747141838,,0.4189424,227.03919721603393,,42400,1056.721116095977,4412954,0.008018558
107.57,1.0,0.009826696,0.0054295165,100,8228.935684919357,,0.4189424,218.7395967769623,,42500,1065.421746882816,4423711,0.0054295165
112.72,1.0,0.009706951,0.002067827,100,8245.870838880539,,0.4189424,257.73494272232057,,42600,1116.9185778111148,4434983,0.002067827
104.12,1.0,0.005157587,0.00515018,100,8268.6729221344,,0.4189424,207.24346046447755,,42700,1030.92237153081,4445395,0.00515018
107.48,1.0,0.010183701,0.01007779,100,8282.347330093384,,0.4189424,227.53764728546142,,42800,1064.5183310948014,4456143,0.01007779
109.74,1.0,0.0096643455,0.0044876235,100,8301.327191591263,,0.4189424,244.2381679916382,,42900,1087.119773702587,4467117,0.0044876235
111.06,1.0,0.010003587,0.011937024,100,8321.191851377487,,0.4189424,247.93695726394654,,43000,1100.3217663694372,4478223,0.011937024
110.66,1.0,0.0022334838,0.0022138697,100,8343.465640306473,,0.4189424,256.53789814949033,,43100,1096.3249931866312,4489289,0.0022138697
109.52,1.0,0.0066902074,0.005778374,100,8359.391849517822,,0.4189424,240.74157954216003,,43200,1084.9278571356597,4500241,0.005778374
109.23,1.0,0.009036361,0.004831435,100,8379.49305677414,,0.4189424,227.34016104698182,,43300,1082.0275271778185,4511164,0.004831435
112.96,1.0,0.006937043,0.005072973,100,8403.334043264389,,0.4189424,271.8364370822907,,43400,1119.3277714537414,4522460,0.005072973
113.82,1.0,0.0077001243,0.0058991183,100,8425.435550689697,,0.4189424,265.73717659950256,,43500,1127.9255176736474,4533842,0.0058991183
104.4,1.0,0.009907499,0.011194132,100,8443.600893735886,,0.4189424,223.44262752532958,,43600,1033.726960817844,4544282,0.011194132
115.71,1.0,0.007937311,0.008200951,100,8463.871134281158,,0.4189424,274.8359606742859,,43700,1146.8229314321725,4555853,0.008200951
112.66,1.0,0.009970759,0.009636401,100,8481.217611551285,,0.4189424,265.7372032737732,,43800,1116.3249464876756,4567119,0.009636401
110.06,1.0,0.005889392,0.0066854893,100,8505.905358791351,,0.4189424,246.4386049556732,,43900,1090.322860570556,4578125,0.0066854893
114.63,1.0,0.008999578,0.005069597,100,8526.271014928818,,0.4189424,264.4360044002533,,44000,1136.0237043019622,4589588,0.005069597
111.31,1.0,0.009368225,0.0062554628,100,8549.755093336105,,0.4189424,256.4369411087036,,44100,1102.822544526352,4600719,0.0062554628
113.33,1.0,0.007940342,0.003733573,100,8567.164769649506,,0.4189424,258.3361254692078,,44200,1123.021217391753,4612052,0.003733573
107.67,1.0,0.0038124314,0.004012676,100,8588.203253269196,,0.4189424,241.13876929283143,,44300,1066.4223966203629,4622819,0.004012676
110.25,1.0,0.009514134,0.00871896,100,8607.185283660889,,0.4189424,226.8389690208435,,44400,1092.221138573919,4633844,0.00871896
109.83,1.0,0.009900177,0.009020289,100,8626.493109941483,,0.4189424,252.53805316925047,,44500,1088.021401773727,4644827,0.009020289
108.95,1.0,0.009505186,0.005289249,100,8646.428129673004,,0.4189424,237.93910237312318,,44600,1079.2233045580642,4655722,0.005289249
107.76,1.0,0.009720358,0.005480661,100,8666.126455545425,,0.4189424,238.43932072639464,,44700,1067.325898267399,4666498,0.005480661
109.42,1.0,0.007697693,0.0028900683,100,8685.983637332916,,0.4189424,240.93942233085633,,44800,1083.9229307934665,4677440,0.0028900683
101.5,1.0,0.007511114,0.0041011544,100,8700.895907402039,,0.4189424,212.14214188575744,,44900,1004.7274203749357,4687590,0.0041011544
107.65,1.0,0.0081866775,0.0017521325,100,8720.327936887741,,0.4189424,240.63794258117676,,45000,1066.2207004683214,4698355,0.0017521325
108.68,1.0,0.009744423,0.00888753,100,8744.959422826767,,0.4189424,240.3384386062622,,45100,1076.5199768125547,4709223,0.00888753
108.75,1.0,0.009398122,0.0077343,100,8767.469982147217,,0.4189424,255.63847596168517,,45200,1077.2217145169116,4720098,0.0077343
108.93,1.0,0.0027947796,0.0025108142,100,8785.436401844025,,0.4189424,257.33706086158753,,45300,1079.0204580096013,4730991,0.0025108142
109.6,1.0,0.0065374738,0.002426336,100,8802.161040782928,,0.4189424,243.03753105163574,,45400,1085.7194057932443,4741951,0.002426336
110.91,1.0,0.009988566,0.010257109,100,8824.787553310394,,0.4189424,243.43580845832824,,45500,1098.817441182754,4753042,0.010257109
106.83,1.0,0.009792068,0.00764902,100,8846.947461605072,,0.4189424,249.63648860931397,,45600,1058.0184222767446,4763725,0.00764902
105.69,1.0,0.00992609,0.0056612073,100,8865.629925251007,,0.4189424,223.83898478507996,,45700,1046.6167261401542,4774294,0.0056612073
108.39,1.0,0.0020938625,0.004942865,100,8887.90679860115,,0.4189424,240.93709105491638,,45800,1073.6170820153518,4785133,0.004942865
109.82,1.0,0.0057082884,0.0053892555,100,8903.289234161377,,0.4189424,226.8381463432312,,45900,1087.9164556607711,4796115,0.0053892555
117.29,1.0,0.007357993,0.0010592199,100,8920.851334810257,,0.4189424,262.03037481307985,,46000,1162.609183412534,4807844,0.0010592199
110.4,1.0,0.008590769,0.0024611093,100,8943.644225358963,,0.4189424,242.63779160499573,,46100,1093.7179321283375,4818884,0.0024611093
114.49,1.0,0.009444192,0.005784352,100,8961.243427991867,,0.4189424,251.53416531562806,,46200,1134.611253526269,4830333,0.005784352
112.05,1.0,0.001957646,0.0024022008,100,8975.672511816025,,0.4189424,253.1340130519867,,46300,1110.2129091474526,4841538,0.0024022008
114.32,1.0,0.009865678,0.00721364,100,8994.697467565536,,0.4189424,273.03107239723204,,46400,1132.9101156093843,4852970,0.00721364
113.35,1.0,0.009778186,0.005227516,100,9017.46043920517,,0.4189424,251.83475794792176,,46500,1123.2110637916237,4864305,0.005227516
108.76,1.0,0.0055217114,0.0020813257,100,9035.407888889313,,0.4189424,230.6415741252899,,46600,1077.321216922401,4875181,0.0020813257
116.97,1.0,0.009794955,0.011001816,100,9054.050047636032,,0.4189424,284.4306824970245,,46700,1159.4102548766161,4886878,0.011001816
116.21,1.0,0.009555185,0.008027704,100,9074.917117834091,,0.4189424,268.93155849456787,,46800,1151.8133049424507,4898499,0.008027704
111.3,1.0,0.00972931,0.009967392,100,9096.317449569702,,0.4189424,270.83459659576414,,46900,1102.7218246537668,4909629,0.009967392
114.96,1.0,0.0073301103,0.0063018543,100,9112.824055194855,,0.4189424,267.7323050022125,,47000,1139.3138578931125,4921125,0.0063018543
116.73,1.0,0.009978426,0.01500298,100,9133.185948610306,,0.4189424,269.73220523834226,,47100,1157.0133794259652,4932798,0.01500298
113.9,1.0,0.0076204273,0.0022373132,100,9150.699814796448,,0.4189424,280.231679019928,,47200,1128.711234942884,4944188,0.0022373132
114.09,1.0,0.009119357,0.008406056,100,9173.0257666111,,0.4189424,264.2358217048645,,47300,1130.612821382121,4955597,0.008406056
112.79,1.0,0.008767387,0.008822146,100,9192.211396932602,,0.4189424,261.2338689613342,,47400,1117.618136007109,4966876,0.008822146
106.91,1.0,0.009902589,0.00708557,100,9211.209192991257,,0.4189424,241.53812944412232,,47500,1058.8165701280702,4977567,0.00708557
111.27,1.0,0.005319129,0.0037081079,100,9233.519271373749,,0.4189424,234.53673542976378,,47600,1102.4137819667617,4988694,0.0037081079
108.12,1.0,0.009590939,0.008036034,100,9256.772690057755,,0.4189424,238.53690259933472,,47700,1070.9146861591041,4999506,0.008036034
113.82,1.0,0.0046965852,0.004923546,100,9272.516259431839,,0.4189424,253.33347296714783,,47800,1127.9112097913303,5010888,0.004923546
115.92,1.0,0.009658372,0.008626876,100,9293.4293487072,,0.4189424,299.1301910495758,,47900,1148.9127892213698,5022480,0.008626876
116.02,1.0,0.010059423,0.0058827903,100,9319.533254146576,,0.4189424,279.83060373306273,,48000,1149.908306191676,5034082,0.0058827903
115.68,1.0,0.009369292,0.0038519641,100,9339.446280956268,,0.4189424,251.33423957824706,,48100,1146.510654469574,5045650,0.0038519641
115.58,1.0,0.010042695,0.010121161,100,9362.112271308899,,0.4189424,256.234514131546,,48200,1145.5156531538894,5057208,0.010121161
113.73,1.0,0.002738932,0.002271924,100,9382.41188621521,,0.4189424,249.33388234138488,,48300,1127.010753657465,5068581,0.002271924
109.47,1.0,0.0074444837,0.003731929,100,9403.734201669693,,0.4189424,232.23839115142823,,48400,1084.4136791538713,5079528,0.003731929
114.81,1.0,0.010005119,0.009795533,100,9420.844547271729,,0.4189424,292.2315474128723,,48500,1137.8096800644755,5091009,0.009795533
109.85,1.0,0.009647385,0.006632277,100,9443.416650772095,,0.4189424,238.23715450286866,,48600,1088.2156322591552,5101994,0.006632277
110.97,1.0,0.009245385,0.009000018,100,9469.086062908173,,0.4189424,257.0352213096619,,48700,1099.4119673782145,5113091,0.009000018
109.38,1.0,0.006138498,0.0062104417,100,9487.692797422409,,0.4189424,247.53746950149537,,48800,1083.5137677105,5124029,0.0062104417
108.52,1.0,0.006502319,0.0025786345,100,9503.782483577728,,0.4189424,219.24114988327025,,48900,1074.9165467220478,5134881,0.0025786345
113.46,1.0,0.009743781,0.009794985,100,9521.083166360855,,0.4189424,255.63374535560607,,49000,1124.3112833588723,5146227,0.009794985
109.86,1.0,0.009692849,0.008140924,100,9542.834060907364,,0.4189424,230.13776473999025,,49100,1088.3130766440597,5157213,0.008140924
111.05,1.0,0.008970483,0.006280815,100,9560.032106876373,,0.4189424,230.53831738471985,,49200,1100.2146892466437,5168318,0.006280815
114.57,1.0,0.00994118,0.0057396954,100,9581.258499622345,,0.4189424,266.6331250667572,,49300,1135.4090169516874,5179775,0.0057396954
113.18,1.0,0.009856359,0.0048466222,100,9600.296963691711,,0.4189424,250.9353908729553,,49400,1121.5141474677466,5191093,0.0048466222
113.98,1.0,0.008458644,0.0036150147,100,9621.781774759293,,0.4189424,262.532028169632,,49500,1129.5080746143256,5202491,0.0036150147
112.97,1.0,0.00989732,0.015443736,100,9638.069572687149,,0.4189424,264.7354026031494,,49600,1119.4096158678228,5213788,0.015443736
115.12,1.0,0.0075072744,0.0047967443,100,9657.59302520752,,0.4189424,277.4322975349426,,49700,1140.9131146265606,5225300,0.0047967443
112.65,1.0,0.0075460305,0.0028066814,100,9677.967807292938,,0.4189424,250.13369210243226,,49800,1116.2099598611685,5236565,0.0028066814
115.1,1.0,0.0054191956,0.0036024535,100,9695.516088724136,,0.4189424,275.1323667049408,,49900,1140.7097947222471,5248075,0.0036024535
113.05,1.0,0.009784696,0.006221668,100,9714.21885752678,,0.4189424,267.7337234306335,,50000,1120.2111645165683,5259380,0.006221668
