TimestepsSoFar,TimeElapsed,optimgain,EpThisIter,EpRewMean,entloss,Step_size,EpLenMean,EpisodesSoFar,meankl,ev_tdlam_before,entropy,DiscEpRewMean,surrgain
4202463,9601.0052652359,0.005298052,100,1150.7247675163046,,1.0,116.1,40600,0.007812945,,0.4189424,275.63344941139223,0.005298052
4214429,9615.38418340683,0.004427049,100,1186.3222806838419,,1.0,119.66,40700,0.009995911,,0.4189424,299.5322025203705,0.004427049
4226652,9629.960930347443,0.010996461,100,1212.0244269196726,,1.0,122.23,40800,0.010024643,,0.4189424,278.63405004501345,0.010996461
4237764,9644.28802537918,0.004353644,100,1100.928276567553,,1.0,111.12,40900,0.0066739037,,0.4189424,240.1378241252899,0.004353644
4249226,9657.232013702393,0.0048337453,100,1135.921667305683,,1.0,114.62,41000,0.009671276,,0.4189424,255.637094039917,0.0048337453
4260654,9670.574836492538,0.0041068224,100,1132.5253831838234,,1.0,114.28,41100,0.00989249,,0.4189424,256.43737408638003,0.0041068224
4272408,9682.167606830597,0.010088125,100,1165.122710248043,,1.0,117.54,41200,0.009483091,,0.4189424,267.4341099834442,0.010088125
4283893,9693.514175415039,0.002709375,100,1138.2251809071165,,1.0,114.85,41300,0.005336305,,0.4189424,238.6390767765045,0.002709375
4296106,9706.366180419922,0.0031641065,100,1211.0225355616537,,1.0,122.13,41400,0.007759379,,0.4189424,277.8328067588806,0.0031641065
4307859,9719.668378829956,0.008524215,100,1165.0299214508805,,1.0,117.53,41500,0.009093456,,0.4189424,287.13586236953734,0.008524215
4320100,9733.819746732712,0.008406044,100,1213.8214386828552,,1.0,122.41,41600,0.010070906,,0.4189424,304.73129999160767,0.008406044
4332262,9747.392509937286,0.0033590533,100,1205.9213209888642,,1.0,121.62,41700,0.009925025,,0.4189424,301.9292427158356,0.0033590533
4344312,9760.60658788681,0.005875361,100,1194.7259781556406,,1.0,120.5,41800,0.009854364,,0.4189424,287.8340438747406,0.005875361
4356211,9774.036542654037,0.011098148,100,1179.6244881670941,,1.0,118.99,41900,0.009446629,,0.4189424,278.83458174705504,0.011098148
4368285,9787.079401016235,0.0048792805,100,1197.1214149925038,,1.0,120.74,42000,0.009010335,,0.4189424,285.53121788978575,0.0048792805
4380907,9800.183488368988,0.0035700384,100,1251.9283931977704,,1.0,126.22,42100,0.0019436423,,0.4189424,324.73051641464235,0.0035700384
4393371,9813.541249036789,0.008610198,100,1236.1255170269108,,1.0,124.64,42200,0.010030357,,0.4189424,319.62924510002136,0.008610198
4405347,9827.175934314728,0.011477612,100,1187.3234896662987,,1.0,119.76,42300,0.010066101,,0.4189424,285.3308582305908,0.011477612
4417387,9840.271866083145,0.010842729,100,1193.7255251249414,,1.0,120.4,42400,0.009965451,,0.4189424,294.6350305843353,0.010842729
4429318,9853.160569190979,0.006029767,100,1182.8265443440678,,1.0,119.31,42500,0.009111981,,0.4189424,269.63639974594116,0.006029767
4441178,9865.90905380249,0.0025473754,100,1175.7295852232028,,1.0,118.6,42600,0.0024922376,,0.4189424,304.4338098812103,0.0025473754
4453457,9877.331003427505,0.016822947,100,1217.6288202542837,,1.0,122.79,42700,0.010163996,,0.4189424,287.63418085098266,0.016822947
4465143,9888.391742706299,0.0069253882,100,1158.3307027344606,,1.0,116.86,42800,0.009857117,,0.4189424,270.5368318843841,0.0069253882
4477252,9900.05540728569,0.0011397055,100,1200.6295261387718,,1.0,121.09,42900,0.0019358963,,0.4189424,301.5325599098206,0.0011397055
4488925,9911.347291469574,0.0052887965,100,1157.0322134678033,,1.0,116.73,43000,0.009708517,,0.4189424,300.13585064888,0.0052887965
4501060,9922.65175485611,0.015860775,100,1203.227884008988,,1.0,121.35,43100,0.009673609,,0.4189424,289.63476632118227,0.015860775
4513038,9933.959769964218,0.0061266487,100,1187.52603006545,,1.0,119.78,43200,0.010012799,,0.4189424,291.6325932502747,0.0061266487
4524793,9944.114997148514,0.0017557959,100,1165.2332071356939,,1.0,117.55,43300,0.0011538939,,0.4189424,313.83397259712217,0.0017557959
4536636,9955.230663776398,0.008794181,100,1174.0285015608138,,1.0,118.43,43400,0.010058375,,0.4189424,286.23484392166137,0.008794181
4548707,9965.93033528328,0.009557793,100,1196.8277409560396,,1.0,120.71,43500,0.010058227,,0.4189424,305.7323429870605,0.009557793
4561279,9976.082465648651,0.003027649,100,1246.9243020313756,,1.0,125.72,43600,0.009048297,,0.4189424,328.92954908370973,0.003027649
4573263,9987.027887821198,0.0014811957,100,1188.1298324040617,,1.0,119.84,43700,0.007532552,,0.4189424,274.7359329414368,0.0014811957
4585785,9998.226419448853,0.005056655,100,1241.9250908632253,,1.0,125.22,43800,0.006995524,,0.4189424,306.7323834037781,0.005056655
4597759,10007.63412451744,0.0031742353,100,1187.1261494998698,,1.0,119.74,43900,0.008929459,,0.4189424,279.03392721176147,0.0031742353
4610355,10018.76837182045,0.0043355254,100,1249.3251796040568,,1.0,125.96,44000,0.010094478,,0.4189424,305.3286992645264,0.0043355254
4622122,10029.21712732315,0.0046699396,100,1166.4244064031338,,1.0,117.67,44100,0.008986578,,0.4189424,276.2343747806549,0.0046699396
4634106,10040.572211503983,0.0046070754,100,1188.1274721119175,,1.0,119.84,44200,0.0100439405,,0.4189424,283.33612871170044,0.0046070754
4646023,10051.466784954071,0.008339251,100,1181.4266038362882,,1.0,119.17,44300,0.009410991,,0.4189424,263.83486303329465,0.008339251
4657944,10062.329560041428,0.01136644,100,1181.833674723389,,1.0,119.21,44400,0.009231812,,0.4189424,287.03582627296447,0.01136644
4669635,10072.592761993408,0.006429749,100,1158.829772352854,,1.0,116.91,44500,0.009141532,,0.4189424,276.0346406650543,0.006429749
4681597,10083.451498031616,0.012977148,100,1185.9280489891285,,1.0,119.62,44600,0.010125911,,0.4189424,279.23415523529053,0.012977148
4693304,10094.40900683403,0.0051867473,100,1160.4335371220611,,1.0,117.07,44700,0.009804655,,0.4189424,284.33636622428895,0.0051867473
4705393,10105.821904182434,0.013298824,100,1198.6286954193,,1.0,120.89,44800,0.009907171,,0.4189424,294.5347955513,0.013298824
4716921,10116.837259292603,0.005268121,100,1142.5285916049033,,1.0,115.28,44900,0.009487705,,0.4189424,258.7369580364227,0.005268121
4728842,10127.499012708664,0.004742576,100,1181.8258904538422,,1.0,119.21,45000,0.004851308,,0.4189424,285.6337025260925,0.004742576
4740411,10138.4778881073,0.009940422,100,1146.628708930244,,1.0,115.69,45100,0.009845408,,0.4189424,287.9361923694611,0.009940422
4752394,10148.608125209808,0.007708214,100,1188.0287843562978,,1.0,119.83,45200,0.010117392,,0.4189424,299.53604351997376,0.007708214
4764394,10159.5385556221,0.006673369,100,1189.72771498745,,1.0,120.0,45300,0.009423302,,0.4189424,282.8346582698822,0.006673369
4776582,10170.088739871979,0.008544995,100,1208.5267166768556,,1.0,121.88,45400,0.009995716,,0.4189424,314.9324562263489,0.008544995
4788850,10180.311725139618,0.0029637122,100,1216.5240450222884,,1.0,122.68,45500,0.010108756,,0.4189424,312.03044011116026,0.0029637122
4800657,10191.316674947739,0.011051326,100,1170.43010331941,,1.0,118.07,45600,0.009657771,,0.4189424,289.734936876297,0.011051326
4812815,10201.838324785233,0.009883035,100,1205.5236401697737,,1.0,121.58,45700,0.00929367,,0.4189424,306.63165704727174,0.009883035
4824941,10212.010351657867,0.008102473,100,1202.3282839503722,,1.0,121.26,45800,0.0096955085,,0.4189424,310.43304938316345,0.008102473
4837130,10222.807667016983,0.00464146,100,1208.6251245249855,,1.0,121.89,45900,0.006299601,,0.4189424,297.5309192276001,0.00464146
4849562,10233.380497455597,0.005930227,100,1232.9223281689974,,1.0,124.32,46000,0.010000428,,0.4189424,318.6312840270996,0.005930227
4862024,10242.718850135803,0.014467906,100,1235.923749375043,,1.0,124.62,46100,0.0098490575,,0.4189424,318.1315719604492,0.014467906
4874010,10252.411396741867,0.0054260767,100,1188.3256349651892,,1.0,119.86,46200,0.010109467,,0.4189424,294.03367193222044,0.0054260767
4885729,10261.889021396637,0.009130526,100,1161.6251942691833,,1.0,117.19,46300,0.010066739,,0.4189424,289.7326985168457,0.009130526
4897630,10270.947970867157,0.0077971607,100,1179.826055036237,,1.0,119.01,46400,0.009328958,,0.4189424,281.33394304275515,0.0077971607
4909210,10279.804590702057,0.009528236,100,1147.7232886827667,,1.0,115.8,46500,0.009667033,,0.4189424,258.63603363990785,0.009528236
4920902,10288.957612991333,0.0040566833,100,1158.921616653922,,1.0,116.92,46600,0.009869303,,0.4189424,287.7328032398224,0.0040566833
4931958,10298.641706705093,0.007211455,100,1095.3277959616257,,1.0,110.56,46700,0.009918733,,0.4189424,249.23945365905763,0.007211455
4943127,10309.49681019783,0.008878111,100,1106.6266780094834,,1.0,111.69,46800,0.010046481,,0.4189424,256.6365836906433,0.008878111
4954206,10319.807864665985,0.00674121,100,1097.6250402175629,,1.0,110.79,46900,0.010058107,,0.4189424,235.2399431037903,0.00674121
4965767,10330.694646596909,0.0032301904,100,1145.8203514536099,,1.0,115.61,47000,0.009588147,,0.4189424,289.1341482162476,0.0032301904
4977573,10342.363411188126,0.0056657502,100,1170.321591957828,,1.0,118.06,47100,0.008299676,,0.4189424,272.73310294151304,0.0056657502
4988925,10352.493386268616,0.001972823,100,1124.9211642866876,,1.0,113.52,47200,0.008161911,,0.4189424,265.43554576873777,0.001972823
5000939,10363.378053426743,0.0035501795,100,1191.1202888058951,,1.0,120.14,47300,0.009374635,,0.4189424,283.932597322464,0.0035501795
5012761,10373.87679362297,0.0049106004,100,1171.9253211869488,,1.0,118.22,47400,0.009381238,,0.4189424,282.534448890686,0.0049106004
5023941,10384.581047058105,0.004998144,100,1107.7272527229586,,1.0,111.8,47500,0.010124569,,0.4189424,248.03818632125854,0.004998144
5035666,10395.06097650528,0.009494314,100,1162.2230526844835,,1.0,117.25,47600,0.009887345,,0.4189424,272.03269094467163,0.009494314
5046891,10406.200471639633,0.004120659,100,1112.2284603102694,,1.0,112.25,47700,0.0095441975,,0.4189424,249.1375098705292,0.004120659
5058570,10417.279162883759,0.0058227186,100,1157.62598583546,,1.0,116.79,47800,0.009400951,,0.4189424,264.43444124221804,0.0058227186
5070383,10427.73180437088,0.0055311034,100,1171.0204294396626,,1.0,118.13,47900,0.0031973294,,0.4189424,304.43245922088624,0.0055311034
5082298,10438.577214956284,0.0063801245,100,1181.2225820705066,,1.0,119.15,48000,0.009476699,,0.4189424,294.5330651092529,0.0063801245
5094502,10449.167700767517,0.0024052039,100,1210.1196256822193,,1.0,122.04,48100,0.007172894,,0.4189424,306.7293757247925,0.0024052039
5106573,10460.414362192154,0.010180401,100,1196.8199895126422,,1.0,120.71,48200,0.0092649525,,0.4189424,286.63230268478395,0.010180401
5118646,10471.425273895264,0.008103736,100,1197.0224223212433,,1.0,120.73,48300,0.00725964,,0.4189424,270.7347234725952,0.008103736
5130682,10481.915438890457,0.008842552,100,1193.3255718081984,,1.0,120.36,48400,0.009249496,,0.4189424,279.8349873638153,0.008842552
5142835,10492.341838121414,0.0026826295,100,1205.018898120055,,1.0,121.53,48500,0.0077877385,,0.4189424,287.22932097435,0.0026826295
5155477,10501.915800333023,0.008442907,100,1253.9179816979945,,1.0,126.42,48600,0.009670353,,0.4189424,325.02796053886414,0.008442907
5168214,10511.575731515884,0.012031724,100,1263.4181258267033,,1.0,127.37,48700,0.0097251525,,0.4189424,332.026818857193,0.012031724
5180315,10521.111326217651,0.004810438,100,1199.8227404795232,,1.0,121.01,48800,0.01004732,,0.4189424,294.73272870063784,0.004810438
5192872,10531.245025396347,0.010459492,100,1245.4194270438054,,1.0,125.57,48900,0.009855523,,0.4189424,316.5289298152924,0.010459492
5205392,10541.66322350502,0.011799681,100,1241.7197804122447,,1.0,125.2,49000,0.009813895,,0.4189424,307.7298341369629,0.011799681
5217543,10551.2929251194,0.006127938,100,1204.8234940351765,,1.0,121.51,49100,0.0048393817,,0.4189424,298.9307211112976,0.006127938
5229935,10561.62193441391,0.0064161303,100,1228.922986311738,,1.0,123.92,49200,0.009986177,,0.4189424,300.43090168952943,0.0064161303
5242545,10571.209649801254,0.006215163,100,1250.7175370050452,,1.0,126.1,49300,0.009316234,,0.4189424,320.6271477985382,0.006215163
5254397,10580.442018032074,0.007240184,100,1174.92104933811,,1.0,118.52,49400,0.009640839,,0.4189424,275.13258880615234,0.007240184
5266813,10590.582126379013,0.010268369,100,1231.3163476666973,,1.0,124.16,49500,0.008462053,,0.4189424,298.93067200660704,0.010268369
5279215,10599.53511929512,0.0043024733,100,1229.921736954274,,1.0,124.02,49600,0.0055728187,,0.4189424,317.7302723789215,0.0043024733
5290981,10607.476606369019,0.006360316,100,1166.3230243441485,,1.0,117.66,49700,0.010065081,,0.4189424,275.83438908576966,0.006360316
5303417,10615.816128492355,0.0060046413,100,1233.3159282852218,,1.0,124.36,49800,0.008171482,,0.4189424,301.12840151786804,0.0060046413
5315746,10624.538074970245,0.0056832936,100,1222.6210581998018,,1.0,123.29,49900,0.009670511,,0.4189424,286.532602891922,0.0056832936
5327851,10633.086257219315,0.01452125,100,1200.2179849287613,,1.0,121.05,50000,0.009903743,,0.4189424,278.2323718166351,0.01452125
