EpisodesSoFar,Inner Iteration,ReturnStepMaxmin,Penalization,MeanD2-0,LearnableVariance,ESSRenyiHarmonic,StdIW,ReturnStepMax,MinBehavPdf,MeanIW,InitialReturnMax,MaxIW,TimestepsSoFar,MinTargetPdf,InitialBound,EpThisIter,MeanEntropy,StdWReturnMean,EmpiricalD2Harmonic,WReturnMean,Bound,EpLenMean,EmpiricalD2Arithmetic,InitialReturnStd,MinIW,Iteration,TimeElapsed,InitialReturnMean,DivergenceHarmonic,Weights,ESSRenyiArithmetic,EpRewMean,ReturnMeanIW,InitialReturnMin,VarianceInitializer
43800,1,10.0,True,1.0,,100.0,63705.387,10.0,-243.88426,8120.0474,4999.6978,638522.94,17756941,-243.88426,-25270028.0,100,0.4189424,,1.0,23826794.0,-2642806700000000.0,485.52,1.0,533.4329,0.07732616,438,8546.22787976265,4852.0347,3.3529044e+18,[-0.223  2.019 -3.538 -3.424],100.0,4852.0348428930165,169999140000.0,,-1
43900,1,10.0,True,1.0,,100.0,100814.47,10.0,-243.66306,10505.782,4999.6997,1013405.4,17805878,-243.66306,-25867556.0,100,0.4189424,,1.0,24424322.0,-3.066016e+17,489.37,1.0,698.3757,0.11965916,439,8559.861087560654,4892.504,4.513294e+22,[-0.164  2.013 -3.544 -3.442],100.0,4892.503732124241,262375500000.0,9.98027,-1
44000,1,10.0,True,1.0,,100.0,225289.36,10.0,-252.35092,28633.88,4999.6494,2233498.2,17853703,-252.35092,-24649190.0,100,0.4189424,,1.0,23205986.0,-502418700000000.0,478.25,1.0,603.29895,0.06646634,440,8573.208849906921,4779.3325,1.209372e+17,[-0.217  1.986 -3.544 -3.459],100.0,4779.332337294182,540401830000.0,9.980112,-1
44100,1,10.0,True,1.0,,100.0,17999.398,10.0,-247.6235,2827.5847,4999.658,145977.06,17901672,-247.6235,-25400952.0,100,0.4189424,,1.0,23957742.0,-1.2985646e+18,479.69,1.0,978.80725,0.013097589,441,8584.605697154999,4795.798,8.096309e+23,[-0.161  1.983 -3.546 -3.433],100.0,4795.797938894491,69082710000.0,,-1
44200,1,10.0,True,1.0,,100.0,18928.416,10.0,-244.81985,4112.141,4999.6553,135411.1,17948230,-244.81985,-24089966.0,100,0.4189424,,1.0,22646760.0,-99654680000000.0,465.58,1.0,1002.2487,0.081680186,442,8594.747114896774,4652.124,4761301400000000.0,[-0.223  1.989 -3.546 -3.427],100.0,4652.124248601594,72344460000.0,,-1
44300,1,10.0,True,1.0,,100.0,118987.25,10.0,-248.66632,16643.629,4999.666,1137560.9,17997626,-248.66632,-26082818.0,100,0.4189424,,1.0,24639602.0,-5.329717e+16,493.96,1.0,499.72144,0.039617468,443,8610.26697587967,4938.6113,1.3638272e+21,[-0.169  1.973 -3.544 -3.454],100.0,4938.611191853019,383305120000.0,,-1
44400,1,10.0,True,1.0,,100.0,204343250000.0,10.0,-244.58472,20537438000.0,4999.6704,2053727500000.0,18046130,-244.58472,-25687998.0,100,0.4189424,,1.0,24244782.0,-4.2422323e+22,485.04,1.0,852.27734,0.025954826,444,8620.743489265442,4849.5776,8.640407e+32,[-0.107  1.964 -3.545 -3.461],100.0,4849.577996659468,5.1331996e+17,,-1
44500,1,10.0,True,1.0,,100.0,24814.617,10.0,-255.25217,3443.9385,4999.6816,243839.7,18094652,-255.25217,-25688146.0,100,0.4189424,,1.0,24244924.0,-8341679000000.0,485.22,1.0,842.1891,0.19703792,445,8636.244770288467,4851.3545,32722741000000.0,[-0.009  1.902 -3.543 -3.505],100.0,4851.354684011817,86073320000.0,,-1
44600,1,10.0,True,1.0,,100.0,18617.188,10.0,-243.35472,2509.7952,4999.678,186479.75,18143655,-243.35472,-25937772.0,100,0.4189424,,1.0,24494550.0,-754198400000000.0,490.03,1.0,699.2239,0.0049225218,446,8649.210439682007,4899.5547,2.7305619e+17,[-0.042  1.976 -3.564 -3.413],100.0,4899.554744729537,62727230000.0,,-1
44700,1,10.0,True,1.0,,100.0,1156.6866,10.0,-251.3416,465.18085,4999.6504,8370.26,18193156,-251.3416,-26187534.0,100,0.4189424,,1.0,24744328.0,-11073752000000.0,495.01,1.0,497.43677,0.018373862,447,8663.915775060654,4949.433,58754330000000.0,[-0.031  2.052 -3.565 -3.315],100.0,4949.432767583072,11626317000.0,,-1
44800,1,10.0,True,1.0,,100.0,4391.5415,10.0,-249.78833,1137.7878,4999.6533,39035.824,18242657,-249.78833,-26187460.0,100,0.4189424,,1.0,24744252.0,-24863420000000.0,495.01,1.0,497.43597,0.015669065,448,8681.357131242752,4949.4253,296134770000000.0,[-0.027  1.959 -3.56  -3.398],100.0,4949.425287301017,28437148000.0,,-1
44900,1,10.0,True,1.0,,100.0,994.43195,10.0,-255.34143,329.37915,4999.6514,8062.6304,18292173,-255.34143,-26187598.0,100,0.4189424,,1.0,24744390.0,-2046622800000.0,495.16,1.0,482.52377,0.094976485,449,8701.737749099731,4950.915,1994973200000.0,[-0.019  2.043 -3.547 -3.307],100.0,4950.915208225738,8232448000.0,149.86469,-1
45000,1,10.0,True,1.0,,100.0,1138.462,10.0,-249.24686,342.62634,4999.678,9548.058,18341674,-249.24686,-26187120.0,100,0.4189424,,1.0,24743898.0,-331705200000.0,495.01,1.0,497.43237,0.0977733,450,8713.510932207108,4949.39,50134780000.0,[ 0.036  1.975 -3.517 -3.39 ],100.0,4949.389966160839,8563427300.0,,-1
45100,1,10.0,True,1.0,,100.0,64395.793,10.0,-256.3743,9149.175,4999.6367,637374.25,18390677,-256.3743,-25937168.0,100,0.4189424,,1.0,24493970.0,-35832690000000.0,490.03,1.0,699.2155,0.022881998,451,8727.940215826035,4899.4966,608647470000000.0,[ 0.041  2.012 -3.503 -3.272],100.0,4899.496608741236,228662950000.0,,-1
45200,1,10.0,True,1.0,,100.0,16030.5625,10.0,-252.29797,2552.014,4999.668,157333.88,18439702,-252.29797,-25937692.0,100,0.4189424,,1.0,24494476.0,-1213551600000.0,490.25,1.0,684.022,0.008105223,452,8739.982146501541,4901.6924,634715700000.0,[ 0.06   1.937 -3.503 -3.37 ],100.0,4901.6925749365,63780500000.0,,-1
45300,1,10.0,True,1.0,,100.0,41.685886,10.0,-248.85477,19.262096,4999.607,250.06691,18488705,-248.85477,-25936832.0,100,0.4189424,,1.0,24493654.0,-10342405000.0,490.03,1.0,699.2112,0.052012652,453,8749.190901517868,4899.4653,46694964.0,[ 0.078  1.888 -3.504 -3.484],100.0,4899.465296504042,480833700.0,,-1
45400,1,10.0,True,1.0,,100.0,8981.935,10.0,-254.0286,1659.5255,4999.626,84673.47,18537707,-254.0286,-25937304.0,100,0.4189424,,1.0,24494114.0,-8233740000000.0,490.02,1.0,699.91595,0.0042172717,454,8759.39705657959,4899.411,32223980000000.0,[-0.014  1.95  -3.455 -3.453],100.0,4899.411392496136,41475190000.0,,-1
45500,1,10.0,True,1.0,,100.0,12247.492,10.0,-267.4093,2136.3257,4999.634,119350.44,18587707,-267.4093,-26437136.0,100,0.4189424,,1.0,24993938.0,-219522240000000.0,500.0,1.0,0.156753,0.037455305,455,8771.242612838745,4999.394,2.3126728e+16,[ 0.006  2.053 -3.459 -3.387],100.0,4999.393791029305,53392855000.0,4998.8213,-1
45600,1,10.0,True,1.0,,100.0,1550390.8,10.0,-247.79187,156098.23,4999.6514,15582289.0,18636709,-247.79187,-25937068.0,100,0.4189424,,1.0,24493860.0,-576771360000000.0,490.02,1.0,699.91223,0.31087464,456,8782.102365732193,4899.3857,1.5757105e+17,[ 0.005  2.14  -3.458 -3.296],100.0,4899.386000118067,3900098000000.0,,-1
45700,1,10.0,True,1.0,,100.0,1633.4769,10.0,-253.91772,274.30606,4999.699,16347.214,18685712,-253.91772,-25937688.0,100,0.4189424,,1.0,24494452.0,-9032459000000.0,490.03,1.0,699.2224,0.16601878,457,8794.619708538055,4899.545,39110937000000.0,[-0.043  2.035 -3.46  -3.344],100.0,4899.544961036824,6855401500.0,,-1
45800,1,10.0,True,1.0,,100.0,17.574348,10.0,-240.13507,5.697229,4999.668,170.94766,18735231,-240.13507,-26188004.0,100,0.4189424,,1.0,24744786.0,-28291308000.0,495.19,1.0,479.5428,0.057173554,458,8808.294293165207,4951.245,380445100.0,[-0.118  2.119 -3.454 -3.289],100.0,4951.245013591745,141999230.0,179.85445,-1
45900,1,10.0,True,1.0,,100.0,48.158546,10.0,-249.72562,16.625595,4999.6426,373.5322,18783667,-249.72562,-25604964.0,100,0.4189424,,1.0,24161762.0,-2282396000000.0,484.36,1.0,843.3916,0.011844607,459,8823.408076524734,4842.5664,2500301200000.0,[-0.175  2.101 -3.453 -3.306],100.0,4842.566830162219,407315170.0,9.980618,-1
46000,1,10.0,True,1.0,,100.0,364462.03,10.0,-255.15901,54418.535,4999.6772,2869181.5,18832600,-255.15901,-25651456.0,100,0.4189424,,1.0,24208234.0,-3.6395845e+17,489.33,1.0,532.5233,0.1588471,460,8840.92096400261,4891.283,6.359969e+22,[-0.223  2.12  -3.454 -3.27 ],100.0,4891.283317038242,824670900000.0,9.982256,-1
46100,1,10.0,True,1.0,,100.0,54475.88,10.0,-258.6274,6232.976,4999.6606,547860.3,18880606,-258.6274,-25438002.0,100,0.4189424,,1.0,23994790.0,-4838265000000.0,480.06,1.0,978.7121,0.047601487,461,8851.76208281517,4799.678,10527170000000.0,[-0.161  2.123 -3.455 -3.277],100.0,4799.678435826939,155781790000.0,,-1
46200,1,10.0,True,1.0,,100.0,12051.853,10.0,-264.8731,2412.0344,4999.6953,112922.88,18929608,-264.8731,-25937614.0,100,0.4189424,,1.0,24494380.0,-137814025000000.0,490.02,1.0,699.9197,0.0020195208,462,8867.531902313232,4899.438,9110743000000000.0,[-0.171  2.201 -3.459 -3.18 ],100.0,4899.438048330048,60284813000.0,,-1
46300,1,10.0,True,1.0,,100.0,9.001588,10.0,-251.52617,5.3233037,4999.6167,51.842575,18978426,-251.52617,-25777986.0,100,0.4189424,,1.0,24334796.0,-22967095000.0,488.18,1.0,715.2947,0.067719385,463,8879.855828523636,4880.8965,250384880.0,[-0.151  2.28  -3.456 -3.085],100.0,4880.896235928052,131263320.0,,-1
46400,1,10.0,True,1.0,,100.0,987.2655,10.0,-264.13937,119.730606,4999.633,9893.929,19027426,-264.13937,-25934404.0,100,0.4189424,,1.0,24491204.0,-2351620200000000.0,490.0,1.0,699.8806,0.047102936,464,8891.122487068176,4899.119,2.6552301e+18,[-0.191  2.235 -3.465 -3.097],100.0,4899.1195773046975,2992094000.0,,-1
46500,1,10.0,True,1.0,,100.0,10228.845,10.0,-242.13675,1632.4698,4999.6357,97884.805,19076661,-242.13675,-25709004.0,100,0.4189424,,1.0,24265804.0,-11173665000000.0,492.35,1.0,218.87027,0.016750537,465,8902.485939264297,4921.168,59603027000000.0,[-0.252  2.231 -3.459 -3.112],100.0,4921.168409378184,31995394000.0,3859.4683,-1
46600,1,10.0,True,1.0,,100.0,1073858.0,10.0,-245.02954,160417.0,4999.6973,9441334.0,19125106,-245.02954,-25613938.0,100,0.4189424,,1.0,24170702.0,-8.126616e+19,484.45,1.0,843.69055,0.010412396,466,8913.901195526123,4843.438,3.170779e+27,[-0.198  2.214 -3.461 -3.139],100.0,4843.43779382884,4007121400000.0,9.980375,-1
46700,1,10.0,True,1.0,,100.0,2279.1133,10.0,-240.79564,579.7665,4999.676,20896.285,19174608,-240.79564,-26187494.0,100,0.4189424,,1.0,24744272.0,-2899816700000.0,495.02,1.0,496.4433,0.028220166,467,8926.596895456314,4949.5273,3997090000000.0,[-0.132  2.125 -3.456 -3.197],100.0,4949.527074664762,14489845000.0,9.97924,-1
46800,1,10.0,True,1.0,,100.0,20550.482,10.0,-243.17908,3185.325,4999.6265,200442.45,19223628,-243.17908,-25937236.0,100,0.4189424,,1.0,24494042.0,-5573262700000.0,490.2,1.0,687.41235,0.22283755,468,8939.940305233002,4901.174,14490875000000.0,[-0.157  2.204 -3.413 -3.114],100.0,4901.174009678407,79602780000.0,9.980215,-1
46900,1,10.0,True,1.0,,100.0,4307842.0,10.0,-250.92787,614301.2,4999.657,32994754.0,19273129,-250.92787,-26186472.0,100,0.4189424,,1.0,24743258.0,-2.3905292e+19,495.01,1.0,497.426,0.105017155,469,8952.981086015701,4949.3257,2.743771e+26,[-0.172  2.279 -3.366 -3.027],100.0,4949.325678941757,15352707000000.0,,-1
47000,1,10.0,True,1.0,,100.0,2368219.2,10.0,-251.33746,243186.0,4999.683,23804426.0,19322631,-251.33746,-26186572.0,100,0.4189424,,1.0,24743344.0,-7732987000000000.0,495.02,1.0,496.43372,0.039450977,470,8964.679111480713,4949.434,2.8665735e+19,[-0.102  2.206 -3.37  -3.1  ],100.0,4949.434015063712,6075827000000.0,9.981779,-1
47100,1,10.0,True,1.0,,100.0,23675.787,10.0,-250.39,4277.792,4999.609,231858.33,19372133,-250.39,-26185818.0,100,0.4189424,,1.0,24742632.0,-1.8440214e+16,495.02,1.0,496.42657,0.10831108,471,8977.316324472427,4949.3633,1.6326909e+20,[-0.098  2.273 -3.349 -2.997],100.0,4949.362941545851,106910500000.0,9.981673,-1
47200,1,10.0,True,1.0,,100.0,1167838.4,10.0,-261.63834,139466.73,4999.579,11614457.0,19421001,-261.63834,-25662850.0,100,0.4189424,,1.0,24219682.0,-1.673894e+17,488.68,1.0,593.3343,0.088698186,472,8991.509051799774,4885.451,1.3453188e+22,[-0.124  2.366 -3.337 -2.919],100.0,4885.451554549448,3484672300000.0,539.5928,-1
47300,1,10.0,True,1.0,,100.0,92279.75,10.0,-257.9247,10704.815,4999.4443,927006.2,19464278,-257.9247,-21996472.0,100,0.4189424,,1.0,20553386.0,-241369200000000.0,432.77,1.0,1362.0135,0.024933105,473,9004.17868900299,4324.154,2.7914844e+16,[-0.051  2.43  -3.339 -2.84 ],100.0,4324.15376640789,267401380000.0,259.75543,-1
47400,1,10.0,True,1.0,,100.0,29.057756,10.0,-245.71382,9.401427,4999.3403,226.91853,19501340,-245.71382,-18526788.0,100,0.4189424,,1.0,17083766.0,-289180300000.0,370.62,1.0,1839.7709,0.010953468,474,9013.638841629028,3701.2175,40102056000.0,[-0.125  2.494 -3.381 -2.773],100.0,3701.2174394042067,213394800.0,,-1
47500,1,10.0,True,1.0,,100.0,26415.115,10.0,-249.61246,4012.3435,4999.3584,218750.0,19539849,-249.61246,-19108996.0,100,0.4189424,,1.0,17665962.0,-1058569700000.0,385.09,1.0,1695.4976,0.016574597,475,9026.264981985092,3845.9397,458327200000.0,[-0.219  2.503 -3.452 -2.732],100.0,3845.9396950963437,81657010000.0,9.981815,-1
47600,1,10.0,True,1.0,,100.0,6749.1353,10.0,-244.36702,1238.7198,4999.5137,60465.406,19585692,-244.36702,-23985040.0,100,0.4189424,,1.0,22541912.0,-2.7302995e+17,458.43,1.0,1242.4584,0.06415946,476,9038.369323730469,4582.381,3.5795693e+22,[-0.207  2.494 -3.525 -2.832],100.0,4582.380418776265,30952223000.0,,-1
47700,1,10.0,True,1.0,,100.0,10589362.0,10.0,-255.94838,2106815.5,4999.4824,75687256.0,19628468,-255.94838,-22050666.0,100,0.4189424,,1.0,20607558.0,-1.2613686e+21,427.76,1.0,1528.722,0.23806508,477,9054.154178142548,4274.408,7.6402064e+29,[-0.139  2.546 -3.607 -2.792],100.0,4274.408389694403,47291890000000.0,,-1
47800,1,10.0,True,1.0,,100.0,69476.195,10.0,-259.42654,12149.527,4999.5127,680347.44,19676532,-259.42654,-25420194.0,100,0.4189424,,1.0,23977064.0,-7.292594e+16,480.64,1.0,942.117,0.02822533,478,9068.057699203491,4805.1514,2.5537068e+21,[-0.17   2.458 -3.629 -2.872],100.0,4805.151259402457,303606700000.0,,-1
47900,1,10.0,True,1.0,,100.0,27.519905,10.0,-244.128,13.05904,4999.423,192.65381,19717855,-244.128,-21401772.0,100,0.4189424,,1.0,19958700.0,-15447982000.0,413.23,1.0,1705.556,0.122097455,479,9082.272051811218,4129.138,110259860.0,[-0.177  2.521 -3.646 -2.766],100.0,4129.1378556849695,295359600.0,9.980588,-1
48000,1,10.0,True,1.0,,100.0,4924248.0,10.0,-249.48058,825471.06,4999.508,42925720.0,19764119,-249.48058,-24207388.0,100,0.4189424,,1.0,22764262.0,-1.0223925e+20,462.64,1.0,1173.9485,0.010057911,480,9102.662389039993,4624.511,5.0193496e+27,[-0.216  2.486 -3.647 -2.799],100.0,4624.5115553777505,20627761000000.0,9.979593,-1
48100,1,10.0,True,1.0,,100.0,22502.4,10.0,-243.20444,6602.1294,4999.588,153258.36,19811494,-243.20444,-25029700.0,100,0.4189424,,1.0,23586528.0,-2.3586959e+17,473.75,1.0,1077.5732,0.15188783,481,9114.35510635376,4735.543,2.6713313e+22,[-0.26   2.415 -3.659 -2.892],100.0,4735.542895507319,164565220000.0,,-1
48200,1,10.0,True,1.0,,100.0,145.57957,10.0,-251.1662,30.018833,4999.518,1419.3654,19859170,-251.1662,-25101632.0,100,0.4189424,,1.0,23658500.0,-28832635000.0,476.76,1.0,972.86365,0.19995767,482,9125.587683916092,4765.715,379947650.0,[-0.261  2.496 -3.652 -2.797],100.0,4765.714725777347,703425400.0,,-1
48300,1,10.0,True,1.0,,100.0,64909430.0,10.0,-247.13954,7480919.5,4999.6504,650792400.0,19907381,-247.13954,-25182768.0,100,0.4189424,,1.0,23739558.0,-2.897071e+22,482.11,1.0,724.2078,0.06445679,483,9137.963695526123,4818.2026,4.0297765e+32,[-0.297  2.482 -3.672 -2.841],100.0,4818.203087341159,175524290000000.0,,-1
48400,1,10.0,True,1.0,,100.0,422244.94,10.0,-252.94623,72363.46,4999.623,3614609.8,19956882,-252.94623,-26186338.0,100,0.4189424,,1.0,24743144.0,-1.5636949e+17,495.01,1.0,497.42484,0.035754282,484,9151.158400297165,4949.3145,1.1739949e+22,[-0.226  2.428 -3.699 -2.923],100.0,4949.314593122243,1808506400000.0,,-1
48500,1,10.0,True,1.0,,100.0,140480430.0,10.0,-241.31265,14316718.0,4999.5557,1412035800.0,20003890,-241.31265,-24744216.0,100,0.4189424,,1.0,23301062.0,-1.1207415e+19,470.08,1.0,1103.8832,0.076004304,485,9166.950454711914,4699.2026,6.030855e+25,[-0.195  2.525 -3.685 -2.853],100.0,4699.202509213228,357709170000000.0,,-1
48600,1,10.0,True,1.0,,100.0,580321.1,10.0,-255.1189,71959.27,4999.6045,5802100.0,20052604,-255.1189,-25720286.0,100,0.4189424,,1.0,24277104.0,-1.1274562e+16,487.14,1.0,745.7678,0.064180024,486,9179.83556008339,4870.4146,6.1015392e+19,[-0.182  2.435 -3.687 -2.94 ],100.0,4870.4143450828215,1798226800000.0,9.981908,-1
48700,1,10.0,True,1.0,,100.0,16.466627,10.0,-240.27792,8.704825,4999.6465,98.48204,20102117,-240.27792,-26187578.0,100,0.4189424,,1.0,24744370.0,-6556283000000.0,495.13,1.0,485.50363,0.05513113,487,9191.387806415558,4950.622,20637196000000.0,[-0.175  2.356 -3.681 -3.035],100.0,4950.621849176686,217210700.0,119.922455,-1
48800,1,10.0,True,1.0,,100.0,29617840.0,10.0,-256.78625,2978903.2,4999.67,297672700.0,20151582,-256.78625,-26149932.0,100,0.4189424,,1.0,24706712.0,-1.6345888e+17,494.65,1.0,497.34967,0.0980871,488,9207.301448822021,4945.64,1.2816729e+22,[-0.231  2.333 -3.693 -3.047],100.0,4945.640112465619,74455270000000.0,9.980156,-1
48900,1,10.0,True,1.0,,100.0,6081.821,10.0,-235.92226,1122.3152,4999.663,54389.734,20201582,-235.92226,-26437128.0,100,0.4189424,,1.0,24993912.0,-24476431000000.0,500.0,1.0,0.12739904,0.11829036,489,9219.918617725372,4999.391,286984500000000.0,[-0.174  2.416 -3.656 -3.113],100.0,4999.391203590134,28050588000.0,4998.9844,-1
49000,1,10.0,True,1.0,,100.0,12327434.0,10.0,-241.09164,1247097.5,4999.6323,123903030.0,20250584,-241.09164,-25936818.0,100,0.4189424,,1.0,24493618.0,-4.0203786e+21,490.02,1.0,699.9089,0.12818372,490,9231.664600133896,4899.362,7.7607356e+30,[-0.231  2.514 -3.625 -3.071],100.0,4899.361857647788,31167363000000.0,,-1
49100,1,10.0,True,1.0,,100.0,2169.676,10.0,-246.03262,669.9799,4999.643,12887.192,20299586,-246.03262,-25937010.0,100,0.4189424,,1.0,24493806.0,-369035700000000.0,490.02,1.0,699.9115,0.10129033,491,9244.493414878845,4899.381,6.538268e+16,[-0.16   2.445 -3.624 -3.148],100.0,4899.380574301788,16744978000.0,,-1
49200,1,10.0,True,1.0,,100.0,29916.922,10.0,-251.59438,7014.5093,4999.6377,224224.73,20349088,-251.59438,-26186344.0,100,0.4189424,,1.0,24743142.0,-8596003000000000.0,495.02,1.0,496.43176,0.021052241,492,9254.858873605728,4949.4136,3.5476635e+19,[-0.2    2.525 -3.618 -3.06 ],100.0,4949.413656265869,175309900000.0,9.980386,-1
49300,1,10.0,True,1.0,,100.0,3.8197773,10.0,-246.71625,2.7644818,4999.611,21.477076,20399088,-246.71625,-26436806.0,100,0.4189424,,1.0,24993620.0,-27291460000.0,500.0,1.0,0.14697784,0.017344074,493,9266.431661128998,4999.362,355818200.0,[-0.137  2.454 -3.611 -3.141],100.0,4999.361914454174,69092696.0,4998.825,-1
49400,1,10.0,True,1.0,,100.0,67.7516,10.0,-252.40234,10.5839815,4999.6484,683.03784,20447096,-252.40234,-25437430.0,100,0.4189424,,1.0,23994222.0,-631522300000.0,480.08,1.0,977.7222,0.2060659,494,9278.35134267807,4799.821,191327910000.0,[-0.199  2.449 -3.615 -3.133],100.0,4799.821094894083,263546220.0,9.979172,-1
49500,1,10.0,True,1.0,,100.0,7286.92,10.0,-248.83707,1107.974,4999.6357,62314.383,20495428,-248.83707,-25522800.0,100,0.4189424,,1.0,24079600.0,-631195100000.0,483.32,1.0,855.61536,0.13264073,495,9290.103689908981,4831.9277,175650300000.0,[-0.249  2.455 -3.632 -3.1  ],100.0,4831.927577957827,26355020000.0,,-1
49600,1,10.0,True,1.0,,100.0,2119.8691,10.0,-254.21869,339.5975,4999.6064,17981.867,20545428,-254.21869,-26437018.0,100,0.4189424,,1.0,24993834.0,-3726411600000.0,500.0,1.0,0.14744279,0.08528719,496,9302.177968502045,4999.3833,6637109000000.0,[-0.201  2.467 -3.655 -3.131],100.0,4999.383249572672,8487683000.0,4998.748,-1
49700,1,10.0,True,1.0,,100.0,2213.3193,10.0,-242.65445,337.63733,4999.6455,21700.865,20593961,-242.65445,-25687606.0,100,0.4189424,,1.0,24244400.0,-185859770000.0,485.33,1.0,835.87897,0.05143022,497,9311.051296949387,4852.392,15113965000.0,[-0.145  2.452 -3.652 -3.153],100.0,4852.391874326182,8437948400.0,,-1
49800,1,10.0,True,1.0,,100.0,117751.44,10.0,-248.82884,23681.033,4999.6035,1125097.4,20641562,-248.82884,-25102800.0,100,0.4189424,,1.0,23659618.0,-3.2905587e+16,476.01,1.0,1006.5238,0.032791957,498,9321.859195947647,4758.8364,5.1987967e+20,[-0.093  2.453 -3.631 -3.041],100.0,4758.836853172626,584099040000.0,9.979497,-1
49900,1,10.0,True,1.0,,100.0,6450.857,10.0,-253.26735,1512.8835,4999.6753,46889.742,20690579,-253.26735,-25937646.0,100,0.4189424,,1.0,24494424.0,-29655346000000.0,490.17,1.0,689.50916,0.0877719,499,9332.83422422409,4900.919,421164660000000.0,[-0.128  2.374 -3.636 -3.131],100.0,4900.918674009648,37812180000.0,,-1
