OptimizationReturnMean,EmpiricalD2,VarianceInit,J_sample_variance,StdIWNorm,ESSClassic,MeanEntropy,Iteration,TimeElapsed,OptimizationReturnMax,Weights,InitialReturnMean,InitialReturnMin,ReturnStepMax,ReturnStepMaxmin,EpRewMean,MaxIWNorm,EpThisIter,InitialReturnStd,MeanIW,OptimizationReturnMin,InitialBound,InitialReturnMax,EpLenMean,EpisodesSoFar,MaxIW,StdIW,MinIWNorm,MinIW,LearnableVariance,TimestepsSoFar,ESSRenyi,MeanIWNorm,Bound,ReturnMeanIW
2913.9006,1.4608094,-1.0,8384072.5,0.0062063304,75.49363,0.4189424,214,2172.9906780719757,3059.8564,[-0.109  1.172 -2.869 -2.03 ],4853.556,1939.6558,10.0,10.0,4853.556265689907,0.041159224,100,389.97778,1.0893074,,4241.244,4999.512,485.69,21400,4.1159225,0.62063307,0.0019940583,0.19940583,,5057581,68.4552,0.010893073,4589.0986,5329.164
4773.9604,1.8493046,-1.0,22013574.0,0.009207507,59.01722,0.4189424,215,2191.060538291931,4999.5806,[-0.097  1.169 -2.865 -2.018],4773.9604,,10.0,10.0,4773.9603190127,0.04765334,100,880.5145,1.1049197,,4161.639,4999.5806,477.6,21500,4.765334,0.92075074,0.0012272721,0.12272721,,5105341,54.074383,0.011049195,4493.044,5325.7344
4825.7783,7.860037,-1.0,238083060.0,0.030616548,21.51501,0.4189424,216,2206.4972217082977,4999.6084,[-0.086  1.15  -2.87  -2.037],4825.7783,,10.0,10.0,4825.778241437535,0.23213413,100,766.7015,1.6030005,,4213.453,4999.6084,482.77,21600,23.213413,3.0616548,5.7732752e-05,0.005773275,,5153618,12.722587,0.016030002,6159.532,7876.2305
4923.3027,15.221031,-1.0,629521540.0,0.050007384,11.452099,0.4189424,217,2224.2989389896393,4989.672,[-0.065  1.139 -2.883 -2.086],4933.2817,9.979093,10.0,10.0,4933.281496916533,0.34298977,100,509.82135,1.7984054,,4320.9517,4999.651,493.43,21700,34.298977,5.0007386,7.1503e-06,0.00071503,,5202961,6.569857,0.017984055,6542.4565,8931.408
4573.2363,1.0799892,-1.0,2263978.0,0.002965676,92.19488,0.4189424,218,2242.0989587306976,4619.7695,[-0.047  1.178 -2.883 -2.044],4953.0137,379.77734,10.0,10.0,4953.013913050039,0.020406673,100,459.62762,1.0192654,,4340.697,4999.547,495.39,21800,2.0406673,0.2965676,0.005091459,0.5091459,,5252500,92.59352,0.010192654,4419.581,5055.9165
4795.36,1.2950882,-1.0,6200621.0,0.004549514,84.92333,0.4189424,219,2258.7393684387207,4989.5625,[-0.054  1.186 -2.912 -2.042],4805.3403,9.98006,10.0,10.0,4805.340267156318,0.023324843,100,915.7847,1.079757,,4193.024,4999.5425,480.66,21900,2.3324845,0.4549514,0.0003040143,0.030401431,,5300566,77.21482,0.0107975695,4514.2534,5211.0815
1666.8241,1.3768399,-1.0,14626616.0,0.0062381565,75.771736,0.4189424,220,2279.256821870804,1690.148,[-0.042  1.223 -2.927 -2.083],4976.2314,3309.4072,10.0,10.0,4976.231203433146,0.032846346,100,178.17107,1.1031858,,4363.913,4999.555,497.72,22000,3.2846348,0.62381566,0.0018392217,0.18392217,,5350338,72.63009,0.011031858,4773.3574,5491.844
4770.6704,3.1905844,-1.0,114383470.0,0.021179514,26.025402,0.4189424,221,2298.5905635356903,4999.4873,[-0.029  1.191 -2.997 -2.03 ],4770.6704,,10.0,10.0,4770.670422447088,0.14287138,100,913.2196,1.2562423,,4158.361,4999.4873,477.21,22100,14.287138,2.1179514,0.00036543942,0.036543943,,5398059,31.34222,0.012562423,5050.533,6144.2534
0.5602637,1.0862902,-1.0,26506472.0,0.0025098557,94.3412,0.4189424,222,2319.0537481307983,0.8623047,[-0.049  1.237 -3.035 -2.121],4999.2456,4998.6855,10.0,10.0,4999.245734631794,0.021288889,100,0.17726165,1.0247968,,4386.929,4999.548,500.0,22200,2.1288888,0.25098556,0.0037059758,0.3705976,,5448059,92.05643,0.010247968,4485.003,5123.192
4088.501,1.1552621,-1.0,3861138.0,0.004101275,86.0379,0.4189424,223,2338.050944328308,4130.091,[-0.039  1.235 -3.012 -2.123],4957.973,869.4723,10.0,10.0,4957.973169695621,0.025333,100,410.90985,1.018096,,4345.6543,4999.563,495.88,22300,2.5333002,0.4101275,0.0033072417,0.33072418,,5497647,86.56044,0.010180959,4396.918,5055.0576
3751.749,1.9339507,-1.0,16340238.0,0.009987816,54.85684,0.4189424,224,2358.1490042209625,3789.983,[-0.04   1.243 -3.036 -2.11 ],4961.371,1209.6221,10.0,10.0,4961.370895523328,0.0512959,100,377.065,1.1010067,,4349.047,4999.605,496.22,22400,5.12959,0.9987817,0.00074232277,0.07423228,,5547269,51.707626,0.011010067,4642.2036,5493.7417
4929.528,3.9652433,-1.0,74305540.0,0.017174035,40.46095,0.4189424,225,2377.4378802776337,4979.643,[-0.026  1.212 -3.028 -2.121],4949.4927,19.964878,10.0,10.0,4949.492722837426,0.12123047,100,495.43625,1.4157593,,4337.169,4999.608,495.03,22500,12.123047,1.7174037,0.00026228462,0.026228461,,5596772,25.219133,0.01415759,5813.448,7032.7646
4949.3545,8.81494,-1.0,557775550.0,0.04698359,10.164961,0.4189424,226,2395.2777602672577,4999.6206,[-0.008  1.105 -3.102 -2.053],4949.3545,,10.0,10.0,4949.354819063108,0.4076032,100,497.4289,1.5804334,,4337.029,4999.6206,495.01,22600,40.760323,4.698359,0.00012936494,0.012936494,,5646273,11.344377,0.015804334,6038.7334,7856.727
0.3652197,52.937363,-1.0,167379310.0,0.15023488,2.8540576,0.4189424,227,2414.6931431293488,0.6953125,[ 0.029  0.975 -3.194 -1.891],4999.3135,4998.948,10.0,10.0,4999.313394728668,1.4994165,100,0.1420313,2.5750744,,4386.985,4999.6436,500.0,22700,149.94165,15.023486,3.4403678e-05,0.003440368,,5696273,1.889025,0.025750745,8418.451,12873.638
4939.4653,67.65305,-1.0,5198308000.0,0.1437683,4.8042865,0.4189424,228,2435.541093826294,4989.619,[ 0.071  0.862 -3.205 -1.867],4949.446,9.980301,10.0,10.0,4949.445804856883,1.2358308,100,496.43494,3.2297494,,4337.1226,4999.5996,495.02,22800,123.58308,14.37683,8.823264e-06,0.0008823264,,5745775,1.4781299,0.032297492,11063.861,16100.312
4899.3955,1278.3662,-1.0,238972780000.0,0.9729189,1.1926997,0.4189424,229,2455.689107656479,4999.644,[ 0.15   0.73  -3.167 -1.788],4899.3955,,10.0,10.0,4899.395518865767,9.780148,100,699.20105,10.689261,,4287.0664,4999.644,490.03,22900,978.0148,97.29191,1.7969099e-07,1.79691e-05,,5794778,0.078224845,0.106892616,31408.66,53302.016
4704.161,153.96738,-1.0,23020300000.0,0.3019134,2.2519386,0.4189424,230,2475.0252225399017,4999.536,[ 0.184  0.775 -3.18  -1.684],4704.161,,10.0,10.0,4704.161545187942,3.0104625,100,1122.8792,4.5825434,,4091.846,4999.536,470.56,23000,301.04626,30.19134,1.4912209e-05,0.0014912209,,5841834,0.6494882,0.04582543,15056.747,22654.58
4701.9014,1.6981908,-1.0,18623688.0,0.008960593,59.839325,0.4189424,231,2494.325437784195,4749.792,[ 0.136  0.638 -3.129 -1.624],4951.7407,249.83963,10.0,10.0,4951.74082408024,0.057375476,100,472.5589,1.093779,,4339.413,4999.632,495.26,23100,5.737548,0.89605933,0.002060093,0.2060093,,5891360,58.886196,0.010937789,4606.389,5404.3413
4868.7495,43.590473,-1.0,4565050000.0,0.13444929,2.6037292,0.4189424,232,2511.841670513153,4999.5557,[ 0.127  0.626 -3.109 -1.572],4868.7495,,10.0,10.0,4868.749069620191,1.3467088,100,748.4142,2.1982915,,4256.4307,4999.5557,486.98,23200,134.67088,13.444929,9.345996e-06,0.0009345996,,5940058,2.2940793,0.021982916,6880.4326,10923.145
4349.965,1.689553,-1.0,19808078.0,0.009892636,55.631508,0.4189424,233,2529.5793628692627,4399.945,[ 0.076  0.503 -3.111 -1.491],4949.621,599.65643,10.0,10.0,4949.621193587883,0.07273686,100,440.85242,1.1077329,,4337.298,4999.601,495.05,23300,7.273686,0.98926365,0.0012085296,0.12085296,,5989563,59.187252,0.01107733,4676.2124,5472.128
4924.3877,10.997141,-1.0,1438863600.0,0.075476006,5.0973454,0.4189424,234,2550.8323488235474,4999.5273,[ 0.101  0.461 -3.112 -1.458],4924.3877,,10.0,10.0,4924.387911299293,0.70288575,100,553.4432,1.7492092,,4312.0737,4999.5273,492.53,23400,70.288574,7.5476003,0.0002771846,0.02771846,,6038816,9.093272,0.017492091,6655.117,8685.671
0.32122558,3.1420581,-1.0,33766228.0,0.018691551,27.687029,0.4189424,235,2571.956473350525,0.57128906,[ 0.051  0.415 -3.098 -1.359],4999.325,4999.004,10.0,10.0,4999.325117856822,0.15429693,100,0.13275667,1.1565793,,4387.005,4999.575,500.0,23500,15.429693,1.869155,0.00046335562,0.046335563,,6088816,31.826273,0.011565792,4696.721,5782.1113
0.5292236,459.404,-1.0,9218164000.0,1.8476132,1.0585457,0.4189424,236,2590.374519586563,0.75390625,[ 0.051  0.445 -3.118 -1.33 ],4999.296,4998.767,10.0,10.0,4999.296313288641,18.574083,100,0.13143873,19.110706,,4386.9824,4999.521,500.0,23600,1857.4084,184.76132,2.5944664e-05,0.0025944666,,6138816,0.21767333,0.19110706,82416.234,95540.39
4873.569,1.2878035,-1.0,8195488.5,0.0054881615,77.98018,0.4189424,237,2610.8657715320587,4999.5913,[ 0.013  0.317 -3.103 -1.231],4873.569,,10.0,10.0,4873.56881157911,0.03940806,100,728.83246,1.0327902,,4261.246,4999.5913,487.46,23700,3.9408062,0.5488162,0.0013728678,0.13728678,,6187562,77.651596,0.010327901,4357.3994,5052.2715
4922.3486,7.9803596,-1.0,2274000000.0,0.09774564,3.7394657,0.4189424,238,2629.064295530319,4989.601,[ 0.015  0.346 -3.092 -1.245],4932.329,9.980305,10.0,10.0,4932.328977000134,0.9650408,100,518.54663,1.9265403,,4320.008,4999.5815,493.34,23800,96.50408,9.774565,0.000628428,0.0628428,,6236896,12.530764,0.019265402,7435.0625,9164.841
3037.8682,1.2971841,-1.0,6053610.0,0.0045609204,84.404205,0.4189424,239,2648.0529069900513,3279.9336,[-0.009  0.366 -3.101 -1.278],4757.491,1719.6232,10.0,10.0,4757.490951050353,0.021215137,100,725.44415,1.0610373,,4145.173,4999.5566,475.95,23900,2.1215138,0.45609203,0.0018784354,0.18784355,,6284491,77.09006,0.010610372,4519.7075,5217.101
3244.343,2.5459538,-1.0,24004086.0,0.017544212,36.80869,0.4189424,240,2667.438702583313,3369.7139,[-2.164e-03  3.828e-01 -3.103e+00 -1.303e+00],4874.177,1629.8335,10.0,10.0,4874.17677898152,0.13634995,100,472.6416,1.3389995,,4261.86,4999.5474,487.6,24000,13.634995,1.7544214,0.0012563613,0.12563613,,6333251,39.27801,0.013389993,5168.0635,6145.079
3000.4834,2.0018635,-1.0,9267588.0,0.006791165,73.64543,0.4189424,241,2685.903584718704,3319.828,[-0.016  0.377 -3.105 -1.26 ],4680.191,1679.7078,10.0,10.0,4680.190989739592,0.027283438,100,709.88776,1.1352445,,4067.8752,4999.5356,468.35,24100,2.7283437,0.6791165,0.00087456894,0.0874569,,6380086,49.953457,0.011352445,4729.816,5596.164
4761.6626,21.704834,-1.0,1284557700.0,0.07128264,7.868822,0.4189424,242,2705.232797384262,4999.5347,[-1.473e-03  3.742e-01 -3.103e+00 -1.256e+00],4761.6626,,10.0,10.0,4761.662849473108,0.68162125,100,814.62274,2.0832205,,4149.347,4999.5347,476.37,24200,68.162125,7.1282635,2.5200592e-05,0.0025200592,,6427723,4.607269,0.020832205,7448.468,10301.15
4905.9727,54.148735,-1.0,8806227000.0,0.18732803,2.1896708,0.4189424,243,2724.3368220329285,4989.586,[ 0.019  0.315 -3.091 -1.268],4915.9526,9.979708,10.0,10.0,4915.952369534835,1.8768536,100,595.13434,2.8028498,,4303.633,4999.5654,491.68,24300,187.68536,18.732801,7.4634495e-06,0.000746345,,6476891,1.8467652,0.028028497,9065.662,13571.463
3592.2246,5.368996,-1.0,92213896.0,0.025256127,22.790033,0.4189424,244,2744.7056040763855,3709.7441,[ 0.019  0.236 -3.087 -1.279],4882.116,1289.8916,10.0,10.0,4882.116237435003,0.2148192,100,590.0771,1.3721532,,4269.788,4999.6357,488.32,24400,21.48192,2.5256128,0.00015290079,0.01529008,,6525723,18.625456,0.013721531,5385.0303,6803.861
1337.4374,22.845434,-1.0,223727620.0,0.087201595,7.2886577,0.4189424,245,2766.6279060840607,1369.9326,[ 0.012  0.298 -3.103 -1.297],4967.0913,3629.6538,10.0,10.0,4967.091035813695,0.6170009,100,194.67868,2.4450169,,4354.7695,4999.5864,496.8,24500,61.70009,8.7201605,3.8108796e-05,0.0038108795,,6575403,4.377242,0.024450168,9282.536,12209.244
3067.9143,1.8107605,-1.0,16265910.0,0.0105872955,52.332996,0.4189424,246,2785.532832622528,3249.7822,[ 1.964e-03  3.207e-01 -3.097e+00 -1.220e+00],4817.6855,1749.771,10.0,10.0,4817.685509378774,0.07065926,100,641.2382,1.109338,,4205.3677,4999.553,481.92,24600,7.0659256,1.0587295,0.0013487749,0.13487749,,6623595,55.225414,0.011093379,4563.261,5387.2236
4867.1914,5690.0796,-1.0,2419414300000.0,3.0957735,1.0469639,0.4189424,247,2805.2563331127167,4999.5923,[ 0.005  0.312 -3.098 -1.256],4867.1914,,10.0,10.0,4867.191382758252,31.11912,100,607.81213,31.84348,,4254.869,4999.5923,486.86,24700,3111.912,309.57736,1.5179744e-07,1.5179744e-05,,6672281,0.017574446,0.3184348,112781.47,158970.56
2751.45,5.679365,-1.0,55910600.0,0.026565248,20.58082,0.4189424,248,2825.306070804596,3019.957,[-0.008  0.392 -3.124 -1.18 ],4731.0366,1979.5864,10.0,10.0,4731.03644135874,0.14942853,100,708.4345,1.3523294,,4118.72,4999.5435,473.35,24800,14.942854,2.656525,0.00019134814,0.019134814,,6719616,17.607601,0.013523293,4733.1616,6192.399
4388.2583,1.1953171,-1.0,2593870.0,0.0029089167,93.101654,0.4189424,249,2845.054708480835,4529.901,[ 4.046e-04  4.420e-01 -3.104e+00 -1.172e+00],4857.8813,469.623,10.0,10.0,4857.881169605997,0.0155571755,100,726.06635,1.0686549,,4245.5674,4999.524,485.91,24900,1.5557176,0.2908917,0.001337095,0.1337095,,6768207,83.659805,0.010686549,4520.2876,5189.734
4867.5825,3.2162597,-1.0,104007150.0,0.02026553,25.523428,0.4189424,250,2863.413008928299,4989.572,[ 0.01   0.452 -3.122 -1.184],4877.5635,9.980867,10.0,10.0,4877.563768987969,0.16467483,100,706.59045,1.1863631,,4265.2456,4999.5527,487.88,25000,16.467484,2.0265532,0.00021071195,0.021071196,,6816995,31.092016,0.011863631,4713.2964,5811.423
4877.371,6.570805,-1.0,167141420.0,0.025790405,26.97843,0.4189424,251,2879.768487215042,4979.5586,[ 0.012  0.467 -3.144 -1.141],4897.3315,19.960684,10.0,10.0,4897.331489027439,0.1365417,100,645.5627,1.5676204,,4285.0176,4999.519,489.84,25100,13.654169,2.5790405,0.00025755583,0.025755582,,6865979,15.218835,0.015676202,6214.952,7784.531
4780.1777,9.11021,-1.0,460657180.0,0.042725313,10.748952,0.4189424,252,2899.627346277237,4989.5386,[ 0.031  0.458 -3.155 -1.198],4790.159,9.981389,10.0,10.0,4790.159190061438,0.3025607,100,900.49335,1.4827286,,4177.845,4999.52,479.15,25200,30.25607,4.272531,0.00017692345,0.017692346,,6913894,10.976695,0.014827287,5395.258,7243.4116
4718.7705,2.0104373,-1.0,11639553.0,0.006606673,77.06744,0.4189424,253,2918.747168302536,4999.517,[ 0.005  0.485 -3.169 -1.155],4718.7705,,10.0,10.0,4718.770664367755,0.03220677,100,965.5622,1.2111334,,4106.457,4999.517,472.06,25300,3.220677,0.66066736,8.686484e-05,0.008686485,,6961100,49.740425,0.012111331,4836.648,5704.846
4794.619,38.541332,-1.0,2392627000.0,0.09785642,6.608723,0.4189424,254,2938.858379125595,4999.559,[ 0.032  0.485 -3.167 -1.168],4794.619,,10.0,10.0,4794.619608255531,0.79276365,100,920.82074,2.6031244,,4182.3013,4999.559,479.61,25400,79.27637,9.785642,1.5040458e-05,0.0015040458,,7009061,2.5946171,0.026031245,8858.178,12659.553
3166.626,1.3943686,-1.0,8826210.0,0.0068270164,71.38395,0.4189424,255,2959.3502950668335,3329.653,[ 0.042  0.447 -3.085 -1.04 ],4836.391,1669.7649,10.0,10.0,4836.390916819961,0.045329608,100,629.49713,1.0782672,,4224.0894,4999.418,483.81,25500,4.532961,0.6827017,0.0014692885,0.14692885,,7057442,71.71705,0.010782673,4485.3247,5208.3506
4607.2983,1.9039029,-1.0,19403694.0,0.00867747,63.162125,0.4189424,256,2978.351282119751,4999.376,[ 0.047  0.436 -3.101 -1.   ],4607.2983,,10.0,10.0,4607.298316599921,0.041294385,100,1071.9855,1.1362507,,3995.002,4999.376,461.0,25600,4.1294384,0.867747,0.0008352106,0.08352106,,7103542,52.523685,0.011362507,4428.1934,5273.052
4619.386,12.934981,-1.0,514529060.0,0.046768066,11.19173,0.4189424,257,2996.3041536808014,4819.4893,[ 0.047  0.5   -3.123 -1.06 ],4799.2646,179.87845,10.0,10.0,4799.26469336257,0.35389006,100,794.6646,1.6602417,,4186.9697,4999.3677,480.1,25700,35.389008,4.676807,4.9694045e-06,0.00049694045,,7151552,7.7309737,0.01660242,5974.105,8176.2383
4646.291,2.1401544,-1.0,31262140.0,0.01133924,50.11694,0.4189424,258,3015.1504673957825,4849.6313,[ 0.042  0.472 -3.125 -1.109],4796.179,149.88828,10.0,10.0,4796.17935550893,0.08233754,100,811.91046,1.1365794,,4183.8657,4999.5195,479.78,25800,8.233754,1.1339241,0.0006453001,0.06453001,,7199530,46.7256,0.011365794,4618.095,5513.865
4760.429,1.0530573,-1.0,2108602.8,0.0020356963,96.1747,0.4189424,259,3034.020634651184,4999.493,[ 0.041  0.448 -3.139 -1.127],4760.429,,10.0,10.0,4760.4291673122525,0.015946278,100,999.13574,1.020726,,4148.119,4999.493,476.18,25900,1.5946279,0.20356967,0.0062795905,0.6279591,,7247148,94.96159,0.010207258,4242.4097,4870.754
4803.1177,2.8010514,-1.0,81497560.0,0.017849104,32.53202,0.4189424,260,3053.622205734253,4999.481,[ 0.046  0.455 -3.16  -1.143],4803.1177,,10.0,10.0,4803.117938183726,0.12002792,100,867.4478,1.2394332,,4190.8086,4999.481,480.44,26000,12.002792,1.7849106,0.00083079224,0.08307923,,7295192,35.700882,0.012394331,4978.996,6003.7773
4858.889,2.1580005,-1.0,37765830.0,0.012330558,45.23321,0.4189424,261,3073.9701006412506,4999.469,[ 0.031  0.421 -3.183 -1.067],4858.889,,10.0,10.0,4858.889283651969,0.080954865,100,696.3802,1.1206057,,4246.581,4999.469,486.02,26100,8.095487,1.233056,0.000622604,0.0622604,,7343794,46.33919,0.011206055,4516.462,5415.9497
4604.7686,1.7729559,-1.0,28069656.0,0.010214652,53.125156,0.4189424,262,3091.5535366535187,4999.4453,[ 0.034  0.442 -3.17  -1.043],4604.7686,,10.0,10.0,4604.768854259864,0.07194972,100,1173.8063,1.0874362,,3992.4646,4999.4453,460.67,26200,7.194972,1.0214652,0.0014031013,0.14031012,,7389861,56.40298,0.010874361,4280.293,5095.5913
4882.67,6.9148545,-1.0,1004719040.0,0.06305981,5.5741053,0.4189424,263,3110.144664287567,4999.502,[ 0.026  0.391 -3.176 -1.01 ],4882.67,,10.0,10.0,4882.669675102192,0.6341123,100,643.9771,1.5321268,,4270.3584,4999.502,488.39,26300,63.411232,6.305981,0.00067329494,0.067329496,,7438700,14.46162,0.015321267,5965.131,7575.272
2868.545,1.0645721,-1.0,4944209.0,0.0023412118,94.91678,0.4189424,264,3131.0572855472565,2969.927,[-0.005  0.416 -3.173 -1.047],4898.121,2029.5759,10.0,10.0,4898.120965626356,0.014927639,100,431.77603,1.0116758,,4285.8096,4999.503,489.97,26400,1.4927639,0.23412119,0.0032576355,0.32576355,,7487697,93.934456,0.010116757,4360.799,4992.5703
4855.341,1.5957828,-1.0,24494530.0,0.010470061,51.723915,0.4189424,265,3150.1755409240723,4989.4863,[-1.847e-03  4.304e-01 -3.192e+00 -1.061e+00],4865.322,9.980776,10.0,10.0,4865.321697236456,0.07044097,100,699.3543,1.0837493,,4253.014,4999.4673,486.69,26500,7.044097,1.0470061,0.0038841306,0.38841307,,7536366,62.665173,0.0108374925,4473.592,5247.0845
4733.2573,1.112173,-1.0,2993848.5,0.003512538,89.93061,0.4189424,266,3169.6245172023773,4999.488,[-0.015  0.434 -3.189 -1.075],4733.2573,,10.0,10.0,4733.257648459093,0.020918781,100,801.1447,1.0497202,,4120.9478,4999.488,473.62,26600,2.0918782,0.3512538,0.004956383,0.4956383,,7583728,89.91407,0.010497201,4273.152,4918.891
4486.3047,1.235326,-1.0,8073796.5,0.0051673483,79.6537,0.4189424,267,3189.212146997452,4999.451,[-0.021  0.45  -3.195 -1.089],4486.3047,,10.0,10.0,4486.304780557232,0.0324308,100,1137.2662,1.0224171,,3873.9995,4999.451,448.98,26700,3.2430801,0.51673484,0.0019218845,0.19218846,,7628626,80.95029,0.010224171,3936.1755,4616.7236
4712.864,3.176675,-1.0,54260652.0,0.014512351,41.743797,0.4189424,268,3207.1214661598206,4999.499,[-0.021  0.47  -3.207 -1.086],4712.864,,10.0,10.0,4712.863583361527,0.1001007,100,799.4977,1.2284646,,4100.5522,4999.499,471.58,26800,10.010071,1.4512352,0.0004197354,0.041973542,,7675784,31.479454,0.012284646,4890.012,5981.348
4726.892,1.6376263,-1.0,16219733.0,0.0078088567,64.83156,0.4189424,269,3227.9445197582245,4989.5146,[-0.006  0.434 -3.252 -1.09 ],4736.8755,9.983345,10.0,10.0,4736.875376491139,0.04327876,100,853.5451,1.0602399,,4124.564,4999.498,473.9,26900,4.327876,0.7808857,0.0014053005,0.14053005,,7723174,61.06399,0.010602399,4356.9976,5140.5703
4907.102,29.514595,-1.0,2355138600.0,0.096867785,4.193609,0.4189424,270,3246.4682404994965,4989.521,[ 1.112e-03  4.230e-01 -3.255e+00 -1.113e+00],4917.0815,9.980222,10.0,10.0,4917.08158479704,0.9566231,100,576.3073,2.0266373,,4304.77,4999.501,491.81,27000,95.66231,9.686778,7.660998e-05,0.007660998,,7772355,3.3881543,0.020266373,6696.336,10022.86
4635.132,1.3460126,-1.0,7987141.0,0.006039821,76.22405,0.4189424,271,3264.2592968940735,4979.4766,[-0.022  0.477 -3.271 -1.092],4655.0947,19.962305,10.0,10.0,4655.094608867752,0.03165039,100,779.4477,1.0814368,,4042.7905,4999.439,465.85,27100,3.165039,0.6039821,0.0032831314,0.32831314,,7818940,74.29351,0.010814368,4241.8413,4952.2227
4563.628,2.063346,-1.0,61414876.0,0.015469187,31.228075,0.4189424,272,3283.7235991954803,4989.524,[-0.028  0.47  -3.27  -1.111],4573.6074,9.9795885,10.0,10.0,4573.607255697486,0.1139023,100,922.3848,1.0424002,,3961.2954,4999.5034,457.76,27200,11.39023,1.5469187,0.00057730207,0.057730205,,7864716,48.46497,0.010424002,4105.125,4984.671
4580.8257,51.72704,-1.0,3893932000.0,0.12881903,4.2377696,0.4189424,273,3302.5726301670074,4819.677,[-0.015  0.439 -3.271 -1.112],4760.707,179.88168,10.0,10.0,4760.707105308237,1.2045692,100,721.8603,2.7098894,,4148.388,4999.5586,476.32,27300,120.456924,12.881906,2.4110157e-05,0.0024110158,,7912348,1.9332249,0.027098896,8881.111,13284.998
3571.804,22.291843,-1.0,875917000.0,0.078557074,8.959208,0.4189424,274,3320.6691601276398,3739.6543,[-0.006  0.513 -3.259 -1.093],4831.586,1259.7816,10.0,10.0,4831.585909785175,0.68761975,100,627.4143,2.464348,,4219.282,4999.436,483.33,27400,68.76198,7.855708,3.9875755e-05,0.0039875754,,7960681,4.4859457,0.024643483,9031.781,11922.725
4742.01,143.01418,-1.0,92387705000.0,0.6249652,1.1767853,0.4189424,275,3342.8040392398834,4989.4453,[ 0.009  0.542 -3.248 -1.042],4751.99,9.979861,10.0,10.0,4751.990103855179,6.2861533,100,866.6388,6.8198533,,4139.688,4999.4253,475.39,27500,628.61536,62.496532,9.506152e-05,0.009506152,,8008220,0.6992314,0.06819853,25497.453,32819.883
4264.928,1.1718013,-1.0,6029865.5,0.004013984,86.42402,0.4189424,276,3361.02906870842,4999.4194,[-0.027  0.563 -3.248 -1.006],4264.928,,10.0,10.0,4264.9280371426885,0.022816686,100,1368.253,1.0127616,,3652.6265,4999.4194,426.9,27600,2.2816687,0.40139842,0.0031605621,0.31605622,,8050910,85.3387,0.010127616,3763.6875,4426.5024
4589.9565,1.533285,-1.0,21421094.0,0.009720648,57.60689,0.4189424,277,3380.082843065262,4849.424,[-0.028  0.544 -3.256 -1.005],4739.8765,149.92006,10.0,10.0,4739.876691916696,0.0732588,100,817.8302,1.1331432,,4127.5845,4999.3438,474.26,27700,7.3258805,0.9720648,0.0017558193,0.17558193,,8098336,65.219444,0.011331433,4606.1777,5364.354
4512.8403,1.9432144,-1.0,17659060.0,0.008073876,68.92053,0.4189424,278,3397.877471923828,4989.3765,[-0.016  0.495 -3.271 -0.967],4522.82,9.979284,10.0,10.0,4522.819731877599,0.035788883,100,1190.0068,1.2023185,,3910.526,4999.356,452.57,27800,3.5788882,0.80738765,0.00023484866,0.023484867,,8143593,51.461124,0.012023185,4648.628,5502.16
4463.4507,2.8597107,-1.0,52050348.0,0.01414283,42.372963,0.4189424,279,3418.077138185501,4989.3984,[-0.008  0.556 -3.287 -1.021],4473.4326,9.981746,10.0,10.0,4473.432645875651,0.09264204,100,1258.7196,1.2127398,,3861.136,4999.3804,447.61,27900,9.264204,1.414283,0.00069717667,0.06971767,,8188354,34.96857,0.012127397,4602.6685,5638.1035
4575.875,12.571073,-1.0,1388286800.0,0.07863608,6.098883,0.4189424,280,3435.92080616951,4839.4233,[ 0.007  0.54  -3.292 -1.05 ],4735.8145,159.94006,10.0,10.0,4735.814774113255,0.74409896,100,862.322,2.0040646,,4123.5205,4999.3633,473.79,28000,74.4099,7.8636084,2.3625185e-05,0.0023625186,,8235733,7.9547706,0.020040646,7046.7666,9217.7
4226.5396,6.2961564,-1.0,994072960.0,0.063241914,7.526196,0.4189424,281,3453.8559098243713,4999.305,[ 0.018  0.514 -3.315 -0.952],4226.5396,,10.0,10.0,4226.539899524724,0.5480055,100,1403.6273,1.804195,,3614.2522,4999.305,423.06,28100,54.800552,6.324192,0.001579539,0.1579539,,8278039,15.882706,0.01804195,6443.7705,7980.131
3779.155,3.1237833,-1.0,67767224.0,0.025559168,24.509844,0.4189424,282,3472.805967092514,4309.615,[-0.009  0.507 -3.315 -0.918],4468.9575,689.8021,10.0,10.0,4468.957366549492,0.17324844,100,1161.6003,1.4563702,,3856.6565,4999.4175,447.23,28200,17.324844,2.5559168,0.0014197452,0.14197452,,8322762,32.012463,0.014563702,5092.5454,6174.74
4191.906,3.066289,-1.0,85229816.0,0.018169053,30.043137,0.4189424,283,3489.50963139534,4999.303,[-0.027  0.479 -3.335 -0.877],4191.906,,10.0,10.0,4191.905840485289,0.13712601,100,1391.1046,1.1906652,,3579.6187,4999.303,419.66,28300,13.712602,1.8169051,0.0004875142,0.04875142,,8364728,32.612713,0.011906654,4365.6826,5437.8477
4009.52,8.10615,-1.0,182574200.0,0.030003745,21.458817,0.4189424,284,3508.578869819641,4479.421,[-0.013  0.443 -3.346 -0.882],4529.3765,519.85657,10.0,10.0,4529.376514123344,0.16522747,100,1064.2455,1.5683017,,3917.093,4999.2773,453.27,28400,16.522747,3.0003746,0.00012761196,0.012761196,,8410055,12.336313,0.015683018,5363.569,7106.821
