MeanIW,Bound,TimeElapsed,EpLenMean,InitialReturnMean,InitialReturnMin,OptimizationReturnMean,StdIWNorm,MaxIWNorm,LearnableVariance,ReturnMeanIW,Iteration,OptimizationReturnMax,ESSRenyi,EmpiricalD2,TimestepsSoFar,J_sample_variance,OptimizationReturnMin,ReturnStepMaxmin,MinIW,StdIW,InitialReturnStd,MeanEntropy,Weights,InitialReturnMax,MeanIWNorm,MinIWNorm,ESSClassic,MaxIW,EpThisIter,VarianceInit,ReturnStepMax,EpisodesSoFar,EpRewMean,InitialBound
1.0200758,1048.5085,1191.2209944725037,133.86,1328.2996,549.6904,778.6091,0.0021107185,0.015523639,True,1354.7374,139,1889.9688,95.20445,1.050371,1414448,463759.97,,10.0,0.5592253,0.21107185,331.7535,-0.40925962,[-0.99   1.416 -1.605 -1.696 -1.822],2439.6592,0.0102007575,0.005592253,95.89428,1.5523639,100,-1,10.0,13900,1328.2994687557343,1029.5034
1.5314417,1172.7709,1201.408941745758,126.77,1257.4214,,1257.4214,0.03634696,0.2692352,True,1848.6346,140,2339.6157,17.974716,5.56337,1427125,19647776.0,,10.0,0.042687032,3.634696,328.68088,-0.3609305,[-0.995  1.418 -1.603 -1.701 -1.828],2339.6157,0.015314414,0.0004268703,15.076267,26.92352,100,-1,10.0,14000,1257.4213364243903,970.8782
1.0142031,895.2223,1211.6858961582184,127.57,1265.3907,289.7377,975.65314,0.0011523805,0.012748861,True,1277.8031,141,2809.6357,98.44477,1.015798,1439882,216043.95,,10.0,0.6466018,0.115238056,350.87448,-0.36087015,[-0.974  1.409 -1.589 -1.712 -1.78 ],3099.3735,0.010142029,0.006466018,98.72539,1.2748861,100,-1,10.0,14100,1265.3908333923441,885.7965
1.1508569,1171.5859,1223.8299276828766,132.94,1319.1355,269.7351,1049.4004,0.00832033,0.048349883,True,1524.5492,142,1999.7761,62.015026,1.6125125,1453176,992868.44,,10.0,0.16766204,0.8320329,301.43375,-0.36924243,[-0.973  1.405 -1.583 -1.714 -1.78 ],2269.5112,0.011508567,0.0016766203,65.673546,4.8349886,100,-1,10.0,14200,1319.1355137764112,1041.1782
1.1345992,1096.6472,1235.1623497009277,137.96,1369.3285,289.73615,1079.5923,0.016294667,0.15711181,True,1548.4031,143,2509.9424,57.610283,1.7358012,1466972,2442436.5,,10.0,0.084193066,1.6294668,401.28442,-0.3720118,[-0.958  1.392 -1.585 -1.73  -1.788],2799.6785,0.011345991,0.0008419306,32.65245,15.711181,100,-1,10.0,14300,1369.3285337355599,1026.4395
1.2571039,1454.8354,1246.6092193126678,133.16,1321.3059,9.979939,1311.3263,0.032779954,0.28900117,True,2413.864,144,3729.4817,22.805851,4.3848395,1480288,121441496.0,,10.0,0.030357212,3.277995,416.25565,-0.4059943,[-0.971  1.418 -1.593 -1.719 -1.791],3739.4617,0.01257104,0.0003035721,12.821403,28.900116,100,-1,10.0,14400,1321.3060988876296,863.3174
4.2800746,3103.459,1259.2393074035645,135.71,1346.8221,309.80743,1037.0146,0.3063766,2.9696605,True,6903.6377,145,2289.8838,0.70198333,142.45352,1493859,1728380800.0,,10.0,4.5872228e-05,30.63766,347.17026,-0.4135229,[-0.946  1.408 -1.59  -1.725 -1.825],2599.6912,0.04280074,4.5872227e-07,1.9142445,296.96606,100,-1,10.0,14500,1346.8220788614283,1028.4261
1.390744,1256.178,1272.1857686042786,138.41,1373.7544,119.88423,1253.8701,0.031769946,0.20593609,True,2096.2427,146,2959.3677,20.153769,4.961851,1507700,25208776.0,,10.0,0.02076144,3.1769948,404.9704,-0.3874389,[-0.93   1.435 -1.589 -1.697 -1.832],3079.252,0.01390744,0.00020761439,16.081268,20.593609,100,-1,10.0,14600,1373.7543925289501,996.62445
1.2280046,1186.174,1284.7893307209015,133.56,1325.2412,139.86844,1185.3727,0.012738258,0.071541816,True,1724.74,147,2979.3992,50.317455,1.9873819,1521056,5714159.0,,10.0,0.100598976,1.2738258,458.4216,-0.35253817,[-0.912  1.437 -1.588 -1.707 -1.806],3119.2676,0.012280048,0.0010059897,48.169113,7.1541815,100,-1,10.0,14700,1325.2411648612804,943.2104
1.063695,1108.0232,1295.835128068924,133.97,1329.3458,139.86737,1189.4784,0.0045972886,0.031414855,True,1434.7551,148,2309.364,84.28836,1.1864034,1534453,514806.88,,10.0,0.3224126,0.4597289,357.9632,-0.3725147,[-0.921  1.435 -1.59  -1.705 -1.771],2449.2314,0.010636948,0.003224126,84.26042,3.1414855,100,-1,10.0,14800,1329.345771471324,1029.3773
1.3099356,1385.8787,1307.086677312851,136.05,1350.173,9.980679,1340.1924,0.015581779,0.117802255,True,1798.2072,149,2399.5928,51.22535,1.9521585,1548058,6270543.0,,10.0,0.06731513,1.558178,297.71375,-0.41693187,[-0.913  1.429 -1.587 -1.707 -1.791],2409.5735,0.013099357,0.0006731513,41.409103,11.780226,100,-1,10.0,14900,1350.1730619715518,1055.0618
1.2845441,1311.406,1320.6976771354675,140.94,1399.071,139.88425,1259.1868,0.017909747,0.1307486,True,1819.5786,150,2479.7808,39.862114,2.5086477,1562152,5118958.0,,10.0,0.07807724,1.7909747,379.99084,-0.401926,[-0.922  1.431 -1.589 -1.707 -1.836],2619.665,0.012845441,0.0007807724,33.968185,13.074861,100,-1,10.0,15000,1399.0709958731566,1078.2288
1.2228032,1179.8145,1334.2818722724915,143.1,1420.6926,9.98227,1410.7106,0.015141714,0.13354209,True,1705.1417,151,3059.4429,51.2089,1.9527855,1576462,3744674.2,,10.0,0.16670994,1.5141716,428.9779,-0.37780446,[-0.906  1.427 -1.59  -1.719 -1.821],3069.425,0.01222803,0.0016670994,39.47366,13.35421,100,-1,10.0,15100,1420.6928708506678,1044.7665
1.0211867,1078.0907,1346.2579746246338,143.43,1423.9944,839.41125,584.5832,0.002149728,0.018165277,True,1453.1107,152,2150.0283,95.31515,1.0491512,1590805,881370.2,,10.0,0.59880793,0.2149728,332.8243,-0.3705171,[-0.895  1.417 -1.596 -1.736 -1.797],2989.4397,0.010211867,0.005988079,95.75649,1.8165278,100,-1,10.0,15200,1423.9944105207687,1057.8643
1.9776485,1897.2714,1357.3983316421509,141.86,1408.2848,569.6033,838.68164,0.11685117,1.162603,True,3592.1152,153,1880.031,3.133534,31.91285,1604991,300855970.0,,10.0,0.0013810985,11.685119,327.39246,-0.4094032,[-0.9    1.422 -1.592 -1.734 -1.789],2449.6343,0.019776482,1.3810985e-05,2.7846262,116.26031,100,-1,10.0,15300,1408.284919491468,1108.2672
1.0784165,1143.755,1371.2180202007294,148.71,1476.7545,129.8645,1346.8901,0.006525185,0.03513583,True,1567.9945,154,2879.093,75.457275,1.3252532,1619862,953448.06,,10.0,0.2793355,0.6525185,460.4504,-0.39786726,[-0.875  1.431 -1.596 -1.717 -1.828],3008.9575,0.010784165,0.002793355,73.20051,3.5135832,100,-1,10.0,15400,1476.7545279050028,1108.2339
3.0120597,3008.75,1382.740587234497,146.85,1458.1818,9.980324,1448.2013,0.21751823,2.1853812,True,5627.3823,155,3089.6716,2.1016872,47.580822,1634547,1910466000.0,,10.0,0.00014017717,21.751823,431.89026,-0.4912111,[-0.872  1.419 -1.598 -1.722 -1.817],3099.6519,0.030120585,1.4017717e-06,1.8814254,218.53813,100,-1,10.0,15500,1458.1816421800688,1078.5533
1.2704772,1504.7347,1394.9934740066528,149.47,1484.3864,9.980927,1474.4055,0.018405348,0.14221115,True,2209.1738,156,3329.623,33.712765,2.9662354,1649494,25785078.0,,10.0,0.058683172,1.8405348,438.81738,-0.44659367,[-0.848  1.413 -1.611 -1.706 -1.91 ],3339.604,0.012704772,0.0005868317,32.271393,14.221116,100,-1,10.0,15600,1484.386366741045,1075.3701
1.2968237,1518.4011,1407.5029311180115,149.09,1480.559,,1480.559,0.025653519,0.2122658,True,1999.1464,157,2509.599,40.87614,2.446415,1664403,17875596.0,,10.0,0.09855393,2.565352,416.26926,-0.4041348,[-0.843  1.419 -1.625 -1.715 -1.866],2509.599,0.012968237,0.0009855393,20.353336,21.226582,100,-1,10.0,15700,1480.5589761193903,1173.197
1.3690273,1480.2358,1420.1710193157196,148.06,1470.2405,139.87497,1330.3655,0.01645329,0.0799933,True,2125.2427,158,2769.6802,30.522205,3.2763033,1679209,8872617.0,,10.0,0.03141817,1.645329,445.0758,-0.4528415,[-0.841  1.428 -1.624 -1.712 -1.823],2909.5552,0.013690271,0.0003141817,40.91018,7.9993305,100,-1,10.0,15800,1470.240488802588,1113.8942
1.0058656,1118.0083,1432.025913476944,148.81,1477.7856,269.82217,1207.9637,0.0015279122,0.01379677,True,1495.5889,159,2779.855,97.854256,1.021928,1694090,246269.81,,10.0,0.66073316,0.15279122,350.93,-0.4604818,[-0.848  1.419 -1.626 -1.715 -1.872],3049.6772,0.010058658,0.0066073313,97.744644,1.379677,100,-1,10.0,15900,1477.7858155311749,1104.2782
1.1401486,1202.0276,1444.9034373760223,149.17,1481.3512,299.75577,1181.5953,0.0075953025,0.04665449,True,1726.6661,160,3399.9229,74.59313,1.340606,1709007,1462260.0,,10.0,0.15960702,0.75953025,440.60486,-0.4851704,[-0.847  1.418 -1.628 -1.717 -1.879],3699.6787,0.011401487,0.0015960702,69.26265,4.665449,100,-1,10.0,16000,1481.351104824365,1028.2346
1.9739484,2069.5933,1457.7205460071564,150.29,1492.5789,9.979998,1482.5991,0.087756574,0.8543341,True,3517.9683,161,2529.5334,4.611372,21.68552,1724036,340301060.0,,10.0,0.0029738983,8.775659,380.2904,-0.46996853,[-0.843  1.42  -1.628 -1.71  -1.904],2539.5134,0.019739486,2.9738983e-05,4.815891,85.43341,100,-1,10.0,16100,1492.5790236022287,1181.5533
8.135226,6680.694,1470.8658771514893,154.45,1534.1564,279.80255,1254.3539,0.7328298,7.3689513,True,12859.898,162,2199.1492,0.24141389,414.22638,1739481,9457579000.0,,10.0,8.321615e-06,73.28298,334.15265,-0.5617392,[-0.825  1.431 -1.639 -1.704 -1.889],2478.9517,0.08135226,8.321614e-08,1.2173452,736.89514,100,-1,10.0,16200,1534.1564080906035,1230.5481
2.5113802,2557.77,1484.4264442920685,154.99,1539.5752,549.53973,990.03546,0.16528043,1.665691,True,3796.3135,163,2280.2288,7.830161,12.77113,1754980,266629140.0,,10.0,0.021915887,16.528044,370.44366,-0.5205693,[-0.853  1.425 -1.653 -1.706 -1.981],2829.7686,0.025113802,0.00021915886,2.2566757,166.5691,100,-1,10.0,16300,1539.5751671782027,1193.0007
1.0351444,1169.5085,1497.7031545639038,160.03,1589.9208,129.87653,1460.0444,0.0037916002,0.023999045,True,1666.5798,164,3679.6963,88.10621,1.1349938,1770983,943205.3,,10.0,0.3667869,0.37916005,611.8979,-0.5304278,[-0.86   1.448 -1.63  -1.686 -1.94 ],3809.5728,0.010351445,0.003667869,88.1705,2.3999045,100,-1,10.0,16400,1589.9208549523726,1123.3452
3.1085558,1736.7666,1510.8763535022736,145.97,1449.356,129.88463,1319.4714,0.23061018,2.3206604,True,4006.239,165,3009.7834,2.8708396,34.833015,1785580,628371840.0,,10.0,0.0008734228,23.06102,514.54803,-0.53351057,[-0.863  1.448 -1.636 -1.694 -1.949],3139.668,0.031085558,8.734228e-06,1.7845966,232.06604,100,-1,10.0,16500,1449.356077648938,1064.8267
1.0173054,1186.5149,1524.0096080303192,150.63,1495.9257,259.74792,1236.1779,0.0013885318,0.014865918,True,1534.3435,166,2550.066,97.88492,1.0216079,1800643,302796.8,,10.0,0.66693676,0.13885316,396.26578,-0.52941,[-0.852  1.474 -1.684 -1.716 -1.952],2809.8137,0.010173053,0.006669367,98.171104,1.4865918,100,-1,10.0,16600,1495.925751330269,1151.7952
1.7611566,1631.0533,1538.2138528823853,153.31,1522.7295,129.86293,1392.8666,0.0541705,0.48760635,True,2547.2192,167,2749.908,14.820366,6.747472,1815974,52908510.0,,10.0,0.025863187,5.4170504,397.37686,-0.52065986,[-0.859  1.485 -1.693 -1.731 -1.948],2879.771,0.017611563,0.00025863186,9.559461,48.760635,100,-1,10.0,16700,1522.7296261219517,1170.0311
1.0904278,1298.6138,1551.8352856636047,156.31,1552.7278,279.74136,1272.9865,0.0077819615,0.041090082,True,1753.2039,168,2700.0486,64.449974,1.551591,1831605,1715387.1,,10.0,0.05652095,0.77819616,426.9756,-0.50442696,[-0.85   1.499 -1.703 -1.721 -1.94 ],2979.79,0.010904278,0.0005652095,66.25533,4.1090083,100,-1,10.0,16800,1552.7278978130641,1187.7797
1.0227382,1155.5604,1564.045476436615,152.85,1518.1328,9.982523,1508.1501,0.002058065,0.015564337,True,1547.9413,169,3129.46,96.02418,1.0414044,1846890,418838.78,,10.0,0.68547577,0.20580652,551.6038,-0.49349925,[-0.848  1.502 -1.735 -1.74  -1.923],3139.4424,0.010227381,0.0068547577,96.108215,1.5564338,100,-1,10.0,16900,1518.1327988462833,1133.6312
1.99363,2425.6733,1579.850938796997,168.98,1679.4728,569.55774,1109.9152,0.05953647,0.52570885,True,3955.4902,170,2600.0693,6.4391527,15.529994,1863788,193691600.0,,10.0,0.00497195,5.9536476,425.3361,-0.5188271,[-0.848  1.501 -1.735 -1.742 -1.912],3169.627,0.019936299,4.9719496e-05,10.082479,52.57089,100,-1,10.0,17000,1679.4728172910973,1291.2744
1.0643203,1303.8092,1594.2876238822937,157.61,1565.7887,9.9816475,1555.8071,0.009521016,0.05969791,True,1835.2845,171,3379.367,61.003887,1.6392398,1879549,5823285.0,,10.0,0.08039253,0.9521016,531.8345,-0.55527467,[-0.864  1.488 -1.733 -1.737 -1.938],3389.3486,0.010643203,0.00080392533,55.54806,5.9697914,100,-1,10.0,17100,1565.7888212055218,1150.6798
1.031102,1307.4153,1607.5331165790558,159.72,1586.8807,269.77277,1317.1079,0.0036542842,0.022601213,True,1648.8789,172,2339.8984,87.614075,1.1413691,1895521,537708.2,,10.0,0.4107772,0.36542845,390.61398,-0.5505377,[-0.866  1.495 -1.747 -1.733 -1.974],2609.6711,0.010311019,0.004107772,88.84125,2.2601213,100,-1,10.0,17200,1586.8808681306307,1267.2627
1.0603124,1259.6343,1621.1289911270142,159.49,1584.5844,809.3755,775.2089,0.004248441,0.02882956,True,1693.8042,173,2459.9585,85.053154,1.1757354,1911470,1007430.25,,10.0,0.4439606,0.42484412,341.00107,-0.55524415,[-0.866  1.5   -1.751 -1.729 -1.969],3269.334,0.010603125,0.004439606,86.16654,2.882956,100,-1,10.0,17300,1584.5843883361072,1184.1743
1.1730201,1377.3247,1633.5652153491974,152.09,1510.5465,129.87921,1380.6674,0.012536595,0.09250103,True,1834.2485,174,2569.3145,52.34459,1.9104171,1926679,5484582.0,,10.0,0.09003706,1.2536594,433.23862,-0.52685595,[-0.874  1.505 -1.761 -1.726 -1.974],2699.1936,0.0117302025,0.0009003706,46.680626,9.250103,100,-1,10.0,17400,1510.5465160582391,1179.964
1.2319764,1177.2688,1648.8662135601044,161.83,1607.945,269.75513,1338.19,0.013891172,0.091208816,True,1929.5284,175,4209.2207,53.17569,1.8805586,1942862,3402515.8,,10.0,0.06453726,1.3891172,457.38724,-0.5406582,[-0.866  1.506 -1.764 -1.73  -1.946],4478.9756,0.012319765,0.00064537255,44.02623,9.120882,100,-1,10.0,17500,1607.9450260609801,1059.3848
1.0208471,1152.6118,1662.085531949997,155.5,1544.6218,509.6101,1035.0118,0.0022489736,0.018198034,True,1584.4336,176,2939.845,95.71569,1.0447608,1958412,608237.9,,10.0,0.5902103,0.22489738,424.83023,-0.5318375,[-0.861  1.513 -1.768 -1.721 -1.96 ],3449.455,0.010208471,0.005902103,95.37123,1.8198034,100,-1,10.0,17600,1544.6219529341968,1122.1516
1.651167,1534.855,1674.3750686645508,160.48,1594.4089,9.9799185,1584.429,0.034667738,0.2197158,True,2648.723,177,4019.3672,19.628778,5.0945606,1974460,44842610.0,,10.0,0.014278368,3.4667737,558.58624,-0.5578595,[-0.862  1.516 -1.773 -1.72  -1.951],4029.3472,0.01651167,0.00014278368,18.490173,21.97158,100,-1,10.0,17700,1594.408770160744,1100.9165
27.28091,21428.201,1687.5071856975555,154.23,1531.9279,9.981596,1521.9463,2.6615243,26.754309,True,37601.418,178,3319.4622,0.06356849,1573.1064,1989883,134120645000.0,,10.0,1.441494e-05,266.15244,561.699,-0.5579219,[-0.865  1.535 -1.774 -1.705 -1.977],3329.4438,0.2728091,1.441494e-07,1.0397229,2675.431,100,-1,10.0,17800,1531.9278036672945,1124.1558
1.5798829,2001.2635,1700.2830784320831,150.16,1491.1556,9.980332,1481.1752,0.061107833,0.5870187,True,3040.6409,179,2439.8113,8.333031,12.000436,2004899,210526700.0,,10.0,0.0018925002,6.1107836,481.9667,-0.5638951,[-0.835  1.547 -1.789 -1.719 -1.977],2449.7915,0.015798826,1.8925002e-05,6.2654963,58.701874,100,-1,10.0,17900,1491.1555549054551,1191.1185
1.2317446,1490.6252,1714.5038719177246,169.76,1687.1664,119.87915,1567.2872,0.009908657,0.053326882,True,2066.1304,180,3539.4211,60.644142,1.6489639,2021875,3960700.0,,10.0,0.15198897,0.9908656,604.7692,-0.58706707,[-0.814  1.546 -1.795 -1.737 -1.983],3659.3003,0.012317445,0.0015198897,60.711853,5.3326883,100,-1,10.0,18000,1687.166392055623,1238.9955
1.0871543,1306.8,1727.2954261302948,161.07,1600.3057,109.88901,1490.4167,0.00415062,0.023705918,True,1795.4825,181,3579.3315,85.48836,1.16975,2037982,921213.5,,10.0,0.3567238,0.41506207,609.9299,-0.5944297,[-0.814  1.557 -1.81  -1.736 -2.006],3689.2205,0.010871543,0.0035672379,87.27818,2.3705919,100,-1,10.0,18100,1600.3056479555273,1148.4702
1.2190502,1648.701,1743.4644181728363,167.73,1666.8895,239.80238,1427.0872,0.009371011,0.05092969,True,2056.4077,182,2399.8938,62.878696,1.5903637,2054755,2335810.2,,10.0,0.1378411,0.9371011,471.7657,-0.62881505,[-0.82   1.559 -1.82  -1.745 -2.013],2639.6963,0.012190502,0.0013784111,62.856644,5.0929694,100,-1,10.0,18200,1666.8896162810809,1343.594
1.0063895,1242.501,1758.6726145744324,158.14,1571.0214,9.98002,1561.0413,0.0017174731,0.014648971,True,1613.2153,183,2959.643,96.25321,1.0389264,2070569,428544.88,,10.0,0.6442909,0.17174731,511.41223,-0.62918884,[-0.826  1.57  -1.847 -1.75  -2.048],2969.623,0.010063895,0.006442909,97.17005,1.4648972,100,-1,10.0,18300,1571.0213598799444,1207.3181
1.0286239,1295.0444,1773.1668543815613,175.85,1748.0919,119.88016,1628.2119,0.0021546609,0.017881665,True,1819.1057,184,4069.8503,95.87365,1.0430394,2088154,578636.56,,10.0,0.59832036,0.2154661,579.35864,-0.62326795,[-0.824  1.569 -1.855 -1.752 -2.048],4189.7305,0.010286239,0.0059832036,95.796646,1.7881665,100,-1,10.0,18400,1748.0919796940486,1234.9568
1.1437136,1444.1853,1786.1633975505829,172.52,1714.7794,249.77838,1465.0011,0.009183635,0.042212017,True,2008.6774,185,3329.614,60.310696,1.6580807,2105406,3223872.0,,10.0,0.080506854,0.9183636,535.45685,-0.6498104,[-0.829  1.579 -1.873 -1.761 -2.042],3579.3923,0.011437136,0.0008050685,60.799335,4.221202,100,-1,10.0,18500,1714.7795047842924,1276.3951
1.9128244,1731.3907,1800.182673215866,175.47,1744.3324,249.81491,1494.5175,0.06632552,0.5760818,True,3216.8755,186,3499.8735,9.55752,10.462965,2122953,79801110.0,,10.0,0.0046097375,6.632553,575.2033,-0.692377,[-0.835  1.579 -1.877 -1.764 -2.069],3749.6885,0.019128244,4.6097375e-05,7.6787496,57.608185,100,-1,10.0,18600,1744.3323660253332,1285.0911
1.0341316,1418.7661,1814.6290180683136,174.44,1734.075,259.7854,1474.2894,0.0038768086,0.020875959,True,1801.314,187,2650.1082,86.79089,1.1521946,2140397,540895.3,,10.0,0.3875146,0.3876809,398.9404,-0.6863792,[-0.824  1.588 -1.91  -1.77  -2.111],2909.8936,0.0103413155,0.003875146,87.67784,2.087596,100,-1,10.0,18700,1734.0748713926996,1377.6871
1.0977668,1408.3342,1830.0695366859436,175.71,1746.7695,129.85892,1616.9106,0.00524809,0.029159319,True,1893.0092,188,3429.4702,80.8959,1.2361566,2157968,753411.0,,10.0,0.2437997,0.524809,426.9307,-0.69845814,[-0.824  1.583 -1.913 -1.773 -2.105],3559.329,0.010977667,0.002437997,81.39673,2.915932,100,-1,10.0,18800,1746.7695428310385,1310.8424
1.0201625,1394.0692,1844.6384580135345,175.33,1742.9711,139.85919,1603.1118,0.0022690035,0.020360768,True,1785.2341,189,2989.0598,95.97544,1.0419332,2175501,534302.3,,10.0,0.6279596,0.22690035,489.90375,-0.6917115,[-0.826  1.58  -1.919 -1.779 -2.117],3128.919,0.010201625,0.006279596,95.286316,2.0360768,100,-1,10.0,18900,1742.9710679681677,1359.7583
1.2181084,1619.0374,1859.8203828334808,181.41,1803.7773,9.980093,1793.7972,0.018498285,0.1425937,True,2510.1484,190,3889.3948,28.722181,3.4816296,2193642,31578084.0,,10.0,0.032068565,1.8498286,590.096,-0.68218297,[-0.825  1.58  -1.91  -1.779 -2.111],3899.3748,0.012181085,0.00032068565,30.246492,14.25937,100,-1,10.0,19000,1803.7773199523863,1326.2032
1.0096152,1351.1213,1874.8034498691559,185.89,1848.5911,1269.4456,579.14557,0.0010893435,0.012454213,True,1866.5791,191,2910.2908,98.628586,1.0139048,2212231,1842736.8,,10.0,0.7845895,0.10893435,421.20966,-0.68605846,[-0.814  1.583 -1.921 -1.788 -2.101],4179.7363,0.01009615,0.007845895,98.84923,1.2454213,100,-1,10.0,19100,1848.5910958507206,1336.6799
1.410261,1808.5026,1890.9081501960754,190.3,1892.6814,129.86945,1762.8121,0.02394319,0.1713346,True,2682.4285,192,4049.2703,34.301712,2.9153063,2231261,22116076.0,,10.0,0.07294597,2.394319,484.00372,-0.6725747,[-0.815  1.585 -1.924 -1.788 -2.105],4179.1396,0.014102611,0.0007294596,25.75679,17.13346,100,-1,10.0,19200,1892.681453373642,1380.8435
1.0259593,1225.5898,1905.0021131038666,180.27,1792.4628,119.88017,1672.5826,0.0028518913,0.018743932,True,1858.8962,193,4879.672,93.48148,1.0697305,2249288,640340.06,,10.0,0.2629935,0.28518912,614.718,-0.68096876,[-0.822  1.597 -1.93  -1.772 -2.092],4999.5522,0.010259593,0.002629935,92.82731,1.8743933,100,-1,10.0,19300,1792.4627431707788,1180.145
1.1138695,1485.7303,1919.8203010559082,172.19,1711.5267,,1711.5267,0.0076158047,0.033747602,True,1953.5837,194,3229.747,71.48398,1.3989149,2266507,2420709.5,,10.0,0.13614193,0.7615804,415.51227,-0.70984596,[-0.821  1.595 -1.934 -1.776 -2.1  ],3229.747,0.011138695,0.0013614192,68.14403,3.3747604,100,-1,10.0,19400,1711.5267199425477,1315.9651
1.1055193,1402.2656,1935.8636689186096,171.66,1706.2695,119.87451,1586.395,0.00749142,0.04327296,True,1894.652,195,3159.862,66.55142,1.5025975,2283673,1975300.5,,10.0,0.08314408,0.74914205,491.80615,-0.7078875,[-0.822  1.602 -1.934 -1.78  -2.129],3279.7366,0.011055193,0.0008314408,68.53102,4.3272963,100,-1,10.0,19500,1706.2695680559464,1304.5854
1.1249703,1571.185,1953.6248269081116,176.15,1751.1123,,1751.1123,0.0057719834,0.025928037,True,1981.6449,196,2859.7908,72.81459,1.3733511,2301288,1442028.6,,10.0,0.10194675,0.5771984,435.36313,-0.7308964,[-0.829  1.602 -1.936 -1.777 -2.127],2859.7908,0.011249703,0.0010194675,79.16091,2.5928037,100,-1,10.0,19600,1751.1123621756665,1400.8608
8.209188,7670.696,1968.58052444458,176.03,1749.9469,239.79538,1510.1517,0.67095613,6.719269,True,15408.017,197,2789.8457,0.22998124,434.81805,2318891,12951861000.0,,10.0,1.878867e-05,67.09561,416.5139,-0.7694902,[-0.826  1.596 -1.926 -1.781 -2.15 ],3029.641,0.0820919,1.878867e-07,1.4748881,671.9269,100,-1,10.0,19700,1749.9470282498035,1378.8933
1.7902721,2126.451,1983.210149049759,175.09,1740.593,529.6167,1210.9764,0.059869688,0.52522004,True,3226.1155,198,2439.473,10.934967,9.144975,2336400,59601620.0,,10.0,0.005315165,5.9869685,374.27438,-0.7749087,[-0.85   1.591 -1.934 -1.772 -2.188],2969.0896,0.01790272,5.315165e-05,8.207854,52.522003,100,-1,10.0,19800,1740.5930456696376,1376.9553
1.0498058,1330.3608,1997.9087524414062,169.58,1685.4159,239.78154,1445.6344,0.002972552,0.018193984,True,1738.6177,199,2949.9224,91.56406,1.0921316,2353358,436374.03,,10.0,0.44482064,0.29725522,475.48276,-0.77209985,[-0.853  1.608 -1.948 -1.754 -2.194],3189.7039,0.010498058,0.004448206,92.577545,1.8193985,100,-1,10.0,19900,1685.4158926128707,1294.7587
1.0061784,1223.9146,2011.4363088607788,177.06,1760.2163,239.8004,1520.4158,0.0017774504,0.015221261,True,1782.9617,200,4259.8525,97.17453,1.0290762,2371064,452092.38,,10.0,0.57769656,0.17774504,547.6103,-0.775492,[-0.856  1.611 -1.945 -1.751 -2.191],4499.653,0.010061783,0.0057769655,96.97379,1.5221262,100,-1,10.0,20000,1760.2161537514057,1209.1235
1.1666931,1626.2059,2025.2357063293457,177.12,1760.8622,249.75427,1511.1079,0.012074164,0.06813094,True,2230.693,201,2930.0215,41.50592,2.4092948,2388776,7071000.5,,10.0,0.12960105,1.2074164,539.5268,-0.7665807,[-0.856  1.61  -1.95  -1.754 -2.194],3179.776,0.011666931,0.0012960105,48.2852,6.813094,100,-1,10.0,20100,1760.8623149375621,1371.4209
4.929753,4961.421,2038.6285696029663,170.9,1698.6149,379.66046,1318.9543,0.3653942,3.669107,True,7988.6494,202,2740.0168,1.5930163,62.774,2405866,2045491500.0,,10.0,0.005676088,36.53942,404.58536,-0.7177138,[-0.861  1.603 -1.951 -1.763 -2.186],3119.6772,0.049297526,5.6760877e-05,1.7876925,366.9107,100,-1,10.0,20200,1698.6148275537414,1316.5339
1.492167,1865.4841,2052.7043073177338,174.4,1733.6195,239.78674,1493.8328,0.03760447,0.33429635,True,2759.3645,203,2569.9868,14.820922,6.7472186,2423306,39627348.0,,10.0,0.036189087,3.760447,476.7162,-0.7045668,[-0.85   1.616 -1.958 -1.761 -2.137],2809.7737,0.01492167,0.00036189085,13.603538,33.429634,100,-1,10.0,20300,1733.6194342144852,1389.4938
1.0839027,1418.019,2068.4600970745087,173.37,1723.3478,9.980343,1713.3673,0.005039287,0.027182706,True,1854.2491,204,3179.8,80.2013,1.2468625,2440643,1006251.0,,10.0,0.23206134,0.5039287,492.47314,-0.6889653,[-0.859  1.607 -1.963 -1.772 -2.124],3189.7803,0.010839026,0.0023206132,82.22662,2.7182705,100,-1,10.0,20400,1723.3477024289161,1332.681
1.13648,1441.5259,2083.1395428180695,178.19,1771.5559,1249.1538,522.4021,0.006505144,0.035050645,True,1954.2269,205,2340.6782,73.53787,1.3598435,2458462,2237624.0,,10.0,0.1727946,0.6505144,415.35016,-0.6784611,[-0.859  1.604 -1.966 -1.777 -2.108],3589.832,0.011364799,0.0017279459,75.32192,3.5050645,100,-1,10.0,20500,1771.5559017655523,1331.893
1.1135467,1344.9069,2097.642712831497,169.43,1683.9961,249.78297,1434.213,0.007850012,0.048618555,True,1853.7721,206,3260.0588,71.360985,1.401326,2475405,1385805.6,,10.0,0.19720215,0.7850012,410.81998,-0.6846905,[-0.856  1.599 -1.955 -1.787 -2.097],3509.8418,0.011135466,0.0019720213,66.801926,4.8618555,100,-1,10.0,20600,1683.9960302045629,1254.13
