Weights,InitialReturnMax,EpisodesSoFar,MinTargetPdf,ESSRenyiArithmetic,ReturnStepMaxmin,DivergenceHarmonic,EpRewMean,EpLenMean,EmpiricalD2Arithmetic,Inner Iteration,WReturnMean,ReturnMeanIW,MinIW,TimeElapsed,InitialBound,ReturnStepMax,MeanEntropy,ESSRenyiHarmonic,MeanIW,InitialReturnStd,InitialReturnMin,MinBehavPdf,TimestepsSoFar,StdIW,Penalization,EmpiricalD2Harmonic,VarianceInitializer,Bound,MaxIW,StdWReturnMean,InitialReturnMean,Iteration,EpThisIter,LearnableVariance,MeanD2-0
[-0.179  1.854 -4.229 -3.535],4999.6885,43800,-246.15146,100.0,10.0,5933056000000000.0,4858.458383699428,486.1,1.0,1,23725030.0,31868535000.0,0.07329365,18607.78228354454,-25168256.0,10.0,0.4189424,100.0,1730.5231,347.00412,2859.6492,-246.15146,18914649,9630.447,True,1.0,-1,-111195950000000.0,93559.234,,4858.4585,438,100,,1.0
[-0.13   1.843 -4.219 -3.571],4999.655,43900,-233.2159,100.0,10.0,1.21224765e+17,4999.534166937464,500.0,1.0,1,24995340.0,29057315000.0,0.031247362,18633.614388227463,-26438546.0,10.0,0.4189424,100.0,1162.529,0.08316882,4999.1294,-233.2159,18964649,6621.3643,True,1.0,-1,-502504760000000.0,64477.145,,4999.534,439,100,,1.0
[-0.176  1.948 -4.211 -3.522],4999.6807,44000,-250.5147,100.0,10.0,3.062261e+25,4954.651409330535,495.61,1.0,1,24575266.0,1097204430000.0,0.1398317,18656.5022149086,-26018488.0,10.0,0.4189424,100.0,51943.453,163.3896,4059.5842,-250.5147,19014210,194873.61,True,1.0,-1,-7.9862895e+18,1393556.1,,4954.6514,440,100,,1.0
[-0.114  1.949 -4.209 -3.511],4999.699,44100,-234.93677,100.0,10.0,35521495000.0,4949.5718974381425,495.01,1.0,1,24745718.0,12764010000.0,0.018408097,18682.090725421906,-26188952.0,10.0,0.4189424,100.0,510.65384,497.45068,,-234.93677,19063711,1756.7134,True,1.0,-1,-284766440000.0,11255.169,,4949.572,441,100,,1.0
[-0.089  1.856 -4.229 -3.589],4999.6855,44200,-245.59348,100.0,10.0,197472270.0,4999.534827101715,500.0,1.0,1,24995346.0,516846600.0,0.14413841,18708.98718237877,-26438572.0,10.0,0.4189424,100.0,20.677725,0.08552764,4999.284,-245.59348,19113711,112.50393,True,1.0,-1,-20797309000.0,1106.3816,,4999.535,442,100,,1.0
[-0.039  1.824 -4.22  -3.606],4999.6436,44300,-239.47365,100.0,10.0,371507500000000.0,4899.623941670834,490.03,1.0,1,24495242.0,24199039000.0,0.0650794,18734.937929153442,-25938440.0,10.0,0.4189424,100.0,968.1568,699.23376,,-239.47365,19162714,4508.1465,True,1.0,-1,-27840620000000.0,38420.08,,4899.624,443,100,,1.0
[ 0.018  1.896 -4.224 -3.521],4999.6763,44400,-246.47745,100.0,10.0,277276720000.0,4749.745212413574,475.07,1.0,1,23745458.0,19740522000.0,0.0059802486,18758.407616376877,-25188676.0,10.0,0.4189424,100.0,789.83826,1088.751,,-246.47745,19210221,3068.67,True,1.0,-1,-779681400000.0,28151.652,,4749.745,444,100,,1.0
[ 0.028  1.978 -4.208 -3.429],4999.673,44500,-245.49603,100.0,10.0,508520900000.0,4799.941066511637,480.08,1.0,1,23995422.0,22006698000.0,0.07524272,18780.906178236008,-25438640.0,10.0,0.4189424,100.0,880.5232,977.7466,9.97986,-245.49603,19258229,4015.5725,True,1.0,-1,-1051152600000.0,30762.307,,4799.941,445,100,,1.0
[ 0.066  2.064 -4.199 -3.346],4999.6704,44600,-243.63496,100.0,10.0,4496790000000.0,4899.639288012902,490.03,1.0,1,24495396.0,24019309000.0,0.041361935,18805.320600748062,-25938614.0,10.0,0.4189424,100.0,960.97766,699.2359,,-243.63496,19307232,4285.338,True,1.0,-1,-3084385500000.0,38624.633,,4899.639,446,100,,1.0
[ 0.069  2.146 -4.196 -3.252],4999.673,44700,-267.104,100.0,10.0,313345670000.0,4949.5261609778945,495.01,1.0,1,24745260.0,50296963000.0,0.04509019,18829.193588495255,-26188480.0,10.0,0.4189424,100.0,2012.2623,497.4461,,-267.104,19356733,16664.705,True,1.0,-1,-858153800000.0,167220.58,,4949.5264,447,100,,1.0
[ 0.025  2.074 -4.203 -3.344],4999.6855,44800,-241.8377,100.0,10.0,1301266800000.0,4799.835172030831,480.07,1.0,1,23995358.0,29404097000.0,0.004740159,18853.828673362732,-25438584.0,10.0,0.4189424,100.0,1176.4299,978.2347,,-241.8377,19404740,4647.365,True,1.0,-1,-1675700100000.0,39723.22,,4799.8354,448,100,,1.0
[ 0.01   2.15  -4.197 -3.246],4999.713,44900,-247.23819,100.0,10.0,520780700000.0,4899.63724707265,490.03,1.0,1,24495376.0,45796684000.0,0.033844244,18877.169499397278,-25938620.0,10.0,0.4189424,100.0,1832.2767,699.2357,,-247.23819,19453743,8130.4688,True,1.0,-1,-1087291060000.0,62358.137,,4899.637,449,100,,1.0
[-0.004  2.079 -4.196 -3.348],4999.6943,45000,-252.32994,100.0,10.0,3883781600.0,4999.544061187523,500.0,1.0,1,24995438.0,4714056000.0,0.052335873,18902.260843992233,-26438672.0,10.0,0.4189424,100.0,188.59557,0.091295555,4999.177,-252.32994,19503743,622.8836,True,1.0,-1,-94654230000.0,5794.7256,,4999.5444,450,100,,1.0
[ 0.054  2.007 -4.205 -3.431],4999.67,45100,-263.89615,100.0,10.0,17772292000.0,4849.522901097939,485.03,1.0,1,24245228.0,21022341000.0,0.041390978,18927.03639316559,-25688444.0,10.0,0.4189424,100.0,841.16064,852.8522,,-263.89615,19552246,5572.0225,True,1.0,-1,-213417350000.0,55648.97,,4849.523,451,100,,1.0
[ 0.013  2.11  -4.196 -3.373],4999.712,45200,-254.33636,100.0,10.0,30960847000.0,4899.734585979313,490.04,1.0,1,24495352.0,7046512600.0,0.1218369,18950.58756160736,-25938594.0,10.0,0.4189424,100.0,281.9531,698.53625,9.98045,-254.33636,19601250,709.4248,True,1.0,-1,-260989220000.0,5383.998,,4899.7344,452,100,,1.0
[-0.029  2.189 -4.201 -3.287],4999.6934,45300,-262.45932,100.0,10.0,542916250000.0,4949.539009767177,495.01,1.0,1,24745390.0,106474410000.0,0.064845465,18972.6264564991,-26188624.0,10.0,0.4189424,100.0,4260.0386,497.44736,,-262.45932,19650751,28309.768,True,1.0,-1,-1169864300000.0,270863.12,,4949.539,453,100,,1.0
[-0.01   2.12  -4.198 -3.389],4999.677,45400,-255.926,100.0,10.0,12465389000.0,4899.638669792578,490.03,1.0,1,24495388.0,25728772000.0,0.04176784,18997.38953948021,-25938610.0,10.0,0.4189424,100.0,1029.3151,699.2357,,-255.926,19699754,10062.8955,True,1.0,-1,-186858680000.0,101152.4,,4899.6387,454,100,,1.0
[ 0.087  2.27  -4.169 -3.561],4999.6826,45500,-258.6074,100.0,10.0,11036737000000.0,4899.597148193516,490.03,1.0,1,24494974.0,22953386000.0,0.12235481,19023.266972780228,-25938200.0,10.0,0.4189424,100.0,918.3484,699.22986,,-258.6074,19748757,3115.0361,True,1.0,-1,-4817467000000.0,19295.26,,4899.5977,455,100,,1.0
[ 0.092  2.18  -4.17  -3.647],4999.707,45600,-262.95966,100.0,10.0,3695184200000.0,4999.502916717441,500.0,1.0,1,24995030.0,22517967000.0,0.045815635,19049.144326210022,-26438268.0,10.0,0.4189424,100.0,900.89294,0.098815165,4999.184,-262.95966,19798757,3229.338,True,1.0,-1,-2796773700000.0,26017.754,,4999.503,456,100,,1.0
[ 0.099  2.091 -4.184 -3.733],4999.641,45700,-250.14859,100.0,10.0,16482095000000.0,4999.464654681802,500.0,1.0,1,24994646.0,21239020000.0,0.058738746,19074.677738666534,-26437846.0,10.0,0.4189424,100.0,849.752,0.12020137,4999.043,-250.14859,19848757,2633.2197,True,1.0,-1,-5880236000000.0,18890.322,,4999.465,457,100,,1.0
[ 0.089  2.17  -4.17  -3.638],4999.652,45800,-256.06027,100.0,10.0,1.5156336e+30,4799.8099338560705,480.07,1.0,1,23995110.0,58182460000000.0,0.09561921,19113.34332203865,-25438316.0,10.0,0.4189424,100.0,2327850.5,978.22955,,-256.06027,19896764,22902628.0,True,1.0,-1,-1.7767078e+21,230192200.0,,4799.81,458,100,,1.0
[ 0.315  2.159 -4.185 -3.533],4999.653,45900,-248.8807,100.0,10.0,13664006000000.0,4799.563960236861,480.05,1.0,1,23994644.0,41764700000.0,0.13174513,19183.83212351799,-25437850.0,10.0,0.4189424,100.0,1671.0833,979.198,,-248.8807,19944769,7629.2764,True,1.0,-1,-5376441300000.0,59775.55,,4799.564,459,100,,1.0
[ 0.318  2.238 -4.19  -3.437],4999.6826,46000,-260.611,100.0,10.0,715177900.0,4849.564413288954,485.04,1.0,1,24244646.0,14649037000.0,0.015083976,19264.53589296341,-25687872.0,10.0,0.4189424,100.0,586.11536,852.2748,,-260.611,19993273,3664.2087,True,1.0,-1,-53244060000.0,36194.902,,4849.5645,460,100,,1.0
[ 0.264  2.284 -4.218 -3.337],4999.716,46100,-249.26639,100.0,10.0,7063766000000.0,4949.459243335322,495.01,1.0,1,24744594.0,98282440000.0,0.0397701,19351.410574674606,-26187840.0,10.0,0.4189424,100.0,3932.5532,497.43936,,-249.26639,20042774,22887.07,True,1.0,-1,-3934013600000.0,194530.6,,4949.459,461,100,,1.0
[ 0.254  2.233 -4.222 -3.451],4999.6895,46200,-252.3,100.0,10.0,100462170000.0,4849.483548542633,485.03,1.0,1,24244834.0,11663645000.0,0.13524857,19438.59769177437,-25688062.0,10.0,0.4189424,100.0,466.67346,852.84534,,-252.3,20091277,1329.5691,True,1.0,-1,-469095800000.0,7852.58,,4849.484,462,100,,1.0
[ 0.25   2.28  -4.211 -3.336],4999.672,46300,-247.0574,100.0,10.0,1699034100.0,4745.6730084165865,474.68,1.0,1,23708178.0,9399046000.0,0.1322285,19525.298520088196,-25151396.0,10.0,0.4189424,100.0,376.1293,1089.3878,,-247.0574,20138745,1301.004,True,1.0,-1,-68886230000.0,8131.3237,,4745.673,463,100,,1.0
[ 0.188  2.181 -4.207 -3.382],4999.6777,46400,-246.83524,100.0,10.0,2343481400000.0,4899.609363070754,490.03,1.0,1,24495096.0,15994058000.0,0.062783286,19606.619849681854,-25938318.0,10.0,0.4189424,100.0,639.9581,699.2317,,-246.83524,20187748,4000.9595,True,1.0,-1,-2225291100000.0,38940.64,,4899.6094,464,100,,1.0
[-0.021  2.172 -4.286 -3.492],4999.69,46500,-244.57004,100.0,10.0,315011530000.0,4949.538245251141,495.01,1.0,1,24745382.0,80081410000.0,0.11366502,19695.223136901855,-26188612.0,10.0,0.4189424,100.0,3203.907,497.4473,,-244.57004,20237249,17248.793,True,1.0,-1,-890088300000.0,155757.36,,4949.538,465,100,,1.0
[ 1.510e-03  2.261e+00 -4.283e+00 -3.406e+00],4999.703,46600,-234.81952,100.0,10.0,6.820357e+35,4849.658441986118,485.04,1.0,1,24245586.0,313964800000000.0,0.82176095,19761.14998650551,-25688824.0,10.0,0.4189424,100.0,12561277.0,852.2913,,-234.81952,20285753,85994390.0,True,1.0,-1,-1.1918767e+24,846620160.0,,4849.658,466,100,,1.0
[ 0.143  2.221 -4.261 -3.607],4999.667,46700,-250.91983,100.0,10.0,49166442000.0,4949.498840298248,495.01,1.0,1,24744988.0,8587951000.0,0.16155058,19831.53231692314,-26188204.0,10.0,0.4189424,100.0,343.6041,497.4434,,-250.91983,20335254,1088.3082,True,1.0,-1,-328592330000.0,7119.5903,,4949.4985,467,100,,1.0
[ 0.088  2.132 -4.266 -3.676],4999.6543,46800,-269.3144,100.0,10.0,17015287000.0,4849.515174991523,485.03,1.0,1,24245152.0,52895887000.0,0.020977847,19903.064932584763,-25688360.0,10.0,0.4189424,100.0,2116.3784,852.8508,,-269.3144,20383757,14047.595,True,1.0,-1,-241147630000.0,137417.64,,4849.5156,468,100,,1.0
[ 0.06   2.213 -4.296 -3.59 ],4999.6826,46900,-255.45631,100.0,10.0,1855405700000.0,4949.510876010751,495.01,1.0,1,24745108.0,107882955000.0,0.040146906,19986.217575073242,-26188332.0,10.0,0.4189424,100.0,4316.333,497.44458,,-255.45631,20433258,17718.809,True,1.0,-1,-2073702700000.0,123526.71,,4949.5107,469,100,,1.0
[ 0.059  2.13  -4.288 -3.683],4999.692,47000,-249.72684,100.0,10.0,5.7374356e+27,4999.503380742204,500.0,1.0,1,24995034.0,46053510000000.0,0.16384943,20058.687861680984,-26438264.0,10.0,0.4189424,100.0,1842604.1,0.098987184,4999.1636,-249.72684,20483258,13408716.0,True,1.0,-1,-1.09316305e+20,126601544.0,,4999.5034,470,100,,1.0
[-0.035  1.907 -4.23  -3.701],4999.66,47100,-245.20357,100.0,10.0,3.358746e+17,4949.598637921421,495.02,1.0,1,24744988.0,25394380000.0,0.07974181,20162.032248735428,-26188196.0,10.0,0.4189424,100.0,1016.03064,496.45035,9.980592,-245.20357,20532760,5209.965,True,1.0,-1,-836415500000000.0,47430.883,,4949.5986,471,100,,1.0
[-0.097  1.843 -4.216 -3.788],4999.647,47200,-251.1284,100.0,10.0,45320713000000.0,4849.507379425913,485.03,1.0,1,24245072.0,8134582000.0,0.191612,20271.278252840042,-25688270.0,10.0,0.4189424,100.0,325.4942,852.8495,,-251.1284,20581263,1531.9906,True,1.0,-1,-9723662000000.0,12499.466,,4849.5073,472,100,,1.0
[-0.036  1.846 -4.204 -3.793],4999.663,47300,-253.0497,100.0,10.0,9.5492416e+29,4849.691003845754,485.05,1.0,1,24244914.0,6448031500000.0,0.008418587,20346.063869953156,-25688122.0,10.0,0.4189424,100.0,257973.1,851.712,,-253.0497,20629768,2264813.8,True,1.0,-1,-1.4102798e+21,22585084.0,,4849.691,473,100,,1.0
[ 0.074  1.847 -4.2   -3.734],4999.6455,47400,-245.63347,100.0,10.0,1813716900000.0,4949.4543831465535,495.01,1.0,1,24744544.0,79611940000.0,0.05342025,20418.725653648376,-26187744.0,10.0,0.4189424,100.0,3185.279,497.4389,,-245.63347,20679269,17461.176,True,1.0,-1,-2023192700000.0,140162.17,,4949.454,474,100,,1.0
[ 0.037  1.948 -4.196 -3.67 ],4999.695,47500,-255.18805,100.0,10.0,2970355500000.0,4899.602339640746,490.03,1.0,1,24495026.0,49319543000.0,0.06131581,20485.863441944122,-25938254.0,10.0,0.4189424,100.0,1973.2594,699.2307,,-255.18805,20728272,11227.067,True,1.0,-1,-2536633300000.0,109301.75,,4899.602,475,100,,1.0
[ 0.052  2.037 -4.179 -3.585],4999.676,47600,-252.02657,100.0,10.0,4587595000000.0,4949.4848793660785,495.01,1.0,1,24744848.0,39168130000.0,0.111735605,20568.186177253723,-26188066.0,10.0,0.4189424,100.0,1567.1444,497.4419,,-252.02657,20777773,8048.0127,True,1.0,-1,-3130286100000.0,75445.86,,4949.485,476,100,,1.0
[ 0.033  1.953 -4.171 -3.675],4999.6494,47700,-249.93152,100.0,10.0,321278820000000.0,4999.49265998662,500.0,1.0,1,24994928.0,2719209200.0,0.03651069,20655.372593164444,-26438130.0,10.0,0.4189424,100.0,108.7921,0.10115341,4999.142,-249.93152,20827773,389.98743,True,1.0,-1,-25870522000000.0,2206.758,,4999.4927,477,100,,1.0
[-0.058  1.882 -4.175 -3.723],4999.6895,47800,-251.3787,100.0,10.0,452501480000000.0,4949.588701501007,495.02,1.0,1,24744888.0,17379150000.0,0.08103713,20763.692693948746,-26188112.0,10.0,0.4189424,100.0,695.32446,496.44913,9.982345,-251.3787,20877275,2827.1416,True,1.0,-1,-30717170000000.0,23321.453,,4949.589,478,100,,1.0
[-0.102  1.93  -4.174 -3.616],4999.704,47900,-239.63635,100.0,10.0,5458788600000.0,4799.750391311273,480.06,1.0,1,23995510.0,21228180000.0,0.030384112,20826.5337870121,-25438744.0,10.0,0.4189424,100.0,849.3489,978.72687,,-239.63635,20925281,4603.8384,True,1.0,-1,-3393139200000.0,44840.92,,4799.7505,479,100,,1.0
[-0.142  1.971 -4.186 -3.505],4999.715,48000,-247.54958,100.0,10.0,160489180000.0,4799.672278286815,480.05,1.0,1,23995724.0,15190954000.0,0.047685817,20894.563144683838,-25438964.0,10.0,0.4189424,100.0,607.79297,979.2201,,-247.54958,20973286,2219.4717,True,1.0,-1,-593357200000.0,18042.883,,4799.6724,480,100,,1.0
[-0.152  1.899 -4.187 -3.607],4999.671,48100,-249.59799,100.0,10.0,51038820000000.0,4884.132377894952,488.51,1.0,1,24355574.0,39690146000.0,0.017331375,20957.70354104042,-25798790.0,10.0,0.4189424,100.0,2373.5833,707.69037,,-249.59799,21022137,17862.008,True,1.0,-1,-10350019000000.0,172518.2,,4884.133,481,100,,1.0
[-0.104  1.879 -4.185 -3.641],4999.685,48200,-266.48575,100.0,10.0,10040548000.0,4849.527813996074,485.03,1.0,1,24245278.0,67610720.0,0.10838052,21060.02607536316,-25688502.0,10.0,0.4189424,100.0,2.734844,852.8531,,-266.48575,21070640,3.7429733,True,1.0,-1,-144679290000.0,20.541782,,4849.528,482,100,,1.0
[-0.148  1.911 -4.182 -3.671],4999.6533,48300,-250.40717,100.0,10.0,1.7333565e+21,4937.512149935468,493.87,1.0,1,24631706.0,77035880000.0,0.24352476,21126.28077840805,-26074912.0,10.0,0.4189424,100.0,3082.06,502.67337,,-250.40717,21120027,27529.633,True,1.0,-1,-6.008467e+16,276306.6,,4937.5117,483,100,,1.0
[-0.206  1.921 -4.179 -3.649],4999.6753,48400,-247.10313,100.0,10.0,3753168200000000.0,4795.452781330547,479.85,1.0,1,23344894.0,242098130000.0,0.00028881643,21183.919214963913,-24788110.0,10.0,0.4189424,100.0,12848.7,590.36237,,-247.10313,21168012,111324.83,True,1.0,-1,-88656295000000.0,1117910.0,,4795.453,484,100,,1.0
[-0.226  1.838 -4.167 -3.74 ],4999.642,48500,-262.46036,100.0,10.0,1.9018266e+19,4407.087626797158,441.32,1.0,1,20348388.0,2912571400000.0,0.16936557,21239.94889855385,-21791580.0,10.0,0.4189424,100.0,147411.98,962.27167,,-262.46036,21212144,1066534.6,True,1.0,-1,-6296564000000000.0,10274464.0,,4407.088,485,100,,1.0
[-0.286  1.824 -4.169 -3.745],4999.6807,48600,-233.45177,100.0,10.0,930561300000000.0,3868.224809651223,387.7,1.0,1,15612682.0,54325228000.0,0.012684937,21285.01912522316,-17055894.0,10.0,0.4189424,100.0,3526.8445,805.9284,2329.5623,-233.45177,21250914,22431.4,True,1.0,-1,-44079023000000.0,224053.73,,3868.2246,486,100,,1.0
[-0.228  1.845 -4.17  -3.735],4999.687,48700,-257.13275,100.0,10.0,4.8612974e+35,4445.3904758998,445.12,1.0,1,20350550.0,434721420000000.0,0.16119108,21344.952339172363,-21793770.0,10.0,0.4189424,100.0,22052892.0,767.4991,,-257.13275,21295426,118525800.0,True,1.0,-1,-1.006239e+24,1132665300.0,,4445.3906,487,100,,1.0
[-0.139  1.785 -4.193 -3.675],4999.6416,48800,-245.71207,100.0,10.0,2.0929745e+27,4903.632181639912,490.51,1.0,1,24317846.0,1407253500000.0,0.23425981,21398.060113191605,-25761044.0,10.0,0.4189424,100.0,64105.195,521.7629,9.981023,-245.71207,21344477,428218.75,True,1.0,-1,-6.6023584e+19,3656659.2,,4903.6323,488,100,,1.0
[-0.201  1.791 -4.195 -3.678],4999.6797,48900,-242.1571,100.0,10.0,2.4063688e+20,4702.665974397194,470.65,1.0,1,22532394.0,988447500000.0,0.15741865,21458.612419128418,-23975610.0,10.0,0.4189424,100.0,71435.4,646.0077,9.979719,-242.1571,21391542,519304.9,True,1.0,-1,-2.2388447e+16,5132068.5,,4702.666,489,100,,1.0
[-0.141  1.807 -4.195 -3.671],4999.673,49000,-250.42732,100.0,10.0,7828645000.0,4872.226325118851,487.35,1.0,1,24238620.0,3759683800.0,0.14461869,21544.04099392891,-25681834.0,10.0,0.4189424,100.0,179.79869,707.1292,,-250.42732,21440277,908.1466,True,1.0,-1,-131452320000.0,7870.814,,4872.226,490,100,,1.0
[-0.1    1.777 -4.19  -3.706],4999.6753,49100,-236.44519,100.0,10.0,1.7376884e+17,4846.426711631719,484.73,1.0,1,24215232.0,4576066000000.0,0.0891405,21647.615071296692,-25658446.0,10.0,0.4189424,100.0,208012.58,852.86597,,-236.44519,21488750,2063592.2,True,1.0,-1,-606177600000000.0,20740424.0,,4846.427,491,100,,1.0
[-0.044  1.787 -4.215 -3.715],4999.677,49200,-244.4569,100.0,10.0,24054331000000.0,4999.4825566180525,500.0,1.0,1,24994824.0,275101000000.0,0.040568113,21752.528857946396,-26438040.0,10.0,0.4189424,100.0,11006.03,0.091061965,4999.2334,-244.4569,21538750,69893.84,True,1.0,-1,-7353253500000.0,681531.94,,4999.4824,492,100,,1.0
[-0.009  1.548 -3.914 -3.397],4999.6523,49300,-245.5183,100.0,10.0,1143193600000.0,4949.48684142647,495.01,1.0,1,24744868.0,1047561800000.0,0.091134734,21898.767364263535,-26188072.0,10.0,0.4189424,100.0,41913.2,497.44217,,-245.5183,21588251,402469.56,True,1.0,-1,-2590608000000.0,4044589.2,,4949.4873,493,100,,1.0
[ 0.061  1.597 -3.891 -3.31 ],4999.6543,49400,-249.28177,100.0,10.0,2840195500000.0,4999.479692735568,500.0,1.0,1,24994796.0,21855791000.0,0.012532944,21984.77815437317,-26438002.0,10.0,0.4189424,100.0,874.43054,0.10926782,4999.0654,-249.28177,21638251,3081.0757,True,1.0,-1,-2454023000000.0,23284.473,,4999.48,494,100,,1.0
[ 0.087  1.686 -3.89  -3.225],4999.67,49500,-245.9637,100.0,10.0,359151740.0,4999.49447158731,500.0,1.0,1,24994944.0,2309320400.0,0.062023442,22048.27398777008,-26438162.0,10.0,0.4189424,100.0,92.39304,0.10073536,4999.081,-245.9637,21688251,282.04562,True,1.0,-1,-29659556000.0,2435.2156,,4999.4946,495,100,,1.0
[ 0.016  1.655 -3.906 -3.322],4999.662,49600,-254.17526,100.0,10.0,2367190500.0,4849.703766562671,485.05,1.0,1,24245042.0,7862733300.0,0.052905947,22111.707601308823,-25688252.0,10.0,0.4189424,100.0,314.61484,851.7143,,-254.17526,21736756,976.24194,True,1.0,-1,-78078930000.0,7431.044,,4849.7036,496,100,,1.0
[-0.022  1.696 -3.9   -3.211],4999.664,49700,-246.23003,100.0,10.0,5.684642e+17,4949.6208805036395,495.02,1.0,1,24745212.0,12939608000.0,0.028602526,22167.781837940216,-26188428.0,10.0,0.4189424,100.0,517.7246,496.45245,9.981562,-246.23003,21786258,2957.445,True,1.0,-1,-1088122400000000.0,29285.596,,4949.6206,497,100,,1.0
[-0.106  1.626 -3.905 -3.273],4999.7065,49800,-261.1229,100.0,10.0,2.2353774e+25,4899.654777985109,490.03,1.0,1,24495552.0,43362144000.0,0.016999269,22218.325726270676,-25938790.0,10.0,0.4189424,100.0,1734.9939,699.23816,,-261.1229,21835261,16742.453,True,1.0,-1,-6.823447e+18,168290.56,,4899.655,498,100,,1.0
[-0.163  1.606 -3.91  -3.284],4999.6846,49900,-240.42783,100.0,10.0,3.3017842e+16,4652.577754917979,465.63,1.0,1,22453150.0,401460260000.0,0.17545249,22276.76175546646,-23896374.0,10.0,0.4189424,100.0,21285.912,898.1481,,-240.42783,21881824,195599.56,True,1.0,-1,-262641480000000.0,1966608.9,,4652.5776,499,100,,1.0
