InitialReturnMax,InitialReturnStd,MeanEntropy,StdIW,Bound,MinIW,ReturnMeanIW,ESSClassic,TimestepsSoFar,MaxIWNorm,EmpiricalD2,EpThisIter,OptimizationReturnMax,ESSRenyi,Iteration,InitialReturnMin,InitialReturnMean,MinIWNorm,EpisodesSoFar,OptimizationReturnMin,VarianceInit,ReturnStepMax,MaxIW,MeanIW,MeanIWNorm,StdIWNorm,J_sample_variance,EpLenMean,Weights,LearnableVariance,OptimizationReturnMean,EpRewMean,ReturnStepMaxmin,InitialBound,TimeElapsed
3589.7056,576.7488,-0.11796819,0.53054684,1608.7896,0.19700195,2103.6042,80.53939,2538224,0.03567474,1.2667077,100,3349.9185,78.94482,194,239.78723,1955.1005,0.0019700194,19400,,-1,10.0,3.567474,1.0793183,0.010793183,0.005305468,1374470.2,196.55,[-0.756  1.697 -2.159 -1.934 -1.554],True,1715.3132,1955.1005268140727,10.0,1515.4531,2180.6310002803802
4379.695,542.36554,-0.06206544,15.1692095,3805.6047,0.002199035,6909.595,4.994587,2558705,1.407265,33.48589,100,4239.8203,2.9863324,195,139.87476,2037.7172,2.1990349e-05,19500,,-1,10.0,140.7265,3.478072,0.034780722,0.15169209,712190100.0,204.81,[-0.754  1.694 -2.161 -1.947 -1.537],True,1897.8425,2037.7173084696333,10.0,1501.3164,2196.1358485221863
3188.9434,499.62875,-0.06577712,0.17065652,1467.9473,0.5903491,1864.8519,97.24308,2577218,0.014059179,1.0327315,100,3039.0596,96.83059,196,149.88373,1840.936,0.005903491,19600,,-1,10.0,1.405918,1.0135407,0.010135408,0.0017065653,333139.88,185.13,[-0.779  1.696 -2.17  -1.943 -1.481],True,1691.0524,1840.9361890035461,10.0,1450.3721,2211.3002667427063
3338.4404,451.75577,-0.01636608,4.7252536,2518.2183,0.020364115,3814.191,13.492796,2595829,0.2842649,10.04646,100,3328.4597,9.953754,197,9.980772,1850.7244,0.00020364115,19700,,-1,10.0,28.42649,1.8661648,0.01866165,0.04725254,115937810.0,186.11,[-0.781  1.697 -2.181 -1.951 -1.485],True,1840.7437,1850.7243865495536,10.0,1441.8506,2225.7077493667603
3369.69,385.79807,0.03819262,146.2198,15239.366,0.002812889,23911.48,1.0719161,2615208,14.700317,441.54898,100,1939.9513,0.22647545,198,1429.7386,1927.5317,2.8128889e-05,19800,,-1,10.0,1470.0317,15.220425,0.15220426,1.462198,839882240.0,193.79,[-0.766  1.682 -2.184 -1.979 -1.435],True,497.793,1927.5316660900414,10.0,1514.8306,2240.4067447185516
4479.029,656.33856,-0.010039806,1.7835683,1575.3113,0.041986115,2423.1267,34.35192,2633404,0.14761987,2.388601,100,4369.137,41.86551,199,109.89169,1809.0988,0.00041986114,19900,,-1,10.0,14.761988,1.2901918,0.012901918,0.01783568,13138619.0,181.96,[-0.768  1.721 -2.161 -1.927 -1.381],True,1699.2072,1809.0987733591828,10.0,1260.5319,2254.7686755657196
3169.2822,649.6856,-0.006175995,0.16635385,1519.2976,0.7135513,1913.1896,97.42662,2651835,0.01537209,1.0297725,100,3049.3992,97.108826,200,119.88294,1832.6522,0.007135513,20000,,-1,10.0,1.537209,1.0235755,0.010235756,0.0016635385,613312.3,184.31,[-0.767  1.728 -2.173 -1.927 -1.429],True,1712.7694,1832.6523308457135,10.0,1444.4961,2269.596999645233
3519.3496,676.0373,-0.031869896,4.096678,1638.9761,0.017350584,2683.1995,11.850475,2670624,0.3720112,5.869089,100,3389.488,17.03842,201,129.86157,1868.4142,0.00017350583,20100,,-1,10.0,37.201122,1.5020685,0.015020684,0.04096677,45159800.0,187.89,[-0.772  1.741 -2.201 -1.941 -1.425],True,1738.5526,1868.4141623422954,10.0,1437.3835,2283.926356077194
4969.0303,611.8479,-0.041376103,1.9699008,1573.3052,0.051235493,2568.3599,29.540268,2690298,0.11757774,2.6733713,100,4719.25,37.405952,202,249.78043,1956.9403,0.00051235495,20200,,-1,10.0,11.757774,1.2755017,0.012755016,0.019699007,12835365.0,196.74,[-0.794  1.73  -2.199 -1.929 -1.451],True,1707.1598,1956.940226058509,10.0,1348.3607,2299.0120120048523
3659.2874,641.6228,-0.08976404,3.2522051,1917.2527,0.03691747,2730.3384,13.252463,2709981,0.3233373,3.2914572,100,3649.3071,30.38168,203,9.980203,1957.8804,0.0003691747,20300,,-1,10.0,32.33373,1.2711525,0.012711526,0.03252205,75246104.0,196.83,[-0.772  1.725 -2.207 -1.929 -1.46 ],True,1947.9003,1957.8803364843243,10.0,1509.7109,2313.562769651413
4138.9805,741.8155,-0.05753326,1.3580638,1835.7461,0.17778549,2582.0195,42.989548,2730385,0.07753108,2.167295,100,3899.2244,46.140465,204,239.75609,2029.9485,0.0017778549,20400,,-1,10.0,7.753108,1.1793002,0.011793001,0.013580638,13074066.0,204.04,[-0.771  1.747 -2.229 -1.936 -1.509],True,1790.1925,2029.9484996932242,10.0,1523.0288,2331.711870908737
4149.3447,647.8354,-0.08061981,1.1129023,1712.9939,0.05524763,2363.6062,52.565887,2750479,0.077812575,1.6390573,100,4139.3604,61.01068,205,9.984504,1998.9769,0.0005524763,20500,,-1,10.0,7.7812576,1.1715578,0.011715578,0.011129024,5600788.5,200.94,[-0.778  1.74  -2.248 -1.937 -1.476],True,1988.9923,1998.9768753382148,10.0,1490.7881,2348.230684518814
3559.0752,707.83936,-0.08027624,6.2635713,2125.205,0.009330086,3625.7576,8.100524,2769590,0.5737979,11.850503,100,3549.094,8.43846,206,9.981189,1900.6461,9.330086e-05,20600,,-1,10.0,57.37979,1.8596106,0.018596105,0.062635705,118852580.0,191.11,[-0.78   1.754 -2.259 -1.927 -1.5  ],True,1890.665,1900.6461826810648,10.0,1464.7502,2363.67679643631
4868.979,614.68097,-0.12516986,1.9610397,1748.9055,0.025677048,2676.3257,33.130344,2789110,0.14623103,2.4187224,100,4749.1045,41.344143,207,119.87434,1941.6385,0.00025677047,20700,,-1,10.0,14.623102,1.3803358,0.013803357,0.019610396,14256500.0,195.2,[-0.792  1.728 -2.255 -1.945 -1.499],True,1821.7642,1941.6386316621738,10.0,1345.313,2380.5657596588135
3059.5889,450.4068,-0.19542055,14.484849,3006.6355,5.2636016e-05,5314.6978,3.4476151,2809179,1.2843684,37.938286,100,2809.7898,2.6358597,208,249.7991,1996.5001,5.2636017e-07,20800,,-1,10.0,128.43684,2.7371075,0.027371075,0.1448485,550986600.0,200.69,[-0.795  1.737 -2.264 -1.937 -1.544],True,1746.7009,1996.500045291548,10.0,1621.7784,2397.6110405921936
3509.438,547.19604,-0.22290179,1.180239,1719.2253,0.13742319,2327.3625,49.83885,2828433,0.067142025,2.0018737,100,3509.438,49.9532,209,,1915.0487,0.0013742319,20900,,-1,10.0,6.714203,1.1764413,0.011764413,0.011802388,6779337.5,192.54,[-0.821  1.756 -2.267 -1.911 -1.614],True,1915.0487,1915.0487838593135,10.0,1485.232,2415.260897397995
4119.5576,593.35944,-0.23994964,0.5576614,1564.2283,0.1897966,2134.8718,78.88223,2848340,0.027601466,1.2791964,100,4109.5767,78.17408,210,9.981073,1980.3469,0.0018979659,21000,,-1,10.0,2.7601466,1.0777951,0.010777951,0.0055766143,1699296.4,199.07,[-0.813  1.762 -2.295 -1.923 -1.642],True,1970.3657,1980.346936804009,10.0,1475.8062,2430.9330422878265
3929.553,545.9792,-0.24887094,0.3987436,1630.1826,0.4235264,2152.5771,87.43037,2868683,0.023890309,1.1782019,100,3449.9236,84.8751,211,479.62946,2023.9165,0.004235264,21100,,-1,10.0,2.389031,1.0516311,0.01051631,0.0039874357,1114320.2,203.43,[-0.809  1.766 -2.303 -1.922 -1.659],True,1544.287,2023.9165531709016,10.0,1542.6466,2448.0631608963013
3699.5513,534.3851,-0.26762304,0.5167984,1659.7408,0.120020255,2162.785,80.76638,2888957,0.027175274,1.2326016,100,3459.729,81.12921,212,239.82228,2017.0231,0.0012002025,21200,,-1,10.0,2.7175274,1.0590242,0.010590241,0.0051679835,1446380.0,202.74,[-0.815  1.773 -2.307 -1.916 -1.668],True,1777.2008,2017.0230524440055,10.0,1563.9224,2466.190169095993
3939.233,598.3011,-0.24361695,2.6256974,2319.5361,0.053935535,3197.8625,26.252813,2910175,0.23743953,3.314341,100,3819.3518,30.17191,213,119.88118,2111.4229,0.00053935533,21300,,-1,10.0,23.743954,1.5666064,0.015666062,0.026256973,19155472.0,212.18,[-0.815  1.78  -2.317 -1.929 -1.687],True,1991.5415,2111.422819232989,10.0,1628.9673,2483.7003824710846
3469.686,499.57187,-0.23598246,1.5571554,1725.818,0.114769146,2395.2375,40.200863,2929732,0.08238089,2.4815621,100,3109.9656,40.2972,214,359.72052,1945.3143,0.0011476914,21400,,-1,10.0,8.23809,1.276739,0.0127673885,0.015571553,5453175.0,195.57,[-0.83   1.786 -2.311 -1.915 -1.663],True,1585.5939,1945.3143081091534,10.0,1520.3663,2499.2524950504303
3659.6748,537.07086,-0.24026613,2.0732324,1717.522,0.049785573,2452.2588,23.51576,2948982,0.16689953,2.687121,100,3659.6748,37.21455,215,,1914.6501,0.0004978557,21500,,-1,10.0,16.689953,1.1495863,0.011495864,0.020732326,39529836.0,192.5,[-0.839  1.774 -2.31  -1.918 -1.655],True,1914.6501,1914.6500168646717,10.0,1466.4331,2516.6044940948486
3449.6743,551.52844,-0.25758392,1.0936757,1710.2366,0.11295873,2288.3381,52.727024,2968234,0.06922793,1.8722372,100,3439.6924,53.412037,216,9.982024,1914.7867,0.0011295873,21600,,-1,10.0,6.9227924,1.1550444,0.011550443,0.010936758,5849364.0,192.52,[-0.849  1.794 -2.325 -1.897 -1.659],True,1904.8048,1914.7868419889492,10.0,1492.2897,2533.3792407512665
3259.2117,587.8822,-0.23022428,1.423581,1704.9236,0.07328059,2318.5007,43.290638,2986990,0.08627665,2.3627732,100,3249.2312,42.323147,217,9.9803915,1865.2017,0.0007328059,21700,,-1,10.0,8.6276655,1.2438036,0.012438037,0.0142358085,10798642.0,187.56,[-0.837  1.791 -2.33  -1.909 -1.677],True,1855.2214,1865.2018204203355,10.0,1466.0314,2550.8874695301056
3419.4954,538.8751,-0.23055996,0.096140906,1439.7632,0.77724946,1860.3064,99.09707,3005489,0.012928717,1.0083376,100,3419.4954,99.173134,218,,1839.5046,0.0077724946,21800,,-1,10.0,1.2928717,1.0071851,0.010071849,0.000961409,355003.2,184.99,[-0.827  1.796 -2.333 -1.912 -1.649],True,1839.5046,1839.5047195033906,10.0,1420.7036,2568.091012954712
3739.037,607.5483,-0.22587058,6.2466063,3141.5256,0.005962617,4995.6963,9.276319,3025341,0.50957865,16.39414,100,3729.0564,6.0997405,219,9.980712,1974.7699,5.962617e-05,21900,,-1,10.0,50.957863,1.9974303,0.019974303,0.062466066,395598800.0,198.52,[-0.829  1.8   -2.345 -1.913 -1.649],True,1964.7892,1974.7699756288152,10.0,1516.8333,2585.6372101306915
4019.4324,768.95044,-0.2894277,17.600126,4723.9214,0.0008399112,7718.893,3.6556332,3044013,1.5518354,37.013885,100,4019.4324,2.7016888,220,,1856.7451,8.399112e-06,22000,,-1,10.0,155.18355,3.4283404,0.034283403,0.17600125,1807897600.0,186.72,[-0.808  1.814 -2.352 -1.912 -1.645],True,1856.7451,1856.745058214319,10.0,1364.467,2601.3590252399445
3619.4434,743.91315,-0.2623139,4.2982373,2009.6948,0.008305864,3208.134,13.186685,3062086,0.33211905,7.3089867,100,3519.5398,13.6817875,221,99.90346,1796.7969,8.305864e-05,22100,,-1,10.0,33.211906,1.6751934,0.016751934,0.042982366,68418880.0,180.73,[-0.793  1.832 -2.365 -1.903 -1.708],True,1696.8936,1796.797072676342,10.0,1353.5076,2617.8237867355347
4678.3,829.02,-0.27194664,0.74091905,1768.3452,0.106141835,2472.9197,69.54873,3083636,0.038289845,1.5121208,100,4678.3,66.13228,222,,2144.518,0.0010614183,22200,,-1,10.0,3.8289845,1.1197282,0.011197282,0.0074091903,4479019.0,215.5,[-0.792  1.808 -2.346 -1.914 -1.681],True,2144.518,2144.51812925543,10.0,1571.5459,2634.6315586566925
3569.6104,558.4102,-0.26177526,0.77450323,1759.4764,0.11446557,2309.4216,67.82129,3103839,0.0462747,1.5823624,100,3559.6306,63.196648,223,9.97983,2009.9116,0.0011446557,22300,,-1,10.0,4.62747,1.1244025,0.011244024,0.007745032,3302975.0,202.03,[-0.781  1.798 -2.343 -1.92  -1.691],True,1999.9318,2009.9114825148501,10.0,1572.7251,2648.61346578598
3509.483,591.8038,-0.2458535,0.87235796,1751.9102,0.21037921,2285.678,62.236473,3124581,0.06277026,1.5421519,100,3509.483,64.84445,224,,2063.805,0.002103792,22400,,-1,10.0,6.277026,1.1199045,0.011199044,0.00872358,4121005.5,207.42,[-0.775  1.807 -2.369 -1.932 -1.681],True,2063.805,2063.8050337896984,10.0,1633.983,2665.6525371074677
4529.3555,653.1779,-0.26128015,0.7949184,1639.8334,0.105722405,2321.6887,66.11497,3145308,0.053646058,1.5108467,100,4519.3755,66.18805,225,9.980187,2062.3223,0.001057224,22500,,-1,10.0,5.364606,1.1103721,0.01110372,0.007949185,3648897.2,207.27,[-0.778  1.798 -2.373 -1.938 -1.665],True,2052.342,2062.322258804569,10.0,1507.5918,2681.195475101471
3689.6807,543.9154,-0.271622,0.6137326,1829.3654,0.20564096,2340.0232,75.821556,3167081,0.04676758,1.2770009,100,3439.9377,78.30848,226,249.7429,2166.8755,0.0020564096,22600,,-1,10.0,4.6767583,1.0868295,0.010868295,0.0061373254,1579607.8,217.73,[-0.772  1.805 -2.387 -1.943 -1.68 ],True,1917.1324,2166.8753619518843,10.0,1714.9838,2698.7169420719147
4709.4404,730.47107,-0.25479126,0.54538447,1722.8525,0.28505322,2368.6511,79.12807,3189061,0.03068018,1.2536156,100,4589.5557,79.769264,227,119.88489,2187.5723,0.002850532,22700,,-1,10.0,3.068018,1.0619078,0.010619077,0.0054538446,2442010.8,219.8,[-0.766  1.807 -2.381 -1.946 -1.691],True,2067.6873,2187.572079078982,10.0,1610.7856,2717.0415828227997
3609.5205,613.46783,-0.32644632,6.9257207,3158.7148,5.0261384e-05,4821.4224,8.202263,3210141,0.57481277,14.146252,100,3599.5403,7.0690103,228,9.980143,2097.595,5.0261383e-07,22800,,-1,10.0,57.481277,2.0702164,0.020702166,0.0692572,268293500.0,210.8,[-0.759  1.802 -2.379 -1.947 -1.674],True,2087.6147,2097.5950842731345,10.0,1655.5208,2735.1079547405243
3959.6626,707.1027,-0.34814444,1.496363,1939.493,0.039364986,2699.8896,39.285927,3231168,0.10053655,2.4585142,100,3949.6829,40.674973,229,9.979733,2092.3726,0.00039364985,22900,,-1,10.0,10.053655,1.2036792,0.012036791,0.01496363,16358259.0,210.27,[-0.755  1.783 -2.375 -1.958 -1.745],True,2082.3928,2092.372423940447,10.0,1607.4149,2752.715057373047
3489.59,602.6655,-0.3769735,2.5781171,2086.4956,0.04830996,2822.7961,17.776772,3252434,0.23860668,2.9680426,100,3489.59,33.692238,230,,2116.264,0.00048309957,23000,,-1,10.0,23.860668,1.1987588,0.011987588,0.02578117,71480296.0,212.66,[-0.749  1.788 -2.376 -1.935 -1.767],True,2116.264,2116.2638995495145,10.0,1688.8782,2768.268631696701
4999.3843,692.9961,-0.3937282,0.5665766,1659.1785,0.3100617,2342.3088,77.511375,3274185,0.028937524,1.2447519,100,4999.3843,80.337296,231,,2164.7593,0.0031006169,23100,,-1,10.0,2.8937526,1.0518647,0.010518646,0.005665766,2896678.8,217.51,[-0.746  1.8   -2.382 -1.92  -1.796],True,2164.7593,2164.759409035884,10.0,1552.4622,2785.8421590328217
3969.4927,551.8154,-0.39797017,1.6390791,1856.3014,0.019223,2616.0808,35.67319,3295543,0.14548077,2.4423833,100,3859.6055,40.943615,232,109.88728,2125.4187,0.00019223,23200,,-1,10.0,14.548077,1.2206043,0.012206042,0.016390791,9995295.0,213.58,[-0.741  1.798 -2.375 -1.919 -1.813],True,2015.5312,2125.4186606782278,10.0,1639.2571,2800.8670284748077
4519.391,759.0636,-0.39987478,2.6345294,2714.8896,0.017903091,3774.1252,26.172771,3319023,0.19235921,3.6621313,100,4519.391,27.306503,233,,2337.6099,0.0001790309,23300,,-1,10.0,19.235922,1.5686268,0.015686268,0.026345292,63846736.0,234.8,[-0.732  1.782 -2.374 -1.934 -1.817],True,2337.6099,2337.6098881137364,10.0,1784.0997,2815.795387983322
4999.1826,669.55597,-0.43023962,0.9722062,1974.5942,0.068664685,2751.6753,58.246227,3342023,0.044422727,1.6108066,100,4879.29,62.0807,234,119.89255,2289.7158,0.00068664685,23400,,-1,10.0,4.4422727,1.1482712,0.011482711,0.009722061,7424852.5,230.0,[-0.728  1.793 -2.366 -1.915 -1.819],True,2169.8232,2289.715879910023,10.0,1677.4437,2833.318996667862
4109.352,480.43692,-0.46066016,1.8763444,1796.9612,0.029701699,2627.0122,28.77632,3363624,0.12628037,2.7200177,100,3729.6614,36.764465,235,379.6906,2149.7039,0.000297017,23500,,-1,10.0,12.6280365,1.1926636,0.011926634,0.018763442,13966507.0,216.01,[-0.729  1.792 -2.376 -1.922 -1.849],True,1770.0132,2149.7037805465898,10.0,1646.4131,2848.0803747177124
4879.4033,761.368,-0.4642247,1.2721117,1827.2458,0.17175433,2670.7722,47.20926,3385382,0.07202281,1.9923819,100,4869.4233,50.19118,236,9.980042,2165.4653,0.0017175432,23600,,-1,10.0,7.202281,1.2029843,0.012029843,0.012721117,9371519.0,217.58,[-0.721  1.796 -2.375 -1.919 -1.88 ],True,2155.4854,2165.4653104524805,10.0,1567.8627,2862.4992439746857
4999.7197,707.80273,-0.4701226,1.0511988,2021.7236,0.05553921,2895.892,58.4999,3408763,0.049253844,2.0380163,100,4999.7197,49.06732,237,,2327.8396,0.00055539206,23700,,-1,10.0,4.9253845,1.2480667,0.012480668,0.010511987,7031209.5,233.81,[-0.711  1.795 -2.382 -1.931 -1.883],True,2327.8396,2327.8395151127547,10.0,1715.5012,2879.045115709305
4169.7085,606.09937,-0.52590716,14.106968,3812.723,0.00044797035,7005.649,3.8647575,3431393,1.252776,39.090843,100,4169.7085,2.5581439,238,,2252.6846,4.4797034e-06,23800,,-1,10.0,125.2776,2.8284824,0.028284825,0.14106968,1426033300.0,226.3,[-0.711  1.786 -2.384 -1.948 -1.889],True,2252.6846,2252.6846603542263,10.0,1742.0015,2895.14812541008
4999.6704,666.1658,-0.5328083,0.856816,2071.228,0.209177,2824.8198,61.406387,3456179,0.054425698,1.5146009,100,4879.7886,66.023994,239,119.88201,2468.4153,0.00209177,23900,,-1,10.0,5.4425697,1.0807785,0.010807786,0.00856816,10111258.0,247.86,[-0.691  1.783 -2.385 -1.967 -1.945],True,2348.5332,2468.415383371843,10.0,1856.0833,2912.255525827408
4249.5835,535.5692,-0.49450687,3.0351388,2771.785,0.032706514,3808.3276,19.539558,3480257,0.20647246,3.9663446,100,2609.717,25.212132,240,1639.8665,2397.493,0.00032706512,24000,,-1,10.0,20.647245,1.4957007,0.014957005,0.030351385,17669846.0,240.78,[-0.691  1.794 -2.389 -1.958 -1.952],True,757.62634,2397.4928108131076,10.0,1877.0271,2927.590112686157
3899.7136,506.74432,-0.48945102,0.3090089,1923.5374,0.40596938,2426.6165,91.72997,3503803,0.020693773,1.1094708,100,3899.7136,90.13306,241,,2344.2195,0.004059694,24100,,-1,10.0,2.0693774,1.0291373,0.010291372,0.003090089,923073.0,235.46,[-0.694  1.801 -2.385 -1.941 -1.913],True,2344.2195,2344.2194755433056,10.0,1866.604,2943.2467968463898
4999.77,675.2621,-0.49294806,21.231974,3240.0613,0.009740005,5846.356,1.8625184,3528132,2.1382015,18.11572,100,4769.995,5.520067,242,229.77487,2422.5945,9.740005e-05,24200,,-1,10.0,213.82014,2.9249823,0.029249825,0.21231975,1102076200.0,243.29,[-0.693  1.795 -2.378 -1.944 -1.908],True,2192.8196,2422.5945652745195,10.0,1810.2505,2960.7278084754944
4389.207,642.04034,-0.50896466,6.3087783,2695.4177,0.0040432904,4632.711,8.391935,3552343,0.47591797,12.987554,100,4379.2246,7.6996794,243,9.982456,2410.5984,4.0432904e-05,24300,,-1,10.0,47.591797,1.9094553,0.019094553,0.063087784,216857200.0,242.11,[-0.697  1.823 -2.384 -1.929 -1.912],True,2400.616,2410.598282207256,10.0,1873.0325,2978.9538028240204
4459.5234,699.50653,-0.4947586,3.9982672,2821.7397,0.017154831,4490.4624,14.580259,3577778,0.28010592,9.334697,100,4339.651,10.712721,244,119.87274,2533.0493,0.00017154831,24400,,-1,10.0,28.010592,1.651868,0.01651868,0.039982673,152248320.0,254.35,[-0.677  1.818 -2.379 -1.938 -1.928],True,2413.1768,2533.04939456839,10.0,1986.8715,2997.5839216709137
4999.625,737.25684,-0.509829,0.7328781,2236.0303,0.27117386,2975.5696,71.12321,3604032,0.040244024,1.4586685,100,4769.84,68.55567,245,229.785,2615.0452,0.0027117387,24500,,-1,10.0,4.0244026,1.1501721,0.01150172,0.0073287804,3553228.5,262.54,[-0.66   1.81  -2.384 -1.949 -1.914],True,2385.2603,2615.045110846701,10.0,2002.7186,3017.709643602371
4179.1836,630.0808,-0.56878453,7.9807105,3796.831,0.0004486861,5976.3,5.182957,3629165,0.7621498,18.131227,100,4069.2888,5.5153465,246,109.89474,2502.8914,4.4868607e-06,24600,,-1,10.0,76.21498,1.8658948,0.018658947,0.0798071,812275700.0,251.33,[-0.665  1.807 -2.377 -1.949 -1.929],True,2392.9966,2502.891216997094,10.0,1991.0477,3032.9482929706573
4789.742,659.90497,-0.5453422,2.0579004,2431.3606,0.07963815,3420.9966,29.014748,3655192,0.18180077,2.8460038,100,4669.8447,35.13699,247,119.89761,2592.3386,0.0007963815,24700,,-1,10.0,18.180077,1.3156782,0.013156784,0.020579005,28634696.0,260.27,[-0.649  1.802 -2.371 -1.948 -1.988],True,2472.4407,2592.338634969807,10.0,2005.7172,3051.930335521698
4609.658,678.3523,-0.5578896,0.4827948,2002.4948,0.40386927,2614.7268,82.15914,3680148,0.026528371,1.1759894,100,4609.658,85.03478,248,,2485.24,0.0040386925,24800,,-1,10.0,2.6528373,1.0360548,0.010360548,0.0048279474,2431136.5,249.56,[-0.646  1.789 -2.365 -1.959 -1.964],True,2485.24,2485.239888994989,10.0,1920.6744,3071.6829657554626
4999.4062,689.64166,-0.5379334,1.3941047,2507.8066,0.12568997,3486.3313,43.34654,3707060,0.07772962,2.5539684,100,3770.1245,39.15475,249,1229.2817,2680.9585,0.0012568997,24900,,-1,10.0,7.772962,1.219437,0.012194369,0.013941047,12350033.0,269.12,[-0.643  1.786 -2.366 -1.964 -1.977],True,1451.6768,2680.9585903927195,10.0,2068.6587,3090.4214918613434
4829.663,667.27313,-0.54430246,0.50777066,2050.2808,0.3066924,2732.2249,81.04748,3732113,0.030911747,1.3291458,100,4719.77,75.23629,250,109.893166,2494.992,0.003066924,25000,,-1,10.0,3.0911748,1.0500356,0.0105003575,0.005077706,3698295.0,250.53,[-0.635  1.785 -2.372 -1.972 -1.957],True,2385.099,2494.9920274463366,10.0,1903.4812,3108.924667596817
4999.7217,614.4459,-0.53132033,1.6835903,2331.3564,0.047526095,3301.242,36.60476,3757760,0.14513159,2.508753,100,4879.8564,39.86044,251,119.8653,2554.5105,0.00047526095,25100,,-1,10.0,14.513159,1.2793131,0.012793131,0.016835902,22373776.0,256.47,[-0.633  1.779 -2.375 -1.984 -1.963],True,2434.6453,2554.5104225920304,10.0,1942.1719,3129.5712575912476
4789.73,653.5842,-0.5416255,1.3908758,2301.3425,0.09677415,3202.031,42.993896,3783517,0.0773946,2.3574145,100,4659.866,42.419353,252,129.86398,2565.4177,0.00096774154,25200,,-1,10.0,7.73946,1.2079002,0.0120790005,0.013908757,13721016.0,257.57,[-0.627  1.757 -2.36  -1.992 -1.95 ],True,2435.5535,2565.4175456366593,10.0,1978.7975,3147.9513375759125
4099.828,558.97015,-0.5616082,1.0650084,2099.0498,0.07690605,2771.5745,52.234318,3808417,0.056870453,1.793882,100,3969.9587,55.745026,253,129.86942,2479.7246,0.00076906045,25300,,-1,10.0,5.6870456,1.1137124,0.011137123,0.010650083,6992929.5,249.0,[-0.616  1.756 -2.359 -1.986 -1.961],True,2349.855,2479.7243437063357,10.0,1977.6,3164.197913169861
4169.7383,593.7362,-0.57084006,20.995752,4768.8022,0.0018480894,7125.357,2.1865077,3834751,2.1107357,21.293459,100,4169.7383,4.696278,254,,2623.154,1.8480894e-05,25400,,-1,10.0,211.07356,3.1391175,0.031391177,0.20995753,2002116000.0,263.34,[-0.621  1.749 -2.358 -1.982 -1.981],True,2623.154,2623.1540999965737,10.0,2112.4675,3182.6520109176636
4999.748,738.1857,-0.5748618,0.1425668,1990.5974,0.6473544,2608.382,98.03475,3860757,0.013460582,1.017857,100,4869.8887,98.24563,255,129.85933,2590.4783,0.006473544,25500,,-1,10.0,1.3460582,1.0069319,0.010069319,0.001425668,706689.7,260.06,[-0.63   1.779 -2.362 -1.953 -1.99 ],True,2460.619,2590.4782579031644,10.0,1978.1367,3203.477287054062
3999.748,676.03986,-0.62699115,97.41854,13631.155,5.252347e-06,25214.957,1.1897658,3886183,9.796362,559.1723,100,3989.7683,0.17883575,256,9.979695,2532.242,5.252347e-08,25600,,-1,10.0,979.6362,10.689845,0.10689844,0.9741854,52485517000.0,254.26,[-0.629  1.777 -2.365 -1.954 -1.994],True,2522.2622,2532.2418799808975,10.0,2042.3746,3221.4315094947815
4999.8364,664.71735,-0.648376,0.53161955,2066.405,0.18318924,2763.5183,80.49686,3911378,0.028135924,1.2959964,100,4879.943,77.160706,257,119.89368,2509.3157,0.0018318924,25700,,-1,10.0,2.8135924,1.0800356,0.010800356,0.0053161955,2723630.2,251.95,[-0.649  1.764 -2.369 -1.948 -2.046],True,2389.4219,2509.315631830596,10.0,1896.9633,3240.7623994350433
4999.5776,568.46594,-0.6534804,1.4847856,2420.2622,0.04562825,3396.348,45.39808,3936610,0.0867081,2.5410776,100,3259.8328,39.353382,258,1739.7449,2513.0227,0.0004562825,25800,,-1,10.0,8.67081,1.3538747,0.013538747,0.014847854,7330030.0,252.32,[-0.647  1.761 -2.369 -1.94  -2.067],True,773.27783,2513.022674715183,10.0,1900.7017,3258.90105175972
4079.8398,469.6237,-0.65222746,0.76500255,2059.67,0.1915939,2663.0186,67.39034,3961078,0.036201634,1.4580052,100,3830.0645,68.58686,259,249.7753,2436.536,0.0019159389,25900,,-1,10.0,3.6201634,1.0997365,0.010997363,0.0076500257,3009725.5,244.68,[-0.636  1.753 -2.372 -1.949 -2.072],True,2186.7607,2436.5359089139492,10.0,1936.8594,3276.510061264038
4759.814,534.3099,-0.6563662,4.1508923,2545.2666,0.01761764,4386.3833,10.818178,3986386,0.24138702,9.974506,100,2960.1147,10.025558,260,1799.6992,2520.5564,0.00017617639,26000,,-1,10.0,24.138702,1.4457071,0.014457071,0.04150892,62046196.0,253.08,[-0.629  1.749 -2.369 -1.956 -2.071],True,720.85736,2520.556582869038,10.0,1937.6008,3295.9744510650635
4999.662,613.7231,-0.6572858,0.7517909,2073.8767,0.35525507,2790.7407,68.10995,4011487,0.044857047,1.3705695,100,3179.8076,72.96237,261,1819.8546,2499.956,0.0035525507,26100,,-1,10.0,4.485705,1.0986888,0.010986887,0.007517908,5534493.0,251.01,[-0.612  1.736 -2.376 -1.968 -2.075],True,680.1014,2499.955981702669,10.0,1887.6248,3314.0364446640015
4229.669,509.756,-0.68077874,8.336076,4351.1045,0.0031707836,6983.091,6.1395516,4036565,0.7623897,25.81447,100,2500.0286,3.8737962,262,1729.6404,2497.545,3.1707834e-05,26200,,-1,10.0,76.238976,2.1320074,0.021320073,0.083360754,393341860.0,250.78,[-0.616  1.744 -2.376 -1.958 -2.076],True,767.90436,2497.544793654737,10.0,1979.5181,3331.7736732959747
