InitialReturnMin,Penalization,InitialReturnStd,InitialReturnMax,InitialBound,DivergenceHarmonic,MeanIW,MeanD2-0,Weights,MinTargetPdf,MaxIW,MeanEntropy,MinIW,ESSRenyiArithmetic,StdIW,VarianceInitializer,EpThisIter,EmpiricalD2Harmonic,ReturnStepMaxmin,MinBehavPdf,EpisodesSoFar,StdWReturnMean,ESSRenyiHarmonic,Iteration,Bound,ReturnStepMax,TimeElapsed,EpLenMean,EmpiricalD2Arithmetic,EpRewMean,LearnableVariance,ReturnMeanIW,TimestepsSoFar,InitialReturnMean,Inner Iteration,WReturnMean
3089.3564,True,420.63052,4999.657,-25047248.0,2.0350171e+35,5662059.0,1.0,[-0.039  0.739 -3.193 -2.992],-245.42653,226747900.0,0.4189424,0.049523395,100.0,31038516.0,-1,100,1.0,10.0,-245.42653,43800,,100.0,438,-6.5103424e+23,10.0,8557.161254644394,484.26,1.0,4840.156346327926,,121825800000000.0,18225015,4840.1562,1,23604042.0
,True,699.2121,4999.6284,-25936914.0,3.7804367e+17,6.7807097,1.0,[ 0.02   0.757 -3.192 -2.981],-260.9678,46.95178,0.4189424,0.11901455,100.0,8.102876,-1,100,1.0,10.0,-260.9678,43900,,100.0,439,-887331500000000.0,10.0,8569.72509431839,490.03,1.0,4899.472336212514,,168976380.0,18274018,4899.472,1,24493724.0
9.979907,True,897.9766,4999.6445,-24764152.0,532544000000000.0,2446.2507,1.0,[-0.037  0.754 -3.19  -3.007],-259.80975,143977.3,0.4189424,0.06531617,100.0,15493.611,-1,100,1.0,10.0,-259.80975,44000,,100.0,440,-33341120000000.0,10.0,8578.568928480148,474.7,1.0,4744.954526773814,,37195334000.0,18321488,4744.9546,1,23320954.0
,True,699.9158,4999.661,-25937312.0,4.5073547e+31,773.2163,1.0,[-3.445e-04  7.921e-01 -3.188e+00 -2.973e+00],-256.3231,73122.41,0.4189424,0.08958776,100.0,7274.511,-1,100,1.0,10.0,-256.3231,44100,,100.0,441,-9.689054e+21,10.0,8590.244330883026,490.02,1.0,4899.410277485207,,19325450000.0,18370490,4899.4106,1,24494102.0
2029.663,True,755.0839,4999.6807,-22497054.0,2.0088803e+30,97139.57,1.0,[-0.063  0.79  -3.19  -2.979],-244.91568,1641509.2,0.4189424,0.032006927,100.0,296604.94,-1,100,1.0,10.0,-244.91568,44200,,100.0,442,-2.0455068e+21,10.0,8600.730978250504,453.04,1.0,4525.89038684492,,1566340000000.0,18415794,4525.89,1,21053836.0
9.980551,True,698.5133,4999.6445,-25936944.0,4.195027e+21,4706498.0,1.0,[-1.246e-03  7.895e-01 -3.190e+00 -2.991e+00],-244.93597,470410460.0,0.4189424,0.050524823,100.0,46805010.0,-1,100,1.0,10.0,-244.93597,44300,,100.0,443,-9.359035e+16,10.0,8613.585431337357,490.04,1.0,4899.573963117271,,117604130000000.0,18464798,4899.574,1,24493746.0
9.980635,True,496.43738,4999.6035,-26186880.0,3389219600000000.0,1655.7557,1.0,[ 0.019  0.883 -3.172 -2.912],-243.66718,35271.312,0.4189424,0.00823437,100.0,5515.357,-1,100,1.0,10.0,-243.66718,44400,,100.0,444,-84057065000000.0,10.0,8625.71163392067,495.02,1.0,4949.470026302908,,41382683000.0,18514300,4949.47,1,24743702.0
4998.906,True,0.12765324,4999.6733,-26437810.0,694736700000000.0,1560.0189,1.0,[-0.012  0.956 -3.162 -2.816],-253.06503,45481.78,0.4189424,0.013568311,100.0,6246.38,-1,100,1.0,10.0,-253.06503,44500,,100.0,445,-38078310000000.0,10.0,8643.13008928299,500.0,1.0,4999.45901524405,,38990140000.0,18564300,4999.459,1,24994590.0
,True,699.9206,4999.645,-25937644.0,468182430000.0,529.8554,1.0,[-2.151e-03  8.659e-01 -3.172e+00 -2.902e+00],-250.74022,16092.791,0.4189424,0.121180564,100.0,2064.4116,-1,100,1.0,10.0,-250.74022,44600,,100.0,446,-1000715850000.0,10.0,8670.302430391312,490.02,1.0,4899.444163634897,,13242806000.0,18613302,4899.4443,1,24494442.0
,True,852.2697,4999.623,-25687542.0,1.0109365e+36,781346240.0,1.0,[ 0.02   0.905 -3.176 -2.785],-251.05812,76627760000.0,0.4189424,0.042604636,100.0,7623676000.0,-1,100,1.0,10.0,-251.05812,44700,,100.0,447,-1.4510281e+24,10.0,8682.569635868073,485.04,1.0,4849.534991599448,,1.952768e+16,18661806,4849.5347,1,24244352.0
4998.5947,True,0.21630856,4999.592,-26435810.0,1.4406807e+35,357521.03,1.0,[ 0.14   0.876 -3.172 -2.808],-242.92369,14857839.0,0.4189424,0.06218833,100.0,1867324.0,-1,100,1.0,10.0,-242.92369,44800,,100.0,448,-5.4776255e+23,10.0,8694.88194489479,500.0,1.0,4999.263974200854,,8934936000000.0,18711806,4999.264,1,24992640.0
229.83125,True,1535.4255,4999.5356,-21248884.0,5259327500.0,64.40566,1.0,[ 0.385  0.864 -3.154 -2.766],-245.24803,2990.8904,0.4189424,0.064984135,100.0,318.7572,-1,100,1.0,10.0,-245.24803,44900,,100.0,449,-106105080000.0,10.0,8704.286630868912,418.11,1.0,4177.106632739163,,1449157400.0,18753617,4177.107,1,19805750.0
539.5897,True,754.27563,4999.615,-25341290.0,840419900000.0,2524.6372,1.0,[ 0.27   0.848 -3.2   -2.774],-243.33545,245609.7,0.4189424,0.034220207,100.0,24432.682,-1,100,1.0,10.0,-243.33545,45000,,100.0,450,-1386013700000.0,10.0,8718.391128778458,483.14,1.0,4830.028641117596,,63011010000.0,18801931,4830.029,1,23898106.0
4998.4707,True,0.2608833,4999.62,-26435812.0,6915261000000000.0,8152.632,1.0,[ 0.191  0.934 -3.241 -2.791],-241.15125,578514.56,0.4189424,0.011332943,100.0,60922.902,-1,100,1.0,10.0,-241.15125,45100,,100.0,451,-120213760000000.0,10.0,8728.753458976746,500.0,1.0,4999.262311513978,,203695420000.0,18851931,4999.2627,1,24992624.0
219.824,True,511.0524,4999.6514,-26029650.0,2.667495e+26,2874.285,1.0,[ 0.258  1.037 -3.244 -2.77 ],-261.99738,43803.52,0.4189424,0.13745812,100.0,7625.236,-1,100,1.0,10.0,-261.99738,45200,,100.0,452,-2.3570598e+19,10.0,8743.111703395844,493.31,1.0,4932.06541590798,,66534994000.0,18901262,4932.0654,1,24586444.0
,True,688.4003,4999.6206,-25880422.0,1.9791799e+19,4124.1924,1.0,[ 0.261  1.148 -3.25  -2.712],-248.88708,127292.38,0.4189424,0.005517002,100.0,16442.525,-1,100,1.0,10.0,-248.88708,45300,,100.0,453,-6420414500000000.0,10.0,8755.732350587845,489.63,1.0,4895.236333755933,,103062210000.0,18950225,4895.2363,1,24437232.0
459.63858,True,451.6835,4999.6523,-26187686.0,868019300000000.0,5380.357,1.0,[ 0.245  1.241 -3.25  -2.631],-251.34253,228675.08,0.4189424,0.010400645,100.0,27912.012,-1,100,1.0,10.0,-251.34253,45400,,100.0,454,-42653534000000.0,10.0,8765.584448575974,495.47,1.0,4953.832643931231,,134468390000.0,18999772,4953.833,1,24744476.0
,True,1193.4796,4999.596,-24758690.0,1.13873825e+17,14606.085,1.0,[ 0.214  1.175 -3.26  -2.732],-249.88261,941518.25,0.4189424,0.026476432,100.0,100143.49,-1,100,1.0,10.0,-249.88261,45500,,100.0,455,-487356280000000.0,10.0,8779.528749465942,468.02,1.0,4678.794929829624,,364999150000.0,19046574,4678.795,1,23315516.0
,True,826.3297,4999.5703,-25686870.0,2.3348473e+18,6312.6963,1.0,[ 0.229  1.25  -3.253 -2.633],-235.29716,242763.08,0.4189424,0.108218566,100.0,32033.367,-1,100,1.0,10.0,-235.29716,45600,,100.0,456,-2205286500000000.0,10.0,8792.128028869629,485.5,1.0,4853.955792608183,,157760360000.0,19095124,4853.956,1,24243708.0
,True,684.37177,4999.626,-25816214.0,8613437400000.0,13970.187,1.0,[ 0.232  1.361 -3.249 -2.575],-238.6667,1181902.0,0.4189424,0.10240302,100.0,117995.164,-1,100,1.0,10.0,-238.6667,45700,,100.0,457,-4584559000000.0,10.0,8803.726256132126,489.03,1.0,4889.238695020077,,349078300000.0,19144027,4889.239,1,24373020.0
,True,967.24866,4999.586,-25166150.0,1.2681643e+21,40059.062,1.0,[ 0.208  1.408 -3.239 -2.462],-252.11345,2483524.2,0.4189424,0.007653991,100.0,257234.75,-1,100,1.0,10.0,-252.11345,45800,,100.0,458,-5.139295e+16,10.0,8815.650807380676,477.51,1.0,4773.616062434215,,986557000000.0,19191778,4773.6157,1,23722980.0
,True,950.44366,4999.6074,-25437476.0,1.3941858e+20,44214.227,1.0,[ 0.189  1.314 -3.233 -2.542],-253.03166,4273633.0,0.4189424,0.012715943,100.0,425098.1,-1,100,1.0,10.0,-253.03166,45900,,100.0,459,-1.7041179e+16,10.0,8825.582618236542,480.64,1.0,4805.3043461047555,,1104791300000.0,19239842,4805.304,1,23994292.0
,True,518.14874,4999.5527,-26056914.0,1.0297441e+17,1366.6974,1.0,[ 0.192  1.415 -3.234 -2.469],-258.09537,52421.152,0.4189424,0.12670194,100.0,5605.7876,-1,100,1.0,10.0,-258.09537,46000,,100.0,460,-463125150000000.0,10.0,8834.338783740997,493.51,1.0,4934.09394185352,,34149999000.0,19289193,4934.094,1,24613760.0
419.65668,True,455.65808,4999.61,-26186950.0,8583692000000000.0,1333.4131,1.0,[ 0.235  1.319 -3.229 -2.537],-237.74535,72926.3,0.4189424,0.034648955,100.0,7420.059,-1,100,1.0,10.0,-237.74535,46100,,100.0,461,-133738640000000.0,10.0,8847.962848901749,495.43,1.0,4953.396820237539,,33322640000.0,19338736,4953.3965,1,24743764.0
,True,1320.4424,4999.517,-23758814.0,3.0677054e+24,411716.7,1.0,[ 0.416  1.46  -3.147 -2.592],-246.74431,14634633.0,0.4189424,0.10874662,100.0,1977531.1,-1,100,1.0,10.0,-246.74431,46200,,100.0,462,-2.527575e+18,10.0,8860.817687511444,453.79,1.0,4535.649687779107,,10285809000000.0,19384115,4535.65,1,22315684.0
9.979642,True,1302.6113,4999.54,-23728378.0,2.755137e+18,2916.0923,1.0,[ 0.383  1.362 -3.18  -2.655],-247.9894,92153.73,0.4189424,0.034801554,100.0,12005.003,-1,100,1.0,10.0,-247.9894,46300,,100.0,463,-2395430000000000.0,10.0,8875.188685178757,453.98,1.0,4537.448649177549,,68444283000.0,19429513,4537.4487,1,22285236.0
9.980037,True,780.3224,4999.593,-25463260.0,3.968951e+35,53823770.0,1.0,[ 0.241  1.539 -3.239 -2.742],-250.71033,1698361200.0,0.4189424,0.29644862,100.0,266778940.0,-1,100,1.0,10.0,-250.71033,46400,,100.0,464,-9.09173e+23,10.0,8883.653670310974,483.98,1.0,4838.51058157658,,1344926700000000.0,19477911,4838.5107,1,24020086.0
,True,1117.5792,4999.591,-24510310.0,1.7667175e+21,23931.73,1.0,[ 0.354  1.562 -3.261 -2.521],-251.6878,1274591.1,0.4189424,0.08759228,100.0,148008.31,-1,100,1.0,10.0,-251.6878,46500,,100.0,465,-6.0659026e+16,10.0,8892.273494005203,467.31,1.0,4670.990314132099,,504107830000.0,19524642,4670.99,1,23067136.0
179.87842,True,1140.0903,4999.465,-23686398.0,3.1382242e+25,399244.62,1.0,[ 0.337  1.655 -3.298 -2.447],-251.87383,18126040.0,0.4189424,0.07906333,100.0,2020674.9,-1,100,1.0,10.0,-251.87383,46600,,100.0,466,-8.0840476e+18,10.0,8900.869817256927,457.92,1.0,4576.406296838934,,9249029000000.0,19570434,4576.4062,1,22243298.0
9.98009,True,1030.9817,4999.543,-25050072.0,2.9445705e+17,12950.122,1.0,[ 0.313  1.558 -3.313 -2.522],-265.4436,704992.44,0.4189424,0.00034330264,100.0,78915.6,-1,100,1.0,10.0,-265.4436,46700,,100.0,467,-783355660000000.0,10.0,8909.195410966873,474.95,1.0,4748.052585908913,,266966380000.0,19617929,4748.0527,1,23606926.0
9.981504,True,700.2578,4999.6304,-25769348.0,2.859268e+32,4567695.0,1.0,[ 0.255  1.47  -3.356 -2.572],-249.40392,366949060.0,0.4189424,0.07488765,100.0,37026750.0,-1,100,1.0,10.0,-249.40392,46800,,100.0,468,-2.4402964e+22,10.0,8920.612036943436,488.34,1.0,4882.190939747668,,114155010000000.0,19666763,4882.191,1,24326150.0
,True,1211.2286,4999.539,-24507970.0,4.0672547e+26,50371.023,1.0,[ 0.441  1.341 -3.286 -2.652],-264.10492,3669515.2,0.4189424,0.03547171,100.0,374733.44,-1,100,1.0,10.0,-264.10492,46900,,100.0,469,-2.9103822e+19,10.0,8931.21005988121,464.91,1.0,4647.338367399407,,1258150300000.0,19713254,4647.338,1,23064828.0
669.74347,True,957.9448,4999.5303,-24367078.0,1.5622981e+18,51131.75,1.0,[ 0.417  1.443 -3.313 -2.59 ],-244.41156,4755666.5,0.4189424,0.0055764164,100.0,473268.9,-1,100,1.0,10.0,-244.41156,47000,,100.0,470,-1805041000000000.0,10.0,8942.831871032715,469.31,1.0,4691.085350354904,,1277006400000.0,19760185,4691.085,1,22923940.0
889.45715,True,408.90543,4999.5674,-26192266.0,2.2841186e+19,61878.797,1.0,[ 0.362  1.362 -3.344 -2.661],-258.5384,4033003.8,0.4189424,0.040418588,100.0,408494.12,-1,100,1.0,10.0,-258.5384,47100,,100.0,471,-6898599000000000.0,10.0,8952.090176820755,495.9,1.0,4958.013774205108,,1546167100000.0,19809775,4958.0137,1,24749104.0
,True,786.8317,4999.62,-25700652.0,1.7553412e+19,8392.079,1.0,[ 0.341  1.448 -3.352 -2.573],-246.99611,471032.84,0.4189424,0.111957476,100.0,49130.574,-1,100,1.0,10.0,-246.99611,47200,,100.0,472,-6046572500000000.0,10.0,8961.874062299728,486.31,1.0,4861.929245045241,,209705880000.0,19858406,4861.929,1,24257460.0
199.82114,True,680.208,4999.5737,-25802116.0,1.645042e+17,3484.242,1.0,[ 0.353  1.377 -3.347 -2.675],-240.54729,73051.03,0.4189424,0.013159288,100.0,12875.564,-1,100,1.0,10.0,-240.54729,47300,,100.0,473,-585407670000000.0,10.0,8970.518644094467,488.96,1.0,4888.380984298275,,87052760000.0,19907302,4888.381,1,24358952.0
,True,896.58746,4999.6553,-25464880.0,8.5238656e+27,10408193.0,1.0,[ 0.313  1.296 -3.369 -2.759],-259.1087,783593300.0,0.4189424,0.029463675,100.0,78715750.0,-1,100,1.0,10.0,-259.1087,47400,,100.0,474,-1.3324123e+20,10.0,8981.598373174667,481.96,1.0,4818.485394547602,,260068100000000.0,19955498,4818.485,1,24021670.0
829.36554,True,414.9072,4999.5947,-26193514.0,4752665600.0,42.245728,1.0,[ 0.22   1.509 -3.455 -2.795],-243.09677,1198.7322,0.4189424,0.0024034423,100.0,147.6394,-1,100,1.0,10.0,-243.09677,47500,,100.0,475,-100538515000.0,10.0,8990.858527898788,495.84,1.0,4957.639840497443,,1048924860.0,20005082,4957.64,1,24750338.0
,True,699.92346,4999.663,-25937860.0,116049430000.0,290.2044,1.0,[ 0.037  1.592 -3.478 -2.941],-250.57988,10133.812,0.4189424,0.12931924,100.0,1108.2576,-1,100,1.0,10.0,-250.57988,47600,,100.0,476,-498887230000.0,10.0,8999.823098182678,490.02,1.0,4899.464562063023,,7252749000.0,20054084,4899.4644,1,24494646.0
,True,699.22284,4999.675,-25937706.0,209624630000.0,453.8396,1.0,[ 0.035  1.54  -3.506 -3.05 ],-254.59515,15472.98,0.4189424,0.1701686,100.0,1869.2877,-1,100,1.0,10.0,-254.59515,47700,,100.0,477,-672103200000.0,10.0,9011.002975940704,490.03,1.0,4899.548055989568,,11342763000.0,20103087,4899.5483,1,24494486.0
4998.9756,True,0.1266328,4999.6426,-26437716.0,1.0229319e+16,16.322987,1.0,[ 0.066  1.434 -3.485 -3.107],-250.49979,229.61441,0.4189424,0.016571058,100.0,35.146877,-1,100,1.0,10.0,-250.49979,47800,,100.0,478,-145962690000000.0,10.0,9019.99278473854,500.0,1.0,4999.4515122387475,,407970050.0,20153087,4999.451,1,24994514.0
,True,497.44086,4999.6855,-26187964.0,14088141000000.0,32481.787,1.0,[-0.038  1.465 -3.505 -3.047],-260.46747,3247143.0,0.4189424,0.3281187,100.0,323085.62,-1,100,1.0,10.0,-260.46747,47900,,100.0,479,-6228693500000.0,10.0,9028.77984905243,495.01,1.0,4949.473720345225,,811784200000.0,20202588,4949.4736,1,24744738.0
4999.044,True,0.12771143,4999.6885,-26437516.0,8.407921e+17,205.88538,1.0,[ 0.018  1.459 -3.499 -3.073],-247.94817,9610.031,0.4189424,0.0859771,100.0,985.9464,-1,100,1.0,10.0,-247.94817,48000,,100.0,480,-1323339300000000.0,10.0,9037.874883174896,500.0,1.0,4999.428512000096,,5145980400.0,20252588,4999.428,1,24994288.0
9.981884,True,496.4494,4999.6606,-26188124.0,4920701600000000.0,4446.6064,1.0,[-0.057  1.389 -3.483 -3.142],-248.7233,438997.28,0.4189424,0.03473895,100.0,43674.26,-1,100,1.0,10.0,-248.7233,48100,,100.0,481,-101346890000000.0,10.0,9046.584639310837,495.02,1.0,4949.590974156132,,111138500000.0,20302090,4949.5913,1,24744912.0
,True,497.43884,4999.673,-26187752.0,3.7277996e+32,334135170.0,1.0,[-0.007  1.422 -3.502 -3.249],-251.96964,33027672000.0,0.4189424,1.0278779,100.0,3285884200.0,-1,100,1.0,10.0,-251.96964,48200,,100.0,482,-2.7864352e+22,10.0,9054.574810266495,495.01,1.0,4949.453520757249,,8350638300000000.0,20351591,4949.4536,1,24744534.0
,True,699.21936,4999.6094,-25937418.0,2829149500000.0,3.240923,1.0,[ 9.899e-04  1.174e+00 -3.470e+00 -3.253e+00],-245.7256,16.130812,0.4189424,0.06105254,100.0,3.2736387,-1,100,1.0,10.0,-245.7256,48300,,100.0,483,-2427470000000.0,10.0,9063.766582489014,490.03,1.0,4899.52364889027,,80463736.0,20400594,4899.524,1,24494238.0
3859.5457,True,134.89189,4999.6147,-26212448.0,8.997506e+30,4451450.5,1.0,[-0.06   1.162 -3.472 -3.255],-248.45831,359335870.0,0.4189424,0.12950486,100.0,36492932.0,-1,100,1.0,10.0,-248.45831,48400,,100.0,484,-4.32886e+21,10.0,9071.62454867363,497.6,1.0,4975.044774893043,,71210230000000.0,20450354,4975.045,1,24769266.0
4998.8984,True,0.13897552,4999.6436,-26437180.0,3.959962e+25,2290.483,1.0,[ 1.840e-03  1.168e+00 -3.471e+00 -3.260e+00],-253.2795,52946.895,0.4189424,0.0184762,100.0,8035.182,-1,100,1.0,10.0,-253.2795,48500,,100.0,485,-9.081612e+18,10.0,9079.909730434418,500.0,1.0,4999.398121054916,,57248166000.0,20500354,4999.398,1,24993980.0
,True,836.65564,4999.6543,-25687890.0,237322440000.0,619.1936,1.0,[ 0.084  1.227 -3.464 -3.188],-251.14871,30549.936,0.4189424,0.01869342,100.0,3485.2131,-1,100,1.0,10.0,-251.14871,48600,,100.0,486,-718527800000.0,10.0,9091.426302909851,485.32,1.0,4852.287176645386,,15473709000.0,20548886,4852.287,1,24244684.0
,True,497.43256,4999.631,-26187104.0,6.4964313e+31,566076.75,1.0,[ 0.017  1.183 -3.47  -3.283],-249.38214,41067650.0,0.4189424,0.04676634,100.0,4178479.2,-1,100,1.0,10.0,-249.38214,48700,,100.0,487,-1.1631953e+22,10.0,9099.60365986824,495.01,1.0,4949.391177180261,,14147702000000.0,20598387,4949.391,1,24743912.0
,True,497.42487,4999.619,-26186330.0,7862691400000000.0,9287.336,1.0,[ 0.13   1.133 -3.452 -3.283],-260.85376,492119.03,0.4189424,0.0057974937,100.0,55361.863,-1,100,1.0,10.0,-260.85376,48800,,100.0,488,-128199350000000.0,10.0,9105.869255304337,495.01,1.0,4949.31448464552,,232083830000.0,20647888,4949.3145,1,24743146.0
,True,699.20807,4999.6035,-25936616.0,5.149314e+33,10161503.0,1.0,[ 0.135  1.203 -3.463 -3.18 ],-245.33669,953974500.0,0.4189424,0.261615,100.0,94954400.0,-1,100,1.0,10.0,-245.33669,48900,,100.0,489,-1.0355836e+23,10.0,9115.187828540802,490.03,1.0,4899.443889087085,,253956620000000.0,20696891,4899.444,1,24493440.0
1019.3376,True,621.97864,4999.6245,-25503108.0,1.6190821e+22,13688.039,1.0,[ 0.362  1.308 -3.469 -3.163],-250.83495,751514.8,0.4189424,0.032468326,100.0,78996.47,-1,100,1.0,10.0,-250.83495,49000,,100.0,490,-1.8363244e+17,10.0,9124.772431135178,486.69,1.0,4865.496929716835,,341958400000.0,20745560,4865.497,1,24059918.0
,True,871.0829,4999.616,-25525840.0,9.261186e+23,12016.05,1.0,[ 0.321  1.208 -3.488 -3.223],-249.1821,611686.1,0.4189424,0.122127265,100.0,65104.914,-1,100,1.0,10.0,-249.1821,49100,,100.0,491,-1.3888203e+18,10.0,9134.779220819473,483.08,1.0,4829.479869683166,,300271930000.0,20793868,4829.4795,1,24082658.0
9.980173,True,537.05225,4999.5615,-26016716.0,1.0748731e+20,1342.9702,1.0,[ 0.283  1.142 -3.493 -3.322],-267.72302,40472.09,0.4189424,0.096369155,100.0,5626.331,-1,100,1.0,10.0,-267.72302,49200,,100.0,492,-1.4961762e+16,10.0,9143.172985315323,492.92,1.0,4927.995747641538,,33219160000.0,20843160,4927.996,1,24573566.0
,True,1316.4244,4999.476,-22896866.0,2.4906277e+25,124690.16,1.0,[ 0.345  1.034 -3.493 -3.333],-237.15787,8037492.5,0.4189424,0.03798945,100.0,835828.4,-1,100,1.0,10.0,-237.15787,49300,,100.0,493,-7.201832e+18,10.0,9150.24218583107,444.39,1.0,4440.810029595206,,3097555400000.0,20887599,4440.8105,1,21453766.0
9.979448,True,954.5832,4999.5615,-25166520.0,682813000000.0,80.84395,1.0,[ 0.263  0.943 -3.499 -3.353],-246.94508,2612.605,0.4189424,0.06400985,100.0,320.18918,-1,100,1.0,10.0,-246.94508,49400,,100.0,494,-1194412200000.0,10.0,9156.518982172012,477.79,1.0,4776.206171155426,,1924003700.0,20935378,4776.206,1,23723374.0
,True,497.4174,4999.6123,-26185576.0,1.7081108e+19,23116.63,1.0,[ 0.141  0.933 -3.526 -3.359],-251.5313,1878499.6,0.4189424,0.02485865,100.0,188372.33,-1,100,1.0,10.0,-251.5313,49500,,100.0,495,-5965023000000000.0,10.0,9163.85790348053,495.01,1.0,4949.239906295321,,577645450000.0,20984879,4949.24,1,24742400.0
,True,497.41223,4999.5283,-26185012.0,1.8899541e+18,973.76013,1.0,[ 0.085  0.838 -3.548 -3.412],-257.9492,40421.484,0.4189424,0.012907916,100.0,4568.2393,-1,100,1.0,10.0,-257.9492,49600,,100.0,496,-1983939300000000.0,10.0,9170.583657979965,495.01,1.0,4949.188641548439,,24331389000.0,21034380,4949.189,1,24741884.0
,True,741.3452,4999.615,-25556294.0,3.4507697e+19,9988.305,1.0,[-0.022  0.818 -3.562 -3.473],-245.13412,361583.5,0.4189424,0.23663813,100.0,50886.406,-1,100,1.0,10.0,-245.13412,49700,,100.0,497,-8477802000000000.0,10.0,9178.216322183609,485.57,1.0,4854.227659849172,,249444560000.0,21082937,4854.228,1,24113120.0
,True,550.7765,4999.5483,-25465782.0,3.2650777e+32,23728.695,1.0,[-0.021  0.722 -3.587 -3.549],-240.59796,2110829.5,0.4189424,0.02850841,100.0,209997.1,-1,100,1.0,10.0,-240.59796,49800,,100.0,498,-2.6076403e+22,10.0,9187.969842910767,487.22,1.0,4870.246151287045,,591907060000.0,21131659,4870.246,1,24022650.0
,True,1195.7444,4999.547,-15214850.0,3.369468e+30,20205.402,1.0,[-0.074  0.694 -3.589 -3.567],-237.16362,314264.25,0.4189424,0.02865145,100.0,55578.188,-1,100,1.0,10.0,-237.16362,49900,,100.0,499,-2.6489962e+21,10.0,9195.446405410767,352.12,1.0,3513.1068264009978,,215306200000.0,21166871,3513.107,1,13771723.0
