TimestepsSoFar,MaxIW,ESSClassic,Bound,OptimizationReturnMean,MeanIWNorm,MinIWNorm,InitialBound,InitialReturnMean,EpLenMean,EpisodesSoFar,ReturnStepMax,MeanIW,InitialReturnMax,ESSRenyi,TimeElapsed,EpThisIter,MaxIWNorm,InitialReturnStd,MinIW,ReturnStepMaxmin,Iteration,StdIW,VarianceInit,J_sample_variance,Weights,ReturnMeanIW,MeanEntropy,LearnableVariance,EpRewMean,StdIWNorm,OptimizationReturnMin,OptimizationReturnMax,InitialReturnMin,EmpiricalD2
18235555,41.631836,9.876954,5677.4526,1207.8564,0.015234118,5.8826583e-05,4295.265,4907.611,490.98,41900,10.0,1.523412,4999.782,11.973836,9787.304474830627,100,0.41631836,245.86353,0.0058826585,10.0,419,4.6017585,-1,55064348.0,[-0.167  1.608 -3.01  -2.681 -1.231],7447.0728,0.17469218,True,4907.611016343597,0.046017587,,1300.0276,3699.7546,8.351542
18284442,5.8624763,60.20762,4866.0327,4887.5034,0.011642847,0.0016407608,4275.159,4887.5034,488.87,42000,10.0,1.1642848,4999.7695,53.854492,9801.557531118393,100,0.058624763,700.0361,0.16407609,10.0,420,0.9465282,-1,22948246.0,[-0.165  1.647 -3.004 -2.641 -1.244],5700.4526,0.1557616,True,4887.5037557023725,0.009465282,,4999.7695,,1.8568553
18334125,111.22339,4.6498957,10017.019,707.32086,0.028296597,6.504673e-05,4354.6533,4966.9946,496.83,42100,10.0,2.8296595,4999.7456,2.2479045,9815.87411403656,100,1.1122339,122.2483,0.006504673,10.0,421,12.81366,-1,237594560.0,[-0.152  1.608 -2.973 -2.61  -1.263],14101.196,0.14302827,True,4966.994612144777,0.1281366,,740.0718,4259.674,44.485874
18381875,5.381769,63.703068,4624.872,4762.052,0.011388242,0.00249995,4159.6855,4772.032,477.5,42200,10.0,1.1388242,4999.7886,58.74394,9830.429451942444,100,0.05381769,614.2145,0.249995,10.0,422,0.85963,-1,17354462.0,[-0.173  1.585 -2.978 -2.649 -1.276],5423.815,0.16375913,True,4772.031867018642,0.008596299,,4989.8086,9.979751,1.7023033
18430586,2.5741935,83.09691,4579.7026,4868.7295,0.010802017,0.0019750025,4256.385,4868.7295,487.11,42300,10.0,1.0802016,4999.778,78.086716,9844.1426384449,100,0.025741935,541.54956,0.19750026,10.0,423,0.48718676,-1,6322375.0,[-0.176  1.583 -2.965 -2.632 -1.255],5272.662,0.15134275,True,4868.729653302136,0.004871867,,4999.778,,1.2806276
18479642,42.69142,9.61835,5517.044,1393.2589,0.015711322,8.257182e-05,4290.673,4903.0176,490.56,42400,10.0,1.5711323,4999.7715,7.9822464,9858.572605848312,100,0.42691422,255.61531,0.008257182,10.0,424,4.8161793,-1,82090010.0,[-0.179  1.607 -2.971 -2.638 -1.268],7684.415,0.14976305,True,4903.017722356035,0.048161794,,1490.0127,3509.7588,12.5278015
18526794,25.908014,19.211454,5407.3755,4710.7437,0.014182169,0.0001469494,4098.394,4710.7437,471.52,42500,10.0,1.4182172,4999.808,18.710436,9871.91049337387,100,0.25908014,610.24426,0.01469494,10.0,425,2.9082885,-1,212919660.0,[-0.2    1.642 -2.969 -2.607 -1.269],6823.0293,0.10642247,True,4710.743424175084,0.029082887,,4999.808,,5.3446107
18573690,258.6401,3.1448157,14878.099,4685.2505,0.052270878,5.3183135e-07,4072.9038,4685.2505,468.96,42600,10.0,5.227088,4999.785,0.5126493,9885.0664665699,100,2.586401,763.28253,5.3183136e-05,10.0,426,29.00839,-1,15928458000.0,[-0.199  1.657 -2.981 -2.624 -1.313],23430.475,0.04857794,True,4685.250271046858,0.29008391,,4999.785,,195.06512
18620964,3.5420558,66.659935,4487.448,4723.3955,0.011276296,0.0013308623,4111.046,4723.3955,472.74,42700,10.0,1.1276298,4999.8125,58.197468,9897.83559346199,100,0.03542056,596.3225,0.13308623,10.0,427,0.79747534,-1,14680267.0,[-0.197  1.61  -2.977 -2.667 -1.37 ],5290.137,0.040739533,True,4723.395419655537,0.007974753,,4999.8125,,1.7182878
18667319,285.4646,1.9815155,11471.46,4620.325,0.04049625,1.1043831e-05,4017.954,4630.305,463.55,42800,10.0,4.049625,4999.825,0.49902657,9909.867589235306,100,2.854646,633.4615,0.0011043831,10.0,428,28.48197,-1,20400468000.0,[-0.207  1.629 -2.981 -2.66  -1.378],20139.854,0.061054222,True,4630.304889745793,0.2848197,,4989.8457,9.979406,200.39014
18716008,1.574707,95.83652,4273.788,4866.4683,0.010032307,0.004645354,4254.119,4866.4683,486.89,42900,10.0,1.0032307,4999.8145,95.346695,9923.378326177597,100,0.01574707,532.3198,0.46453542,10.0,429,0.209104,-1,1498721.5,[-0.181  1.634 -2.984 -2.684 -1.358],4900.9023,0.063198164,True,4866.468441304425,0.00209104,,4999.8145,,1.048804
18764749,84.414764,5.080349,7001.407,4871.7886,0.020145426,1.14877375e-05,4259.4355,4871.7886,487.41,43000,10.0,2.0145426,4999.8394,4.501959,9936.651019096375,100,0.8441476,530.31635,0.0011487738,10.0,430,8.707786,-1,1911311600.0,[-0.178  1.631 -2.984 -2.686 -1.356],9887.4375,0.014251795,True,4871.788485218119,0.08707785,,4999.8394,,22.212553
18812815,5.3745756,61.38053,4427.2886,4803.3115,0.010752856,0.0018271529,4190.961,4803.3115,480.66,43100,10.0,1.0752857,4999.8228,59.781395,9950.644149065018,100,0.053745754,575.7067,0.1827153,10.0,431,0.8529266,-1,18595608.0,[-0.194  1.647 -2.967 -2.719 -1.405],5219.274,-0.006111672,True,4803.311616186771,0.008529266,,4999.8228,,1.6727612
18861165,19.384417,21.344868,5155.9746,4832.7227,0.0135808615,0.00011104442,4220.3696,4832.7227,483.5,43200,10.0,1.3580861,4999.8403,17.423359,9963.963510751724,100,0.19384415,560.2169,0.011104442,10.0,432,2.6070185,-1,170404720.0,[-0.194  1.654 -2.97  -2.706 -1.425],6622.994,0.009920597,True,4832.722910752273,0.026070183,,4999.8403,,5.7394214
18909800,705.2251,1.3565303,31495.8,4861.304,0.082235545,1.2689466e-07,4248.949,4861.304,486.35,43300,10.0,8.223555,4999.8516,0.42833278,9977.162242889404,100,7.052251,539.3683,1.26894665e-05,10.0,433,70.12599,-1,124170480000.0,[-0.182  1.668 -2.97  -2.684 -1.409],40852.273,0.025658367,True,4861.304081373937,0.70125985,,4999.8516,,233.46333
18957524,32.32415,16.195963,6177.426,1198.4856,0.016727604,3.063049e-05,4155.8594,4768.2124,477.24,43400,10.0,1.6727605,4999.8354,12.133699,9990.307132482529,100,0.3232415,381.6408,0.0030630492,10.0,434,3.8050716,-1,51530076.0,[-0.187  1.577 -2.97  -2.694 -1.393],7935.3687,-0.020768398,True,4768.21211991006,0.038050715,,1430.1089,3569.7266,8.241509
19004550,27.016628,18.954592,5524.938,4699.319,0.0147217885,0.00010700894,4086.967,4699.319,470.26,43500,10.0,1.4721789,4999.8276,14.507175,10003.506866931915,100,0.27016628,883.1277,0.0107008945,10.0,435,3.0441608,-1,235581250.0,[-0.181  1.582 -2.971 -2.687 -1.44 ],7132.654,0.014605836,True,4699.318476068052,0.03044161,,4999.8276,,6.893141
19053198,265.66367,1.593291,11932.623,4862.5,0.03364945,2.3221974e-06,4250.146,4862.5,486.48,43600,10.0,3.3649447,4999.848,1.626531,10016.029893159866,100,2.6566367,528.3736,0.00023221974,10.0,436,26.444948,-1,17660600000.0,[-0.171  1.588 -2.969 -2.687 -1.404],16734.06,-0.051151376,True,4862.500221809973,0.2644495,,4999.848,,61.480537
19101974,198.57545,2.3566437,9285.816,995.12384,0.03079473,1.51215445e-05,4262.384,4874.738,487.76,43700,10.0,3.079473,4999.847,1.537072,10029.824892759323,100,1.9857545,256.27707,0.0015121545,10.0,437,19.822151,-1,309463500.0,[-0.177  1.612 -2.967 -2.677 -1.47 ],14225.002,-0.08093261,True,4874.737873767627,0.19822147,,1120.2332,3879.614,65.05876
19148127,6.1615667,59.031895,4398.3994,4600.87,0.011401995,0.0010482833,3998.4956,4610.85,461.53,43800,10.0,1.1401995,4999.8574,54.989872,10043.079188346863,100,0.061615665,894.93524,0.104828335,10.0,438,0.9498617,-1,19967868.0,[-0.192  1.573 -2.971 -2.691 -1.5  ],5224.175,-0.07877344,True,4610.850345679855,0.009498618,,4989.877,9.98054,1.8185167
19195542,5.8656898,49.605007,4607.0586,1447.4834,0.01141088,0.00072146056,4124.9062,4737.263,474.15,43900,10.0,1.141088,4999.8677,50.9058,10056.473571538925,100,0.058656897,433.44705,0.07214606,10.0,439,1.1501384,-1,17670962.0,[-0.202  1.588 -2.965 -2.682 -1.498],5465.322,-0.095848896,True,4737.2629049791985,0.011501383,,1710.0881,3289.7795,1.9644127
19243876,63.85691,6.840059,6849.0996,1210.249,0.017688205,0.0003330017,4217.598,4829.9546,483.34,44000,10.0,1.7688208,4999.8657,20.351503,10070.216878175735,100,0.6385691,313.73682,0.03330017,10.0,440,6.527826,-1,58950630.0,[-0.195  1.577 -2.968 -2.701 -1.515],8206.493,-0.080726564,True,4829.954020299751,0.065278254,,1380.1606,3619.705,4.913642
19291584,4.377734,67.70296,4323.3145,4767.361,0.01052841,0.0017267838,4155.003,4767.361,477.08,44100,10.0,1.0528411,4999.8794,67.46428,10083.56737947464,100,0.04377734,577.7023,0.17267838,10.0,441,0.72717756,-1,13582006.0,[-0.185  1.543 -2.965 -2.724 -1.5  ],5068.8496,-0.098656446,True,4767.360722173281,0.0072717755,,4999.8794,,1.482266
19339492,4.230858,69.80839,4387.0767,1236.835,0.010724728,0.0018109619,4174.1885,4786.542,479.08,44200,10.0,1.0724728,4999.8374,68.20684,10097.03455233574,100,0.042308576,373.10202,0.1810962,10.0,442,0.7053027,-1,15685573.0,[-0.182  1.549 -2.955 -2.718 -1.518],5128.5366,-0.11660209,True,4786.541489612619,0.0070530274,,1450.1309,3549.7065,1.4661286
19387543,12.500137,31.878248,5390.5596,4801.675,0.013518281,0.00041179033,4189.3184,4801.675,480.51,44300,10.0,1.3518283,4999.8687,27.349096,10110.410506725311,100,0.12500137,561.8904,0.041179035,10.0,443,1.976138,-1,98171944.0,[-0.185  1.553 -2.951 -2.71  -1.536],6561.4946,-0.08999656,True,4801.674505034989,0.019761378,,4999.8687,,3.6564279
19435359,2.980763,75.85017,4539.8833,4777.5513,0.011115729,0.0031303433,4165.1973,4777.5513,478.16,44400,10.0,1.1115729,4999.852,67.91654,10124.294776678085,100,0.029807629,569.96533,0.31303433,10.0,444,0.6272157,-1,9471328.0,[-0.18   1.546 -2.954 -2.74  -1.509],5282.928,-0.07269567,True,4777.551551026541,0.0062721567,,4999.852,,1.4723953
19483570,22.841927,17.537542,4876.9067,1247.9269,0.0132544525,0.00015390475,4205.2046,4817.5596,482.11,44500,10.0,1.3254454,4999.8564,16.566454,10138.139171123505,100,0.22841926,341.5316,0.015390475,10.0,445,2.874125,-1,38753404.0,[-0.183  1.553 -2.954 -2.733 -1.492],6381.3936,-0.11151193,True,4817.5596071562695,0.028741248,,1430.2236,3569.6328,6.036295
19531423,4.248028,60.35143,4586.5625,1061.45,0.011264766,0.0008642393,4168.911,4781.269,478.53,44600,10.0,1.1264764,4999.8784,50.839348,10151.615340709686,100,0.04248028,366.38925,0.08642393,10.0,446,0.913045,-1,19029096.0,[-0.193  1.568 -2.954 -2.727 -1.53 ],5445.388,-0.10355377,True,4781.268690274628,0.009130449,,1280.0596,3719.8188,1.9669805
19579005,6.532687,52.603638,4256.627,4754.3564,0.010526471,0.0006488858,4141.9995,4754.3564,475.82,44700,10.0,1.0526471,4999.8784,57.084324,10164.926088571548,100,0.06532687,588.9937,0.06488858,10.0,447,0.9991885,-1,24063268.0,[-0.184  1.574 -2.953 -2.722 -1.522],5067.115,-0.11450957,True,4754.356475891568,0.009991885,,4999.8784,,1.7517945
19628197,312.24368,2.79169,18593.395,1147.491,0.062010676,7.2236753e-07,4304.8096,4917.1675,491.92,44800,10.0,6.201068,4999.8833,0.36864617,10177.09998178482,100,3.1224368,243.68428,7.2236755e-05,10.0,448,36.59187,-1,2061646600.0,[-0.175  1.57  -2.948 -2.714 -1.533],28678.969,-0.17247811,True,4917.16751506909,0.3659187,,1230.2068,3769.6765,271.26282
19675853,15.086919,28.004442,4606.8057,1282.1005,0.012516361,5.2352243e-05,4149.534,4761.8926,476.56,44900,10.0,1.2516361,4999.882,31.71594,10190.266258001328,100,0.15086919,382.75137,0.0052352245,10.0,449,2.0068617,-1,22746996.0,[-0.188  1.54  -2.953 -2.747 -1.591],5694.1484,-0.1761071,True,4761.89231912914,0.020068616,,1520.0898,3479.792,3.1529887
19721851,9.759491,40.619236,4778.33,4594.9033,0.01251409,0.00027432936,3982.5442,4594.9033,459.98,45000,10.0,1.251409,4999.8877,34.2179,10203.976407527924,100,0.09759491,810.3975,0.027432937,10.0,450,1.5130605,-1,51641870.0,[-0.199  1.534 -2.947 -2.73  -1.595],5825.1675,-0.1914047,True,4594.902774717954,0.015130605,,4999.8877,,2.9224472
19767014,512.787,1.2791005,14057.18,4510.603,0.05804217,4.1369915e-07,3898.2449,4510.603,451.63,45100,10.0,5.8042183,4999.879,0.21312748,10216.686354398727,100,5.1278696,806.75226,4.1369916e-05,10.0,451,50.991276,-1,59740930000.0,[-0.188  1.52  -2.949 -2.747 -1.61 ],27321.512,-0.2370493,True,4510.602424987823,0.5099127,,4999.879,,469.20276
19812273,4.614732,62.232296,4441.3496,4510.036,0.011659966,0.0018011698,3907.6538,4520.0166,452.59,45200,10.0,1.1659967,4999.912,58.31394,10230.593938589096,100,0.046147317,660.7415,0.18011698,10.0,452,0.90834266,-1,16391160.0,[-0.212  1.55  -2.957 -2.738 -1.656],5243.2524,-0.2227173,True,4520.016179204804,0.009083427,,4989.932,9.980188,1.7148559
19857731,6.712693,45.00528,4625.8867,1299.8975,0.012021415,0.00074592204,3927.3518,4539.71,454.58,45300,10.0,1.2021416,4999.88,40.60801,10243.85380578041,100,0.06712693,530.0868,0.0745922,10.0,453,1.3288759,-1,20197748.0,[-0.205  1.534 -2.958 -2.742 -1.642],5586.8335,-0.22909543,True,4539.709779894255,0.013288759,,1760.0674,3239.8125,2.4625683
19903939,23.369406,22.132639,5246.858,4605.6255,0.013258327,0.0007442173,4003.2449,4615.6045,462.08,45400,10.0,1.3258328,4999.8906,39.558777,10256.82416510582,100,0.23369405,657.11646,0.07442173,10.0,454,2.4868515,-1,145543540.0,[-0.2    1.551 -2.96  -2.726 -1.648],6220.4673,-0.2561176,True,4615.604380183045,0.024868516,,4989.9116,9.979228,2.527884
19949860,2.1485946,87.379486,4236.576,4588.0205,0.010641544,0.004855878,3975.6592,4588.0205,459.21,45500,10.0,1.0641543,4999.906,85.65981,10269.08969259262,100,0.021485945,913.15137,0.48558784,10.0,455,0.40442568,-1,4790661.0,[-0.204  1.563 -2.96  -2.712 -1.675],4898.212,-0.24456283,True,4588.020446036066,0.0040442566,,4999.906,,1.1674086
19996512,30.14059,15.571233,4939.361,1100.7388,0.014440787,0.00010400824,4048.1562,4660.515,466.52,45600,10.0,1.4440787,4999.889,15.159557,10282.167150497437,100,0.3014059,447.20895,0.010400824,10.0,456,3.362595,-1,34985600.0,[-0.203  1.57  -2.96  -2.724 -1.663],6512.122,-0.26103237,True,4660.5153781829695,0.033625953,,1440.1125,3559.7766,6.5964985
20043693,7.857986,50.354557,4720.0327,1224.1001,0.01183354,0.00054394413,4101.4727,4713.833,471.81,45700,10.0,1.1833541,4999.9053,42.510944,10295.030869483948,100,0.07857986,421.5243,0.054394417,10.0,457,1.1749924,-1,19749404.0,[-0.213  1.554 -2.962 -2.749 -1.68 ],5659.2305,-0.2740741,True,4713.833433618998,0.011749923,,1510.1719,3489.7334,2.3523355
20090494,247.49908,1.8524759,10737.999,1385.4747,0.03384416,1.8867191e-05,4062.9592,4675.321,468.01,45800,10.0,3.3844168,4999.9077,1.3753555,10307.641460895538,100,2.4749908,463.39615,0.0018867191,10.0,458,24.634697,-1,1294398800.0,[-0.203  1.55  -2.964 -2.752 -1.693],15959.558,-0.24116516,True,4675.3206249795985,0.24634697,,1710.0618,3289.846,72.70847
20138212,1060.0114,1.1042639,41635.57,4768.0107,0.11142135,4.964771e-08,4155.651,4768.0107,477.18,45900,10.0,11.142133,4999.8965,0.1915766,10320.90875673294,100,10.600113,572.1592,4.964771e-06,10.0,459,105.4437,-1,280760250000.0,[-0.188  1.56  -2.959 -2.783 -1.66 ],55626.14,-0.30142236,True,4768.010531840188,1.0544369,,4999.8965,,521.98444
20187041,2.9122045,84.749954,4641.7183,4881.03,0.010901937,0.0017971245,4268.6694,4881.03,488.29,46000,10.0,1.0901937,4999.9067,78.72335,10335.154028177261,100,0.029122045,528.31177,0.17971246,10.0,460,0.46245497,-1,5705994.5,[-0.178  1.572 -2.957 -2.715 -1.72 ],5331.8877,-0.30103981,True,4881.0301939331375,0.0046245498,,4999.9067,,1.2702712
20236402,7.1657767,46.413177,4840.9614,1074.7637,0.011704482,0.0005104953,4322.252,4934.613,493.61,46100,10.0,1.1704482,4999.9067,38.203644,10348.730549097061,100,0.07165777,215.4855,0.05104953,10.0,461,1.257652,-1,22664142.0,[-0.18   1.59  -2.963 -2.706 -1.72 ],5831.691,-0.28718457,True,4934.612720386415,0.01257652,,1140.0576,3859.849,2.6175513
20285579,10.83598,37.99328,5595.4766,4906.323,0.013722509,0.0005174393,4303.9434,4916.304,491.77,46200,10.0,1.3722508,4999.902,26.27773,10362.352956056595,100,0.1083598,509.09738,0.05174393,10.0,462,1.753071,-1,77675700.0,[-0.172  1.596 -2.959 -2.691 -1.706],6790.051,-0.2706149,True,4916.304037838084,0.01753071,,4989.921,9.980986,3.8055036
20334250,28.907413,17.686918,5403.1914,4865.7085,0.013749773,2.1563887e-05,4253.3486,4865.7085,486.71,46300,10.0,1.3749775,4999.899,20.45813,10375.880334854126,100,0.28907412,705.6775,0.0021563887,10.0,463,2.9662242,-1,223007090.0,[-0.16   1.585 -2.956 -2.702 -1.69 ],6757.052,-0.28242928,True,4865.708350352651,0.029662238,,4999.899,,4.8880324
20383734,490.66315,1.3939726,20183.238,4938.041,0.05797562,1.0723174e-06,4335.6606,4948.022,494.84,46400,10.0,5.797562,4999.904,0.4891108,10386.704374313354,100,4.9066315,496.65173,0.00010723175,10.0,464,48.76071,-1,59797720000.0,[-0.147  1.581 -2.957 -2.711 -1.701],28939.197,-0.2905742,True,4948.021652299902,0.48760715,,4989.9233,9.980577,204.45265
20433202,8.261708,42.130062,4829.9165,4936.234,0.011751717,0.00015513433,4333.8545,4946.2144,494.68,46500,10.0,1.1751717,4999.8945,38.120373,10397.308616876602,100,0.08261708,496.56967,0.015513433,10.0,465,1.3773103,-1,48054540.0,[-0.139  1.505 -2.957 -2.753 -1.71 ],5821.725,-0.30576774,True,4946.214136131685,0.013773102,,4989.9146,9.98009,2.623269
20483132,640.9238,1.3337816,24093.422,442.68082,0.07405417,2.1991784e-06,4380.1553,4992.5176,499.3,46600,10.0,7.405417,4999.9165,0.37148216,10407.411727666855,100,6.4092383,50.262726,0.00021991786,10.0,466,63.692963,-1,1147289700.0,[-0.134  1.506 -2.944 -2.712 -1.725],34140.492,-0.3300207,True,4992.517613345018,0.6369296,,450.0796,4549.837,269.19193
20532136,130.60072,3.335075,7507.3687,4888.6343,0.025035566,1.3549908e-06,4286.2515,4898.6143,490.04,46700,10.0,2.5035565,4999.918,1.6610596,10419.000931978226,100,1.3060071,516.15784,0.00013549908,10.0,467,13.478424,-1,4513297400.0,[-0.153  1.489 -2.944 -2.722 -1.749],12258.706,-0.3520211,True,4898.614064600756,0.13478422,,4989.938,9.980182,60.202534
20581320,16.42579,29.013794,5286.9053,4907.245,0.012978116,0.00020230349,4304.8623,4917.2246,491.84,46800,10.0,1.2978116,4999.9155,28.822744,10429.432463645935,100,0.1642579,512.6344,0.02023035,10.0,468,2.0300014,-1,103709670.0,[-0.153  1.53  -2.943 -2.667 -1.771],6427.5244,-0.34670743,True,4917.224460872029,0.020300014,,4989.936,9.979439,3.4694822
20630742,6.359414,46.20067,4958.266,4941.6094,0.011871088,0.0012534601,4329.248,4941.6094,494.22,46900,10.0,1.1871089,4999.9077,45.393272,10440.215111732483,100,0.06359414,498.9497,0.125346,10.0,469,1.2810171,-1,41204828.0,[-0.142  1.536 -2.942 -2.662 -1.766],5867.157,-0.37193558,True,4941.609197977423,0.012810171,,4999.9077,,2.2029696
20680742,39.082336,11.400501,6202.0728,0.14139648,0.016298769,0.00023795248,4387.476,4999.839,500.0,47000,10.0,1.6298769,4999.92,9.891975,10451.010927200317,100,0.39082336,0.0522928,0.023795249,10.0,470,4.5436873,-1,67075164.0,[-0.144  1.543 -2.94  -2.647 -1.791],8149.078,-0.36153835,True,4999.838536079795,0.04543687,,0.22265625,4999.6973,10.109204
20730691,2.9166195,83.87519,4598.44,394.65936,0.010568793,0.0037849688,4382.1543,4994.517,499.49,47100,10.0,1.0568792,4999.919,81.151764,10461.775707483292,100,0.029166196,41.72254,0.3784969,10.0,471,0.46340004,-1,23909232.0,[-0.143  1.564 -2.947 -2.593 -1.78 ],5278.206,-0.35920918,True,4994.516716369517,0.0046340004,,400.06152,4599.8574,1.2322592
20780643,6.301039,58.353252,4844.8604,315.11682,0.011351795,0.0004980581,4382.4697,4994.8306,499.52,47200,10.0,1.1351796,4999.905,56.631325,10471.930925130844,100,0.06301039,36.390713,0.049805813,10.0,472,0.95900893,-1,28587482.0,[-0.142  1.558 -2.948 -2.61  -1.778],5658.588,-0.3497484,True,4994.830698562253,0.009590088,,320.19092,4679.714,1.7658072
20829574,44.121197,7.611903,6326.4077,4892.436,0.018383311,1.3592243e-05,4280.0747,4892.436,489.31,47300,10.0,1.8383313,4999.9126,4.809498,10481.708395004272,100,0.44121197,700.5638,0.0013592243,10.0,473,6.404499,-1,1036769000.0,[-0.15   1.555 -2.951 -2.611 -1.769],9118.683,-0.3989772,True,4892.436511835143,0.06404499,,4999.9126,,20.79219
20879552,14.520877,30.694485,5271.339,227.84528,0.012840582,0.0003618216,4385.153,4997.516,499.78,47400,10.0,1.2840582,4999.9263,28.423119,10491.851016998291,100,0.14520876,22.899403,0.03618216,10.0,474,1.9294717,-1,38087990.0,[-0.149  1.573 -2.957 -2.58  -1.818],6419.951,-0.39138773,True,4997.51606009705,0.019294716,,230.25537,4769.671,3.5182629
20929552,11.297565,32.95571,5911.669,0.18035644,0.014348673,8.2325e-05,4387.4487,4999.8115,500.0,47500,10.0,1.4348674,4999.9185,23.530254,10501.384735822678,100,0.11297565,0.06702903,0.0082325,10.0,475,2.0465734,-1,51983348.0,[-0.147  1.595 -2.964 -2.55  -1.81 ],7174.064,-0.41900858,True,4999.8116556816785,0.020465735,,0.28710938,4999.6313,4.249848
20979552,22.56756,16.749773,5049.8447,0.19791992,0.013081767,9.514682e-05,4387.466,4999.8286,500.0,47600,10.0,1.3081765,4999.921,16.873152,10511.007098197937,100,0.2256756,0.066759355,0.009514682,10.0,476,2.9164505,-1,43208930.0,[-0.139  1.61  -2.958 -2.541 -1.838],6540.6147,-0.38067633,True,4999.828656454507,0.029164504,,0.29003906,4999.631,5.926575
21029053,26.155277,17.117437,5727.863,4949.8154,0.014473243,0.00012386104,4337.4536,4949.8154,495.01,47700,10.0,1.4473243,4999.916,17.7799,10520.864610433578,100,0.26155278,497.47522,0.012386104,10.0,477,3.18477,-1,256609090.0,[-0.133  1.611 -2.96  -2.542 -1.8  ],7180.1206,-0.39393046,True,4949.815853993479,0.031847704,,4999.916,,5.6243286
21078056,9.851962,42.818462,4851.4087,4899.9194,0.011793187,0.0010510742,4287.5566,4899.9194,490.03,47800,10.0,1.1793187,4999.9214,41.589096,10530.96752166748,100,0.098519616,699.27594,0.10510743,10.0,478,1.3628359,-1,47565028.0,[-0.111  1.512 -2.92  -2.431 -1.813],5800.9614,-0.37180844,True,4899.919378864307,0.013628358,,4999.9214,,2.4044764
21128056,410.84915,2.3642125,21348.906,0.17977539,0.06453202,2.2875865e-06,4387.4507,4999.813,500.0,47900,10.0,6.4532027,4999.917,0.31469598,10540.8780169487,100,4.1084914,0.063492864,0.00022875865,10.0,479,41.470238,-1,1051457400.0,[-0.113  1.525 -2.924 -2.413 -1.791],32264.889,-0.37813336,True,4999.812966710639,0.41470242,,0.2836914,4999.6333,317.767
21177557,4.495938,58.47483,4721.073,4949.827,0.011221856,0.00045442395,4337.4644,4949.827,495.01,48000,10.0,1.1221857,4999.9204,53.29871,10551.10001206398,100,0.044959377,497.47638,0.045442395,10.0,480,0.9456622,-1,22894198.0,[-0.12   1.461 -2.926 -2.458 -1.797],5559.858,-0.40017992,True,4949.8272559366505,0.0094566215,,4999.9204,,1.8762181
21226559,5.116172,59.28322,5060.875,4899.832,0.012102778,0.0013538471,4287.47,4899.832,490.02,48100,10.0,1.2102778,4999.9126,47.06261,10560.450151443481,100,0.051161718,699.976,0.13538471,10.0,481,1.0030115,-1,26105866.0,[-0.126  1.462 -2.931 -2.461 -1.819],5953.502,-0.40539315,True,4899.832058417452,0.010030115,,4999.9126,,2.124829
21276043,10.970661,41.010708,5237.8687,4948.027,0.012779628,8.2185805e-05,4335.663,4948.027,494.84,48200,10.0,1.2779629,4999.9272,30.90978,10570.320913791656,100,0.10970661,497.61774,0.008218581,10.0,482,1.5326966,-1,59709140.0,[-0.131  1.477 -2.938 -2.435 -1.824],6339.31,-0.40466383,True,4948.0264333632285,0.015326966,,4999.9272,,3.2352219
21326043,21.397823,17.090984,5270.4453,0.21454102,0.0135589205,9.9774516e-05,4387.4604,4999.8223,500.0,48300,10.0,1.3558922,4999.916,16.47208,10581.047232151031,100,0.21397823,0.067311585,0.0099774515,10.0,483,2.9863622,-1,46418060.0,[-0.121  1.486 -2.935 -2.412 -1.824],6779.254,-0.43679884,True,4999.822375839001,0.029863624,,0.30810547,4999.608,6.0708785
21375501,284.3853,2.070006,13888.025,4945.2207,0.04163209,2.8108211e-06,4332.8574,4945.2207,494.58,48400,10.0,4.1632094,4999.93,0.7934121,10591.743560791016,100,2.843853,498.28928,0.00028108212,10.0,484,28.635208,-1,20707180000.0,[-0.131  1.494 -2.946 -2.38  -1.856],20762.826,-0.4688721,True,4945.220849573197,0.28635204,,4999.93,,126.03791
21425501,9.557768,43.27464,5123.454,0.13615723,0.012415185,0.00012051148,4387.4673,4999.8286,500.0,48500,10.0,1.2415185,4999.9106,31.916857,10602.08032989502,100,0.09557768,0.053571306,0.012051148,10.0,485,1.4214287,-1,38918656.0,[-0.138  1.55  -2.934 -2.344 -1.888],6207.3755,-0.45643118,True,4999.82841361217,0.014214287,,0.21826172,4999.6924,3.1331406
21475002,119.39409,3.1011581,6768.6357,4949.834,0.021478834,1.716037e-05,4337.4697,4949.834,495.01,48600,10.0,2.1478834,4999.934,2.4333298,10612.525049686432,100,1.1939409,497.47705,0.0017160369,10.0,486,12.006268,-1,3640761000.0,[-0.127  1.558 -2.936 -2.326 -1.875],10694.267,-0.50881165,True,4949.833755463519,0.12006268,,4999.934,,41.09595
21525002,20.469631,19.253185,5356.8843,0.20859863,0.01371505,9.244854e-05,4387.4785,4999.844,500.0,48700,10.0,1.371505,4999.935,16.656227,10623.404678106308,100,0.20469631,0.060872655,0.009244855,10.0,487,2.808722,-1,47493716.0,[-0.125  1.5   -2.951 -2.319 -1.928],6857.335,-0.5456825,True,4999.843723799297,0.02808722,,0.2998047,4999.6353,6.003761
21575002,250.43146,1.8440403,9624.258,0.14639649,0.034335345,3.3857233e-07,4387.485,4999.85,500.0,48800,10.0,3.4335346,4999.9365,0.65910554,10634.071409225464,100,2.5043144,0.052617602,3.3857235e-05,10.0,488,25.050394,-1,297670700.0,[-0.115  1.481 -2.954 -2.325 -1.965],17167.059,-0.6192852,True,4999.84992703888,0.2505039,,0.23291016,4999.7036,151.72076
