EpThisIter,MinBehavPdf,EmpiricalD2Harmonic,DivergenceHarmonic,TimeElapsed,StdIW,Penalization,EpRewMean,InitialReturnMean,MinTargetPdf,InitialBound,ESSRenyiHarmonic,Inner Iteration,WReturnMean,InitialReturnMin,InitialReturnMax,Iteration,EpLenMean,TimestepsSoFar,MaxIW,EpisodesSoFar,LearnableVariance,ESSRenyiArithmetic,Bound,ReturnStepMaxmin,StdWReturnMean,MinIW,InitialReturnStd,MeanD2-0,VarianceInitializer,MeanEntropy,Weights,MeanIW,ReturnStepMax,EmpiricalD2Arithmetic,ReturnMeanIW
100,-245.21065,1.0,503044150000.0,3423.090117931366,3.977003,True,4949.5342262834865,4949.534,-245.21065,-26186506.0,100.0,1,24743350.0,19.960035,4999.578,292,495.03,12634888,25.967245,29200,,100.0,-1023628800000.0,10.0,,0.08959869,495.4409,1.0,-1,0.4189424,[ 0.013  0.501 -3.148 -3.057],3.1551456,10.0,1.0,78592840.0
100,-246.47108,1.0,101077710.0,3435.707526445389,64.539,True,4482.416319177296,4482.4165,-246.47108,-22309298.0,100.0,1,20866146.0,1349.7506,4999.5747,293,448.69,12679757,376.1001,29300,,100.0,-15140893000.0,10.0,,0.04409275,879.8252,1.0,-1,0.4189424,[-0.018  0.496 -3.15  -3.058],39.731094,10.0,1.0,632034800.0
100,-246.9732,1.0,73215070.0,3448.774292945862,288.4312,True,4903.728105109775,4903.728,-246.9732,-25930348.0,100.0,1,24487168.0,,4999.619,294,490.48,12728805,2602.0222,29400,,100.0,-13651213000.0,10.0,,0.05073805,663.792,1.0,-1,0.4189424,[ 2.741e-03  5.383e-01 -3.155e+00 -3.017e+00],52.43609,10.0,1.0,1302734100.0
100,-250.55576,1.0,2.5469571e+19,3461.5065879821777,113.185356,True,4849.705775257598,4849.7056,-250.55576,-25686252.0,100.0,1,24243072.0,9.981081,4999.6123,295,485.07,12777312,1108.5446,29500,,100.0,-7283211700000000.0,10.0,,0.048052486,850.54456,1.0,-1,0.4189424,[ 0.032  0.53  -3.151 -3.009],32.404884,10.0,1.0,809029760.0
100,-240.23892,1.0,85925420.0,3472.246589899063,84.220215,True,4393.034245399305,4393.034,-240.23892,-21623944.0,100.0,1,20180764.0,1529.4851,4999.618,296,439.79,12821291,682.7253,29600,,100.0,-13896511000.0,10.0,,0.056721702,939.1558,1.0,-1,0.4189424,[-0.028  0.515 -3.146 -3.02 ],33.267876,10.0,1.0,519044300.0
100,-258.93173,1.0,9.69019e+25,3485.179681777954,198681950.0,True,4887.551516241816,4887.552,-258.93173,-25680156.0,100.0,1,24236974.0,9.984911,4999.622,297,488.88,12870179,1995000200.0,29700,,100.0,-1.4206781e+19,10.0,,0.040206984,590.60614,1.0,-1,0.4189424,[ 1.116e-03  5.263e-01 -3.146e+00 -3.017e+00],21136616.0,10.0,1.0,517682000000000.0
100,-254.90234,1.0,1.7828786e+19,3498.3296282291412,806533.6,True,4849.48680351846,4849.487,-254.90234,-25686070.0,100.0,1,24242874.0,,4999.6426,298,485.05,12918684,8103993.0,29800,,100.0,-6095860000000000.0,10.0,,0.057849266,851.6762,1.0,-1,0.4189424,[ 0.051  0.555 -3.142 -2.993],88055.36,10.0,1.0,2200597400000.0
100,-252.48518,1.0,3.9247164e+20,3510.9691870212555,260420.36,True,4999.321291748144,4999.3213,-252.48518,-26436412.0,100.0,1,24993214.0,4998.7925,4999.6426,299,500.0,12968684,2617447.0,29900,,100.0,-2.8591136e+16,10.0,,0.044336975,0.1819445,1.0,-1,0.4189424,[ 0.019  0.626 -3.132 -2.895],26307.717,10.0,1.0,657491300000.0
100,-241.36217,1.0,41687348.0,3524.66646027565,66.35345,True,4999.230497587429,4999.2305,-241.36217,-26435474.0,100.0,1,24992304.0,4998.4863,4999.594,300,500.0,13018684,625.8924,30000,,100.0,-9711602000.0,10.0,,0.03391662,0.21340352,1.0,-1,0.4189424,[ 0.066  0.589 -3.125 -2.878],15.759683,10.0,1.0,393852930.0
100,-248.98949,1.0,2.3327784e+22,3538.3186337947845,3693461.5,True,4949.265458523233,4949.265,-248.98949,-26184808.0,100.0,1,24741658.0,9.979788,4999.5605,301,495.02,13068186,37120780.0,30100,,100.0,-2.2042401e+17,10.0,,0.09469574,496.41693,1.0,-1,0.4189424,[ 0.107  0.555 -3.119 -2.911],387688.7,10.0,1.0,9685274000000.0
100,-276.91296,1.0,5459367000.0,3551.913903236389,21.831568,True,4962.841013150744,4962.841,-276.91296,-26111792.0,100.0,1,24668628.0,3659.1602,4999.587,302,496.39,13117825,199.27948,30200,,100.0,-106825820000.0,10.0,,0.07382568,197.06879,1.0,-1,0.4189424,[-0.003  0.527 -3.142 -2.957],7.8469696,10.0,1.0,195973680.0
100,-239.27525,1.0,1536736900.0,3563.7334423065186,105.02982,True,4104.195506436808,4104.196,-239.27525,-19468036.0,100.0,1,18024864.0,,4999.6123,303,411.0,13158925,912.6434,30300,,100.0,-57110050000.0,10.0,,0.10524815,1086.4825,1.0,-1,0.4189424,[-0.033  0.519 -3.141 -2.964],36.87203,10.0,1.0,536709400.0
100,-269.18164,1.0,7378996000.0,3576.2937729358673,4489.1064,True,4785.66821630876,4785.6685,-269.18164,-25154514.0,100.0,1,23711302.0,,4999.6714,304,478.73,13206798,45126.465,30400,,100.0,-131497070000.0,10.0,,0.20778987,899.26636,1.0,-1,0.4189424,[-2.845e-03  5.205e-01 -3.142e+00 -2.972e+00],513.6006,10.0,1.0,7525827600.0
100,-264.23657,1.0,1111408100000.0,3589.1836466789246,633.7016,True,4899.415389041912,4899.4155,-264.23657,-25936372.0,100.0,1,24493158.0,,4999.672,305,490.03,13255801,4853.361,30500,,100.0,-1524597500000.0,10.0,,0.09198697,699.20404,1.0,-1,0.4189424,[ 0.028  0.518 -3.141 -2.974],125.75827,10.0,1.0,3142444000.0
100,-255.02177,1.0,1.752851e+35,3602.7793896198273,8252518.0,True,4949.273411631589,4949.273,-255.02177,-26184890.0,100.0,1,24741738.0,9.979222,4999.567,306,495.02,13305303,82330920.0,30600,,100.0,-6.0419435e+23,10.0,,0.08497024,496.41785,1.0,-1,0.4189424,[ 0.073  0.523 -3.146 -3.017],1008312.0,10.0,1.0,25190864000000.0
100,-238.5744,1.0,204021100000.0,3615.7710630893707,2255.033,True,4952.917461785672,4952.918,-238.5744,-26186706.0,100.0,1,24743566.0,369.74176,4999.547,307,495.38,13354841,17432.346,30700,,100.0,-663175300000.0,10.0,,0.041062605,460.62653,1.0,-1,0.4189424,[ 0.084  0.633 -3.14  -2.959],453.75262,10.0,1.0,11339521000.0
100,-247.56409,1.0,3611865600.0,3628.171056509018,38.340874,True,4653.668295906721,4653.6685,-247.56409,-24547556.0,100.0,1,23104404.0,,4999.5674,308,465.56,13401397,351.8339,30800,,100.0,-87095170000.0,10.0,,0.11371707,1203.2358,1.0,-1,0.4189424,[ 0.157  0.689 -3.128 -3.043],14.683096,10.0,1.0,365045630.0
100,-245.31615,1.0,2.4014995e+31,3640.131947517395,260329070.0,True,4594.39353592248,4594.3936,-245.31615,-23937892.0,100.0,1,22494754.0,9.979727,4999.543,309,459.69,13447366,2614467300.0,30900,,100.0,-7.0719834e+21,10.0,,0.0024576616,1177.4133,1.0,-1,0.4189424,[ 0.178  0.633 -3.129 -3.06 ],29228784.0,10.0,1.0,595727700000000.0
100,-247.17838,1.0,2.422452e+21,3653.734047651291,582495.94,True,4899.544850031557,4899.545,-247.17838,-25935626.0,100.0,1,24492458.0,9.979805,4999.596,310,490.05,13496371,5855821.0,31000,,100.0,-7.103082e+16,10.0,,0.018080171,697.79626,1.0,-1,0.4189424,[ 0.097  0.713 -3.134 -3.008],65918.67,10.0,1.0,1647102300000.0
100,-252.03891,1.0,1.2660668e+31,3666.9210567474365,16490252.0,True,4949.213724074613,4949.214,-252.03891,-26184294.0,100.0,1,24741142.0,9.97908,4999.5645,311,495.02,13545873,129051256.0,31100,,100.0,-5.1349e+21,10.0,,0.1362137,496.41187,1.0,-1,0.4189424,[ 0.079  0.612 -3.138 -3.08 ],2478127.8,10.0,1.0,61931826000000.0
100,-251.33615,1.0,7.18852e+24,3679.6631252765656,25687.69,True,4446.592670196456,4446.593,-251.33615,-22978826.0,100.0,1,21535684.0,9.979387,4999.552,312,444.95,13590368,209501.7,31200,,100.0,-3.8692004e+18,10.0,,0.11122529,1327.9672,1.0,-1,0.4189424,[ 0.196  0.61  -3.126 -3.036],6673.7715,10.0,1.0,93280470000.0
100,-253.54572,1.0,1.468187e+30,3693.7192595005035,20975516.0,True,4861.290487607832,4861.2905,-253.54572,-25693508.0,100.0,1,24250346.0,9.979832,4999.5845,313,486.24,13638992,174950050.0,31300,,100.0,-1.74863e+21,10.0,,0.038325984,786.25745,1.0,-1,0.4189424,[ 0.084  0.563 -3.144 -3.007],3099705.5,10.0,1.0,77435570000000.0
100,-252.00917,1.0,8153983000.0,3707.533828496933,4.9314294,True,4999.320336326752,4999.3203,-252.00917,-26436404.0,100.0,1,24993204.0,4998.8286,4999.6484,314,500.0,13688992,22.5876,31400,,100.0,-130439225000.0,10.0,,0.09084595,0.17259088,1.0,-1,0.4189424,[ 0.043  0.68  -3.159 -2.998],4.8649797,10.0,1.0,121586080.0
100,-247.11522,1.0,378474080.0,3721.2111780643463,3.918916,True,4943.783967697095,4943.7837,-247.11522,-25919072.0,100.0,1,24475852.0,3849.4253,4999.6797,315,494.55,13738447,25.862062,31500,,100.0,-28167266000.0,10.0,,0.043879315,186.68571,1.0,-1,0.4189424,[-0.019  0.684 -3.167 -2.996],3.654471,10.0,1.0,90841256.0
100,-252.71266,1.0,6.44936e+31,3736.1528899669647,30386.295,True,4387.980476216562,4387.9805,-252.71266,-21625314.0,100.0,1,20182130.0,,4999.624,316,439.28,13782375,210491.83,31600,,100.0,-1.1589704e+22,10.0,,0.06298479,963.2017,1.0,-1,0.4189424,[-0.046  0.673 -3.168 -3.006],10121.593,10.0,1.0,140115250000.0
100,-261.37717,1.0,1.3792204e+16,3750.3312838077545,336.14154,True,4896.168834453231,4896.1685,-261.37717,-25905896.0,100.0,1,24462716.0,,4999.616,317,489.71,13831346,2842.9749,31700,,100.0,-169486070000000.0,10.0,,0.10198199,700.17633,1.0,-1,0.4189424,[ 0.006  0.655 -3.173 -3.035],69.38794,10.0,1.0,1733548700.0
100,-246.77832,1.0,9.4698e+29,3763.133800506592,28042150.0,True,4607.266749337723,4607.266,-246.77832,-23247484.0,100.0,1,21804300.0,9.981034,4999.624,318,461.14,13877460,281555780.0,31800,,100.0,-1.4043796e+21,10.0,,0.017460912,759.86334,1.0,-1,0.4189424,[-0.039  0.692 -3.173 -3.013],3135939.2,10.0,1.0,77655240000000.0
100,-240.11049,1.0,1.072523e+24,3772.368677377701,66370.016,True,3179.9120827098204,3179.912,-240.11049,-13068510.0,100.0,1,11625344.0,1199.8448,4999.61,319,318.85,13909345,601973.1,31900,,100.0,-1.4945653e+18,10.0,,0.07328694,1230.2454,1.0,-1,0.4189424,[-0.081  0.608 -3.189 -3.094],12378.835,10.0,1.0,52824220000.0
100,-257.3697,1.0,14894372000.0,3786.7114470005035,63.90323,True,4748.285894155717,4748.2856,-257.3697,-24706156.0,100.0,1,23262992.0,,4999.5884,320,475.02,13956847,372.16675,32000,,100.0,-176531640000.0,10.0,,0.11035636,846.6252,1.0,-1,0.4189424,[-0.021  0.627 -3.189 -3.09 ],23.030989,10.0,1.0,407466600.0
100,-260.42896,1.0,6.875088e+27,3801.4840908050537,3348.8738,True,4904.241277418061,4904.241,-260.42896,-25938924.0,100.0,1,24495754.0,9.980236,4999.5986,321,490.51,14005898,32604.705,32100,,100.0,-1.1965994e+20,10.0,,0.0765934,666.4615,1.0,-1,0.4189424,[ 0.01   0.625 -3.19  -3.091],535.0735,10.0,1.0,13364058000.0
100,-236.69154,1.0,36413720000.0,3813.424609184265,32.12668,True,4100.077245243026,4100.077,-236.69154,-19517112.0,100.0,1,18073918.0,,4999.6523,322,410.61,14046959,174.39378,32200,,100.0,-275651900000.0,10.0,,0.10038253,1123.9597,1.0,-1,0.4189424,[-0.047  0.642 -3.186 -3.073],19.122673,10.0,1.0,259746350.0
100,-250.84242,1.0,18307844000.0,3826.754732131958,148.64734,True,4892.495748439719,4892.4956,-250.84242,-25666436.0,100.0,1,24223240.0,,4999.6445,323,489.42,14095901,1334.1437,32300,,100.0,-196120720000.0,10.0,,0.17811215,535.4676,1.0,-1,0.4189424,[-0.017  0.65  -3.186 -3.069],38.03949,10.0,1.0,850408000.0
100,-251.02815,1.0,4.2613045e+23,3839.509268760681,27050.967,True,4903.139456175926,4903.139,-251.02815,-25938028.0,100.0,1,24494866.0,,4999.5845,324,490.4,14144941,266379.1,32400,,100.0,-9.4205984e+17,10.0,,0.047366727,673.8618,1.0,-1,0.4189424,[ 0.013  0.657 -3.187 -3.072],3809.8848,10.0,1.0,95224136000.0
100,-252.85356,1.0,6.3952934e+32,3854.6590206623077,210003300.0,True,4999.268900969443,4999.269,-252.85356,-26435846.0,100.0,1,24992690.0,4998.6104,4999.571,325,500.0,14194941,2110615200.0,32500,,100.0,-3.6495145e+22,10.0,,0.1336525,0.20081851,1.0,-1,0.4189424,[ 0.07   0.674 -3.186 -3.052],21108784.0,10.0,1.0,527475870000000.0
100,-258.08978,1.0,5059783000000000.0,3869.4887108802795,47406.395,True,4853.880002170861,4853.88,-258.08978,-25548140.0,100.0,1,24104994.0,389.68317,4999.559,326,485.53,14243494,451497.3,32600,,100.0,-102803290000000.0,10.0,,0.07821618,738.13477,1.0,-1,0.4189424,[ 0.181  0.725 -3.179 -3.029],7025.947,10.0,1.0,150978820000.0
100,-242.3631,1.0,9.858707e+19,3883.1620383262634,139190.95,True,4899.409651580587,4899.4097,-242.3631,-25936290.0,100.0,1,24493102.0,,4999.627,327,490.03,14292497,1370946.5,32700,,100.0,-1.4329733e+16,10.0,,0.004838816,699.20325,1.0,-1,0.4189424,[ 0.067  0.768 -3.179 -3.   ],17836.928,10.0,1.0,445789080000.0
100,-257.13644,1.0,4.8233565e+19,3896.929489850998,13819.545,True,4899.332060399173,4899.332,-257.13644,-25936476.0,100.0,1,24493320.0,,4999.5693,328,490.02,14341499,138128.2,32800,,100.0,-1.0022627e+16,10.0,,0.04946449,699.9046,1.0,-1,0.4189424,[ 0.082  0.852 -3.172 -2.908],2139.3079,10.0,1.0,53465174000.0
100,-250.0619,1.0,3.4715628e+24,3911.353360414505,18653.357,True,4999.3546992759975,4999.3545,-250.0619,-26436736.0,100.0,1,24993548.0,4998.757,4999.624,329,500.0,14391499,159416.97,32900,,100.0,-2.688912e+18,10.0,,0.7604349,0.17082675,1.0,-1,0.4189424,[ 0.037  0.774 -3.179 -2.995],3525.01,10.0,1.0,88096510000.0
100,-252.40851,1.0,1.0398595e+30,3924.841953754425,428535.3,True,4743.325153489081,4743.325,-252.40851,-24461976.0,100.0,1,23018778.0,,4999.6455,330,474.59,14438958,4140377.8,33000,,100.0,-1.471652e+21,10.0,,0.064105645,720.86456,1.0,-1,0.4189424,[-0.031  0.673 -3.19  -3.021],76177.42,10.0,1.0,1374847900000.0
100,-243.03535,1.0,5.470211e+16,3940.3301150798798,51.698902,True,4999.323578620667,4999.3237,-243.03535,-26436412.0,100.0,1,24993236.0,4998.698,4999.606,331,500.0,14488958,469.4589,33100,,100.0,-337530840000000.0,10.0,,0.041418776,0.18805437,1.0,-1,0.4189424,[ 0.022  0.649 -3.188 -3.042],15.343623,10.0,1.0,383465150.0
100,-249.0175,1.0,14561234000000.0,3953.9256794452667,1568.8772,True,4674.81820138443,4674.8184,-249.0175,-23867838.0,100.0,1,22424644.0,,4999.6416,332,467.82,14535740,13849.587,33200,,100.0,-5513564000000.0,10.0,,0.051031545,755.45953,1.0,-1,0.4189424,[-0.031  0.676 -3.192 -3.059],319.4639,10.0,1.0,6549806600.0
100,-241.94102,1.0,3.4495293e+34,3970.6381204128265,1921.6113,True,4999.318025714197,4999.3184,-241.94102,-26436342.0,100.0,1,24993180.0,4998.4756,4999.5835,333,500.0,14585740,14199.238,33300,,100.0,-2.680322e+23,10.0,,0.41673484,0.19285448,1.0,-1,0.4189424,[ 1.985e-03  6.368e-01 -3.191e+00 -3.094e+00],527.1191,10.0,1.0,13173660000.0
100,-234.54514,1.0,5.1315497e+31,3979.8881344795227,183743.2,True,3781.2066981948274,3781.2065,-234.54514,-16964330.0,100.0,1,15521151.0,9.982666,4999.627,334,378.88,14623628,1748124.2,33400,,100.0,-1.0338055e+22,10.0,,0.052436594,1106.1766,1.0,-1,0.4189424,[-0.053  0.613 -3.192 -3.111],49202.195,10.0,1.0,506853920000.0
100,-250.65427,1.0,102327730.0,3994.3956260681152,16.592318,True,4949.298870433982,4949.299,-250.65427,-26186166.0,100.0,1,24742990.0,,4999.605,335,495.01,14673129,167.39073,33500,,100.0,-14708578000.0,10.0,,0.07783994,497.4233,1.0,-1,0.4189424,[ 0.007  0.627 -3.192 -3.114],4.4162817,10.0,1.0,110105576.0
100,-246.6889,1.0,2.1280059e+31,4007.947019815445,313238.88,True,4798.483146405041,4798.483,-246.6889,-24993362.0,100.0,1,23550168.0,,4999.6436,336,480.05,14721134,2684674.5,33600,,100.0,-6.657388e+21,10.0,,0.058329675,724.3815,1.0,-1,0.4189424,[-0.023  0.627 -3.192 -3.119],51214.523,10.0,1.0,870658600000.0
100,-253.60196,1.0,9637328000000.0,4022.611399412155,37.005836,True,4903.41911596921,4903.419,-253.60196,-25937934.0,100.0,1,24494760.0,19.960773,4999.601,337,490.43,14770177,254.2686,33700,,100.0,-4480472400000.0,10.0,,0.0155457035,671.7441,1.0,-1,0.4189424,[ 0.025  0.654 -3.194 -3.09 ],15.0164795,10.0,1.0,365701440.0
100,-241.31818,1.0,161857010.0,4037.187339067459,277.5994,True,4720.691402219644,4720.6914,-241.31818,-24288652.0,100.0,1,22845492.0,,4999.584,338,472.31,14817408,1526.5721,33800,,100.0,-19697623000.0,10.0,,0.10402198,748.709,1.0,-1,0.4189424,[-0.018  0.613 -3.196 -3.109],87.861595,10.0,1.0,1337617300.0
100,-246.46848,1.0,2.9059366e+26,4051.4516899585724,7142.898,True,4897.940929775344,4897.941,-246.46848,-25920844.0,100.0,1,24477674.0,9.980566,4999.5986,339,489.89,14866397,71749.68,33900,,100.0,-2.4600999e+19,10.0,,0.21619919,698.46136,1.0,-1,0.4189424,[ 0.012  0.606 -3.2   -3.108],789.085,10.0,1.0,19718476000.0
100,-246.17622,1.0,1.0773673e+32,4064.013462305069,3593653.8,True,4261.983965562277,4261.984,-246.17622,-21043374.0,100.0,1,19600198.0,9.9793415,4999.6143,340,426.7,14909067,29548338.0,34000,,100.0,-1.4979393e+22,10.0,,0.08648499,1198.2026,1.0,-1,0.4189424,[-0.041  0.624 -3.198 -3.079],658637.1,10.0,1.0,12005164000000.0
100,-254.26204,1.0,132759620.0,4078.8360884189606,906.86163,True,4999.32728981473,4999.327,-254.26204,-26436426.0,100.0,1,24993274.0,4998.5938,4999.563,341,500.0,14959067,7348.9536,34100,,100.0,-20631855000.0,10.0,,0.11719801,0.1749847,1.0,-1,0.4189424,[ 0.017  0.644 -3.2   -3.066],160.19644,10.0,1.0,4003991800.0
100,-250.03076,1.0,2.6900598e+17,4092.242134809494,5825.2046,True,4899.425483807714,4899.4253,-250.03076,-25936412.0,100.0,1,24493258.0,,4999.5723,342,490.03,15008070,52621.504,34200,,100.0,-748515000000000.0,10.0,,0.2371659,699.2054,1.0,-1,0.4189424,[ 0.052  0.693 -3.201 -3.052],998.14294,10.0,1.0,24944316000.0
100,-249.60013,1.0,1.4327081e+34,4108.251416921616,1202123.4,True,4949.257458334395,4949.2573,-249.60013,-26185778.0,100.0,1,24742576.0,,4999.6494,343,495.01,15057571,10102833.0,34300,,100.0,-1.7274176e+23,10.0,,0.07725776,497.41913,1.0,-1,0.4189424,[ 0.036  0.571 -3.222 -3.059],192034.02,10.0,1.0,4798958000000.0
100,-238.26149,1.0,8.117705e+20,4121.070258617401,178191.11,True,4847.425013220788,4847.425,-238.26149,-25598834.0,100.0,1,24155702.0,19.965849,4999.537,344,484.89,15106060,1452788.5,34400,,100.0,-4.111741e+16,10.0,,0.003058236,811.28015,1.0,-1,0.4189424,[ 0.115  0.475 -3.215 -3.066],38391.863,10.0,1.0,958056960000.0
100,-250.52275,1.0,3443347800000000.0,4136.856751203537,5543.937,True,4831.898092249792,4831.898,-250.52275,-25438944.0,100.0,1,23995818.0,419.7027,4999.534,345,483.34,15154394,46708.36,34500,,100.0,-84707820000000.0,10.0,,0.051655155,805.3448,1.0,-1,0.4189424,[ 0.065  0.428 -3.204 -3.17 ],1050.5803,10.0,1.0,26248548000.0
100,-242.33774,1.0,2666533000.0,4150.774891376495,236.01141,True,4419.748254559395,4419.748,-242.33774,-22548388.0,100.0,1,21105234.0,,4999.5806,346,442.33,15198627,2028.5605,34600,,100.0,-75803110000.0,10.0,,0.07181025,1253.4182,1.0,-1,0.4189424,[ 0.127  0.426 -3.201 -3.176],73.79794,10.0,1.0,1281872800.0
100,-247.98506,1.0,4445709000.0,4164.774630784988,321.0852,True,4819.393696445588,4819.3936,-247.98506,-25395958.0,100.0,1,23952800.0,9.980591,4999.587,347,482.11,15246838,2414.569,34700,,100.0,-98526040000.0,10.0,,0.01861202,852.1995,1.0,-1,0.4189424,[ 0.086  0.469 -3.207 -3.195],92.34777,10.0,1.0,2303207700.0
100,-246.89848,1.0,3.8156787e+28,4177.647531032562,6977661.5,True,4715.704361920914,4715.7046,-246.89848,-24373576.0,100.0,1,22930462.0,919.3014,4999.5063,348,471.85,15294023,69617940.0,34800,,100.0,-2.8188992e+20,10.0,,0.04199278,832.2234,1.0,-1,0.4189424,[ 0.143  0.485 -3.199 -3.177],829394.3,10.0,1.0,20639275000000.0
100,-239.16315,1.0,236724340.0,4190.6743948459625,36.86281,True,4922.561197241973,4922.561,-239.16315,-25989070.0,100.0,1,24545940.0,9.979787,4999.533,349,492.36,15343259,255.84088,34900,,100.0,-22607923000.0,10.0,,0.04666227,560.6519,1.0,-1,0.4189424,[ 0.053  0.484 -3.204 -3.09 ],16.19842,10.0,1.0,404507900.0
100,-265.93542,1.0,42204520.0,4206.430648803711,74.89217,True,4999.295126954096,4999.2954,-265.93542,-26436102.0,100.0,1,24992954.0,4998.8193,4999.5664,350,500.0,15393259,734.51666,35000,,100.0,-9755812000.0,10.0,,0.16704029,0.16666192,1.0,-1,0.4189424,[ 2.723e-03  4.950e-01 -3.215e+00 -3.123e+00],15.226801,10.0,1.0,380546880.0
100,-258.14188,1.0,6.489312e+27,4219.880136966705,7939385.5,True,4897.2392598929155,4897.2393,-258.14188,-25915954.0,100.0,1,24472794.0,,4999.582,351,489.83,15442242,70917400.0,35100,,100.0,-1.1625354e+20,10.0,,0.09042,699.88806,1.0,-1,0.4189424,[ 0.028  0.484 -3.217 -3.137],1142510.5,10.0,1.0,28549019000000.0
100,-265.71075,1.0,1.7583977e+27,4233.625162363052,127.70659,True,4999.315618577269,4999.3154,-265.71075,-26436338.0,100.0,1,24993158.0,4998.8604,4999.6143,352,500.0,15492242,1179.2115,35200,,100.0,-6.05161e+19,10.0,,0.10039172,0.16453055,1.0,-1,0.4189424,[ 0.019  0.578 -3.214 -3.056],36.423214,10.0,1.0,910270340.0
100,-251.23347,1.0,7627200500.0,4248.36782002449,81.23497,True,4705.8115032139685,4705.811,-251.23347,-24221130.0,100.0,1,22777930.0,,4999.6514,353,470.91,15539333,425.50797,35300,,100.0,-126726830000.0,10.0,,0.19687562,795.78314,1.0,-1,0.4189424,[-0.031  0.616 -3.214 -3.051],36.94015,10.0,1.0,688857600.0
100,-256.66693,1.0,762864700.0,4262.975519180298,41.132267,True,4999.33499093064,4999.335,-256.66693,-26436544.0,100.0,1,24993350.0,4998.703,4999.6396,354,500.0,15589333,368.82004,35400,,100.0,-40129667000.0,10.0,,0.18819858,0.1782174,1.0,-1,0.4189424,[ 5.299e-04  6.190e-01 -3.214e+00 -3.049e+00],10.777802,10.0,1.0,269368060.0
100,-249.72621,1.0,4.6649573e+20,4278.170015573502,82256.47,True,4949.320991947933,4949.321,-249.72621,-26186378.0,100.0,1,24743210.0,,4999.5923,355,495.01,15638834,820255.06,35500,,100.0,-3.1169974e+16,10.0,,0.0150412265,497.42554,1.0,-1,0.4189424,[ 0.031  0.625 -3.213 -3.051],11508.405,10.0,1.0,287591430000.0
100,-257.6442,1.0,3.8514598e+18,4292.933652877808,25917.004,True,4949.312109613059,4949.312,-257.6442,-26185268.0,100.0,1,24742124.0,9.98095,4999.5557,356,495.02,15688336,192546.1,35600,,100.0,-2832282400000000.0,10.0,,0.040674724,496.42148,1.0,-1,0.4189424,[ 0.028  0.525 -3.212 -3.125],5664.5,10.0,1.0,141556190000.0
100,-241.9406,1.0,3.5725526e+29,4308.749212741852,187666.55,True,4949.136635144683,4949.1367,-241.9406,-26184538.0,100.0,1,24741366.0,,4999.6035,357,495.01,15737837,1247727.8,35700,,100.0,-8.625809e+20,10.0,,0.08121538,497.40704,1.0,-1,0.4189424,[ 0.084  0.542 -3.208 -3.103],43018.047,10.0,1.0,1074991500000.0
100,-249.18648,1.0,14943252000.0,4320.175557613373,62.07557,True,4041.0278843136043,4041.0276,-249.18648,-19891692.0,100.0,1,18448594.0,9.979453,4999.485,358,404.63,15778300,363.27936,35800,,100.0,-176996900000.0,10.0,,0.20553204,1455.5712,1.0,-1,0.4189424,[ 0.176  0.487 -3.216 -3.166],33.460934,10.0,1.0,591266000.0
100,-244.84155,1.0,1177191800000.0,4333.453791618347,969.40247,True,4816.552217955388,4816.5527,-244.84155,-25402184.0,100.0,1,23959116.0,,4999.4277,359,481.82,15826482,6801.4434,35900,,100.0,-1570722200000.0,10.0,,0.09964695,871.7457,1.0,-1,0.4189424,[ 0.122  0.459 -3.227 -3.161],204.3528,10.0,1.0,5040155600.0
100,-239.02174,1.0,119854440.0,4347.528947353363,698.96466,True,4866.610601768022,4866.611,-239.02174,-25713952.0,100.0,1,24270798.0,,4999.575,360,486.79,15875161,6776.995,36000,,100.0,-18496008000.0,10.0,,0.05842766,766.09393,1.0,-1,0.4189424,[ 0.096  0.507 -3.233 -3.13 ],107.96412,10.0,1.0,2696897500.0
100,-241.83081,1.0,3.1594978e+21,4362.346657037735,120798.7,True,4952.83987495979,4952.84,-241.83081,-26184096.0,100.0,1,24740956.0,389.61664,4999.549,361,495.4,15924701,998364.1,36100,,100.0,-8.11172e+16,10.0,,0.026555737,458.6214,1.0,-1,0.4189424,[ 0.126  0.561 -3.231 -3.121],22105.244,10.0,1.0,552272600000.0
100,-255.73627,1.0,4.4589677e+25,4376.953540325165,4601701.0,True,4893.742805789665,4893.743,-255.73627,-25854594.0,100.0,1,24411452.0,,4999.546,362,489.5,15973651,46252576.0,36200,,100.0,-9.636471e+18,10.0,,0.030203834,680.24567,1.0,-1,0.4189424,[ 0.161  0.613 -3.224 -3.014],466540.84,10.0,1.0,7945224000000.0
100,-269.6618,1.0,6.4547485e+23,4392.3610854148865,1301123.8,True,4899.366187782321,4899.366,-269.6618,-25935848.0,100.0,1,24492664.0,,4999.62,363,490.03,16022654,13079624.0,36300,,100.0,-1.1594563e+18,10.0,,0.040770415,699.19696,1.0,-1,0.4189424,[ 0.049  0.567 -3.24  -3.036],140674.31,10.0,1.0,3515608700000.0
100,-241.56726,1.0,5245154300.0,4406.400631904602,50.01945,True,4987.491136194938,4987.491,-241.56726,-26332006.0,100.0,1,24888844.0,3819.5566,4999.587,364,498.83,16072537,388.50684,36400,,100.0,-104864014000.0,10.0,,0.018849235,117.38195,1.0,-1,0.4189424,[ 0.028  0.456 -3.275 -3.077],13.887908,10.0,1.0,347055300.0
