OptimizationReturnMin,EpThisIter,StdIW,Iteration,EpisodesSoFar,EpLenMean,LearnableVariance,TimestepsSoFar,MinIWNorm,EmpiricalD2,InitialReturnStd,EpRewMean,MaxIW,ReturnStepMaxmin,MinIW,ESSClassic,InitialReturnMax,ReturnMeanIW,OptimizationReturnMax,InitialBound,StdIWNorm,OptimizationReturnMean,MaxIWNorm,Weights,ReturnStepMax,Bound,MeanEntropy,MeanIW,ESSRenyi,MeanIWNorm,InitialReturnMin,VarianceInit,InitialReturnMean,J_sample_variance,TimeElapsed
,100,1.8829858,142,14200,470.36,,5484014,0.0012692591,2.6497984,816.66113,4701.061438863587,11.390452,10.0,0.12692592,32.97689,4999.55,5545.041,4989.5664,4088.7441,0.018829858,4691.0776,0.11390452,[-0.015  0.48  -2.822 -1.284],10.0,4548.299,0.4189424,1.3208077,37.73872,0.013208075,9.983446,-1.0,4701.0615,42008084.0,8331.315271615982
,100,0.829965,143,14300,439.82,,5527996,0.001491245,1.6649548,982.0559,4393.283113927391,4.0795727,10.0,0.1491245,63.29864,4999.473,4952.381,4999.473,3780.9753,0.00829965,4393.283,0.040795725,[-0.033  0.498 -2.83  -1.278],10.0,4162.301,0.4189424,1.0899737,60.06169,0.010899737,,-1.0,4393.283,18032568.0,8400.951177120209
,100,1.4536949,144,14400,444.73,,5572469,0.0003763058,2.4829373,1088.355,4443.262755140162,7.637278,10.0,0.03763058,40.79391,4999.5376,5509.034,4989.5566,3830.9468,0.014536949,4433.2817,0.07637278,[-0.031  0.51  -2.831 -1.252],10.0,4544.1875,0.4189424,1.206668,40.27488,0.01206668,9.981018,-1.0,4443.2627,50750536.0,8469.324150800705
,100,23.28734,145,14500,464.66,,5618935,9.821471e-06,84.96226,731.99097,4642.681123687899,234.13622,10.0,0.0009821472,1.9940035,4999.499,13959.708,4799.6694,4030.37,0.2328734,4442.851,2.341362,[-0.032  0.512 -2.835 -1.306],10.0,8315.732,0.4189424,3.3216703,1.1769933,0.0332167,199.82976,-1.0,4642.681,8173110300.0,8544.833035945892
,100,6.6142955,146,14600,427.19,,5661654,4.723994e-05,14.354013,939.5268,4266.2826589857605,55.020363,10.0,0.004723994,7.941228,4999.5366,9454.586,2919.7114,3653.9666,0.06614295,2186.4575,0.5502036,[-0.047  0.503 -2.836 -1.403],10.0,7134.7246,0.4189424,1.942651,6.9666924,0.01942651,2079.8252,-1.0,4266.2827,391102460.0,8610.875486135483
,100,1.5609843,147,14700,456.44,,5707298,0.0008400729,3.3187134,872.88434,4560.595411260294,10.428709,10.0,0.08400729,38.56458,4999.5366,5996.3647,4989.5547,3948.28,0.015609843,4550.6133,0.10428709,[-0.038  0.557 -2.816 -1.379],10.0,4880.8887,0.4189424,1.2367542,30.132158,0.012367542,9.981715,-1.0,4560.595,62495784.0,8694.17877793312
,100,0.55902994,148,14800,489.89,,5756287,0.0016385451,1.4186751,362.55255,4897.241865848894,2.5240428,10.0,0.16385451,78.52265,4999.6265,5306.5117,1870.0215,4284.9155,0.0055902996,1767.6371,0.025240429,[-0.02   0.525 -2.812 -1.384],10.0,4577.1807,0.4189424,1.0689126,70.488304,0.010689126,3129.605,-1.0,4897.2417,12480446.0,8778.681181907654
,100,2.7251668,149,14900,490.01,,5805288,0.0007550086,3.3319433,453.99756,4898.538482651729,19.311182,10.0,0.07550086,19.957508,4999.506,6189.374,3699.829,4286.226,0.027251668,3598.8616,0.19311182,[-0.012  0.53  -2.808 -1.367],10.0,5071.6836,0.4189424,1.3607738,30.012516,0.013607738,1299.6766,-1.0,4898.5386,55044480.0,8860.832416772842
,100,0.58338034,150,15000,468.55,,5852143,0.0012314512,1.3779112,815.7876,4682.510434239192,3.9409213,10.0,0.12314512,76.555565,4999.629,5085.0454,4979.663,4070.183,0.0058338037,4662.545,0.039409213,[-0.029  0.518 -2.823 -1.389],10.0,4366.2686,0.4189424,1.0541929,72.573616,0.010541928,19.965683,-1.0,4682.5107,9526906.0,8933.24047589302
,100,0.48739532,151,15100,485.66,,5900709,0.0031631624,1.284039,366.82233,4853.987926188953,2.3860424,10.0,0.31631625,82.55542,4999.516,5137.9644,1670.0239,4241.675,0.004873953,1524.496,0.023860423,[-0.02   0.512 -2.829 -1.402],10.0,4444.119,0.4189424,1.060288,77.87925,0.010602879,3329.4922,-1.0,4853.988,13340450.0,9010.534764051437
,100,26.125036,152,15200,472.54,,5947963,3.0654703e-06,139.98509,913.9596,4723.201040191606,260.55606,10.0,0.00030654704,1.8582394,4999.5083,17846.357,4999.5083,4110.8887,0.26125035,4723.201,2.6055605,[-0.017  0.489 -2.836 -1.403],10.0,10601.768,0.4189424,3.59485,0.7143618,0.035948504,,-1.0,4723.201,17234586000.0,9085.279129266739
,100,2.456372,153,15300,491.07,,5997070,0.0015474586,3.589472,397.28177,4909.316297154086,21.59011,10.0,0.15474586,22.531744,4999.528,6102.249,2899.9395,4297.0015,0.024563722,2809.728,0.2159011,[ 1.886e-03  4.209e-01 -2.813e+00 -1.439e+00],10.0,4942.164,0.4189424,1.324737,27.859251,0.01324737,2099.5884,-1.0,4909.3164,33766360.0,9174.911404371262
,100,0.6457363,154,15400,479.1,,6044980,0.003798386,1.226623,585.001,4788.850075006396,5.0031543,10.0,0.37983862,74.76756,4999.5596,5335.458,3139.778,4176.5317,0.0064573623,2929.0684,0.050031543,[-0.016  0.444 -2.812 -1.429],10.0,4657.297,0.4189424,1.1115581,81.524635,0.011115581,1859.7815,-1.0,4788.85,8835371.0,9250.425279378891
,100,0.2831029,155,15500,470.76,,6092056,0.005093563,1.0926391,834.6354,4705.041047197019,1.9724225,10.0,0.5093563,92.949234,4999.589,4811.5645,4979.6274,4092.719,0.002831029,4685.0796,0.019724224,[-0.012  0.417 -2.834 -1.388],10.0,4171.508,0.4189424,1.0278965,91.52153,0.010278964,19.96165,-1.0,4705.041,2412354.2,9329.13157749176
,100,0.31894132,156,15600,472.78,,6139334,0.0056115557,1.08809,807.2563,4725.653479864244,2.3036187,10.0,0.56115556,91.07184,4999.6177,4838.031,4969.6636,4113.328,0.003189413,4695.699,0.023036186,[-0.013  0.424 -2.84  -1.379],10.0,4199.3047,0.4189424,1.0186434,91.90417,0.010186435,29.954254,-1.0,4725.654,3202287.8,9406.215656280518
,100,0.55351883,157,15700,484.33,,6187767,0.001317932,1.7361847,518.0406,4841.630728292732,2.3000257,10.0,0.1317932,80.16615,4999.625,5535.6045,3079.999,4229.304,0.0055351877,2922.0046,0.023000257,[-0.01   0.405 -2.845 -1.366],10.0,4728.7764,0.4189424,1.1128185,57.597557,0.011128184,1919.626,-1.0,4841.631,7713053.0,9478.407101392746
,100,2.3310912,158,15800,498.57,,6237624,0.00030331145,4.652327,143.24605,4984.88083773291,17.432486,10.0,0.030331146,22.3628,4999.652,6254.023,1440.0503,4372.551,0.02331091,1425.2792,0.17432486,[ 0.003  0.424 -2.871 -1.379],10.0,4933.2734,0.4189424,1.2510867,21.49462,0.012510866,3559.6016,-1.0,4984.881,31409082.0,9568.157676696777
,100,5.9867134,159,15900,498.58,,6287482,0.00015704175,11.554591,142.26706,4984.945062361943,55.13718,10.0,0.015704175,6.9354606,4999.5605,8153.9487,1430.1543,4372.626,0.059867144,1415.539,0.5513718,[ 0.012  0.481 -2.866 -1.389],10.0,6072.5527,0.4189424,1.6343085,8.654569,0.016343085,3569.4062,-1.0,4984.945,108416210.0,9620.488956451416
,100,4.9240413,160,16000,498.72,,6337354,0.00046072216,4.405409,107.88878,4986.214674421764,46.95658,10.0,0.04607222,9.855247,4999.568,8135.5127,1060.1484,4373.8955,0.049240414,1046.7953,0.4695658,[ 0.011  0.455 -2.872 -1.278],10.0,6850.3115,0.4189424,1.6281155,22.69937,0.016281156,3939.4194,-1.0,4986.2144,69067290.0,9680.899436950684
,100,9.450887,161,16100,482.2,,6385574,5.3562264e-05,35.483864,873.02136,4820.7334585014805,89.56333,10.0,0.0053562266,4.3738804,4999.4966,9962.892,4989.516,4208.423,0.09450886,4810.753,0.8956333,[ 0.014  0.366 -2.879 -1.188],10.0,6315.458,0.4189424,2.0212393,2.8181825,0.020212393,9.980454,-1.0,4820.7334,2248124700.0,9739.279170751572
,100,0.84811866,162,16200,500.0,,6435574,0.0011033557,1.5621567,0.14877576,4999.264568674072,5.229191,10.0,0.11033557,61.266026,4999.583,5332.4443,0.7402344,4386.943,0.008481187,0.42186034,0.052291907,[ 0.027  0.328 -2.89  -1.247],10.0,4567.127,0.4189424,1.0666461,64.01407,0.010666461,4998.843,-1.0,4999.2646,28717358.0,9805.579010248184
,100,41.583157,163,16300,488.02,,6484376,2.764967e-06,214.12746,695.3678,4879.177579464034,417.31372,10.0,0.0002764967,1.3907998,4999.5513,24497.768,4999.5513,4266.8604,0.4158316,4879.1777,4.173137,[ 0.037  0.295 -2.909 -1.23 ],10.0,15537.668,0.4189424,4.9384546,0.46701157,0.049384557,,-1.0,4879.1777,43656303000.0,9880.07980632782
,100,25.683844,164,16400,484.26,,6532802,4.0709994e-05,133.99516,835.1267,4841.158857299778,244.46312,10.0,0.0040709996,3.4927123,4999.4697,24321.25,4999.4697,4228.851,0.25683844,4841.1587,2.444631,[ 0.063  0.323 -2.896 -1.144],10.0,17233.406,0.4189424,4.8860893,0.7462956,0.04886089,,-1.0,4841.1587,16658592000.0,9939.38627409935
,100,1.3900502,165,16500,490.77,,6581879,0.00041083,2.5110514,649.5879,4906.762280243137,8.504723,10.0,0.041083,42.476517,4999.612,5898.174,4999.612,4294.4375,0.013900501,4906.7627,0.08504722,[ 0.019  0.404 -2.909 -1.282],10.0,4927.8657,0.4189424,1.1944897,39.823956,0.0119448975,,-1.0,4906.7627,49321790.0,10019.815118789673
,100,2.415348,166,16600,495.01,,6631380,0.00032825622,4.447676,497.41528,4949.219168780791,14.5779915,10.0,0.032825623,22.587515,4999.5386,6474.3403,4999.5386,4336.9033,0.024153478,4949.2188,0.14577991,[ 0.02   0.451 -2.9   -1.29 ],10.0,5182.996,0.4189424,1.3046933,22.483652,0.013046932,,-1.0,4949.2188,147667170.0,10081.773366451263
,100,0.5549985,167,16700,494.44,,6680824,0.0023573812,1.2500125,383.79822,4943.30459282562,3.5154212,10.0,0.23573811,78.78109,4999.5576,5303.0977,3559.9604,4330.986,0.005549985,3503.7075,0.035154212,[ 0.016  0.433 -2.913 -1.206],10.0,4618.5015,0.4189424,1.0694034,79.9992,0.010694035,1439.5972,-1.0,4943.304,6514014.5,10142.047308206558
,100,4.1367764,168,16800,467.38,,6727562,0.00065106153,3.779529,1059.1833,4671.9103280536665,41.607563,10.0,0.06510615,8.891284,4999.4854,6268.622,4989.5054,4059.6006,0.04136776,4661.93,0.41607562,[ 0.023  0.406 -2.931 -1.167],10.0,5078.2305,0.4189424,1.292303,26.458323,0.012923029,9.979998,-1.0,4671.91,431930780.0,10214.596156835556
,100,30.079481,169,16900,484.96,,6776058,8.0608064e-05,108.92261,661.9278,4848.064366476044,301.6108,10.0,0.008060806,1.7296128,4999.5435,16128.426,4989.5605,4235.748,0.30079484,4838.081,3.016108,[ 2.923e-04  3.875e-01 -2.921e+00 -1.184e+00],10.0,9737.924,0.4189424,3.9905567,0.9180831,0.03990557,9.98303,-1.0,4848.0645,15058541000.0,10299.474070072174
,100,15.364851,170,17000,409.42,,6817000,2.823342e-05,67.11729,1163.4113,4088.134483672504,151.0686,10.0,0.002823342,2.862351,4999.57,11413.088,4999.57,3475.8147,0.15364853,4088.1348,1.510686,[-0.022  0.327 -2.933 -1.197],10.0,6396.6494,0.4189424,2.6375217,1.4899291,0.026375216,,-1.0,4088.1348,5811586000.0,10371.32727265358
,100,0.87617934,171,17100,358.57,,6852857,0.001618683,1.8254182,1081.1812,3577.2774909388895,5.439847,10.0,0.1618683,57.899082,4999.4727,4168.196,4479.782,2964.9697,0.008761792,3057.587,0.05439847,[-0.043  0.383 -2.928 -1.159],10.0,3340.9187,0.4189424,1.027503,54.781967,0.010275031,519.6906,-1.0,3577.2776,17305294.0,10433.498705148697
,100,2.1781552,172,17200,423.09,,6895166,0.00029699583,4.200392,956.50946,4224.942595546443,15.092042,10.0,0.029699583,24.858572,4999.51,6045.1353,3369.7717,3612.6304,0.02178155,2595.2046,0.15092042,[-0.03   0.386 -2.928 -1.148],10.0,4790.2095,0.4189424,1.2528157,23.807302,0.01252816,1629.738,-1.0,4224.943,59922830.0,10497.111572027206
,100,0.55532336,173,17300,472.35,,6942401,0.0011373268,1.5444506,870.8523,4721.035769458911,2.4777408,10.0,0.11373269,79.4678,4999.5117,5278.4053,4989.5312,4108.723,0.005553234,4711.055,0.024777407,[-0.011  0.381 -2.912 -1.118],10.0,4517.448,0.4189424,1.0925059,64.74794,0.010925058,9.980371,-1.0,4721.0356,8770930.0,10564.18958735466
,100,9.1979885,174,17400,477.8,,6990181,1.5828136e-05,27.464329,920.47424,4776.510041930906,89.918846,10.0,0.0015828137,4.1111393,4999.4575,9357.029,4999.4575,4164.2036,0.091979876,4776.5103,0.89918846,[-4.879e-04  4.013e-01 -2.910e+00 -1.134e+00],10.0,6148.1523,0.4189424,1.9045392,3.6410866,0.019045392,,-1.0,4776.5103,2138104700.0,10638.930814027786
,100,0.9223449,175,17500,474.34,,7037615,0.00085776224,1.9444462,1061.6882,4741.99559667424,5.181117,10.0,0.085776225,61.182865,4999.5366,5544.088,4989.556,4129.6797,0.009223449,4732.015,0.05181117,[ 0.008  0.343 -2.921 -1.163],10.0,4690.254,0.4189424,1.1579682,51.428524,0.011579681,9.980642,-1.0,4741.9956,22907726.0,10722.4881772995
,100,0.57585907,176,17600,488.82,,7086497,0.0037115978,1.25413,661.3929,4887.152287541976,3.8538015,10.0,0.3711598,77.31529,4999.5693,5200.0537,4989.5874,4274.8325,0.005758591,4877.1704,0.038538013,[ 0.017  0.387 -2.952 -1.192],10.0,4514.3296,0.4189424,1.06312,79.73655,0.0106312,9.981828,-1.0,4887.1523,8840821.0,10805.536574363708
,100,2.4975371,177,17700,497.1,,7136207,0.00036244834,4.0403433,145.24103,4969.7406942991165,19.59638,10.0,0.036244836,23.010899,4999.5195,6764.0557,1040.0215,4357.4272,0.024975372,1010.2427,0.1959638,[ 0.007  0.378 -2.972 -1.172],10.0,5533.2686,0.4189424,1.3654133,24.750372,0.013654134,3959.498,-1.0,4969.7407,36170180.0,10884.03896355629
,100,1.0955797,178,17800,488.05,,7185012,0.0009425171,2.0747662,491.05505,4879.089200259226,6.9995723,10.0,0.09425171,51.6518,4999.521,5601.885,2989.7002,4266.7754,0.0109557975,2869.2688,0.06999572,[ 1.325e-03  3.188e-01 -2.973e+00 -1.153e+00],10.0,4719.9053,0.4189424,1.1323915,48.198204,0.011323915,2009.8208,-1.0,4879.089,16333608.0,10963.032454967499
,100,7.6607547,179,17900,492.98,,7234310,3.178502e-06,24.302515,463.43137,4928.631721122333,70.10471,10.0,0.0003178502,5.2418942,4999.556,8945.401,4369.757,4316.3135,0.07660754,4298.832,0.7010471,[ 0.009  0.321 -2.973 -1.113],10.0,5926.8213,0.4189424,1.8018037,4.1148005,0.018018039,629.7995,-1.0,4928.632,1133759600.0,11042.464822769165
,100,1.7108248,180,18000,470.0,,7281310,0.0007173472,3.0769434,925.274,4697.432419547233,9.557878,10.0,0.07173472,36.09714,4999.52,6078.2236,4979.5576,4085.119,0.017108249,4677.47,0.095578775,[-0.005  0.376 -2.98  -1.086],10.0,5004.151,0.4189424,1.2858249,32.499786,0.012858249,19.962616,-1.0,4697.4326,74106260.0,11123.573036193848
,100,9.180477,181,18100,476.77,,7328987,9.218407e-06,26.706467,694.31744,4765.385914915851,83.72974,10.0,0.0009218407,5.1354218,4999.468,10135.11,3359.7148,4153.0786,0.091804765,3125.6328,0.8372973,[-0.007  0.394 -2.992 -1.047],10.0,6970.8105,0.4189424,2.1360002,3.7444115,0.021359997,1639.7529,-1.0,4765.3857,816302200.0,11212.44983959198
,100,0.5117187,182,18200,451.83,,7374170,0.0013344018,1.4871757,1140.56,4515.033371531782,2.9456933,10.0,0.13344018,82.09486,4999.385,4998.5386,4989.4,3902.736,0.0051171863,4505.049,0.029456932,[-0.015  0.445 -3.002 -1.012],10.0,4251.8433,0.4189424,1.0957218,67.24155,0.010957219,9.984621,-1.0,4515.0337,7713715.0,11288.940639019012
,100,23.99629,183,18300,462.37,,7420407,0.00036485924,7.193778,1030.2976,4621.097120518423,241.76071,10.0,0.036485925,1.7765449,4999.406,15768.888,4829.4717,4008.7969,0.23996289,4451.163,2.417607,[-1.704e-03  4.399e-01 -3.004e+00 -9.999e-01],10.0,14126.625,0.4189424,3.2271903,13.900902,0.0322719,169.93399,-1.0,4621.0977,13572058000.0,11371.732830524445
,100,0.39560813,184,18400,449.99,,7465406,0.0011737655,1.3160568,1271.9333,4497.094138781861,1.7131766,10.0,0.11737656,87.69095,4999.351,4847.5176,4999.351,3884.8013,0.0039560813,4497.094,0.017131766,[-1.987e-05  3.495e-01 -3.030e+00 -8.712e-01],10.0,4145.098,0.4189424,1.0559181,75.98456,0.010559181,,-1.0,4497.094,5811138.5,11446.957160234451
,100,1.221318,185,18500,430.62,,7508468,0.0017035371,1.786813,1436.3707,4302.846922245398,8.654481,10.0,0.17035371,44.079517,4999.396,4728.5054,4989.416,3690.5483,0.01221318,4292.8667,0.086544804,[ 0.01   0.365 -3.06  -0.886],10.0,3910.0354,0.4189424,1.0843304,55.965565,0.010843306,9.980059,-1.0,4302.8467,38790064.0,11520.022681236267
,100,0.41445377,186,18600,419.3,,7550398,0.002823804,1.1719482,1525.934,4189.229500539881,2.377699,10.0,0.2823804,86.73548,4999.274,4448.39,4969.3237,3576.946,0.0041445377,4159.2793,0.023776988,[ 5.788e-04  3.631e-01 -3.091e+00 -8.504e-01],10.0,3785.5532,0.4189424,1.0598115,85.328,0.010598115,29.95016,-1.0,4189.2295,6612982.5,11592.663541078568
,100,0.8391638,187,18700,448.3,,7595228,0.0019391287,1.6353835,1237.7572,4479.76950656914,4.0631537,10.0,0.19391288,64.83126,4999.359,5181.029,4989.3765,3867.4756,0.008391637,4469.787,0.040631536,[-0.005  0.384 -3.105 -0.858],10.0,4398.0146,0.4189424,1.1393594,61.147736,0.011393594,9.982233,-1.0,4479.769,16573022.0,11654.51530456543
,100,1.4359035,188,18800,453.1,,7640538,0.0012545226,1.8618356,1060.9674,4527.516680573916,12.153637,10.0,0.12545227,41.641808,4999.353,5491.2495,4449.52,3915.2234,0.0143590355,3977.6838,0.12153637,[-0.005  0.344 -3.129 -0.842],10.0,4655.7812,0.4189424,1.2129394,53.710434,0.012129395,549.83295,-1.0,4527.517,35264684.0,11718.91221165657
,100,0.60463554,189,18900,453.69,,7685907,0.0018060125,1.4340593,970.9883,4532.839608376871,3.4711869,10.0,0.18060125,75.0138,4999.3516,4925.07,4619.5195,3920.5464,0.006046355,4153.0073,0.034711868,[-0.016  0.371 -3.142 -0.893],10.0,4191.8354,0.4189424,1.047645,69.732124,0.0104764495,379.83194,-1.0,4532.8394,9265264.0,11771.451160669327
,100,10.830679,190,19000,450.8,,7730987,4.7343765e-05,35.849236,1065.9393,4504.769283551684,108.32194,10.0,0.0047343764,3.026202,4999.4004,9395.819,4809.494,3892.4705,0.10830679,4314.863,1.0832194,[-0.006  0.368 -3.136 -0.904],10.0,5729.726,0.4189424,1.9132755,2.7894597,0.019132756,189.90604,-1.0,4504.769,2742843600.0,11846.928035736084
,100,2.7553687,191,19100,475.68,,7778555,0.00013988806,6.3004026,837.07056,4754.907371608079,20.597208,10.0,0.013988806,22.369108,4999.432,7298.8354,4979.4624,4142.605,0.027553689,4734.9375,0.20597208,[ 0.007  0.317 -3.135 -0.939],10.0,5761.9185,0.4189424,1.4790634,15.872002,0.0147906365,19.969494,-1.0,4754.9077,191230380.0,11937.030245065689
,100,0.7438091,192,19200,477.71,,7826326,0.0023145902,1.5838498,907.6566,4775.551165863266,5.3764114,10.0,0.23145902,68.47589,4999.4854,5315.7256,4979.519,4163.2417,0.00743809,4755.585,0.053764112,[ 0.017  0.324 -3.129 -1.012],10.0,4545.1274,0.4189424,1.0962483,63.137302,0.010962482,19.966125,-1.0,4775.5513,14871062.0,12017.933050632477
,100,0.26222157,193,19300,482.33,,7874559,0.00481703,1.0731543,811.66296,4822.075040790526,1.9218428,10.0,0.481703,93.97857,4999.478,4978.012,4989.4966,4209.766,0.0026222155,4812.0933,0.019218428,[ 0.014  0.302 -3.134 -1.021],10.0,4343.702,0.4189424,1.0359359,93.18324,0.010359359,9.981547,-1.0,4822.075,2145815.0,12101.135239124298
,100,0.8717723,194,19400,471.08,,7921667,0.00058138726,1.8708086,1057.9797,4709.173492647817,5.4376745,10.0,0.05813873,61.216473,4999.5195,5256.135,4969.561,4096.86,0.008717722,4679.2153,0.054376744,[ 0.01   0.317 -3.127 -1.038],10.0,4418.6274,0.4189424,1.0952505,53.452824,0.010952503,29.958305,-1.0,4709.1733,20269278.0,12189.268571138382
,100,19.583452,195,19500,494.52,,7971119,0.00080026087,39.85247,403.9593,4944.163800365386,164.6286,10.0,0.08002609,3.04352,4999.4487,15215.6455,3899.6902,4331.8594,0.19583452,3844.405,1.646286,[ 0.021  0.31  -3.111 -1.064],10.0,11350.237,0.4189424,3.469676,2.5092547,0.034696758,1099.7585,-1.0,4944.1636,3969712400.0,12281.184373378754
,100,0.76244456,196,19600,463.8,,8017499,0.0012901744,1.8187358,758.22034,4634.832579116537,4.226385,10.0,0.12901744,68.43015,4999.6235,5469.008,3759.711,4022.506,0.0076244455,3394.92,0.04226385,[-0.01   0.316 -3.112 -1.062],10.0,4643.2217,0.4189424,1.1225246,54.983246,0.011225245,1239.9127,-1.0,4634.833,10999159.0,12357.913702964783
,100,3.852082,197,19700,479.19,,8065418,3.16495e-05,9.592103,705.2803,4789.90630473587,31.602316,10.0,0.0031649498,13.701943,4999.524,7628.97,4429.6562,4177.5923,0.038520817,4220.0386,0.31602314,[ 8.363e-04  3.318e-01 -3.127e+00 -1.056e+00],10.0,5732.5645,0.4189424,1.5349214,10.425242,0.015349218,569.8677,-1.0,4789.9062,295392160.0,12434.672571182251
,100,0.7406357,198,19800,487.47,,8114165,0.0010465452,1.5862576,739.74493,4873.699067563034,4.0287237,10.0,0.10465453,67.2729,4999.521,5197.7104,4979.561,4261.3853,0.0074063567,4853.7393,0.040287238,[ 0.014  0.331 -3.13  -1.13 ],10.0,4426.5215,0.4189424,1.0618691,63.041466,0.010618691,19.960197,-1.0,4873.699,14350769.0,12510.38310098648
,100,0.99921846,199,19900,495.79,,8163744,0.0011627103,1.6709689,414.84528,4956.98707860673,5.6008453,10.0,0.11627103,54.904026,4999.5015,5467.585,4169.745,4344.6753,0.009992184,4127.2314,0.05600845,[ 0.026  0.318 -3.108 -1.141],10.0,4676.0747,0.4189424,1.1025381,59.84552,0.01102538,829.7565,-1.0,4956.987,18508478.0,12586.89517402649
,100,14.964568,200,20000,499.02,,8213646,9.931669e-06,49.050037,70.00362,4989.2828365162495,149.22412,10.0,0.0009931669,2.6757126,4999.5933,12404.153,510.28223,4376.9604,0.14964567,499.97186,1.4922411,[ 0.02   0.282 -3.096 -1.085],10.0,8115.707,0.4189424,2.4812658,2.0387344,0.024812657,4489.311,-1.0,4989.283,184144320.0,12672.888673067093
,100,0.6167009,201,20100,491.09,,8262755,0.0012682687,1.4522958,570.1707,4909.927018647858,3.5612626,10.0,0.12682687,75.9413,4999.505,5385.9463,4989.5215,4297.6147,0.006167008,4899.9434,0.035612624,[ 0.028  0.226 -3.086 -1.126],10.0,4648.042,0.4189424,1.0956641,68.8565,0.010956641,9.983185,-1.0,4909.927,9868861.0,12747.844542980194
,100,6.8303614,202,20200,494.66,,8312221,9.88237e-05,9.861164,379.61676,4945.759734127107,61.43455,10.0,0.00988237,6.541388,4999.604,7396.484,3089.9028,4333.4355,0.06830361,3036.0588,0.6143455,[ 0.022  0.258 -3.089 -1.161],10.0,5473.6343,0.4189424,1.8070451,10.140791,0.018070448,1909.7012,-1.0,4945.76,133376640.0,12828.284276723862
,100,1.1701715,203,20300,437.32,,8355953,0.00035771236,2.1892734,1320.8114,4370.0401209695565,5.92544,10.0,0.035771236,49.511166,4999.5835,5482.5674,4999.5835,3757.7185,0.011701714,4370.0405,0.059254397,[ 0.009  0.201 -3.102 -1.161],10.0,4576.565,0.4189424,1.1587864,45.677258,0.011587864,,-1.0,4370.0405,36858570.0,12885.069782495499
,100,5.6623497,204,20400,474.25,,8403378,0.0001752031,9.98573,769.5032,4740.472726336813,43.73015,10.0,0.01752031,10.434007,4999.583,7305.065,3649.749,4128.1514,0.056623492,3390.6387,0.4373015,[ 0.022  0.194 -3.097 -1.122],10.0,5370.1167,0.4189424,1.9326385,10.01429,0.019326383,1349.8339,-1.0,4740.4727,193852500.0,12948.461246013641
,100,1.6838887,205,20500,400.16,,8443394,0.00022076891,4.289791,1413.3354,3996.7126002217947,8.915651,10.0,0.022076892,34.577663,4999.6094,5802.6934,4329.766,3384.388,0.016838886,3326.8694,0.08915651,[ 0.005  0.159 -3.098 -1.142],10.0,4534.458,0.4189424,1.2241883,23.31116,0.012241883,669.8431,-1.0,3996.7124,56096656.0,13007.438259601593
,100,6.917912,206,20600,475.06,,8490900,2.7100643e-05,15.2439,696.4112,4748.504437962672,66.3174,10.0,0.0027100644,5.0118117,4999.612,7913.7075,3429.8442,4136.1797,0.06917913,3178.7366,0.663174,[ 0.013  0.212 -3.109 -1.207],10.0,5522.9805,0.4189424,1.5890502,6.560001,0.015890501,1569.7675,-1.0,4748.5044,575129540.0,13086.730305671692
,100,0.3742298,207,20700,484.01,,8539301,0.0009050388,1.2209088,777.3564,4838.8457619041765,1.857391,10.0,0.09050388,88.35929,4999.556,5033.478,4999.556,4226.5273,0.0037422976,4838.8457,0.01857391,[ 0.026  0.248 -3.094 -1.166],10.0,4356.899,0.4189424,1.0310382,81.906204,0.010310383,,-1.0,4838.8457,4153505.0,13168.092940568924
,100,3.8245816,208,20800,483.18,,8587619,9.265247e-05,9.543947,848.5249,4830.733358627881,33.923183,10.0,0.009265248,13.313227,4999.536,7226.731,4999.536,4218.418,0.03824582,4830.733,0.33923182,[ 0.037  0.252 -3.099 -1.171],10.0,5335.0874,0.4189424,1.4988189,10.477845,0.014988188,,-1.0,4830.733,369987870.0,13249.227453947067
,100,1.469403,209,20900,487.38,,8636357,0.0017575988,2.208107,708.9202,4872.674948173533,9.773713,10.0,0.17575988,38.482674,4999.6284,5718.7827,4999.6284,4260.3477,0.014694029,4872.675,0.097737126,[ 0.051  0.304 -3.084 -1.163],10.0,4808.8833,0.4189424,1.1621838,45.28766,0.0116218375,,-1.0,4872.675,55183890.0,13334.157921075821
,100,4.2591805,210,21000,491.65,,8685522,1.1906631e-05,16.298353,590.16815,4915.587709443156,35.360313,10.0,0.0011906631,13.618955,4999.5796,8374.379,4689.773,4303.2666,0.042591803,4605.781,0.35360312,[ 0.04   0.255 -3.078 -1.12 ],10.0,5902.3647,0.4189424,1.6911753,6.135589,0.016911754,309.8066,-1.0,4915.5874,404124900.0,13416.804921388626
,100,45.865726,211,21100,496.01,,8735123,0.00017030066,78.27067,248.99669,4959.093074366723,461.38904,10.0,0.017030066,1.1985428,4999.517,16808.47,1829.9438,4346.78,0.4586572,1789.52,4.61389,[ 0.03   0.333 -3.101 -1.15 ],10.0,11391.291,0.4189424,5.0516515,1.2776178,0.05051651,3169.5732,-1.0,4959.0933,259621700.0,13498.715758562088
,100,1.469925,212,21200,432.25,,8778348,0.0002837594,3.4893007,1224.2197,4318.398277266164,8.267129,10.0,0.02837594,41.484314,4999.539,5787.619,4999.539,3706.0825,0.01469925,4318.398,0.082671285,[-0.013  0.314 -3.109 -1.1  ],10.0,4643.833,0.4189424,1.237659,28.659037,0.01237659,,-1.0,4318.398,56199964.0,13584.50245308876
