MinTargetPdf,EmpiricalD2Harmonic,InitialReturnMax,InitialReturnStd,Inner Iteration,LearnableVariance,MeanEntropy,EmpiricalD2Arithmetic,Weights,ReturnMeanIW,Penalization,StdWReturnMean,WReturnMean,StdIW,InitialReturnMean,InitialReturnMin,MinBehavPdf,TimeElapsed,TimestepsSoFar,EpRewMean,EpLenMean,ReturnStepMaxmin,MaxIW,VarianceInitializer,Iteration,ReturnStepMax,MeanIW,MeanD2-0,ESSRenyiArithmetic,MinIW,ESSRenyiHarmonic,DivergenceHarmonic,InitialBound,Bound,EpThisIter,EpisodesSoFar
-268.02664,1.0,4999.6304,572.9378,1,,0.4189424,1.0,[-0.005  0.634 -2.406 -2.196],825948350.0,True,,24358226.0,106.09541,4902.037,9.9803095,-268.02664,1243.050844669342,4479342,4902.0373531062305,490.32,10.0,805.1101,-1,146,10.0,33.1334,1.0,100.0,0.113432854,100.0,3.6836062e+23,-25801422.0,-8.758944e+17,100,14600
-246.72182,1.0,4999.642,974.3672,1,,0.4189424,1.0,[-0.058  0.639 -2.403 -2.163],324331540000.0,True,,19746666.0,83178.25,4335.582,19.967571,-246.72182,1255.0193130970001,4522756,4335.582298924413,434.14,10.0,693427.44,-1,147,10.0,25037.182,1.0,100.0,0.022940032,100.0,1.1521329e+30,-21189866.0,-1.549061e+21,100,14700
-245.61923,1.0,4999.633,788.1199,1,,0.4189424,1.0,[ 0.004  0.649 -2.402 -2.161],297145100.0,True,,24156040.0,55.771355,4851.2793,9.981987,-245.61923,1267.6984832286835,4571281,4851.279089490523,485.25,10.0,562.05743,-1,148,10.0,12.030493,1.0,100.0,0.05588664,100.0,5.144903e+25,-25599238.0,-1.0351522e+19,100,14800
-247.42763,1.0,4999.578,721.2523,1,,0.4189424,1.0,[-0.05   0.66  -2.39  -2.189],1425755000000.0,True,,21648212.0,352797.72,4596.521,2149.3577,-247.42763,1279.7816677093506,4617289,4596.521188503824,460.08,10.0,2464573.2,-1,149,10.0,92911.96,1.0,100.0,0.058545467,100.0,2.185989e+33,-23091376.0,-6.747301e+22,100,14900
-250.51065,1.0,4999.556,0.27161983,1,,0.4189424,1.0,[ 0.011  0.673 -2.389 -2.186],211323120.0,True,,24991656.0,15.8831835,4999.1655,4997.8887,-250.51065,1293.7134442329407,4667289,4999.1654828386745,500.0,10.0,140.55336,-1,150,10.0,8.456901,1.0,100.0,0.06189297,100.0,1.7591518e+23,-26434810.0,-6.052767e+17,100,15000
-246.32234,1.0,4999.693,652.43805,1,,0.4189424,1.0,[-0.049  0.669 -2.393 -2.172],1658318100000.0,True,,21652970.0,438092.44,4607.3086,2519.437,-246.32234,1306.847577571869,4713407,4607.308691625369,461.18,10.0,3022470.2,-1,151,10.0,138486.22,1.0,100.0,0.13552126,100.0,2.3129297e+33,-23096200.0,-6.940763e+22,100,15100
-247.05954,1.0,4999.655,989.6702,1,,0.4189424,1.0,[ 0.012  0.674 -2.388 -2.181],1735342700000.0,True,,23771148.0,419079.78,4774.0654,,-247.05954,1319.131483078003,4761161,4774.06568590071,477.54,10.0,3685901.2,-1,152,10.0,69437.42,1.0,100.0,0.06243745,100.0,5.4838886e+21,-25214358.0,-1.0687368e+17,100,15200
-250.93648,1.0,4999.6465,871.95416,1,,0.4189424,1.0,[ 0.061  0.85  -2.376 -2.351],314391700000.0,True,,23616516.0,48529.824,4780.8174,479.60632,-250.93648,1331.4419741630554,4808986,4780.817030162135,478.25,10.0,368321.47,-1,153,10.0,12595.676,1.0,100.0,0.043081857,100.0,2.4110382e+18,-25059720.0,-2241201600000000.0,100,15300
-239.21739,1.0,4999.6577,1239.8011,1,,0.4189424,1.0,[ 0.106  0.776 -2.39  -2.44 ],936974200.0,True,,22618554.0,143.70973,4591.4536,,-239.21739,1344.6666824817657,4854923,4591.453624036656,459.37,10.0,1235.4637,-1,154,10.0,39.693306,1.0,100.0,0.05773286,100.0,39911850000.0,-24061764.0,-289254340000.0,100,15400
-247.11763,1.0,4999.586,146.28152,1,,0.4189424,1.0,[-1.169e-03  7.749e-01 -2.454e+00 -2.431e+00],334572200000.0,True,,24866772.0,63430.035,4984.5137,3529.0327,-247.11763,1357.5450928211212,4904777,4984.513520993846,498.54,10.0,485229.25,-1,155,10.0,13388.603,1.0,100.0,0.11103876,100.0,3.2850607e+23,-26309942.0,-8.271406e+17,100,15500
-242.27284,1.0,4999.5464,756.0847,1,,0.4189424,1.0,[ 0.048  0.679 -2.452 -2.495],1387335700.0,True,,24181078.0,457.07764,4858.9517,,-242.27284,1370.1813914775848,4953380,4858.9518208097925,486.03,10.0,4593.948,-1,156,10.0,55.575035,1.0,100.0,0.05152448,100.0,50304644.0,-25624224.0,-11622731000.0,100,15600
-241.43063,1.0,4999.645,770.88116,1,,0.4189424,1.0,[ 0.093  0.717 -2.442 -2.477],8924214000000.0,True,,23945208.0,3027631.2,4832.2827,289.7821,-241.43063,1383.2049207687378,5001720,4832.282288883331,483.4,10.0,30117338.0,-1,157,10.0,357262.3,1.0,100.0,0.0155556705,100.0,2.1076301e+29,-25388412.0,-6.625443e+20,100,15700
-256.34503,1.0,4999.508,1071.419,1,,0.4189424,1.0,[ 0.059  0.838 -2.447 -2.473],1171711500.0,True,,23529358.0,139.33492,4730.9004,9.981428,-256.34503,1396.3124642372131,5049044,4730.900424601875,473.24,10.0,967.1849,-1,158,10.0,56.436123,1.0,100.0,0.01810999,100.0,3.2789826e+23,-24972482.0,-8.263488e+17,100,15800
-257.18124,1.0,4999.5845,538.4304,1,,0.4189424,1.0,[-0.059  0.87  -2.469 -2.479],1188389000000.0,True,,24175458.0,440015.75,4887.2847,,-257.18124,1409.9933111667633,5097937,4887.284695879364,488.93,10.0,4248665.5,-1,159,10.0,60483.066,1.0,100.0,0.03061214,100.0,9.573911e+27,-25618628.0,-1.4120558e+20,100,15900
-247.62769,1.0,4999.574,497.412,1,,0.4189424,1.0,[-0.004  0.899 -2.468 -2.47 ],188780660.0,True,,24741860.0,18.089577,4949.1855,,-247.62769,1422.4760823249817,5147438,4949.1858834486375,495.01,10.0,161.71667,-1,160,10.0,7.5651045,1.0,100.0,0.069021314,100.0,2.063125e+23,-26185024.0,-6.554931e+17,100,16000
-243.50453,1.0,4999.587,798.7745,1,,0.4189424,1.0,[-0.065  0.887 -2.468 -2.467],56926370000.0,True,,22825220.0,19518.234,4710.327,9.979527,-243.50453,1435.114583492279,5194571,4710.326991078611,471.33,10.0,186479.75,-1,161,10.0,3192.4863,1.0,100.0,0.10469715,100.0,1.5265094e+17,-24268390.0,-563898900000000.0,100,16100
-248.60039,1.0,4999.6294,46.77827,1,,0.4189424,1.0,[-0.016  0.855 -2.469 -2.489],23083820000.0,True,,24947376.0,4937.848,4994.516,4529.085,-248.60039,1447.2697851657867,5244525,4994.515915527805,499.54,10.0,39855.574,-1,162,10.0,923.6345,1.0,100.0,0.14539309,100.0,2.1161778e+20,-26390572.0,-2.0993824e+16,100,16200
-244.57045,1.0,4999.575,1143.9895,1,,0.4189424,1.0,[ 0.046  0.849 -2.467 -2.491],127398100000.0,True,,23190036.0,27943.713,4677.748,,-244.57045,1459.7256088256836,5291319,4677.747917982539,467.94,10.0,212291.7,-1,163,10.0,5114.64,1.0,100.0,0.0232757,100.0,1.5822225e+23,-24633200.0,-5.7403643e+17,100,16300
-258.15662,1.0,4999.606,697.09314,1,,0.4189424,1.0,[ 0.006  0.738 -2.482 -2.53 ],16094386000000.0,True,,24492046.0,4593784.5,4899.603,9.979505,-258.15662,1472.3677203655243,5340325,4899.602820973616,490.06,10.0,41043844.0,-1,164,10.0,644259.9,1.0,100.0,0.0028268527,100.0,7.555852e+33,-25935226.0,-1.25444795e+23,100,16400
-250.58339,1.0,4999.6436,681.8787,1,,0.4189424,1.0,[ 0.003  0.851 -2.483 -2.477],7695870500.0,True,,24492496.0,2584.0854,4901.789,19.962154,-250.58339,1484.3772518634796,5389353,4901.789153024784,490.28,10.0,25869.697,-1,165,10.0,307.93594,1.0,100.0,0.08652723,100.0,14852527000.0,-25935700.0,-183576350000.0,100,16500
-249.53609,1.0,4999.612,916.2903,1,,0.4189424,1.0,[ 0.054  0.884 -2.488 -2.463],16336404000.0,True,,23996140.0,4806.21,4812.1255,239.76358,-249.53609,1497.1367309093475,5437487,4812.125717209735,481.34,10.0,48202.812,-1,166,10.0,654.3342,1.0,100.0,0.07784945,100.0,1.1796821e+20,-25439324.0,-1.5674543e+16,100,16600
-249.84213,1.0,4999.6455,271.57257,1,,0.4189424,1.0,[-0.043  0.868 -2.499 -2.54 ],1169428000000.0,True,,24572368.0,678134.4,4949.608,2859.503,-249.84213,1511.3538978099823,5486998,4949.6077822719335,495.11,10.0,6746594.0,-1,167,10.0,95954.22,1.0,100.0,0.32437518,100.0,2.8932524e+25,-26015574.0,-7.7626686e+18,100,16700
-255.28241,1.0,4999.6455,839.36096,1,,0.4189424,1.0,[ 0.009  0.9   -2.504 -2.551],118051275000.0,True,,24242506.0,25181.863,4851.5957,,-255.28241,1523.3679265975952,5535525,4851.595537922905,485.27,10.0,242859.4,-1,168,10.0,4724.1646,1.0,100.0,0.029054724,100.0,7.0790008e+25,-25685710.0,-1.214238e+19,100,16800
-248.52582,1.0,4999.6826,725.1375,1,,0.4189424,1.0,[-0.059  0.979 -2.498 -2.483],8275649000000.0,True,,24092922.0,3333203.5,4854.5957,9.980653,-248.52582,1536.5644483566284,5584085,4854.595530036705,485.6,10.0,24661454.0,-1,169,10.0,580061.1,1.0,100.0,0.02765492,100.0,3.049905e+27,-25536148.0,-7.970167e+19,100,16900
-261.94617,1.0,4999.5474,759.8387,1,,0.4189424,1.0,[-7.694e-04  9.854e-01 -2.500e+00 -2.462e+00],474459300000.0,True,,24192750.0,113823.125,4859.5674,,-261.94617,1550.266988992691,5632693,4859.5673894781785,486.08,10.0,1081269.4,-1,170,10.0,19578.35,1.0,100.0,0.035949033,100.0,1.6638678e+22,-25635898.0,-1.8614926e+17,100,17000
-248.14468,1.0,4999.5615,507.87833,1,,0.4189424,1.0,[-0.034  0.874 -2.498 -2.507],1861934800000.0,True,,24531998.0,834196.1,4926.871,,-248.14468,1563.662587404251,5681974,4926.871032880061,492.81,10.0,8383981.5,-1,171,10.0,92482.85,1.0,100.0,0.094283395,100.0,8.6228216e+24,-25975154.0,-4.23768e+18,100,17100
-243.11777,1.0,4999.647,821.20123,1,,0.4189424,1.0,[ 0.016  0.839 -2.497 -2.522],76952396000.0,True,,24245420.0,9450.12,4855.0024,,-243.11777,1577.0506920814514,5730535,4855.002499897228,485.61,10.0,53332.855,-1,172,10.0,3079.6504,1.0,100.0,0.1659884,100.0,3.6121688e+22,-25688624.0,-2.742851e+17,100,17200
-250.38414,1.0,4999.6367,497.42114,1,,0.4189424,1.0,[-0.013  0.74  -2.513 -2.59 ],1399077800.0,True,,24742772.0,316.74036,4949.2773,,-250.38414,1589.841674566269,5780036,4949.2774140186975,495.01,10.0,2950.7278,-1,173,10.0,55.991226,1.0,100.0,0.06576219,100.0,2.280185e+16,-26185970.0,-217923520000000.0,100,17300
-239.53961,1.0,4999.6743,849.8827,1,,0.4189424,1.0,[-0.057  0.763 -2.516 -2.553],10116809000.0,True,,21160784.0,4837.127,4520.894,,-239.53961,1601.9953050613403,5825290,4520.894050037992,452.54,10.0,48397.38,-1,174,10.0,802.19696,1.0,100.0,0.03138881,100.0,4.500823e+16,-22604002.0,-306184460000000.0,100,17400
-243.92337,1.0,4999.664,677.159,1,,0.4189424,1.0,[-0.012  0.722 -2.518 -2.566],3578641500000.0,True,,24480976.0,1462987.6,4901.2686,,-243.92337,1615.3724105358124,5874313,4901.268590596175,490.23,10.0,14704919.0,-1,175,10.0,150769.55,1.0,100.0,0.076050706,100.0,8.698059e+19,-25924190.0,-1.346318e+16,100,17500
-244.42,1.0,4999.59,833.3979,1,,0.4189424,1.0,[ 0.026  0.768 -2.509 -2.581],487834940000.0,True,,24243046.0,127655.766,4852.679,,-244.42,1628.807210445404,5922851,4852.679166550221,485.38,10.0,1231574.1,-1,176,10.0,19523.205,1.0,100.0,0.0859325,100.0,4.6186935e+25,-25686218.0,-9.807712e+18,100,17600
-242.61964,1.0,4999.6313,660.87146,1,,0.4189424,1.0,[ 0.064  0.66  -2.495 -2.63 ],40069165000.0,True,,24206622.0,8799.123,4875.4355,299.71722,-242.61964,1642.1908011436462,5971620,4875.435505522399,487.69,10.0,86385.68,-1,177,10.0,1650.7306,1.0,100.0,0.13112342,100.0,7.541331e+24,-25649816.0,-3.9631394e+18,100,17700
-245.98471,1.0,4999.6255,591.6366,1,,0.4189424,1.0,[-0.03   0.692 -2.486 -2.555],288888320.0,True,,23961948.0,47.967335,4859.209,,-245.98471,1654.9630918502808,6020230,4859.209130353285,486.1,10.0,343.7099,-1,178,10.0,16.255949,1.0,100.0,0.074828245,100.0,47629880.0,-25405140.0,-10248767000.0,100,17800
-251.02098,1.0,4999.6904,699.88464,1,,0.4189424,1.0,[-2.196e-03  6.866e-01 -2.487e+00 -2.567e+00],219860060000.0,True,,24491922.0,60239.434,4899.1924,,-251.02098,1667.3371722698212,6069232,4899.192456101426,490.02,10.0,597297.7,-1,179,10.0,8798.108,1.0,100.0,0.015919702,100.0,6.728429e+21,-25935152.0,-1.1838133e+17,100,17900
-247.18697,1.0,4999.618,541.11914,1,,0.4189424,1.0,[-8.332e-05  5.679e-01 -2.472e+00 -2.603e+00],75398390.0,True,,24494756.0,3.5143774,4919.548,339.7185,-247.18697,1680.679859161377,6118439,4919.547529978079,492.07,10.0,23.477356,-1,180,10.0,3.04406,1.0,100.0,0.017182862,100.0,92055370.0,-25937942.0,-13921822000.0,100,18000
-252.83987,1.0,4999.5967,890.1751,1,,0.4189424,1.0,[-0.029  0.57  -2.473 -2.613],495364800000.0,True,,21359216.0,154036.31,4535.064,9.980915,-252.83987,1692.4023246765137,6163828,4535.063928392849,453.89,10.0,1541961.2,-1,181,10.0,19913.172,1.0,100.0,0.001512782,100.0,7.519319e+20,-22802388.0,-3.957346e+16,100,18100
-260.64835,1.0,4999.632,1008.411,1,,0.4189424,1.0,[-0.057  0.683 -2.478 -2.568],276030200.0,True,,18909990.0,105.529045,4230.0234,,-260.64835,1702.0354161262512,6206183,4230.023378280738,423.55,10.0,792.07184,-1,182,10.0,29.108253,1.0,100.0,0.052797884,100.0,305649540.0,-20353182.0,-25506611000.0,100,18200
-245.63226,1.0,4999.6445,384.53998,1,,0.4189424,1.0,[-0.027  0.688 -2.478 -2.566],10076382000000.0,True,,24447920.0,3312406.0,4929.508,1809.004,-245.63226,1714.809159040451,6255492,4929.507881571438,493.09,10.0,29269224.0,-1,183,10.0,549791.6,1.0,100.0,0.05228,100.0,3.019167e+28,-25891124.0,-2.5076173e+20,100,18300
-263.37552,1.0,4999.657,907.1788,1,,0.4189424,1.0,[ 0.029  0.709 -2.477 -2.546],837459640000.0,True,,24009820.0,269125.7,4815.2725,,-263.37552,1727.9795336723328,6303657,4815.272278079548,481.65,10.0,2636285.8,-1,184,10.0,33512.516,1.0,100.0,0.18200243,100.0,2.136368e+20,-25453030.0,-2.1094786e+16,100,18400
-267.09528,1.0,4999.573,1244.1255,1,,0.4189424,1.0,[ 0.077  0.822 -2.482 -2.571],668949400000.0,True,,22782150.0,245143.88,4608.0693,,-267.09528,1740.638519525528,6349758,4608.069404855068,461.01,10.0,2465175.2,-1,185,10.0,26788.098,1.0,100.0,0.078723855,100.0,1.17996685e+20,-24225310.0,-1.5676845e+16,100,18500
-241.39871,1.0,4999.514,944.56354,1,,0.4189424,1.0,[ 0.023  0.895 -2.481 -2.484],198971930000000.0,True,,23842594.0,67492024.0,4790.6567,,-241.39871,1754.3458461761475,6397678,4790.657020357599,479.2,10.0,673441300.0,-1,186,10.0,7964062.0,1.0,100.0,0.116538204,100.0,1.9893163e+23,-25285724.0,-6.4384473e+17,100,18600
-249.12859,1.0,4999.55,469.4219,1,,0.4189424,1.0,[-0.016  0.79  -2.482 -2.54 ],332409800000.0,True,,24682588.0,173977.6,4945.931,319.74832,-249.12859,1768.4519374370575,6447147,4945.930825054376,494.69,10.0,1748604.6,-1,187,10.0,17550.64,1.0,100.0,0.056910694,100.0,6269207300000.0,-26125736.0,-3945738800000.0,100,18700
-252.3581,1.0,4999.6504,519.5109,1,,0.4189424,1.0,[ 0.035  0.757 -2.48  -2.553],155332640.0,True,,24608208.0,21.577618,4933.3877,9.980619,-252.3581,1782.712608575821,6496491,4933.387990844447,493.44,10.0,213.61305,-1,188,10.0,6.394035,1.0,100.0,0.011450097,100.0,1324494900000.0,-26051414.0,-1661056500000.0,100,18800
-255.69365,1.0,4999.6494,489.57718,1,,0.4189424,1.0,[-0.024  0.741 -2.486 -2.561],253621650000.0,True,,24603512.0,91355.2,4935.9727,319.70346,-255.69365,1795.559131860733,6545861,4935.972707345769,493.7,10.0,712976.2,-1,189,10.0,13476.763,1.0,100.0,0.06882571,100.0,5.192373e+22,-26046718.0,-3.2885297e+17,100,18900
-259.46896,1.0,4999.593,764.4736,1,,0.4189424,1.0,[ 0.017  0.787 -2.486 -2.554],170134470000.0,True,,24250630.0,40370.66,4864.7925,339.6905,-259.46896,1807.0080091953278,6594520,4864.79289401601,486.59,10.0,388918.16,-1,190,10.0,6808.208,1.0,100.0,0.048314225,100.0,3.968246e+20,-25693804.0,-2.874819e+16,100,19000
-256.65472,1.0,4999.571,745.69257,1,,0.4189424,1.0,[ 0.03   0.866 -2.493 -2.458],102457900.0,True,,24262176.0,6.1895866,4868.893,,-256.65472,1820.1763985157013,6643220,4868.893126971806,487.0,10.0,39.665466,-1,191,10.0,4.2559986,1.0,100.0,0.098747864,100.0,71966010.0,-25705338.0,-12344914000.0,100,19100
-246.98393,1.0,4999.6226,774.24207,1,,0.4189424,1.0,[-0.025  0.89  -2.5   -2.443],9807212000.0,True,,24257668.0,3224.5916,4863.9717,9.979391,-246.98393,1834.2998235225677,6691870,4863.971391211375,486.5,10.0,32114.895,-1,192,10.0,392.50317,1.0,100.0,0.0255236,100.0,2.0194304e+24,-25700860.0,-2.0508234e+18,100,19200
-235.63507,1.0,4999.6445,1003.037,1,,0.4189424,1.0,[-0.083  0.866 -2.502 -2.446],179925010000.0,True,,21177866.0,52915.04,4491.3013,,-235.63507,1847.218598127365,6736829,4491.300980981288,449.59,10.0,507926.47,-1,193,10.0,9188.318,1.0,100.0,0.05242059,100.0,6.1461553e+21,-22621066.0,-1.1314102e+17,100,19300
-241.61719,1.0,4999.617,488.89752,1,,0.4189424,1.0,[-0.031  0.898 -2.504 -2.431],10650275000000.0,True,,24603890.0,2653002.8,4936.0786,249.77496,-241.61719,1860.708889245987,6786200,4936.078359235172,493.71,10.0,18862484.0,-1,194,10.0,506202.4,1.0,100.0,0.18048689,100.0,5.272469e+25,-26047080.0,-1.0479012e+19,100,19400
-251.88736,1.0,4999.6006,1069.4187,1,,0.4189424,1.0,[ 0.028  0.896 -2.516 -2.45 ],715814860000.0,True,,23638966.0,220125.05,4742.9224,,-251.88736,1873.6115925312042,6833643,4742.922128454266,474.43,10.0,2159897.5,-1,195,10.0,28645.314,1.0,100.0,0.014744901,100.0,1.991686e+19,-25082144.0,-6441228000000000.0,100,19500
-242.94118,1.0,4999.5566,1023.7378,1,,0.4189424,1.0,[ 0.119  0.944 -2.525 -2.38 ],17640834000000.0,True,,22818504.0,5720341.0,4665.8833,289.7279,-242.94118,1886.439212322235,6880324,4665.883330540656,466.81,10.0,55954944.0,-1,196,10.0,706073.94,1.0,100.0,0.1252908,100.0,3.1285933e+20,-24261656.0,-2.5543298e+16,100,19600
-246.91765,1.0,4999.463,1268.4503,1,,0.4189424,1.0,[ 0.163  1.033 -2.543 -2.306],3312726800000.0,True,,20797566.0,810520.1,4380.4795,189.86942,-246.91765,1899.2541770935059,6924163,4380.47955514338,438.39,10.0,7553060.5,-1,197,10.0,138397.84,1.0,100.0,0.05473382,100.0,6.7947023e+34,-22240664.0,-3.7615887e+23,100,19700
-261.7101,1.0,4999.6035,1192.988,1,,0.4189424,1.0,[ 0.141  0.922 -2.56  -2.357],398777000000.0,True,,21891726.0,150263.17,4524.213,,-261.7101,1911.751790046692,6969431,4524.213294483308,452.68,10.0,1510476.6,-1,198,10.0,16218.884,1.0,100.0,0.09102633,100.0,12654035000000.0,-23334906.0,-5532413000000.0,100,19800
-253.5711,1.0,4999.6035,1040.7689,1,,0.4189424,1.0,[ 0.141  0.954 -2.586 -2.239],1966106700000.0,True,,22786994.0,376629.78,4658.733,479.6159,-253.5711,1924.5859384536743,7016041,4658.733113200931,466.1,10.0,3272411.0,-1,199,10.0,78739.17,1.0,100.0,0.014226845,100.0,9.6773284e+27,-24230174.0,-1.4196727e+20,100,19900
-241.69028,1.0,4999.46,1450.4933,1,,0.4189424,1.0,[ 0.142  1.05  -2.597 -2.16 ],11953633000000.0,True,,20751114.0,3744888.0,4318.239,9.981485,-241.69028,1936.404215335846,7059258,4318.238342145188,432.17,10.0,36589916.0,-1,200,10.0,478689.4,1.0,100.0,0.1465066,100.0,1.039435e+26,-22194210.0,-1.4712436e+19,100,20000
-230.2229,1.0,4999.4375,1486.7866,1,,0.4189424,1.0,[ 0.136  1.141 -2.586 -2.075],25703962000000.0,True,,19869002.0,6986226.5,4202.1978,399.7785,-230.2229,1949.3629219532013,7101320,4202.197953859956,420.62,10.0,56836108.0,-1,201,10.0,1043331.4,1.0,100.0,0.08349223,100.0,1.3402163e+24,-21312084.0,-1.670613e+18,100,20100
-248.93932,1.0,4999.4653,1152.4076,1,,0.4189424,1.0,[ 0.099  1.066 -2.604 -2.167],21603410000000.0,True,,22214404.0,8570523.0,4570.16,9.9828825,-248.93932,1961.6353068351746,7147047,4570.159870592535,457.27,10.0,86140000.0,-1,202,10.0,864506.0,1.0,100.0,0.04552643,100.0,1.6265731e+25,-23657504.0,-5.8200257e+18,100,20200
-246.93597,1.0,4999.415,1743.7535,1,,0.4189424,1.0,[ 0.334  1.12  -2.667 -2.19 ],363050600.0,True,,11860277.0,94.218796,2969.7815,149.86217,-246.93597,1969.2718245983124,7176823,2969.7814431117736,297.76,10.0,690.6887,-1,203,10.0,42.42465,1.0,100.0,0.12334834,100.0,1301171000000000.0,-13303337.0,-52053263000000.0,100,20300
-236.45728,1.0,4999.5845,1152.4579,1,,0.4189424,1.0,[ 0.11   1.122 -2.775 -2.17 ],308011070000.0,True,,22839542.0,90720.35,4638.0366,,-236.45728,1981.3628656864166,7223222,4638.0365781150595,463.99,10.0,885987.44,-1,204,10.0,12660.933,1.0,100.0,0.015840225,100.0,158828060000000.0,-24282710.0,-18495419000000.0,100,20400
-254.96233,1.0,4999.6235,841.05493,1,,0.4189424,1.0,[ 0.04   1.053 -2.801 -2.243],47315680000.0,True,,24243256.0,8108.5547,4851.3794,,-254.96233,1994.08580327034,7271746,4851.379515178372,485.24,10.0,73171.516,-1,205,10.0,1893.313,1.0,100.0,0.14927769,100.0,1.6023396e+16,-25686450.0,-182727420000000.0,100,20500
-250.91225,1.0,4999.5957,683.3263,1,,0.4189424,1.0,[-0.003  0.976 -2.816 -2.33 ],10411794000000.0,True,,24493764.0,2474461.0,4901.717,,-250.91225,2007.0164849758148,7320772,4901.716842660858,490.26,10.0,18995346.0,-1,206,10.0,416575.8,1.0,100.0,0.037970908,100.0,5.38838e+23,-25936942.0,-1.0593575e+18,100,20600
-254.17455,1.0,4999.615,777.2788,1,,0.4189424,1.0,[ 0.065  1.055 -2.812 -2.262],35176950000.0,True,,24094676.0,6844.451,4846.7017,9.979531,-254.17455,2020.0658926963806,7369251,4846.70125269248,484.79,10.0,61880.414,-1,207,10.0,1408.1908,1.0,100.0,0.013407371,100.0,3685578400000.0,-25537864.0,-2805722800000.0,100,20700
-249.59,1.0,4999.577,802.99097,1,,0.4189424,1.0,[ 0.032  1.1   -2.809 -2.15 ],76374000000.0,True,,24033660.0,12158.254,4836.2036,189.8378,-249.59,2032.9521553516388,7417627,4836.2035840554045,483.76,10.0,103434.3,-1,208,10.0,3069.1775,1.0,100.0,0.16186146,100.0,2.098652e+19,-25476826.0,-6611212600000000.0,100,20800
-250.8936,1.0,4999.6084,1396.6934,1,,0.4189424,1.0,[ 0.015  1.193 -2.811 -2.068],12250198000000.0,True,,22132342.0,3689110.0,4492.3926,,-250.8936,2046.3030607700348,7462572,4492.392484274515,449.45,10.0,36312924.0,-1,209,10.0,490278.25,1.0,100.0,0.013095589,100.0,1.1235848e+20,-23575524.0,-1.5309532e+16,100,20900
-270.34302,1.0,4999.58,965.7234,1,,0.4189424,1.0,[-0.019  1.095 -2.819 -2.138],5245121500.0,True,,23993558.0,1927.5574,4802.1807,,-270.34302,2060.009961128235,7510605,4802.180615231293,480.33,10.0,19369.006,-1,210,10.0,209.89458,1.0,100.0,0.1299086,100.0,17071908000.0,-25436728.0,-193804200000.0,100,21000
-250.4434,1.0,4999.593,496.4231,1,,0.4189424,1.0,[ 0.027  1.061 -2.843 -2.143],14659866000.0,True,,24742270.0,2903.6223,4949.3267,9.979499,-250.4434,2072.803294658661,7560107,4949.326805160844,495.02,10.0,28236.834,-1,211,10.0,586.60126,1.0,100.0,0.0030849513,100.0,55950652000000.0,-26185448.0,-10809376000000.0,100,21100
-242.42926,1.0,4999.573,683.8935,1,,0.4189424,1.0,[-0.043  1.106 -2.841 -2.05 ],724344640000.0,True,,24493116.0,179035.88,4901.572,39.92595,-242.42926,2085.7357845306396,7609132,4901.571796206317,490.25,10.0,1722914.0,-1,212,10.0,28986.533,1.0,100.0,0.0059262896,100.0,5.5747483e+27,-25936282.0,-1.0775014e+20,100,21200
-250.28047,1.0,4999.55,935.91943,1,,0.4189424,1.0,[ 0.01   1.036 -2.856 -2.138],60458602000.0,True,,23998362.0,9719.4,4808.5776,,-250.28047,2099.229320049286,7657229,4808.5775352478795,480.97,10.0,91146.836,-1,213,10.0,2420.3262,1.0,100.0,0.27727503,100.0,5407182000000000.0,-25441512.0,-106177870000000.0,100,21300
-248.66527,1.0,4999.5312,495.4261,1,,0.4189424,1.0,[-1.886e-03  1.151e+00 -2.857e+00 -2.089e+00],65443818000000.0,True,,24741960.0,24921608.0,4949.395,19.968464,-248.66527,2112.452380180359,7706732,4949.395239281268,495.03,10.0,250359740.0,-1,214,10.0,2618498.5,1.0,100.0,0.11064299,100.0,1.2593847e+32,-26185102.0,-1.6194858e+22,100,21400
-251.86992,1.0,4999.542,824.52014,1,,0.4189424,1.0,[ 0.107  1.092 -2.849 -2.071],2699915500.0,True,,23760010.0,251.62827,4804.183,19.971422,-251.86992,2126.023519515991,7754789,4804.183357823142,480.57,10.0,1395.2722,-1,215,10.0,109.18637,1.0,100.0,0.007518558,100.0,4580643000.0,-25203156.0,-100370330000.0,100,21500
-259.85318,1.0,4999.494,593.8954,1,,0.4189424,1.0,[ 0.031  0.99  -2.817 -1.858],1341596900000.0,True,,24416968.0,257350.25,4905.533,9.980302,-259.85318,2139.630336999893,7803856,4905.533239788564,490.67,10.0,1804661.8,-1,216,10.0,53700.535,1.0,100.0,0.14995803,100.0,1.1992307e+17,-25860088.0,-501080180000000.0,100,21600
-257.31723,1.0,4999.5522,937.6913,1,,0.4189424,1.0,[ 0.02   0.912 -2.848 -1.95 ],100588675000.0,True,,24000764.0,16919.666,4808.4824,9.979225,-257.31723,2153.574776172638,7851952,4808.482116490403,480.96,10.0,126024.58,-1,217,10.0,4025.9956,1.0,100.0,0.0163925,100.0,9486370000000000.0,-25443916.0,-140657310000000.0,100,21700
