EpLenMean,InitialBound,MaxIWNorm,TimestepsSoFar,InitialReturnMean,VarianceInit,MeanIW,OptimizationReturnMean,ESSRenyi,MeanIWNorm,TimeElapsed,EpRewMean,ReturnMeanIW,ESSClassic,MinIWNorm,StdIWNorm,Iteration,Bound,MaxIW,InitialReturnMin,MeanEntropy,InitialReturnStd,EpThisIter,Weights,LearnableVariance,EpisodesSoFar,StdIW,ReturnStepMaxmin,EmpiricalD2,OptimizationReturnMin,MinIW,InitialReturnMax,ReturnStepMax,OptimizationReturnMax,J_sample_variance
456.33,3945.4414,0.3620258,3332921,4557.7964,-1,1.9045504,4387.9727,6.6593003,0.019045504,2362.661447286606,4557.79616540582,8685.005,12.946405,8.603389e-06,0.04938684,138,6312.0527,36.20258,169.82355,-0.46939304,676.7661,100,[-0.105  0.817 -1.937 -1.496 -1.865],True,13800,4.9386845,10.0,15.016593,,0.0008603389,4999.8574,10.0,4830.0337,493678000.0
452.43,3905.8723,35.190586,3378164,4518.2227,-1,36.07746,1708.4727,0.008128347,0.3607746,2397.4841363430023,4518.222851821912,179717.75,1.0509181,1.4692964e-06,3.50072,139,111797.58,3519.0588,2809.7502,-0.38080898,571.87195,100,[-0.103  0.79  -1.941 -1.517 -1.888],True,13900,350.07208,10.0,12302.624,,0.00014692964,4999.819,10.0,2190.0686,604114650000.0
448.92,3871.0083,0.40413916,3423056,4483.3604,-1,1.5412986,1523.9287,10.862078,0.015412987,2430.281834125519,4483.360391381539,7359.276,10.898883,8.91825e-05,0.04406942,140,5501.28,40.413918,2959.4316,-0.36836493,619.4853,100,[-0.106  0.806 -1.942 -1.517 -1.8  ],True,14000,4.4069424,10.0,9.206342,,0.00891825,4999.834,10.0,2040.4023,95603860.0
464.0,4022.6555,0.19998035,3469456,4635.0024,-1,1.1561804,1435.3423,30.765272,0.0115618035,2472.326747894287,4635.002629236818,5577.382,23.159885,0.0003499088,0.021059658,141,4473.3867,19.998035,3199.6602,-0.3452264,522.6713,100,[-0.095  0.812 -1.94  -1.51  -1.787],True,14100,2.1059659,10.0,3.2504182,,0.03499088,4999.7915,10.0,1800.1313,28597042.0
468.72,4070.8396,0.2757527,3516328,4683.192,-1,1.4119835,4473.342,20.317598,0.014119835,2509.959228038788,4683.191851347938,6389.4253,17.523684,3.168344e-05,0.030632434,142,5030.909,27.57527,209.85013,-0.35223368,645.15625,100,[-0.088  0.793 -1.945 -1.509 -1.764],True,14200,3.0632432,10.0,4.9218416,,0.0031683443,4999.831,10.0,4789.981,163124980.0
475.61,4140.0957,0.023516078,3563889,4752.439,-1,1.041035,3053.6016,83.7083,0.010410351,2542.0320456027985,4752.438957048529,5012.004,87.18623,0.0028051897,0.0039909836,143,4342.72,2.3516078,1698.8374,-0.35296968,498.5627,100,[-0.092  0.823 -1.949 -1.499 -1.771],True,14300,0.39909837,10.0,1.1946247,,0.28051898,4999.757,10.0,3300.9194,5285538.5
477.35,4158.0024,0.06452101,3611624,4770.3486,-1,1.2436224,4770.3486,46.25022,0.012436223,2578.3937299251556,4770.348744954697,6009.9653,54.849495,0.0010750477,0.011283233,144,5109.5557,6.452101,,-0.33507997,739.2951,100,[-0.089  0.83  -1.948 -1.506 -1.772],True,14400,1.1283233,10.0,2.1621518,,0.10750477,4999.785,10.0,4999.785,31733444.0
488.77,4272.635,0.05525189,3660501,4884.9805,-1,1.221218,2765.9656,43.86861,0.01221218,2618.643759250641,4884.9803581579545,6020.644,52.735878,0.0010176908,0.011561279,145,5096.116,5.525189,2119.0146,-0.36424667,358.59952,100,[-0.082  0.828 -1.949 -1.509 -1.754],True,14500,1.1561279,10.0,2.2795343,,0.10176908,4999.783,10.0,2880.7686,18027464.0
487.74,4262.6606,0.02014644,3709275,4875.011,-1,1.0324589,4505.3115,89.848076,0.01032459,2657.0905294418335,4875.011146176531,5050.492,92.28995,0.0031322339,0.002984175,146,4404.4727,2.0146441,369.69965,-0.36114782,504.91306,100,[-0.083  0.83  -1.95  -1.503 -1.783],True,14600,0.2984175,10.0,1.1129899,,0.3132234,4999.8184,10.0,4630.1187,2230485.8
486.54,4250.487,0.48111492,3757929,4862.8306,-1,1.9027495,4842.869,5.290656,0.019027496,2698.486962080002,4862.83078960065,9393.549,8.562075,0.00013064117,0.06218065,147,6731.3496,48.111492,19.962063,-0.31101668,532.5693,100,[-0.083  0.826 -1.946 -1.51  -1.78 ],True,14700,6.2180653,10.0,18.901247,,0.013064118,4999.766,10.0,4979.804,969291650.0
489.37,4278.919,0.03884512,3806866,4891.2646,-1,1.0857753,1451.9578,62.930843,0.0108577525,2734.811130285263,4891.264737949254,5378.232,69.924034,0.0010853373,0.007120926,148,4606.325,3.8845124,3439.307,-0.31335446,296.62326,100,[-0.081  0.807 -1.942 -1.499 -1.73 ],True,14800,0.71209264,10.0,1.5890459,,0.108533725,4999.7812,10.0,1560.4744,15409876.0
491.26,4297.7495,1.4166046,3855992,4910.0986,-1,2.5956726,1121.163,1.3380527,0.025956726,2771.4437787532806,4910.098070198084,12960.617,3.0742414,9.4969955e-06,0.1457473,149,7666.8877,141.66046,3788.935,-0.29319754,236.02383,100,[-0.074  0.795 -1.933 -1.5   -1.732],True,14900,14.574731,10.0,74.735466,,0.00094969955,4999.801,10.0,1210.8657,412307870.0
493.87,4324.881,0.2364799,3905379,4937.2344,-1,1.4723086,4727.3887,26.48673,0.014723087,2808.7818133831024,4937.234330372008,7228.2007,19.193163,0.00010578122,0.030209925,150,6038.3623,23.64799,209.84595,-0.32644364,478.57788,100,[-0.062  0.764 -1.938 -1.524 -1.712],True,15000,3.0209925,10.0,3.7754755,,0.010578122,4999.8433,10.0,4789.997,192661100.0
492.96,4315.436,0.20259601,3954675,4927.7812,-1,1.2769016,1208.3345,25.368696,0.012769015,2845.6110830307007,4927.781025116667,6368.7593,24.452978,0.00022807128,0.022443995,151,5153.0024,20.259602,3719.4465,-0.33305266,222.3901,100,[-0.064  0.754 -1.94  -1.531 -1.745],True,15100,2.2443995,10.0,3.941866,,0.022807129,4999.772,10.0,1280.3254,31155624.0
497.98,4366.596,0.22974153,4004473,4978.9497,-1,2.0036607,839.2458,6.10378,0.020036604,2882.2640614509583,4978.949814296908,10012.062,14.460336,2.2450067e-05,0.048732508,152,7533.4824,22.974154,4139.704,-0.3846106,123.93239,100,[-0.062  0.78  -1.947 -1.523 -1.752],True,15200,4.873251,10.0,16.383291,,0.0022450068,4999.8447,10.0,860.1406,87240140.0
500.0,4387.0864,0.10679478,4054473,4999.437,-1,1.2310777,0.74269533,32.110947,0.012310777,2920.6325392723083,4999.436970845371,6154.682,35.018036,7.16917e-05,0.01677011,153,5074.0605,10.679479,4998.6943,-0.40613732,0.2375244,100,[-0.056  0.786 -1.953 -1.513 -1.804],True,15300,1.677011,10.0,3.114203,,0.00716917,4999.822,10.0,1.1274414,38251540.0
499.69,4383.778,0.153207,4104442,4996.129,-1,1.2411978,267.71808,26.918379,0.012411978,2958.730768442154,4996.128733732213,6200.814,28.692078,0.000465383,0.019567208,154,5020.559,15.320701,4728.4106,-0.37165383,27.560389,100,[-0.058  0.797 -1.947 -1.495 -1.825],True,15400,1.956721,10.0,3.7149339,,0.0465383,4999.8228,10.0,271.4121,35077060.0
490.43,4291.2065,0.035277613,4153485,4903.558,-1,1.1492096,4703.754,61.84915,0.011492096,2993.1869192123413,4903.557915134965,5644.3433,74.85812,0.0017173946,0.006660066,155,4865.709,3.5277615,199.80377,-0.36349165,671.24915,100,[-0.058  0.791 -1.945 -1.494 -1.791],True,15500,0.6660067,10.0,1.616837,,0.17173946,4999.826,10.0,4800.0225,10972688.0
498.21,4369.065,0.03144234,4203306,4981.414,-1,1.0777932,1783.7947,68.852776,0.010777933,3028.0600090026855,4981.4142665832205,5380.6777,72.61325,0.0005940682,0.006619084,156,4642.7085,3.144234,3197.6196,-0.35123768,179.27826,100,[-0.049  0.789 -1.949 -1.5   -1.782],True,15600,0.6619083,10.0,1.4523742,,0.059406824,4999.8086,10.0,1802.189,13457846.0
490.23,4289.1714,0.0814874,4252329,4901.515,-1,1.1616733,4891.534,37.832733,0.011616733,3061.97531580925,4901.515058905817,5684.8223,40.11884,0.00069615815,0.014192368,157,4689.2754,8.148741,9.980876,-0.3704701,685.36206,100,[-0.043  0.775 -1.96  -1.491 -1.77 ],True,15700,1.4192369,10.0,2.6432137,,0.06961582,4999.768,10.0,4989.787,51256070.0
487.95,4266.217,0.103673615,4301124,4878.562,-1,1.2769142,4678.7236,27.13924,0.012769142,3100.5421080589294,4878.562007857747,6258.7476,33.614124,0.00026340585,0.0179448,158,5083.3154,10.367362,199.83826,-0.36456367,712.14795,100,[-0.046  0.785 -1.963 -1.474 -1.789],True,15800,1.7944802,10.0,3.6847014,,0.026340585,4999.7793,10.0,4799.941,75366376.0
487.47,4261.4,3.4397154,4349871,4873.753,-1,4.1852055,4264.3047,0.53967965,0.04185205,3133.9148209095,4873.7528143537575,20831.793,1.4727776,5.00112e-06,0.34231532,159,12496.26,343.97156,609.448,-0.32240224,715.6514,100,[-0.042  0.815 -1.964 -1.48  -1.784],True,15900,34.231533,10.0,185.29512,,0.000500112,4999.836,10.0,4390.3877,22817750000.0
492.14,4308.091,0.3143032,4399085,4920.431,-1,1.8015099,4730.5776,8.273996,0.018015098,3168.899064540863,4920.431269333644,8953.454,15.0718975,1.7249891e-05,0.042764004,160,6824.6553,31.430319,189.85329,-0.3668492,565.09656,100,[-0.045  0.854 -1.974 -1.474 -1.741],True,16000,4.2764,10.0,12.086059,,0.0017249892,4999.732,10.0,4809.8784,428094140.0
495.22,4338.9995,0.4879046,4448607,4951.348,-1,1.5595794,4741.4814,9.791575,0.015595794,3205.335520505905,4951.348319016387,7780.126,8.41546,1.2747815e-05,0.05144932,161,5823.209,48.790462,209.86652,-0.37098438,476.53696,100,[-0.027  0.854 -2.01  -1.475 -1.786],True,16100,5.144932,10.0,10.212861,,0.0012747815,4999.805,10.0,4789.9385,613697600.0
486.4,4250.591,0.05068263,4497247,4862.9395,-1,1.1393813,4862.9395,54.582554,0.0113938125,3239.6196784973145,4862.939678054722,5506.3765,61.50572,0.0006655762,0.0090138335,162,4677.534,5.068263,,-0.36343706,777.108,100,[-0.046  0.878 -2.025 -1.468 -1.79 ],True,16200,0.9013834,10.0,1.8320873,,0.06655762,4999.807,10.0,4999.807,20975656.0
469.53,4081.1814,0.0862236,4544200,4693.525,-1,1.1856645,4353.7705,44.128242,0.011856646,3275.431237220764,4693.524578485404,5549.4673,45.042892,0.0013324155,0.013096664,163,4627.668,8.62236,339.75433,-0.33663946,1036.1687,100,[-0.033  0.884 -2.014 -1.463 -1.782],True,16300,1.3096663,10.0,2.2661223,,0.13324155,4999.76,10.0,4660.0054,38264120.0
479.37,4179.7837,0.025480011,4592137,4792.123,-1,1.0634211,4212.54,77.54364,0.010634211,3311.5596923828125,4792.122988554257,5023.322,85.247055,0.00090651854,0.0044238986,164,4327.9463,2.5480013,579.5831,-0.33873054,829.4686,100,[-0.041  0.881 -2.004 -1.461 -1.756],True,16400,0.44238988,10.0,1.2895964,,0.090651855,4999.7314,10.0,4420.1484,4635881.0
469.07,4076.481,0.26358283,4639044,4688.823,-1,1.4251661,4518.996,25.34346,0.014251662,3343.911767721176,4688.823566886192,6821.44,15.810222,0.0005202587,0.032887142,165,5605.082,26.358284,169.82724,-0.3217432,1042.2733,100,[-0.03   0.892 -2.004 -1.476 -1.758],True,16500,3.2887142,10.0,3.945791,,0.05202587,4999.755,10.0,4829.9277,256435970.0
443.6,3821.1382,0.48957103,4683404,4433.481,-1,2.3623283,4413.518,3.8423517,0.02362328,3377.1271595954895,4433.480826300115,10771.506,9.313799,3.2158514e-05,0.073713556,166,7647.6133,48.957104,19.962337,-0.27994964,1408.8414,100,[-0.014  0.866 -2.064 -1.415 -1.741],True,16600,7.3713565,10.0,26.025728,,0.0032158515,4999.758,10.0,4979.7954,1363515000.0
428.38,3668.076,8.940674,4726242,4280.398,-1,10.836304,4120.549,0.07305359,0.108363025,3411.1507182121277,4280.398155791104,53704.64,1.4523544,3.6712729e-07,0.8926229,167,31049.896,894.0674,159.84918,-0.2266641,1468.3865,100,[ 2.766e-04  8.915e-01 -2.069e+00 -1.416e+00 -1.699e+00],True,16700,89.26229,10.0,1368.8582,,3.671273e-05,4999.589,10.0,4839.7397,188532240000.0
446.45,3849.1968,23.935328,4770887,4461.5215,-1,24.602995,4291.6826,0.008990215,0.24602997,3441.609173297882,4461.521303427734,122828.38,1.0564843,8.508258e-09,2.3809495,168,58248.645,2393.5327,169.83868,-0.25020218,1301.4705,100,[-0.002  0.853 -2.082 -1.421 -1.646],True,16800,238.09492,10.0,11123.204,,8.508258e-07,4999.605,10.0,4829.766,1335594600000.0
485.84,4245.0444,0.15349072,4819471,4857.3916,-1,1.2831268,4847.4106,34.798832,0.012831268,3475.8634519577026,4857.391536110267,6331.1987,36.18752,0.0006813157,0.017038956,169,5293.156,15.349072,9.981551,-0.2500162,807.42303,100,[-0.002  0.81  -2.084 -1.451 -1.669],True,16900,1.7038957,10.0,2.8736596,,0.06813157,4999.793,10.0,4989.8115,73738450.0
500.0,4387.0166,0.088123225,4869471,4999.3584,-1,1.2223418,0.7563086,40.194595,0.012223417,3509.0773084163666,4999.358351566256,6110.938,45.820713,0.0007324879,0.013291636,170,5145.0874,8.812323,4998.602,-0.2621768,0.24467638,100,[-0.025  0.822 -2.112 -1.492 -1.669],True,17000,1.3291636,10.0,2.4878967,,0.07324879,4999.7495,10.0,1.1474609,37709190.0
485.65,4243.2173,0.05686248,4918036,4855.5674,-1,1.1777897,4845.586,45.00647,0.011777896,3543.1656415462494,4855.567535969334,5700.459,60.484077,0.00017576726,0.009519918,171,4787.687,5.6862483,9.981464,-0.25948712,818.0915,100,[-0.014  0.791 -2.09  -1.48  -1.681],True,17100,0.95199186,10.0,2.2219028,,0.017576726,4999.817,10.0,4989.8354,23651970.0
495.14,4338.158,9.70468,4967550,4950.5063,-1,10.567932,4730.752,0.10210267,0.10567931,3585.2599375247955,4950.5067832782825,52750.195,1.1849215,8.0052e-06,0.96506554,172,33586.457,970.4681,219.7547,-0.18559256,475.56403,100,[ 0.009  0.782 -2.073 -1.48  -1.678],True,17200,96.50655,10.0,979.4063,,0.00080052,4999.8057,10.0,4780.051,214885830000.0
490.86,4295.239,0.0655416,5016636,4907.5776,-1,1.1940995,4497.8857,36.244194,0.011940994,3622.29465007782,4907.57736232412,5936.661,44.626217,0.0003236524,0.013301407,173,4919.541,6.55416,409.69208,-0.20657954,641.1276,100,[ 0.024  0.777 -2.063 -1.491 -1.605],True,17300,1.3301407,10.0,2.7590625,,0.03236524,4999.7227,10.0,4590.031,38193464.0
490.66,4293.343,1.8733783,5065702,4905.6816,-1,2.739325,4695.885,1.0383583,0.027393246,3656.7665209770203,4905.6817877204485,13645.265,2.0333107,3.2540056e-06,0.19014324,174,7636.0415,187.33783,209.7963,-0.26301128,655.3136,100,[ 0.029  0.755 -2.091 -1.488 -1.626],True,17400,19.014324,10.0,96.30586,,0.00032540056,4999.7275,10.0,4789.931,8379377000.0
495.22,4339.2163,0.58217835,5115224,4951.563,-1,2.0710278,4741.7446,3.1670141,0.02071028,3689.8542568683624,4951.562690784517,10312.1045,7.4284983,2.1437498e-05,0.073109545,175,6871.2026,58.21784,209.81769,-0.25694156,476.5633,100,[ 0.011  0.717 -2.073 -1.485 -1.682],True,17500,7.310955,10.0,31.575483,,0.0021437497,4999.7886,10.0,4789.9707,1239419900.0
500.0,4387.122,0.06744735,5165224,4999.469,-1,1.2032485,0.6094922,55.077927,0.012032485,3721.3634350299835,4999.469305883455,6015.606,61.411095,0.0015440652,0.009538128,176,5190.5015,6.7447352,4998.86,-0.26846665,0.2218588,100,[ 0.023  0.662 -2.085 -1.48  -1.676],True,17600,0.9538128,10.0,1.8156093,,0.15440652,4999.7954,10.0,0.9355469,36544110.0
500.0,4387.1006,8.390739,5215224,4999.4443,-1,8.9126425,0.6353564,0.10502368,0.08912644,3753.9052658081055,4999.44438959575,44558.52,1.1279896,4.847952e-06,0.83443135,177,25663.303,839.074,4998.809,-0.19787602,0.22386743,100,[ 0.032  0.633 -2.095 -1.422 -1.687],True,17700,83.44314,10.0,952.1662,,0.00048479522,4999.768,10.0,0.9589844,2004987100.0
490.27,4289.5293,2.8138123,5264251,4901.877,-1,3.9373274,4891.8965,1.1453823,0.039373275,3789.2602190971375,4901.877014000109,19612.729,1.9312322,5.58171e-06,0.28057542,178,13891.061,281.38123,9.980688,-0.14573684,682.61884,100,[ 0.036  0.636 -2.117 -1.383 -1.617],True,17800,28.057545,10.0,87.3071,,0.000558171,4999.7954,10.0,4989.815,19796623000.0
490.23,4289.1426,4.5059505,5313274,4901.491,-1,4.983675,4891.5103,0.31202686,0.04983675,3821.038388967514,4901.491215199367,24753.219,1.2217227,3.3041186e-07,0.44811982,179,13790.892,450.59503,9.9809885,-0.22015941,685.3586,100,[ 0.015  0.692 -2.156 -1.455 -1.565],True,17900,44.811977,10.0,320.48523,,3.3041186e-05,4999.8057,10.0,4989.8247,50498523000.0
500.0,4387.0723,0.22638431,5363274,4999.412,-1,1.3038918,0.7839502,18.682728,0.013038917,3854.4258875846863,4999.4123310804935,6518.8213,20.566772,3.953481e-06,0.025624746,180,5102.1387,22.638432,4998.6284,-0.22830746,0.2049722,100,[ 0.021  0.72  -2.162 -1.448 -1.639],True,18000,2.5624745,10.0,5.3525376,,0.00039534812,4999.736,10.0,1.1074219,42909116.0
495.45,4341.5703,2.3689647,5412819,4953.9204,-1,3.6209342,4514.3164,0.72018135,0.036209345,3889.6699471473694,4953.920578297551,18093.107,2.2112565,1.2401458e-06,0.24079388,181,10877.398,236.89647,439.6045,-0.26125622,453.70584,100,[ 0.002  0.693 -2.183 -1.458 -1.647],True,18100,24.079391,10.0,138.85391,,0.00012401458,4999.8193,10.0,4560.215,12181139000.0
500.0,4387.1587,8.874215,5462819,4999.5083,-1,9.994061,0.4593506,0.20720547,0.09994061,3927.6030764579773,4999.508103758104,49964.92,1.2634547,7.588157e-05,0.88348895,182,36512.555,887.4215,4999.049,-0.2688601,0.1588737,100,[-0.012  0.735 -2.202 -1.426 -1.68 ],True,18200,88.34889,10.0,482.61273,,0.0075881574,4999.812,10.0,0.7631836,2521294800.0
484.04,4226.9155,0.02718019,5511223,4839.269,-1,1.0544043,4829.2876,79.35014,0.010544044,3958.2107985019684,4839.268822369169,5118.6133,80.80155,0.0010517145,0.0051396107,183,4431.184,2.718019,9.980806,-0.26443473,831.176,100,[-0.053  0.75  -2.212 -1.401 -1.688],True,18300,0.51396114,10.0,1.2602372,,0.10517145,4999.841,10.0,4989.86,7381336.0
498.98,4376.6963,75.576675,5561121,4989.048,-1,75.995,889.464,0.0016233242,0.75995004,3991.391711473465,4989.047438685204,379913.25,1.01109,8.547628e-11,7.519405,184,227929.27,7557.6675,4099.5835,-0.31846914,90.01293,100,[-0.053  0.745 -2.222 -1.415 -1.683],True,18400,751.9404,10.0,61601.99,,8.547628e-09,4999.825,10.0,900.2417,560520200000.0
478.55,4171.696,0.022952585,5608976,4784.041,-1,1.0528045,4784.041,82.64231,0.010528045,4023.6898262500763,4784.041221801542,5059.236,87.03128,0.002851774,0.004064046,185,4385.647,2.2952585,,-0.31211457,961.6789,100,[-0.07   0.812 -2.22  -1.388 -1.737],True,18500,0.40640458,10.0,1.2100339,,0.2851774,4999.776,10.0,4999.776,5161095.0
496.81,4354.3647,0.123957366,5658657,4966.707,-1,1.1740516,647.2123,31.917536,0.011740515,4058.449996948242,4966.707292694418,5845.4194,29.563362,0.00062780303,0.018122144,186,4761.543,12.395737,4319.495,-0.2813227,124.308304,100,[-0.07   0.812 -2.23  -1.404 -1.731],True,18600,1.8122144,10.0,3.133074,,0.062780306,4999.7573,10.0,680.2622,27533668.0
488.09,4267.4814,0.32297778,5707466,4879.8276,-1,1.4338307,4869.8477,12.909116,0.014338309,4090.381365776062,4879.828055510717,7072.319,14.335484,8.167952e-05,0.035050333,187,5368.0063,32.29778,9.980146,-0.26251101,703.6899,100,[-0.073  0.813 -2.217 -1.416 -1.7  ],True,18700,3.5050335,10.0,7.746464,,0.008167952,4999.7905,10.0,4989.8105,309889470.0
499.28,4379.628,1.2717254,5757394,4991.981,-1,4.738836,322.48477,0.6468489,0.04738836,4123.1904628276825,4991.980856007286,23691.26,5.1321864,6.991018e-06,0.20374168,188,16077.478,127.17255,4669.496,-0.30120435,44.332726,100,[-0.062  0.796 -2.221 -1.44  -1.681],True,18800,20.374166,10.0,154.59561,,0.00069910183,4999.8413,10.0,330.3452,540211700.0
495.09,4337.823,0.6410357,5806903,4950.1646,-1,1.9960078,4780.2886,5.3463154,0.019960077,4157.0379247665405,4950.1644366447445,9944.808,6.8561172,1.0469675e-05,0.07356991,189,7296.5127,64.10357,169.87543,-0.35746554,480.54037,100,[-0.057  0.838 -2.219 -1.418 -1.72 ],True,18900,7.3569922,10.0,18.704472,,0.0010469675,4999.7466,10.0,4829.871,1275799700.0
499.46,4381.6396,0.20191032,5856849,4993.9956,-1,1.4804987,545.24176,12.983318,0.014804986,4196.645449876785,4993.995579877256,7399.234,19.398203,2.7013686e-05,0.030178634,190,5699.774,20.191032,4448.754,-0.39406374,54.79908,100,[-0.057  0.846 -2.21  -1.439 -1.776],True,19000,3.0178638,10.0,7.7021914,,0.0027013686,4999.8633,10.0,551.1094,46613224.0
500.0,4387.2134,0.19002718,5906849,4999.5605,-1,1.5422474,0.6977539,8.551457,0.015422475,4228.770107746124,4999.560482375354,7710.105,15.887134,1.0224926e-05,0.03548645,191,5616.1,19.002718,4998.863,-0.3687125,0.19109453,100,[-0.048  0.833 -2.21  -1.45  -1.813],True,19100,3.548645,10.0,11.6939125,,0.0010224927,4999.794,10.0,0.93115234,60036496.0
495.02,4337.2314,0.08251245,5956351,4949.58,-1,1.1640685,4939.6,43.330746,0.011640686,4264.707202911377,4949.580112797936,5764.6143,45.09285,0.000113664806,0.0128451465,192,4834.3623,8.2512455,9.979935,-0.37097102,496.44858,100,[-0.034  0.839 -2.168 -1.428 -1.788],True,19200,1.2845147,10.0,2.30783,,0.011366481,4999.8057,10.0,4989.8257,41820316.0
500.0,4387.05,0.036627173,6006351,4999.4014,-1,1.0719754,0.7968262,62.810383,0.010719756,4299.618793487549,4999.4012714356795,5359.2397,74.4664,0.00068434177,0.006277121,193,4586.5854,3.6627176,4998.6045,-0.36593968,0.25158626,100,[-0.021  0.871 -2.175 -1.444 -1.79 ],True,19300,0.62771213,10.0,1.5920935,,0.06843418,4999.8306,10.0,1.2260742,29002272.0
490.22,4289.079,0.21984988,6055373,4901.42,-1,1.6752406,4891.437,11.856729,0.016752403,4336.436227321625,4901.419393694676,8309.023,20.200119,0.00013273493,0.03329671,194,6530.7007,21.98499,9.98251,-0.39093274,686.04987,100,[-0.004  0.87  -2.186 -1.455 -1.785],True,19400,3.3296714,10.0,8.43403,,0.013273493,4999.7397,10.0,4989.7573,279687940.0
495.02,4337.2134,3.3383188,6104875,4949.5645,-1,4.3963757,4939.583,1.0808533,0.043963756,4372.440557003021,4949.564010973418,21927.14,1.7185906,5.4275955e-05,0.3324637,195,16037.12,333.83188,9.980779,-0.3338043,496.44684,100,[-0.003  0.885 -2.195 -1.519 -1.81 ],True,19500,33.246372,10.0,92.519485,,0.0054275957,4999.8223,10.0,4989.8413,27798977000.0
495.01,4337.155,0.49729854,6154376,4949.5005,-1,1.6326348,4949.5005,7.756881,0.016326347,4404.026895523071,4949.5006008476685,8112.7563,7.9369116,5.080797e-05,0.055604,196,5914.12,49.729855,,-0.34307587,497.44357,100,[-0.024  0.877 -2.244 -1.493 -1.753],True,19600,5.5604,10.0,12.891779,,0.005080797,4999.784,10.0,4999.784,781178100.0
495.19,4338.9795,0.5075042,6203895,4951.3267,-1,1.896716,4771.4863,5.3692994,0.018967161,4431.650892496109,4951.326694335241,9406.352,8.383755,2.6374102e-05,0.06270025,197,6763.707,50.750423,179.84024,-0.39126566,479.55246,100,[-0.029  0.882 -2.279 -1.438 -1.762],True,19700,6.270025,10.0,18.624403,,0.0026374103,4999.792,10.0,4819.9517,923282100.0
495.16,4338.5874,1.9602798,6253411,4950.93,-1,3.4418302,4801.075,0.8645034,0.034418296,4464.756801366806,4950.929766872122,17178.67,2.7772667,1.5920461e-05,0.20364068,198,10592.836,196.02798,149.85461,-0.33110422,482.52628,100,[-0.009  0.914 -2.239 -1.466 -1.81 ],True,19800,20.364067,10.0,115.67335,,0.0015920461,4999.752,10.0,4849.8975,9852563000.0
495.39,4340.8135,3.2145472,6302950,4953.155,-1,4.262427,4573.4316,1.2284979,0.04262427,4500.672935724258,4953.154751514807,21276.424,1.7453835,2.3434057e-05,0.31980702,199,15751.756,321.4547,379.72305,-0.30627468,459.64722,100,[-0.009  0.929 -2.238 -1.511 -1.75 ],True,19900,31.980701,10.0,81.40022,,0.0023434057,4999.7437,10.0,4620.0205,22050089000.0
490.6,4292.8794,0.61170036,6352010,4905.227,-1,1.7847552,4725.386,12.1247635,0.017847553,4535.063952445984,4905.227306188771,8899.124,7.432921,0.00013296507,0.06298356,200,7140.547,61.170036,179.84064,-0.31248492,659.5377,100,[ 0.018  0.867 -2.213 -1.48  -1.725],True,20000,6.2983565,10.0,8.247583,,0.013296507,4999.798,10.0,4819.957,931254100.0
495.16,4338.649,0.332084,6401526,4950.9995,-1,1.3165557,4801.133,18.012184,0.013165559,4570.463808059692,4950.999223662128,6549.979,13.1606455,0.00013181388,0.033818856,201,5107.1445,33.2084,149.86682,-0.2962962,482.532,100,[-0.021  0.899 -2.245 -1.55  -1.731],True,20100,3.3818858,10.0,5.5517974,,0.013181388,4999.8164,10.0,4849.9497,271991780.0
488.09,4267.61,0.06691067,6450335,4879.9604,-1,1.1857074,4700.114,34.831112,0.011857074,4602.294887304306,4879.96065426292,5826.05,41.378365,0.00037228758,0.0141130155,202,4788.4824,6.6910667,179.8472,-0.3269958,689.8069,100,[ 0.004  0.885 -2.213 -1.562 -1.715],True,20200,1.4113016,10.0,2.8709965,,0.03722876,4999.821,10.0,4819.9736,47437524.0
500.0,4387.136,0.08511461,6500335,4999.4863,-1,1.2122453,0.69203615,42.3184,0.012122455,4632.21490073204,4999.4859686299515,6060.62,47.239822,0.00078348425,0.01281119,203,5119.306,8.511461,4998.794,-0.3055458,0.18806227,100,[-0.005  0.891 -2.209 -1.553 -1.746],True,20300,1.281119,10.0,2.3630383,,0.07834843,4999.809,10.0,1.0151367,37091664.0
495.01,4337.168,0.90652657,6549836,4949.519,-1,1.9021488,4949.519,4.8210526,0.019021487,4664.128926038742,4949.518830576571,9461.046,4.141297,0.00011829786,0.09151495,204,6672.1675,90.65266,,-0.26521397,497.4454,100,[-0.01   0.857 -2.22  -1.526 -1.724],True,20400,9.151497,10.0,20.74236,,0.011829786,4999.8257,10.0,4999.8257,2115145700.0
495.01,4337.169,0.12810163,6599337,4949.5156,-1,1.4719605,4949.5156,21.823652,0.014719606,4696.830760955811,4949.515479903961,7311.678,35.40965,0.00029075934,0.019880129,205,6000.887,12.8101635,,-0.26828444,497.44507,100,[-0.037  0.848 -2.24  -1.493 -1.684],True,20500,1.988013,10.0,4.5821843,,0.029075935,4999.7866,10.0,4999.7866,100261110.0
500.0,4387.1836,0.09075083,6649337,4999.5283,-1,1.1444939,0.7708936,39.209446,0.011444938,4729.5683262348175,4999.528151074271,5721.959,39.676685,0.00051472563,0.014111995,206,4744.0464,9.075083,4998.7573,-0.2813565,0.15504937,100,[-0.032  0.824 -2.255 -1.513 -1.687],True,20600,1.4111996,10.0,2.5504057,,0.051472567,4999.768,10.0,1.0107422,33060990.0
