VarianceInit,LearnableVariance,MeanIWNorm,OptimizationReturnMin,ESSClassic,MeanEntropy,OptimizationReturnMax,ReturnStepMax,ReturnMeanIW,MinIWNorm,InitialBound,InitialReturnMin,InitialReturnStd,EpRewMean,MaxIW,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,EpThisIter,EpLenMean,OptimizationReturnMean,MeanIW,TimeElapsed,Bound,InitialReturnMean,StdIW,MaxIWNorm,MinIW,EmpiricalD2,Weights,ESSRenyi,J_sample_variance,EpisodesSoFar,Iteration,StdIWNorm
-1,True,0.017942231,,12.435582,-0.6613694,4999.901,10.0,8778.004,9.860176e-05,4312.9355,,549.6464,4925.29557630868,40.64447,10.0,8874019,4999.901,100,492.62,4925.2954,1.7942233,6734.815081119537,6932.3574,4925.2954,4.7610993,0.4064447,0.009860177,9.084125,[ 0.127  0.441 -1.995 -1.86  -2.054],11.008215,569279940.0,20600,206,0.047611
-1,True,0.011591417,,45.37197,-0.63828295,4680.182,10.0,5587.085,0.0009368087,4129.44,319.71503,992.4699,4741.79944139185,8.069187,10.0,8921454,4999.897,100,474.35,4422.0845,1.1591415,6762.585302114487,4716.13,4741.7993,1.2718924,0.08069187,0.09368087,2.022917,[ 0.149  0.451 -1.991 -1.9   -2.08 ],49.433563,37111500.0,20700,207,0.012718923
-1,True,0.034033623,,3.066299,-0.5979535,4320.352,10.0,16710.826,3.6938778e-05,4311.691,679.51624,529.94635,4924.0474576844545,174.14566,10.0,8970708,4999.868,100,492.54,4244.5312,3.4033625,6792.405385971069,10427.02,4924.0474,19.135435,1.7414565,0.0036938777,105.30214,[ 0.148  0.451 -1.994 -1.914 -2.057],0.9496483,6904653300.0,20800,208,0.19135435
-1,True,0.011307295,,60.896423,-0.5978781,4710.1235,10.0,5257.284,0.00074276543,3769.0002,289.74347,1303.278,4381.35637541834,5.6986723,10.0,9014557,4999.867,100,438.49,4091.6128,1.1307296,6817.766619205475,4375.334,4381.3564,0.90608937,0.056986723,0.074276544,2.0743413,[ 0.166  0.452 -2.    -1.88  -2.017],48.208076,20401286.0,20900,209,0.009060893
-1,True,0.01979459,,7.736508,-0.555564,1042.0833,10.0,9877.388,7.064346e-05,4355.8027,3957.804,145.64471,4968.161685428742,47.60673,10.0,9064255,4999.887,100,496.98,1010.3577,1.9794593,6845.973470926285,7309.7676,4968.162,6.835795,0.4760673,0.0070643458,17.581257,[ 0.158  0.457 -2.001 -1.869 -2.017],5.6878753,113161970.0,21000,210,0.068357944
-1,True,0.015997123,,18.524199,-0.515238,4330.4663,10.0,7710.483,0.00041682605,4145.584,669.45154,928.60925,4757.946635080908,21.174412,10.0,9111851,4999.918,100,475.96,4088.495,1.5997125,6873.450969457626,6051.095,4757.947,3.3549538,0.21174411,0.041682605,7.343089,[ 0.145  0.467 -1.984 -1.869 -1.974],13.618247,215760670.0,21100,211,0.03354954
-1,True,0.011835511,,49.64148,-0.5356048,4700.085,10.0,5872.171,0.0005273881,4307.297,299.76465,565.2677,4919.650604364885,6.7629075,10.0,9161059,4999.8496,100,492.08,4619.886,1.1835512,6903.171759843826,4924.227,4919.6504,1.1920683,0.06762908,0.052738816,2.3964033,[ 0.136  0.473 -1.985 -1.886 -1.934],41.729202,32183094.0,21200,212,0.011920683
-1,True,0.01614845,,7.176604,-0.5176111,2.309082,10.0,8072.926,8.070883e-06,4386.948,4997.5854,0.48687074,4999.307695103388,48.689457,10.0,9211059,4999.8945,100,500.0,1.72229,1.6148452,6932.661158800125,5763.1484,4999.3076,5.8076453,0.48689455,0.00080708833,14.227455,[ 0.128  0.468 -1.992 -1.896 -1.955],7.028664,65788110.0,21300,213,0.058076456
-1,True,0.0136342775,,29.39654,-0.49695775,4310.4395,10.0,6810.3096,7.95182e-05,4343.8057,689.4769,428.81885,4956.167802279364,13.526871,10.0,9260629,4999.9165,100,495.7,4266.691,1.3634276,6960.5746738910675,5474.963,4956.168,2.1129875,0.1352687,0.00795182,4.7552266,[ 0.132  0.451 -2.005 -1.909 -1.937],21.029491,84734536.0,21400,214,0.021129875
-1,True,0.05863837,,1.5007398,-0.4657187,1.9990234,10.0,29313.527,3.406609e-06,4386.946,4997.926,0.4757721,4999.309254147573,477.28018,10.0,9310629,4999.925,100,500.0,1.3835156,5.8638363,6990.10182595253,19156.639,4999.3096,47.505688,4.772802,0.00034066092,275.10797,[ 0.112  0.449 -2.011 -1.914 -1.916],0.36349365,867579900.0,21500,215,0.4750569
-1,True,0.035044614,,2.1423955,-0.44434497,3950.6099,10.0,17142.305,6.807156e-05,4221.066,1049.233,710.55304,4833.4185106184395,238.51791,10.0,9358982,4999.843,100,483.53,3784.1855,3.5044613,7020.94965171814,13910.303,4833.419,23.684746,2.385179,0.006807156,27.857302,[ 0.148  0.453 -2.009 -1.967 -1.885],3.589723,8845592000.0,21600,216,0.23684745
-1,True,0.015247288,,24.91991,-0.44009614,4310.4956,10.0,6682.6606,0.00027239328,3692.2373,689.3812,1348.1736,4304.5941974191055,20.038261,10.0,9402064,4999.877,100,430.82,3615.213,1.5247289,7047.563290596008,5359.9697,4304.594,2.6465602,0.2003826,0.02723933,4.665594,[ 0.161  0.466 -2.01  -1.956 -1.863],21.433498,131915770.0,21700,217,0.0264656
-1,True,0.06836058,,1.7439113,-0.40707165,4989.901,10.0,34073.082,1.1243456e-05,3946.1714,9.979835,1131.7007,4558.529329005424,511.0156,10.0,9447683,4999.881,100,456.19,4548.55,6.836058,7075.567961931229,20944.836,4558.5293,51.312515,5.110156,0.0011243457,459.6241,[ 0.164  0.471 -2.013 -2.019 -1.859],0.21756908,66169577000.0,21800,218,0.5131251
-1,True,0.012435951,,41.833084,-0.4177462,4999.8457,10.0,6068.916,0.00014526343,4243.741,,813.5139,4856.094455582603,9.813497,10.0,9496256,4999.8457,100,485.73,4856.094,1.2435952,7104.505422592163,5057.6914,4856.094,1.466416,0.098134965,0.014526343,2.7270362,[ 0.135  0.458 -2.02  -2.01  -1.826],36.669846,55308690.0,21900,219,0.014664159
-1,True,0.018054629,,5.1824584,-0.46851638,2.0766602,10.0,9026.234,1.7243912e-05,4386.895,4997.757,0.4506065,4999.247183181291,74.889366,10.0,9546256,4999.8335,100,500.0,1.490376,1.805463,7133.451287746429,6782.6514,4999.247,7.7226257,0.7488936,0.0017243912,13.423997,[ 0.116  0.45  -2.018 -1.975 -1.837],7.449346,82241910.0,22000,220,0.07722626
-1,True,0.015204077,,9.654824,-0.443401,3900.67,10.0,7590.93,1.3611669e-05,4347.824,1099.186,388.04486,4960.178921191761,35.95309,10.0,9595867,4999.856,100,496.11,3860.993,1.5204079,7163.488274335861,5562.8203,4960.179,4.6509366,0.3595309,0.001361167,10.969241,[ 0.125  0.453 -2.027 -2.001 -1.887],9.116401,335128220.0,22100,221,0.046509363
-1,True,0.014124908,,32.772488,-0.4304593,2.118164,10.0,7061.4087,0.0010469216,4386.9097,4997.7773,0.46295804,4999.269784429093,12.570604,10.0,9645867,4999.8955,100,500.0,1.4925635,1.4124908,7194.208412408829,5830.005,4999.2695,2.0230398,0.12570605,0.10469216,4.043783,[ 0.115  0.46  -2.023 -1.969 -1.862],24.729319,50337310.0,22200,222,0.020230398
-1,True,0.010587023,,71.82033,-0.43350452,2.430664,10.0,5292.714,0.001698485,4386.826,4997.4785,0.5090463,4999.186924760577,3.784804,10.0,9695867,4999.909,100,500.0,1.7084814,1.0587023,7227.19408082962,4545.9937,4999.187,0.6631596,0.03784804,0.1698485,1.4869632,[ 0.124  0.468 -2.022 -1.94  -1.849],67.25116,28275764.0,22300,223,0.006631596
-1,True,0.0343078,,2.529284,-0.48913765,4989.8877,10.0,17097.133,4.1228445e-06,4337.065,9.980133,496.43277,4949.421492060382,208.0047,10.0,9745369,4999.8677,100,495.02,4939.442,3.4307804,7255.537921190262,10434.834,4949.4214,21.297626,2.080047,0.00041228445,118.36954,[ 0.119  0.477 -2.025 -1.936 -1.852],0.844812,11407213000.0,22400,224,0.21297628
-1,True,0.010629017,,72.20754,-0.5021357,4999.8687,10.0,5263.863,0.0017574511,4337.16,,497.44528,4949.516672582866,3.7166438,10.0,9794870,4999.8687,100,495.01,4949.517,1.0629017,7285.51598739624,4536.1426,4949.517,0.65942466,0.03716644,0.17574511,1.4122794,[ 0.094  0.492 -2.015 -1.921 -1.908],70.80752,11259414.0,22500,225,0.0065942463
-1,True,0.0390469,,1.9704025,-0.5619745,1.9067383,10.0,19521.217,4.5930048e-07,4387.117,4997.9824,0.34108284,4999.476210284829,276.0911,10.0,9844870,4999.889,100,500.0,1.4938476,3.90469,7318.026392698288,12899.156,4999.476,27.541506,2.760911,4.593005e-05,116.943016,[ 0.102  0.481 -2.014 -1.898 -1.921],0.8551173,384706020.0,22600,226,0.27541506
-1,True,0.037398186,,2.5751967,-0.5100995,1.0883789,10.0,18696.873,1.0444826e-05,4387.2227,4998.8267,0.2306219,4999.584291751013,228.12103,10.0,9894870,4999.915,100,500.0,0.7577246,3.7398188,7346.735420227051,13247.573,4999.5845,23.002766,2.2812102,0.0010444827,79.18901,[ 0.07   0.491 -2.017 -1.919 -1.981],1.2628015,353022340.0,22700,227,0.23002768
-1,True,0.013784931,,16.573107,-0.49201453,0.74072266,10.0,6892.0547,4.199412e-05,4387.3184,4999.178,0.15432152,4999.680356449755,26.159698,10.0,9944870,4999.919,100,500.0,0.5021728,1.3784932,7381.532058000565,5265.5083,4999.6807,3.0928278,0.26159698,0.004199412,7.055304,[ 0.042  0.498 -1.986 -1.933 -1.929],14.173734,47970170.0,22800,228,0.030928278
-1,True,0.25277874,,1.0999317,-0.4321571,0.5097656,10.0,126378.5,2.0172176e-06,4387.345,4999.4097,0.13972056,4999.708340968852,2409.5774,10.0,9994870,4999.9194,100,500.0,0.29878417,25.277878,7417.233566522598,110483.08,4999.7085,239.6934,24.095774,0.00020172176,673.7939,[ 0.026  0.506 -2.007 -1.893 -1.911],0.14841335,16131823000.0,22900,229,2.396934
-1,True,0.014709349,,21.708166,-0.4692775,0.7055664,10.0,7354.2964,0.00010451718,4387.346,4999.219,0.13673872,4999.709378758515,16.26673,10.0,10044870,4999.925,100,500.0,0.49023438,1.4709349,7447.90750002861,5819.341,4999.7095,2.7934449,0.16266729,0.010451718,6.2830944,[ 0.004  0.49  -2.007 -1.904 -1.851],15.915725,54620544.0,23000,230,0.027934447
-1,True,0.013936767,,18.806885,-0.43902656,0.4921875,10.0,6967.9995,0.00018892507,4387.388,4999.4297,0.10707326,4999.750791135217,26.933214,10.0,10094870,4999.922,100,500.0,0.32125488,1.3936769,7478.4551384449005,5675.258,4999.751,2.8957648,0.26933214,0.018892508,4.456622,[-0.007  0.494 -2.014 -1.887 -1.888],22.438519,49037670.0,23100,231,0.028957652
-1,True,0.01417937,,16.613611,-0.40471485,0.6479492,10.0,7089.2188,0.00019192803,4387.366,4999.257,0.13827392,4999.726855656164,27.13962,10.0,10144870,4999.905,100,500.0,0.47009277,1.4179373,7510.445247173309,5577.6367,4999.727,3.1766737,0.2713962,0.019192804,6.093246,[-0.003  0.486 -2.021 -1.911 -1.858],16.411613,50756268.0,23200,232,0.031766735
-1,True,0.017640885,,4.4812856,-0.43212008,0.6147461,10.0,8819.962,9.522639e-05,4387.337,4999.29,0.13843141,4999.698074972275,78.74323,10.0,10194870,4999.905,100,500.0,0.40812987,1.7640886,7541.034964084625,6557.42,4999.698,8.144479,0.7874323,0.009522639,13.651446,[ 0.006  0.496 -2.013 -1.914 -1.824],7.325231,78563770.0,23300,233,0.081444785
-1,True,0.03524895,,1.6068095,-0.41436788,0.7348633,10.0,17623.434,6.2622903e-06,4387.362,4999.171,0.14000109,4999.722819730986,277.8104,10.0,10244870,4999.906,100,500.0,0.5520361,3.5248954,7570.890717983246,12974.662,4999.723,27.583319,2.7781038,0.00062622904,57.631695,[-0.013  0.511 -2.007 -1.95  -1.851],1.7351563,313655900.0,23400,234,0.2758332
-1,True,0.011036566,,59.238823,-0.39767212,850.4995,10.0,5497.43,0.002132917,4377.55,4149.4116,85.46524,4989.911331233651,4.858967,10.0,10294774,4999.911,100,499.04,840.4997,1.1036565,7602.252354383469,4693.802,4989.9116,0.9154909,0.048589665,0.21329172,1.7222435,[-0.026  0.531 -2.012 -1.941 -1.833],58.063797,21794398.0,23500,235,0.009154909
-1,True,0.012063231,,39.79944,-0.37985164,1010.3938,10.0,6001.6714,0.00084796286,4351.578,3989.5173,165.18437,4963.93973145536,10.436206,10.0,10344422,4999.911,100,496.48,974.4225,1.2063233,7630.1270225048065,5056.2715,4963.94,1.4836296,0.104362056,0.08479629,2.3835,[-0.027  0.521 -1.995 -1.951 -1.817],41.955105,25677080.0,23600,236,0.014836294
-1,True,0.011843613,,49.830627,-0.40423578,470.31396,10.0,5913.3896,0.0007827951,4378.152,4529.587,59.188614,4990.512556305232,5.8771834,10.0,10394333,4999.901,100,499.11,460.92575,1.1843613,7661.580374002457,5018.267,4990.5127,1.1883801,0.058771834,0.07827951,2.1367354,[-0.022  0.506 -1.999 -1.96  -1.799],46.800365,29390198.0,23700,237,0.011883802
-1,True,0.01157572,,66.393135,-0.40435556,1870.4609,10.0,5787.033,0.00013488282,4359.4717,3129.439,200.58542,4971.832276209965,5.484471,10.0,10444057,4999.9,100,497.24,1842.3933,1.1575722,7690.749532461166,4887.4844,4971.832,0.8235701,0.054844707,0.013488282,2.1579213,[-0.022  0.495 -1.997 -1.966 -1.823],46.340893,15653716.0,23800,238,0.0082357
-1,True,0.019219179,,10.747146,-0.36683232,0.5698242,10.0,9609.144,4.8772883e-05,4387.3687,4999.343,0.12787965,4999.730542001898,49.717846,10.0,10494057,4999.9126,100,500.0,0.3878076,1.921918,7722.56624174118,7293.698,4999.7305,5.5385914,0.49717844,0.0048772884,14.297266,[-0.013  0.491 -1.996 -1.97  -1.823],6.994344,93252470.0,23900,239,0.055385906
-1,True,0.013023268,,29.485327,-0.37884212,310.34424,10.0,6500.59,0.0003627089,4384.054,4689.5674,30.903234,4996.415752465813,14.020868,10.0,10544026,4999.9116,100,499.69,306.84848,1.3023268,7753.617907524109,5388.5005,4996.416,2.0139873,0.14020868,0.03627089,3.2980967,[-0.022  0.508 -2.003 -1.966 -1.786],30.320518,38063776.0,24000,240,0.020139873
-1,True,0.012710797,,36.941475,-0.35714993,2040.2981,10.0,6155.3906,0.00045848778,4237.175,2959.615,364.34457,4849.536229358465,10.605621,10.0,10592546,4999.913,100,485.2,1889.9214,1.2710798,7784.245887517929,5042.0376,4849.536,1.6606866,0.10605621,0.04584878,3.3055942,[-0.031  0.501 -2.004 -1.974 -1.798],30.251747,25378974.0,24100,241,0.016606865
-1,True,0.010160805,,95.65274,-0.3607894,1730.0806,10.0,4894.853,0.0065070507,4219.281,3269.7993,382.35883,4831.639110470162,1.6849515,10.0,10640888,4999.88,100,483.42,1561.8398,1.0160805,7817.554653406143,4267.1377,4831.6387,0.21661463,0.016849516,0.6507051,1.0507874,[-0.034  0.521 -2.008 -1.961 -1.776],95.166725,11383949.0,24200,242,0.0021661462
-1,True,0.012992341,,31.825176,-0.34094515,1650.2549,10.0,6377.5156,0.00047902856,4272.4873,3349.647,298.01813,4884.847823363484,16.555153,10.0,10689758,4999.902,100,488.7,1535.2009,1.299234,7846.8425986766815,5286.4517,4884.8477,1.9015774,0.16555153,0.047902856,3.17458,[-0.035  0.525 -2.017 -1.96  -1.78 ],31.500229,28959132.0,24300,243,0.019015772
-1,True,0.02204655,,5.562459,-0.370348,1830.4915,10.0,11005.032,9.834411e-06,4290.9824,3169.4197,285.82773,4903.343900817691,81.62023,10.0,10738807,4999.911,100,490.49,1733.9242,2.204655,7877.707924604416,7966.5986,4903.3438,9.084049,0.8162023,0.0009834411,24.619751,[-0.033  0.529 -2.023 -2.009 -1.76 ],4.0617795,328656640.0,24400,244,0.090840496
-1,True,0.012167362,,40.207508,-0.37960494,1000.5134,10.0,6071.7256,0.0013801629,4366.7666,3999.3875,117.464455,4979.127334232011,9.579395,10.0,10788606,4999.901,100,497.99,979.74,1.2167362,7907.688336133957,5176.369,4979.1274,1.4837686,0.09579395,0.1380163,2.1378524,[-0.024  0.498 -2.03  -2.036 -1.789],46.775913,26163264.0,24500,245,0.014837686
-1,True,0.01110682,,76.98718,-0.37669164,1220.3726,10.0,5491.1616,0.0028608718,4347.1567,3779.545,178.7405,4959.518722116976,3.532288,10.0,10838211,4999.9175,100,496.05,1179.9739,1.1106819,7938.864570379257,4793.537,4959.519,0.6072471,0.03532288,0.2860872,1.2978554,[-0.026  0.52  -2.03  -2.027 -1.799],77.050186,18352588.0,24600,246,0.006072472
-1,True,0.010621922,,83.75632,-0.3699468,1890.2881,10.0,5253.7817,0.002662325,4287.4873,3109.6226,333.8333,4899.8483785190065,2.391287,10.0,10887223,4999.9106,100,490.12,1790.2261,1.0621922,7967.9866335392,4568.1694,4899.8486,0.46777475,0.023912871,0.26623252,1.2535487,[-0.029  0.517 -2.031 -2.043 -1.796],79.77352,11924117.0,24700,247,0.004677748
-1,True,0.011135763,,66.04709,-0.36260977,900.38574,10.0,5558.0454,0.0009256522,4346.2686,4099.537,158.96658,4958.632219317276,4.815217,10.0,10936820,4999.923,100,495.97,859.09515,1.1135764,7999.25563788414,4760.9062,4958.6323,0.7984205,0.048152167,0.09256522,1.6945338,[-0.027  0.53  -2.033 -2.048 -1.789],59.01328,21588456.0,24800,248,0.007984205
-1,True,0.011248971,,55.4619,-0.38119444,4989.9272,10.0,5561.269,0.00094853964,4332.67,9.980457,498.2883,4945.031623496683,4.9844794,10.0,10986275,4999.9077,100,494.55,4935.0513,1.1248971,8029.098266363144,4716.5835,4945.0317,1.008048,0.049844794,0.09485397,1.9027199,[-0.024  0.549 -2.025 -2.057 -1.782],52.556343,25584208.0,24900,249,0.010080479
-1,True,0.010886368,,72.293396,-0.39212117,250.15088,10.0,5436.8833,0.0020792626,4384.1616,4749.7534,25.76634,4996.52217895232,4.1242933,10.0,11036245,4999.9043,100,499.7,246.76884,1.0886369,8059.866229772568,4713.5874,4996.522,0.6739465,0.04124293,0.20792626,1.3951392,[-0.027  0.567 -2.026 -2.057 -1.8  ],71.67744,27035580.0,25000,250,0.0067394646
-1,True,0.018156951,,2.9521143,-0.4444887,1110.2856,10.0,9023.549,2.7531053e-06,4375.284,3889.6138,110.61522,4987.644475477197,104.78861,10.0,11086127,4999.8994,100,498.82,1098.0308,1.8156949,8091.511131763458,5755.6465,4987.6445,10.410445,1.0478861,0.00027531054,28.478975,[-0.028  0.555 -2.023 -2.062 -1.811],3.5113623,185247650.0,25100,251,0.10410445
-1,True,0.0110543035,,76.189316,-0.4307584,1790.3228,10.0,5404.521,0.0027147972,4214.9844,3209.6,392.70288,4827.347732238612,3.9192975,10.0,11134429,4999.923,100,483.02,1617.7477,1.1054305,8120.139322042465,4687.755,4827.3477,0.6179744,0.039192975,0.27147973,1.3700527,[-0.036  0.562 -2.027 -2.1   -1.863],72.98989,14110671.0,25200,252,0.0061797434
-1,True,0.014617889,,18.377396,-0.44125313,1720.3584,10.0,6674.09,6.7612e-05,4268.1997,3279.5498,327.86575,4880.560755911128,24.858822,10.0,11183253,4999.908,100,488.24,1601.011,1.4617891,8148.538903474808,5404.6787,4880.561,3.0806901,0.24858822,0.0067612003,4.297236,[-0.036  0.571 -2.025 -2.094 -1.85 ],23.270773,31698502.0,25300,253,0.030806901
-1,True,0.011256342,,43.802586,-0.45715347,2250.2158,10.0,5500.8413,0.00033003744,4089.9124,2749.6997,525.00836,4702.274547633413,7.3904514,10.0,11230314,4999.9155,100,470.61,1952.575,1.1256342,8175.1084043979645,4491.5796,4702.2744,1.2749866,0.073904514,0.033003744,2.7163835,[-0.044  0.56  -2.025 -2.095 -1.86 ],36.813652,18250954.0,25400,254,0.012749866
-1,True,0.011289243,,42.1687,-0.47016242,1660.2578,10.0,5607.139,0.00014687626,4247.598,3339.6602,349.14056,4859.96030976166,11.375705,10.0,11278937,4999.918,100,486.23,1520.3003,1.1289243,8203.327150344849,4613.87,4859.96,1.3220599,0.113757044,0.014687627,2.6309757,[-0.039  0.573 -2.023 -2.088 -1.876],38.008713,19291784.0,25500,255,0.013220599
-1,True,0.011789156,,56.45366,-0.47071177,1630.2915,10.0,5754.9556,0.0006733963,4354.3003,3369.6309,193.56758,4966.663514094969,5.6985826,10.0,11328611,4999.9224,100,496.74,1597.0328,1.1789156,8234.919692754745,4899.229,4966.6636,1.0354105,0.056985825,0.06733963,1.9527751,[-0.033  0.579 -2.026 -2.094 -1.889],51.209175,18123986.0,25600,256,0.010354104
-1,True,0.029592192,,1.8306006,-0.4288027,1550.3247,10.0,13093.563,4.5642693e-05,4285.991,3449.5913,299.9381,4898.35324369672,218.19629,10.0,11377612,4999.916,100,490.01,1448.7621,2.9592195,8268.75117278099,8860.057,4898.3535,21.670475,2.1819627,0.0045642694,47.795147,[-0.035  0.559 -2.025 -2.102 -1.89 ],2.0922627,417467420.0,25700,257,0.21670474
-1,True,0.010512281,,88.78889,-0.4291475,4989.934,10.0,4802.257,0.003594247,3939.1987,9.979962,742.0454,4551.561003762816,2.1078823,10.0,11423174,4999.914,100,455.62,4541.581,1.0512282,8295.699169635773,4145.88,4551.561,0.3735442,0.021078821,0.3594247,1.1489222,[-0.042  0.551 -2.023 -2.134 -1.848],87.03809,3757120.0,25800,258,0.0037354417
-1,True,0.010379038,,90.29488,-0.43561673,1840.2732,10.0,4884.416,0.003948972,4058.3152,3159.6458,503.9834,4670.677759911119,2.2117295,10.0,11469925,4999.919,100,467.51,1511.032,1.037904,8324.140655994415,4238.5767,4670.6777,0.340272,0.022117294,0.39489722,1.112325,[-0.044  0.559 -2.024 -2.132 -1.848],89.90179,11463831.0,25900,259,0.0034027197
-1,True,0.02952554,,3.8323536,-0.38356483,2000.2852,10.0,14657.726,4.536639e-05,4161.517,2999.621,485.58972,4773.878113898647,140.17145,10.0,11517693,4999.9062,100,477.68,1774.2572,2.952554,8351.367890834808,10902.092,4773.878,14.790388,1.4017144,0.004536639,37.614166,[-0.042  0.557 -2.028 -2.128 -1.855],2.658573,963708600.0,26000,260,0.14790387
-1,True,0.025620723,,2.443654,-0.34825513,1580.2129,10.0,12502.94,0.00014377495,4206.373,3419.7095,360.76257,4818.736202249159,162.69604,10.0,11565910,4999.9224,100,482.17,1399.0269,2.5620725,8380.570110797882,8645.752,4818.7363,16.188227,1.6269604,0.014377494,39.675644,[-0.039  0.574 -2.033 -2.171 -1.803],2.520438,737393000.0,26100,261,0.16188227
-1,True,0.0122157065,,29.20684,-0.34342793,2120.2905,10.0,5560.168,0.00079778535,3909.6658,2879.62,610.753,4522.027749227443,12.886307,10.0,11611186,4999.9106,100,452.76,1642.4077,1.2215708,8409.976201057434,4586.463,4522.0283,1.9018313,0.12886307,0.07977854,2.5283616,[-0.042  0.534 -2.028 -2.165 -1.767],39.551304,25922774.0,26200,262,0.019018315
-1,True,0.012436804,,17.906137,-0.31708083,4989.938,10.0,5869.45,0.0011133858,4008.0024,9.979773,733.34937,4620.364345062286,25.129559,10.0,11657426,4999.918,100,462.4,4610.3843,1.2436805,8436.739769220352,4923.2495,4620.3643,2.662951,0.25129557,0.11133858,2.387534,[-0.044  0.562 -2.027 -2.162 -1.762],41.88422,178617420.0,26300,263,0.026629508
-1,True,0.010549823,,55.24305,-0.31237492,1890.2036,10.0,5128.032,0.0014985519,4137.8936,3109.7036,492.42953,4750.2538932902025,7.952026,10.0,11704959,4999.907,100,475.33,1640.5503,1.0549823,8466.524065494537,4359.648,4750.254,0.94959104,0.079520255,0.1498552,1.5744963,[-0.045  0.582 -2.038 -2.194 -1.736],63.512375,14219632.0,26400,264,0.00949591
-1,True,0.012773707,,26.824265,-0.3111267,1910.2109,10.0,5825.4673,0.0008143512,4137.966,3089.6934,454.82443,4750.3264973849555,19.004765,10.0,11752497,4999.9043,100,475.38,1660.6333,1.2773708,8495.581739902496,4742.817,4750.326,2.1097775,0.19004764,0.08143512,3.1258042,[-0.039  0.579 -2.041 -2.206 -1.731],31.991768,21967662.0,26500,265,0.021097772
-1,True,0.011239443,,75.25546,-0.32354438,1870.3115,10.0,5517.215,0.002035394,4244.3027,3129.5918,361.3395,4856.663821095855,3.2915657,10.0,11801085,4999.9033,100,485.88,1727.0721,1.1239443,8527.644716739655,4800.643,4856.664,0.6444889,0.032915656,0.20353942,1.3693196,[-0.042  0.565 -2.044 -2.24  -1.73 ],73.02897,14110367.0,26600,266,0.0064448877
-1,True,0.016928889,,3.3173752,-0.32551953,4999.893,10.0,8366.703,6.742768e-05,4113.06,,670.1079,4725.419382309898,91.65951,10.0,11848369,4999.893,100,472.84,4725.42,1.692889,8558.58827161789,6718.6123,4725.42,9.139141,0.91659504,0.006742768,7.243518,[-0.039  0.57  -2.046 -2.233 -1.742],13.805447,2109934500.0,26700,267,0.09139139
-1,True,0.012404113,,56.864235,-0.33267304,1260.2402,10.0,6169.934,0.0004887998,4311.4717,3739.6514,239.76811,4923.830973573204,6.752101,10.0,11897626,4999.8916,100,492.57,1184.1797,1.2404113,8586.830032348633,5162.4614,4923.831,1.0803511,0.067521006,0.04887998,2.7067869,[-0.039  0.612 -2.042 -2.232 -1.744],36.94417,23634148.0,26800,268,0.0108035095
-1,True,0.015174113,,30.182247,-0.29885766,340.38916,10.0,7539.5557,0.00018862452,4373.4736,4659.5005,59.902943,4985.8325544242925,11.88208,10.0,11947493,4999.8896,100,498.67,326.33212,1.5174115,8618.800641775131,6141.464,4985.833,2.3078659,0.1188208,0.018862452,5.212659,[-0.031  0.607 -2.043 -2.233 -1.752],19.184067,51078780.0,26900,269,0.023078656
-1,True,0.012444613,,38.131424,-0.29112673,1000.3484,10.0,6215.852,0.00021680548,4354.7705,3999.535,145.52672,4967.128594940446,10.439618,10.0,11997175,4999.8833,100,496.82,967.59375,1.2444614,8653.069543361664,5145.7246,4967.129,1.5851669,0.10439618,0.021680549,3.0539353,[-0.036  0.602 -2.035 -2.211 -1.718],32.744637,27575754.0,27000,270,0.015851669
-1,True,0.010664553,,68.21563,-0.2967685,1290.1821,10.0,5331.083,0.00017231354,4365.8457,3709.6914,143.79527,4978.203039393375,3.9927182,10.0,12046963,4999.8735,100,497.88,1268.5116,1.0664554,8685.857295513153,4516.8486,4978.203,0.72795993,0.03992718,0.017231354,1.7680286,[-0.032  0.63  -2.038 -2.204 -1.71 ],56.56017,16702724.0,27100,271,0.007279599
-1,True,0.011857209,,17.346865,-0.2941903,4979.9297,10.0,5876.8545,0.00086756295,4337.543,19.96022,495.47784,4949.902388508287,25.01839,10.0,12096466,4999.89,100,495.03,4929.9414,1.1857209,8716.52651810646,4825.244,4949.9023,2.588223,0.2501839,0.0867563,2.9491556,[-0.026  0.636 -2.041 -2.196 -1.716],33.908012,168125300.0,27200,272,0.025882231
-1,True,0.012152347,,17.341335,-0.2769199,990.1758,10.0,5944.1196,0.0016188015,4361.8657,4009.7046,131.86127,4974.223123836705,26.383453,10.0,12146216,4999.8804,100,497.5,964.5187,1.2152346,8743.797189474106,4855.912,4974.223,2.6531577,0.26383454,0.16188015,3.1580045,[-0.033  0.615 -2.037 -2.2   -1.713],31.665565,27959864.0,27300,273,0.02653158
-1,True,0.011433525,,56.90148,-0.27818206,1130.166,10.0,5685.984,0.00096201716,4287.254,3869.7095,253.80582,4899.611046583344,7.230181,10.0,12195234,4999.8755,100,490.18,1029.9017,1.1433525,8776.78760099411,4810.4014,4899.611,0.99506074,0.07230181,0.09620172,2.044487,[-0.042  0.623 -2.041 -2.227 -1.696],48.912025,21092094.0,27400,274,0.009950607
