ReturnMeanIW,EpThisIter,MeanEntropy,MinIWNorm,Bound,MaxIWNorm,InitialReturnMin,J_sample_variance,EmpiricalD2,Iteration,OptimizationReturnMean,OptimizationReturnMin,InitialBound,TimeElapsed,InitialReturnMax,MinIW,ReturnStepMaxmin,InitialReturnStd,TimestepsSoFar,ESSClassic,EpLenMean,StdIW,VarianceInit,EpRewMean,StdIWNorm,MaxIW,MeanIW,EpisodesSoFar,MeanIWNorm,InitialReturnMean,LearnableVariance,ESSRenyi,ReturnStepMax,Weights,OptimizationReturnMax
96278.94,100,-0.17945875,1.418275e-05,81579.914,18.589573,4999.491,9361953000.0,576.1954,207,0.263291,,4387.3984,6247.962662696838,4999.8613,0.0014182751,10.0,0.076108344,8799231,1.0729717,500.0,184.90059,-1,4999.754427961225,1.849006,1858.9573,19.256393,20700,0.19256394,4999.754,True,0.17355224,10.0,[-0.032  1.284 -2.895 -2.787 -1.573],0.3701172
10400.724,100,-0.15465543,0.00021060447,7635.4624,0.4339563,4999.4824,109256330.0,20.392197,208,0.2730615,,4387.3984,6272.989597320557,4999.868,0.021060448,10.0,0.08172759,8849231,11.793706,500.0,5.6890593,-1,4999.755396827812,0.056890596,43.39563,2.0802517,20800,0.020802516,4999.7554,True,4.9038367,10.0,[-0.077  1.28  -2.912 -2.822 -1.598],0.3857422
5315.3755,100,-0.15123746,0.0021599717,4592.0225,0.075593874,4819.7715,26557814.0,1.3953772,209,178.19627,,4385.6113,6299.650842905045,4999.8706,0.21599719,10.0,17.909546,8899214,61.208134,499.83,0.8465613,-1,4997.96769809339,0.008465613,7.5593877,1.0633903,20900,0.010633902,4997.968,True,71.665215,10.0,[-0.087  1.244 -2.915 -2.843 -1.574],180.09912
5133.839,100,-0.15898846,0.0037605828,4479.934,0.02377385,4929.7217,25887108.0,1.1403068,210,69.33242,,4386.6987,6324.757289171219,4999.8604,0.37605828,10.0,6.9685187,8949208,87.41751,499.94,0.38959566,-1,4999.054000204615,0.0038959568,2.3773851,1.0269051,21000,0.0102690505,4999.054,True,87.695694,10.0,[-0.088  1.262 -2.93  -2.832 -1.57 ],70.13867
5454.4395,100,-0.16590895,0.0025970063,4721.84,0.035204146,4999.512,30048330.0,1.4312768,211,0.26202637,,4387.417,6348.506258964539,4999.8745,0.25970063,10.0,0.07582832,8999208,76.186165,500.0,0.6099256,-1,4999.774106765903,0.0060992558,3.5204146,1.0909382,21100,0.010909382,4999.7744,True,69.86769,10.0,[-0.088  1.271 -2.925 -2.826 -1.578],0.3623047
8647.002,100,-0.12542196,0.00013552934,6295.2363,0.63621396,4999.5605,75521660.0,14.74957,212,0.20167969,,4387.4062,6374.853526592255,4999.8706,0.013552934,10.0,0.07087836,9049208,5.720765,500.0,7.0210576,-1,4999.762192019553,0.070210576,63.621395,1.729504,21200,0.017295038,4999.762,True,6.7798586,10.0,[-0.083  1.276 -2.933 -2.806 -1.585],0.3100586
16685.307,100,-0.13760194,2.8818156e-05,11166.018,1.9577931,3949.6465,607697800.0,81.23803,213,1036.2068,,4373.4976,6400.03256893158,4999.86,0.0028818157,10.0,108.16487,9099072,2.7987332,498.64,19.688126,-1,4985.853201016246,0.19688123,195.77931,3.3407898,21300,0.0334079,4985.8535,True,1.2309506,10.0,[-0.095  1.28  -2.938 -2.836 -1.544],1050.2134
5567.2227,100,-0.15843779,0.0006883771,4685.441,0.057220533,4119.8193,22601656.0,2.0735364,214,846.7548,,4354.2163,6423.657321691513,4999.88,0.06883772,10.0,130.21481,9148749,48.948074,496.77,1.1527355,-1,4966.574115732896,0.011527354,5.7220535,1.1287334,21400,0.011287334,4966.574,True,48.226788,10.0,[-0.115  1.308 -2.934 -2.79  -1.557],880.06055
6576.8574,100,-0.14478312,0.00032560932,5445.0444,0.17741613,9.981776,119428050.0,3.416167,215,4882.1035,,4279.728,6448.604780435562,4999.879,0.032560933,10.0,532.83673,9197686,27.329573,489.37,2.173735,-1,4892.085846415376,0.02173735,17.741613,1.3330431,21500,0.013330431,4892.086,True,29.272573,10.0,[-0.121  1.291 -2.938 -2.764 -1.577],4989.897
10284.403,100,-0.15763253,4.1029816e-05,6970.632,1.196796,,3640221200.0,29.284431,216,4718.9814,,4106.625,6472.47469329834,4999.868,0.0041029816,10.0,1089.9846,9244890,2.9892495,472.04,12.000405,-1,4718.981282730326,0.12000405,119.679596,2.106527,21600,0.02106527,4718.9814,True,3.4147837,10.0,[-0.116  1.312 -2.939 -2.739 -1.564],4999.868
5511.143,100,-0.15416908,0.0017304362,4758.549,0.056953065,4549.6816,25570438.0,1.5104666,217,437.38782,,4374.7114,6496.37522482872,4999.88,0.17304362,10.0,67.38143,9294768,68.86752,498.78,0.7418555,-1,4987.069375037119,0.007418555,5.695307,1.1033663,21700,0.011033662,4987.0693,True,66.20471,10.0,[-0.099  1.271 -2.944 -2.774 -1.577],450.19824
6979.808,100,-0.12773834,5.0802442e-05,5240.985,0.30559987,4949.634,48261188.0,8.063052,218,49.641865,,4386.917,6524.5772387981415,4999.8853,0.0050802445,10.0,4.9896207,9344764,13.17013,499.96,3.5845664,-1,4999.275551051453,0.035845663,30.559988,1.3960375,21800,0.0139603745,4999.2754,True,12.402251,10.0,[-0.102  1.3   -2.949 -2.77  -1.573],50.251465
12498.003,100,-0.083469324,8.9251465e-05,8090.78,1.043967,4629.58,157818020.0,51.799164,219,366.47345,,4383.6978,6549.743760347366,4999.862,0.008925146,10.0,36.83203,9394728,3.698391,499.64,12.7564945,-1,4996.053422656393,0.12756494,104.396706,2.4998903,21900,0.024998898,4996.053,True,1.930533,10.0,[-0.094  1.328 -2.949 -2.759 -1.547],370.28174
10512.514,100,-0.12989795,8.407836e-06,7233.553,0.6807968,4669.6636,103480700.0,28.67251,220,326.77573,,4384.084,6576.358025074005,4999.858,0.0008407836,10.0,32.842274,9444696,7.383474,499.68,7.4467945,-1,4996.439258823239,0.07446795,68.07968,2.1025944,22000,0.021025946,4996.4395,True,3.4876611,10.0,[-0.092  1.303 -2.952 -2.802 -1.502],330.19434
6457.385,100,-0.15903288,0.00027611543,5333.173,0.13382949,,89944240.0,3.370477,221,4946.6616,,4334.307,6601.587236166,4999.849,0.027611542,10.0,498.11426,9494167,32.267815,494.71,1.8834059,-1,4946.661383155021,0.018834058,13.38295,1.2999635,22100,0.012999636,4946.6616,True,29.669392,10.0,[-0.076  1.268 -2.958 -2.816 -1.549],4999.849
5219.975,100,-0.14819533,0.0028486818,4516.174,0.035246745,,8536543.0,1.3209649,222,4949.7627,,4337.4062,6626.867394208908,4999.8726,0.28486818,10.0,497.4699,9543668,77.25037,495.01,0.5719501,-1,4949.7631115567465,0.0057195006,3.5246744,1.0539527,22200,0.010539526,4949.7627,True,75.70224,10.0,[-0.076  1.225 -2.944 -2.804 -1.578],4999.8726
16201.849,100,-0.21811476,7.506608e-07,10427.734,1.8354092,4999.4414,265114350.0,88.91208,223,0.33236817,,4387.4165,6650.112373828888,4999.8774,7.506608e-05,10.0,0.071503304,9593668,2.9105368,500.0,18.715965,-1,4999.773712958802,0.18715964,183.54092,3.240505,22300,0.03240505,4999.774,True,1.1247066,10.0,[-0.069  1.22  -2.935 -2.8   -1.567],0.43603516
6082.468,100,-0.2516832,0.0002276128,5027.964,0.08571385,4999.606,37367344.0,2.965409,224,0.17229004,,4387.4194,6674.896726369858,4999.8877,0.022761282,10.0,0.070148446,9643668,38.9998,500.0,1.5214664,-1,4999.778222085466,0.015214663,8.571385,1.2165443,22400,0.012165441,4999.7783,True,33.72216,10.0,[-0.067  1.231 -2.931 -2.832 -1.637],0.28173828
5951.2705,100,-0.2598721,0.0013983974,5077.9995,0.11677044,,50505996.0,2.0336883,225,4949.7935,,4337.4336,6699.556179761887,4999.8984,0.13983974,10.0,497.47293,9693169,42.03489,495.01,1.4093888,-1,4949.7931619199535,0.014093887,11.677044,1.2001964,22500,0.012001964,4949.7935,True,49.171745,10.0,[-0.07   1.231 -2.929 -2.838 -1.671],4999.8984
105457.016,100,-0.26191708,1.4135718e-06,85066.63,19.375647,4649.5566,14316331000.0,1108.7572,226,346.74493,,4383.941,6724.666627407074,4999.903,0.00014135719,10.0,34.84924,9743135,1.1839573,499.66,192.71942,-1,4996.301439848398,1.9271941,1937.5647,21.095013,22600,0.21095015,4996.302,True,0.09019107,10.0,[-0.08   1.223 -2.94  -2.811 -1.679],350.3462
5470.84,100,-0.27262765,0.0006782244,4611.5977,0.119869575,,33916704.0,1.96888,227,4936.3154,,4323.9565,6748.38260102272,4999.8896,0.06782244,10.0,502.63577,9792505,43.18134,493.7,1.286159,-1,4936.315627744829,0.01286159,11.986958,1.1212364,22700,0.011212365,4936.3154,True,50.790295,10.0,[-0.103  1.264 -2.932 -2.776 -1.681],4999.8896
5638.842,100,-0.28013632,0.0005842298,4745.3755,0.08489667,4369.7036,24984248.0,2.128845,228,614.49396,,4371.838,6775.650112390518,4999.892,0.058422983,10.0,87.608,9842353,54.223618,498.48,1.0366322,-1,4984.1975307610255,0.010366321,8.489667,1.1282313,22800,0.011282313,4984.1978,True,46.973827,10.0,[-0.112  1.281 -2.937 -2.772 -1.692],630.1885
5898.8926,100,-0.26709422,0.00191271,5024.433,0.08882101,4409.6406,27931550.0,2.039227,229,582.56366,,4379.8438,6801.209354639053,4999.9,0.191271,10.0,60.946827,9892279,48.30977,499.26,1.2217599,-1,4992.204269259019,0.012217599,8.882101,1.1811336,22900,0.011811335,4992.2046,True,49.03819,10.0,[-0.105  1.297 -2.927 -2.768 -1.699],590.2593
15185.956,100,-0.20907453,5.0060993e-05,9248.621,2.2956448,9.980068,13129803000.0,94.00942,230,4934.424,,4332.046,6826.819146871567,4999.887,0.0050060996,10.0,497.46158,9941728,1.7472116,494.49,22.84832,-1,4944.403854644779,0.22848317,229.56448,3.0468743,23000,0.030468743,4944.4043,True,1.0637232,10.0,[-0.101  1.296 -2.918 -2.801 -1.686],4989.907
8201.852,100,-0.22447208,1.8324785e-05,6486.4175,0.22497137,9.979877,397632200.0,7.847587,231,4938.395,,4336.016,6851.403905391693,4999.8887,0.0018324784,10.0,496.4432,9991217,14.668896,494.89,3.9739687,-1,4948.374891165402,0.039739687,22.497137,1.647667,23100,0.01647667,4948.375,True,12.74277,10.0,[-0.092  1.299 -2.908 -2.823 -1.628],4989.9087
5287.556,100,-0.22286953,0.002955108,4574.4736,0.036588028,4939.6626,27579384.0,1.3560286,232,59.519127,,4386.8237,6877.522523403168,4999.8823,0.2955108,10.0,5.982281,10041212,75.210686,499.95,0.60728776,-1,4999.181623514943,0.0060728774,3.6588027,1.0577961,23200,0.01057796,4999.1816,True,73.74476,10.0,[-0.084  1.321 -2.905 -2.787 -1.643],60.219727
10264.503,100,-0.28289443,1.9408488e-05,6860.679,1.0854753,9.979627,3128266800.0,30.897354,233,4939.9023,,4337.523,6904.04096364975,4999.894,0.0019408489,10.0,496.47888,10090714,3.2994719,495.02,11.151569,-1,4949.881627490974,0.1115157,108.54753,2.0598888,23300,0.020598887,4949.882,True,3.2365232,10.0,[-0.086  1.317 -2.909 -2.81  -1.642],4989.9146
19325.19,100,-0.30337933,8.179149e-06,15164.664,2.3638272,4999.61,377207840.0,46.16171,234,0.18767577,,4387.4365,6931.380353450775,4999.904,0.0008179149,10.0,0.07189354,10140714,2.5773888,500.0,23.763573,-1,4999.797457675179,0.23763576,236.38272,3.865199,23400,0.038651988,4999.7974,True,2.1662977,10.0,[-0.083  1.268 -2.903 -2.767 -1.702],0.2939453
5073.1387,100,-0.29621884,0.006150546,4442.3657,0.016836485,4999.5654,25994334.0,1.0610394,235,0.23089355,,4387.435,6959.361310243607,4999.9053,0.6150546,10.0,0.075819924,10190714,95.02236,500.0,0.23223284,-1,4999.79626806122,0.0023223283,1.6836485,1.0146697,23500,0.010146696,4999.7964,True,94.2472,10.0,[-0.099  1.302 -2.903 -2.722 -1.722],0.33984375
21757.555,100,-0.3210907,4.3170014e-05,16775.72,3.9535797,9.980517,28260747000.0,66.18548,236,4931.1294,,4328.748,6983.967203140259,4999.911,0.0043170014,10.0,501.09286,10240130,1.557549,494.16,39.270405,-1,4941.109985078461,0.39270404,395.35797,4.9396367,23600,0.04939636,4941.11,True,1.5109055,10.0,[-0.098  1.296 -2.896 -2.72  -1.715],4989.9307
18926.016,100,-0.2642939,1.5195228e-05,11851.086,2.5781772,4249.729,645074750.0,133.48358,237,725.38116,,4362.748,7011.410645484924,4999.914,0.0015195229,10.0,99.653625,10289892,2.0794785,497.62,25.981833,-1,4975.110111510343,0.25981835,257.81772,3.786258,23700,0.037862584,4975.1104,True,0.7491558,10.0,[-0.116  1.311 -2.901 -2.693 -1.74 ],750.18506
22117.84,100,-0.28094122,1.1312819e-05,12649.765,3.8137708,4169.654,1344018800.0,239.06102,238,811.3511,,4368.644,7035.976560115814,4999.9043,0.001131282,10.0,107.32881,10339708,1.3437455,498.16,37.905544,-1,4981.004906954512,0.37905544,381.37708,4.4238353,23800,0.044238348,4981.0054,True,0.41830325,10.0,[-0.111  1.289 -2.889 -2.725 -1.683],830.2505
5518.3022,100,-0.29708886,0.0011218287,4686.687,0.06381701,3779.6318,18796754.0,1.8442969,239,1202.8721,,4370.1436,7061.347546339035,4999.9,0.11218287,10.0,123.31397,10389541,60.825745,498.33,0.8865236,-1,4982.503713714276,0.008865236,6.381701,1.1046729,23900,0.011046728,4982.504,True,54.221203,10.0,[-0.12   1.377 -2.879 -2.702 -1.7  ],1220.2681
5450.112,100,-0.31999233,0.0011897627,4626.3613,0.04760705,,22242116.0,1.8095734,240,4849.9194,,4237.5576,7089.201302528381,4999.908,0.11897628,10.0,852.3372,10438045,59.77786,485.04,0.91901463,-1,4849.919069680186,0.009190146,4.760705,1.1203662,24000,0.0112036625,4849.9194,True,55.261642,10.0,[-0.113  1.378 -2.877 -2.711 -1.716],4999.908
8700.363,100,-0.3003653,0.00031596422,6930.1016,0.5381185,4709.705,71663110.0,8.357199,241,287.20337,,4384.548,7114.293385267258,4999.901,0.031596422,10.0,28.865086,10488017,7.719243,499.72,6.0724626,-1,4996.908408907681,0.06072462,53.811848,1.7562915,24100,0.017562915,4996.908,True,11.965732,10.0,[-0.113  1.393 -2.871 -2.71  -1.739],290.1958
8330.807,100,-0.33048975,6.6128484e-07,6039.5547,0.28458348,4429.5693,60766750.0,14.000158,242,548.0262,,4365.236,7141.259387016296,4999.8936,6.612849e-05,10.0,89.54511,10537803,13.924105,497.86,4.1474633,-1,4977.595508485255,0.04147463,28.45835,1.6681128,24200,0.016681125,4977.5957,True,7.1427765,10.0,[-0.125  1.379 -2.874 -2.724 -1.719],570.3242
5498.0645,100,-0.31823704,0.0025587769,4717.355,0.049888246,,16752933.0,1.6254096,243,4898.416,,4286.054,7168.353893518448,4999.9136,0.2558777,10.0,699.22076,10586792,66.20867,489.89,0.7994662,-1,4898.416126818014,0.007994661,4.988825,1.119064,24300,0.011190641,4898.416,True,61.522953,10.0,[-0.118  1.427 -2.869 -2.736 -1.749],4999.9136
7230.802,100,-0.3499729,0.00039961658,5922.471,0.114271514,4679.662,46761536.0,4.564775,244,315.7348,,4383.0356,7194.776746749878,4999.91,0.03996166,10.0,33.908154,10636750,31.479942,499.58,2.1341977,-1,4995.396841811974,0.021341976,11.427152,1.446581,24400,0.01446581,4995.3965,True,21.906885,10.0,[-0.112  1.397 -2.869 -2.731 -1.737],320.24805
34256.305,100,-0.3796964,9.952277e-07,27753.867,5.638363,4889.642,1165561900.0,112.75473,245,107.68217,,4384.9614,7221.547097682953,4999.9214,9.952277e-05,10.0,13.016189,10686730,1.4785322,499.8,56.205708,-1,4997.324171665767,0.5620571,563.8363,6.885419,24500,0.068854205,4997.324,True,0.88688076,10.0,[-0.12   1.388 -2.863 -2.745 -1.769],110.2793
6253.327,100,-0.3775338,4.698586e-05,4888.2256,0.3393251,4949.7305,38741692.0,4.969518,246,49.596615,,4386.9653,7246.627415180206,4999.909,0.004698586,10.0,4.9849663,10736726,11.719809,499.96,3.4326537,-1,4999.326982898876,0.034326535,33.93251,1.2507157,24600,0.0125071565,4999.327,True,20.122675,10.0,[-0.107  1.331 -2.868 -2.78  -1.799],50.17871
5935.2314,100,-0.4098234,0.00064858777,4930.626,0.08260473,4999.5967,35579396.0,2.6913788,247,0.23324707,,4387.4683,7273.408985376358,4999.914,0.06485878,10.0,0.07016303,10786726,40.132732,500.0,1.449864,-1,4999.82987460809,0.01449864,8.260473,1.1870853,24700,0.011870852,4999.83,True,37.155678,10.0,[-0.095  1.309 -2.874 -2.8   -1.796],0.3173828
8984.388,100,-0.39167234,7.221837e-05,7201.2227,0.82958037,4999.557,81524690.0,8.4794035,248,0.27541503,,4387.469,7300.770166158676,4999.9224,0.007221837,10.0,0.07040025,10836726,4.505844,500.0,8.272389,-1,4999.832431006068,0.08272389,82.95804,1.7969278,24800,0.017969279,4999.832,True,11.7932825,10.0,[-0.094  1.305 -2.878 -2.8   -1.829],0.36523438
5492.208,100,-0.40704274,0.0008294083,4702.542,0.057718582,4779.729,27891148.0,1.6629148,249,217.61356,,4384.9805,7325.879951477051,4999.916,0.08294083,10.0,21.985756,10886704,59.625294,499.78,0.90401417,-1,4997.342477555808,0.009040142,5.771858,1.0985904,24900,0.0109859025,4997.343,True,60.135372,10.0,[-0.107  1.302 -2.88  -2.805 -1.811],220.18701
5209.584,100,-0.39530382,0.0031902168,4515.2705,0.03910125,9.979672,8521627.0,1.2855661,250,4938.3564,,4335.9736,7350.298931121826,4999.9175,0.3190217,10.0,496.57907,10936191,76.806946,494.87,0.57871366,-1,4948.335784283778,0.005787136,3.9101253,1.0531372,25000,0.0105313705,4948.336,True,77.78674,10.0,[-0.101  1.298 -2.884 -2.812 -1.826],4989.938
7039.2246,100,-0.40633214,2.7770886e-06,5596.3906,0.28110838,,211201360.0,5.5515685,251,4948.7285,,4336.366,7376.585139989853,4999.917,0.00027770887,10.0,497.48657,10985682,19.421305,494.91,2.8889227,-1,4948.728345549636,0.028889228,28.110838,1.4182898,25100,0.014182898,4948.7285,True,18.012928,10.0,[-0.105  1.297 -2.881 -2.812 -1.814],4999.917
5871.5264,100,-0.41503832,0.00090935855,4992.048,0.059489258,,28443994.0,2.0626829,252,4949.8354,,4337.472,7400.947542190552,4999.922,0.090935856,10.0,497.4771,11035183,55.73605,495.01,1.0550244,-1,4949.834880405007,0.010550245,5.948926,1.183874,25200,0.011838739,4949.8354,True,48.48055,10.0,[-0.095  1.324 -2.886 -2.827 -1.825],4999.922
5446.7207,100,-0.4068916,0.0016906124,4693.142,0.029917862,4689.79,26405506.0,1.514399,253,306.94366,,4384.3716,7427.6346044540405,4999.9175,0.16906124,10.0,30.849068,11085153,77.25822,499.7,0.5911109,-1,4996.733547471846,0.005911108,2.9917862,1.0895046,25300,0.010895047,4996.734,True,66.03279,10.0,[-0.105  1.325 -2.887 -2.823 -1.834],310.12744
6071.8037,100,-0.3882414,0.00086123927,5149.992,0.0703772,9.981841,41469004.0,2.2660334,254,4939.939,,4337.5576,7455.435239315033,4999.923,0.08612393,10.0,496.48257,11134655,47.814102,495.02,1.2785761,-1,4949.9208815629745,0.01278576,7.03772,1.2238495,25400,0.012238497,4949.921,True,44.129974,10.0,[-0.1    1.335 -2.89  -2.818 -1.826],4989.941
9851.91,100,-0.41120306,0.00018510505,7642.2,1.1420822,,3240895200.0,13.021256,255,4949.834,,4337.4707,7480.119301319122,4999.9214,0.018510506,10.0,497.47705,11184156,2.9651418,495.01,11.328191,-1,4949.833857286881,0.113281906,114.20822,1.980247,25500,0.019802472,4949.834,True,7.6797504,10.0,[-0.094  1.328 -2.886 -2.837 -1.807],4999.9214
7063.552,100,-0.41166374,0.00016818263,5057.447,0.572542,4789.641,47716524.0,10.732258,256,208.08934,,4385.3687,7506.477958917618,4999.9136,0.016818263,10.0,20.913858,11234136,5.7358828,499.8,5.727404,-1,4997.730390951706,0.057274044,57.254204,1.4128133,25600,0.014128133,4997.7305,True,9.317704,10.0,[-0.109  1.324 -2.88  -2.834 -1.83 ],210.27246
5240.3003,100,-0.40277022,0.004939505,4594.252,0.025888981,4459.814,22431830.0,1.1130444,257,502.92606,,4350.377,7530.898528814316,4999.9224,0.49395052,10.0,99.72165,11283785,88.99636,496.49,0.37113827,-1,4962.739923282241,0.0037113826,2.5888982,1.0554886,25700,0.010554885,4962.7397,True,89.84367,10.0,[-0.121  1.313 -2.881 -2.846 -1.831],540.1084
6082.8105,100,-0.38244304,0.0003652625,5069.1377,0.063060366,,42262810.0,2.7401829,258,4902.741,,4290.3794,7555.329289197922,4999.913,0.03652625,10.0,513.109,11332831,47.641415,490.46,1.29957,-1,4902.741319845398,0.0129956985,6.306037,1.239647,25800,0.012396469,4902.741,True,36.493916,10.0,[-0.122  1.309 -2.882 -2.836 -1.822],4999.913
5102.095,100,-0.38907823,0.0018353373,4438.067,0.024374632,9.980062,3901260.2,1.175862,259,4884.1494,,4281.7666,7577.053244829178,4999.917,0.18353373,10.0,522.62573,11381787,88.48194,489.56,0.37381044,-1,4894.128986988698,0.0037381046,2.4374633,1.0360694,25900,0.010360694,4894.129,True,85.044,10.0,[-0.126  1.331 -2.889 -2.822 -1.801],4989.937
9778.998,100,-0.3979979,9.431253e-06,6580.777,0.98726493,4279.784,122811310.0,27.27724,260,693.45056,,4360.8726,7598.150274038315,4999.9155,0.0009431253,10.0,111.55589,11431529,3.7262242,497.42,9.952596,-1,4973.234509114421,0.09952594,98.726494,1.9580187,26000,0.019580187,4973.2344,True,3.66606,10.0,[-0.123  1.336 -2.888 -2.825 -1.808],720.13135
6232.1265,100,-0.40438917,5.6987028e-05,4835.569,0.25279254,,192789100.0,5.2011676,261,4851.738,,4239.376,7621.122467279434,4999.9165,0.0056987028,10.0,545.26,11480069,17.341944,485.4,2.759658,-1,4851.737932478561,0.027596578,25.279255,1.264042,26100,0.012640419,4851.738,True,19.226452,10.0,[-0.133  1.317 -2.895 -2.859 -1.817],4999.9165
6782.9844,100,-0.4226052,0.0004565777,5588.073,0.09018443,9.98061,85799140.0,3.80762,262,4897.7417,,4295.359,7641.058452606201,4999.921,0.04565777,10.0,509.798,11529161,35.616615,490.92,1.8415145,-1,4907.7220554293635,0.018415142,9.018443,1.3696656,26200,0.013696655,4907.722,True,26.263124,10.0,[-0.123  1.324 -2.894 -2.86  -1.823],4989.9404
5478.0537,100,-0.42709333,0.0003291887,4552.1533,0.13000695,,48931400.0,2.286177,263,4876.2266,,4263.8633,7660.691854953766,4999.9263,0.03291887,10.0,703.1888,11577936,39.414547,487.75,1.3835003,-1,4876.226257849765,0.013835004,13.000696,1.1158952,26300,0.011158952,4876.2266,True,43.741146,10.0,[-0.12   1.35  -2.885 -2.846 -1.842],4999.9263
6023.6445,100,-0.43908638,4.1717536e-05,4765.2144,0.14311148,,81201096.0,4.223177,264,4947.3345,,4334.97,7682.121782541275,4999.929,0.004171754,10.0,497.5587,11627414,31.55838,494.78,1.7892554,-1,4947.334531605655,0.017892554,14.311149,1.2149811,26400,0.01214981,4947.3345,True,23.678856,10.0,[-0.112  1.339 -2.885 -2.855 -1.846],4999.929
5427.364,100,-0.43760067,0.0013583164,4732.0483,0.026795682,4999.6523,29751528.0,1.2892776,265,0.18975097,,4387.4795,7700.810785293579,4999.918,0.13583164,10.0,0.060658976,11677414,84.73931,500.0,0.46065608,-1,4999.84190010151,0.004606561,2.6795683,1.0855064,26500,0.010855063,4999.8423,True,77.56282,10.0,[-0.101  1.34  -2.895 -2.875 -1.858],0.265625
7366.416,100,-0.45053083,0.00021895304,5967.0645,0.32335758,4999.655,54808596.0,5.222002,266,0.18348633,,4387.476,7718.773606061935,4999.9165,0.021895304,10.0,0.06332137,11727414,14.470707,500.0,3.5819085,-1,4999.838124698836,0.035819083,32.33576,1.4733363,26600,0.014733362,4999.8384,True,19.149744,10.0,[-0.096  1.338 -2.908 -2.855 -1.857],0.26171875
5908.2344,100,-0.42553988,0.00082048133,5021.5825,0.07692575,,45342544.0,2.096467,267,4949.734,,4337.371,7736.09225487709,4999.925,0.08204813,10.0,497.468,11776915,44.34385,495.01,1.3349193,-1,4949.733704917373,0.013349194,7.692575,1.1915581,26700,0.01191558,4949.734,True,47.699295,10.0,[-0.107  1.357 -2.914 -2.832 -1.869],4999.925
6811.035,100,-0.44012672,0.00013396921,5442.1235,0.14429022,4789.756,43351670.0,4.9972672,268,206.77951,,4384.172,7754.686602830887,4999.9243,0.013396922,10.0,23.508087,11826885,25.060627,499.7,2.358455,-1,4996.535206021306,0.02358455,14.429023,1.3638561,26800,0.013638561,4996.535,True,20.010937,10.0,[-0.107  1.339 -2.915 -2.824 -1.844],210.16846
6921.3164,100,-0.4573664,0.00039403766,5838.9824,0.15570328,4279.71,37415890.0,3.1239436,269,704.7353,,4372.081,7773.564910650253,4999.9316,0.039403766,10.0,97.14599,11876735,35.085907,498.5,1.8906987,-1,4984.445192084723,0.018906986,15.570328,1.3900139,26900,0.013900137,4984.4453,True,32.010822,10.0,[-0.113  1.366 -2.92  -2.794 -1.859],720.2217
6064.43,100,-0.43017796,0.00035798553,4794.605,0.15841043,,110170750.0,4.3000145,270,4850.0586,,4237.695,7792.83257484436,4999.924,0.035798553,10.0,851.7766,11925240,26.321802,485.05,2.078455,-1,4850.058209674681,0.02078455,15.841043,1.2423072,27000,0.012423072,4850.0586,True,23.255735,10.0,[-0.122  1.42  -2.931 -2.813 -1.876],4999.924
9957.571,100,-0.4665613,4.452417e-06,6754.4766,0.7922837,4999.6416,100147460.0,27.360285,271,0.20087403,,4387.479,7810.382304906845,4999.929,0.00044524175,10.0,0.065928765,11975240,5.248736,500.0,8.461822,-1,4999.842280884578,0.08461822,79.22837,1.9915844,27100,0.019915843,4999.8423,True,3.6549327,10.0,[-0.113  1.428 -2.931 -2.811 -1.849],0.28759766
6348.7686,100,-0.4907309,0.00018444181,5123.9683,0.1495676,4999.6284,40710580.0,4.0004826,272,0.21447754,,4387.4795,7832.824831724167,4999.9243,0.018444182,10.0,0.064723276,12025240,26.829763,500.0,2.0969703,-1,4999.842791806888,0.020969704,14.956761,1.2697947,27200,0.012697946,4999.843,True,24.996984,10.0,[-0.101  1.411 -2.921 -2.85  -1.886],0.29589844
5570.96,100,-0.49996954,0.00043807292,4737.451,0.057413768,4999.611,31346294.0,1.8526813,273,0.2355957,,4387.4814,7852.9357306957245,4999.9346,0.043807294,10.0,0.070243835,12075240,58.100258,500.0,0.94621825,-1,4999.846307215374,0.009462182,5.741377,1.1142293,27300,0.011142292,4999.8467,True,53.975826,10.0,[-0.103  1.383 -2.913 -2.865 -1.91 ],0.32373047
47447.285,100,-0.52376544,4.27484e-06,34219.977,8.771007,,192085980000.0,466.5767,274,4949.8496,,4337.4854,7870.471470594406,4999.934,0.00042748405,10.0,497.4786,12124741,1.1724163,495.01,87.21961,-1,4949.849467215121,0.8721961,877.1007,9.499833,27400,0.09499832,4949.8496,True,0.21432704,10.0,[-0.094  1.365 -2.914 -2.865 -1.919],4999.934
28652.432,100,-0.45810148,6.3500606e-06,20049.533,3.470046,9.981058,31161400000.0,197.36427,275,4925.567,,4323.1826,7888.162202358246,4999.941,0.00063500606,10.0,500.97617,12174104,2.6041203,493.63,35.21284,-1,4935.547824287449,0.3521284,347.0046,5.7578626,27500,0.057578616,4935.5483,True,0.5066773,10.0,[-0.115  1.35  -2.913 -2.888 -1.943],4989.96
5334.9707,100,-0.47424105,0.0011620315,4603.6665,0.045079723,,13188224.0,1.4261916,276,4929.24,,4316.8765,7906.250604629517,4999.9243,0.11620316,10.0,506.09647,12223404,68.45353,493.0,0.7360976,-1,4929.239866656662,0.0073609753,4.5079722,1.0843215,27600,0.010843216,4929.24,True,70.116806,10.0,[-0.121  1.357 -2.908 -2.89  -1.877],4999.9243
