VarVanillaIw,MinNormIw,MaxVanillaIw,eRenyi2,VarRet,Bound,VarDiscRet,AvgDiscRet,ESSRenyi,Delta,AvgRet,MaxNormIw,VanillaAvgRet,IterType,VarJ,VarNormIw,BatchSize,AvgVanillaIw,AvgEpLen,AvgNormIw,MinVanillaIw,ESSClassic,J,EpsThisIter
0.000874122,0.00861089,1.07118,1.0007,4.6227213673,-129.831,4.6227213673,-106.786747297,99.9298588027,0.2,-106.786747297,0.0106837,-106.786747297,1,2.08725,8.69551e-08,100,1.00263,15.29,0.01,0.86335,99.9140120034,-106.766,100
0.000781713,0.00941122,1.06818,1.00084,4.1039870928,-129.376,4.1039870928,-106.791242135,99.9162184381,0.2,-106.791242135,0.0106827,-106.791242135,1,2.00338,7.81844e-08,100,0.999916,15.59,0.01,0.941043,99.9226458504,-106.773,100
0.000265377,0.00949313,1.03302,1.00026,2.87086337666,-128.952,2.87086337666,-106.514500724,99.9738642354,0.2,-106.514500724,0.010327,-106.514500724,1,1.68099,2.65212e-08,100,1.00031,15.68,0.01,0.949607,99.9737338816,-106.508,100
0.000531616,0.00952474,1.06761,1.00056,3.76519467275,-129.449,3.76519467275,-106.686423232,99.9442649756,0.2,-106.686423232,0.0106771,-106.686423232,1,1.91872,5.31714e-08,100,0.999907,16.1,0.01,0.952385,99.9473883106,-106.673,100
7.60781e-05,0.00966315,1.01547,1.00007,3.63303559407,-129.26,3.63303559407,-106.721873433,99.9932055322,0.2,-106.721873433,0.0101579,-106.721873433,1,1.89482,7.61261e-09,100,0.999684,15.76,0.01,0.96601,99.9924525737,-106.718,100
0.00130967,0.00910644,1.0912,1.00117,4.62293557962,-128.882,4.62293557962,-106.483113026,99.8835609743,0.2,-106.483113026,0.0109254,-106.483113026,1,2.14139,1.3129e-07,100,0.998772,16.81,0.01,0.909525,99.8701833057,-106.457,100
0.000502747,0.00913475,1.08272,1.00052,4.96114620421,-129.248,4.96114620421,-106.432853234,99.9482661043,0.2,-106.432853234,0.0108049,-106.432853234,1,2.20366,5.00674e-08,100,1.00207,16.09,0.01,0.915364,99.9504611397,-106.421,100
0.000959764,0.00855001,1.05385,1.00072,4.45956818351,-129.634,4.45956818351,-106.853862624,99.9276327647,0.2,-106.853862624,0.0104958,-106.853862624,1,2.06338,9.52003e-08,100,1.00407,15.5,0.01,0.858479,99.9058415527,-106.837,100
0.00010876,0.00981881,1.05461,1.0001,3.30601182054,-128.743,3.30601182054,-106.368971147,99.989868237,0.2,-106.368971147,0.0105475,-106.368971147,1,1.80899,1.0879e-08,100,0.999862,15.71,0.01,0.981746,99.9892076079,-106.367,100
0.000981703,0.00882853,1.07683,1.00088,4.4133573932,-129.328,4.4133573932,-106.911444824,99.9124459755,0.2,-106.911444824,0.0107261,-106.911444824,1,2.08158,9.74034e-08,100,1.00393,16.75,0.01,0.886322,99.9036733392,-106.892,100
0.000900967,0.00871476,1.04876,1.0009,3.3499147571,-129.07,3.3499147571,-106.55114615,99.9098637284,0.2,-106.55114615,0.0104557,-106.55114615,1,1.78386,8.95483e-08,100,1.00306,15.41,0.01,0.874141,99.9113979492,-106.53,100
9.22512e-05,0.00971119,1.02544,1.00013,3.81971221651,-129.105,3.81971221651,-106.502332943,99.9873892477,0.2,-106.502332943,0.0102851,-106.502332943,1,1.94204,9.28039e-09,100,0.997018,15.94,0.01,0.968223,99.9908447509,-106.499,100
0.00123803,0.00885501,1.0811,1.00113,4.0722578239,-129.141,4.0722578239,-106.76314131,99.8867365553,0.2,-106.76314131,0.0107493,-106.76314131,1,1.99906,1.22395e-07,100,1.00574,15.39,0.01,0.89058,99.8789633782,-106.741,100
0.000581013,0.00927283,1.06827,1.00074,3.27387671627,-128.521,3.27387671627,-106.412385616,99.9264781209,0.2,-106.412385616,0.0106504,-106.412385616,1,1.79755,5.77501e-08,100,1.00304,15.27,0.01,0.930098,99.942863145,-106.397,100
0.00145176,0.00900309,1.06568,1.00118,4.3955278383,-129.622,4.3955278383,-106.463880217,99.8824073488,0.2,-106.463880217,0.0107065,-106.463880217,1,2.07618,1.46532e-07,100,0.995361,15.85,0.01,0.896132,99.8551367318,-106.436,100
0.00101816,0.0085856,1.04797,1.001,3.5910192778,-129.385,3.5910192778,-106.665875853,99.899928677,0.2,-106.665875853,0.0105144,-106.665875853,1,1.85314,1.02491e-07,100,0.996702,15.29,0.01,0.855729,99.8986378124,-106.643,100
0.00204961,0.00896245,1.11146,1.00195,10.3698118873,-128.7,10.3698118873,-106.200789615,99.8057688265,0.2,-106.200789615,0.0111378,-106.200789615,1,3.41879,2.05819e-07,100,0.997912,17.07,0.01,0.894374,99.7966498662,-106.161,100
0.000942477,0.00962958,1.14366,1.00073,3.65837516918,-129.108,3.65837516918,-106.764575931,99.9274899207,0.2,-106.764575931,0.0114608,-106.764575931,1,1.90386,9.46475e-08,100,0.997886,15.4,0.01,0.960922,99.9064076259,-106.748,100
0.000268517,0.00947859,1.04092,1.0003,3.67270531545,-128.804,3.67270531545,-106.753589217,99.9701946429,0.2,-106.753589217,0.0103985,-106.753589217,1,1.90852,2.67965e-08,100,1.00103,15.71,0.01,0.948835,99.9734937115,-106.745,100
0.00160554,0.00914183,1.12847,1.00121,4.05840590843,-129.336,4.05840590843,-106.759516108,99.8786731149,0.2,-106.759516108,0.0112982,-106.759516108,1,1.97896,1.60937e-07,100,0.99881,16.25,0.01,0.913095,99.8409009577,-106.732,100
0.000476037,0.00939297,1.06724,1.00038,3.60252499677,-129.188,3.60252499677,-106.686643036,99.9618675737,0.2,-106.686643036,0.0107102,-106.686643036,1,1.88372,4.79421e-08,100,0.996465,15.34,0.01,0.935977,99.9525583224,-106.678,100
0.000869209,0.00939826,1.08894,1.00088,4.74768975526,-129.331,4.74768975526,-106.713559894,99.912338875,0.2,-106.713559894,0.0108558,-106.713559894,1,2.15299,8.63855e-08,100,1.00309,15.52,0.01,0.942735,99.9145573193,-106.694,100
2.98132,8.07248e-11,13.4285,1.0,4.11437365179,-126.979,4.11437365179,-106.259463122,99.9999523163,0.2,-106.259463122,0.440042,-106.259463122,1,3.29092,0.00320143,100,0.305164,14.98,0.01,2.46343e-09,3.05865161682,-104.581,100
0.0238849,0.00461677,1.21699,1.02187,89.25967733,-143.082,89.25967733,-109.040180561,97.8596217512,0.2,-109.040180561,0.0120445,-109.040180561,1,5.97356,2.33954e-06,100,1.01041,17.48,0.01,0.466482,97.7362788113,-108.219,100
0.0019606,0.00879814,1.08023,1.00196,7.30901271197,-131.119,7.30901271197,-107.281852982,99.8045932484,0.2,-107.281852982,0.0107921,-107.281852982,1,2.58942,1.95688e-07,100,1.00095,16.14,0.01,0.88065,99.8066286708,-107.234,100
0.0153613,0.00449041,1.16132,1.01426,1351.90038831,-204.112,1351.90038831,-110.788735615,98.5938003004,0.2,-110.788735615,0.0116944,-110.788735615,1,24.3268,1.55771e-06,100,0.993051,21.78,0.01,0.44592,98.4813053267,-109.297,100
0.00536969,0.00727557,1.11263,1.00486,16.7933219435,-134.067,16.7933219435,-107.859330352,99.5166413741,0.2,-107.859330352,0.0111359,-107.859330352,1,3.69075,5.37889e-07,100,0.999144,15.8,0.01,0.726934,99.4703015118,-107.73,100
0.00116152,0.00906567,1.08302,1.00106,5.98512292006,-130.501,5.98512292006,-106.896950314,99.8943135699,0.2,-106.896950314,0.0107979,-106.896950314,1,2.38113,1.15461e-07,100,1.00299,15.18,0.01,0.909276,99.8858267718,-106.871,100
0.00473092,0.00803492,1.1844,1.0041,14.8785751669,-134.731,14.8785751669,-107.839829196,99.5912282966,0.2,-107.839829196,0.011868,-107.839829196,1,3.54079,4.75014e-07,100,0.997976,15.59,0.01,0.801866,99.5319562835,-107.727,100
0.00549051,0.00706787,1.10953,1.00497,11.6409019061,-131.467,11.6409019061,-107.446388985,99.5053207408,0.2,-107.446388985,0.0111354,-107.446388985,1,3.1421,5.53027e-07,100,0.996399,15.71,0.01,0.704242,99.4554500768,-107.326,100
0.00496139,0.00547103,1.09065,1.00504,18.7475767699,-136.028,18.7475767699,-107.50514163,99.4985933261,0.2,-107.50514163,0.0108492,-107.50514163,1,3.08526,4.90939e-07,100,1.00528,15.79,0.01,0.549993,99.5163041439,-107.326,100
0.0256933,0.00312466,1.13956,1.01679,37.9933871083,-137.859,37.9933871083,-108.194538867,98.3486064715,0.2,-108.194538867,0.0115885,-108.194538867,1,3.55402,2.65701e-06,100,0.983361,16.43,0.01,0.307267,97.436972159,-107.558,100
0.00136485,0.0080542,1.07423,1.00163,5.20669888461,-129.468,5.20669888461,-106.910740351,99.8371515578,0.2,-106.910740351,0.0106746,-106.910740351,1,2.23506,1.3477e-07,100,1.00634,15.67,0.01,0.810528,99.8667326638,-106.874,100
0.00680759,0.00556148,1.1228,1.00634,20.2810577237,-135.504,20.2810577237,-107.575105725,99.3700504407,0.2,-107.575105725,0.0112042,-107.575105725,1,3.36565,6.77877e-07,100,1.00212,15.64,0.01,0.557329,99.3333837414,-107.366,100
0.00156,0.00885438,1.14177,1.00132,5.54974962824,-130.003,5.54974962824,-106.926700924,99.8678406597,0.2,-106.926700924,0.0113721,-106.926700924,1,2.29521,1.54756e-07,100,1.00401,15.41,0.01,0.888989,99.8470650982,-106.896,100
0.000407202,0.00952194,1.05629,1.00042,6.0635053003,-130.167,6.0635053003,-106.975782789,99.957984465,0.2,-106.975782789,0.0105396,-106.975782789,1,2.43216,4.05411e-08,100,1.00221,14.99,0.01,0.954295,99.9599127121,-106.966,100
0.00246436,0.00853134,1.22613,1.00182,7.57675837107,-130.87,7.57675837107,-107.521486983,99.8184763364,0.2,-107.521486983,0.0122851,-107.521486983,1,2.66249,2.47397e-07,100,0.998056,15.25,0.01,0.851475,99.7556680156,-107.478,100
0.00411016,0.00751106,1.11017,1.00374,11.9542406509,-132.982,11.9542406509,-107.362563218,99.6271497323,0.2,-107.362563218,0.0111846,-107.362563218,1,3.03832,4.17177e-07,100,0.992588,15.31,0.01,0.745539,99.5886693684,-107.261,100
0.00103483,0.00938303,1.1154,1.00093,5.99348431467,-130.175,5.99348431467,-107.215554188,99.9068294612,0.2,-107.215554188,0.0111648,-107.215554188,1,2.39742,1.03684e-07,100,0.999028,15.8,0.01,0.937391,99.8974630371,-107.194,100
0.00314526,0.00805342,1.10231,1.00323,7.58090206472,-131.087,7.58090206472,-107.463399681,99.6779949682,0.2,-107.463399681,0.0110256,-107.463399681,1,2.58967,3.14664e-07,100,0.99978,15.66,0.01,0.805165,99.6894575457,-107.387,100
0.00236551,0.00872777,1.1095,1.00204,5.55860088855,-130.048,5.55860088855,-107.162770505,99.7965193192,0.2,-107.162770505,0.0111591,-107.162770505,1,2.28279,2.39294e-07,100,0.994252,15.17,0.01,0.86776,99.7636461771,-107.117,100
0.00227769,0.00835496,1.07271,1.00164,4.21805449936,-129.563,4.21805449936,-106.602044194,99.8365336907,0.2,-106.602044194,0.0108034,-106.602044194,1,1.99034,2.31022e-07,100,0.992935,14.71,0.01,0.829593,99.7717826407,-106.564,100
0.000945416,0.009191,1.09677,1.001,4.64221686861,-129.328,4.64221686861,-106.630290956,99.9002855907,0.2,-106.630290956,0.010998,-106.630290956,1,2.13265,9.50649e-08,100,0.997244,14.85,0.01,0.916567,99.9059960379,-106.608,100
0.00033046,0.00923191,1.02807,1.00028,5.0376478703,-129.989,5.0376478703,-106.993672619,99.9719340915,0.2,-106.993672619,0.0102929,-106.993672619,1,2.21835,3.31242e-08,100,0.99882,15.22,0.01,0.922101,99.9672049148,-106.985,100
0.00639139,0.00639839,1.08239,1.00503,11.1628913967,-132.79,11.1628913967,-107.343768644,99.4991834138,0.2,-107.343768644,0.010817,-107.343768644,1,2.80948,6.3832e-07,100,1.00064,15.77,0.01,0.64025,99.3720041852,-107.204,100
0.00107549,0.00861774,1.04021,1.00094,5.18133836846,-130.276,5.18133836846,-107.030772276,99.9065200953,0.2,-107.030772276,0.0104176,-107.030772276,1,2.20523,1.07871e-07,100,0.998506,15.09,0.01,0.860487,99.8933432559,-107.008,100
0.0013947,0.00844416,1.05855,1.0013,6.02967988665,-129.829,6.02967988665,-107.175772246,99.870587196,0.2,-107.175772246,0.0106082,-107.175772246,1,2.43291,1.4007e-07,100,0.997858,15.43,0.01,0.842607,99.8615413605,-107.149,100
0.000505831,0.00932466,1.09394,1.00049,4.24657505759,-129.176,4.24657505759,-106.752335306,99.9505645165,0.2,-106.752335306,0.0109244,-106.752335306,1,2.04629,5.04443e-08,100,1.00138,15.08,0.01,0.933748,99.9500728965,-106.742,100
0.00194407,0.00884464,1.0858,1.00144,5.66658890843,-129.843,5.66658890843,-106.963614741,99.8562498006,0.2,-106.963614741,0.0109272,-106.963614741,1,2.33843,1.96893e-07,100,0.993667,15.4,0.01,0.878862,99.8054583589,-106.931,100
0.00376412,0.00834769,1.18239,1.00258,5.06985941837,-129.53,5.06985941837,-106.724000109,99.7430980948,0.2,-106.724000109,0.0117542,-106.724000109,1,2.17747,3.71983e-07,100,1.00593,14.67,0.01,0.839723,99.6330753818,-106.664,100
0.00104344,0.00883416,1.07238,1.00094,6.21947829017,-130.588,6.21947829017,-107.347830563,99.9065438926,0.2,-107.347830563,0.0107401,-107.347830563,1,2.44042,1.04662e-07,100,0.998483,14.83,0.01,0.882076,99.8964954058,-107.326,100
0.00122171,0.00914032,1.13548,1.00093,4.41104313327,-129.235,4.41104313327,-106.788154245,99.9069008536,0.2,-106.788154245,0.0112794,-106.788154245,1,2.07396,1.20554e-07,100,1.00669,15.13,0.01,0.920143,99.8808250408,-106.766,100
0.00142683,0.00865287,1.11721,1.00124,5.51961987151,-129.539,5.51961987151,-106.704730003,99.8760093735,0.2,-106.704730003,0.0111897,-106.704730003,1,2.32428,1.43134e-07,100,0.998424,14.62,0.01,0.863924,99.8585239453,-106.676,100
0.00272761,0.00763499,1.07374,1.00234,8.23597317453,-132.333,8.23597317453,-107.080835789,99.7663486379,0.2,-107.080835789,0.010726,-107.080835789,1,2.55272,2.72183e-07,100,1.00106,15.15,0.01,0.76431,99.7312784591,-107.018,100
0.001822,0.00800662,1.04569,1.00127,5.81679980059,-130.145,5.81679980059,-107.061734042,99.8735954805,0.2,-107.061734042,0.010499,-107.061734042,1,2.36584,1.83671e-07,100,0.995987,15.32,0.01,0.797449,99.8184915385,-107.033,100
0.000749645,0.00870196,1.04807,1.00076,5.09807192849,-129.978,5.09807192849,-107.212706256,99.9238713429,0.2,-107.212706256,0.0104549,-107.212706256,1,2.22323,7.45967e-08,100,1.00246,15.18,0.01,0.872339,99.9261832931,-107.191,100
0.000761683,0.00891455,1.04609,1.00057,3.57599315038,-129.275,3.57599315038,-106.835867007,99.9428718006,0.2,-106.835867007,0.0105104,-106.835867007,1,1.88552,7.68905e-08,100,0.995293,14.75,0.01,0.887259,99.9239099118,-106.824,100
0.00301562,0.00846126,1.09909,1.00254,5.50487288442,-130.397,5.50487288442,-107.231605037,99.7465731248,0.2,-107.231605037,0.0110258,-107.231605037,1,2.26737,3.03479e-07,100,0.996836,14.92,0.01,0.843449,99.7004502863,-107.172,100
0.00111046,0.00883364,1.07007,1.00118,5.2164783435,-130.368,5.2164783435,-107.114630276,99.8819316347,0.2,-107.114630276,0.0106502,-107.114630276,1,2.22425,1.1e-07,100,1.00474,15.07,0.01,0.887553,99.8912452129,-107.088,100
0.000677555,0.0094224,1.07493,1.00075,3.94800764702,-129.082,3.94800764702,-106.732998801,99.9252282789,0.2,-106.732998801,0.0107305,-106.732998801,1,1.95175,6.7518e-08,100,1.00176,14.6,0.01,0.943896,99.9332030208,-106.716,100
0.00124754,0.00847653,1.0641,1.00105,4.44833889897,-129.631,4.44833889897,-106.875566141,99.8949797361,0.2,-106.875566141,0.0106136,-106.875566141,1,2.06953,1.24113e-07,100,1.00258,14.96,0.01,0.849838,99.8773103326,-106.851,100
0.00190718,0.00857669,1.0787,1.00147,4.08827561387,-129.065,4.08827561387,-106.501742248,99.8534208507,0.2,-106.501742248,0.0108674,-106.501742248,1,1.97657,1.93574e-07,100,0.992596,14.55,0.01,0.851319,99.8087320568,-106.468,100
0.000657794,0.00940653,1.09705,1.0006,3.71806535837,-129.255,3.71806535837,-106.812253682,99.9401689138,0.2,-106.812253682,0.0109657,-106.812253682,1,1.90139,6.5721e-08,100,1.00044,14.85,0.01,0.941071,99.9350047715,-106.799,100
0.000660078,0.00950581,1.0835,1.00052,3.00718897938,-128.961,3.00718897938,-106.428094621,99.9477421287,0.2,-106.428094621,0.0108279,-106.428094621,1,1.72081,6.5922e-08,100,1.00065,14.84,0.01,0.9512,99.9347972422,-106.416,100
0.000960348,0.00934349,1.09613,1.00086,3.65729935261,-129.319,3.65729935261,-106.643896114,99.9144928284,0.2,-106.643896114,0.0109744,-106.643896114,1,1.88069,9.62637e-08,100,0.998811,14.69,0.01,0.933238,99.9047666017,-106.625,100
0.000618735,0.00956239,1.10768,1.00059,4.24934534725,-129.603,4.24934534725,-106.352582644,99.9412762462,0.2,-106.352582644,0.011048,-106.352582644,1,2.02169,6.15513e-08,100,1.00261,14.93,0.01,0.958738,99.9391137335,-106.339,100
0.00171891,0.00858596,1.06392,1.00149,4.53058869188,-129.476,4.53058869188,-106.787976766,99.8512695297,0.2,-106.787976766,0.0106636,-106.787976766,1,2.06481,1.72682e-07,100,0.997707,14.58,0.01,0.856627,99.8293137608,-106.754,100
0.000412569,0.0094326,1.05055,1.00042,5.80348523092,-130.115,5.80348523092,-107.081738585,99.9580082868,0.2,-107.081738585,0.010517,-107.081738585,1,2.38274,4.13469e-08,100,0.998912,14.68,0.01,0.942233,99.9591126222,-107.071,100
0.000976212,0.0090171,1.11737,1.00103,3.86247536917,-129.496,3.86247536917,-106.905345703,99.8968355314,0.2,-106.905345703,0.0111251,-106.905345703,1,1.93693,9.67739e-08,100,1.00437,14.93,0.01,0.905649,99.9042616027,-106.882,100
0.000389554,0.00962142,1.0489,1.00044,5.44012256096,-129.962,5.44012256096,-107.108592472,99.9564598913,0.2,-107.108592472,0.0105139,-107.108592472,1,2.31082,3.91407e-08,100,0.99763,15.33,0.01,0.959861,99.9612689255,-107.099,100
0.00253774,0.00781577,1.05184,1.00171,5.57400214559,-129.672,5.57400214559,-106.884256247,99.829001079,0.2,-106.884256247,0.0105257,-106.884256247,1,2.29198,2.54126e-07,100,0.999308,14.72,0.01,0.781037,99.7490481894,-106.845,100
0.000785454,0.00905507,1.04003,1.00073,3.93660018592,-129.263,3.93660018592,-106.731680176,99.9270137771,0.2,-106.731680176,0.0103851,-106.731680176,1,1.95635,7.83165e-08,100,1.00146,14.97,0.01,0.906829,99.9225177501,-106.715,100
0.00117238,0.00890798,1.05412,1.00117,3.97875756152,-129.699,3.97875756152,-107.110114225,99.8835966538,0.2,-107.110114225,0.0105568,-107.110114225,1,1.95436,1.17584e-07,100,0.998528,15.21,0.01,0.889487,99.8837383484,-107.084,100
0.000420624,0.00950878,1.08166,1.00054,4.23052772999,-129.275,4.23052772999,-106.706728529,99.9460392461,0.2,-106.706728529,0.0108226,-106.706728529,1,2.03789,4.21089e-08,100,0.999448,14.76,0.01,0.950353,99.9583296974,-106.694,100
0.00379945,0.00657546,1.06829,1.00224,6.52216259055,-130.632,6.52216259055,-107.278844369,99.7764114163,0.2,-107.278844369,0.0107574,-107.278844369,1,2.44968,3.85258e-07,100,0.993081,15.32,0.01,0.652997,99.6200165757,-107.226,100
0.00166369,0.00827176,1.0647,1.00185,5.93263408448,-130.355,5.93263408448,-106.967978509,99.815839559,0.2,-106.967978509,0.0106693,-106.967978509,1,2.35003,1.67066e-07,100,0.99791,14.92,0.01,0.825447,99.8348735714,-106.925,100
0.000516212,0.00916117,1.03203,1.00064,3.89495663784,-129.156,3.89495663784,-106.52532741,99.9359779423,0.2,-106.52532741,0.0103025,-106.52532741,1,1.95233,5.14436e-08,100,1.00172,14.66,0.01,0.917697,99.9491123447,-106.511,100
0.00139209,0.00800101,1.07106,1.00113,4.76199012183,-129.614,4.76199012183,-106.798505083,99.8872361033,0.2,-106.798505083,0.0107046,-106.798505083,1,2.14828,1.39054e-07,100,1.00056,14.88,0.01,0.800546,99.8625422792,-106.772,100
0.00182473,0.00871815,1.12226,1.0015,3.6939422175,-129.335,3.6939422175,-106.580102225,99.849938372,0.2,-106.580102225,0.0112086,-106.580102225,1,1.844,1.82019e-07,100,1.00125,14.78,0.01,0.872903,99.8201355914,-106.546,100
0.000454022,0.00931016,1.06196,1.00059,4.64052544372,-129.67,4.64052544372,-106.822183553,99.9407880644,0.2,-106.822183553,0.0106135,-106.822183553,1,2.13439,4.53493e-08,100,1.00058,14.84,0.01,0.931558,99.9551270231,-106.808,100
3.27016,0.00238815,15.2706,1.0,5.63996241819,-129.899,5.63996241819,-106.835501936,99.9999642372,0.2,-106.835501936,0.153799,-106.835501936,1,3.38894,0.000331715,100,0.992892,14.7,0.01,0.237117,23.342785095,-106.145,100
0.00343799,0.00655601,1.11228,1.00227,5.17966869873,-130.28,5.17966869873,-106.959412872,99.7735395202,0.2,-106.959412872,0.011138,-106.959412872,1,2.12893,3.44738e-07,100,0.998636,15.2,0.01,0.654707,99.6598747541,-106.906,100
0.000658071,0.00931527,1.04995,1.00078,6.34533592773,-130.566,6.34533592773,-107.192726332,99.9223002,0.2,-107.192726332,0.0105467,-107.192726332,1,2.48935,6.64006e-08,100,0.995521,15.2,0.01,0.927355,99.9343159846,-107.175,100
0.000927541,0.00914586,1.08816,1.00097,5.76431127898,-129.821,5.76431127898,-107.043840247,99.9029030361,0.2,-107.043840247,0.010885,-107.043840247,1,2.36621,9.28127e-08,100,0.999684,15.06,0.01,0.914297,99.9082487614,-107.022,100
0.000538682,0.00892138,1.04978,1.00051,5.11757903309,-130.416,5.11757903309,-107.208567068,99.9494212516,0.2,-107.208567068,0.010518,-107.208567068,1,2.23058,5.40757e-08,100,0.998079,15.03,0.01,0.890424,99.9464900208,-107.197,100
0.0050786,0.00701215,1.11885,1.00361,7.48178743269,-131.116,7.48178743269,-107.115472752,99.6403207122,0.2,-107.115472752,0.0112466,-107.115472752,1,2.53225,5.1315e-07,100,0.994832,15.8,0.01,0.697591,99.4945070084,-107.027,100
0.000377475,0.00950277,1.06181,1.00036,3.45712044459,-129.277,3.45712044459,-106.415476579,99.9637735043,0.2,-106.415476579,0.0106181,-106.415476579,1,1.84274,3.77477e-08,100,0.999996,14.58,0.01,0.950273,99.9626644291,-106.407,100
0.00119158,0.00906511,1.06259,1.00114,5.12650935486,-129.637,5.12650935486,-106.930478888,99.8858207303,0.2,-106.930478888,0.0106255,-106.930478888,1,2.25481,1.1915e-07,100,1.00003,15.49,0.01,0.90654,99.8821423533,-106.908,100
0.00276833,0.0068457,1.07349,1.00265,7.90340421526,-131.755,7.90340421526,-106.863590605,99.7355321435,0.2,-106.863590605,0.0106957,-106.863590605,1,2.44773,2.74818e-07,100,1.00366,15.0,0.01,0.687075,99.7286752108,-106.791,100
0.00056159,0.00955511,1.09563,1.00049,4.77717722301,-129.579,4.77717722301,-106.659477245,99.9509694291,0.2,-106.659477245,0.0109626,-106.659477245,1,2.16896,5.62235e-08,100,0.999427,15.36,0.01,0.954964,99.9443806655,-106.647,100
0.00430396,0.0074584,1.091,1.00297,4.61909509867,-129.833,4.61909509867,-106.966337632,99.704106601,0.2,-106.966337632,0.0109838,-106.966337632,1,2.02781,4.36241e-07,100,0.993278,15.19,0.01,0.740826,99.569922061,-106.899,100
0.0021841,0.00890647,1.18759,1.00257,6.34430767914,-130.079,6.34430767914,-107.124756949,99.7441417643,0.2,-107.124756949,0.0119059,-107.124756949,1,2.45845,2.19517e-07,100,0.997476,14.78,0.01,0.888399,99.7831416523,-107.067,100
0.000485905,0.00947483,1.07116,1.00061,3.89473689636,-129.279,3.89473689636,-106.830569484,99.9386567898,0.2,-106.830569484,0.0106738,-106.830569484,1,1.951,4.82481e-08,100,1.00354,15.14,0.01,0.950838,99.9522507739,-106.817,100
0.00115167,0.00922658,1.1115,1.00077,4.15660836091,-129.641,4.15660836091,-106.752300428,99.9229429343,0.2,-106.752300428,0.0111409,-106.752300428,1,2.00831,1.15704e-07,100,0.997675,15.04,0.01,0.920513,99.8855474776,-106.734,100
0.00111068,0.00898547,1.03886,1.00084,4.02329794526,-129.04,4.02329794526,-106.571407326,99.9158495096,0.2,-106.571407326,0.0103957,-106.571407326,1,1.98512,1.11219e-07,100,0.999321,15.16,0.01,0.897937,99.8900116183,-106.553,100
0.00328408,0.00733172,1.08049,1.00322,16.0946089166,-134.855,16.0946089166,-106.887391828,99.6793926129,0.2,-106.887391828,0.0107355,-106.887391828,1,3.28117,3.24199e-07,100,1.00647,15.9,0.01,0.737916,99.6800828745,-106.791,100
0.000799608,0.00896298,1.08334,1.00089,5.83320035122,-130.009,5.83320035122,-106.726275114,99.9108632921,0.2,-106.726275114,0.010848,-106.726275114,1,2.36608,8.01755e-08,100,0.99866,15.07,0.01,0.895097,99.920698173,-106.705,100
0.00112753,0.00867345,1.11012,1.0012,4.65767658784,-129.455,4.65767658784,-106.706088069,99.8799217926,0.2,-106.706088069,0.0110281,-106.706088069,1,2.1205,1.11273e-07,100,1.00663,14.68,0.01,0.873096,99.8899546262,-106.677,100
0.000345415,0.00920837,1.02491,1.00036,3.32371409542,-129.371,3.32371409542,-106.576749916,99.9639879261,0.2,-106.576749916,0.0102492,-106.576749916,1,1.79899,3.45422e-08,100,0.99999,15.0,0.01,0.920828,99.9658096827,-106.568,100
0.00186975,0.0079098,1.06103,1.00153,5.74917756231,-129.842,5.74917756231,-107.080332146,99.8469790503,0.2,-107.080332146,0.0106721,-107.080332146,1,2.36277,1.89161e-07,100,0.994204,15.13,0.01,0.786396,99.8130737075,-107.046,100
0.00121768,0.009131,1.07833,1.00115,3.74129340707,-129.103,3.74129340707,-106.597048685,99.885083325,0.2,-106.597048685,0.0108285,-106.597048685,1,1.90868,1.22791e-07,100,0.995825,15.28,0.01,0.909288,99.8786049369,-106.571,100
0.0017719,0.0085384,1.13809,1.00104,5.24421799984,-129.474,5.24421799984,-106.867327445,99.8960027942,0.2,-106.867327445,0.0113757,-106.867327445,1,2.24524,1.7703e-07,100,1.00045,14.85,0.01,0.854226,99.8250275444,-106.844,100
0.00187424,0.00906917,1.24128,1.00101,4.49262794815,-129.689,4.49262794815,-107.14059222,99.8992862387,0.2,-107.14059222,0.0123705,-107.14059222,1,2.10105,1.86147e-07,100,1.00342,14.86,0.01,0.910022,99.8160399355,-107.119,100
0.000521895,0.00910848,1.03712,1.00048,3.96009005092,-129.053,3.96009005092,-106.590258736,99.9524342873,0.2,-106.590258736,0.0103913,-106.590258736,1,1.96007,5.23918e-08,100,0.998068,14.86,0.01,0.909088,99.9481697752,-106.58,100
0.00032075,0.00934755,1.02399,1.00035,3.96625042928,-129.442,3.96625042928,-106.596966274,99.9650243108,0.2,-106.596966274,0.0102282,-106.596966274,1,1.97628,3.20015e-08,100,1.00115,14.96,0.01,0.935829,99.9683094738,-106.589,100
0.000525868,0.009314,1.09188,1.00044,3.66952937389,-129.198,3.66952937389,-106.737152479,99.955733353,0.2,-106.737152479,0.0108971,-106.737152479,1,1.90251,5.23783e-08,100,1.00199,14.71,0.01,0.933253,99.9481937379,-106.728,100
0.00115514,0.00899401,1.05203,1.00085,3.97179226122,-129.782,3.97179226122,-106.72333077,99.9149807533,0.2,-106.72333077,0.0105781,-106.72333077,1,1.96555,1.16786e-07,100,0.994539,14.58,0.01,0.89449,99.8845207172,-106.704,100
0.000812878,0.00924302,1.04837,1.00093,4.49350989874,-129.51,4.49350989874,-106.871871165,99.9069008536,0.2,-106.871871165,0.0105076,-106.871871165,1,2.07961,8.16591e-08,100,0.997724,14.94,0.01,0.922199,99.9192223213,-106.851,100
