Bound,Epsilon,WReturnMean,OptimizationReturnMin,EpLenMean,EmpiricalD2Arithmetic,InitialReturnMax,EpisodesSoFar,EmpiricalD2Harmonic,MeanIW,StdWReturnMean,MeanEntropy,Penalization,Inner Iteration,MeanD2-0,TimeElapsed,OptimizationReturnMax,Weights,MinIW,TimestepsSoFar,VarianceInitializer,InitialReturnMean,StdIW,MinTargetPdf,ESSRenyiHarmonic,MinBehavPdf,DivergenceHarmonic,OptimizationReturnMean,InitialBound,ReturnStepMaxmin,Iteration,EpRewMean,InitialReturnStd,LearnableVariance,EpThisIter,InitialReturnMin,ReturnMeanIW,ESSRenyiArithmetic,MaxIW,ReturnStepMax
-36183992000000.0,1.0,2011217.4,,140.0,1.0,1869.6931,43340,1.0,797.10236,,0.41894197,True,1,1.0,53793.95683979988,919.9295,[ -2.572   2.109 -11.676  -1.965],0.68527865,18507786,-1.0,1389.7277,1511.4504,-91.63156,11.0,-91.63156,3535282300000000.0,439.96408,-2619754.5,9.999999,3940,1389.7277323689195,282.62036,,11,949.7636,1727197400.0,11.0,5250.418,9.999999
-1024991800000.0,1.0,1583637.0,,123.54545454545455,1.0,1689.7035,43351,1.0,2087.6877,,0.41894197,True,1,1.0,53797.918197155,870.0002,[ -2.616   2.011 -11.675  -2.029],4.2760987,18509145,-1.0,1225.1835,6327.427,-79.830574,11.0,-79.830574,4213373700000.0,405.4802,-2080648.8,10.0,3941,1225.1835314192313,287.33627,,11,819.7033,4806628000.0,11.0,22092.102,10.0
-113210984000000.0,1.0,2003008.0,,138.0,1.0,1969.769,43362,1.0,562.97894,,0.41894197,True,1,1.0,53801.94446468353,980.06665,[ -2.578   2.113 -11.69   -1.969],0.0867811,18510663,-1.0,1369.7294,1004.1919,-99.16322,11.0,-99.16322,2.809424e+16,380.02707,-2678431.5,9.999999,3942,1369.7294826491898,356.159,,11,989.7024,1641580500.0,11.0,3472.9893,9.999999
-91021690000.0,1.0,1610571.9,,124.63636363636364,1.0,1949.6824,43373,1.0,565.76306,,0.41894197,True,1,1.0,53806.138929605484,1029.9528,[ -2.644   2.021 -11.685  -2.02 ],0.11445431,18512034,-1.0,1236.0925,1352.9266,-94.61535,11.0,-94.61535,18632456000.0,316.3629,-2272290.8,9.999998,3943,1236.0925359809353,287.48404,,11,919.7296,697135800.0,11.0,4707.773,9.999998
-61068974000000.0,1.0,1162921.9,,107.9090909090909,1.0,1249.7137,43384,1.0,41237.223,,0.41894197,True,1,1.0,53810.306624889374,529.9435,[ -2.734   1.987 -11.675  -1.94 ],0.059332825,18513221,-1.0,1068.8345,129290.33,-61.178368,11.0,-61.178368,5.037215e+16,349.06436,-1434795.2,9.999999,3944,1068.8346039854148,143.22858,,11,719.77026,50771948000.0,11.0,450083.8,9.999999
-1.5359681e+22,1.0,1382149.4,,115.72727272727273,1.0,1619.7446,43395,1.0,15147484.0,,0.41894197,True,1,1.0,53814.5257627964,790.0254,[ -2.821   1.898 -11.669  -1.953],96.83177,18514494,-1.0,1146.983,45676108.0,-64.407135,11.0,-64.407135,1.1310768e+33,317.26385,-1838857.5,9.999999,3945,1146.9830871226256,258.02927,,11,829.71924,17430138000000.0,11.0,159501780.0,9.999999
-2396734000000.0,1.0,951572.9,,97.0,1.0,1179.7747,43406,1.0,1822.4038,,0.41894197,True,1,1.0,53817.80731010437,549.96265,[ -3.058   1.9   -11.646  -2.028],0.029233048,18515561,-1.0,959.7686,5492.0796,-54.220787,11.0,-54.220787,97682940000000.0,329.95667,-1193867.2,9.999998,3946,959.7686747673923,174.40443,,11,629.812,2037286800.0,11.0,19180.19,9.999998
-29150539000000.0,1.0,1033806.0,,99.72727272727273,1.0,1489.7351,43417,1.0,1346.3411,,0.41894197,True,1,1.0,53821.66823673248,810.0592,[ -2.977   1.992 -11.655  -2.003],0.005728552,18516658,-1.0,987.00354,2507.321,-55.471786,11.0,-55.471786,5692832600000000.0,307.32773,-1420140.0,9.999999,3947,987.0035963323852,244.19211,,11,679.6759,1425051300.0,11.0,7071.303,9.999999
-138558890000000.0,1.0,1378138.4,,117.0,1.0,1549.7462,43428,1.0,74034.3,,0.41894197,True,1,1.0,53825.97867965698,590.0337,[ -2.89    2.08  -11.659  -1.992],0.0030467547,18517945,-1.0,1159.736,228616.2,-63.341812,11.0,-63.341812,1.0969333e+17,200.02344,-1796225.8,9.999999,3948,1159.7359782381297,182.07368,,11,959.7125,89343295000.0,11.0,796852.4,9.999999
-982744300000000.0,1.0,1681481.6,,121.9090909090909,1.0,2309.6555,43439,1.0,29550.201,,0.41894197,True,1,1.0,53829.835325717926,1430.0083,[ -2.805   2.17  -11.666  -1.971],0.021789227,18519286,-1.0,1208.8175,84516.07,-94.796005,11.0,-94.796005,1.1199107e+18,329.1702,-2610104.5,9.999998,3949,1208.817442686694,469.29932,,11,879.6473,25780525000.0,11.0,295580.03,9.999998
-115425275000000.0,1.0,1156457.9,,106.9090909090909,1.0,1409.7439,43450,1.0,573.27484,,0.41894197,True,1,1.0,53833.2908308506,569.92847,[ -2.889   2.079 -11.659  -1.988],1.2891002,18520462,-1.0,1058.8237,837.86383,-72.260216,11.0,-72.260216,1.11314145e+17,219.00816,-1502418.0,10.0,3950,1058.8235778931155,188.01715,,11,839.8154,605104800.0,11.0,2602.181,10.0
-5.8172834e+19,1.0,1698881.5,,128.0,1.0,1999.6602,43461,1.0,331310.22,,0.41894197,True,1,1.0,53837.078057050705,1009.9947,[ -2.81    2.173 -11.667  -1.965],4.8916616,18521870,-1.0,1269.703,921837.75,-105.73859,11.0,-105.73859,6.9844084e+27,280.0375,-2394959.5,9.999999,3951,1269.7029719743734,294.50955,,11,989.66547,380594360000.0,11.0,3232436.0,9.999999
-523089570000000.0,1.0,1369001.2,,115.36363636363636,1.0,1839.7125,43472,1.0,14509.077,,0.41894197,True,1,1.0,53840.02298641205,939.95874,[ -2.782   2.101 -11.603  -2.195],2.5585234,18523139,-1.0,1143.3684,31569.6,-80.910614,11.0,-80.910614,7.881961e+17,243.61465,-1958177.2,9.999998,3952,1143.3684811241212,248.41461,,11,899.7538,19237239000.0,11.0,109804.08,9.999998
-690318750000000.0,1.0,2038185.0,,139.45454545454547,1.0,1969.7108,43483,1.0,1845.6036,,0.41894197,True,1,1.0,53844.348093509674,1049.9583,[ -2.688   2.183 -11.606  -2.197],22.043327,18524673,-1.0,1384.2843,4755.85,-93.943184,11.0,-93.943184,1.0447122e+18,464.53165,-2713569.2,10.0,3953,1384.2842138772787,349.20224,,11,919.75256,5343289300.0,11.0,16865.357,10.0
-1.6429861e+17,1.0,1184927.8,,103.72727272727273,1.0,1589.7233,43494,1.0,406.32928,,0.41894197,True,1,1.0,53847.135159254074,1589.7233,[ -2.595   2.265 -11.604  -2.179],1.0250796,18525814,-1.0,1027.0487,513.50903,-63.287807,11.0,-63.287807,1.3947477e+23,1027.0487,-1624862.5,9.999999,3954,1027.0487268699576,360.692,,11,,499005950.0,11.0,1545.1915,9.999999
-2159796300000.0,1.0,1926149.2,,132.63636363636363,1.0,2449.4458,43505,1.0,58.104248,,0.41894197,True,1,1.0,53849.87665390968,1609.6726,[ -2.638   2.384 -11.61   -1.963],0.32697165,18527273,-1.0,1316.0547,99.20366,-107.34126,11.0,-107.34126,4275971600000.0,476.28156,-2970582.2,9.999998,3955,1316.0547418257613,440.62347,,11,839.7732,83032160.0,11.0,307.31546,9.999998
-1.0505239e+16,1.0,601248.0,,63.81818181818182,1.0,1299.3114,43516,1.0,106.49592,,0.41894197,True,1,1.0,53851.62498664856,1239.359,[ -2.702   2.407 -11.623  -1.86 ],0.27262455,18527975,-1.0,627.9723,195.63408,-60.18438,11.0,-60.18438,1.2778293e+21,568.01996,-895128.25,10.0,3956,627.9723393795331,454.86124,,11,59.95237,56689776.0,11.0,676.39484,10.0
-1409247800000000.0,1.0,1297230.1,,112.72727272727273,1.0,1529.7358,43527,1.0,51968.13,,0.41894197,True,1,1.0,53854.18247652054,709.90173,[ -2.65    2.363 -11.625  -1.964],0.32476145,18529215,-1.0,1117.0096,160616.36,-58.653824,11.0,-58.653824,1.1966793e+19,297.17545,-1704590.1,9.999999,3957,1117.0095761558425,222.53001,,11,819.8341,73285165000.0,11.0,559847.8,9.999999
-32191128000.0,1.0,1523579.8,,114.0909090909091,1.0,2129.6064,43538,1.0,9.157729,,0.41894197,True,1,1.0,53856.38992214203,1809.7944,[ -2.568   2.452 -11.635  -1.935],0.3964667,18530470,-1.0,1130.6348,10.57178,-95.20838,11.0,-95.20838,1661577200.0,810.8227,-2313063.0,9.999998,3958,1130.6347134091357,495.22192,,11,319.81207,9944612.0,11.0,36.796402,9.999998
-2.7749466e+16,1.0,1835667.1,,129.8181818181818,1.0,2129.5576,43549,1.0,786.13043,,0.41894197,True,1,1.0,53859.48077464104,1849.8464,[ -2.477   2.458 -11.632  -2.02 ],0.014012692,18531898,-1.0,1287.859,1623.2155,-97.445206,11.0,-97.445206,1.235565e+21,1008.1479,-2625115.0,9.999998,3959,1287.859011966162,420.8161,,11,279.71112,1312838400.0,11.0,4797.7695,9.999998
-5074343400000.0,1.0,955042.0,,90.54545454545455,1.0,1449.5809,43560,1.0,112.06118,,0.41894197,True,1,1.0,53861.847504377365,1159.7562,[ -2.471   2.533 -11.63   -1.92 ],0.398538,18532894,-1.0,895.1918,205.18906,-65.582214,11.0,-65.582214,192431650000000.0,605.367,-1320829.2,9.999996,3960,895.1917750179872,392.01233,,11,289.82474,159253840.0,11.0,688.11145,9.999996
-4.8472636e+24,1.0,2149391.5,,139.72727272727272,1.0,2479.6914,43571,1.0,8592326.0,,0.41894197,True,1,1.0,53865.929935216904,2169.9402,[ -2.416   2.49  -11.623  -2.024],0.21635099,18534431,-1.0,1386.9989,21308494.0,-100.30287,11.0,-100.30287,2.0507684e+37,1077.2478,-3219780.0,10.0,3961,1386.9989724508362,475.00027,,11,309.75116,17148917000000.0,11.0,73757624.0,10.0
-315459640000000.0,1.0,2208635.5,,143.45454545454547,1.0,2579.7148,43582,1.0,4447.998,,0.41894197,True,1,1.0,53870.08845806122,1559.95,[ -2.283   2.453 -11.637  -2.232],0.14993285,18536009,-1.0,1424.3433,11623.015,-105.52881,11.0,-105.52881,7.414779e+16,404.5785,-3367117.5,10.0,3962,1424.3432929722455,424.1244,,11,1019.76483,6029403600.0,11.0,40488.77,10.0
-5.070461e+21,1.0,2324813.5,,151.1818181818182,1.0,2019.7119,43593,1.0,2833.8416,,0.41894197,True,1,1.0,53874.200357198715,919.9043,[ -2.174   2.502 -11.646  -2.267],1.52907,18537672,-1.0,1501.6028,5252.0996,-95.41554,11.0,-95.41554,5.0986016e+31,401.7953,-3034922.8,10.0,3963,1501.6029055307642,264.57916,,11,1099.8076,8767968000.0,11.0,16521.748,10.0
-426013950000000.0,1.0,2179458.0,,132.0,1.0,2389.5833,43604,1.0,418.96805,,0.41894197,True,1,1.0,53877.788326740265,2279.6697,[ -2.251   2.596 -11.626  -2.049],0.74254185,18539124,-1.0,1309.7378,843.1901,-115.86258,11.0,-115.86258,1.8368398e+17,1199.8242,-3173466.5,9.999999,3964,1309.737760452656,681.2084,,11,109.91354,776208400.0,11.0,2859.5068,9.999999
-38397743000.0,1.0,2260533.5,,148.36363636363637,1.0,2279.6577,43615,1.0,219.70033,,0.41894197,True,1,1.0,53882.23972272873,1249.9595,[ -2.227   2.538 -11.631  -2.157],1.4209721,18540756,-1.0,1473.3936,633.5381,-99.46565,11.0,-99.46565,1777521500.0,443.6954,-3165194.5,10.0,3965,1473.3936211177001,299.407,,11,1029.6982,256946600.0,11.0,2221.7085,10.0
-203780750000.0,1.0,2107317.0,,144.54545454545453,1.0,1979.752,43626,1.0,125.06538,,0.41894197,True,1,1.0,53887.485875844955,819.9402,[ -2.153   2.528 -11.632  -2.257],0.63521206,18542346,-1.0,1435.2479,176.48006,-80.203674,11.0,-80.203674,89001000000.0,275.436,-2789604.8,10.0,3966,1435.247792308216,217.6708,,11,1159.8118,235006560.0,11.0,587.0571,10.0
-49441518000.0,1.0,2233782.2,,148.8181818181818,1.0,1819.7686,43637,1.0,110.12219,,0.41894197,True,1,1.0,53892.01094079018,690.063,[ -2.25    2.517 -11.617  -2.18 ],0.86488664,18543983,-1.0,1477.9292,154.55954,-79.56527,11.0,-79.56527,7285974500.0,348.2237,-2810253.8,10.0,3967,1477.9292902930918,222.50238,,11,1129.7056,235392020.0,11.0,523.1602,10.0
-2090204800000000.0,1.0,2266324.2,,144.1818181818182,1.0,1879.7578,43648,1.0,240.46231,,0.41894197,True,1,1.0,53896.00528550148,1759.8671,[ -2.338   2.52  -11.597  -2.094],3.8889496,18545569,-1.0,1431.5262,511.9074,-79.71825,11.0,-79.71825,1.1547384e+19,1311.6355,-2881429.8,9.999999,3968,1431.5262661862112,465.89343,,11,119.89078,812495900.0,11.0,1682.1979,9.999999
-5.79247e+17,1.0,998788.5,,88.9090909090909,1.0,1929.6344,43659,1.0,4075.1448,,0.41894197,True,1,1.0,53898.78707361221,1879.6748,[ -2.358   2.589 -11.597  -1.992],2.3934276,18546547,-1.0,878.8059,11059.772,-89.20197,11.0,-89.20197,7.986222e+23,828.84625,-1646966.2,9.999995,3969,878.8058716522614,475.90823,,11,49.95954,6175241700.0,11.0,38880.67,9.999995
-733311800000.0,1.0,2407820.0,,137.1818181818182,1.0,2869.4412,43670,1.0,159.35484,,0.41894197,True,1,1.0,53902.734563589096,2809.4932,[ -2.349   2.516 -11.6    -2.093],0.09736166,18548056,-1.0,1361.5487,287.4486,-131.24658,11.0,-131.24658,261501630000.0,1301.6007,-3841130.5,9.999999,3970,1361.5486986126891,744.31506,,11,59.947998,360889120.0,11.0,971.26666,9.999999
-389029920000000.0,1.0,1454745.0,,109.0,1.0,1709.5994,43681,1.0,5349.5386,,0.41894197,True,1,1.0,53906.322234392166,1619.6434,[ -2.435   2.519 -11.58   -2.004],1.0987209,18549255,-1.0,1079.7294,15411.824,-61.38665,11.0,-61.38665,5.8465115e+17,989.77325,-1963529.2,9.999999,3971,1079.7292649366593,537.52167,,11,89.95595,2550850300.0,11.0,54067.023,9.999999
-97541476000000.0,1.0,1770935.0,,131.45454545454547,1.0,1809.6653,43692,1.0,10825.129,,0.41894197,True,1,1.0,53910.08185791969,879.9214,[ -2.456   2.415 -11.556  -2.065],0.22091287,18550701,-1.0,1304.2983,33707.562,-82.260086,11.0,-82.260086,2.9263674e+16,374.55438,-2341023.5,10.0,3972,1304.2982937227623,264.085,,11,929.7439,19168410000.0,11.0,117415.85,10.0
-5831260600000.0,1.0,2018804.0,,140.0909090909091,1.0,2079.7131,43703,1.0,806.7859,,0.41894197,True,1,1.0,53915.14362668991,949.9275,[ -2.35    2.47  -11.556  -2.1  ],1.3780417,18552242,-1.0,1390.6527,1480.333,-79.72479,11.0,-79.72479,59960545000000.0,260.86707,-2771730.0,9.999998,3973,1390.652701748725,291.3573,,11,1129.7856,1071777400.0,11.0,4011.0112,9.999998
-1266496300000000.0,1.0,1079987.8,,91.81818181818181,1.0,1669.7108,43714,1.0,1658.5383,,0.41894197,True,1,1.0,53918.284501791,1609.7625,[ -2.335   2.562 -11.548  -2.018],1.6620375,18553252,-1.0,907.9346,3487.8892,-73.41462,11.0,-73.41462,6.81012e+18,847.98627,-1565305.8,9.999995,3974,907.9345754323855,505.61102,,11,59.948364,2912490000.0,11.0,11816.934,9.999995
-7479860700000.0,1.0,1798136.0,,127.27272727272727,1.0,2019.7808,43725,1.0,307.4282,,0.41894197,True,1,1.0,53922.490419864655,1949.8517,[ -2.377   2.458 -11.522  -2.067],0.48946273,18554652,-1.0,1262.4888,531.76025,-81.75986,11.0,-81.75986,110923350000000.0,1192.5598,-2508293.0,10.0,3975,1262.4887903400531,451.9491,,11,69.929085,525805860.0,11.0,1630.2181,10.0
-2899617500000000.0,1.0,916905.4,,69.18181818181819,1.0,2009.596,43736,1.0,612.2438,,0.41894197,True,1,1.0,53924.60934829712,2009.596,[ -2.362   2.54  -11.523  -1.974],0.061881643,18555413,-1.0,681.62933,1239.3503,-80.00727,11.0,-80.00727,1.7012184e+19,681.62933,-1619914.8,9.999996,3976,681.62934072174,672.52264,,11,,990233700.0,11.0,4253.086,9.999996
-2.6801264e+16,1.0,1942977.4,,139.54545454545453,1.0,1599.7288,43747,1.0,8960.315,,0.41894197,True,1,1.0,53928.45283961296,449.99866,[ -2.352   2.478 -11.523  -2.081],4.499951,18556948,-1.0,1385.1722,18793.453,-82.25772,11.0,-82.25772,3.619415e+21,235.44212,-2388467.5,10.0,3977,1385.1722177976537,155.80476,,11,1149.7301,20867041000.0,11.0,65117.84,10.0
-236961820000.0,1.0,1439133.6,,120.36363636363636,1.0,1439.7358,43758,1.0,1059.1321,,0.41894197,True,1,1.0,53932.21097493172,400.03955,[ -2.43    2.39  -11.515  -2.124],0.92400956,18558272,-1.0,1193.3923,2667.963,-74.78884,11.0,-74.78884,426220200000.0,153.69604,-1799970.2,9.999998,3978,1193.3923299666053,122.26339,,11,1039.6963,1388735100.0,11.0,9389.277,9.999998
-55124510000000.0,1.0,1903562.5,,137.63636363636363,1.0,1669.7158,43769,1.0,1097.0739,,0.41894197,True,1,1.0,53936.425095796585,629.93286,[ -2.529   2.367 -11.498  -2.054],9.281115,18559786,-1.0,1366.1074,2193.163,-85.206924,11.0,-85.206924,1.2900288e+16,326.32452,-2388885.8,10.0,3979,1366.1075196039842,193.16483,,11,1039.783,2139885400.0,11.0,7698.4062,10.0
-5960947000000.0,1.0,1637201.9,,128.0,1.0,1519.7368,43780,1.0,5078.5176,,0.41894197,True,1,1.0,53940.57853627205,549.96606,[ -2.593   2.282 -11.494  -2.12 ],0.6667487,18561194,-1.0,1269.7543,10923.762,-70.623,11.0,-70.623,219442110000000.0,299.9835,-2039254.0,10.0,3980,1269.7542216053168,157.87965,,11,969.77075,5151728600.0,11.0,34525.824,10.0
-262024800000000.0,1.0,1574963.9,,125.9090909090909,1.0,1489.7012,43791,1.0,18454.703,,0.41894197,True,1,1.0,53944.29891562462,529.93555,[ -2.696   2.234 -11.486  -2.069],0.27918974,18562579,-1.0,1248.8312,58096.97,-75.346115,11.0,-75.346115,4.5994578e+17,289.06552,-1961280.8,10.0,3981,1248.8311844150953,124.034256,,11,959.7656,28811745000.0,11.0,202173.36,10.0
-1.977273e+17,1.0,1219974.0,,110.81818181818181,1.0,1369.74,43802,1.0,48699.246,,0.41894197,True,1,1.0,53947.4775223732,480.0417,[ -2.797   2.161 -11.481  -2.057],0.61555123,18563798,-1.0,1097.904,108834.73,-56.403687,11.0,-56.403687,3.6651735e+23,208.20575,-1546577.8,9.999999,3982,1097.9040469313613,120.750175,,11,889.6983,47206547000.0,11.0,385341.47,9.999999
-32330798000000.0,1.0,1411132.5,,116.54545454545455,1.0,1869.6113,43813,1.0,18132.375,,0.41894197,True,1,1.0,53951.11207699776,999.93884,[ -2.833   2.284 -11.476  -1.841],0.088561594,18565080,-1.0,1155.1333,56660.91,-81.4113,11.0,-81.4113,2820670400000000.0,285.46082,-2019615.0,9.999998,3983,1155.1332700264759,277.1272,,11,869.6725,14478056000.0,11.0,197307.78,9.999998
-202055850000000.0,1.0,1251485.5,,112.0,1.0,1339.705,43824,1.0,1897.9758,,0.41894197,True,1,1.0,53954.14817857742,489.98157,[ -2.856   2.202 -11.478  -1.934],0.7696335,18566312,-1.0,1109.7153,3963.5156,-57.285202,11.0,-57.285202,4.1822467e+17,259.99197,-1563923.5,9.999999,3984,1109.7153670966552,141.48253,,11,849.7234,2438275800.0,11.0,13939.376,9.999999
-14054113000000.0,1.0,1185057.2,,108.9090909090909,1.0,1359.6599,43835,1.0,1618.7665,,0.41894197,True,1,1.0,53956.95848989487,499.93286,[ -2.951   2.123 -11.47   -1.928],1.1195624,18567510,-1.0,1078.7845,4831.216,-65.71006,11.0,-65.71006,1906733700000000.0,219.05743,-1506871.9,9.999997,3985,1078.7844811672096,145.88083,,11,859.72705,1773516900.0,11.0,16891.113,9.999997
-146305500000000.0,1.0,1159075.9,,107.54545454545455,1.0,1299.6299,43846,1.0,48.67729,,0.41894197,True,1,1.0,53959.977329969406,419.78638,[ -2.913   2.215 -11.469  -1.853],0.19372134,18568693,-1.0,1065.1556,75.21762,-53.89939,11.0,-53.89939,2.4760306e+17,185.31209,-1453100.8,9.999998,3986,1065.155579548842,156.58678,,11,879.8435,65230364.0,11.0,274.82294,9.999998
-555462000000000.0,1.0,979324.7,,90.9090909090909,1.0,1409.7002,43857,1.0,594.14105,,0.41894197,True,1,1.0,53962.31804442406,1279.8181,[ -2.881   2.305 -11.474  -1.772],0.0989379,18569693,-1.0,898.81635,953.4467,-60.974102,11.0,-60.974102,2.5781918e+18,768.93414,-1325262.4,9.999994,3987,898.8163117206485,414.06998,,11,129.88214,309457250.0,11.0,3068.049,9.999994
-228248190000000.0,1.0,1617504.8,,121.0,1.0,2139.6147,43868,1.0,702.32654,,0.41894197,True,1,1.0,53965.58018064499,1749.8081,[ -2.893   2.224 -11.471  -1.866],0.18713906,18571024,-1.0,1199.7244,1854.1248,-90.94086,11.0,-90.94086,8.203201e+16,809.9176,-2414427.5,10.0,3988,1199.7242642242772,422.0975,,11,389.80667,778481500.0,11.0,6553.572,10.0
-542105100000000.0,1.0,1394284.2,,116.18181818181819,1.0,1619.626,43879,1.0,8313.964,,0.41894197,True,1,1.0,53968.30936074257,909.90283,[ -2.957   2.13  -11.472  -1.92 ],1.3826438,18572302,-1.0,1151.5308,23935.49,-70.00455,11.0,-70.00455,1.409319e+18,441.8077,-1850924.8,9.999998,3989,1151.530837113508,261.26816,,11,709.72314,7918659000.0,11.0,83754.06,9.999998
-7466201500000000.0,1.0,1469348.6,,115.72727272727273,1.0,1869.4907,43890,1.0,5245.184,,0.41894197,True,1,1.0,53970.88063812256,1759.565,[ -2.891   2.228 -11.481  -1.878],0.164845,18573575,-1.0,1146.995,10151.024,-70.88966,11.0,-70.88966,1.5059805e+20,1037.0692,-2077752.5,9.999999,3990,1146.9948833173696,392.1113,,11,109.92572,6669786000.0,11.0,32947.285,9.999999
-11958305000.0,1.0,915886.7,,83.0,1.0,1349.7092,43901,1.0,196.91388,,0.41894197,True,1,1.0,53972.92983984947,1289.765,[ -2.838   2.336 -11.488  -1.847],0.04314962,18574488,-1.0,819.76154,523.2485,-63.17562,11.0,-63.17562,1361509200.0,759.8173,-1233007.5,9.999999,3991,819.7615545279529,493.83975,,11,59.944237,257014290.0,11.0,1834.8344,9.999999
-385723060000000.0,1.0,1050006.6,,91.81818181818181,1.0,1569.6941,43912,1.0,25672.994,,0.41894197,True,1,1.0,53975.21425127983,1499.7659,[ -2.742   2.355 -11.514  -1.921],1.8859575,18575498,-1.0,907.92346,78217.67,-60.982285,11.0,-60.982285,8.085971e+17,837.9952,-1478925.5,10.0,3992,907.9234492021892,475.05957,,11,69.92821,32339239000.0,11.0,272945.88,10.0
-356341300000000.0,1.0,1623281.8,,125.63636363636364,1.0,1849.7004,43923,1.0,1823.4847,,0.41894197,True,1,1.0,53978.99100399017,909.9746,[ -2.8     2.26  -11.482  -1.969],4.2500787,18576880,-1.0,1246.0837,4296.451,-65.38636,11.0,-65.38636,3.579585e+17,306.3579,-2218873.0,10.0,3993,1246.0837184532531,265.626,,11,939.7258,3269888300.0,11.0,15172.085,10.0
-118559490000000.0,1.0,1098284.5,,105.36363636363636,1.0,1169.7832,43934,1.0,893.5564,,0.41894197,True,1,1.0,53982.24457907677,290.11584,[ -2.876   2.169 -11.475  -2.006],0.0670884,18578039,-1.0,1043.3706,1790.8092,-50.184032,11.0,-50.184032,2.4771856e+17,163.70317,-1336492.5,10.0,3994,1043.3705354045198,98.29752,,11,879.66736,898628000.0,11.0,5988.119,10.0
-343403070000.0,1.0,1605641.8,,122.54545454545455,1.0,2059.6597,43945,1.0,378.21405,,0.41894197,True,1,1.0,53985.98584866524,1249.91,[ -2.962   2.079 -11.469  -2.021],0.010151579,18579387,-1.0,1215.1821,620.72675,-89.86459,11.0,-89.86459,215622550000.0,405.4326,-2344118.5,9.999999,3995,1215.1822375146728,359.1293,,11,809.74963,492329020.0,11.0,2040.1547,9.999999
-297354040000.0,1.0,1417022.1,,118.54545454545455,1.0,1439.807,43956,1.0,149.43668,,0.41894197,True,1,1.0,53989.58568549156,520.0412,[ -2.932   2.167 -11.471  -1.938],0.73597115,18580691,-1.0,1175.1807,225.20766,-67.01912,11.0,-67.01912,678008260000.0,255.4148,-1777894.8,10.0,3996,1175.1806246197352,189.66455,,11,919.7658,208555330.0,11.0,713.96857,10.0
-100392740000000.0,1.0,1171302.2,,106.45454545454545,1.0,1599.6704,43967,1.0,19710.045,,0.41894197,True,1,1.0,53992.61786031723,1049.8728,[ -2.897   2.255 -11.472  -1.856],0.22251646,18581862,-1.0,1054.2812,58519.938,-72.226944,11.0,-72.226944,5.076253e+16,504.48367,-1616759.5,9.999997,3997,1054.281200217239,244.52673,,11,549.79755,29261865000.0,11.0,204458.2,9.999997
-1552276900000.0,1.0,1206322.2,,110.0,1.0,1339.7246,43978,1.0,1773.2554,,0.41894197,True,1,1.0,53996.18324947357,440.02087,[ -2.961   2.163 -11.477  -1.91 ],0.21227649,18583072,-1.0,1089.7351,4784.721,-61.95168,11.0,-61.95168,24630977000000.0,190.03125,-1518769.2,9.999999,3998,1089.73497082816,137.1124,,11,899.70374,1622961300.0,11.0,16800.12,9.999999
-139064400000000.0,1.0,1273735.9,,112.54545454545455,1.0,1479.7036,43989,1.0,25075.12,,0.41894197,True,1,1.0,53999.772950172424,629.9237,[ -2.861   2.217 -11.486  -1.96 ],0.15370989,18584310,-1.0,1115.1974,56608.832,-61.227177,11.0,-61.227177,1.3306046e+17,265.4176,-1654884.6,9.999999,3999,1115.1975311635485,173.40819,,11,849.7799,31686578000.0,11.0,184863.45,9.999999
-3479561000000.0,1.0,1327207.4,,113.81818181818181,1.0,1599.6713,44000,1.0,950.67017,,0.41894197,True,1,1.0,54003.44444298744,779.9564,[ -2.76    2.288 -11.491  -1.978],0.19797215,18585562,-1.0,1127.8827,1736.7416,-78.193054,11.0,-78.193054,60974917000000.0,308.16776,-1772665.5,10.0,4000,1127.8825941304556,234.70865,,11,819.71484,1156070000.0,11.0,6065.689,10.0
-145894500000.0,1.0,1429899.8,,111.72727272727273,1.0,2019.706,44011,1.0,364.31094,,0.41894197,True,1,1.0,54006.94571065903,1809.8983,[ -2.718   2.347 -11.485  -1.876],0.4256031,18586791,-1.0,1106.9891,1063.925,-85.90633,11.0,-85.90633,42156310000.0,897.1816,-2140003.0,9.999999,4001,1106.9892352244779,452.18863,,11,209.80777,96807030.0,11.0,3727.111,9.999999
-1655326200000.0,1.0,1834973.9,,133.9090909090909,1.0,1889.6921,44022,1.0,9130.834,,0.41894197,True,1,1.0,54011.281148672104,1009.9245,[ -2.676   2.307 -11.482  -1.987],0.0048456504,18588264,-1.0,1328.823,24499.496,-70.569435,11.0,-70.569435,6929868000000.0,449.0553,-2456598.0,9.999999,4002,1328.8229334953362,263.06534,,11,879.76764,18933088000.0,11.0,85573.59,9.999999
-365116880000000.0,1.0,1412934.1,,118.36363636363636,1.0,1529.7253,44033,1.0,3659.7698,,0.41894197,True,1,1.0,54015.02037739754,640.0238,[ -2.715   2.218 -11.48   -2.066],0.9110176,18589566,-1.0,1173.3729,7909.8833,-70.255035,11.0,-70.255035,8.0335687e+17,283.67136,-1820288.0,9.999999,4003,1173.3728675029106,190.07925,,11,889.70154,6502284000.0,11.0,26669.11,9.999999
