ReturnStepMaxmin,InitialBound,Penalization,MeanD2-0,StdWReturnMean,EpRewMean,WReturnMean,MaxIW,Iteration,LearnableVariance,OptimizationReturnMin,Epsilon,Inner Iteration,ESSRenyiArithmetic,EmpiricalD2Harmonic,TimestepsSoFar,ESSRenyiHarmonic,MinTargetPdf,ReturnStepMax,TimeElapsed,MeanEntropy,MeanIW,EpLenMean,EpisodesSoFar,EmpiricalD2Arithmetic,Bound,Weights,OptimizationReturnMean,VarianceInitializer,OptimizationReturnMax,DivergenceHarmonic,InitialReturnMean,MinIW,MinBehavPdf,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,InitialReturnMin,InitialReturnStd
9.999993,-25321712.0,True,1.0,,4402.11258352645,20972794.0,407.99747,4661,,,1.0,1,11.0,1.0,23242555,11.0,-243.79224,9.999993,68544.04629731178,0.41894197,98.09193,440.6363636363636,51271,1.0,-3177708500000.0,[  1.899   1.637 -11.967  -5.944],2723.2432,-1.0,3319.437,533073820000.0,4402.113,0.038125336,-243.79224,11,4998.3066,144.5641,2424719400.0,1678.8698,1262.6152
9.999995,-27644482.0,True,1.0,,4774.944773148317,23295738.0,373.87433,4662,,,1.0,1,11.0,1.0,23247811,11.0,-223.28438,9.999995,68554.60748434067,0.41894197,66.44995,477.8181818181818,51282,1.0,-41876920000000.0,[  1.909   1.687 -11.962  -5.908],2226.297,-1.0,2449.5671,92719260000000.0,4774.945,0.3046386,-223.28438,11,4998.215,111.95859,1626926000.0,2548.6477,704.0171
10.0,-27056024.0,True,1.0,,4543.459091316962,22707324.0,86.057625,4663,,,1.0,1,11.0,1.0,23252812,11.0,-244.28345,10.0,68564.28361821175,0.41894197,18.06961,454.6363636363636,51293,1.0,-105901500000.0,[  1.803   1.67  -11.991  -5.966],4543.459,-1.0,4998.201,587993150.0,4543.459,0.5400361,-244.28345,11,4998.201,28.469574,449063580.0,,1436.768
9.999993,-29328628.0,True,1.0,,4997.937203927298,24979378.0,1793790.1,4664,,,1.0,1,11.0,1.0,23258312,11.0,-237.62543,9.999993,68575.79005455971,0.41894197,204254.81,500.0,51304,1.0,-2.6218235e+20,[  1.793   1.731 -11.996  -5.957],0.6621981,-1.0,1.2001953,3.633881e+27,4997.937,27.450323,-237.62543,11,4998.475,516337.44,5102522000000.0,4997.275,0.36637306
9.999998,-29279702.0,True,1.0,,4993.061685954765,24930868.0,2304.912,4665,,,1.0,1,11.0,1.0,23263808,11.0,-232.38773,9.999998,68587.06769895554,0.41894197,230.15292,499.6363636363636,51315,1.0,-455360680000.0,[  1.72    1.66  -12.022  -6.024],45.104137,-1.0,50.36963,10687874000.0,4993.062,0.051151607,-232.38773,11,4998.327,656.90485,5748479000.0,4947.9575,14.268572
9.999994,-24387974.0,True,1.0,,4352.217120865034,20040056.0,747991.2,4666,,,1.0,1,11.0,1.0,23268602,11.0,-215.3781,9.999994,68597.4959871769,0.41894197,100894.75,435.8181818181818,51326,1.0,-4.992493e+24,[  1.726   1.613 -12.02   -6.065],2593.0657,-1.0,3238.6406,1.3183667e+36,4352.2173,8.585985,-215.3781,11,4997.792,216966.83,2481772800000.0,1759.1515,1047.9795
9.99998,-27053944.0,True,1.0,,4543.267481269789,22705408.0,4956.189,4667,,,1.0,1,11.0,1.0,23273603,11.0,-241.7201,9.99998,68606.26553750038,0.41894197,481.58093,454.6363636363636,51337,1.0,-961866100000.0,[  1.786   1.673 -12.006  -5.973],4543.2676,-1.0,4998.14,47707124000.0,4543.2676,0.0072190617,-241.7201,11,4998.14,1416.4363,12023855000.0,,1436.7074
9.999979,-29328780.0,True,1.0,,4997.946481127556,24979468.0,2804599.2,4668,,,1.0,1,11.0,1.0,23279103,11.0,-233.53152,9.999979,68614.94022083282,0.41894197,318102.97,500.0,51348,1.0,-2.666129e+24,[  1.786   1.728 -12.006  -5.945],0.304288,-1.0,0.9165039,3.757483e+35,4997.947,3.8814204,-233.53152,11,4998.5586,790341.7,7945347700000.0,4997.642,0.2773612
9.999997,-12394695.0,True,1.0,,2556.79540414384,8186360.0,293.03668,4669,,,1.0,1,11.0,1.0,23281928,11.0,-205.5977,9.999997,68618.80030202866,0.41894197,56.37128,256.8181818181818,51359,1.0,-25433467000000.0,[  2.016   1.659 -11.935  -5.949],1987.1948,-1.0,4347.2705,36522220000000.0,2556.7952,0.16151607,-205.5977,11,4916.871,92.34498,367309980.0,569.6007,1284.1948
9.999994,-6599258.0,True,1.0,,1921.5752616152092,4694953.5,118934770.0,4670,,,1.0,1,11.0,1.0,23284054,11.0,-133.46414,9.999994,68622.18398976326,0.41894197,10812648.0,193.27272727272728,51370,1.0,-2.607692e+22,[  2.129   1.623 -11.904  -5.976],1911.5945,-1.0,3297.5278,1.875092e+32,1921.5753,0.35583946,-133.46414,11,3307.5088,34191216.0,118283785000000.0,9.98089,1001.25024
9.999986,-3535293.2,True,1.0,,1577.339259378071,2607390.0,443359.5,4671,,,1.0,1,11.0,1.0,23285801,11.0,-113.13995,9.999986,68625.55939030647,0.41894197,40459.91,158.8181818181818,51381,1.0,-3490551000000000.0,[  2.1     1.532 -11.911  -6.057],627.7436,-1.0,1359.1726,1.414904e+19,1577.3391,0.07416384,-113.13995,11,2308.7683,127408.44,215206950000.0,949.5957,345.5299
9.999981,-2935496.0,True,1.0,,1377.4376253721878,2093886.0,39163.5,4672,,,1.0,1,11.0,1.0,23287328,11.0,-97.212585,9.999981,68628.30006599426,0.41894197,4846.1846,138.8181818181818,51392,1.0,-2.006671e+19,[  2.107   1.424 -11.909  -6.12 ],468.0072,-1.0,1289.3743,5.6848593e+26,1377.4375,0.21097673,-97.212585,11,2198.8047,11095.647,9480044000.0,909.4304,443.34146
9.999966,-963820.1,True,1.0,,748.7157527980412,665321.5,7415.2715,4673,,,1.0,1,11.0,1.0,23288163,11.0,-54.142136,9.999966,68630.14372968674,0.41894197,715.03827,75.9090909090909,51403,1.0,-86651300000.0,[  2.311   1.3   -11.856  -6.17 ],748.71576,-1.0,1309.4918,83677040000.0,748.71576,0.042735342,-54.142136,11,1309.4918,2120.0042,303401950.0,,323.64523
9.999938,-1831566.1,True,1.0,,1001.2306353136107,1261794.1,5259.639,4674,,,1.0,1,11.0,1.0,23289276,11.0,-80.8136,9.999938,68632.36865139008,0.41894197,639.1526,101.18181818181819,51414,1.0,-19216120000000.0,[  2.12    1.451 -11.907  -6.196],1001.2305,-1.0,1809.1698,1137358700000000.0,1001.2305,0.48723465,-80.8136,11,1809.1698,1509.9911,674245250.0,,509.2459
9.999991,-2596014.0,True,1.0,,1301.9372148977377,1879718.9,1068.039,4675,,,1.0,1,11.0,1.0,23290720,11.0,-94.963936,9.999991,68635.29720950127,0.41894197,131.19548,131.27272727272728,51425,1.0,-74939680000000.0,[  2.103   1.571 -11.912  -6.166],712.3097,-1.0,1438.8806,1.0945273e+16,1301.9373,0.6182575,-94.963936,11,2028.5082,303.9235,340200400.0,589.62756,429.742
9.999964,-1396406.0,True,1.0,,802.2028783519145,820387.8,899.6122,4676,,,1.0,1,11.0,1.0,23291614,11.0,-89.78209,9.999964,68637.1011967659,0.41894197,132.73572,81.27272727272727,51436,1.0,-51869385000000.0,[  2.057   1.457 -11.923  -6.144],792.22107,-1.0,1809.087,8108429600000000.0,802.2029,0.98282087,-89.78209,11,1819.0688,274.5344,169214340.0,9.981859,420.54526
9.999985,-990883.0,True,1.0,,697.7744796237316,674000.0,10444.89,4677,,,1.0,1,11.0,1.0,23292393,11.0,-54.14372,9.999985,68639.00811314583,0.41894197,2183.0078,70.81818181818181,51447,1.0,-1.1693797e+20,[  2.065   1.333 -11.927  -6.157],697.7745,-1.0,1349.2123,1.3617706e+29,697.7745,0.9674714,-54.14372,11,1349.2123,3643.1687,2026369200.0,,432.56305
9.999999,-8253488.0,True,1.0,,2126.062744442243,5581897.0,31128.248,4678,,,1.0,1,11.0,1.0,23294744,11.0,-184.74594,9.999999,68644.01191854477,0.41894197,3182.5076,213.72727272727272,51458,1.0,-2.8411456e+20,[  1.904   1.517 -11.966  -6.13 ],1496.6431,-1.0,3288.1272,1.1309519e+28,2126.0627,0.81798404,-184.74594,11,3917.5469,8857.535,24415810000.0,629.4197,1030.4143
9.999913,-9560374.0,True,1.0,,2114.200910862364,5537550.0,850.0544,4679,,,1.0,1,11.0,1.0,23297082,11.0,-180.68561,9.999913,68648.79402256012,0.41894197,108.01072,212.54545454545453,51469,1.0,-1138331300000000.0,[  1.827   1.436 -11.985  -6.182],1114.9082,-1.0,3807.9583,8.006884e+16,2114.201,0.22764908,-180.68561,11,4807.251,240.46545,680778200.0,999.29266,1033.2977
9.999986,-10464192.0,True,1.0,,2185.9951379801937,6116709.5,15.128543,4680,,,1.0,1,11.0,1.0,23299498,11.0,-207.13475,9.999986,68654.32415294647,0.41894197,4.1465497,219.63636363636363,51480,1.0,-203375310000.0,[  1.714   1.393 -12.009  -6.206],1566.3757,-1.0,4377.846,2187874800.0,2185.995,0.3213062,-207.13475,11,4997.4653,4.3157125,20772760.0,619.6193,1156.7778
9.999994,-11260288.0,True,1.0,,2266.899187868658,6912533.0,31069.88,4681,,,1.0,1,11.0,1.0,23302003,11.0,-204.06146,9.999994,68659.66047668457,0.41894197,3100.0212,227.72727272727272,51491,1.0,-1.2960462e+21,[  1.712   1.455 -12.011  -6.195],1597.1896,-1.0,4327.94,8.885702e+28,2266.8992,1.9508669,-204.06146,11,4997.6494,8855.41,51108647000.0,669.7095,1331.8037
9.999999,-19289208.0,True,1.0,,3397.174322644983,14941206.0,148.1914,4682,,,1.0,1,11.0,1.0,23305747,11.0,-230.14471,9.999999,68667.59562587738,0.41894197,31.25514,340.3636363636364,51502,1.0,-10058803000000.0,[  1.654   1.547 -12.022  -6.134],2777.6777,-1.0,4378.3296,5350775000000.0,3397.1743,1.0314246,-230.14471,11,4997.826,44.741337,755513600.0,619.49646,1844.0209
9.99995,-18340886.0,True,1.0,,3457.1800491571103,13992746.0,56577.086,4683,,,1.0,1,11.0,1.0,23309560,11.0,-218.40761,9.99995,68675.66413068771,0.41894197,7302.0654,346.6363636363636,51513,1.0,-5.7693816e+19,[  1.645   1.489 -12.021  -6.155],2427.9834,-1.0,3968.6533,1.7605145e+26,3457.18,0.14119317,-218.40761,11,4997.85,16759.514,156940780000.0,1029.1968,1428.5139
9.999962,-22162166.0,True,1.0,,3946.1750054253503,17812956.0,2600.0378,4684,,,1.0,1,11.0,1.0,23313908,11.0,-249.58253,9.999962,68685.03385877609,0.41894197,272.96933,395.27272727272725,51524,1.0,-868159900000.0,[  1.542   1.448 -12.042  -6.209],2816.7458,-1.0,3869.0894,39224033000.0,3946.175,0.18077354,-249.58253,11,4998.5186,738.7695,6766032400.0,1129.4292,1496.8827
9.999997,-21634648.0,True,1.0,,3993.4584659603934,17285990.0,1310270800.0,4685,,,1.0,1,11.0,1.0,23318309,11.0,-212.49908,9.999997,68693.9353981018,0.41894197,119123690.0,400.09090909090907,51535,1.0,-1.0551832e+21,[  1.55    1.509 -12.038  -6.199],2544.3103,-1.0,3549.088,5.887094e+28,3993.4585,1.322563,-212.49908,11,4998.2363,376673800.0,1980500000000000.0,1449.1483,1156.8397
9.999999,-29328036.0,True,1.0,,4997.882857781734,24978832.0,7101.5796,4686,,,1.0,1,11.0,1.0,23323809,11.0,-231.678,9.999999,68705.18996500969,0.41894197,1210.9523,500.0,51546,1.0,-6921384400000000.0,[  1.511   1.578 -12.05   -6.104],0.8959961,-1.0,1.5410156,2.532373e+18,4997.8833,0.6326777,-231.678,11,4998.528,1956.2554,30248796000.0,4996.987,0.38169533
9.999995,-24875316.0,True,1.0,,4180.033041297349,20526388.0,593.5966,4687,,,1.0,1,11.0,1.0,23328411,11.0,-230.7348,9.999995,68713.846824646,0.41894197,110.53914,418.3636363636364,51557,1.0,-5027688000000.0,[  1.571   1.606 -12.023  -6.001],4170.052,-1.0,4988.321,1335065000000.0,4180.033,0.11101504,-230.7348,11,4998.3022,188.79915,2650904600.0,9.981407,1747.4873
9.999991,-29333212.0,True,1.0,,4998.342410050652,24983428.0,14961123.0,4688,,,1.0,1,11.0,1.0,23333911,11.0,-235.67023,9.999991,68722.92624402046,0.41894197,1497730.8,500.0,51568,1.0,-2.019349e+22,[  1.494   1.686 -12.047  -6.051],0.3507191,-1.0,0.8613281,2.1550396e+31,4998.3423,18.033154,-235.67023,11,4998.853,4265482.5,37414446000000.0,4997.9917,0.25030184
9.999999,-29329140.0,True,1.0,,4997.947158238009,24979476.0,264.0669,4689,,,1.0,1,11.0,1.0,23339411,11.0,-241.04308,9.999999,68734.30830311775,0.41894197,36.885944,500.0,51579,1.0,-106027520000.0,[  1.489   1.577 -12.053  -6.112],0.92067647,-1.0,1.7402344,583873900.0,4997.9473,0.115201585,-241.04308,11,4998.7666,74.30724,921322400.0,4997.0264,0.49754786
9.999997,-25201924.0,True,1.0,,4363.387744737987,20853124.0,17094.13,4690,,,1.0,1,11.0,1.0,23344215,11.0,-221.91838,9.999997,68744.71519684792,0.41894197,1589.0939,436.72727272727275,51590,1.0,-105602945000000.0,[  1.507   1.536 -12.049  -6.156],2994.4282,-1.0,3629.3035,589208040000000.0,4363.3877,0.26930246,-221.91838,11,4998.2627,4903.502,39019483000.0,1368.9592,1346.8376
9.999999,-27060864.0,True,1.0,,4544.742710091311,22711092.0,16265937.0,4691,,,1.0,1,11.0,1.0,23349217,11.0,-251.35747,9.999999,68755.7444961071,0.41894197,1531312.8,454.72727272727275,51601,1.0,-7.763658e+23,[  1.396   1.581 -12.077  -6.181],4534.7603,-1.0,4988.865,3.185423e+34,4544.7427,1.0592597,-251.35747,11,4998.8477,4660607.0,38251272000000.0,9.982639,1434.0171
9.999998,-23372718.0,True,1.0,,4028.2292861164515,19023964.0,25937.686,4692,,,1.0,1,11.0,1.0,23353653,11.0,-223.13992,9.999998,68766.20338010788,0.41894197,5033.5503,403.27272727272725,51612,1.0,-4.3442543e+18,[  1.362   1.482 -12.085  -6.249],4018.25,-1.0,4988.226,9.979022e+23,4028.2295,1.0241982,-223.13992,11,4998.2056,8449.121,120255870000.0,9.979577,1672.5226
9.999997,-29327068.0,True,1.0,,4997.780371336003,24977808.0,6063131.0,4693,,,1.0,1,11.0,1.0,23359153,11.0,-247.56674,9.999997,68778.54545903206,0.41894197,566416.5,500.0,51623,1.0,-9.4038116e+20,[  1.451   1.567 -12.066  -6.247],0.46493253,-1.0,1.2109375,4.6747003e+28,4997.781,0.5482057,-247.56674,11,4998.5264,1738372.2,14146691000000.0,4997.3154,0.3324546
10.0,-29323990.0,True,1.0,,4997.548663771548,24975494.0,2900.5518,4694,,,1.0,1,11.0,1.0,23364653,11.0,-241.11414,10.0,68789.70636963844,0.41894197,283.20248,500.0,51634,1.0,-254731830000.0,[  1.409   1.506 -12.075  -6.347],0.41397372,-1.0,0.9580078,3243429600.0,4997.549,0.03619452,-241.11414,11,4998.093,828.8331,7072934000.0,4997.135,0.2387782
9.999996,-25703380.0,True,1.0,,4378.902655548964,21354388.0,166.62622,4695,,,1.0,1,11.0,1.0,23369474,11.0,-216.49858,9.999996,68800.3349738121,0.41894197,29.234657,438.27272727272725,51645,1.0,-261160780000.0,[  1.435   1.561 -12.068  -6.334],4368.9214,-1.0,4988.4067,3586805000.0,4378.903,0.40682036,-216.49858,11,4998.3877,47.485092,691309700.0,9.981199,1476.3469
9.999987,-29326100.0,True,1.0,,4997.69534121135,24976958.0,199307.92,4696,,,1.0,1,11.0,1.0,23374974,11.0,-225.95488,9.999987,68813.61621952057,0.41894197,33565.547,500.0,51656,1.0,-1.9243204e+20,[  1.462   1.611 -12.06   -6.309],0.6689009,-1.0,1.4824219,1.957523e+27,4997.6953,1.6425942,-225.95488,11,4998.509,68381.08,838417600000.0,4997.0264,0.48416874
9.9999895,-23233856.0,True,1.0,,4193.2986076664965,18885688.0,307.46555,4697,,,1.0,1,11.0,1.0,23379594,11.0,-210.73828,9.9999895,68823.8278002739,0.41894197,58.505394,420.0,51667,1.0,-1689785300000.0,[  1.525   1.51  -12.024  -6.293],3033.8596,-1.0,3838.4766,150787340000.0,4193.2983,0.6140549,-210.73828,11,4997.9155,87.78068,1276630000.0,1159.4391,1141.0233
9.999996,-29325196.0,True,1.0,,4997.653101156684,24976536.0,249.86856,4698,,,1.0,1,11.0,1.0,23385094,11.0,-229.96289,9.999996,68836.51085782051,0.41894197,64.09088,500.0,51678,1.0,-2136953800000.0,[  1.531   1.569 -12.021  -6.273],0.68869853,-1.0,1.2905273,241090270000.0,4997.6533,0.22900085,-229.96289,11,4998.255,77.49633,1600987900.0,4996.9644,0.38887113
9.999993,-18274320.0,True,1.0,,3504.479749186878,13926447.0,239.92255,4699,,,1.0,1,11.0,1.0,23388959,11.0,-208.5048,9.999993,68845.93920135498,0.41894197,47.394775,351.3636363636364,51689,1.0,-369167660000.0,[  1.536   1.509 -12.021  -6.29 ],2814.9802,-1.0,4308.1914,7185460000.0,3504.4795,0.269796,-208.5048,11,4997.6914,77.58807,606816600.0,689.49976,1282.602
9.999996,-25326228.0,True,1.0,,4354.974349801322,20977692.0,221.85823,4700,,,1.0,1,11.0,1.0,23393756,11.0,-222.47997,9.999996,68856.83306193352,0.41894197,47.729435,436.09090909090907,51700,1.0,-3357375200000.0,[  1.522   1.567 -12.024  -6.27 ],4344.994,-1.0,4988.08,595684600000.0,4354.9746,1.0491353,-222.47997,11,4998.0605,64.99295,1125591000.0,9.98031,1418.4114
9.999994,-23802942.0,True,1.0,,4213.292914538192,19454798.0,599849100.0,4701,,,1.0,1,11.0,1.0,23398396,11.0,-238.85042,9.999994,68867.95767116547,0.41894197,54544000.0,421.8181818181818,51711,1.0,-9.3047856e+23,[  1.518   1.508 -12.026  -6.291],2714.396,-1.0,3499.0366,4.578938e+34,4213.293,15.132237,-238.85042,11,4997.9336,172440600.0,1361735600000000.0,1498.8969,1304.9752
9.999986,-29328522.0,True,1.0,,4997.919739274513,24979204.0,193989200.0,4702,,,1.0,1,11.0,1.0,23403896,11.0,-248.37894,9.999986,68880.55683851242,0.41894197,18023938.0,500.0,51722,1.0,-4.996894e+22,[  1.447   1.594 -12.044  -6.237],0.4641779,-1.0,1.1025391,1.3198824e+32,4997.92,0.20329256,-248.37894,11,4998.558,55655916.0,450141970000000.0,4997.4556,0.2948319
9.999997,-27060804.0,True,1.0,,4543.811834582056,22710848.0,608966.8,4703,,,1.0,1,11.0,1.0,23408897,11.0,-252.81593,9.999997,68891.48500657082,0.41894197,104689.82,454.6363636363636,51733,1.0,-4.2386636e+21,[  1.514   1.684 -12.032  -6.184],4543.812,-1.0,4998.8657,9.494802e+29,4543.812,1.1004263,-252.81593,11,4998.8657,214617.95,2615257000000.0,,1436.8795
9.999995,-29332146.0,True,1.0,,4998.263079744751,24982634.0,11126648.0,4704,,,1.0,1,11.0,1.0,23414397,11.0,-232.13535,9.999995,68904.31476426125,0.41894197,1098622.5,500.0,51744,1.0,-4.1705578e+24,[  1.343   1.556 -12.072  -6.061],0.7952326,-1.0,1.1821289,9.193723e+35,4998.263,19.840027,-232.13535,11,4998.65,3178559.8,27447622000000.0,4997.468,0.32726675
9.999991,-29329128.0,True,1.0,,4998.001163142065,24980018.0,246.64119,4705,,,1.0,1,11.0,1.0,23419897,11.0,-234.47572,9.999991,68917.78559303284,0.41894197,33.194298,500.0,51755,1.0,-102046080000.0,[  1.312   1.469 -12.082  -6.145],0.7126243,-1.0,1.1767578,541592640.0,4998.0015,0.21257468,-234.47572,11,4998.4653,69.15347,829237900.0,4997.2886,0.34132856
9.999977,-29327492.0,True,1.0,,4997.875326374785,24978758.0,14472.666,4706,,,1.0,1,11.0,1.0,23425397,11.0,-236.5478,9.999977,68930.95176005363,0.41894197,1629.8082,500.0,51766,1.0,-9365248000000000.0,[  1.289   1.411 -12.083  -6.15 ],0.46124822,-1.0,0.890625,4.6372216e+18,4997.8755,3.2423553,-236.5478,11,4998.3047,4073.6382,40714883000.0,4997.414,0.2868937
9.999993,-29105172.0,True,1.0,,4975.086220671752,24756660.0,4314650.5,4707,,,1.0,1,11.0,1.0,23430873,11.0,-257.87012,9.999993,68942.28805160522,0.41894197,404795.1,497.8181818181818,51777,1.0,-7.3156464e+19,[  1.403   1.453 -12.056  -6.133],227.5403,-1.0,250.57031,2.8300482e+26,4975.0864,0.74739,-257.87012,11,4998.116,1236603.9,10104160000000.0,4747.546,71.954956
9.999987,-25738956.0,True,1.0,,4588.31217499882,21390756.0,54513820.0,4708,,,1.0,1,11.0,1.0,23435928,11.0,-246.4325,9.999987,68952.66077923775,0.41894197,7257455.5,459.54545454545456,51788,1.0,-3.842798e+23,[  1.49    1.373 -12.038  -6.169],1240.4269,-1.0,1650.0322,7.8100306e+33,4588.312,0.06786006,-246.4325,11,4997.9175,16510397.0,181191370000000.0,3347.8853,581.5045
9.999999,-6951102.5,True,1.0,,1428.255024878919,3855232.8,29.216034,4709,,,1.0,1,11.0,1.0,23437511,11.0,-179.14145,9.999999,68955.94819140434,0.41894197,9.561709,143.9090909090909,51799,1.0,-217397310000.0,[  1.582   1.304 -12.024  -6.215],1418.2745,-1.0,4207.172,4929469400.0,1428.255,0.80170774,-179.14145,11,4217.1523,9.548147,36273572.0,9.980571,1347.3381
9.999964,-11522347.0,True,1.0,,2267.7384071206284,7175729.0,782.9037,4710,,,1.0,1,11.0,1.0,23440016,11.0,-208.13077,9.999964,68961.36697912216,0.41894197,77.032005,227.72727272727272,51810,1.0,-30624876000000.0,[  1.576   1.366 -12.028  -6.219],1578.216,-1.0,4307.4824,49636597000000.0,2267.7383,0.20100385,-208.13077,11,4997.005,223.37202,756817860.0,689.5225,1425.8654
9.999996,-23519980.0,True,1.0,,4221.302128829318,19171668.0,887.59283,4711,,,1.0,1,11.0,1.0,23444666,11.0,-263.6415,9.999996,68971.98900318146,0.41894197,123.44123,422.72727272727275,51821,1.0,-1582747100000.0,[  1.501   1.375 -12.041  -6.121],2432.3376,-1.0,3208.9985,132113010000.0,4221.302,0.07638332,-263.6415,11,4997.963,268.685,2220230700.0,1788.9644,1162.874
9.999992,-22154728.0,True,1.0,,3986.440982737087,17805274.0,71614.055,4712,,,1.0,1,11.0,1.0,23449057,11.0,-224.53886,9.999992,68982.02795147896,0.41894197,6623.7935,399.1818181818182,51832,1.0,-5.82203e+16,[  1.48    1.427 -12.045  -6.093],2507.1733,-1.0,3519.309,1.7917462e+20,3986.4407,0.59545314,-224.53886,11,4998.5767,20552.002,60773310000.0,1479.2677,1383.3154
9.99998,-25555788.0,True,1.0,,4354.1307026113545,21207770.0,4604851.0,4713,,,1.0,1,11.0,1.0,23453851,11.0,-218.07744,9.99998,68993.93274950981,0.41894197,994819.75,435.8181818181818,51843,1.0,-3.7901387e+23,[  1.387   1.388 -12.076  -6.16 ],4354.131,-1.0,4997.817,7.5980606e+33,4354.131,1.0019852,-218.07744,11,4997.817,1676522.0,24843000000000.0,,1499.7714
9.999971,-27526090.0,True,1.0,,4749.831699701882,23176446.0,105.61069,4714,,,1.0,1,11.0,1.0,23459079,11.0,-237.98854,9.999971,69005.24251651764,0.41894197,19.974682,475.27272727272725,51854,1.0,-1110712100000.0,[  1.403   1.508 -12.085  -6.188],2481.0134,-1.0,2729.9136,65146413000.0,4749.832,0.06746978,-237.98854,11,4998.732,31.746687,494773340.0,2268.8184,784.5655
9.999994,-29330712.0,True,1.0,,4998.119190368474,24981196.0,2622.6702,4715,,,1.0,1,11.0,1.0,23464579,11.0,-224.83295,9.999994,69017.52026796341,0.41894197,325.5582,500.0,51865,1.0,-136599840000000.0,[  1.41    1.56  -12.084  -6.154],0.37397906,-1.0,0.8852539,986185360000000.0,4998.119,0.10552152,-224.83295,11,4998.6304,747.6651,8131926000.0,4997.745,0.26344222
9.999998,-29334434.0,True,1.0,,4998.446852692934,24984472.0,310413.47,4716,,,1.0,1,11.0,1.0,23470079,11.0,-251.69806,9.999998,69030.35948991776,0.41894197,53052.953,500.0,51876,1.0,-9.984714e+20,[  1.301   1.613 -12.103  -6.133],0.6558949,-1.0,1.1796875,5.2682074e+28,4998.4473,5.834532,-251.69806,11,4998.9707,94884.57,1325460900000.0,4997.791,0.2985104
9.999989,-29330066.0,True,1.0,,4998.0847780364475,24980850.0,1443.39,4717,,,1.0,1,11.0,1.0,23475579,11.0,-244.22565,9.999989,69043.37145614624,0.41894197,317.91013,500.0,51887,1.0,-53454697000000.0,[  1.351   1.506 -12.113  -6.171],0.6364968,-1.0,1.0957031,151001940000000.0,4998.085,0.23565084,-244.22565,11,4998.544,526.17285,7942221300.0,4997.448,0.2789363
9.999999,-21063580.0,True,1.0,,3504.6893418024333,16714234.0,76370.15,4718,,,1.0,1,11.0,1.0,23479440,11.0,-243.74142,9.999999,69052.96305799484,0.41894197,15210.066,351.0,51898,1.0,-4.406872e+19,[  1.469   1.478 -12.085  -6.187],3504.6892,-1.0,4998.537,1.0266045e+26,3504.6892,0.5114051,-243.74142,11,4998.537,26045.625,379854650000.0,,2105.0857
9.999999,-18766460.0,True,1.0,,3449.774693729145,14419053.0,58.535954,4719,,,1.0,1,11.0,1.0,23483244,11.0,-236.20338,9.999999,69062.13804841042,0.41894197,11.362061,345.8181818181818,51909,1.0,-938553970000.0,[  1.55    1.409 -12.063  -6.248],3120.0334,-1.0,4667.7227,46591090000.0,3449.7744,0.099079914,-236.20338,11,4997.464,16.812313,141422960.0,329.74136,1586.8546
9.999964,-25192924.0,True,1.0,,4440.271605980517,20843068.0,820.088,4720,,,1.0,1,11.0,1.0,23488134,11.0,-218.14397,9.999964,69072.89104032516,0.41894197,160.00626,444.54545454545456,51920,1.0,-11026778000000.0,[  1.525   1.458 -12.068  -6.219],2261.2698,-1.0,2819.9014,6420925000000.0,4440.2715,0.10457581,-218.14397,11,4998.9033,262.53583,3992596700.0,2179.002,1061.6282
9.999995,-20733028.0,True,1.0,,3763.1766050953997,16385556.0,2230.7954,4721,,,1.0,1,11.0,1.0,23492283,11.0,-232.24487,9.999995,69081.91274404526,0.41894197,251.3932,377.1818181818182,51931,1.0,-4956590400000.0,[  1.609   1.464 -12.045  -6.309],2643.9453,-1.0,3878.2822,1296897900000.0,3763.1768,0.20954102,-232.24487,11,4997.5137,629.68854,5465611300.0,1119.2314,1491.3275
9.999973,-15243172.0,True,1.0,,2860.232766549871,10895702.0,107.69859,4722,,,1.0,1,11.0,1.0,23495440,11.0,-200.89894,9.999973,69088.94656038284,0.41894197,14.965977,287.0,51942,1.0,-28325708000000.0,[  1.611   1.526 -12.046  -6.297],2850.2517,-1.0,4987.5054,42448600000000.0,2860.2327,1.007411,-200.89894,11,4997.4863,29.578188,185326240.0,9.980847,1647.6559
9.999998,-23303614.0,True,1.0,,4038.747336422594,18955536.0,230.35837,4723,,,1.0,1,11.0,1.0,23499888,11.0,-234.98055,9.999998,69099.05622649193,0.41894197,53.6613,404.3636363636364,51953,1.0,-4138450300000.0,[  1.511   1.546 -12.071  -6.228],3728.9924,-1.0,4688.138,905417300000.0,4038.747,0.17712022,-234.98055,11,4997.893,83.55911,918373250.0,309.75497,1626.0549
9.999993,-23405004.0,True,1.0,,4227.033485476268,19055972.0,82.903625,4724,,,1.0,1,11.0,1.0,23504544,11.0,-229.66612,9.999993,69109.99234557152,0.41894197,24.586176,423.27272727272725,51964,1.0,-700033900000.0,[  1.505   1.489 -12.071  -6.253],2428.3567,-1.0,3199.689,25885692000.0,4227.0337,0.18511128,-229.66612,11,4998.3657,27.743896,306348860.0,1798.6768,1090.027
