ESSRenyiArithmetic,MeanIW,EpThisIter,ReturnStepMax,InitialReturnMin,OptimizationReturnMax,EpRewMean,Penalization,OptimizationReturnMean,EmpiricalD2Harmonic,OptimizationReturnMin,ESSRenyiHarmonic,Inner Iteration,ReturnMeanIW,InitialReturnMax,MinBehavPdf,Weights,DivergenceHarmonic,EpisodesSoFar,TimestepsSoFar,VarianceInitializer,LearnableVariance,Epsilon,EpLenMean,TimeElapsed,InitialReturnMean,Iteration,MeanEntropy,MinTargetPdf,InitialReturnStd,InitialBound,MaxIW,EmpiricalD2Arithmetic,MeanD2-0,StdWReturnMean,StdIW,ReturnStepMaxmin,WReturnMean,MinIW,Bound
11.0,1113.8997,11,9.999993,,4999.2266,3637.517526631694,True,3637.5173,1.0,,11.0,1,27827853000.0,4999.2266,-234.98656,[-0.55   6.703 -9.612 -9.132],2.5786458e+33,28479,12745340,-1.0,,1.0,364.09090909090907,39513.06914353371,3637.5173,2589,0.41894197,-234.98656,2223.4424,-22525726.0,5634.8105,1.0,1.0,,1719.0309,9.999993,18175228.0,0.9936,-2.2092482e+23
11.0,1427.3337,11,10.0,9.980962,4989.201,4545.501726795346,True,4535.5205,1.0,,11.0,1,35666420000.0,4999.182,-236.55528,[-0.449  6.758 -9.615 -9.083],6.424915e+20,28490,12750342,-1.0,,1.0,454.72727272727275,39526.296405792236,4545.502,2590,0.41894197,-236.55528,1434.2576,-27069190.0,13256.569,1.0,1.0,,3764.4048,10.0,22718682.0,0.7351518,-1.1027441e+17
11.0,8432.886,11,9.999998,,4999.23,4544.688069775767,True,4544.688,1.0,,11.0,1,210749360000.0,4999.23,-236.38165,[-0.396  6.834 -9.6   -9.001],6.679479e+17,28501,12755343,-1.0,,1.0,454.6363636363636,39540.80823636055,4544.688,2591,0.41894197,-236.38165,1437.1565,-27070132.0,48814.19,1.0,1.0,,14923.309,9.999998,22719610.0,0.69267976,-3555873200000000.0
11.0,6.818068,11,9.999999,,4999.342,4091.1718877289222,True,4091.1719,1.0,,11.0,1,166221630.0,4999.342,-241.87657,[-0.383  6.92  -9.609 -8.912],7868992000000.0,28512,12759846,-1.0,,1.0,409.3636363636364,39553.28050017357,4091.1719,2592,0.41894197,-241.87657,1926.2456,-24798876.0,36.655464,1.0,1.0,,10.570528,9.999999,20448110.0,0.22683078,-12204898000000.0
11.0,65057.246,11,9.999999,4998.977,0.31054688,4999.187984257143,True,0.21089311,1.0,,11.0,1,1625914300000.0,4999.2876,-232.53493,[-0.507  6.907 -9.606 -8.904],4.5017554e+16,28523,12765346,-1.0,,1.0,500.0,39568.25182509422,4999.188,2593,0.41894197,-232.53493,0.09177975,-29342500.0,676888.94,1.0,1.0,,193724.1,9.999999,24991880.0,0.0025973136,-924729000000000.0
11.0,13411.778,11,9.999988,9.979187,4989.317,4545.575614521371,True,4535.5967,1.0,,11.0,1,335158870000.0,4999.296,-238.33209,[-0.475  6.856 -9.604 -9.013],5.9412772e+16,28534,12770348,-1.0,,1.0,454.72727272727275,39583.38559269905,4545.5757,2594,0.41894197,-238.33209,1434.2816,-27070080.0,146115.23,1.0,1.0,,41965.746,9.999988,22719422.0,0.63060385,-1060810600000000.0
11.0,7042.1064,11,9.999998,4998.7764,0.45507812,4999.088293618378,True,0.31187856,1.0,,11.0,1,175997760000.0,4999.2314,-234.15125,[-0.423  6.804 -9.603 -9.114],328800820000000.0,28545,12775848,-1.0,,1.0,500.0,39598.907705783844,4999.088,2595,0.41894197,-234.15125,0.12988833,-29341456.0,66548.24,1.0,1.0,,19031.092,9.999998,24990886.0,0.34591788,-79064910000000.0
11.0,181.2152,11,9.999998,4998.8564,0.39794922,4999.070251700786,True,0.2138228,1.0,,11.0,1,4528636000.0,4999.2544,-229.92905,[-0.345  6.752 -9.596 -9.197],5.0496774e+30,28556,12781348,-1.0,,1.0,500.0,39614.52527689934,4999.0703,2596,0.41894197,-229.92905,0.12766792,-29341244.0,866.74084,1.0,1.0,,288.5808,9.999998,24990704.0,0.07326235,-9.776542e+21
11.0,3834.4841,11,10.0,,4999.2227,3637.500886545649,True,3637.5007,1.0,,11.0,1,95818015000.0,4999.2227,-232.61684,[-0.45   6.7   -9.582 -9.237],2.8722674e+18,28567,12785353,-1.0,,1.0,364.09090909090907,39625.363005399704,3637.5007,2597,0.41894197,-232.61684,2223.4321,-22525582.0,29405.6,1.0,1.0,,8344.853,10.0,18175062.0,0.61644006,-7373370600000000.0
11.0,6.150868,11,9.999996,,4999.1475,4090.062382299834,True,4090.0623,1.0,,11.0,1,149216940.0,4999.1475,-234.53337,[-0.458  6.641 -9.594 -9.346],452518700000000.0,28578,12789855,-1.0,,1.0,409.27272727272725,39638.877379179,4090.0623,2598,0.41894197,-234.53337,1928.0739,-24796498.0,48.248913,1.0,1.0,,13.448064,9.999996,20446080.0,0.11615119,-92545200000000.0
11.0,4381.367,11,9.999996,9.981294,4989.1606,4545.387585564092,True,4535.4062,1.0,,11.0,1,109484890000.0,4999.142,-219.97618,[-0.339  6.617 -9.584 -9.377],2.5383785e+21,28589,12794857,-1.0,,1.0,454.72727272727275,39651.69640183449,4545.387,2599,0.41894197,-219.97618,1434.2214,-27067818.0,15075.394,1.0,1.0,,5006.9937,9.999996,22717540.0,0.57257175,-2.1918577e+17
11.0,787.4107,11,10.0,9.981308,4989.0254,4545.352484223849,True,4535.371,1.0,,11.0,1,19674182000.0,4999.007,-229.0625,[-0.357  6.52  -9.592 -9.452],8.257197e+17,28600,12799859,-1.0,,1.0,454.72727272727275,39664.114372968674,4545.3525,2600,0.41894197,-229.0625,1434.2102,-27067236.0,5299.5566,1.0,1.0,,1552.3228,10.0,22717190.0,0.5004129,-3953019700000000.0
11.0,2733.3142,11,9.999997,9.979915,4989.1733,4091.8814922393813,True,4081.902,1.0,,11.0,1,68298437000.0,4999.1533,-221.59921,[-0.244  6.404 -9.579 -9.262],1.8639922e+20,28611,12804363,-1.0,,1.0,409.45454545454544,39678.151188611984,4091.8813,2601,0.41894197,-221.59921,1924.2266,-24796436.0,26942.953,1.0,1.0,,7662.909,9.999997,20446142.0,0.9438099,-5.9396176e+16
11.0,6.664582,11,9.999981,,4999.1416,4090.9614152670065,True,4090.9612,1.0,,11.0,1,161706460.0,4999.1416,-236.34262,[-0.236  6.302 -9.589 -9.333],3822844000.0,28622,12808866,-1.0,,1.0,409.3636363636364,39691.11018562317,4090.9612,2602,0.41894197,-236.34262,1926.1469,-24796324.0,17.890087,1.0,1.0,,6.1685786,9.999981,20446008.0,0.27867475,-269146140000.0
11.0,10375.444,11,9.999999,4998.6143,0.3955078,4998.869522853009,True,0.25519353,1.0,,11.0,1,259255570000.0,4999.01,-238.33154,[-0.324  6.296 -9.629 -9.254],4.2391074e+16,28633,12814366,-1.0,,1.0,500.0,39705.94986963272,4998.869,2603,0.41894197,-238.33154,0.11463819,-29338880.0,65859.3,1.0,1.0,,20633.643,9.999999,24988698.0,0.8325278,-895929640000000.0
11.0,624.5777,11,9.999992,,4999.039,4544.435201104954,True,4544.4355,1.0,,11.0,1,15605018000.0,4999.039,-248.44928,[-0.333  6.264 -9.609 -9.373],3.3453418e+17,28644,12819367,-1.0,,1.0,454.6363636363636,39718.86341547966,4544.4355,2604,0.41894197,-248.44928,1437.0767,-27067148.0,4114.848,1.0,1.0,,1197.5198,9.999992,22717082.0,1.0101424,-2516164400000000.0
11.0,35799.023,11,9.999999,4998.544,0.3852539,4998.807272142458,True,0.26322797,1.0,,11.0,1,894584950000.0,4998.929,-240.50119,[-0.406  6.169 -9.597 -9.406],6.4747345e+24,28655,12824867,-1.0,,1.0,500.0,39736.57814908028,4998.807,2605,0.41894197,-240.50119,0.118777044,-29338040.0,349390.84,1.0,1.0,,99658.51,9.999999,24988074.0,0.20811352,-1.1068991e+19
11.0,1.211832,11,9.999991,,4998.9844,4090.7941440475315,True,4090.794,1.0,,11.0,1,25765852.0,4998.9844,-230.20871,[-0.465  6.087 -9.592 -9.479],12643644000.0,28666,12829370,-1.0,,1.0,409.3636363636364,39748.55419301987,4090.794,2606,0.41894197,-230.20871,1926.0679,-24794420.0,2.8936841,1.0,1.0,,0.82172096,9.999991,20444336.0,0.049724814,-489176470000.0
11.0,9140.84,11,10.0,4998.6,0.45947266,4998.837875390125,True,0.23770419,1.0,,11.0,1,228403380000.0,4999.0596,-224.71936,[-0.405  6.103 -9.592 -9.471],1.9997216e+22,28677,12834870,-1.0,,1.0,500.0,39762.29903459549,4998.838,2607,0.41894197,-224.71936,0.14631516,-29338532.0,58367.695,1.0,1.0,,16401.83,10.0,24988380.0,1.9635894,-6.1518335e+17
11.0,22.122972,11,9.999998,4998.393,0.58447266,4998.706350987768,True,0.31316584,1.0,,11.0,1,552768900.0,4998.9775,-251.61539,[-0.424  6.014 -9.617 -9.553],2.0778315e+17,28688,12840370,-1.0,,1.0,500.0,39777.58281946182,4998.706,2608,0.41894197,-251.61539,0.17655893,-29337078.0,147.16386,1.0,1.0,,45.313747,9.999998,24987066.0,0.15089451,-1982945000000000.0
11.0,14802.669,11,9.999996,,4998.927,4544.27214373643,True,4544.272,1.0,,11.0,1,369899200000.0,4998.927,-227.4594,[-0.373  6.041 -9.612 -9.53 ],2.563087e+24,28699,12845371,-1.0,,1.0,454.6363636363636,39790.51636528969,4544.272,2609,0.41894197,-227.4594,1437.025,-27065434.0,117754.945,1.0,1.0,,33102.957,9.999996,22715450.0,1.0733558,-6.964313e+18
11.0,1522.5272,11,9.999997,,4998.971,4089.86011899432,True,4089.8604,1.0,,11.0,1,38037766000.0,4998.971,-235.81544,[-0.371  5.955 -9.598 -9.619],1.9073879e+25,28710,12849873,-1.0,,1.0,409.27272727272725,39801.99557518959,4089.8604,2610,0.41894197,-235.81544,1927.9785,-24793988.0,10225.455,1.0,1.0,,2926.2344,9.999997,20444056.0,0.9836398,-1.8998697e+19
11.0,7117.85,11,9.999997,,4999.115,4090.848407515598,True,4090.848,1.0,,11.0,1,177854220000.0,4999.115,-237.74144,[-0.433  6.023 -9.614 -9.536],2.4481962e+21,28721,12854376,-1.0,,1.0,409.3636363636364,39814.55667614937,4090.848,2611,0.41894197,-237.74144,1926.093,-24795076.0,56815.86,1.0,1.0,,16429.125,9.999997,20444876.0,1.0327059,-2.1525478e+17
11.0,2756.179,11,9.9999895,4998.288,0.6308594,4998.66799044542,True,0.3799716,1.0,,11.0,1,68867670000.0,4998.919,-254.89177,[-0.435  5.952 -9.647 -9.633],1.8090904e+31,28732,12859876,-1.0,,1.0,500.0,39831.40156626701,4998.668,2612,0.41894197,-254.89177,0.1463153,-29336544.0,15222.87,1.0,1.0,,4429.6143,9.9999895,24986684.0,0.32228333,-1.8502284e+22
11.0,420.10596,11,9.999998,,4998.9443,3636.364264660777,True,3636.364,1.0,,11.0,1,10487416000.0,4998.9443,-234.89323,[-0.507  5.891 -9.64  -9.715],1.4120604e+20,28743,12863880,-1.0,,1.0,364.0,39842.99014830589,3636.364,2613,0.41894197,-234.89323,2224.7732,-22522748.0,3419.8762,1.0,1.0,,975.17426,9.999998,18172760.0,1.0071595,-5.169236e+16
11.0,76.11901,11,9.999998,,4998.9727,4468.904546790561,True,4468.9043,1.0,,11.0,1,1888652700.0,4998.9727,-234.6289,[-0.584  5.896 -9.669 -9.621],3.581394e+17,28754,12868799,-1.0,,1.0,447.1818181818182,39858.83330345154,4468.9043,2614,0.41894197,-234.6289,1432.9883,-26374524.0,771.7426,1.0,1.0,,220.16612,9.999998,22024564.0,0.24067293,-2603340200000000.0
11.0,30.691322,11,10.0,4998.424,0.6269531,4998.729572022675,True,0.30575284,1.0,,11.0,1,766910100.0,4999.051,-249.46469,[-0.526  5.919 -9.667 -9.612],1158119600000.0,28765,12874299,-1.0,,1.0,500.0,39876.08472967148,4998.73,2615,0.41894197,-249.46469,0.18172753,-29337372.0,301.18756,1.0,1.0,,85.62599,10.0,24987298.0,0.2191419,-4682372600000.0
11.0,15.030178,11,9.99999,9.97944,4988.963,4545.301038438405,True,4535.3213,1.0,,11.0,1,373420350.0,4998.9424,-237.21118,[-0.474  5.942 -9.667 -9.588],2997763700000000.0,28776,12879301,-1.0,,1.0,454.72727272727275,39891.76508116722,4545.3013,2616,0.41894197,-237.21118,1434.1946,-27066552.0,56.68134,1.0,1.0,,21.134926,9.99999,22716676.0,0.5678213,-238176370000000.0
11.0,5796.4355,11,9.999991,,4998.866,4544.267310252503,True,4544.2676,1.0,,11.0,1,144833170000.0,4998.866,-240.84044,[-0.415  5.938 -9.684 -9.599],1.631946e+22,28787,12884302,-1.0,,1.0,454.6363636363636,39908.587925195694,4544.2676,2617,0.41894197,-240.84044,1437.0236,-27065210.0,49748.11,1.0,1.0,,14136.124,9.999991,22715404.0,1.0112795,-5.556983e+17
11.0,1255.7804,11,9.999993,9.981016,4988.8057,4545.097999253888,True,4535.1167,1.0,,11.0,1,31374890000.0,4998.7866,-247.32507,[-0.443  5.839 -9.667 -9.668],1.4161169e+20,28798,12889304,-1.0,,1.0,454.72727272727275,39924.19186615944,4545.098,2618,0.41894197,-247.32507,1434.1299,-27064164.0,13540.741,1.0,1.0,,3884.9778,9.999993,22714644.0,0.79275686,-5.176331e+16
11.0,2.8270342,11,9.9999895,4998.3916,0.41015625,4998.656494897835,True,0.26487038,1.0,,11.0,1,70638824.0,4998.802,-228.35086,[-0.349  5.822 -9.654 -9.748],4492310500.0,28809,12894804,-1.0,,1.0,500.0,39938.72075366974,4998.6562,2619,0.41894197,-228.35086,0.110295475,-29336238.0,12.385297,1.0,1.0,,3.6647596,9.9999895,24986568.0,0.2551884,-291618460000.0
11.0,21954.637,11,9.999997,4998.442,0.4375,4998.634731039061,True,0.1928711,1.0,,11.0,1,548529240000.0,4998.8794,-245.3896,[-0.408  5.828 -9.658 -9.731],7.977733e+23,28820,12900304,-1.0,,1.0,500.0,39952.98329758644,4998.635,2620,0.41894197,-245.3896,0.14546223,-29336036.0,237175.69,1.0,1.0,,68062.24,9.999997,24986350.0,0.34102288,-3.8853321e+18
11.0,30777.498,11,9.999992,4998.218,0.6015625,4998.574479623723,True,0.35671166,1.0,,11.0,1,768987700000.0,4998.8193,-248.34393,[-0.363  5.792 -9.659 -9.842],2.1723324e+27,28831,12905804,-1.0,,1.0,500.0,39968.277314186096,4998.574,2621,0.41894197,-248.34393,0.18200551,-29335344.0,126699.42,1.0,1.0,,38373.406,9.999992,24985748.0,1.1587466,-2.0274076e+20
11.0,423.26892,11,9.999999,,4998.7734,4089.6525498425176,True,4089.6526,1.0,,11.0,1,10570541000.0,4998.7734,-237.99173,[-0.335  5.709 -9.674 -9.93 ],2.3799539e+17,28842,12910306,-1.0,,1.0,409.27272727272725,39982.74673652649,4089.6526,2622,0.41894197,-237.99173,1927.8807,-24791384.0,3907.171,1.0,1.0,,1113.4523,9.999999,20441982.0,0.92583716,-2122054000000000.0
11.0,8564.874,11,9.999998,4998.1445,0.6948242,4998.497757690913,True,0.35311612,1.0,,11.0,1,214006140000.0,4998.8394,-243.90292,[-0.443  5.723 -9.637 -9.881],7.718086e+24,28853,12915806,-1.0,,1.0,500.0,39998.53993678093,4998.498,2623,0.41894197,-243.90292,0.20352171,-29334546.0,51339.82,1.0,1.0,,14866.376,9.999998,24984980.0,2.065122,-1.2084708e+19
11.0,11.555701,11,9.999996,9.979504,4988.8667,4545.123671053272,True,4535.144,1.0,,11.0,1,286368860.0,4998.846,-231.26698,[-0.466  5.792 -9.62  -9.781],308984380000000.0,28864,12920808,-1.0,,1.0,454.72727272727275,40014.51512694359,4545.1235,2624,0.41894197,-231.26698,1434.1384,-27064648.0,78.62943,1.0,1.0,,21.908638,9.999996,22714902.0,0.095738925,-76463200000000.0
11.0,866.60565,11,9.99999,4998.392,0.41064453,4998.632722685925,True,0.24067827,1.0,,11.0,1,21651943000.0,4998.8027,-224.98674,[-0.419  5.813 -9.623 -9.745],1.8984782e+30,28875,12926308,-1.0,,1.0,500.0,40032.012125730515,4998.633,2625,0.41894197,-224.98674,0.12855697,-29335936.0,8504.927,1.0,1.0,,2425.5645,9.99999,24986332.0,0.81979585,-5.993463e+21
11.0,8156.2124,11,9.999991,,4998.8877,3654.4105829541295,True,3654.4104,1.0,,11.0,1,203757260000.0,4998.8877,-232.75296,[-0.307  5.838 -9.635 -9.793],3.590171e+32,28886,12930332,-1.0,,1.0,365.8181818181818,40045.547230005264,3654.4104,2626,0.41894197,-232.75296,2195.564,-22525152.0,87326.65,1.0,1.0,,25041.236,9.999991,18175218.0,0.37255684,-8.24228e+22
11.0,1.6659671,11,9.999995,4998.3154,0.36083984,4998.50340919772,True,0.18807706,1.0,,11.0,1,41623920.0,4998.6763,-214.8467,[-0.413  5.778 -9.642 -9.82 ],2.5721492e+17,28897,12935832,-1.0,,1.0,500.0,40062.639775276184,4998.5034,2627,0.41894197,-214.8467,0.12324769,-29334342.0,4.6491394,1.0,1.0,,1.4019388,9.999995,24985038.0,0.22281034,-2205977600000000.0
11.0,6239.549,11,9.999994,4998.297,0.49023438,4998.5625164987205,True,0.26566938,1.0,,11.0,1,155903520000.0,4998.787,-227.62236,[-0.352  5.774 -9.634 -9.822],1.010251e+23,28908,12941332,-1.0,,1.0,500.0,40080.34810090065,4998.5625,2628,0.41894197,-227.62236,0.12079133,-29335308.0,30977.098,1.0,1.0,,9029.381,9.999994,24985628.0,6.474221,-1.3825695e+18
11.0,142370.47,11,9.999998,,4998.92,4544.2210872054675,True,4544.221,1.0,,11.0,1,3557186300000.0,4998.92,-221.70029,[-0.384  5.672 -9.658 -9.881],4.1046174e+23,28919,12946333,-1.0,,1.0,454.6363636363636,40095.56356930733,4544.221,2629,0.41894197,-221.70029,1437.0088,-27064790.0,1425558.9,1.0,1.0,,407361.97,9.999998,22714940.0,0.40211758,-2.7869698e+18
11.0,10.663353,11,9.999997,4998.084,0.6542969,4998.442335858625,True,0.35830966,1.0,,11.0,1,266417860.0,4998.7383,-224.55418,[-0.354  5.591 -9.67  -9.97 ],1748209200.0,28930,12951833,-1.0,,1.0,500.0,40112.52388215065,4998.4424,2630,0.41894197,-224.55418,0.17161894,-29333782.0,72.989365,1.0,1.0,,20.247393,9.999997,24984426.0,0.5252771,-182136200000.0
11.0,15.277796,11,10.0,9.981602,4988.5947,4544.853079587018,True,4534.8716,1.0,,11.0,1,379495550.0,4998.576,-240.14581,[ -0.318   5.554  -9.669 -10.006],8617318000.0,28941,12956835,-1.0,,1.0,454.72727272727275,40128.60675358772,4544.853,2631,0.41894197,-240.14581,1434.0522,-27061490.0,58.35224,1.0,1.0,,18.548313,10.0,22712196.0,0.19721237,-404138030000.0
11.0,9.247498,11,9.999996,4998.2764,0.41308594,4998.486109443012,True,0.20982777,1.0,,11.0,1,231044380.0,4998.6895,-235.15945,[ -0.356   5.516  -9.682 -10.036],1297450900.0,28952,12962335,-1.0,,1.0,500.0,40145.65790724754,4998.4863,2632,0.41894197,-235.15945,0.12704536,-29334058.0,52.148823,1.0,1.0,,14.582976,9.999996,24984864.0,0.1302341,-156906460000.0
11.0,185797.45,11,9.999995,,4998.6357,4544.028389259019,True,4544.0283,1.0,,11.0,1,4642379400000.0,4998.6357,-252.42775,[ -0.319   5.551  -9.683 -10.   ],1.06162756e+21,28963,12967336,-1.0,,1.0,454.6363636363636,40163.0813331604,4544.0283,2633,0.41894197,-252.42775,1436.948,-27062308.0,1904126.0,1.0,1.0,,544670.0,9.999995,22713014.0,0.73728627,-1.4172495e+17
11.0,90743.586,11,9.9999895,,4998.6196,4543.861096484566,True,4543.8613,1.0,,11.0,1,2267005600000.0,4998.6196,-224.01456,[ -0.241   5.521  -9.682 -10.094],3.4644098e+24,28974,12972337,-1.0,,1.0,454.6363636363636,40179.03896474838,4543.8613,2634,0.41894197,-224.01456,1436.895,-27060536.0,635567.9,1.0,1.0,,186092.78,9.9999895,22711344.0,1.0204358,-8.0957657e+18
11.0,12.9279995,11,9.999998,9.979821,4988.808,4544.753266224005,True,4534.7734,1.0,,11.0,1,320508060.0,4998.788,-249.32225,[ -0.198   5.41   -9.683 -10.13 ],146527600000.0,28985,12977339,-1.0,,1.0,454.72727272727275,40195.73876094818,4544.753,2635,0.41894197,-249.32225,1434.0212,-27060654.0,128.9554,1.0,1.0,,36.71635,9.999998,22711200.0,0.12924428,-1665389300000.0
11.0,89432.57,11,9.999991,9.981788,4988.405,4544.712938931053,True,4534.731,1.0,,11.0,1,2234276600000.0,4998.3867,-236.77077,[ -0.142   5.431  -9.67  -10.118],2.965281e+26,28996,12982341,-1.0,,1.0,454.72727272727275,40214.96903681755,4544.713,2636,0.41894197,-236.77077,1434.0078,-27059500.0,590465.06,1.0,1.0,,185484.62,9.999991,22710794.0,0.30232322,-7.489205e+19
11.0,1224317.1,11,9.999993,4997.9424,0.5917969,4998.191277310394,True,0.24884588,1.0,,11.0,1,30583195000000.0,4998.534,-229.37405,[ -0.192   5.331  -9.677 -10.173],2.6774196e+28,29007,12987841,-1.0,,1.0,500.0,40232.236479997635,4998.191,2637,0.41894197,-229.37405,0.18805964,-29330868.0,12670244.0,1.0,1.0,,3621060.5,9.999993,24981916.0,5.4408712,-7.1168295e+20
11.0,193467.6,11,10.0,,4998.6025,4543.81043391281,True,4543.8105,1.0,,11.0,1,4833164000000.0,4998.6025,-244.13683,[ -0.164   5.436  -9.683 -10.111],1.9080301e+31,29018,12992842,-1.0,,1.0,454.6363636363636,40248.09733057022,4543.8105,2638,0.41894197,-244.13683,1436.879,-27060074.0,1456695.4,1.0,1.0,,429350.56,10.0,22710836.0,1.0152749,-1.8999093e+22
11.0,1366.5886,11,9.999986,4997.786,0.5415039,4998.008576901934,True,0.2224343,1.0,,11.0,1,34137334000.0,4998.3276,-225.1598,[ -0.113   5.35   -9.676 -10.185],3.1706366e+16,29029,12998342,-1.0,,1.0,500.0,40267.036188840866,4998.0083,2639,0.41894197,-225.1598,0.1850467,-29328704.0,5381.863,1.0,1.0,,1801.9276,9.999986,24980092.0,0.8050689,-774434800000000.0
11.0,218391.0,11,9.999996,,4998.5557,4543.700617371857,True,4543.7,1.0,,11.0,1,5456508000000.0,4998.5557,-235.845,[ -0.072   5.242  -9.722 -10.193],4.105951e+29,29040,13003343,-1.0,,1.0,454.6363636363636,40282.43139243126,4543.7,2640,0.41894197,-235.845,1436.8442,-27058908.0,2123428.2,1.0,1.0,,603203.06,9.999996,22709736.0,1.0789348,-2.7870127e+21
11.0,24580.744,11,9.999996,4997.646,1.1040039,4998.12745713459,True,0.4815341,1.0,,11.0,1,614104800000.0,4998.75,-250.64345,[ -0.075   5.319  -9.717 -10.095],3.6682308e+25,29051,13008843,-1.0,,1.0,500.0,40298.04327607155,4998.1274,2641,0.41894197,-250.64345,0.34874228,-29330646.0,156758.77,1.0,1.0,,46140.188,9.999996,24981280.0,4.921722,-2.6344756e+19
11.0,11767.806,11,9.999998,9.980309,4988.3584,4544.521638593557,True,4534.541,1.0,,11.0,1,293939740000.0,4998.339,-242.56325,[ -0.016   5.228  -9.716 -10.157],3.2277244e+18,29062,13013845,-1.0,,1.0,454.72727272727275,40313.387306690216,4544.5215,2642,0.41894197,-242.56325,1433.9479,-27057668.0,108825.8,1.0,1.0,,30995.584,9.999998,22708884.0,0.30485252,-7813741000000000.0
11.0,16729.627,11,9.999996,209.80629,4788.523,4562.85720844765,True,4353.0513,1.0,,11.0,1,417932250000.0,4998.329,-226.81313,[ -0.045   5.248  -9.709 -10.037],1.6666207e+21,29073,13018867,-1.0,,1.0,456.54545454545456,40328.68685173988,4562.8574,2643,0.41894197,-226.81313,1376.5557,-27063252.0,156777.9,1.0,1.0,,44585.508,9.999996,22714572.0,0.6697899,-1.775465e+17
11.0,2622809.8,11,9.999995,4997.5957,0.7363281,4997.94036434788,True,0.3446822,1.0,,11.0,1,65513548000000.0,4998.332,-230.06238,[  0.014   5.2    -9.735 -10.133],7.1235225e+32,29084,13024367,-1.0,,1.0,500.0,40346.75129699707,4997.941,2644,0.41894197,-230.06238,0.23708218,-29328118.0,27312738.0,1.0,1.0,,7819628.5,9.999995,24979408.0,6.7083354,-1.16075525e+23
11.0,646.1428,11,9.999997,,4998.2324,4090.1191719615813,True,4090.1194,1.0,,11.0,1,16136932000.0,4998.2324,-255.13542,[ 5.724e-03  5.112e+00 -9.744e+00 -1.022e+01],307030370000000.0,29095,13028870,-1.0,,1.0,409.3636363636364,40362.55186319351,4090.1194,2645,0.41894197,-255.13542,1925.7494,-24786024.0,6412.6104,1.0,1.0,,1831.7347,9.999997,20437588.0,0.2570251,-76218180000000.0
11.0,1579.5422,11,9.999994,4997.4233,0.8598633,4997.953515412406,True,0.5301403,1.0,,11.0,1,39456727000.0,4998.283,-239.90471,[  0.116   5.076  -9.79  -10.226],3.368463e+27,29106,13034370,-1.0,,1.0,500.0,40381.112307310104,4997.9536,2646,0.41894197,-239.90471,0.2519351,-29327962.0,4532.121,1.0,1.0,,1744.3431,9.999994,24979540.0,0.12056454,-2.5240656e+20
11.0,821.4478,11,9.999988,9.9794445,4987.8613,4055.2104974823746,True,4045.2307,1.0,,11.0,1,20479363000.0,4997.841,-238.2117,[  0.364   5.071  -9.766 -10.25 ],91124800000.0,29117,13038836,-1.0,,1.0,406.0,40393.399684906006,4055.2107,2647,0.41894197,-238.2117,1910.1643,-24441352.0,4842.413,1.0,1.0,,1716.4851,9.999988,20093460.0,0.14915928,-1333060400000.0
11.0,228263.11,11,9.999991,4997.256,0.8671875,4997.641637846539,True,0.38583097,1.0,,11.0,1,5701307000000.0,4998.123,-242.11426,[  0.312   4.946  -9.745 -10.041],5.145113e+24,29128,13044336,-1.0,,1.0,500.0,40410.31676697731,4997.642,2648,0.41894197,-242.11426,0.24778044,-29324684.0,1122730.6,1.0,1.0,,409343.7,9.999991,24976424.0,50.502743,-9.864035e+18
11.0,250.29625,11,9.999992,9.979746,4988.059,4544.299348424305,True,4534.3193,1.0,,11.0,1,6249552400.0,4998.039,-227.33487,[ 0.382  5.031 -9.711 -9.992],375859680000.0,29139,13049338,-1.0,,1.0,454.72727272727275,40426.24785447121,4544.3,2649,0.41894197,-227.33487,1433.8777,-27054874.0,2213.0977,1.0,1.0,,624.37573,9.999992,22706660.0,0.97010046,-2672219000000.0
