DivergenceHarmonic,VarianceInitializer,Inner Iteration,Weights,StdWReturnMean,InitialReturnMean,EmpiricalD2Arithmetic,MinBehavPdf,Epsilon,StdIW,InitialBound,ESSRenyiHarmonic,MaxIW,ESSRenyiArithmetic,ReturnMeanIW,EpThisIter,TimestepsSoFar,OptimizationReturnMean,EpisodesSoFar,InitialReturnMax,OptimizationReturnMax,MeanD2-0,MinTargetPdf,EpLenMean,ReturnStepMaxmin,MeanIW,InitialReturnMin,WReturnMean,EmpiricalD2Harmonic,MeanEntropy,Bound,InitialReturnStd,OptimizationReturnMin,MinIW,EpRewMean,Iteration,LearnableVariance,TimeElapsed,Penalization,ReturnStepMax
1.4121649e+21,-1.0,1,[ 0.268  4.08  -9.276 -3.444],,3657.8203,1.0,-229.15602,1.0,3228.1172,-22531540.0,11.0,11302.669,11.0,27656845000.0,11,22613987,3587.8906,50677,4999.6006,4929.671,1.0,-229.15602,366.09090909090907,10.0,1108.4806,69.92977,18180214.0,1.0,0.41894197,-1.6351456e+17,2191.0188,,1.4997498,3657.820602884497,4607,,67194.91457128525,True,10.0
8.9632125e+20,-1.0,1,[ 0.258  4.004 -9.286 -3.542],,4545.0664,1.0,-244.24141,1.0,16298.123,-27074844.0,11.0,57036.492,11.0,137915140000.0,11,22618988,4545.0664,50688,4999.659,4999.659,1.0,-244.24141,454.6363636363636,10.0,5517.7173,,22723392.0,1.0,0.41894197,-1.3027352e+17,1437.2762,,1.0008833,4545.0662812640285,4608,,67206.66218185425,True,10.0
6.3888914e+21,-1.0,1,[ 0.271  4.077 -9.297 -3.442],,4552.1904,1.0,-225.77509,1.0,6690.215,-27073880.0,11.0,23768.367,11.0,105149520000.0,11,22623997,4472.2856,50699,4999.5786,4919.674,1.0,-225.77509,455.3636363636364,9.999999,4208.347,79.90494,22722572.0,1.0,0.41894197,-3.477945e+17,1414.2609,,14.455078,4552.190301880683,4609,,67217.10422062874,True,9.999999
1.7946412e+36,-1.0,1,[ 0.225  4.144 -9.284 -3.348],,2454.0422,1.0,-237.97108,1.0,726740740.0,-13934044.0,11.0,2528003800.0,11.0,4168919000000000.0,11,22626706,2384.1248,50710,4999.1807,4929.263,1.0,-237.97108,246.27272727272728,10.0,229848160.0,69.91767,9583482.0,1.0,0.41894197,-5.8281335e+24,1887.1031,,2.0387747,2454.0421640215404,4610,,67221.88608789444,True,10.0
7.4700436e+24,-1.0,1,[ 0.205  4.072 -9.325 -3.44 ],,4550.4204,1.0,-238.94897,1.0,8972.209,-27074064.0,11.0,28913.51,11.0,153760500000.0,11,22631713,4490.478,50721,4999.573,4939.631,1.0,-238.94897,455.1818181818182,10.0,6154.674,59.942245,22722766.0,1.0,0.41894197,-1.1892427e+19,1420.0138,,1.7004344,4550.420417545862,4611,,67231.07328939438,True,10.0
2.4458484e+19,-1.0,1,[ 0.18   4.001 -9.339 -3.538],,4999.5747,1.0,-225.96329,1.0,5619.136,-29347260.0,11.0,17603.955,11.0,83147110000.0,11,22637213,0.15891336,50732,4999.6914,0.27539062,1.0,-225.96329,500.0,10.0,3326.4124,4999.416,24995750.0,1.0,0.41894197,-2.1520178e+16,0.07878541,,1.7216866,4999.574805959894,4612,,67241.05224061012,True,10.0
8.1321174e+23,-1.0,1,[ 0.198  4.084 -9.339 -3.447],,4090.4807,1.0,-240.2262,1.0,211141.12,-24801520.0,11.0,739502.5,11.0,1844135900000.0,11,22641715,4090.4807,50743,4999.556,4999.556,1.0,-240.2262,409.27272727272725,10.0,73783.234,,20450264.0,1.0,0.41894197,-3.9238098e+18,1928.2711,,1.0160315,4090.480852539859,4613,,67250.27683401108,True,10.0
5257540300000000.0,-1.0,1,[ 0.207  4.008 -9.336 -3.545],,4999.6265,1.0,-225.80234,1.0,1969.6432,-29347778.0,11.0,5649.1016,11.0,29844562000.0,11,22647215,0.059925426,50754,4999.6875,0.12060547,1.0,-225.80234,500.0,10.0,1193.9719,4999.567,24996268.0,1.0,0.41894197,-315544870000000.0,0.03910797,,2.0359612,4999.626919311054,4614,,67261.6833486557,True,10.0
17973138000000.0,-1.0,1,[ 0.21   3.932 -9.337 -3.645],,4546.07,1.0,-249.63377,1.0,25126.824,-27075918.0,11.0,87443.984,11.0,199628570000.0,11,22652217,4536.0903,50765,4999.7183,4989.7383,1.0,-249.63377,454.72727272727275,10.0,7986.3438,9.979885,22724366.0,1.0,0.41894197,-18647490000000.0,1434.4376,,0.76302534,4546.070008495945,4615,,67272.84059333801,True,10.0
484511100000.0,-1.0,1,[ 0.2    3.86  -9.353 -3.745],,4999.698,1.0,-241.4782,1.0,192.18617,-29348616.0,11.0,627.38403,11.0,3276280600.0,11,22657717,0.04518821,50776,4999.757,0.103515625,1.0,-241.4782,500.0,10.0,131.06743,4999.6533,24996988.0,1.0,0.41894197,-3032230100000.0,0.030184528,,0.7273191,4999.6986323806295,4616,,67286.37729334831,True,10.0
59213566000.0,-1.0,1,[ 0.214  3.789 -9.357 -3.847],,4545.1895,1.0,-228.90207,1.0,1225.6505,-27076224.0,11.0,4296.56,11.0,10581921000.0,11,22662718,4545.1895,50787,4999.751,4999.751,1.0,-228.90207,454.6363636363636,10.0,423.4167,,22724618.0,1.0,0.41894197,-1069470800000.0,1437.3151,,0.008114381,4545.188984972589,4617,,67296.25271487236,True,10.0
9.233033e+23,-1.0,1,[ 0.214  3.713 -9.365 -3.946],,4999.7207,1.0,-232.84862,1.0,883077.75,-29348814.0,11.0,2579778.5,11.0,13135846000000.0,11,22668218,0.04243608,50798,4999.7446,0.06591797,1.0,-232.84862,500.0,10.0,525495.44,4999.6787,24997212.0,1.0,0.41894197,-4.1813086e+18,0.018559359,,4.410457,4999.721113290397,4618,,67306.80574178696,True,10.0
72233615000.0,-1.0,1,[ 0.114  3.755 -9.441 -3.734],,4090.6787,1.0,-246.20816,1.0,141.38457,-24803848.0,11.0,502.59647,11.0,1801372500.0,11,22672720,4090.6787,50809,4999.754,4999.754,1.0,-246.20816,409.27272727272725,10.0,72.26036,,20452242.0,1.0,0.41894197,-1171327700000.0,1928.3644,,1.0177082,4090.6786085348085,4619,,67315.94684076309,True,10.0
11010472000.0,-1.0,1,[ 0.103  3.686 -9.458 -3.836],,4999.7104,1.0,-227.82562,1.0,131.24167,-29348744.0,11.0,357.28726,11.0,2297233700.0,11,22678220,0.071821734,50820,4999.7627,0.12402344,1.0,-227.82562,500.0,10.0,91.899956,4999.6387,24997106.0,1.0,0.41894197,-458906530000.0,0.03110296,,0.497292,4999.710409729064,4620,,67327.61554694176,True,10.0
2289468000.0,-1.0,1,[ 0.117  3.595 -9.447 -3.92 ],,4545.196,1.0,-234.97092,1.0,656.6889,-27076272.0,11.0,2140.1038,11.0,8236325000.0,11,22683221,4545.196,50831,4999.7407,4999.7407,1.0,-234.97092,454.6363636363636,10.0,329.56573,,22724688.0,1.0,0.41894197,-216448100000.0,1437.3171,,0.17898397,4545.195896159936,4621,,67338.4655225277,True,10.0
5638383600.0,-1.0,1,[ 0.054  3.835 -9.436 -3.95 ],,4999.72,1.0,-235.83228,1.0,459.78223,-29348804.0,11.0,1480.7336,11.0,6554931000.0,11,22688721,0.019131748,50842,4999.741,0.040039062,1.0,-235.83228,500.0,10.0,262.22757,4999.701,24997204.0,1.0,0.41894197,-333304800000.0,0.010924255,,1.041487,4999.720372057186,4622,,67350.88858103752,True,10.0
595651100000000.0,-1.0,1,[ 0.051  3.89  -9.444 -3.838],,4546.0854,1.0,-245.41428,1.0,2126.818,-27076108.0,11.0,5920.5684,11.0,28182958000.0,11,22693723,4536.105,50853,4999.7456,4989.765,1.0,-245.41428,454.72727272727275,10.0,1127.5887,9.980659,22724516.0,1.0,0.41894197,-106230710000000.0,1434.4423,,1.6197138,4546.085117447567,4623,,67361.5413942337,True,10.0
4055283800000.0,-1.0,1,[ 1.965e-03  4.059e+00 -9.615e+00 -3.792e+00],,4999.6846,1.0,-216.51534,1.0,1001.548,-29348468.0,11.0,3509.1057,11.0,11976366000.0,11,22699223,0.06596236,50864,4999.7505,0.13134766,1.0,-216.51534,500.0,10.0,479.1118,4999.619,24996852.0,1.0,0.41894197,-8774925400000.0,0.036862075,,3.100115,4999.6851499230615,4624,,67372.9634912014,True,10.0
1672971200000.0,-1.0,1,[-0.017  4.119 -9.613 -3.684],,4999.6377,1.0,-240.78532,1.0,10374.405,-29347864.0,11.0,36133.098,11.0,83149940000.0,11,22704723,0.1097745,50875,4999.676,0.14794922,1.0,-240.78532,500.0,10.0,3326.6235,4999.528,24996378.0,1.0,0.41894197,-5711368600000.0,0.04239492,,0.37911728,4999.637661330777,4625,,67384.2735657692,True,10.0
5960309000.0,-1.0,1,[-4.653e-03  4.002e+00 -9.625e+00 -3.726e+00],,4999.6777,1.0,-223.78783,1.0,87.4059,-29348416.0,11.0,305.93057,11.0,1547610400.0,11,22710223,0.051757812,50886,4999.76,0.13378906,1.0,-223.78783,500.0,10.0,61.91227,4999.626,24996778.0,1.0,0.41894197,-337498440000.0,0.0341892,,6.543944,4999.677668262056,4626,,67394.49595117569,True,10.0
151547820000000.0,-1.0,1,[ 0.028  4.106 -9.601 -3.669],,4999.636,1.0,-222.36354,1.0,56845.09,-29347894.0,11.0,198306.83,11.0,464805460000.0,11,22715723,0.067959875,50897,4999.6997,0.13134766,1.0,-222.36354,500.0,10.0,18595.299,4999.5684,24996364.0,1.0,0.41894197,-54032844000000.0,0.04521955,,0.37570804,4999.636266217162,4627,,67405.77538847923,True,10.0
7887122000000.0,-1.0,1,[-0.017  4.038 -9.603 -3.764],,4999.684,1.0,-225.39777,1.0,752.33405,-29348454.0,11.0,2262.1943,11.0,9089126000.0,11,22721223,0.07479581,50908,4999.747,0.13769531,1.0,-225.39777,500.0,10.0,363.60992,4999.6094,24996844.0,1.0,0.41894197,-12229853000000.0,0.0418702,,0.55756986,4999.684190408733,4628,,67418.07620406151,True,10.0
377373820000.0,-1.0,1,[-0.014  3.955 -9.607 -3.857],,4999.6978,1.0,-232.45694,1.0,858.031,-29348564.0,11.0,2867.8967,11.0,11715702000.0,11,22726723,0.04185902,50919,4999.7344,0.078125,1.0,-232.45694,500.0,10.0,468.68768,4999.6562,24996982.0,1.0,0.41894197,-2684862300000.0,0.019553432,,0.09515926,4999.698158575181,4629,,67428.34312772751,True,10.0
2.602565e+27,-1.0,1,[-8.691e-03  4.035e+00 -9.604e+00 -3.761e+00],,4999.6724,1.0,-240.65611,1.0,2070283.8,-29348304.0,11.0,7100642.5,11.0,24766684000000.0,11,22732223,0.086603336,50930,4999.7285,0.14257812,1.0,-240.65611,500.0,10.0,990806.2,4999.586,24996724.0,1.0,0.41894197,-2.219917e+20,0.040253397,,0.021902226,4999.672644283124,4630,,67439.0112464428,True,10.0
140015910000.0,-1.0,1,[ 0.057  4.056 -9.561 -3.997],,4546.0933,1.0,-225.7352,1.0,40.8787,-27076180.0,11.0,131.8806,11.0,1076751200.0,11,22737225,4536.1113,50941,4999.741,4989.76,1.0,-225.7352,454.72727272727275,10.0,43.210365,9.981254,22724592.0,1.0,0.41894197,-1629348000000.0,1434.4445,,1.4872338,4546.0927350899065,4631,,67449.01774382591,True,10.0
2.1772639e+33,-1.0,1,[ 0.076  4.14  -9.566 -3.907],,4999.671,1.0,-234.93604,1.0,24145814.0,-29348262.0,11.0,84889970.0,11.0,222957490000000.0,11,22742725,0.046741832,50952,4999.717,0.09277344,1.0,-234.93604,500.0,10.0,8919410.0,4999.624,24996710.0,1.0,0.41894197,-2.0304364e+23,0.031751253,,868.2763,4999.670757484866,4632,,67459.3369281292,True,10.0
1519942200000000.0,-1.0,1,[ 0.038  4.149 -9.512 -3.666],,4999.6387,1.0,-223.10161,1.0,13450.549,-29347880.0,11.0,35525.17,11.0,164554080000.0,11,22748225,0.07302024,50963,4999.6797,0.11425781,1.0,-223.10161,500.0,10.0,6583.2246,4999.5654,24996386.0,1.0,0.41894197,-169809500000000.0,0.032800857,,1.5044799,4999.638413825457,4633,,67470.72408056259,True,10.0
1245578800000.0,-1.0,1,[ 0.049  4.064 -9.53  -3.756],,4999.6816,1.0,-232.00768,1.0,532.04156,-29348388.0,11.0,1441.5411,11.0,7307398000.0,11,22753725,0.035289418,50974,4999.7246,0.07861328,1.0,-232.00768,500.0,10.0,292.3339,4999.646,24996814.0,1.0,0.41894197,-4863778400000.0,0.024911482,,0.80876267,4999.681245425571,4634,,67482.90882277489,True,10.0
176896590000.0,-1.0,1,[ 0.017  3.987 -9.542 -3.848],,4545.1855,1.0,-232.31877,1.0,512.3296,-27076170.0,11.0,1766.3209,11.0,6373358000.0,11,22758726,4545.1855,50985,4999.7407,4999.7407,1.0,-232.31877,454.6363636363636,10.0,255.05238,,22724580.0,1.0,0.41894197,-1836570000000.0,1437.3137,,0.97354096,4545.185207738297,4635,,67492.03440999985,True,10.0
62098190000000.0,-1.0,1,[ 0.039  4.069 -9.542 -3.756],,4545.1504,1.0,-231.0812,1.0,3974.8071,-27075788.0,11.0,10642.53,11.0,55577570000.0,11,22763727,4545.1504,50996,4999.7197,4999.7197,1.0,-231.0812,454.6363636363636,10.0,2223.5212,,22724232.0,1.0,0.41894197,-34346078000000.0,1437.3027,,0.7989257,4545.150439732973,4636,,67502.03669285774,True,10.0
484061970000.0,-1.0,1,[ 0.036  3.999 -9.552 -3.859],,4999.692,1.0,-232.87976,1.0,2761.9756,-29348510.0,11.0,9659.428,11.0,23201080000.0,11,22769227,0.028320312,51007,4999.7314,0.06738281,1.0,-232.87976,500.0,10.0,928.1578,4999.664,24996926.0,1.0,0.41894197,-3050720000000.0,0.020644225,,0.37417477,4999.692309639886,4637,,67509.71675181389,True,10.0
249458750000000.0,-1.0,1,[ 0.057  4.068 -9.548 -3.757],,4999.6597,1.0,-249.89993,1.0,680.52094,-29348148.0,11.0,2170.5574,11.0,9183079000.0,11,22774727,0.057572797,51018,4999.715,0.11328125,1.0,-249.89993,500.0,10.0,367.37463,4999.6016,24996592.0,1.0,0.41894197,-68737047000000.0,0.032455765,,0.006846979,4999.659136355053,4638,,67521.46117949486,True,10.0
5.2434843e+19,-1.0,1,[ 0.066  4.147 -9.542 -3.66 ],,4546.0034,1.0,-220.22194,1.0,1090.0852,-27075168.0,11.0,3875.4639,11.0,13544334000.0,11,22779729,4536.0234,51029,4999.6787,4989.6987,1.0,-220.22194,454.72727272727275,10.0,541.9717,9.979848,22723696.0,1.0,0.41894197,-3.1509203e+16,1434.4165,,0.016072007,4546.003280989366,4639,,67530.78657722473,True,10.0
5.915677e+21,-1.0,1,[ 0.062  4.224 -9.542 -3.562],,4551.366,1.0,-223.26163,1.0,20633.764,-27074692.0,11.0,70743.016,11.0,282838700000.0,11,22784737,4481.4463,51040,4999.6455,4929.726,1.0,-223.26163,455.27272727272725,10.0,11316.293,69.91934,22723268.0,1.0,0.41894197,-3.346756e+17,1417.1578,,1.4247078,4551.365876995198,4640,,67539.77751493454,True,10.0
134754414000000.0,-1.0,1,[ 0.07   4.171 -9.574 -3.67 ],,4999.601,1.0,-242.82713,1.0,1261.0033,-29347478.0,11.0,3566.8687,11.0,17154925000.0,11,22790237,0.057572797,51051,4999.669,0.12597656,1.0,-242.82713,500.0,10.0,686.3164,4999.543,24996004.0,1.0,0.41894197,-50529443000000.0,0.04271478,,0.8796199,4999.600667036796,4641,,67551.47032928467,True,10.0
44115924000000.0,-1.0,1,[ 0.023  4.082 -9.585 -3.745],,4545.149,1.0,-239.67735,1.0,284.78552,-27075764.0,11.0,836.518,11.0,5704428000.0,11,22795238,4545.149,51062,4999.7183,4999.7183,1.0,-239.67735,454.6363636363636,10.0,228.29956,,22724216.0,1.0,0.41894197,-28907961000000.0,1437.3022,,0.7480289,4545.148769843276,4642,,67562.48731780052,True,10.0
20172930000.0,-1.0,1,[ 0.021  4.002 -9.603 -3.838],,4999.701,1.0,-224.78154,1.0,135.59135,-29348614.0,11.0,489.84634,11.0,2134805600.0,11,22800738,0.08300781,51073,4999.7383,0.119628906,1.0,-224.78154,500.0,10.0,85.401695,4999.6187,24997018.0,1.0,0.41894197,-620182630000.0,0.032002155,,0.086913615,4999.701723655215,4643,,67573.26511263847,True,10.0
38156866000.0,-1.0,1,[-0.024  3.933 -9.597 -3.932],,4999.705,1.0,-239.44107,1.0,542.751,-29348652.0,11.0,1607.8608,11.0,7990929000.0,11,22806238,0.039417613,51084,4999.746,0.080566406,1.0,-239.44107,500.0,10.0,319.6753,4999.6655,24997050.0,1.0,0.41894197,-858003340000.0,0.022957718,,0.2292176,4999.704807837367,4644,,67584.80281090736,True,10.0
3147298300.0,-1.0,1,[-0.028  3.878 -9.615 -4.043],,4999.695,1.0,-250.6232,1.0,2003.3406,-29348516.0,11.0,7013.0625,11.0,17041783000.0,11,22811738,0.059303977,51095,4999.7285,0.09326172,1.0,-250.6232,500.0,10.0,681.7492,4999.6353,24996946.0,1.0,0.41894197,-261162610000.0,0.029313147,,0.32333744,4999.6945910004015,4645,,67597.19317102432,True,10.0
1511819400.0,-1.0,1,[ 0.02   3.944 -9.609 -3.948],,4999.7,1.0,-245.6334,1.0,117.09468,-29348578.0,11.0,371.7241,11.0,2205164500.0,11,22817238,0.08518288,51106,4999.7295,0.11425781,1.0,-245.6334,500.0,10.0,88.21758,4999.615,24997004.0,1.0,0.41894197,-171399580000.0,0.031047164,,0.012724873,4999.700484974801,4646,,67609.59692788124,True,10.0
279716170000.0,-1.0,1,[-0.037  4.007 -9.608 -3.857],,4999.7095,1.0,-218.7604,1.0,318.71732,-29348724.0,11.0,844.4694,11.0,4888057000.0,11,22822738,0.058815695,51117,4999.758,0.107421875,1.0,-218.7604,500.0,10.0,195.54669,4999.6504,24997094.0,1.0,0.41894197,-2306328500000.0,0.031360086,,0.2638681,4999.7092309466025,4647,,67619.46803545952,True,10.0
28566553000.0,-1.0,1,[-0.052  3.931 -9.613 -3.954],,4999.715,1.0,-237.765,1.0,2654.4531,-29348740.0,11.0,9290.799,11.0,22488349000.0,11,22828238,0.039772727,51128,4999.7354,0.060058594,1.0,-237.765,500.0,10.0,899.63385,4999.6753,24997152.0,1.0,0.41894197,-757960100000.0,0.018103559,,0.3435298,4999.715062715678,4648,,67629.27323818207,True,10.0
1392572900.0,-1.0,1,[-0.043  3.842 -9.609 -4.041],,4999.712,1.0,-228.89671,1.0,498.42282,-29348744.0,11.0,1611.6927,11.0,5881391600.0,11,22833738,0.06254439,51139,4999.758,0.10839844,1.0,-228.89671,500.0,10.0,235.28154,4999.6494,24997120.0,1.0,0.41894197,-168267890000.0,0.030212162,,1.223955,4999.711794523817,4649,,67637.75304675102,True,10.0
20265853000.0,-1.0,1,[-8.157e-03  3.931e+00 -9.600e+00 -3.962e+00],,4999.7036,1.0,-230.56537,1.0,557.5108,-29348632.0,11.0,1958.304,11.0,4916813300.0,11,22839238,0.046475496,51150,4999.74,0.08300781,1.0,-230.56537,500.0,10.0,196.6962,4999.657,24997038.0,1.0,0.41894197,-624386970000.0,0.026768567,,0.0024016094,4999.703672066065,4650,,67647.27291607857,True,10.0
2118761200000.0,-1.0,1,[-0.041  3.997 -9.599 -3.861],,4545.174,1.0,-234.2147,1.0,609.22595,-27076044.0,11.0,1795.2318,11.0,8905028000.0,11,22844239,4545.174,51161,4999.7363,4999.7363,1.0,-234.2147,454.6363636363636,10.0,356.34753,,22724466.0,1.0,0.41894197,-6342908000000.0,1437.3102,,0.18572807,4545.173675791941,4651,,67655.4642469883,True,10.0
1.0575701e+34,-1.0,1,[-0.041  4.075 -9.599 -3.763],,4545.1514,1.0,-238.14017,1.0,15430743.0,-27075764.0,11.0,52922136.0,11.0,156522350000000.0,11,22849240,4545.1514,51172,4999.702,4999.702,1.0,-238.14017,454.6363636363636,10.0,6261939.0,,22724240.0,1.0,0.41894197,-4.474926e+23,1437.3031,,1.09192,4545.151335747548,4652,,67664.43068599701,True,10.0
60195220000.0,-1.0,1,[-0.138  3.857 -9.637 -3.827],,4546.101,1.0,-233.15573,1.0,673.9065,-27076294.0,11.0,2361.805,11.0,5798868500.0,11,22854242,4536.1187,51183,4999.757,4989.7744,1.0,-233.15573,454.72727272727275,10.0,232.10318,9.982601,22724672.0,1.0,0.41894197,-1073431450000.0,1434.4467,,0.29336172,4546.101018017043,4653,,67674.3168823719,True,10.0
8.718102e+34,-1.0,1,[-0.132  3.782 -9.637 -3.927],,4999.7144,1.0,-232.26866,1.0,3351237400.0,-29348780.0,11.0,11731899000.0,11.0,2.8658275e+16,11,22859742,0.037064984,51194,4999.7607,0.083496094,1.0,-232.26866,500.0,10.0,1146472700.0,4999.6772,24997144.0,1.0,0.41894197,-1.28485e+24,0.022154395,,7.8184633,4999.714307261189,4654,,67685.04114842415,True,10.0
2049481200.0,-1.0,1,[-0.231  3.609 -9.616 -4.076],,4091.5857,1.0,-228.82457,1.0,81.32804,-24803824.0,11.0,289.44598,11.0,842768300.0,11,22864245,4091.5857,51205,4999.744,4999.744,1.0,-228.82457,409.3636363636364,10.0,33.853226,,20452248.0,1.0,0.41894197,-197840190000.0,1926.4407,,0.023462549,4091.5856310791187,4655,,67693.11063337326,True,10.0
2.6093333e+36,-1.0,1,[-0.27   3.535 -9.614 -4.17 ],,4999.711,1.0,-228.32457,1.0,4082690.5,-29348700.0,11.0,14201698.0,11.0,32273657000000.0,11,22869745,0.022549717,51216,4999.741,0.052734375,1.0,-228.32457,500.0,10.0,1291096.8,4999.6885,24997112.0,1.0,0.41894197,-7.029151e+24,0.016325092,,0.29080352,4999.711120669447,4656,,67705.17146492004,True,10.0
1.3792292e+35,-1.0,1,[-0.146  3.545 -9.607 -4.174],,4999.7227,1.0,-233.0266,1.0,1349.7926,-29348842.0,11.0,4695.29,11.0,13205210000.0,11,22875245,0.060102984,51227,4999.756,0.09326172,1.0,-233.0266,500.0,10.0,528.2737,4999.6626,24997228.0,1.0,0.41894197,-1.616065e+24,0.028024497,,0.23814502,4999.722843903503,4657,,67718.5967001915,True,10.0
9.046485e+33,-1.0,1,[ 0.09   3.507 -9.664 -4.126],,4546.1104,1.0,-230.23935,1.0,251226420.0,-27076360.0,11.0,874214800.0,11.0,2398029500000000.0,11,22880247,4536.1294,51238,4999.7505,4989.7695,1.0,-230.23935,454.72727272727275,10.0,95932504.0,9.98078,22724764.0,1.0,0.41894197,-4.138849e+23,1434.4501,,0.061868425,4546.110314837775,4658,,67729.73694968224,True,10.0
5426113500.0,-1.0,1,[ 0.094  3.602 -9.619 -3.899],,4999.7246,1.0,-233.03883,1.0,944.81573,-29348840.0,11.0,3280.0422,11.0,10741437000.0,11,22885747,0.0345348,51249,4999.741,0.05126953,1.0,-233.03883,500.0,10.0,429.70398,4999.69,24997244.0,1.0,0.41894197,-331281660000.0,0.015426063,,0.012059437,4999.724363613349,4659,,67741.7988705635,True,10.0
5205771000.0,-1.0,1,[ 0.097  3.532 -9.623 -4.003],,4999.7153,1.0,-249.94815,1.0,2123.168,-29348740.0,11.0,7476.994,11.0,20568396000.0,11,22891247,0.05637429,51260,4999.7383,0.07910156,1.0,-249.94815,500.0,10.0,822.83,4999.659,24997156.0,1.0,0.41894197,-334532580000.0,0.02148387,,0.0624222,4999.715693522355,4660,,67754.40517997742,True,10.0
1448596800000000.0,-1.0,1,[ 0.117  3.61  -9.617 -3.908],,4999.715,1.0,-217.36089,1.0,133.30551,-29348772.0,11.0,473.71887,11.0,2090246500.0,11,22896747,0.047008168,51271,4999.757,0.08886719,1.0,-217.36089,500.0,10.0,83.61966,4999.668,24997148.0,1.0,0.41894197,-165622760000000.0,0.029214269,,0.1833963,4999.715187007943,4661,,67767.30323147774,True,10.0
3371111400.0,-1.0,1,[-0.091  3.742 -9.591 -3.871],,4999.713,1.0,-232.46068,1.0,87.9794,-29348746.0,11.0,311.5459,11.0,1122355200.0,11,22902247,0.033868965,51282,4999.757,0.078125,1.0,-232.46068,500.0,10.0,44.89952,4999.6787,24997126.0,1.0,0.41894197,-253777020000.0,0.023620354,,0.43098813,4999.712546368945,4662,,67778.91635870934,True,10.0
1674020000.0,-1.0,1,[-0.136  3.671 -9.595 -3.963],,4999.7173,1.0,-228.32921,1.0,120.84081,-29348776.0,11.0,318.21457,11.0,2594128400.0,11,22907747,0.047185723,51293,4999.747,0.07714844,1.0,-228.32921,500.0,10.0,103.77702,4999.67,24997172.0,1.0,0.41894197,-180634880000.0,0.01835503,,0.27334306,4999.717264980361,4663,,67787.75474953651,True,10.0
17570554000.0,-1.0,1,[-0.107  3.75  -9.572 -3.873],,4545.201,1.0,-220.6314,1.0,108.9765,-27076348.0,11.0,304.1061,11.0,1656528800.0,11,22912748,4545.201,51304,4999.753,4999.753,1.0,-220.6314,454.6363636363636,10.0,66.358284,,22724736.0,1.0,0.41894197,-578466700000.0,1437.3186,,0.9820743,4545.200659543862,4664,,67796.28611326218,True,10.0
107146220000.0,-1.0,1,[-0.126  3.831 -9.576 -3.78 ],,4999.6978,1.0,-233.26735,1.0,408.3617,-29348578.0,11.0,1105.7739,11.0,6400872400.0,11,22918248,0.049449574,51315,4999.74,0.091796875,1.0,-233.26735,500.0,10.0,256.06772,4999.6484,24996980.0,1.0,0.41894197,-1430782500000.0,0.030180579,,0.2651273,4999.697889422405,4665,,67809.45157122612,True,10.0
10894591000.0,-1.0,1,[-0.102  3.76  -9.588 -3.879],,4999.7163,1.0,-248.94139,1.0,175.13208,-29348776.0,11.0,625.4723,11.0,2086297900.0,11,22923748,0.055087004,51326,4999.748,0.08691406,1.0,-248.94139,500.0,10.0,83.46111,4999.661,24997162.0,1.0,0.41894197,-456283780000.0,0.027260393,,0.4763911,4999.716190101327,4666,,67823.49927377701,True,10.0
2.6384986e+27,-1.0,1,[-0.066  3.829 -9.588 -3.782],,4999.7036,1.0,-217.29482,1.0,5461.5796,-29348624.0,11.0,19561.47,11.0,67957682000.0,11,22929248,0.030850498,51337,4999.7334,0.060546875,1.0,-217.29482,500.0,10.0,2718.633,4999.673,24997038.0,1.0,0.41894197,-2.2351935e+20,0.019819867,,1.8731556,4999.703710277432,4667,,67837.94678330421,True,10.0
26657186000000.0,-1.0,1,[-0.257  3.878 -9.583 -3.628],,4999.6704,1.0,-236.99649,1.0,61971.9,-29348246.0,11.0,215786.2,11.0,495412670000.0,11,22934748,0.050426137,51348,4999.703,0.08300781,1.0,-236.99649,500.0,10.0,19819.348,4999.62,24996706.0,1.0,0.41894197,-22962080000000.0,0.02973636,,0.33527508,4999.670604464405,4668,,67852.2265264988,True,10.0
14919996000.0,-1.0,1,[-0.275  3.806 -9.581 -3.728],,4999.7065,1.0,-243.24696,1.0,758.5203,-29348708.0,11.0,2649.782,11.0,8366525400.0,11,22940248,0.06360973,51359,4999.7656,0.122558594,1.0,-243.24696,500.0,10.0,334.69998,4999.643,24997068.0,1.0,0.41894197,-539895200000.0,0.036448456,,0.10368286,4999.706725901496,4669,,67866.57204937935,True,10.0
93716636000.0,-1.0,1,[-0.232  3.743 -9.581 -3.827],,4545.1855,1.0,-234.8238,1.0,373.0427,-27076168.0,11.0,1303.5565,11.0,3769959400.0,11,22945249,4545.1855,51370,4999.741,4999.741,1.0,-234.8238,454.6363636363636,10.0,150.90665,,22724584.0,1.0,0.41894197,-1335899500000.0,1437.314,,0.22960265,4545.185725621177,4670,,67879.96712899208,True,10.0
14004047000.0,-1.0,1,[-0.252  3.664 -9.579 -3.922],,4999.717,1.0,-227.85086,1.0,82.49435,-29348772.0,11.0,228.4332,11.0,1182527000.0,11,22950749,0.09734552,51381,4999.751,0.13183594,1.0,-227.85086,500.0,10.0,47.30613,4999.619,24997164.0,1.0,0.41894197,-516134300000.0,0.03481458,,0.059472866,4999.716536204479,4671,,67892.23187565804,True,10.0
