VanillaAvgRet,IterType,AvgDiscRet,VarNormIw,VarRet,Delta,MaxVanillaIw,AvgNormIw,MinVanillaIw,VarDiscRet,J,Bound,eRenyi2,ESSClassic,AvgEpLen,VarVanillaIw,AvgVanillaIw,MinNormIw,MaxNormIw,ESSRenyi,BatchSize,EpsThisIter,AvgRet,VarJ
1470.76360032,2,1470.76360032,3.50449e-18,306614.251953,0.7,1.0,0.01,1.0,306614.251953,1470.76,1275.2,1.0,100.0,158.53,,1.0,0.01,0.01,500.0,500,100,1470.76360032,550.952
1490.42567975,2,1490.42567975,2.1793e-19,378006.809396,0.7,1.0,0.005,1.0,378006.809396,1480.59,1325.11,1.0,200.000000102,160.63,,1.0,0.005,0.005,500.0,500,100,1490.42567975,582.223
1384.30157499,2,1384.30157499,5.43914e-20,228774.798901,0.7,1.0,0.00333333,1.0,228774.798901,1448.5,1321.55,1.0,299.999969474,149.3,,1.0,0.00333333,0.00333333,500.0,500,100,1384.30157499,550.95
1606.46660934,2,1606.46660934,5.4346e-20,493060.285689,0.7,1.0,0.0025,1.0,493060.285689,1487.99,1367.59,1.0,400.0,172.98,,1.0,0.0025,0.0025,500.0,500,100,1606.46660934,595.29
1506.20121976,1,1506.20121976,5.43187e-20,364620.18588,0.7,1.0,0.002,1.0,364620.18588,1491.63,1383.94,1.0,500.000006643,162.23,,1.0,0.002,0.002,500.0,500,100,1506.20121976,596.443
1381.34577207,2,1381.34577207,3.50449e-18,216906.805478,0.7,1.0,0.01,1.0,216906.805478,1381.35,1190.94,1.0,100.0,148.95,,1.0,0.01,0.01,500.0,500,100,1381.34577207,463.398
1496.12236775,2,1496.12236775,2.1793e-19,349378.453138,0.7,1.0,0.005,1.0,349378.453138,1438.73,1271.38,1.0,200.000000102,161.26,,1.0,0.005,0.005,500.0,500,100,1496.12236775,532.545
1445.41882523,2,1445.41882523,5.43914e-20,283573.118076,0.7,1.0,0.00333333,1.0,283573.118076,1440.96,1304.31,1.0,299.999969474,155.81,,1.0,0.00333333,0.00333333,500.0,500,100,1445.41882523,531.657
1520.20386033,2,1520.20386033,5.4346e-20,353351.214668,0.7,1.0,0.0025,1.0,353351.214668,1460.77,1342.43,1.0,400.0,163.77,,1.0,0.0025,0.0025,500.0,500,100,1520.20386033,548.294
1425.52361061,1,1425.52361061,5.43187e-20,286159.2576,0.7,1.0,0.002,1.0,286159.2576,1453.72,1347.88,1.0,500.000006643,153.68,,1.0,0.002,0.002,500.0,500,100,1425.52361061,545.306
1575.8640768,2,1575.8640768,3.50449e-18,411790.469402,0.7,1.0,0.01,1.0,411790.469402,1575.86,1333.23,1.0,100.0,169.77,,1.0,0.01,0.01,500.0,500,100,1575.8640768,638.492
1575.26323466,2,1575.26323466,2.1793e-19,390664.023254,0.7,1.0,0.005,1.0,390664.023254,1575.56,1404.0,1.0,200.000000102,169.73,,1.0,0.005,0.005,500.0,500,100,1575.26323466,630.25
1504.31913065,2,1504.31913065,5.43914e-20,377687.551074,0.7,1.0,0.00333333,1.0,377687.551074,1551.82,1411.73,1.0,299.999969474,162.04,,1.0,0.00333333,0.00333333,500.0,500,100,1504.31913065,624.96
1531.67644168,2,1531.67644168,5.4346e-20,373746.908437,0.7,1.0,0.0025,1.0,373746.908437,1546.78,1422.58,1.0,400.0,164.88,,1.0,0.0025,0.0025,500.0,500,100,1531.67644168,620.894
1464.63365699,1,1464.63365699,5.43187e-20,257055.282167,0.7,1.0,0.002,1.0,257055.282167,1530.35,1419.27,1.0,500.000006643,157.92,,1.0,0.002,0.002,500.0,500,100,1464.63365699,600.32
1426.69085959,2,1426.69085959,3.50449e-18,317582.352025,0.7,1.0,0.01,1.0,317582.352025,1426.69,1181.38,1.0,100.0,153.73,,1.0,0.01,0.01,500.0,500,100,1426.69085959,560.72
1514.7019602,2,1514.7019602,2.1793e-19,325775.040062,0.7,1.0,0.005,1.0,325775.040062,1470.7,1297.24,1.0,200.000000102,163.18,,1.0,0.005,0.005,500.0,500,100,1514.7019602,566.037
1541.91390523,2,1541.91390523,5.43914e-20,389220.02458,0.7,1.0,0.00333333,1.0,389220.02458,1494.44,1352.81,1.0,299.999969474,166.18,,1.0,0.00333333,0.00333333,500.0,500,100,1541.91390523,585.806
1576.36593418,2,1576.36593418,5.4346e-20,344142.374431,0.7,1.0,0.0025,1.0,344142.374431,1514.92,1392.26,1.0,400.0,169.82,,1.0,0.0025,0.0025,500.0,500,100,1576.36593418,586.353
1420.65450384,1,1420.65450384,5.43187e-20,283138.408881,0.7,1.0,0.002,1.0,283138.408881,1496.07,1386.36,1.0,500.000006643,153.11,,1.0,0.002,0.002,500.0,500,100,1420.65450384,576.655
1587.83433693,2,1587.83433693,3.50449e-18,393813.146392,0.7,1.0,0.01,1.0,393813.146392,1587.83,1387.24,1.0,100.0,171.01,,1.0,0.01,0.01,500.0,500,100,1587.83433693,624.4
1490.78463185,2,1490.78463185,2.1793e-19,253813.486073,0.7,1.0,0.005,1.0,253813.486073,1539.31,1397.47,1.0,200.000000102,160.72,,1.0,0.005,0.005,500.0,500,100,1490.78463185,568.269
1491.9381967,2,1491.9381967,5.43914e-20,351161.228684,0.7,1.0,0.00333333,1.0,351161.228684,1523.52,1399.36,1.0,299.999969474,160.66,,1.0,0.00333333,0.00333333,500.0,500,100,1491.9381967,575.907
1529.01520948,2,1529.01520948,5.4346e-20,354127.428242,0.7,1.0,0.0025,1.0,354127.428242,1524.89,1415.14,1.0,400.0,164.76,,1.0,0.0025,0.0025,500.0,500,100,1529.01520948,580.003
1450.90355569,1,1450.90355569,5.43187e-20,250493.388002,0.7,1.0,0.002,1.0,250493.388002,1510.1,1411.92,1.0,500.000006643,156.31,,1.0,0.002,0.002,500.0,500,100,1450.90355569,565.329
1416.26634921,2,1416.26634921,3.50449e-18,278718.746668,0.7,1.0,0.01,1.0,278718.746668,1416.27,1191.08,1.0,100.0,152.7,,1.0,0.01,0.01,500.0,500,100,1416.26634921,525.292
1589.78353984,2,1589.78353984,2.1793e-19,340344.813088,0.7,1.0,0.005,1.0,340344.813088,1503.02,1334.78,1.0,200.000000102,171.38,,1.0,0.005,0.005,500.0,500,100,1589.78353984,560.324
1524.06416006,2,1524.06416006,5.43914e-20,377198.764072,0.7,1.0,0.00333333,1.0,377198.764072,1510.04,1372.67,1.0,299.999969474,164.26,,1.0,0.00333333,0.00333333,500.0,500,100,1524.06416006,577.826
1459.23245674,2,1459.23245674,5.4346e-20,269664.622224,0.7,1.0,0.0025,1.0,269664.622224,1497.34,1378.37,1.0,400.0,157.25,,1.0,0.0025,0.0025,500.0,500,100,1459.23245674,563.594
1450.96464704,1,1450.96464704,5.43187e-20,267735.799593,0.7,1.0,0.002,1.0,267735.799593,1488.06,1381.66,1.0,500.000006643,156.41,,1.0,0.002,0.002,500.0,500,100,1450.96464704,554.496
1508.67962032,2,1508.67962032,3.50449e-18,377960.110494,0.7,1.0,0.01,1.0,377960.110494,1508.68,1309.38,1.0,100.0,162.57,,1.0,0.01,0.01,500.0,500,100,1508.67962032,611.703
1561.79401093,2,1561.79401093,2.1793e-19,367072.711099,0.7,1.0,0.005,1.0,367072.711099,1535.24,1343.3,1.0,200.000000102,168.3,,1.0,0.005,0.005,500.0,500,100,1561.79401093,607.862
1437.56637213,2,1437.56637213,5.43914e-20,298762.774029,0.7,1.0,0.00333333,1.0,298762.774029,1502.68,1345.96,1.0,299.999969474,154.98,,1.0,0.00333333,0.00333333,500.0,500,100,1437.56637213,589.103
1512.79679833,2,1512.79679833,5.4346e-20,336966.968438,0.7,1.0,0.0025,1.0,336966.968438,1505.21,1369.49,1.0,400.0,163.05,,1.0,0.0025,0.0025,500.0,500,100,1512.79679833,586.26
1494.37603446,1,1494.37603446,5.43187e-20,294892.308199,0.7,1.0,0.002,1.0,294892.308199,1503.04,1381.65,1.0,500.000006643,161.09,,1.0,0.002,0.002,500.0,500,100,1494.37603446,577.38
1527.3638067,2,1527.3638067,3.50449e-18,332518.7838,0.7,1.0,0.01,1.0,332518.7838,1527.36,1335.97,1.0,100.0,164.62,,1.0,0.01,0.01,500.0,500,100,1527.3638067,573.754
1450.32912099,2,1450.32912099,2.1793e-19,309001.561963,0.7,1.0,0.005,1.0,309001.561963,1488.85,1353.51,1.0,200.000000102,156.44,,1.0,0.005,0.005,500.0,500,100,1450.32912099,564.833
1611.53097757,2,1611.53097757,5.43914e-20,414744.521895,0.7,1.0,0.00333333,1.0,414744.521895,1529.74,1398.84,1.0,299.999969474,173.53,,1.0,0.00333333,0.00333333,500.0,500,100,1611.53097757,594.055
1537.40576635,2,1537.40576635,5.4346e-20,319651.15998,0.7,1.0,0.0025,1.0,319651.15998,1531.66,1418.3,1.0,400.0,165.62,,1.0,0.0025,0.0025,500.0,500,100,1537.40576635,586.345
1519.43074904,1,1519.43074904,5.43187e-20,344902.003054,0.7,1.0,0.002,1.0,344902.003054,1529.21,1427.82,1.0,500.000006643,163.65,,1.0,0.002,0.002,500.0,500,100,1519.43074904,585.965
1539.11581496,2,1539.11581496,3.50449e-18,303829.256134,0.7,1.0,0.01,1.0,303829.256134,1539.12,1338.99,1.0,100.0,165.85,,1.0,0.01,0.01,500.0,500,100,1539.11581496,548.444
1534.82610114,2,1534.82610114,2.1793e-19,317694.660959,0.7,1.0,0.005,1.0,317694.660959,1536.97,1395.46,1.0,200.000000102,165.44,,1.0,0.005,0.005,500.0,500,100,1534.82610114,554.67
1530.6719876,2,1530.6719876,5.43914e-20,327789.08928,0.7,1.0,0.00333333,1.0,327789.08928,1534.87,1390.14,1.0,299.999969474,164.9,,1.0,0.00333333,0.00333333,500.0,500,100,1530.6719876,559.719
1570.3352615,2,1570.3352615,5.4346e-20,337452.272363,0.7,1.0,0.0025,1.0,337452.272363,1543.74,1418.4,1.0,400.0,169.17,,1.0,0.0025,0.0025,500.0,500,100,1570.3352615,564.552
1555.05657344,1,1555.05657344,5.43187e-20,372845.471044,0.7,1.0,0.002,1.0,372845.471044,1546.0,1433.89,1.0,500.000006643,167.6,,1.0,0.002,0.002,500.0,500,100,1555.05657344,573.428
1517.30997633,2,1517.30997633,3.50449e-18,350672.546109,0.7,1.0,0.01,1.0,350672.546109,1517.31,1290.44,1.0,100.0,163.52,,1.0,0.01,0.01,500.0,500,100,1517.30997633,589.208
1543.9969518,2,1543.9969518,2.1793e-19,362647.683449,0.7,1.0,0.005,1.0,362647.683449,1530.65,1370.23,1.0,200.000000102,166.3,,1.0,0.005,0.005,500.0,500,100,1543.9969518,594.367
1467.56970661,2,1467.56970661,5.43914e-20,344763.536606,0.7,1.0,0.00333333,1.0,344763.536606,1509.63,1360.26,1.0,299.999969474,158.17,,1.0,0.00333333,0.00333333,500.0,500,100,1467.56970661,591.752
1509.24925812,2,1509.24925812,5.4346e-20,366981.154413,0.7,1.0,0.0025,1.0,366981.154413,1509.53,1380.18,1.0,400.0,162.57,,1.0,0.0025,0.0025,500.0,500,100,1509.24925812,594.522
1482.96359181,1,1482.96359181,5.43187e-20,310868.300388,0.7,1.0,0.002,1.0,310868.300388,1504.22,1388.52,1.0,500.000006643,159.85,,1.0,0.002,0.002,500.0,500,100,1482.96359181,586.881
1548.89189908,2,1548.89189908,3.50449e-18,388443.897083,0.7,1.0,0.01,1.0,388443.897083,1548.89,1294.44,1.0,100.0,166.84,,1.0,0.01,0.01,500.0,500,100,1548.89189908,620.129
1534.51850356,2,1534.51850356,2.1793e-19,371697.342135,0.7,1.0,0.005,1.0,371697.342135,1541.71,1361.78,1.0,200.000000102,165.35,,1.0,0.005,0.005,500.0,500,100,1534.51850356,613.451
1464.86907788,2,1464.86907788,5.43914e-20,369722.534765,0.7,1.0,0.00333333,1.0,369722.534765,1516.09,1369.18,1.0,299.999969474,157.86,,1.0,0.00333333,0.00333333,500.0,500,100,1464.86907788,611.72
1471.45161437,2,1471.45161437,5.4346e-20,331973.995641,0.7,1.0,0.0025,1.0,331973.995641,1504.93,1377.7,1.0,400.0,158.58,,1.0,0.0025,0.0025,500.0,500,100,1471.45161437,602.651
1457.99065196,1,1457.99065196,5.43187e-20,371531.117287,0.7,1.0,0.002,1.0,371531.117287,1495.54,1381.75,1.0,500.000006643,157.12,,1.0,0.002,0.002,500.0,500,100,1457.99065196,603.711
1535.75209343,2,1535.75209343,3.50449e-18,349764.384801,0.7,1.0,0.01,1.0,349764.384801,1535.75,1291.91,1.0,100.0,165.52,,1.0,0.01,0.01,500.0,500,100,1535.75209343,588.444
1465.68233451,2,1465.68233451,2.1793e-19,341263.535224,0.7,1.0,0.005,1.0,341263.535224,1500.72,1328.3,1.0,200.000000102,157.9,,1.0,0.005,0.005,500.0,500,100,1465.68233451,585.906
1485.14360596,2,1485.14360596,5.43914e-20,283952.345094,0.7,1.0,0.00333333,1.0,283952.345094,1495.53,1354.75,1.0,299.999969474,159.98,,1.0,0.00333333,0.00333333,500.0,500,100,1485.14360596,567.993
1437.24287204,2,1437.24287204,5.4346e-20,285360.516158,0.7,1.0,0.0025,1.0,285360.516158,1480.96,1359.04,1.0,400.0,154.91,,1.0,0.0025,0.0025,500.0,500,100,1437.24287204,559.665
1419.36998791,1,1419.36998791,5.43187e-20,322163.409071,0.7,1.0,0.002,1.0,322163.409071,1468.64,1359.59,1.0,500.000006643,153.03,,1.0,0.002,0.002,500.0,500,100,1419.36998791,561.227
1401.12348635,2,1401.12348635,3.50449e-18,226150.953129,0.7,1.0,0.01,1.0,226150.953129,1401.12,1208.94,1.0,100.0,150.97,,1.0,0.01,0.01,500.0,500,100,1401.12348635,473.17
1543.93087039,2,1543.93087039,2.1793e-19,372552.665116,0.7,1.0,0.005,1.0,372552.665116,1472.53,1306.47,1.0,200.000000102,166.28,,1.0,0.005,0.005,500.0,500,100,1543.93087039,549.051
1409.89342739,2,1409.89342739,5.43914e-20,233865.98312,0.7,1.0,0.00333333,1.0,233865.98312,1451.65,1316.07,1.0,299.999969474,152.04,,1.0,0.00333333,0.00333333,500.0,500,100,1409.89342739,528.222
1461.79782657,2,1461.79782657,5.4346e-20,319921.210658,0.7,1.0,0.0025,1.0,319921.210658,1454.19,1335.13,1.0,400.0,157.58,,1.0,0.0025,0.0025,500.0,500,100,1461.79782657,537.088
1446.95223528,1,1446.95223528,5.43187e-20,305664.824862,0.7,1.0,0.002,1.0,305664.824862,1452.74,1346.25,1.0,500.000006643,155.92,,1.0,0.002,0.002,500.0,500,100,1446.95223528,539.723
1498.06439098,2,1498.06439098,3.50449e-18,396808.589809,0.7,1.0,0.01,1.0,396808.589809,1498.06,1270.33,1.0,100.0,161.37,,1.0,0.01,0.01,500.0,500,100,1498.06439098,626.77
1542.62617431,2,1542.62617431,2.1793e-19,444054.16185,0.7,1.0,0.005,1.0,444054.16185,1520.35,1342.53,1.0,200.000000102,166.19,,1.0,0.005,0.005,500.0,500,100,1542.62617431,645.541
1485.21731773,2,1485.21731773,5.43914e-20,303458.656277,0.7,1.0,0.00333333,1.0,303458.656277,1508.64,1363.45,1.0,299.999969474,160.0,,1.0,0.00333333,0.00333333,500.0,500,100,1485.21731773,615.005
1438.78951801,2,1438.78951801,5.4346e-20,299971.845554,0.7,1.0,0.0025,1.0,299971.845554,1491.17,1365.44,1.0,400.0,155.04,,1.0,0.0025,0.0025,500.0,500,100,1438.78951801,599.025
1530.88900118,1,1530.88900118,5.43187e-20,374722.532273,0.7,1.0,0.002,1.0,374722.532273,1499.12,1386.65,1.0,500.000006643,164.96,,1.0,0.002,0.002,500.0,500,100,1530.88900118,601.259
1429.82892798,2,1429.82892798,3.50449e-18,278613.483312,0.7,1.0,0.01,1.0,278613.483312,1429.83,1196.06,1.0,100.0,154.16,,1.0,0.01,0.01,500.0,500,100,1429.82892798,525.193
1454.04398846,2,1454.04398846,2.1793e-19,325307.525184,0.7,1.0,0.005,1.0,325307.525184,1441.94,1276.64,1.0,200.000000102,156.77,,1.0,0.005,0.005,500.0,500,100,1454.04398846,546.889
1525.7318336,2,1525.7318336,5.43914e-20,423412.063109,0.7,1.0,0.00333333,1.0,423412.063109,1469.87,1334.9,1.0,299.999969474,164.35,,1.0,0.00333333,0.00333333,500.0,500,100,1525.7318336,583.676
1496.77778522,2,1496.77778522,5.4346e-20,369216.873577,0.7,1.0,0.0025,1.0,369216.873577,1476.6,1354.99,1.0,400.0,161.33,,1.0,0.0025,0.0025,500.0,500,100,1496.77778522,589.089
1523.18162988,1,1523.18162988,5.43187e-20,339372.246666,0.7,1.0,0.002,1.0,339372.246666,1485.91,1377.14,1.0,500.000006643,164.17,,1.0,0.002,0.002,500.0,500,100,1523.18162988,587.506
1430.36259666,2,1430.36259666,3.50449e-18,299192.061928,0.7,1.0,0.01,1.0,299192.061928,1430.36,1233.22,1.0,100.0,154.18,,1.0,0.01,0.01,500.0,500,100,1430.36259666,544.243
1445.58039017,2,1445.58039017,2.1793e-19,317169.145538,0.7,1.0,0.005,1.0,317169.145538,1437.97,1258.55,1.0,200.000000102,155.92,,1.0,0.005,0.005,500.0,500,100,1445.58039017,552.41
1548.99889135,2,1548.99889135,5.43914e-20,362433.30205,0.7,1.0,0.00333333,1.0,362433.30205,1474.98,1328.49,1.0,299.999969474,166.87,,1.0,0.00333333,0.00333333,500.0,500,100,1548.99889135,570.772
1535.21437026,2,1535.21437026,5.4346e-20,394366.719076,0.7,1.0,0.0025,1.0,394366.719076,1490.04,1363.17,1.0,400.0,165.35,,1.0,0.0025,0.0025,500.0,500,100,1535.21437026,585.339
1531.1634958,1,1531.1634958,5.43187e-20,279452.441104,0.7,1.0,0.002,1.0,279452.441104,1498.26,1384.79,1.0,500.000006643,165.08,,1.0,0.002,0.002,500.0,500,100,1531.1634958,574.194
1409.0065769,2,1409.0065769,3.50449e-18,252576.80431,0.7,1.0,0.01,1.0,252576.80431,1409.01,1167.12,1.0,100.0,151.9,,1.0,0.01,0.01,500.0,500,100,1409.0065769,500.051
1544.70407046,2,1544.70407046,2.1793e-19,300269.580621,0.7,1.0,0.005,1.0,300269.580621,1476.86,1305.82,1.0,200.000000102,166.38,,1.0,0.005,0.005,500.0,500,100,1544.70407046,527.506
1563.90943357,2,1563.90943357,5.43914e-20,363228.175733,0.7,1.0,0.00333333,1.0,363228.175733,1505.87,1366.22,1.0,299.999969474,168.48,,1.0,0.00333333,0.00333333,500.0,500,100,1563.90943357,554.128
1652.90047206,2,1652.90047206,5.4346e-20,392672.04145,0.7,1.0,0.0025,1.0,392672.04145,1542.63,1421.69,1.0,400.0,178.02,,1.0,0.0025,0.0025,500.0,500,100,1652.90047206,575.789
1531.61156562,1,1531.61156562,5.43187e-20,272706.191378,0.7,1.0,0.002,1.0,272706.191378,1540.43,1432.25,1.0,500.000006643,165.02,,1.0,0.002,0.002,500.0,500,100,1531.61156562,565.015
1522.6463257,2,1522.6463257,3.50449e-18,337556.743365,0.7,1.0,0.01,1.0,337556.743365,1522.65,1323.76,1.0,100.0,164.01,,1.0,0.01,0.01,500.0,500,100,1522.6463257,578.084
1426.44941875,2,1426.44941875,2.1793e-19,287507.079421,0.7,1.0,0.005,1.0,287507.079421,1474.55,1333.92,1.0,200.000000102,153.71,,1.0,0.005,0.005,500.0,500,100,1426.44941875,558.319
1411.94302292,2,1411.94302292,5.43914e-20,299319.323389,0.7,1.0,0.00333333,1.0,299319.323389,1453.68,1310.19,1.0,299.999969474,152.28,,1.0,0.00333333,0.00333333,500.0,500,100,1411.94302292,554.49
1522.58150823,2,1522.58150823,5.4346e-20,318539.390924,0.7,1.0,0.0025,1.0,318539.390924,1470.9,1346.64,1.0,400.0,164.09,,1.0,0.0025,0.0025,500.0,500,100,1522.58150823,557.067
1494.73127927,1,1494.73127927,5.43187e-20,354939.193101,0.7,1.0,0.002,1.0,354939.193101,1475.67,1364.53,1.0,500.000006643,161.12,,1.0,0.002,0.002,500.0,500,100,1494.73127927,564.471
1564.72449404,2,1564.72449404,3.50449e-18,372257.03218,0.7,1.0,0.01,1.0,372257.03218,1564.72,1370.48,1.0,100.0,168.64,,1.0,0.01,0.01,500.0,500,100,1564.72449404,607.07
1563.1946455,2,1563.1946455,2.1793e-19,389212.683769,0.7,1.0,0.005,1.0,389212.683769,1563.96,1413.22,1.0,200.000000102,168.35,,1.0,0.005,0.005,500.0,500,100,1563.1946455,613.945
1522.52887039,2,1522.52887039,5.43914e-20,376203.177123,0.7,1.0,0.00333333,1.0,376203.177123,1550.15,1427.07,1.0,299.999969474,164.03,,1.0,0.00333333,0.00333333,500.0,500,100,1522.52887039,613.037
1537.93811237,2,1537.93811237,5.4346e-20,370238.948574,0.7,1.0,0.0025,1.0,370238.948574,1547.1,1434.9,1.0,400.0,165.65,,1.0,0.0025,0.0025,500.0,500,100,1537.93811237,611.165
1550.67026346,1,1550.67026346,5.43187e-20,470901.183913,0.7,1.0,0.002,1.0,470901.183913,1547.81,1436.41,1.0,500.000006643,167.04,,1.0,0.002,0.002,500.0,500,100,1550.67026346,626.146
1551.42682648,2,1551.42682648,3.50449e-18,368194.037128,0.7,1.0,0.01,1.0,368194.037128,1551.43,1320.43,1.0,100.0,167.15,,1.0,0.01,0.01,500.0,500,100,1551.42682648,603.748
1460.14418094,2,1460.14418094,2.1793e-19,285409.960198,0.7,1.0,0.005,1.0,285409.960198,1505.79,1342.45,1.0,200.000000102,157.33,,1.0,0.005,0.005,500.0,500,100,1460.14418094,570.629
1461.49433916,2,1461.49433916,5.43914e-20,292945.457562,0.7,1.0,0.00333333,1.0,292945.457562,1491.02,1357.66,1.0,299.999969474,157.54,,1.0,0.00333333,0.00333333,500.0,500,100,1461.49433916,560.523
1448.76657629,2,1448.76657629,5.4346e-20,294556.641772,0.7,1.0,0.0025,1.0,294556.641772,1480.46,1364.44,1.0,400.0,156.12,,1.0,0.0025,0.0025,500.0,500,100,1448.76657629,555.767
1535.81785826,1,1535.81785826,5.43187e-20,404987.807406,0.7,1.0,0.002,1.0,404987.807406,1491.53,1387.76,1.0,500.000006643,165.44,,1.0,0.002,0.002,500.0,500,100,1535.81785826,572.52
1362.52437238,2,1362.52437238,3.50449e-18,233287.131234,0.7,1.0,0.01,1.0,233287.131234,1362.52,1184.57,1.0,100.0,146.83,,1.0,0.01,0.01,500.0,500,100,1362.52437238,480.577
1452.01553783,2,1452.01553783,2.1793e-19,335107.561655,0.7,1.0,0.005,1.0,335107.561655,1407.27,1253.94,1.0,200.000000102,156.44,,1.0,0.005,0.005,500.0,500,100,1452.01553783,532.313
1493.7323737,2,1493.7323737,5.43914e-20,481133.001283,0.7,1.0,0.00333333,1.0,481133.001283,1436.09,1284.37,1.0,299.999969474,160.99,,1.0,0.00333333,0.00333333,500.0,500,100,1493.7323737,591.05
1453.08549514,2,1453.08549514,5.4346e-20,330480.331413,0.7,1.0,0.0025,1.0,330480.331413,1440.34,1308.94,1.0,400.0,156.62,,1.0,0.0025,0.0025,500.0,500,100,1453.08549514,586.39
1507.37408105,1,1507.37408105,5.43187e-20,406878.956379,0.7,1.0,0.002,1.0,406878.956379,1453.75,1336.22,1.0,500.000006643,162.45,,1.0,0.002,0.002,500.0,500,100,1507.37408105,596.962
1447.60341897,2,1447.60341897,3.50449e-18,318802.250157,0.7,1.0,0.01,1.0,318802.250157,1447.6,1204.61,1.0,100.0,156.0,,1.0,0.01,0.01,500.0,500,100,1447.60341897,561.796
1585.55341876,2,1585.55341876,2.1793e-19,381191.300725,0.7,1.0,0.005,1.0,381191.300725,1516.58,1344.76,1.0,200.000000102,170.79,,1.0,0.005,0.005,500.0,500,100,1585.55341876,592.667
1570.87087488,2,1570.87087488,5.43914e-20,393029.598869,0.7,1.0,0.00333333,1.0,393029.598869,1534.68,1394.39,1.0,299.999969474,169.18,,1.0,0.00333333,0.00333333,500.0,500,100,1570.87087488,603.759
1600.66835843,2,1600.66835843,5.4346e-20,481866.580744,0.7,1.0,0.0025,1.0,481866.580744,1551.17,1428.95,1.0,400.0,172.3,,1.0,0.0025,0.0025,500.0,500,100,1600.66835843,627.273
1399.58875058,1,1399.58875058,5.43187e-20,259971.167216,0.7,1.0,0.002,1.0,259971.167216,1520.86,1411.53,1.0,500.000006643,150.94,,1.0,0.002,0.002,500.0,500,100,1399.58875058,608.217
1494.46900725,2,1494.46900725,3.50449e-18,316067.604065,0.7,1.0,0.01,1.0,316067.604065,1494.47,1306.82,1.0,100.0,161.12,,1.0,0.01,0.01,500.0,500,100,1494.46900725,559.381
1498.66203736,2,1498.66203736,2.1793e-19,336691.164762,0.7,1.0,0.005,1.0,336691.164762,1496.57,1359.15,1.0,200.000000102,161.49,,1.0,0.005,0.005,500.0,500,100,1498.66203736,568.436
1591.00187258,2,1591.00187258,5.43914e-20,426877.072112,0.7,1.0,0.00333333,1.0,426877.072112,1528.04,1368.21,1.0,299.999969474,171.33,,1.0,0.00333333,0.00333333,500.0,500,100,1591.00187258,598.552
1609.07455296,2,1609.07455296,5.4346e-20,487020.655981,0.7,1.0,0.0025,1.0,487020.655981,1548.3,1409.88,1.0,400.0,173.33,,1.0,0.0025,0.0025,500.0,500,100,1609.07455296,624.874
1541.19418015,1,1541.19418015,5.43187e-20,375995.420532,0.7,1.0,0.002,1.0,375995.420532,1546.88,1419.54,1.0,500.000006643,166.06,,1.0,0.002,0.002,500.0,500,100,1541.19418015,621.956
1452.27089721,2,1452.27089721,3.50449e-18,296934.50552,0.7,1.0,0.01,1.0,296934.50552,1452.27,1259.25,1.0,100.0,156.57,,1.0,0.01,0.01,500.0,500,100,1452.27089721,542.185
1575.22342092,2,1575.22342092,2.1793e-19,354487.124152,0.7,1.0,0.005,1.0,354487.124152,1513.75,1352.6,1.0,200.000000102,169.69,,1.0,0.005,0.005,500.0,500,100,1575.22342092,571.168
1495.97285086,2,1495.97285086,5.43914e-20,331985.932718,0.7,1.0,0.00333333,1.0,331985.932718,1507.82,1376.25,1.0,299.999969474,161.16,,1.0,0.00333333,0.00333333,500.0,500,100,1495.97285086,571.939
1470.60073238,2,1470.60073238,5.4346e-20,292569.831015,0.7,1.0,0.0025,1.0,292569.831015,1498.52,1384.57,1.0,400.0,158.46,,1.0,0.0025,0.0025,500.0,500,100,1470.60073238,563.921
1592.53986747,1,1592.53986747,5.43187e-20,432813.119031,0.7,1.0,0.002,1.0,432813.119031,1517.32,1408.23,1.0,500.000006643,171.51,,1.0,0.002,0.002,500.0,500,100,1592.53986747,584.394
1473.89316747,2,1473.89316747,3.50449e-18,354564.812225,0.7,1.0,0.01,1.0,354564.812225,1473.89,1231.62,1.0,100.0,158.92,,1.0,0.01,0.01,500.0,500,100,1473.89316747,592.469
1475.71452691,2,1475.71452691,2.1793e-19,312743.686876,0.7,1.0,0.005,1.0,312743.686876,1474.8,1303.49,1.0,200.000000102,158.92,,1.0,0.005,0.005,500.0,500,100,1475.71452691,574.733
1477.27188494,2,1477.27188494,5.43914e-20,345731.353648,0.7,1.0,0.00333333,1.0,345731.353648,1475.63,1335.75,1.0,299.999969474,159.19,,1.0,0.00333333,0.00333333,500.0,500,100,1477.27188494,578.191
1485.68473552,2,1485.68473552,5.4346e-20,365701.771589,0.7,1.0,0.0025,1.0,365701.771589,1478.14,1357.0,1.0,400.0,160.06,,1.0,0.0025,0.0025,500.0,500,100,1485.68473552,584.174
1492.67818708,1,1492.67818708,5.43187e-20,311710.433157,0.7,1.0,0.002,1.0,311710.433157,1481.05,1372.7,1.0,500.000006643,160.86,,1.0,0.002,0.002,500.0,500,100,1492.67818708,578.584
1492.91060897,2,1492.91060897,3.50449e-18,360832.610962,0.7,1.0,0.01,1.0,360832.610962,1492.91,1267.82,1.0,100.0,160.87,,1.0,0.01,0.01,500.0,500,100,1492.91060897,597.682
