VarVanillaIw,MaxVanillaIw,eRenyi2,MinVanillaIw,AvgDiscRet,MinNormIw,MaxNormIw,Bound,Delta,BatchSize,VarDiscRet,AvgVanillaIw,J,VarJ,EpsThisIter,VarNormIw,VanillaAvgRet,AvgNormIw,ESSRenyi,AvgRet,IterType,ESSClassic,VarRet,AvgEpLen
1.44806e-06,1.00386,1.0,0.996743,-1133.72750904,0.00996823,0.0100394,-1360.85,0.2,100,0.350802452683,0.99992,-1133.73,0.589056,100,1.4483e-10,-1133.72750904,0.01,99.9997973446,-1133.72750904,1,99.99987792,0.350802452683,500.0
6.97047e-06,1.00648,1.00001,0.990907,-1133.72023169,0.00990846,0.0100642,-1361.28,0.2,100,0.651293732083,1.00006,-1133.72,0.801057,100,6.96961e-10,-1133.72023169,0.01,99.999356274,-1133.72023169,1,99.9993057715,0.651293732083,500.0
4.89165e-06,1.00585,1.0,0.992501,-1133.60771401,0.00992346,0.010057,-1360.82,0.2,100,0.32247762824,1.00016,-1133.61,0.564216,100,4.89013e-10,-1133.60771401,0.01,99.999678136,-1133.60771401,1,99.9995499376,0.32247762824,500.0
1.32941e-07,1.0011,1.0,0.998914,-1133.71513429,0.00998937,0.0100112,-1360.89,0.2,100,0.342687185807,0.999977,-1133.71,0.582391,100,1.32943e-11,-1133.71513429,0.01,100.0,-1133.71513429,1,99.9999771113,0.342687185807,500.0
1.00552e-06,1.00345,1.0,0.997649,-1133.67020292,0.00997638,0.0100344,-1361.05,0.2,100,0.365065291605,1.00001,-1133.67,0.600816,100,1.00551e-10,-1133.67020292,0.01,99.9998927118,-1133.67020292,1,99.9998817458,0.365065291605,500.0
3.07202e-06,1.00458,1.0,0.990349,-1133.58305538,0.009901,0.0100432,-1360.94,0.2,100,0.337482478195,1.00025,-1133.58,0.575959,100,3.07047e-10,-1133.58305538,0.01,99.999761582,-1133.58305538,1,99.9996910878,0.337482478195,500.0
4.41302e-06,1.00539,1.0,0.991596,-1133.65938915,0.00991812,0.0100561,-1360.73,0.2,100,0.301831679503,0.999783,-1133.66,0.545966,100,4.41493e-10,-1133.65938915,0.01,99.9996423734,-1133.65938915,1,99.9995955554,0.301831679503,500.0
4.65992e-06,1.00665,1.0,0.995266,-1133.66910608,0.00995237,0.0100662,-1360.83,0.2,100,0.344376741748,1.00003,-1133.67,0.583372,100,4.65966e-10,-1133.66910608,0.01,99.9996423734,-1133.66910608,1,99.9995460657,0.344376741748,500.0
5.28498e-07,1.00274,1.0,0.997769,-1133.58117494,0.0099781,0.0100278,-1361.18,0.2,100,0.410255847818,0.999959,-1133.58,0.637071,100,5.28546e-11,-1133.58117494,0.01,99.9999523163,-1133.58117494,1,99.9999465921,0.410255847818,500.0
3.32745e-06,1.00531,1.0,0.991773,-1133.66876654,0.00991885,0.0100542,-1361.23,0.2,100,0.558295929231,0.999887,-1133.67,0.741418,100,3.32819e-10,-1133.66876654,0.01,99.9996900568,-1133.66876654,1,99.999645194,0.558295929231,500.0
4.44762e-07,1.00318,1.0,0.998678,-1133.66645857,0.00998721,0.0100322,-1361.23,0.2,100,0.648678386151,0.999957,-1133.67,0.801175,100,4.44802e-11,-1133.66645857,0.01,99.9999523163,-1133.66645857,1,99.9999618514,0.648678386151,500.0
3.13332e-06,1.00517,1.0,0.996561,-1133.71983901,0.00996684,0.010053,-1361.38,0.2,100,0.637181154562,0.999877,-1133.72,0.793421,100,3.13409e-10,-1133.71983901,0.01,99.9996900568,-1133.71983901,1,99.9996833418,0.637181154562,500.0
3.49799e-07,1.00103,1.0,0.997347,-1133.64302409,0.00997366,0.0100105,-1361.16,0.2,100,0.388147433985,0.999981,-1133.64,0.619491,100,3.49815e-11,-1133.64302409,0.01,99.9999642372,-1133.64302409,1,99.9999809262,0.388147433985,500.0
3.11301e-06,1.00563,1.0,0.996801,-1133.72386231,0.00996555,0.0100538,-1360.91,0.2,100,0.394710618015,1.00025,-1133.72,0.624539,100,3.11146e-10,-1133.72386231,0.01,99.9997377403,-1133.72386231,1,99.9997254104,0.394710618015,500.0
3.23289e-06,1.00586,1.0,0.996378,-1133.69344754,0.00996317,0.010058,-1360.82,0.2,100,0.337457787157,1.00006,-1133.69,0.577505,100,3.23249e-10,-1133.69344754,0.01,99.9997735029,-1133.69344754,1,99.9996643282,0.337457787157,500.0
4.4195e-06,1.00756,1.0,0.994436,-1133.65046113,0.00994368,0.0100749,-1361.07,0.2,100,0.441785798965,1.00007,-1133.65,0.660258,100,4.41891e-10,-1133.65046113,0.01,99.9996304526,-1133.65046113,1,99.9995384546,0.441785798965,500.0
1.08291e-06,1.00257,1.0,0.997738,-1133.69867762,0.00997932,0.0100277,-1360.87,0.2,100,0.409968416683,0.999806,-1133.7,0.636733,100,1.08333e-10,-1133.69867762,0.01,99.99986887,-1133.69867762,1,99.9998969832,0.409968416683,500.0
1.61089e-06,1.00329,1.0,0.996604,-1133.59652653,0.00996565,0.0100325,-1360.61,0.2,100,0.279591357959,1.00004,-1133.6,0.525743,100,1.61076e-10,-1133.59652653,0.01,99.9998450282,-1133.59652653,1,99.999824531,0.279591357959,500.0
3.07861e-07,1.00125,1.0,0.998038,-1133.63199178,0.00998099,0.0100131,-1360.78,0.2,100,0.30669730258,0.999939,-1133.63,0.55092,100,3.079e-11,-1133.63199178,0.01,99.9999880791,-1133.63199178,1,99.999946591,0.30669730258,500.0
5.64225e-06,1.00925,1.0,0.997019,-1133.61573511,0.00996888,0.0100912,-1360.68,0.2,100,0.296631005493,1.00013,-1133.62,0.54132,100,5.64077e-10,-1133.61573511,0.01,99.9995470068,-1133.61573511,1,99.9993973598,0.296631005493,500.0
3.25554e-07,1.00134,1.0,0.99833,-1133.64477997,0.00998404,0.0100141,-1360.72,0.2,100,0.261032180948,0.999926,-1133.64,0.508225,100,3.25603e-11,-1133.64477997,0.01,99.9999642372,-1133.64477997,1,99.9999427753,0.261032180948,500.0
6.88998e-09,1.00028,1.0,0.999852,-1133.62770149,0.00999854,0.0100028,-1360.94,0.2,100,0.33555625629,0.999998,-1133.63,0.576345,100,6.88969e-13,-1133.62770149,0.01,100.0,-1133.62770149,1,100.000030518,0.33555625629,500.0
7.04625e-07,1.00159,1.0,0.997153,-1133.61623124,0.00997204,0.0100164,-1360.99,0.2,100,0.37493509725,0.99995,-1133.62,0.609036,100,7.04699e-11,-1133.61623124,0.01,99.9999403954,-1133.61623124,1,99.9999465916,0.37493509725,500.0
2.28508e-06,1.00558,1.0,0.997716,-1133.56861516,0.00997511,0.0100537,-1360.56,0.2,100,0.280978613244,1.00021,-1133.57,0.527019,100,2.28414e-10,-1133.56861516,0.01,99.9998092655,-1133.56861516,1,99.9997559101,0.280978613244,500.0
1.98902e-08,1.0005,1.0,0.999769,-1133.65572426,0.00999764,0.0100049,-1361.31,0.2,100,0.485547773389,1.0,-1133.66,0.693247,100,1.989e-12,-1133.65572426,0.01,100.0,-1133.65572426,1,100.000007629,0.485547773389,500.0
7.00055e-07,1.00375,1.0,0.998489,-1133.62867629,0.00998371,0.0100363,-1361.17,0.2,100,0.397685179702,1.00012,-1133.63,0.627236,100,6.99893e-11,-1133.62867629,0.01,99.9999761581,-1133.62867629,1,99.9999389721,0.397685179702,500.0
1.16628e-05,1.01147,1.00001,0.988498,-1133.64921466,0.00987969,0.0101093,-1361.06,0.2,100,0.490396277569,1.00054,-1133.65,0.694115,100,1.16503e-09,-1133.64921466,0.01,99.9991536212,-1133.64921466,1,99.9988638387,0.490396277569,500.0
8.98561e-07,1.00278,1.0,0.998305,-1133.5799054,0.00998106,0.0100258,-1360.6,0.2,100,0.253722013619,1.0002,-1133.58,0.500919,100,8.98205e-11,-1133.5799054,0.01,99.9999046327,-1133.5799054,1,99.9999313492,0.253722013619,500.0
,1.0,1.0,1.0,-1133.68486991,0.01,0.01,-1361.1,0.2,100,0.370071058973,1.0,-1133.68,0.605285,100,3.50449e-18,-1133.68486991,0.01,100.0,-1133.68486991,1,100.0,0.370071058973,500.0
,1.0,1.0,1.0,-1133.77376658,0.01,0.01,-1361.39,0.2,100,0.479076020416,1.0,-1133.77,0.688683,100,3.50449e-18,-1133.77376658,0.01,100.0,-1133.77376658,1,100.0,0.479076020416,500.0
2.57417e-07,1.00168,1.0,0.998038,-1133.656917,0.00997989,0.0100163,-1360.89,0.2,100,0.380774102758,1.00005,-1133.66,0.613694,100,2.57389e-11,-1133.656917,0.01,99.9999880791,-1133.656917,1,99.9999732984,0.380774102758,500.0
3.46223e-06,1.00666,1.0,0.994691,-1133.69992612,0.00994569,0.0100654,-1360.97,0.2,100,0.366746407318,1.00012,-1133.7,0.601688,100,3.46137e-10,-1133.69992612,0.01,99.9997496611,-1133.69992612,1,99.999652906,0.366746407318,500.0
4.59294e-06,1.00718,1.0,0.995601,-1133.61545843,0.00995523,0.010071,-1360.74,0.2,100,0.346674264439,1.00008,-1133.61,0.584994,100,4.59222e-10,-1133.61545843,0.01,99.9996304526,-1133.61545843,1,99.9995575316,0.346674264439,500.0
6.46501e-07,1.00247,1.0,0.998518,-1133.63768605,0.00998492,0.0100244,-1361.31,0.2,100,0.482027526418,1.00003,-1133.64,0.690226,100,6.46466e-11,-1133.63768605,0.01,99.9999284745,-1133.63768605,1,99.9999198935,0.482027526418,500.0
9.3504e-06,1.01127,1.00001,0.985287,-1133.72749172,0.00985204,0.0101119,-1361.59,0.2,100,0.651964122797,1.00008,-1133.73,0.797554,100,9.34881e-10,-1133.72749172,0.01,99.999356274,-1133.72749172,1,99.9990845565,0.651964122797,500.0
,1.0,1.0,1.0,-1133.67834971,0.01,0.01,-1360.81,0.2,100,0.356005535391,1.0,-1133.68,0.593667,100,3.50449e-18,-1133.67834971,0.01,100.0,-1133.67834971,1,100.0,0.356005535391,500.0
4.9309e-06,1.0057,1.0,0.994309,-1133.63157892,0.00994474,0.0100587,-1360.74,0.2,100,0.310311844491,0.999834,-1133.63,0.553698,100,4.93252e-10,-1133.63157892,0.01,99.9996423734,-1133.63157892,1,99.9995307159,0.310311844491,500.0
6.61282e-06,1.00402,1.0,0.98429,-1133.60699199,0.00984645,0.0100438,-1360.94,0.2,100,0.306225182364,0.999639,-1133.61,0.54837,100,6.61759e-10,-1133.60699199,0.01,99.9997019777,-1133.60699199,1,99.9993245581,0.306225182364,500.0
9.18346e-07,1.00211,1.0,0.998065,-1133.70949313,0.00998412,0.0100246,-1360.81,0.2,100,0.308887391888,0.999652,-1133.71,0.552756,100,9.18979e-11,-1133.70949313,0.01,99.9998927118,-1133.70949313,1,99.9999274956,0.308887391888,500.0
,1.0,1.0,1.0,-1133.73611465,0.01,0.01,-1361.11,0.2,100,0.526343689674,1.0,-1133.74,0.721855,100,3.50449e-18,-1133.73611465,0.01,100.0,-1133.73611465,1,100.0,0.526343689674,500.0
2.58097e-06,1.00329,1.0,0.993658,-1133.7768716,0.00994101,0.0100374,-1361.05,0.2,100,0.475507361096,0.999555,-1133.78,0.68516,100,2.58327e-10,-1133.7768716,0.01,99.9997377403,-1133.7768716,1,99.9997481184,0.475507361096,500.0
2.94203e-06,1.00791,1.0,0.997109,-1133.72486129,0.00996918,0.0100772,-1360.82,0.2,100,0.337457733877,1.00019,-1133.72,0.577639,100,2.94089e-10,-1133.72486129,0.01,99.9997854237,-1133.72486129,1,99.9997253951,0.337457733877,500.0
6.99909e-07,1.00295,1.0,0.998753,-1133.71319058,0.00998626,0.0100282,-1360.92,0.2,100,0.40916594154,1.00013,-1133.71,0.636229,100,6.9973e-11,-1133.71319058,0.01,99.9999523163,-1133.71319058,1,99.99992753,0.40916594154,500.0
1.22401e-06,1.00328,1.0,0.99641,-1133.68486354,0.00996512,0.0100338,-1360.69,0.2,100,0.26593877207,0.999897,-1133.68,0.512885,100,1.22426e-10,-1133.68486354,0.01,99.9998569491,-1133.68486354,1,99.999912253,0.26593877207,500.0
,1.0,1.0,1.0,-1133.68424028,0.01,0.01,-1360.78,0.2,100,0.395149479682,1.0,-1133.68,0.62546,100,3.50449e-18,-1133.68424028,0.01,100.0,-1133.68424028,1,100.0,0.395149479682,500.0
3.71675e-06,1.00798,1.0,0.996334,-1133.73845353,0.00996339,0.0100798,-1361.04,0.2,100,0.41468784798,0.999995,-1133.74,0.640294,100,3.71679e-10,-1133.73845353,0.01,99.9997138985,-1133.73845353,1,99.9996376029,0.41468784798,500.0
3.90042e-06,1.00636,1.0,0.997149,-1133.67096205,0.00997129,0.0100634,-1361.2,0.2,100,0.500074228217,1.00002,-1133.67,0.702872,100,3.90025e-10,-1133.67096205,0.01,99.9996662151,-1133.67096205,1,99.9995994662,0.500074228217,500.0
3.88853e-06,1.01001,1.0,0.997337,-1133.68758725,0.0099706,0.0100973,-1360.98,0.2,100,0.384708656873,1.00028,-1133.69,0.616489,100,3.88636e-10,-1133.68758725,0.01,99.9997496611,-1133.68758725,1,99.9996453327,0.384708656873,500.0
1.5767e-06,1.00263,1.0,0.996269,-1133.65338598,0.00996382,0.0100274,-1360.85,0.2,100,0.302249397781,0.999887,-1133.65,0.546536,100,1.57706e-10,-1133.65338598,0.01,99.9998807909,-1133.65338598,1,99.9998283195,0.302249397781,500.0
1.88731e-06,1.00542,1.0,0.997667,-1133.72213173,0.00997351,0.010051,-1360.92,0.2,100,0.372700135881,1.00032,-1133.72,0.607105,100,1.88612e-10,-1133.72213173,0.01,99.99986887,-1133.72213173,1,99.999858901,0.372700135881,500.0
1.97329e-05,1.02879,1.00001,0.994901,-1133.62377103,0.00994484,0.0102835,-1360.99,0.2,100,0.79028838443,1.00042,-1133.62,0.895256,100,1.97164e-09,-1133.62377103,0.01,99.9987602388,-1133.62377103,1,99.9980820394,0.79028838443,500.0
,1.0,1.0,1.0,-1133.58101063,0.01,0.01,-1360.61,0.2,100,0.244683406255,1.0,-1133.58,0.492175,100,3.50449e-18,-1133.58101063,0.01,100.0,-1133.58101063,1,100.0,0.244683406255,500.0
,1.0,1.0,1.0,-1133.65411276,0.01,0.01,-1360.65,0.2,100,0.302907959481,1.0,-1133.65,0.547609,100,3.50449e-18,-1133.65411276,0.01,100.0,-1133.65411276,1,100.0,0.302907959481,500.0
4.3117e-06,1.00838,1.0,0.997258,-1133.68515589,0.00997135,0.0100825,-1361.08,0.2,100,0.44590290403,1.00012,-1133.68,0.663824,100,4.31061e-10,-1133.68515589,0.01,99.9996662151,-1133.68515589,1,99.9995995073,0.44590290403,500.0
4.53502e-06,1.00888,1.0,0.989716,-1133.74736698,0.0098966,0.0100882,-1360.97,0.2,100,0.43301065571,1.00006,-1133.75,0.653395,100,4.53453e-10,-1133.74736698,0.01,99.9997019777,-1133.74736698,1,99.9995651503,0.43301065571,500.0
4.47408e-06,1.00314,1.0,0.988891,-1133.63491379,0.00989004,0.0100325,-1360.9,0.2,100,0.356101744977,0.999885,-1133.63,0.592476,100,4.47509e-10,-1133.63491379,0.01,99.9996662151,-1133.63491379,1,99.9995650761,0.356101744977,500.0
1.57259e-06,1.00276,1.0,0.996766,-1133.54316473,0.00996859,0.0100285,-1360.54,0.2,100,0.217362131244,0.999907,-1133.54,0.463554,100,1.57287e-10,-1133.54316473,0.01,99.9998927118,-1133.54316473,1,99.999839768,0.217362131244,500.0
0.000402539,1.01886,1.00029,0.869452,-1134.14898387,0.00869234,0.010186,-1372.27,0.2,100,33.0930018855,1.00025,-1134.07,4.99009,100,4.02337e-08,-1134.14898387,0.01,99.97070694,-1134.14898387,1,99.9601850156,33.0930018855,500.0
,1.0,1.0,1.0,-1133.66591575,0.01,0.01,-1360.68,0.2,100,0.278509022351,1.0,-1133.67,0.525096,100,3.50449e-18,-1133.66591575,0.01,100.0,-1133.66591575,1,100.0,0.278509022351,500.0
6.56005e-07,1.00193,1.0,0.997302,-1133.68193545,0.00997333,0.0100197,-1361.2,0.2,100,0.526644341626,0.999969,-1133.68,0.721322,100,6.56046e-11,-1133.68193545,0.01,99.9999284745,-1133.68193545,1,99.9999465926,0.526644341626,500.0
3.9338e-06,1.00646,1.0,0.995329,-1133.72439326,0.00995297,0.0100643,-1360.94,0.2,100,0.388099564786,1.00003,-1133.72,0.619492,100,3.93355e-10,-1133.72439326,0.01,99.999678136,-1133.72439326,1,99.9996223583,0.388099564786,500.0
5.49839e-07,1.00187,1.0,0.998655,-1133.54799169,0.00998565,0.0100178,-1360.83,0.2,100,0.257327473261,1.00009,-1133.55,0.504493,100,5.49735e-11,-1133.54799169,0.01,99.9999523163,-1133.54799169,1,99.9999465991,0.257327473261,500.0
5.02634e-06,1.00892,1.0,0.994579,-1133.74653092,0.009947,0.0100904,-1360.75,0.2,100,0.306389930139,0.999879,-1133.75,0.550488,100,5.02758e-10,-1133.74653092,0.01,99.9997377403,-1133.74653092,1,99.9995002159,0.306389930139,500.0
,1.0,1.0,1.0,-1133.67653281,0.01,0.01,-1360.78,0.2,100,0.353538978752,1.0,-1133.68,0.59161,100,3.50449e-18,-1133.67653281,0.01,100.0,-1133.67653281,1,100.0,0.353538978752,500.0
7.63709e-08,1.00105,1.0,0.999653,-1133.69937221,0.00999658,0.0100105,-1360.76,0.2,100,0.305286854302,0.999995,-1133.7,0.549722,100,7.63749e-12,-1133.69937221,0.01,99.9999761581,-1133.69937221,1,100.000022888,0.305286854302,500.0
8.24338e-07,1.00282,1.0,0.997212,-1133.75972834,0.00997163,0.0100277,-1360.98,0.2,100,0.458841671506,1.00005,-1133.76,0.673748,100,8.24265e-11,-1133.75972834,0.01,99.9999403954,-1133.75972834,1,99.9999237098,0.458841671506,500.0
5.7239e-06,1.01555,1.0,0.997517,-1133.63579865,0.00997143,0.0101517,-1360.79,0.2,100,0.427295149852,1.00038,-1133.63,0.652289,100,5.7196e-10,-1133.63579865,0.01,99.9996185317,-1133.63579865,1,99.9994127596,0.427295149852,500.0
,1.0,1.0,1.0,-1133.6349765,0.01,0.01,-1360.67,0.2,100,0.275759233222,1.0,-1133.63,0.5225,100,3.50449e-18,-1133.6349765,0.01,100.0,-1133.6349765,1,100.0,0.275759233222,500.0
1.6144e-06,1.00475,1.0,0.998198,-1133.7408294,0.00998253,0.0100481,-1361.24,0.2,100,0.487684725986,0.999945,-1133.74,0.694543,100,1.61458e-10,-1133.7408294,0.01,99.9998450282,-1133.7408294,1,99.9998321443,0.487684725986,500.0
1.04331e-06,1.00215,1.0,0.995998,-1133.68780156,0.00996036,0.0100219,-1360.77,0.2,100,0.311156943145,0.999962,-1133.69,0.554605,100,1.04339e-10,-1133.68780156,0.01,99.9999523163,-1133.68780156,1,99.999904629,0.311156943145,500.0
5.9179e-06,1.00498,1.0,0.990685,-1133.740681,0.0099072,0.0100502,-1360.81,0.2,100,0.341714040818,0.999965,-1133.74,0.581212,100,5.91832e-10,-1133.740681,0.01,99.9995350859,-1133.740681,1,99.9994048888,0.341714040818,500.0
4.1103e-07,1.0012,1.0,0.997454,-1133.64573504,0.00997558,0.010013,-1360.64,0.2,100,0.264251100461,0.999896,-1133.65,0.511327,100,4.11115e-11,-1133.64573504,0.01,99.9999642372,-1133.64573504,1,99.9999732943,0.264251100461,500.0
,1.0,1.0,1.0,-1133.70186301,0.01,0.01,-1360.79,0.2,100,0.38181523973,1.0,-1133.7,0.614815,100,3.50449e-18,-1133.70186301,0.01,100.0,-1133.70186301,1,100.0,0.38181523973,500.0
2.31803e-06,1.00568,1.0,0.995801,-1133.67955743,0.00995818,0.010057,-1361.12,0.2,100,0.53414567341,0.999983,-1133.68,0.726009,100,2.31813e-10,-1133.67955743,0.01,99.9997496611,-1133.67955743,1,99.9997711146,0.53414567341,500.0
3.22449e-06,1.00644,1.0,0.995609,-1133.7155161,0.00995738,0.0100657,-1361.59,0.2,100,0.770746442928,0.99987,-1133.71,0.872237,100,3.22534e-10,-1133.7155161,0.01,99.9996662151,-1133.7155161,1,99.9997176764,0.770746442928,500.0
1.29601e-06,1.0038,1.0,0.994499,-1133.7483199,0.00994447,0.0100375,-1360.97,0.2,100,0.395911015343,1.00005,-1133.75,0.625879,100,1.29587e-10,-1133.7483199,0.01,99.9999046327,-1133.7483199,1,99.9998817507,0.395911015343,500.0
3.89983e-06,1.00769,1.0,0.997739,-1133.75494238,0.00997607,0.0100756,-1360.96,0.2,100,0.422906135995,1.00013,-1133.75,0.64661,100,3.89879e-10,-1133.75494238,0.01,99.9997138985,-1133.75494238,1,99.9996147677,0.422906135995,500.0
3.97919e-06,1.00662,1.0,0.996942,-1133.68626297,0.0099715,0.0100683,-1360.71,0.2,100,0.294874321432,0.999791,-1133.69,0.539967,100,3.98083e-10,-1133.68626297,0.01,99.9996542943,-1133.68626297,1,99.9996375291,0.294874321432,500.0
4.18705e-06,1.00859,1.0,0.997572,-1133.61305935,0.00997052,0.0100807,-1360.94,0.2,100,0.319651753096,1.00052,-1133.61,0.561829,100,4.1827e-10,-1133.61305935,0.01,99.9997258194,-1133.61305935,1,99.9995920416,0.319651753096,500.0
5.7355e-06,1.00788,1.0,0.994487,-1133.65149476,0.00994619,0.0100801,-1360.96,0.2,100,0.359709706009,0.999866,-1133.65,0.596311,100,5.73704e-10,-1133.65149476,0.01,99.9996423734,-1133.65149476,1,99.9994124607,0.359709706009,500.0
8.98929e-07,1.00428,1.0,0.997037,-1133.599835,0.00997013,0.0100426,-1360.64,0.2,100,0.264674386289,1.00002,-1133.6,0.511623,100,8.98886e-11,-1133.599835,0.01,99.9999165536,-1133.599835,1,99.9999122641,0.264674386289,500.0
6.99537e-06,1.01508,1.0,0.996339,-1133.75442084,0.00996241,0.0101498,-1361.25,0.2,100,0.626583237627,1.0001,-1133.75,0.786352,100,6.99403e-10,-1133.75442084,0.01,99.9995350859,-1133.75442084,1,99.999324868,0.626583237627,500.0
,1.0,1.0,1.0,-1133.57998591,0.01,0.01,-1360.61,0.2,100,0.310948527871,1.0,-1133.58,0.554831,100,3.50449e-18,-1133.57998591,0.01,100.0,-1133.57998591,1,100.0,0.310948527871,500.0
5.53519e-07,1.00225,1.0,0.996421,-1133.6425997,0.00996448,0.0100228,-1360.81,0.2,100,0.298456285859,0.999973,-1133.64,0.543408,100,5.5355e-11,-1133.6425997,0.01,99.9999523163,-1133.6425997,1,99.9999275188,0.298456285859,500.0
1.38876e-06,1.00475,1.0,0.997885,-1133.66468163,0.00997982,0.0100485,-1360.82,0.2,100,0.376297603026,0.999903,-1133.66,0.610046,100,1.38904e-10,-1133.66468163,0.01,99.9998092655,-1133.66468163,1,99.9998702878,0.376297603026,500.0
5.80591e-07,1.0029,1.0,0.998984,-1133.65932366,0.00998966,0.0100288,-1360.84,0.2,100,0.318786270939,1.00002,-1133.66,0.561649,100,5.80563e-11,-1133.65932366,0.01,99.9999523163,-1133.65932366,1,99.9999465952,0.318786270939,500.0
3.6897e-06,1.00483,1.0,0.993709,-1133.74042121,0.0099383,0.0100495,-1360.93,0.2,100,0.389609399665,0.999879,-1133.74,0.620562,100,3.6906e-10,-1133.74042121,0.01,99.9997138985,-1133.74042121,1,99.9996261153,0.389609399665,500.0
,1.0,1.0,1.0,-1133.61620883,0.01,0.01,-1360.62,0.2,100,0.295698448899,1.0,-1133.62,0.541056,100,3.50449e-18,-1133.61620883,0.01,100.0,-1133.61620883,1,100.0,0.295698448899,500.0
2.12679e-06,1.0063,1.0,0.996521,-1133.76704685,0.00996434,0.0100621,-1360.83,0.2,100,0.3955041196,1.00009,-1133.77,0.625508,100,2.12642e-10,-1133.76704685,0.01,99.9998450282,-1133.76704685,1,99.9998397968,0.3955041196,500.0
7.5118e-08,1.00108,1.0,0.999446,-1133.60708731,0.00999432,0.0100107,-1360.64,0.2,100,0.280407595873,1.00001,-1133.61,0.526826,100,7.51138e-12,-1133.60708731,0.01,100.0,-1133.60708731,1,99.9999771121,0.280407595873,500.0
5.65055e-07,1.00195,1.0,0.997072,-1133.6281852,0.00997071,0.0100195,-1360.69,0.2,100,0.287387151487,1.0,-1133.63,0.533226,100,5.65049e-11,-1133.6281852,0.01,99.9999403954,-1133.6281852,1,99.999950409,0.287387151487,500.0
2.66861e-06,1.00543,1.0,0.994047,-1133.6754391,0.00993936,0.0100532,-1360.84,0.2,100,0.397582187292,1.00011,-1133.67,0.626849,100,2.66803e-10,-1133.6754391,0.01,99.9997973446,-1133.6754391,1,99.9997635157,0.397582187292,500.0
1.17833e-09,1.00013,1.0,0.999912,-1133.68007461,0.00999918,0.0100013,-1361.08,0.2,100,0.425726398329,0.999994,-1133.68,0.649188,100,1.17843e-13,-1133.68007461,0.01,100.0,-1133.68007461,1,99.9999923706,0.425726398329,500.0
3.63061e-06,1.00586,1.0,0.9962,-1133.69746307,0.00996058,0.0100571,-1360.87,0.2,100,0.4505278651,1.00014,-1133.7,0.66719,100,3.62959e-10,-1133.69746307,0.01,99.9996423734,-1133.69746307,1,99.9996376563,0.4505278651,500.0
2.53413e-06,1.00552,1.0,0.996683,-1133.66632047,0.00996497,0.0100533,-1360.81,0.2,100,0.319167415883,1.00019,-1133.67,0.561634,100,2.53317e-10,-1133.66632047,0.01,99.9998211864,-1133.66632047,1,99.9997673472,0.319167415883,500.0
4.05317e-06,1.00722,1.0,0.994879,-1133.72109683,0.00994774,0.0100712,-1361.09,0.2,100,0.369499832396,1.00011,-1133.72,0.604283,100,4.05233e-10,-1133.72109683,0.01,99.9996423734,-1133.72109683,1,99.9996033146,0.369499832396,500.0
8.82077e-06,1.01247,1.0,0.996297,-1133.69359375,0.00996045,0.0101221,-1362.42,0.2,100,1.25098166277,1.00025,-1133.69,1.10918,100,8.81634e-10,-1133.69359375,0.01,99.9995231651,-1133.69359375,1,99.9991533568,1.25098166277,500.0
3.31393e-06,1.0082,1.0,0.997204,-1133.68171612,0.00997136,0.0100813,-1361.29,0.2,100,0.472099330434,1.00007,-1133.68,0.682938,100,3.31348e-10,-1133.68171612,0.01,99.9997377403,-1133.68171612,1,99.9996948458,0.472099330434,500.0
4.4297e-08,1.00072,1.0,0.999539,-1133.7289469,0.00999556,0.0100074,-1361.21,0.2,100,0.529228445113,0.999983,-1133.73,0.723727,100,4.42987e-12,-1133.7289469,0.01,99.9999880791,-1133.7289469,1,100.000003815,0.529228445113,500.0
8.27048e-06,1.00804,1.00001,0.992218,-1133.74867638,0.00992074,0.010079,-1361.25,0.2,100,0.550515934656,1.00014,-1133.75,0.736541,100,8.26809e-10,-1133.74867638,0.01,99.9994277987,-1133.74867638,1,99.9992028482,0.550515934656,500.0
9.36596e-07,1.0033,1.0,0.9982,-1133.80791667,0.00998168,0.0100326,-1361.38,0.2,100,0.559423837133,1.00003,-1133.81,0.743775,100,9.36531e-11,-1133.80791667,0.01,99.9999165536,-1133.80791667,1,99.9999084503,0.559423837133,500.0
,1.0,1.0,1.0,-1133.62317336,0.01,0.01,-1360.75,0.2,100,0.303231501242,1.0,-1133.62,0.54791,100,3.50449e-18,-1133.62317336,0.01,100.0,-1133.62317336,1,100.0,0.303231501242,500.0
1.00625e-06,1.00185,1.0,0.996001,-1133.56262507,0.00995943,0.0100179,-1360.95,0.2,100,0.292419303186,1.00006,-1133.56,0.537082,100,1.00613e-10,-1133.56262507,0.01,99.9998927118,-1133.56262507,1,99.9998855658,0.292419303186,500.0
9.45273e-07,1.00315,1.0,0.998514,-1133.66455559,0.00998486,0.0100312,-1360.83,0.2,100,0.367630942094,1.00003,-1133.66,0.603067,100,9.4523e-11,-1133.66455559,0.01,99.9998927118,-1133.66455559,1,99.9999008206,0.367630942094,500.0
5.28346e-06,1.00662,1.0,0.992582,-1133.65470442,0.0099283,0.0100687,-1360.7,0.2,100,0.275622084909,0.99975,-1133.65,0.521968,100,5.28611e-10,-1133.65470442,0.01,99.9996066109,-1133.65470442,1,99.9994505487,0.275622084909,500.0
