EpsThisIter,VarVanillaIw,AvgRet,ESSClassic,MaxNormIw,eRenyi2,AvgEpLen,MinNormIw,Bound,J,IterType,AvgVanillaIw,VanillaAvgRet,MinVanillaIw,MaxVanillaIw,BatchSize,VarNormIw,VarDiscRet,AvgDiscRet,VarRet,VarJ,Delta,AvgNormIw,ESSRenyi
100,,-58.9808192717,100.0,0.01,1.0,86.46,0.01,-58.9808,-58.9808,2,1.0,-58.9808192717,1.0,1.0,500,3.50449e-18,57.7822846235,-58.9808192717,57.7822846235,7.56336,1.0,0.01,500.0
100,,-62.0331326967,200.000000102,0.005,1.0,89.67,0.005,-60.507,-60.507,2,1.0,-62.0331326967,1.0,1.0,500,2.1793e-19,1322.99871336,-62.0331326967,1322.99871336,26.1881,1.0,0.005,500.0
100,,-65.8544898354,299.999969474,0.00333333,1.0,94.12,0.00333333,-62.2895,-62.2895,2,1.0,-65.8544898354,1.0,1.0,500,5.43914e-20,2608.64825175,-65.8544898354,2608.64825175,36.3926,1.0,0.00333333,500.0
100,,-61.2646421234,400.0,0.0025,1.0,88.57,0.0025,-62.0333,-62.0333,2,1.0,-61.2646421234,1.0,1.0,500,5.4346e-20,1335.70907152,-61.2646421234,1335.70907152,36.3882,1.0,0.0025,500.0
100,,-63.4012339467,500.000006643,0.002,1.0,92.14,0.002,-62.3069,-62.3069,1,1.0,-63.4012339467,1.0,1.0,500,5.43187e-20,1328.89807492,-63.4012339467,1328.89807492,36.3689,1.0,0.002,500.0
100,,-58.0135830677,100.0,0.01,1.0,85.11,0.01,-58.0136,-58.0136,2,1.0,-58.0135830677,1.0,1.0,500,3.50449e-18,45.179395076,-58.0135830677,45.179395076,6.68787,1.0,0.01,500.0
100,,-59.4018237121,200.000000102,0.005,1.0,87.4,0.005,-58.7077,-58.7077,2,1.0,-59.4018237121,1.0,1.0,500,2.1793e-19,58.6087588413,-59.4018237121,58.6087588413,7.20118,1.0,0.005,500.0
100,,-62.4007303238,299.999969474,0.00333333,1.0,90.3,0.00333333,-59.9387,-59.9387,2,1.0,-62.4007303238,1.0,1.0,500,5.43914e-20,1331.03132882,-62.4007303238,1331.03132882,21.8367,1.0,0.00333333,500.0
100,,-63.3780580585,400.0,0.0025,1.0,92.22,0.0025,-60.7985,-60.7985,2,1.0,-63.3780580585,1.0,1.0,500,5.4346e-20,1333.63196462,-63.3780580585,1333.63196462,26.2664,1.0,0.0025,500.0
100,,-60.8005999149,500.000006643,0.002,1.0,87.81,0.002,-60.799,-60.799,1,1.0,-60.8005999149,1.0,1.0,500,5.43187e-20,1341.09226928,-60.8005999149,1341.09226928,28.5915,1.0,0.002,500.0
100,,-57.1990471439,100.0,0.01,1.0,83.68,0.01,-57.199,-57.199,2,1.0,-57.1990471439,1.0,1.0,500,3.50449e-18,53.8622684404,-57.1990471439,53.8622684404,7.3023,1.0,0.01,500.0
100,,-67.2194729766,200.000000102,0.005,1.0,96.72,0.005,-62.2093,-62.2093,2,1.0,-67.2194729766,1.0,1.0,500,2.1793e-19,2582.37483762,-67.2194729766,2582.37483762,36.4697,1.0,0.005,500.0
100,,-57.246075301,299.999969474,0.00333333,1.0,83.4,0.00333333,-60.5549,-60.5549,2,1.0,-57.246075301,1.0,1.0,500,5.43914e-20,50.4187713816,-57.246075301,50.4187713816,30.1464,1.0,0.00333333,500.0
100,,-61.9158533251,400.0,0.0025,1.0,89.88,0.0025,-60.8951,-60.8951,2,1.0,-61.9158533251,1.0,1.0,500,5.4346e-20,1334.81324266,-61.9158533251,1334.81324266,31.8169,1.0,0.0025,500.0
100,,-62.4362684028,500.000006643,0.002,1.0,90.76,0.002,-61.2033,-61.2033,1,1.0,-62.4362684028,1.0,1.0,500,5.43187e-20,1318.65153305,-62.4362684028,1318.65153305,32.7311,1.0,0.002,500.0
100,,-62.5490943909,100.0,0.01,1.0,91.0,0.01,-62.5491,-62.5491,2,1.0,-62.5490943909,1.0,1.0,500,3.50449e-18,1320.3451661,-62.5490943909,1320.3451661,36.1544,1.0,0.01,500.0
100,,-58.5269998592,200.000000102,0.005,1.0,86.01,0.005,-60.538,-60.538,2,1.0,-58.5269998592,1.0,1.0,500,2.1793e-19,47.183596504,-58.5269998592,47.183596504,26.0954,1.0,0.005,500.0
100,,-57.8668589199,299.999969474,0.00333333,1.0,84.64,0.00333333,-59.6477,-59.6477,2,1.0,-57.8668589199,1.0,1.0,500,5.43914e-20,46.4571330639,-57.8668589199,46.4571330639,21.7002,1.0,0.00333333,500.0
100,,-62.0442381418,400.0,0.0025,1.0,89.73,0.0025,-60.2468,-60.2468,2,1.0,-62.0442381418,1.0,1.0,500,5.4346e-20,1336.98145442,-62.0442381418,1336.98145442,26.1754,1.0,0.0025,500.0
100,,-57.3445499897,500.000006643,0.002,1.0,83.85,0.002,-59.6663,-59.6663,1,1.0,-57.3445499897,1.0,1.0,500,5.43187e-20,46.6839553853,-57.3445499897,46.6839553853,23.6371,1.0,0.002,500.0
100,,-59.6403022861,100.0,0.01,1.0,87.7,0.01,-59.6403,-59.6403,2,1.0,-59.6403022861,1.0,1.0,500,3.50449e-18,69.6115858377,-59.6403022861,69.6115858377,8.30153,1.0,0.01,500.0
100,,-65.977963006,200.000000102,0.005,1.0,94.65,0.005,-62.8091,-62.8091,2,1.0,-65.977963006,1.0,1.0,500,2.1793e-19,2596.66416556,-65.977963006,2596.66416556,36.4671,1.0,0.005,500.0
100,,-56.8936949536,299.999969474,0.00333333,1.0,83.29,0.00333333,-60.8373,-60.8373,2,1.0,-56.8936949536,1.0,1.0,500,5.43914e-20,31.168712057,-56.8936949536,31.168712057,30.077,1.0,0.00333333,500.0
100,,-58.7182100604,400.0,0.0025,1.0,86.1,0.0025,-60.3075,-60.3075,2,1.0,-58.7182100604,1.0,1.0,500,5.4346e-20,40.5217340368,-58.7182100604,40.5217340368,26.2553,1.0,0.0025,500.0
100,,-66.4759132001,500.000006643,0.002,1.0,95.51,0.002,-61.5412,-61.5412,1,1.0,-66.4759132001,1.0,1.0,500,5.43187e-20,2595.06438108,-66.4759132001,2595.06438108,32.732,1.0,0.002,500.0
100,,-58.4971236263,100.0,0.01,1.0,85.83,0.01,-58.4971,-58.4971,2,1.0,-58.4971236263,1.0,1.0,500,3.50449e-18,44.6263644978,-58.4971236263,44.6263644978,6.64681,1.0,0.01,500.0
100,,-62.1304061213,200.000000102,0.005,1.0,90.43,0.005,-60.3138,-60.3138,2,1.0,-62.1304061213,1.0,1.0,500,2.1793e-19,1345.99236542,-62.1304061213,1345.99236542,26.2994,1.0,0.005,500.0
100,,-65.9502766867,299.999969474,0.00333333,1.0,95.37,0.00333333,-62.1926,-62.1926,2,1.0,-65.9502766867,1.0,1.0,500,5.43914e-20,2582.2025072,-65.9502766867,2582.2025072,36.3358,1.0,0.00333333,500.0
100,,-57.3800983089,400.0,0.0025,1.0,84.17,0.0025,-60.9895,-60.9895,2,1.0,-57.3800983089,1.0,1.0,500,5.4346e-20,42.3964305498,-57.3800983089,42.3964305498,31.7026,1.0,0.0025,500.0
100,,-58.1774319798,500.000006643,0.002,1.0,85.44,0.002,-60.4271,-60.4271,1,1.0,-58.1774319798,1.0,1.0,500,5.43187e-20,58.2725210275,-58.1774319798,58.2725210275,28.5805,1.0,0.002,500.0
100,,-57.7357708941,100.0,0.01,1.0,84.79,0.01,-57.7358,-57.7358,2,1.0,-57.7357708941,1.0,1.0,500,3.50449e-18,42.0167968456,-57.7357708941,42.0167968456,6.44954,1.0,0.01,500.0
100,,-67.0239052442,200.000000102,0.005,1.0,96.29,0.005,-62.3798,-62.3798,2,1.0,-67.0239052442,1.0,1.0,500,2.1793e-19,2582.05740902,-67.0239052442,2582.05740902,36.3385,1.0,0.005,500.0
100,,-57.6785703062,299.999969474,0.00333333,1.0,84.64,0.00333333,-60.8127,-60.8127,2,1.0,-57.6785703062,1.0,1.0,500,5.43914e-20,46.3614460523,-57.6785703062,46.3614460523,30.0089,1.0,0.00333333,500.0
100,,-62.2252947709,400.0,0.0025,1.0,90.25,0.0025,-61.1659,-61.1659,2,1.0,-62.2252947709,1.0,1.0,500,5.4346e-20,1332.18729477,-62.2252947709,1332.18729477,31.7095,1.0,0.0025,500.0
100,,-58.2956110007,500.000006643,0.002,1.0,85.57,0.002,-60.5918,-60.5918,1,1.0,-58.2956110007,1.0,1.0,500,5.43187e-20,57.5783805341,-58.2956110007,57.5783805341,28.5852,1.0,0.002,500.0
100,,-58.6244965525,100.0,0.01,1.0,86.25,0.01,-58.6245,-58.6245,2,1.0,-58.6244965525,1.0,1.0,500,3.50449e-18,48.7498144515,-58.6244965525,48.7498144515,6.94711,1.0,0.01,500.0
100,,-58.3780723821,200.000000102,0.005,1.0,85.54,0.005,-58.5013,-58.5013,2,1.0,-58.3780723821,1.0,1.0,500,2.1793e-19,51.9855659342,-58.3780723821,51.9855659342,7.06252,1.0,0.005,500.0
100,,-62.7539430234,299.999969474,0.00333333,1.0,91.56,0.00333333,-59.9188,-59.9188,2,1.0,-62.7539430234,1.0,1.0,500,5.43914e-20,1322.06103538,-62.7539430234,1322.06103538,21.7612,1.0,0.00333333,500.0
100,,-59.6659606014,400.0,0.0025,1.0,87.53,0.0025,-59.8556,-59.8556,2,1.0,-59.6659606014,1.0,1.0,500,5.4346e-20,62.5328860265,-59.6659606014,62.5328860265,19.2523,1.0,0.0025,500.0
100,,-57.833433751,500.000006643,0.002,1.0,84.77,0.002,-59.4512,-59.4512,1,1.0,-57.833433751,1.0,1.0,500,5.43187e-20,36.8659069174,-57.833433751,36.8659069174,17.4492,1.0,0.002,500.0
100,,-57.6837281321,100.0,0.01,1.0,84.56,0.01,-57.6837,-57.6837,2,1.0,-57.6837281321,1.0,1.0,500,3.50449e-18,53.1804945501,-57.6837281321,53.1804945501,7.25594,1.0,0.01,500.0
100,,-57.9436390844,200.000000102,0.005,1.0,85.07,0.005,-57.8137,-57.8137,2,1.0,-57.9436390844,1.0,1.0,500,2.1793e-19,44.098948147,-57.9436390844,44.098948147,6.94048,1.0,0.005,500.0
100,,-58.5194784734,299.999969474,0.00333333,1.0,86.05,0.00333333,-58.049,-58.049,2,1.0,-58.5194784734,1.0,1.0,500,5.43914e-20,48.9344845553,-58.5194784734,48.9344845553,6.95504,1.0,0.00333333,500.0
100,,-66.9025269775,400.0,0.0025,1.0,96.41,0.0025,-60.2623,-60.2623,2,1.0,-66.9025269775,1.0,1.0,500,5.4346e-20,2584.03467229,-66.9025269775,2584.03467229,26.2778,1.0,0.0025,500.0
100,,-58.048762884,500.000006643,0.002,1.0,85.21,0.002,-59.8196,-59.8196,1,1.0,-58.048762884,1.0,1.0,500,5.43187e-20,58.2767402156,-58.048762884,58.2767402156,23.7643,1.0,0.002,500.0
100,,-57.7720157139,100.0,0.01,1.0,84.83,0.01,-57.772,-57.772,2,1.0,-57.7720157139,1.0,1.0,500,3.50449e-18,47.8077378929,-57.7720157139,47.8077378929,6.87966,1.0,0.01,500.0
100,,-62.1833944599,200.000000102,0.005,1.0,90.14,0.005,-59.9777,-59.9777,2,1.0,-62.1833944599,1.0,1.0,500,2.1793e-19,1352.46566105,-62.1833944599,1352.46566105,26.4197,1.0,0.005,500.0
100,,-62.070560721,299.999969474,0.00333333,1.0,89.68,0.00333333,-60.6753,-60.6753,2,1.0,-62.070560721,1.0,1.0,500,5.43914e-20,1336.06529193,-62.070560721,1336.06529193,30.1199,1.0,0.00333333,500.0
100,,-63.3412305665,400.0,0.0025,1.0,92.39,0.0025,-61.3418,-61.3418,2,1.0,-63.3412305665,1.0,1.0,500,5.4346e-20,1318.67927341,-63.3412305665,1318.67927341,31.7508,1.0,0.0025,500.0
100,,-61.5385611972,500.000006643,0.002,1.0,89.56,0.002,-61.3812,-61.3812,1,1.0,-61.5385611972,1.0,1.0,500,5.43187e-20,1330.14666222,-61.5385611972,1330.14666222,32.7088,1.0,0.002,500.0
100,,-64.8867649305,100.0,0.01,1.0,93.0,0.01,-64.8868,-64.8868,2,1.0,-64.8867649305,1.0,1.0,500,3.50449e-18,2610.97610045,-64.8867649305,2610.97610045,50.8416,1.0,0.01,500.0
100,,-61.9984552373,200.000000102,0.005,1.0,89.85,0.005,-63.4426,-63.4426,2,1.0,-61.9984552373,1.0,1.0,500,2.1793e-19,1336.67216739,-61.9984552373,1336.67216739,44.2286,1.0,0.005,500.0
100,,-58.2586190814,299.999969474,0.00333333,1.0,85.97,0.00333333,-61.7146,-61.7146,2,1.0,-58.2586190814,1.0,1.0,500,5.43914e-20,57.5813801438,-58.2586190814,57.5813801438,36.4567,1.0,0.00333333,500.0
100,,-58.9134460476,400.0,0.0025,1.0,86.48,0.0025,-61.0143,-61.0143,2,1.0,-58.9134460476,1.0,1.0,500,5.4346e-20,59.9551859154,-58.9134460476,59.9551859154,31.8296,1.0,0.0025,500.0
100,,-62.3834432562,500.000006643,0.002,1.0,90.66,0.002,-61.2881,-61.2881,1,1.0,-62.3834432562,1.0,1.0,500,5.43187e-20,1336.64798981,-62.3834432562,1336.64798981,32.7942,1.0,0.002,500.0
100,,-58.3223952807,100.0,0.01,1.0,85.4,0.01,-58.3224,-58.3224,2,1.0,-58.3223952807,1.0,1.0,500,3.50449e-18,49.7715993514,-58.3223952807,49.7715993514,7.01954,1.0,0.01,500.0
100,,-58.6825514026,200.000000102,0.005,1.0,86.1,0.005,-58.5025,-58.5025,2,1.0,-58.6825514026,1.0,1.0,500,2.1793e-19,53.9823463836,-58.6825514026,53.9823463836,7.16873,1.0,0.005,500.0
100,,-60.9963243863,299.999969474,0.00333333,1.0,88.39,0.00333333,-59.3338,-59.3338,2,1.0,-60.9963243863,1.0,1.0,500,5.43914e-20,1345.3826287,-60.9963243863,1345.3826287,21.9002,1.0,0.00333333,500.0
100,,-62.3814583905,400.0,0.0025,1.0,90.65,0.0025,-60.0957,-60.0957,2,1.0,-62.3814583905,1.0,1.0,500,5.4346e-20,1338.48974163,-62.3814583905,1338.48974163,26.3198,1.0,0.0025,500.0
100,,-58.2109282185,500.000006643,0.002,1.0,85.15,0.002,-59.7187,-59.7187,1,1.0,-58.2109282185,1.0,1.0,500,5.43187e-20,58.2314387174,-58.2109282185,58.2314387174,23.7967,1.0,0.002,500.0
100,,-59.1405637646,100.0,0.01,1.0,87.03,0.01,-59.1406,-59.1406,2,1.0,-59.1405637646,1.0,1.0,500,3.50449e-18,54.7394140458,-59.1405637646,54.7394140458,7.36152,1.0,0.01,500.0
100,,-58.4493221149,200.000000102,0.005,1.0,85.51,0.005,-58.7949,-58.7949,2,1.0,-58.4493221149,1.0,1.0,500,2.1793e-19,41.2363747255,-58.4493221149,41.2363747255,6.90127,1.0,0.005,500.0
100,,-59.2465856111,299.999969474,0.00333333,1.0,87.28,0.00333333,-58.9455,-58.9455,2,1.0,-59.2465856111,1.0,1.0,500,5.43914e-20,48.4225129151,-59.2465856111,48.4225129151,6.91205,1.0,0.00333333,500.0
100,,-59.6367153566,400.0,0.0025,1.0,87.71,0.0025,-59.1183,-59.1183,2,1.0,-59.6367153566,1.0,1.0,500,5.4346e-20,54.2434862383,-59.6367153566,54.2434862383,7.02475,1.0,0.0025,500.0
100,,-58.0299643596,500.000006643,0.002,1.0,84.82,0.002,-58.9006,-58.9006,1,1.0,-58.0299643596,1.0,1.0,500,5.43187e-20,51.5847745105,-58.0299643596,51.5847745105,7.06265,1.0,0.002,500.0
100,,-58.0303408705,100.0,0.01,1.0,85.57,0.01,-58.0303,-58.0303,2,1.0,-58.0303408705,1.0,1.0,500,3.50449e-18,44.1941209073,-58.0303408705,44.1941209073,6.61454,1.0,0.01,500.0
100,,-62.0402277139,200.000000102,0.005,1.0,89.82,0.005,-60.0353,-60.0353,2,1.0,-62.0402277139,1.0,1.0,500,2.1793e-19,1343.23549644,-62.0402277139,1343.23549644,26.283,1.0,0.005,500.0
100,,-58.6017292228,299.999969474,0.00333333,1.0,85.87,0.00333333,-59.5574,-59.5574,2,1.0,-58.6017292228,1.0,1.0,500,5.43914e-20,43.7663949924,-58.6017292228,43.7663949924,21.8044,1.0,0.00333333,500.0
100,,-65.3717914826,400.0,0.0025,1.0,93.53,0.0025,-61.011,-61.011,2,1.0,-65.3717914826,1.0,1.0,500,5.4346e-20,2594.09731072,-65.3717914826,2594.09731072,31.701,1.0,0.0025,500.0
100,,-63.42696899,500.000006643,0.002,1.0,92.1,0.002,-61.4942,-61.4942,1,1.0,-63.42696899,1.0,1.0,500,5.43187e-20,1321.65930652,-63.42696899,1321.65930652,32.6586,1.0,0.002,500.0
100,,-61.1339762439,100.0,0.01,1.0,88.39,0.01,-61.134,-61.134,2,1.0,-61.1339762439,1.0,1.0,500,3.50449e-18,1335.22048976,-61.1339762439,1335.22048976,36.3575,1.0,0.01,500.0
100,,-65.5947924374,200.000000102,0.005,1.0,94.27,0.005,-63.3644,-63.3644,2,1.0,-65.5947924374,1.0,1.0,500,2.1793e-19,2590.03532704,-65.5947924374,2590.03532704,44.1359,1.0,0.005,500.0
100,,-62.4747040616,299.999969474,0.00333333,1.0,90.72,0.00333333,-63.0678,-63.0678,2,1.0,-62.4747040616,1.0,1.0,500,5.43914e-20,1340.10618531,-62.4747040616,1340.10618531,41.726,1.0,0.00333333,500.0
100,,-60.6639559987,400.0,0.0025,1.0,87.9,0.0025,-62.4669,-62.4669,2,1.0,-60.6639559987,1.0,1.0,500,5.4346e-20,1354.92430314,-60.6639559987,1354.92430314,40.5244,1.0,0.0025,500.0
100,,-60.7435787962,500.000006643,0.002,1.0,87.91,0.002,-62.1222,-62.1222,1,1.0,-60.7435787962,1.0,1.0,500,5.43187e-20,1355.26640539,-60.7435787962,1355.26640539,39.7819,1.0,0.002,500.0
100,,-61.1479254846,100.0,0.01,1.0,88.81,0.01,-61.1479,-61.1479,2,1.0,-61.1479254846,1.0,1.0,500,3.50449e-18,1345.70044106,-61.1479254846,1345.70044106,36.4999,1.0,0.01,500.0
100,,-61.9629507959,200.000000102,0.005,1.0,89.77,0.005,-61.5554,-61.5554,2,1.0,-61.9629507959,1.0,1.0,500,2.1793e-19,1342.55333081,-61.9629507959,1342.55333081,36.4808,1.0,0.005,500.0
100,,-58.5639439061,299.999969474,0.00333333,1.0,86.31,0.00333333,-60.5583,-60.5583,2,1.0,-58.5639439061,1.0,1.0,500,5.43914e-20,40.2874050166,-58.5639439061,40.2874050166,30.0419,1.0,0.00333333,500.0
100,,-57.8490723865,400.0,0.0025,1.0,84.68,0.0025,-59.881,-59.881,2,1.0,-57.8490723865,1.0,1.0,500,5.4346e-20,49.2516556423,-57.8490723865,49.2516556423,26.2765,1.0,0.0025,500.0
100,,-58.4938705771,500.000006643,0.002,1.0,86.04,0.002,-59.6036,-59.6036,1,1.0,-58.4938705771,1.0,1.0,500,5.43187e-20,57.7991085343,-58.4938705771,57.7991085343,23.7511,1.0,0.002,500.0
100,,-58.6169713464,100.0,0.01,1.0,86.18,0.01,-58.617,-58.617,2,1.0,-58.6169713464,1.0,1.0,500,3.50449e-18,49.5947186929,-58.6169713464,49.5947186929,7.00705,1.0,0.01,500.0
100,,-61.522301632,200.000000102,0.005,1.0,89.07,0.005,-60.0696,-60.0696,2,1.0,-61.522301632,1.0,1.0,500,2.1793e-19,1338.26994628,-61.522301632,1338.26994628,26.2508,1.0,0.005,500.0
100,,-57.6911624748,299.999969474,0.00333333,1.0,84.97,0.00333333,-59.2768,-59.2768,2,1.0,-57.6911624748,1.0,1.0,500,5.43914e-20,48.6746023298,-57.6911624748,48.6746023298,21.834,1.0,0.00333333,500.0
100,,-66.1809356396,400.0,0.0025,1.0,95.06,0.0025,-61.0028,-61.0028,2,1.0,-66.1809356396,1.0,1.0,500,5.4346e-20,2582.99516543,-66.1809356396,2582.99516543,31.7139,1.0,0.0025,500.0
100,,-62.2786928338,500.000006643,0.002,1.0,90.39,0.002,-61.258,-61.258,1,1.0,-62.2786928338,1.0,1.0,500,5.43187e-20,1329.42769878,-62.2786928338,1329.42769878,32.6819,1.0,0.002,500.0
100,,-64.7852225126,100.0,0.01,1.0,92.8,0.01,-64.7852,-64.7852,2,1.0,-64.7852225126,1.0,1.0,500,3.50449e-18,2600.9551823,-64.7852225126,2600.9551823,50.7439,1.0,0.01,500.0
100,,-61.2212133901,200.000000102,0.005,1.0,88.62,0.005,-63.0032,-63.0032,2,1.0,-61.2212133901,1.0,1.0,500,2.1793e-19,1347.14016664,-61.2212133901,1347.14016664,44.2435,1.0,0.005,500.0
100,,-65.381026002,299.999969474,0.00333333,1.0,93.66,0.00333333,-63.7958,-63.7958,2,1.0,-65.381026002,1.0,1.0,500,5.43914e-20,2593.01887555,-65.381026002,2593.01887555,46.4967,1.0,0.00333333,500.0
100,,-65.0673533486,400.0,0.0025,1.0,92.68,0.0025,-64.1137,-64.1137,2,1.0,-65.0673533486,1.0,1.0,500,5.4346e-20,2602.48831115,-65.0673533486,2602.48831115,47.6012,1.0,0.0025,500.0
100,,-58.707245785,500.000006643,0.002,1.0,86.4,0.002,-63.0324,-63.0324,1,1.0,-58.707245785,1.0,1.0,500,5.43187e-20,55.1209667629,-58.707245785,55.1209667629,42.7585,1.0,0.002,500.0
100,,-58.5354535024,100.0,0.01,1.0,85.69,0.01,-58.5354,-58.5354,2,1.0,-58.5354535024,1.0,1.0,500,3.50449e-18,45.8614938376,-58.5354535024,45.8614938376,6.73817,1.0,0.01,500.0
100,,-63.0797519493,200.000000102,0.005,1.0,91.17,0.005,-60.8076,-60.8076,2,1.0,-63.0797519493,1.0,1.0,500,2.1793e-19,1333.48513756,-63.0797519493,1333.48513756,26.2286,1.0,0.005,500.0
100,,-58.2651046389,299.999969474,0.00333333,1.0,85.22,0.00333333,-59.9601,-59.9601,2,1.0,-58.2651046389,1.0,1.0,500,5.43914e-20,48.9118852973,-58.2651046389,48.9118852973,21.8221,1.0,0.00333333,500.0
100,,-66.0402394791,400.0,0.0025,1.0,94.68,0.0025,-61.4801,-61.4801,2,1.0,-66.0402394791,1.0,1.0,500,5.4346e-20,2588.97538802,-66.0402394791,2588.97538802,31.6995,1.0,0.0025,500.0
100,,-58.1592885001,500.000006643,0.002,1.0,85.28,0.002,-60.816,-60.816,1,1.0,-58.1592885001,1.0,1.0,500,5.43187e-20,57.6130418735,-58.1592885001,57.6130418735,28.5842,1.0,0.002,500.0
100,,-57.5869375259,100.0,0.01,1.0,84.62,0.01,-57.5869,-57.5869,2,1.0,-57.5869375259,1.0,1.0,500,3.50449e-18,51.0864600759,-57.5869375259,51.0864600759,7.11165,1.0,0.01,500.0
100,,-57.0221574378,200.000000102,0.005,1.0,83.31,0.005,-57.3046,-57.3046,2,1.0,-57.0221574378,1.0,1.0,500,2.1793e-19,36.6222868881,-57.0221574378,36.6222868881,6.59512,1.0,0.005,500.0
100,,-57.8212640758,299.999969474,0.00333333,1.0,84.55,0.00333333,-57.4768,-57.4768,2,1.0,-57.8212640758,1.0,1.0,500,5.43914e-20,48.6001161985,-57.8212640758,48.6001161985,6.71524,1.0,0.00333333,500.0
100,,-57.7869061597,400.0,0.0025,1.0,85.08,0.0025,-57.5543,-57.5543,2,1.0,-57.7869061597,1.0,1.0,500,5.4346e-20,41.075919648,-57.7869061597,41.075919648,6.63364,1.0,0.0025,500.0
100,,-58.0495828298,500.000006643,0.002,1.0,85.32,0.002,-57.6534,-57.6534,1,1.0,-58.0495828298,1.0,1.0,500,5.43187e-20,53.6573674475,-58.0495828298,53.6573674475,6.77256,1.0,0.002,500.0
100,,-59.1824902186,100.0,0.01,1.0,86.93,0.01,-59.1825,-59.1825,2,1.0,-59.1824902186,1.0,1.0,500,3.50449e-18,47.7981703653,-59.1824902186,47.7981703653,6.87897,1.0,0.01,500.0
100,,-58.4813491677,200.000000102,0.005,1.0,85.96,0.005,-58.8319,-58.8319,2,1.0,-58.4813491677,1.0,1.0,500,2.1793e-19,38.7631104478,-58.4813491677,38.7631104478,6.55521,1.0,0.005,500.0
100,,-57.2893852161,299.999969474,0.00333333,1.0,84.11,0.00333333,-58.3177,-58.3177,2,1.0,-57.2893852161,1.0,1.0,500,5.43914e-20,55.2998284778,-57.2893852161,55.2998284778,6.88657,1.0,0.00333333,500.0
100,,-58.6331805667,400.0,0.0025,1.0,85.91,0.0025,-58.3966,-58.3966,2,1.0,-58.6331805667,1.0,1.0,500,5.4346e-20,55.2573775618,-58.6331805667,55.2573775618,7.0188,1.0,0.0025,500.0
100,,-61.646395075,500.000006643,0.002,1.0,89.14,0.002,-59.0466,-59.0466,1,1.0,-61.646395075,1.0,1.0,500,5.43187e-20,1348.41394973,-61.646395075,1348.41394973,17.5524,1.0,0.002,500.0
100,,-61.7082805908,100.0,0.01,1.0,89.43,0.01,-61.7083,-61.7083,2,1.0,-61.7082805908,1.0,1.0,500,3.50449e-18,1336.3972952,-61.7082805908,1336.3972952,36.3735,1.0,0.01,500.0
100,,-58.7799646769,200.000000102,0.005,1.0,86.68,0.005,-60.2441,-60.2441,2,1.0,-58.7799646769,1.0,1.0,500,2.1793e-19,69.7391198047,-58.7799646769,69.7391198047,26.4231,1.0,0.005,500.0
100,,-59.3313903452,299.999969474,0.00333333,1.0,87.57,0.00333333,-59.9399,-59.9399,2,1.0,-59.3313903452,1.0,1.0,500,5.43914e-20,30.3677022048,-59.3313903452,30.3677022048,21.8096,1.0,0.00333333,500.0
100,,-65.4505264205,400.0,0.0025,1.0,93.73,0.0025,-61.3175,-61.3175,2,1.0,-65.4505264205,1.0,1.0,500,5.4346e-20,2596.8785755,-65.4505264205,2596.8785755,31.7044,1.0,0.0025,500.0
100,,-61.759209085,500.000006643,0.002,1.0,89.54,0.002,-61.4059,-61.4059,1,1.0,-61.759209085,1.0,1.0,500,5.43187e-20,1343.66292086,-61.759209085,1343.66292086,32.7141,1.0,0.002,500.0
100,,-58.698673481,100.0,0.01,1.0,86.15,0.01,-58.6987,-58.6987,2,1.0,-58.698673481,1.0,1.0,500,3.50449e-18,48.0550441415,-58.698673481,48.0550441415,6.89743,1.0,0.01,500.0
100,,-61.0500407007,200.000000102,0.005,1.0,88.53,0.005,-59.8744,-59.8744,2,1.0,-61.0500407007,1.0,1.0,500,2.1793e-19,1347.15138612,-61.0500407007,1347.15138612,26.3061,1.0,0.005,500.0
100,,-57.8420896208,299.999969474,0.00333333,1.0,84.89,0.00333333,-59.1969,-59.1969,2,1.0,-57.8420896208,1.0,1.0,500,5.43914e-20,50.8168762486,-57.8420896208,50.8168762486,21.8867,1.0,0.00333333,500.0
100,,-61.5138756719,400.0,0.0025,1.0,89.4,0.0025,-59.7762,-59.7762,2,1.0,-61.5138756719,1.0,1.0,500,5.4346e-20,1350.12488526,-61.5138756719,1350.12488526,26.3521,1.0,0.0025,500.0
100,,-62.0070589009,500.000006643,0.002,1.0,89.64,0.002,-60.2224,-60.2224,1,1.0,-62.0070589009,1.0,1.0,500,5.43187e-20,1338.94015571,-62.0070589009,1338.94015571,28.661,1.0,0.002,500.0
100,,-62.5490685257,100.0,0.01,1.0,91.07,0.01,-62.5491,-62.5491,2,1.0,-62.5490685257,1.0,1.0,500,3.50449e-18,1324.53989868,-62.5490685257,1324.53989868,36.2118,1.0,0.01,500.0
100,,-58.7375173169,200.000000102,0.005,1.0,86.45,0.005,-60.6433,-60.6433,2,1.0,-58.7375173169,1.0,1.0,500,2.1793e-19,46.4877414179,-58.7375173169,46.4877414179,26.1207,1.0,0.005,500.0
100,,-58.5936665787,299.999969474,0.00333333,1.0,86.27,0.00333333,-59.9601,-59.9601,2,1.0,-58.5936665787,1.0,1.0,500,5.43914e-20,39.1796309583,-58.5936665787,39.1796309583,21.65,1.0,0.00333333,500.0
