EpLenMean,Weights,Bound,ESSClassic,InitialReturnMax,EpRewMean,MeanIWNorm,TimestepsSoFar,MeanIW,ReturnMeanIW,Iteration,InitialReturnMean,InitialBound,EpisodesSoFar,StdIW,MinIWNorm,EpThisIter,J_sample_variance,TimeElapsed,MaxIWNorm,MinIW,InitialReturnMin,MaxIW,EmpiricalD2,StdIWNorm,InitialReturnStd,ESSRenyi
162.58,[-1.604  2.345 -3.831 -2.051 -2.629],79.15777,19.90887,764.24084,1615.6286827843965,0.006069274,3443792,0.60692745,79.15777,233,-8.666992e-05,-8.511543e-05,23300,1.2173226,6.654168e-06,100,451317.1,1669.2795984745026,0.102682605,0.0006654168,-1615.6288,10.268261,74.37458,0.012173225,287.31207,1.3445454
166.64,[-1.602  2.332 -3.832 -2.07  -2.649],95.36998,16.698357,1563.6464,1656.2424386336681,0.0067855692,3460456,0.678557,95.36998,234,-0.000115966795,-0.00011396408,23400,1.5155708,2.900551e-05,100,448173.66,1676.1433420181274,0.09676678,0.002900551,-406.4668,9.676678,21.057161,0.0151557075,304.62933,4.748978
170.54,[-1.6    2.344 -3.832 -2.059 -2.628],354.96143,7.870404,1124.5873,1695.2346279676026,0.008234015,3477510,0.8234014,354.96143,235,-0.000107421874,-0.00011110306,23500,2.8171675,5.4602012e-08,100,5164626.0,1682.747545003891,0.21762353,5.4602015e-06,-425.49524,21.762354,308.03687,0.028171675,308.46365,0.32463646
173.1,[-1.598  2.358 -3.825 -2.036 -2.601],433.69476,4.5662737,1428.9639,1720.7756766134771,0.0090931365,3494820,0.9093137,433.69476,236,4.272461e-05,5.054474e-05,23600,4.1570354,5.256401e-06,100,26704784.0,1690.042323589325,0.38960212,0.0005256401,-1720.7756,38.960213,790.11053,0.04157035,482.19058,0.12656458
172.53,[-1.585  2.369 -3.831 -2.037 -2.589],20.269743,41.90251,2334.5688,1715.0416127034314,0.007408268,3512073,0.7408268,20.269743,237,9.399414e-05,9.441376e-05,23700,0.87231904,0.00023393062,100,353071.44,1698.4130835533142,0.042200804,0.023393063,-1545.1913,4.2200804,6.5474043,0.00872319,465.18292,15.273229
171.17,[-1.593  2.363 -3.843 -2.035 -2.576],101.60539,22.305506,1308.379,1701.4707908804862,0.0069486876,3529190,0.6948688,101.60539,238,-3.173828e-05,-3.385544e-05,23800,1.2968565,9.48067e-06,100,474666.62,1705.1145102977753,0.062385287,0.00094806706,-411.9104,6.2385287,8646.348,0.012968564,343.18457,0.011565577
166.05,[-1.595  2.378 -3.842 -2.016 -2.566],160.88373,24.033167,1699.5704,1650.1669269360377,0.011111766,3545795,1.1111766,160.88373,239,3.6621095e-05,5.722046e-05,23900,1.9755572,2.6483074e-06,100,551336.7,1713.2235915660858,0.16936637,0.00026483074,-1570.2559,16.936638,18.616426,0.019755572,560.618,5.3716
176.44,[-1.59   2.37  -3.833 -2.027 -2.599],202.76144,5.6142597,1235.6848,1754.1258544813859,0.0072259856,3563439,0.72259855,202.76144,240,-0.0001171875,-0.00012111664,24000,2.9628115,3.5314588e-06,100,2189162.0,1720.25546002388,0.27390158,0.00035314588,-1674.2031,27.39016,99.01429,0.029628111,435.9638,1.0099553
176.53,[-1.602  2.362 -3.837 -2.025 -2.612],370.31497,2.6764414,924.7722,1755.065858090278,0.0075058383,3581092,0.7505839,370.31497,241,-5.3710937e-05,-5.6266785e-05,24100,4.526154,2.2224114e-07,100,12376352.0,1729.412147283554,0.4539351,2.2224114e-05,-765.7925,45.39351,4709630.0,0.045261543,311.11832,2.123309e-05
164.29,[-1.612  2.383 -3.844 -2.005 -2.637],201.24065,16.711004,2027.1932,1632.5068678108332,0.0079803085,3597521,0.79803085,201.24065,242,0.00014648438,0.00016021729,24200,1.7816081,1.092841e-05,100,861003.5,1737.6550443172455,0.14932817,0.001092841,-1472.669,14.932817,134.14598,0.01781608,644.6457,0.7454566
171.39,[-1.606  2.376 -3.847 -2.019 -2.648],290.79205,6.311046,1504.838,1703.5661695705164,0.011989347,3614660,1.1989347,290.79205,243,0.00013671875,0.00014019012,24300,4.6194367,3.694353e-06,100,10629829.0,1746.3939011096954,0.32914475,0.0003694353,-1623.6378,32.914474,518.7936,0.046194367,472.0858,0.1927549
168.54,[-1.622  2.373 -3.845 -2.01  -2.662],445.04785,13.835093,1034.6857,1675.0823441206348,0.015115112,3631514,1.5115113,445.04785,244,-5.3710937e-05,-5.5789948e-05,24400,3.7721207,8.4617216e-07,100,8805647.0,1753.5717029571533,0.25876924,8.461722e-05,-1595.161,25.876926,14.942954,0.0377212,477.39868,6.692117
173.52,[-1.614  2.378 -3.855 -2.017 -2.705],63.008114,16.325048,1534.8705,1724.8870334221217,0.0072266753,3648866,0.7226675,63.008114,245,-5.6152345e-05,-5.9962273e-05,24500,1.636097,2.5631003e-13,100,232095.08,1762.7493994235992,0.09554933,2.5631003e-11,-1644.9625,9.554934,2533842000000.0,0.01636097,454.31223,3.946576e-11
173.47,[-1.614  2.361 -3.861 -2.04  -2.701],16.07062,67.98963,1315.3555,1724.5260449642728,0.009454397,3666213,0.9454397,16.07062,246,-8.789063e-05,-8.869171e-05,24600,0.6487206,0.0007027801,100,121872.49,1768.9971544742584,0.039945852,0.07027801,-1644.6093,3.9945853,1.7213422,0.006487206,343.91602,58.0942
174.08,[-1.619  2.366 -3.859 -2.033 -2.693],286.95178,3.178225,1039.2081,1730.591432274833,0.019384233,3683621,1.9384233,286.95178,247,2.0751953e-05,2.4795532e-05,24700,10.69899,1.9615808e-08,100,5990373.5,1776.1291840076447,0.9803413,1.961581e-06,-1650.6721,98.034134,6704.5938,0.1069899,339.02756,0.014915147
177.05,[-1.608  2.381 -3.865 -2.039 -2.715],50.804962,32.726852,2269.4512,1760.2819108148396,0.0076560257,3701326,0.76560265,50.804962,248,3.540039e-05,3.8146973e-05,24800,1.097671,1.975882e-06,100,173787.6,1784.482632637024,0.057866164,0.0001975882,-1430.604,5.7866163,194.69456,0.01097671,408.18854,0.513625
179.1,[-1.6    2.373 -3.861 -2.058 -2.702],156.14224,14.212943,1598.9707,1780.8233772403212,0.009795017,3719236,0.9795018,156.14224,249,0.00013427735,0.0001373291,24900,2.4064348,2.7691997e-06,100,4355368.5,1792.0031960010529,0.13604374,0.00027691998,-461.15955,13.604374,122.39133,0.024064347,348.072,0.81705135
178.97,[-1.587  2.378 -3.857 -2.06  -2.694],722.4501,1.6376992,1320.3595,1779.5137189236182,0.02227256,3737133,2.227256,722.4501,250,-7.324219e-05,-6.866455e-05,25000,17.261059,4.9538645e-10,100,55398676.0,1800.415417432785,1.7270592,4.9538645e-08,-1779.5138,172.70593,62621257000000.0,0.17261058,410.34366,1.5969019e-12
161.46,[-1.596  2.399 -3.862 -2.028 -2.675],330.85428,2.1104023,1285.553,1604.252057852711,0.0089305965,3753279,0.8930597,330.85428,251,-0.00013671875,-0.00012779236,25100,6.0822763,1.5511457e-20,100,10944723.0,1807.962453365326,0.5743106,1.5511457e-18,-1524.3352,57.43106,2.60647e+24,0.06082276,564.89056,3.8366067e-23
168.72,[-1.6    2.38  -3.874 -2.06  -2.667],72.6649,6.261266,1082.876,1677.0108893860174,0.007271234,3770151,0.72712344,72.6649,252,0.00015625,0.00015258789,25200,2.8134332,7.0553533e-06,100,489843.97,1816.7094221115112,0.21198587,0.00070553535,-1667.0305,21.198587,123.01165,0.028134327,354.5021,0.8129311
178.8,[-1.616  2.382 -3.871 -2.049 -2.673],288.6693,3.3296454,1952.0309,1777.769484255128,0.00673482,3788031,0.673482,288.6693,253,6.347656e-05,5.9127808e-05,25300,3.628889,1.4384817e-05,100,8190559.5,1823.7349264621735,0.35936844,0.0014384817,-1697.8518,35.936844,306.6416,0.03628889,470.53934,0.3261136
172.77,[-1.605  2.389 -3.87  -2.049 -2.633],129.56229,18.153196,1222.4286,1717.4669594469603,0.0067695724,3805308,0.6769572,129.56229,254,4.0283205e-05,4.196167e-05,25400,1.437426,2.9969486e-05,100,328154.88,1831.9902157783508,0.09844392,0.0029969485,-398.0724,9.844392,771.52,0.014374259,318.7272,0.12961426
165.38,[-1.616  2.402 -3.869 -2.032 -2.615],205.63083,5.3415103,1605.965,1643.433301177468,0.0125859715,3821846,1.2585973,205.63083,255,-0.00016601563,-0.0001680851,25500,5.298276,2.8495564e-20,100,2091179.8,1839.2708857059479,0.33546573,2.8495566e-18,-1643.4335,33.546574,2.4180608e+31,0.052982755,484.7773,4.1355452e-30
181.05,[-1.607  2.377 -3.876 -2.072 -2.59 ],78.79349,38.01765,2279.5076,1800.341645772555,0.010713727,3839951,1.0713729,78.79349,256,8.911133e-05,9.4890594e-05,25600,1.3679872,1.2118708e-05,100,810267.25,1846.2946736812592,0.095765196,0.0012118708,-470.59863,9.57652,4.109183,0.013679871,439.9906,24.33574
176.0,[-1.599  2.371 -3.873 -2.089 -2.589],6888.795,1.0304943,1300.0343,1749.845615852412,0.06038833,3857551,6.038834,6888.795,257,4.1503907e-05,4.220009e-05,25700,59.180832,3.5422587e-10,100,4679570000.0,1853.5267260074615,5.948609,3.5422588e-08,-520.2333,594.8609,3270016.0,0.59180826,358.1328,3.058089e-05
180.13,[-1.591  2.394 -3.879 -2.067 -2.646],524.6849,2.8394065,888.7388,1791.116371444838,0.012067795,3875564,1.2067796,524.6849,258,0.00016601563,0.00016617775,25800,7.059262,9.4178596e-08,100,22230848.0,1861.279007434845,0.6763568,9.4178595e-06,-461.47266,67.63568,16056444.0,0.070592605,327.3799,6.228029e-06
180.28,[-1.569  2.388 -3.885 -2.096 -2.618],75.72065,5.694853,1477.2135,1792.6547744093277,0.008042826,3893592,0.8042828,75.72065,259,0.000107421874,0.00011253357,25900,3.2729187,1.7833148e-06,100,487638.22,1869.8372149467468,0.3128416,0.00017833148,-1712.7394,31.28416,153.40805,0.032729186,413.79517,0.65185624
180.69,[-1.564  2.403 -3.889 -2.084 -2.616],31.748158,40.563976,1823.0721,1796.7189424100227,0.010224751,3911661,1.0224751,31.748158,260,7.446289e-05,7.6293945e-05,26000,1.2376771,0.00048427875,100,444189.7,1876.4459774494171,0.06808984,0.048427876,-1716.8081,6.8089848,3.7456253,0.01237677,396.20267,26.697813
181.86,[-1.568  2.396 -3.88  -2.079 -2.618],193.49828,9.064051,1721.3812,1808.4122148443387,0.014143454,3929847,1.4143453,193.49828,261,-1.3427734e-05,-1.7166138e-05,26100,4.479836,6.837198e-05,100,3421740.5,1884.910480260849,0.3513787,0.0068371976,-558.87024,35.13787,93.73003,0.044798356,395.01138,1.0668939
181.48,[-1.573  2.411 -3.879 -2.06  -2.618],66.033775,15.236516,2085.3057,1804.5690125121826,0.0073203384,3947995,0.7320339,66.033775,262,-6.1035156e-05,-6.1035156e-05,26200,1.7266042,1.4989716e-05,100,411481.38,1892.62317943573,0.1091609,0.0014989716,-1724.6525,10.91609,146.80515,0.017266043,419.60678,0.68117505
169.87,[-1.587  2.414 -3.875 -2.044 -2.623],3.9658594,92.15872,1971.0452,1688.3404882859984,0.01016516,3964982,1.0165161,3.9658594,263,-7.8125e-05,-8.010864e-05,26300,0.29651022,0.005527225,100,238999.56,1901.0628144741058,0.020174513,0.5527225,-1608.4272,2.0174513,1.0765876,0.002965102,509.69275,92.886086
187.52,[-1.586  2.414 -3.881 -2.046 -2.624],197.38391,10.568216,1374.7192,1864.8876139253096,0.009385901,3983734,0.93859,197.38391,264,-9.399414e-05,-9.250641e-05,26400,2.730367,2.6614325e-06,100,5495392.5,1908.3242976665497,0.21649723,0.00026614327,-1864.8877,21.649723,226.06898,0.027303668,497.31775,0.44234285
174.22,[-1.568  2.412 -3.873 -2.052 -2.62 ],299.08105,6.641196,1107.5043,1731.903900605064,0.01223023,4001156,1.2230229,299.08105,265,-2.5634765e-05,-2.7656555e-05,26500,4.585525,2.4871522e-06,100,4504104.5,1916.5561261177063,0.36552605,0.00024871522,-1721.9241,36.552605,137.01888,0.045855254,483.29614,0.72982645
171.47,[-1.581  2.405 -3.876 -2.051 -2.638],193.3315,8.34784,1055.4082,1704.4310509394452,0.0064710723,4018303,0.6471073,193.3315,266,-9.765625e-05,-9.1552734e-05,26600,2.1441767,3.0038595e-12,100,1124519.6,1924.4509372711182,0.1523456,3.0038597e-10,-1704.4312,15.23456,230521440000.0,0.021441767,439.6713,4.3379914e-10
176.23,[-1.581  2.388 -3.879 -2.074 -2.656],341.82108,4.1979017,1457.7709,1752.1191833483258,0.0096157845,4035926,0.96157855,341.82108,267,-8.178711e-05,-8.201599e-05,26700,4.5936313,4.4010967e-06,100,6849739.5,1931.8076536655426,0.4480816,0.0004401097,-1742.1393,44.808163,371.18112,0.045936316,451.2932,0.26941025
173.73,[-1.597  2.386 -3.875 -2.061 -2.664],128.34009,26.15831,1462.7195,1727.0868141661715,0.0067468258,4053299,0.67468256,128.34009,268,0.00013549805,0.0001296997,26800,1.1335626,2.5466154e-05,100,1119233.8,1938.6348333358765,0.06176261,0.0025466154,-477.61475,6.176261,22.739996,0.011335625,379.1129,4.397538
170.89,[-1.593  2.398 -3.871 -2.059 -2.643],26.18675,64.98738,1681.2142,1698.6538727412483,0.010006593,4070388,1.0006592,26.18675,269,-5.3710937e-05,-5.340576e-05,26900,0.7344867,0.00034749723,100,248218.39,1945.3280744552612,0.04639888,0.034749724,-1618.7413,4.6398883,1.617612,0.007344867,437.11713,61.819523
180.88,[-1.589  2.397 -3.874 -2.066 -2.649],135.57388,8.644339,1551.236,1798.5818910641863,0.0039940523,4088476,0.3994052,135.57388,270,-7.3242186e-06,-6.67572e-06,27000,1.2984213,1.1509048e-10,100,1979375.5,1953.247493505478,0.11336113,1.1509048e-08,-469.05408,11.336113,128162270.0,0.012984213,387.54645,7.8026085e-07
177.6,[-1.591  2.381 -3.876 -2.091 -2.66 ],128.0496,18.06299,2124.023,1765.8472631293512,0.0063833143,4106236,0.6383315,128.0496,271,-4.8828124e-06,-6.67572e-06,27100,1.3595383,1.7728666e-09,100,1092100.9,1959.3318808078766,0.08529009,1.7728667e-07,-456.11133,8.529009,2809.6592,0.013595383,371.45438,0.035591505
169.36,[-1.576  2.346 -3.88  -2.103 -2.672],16.091585,58.36353,956.4335,1683.4620077579496,0.009516225,4123172,0.95162255,16.091585,272,-2.1972657e-05,-2.002716e-05,27200,0.8037683,0.00024398963,100,159022.3,1967.5903244018555,0.036973756,0.024398964,-443.73425,3.6973755,2.8912432,0.008037684,297.85083,34.587196
172.61,[-1.573  2.336 -3.881 -2.118 -2.672],237.71057,2.6572344,843.93384,1715.974394605924,0.004815976,4140433,0.4815976,237.71057,273,3.90625e-05,4.1007996e-05,27300,2.9148836,3.4687897e-08,100,6072193.5,1973.5409879684448,0.29126248,3.4687896e-06,-446.21777,29.126247,3075.2988,0.02914884,309.5362,0.032517165
165.0,[-1.58   2.318 -3.879 -2.135 -2.679],5.494384,79.7584,880.02344,1639.8779215809952,0.009903012,4156933,0.99030113,5.494384,274,6.1035157e-06,6.67572e-06,27400,0.4988859,0.0025054018,100,117369.41,1980.4677169322968,0.03202854,0.2505402,-420.1543,3.2028542,1.2615972,0.004988859,270.13,79.2646
165.56,[-1.583  2.325 -3.882 -2.145 -2.703],6756.0625,2.2031193,2314.4229,1645.4776656710008,0.082200415,4173489,8.220041,6756.0625,275,9.765625e-06,7.6293945e-06,27500,54.766823,2.5998496e-08,100,4687667000.0,1987.947683095932,4.970621,2.5998497e-06,-405.68567,497.0621,66577840.0,0.54766816,405.6805,1.5020013e-06
173.98,[-1.597  2.361 -3.88  -2.095 -2.723],411.7935,5.743302,1600.2222,1729.651492625667,0.008293954,4190887,0.8293955,411.7935,276,0.00013305664,0.0001335144,27600,3.3599818,4.0469977e-06,100,11454582.0,1995.9714260101318,0.2803006,0.00040469976,-489.98352,28.03006,583.2684,0.033599813,379.0605,0.17144766
170.55,[-1.583  2.364 -3.874 -2.095 -2.688],38.36377,41.605213,1364.5015,1695.354646381219,0.0068481187,4207942,0.68481183,38.36377,277,-8.178711e-05,-8.010864e-05,27700,0.81130546,8.895328e-05,100,233502.42,2004.499402999878,0.04850233,0.008895328,-1685.3746,4.850233,6.9416704,0.008113055,352.6321,14.405754
175.09,[-1.593  2.368 -3.874 -2.081 -2.698],176.47073,4.1054564,1369.1289,1740.7470215671817,0.006748182,4225451,0.6748183,176.47073,278,-4.760742e-05,-5.197525e-05,27800,3.2613928,1.4578684e-07,100,1758479.4,2010.9351768493652,0.27131578,1.4578684e-05,-451.11206,27.131578,676.0135,0.032613926,319.39883,0.14792605
171.41,[-1.576  2.37  -3.871 -2.085 -2.701],49.498627,25.797834,1405.9448,1703.9400700330602,0.009368312,4242592,0.9368311,49.498627,279,-0.00011352539,-0.0001142025,27900,1.5888318,8.3279425e-05,100,175941.61,2019.1292834281921,0.14970271,0.008327942,-454.23315,14.970272,3.0208795,0.015888317,328.49936,33.102943
171.92,[-1.582  2.376 -3.87  -2.072 -2.727],113.4666,18.225441,1170.8632,1709.0319042610877,0.005245738,4259784,0.5245738,113.4666,280,4.3945314e-05,4.673004e-05,28000,1.1111602,3.8950687e-12,100,821621.5,2025.8040170669556,0.07463906,3.8950687e-10,-409.29773,7.4639063,3537310000.0,0.011111602,301.57114,2.827007e-08
172.1,[-1.576  2.354 -3.872 -2.103 -2.729],96.60609,34.561245,1619.0267,1710.8574899384337,0.008321395,4276994,0.8321395,96.60609,281,-5.859375e-05,-5.4359436e-05,28100,1.1450355,0.00010119102,100,414081.9,2032.448162317276,0.059712905,0.010119102,-1710.8575,5.9712906,59.922295,0.011450354,411.48914,1.6688279
175.68,[-1.581  2.37  -3.872 -2.082 -2.72 ],433.86942,2.0595589,1163.2443,1746.647297794547,0.017885027,4294562,1.7885028,433.86942,282,-3.90625e-05,-3.9100647e-05,28200,12.333421,1.0161651e-08,100,14985950.0,2039.3385560512543,1.2217777,1.0161651e-06,-477.01062,122.17777,159916.67,0.123334214,337.34125,0.00062532566
183.84,[-1.559  2.363 -3.873 -2.108 -2.727],246.27184,18.458014,1951.5999,1828.2720199664618,0.0066260956,4312946,0.66260964,246.27184,283,-0.00018676757,-0.00018775463,28300,1.3926947,1.1562572e-05,100,3480181.2,2047.6390891075134,0.105875134,0.0011562572,-538.5259,10.587514,303.93906,0.013926947,442.67508,0.32901332
173.15,[-1.574  2.377 -3.878 -2.079 -2.71 ],232.2293,4.9265957,1028.566,1721.3343047549802,0.011905087,4330261,1.1905086,232.2293,284,-3.6621095e-05,-4.005432e-05,28400,5.2298417,1.2297054e-06,100,8646910.0,2055.150390625,0.4515879,0.00012297054,-1721.3344,45.15879,105.7666,0.052298415,373.7803,0.945478
171.39,[-1.588  2.376 -3.881 -2.083 -2.749],140.71655,11.977308,1866.1344,1703.7341312826422,0.0070835883,4347400,0.7083588,140.71655,285,-0.00012573242,-0.00012683868,28500,1.9203087,5.145798e-08,100,347742.8,2062.761886358261,0.13470411,5.1457982e-06,-1623.8184,13.470412,40459.574,0.019203085,394.06516,0.002471603
164.36,[-1.587  2.358 -3.876 -2.105 -2.742],2.420751,90.512054,1086.4258,1633.4562796525422,0.009852926,4363836,0.9852926,2.420751,286,0.00021728515,0.00021743774,28600,0.31900546,0.0026880717,100,78383.0,2070.2991092205048,0.020766875,0.26880717,-363.63757,2.0766876,1.1009798,0.0031900548,268.38666,90.828186
167.43,[-1.584  2.355 -3.872 -2.109 -2.743],79.90108,2.2574563,635.7334,1664.166161969586,0.011148734,4380579,1.1148734,79.90108,287,-9.2773436e-05,-8.916855e-05,28700,7.3359723,2.0757682e-06,100,374976.53,2076.55025267601,0.7332219,0.00020757681,-404.47278,73.32219,1063.7095,0.07335971,230.91699,0.09401063
172.53,[-1.599  2.353 -3.874 -2.101 -2.726],64.45385,24.64997,1714.7006,1715.1695057733366,0.008375767,4397832,0.8375767,64.45385,288,-5.126953e-05,-5.197525e-05,28800,1.4643946,0.00017788171,100,315985.84,2085.1200597286224,0.11287078,0.017788172,-1705.1893,11.287079,6.6854854,0.014643945,408.92615,14.957777
176.09,[-1.604  2.348 -3.87  -2.106 -2.698],183.20796,10.721476,1049.1279,1750.770563760509,0.006525634,4415441,0.65256333,183.20796,289,6.591797e-05,6.496906e-05,28900,1.8830806,6.1586793e-06,100,2678339.8,2092.9669523239136,0.17079104,0.00061586796,-540.948,17.079105,410.0071,0.018830802,383.99084,0.24389821
174.77,[-1.617  2.366 -3.87  -2.074 -2.689],182.8073,12.07527,1842.3658,1737.5366245210819,0.00710677,4432918,0.710677,182.8073,290,-0.00011108399,-0.000111579895,29000,1.9176943,5.890052e-06,100,1288460.2,2102.0636916160583,0.14257272,0.0005890052,-1657.6196,14.257272,86.72921,0.019176943,447.41226,1.1530141
173.25,[-1.603  2.365 -3.869 -2.086 -2.692],30.040447,27.335436,847.5436,1722.367910498776,0.010494542,4450243,1.0494542,30.040447,291,0.00012817382,0.00012540817,29100,1.7110466,0.00048933923,100,315113.84,2109.045403242111,0.14177167,0.048933923,-1722.3678,14.177168,3.7237036,0.017110465,358.90036,26.854984
170.6,[-1.601  2.375 -3.864 -2.082 -2.688],53.391113,51.511097,1204.0319,1695.836221924167,0.009867394,4467303,0.9867396,53.391113,292,-9.2773436e-05,-8.583069e-05,29200,0.95735586,0.00043526676,100,285838.16,2115.4376182556152,0.0534883,0.043526676,-1695.8363,5.34883,3.9219096,0.009573558,359.35492,25.497784
175.51,[-1.593  2.37  -3.866 -2.094 -2.698],46.8255,7.619398,1504.9191,1744.9628713587472,0.008282965,4484854,0.8282966,46.8255,293,9.521484e-05,9.1552734e-05,29300,2.8841372,2.2783624e-11,100,145720.25,2122.8354654312134,0.26714927,2.2783624e-09,-435.2578,26.714928,136829490.0,0.028841369,333.02365,7.3083663e-07
167.83,[-1.584  2.348 -3.874 -2.133 -2.692],79.27553,29.216972,1641.7261,1668.1745143993396,0.0058961855,4501637,0.5896186,79.27553,294,-5.2490235e-05,-4.8160553e-05,29400,0.91773677,1.1689383e-05,100,256924.48,2129.3588058948517,0.053493466,0.0011689384,-448.4276,5.3493466,14.937065,0.009177368,336.22635,6.6947556
168.11,[-1.596  2.349 -3.874 -2.122 -2.697],62.98439,54.596233,1238.927,1670.966116202203,0.010942596,4518448,1.0942596,62.98439,295,5.9814454e-05,5.7697296e-05,29500,0.9978954,0.00027686625,100,482284.3,2137.0281977653503,0.05505348,0.027686626,-451.24048,5.505348,1.7948893,0.009978954,357.7989,55.71374
168.04,[-1.593  2.353 -3.872 -2.121 -2.723],313.9004,2.5523453,1199.6334,1670.2731521205965,0.01458249,4535252,1.4582487,313.9004,296,-0.00015258789,-0.00015354156,29600,9.010473,2.475427e-08,100,8314017.5,2143.858078956604,0.8661673,2.475427e-06,-420.5697,86.61673,5647.759,0.09010474,303.62643,0.017706139
171.64,[-1.581  2.364 -3.876 -2.121 -2.732],72.64658,36.75716,1143.6439,1706.2656969614088,0.011026264,4552416,1.1026263,72.64658,297,-3.7841797e-05,-3.9100647e-05,29700,1.4463154,0.00023604231,100,366092.53,2152.7336101531982,0.092530936,0.023604231,-516.569,9.253094,3.5752673,0.0144631555,332.55048,27.969936
170.56,[-1.576  2.368 -3.875 -2.12  -2.745],106.30608,13.188188,1964.4211,1695.4616153179993,0.015635151,4569472,1.5635151,106.30608,298,-5.126953e-05,-5.2452087e-05,29800,4.011427,0.000102210564,100,971987.8,2159.6992585659027,0.30577785,0.010221057,-1685.4813,30.577785,26.207024,0.04011427,410.74817,3.8157709
168.52,[-1.567  2.374 -3.871 -2.115 -2.734],25.932049,80.23611,914.8214,1675.0647212675751,0.010329783,4586324,1.0329783,25.932049,299,-9.887695e-05,-0.00010108948,29900,0.5126754,0.0028073818,100,115685.75,2166.4585831165314,0.027066575,0.28073817,-415.33313,2.7066576,1.2779251,0.0051267534,280.37756,78.25185
173.23,[-1.568  2.371 -3.873 -2.116 -2.716],178.33365,3.2010677,707.71985,1722.1720650813097,0.0068742116,4603647,0.6874211,178.33365,300,8.300781e-05,8.249283e-05,30000,3.780165,1.6354256e-06,100,2516007.5,2173.5304791927338,0.37544695,0.00016354257,-492.5016,37.544697,2793.7222,0.037801646,246.73761,0.03579454
182.07,[-1.547  2.357 -3.876 -2.143 -2.743],182.96204,11.018902,1159.3257,1810.5844430141806,0.008655832,4621854,0.86558324,182.96204,301,-0.0002697754,-0.00026798248,30100,2.4597363,2.1271833e-06,100,1082058.4,2181.123292207718,0.14503442,0.00021271834,-490.78125,14.503443,1778.0681,0.024597364,385.58694,0.056240816
175.92,[-1.555  2.381 -3.879 -2.111 -2.754],18.337189,60.864277,1130.83,1749.064038994462,0.009943486,4639446,0.9943486,18.337189,302,-3.0517578e-05,-4.196167e-05,30200,0.7973409,0.0003330718,100,133898.98,2189.1596660614014,0.060781725,0.03330718,-409.29895,6.0781727,1.9409919,0.007973408,320.91708,51.52005
179.56,[-1.561  2.384 -3.876 -2.102 -2.759],320.74487,6.804476,1224.4247,1785.4590838904892,0.0094455145,4657402,0.94455147,320.74487,303,-9.765625e-06,-1.04904175e-05,30300,3.4956326,1.570782e-07,100,4378928.5,2195.3988506793976,0.23376472,1.5707821e-05,-505.75012,23.376472,17515.57,0.03495633,336.6268,0.005709206
170.82,[-1.563  2.366 -3.875 -2.125 -2.789],68.74298,14.69145,1601.8206,1698.0762069659756,0.005395645,4674484,0.5395645,68.74298,304,-0.00021850585,-0.0002193451,30400,1.3001915,4.6760608e-05,100,757959.0,2204.086412191391,0.10654969,0.0046760608,-418.35156,10.654969,64.65053,0.013001914,329.2427,1.5467777
178.69,[-1.562  2.378 -3.93  -2.126 -2.734],136.85143,13.0916815,1653.0823,1776.7747588074221,0.008056835,4692353,0.8056835,136.85143,305,0.00011230469,0.00011301041,30500,2.0758572,5.032868e-05,100,830083.1,2210.5075681209564,0.16474828,0.005032868,-1776.7747,16.474829,102.74272,0.02075857,433.73245,0.9733049
178.0,[-1.572  2.392 -3.927 -2.1   -2.726],40.51076,32.31833,1600.0376,1769.849725882055,0.007177089,4710153,0.7177089,40.51076,306,-0.00012207031,-0.000118255615,30600,1.0386266,2.0475085e-05,100,252987.08,2219.623942375183,0.06625841,0.0020475085,-1759.8693,6.6258407,15.811645,0.010386266,400.4277,6.324453
176.75,[-1.566  2.4   -3.93  -2.1   -2.723],456.2231,3.832234,742.5408,1757.3463919076498,0.019316794,4727828,1.9316794,456.2231,307,-4.8828126e-05,-4.863739e-05,30700,9.676622,3.3563205e-07,100,17756738.0,2225.724183320999,0.80913955,3.3563207e-05,-457.74817,80.913956,10269.079,0.096766226,270.60974,0.009737971
177.59,[-1.559  2.414 -3.923 -2.083 -2.711],160.66728,13.00506,1144.1465,1765.7069057688486,0.0059496257,4745587,0.59496266,160.66728,308,-0.00012939452,-0.0001296997,30800,1.538794,2.7652993e-06,100,1146683.9,2233.907853603363,0.11754383,0.00027652993,-1685.7931,11.754383,251.818,0.015387942,355.672,0.39711222
185.53,[-1.556  2.427 -3.924 -2.07  -2.723],89.33111,17.429296,1084.7839,1845.0479080346713,0.007273419,4764140,0.7273419,89.33111,309,6.1035156e-05,6.1035156e-05,30900,1.5831122,7.7481207e-07,100,434803.16,2241.4791860580444,0.14406814,7.748121e-05,-1515.3474,14.406814,3169.6575,0.015831122,383.3991,0.031549152
185.55,[-1.564  2.44  -3.935 -2.057 -2.735],382.95853,1.5198458,1554.5654,1845.1616581328649,0.029465871,4782695,2.9465876,382.95853,310,2.8076172e-05,2.4795532e-05,31000,23.718868,7.7073234e-33,100,5350520.0,2250.3433878421783,2.3665395,7.7073234e-31,-1775.2361,236.65396,inf,0.23718865,553.46924,
